,Concept_ID,lt,cy
783,reich::A,turtingas,cyfoethog
784,bekannt::A,žinomas,cynefin
785,bekannt::A,žinomas,cyfarwydd
786,bekannt::A,pažįstamas,cynefin
787,bekannt::A,pažįstamas,cyfarwydd
788,berühmt::A,žymus,enwog
789,berühmt::A,garsus,enwog
790,fremd::A,svetimas,estron
791,verschieden::A,įvairus,gwahanol
792,nah::A,artimas,agos
793,fern::A,tolimas,pell
794,linker::A,kairys,aswy
795,linker::A,kairys,chwith
796,rechter::A,dešinys,de
797,rechter::A,dešinys,deau
798,anderer::A,kitas,arall
799,erster::A,pirmas,cyntaf
800,zweiter::A,antras,ail
801,dritter::A,trečias,trydydd
802,letzter::A,paskutinis,olaf
803,allein::ADV,vienas,unig
804,allein::ADV,vienas,ar ei ben ei hun
805,auf einmal::ADV,iš karto,ar yr un pryd
806,zusammen::ADV,kartu,ynghyd
807,zusammen::ADV,kartu,gyda'i gilydd
808,zusammen::ADV,drauge,ynghyd
809,zusammen::ADV,drauge,gyda'i gilydd
810,lange::ADV,ilgai,amser hir
811,plötzlich::ADV,staiga,yn sydyn
812,sofort::ADV,tuojau,ar unwaith
813,später::ADV,vėliau,yn ddiweddarach
814,später::ADV,paskiau,yn ddiweddarach
815,jetzt::ADV,dabãr,yn awr
816,heute::ADV,šiandien,heddiw
817,morgen::ADV,rytoj,yfory
818,bald::ADV,greitai,yn fuan
819,bald::ADV,greitai,gyda hyn
820,bald::ADV,netrukus,yn fuan
821,bald::ADV,netrukus,gyda hyn
822,dann::ADV,po to,yna
823,dann::ADV,po to,y pryd hwnnw
824,gestern::ADV,vakar,ddoe
825,einst::ADV,kadaise,gynt
826,einst::ADV,kitą kartą,gynt
827,damals::ADV,anuomet,ar y pryd
828,damals::ADV,anuomet,bryd hynny
829,damals::ADV,anuokart,ar y pryd
830,damals::ADV,anuokart,bryd hynny
831,danach::ADV,po to,wedyn
832,danach::ADV,paskui,wedyn
833,vorher::ADV,anksčiau,o'r blaen
834,zuerst::ADV,pirma,yn gyntaf
835,zuerst::ADV,iš pradžių̃,yn gyntaf
836,einmal::ADV,kartą,unwaith
837,einmal::ADV,vieną kartą,unwaith
838,manchmal::ADV,kai kada,weithiau
839,manchmal::ADV,kai kada,ar brydiau
840,oft::ADV,dažnai,yn aml
841,oft::ADV,dažnai,yn fynych
842,immer::ADV,visada,bob amser
843,immer::ADV,visuomet,bob amser
844,niemals::ADV,niekada,ni ... byth
845,niemals::ADV,niekada,ni ... erioed
846,niemals::ADV,niekuomet,ni ... byth
847,niemals::ADV,niekuomet,ni ... erioed
848,hier::ADV,čia,yma
849,hierhin::ADV,šen,hyd yma
850,hierhin::ADV,čionai,hyd yma
851,von hier::ADV,iš čia,oddi yma
852,dort::ADV,ten,acw
853,dort::ADV,tenai,acw
854,dorthin::ADV,ten,tuag yno
855,dorthin::ADV,ten link,tuag yno
856,geradeaus::ADV,tiesiai,syth ymlaen
857,vorwärts::ADV,pirmyn,ymlaen
858,rückwärts::ADV,atbulai,yn ôl
859,zurück::ADV,atgal,yn ôl
860,unten::ADV,žemai,isod
861,unten::ADV,žemai,oddi tanodd
862,unten::ADV,apačioje,isod
863,unten::ADV,apačioje,oddi tanodd
864,hinab::ADV,žemyn,i lawr
865,hinab::ADV,žemyn,i waered
866,oben::ADV,viršuj,fry
867,hinauf::ADV,aukštyn,i fyny
868,hinauf::ADV,aukštyn,i'r lan
869,hinauf::ADV,į viršų,i fyny
870,hinauf::ADV,į viršų,i'r lan
871,überall::ADV,visur,ym mhobman
872,nicht::ADV,ne,ni
873,nicht::ADV,ne,nid
874,ein wenig::ADV,truputį,tipyn
875,ein wenig::ADV,truputį,ychydig
876,kaum::ADV,vos,prin
877,sehr::ADV,labai,iawn
878,sehr::ADV,baisiai,iawn
879,so::ADV,taip,fel
880,so::ADV,taip,felly
881,noch::ADV,dar,eto
882,nur::ADV,tik,yn unig
883,nur::ADV,vien,yn unig
884,schon::ADV,jau,eisoes
885,schon::ADV,jau,yn barod
886,wieder::ADV,vėl,drachefn
887,wieder::ADV,iš naujo,drachefn
888,vergebens::ADV,veltui,yn ofer
889,vergebens::ADV,bergždžiai,yn ofer
890,vor::PRP,prieš,o flaen
891,hinter::PRP,už,ar ôl
892,unter::PRP,po,islaw
893,durch::PRP,pro,trwy
894,durch::PRP,per,trwy
895,neben::PRP,prie,ar bwys
896,neben::PRP,šalia,ar bwys
897,zwischen::PRP,tarp,rhwng
898,zwischen::PRP,tarp,cydrhwng
899,wegen::PRP,dėl,o achos
900,wegen::PRP,dėl,oherwydd
901,wegen::PRP,dėlei,o achos
902,wegen::PRP,dėlei,oherwydd
903,dies::PRN,šis,hyn
904,dies::PRN,šitas,hyn
905,das::PRN,tat,hynny
906,alles::PRN,visas,popeth
907,ich::PRN,aš,fi
908,du::PRN,tu,ti
909,er::PRN,jis,fe
910,wir::PRN,mes,ni
911,ihr::PRN,jūs,chi
912,sie::PRN,ji,hwy
913,sie::PRN,jos,hwy
914,was::FPRN,kas,pa beth
915,wer::FPRN,kas,pwy
916,wo::FADV,kur,ble
917,wo::FADV,kur,ym mha le
918,wohin::FADV,kur,i ble
919,wohin::FADV,kur,i ba le
920,wohin::FADV,kur link,i ble
921,wohin::FADV,kur link,i ba le
922,wie::FADV,kaip,sut
923,warum::FADV,kod̃ėl,pam
924,warum::FADV,dėl ko,pam
925,wieviel::FNUM,kiek,faint
926,eins::NUM,vienas,un
927,zwei::NUM,du,dau
928,drei::NUM,trys,tri
929,vier::NUM,keturi,pedwar
930,fünf::NUM,penki,pump
931,sechs::NUM,šeši,chwech
932,sieben::NUM,septyni,saith
933,acht::NUM,aštuoni,wyth
934,neun::NUM,devyni,naw
935,zehn::NUM,dešimt,deg
936,elf::NUM,vienuolika,un ar ddeg
937,zwölf::NUM,dvylika,deuddeg
938,zwölf::NUM,dvylika,un deg dau
939,zwanzig::NUM,dvidešimt,ugain
940,dreißig::NUM,trisdešimt,tri deg
941,dreißig::NUM,trisdešimt,deg ar hugain
942,vierzig::NUM,keturiasdešimt,deugain
943,fünfzig::NUM,penkiasdešimt,hanner cant
944,sechzig::NUM,šešiasdešimt,chwe deg
945,siebzig::NUM,septyniasdešimt,saith deg
946,siebzig::NUM,septyniasdešimt,deg a thrigain
947,achtzig::NUM,aštuoniasdešimt,wyth deg
948,achtzig::NUM,aštuoniasdešimt,pedar ugain
949,neunzig::NUM,devyniasdešimt,naw deg
950,neunzig::NUM,devyniasdešimt,deg a phedwar ugain
951,hundert::NUM,šimtas,cant
952,tausend::NUM,tūkstantis,mil
953,und::CNJ,ĩr,a
954,oder::CNJ,ar,neu
955,oder::CNJ,arba,neu
956,stehen::V,stovėti,sefyll
957,sitzen::V,sėdėti,eistedd
958,liegen::V,gulėti,gorwedd
959,hängen::V,kyboti,hongian
960,hängen::V,kabėti,hongian
961,werden::V,taptis,dod yn
962,werden::V,taptis,mynd yn
963,werden::V,darytis,dod yn
964,werden::V,darytis,mynd yn
965,passieren::V,atsitikti,digwydd
966,passieren::V,pasitaikyti,digwydd
967,beginnen::V,prasid́ėti,cychwyn
968,enden::V,baigtis,gorffen
969,wechseln::V,keistis,newid
970,wechseln::V,pasikeisti,newid
971,aufgehen[Sonne]::V,tekėti,codi
972,aufgehen[Sonne]::V,patekėti,codi
973,untergehen[Sonne]::V,leistis,machlud
974,untergehen[Sonne]::V,nusileisti,machlud
975,scheinen[Sonne]::V,šviesti,tywynnu
976,donnern::V,griausti,taranu
977,donnern::V,griaudėti,taranu
978,wehen::V,pūsti,chwythu
979,strömen::V,lietis,ffrydio
980,strömen::V,plūsti,ffrydio
981,fließen::V,tekėti,llifo
982,sich drehen::V,suktis,troi
983,sich drehen::V,suktis,cylchdroi
984,sich drehen::V,pasisukti,troi
985,sich drehen::V,pasisukti,cylchdroi
986,schwanken::V,svyruoti,siglo
987,schwingen::V,suptis,siglo
988,fallen::V,pulti,cwympo
989,fallen::V,kristi,cwympo
990,brennen::V,degti,llosgi
991,rauchen::V,rūkyti,mygu
992,regnen::V,lyti,glawio
993,gefrieren::V,užšalti,rhewi
994,tauen::V,tirpti,toddi
995,tauen::V,tirpti,meirioli
996,schmelzen::V,lydytis,toddi
997,trocknen::V,džiūti,sychu
998,sieden::V,virti,berwi
999,faulen::V,pūti,pydru
1000,faulen::V,pūti,braenu
1001,verfaulen::V,švinkti,pydru
1002,verfaulen::V,švinkti,dadfeilio
1003,reißen::V,plyšti,clecian
1004,reißen::V,plyšti,torri'n glats
1005,reißen::V,trūkti,clecian
1006,reißen::V,trūkti,torri'n glats
1007,versinken::V,skę̃sti,suddo
1008,versinken::V,grimzti,suddo
1009,vergehen::V,praeiti,myned heibio
1010,vergehen::V,praeiti,pasio
1011,erscheinen::V,pasirodyti,ymddangos
1012,verschwinden::V,dingti,diflannu
1013,verschwinden::V,išnykti,diflannu
1014,verschwinden::V,pranykti,diflannu
1015,sinken::V,kristi,syrthio
1016,abnehmen::V,mažėti,lleihau
1017,abnehmen::V,silpnėti,lleihau
1018,zunehmen::V,didėti,cynyddu
1019,zunehmen::V,padaugėti,cynyddu
1020,steigen::V,kilti,codi
1021,wachsen::V,augti,tyfu
1022,glänzen::V,blizgėti,disgleirio
1023,funkeln::V,žibėti,pefrio
1024,lärmen::V,triukšmauti,cadw sŵn
1025,lärmen::V,triukšmauti,gwneud twrw
1026,läuten::V,skambinti,canu
1027,klingeln::V,skambinti,canu
1028,klingeln::V,skambinti,seinio
1029,klirren::V,žvangėti,tincian
1030,brausen::V,šniokšti,rhuo
1031,rauschen::V,ošti,siffrwd
1032,rauschen::V,ošti,chwithrwd
1033,rauschen::V,šlamėti,siffrwd
1034,rauschen::V,šlamėti,chwithrwd
1035,klingen::V,skardėti,seinio
1036,bellen::V,loti,cyfarth
1037,heulen::V,kaukti,udo
1038,heulen::V,kaukti,oernadu
1039,heulen::V,staugti,udo
1040,heulen::V,staugti,oernadu
1041,blasen::V,pūsti,chwythu
1042,pfeifen::V,švilpti,chwibanu
1043,pfeifen::V,švilpauti,chwibanu
1044,schreien::V,šaukti,gweiddi
1045,schreien::V,šaukti,bloeddio
1046,stöhnen::V,dejuoti,griddfan
1047,stöhnen::V,aimanuoti,griddfan
1048,zittern::V,virpėti,crynu
1049,leben::V,gyventi,byw
1050,geboren werden::V,gimti,cael eich geni
1051,atmen::V,alsuoti,anadlu
1052,atmen::V,kvėpuoti,anadlu
1053,trinken::V,gerti,yfed
1054,essen::V,valgyti,bwyta
1055,schlucken::V,praryti,llyncu
1056,müde werden::V,nuvargti,blino
1057,müde werden::V,privargti,blino
1058,einschlafen::V,užmigti,mynd i gysgu
1059,einschlafen::V,užmigti,syrthio i gysgu
1060,schlafen::V,miegoti,huno
1061,schlafen::V,miegoti,cysgu
1062,aufwachen::V,pabusti,dihuno
1063,aufstehen::V,keltis,codi
1064,aufstehen::V,atsikelti,codi
1065,sich erholen::V,pailsėti,ymlacio
1066,sich erholen::V,pailsėti,dadflino
1067,sich erholen::V,poilsiauti,ymlacio
1068,sich erholen::V,poilsiauti,dadflino
1069,krank werden::V,susirgti,mynd yn sâl
1070,krank werden::V,susirgti,mynd yn wael
1071,krank sein::V,sirgti,gwaelu
1072,schmerzen::V,sopėti,brifo
1073,schmerzen::V,skaudėti,brifo
1074,husten::V,kosėti,pesychu
1075,genesen::V,sveikti,gwella
1076,genesen::V,sveikti,cael yn ôl
1077,genesen::V,taisytis,gwella
1078,genesen::V,taisytis,cael yn ôl
1079,sterben::V,mirti,marw
1080,sterben::V,numirti,marw
1081,umkommen::V,žūti,trengi
1082,sich bewegen::V,judėti,symud
1083,sich bewegen::V,pasijudinti,symud
1084,sich rühren::V,krutėti,syflyd
1085,sich erheben::V,pakilti,codi
1086,sich erheben::V,atsikelti,codi
1087,sich setzen::V,sėstis,eistedd
1088,sich setzen::V,atsisėsti,eistedd
1089,hinfallen::V,parkristi,cwympo
1090,hinfallen::V,pargriūti,cwympo
1091,laufen::V,eiti,cerdded
1092,schreiten::V,žengti,camu
1093,schreiten::V,žingsniuoti,camu
1094,spazierengehen::V,pasivaikščioti,mynd am dro
1095,eilen::V,skubėti,rhuthro
1096,sich beeilen::V,paskub́ėti,brysio
1097,sich beeilen::V,pasiskubinti,brysio
1098,sausen::V,dumti,rhuthro
1099,sausen::V,lėkti,rhuthro
1100,rennen::V,bėgti,rhedeg
1101,springen::V,šokti,llamu
1102,springen::V,šokti,neidio
1103,klettern::V,kopti,dringo
1104,schaukeln::V,supti,siglo
1105,schaukeln::V,linguoti,siglo
1106,kriechen::V,ropoti,cropian
1107,kriechen::V,šliaužti,cropian
1108,schwimmen::V,plaukti,nofio
1109,tauchen::V,nerti,plymio
1110,tauchen::V,nerti,ymsuddo
1111,rudern::V,irtis,rhwyfo
1112,rudern::V,irkluoti,rhwyfo
1113,fahren::V,važiuoti,gyrru
1114,fahren::V,važiuoti,dreifio
1115,fahren::V,važinėti,gyrru
1116,fahren::V,važinėti,dreifio
1117,fliegen::V,lėkti,hedfan
1118,fliegen::V,skristi,hedfan
1119,gehen::V,eiti,mynd
1120,weggehen::V,išeiti,mynd
1121,weggehen::V,išeiti,ymadael
1122,abfahren::V,išvykti,ymadael
1123,abfahren::V,išvažiuoti,ymadael
1124,anhalten::V,sustoti,stopio
1125,hineingehen::V,įeiti,mynd i mewn
1126,eintreten::V,įžengti,mynd i
1127,kommen::V,ateiti,dod
1128,ankommen::V,ateiti,cyrraedd
1129,zurückkommen::V,grį̃žti,dychwelyd
1130,zurückkommen::V,sugrį̃žti,dychwelyd
1131,bleiben::V,likti,aros
1132,bleiben::V,likti,sefyll
1133,bleiben::V,pasilikti,aros
1134,bleiben::V,pasilikti,sefyll
1135,warten::V,laukti,aros
1136,warten::V,laukti,disgwyl
1137,erwarten::V,laukti,disgwyl
1138,suchen::V,ieškoti,chwilio am
1139,finden::V,rasti,darganfod
1140,finden::V,surasti,darganfod
1141,versuchen::V,mėginti,profi
1142,versuchen::V,mėginti,ceisio
1143,vorbereiten::V,rengti,paratoi
1144,lieben::V,myĺėti,caru
1145,mögen::V,ḿėgti,hoffi
1146,mögen::V,patikti,hoffi
1147,lachen::V,juoktis,chwerthin
1148,rühren::V,jaudinti,cynhyrfu
1149,rühren::V,graudinti,cynhyrfu
1150,weinen::V,verkti,wylo
1151,weinen::V,verkti,llefain
1152,schimpfen::V,bartis,grwgnach
1153,sich ärgern::V,pykti,gofidio
1154,sich ärgern::V,apmaudauti,gofidio
1155,sich fürchten::V,bijoti,ofni
1156,sich fürchten::V,baimintis,ofni
1157,fürchten::V,bijoti,arswydo
1158,fürchten::V,baimintis,arswydo
1159,fliehen::V,bėgti,ffoi
1160,fliehen::V,sprukti,ffoi
1161,flüchten::V,pabėgti,dianc
1162,sehen::V,žiūŕėti,gweld
1163,anschauen::V,žiūŕėti,syllu
1164,anschauen::V,žiūŕėti,edrych
1165,ansehen::V,žiūrėti į,gwylio
1166,ansehen::V,pažiūrėti į,gwylio
1167,hören::V,girdėti,clywed
1168,zuhören::V,klausytis,gwrando
1169,probieren::V,ragauti,profi
1170,probieren::V,paragauti,profi
1171,riechen::V,uosti,arogli
1172,riechen::V,užuosti,arogli
1173,fühlen::V,justi,teimlo
1174,fühlen::V,justi,clywed
1175,fühlen::V,jausti,teimlo
1176,fühlen::V,jausti,clywed
1177,fühlen::V,pajusti,teimlo
1178,fühlen::V,pajusti,clywed
1179,scheinen::V,rodytis,ymddangos
1180,scheinen::V,atrodyti,ymddangos
1181,zu sehen sein::V,pasirodyti,dod i'r golwg
1182,vernehmen::V,išgirsti,clywed sôn am
1183,frieren::V,šalti,bod yn oer
1184,tun::V,daryti,gwneud
1185,können::V,galėti,gallu
1186,können::V,pajėgti,gallu
1187,wollen::V,norėti,bod mewn angen
1188,anfangen::V,pradėti,dechrau
1189,anfangen::V,prasid́ėti,dechrau
1190,beenden::V,baigti,darfod
1191,beenden::V,baigti,gorffen
1192,beenden::V,užbaigti,darfod
1193,beenden::V,užbaigti,gorffen
1194,aufhören::V,liautis,peidio
1195,gelingen::V,pavykti,llwyddo
1196,gelingen::V,pasisekti,llwyddo
1197,geraten::V,nusisekti,diweddu
1198,öffnen::V,atverti,agor
1199,öffnen::V,atidaryti,agor
1200,schließen::V,uždaryti,cau
1201,stellen::V,statyti,gosod
1202,stellen::V,pastatyti,gosod
1203,setzen::V,sodinti,gosod
1204,setzen::V,pasodinti,gosod
1205,legen::V,dėti,gosod
1206,legen::V,pad́ėti,gosod
1207,berühren::V,liesti,cyffwrdd
1208,berühren::V,paliesti,cyffwrdd
1209,verbinden::V,jungti,cysylltu
1210,verbinden::V,surišti,cysylltu
1211,bedecken::V,uždengti,gorchuddio
1212,aufhängen::V,pakarti,crogi
1213,aufhängen::V,pakarti,hongian
1214,aufhängen::V,pakabinti,crogi
1215,aufhängen::V,pakabinti,hongian
1216,anzünden::V,padegti,cynnau
1217,aufheben::V,pakelti,codi
1218,zurücklassen::V,palikti,gadael
1219,verlieren::V,pamesti,colli
1220,fallen lassen::V,atsisakyti,gollwng
1221,machen::V,dirbti,gwneud
1222,herstellen::V,gaminti,cynhyrchu
1223,bauen::V,statyti,adeiladu
1224,bauen::V,pastatyti,adeiladu
1225,reparieren::V,taisyti,trwsio
1226,reparieren::V,taisyti,atgyweirio
1227,reparieren::V,remontuoti,trwsio
1228,reparieren::V,remontuoti,atgyweirio
1229,verbessern::V,gerinti,diwygio
1230,verbessern::V,ištaisyti,diwygio
1231,ändern::V,keisti,altro
1232,ändern::V,pakeisti,altro
1233,graben::V,kasti,palu
1234,graben::V,kasti,cloddio
1235,beugen::V,lenkti,plygu
1236,beugen::V,palenkti,plygu
1237,biegen::V,lenkti,plygu
1238,biegen::V,palenkti,plygu
1239,drehen::V,sukti,troelli
1240,wenden::V,kreipti,troi
1241,wenden::V,pakreipti,troi
1242,umdrehen::V,sukti,troi
1243,umdrehen::V,apversti,troi
1244,heben::V,kelti,codi
1245,heben::V,pakelti,codi
1246,hochheben::V,pakelti,dyrchafu
1247,ergreifen::V,čiupti,gafael
1248,ergreifen::V,griebti,gafael
1249,halten::V,laikyti,dal
1250,halten::V,palaikyti,dal
1251,drücken::V,spausti,pwyso
1252,drücken::V,spausti,gwasgu
1253,schieben::V,stumti,gwthio
1254,kratzen::V,kasyti,crafu
1255,kratzen::V,grandyti,crafu
1256,lecken::V,laižyti,llyfu
1257,beißen::V,kandžioti,cnoi
1258,beißen::V,kandžioti,brathu
1259,abreißen::V,nuplėšti,tynnu ymaith
1260,abschneiden::V,atpjauti,torri
1261,abschneiden::V,atkirpti,torri
1262,binden::V,rišti,clymu
1263,binden::V,surišti,clymu
1264,stecken::V,kišti,plannu
1265,stecken::V,įkišti,plannu
1266,brechen::V,lūžti,torri
1267,brechen::V,laužyti,torri
1268,klopfen::V,belsti,taro
1269,klopfen::V,barbenti,taro
1270,hauen::V,mušti,taro
1271,kleben::V,lipdyti,gludio
1272,kleben::V,klijuoti,gludio
1273,reiben::V,trinti,rhwbio
1274,reiben::V,tarkuoti,rhwbio
1275,streichen::V,tepti,taenu
1276,streichen::V,užtepti,taenu
1277,schleifen::V,galą́sti,hogi
1278,schneiden::V,pjauti,torri
1279,schneiden::V,kirpti,torri
1280,rütteln::V,purtyti,ysgytio
1281,schütteln::V,purtyti,siglo
1282,schütteln::V,purtyti,ysgwyd
1283,schwenken::V,mojuoti,siglo
1284,schütten::V,pilti,tywallt
1285,schütten::V,berti,tywallt
1286,füllen::V,pildyti,llenwi
1287,füllen::V,pripildyti,llenwi
1288,einwickeln::V,įvynioti,lapio
1289,einwickeln::V,suvynioti,lapio
1290,tragen::V,nešti,cludo
1291,tragen::V,nešioti,cludo
1292,schleppen::V,vilkti,llusgo
1293,ziehen::V,tempti,tynnu
1294,aufbewahren::V,laikyti,cadw
1295,werfen::V,mesti,taflu
1296,werfen::V,sviesti,taflu
1297,fangen::V,sugauti,dal
1298,packen::V,čiupti,cipio
1299,packen::V,čiupti,crafangu
1300,packen::V,griebti,cipio
1301,packen::V,griebti,crafangu
1302,verstecken::V,slėpti,celu
1303,verstecken::V,slėpti,cuddio
1304,verstecken::V,slapstyti,celu
1305,verstecken::V,slapstyti,cuddio
1306,teilen::V,dalyti,rhannu
1307,teilen::V,padalyti,rhannu
1308,schicken::V,sių̃sti,anfon
1309,schicken::V,pasių̃sti,anfon
1310,bringen::V,atnešti,dod â
1311,hinzufügen::V,pridėti,chwanegu
1312,bekommen::V,gauti,cael
1313,erhalten::V,gauti,derbyn
1314,nehmen::V,paimti,cymryd
1315,wählen::V,rinkti,dewis
1316,wählen::V,išsirinkti,dewis
1317,auswählen::V,išrinkti,dethol
1318,bewahren::V,išsaugoti,cadw
1319,behindern::V,trukdyti,atal
1320,behindern::V,trukdyti,rhwystro
1321,verderben::V,sugadinti,difetha
1322,beschädigen::V,žaloti,niweidio
1323,beschädigen::V,gadinti,niweidio
1324,zerbrechen::V,sukulti,torri
1325,zerbrechen::V,sudaužyti,torri
1326,zerreißen::V,perplėšti,rhwygo
1327,zerreißen::V,suplėšyti,rhwygo
1328,zerstören::V,suardyti,dinistrio
1329,zerstören::V,sugriauti,dinistrio
1330,verbrennen::V,deginti,llosgi
1331,verbrennen::V,sudeginti,llosgi
1332,geben::V,duoti,rhoi
1333,geben::V,paduoti,rhoi
1334,reichen::V,paduoti,estyn
1335,schenken::V,dovanoti,rhoddi
1336,versprechen::V,žadėti,addo
1337,versprechen::V,pažadėti,addo
1338,wünschen::V,norėti,dymuno
1339,wünschen::V,linḱėti,dymuno
1340,loben::V,girti,canmol
1341,loben::V,pagirti,canmol
1342,küssen::V,bučiuoti,cusanu
1343,wiegen::V,supti,siglo
1344,zudecken::V,užkloti,gorchuddio
1345,zudecken::V,uždengti,gorchuddio
1346,wecken::V,žadinti,deffro
1347,zeigen::V,rodyti,dangos
1348,führen::V,vesti,arwain
1349,führen::V,vadovauti,arwain
1350,lehren::V,mokyti,dysgu
1351,lehren::V,išmokyti,dysgu
1352,unterrichten::V,dėstyti,hyfforddi
1353,aufziehen::V,išauginti,dod i fyny
1354,leiten::V,valdyti,arwain
1355,leiten::V,vadovauti,arwain
1356,antreiben::V,uiti,annog
1357,antreiben::V,raginti,annog
1358,antreiben::V,skubinti,annog
1359,lassen::V,paliepti,gadael
1360,einladen::V,kviesti,gwahodd
1361,einladen::V,pakviesti,gwahodd
1362,vereinigen::V,sujungti,uno
1363,vereinigen::V,sujungti,cyfuno
1364,vereinigen::V,suvienyti,uno
1365,vereinigen::V,suvienyti,cyfuno
1366,besuchen::V,lankyti,ymweld â
1367,besuchen::V,aplankyti,ymweld â
1368,treffen::V,sutikti,cwrdd
1369,treffen::V,sutikti,cyfarfod
1370,treffen::V,pasitikti,cwrdd
1371,treffen::V,pasitikti,cyfarfod
1372,sich versammeln::V,susirinkti,casglu
1373,sich versammeln::V,susirinkti,cynnull
1374,spielen::V,groti,chwarae
1375,spielen::V,žaisti,chwarae
1376,singen::V,dainuoti,canu
1377,tanzen::V,šokti,dawnsio
1378,sich trennen::V,skirtis,ymwahanu
1379,sich trennen::V,išsiskirti,ymwahanu
1380,verlassen::V,palikti,gadael
1381,retten::V,gelbėti,achub
1382,bewachen::V,sergėti,gwarchod
1383,schützen::V,ginti,noddi
1384,schützen::V,apginti,noddi
1385,verteidigen::V,ginti,amddiffyn
1386,verteidigen::V,apginti,amddiffyn
1387,sich schlagen::V,muštis,ffraeo
1388,sich schlagen::V,muštis,terfysgu
1389,schießen::V,šauti,saethu
1390,schießen::V,šaudyti,saethu
1391,siegen::V,nugalėti,ennill
1392,ärgern::V,pykinti,cythruddo
1393,schlagen::V,mušti,curo
1394,schlagen::V,smogti,curo
1395,schlagen::V,trenkti,curo
1396,treten::V,mygti,cicio
1397,stechen::V,gelti,pigo
1398,stechen::V,smeigti,pigo
1399,stoßen::V,stumti,gwthio
1400,stoßen::V,pastumti,gwthio
1401,stehlen::V,vogti,dwyn
1402,stehlen::V,vogti,lladrata
1403,stören::V,trikdyti,aflonyddu
1404,belästigen::V,apsunkinti,trafferthu
1405,verbergen::V,slėpti,cuddio
1406,verbergen::V,paslėpti,cuddio
1407,täuschen::V,klaidinti,twyllo
1408,betrügen::V,apgauti,hocedu
1409,töten::V,žudyti,lladd
1410,töten::V,nužudyti,lladd
1411,wohnen::V,gyventi,byw
1412,arbeiten::V,dirbti,gweithio
1413,arbeiten::V,triūsti,gweithio
1414,sammeln::V,rinkti,casglu
1415,pflücken::V,skinti,casglu
1416,pflücken::V,raškyti,casglu
1417,jagen::V,medžioti,hela
1418,fischen::V,žvejoti,pysgota
1419,fassen::V,sučiupti,dal
1420,hüten::V,ganyti,bugeilio
1421,treiben::V,ginti,gyrru
1422,anbinden::V,pririšti,clymu
1423,füttern::V,šerti,porthi
1424,melken::V,melžti,godro
1425,hacken::V,kapoti,torri
1426,gießen::V,lieti,dyfrhau
1427,gießen::V,laistyti,dyfrhau
1428,reifen::V,nokti,aeddfedu
1429,reifen::V,sirpti,aeddfedu
1430,zubereiten::V,ruošti,coginio
1431,zubereiten::V,gaminti,coginio
1432,kochen::V,virti,berwi
1433,kochen::V,virinti,berwi
1434,backen::V,kepti,pobi
1435,backen::V,kepti,crasu
1436,braten::V,kepti,ffrio
1437,braten::V,kepinti,ffrio
1438,umrühren::V,maišyti,cyffroi
1439,umrühren::V,pamaišyti,cyffroi
1440,stricken::V,megzti,gwau
1441,nähen::V,siūti,gwnïo
1442,färben::V,dažyti,lliwio
1443,färben::V,nudažyti,lliwio
1444,reinigen::V,valyti,glanhau
1445,reinigen::V,švarinti,glanhau
1446,waschen::V,plauti,golchi
1447,waschen::V,mazgoti,golchi
1448,waschen::V,skalbti,golchi
1449,abwischen::V,nušluostyti,sychu
1450,spülen::V,plauti,streulio
1451,spülen::V,skalauti,streulio
1452,fegen::V,šluoti,ysgubo
1453,kehren::V,šluoti,ysgubo
1454,baden::V,maudytis,cael bath
1455,sich waschen::V,praustis,ymolchi
1456,ausziehen::V,numauti,tynnu
1457,ausziehen::V,nuvilkti,tynnu
1458,anziehen::V,mauti,gwisgo
1459,anziehen::V,apsivilkti,gwisgo
1460,sich anziehen::V,rengtis,ymwisgo
1461,sich anziehen::V,apsirengti,ymwisgo
1462,kämmen::V,šukuoti,cribo
1463,schmücken::V,puošti,harddu
1464,schmücken::V,puošti,addurno
1465,schmücken::V,dabinti,harddu
1466,schmücken::V,dabinti,addurno
1467,schmücken::V,gražinti,harddu
1468,schmücken::V,gražinti,addurno
1469,sagen::V,tarti,dweud
1470,sprechen::V,kalbėti,llefaru
1471,reden::V,šnekėti,siarad
1472,sich unterhalten::V,kalbėtis,sgwrsio
1473,sich unterhalten::V,šnekučiuotis,sgwrsio
1474,fragen::V,klausti,gofyn
1475,bitten::V,prašyti,gofyn am
1476,erzählen::V,pasakoti,dweud
1477,mitteilen::V,skelbti,cyfleu
1478,mitteilen::V,pranešti,cyfleu
1479,nennen::V,vadinti,enwi
1480,nennen::V,vardyti,enwi
1481,rufen::V,šaukti,galw
1482,rufen::V,kviesti,galw
1483,prahlen::V,girtis,brolio
1484,prahlen::V,girtis,ymffrostio
1485,übersetzen::V,versti,cyfieithu
1486,übersetzen::V,išversti,cyfieithu
1487,denken::V,galvoti,meddwl
1488,glauben::V,manyti,credu
1489,glauben::V,manyti,coelio
1490,glauben::V,tikėti,credu
1491,glauben::V,tikėti,coelio
1492,bemerken::V,pamatyti,sylwi
1493,bemerken::V,pastebėti,sylwi
1494,erkennen::V,pažinti,adnabod
1495,erkennen::V,atpažinti,adnabod
1496,begreifen::V,suvokti,amgyffred
1497,verstehen::V,suprasti,deall
1498,lernen::V,mokytis,dysgu
1499,wissen::V,žinoti,gwybod
