,Concept_ID,hy,kk
738,wertvoll::A,թանկարժեք,қымбат
739,blind::A,կույր,көзсіз
740,blind::A,կույր,көр
741,blind::A,կույր,көр_соқыр
742,taub::A,խուլ,керең
743,taub::A,խուլ,саңырау
744,kräftig::A,հզոր,қуатты
745,kräftig::A,հզոր,қарымды
746,stark::A,ուժեղ,білекті
747,schwach::A,տկար,әлсіз
748,schwach::A,տկար,күшсіз
749,schwach::A,տկար,қайратсыз
750,schwach::A,թույլ,әлсіз
751,schwach::A,թույլ,күшсіз
752,schwach::A,թույլ,қайратсыз
753,fett::A,գեր,семіз
754,schlank::A,նիհար,ашаң
755,hübsch::A,գրավիչ,ажарлы
756,hübsch::A,գրավիչ,шырайлы
757,hübsch::A,սիրունիկ,ажарлы
758,hübsch::A,սիրունիկ,шырайлы
759,böse::A,չար,өш
760,böse::A,չար,сұм
761,böse::A,չար,жауыз
762,dumm::A,հիմար,көкми
763,dumm::A,հիմար,ақымақ
764,dumm::A,հիմար,миы жоқ
765,faul::A,ծույլ,жалқау
766,faul::A,ծույլ,еріншек
767,fleißig::A,ջանասեր,ұқыпты
768,fleißig::A,փութաջան,ұқыпты
769,geizig::A,ագահ,сараң
770,geizig::A,կծծի,сараң
771,klug::A,խելոք,жетік
772,klug::A,խելոք,ақылды
773,klug::A,ընդունակ,жетік
774,klug::A,ընդունակ,ақылды
775,geschickt::A,ճարտար,шебер
776,lieb::A,սիրելի,абзал
777,lieb::A,սիրելի,айналайын
778,lustig::A,զվարթ,көңілді
779,sanft::A,հեզ,жуас
780,hungrig::A,քաղցած,аш
781,krank::A,հիվանդ,кеселді
782,nackt::A,մերկ,жалаңаш
783,traurig::A,տխուր,қапа
784,lebendig::A,կենդանի,тірі
785,lebendig::A,կենդանի,жанды
786,gut::A,լավ,жақсы
787,schlecht::A,վատ,жаман
788,richtig::A,ձիշտ,дұрыс
789,schlimm::A,լղրճուկ,жаман
790,wahr::A,ճիշտ,нағыз
791,wahr::A,իրական,нағыз
792,alt::A,հին,ескі
793,neu::A,նոր,жаңа
794,ehemalig::A,նախկին,өткен
795,ehemalig::A,նախկին,бұрынғы
796,alt[Lebewesen]::A,ծեր,кексе
797,alt[Lebewesen]::A,պառավ,кексе
798,jung::A,մատաղ,науша
799,arm::A,աղքատ,кедей
800,arm::A,աղքատ,дәулетсіз
801,reich::A,հարուստ,малды
802,bekannt::A,ծանոթ,таныс
803,bekannt::A,ծանոթ,көзтаныс
804,berühmt::A,հայտնի,атақты
805,berühmt::A,հռչակավոր,атақты
806,fremd::A,օտար,бөтен
807,verschieden::A,տարբեր,түрлі
808,nah::A,մոտ,жуық
809,nah::A,մոտ,етене
810,nah::A,մերձ,жуық
811,nah::A,մերձ,етене
812,fern::A,հեռավոր,алыс
813,fern::A,հեռավոր,алыстағы
814,linker::A,ձախ,сол
815,linker::A,ձախ,солшыл
816,rechter::A,աջ,оң
817,anderer::A,այլ,өзге
818,anderer::A,այլ,былайғы
819,anderer::A,ուրիշ,өзге
820,anderer::A,ուրիշ,былайғы
821,erster::A,առաջին,алғашқы
822,zweiter::A,երկրորդ,екінші
823,dritter::A,երրորդ,үшінші
824,letzter::A,վերջին,артқы
825,letzter::A,վերջին,кейінгі
826,allein::ADV,միայնակ,серіксіз
827,auf einmal::ADV,միասնաբար,бірден
828,zusammen::ADV,միասին,бірлесіп
829,zusammen::ADV,իրար հետ,бірлесіп
830,lange::ADV,երկար ժամանակ,ұзақ
831,plötzlich::ADV,հանկարծ,кенет
832,sofort::ADV,իսկույն,әне-міне дегенше
833,später::ADV,ավելի ուշ,артынан
834,später::ADV,հետո,артынан
835,jetzt::ADV,այժմ,енді
836,jetzt::ADV,այժմ,қазір
837,heute::ADV,այսօր,бүгін
838,morgen::ADV,վաղը,ертең
839,bald::ADV,շուտով,тез
840,dann::ADV,ապա,онан соң
841,dann::ADV,ապա,сонан соң
842,dann::ADV,հետո,онан соң
843,dann::ADV,հետո,сонан соң
844,gestern::ADV,երեկ,кеше
845,einst::ADV,հին ատեն,бірде
846,einst::ADV,հին ատեն,бір кезде
847,damals::ADV,ատէնին,анада
848,danach::ADV,ապա,онан соң
849,danach::ADV,ապա,сонан соң
850,danach::ADV,այն ժամանակ,онан соң
851,danach::ADV,այն ժամանակ,сонан соң
852,vorher::ADV,առաջ,бұрын
853,zuerst::ADV,նախ,әуелі
854,zuerst::ADV,նախ,алдымен
855,einmal::ADV,մի անգամ,бір жолы
856,manchmal::ADV,երբեմն,кейде
857,oft::ADV,հաճախ,ылғи
858,immer::ADV,միշտ,өнебойы
859,niemals::ADV,երբեք,ешуақытта
860,hier::ADV,այստեղ,бұнда
861,hier::ADV,այստեղ,осында
862,hierhin::ADV,այստեղ,бермен
863,von hier::ADV,այդտեղից,бер жақтан
864,dort::ADV,այնտեղ,анда
865,dorthin::ADV,այնտեղ,әрі
866,geradeaus::ADV,ուղիղ,тура
867,vorwärts::ADV,առաջ,ілгері
868,rückwärts::ADV,դեպի ետ,артқа
869,zurück::ADV,ետ,кейін қарай
870,unten::ADV,ներքեւում,төменде
871,hinab::ADV,ներքեւ,астына
872,hinab::ADV,ներքեւ,төмен
873,oben::ADV,վերեւում,жоғарыда
874,hinauf::ADV,վերեւ,өрге
875,überall::ADV,ամենուր,әрқайда
876,nicht::ADV,չէ,емес
877,ein wenig::ADV,մի քիչ,азырақ
878,ein wenig::ADV,մի քիչ,аздаған
879,ein wenig::ADV,մի քիչ,азғантай
880,kaum::ADV,հազիվ,зорға
881,sehr::ADV,շատ,орасан
882,so::ADV,այդպես,бұлай
883,so::ADV,այդպես,былайша
884,noch::ADV,դեռ,әлі
885,nur::ADV,միայն,ғана
886,schon::ADV,արդեն,түге
887,wieder::ADV,նորից,жаңа
888,wieder::ADV,նորից,қайта
889,wieder::ADV,նորից,жаңадан
890,wieder::ADV,դարձյալ,жаңа
891,wieder::ADV,դարձյալ,қайта
892,wieder::ADV,դարձյալ,жаңадан
893,vergebens::ADV,իզուր,бекер
894,vor::PRP,դիմացը,алды
895,hinter::PRP,ետեւը,артынан
896,unter::PRP,տակ,түп
897,unter::PRP,տակ,маңында
898,durch::PRP,միջով,арқылы
899,neben::PRP,քովը,іргеде
900,neben::PRP,քովը,жанында
901,zwischen::PRP,միջեւ,арада
902,wegen::PRP,պատճառով,үшін
903,wegen::PRP,շնորհից,үшін
904,dies::PRN,սա,бұ
905,dies::PRN,սա,осы
906,dies::PRN,այս,бұ
907,dies::PRN,այս,осы
908,das::PRN,դա,сол
909,das::PRN,այդ,сол
910,alles::PRN,ամեն ինչ,дүйім
911,alles::PRN,ամեն ինչ,күллі
912,ich::PRN,ես,мен
913,du::PRN,դու,сен
914,er::PRN,նա,ол
915,wir::PRN,մենք,біз
916,ihr::PRN,դուք,сіз
917,sie::PRN,նրանք,олар
918,was::FPRN,ինչ,не
919,wer::FPRN,ով,кім
920,wo::FADV,ուր,кәні
921,wo::FADV,ուր,қайда
922,wo::FADV,որտեղ,кәні
923,wo::FADV,որտեղ,қайда
924,wohin::FADV,դեպի ուր,қайда
925,wie::FADV,ինչպես,калай
926,warum::FADV,ինչու,неғып
927,wieviel::FNUM,որչափ,неше
928,wieviel::FNUM,որչափ,қанша
929,eins::NUM,մեկ,бір
930,zwei::NUM,երկու,екі
931,drei::NUM,երեք,үш
932,vier::NUM,չորս,төрт
933,fünf::NUM,հինգ,бес
934,sechs::NUM,վեց,алты
935,sieben::NUM,յոթ,жеті
936,acht::NUM,ութ,сегіз
937,neun::NUM,ինը,тоғыз
938,zehn::NUM,տասը,он
939,elf::NUM,տասնմեկ,он бір
940,zwölf::NUM,տասներկու,он екі
941,zwanzig::NUM,քսան,жиырма
942,dreißig::NUM,երեսուն,отыз
943,vierzig::NUM,քառասուն,қырық
944,fünfzig::NUM,հիսուն,елу
945,sechzig::NUM,վաթսուն,алпыс
946,siebzig::NUM,յոթանասուն,жетпіс
947,achtzig::NUM,ութսուն,сексен
948,neunzig::NUM,իննսուն,тоқсан
949,hundert::NUM,հարյուր,жүз
950,tausend::NUM,հազար,мың
951,und::CNJ,ու,та
952,oder::CNJ,կամ,әлде
953,oder::CNJ,կամ,немесе
954,stehen::V,կանգնել,тұру
955,sitzen::V,նստել,отыру
956,liegen::V,ստել,жату
957,hängen::V,կախվել,ілу
958,werden::V,դառնալ,болу
959,werden::V,դառնալ,түрегелу
960,passieren::V,պատահել,болу
961,beginnen::V,սկսվել,басталу
962,enden::V,վերջանալ,ада болу
963,wechseln::V,փոխվել,құбылу
964,wechseln::V,փոխվել,өзгеру
965,aufgehen[Sonne]::V,բարձրանալ,шығу
966,aufgehen[Sonne]::V,ելնել ,шығу
967,untergehen[Sonne]::V,մտնել,батыру
968,scheinen[Sonne]::V,շողալ,жылтырау
969,scheinen[Sonne]::V,փայլել,жылтырау
970,donnern::V,որոտալ,күркіреу
971,wehen::V,փչել,огып тур
972,strömen::V,հոսել,сорғалау
973,fließen::V,հոսել,ағу
974,sich drehen::V,պտտվել,айналу
975,schwanken::V,տատանվել,толықсу
976,schwingen::V,ճոճվել,тербелу
977,fallen::V,ընկնել,құлау
978,fallen::V,ընկնել,жығылу
979,fallen::V,ընկնել,төмендеу
980,brennen::V,այրվել,жану
981,rauchen::V,ծխել,түтету
982,regnen::V,անձրեւ գալ,жауу
983,gefrieren::V,սառչել,мұздай қату
984,gefrieren::V,սառչել,мұз боп қату
985,tauen::V,լկիլ,жібу
986,schmelzen::V,հալիլ,еру
987,trocknen::V,չորանալ,курау
988,sieden::V,եռալ,қайнау
989,faulen::V,փտել,иістену
990,verfaulen::V,նեխել,шіру
991,reißen::V,պատռվել,жыртылу
992,reißen::V,ճղվել,жыртылу
993,versinken::V,սուզվել,малтығу
994,vergehen::V,անցնել ,өту
995,erscheinen::V,հայտնվել,көріну
996,erscheinen::V,հայտնվել,көрініп қалу
997,erscheinen::V,երեւալ,көріну
998,erscheinen::V,երեւալ,көрініп қалу
999,verschwinden::V,անհետանալ,ғайып_болу
1000,sinken::V,ընկնել,ылдилау
1001,sinken::V,ընկնել,төмендеу
1002,abnehmen::V,փոքրանալ,кемітілу
1003,zunehmen::V,մեծանալ,көбею
1004,steigen::V,բարձրանալ,қобу
1005,steigen::V,բարձրանալ,көтерілу
1006,steigen::V,բարձրանալ,жоғарылау
1007,wachsen::V,աճել,өсу
1008,glänzen::V,նշուլել,жалтырау
1009,glänzen::V,փայլիլ,жалтырау
1010,funkeln::V,փայլատակել,жарқырау
1011,funkeln::V,փայլատակել,нұрлану
1012,funkeln::V,փայլատակել,жылтылдау
1013,lärmen::V,աղմուկ հանել,шулау
1014,lärmen::V,աղմուկ հանել,шуылдау
1015,läuten::V,զնգալ,қоңыраулату
1016,klingeln::V,զնգալ,дыңғырлау
1017,klirren::V,զնգզնգալ,дыңылдату
1018,brausen::V,մոլեգնել,тасу
1019,rauschen::V,սոսափել,сусылдау
1020,rauschen::V,սոսափել,сыбдырлау
1021,klingen::V,հնչել,дыбыс шығару
1022,bellen::V,հաչել,үру
1023,heulen::V,ոռնալ ,ұлу
1024,blasen::V,փչել ,үру
1025,pfeifen::V,սուլել,ысқыру
1026,schreien::V,գոռալ ,шыңғыру
1027,schreien::V,գոռալ ,айғайлау
1028,schreien::V,գոռալ ,байбайлау
1029,schreien::V,գոռալ ,бажалақтау
1030,stöhnen::V,տնքալ,ыңырсу
1031,stöhnen::V,տնքալ,ыңкылдау
1032,zittern::V,դողալ,қалш
1033,zittern::V,դողալ,қалшылдату
1034,leben::V,ապրել,жасау
1035,leben::V,ապրել,күнелту
1036,leben::V,ապրել,күн көру
1037,leben::V,ապրել,тіршілік ету
1038,geboren werden::V,ծնվել,туу
1039,atmen::V,շնչել,дем алу
1040,atmen::V,շնչել,ауа жұту
1041,trinken::V,խմել,ішу
1042,trinken::V,խմել,ұрттау
1043,essen::V,ուտել,жеу
1044,essen::V,ուտել,тамақтану
1045,schlucken::V,կլանել,жұту
1046,schlucken::V,կուլ տալ,жұту
1047,müde werden::V,հոգնել,болдыру
1048,einschlafen::V,քուն մտնել,үйыктап калу
1049,schlafen::V,քնել,ұйықтау
1050,aufwachen::V,արթննալ,ояну
1051,aufstehen::V,ելլել,ояну
1052,sich erholen::V,հանգստանալ,тынығу
1053,krank werden::V,հիւանդանալ,кеселдену
1054,krank werden::V,հիւանդանալ,сырқаттану
1055,krank werden::V,հիւանդանալ,ауырып қалу
1056,krank werden::V,հիւանդանալ,ауыра бастау
1057,krank werden::V,հիւանդանալ,кеселге ұшырау
1058,krank werden::V,հիւանդանալ,сырқаттанып қалу
1059,krank sein::V,հիվանդ լինել,ауыру
1060,krank sein::V,հիվանդ լինել,сырқаттану
1061,schmerzen::V,ցավել,ауырады
1062,husten::V,հազալ,жөтелу
1063,genesen::V,ապաքինվել,айығу
1064,sterben::V,մեռնել,өлу
1065,sterben::V,մեռնել,қайтыс
1066,sterben::V,մեռնել,жантапсыру
1067,sterben::V,վախճանվել,өлу
1068,sterben::V,վախճանվել,қайтыс
1069,sterben::V,վախճանվել,жантапсыру
1070,umkommen::V,կործանվել,өлу
1071,umkommen::V,կործանվել,қаза табу
1072,sich bewegen::V,ընթանալ,жылжу
1073,sich rühren::V,շարժվել,қыбырлау
1074,sich erheben::V,կանգնել,тұру
1075,sich erheben::V,վեր կենալ,тұру
1076,sich setzen::V,նստել,отыру
1077,hinfallen::V,ընկնել,жығылу
1078,laufen::V,քայլել,жояу жүру
1079,schreiten::V,ճեմել,кадамдау
1080,spazierengehen::V,շրջագայել,қыдыру
1081,eilen::V,շտապել,асығу
1082,eilen::V,շտապել,жеделдену
1083,eilen::V,շտապել,жедепдеу
1084,sich beeilen::V,շտապել ,асығу
1085,sich beeilen::V,շտապել ,жеделдену
1086,sausen::V,սլանալ,заулау
1087,rennen::V,վազել,жүгіру
1088,springen::V,ցատկել,секіру
1089,klettern::V,մագլցել,өрмелеп шығу
1090,schaukeln::V,ճոճվել,тербелу
1091,schaukeln::V,օրորվել,тербелу
1092,kriechen::V,սողալ,еңбектеу
1093,schwimmen::V,լողալ,жүзу
1094,schwimmen::V,լողալ,малту
1095,schwimmen::V,լողալ,қалықтау
1096,tauchen::V,սուզվել,сүңгу
1097,rudern::V,թիավարել,есу
1098,fahren::V,ընթանալ,бару
1099,fliegen::V,թռչել,ұшу
1100,gehen::V,գնալ,бару
1101,weggehen::V,հեռանալ,кету
1102,abfahren::V,ճանապարհվել,жөнелу
1103,anhalten::V,կանգնել,тоқтау
1104,hineingehen::V,մտնել,кіру
1105,eintreten::V,մտնել,ену
1106,kommen::V,գալ,жету
1107,ankommen::V,ժամանել,келу
1108,zurückkommen::V,վերադառնալ,қайту
1109,bleiben::V,մնալ,қалу
1110,warten::V,սպասել,тосу
1111,erwarten::V,սպասել,күту
1112,suchen::V,որոնել,іздеу
1113,finden::V,գտնել,табу
1114,versuchen::V,փորձել,талпыну
1115,vorbereiten::V,պատրաստել,әзірлеу
1116,lieben::V,սիրել,сүю
1117,mögen::V,հավանել,жарату
1118,mögen::V,հավանել,жақсы_көру
1119,mögen::V,սիրել,жарату
1120,mögen::V,սիրել,жақсы_көру
1121,lachen::V,ծիծաղել,күлу
1122,lachen::V,ծիծաղել,күлісу
1123,rühren::V,հուզել,көңілін бұзу
1124,weinen::V,լալ,жылау
1125,schimpfen::V,տրտնջալ,ақырып-бақыру
1126,schimpfen::V,քրթմնջել,ақырып-бақыру
1127,sich ärgern::V,զայրանալ,ашулану
1128,sich fürchten::V,վախնալ,сескену
1129,fürchten::V,վախենալ,қауіптену
1130,fürchten::V,վախենալ,сақсыну
1131,fliehen::V,փախչել,қашу
1132,fliehen::V,փախչել,қашып кету
1133,flüchten::V,փախչել,қашу
1134,flüchten::V,փախչել,қашып кету
1135,sehen::V,տեսնել,көру
1136,anschauen::V,դիտել,назар салу
1137,ansehen::V,նայել,тамашалау
1138,hören::V,լսել,есту
1139,zuhören::V,ունկնդրել,тыңдау
1140,zuhören::V,ունկնդրել,құлақ қою
1141,probieren::V,համը տեսել,тату
1142,probieren::V,համը տեսել,дәм тату
1143,riechen::V,հոտ առնել,иіскеу
1144,fühlen::V,զգալ,сезу
1145,fühlen::V,զգալ,сезіну
1146,scheinen::V,երեւալ,болып көріну
1147,zu sehen sein::V,երեւալ,көріну
1148,vernehmen::V,իմանալ ,есту
1149,vernehmen::V,իմանալ ,есітіп қалу
1150,frieren::V,մրսել,тоңу
1151,frieren::V,մրսել,жаурау
1152,tun::V,անել,ету
1153,tun::V,անել,істеу
1154,können::V,կարողանալ,білу
1155,wollen::V,ուզել,қалау
1156,wollen::V,ցանկանալ,қалау
1157,anfangen::V,սկսել,бастау
1158,beenden::V,վերջացնել,бітіру
1159,beenden::V,վերջացնել,адақтау
1160,beenden::V,վերջացնել,тамамдау
1161,beenden::V,վերջացնել,аяқтап шығу
1162,aufhören::V,դադարել,доғару
1163,gelingen::V,հաջողվել,жолы түсу
1164,gelingen::V,գլուխ գալ,жолы түсу
1165,geraten::V,ստացվել,калу
1166,öffnen::V,բաց անել,ашу
1167,öffnen::V,բաց անել,ашып қою
1168,schließen::V,փակել ,жабу
1169,stellen::V,դնել,қою
1170,stellen::V,դնել,қойдыру
1171,setzen::V,նստեցնել,отырғызу
1172,legen::V,դնել,салу
1173,legen::V,դնել,калау
1174,berühren::V,դիպչել,тию
1175,berühren::V,շոշափել,тию
1176,verbinden::V,շաղկապել,байлап алу
1177,verbinden::V,շաղկապել,сабақтастыру
1178,bedecken::V,ծածկել,бүркеу
1179,aufhängen::V,կախել,ілу
1180,aufhängen::V,կախել,асып қою
1181,anzünden::V,վառել,тұтату
1182,aufheben::V,վերցնել,көтеру
1183,zurücklassen::V,թողնել,қалдыру
1184,verlieren::V,կորցնել,жоғалту
1185,fallen lassen::V,գցել,құлатып алу
1186,fallen lassen::V,գցել,қолдан түсіріп алу
1187,machen::V,անել,ету
1188,machen::V,անել,жасау
1189,machen::V,անել,жасап шығару
1190,herstellen::V,արտադրել,жасап шығару
1191,bauen::V,կառուցել,тұрғызу
1192,reparieren::V,նորոգել,оңдау
1193,verbessern::V,բարելավել,дұрыстау
1194,ändern::V,փոխել,өзгерту
1195,graben::V,փորել,үңгу
1196,beugen::V,ծռել,буғу
1197,biegen::V,թեքել,ию
1198,biegen::V,թեքել,майыстыру
1199,drehen::V,ոլորել,айналдыру
1200,wenden::V,պտտել,екінші жағын айналдыру
1201,umdrehen::V,շրջել,бұру
1202,heben::V,բարձրացնել,көтеру
1203,hochheben::V,բարձրացնել,жоғарылату
1204,hochheben::V,բարձրացնել,көтеру
1205,ergreifen::V,վարակվել,бас_салу
1206,ergreifen::V,վարակվել,шап_беріп_ұстап_алу
1207,ergreifen::V,վարակվել,шап_беру
1208,ergreifen::V,վարակվել,шап_ете_түсу
1209,halten::V,բռնել,тұту
1210,halten::V,բռնել,ұстау
1211,drücken::V,ճնշել,басу
1212,schieben::V,հրել,итеру
1213,kratzen::V,քերել,қыру
1214,lecken::V,լիզել,жалау
1215,beißen::V,կծել,қабу
1216,beißen::V,կծել,тістеу
1217,beißen::V,կծել,қауып алу
1218,abreißen::V,պոկել,үзу
1219,abschneiden::V,կտրել ,қырқу
1220,binden::V,կապել,байланыстыру
1221,binden::V,կապել,байлап_алу
1222,binden::V,կապել,байластыру
1223,binden::V,կապել,байлау
1224,binden::V,կապել,буу
1225,binden::V,կապել,матау
1226,binden::V,կապել,сабақтастыру
1227,binden::V,կապել,ұштастыру
1228,stecken::V,խրել,сұғу
1229,brechen::V,կոտրել ,сындыру
1230,klopfen::V,թակել,қағу
1231,hauen::V,ծեծել,соғу
1232,kleben::V,կպցնել,желімдеу
1233,reiben::V,շփել,үйкеу
1234,streichen::V,վրան քսել,сүйкеу
1235,schleifen::V,սրել ,егеу
1236,schleifen::V,սրել ,қайрау
1237,schleifen::V,սրել ,егеулеу
1238,schneiden::V,կտրել,кесу
1239,rütteln::V,ցնցել,қозғау
1240,rütteln::V,ցնցել,жұлмалау
1241,schütteln::V,թափահարել,дірілдету
1242,schütteln::V,թափահարել,селкілдету
1243,schwenken::V,ճոճել,бұлғау
1244,schwenken::V,ճոճել,сермеу
1245,schütten::V,լցնել,құю
1246,füllen::V,լիքը լցնել,толтыру
1247,einwickeln::V,փաթաթել,орау
1248,tragen::V,կրել,алып жүру
1249,tragen::V,տանել,алып жүру
1250,schleppen::V,քաշել,тарту
1251,ziehen::V,ձգել,тарту
1252,ziehen::V,քաշել,тарту
1253,aufbewahren::V,պահել ,сақтау
1254,werfen::V,նետել,лақтыру
1255,packen::V,հափշտակել,шап беру
1256,packen::V,հափշտակել,шап ете түсу
1257,packen::V,հափշտակել,шап беріп ұстап алу
1258,verstecken::V,ծածկել,тығу
1259,verstecken::V,ծածկել,жасыру
1260,teilen::V,բաժանել,бөлу
1261,schicken::V,ուղարկել,жіберу
1262,bringen::V,բերել,әкелу
1263,bringen::V,բերել,алып келу
1264,hinzufügen::V,ավելացնել,қосу
1265,hinzufügen::V,ավելացնել,үстеу
1266,bekommen::V,հայթայթել,алу
1267,erhalten::V,ստանալ,алмақ
1268,nehmen::V,վերցնել,алу
1269,nehmen::V,վերցնել,алмақ
1270,wählen::V,ընտրել,таңдау
1271,auswählen::V,գերադասել,екшеу
1272,auswählen::V,գերադասել,саралау
1273,auswählen::V,գերադասել,сұрыптау
1274,auswählen::V,գերադասել,сайлап алу
1275,bewahren::V,պահպանել,сақтау
1276,behindern::V,խոչընդոտել,оралғы болу
1277,verderben::V,փչացնել,бүлдіру
1278,beschädigen::V,վնասել,бұзу
1279,zerbrechen::V,ջարդել,уату
1280,zerbrechen::V,կոտրել,уату
1281,zerreißen::V,պատռել,жырту
1282,zerstören::V,քանդել,қирату
1283,zerstören::V,քանդել,талқандау
1284,verbrennen::V,այրել,өртеу
1285,verbrennen::V,այրել,жандыру
1286,verbrennen::V,այրել,өртеп жіберу
1287,verbrennen::V,այրել,жандырып жіберу
1288,geben::V,տալ,беру
1289,reichen::V,հանձնել,беру
1290,schenken::V,նվիրել,тарту
1291,versprechen::V,խոստանալ,уәде беру
1292,wünschen::V,մաղթել,тілеу
1293,loben::V,գովել,мақтау
1294,loben::V,գովել,дәріптеу
1295,küssen::V,համբուրել,сүю
1296,wiegen::V,օրորել,тербеу
1297,zudecken::V,վրան գցել,бүркеу
1298,wecken::V,զարթնեցնել,ояту
1299,zeigen::V,ցույց տալ,көрсету
1300,führen::V,ուղեկցել,ерту
1301,führen::V,ուղեկցել,жетектеу
1302,lehren::V,սովորեցնել,оқыту
1303,unterrichten::V,ավանդել,оқыту
1304,aufziehen::V,դաստիարակել,бағу
1305,leiten::V,ղեկավարել,басқару
1306,leiten::V,ղեկավարել,жетекшілік ету
1307,leiten::V,կառավարել,басқару
1308,leiten::V,կառավարել,жетекшілік ету
1309,antreiben::V,շտապեցնել,асықтыру
1310,lassen::V,ստիպել,-ткізу
1311,lassen::V,ստիպել,мәжбүр ету
1312,einladen::V,հրավիրել,шақыру
1313,vereinigen::V,միացնել,біріктіру
1314,vereinigen::V,միացնել,біріктіріп қою
1315,besuchen::V,այցելել,кіріп шығу
1316,besuchen::V,այցելել,барып шығу
1317,treffen::V,հանդիպել,кездесу
1318,sich versammeln::V,հավաքվել,топталу
1319,spielen::V,խաղալ,ойнау
1320,singen::V,երգել,сайрау
1321,tanzen::V,պարել,билеу
1322,sich trennen::V,ցրվել,айрылысу
1323,verlassen::V,լքել,тастау
1324,retten::V,փրկել,құтқару
1325,bewachen::V,պահել,күзету
1326,schützen::V,պաշտպանել,жақтау
1327,schützen::V,պաշտպանել,жақтасу
1328,verteidigen::V,պաշտպանել,қорғау
1329,sich schlagen::V,կռվել,алысу
1330,schießen::V,կրակել,ату
1331,siegen::V,հաղթել,жеңу
1332,ärgern::V,ձանձրացնել,ашуландыру
1333,schlagen::V,խփել,ұру
1334,treten::V,քացի տալ,тебу
1335,stechen::V,խայթել,шаншу
1336,stoßen::V,մղել,түрту
1337,stehlen::V,գողանալ,ұрлау
1338,stören::V,խանգարել,кесірлен
1339,belästigen::V,անհանգստացնել,мазасын алу
1340,verbergen::V,թաքցնել,сездірмеу
1341,täuschen::V,խաբել,жалған айту
1342,betrügen::V,խաբել,алдау
1343,betrügen::V,խաբել,алдап кету
1344,betrügen::V,խաբել,ақымақ қылу
1345,töten::V,սպանել ,құрту
1346,töten::V,սպանել ,өлтіру
1347,wohnen::V,բնակվել,мекендеу
1348,wohnen::V,բնակվել,өмір сүру
1349,arbeiten::V,աշխատել,істеу
1350,arbeiten::V,աշխատել,еңбектену
1351,sammeln::V,հավաքել,жыю
1352,pflücken::V,քաղել,жұлу
1353,jagen::V,որս անել,аулау
1354,fischen::V,ձուկ բռնել,балык_аулау
1355,fassen::V,բռնել,ұстау
1356,hüten::V,արածեցնել,жаю
1357,hüten::V,արածեցնել,бағу
1358,treiben::V,հովուել,айдау
1359,anbinden::V,չուանել,байлау
1360,füttern::V,կերակրել,ас ішкізу
1361,füttern::V,կերակրել,азықтандыру
1362,füttern::V,կերակրել,қоректендіру
1363,melken::V,կթել,сауу
1364,hacken::V,կոտորել,турау
1365,gießen::V,ջրել,суару
1366,reifen::V,հասունանալ ,жетілу
1367,zubereiten::V,պատրաստել,даяр ету
1368,kochen::V,եփել,асу
1369,backen::V,թխել,пісіру
1370,braten::V,տապակել,қуыру
1371,umrühren::V,խառնել,былғалау
1372,umrühren::V,խառնել,сапырылыстыру
1373,stricken::V,գործել,торлау
1374,stricken::V,գործել,тоқу
1375,nähen::V,կարել,тігу
1376,färben::V,ներկել,бояу
1377,färben::V,ներկել,сырлау
1378,reinigen::V,մաքրել,аршу
1379,reinigen::V,մաքրել,тазалау
1380,waschen::V,լվանալ,жуу
1381,abwischen::V,սրբել,сүрту
1382,spülen::V,ողողել,шаю
1383,spülen::V,պարզաջրել,шаю
1384,fegen::V,ավլել,сыпыру
1385,kehren::V,ավլել,сыпыру
1386,baden::V,լողանալ,шомылу
1387,sich waschen::V,լվացվել,жуыну
1388,ausziehen::V,հանել,шешу
1389,anziehen::V,հագնել,кигізу
1390,sich anziehen::V,հագնվել,киіну
1391,kämmen::V,սանրել,тарау
1392,schmücken::V,զարդարել,әсемдеу
1393,schmücken::V,զարդարել,мәнерлеу
1394,schmücken::V,զարդարել,көріктендіру
1395,sagen::V,ասել,деу
1396,sagen::V,ասել,айту
1397,sprechen::V,խոսել,деу
1398,sprechen::V,խոսել,айту
1399,reden::V,զրուցել,сөйлеу
1400,reden::V,զրուցել,сөйлесу
1401,reden::V,զրուցել,тіл қатысу
1402,sich unterhalten::V,խոսակցել,сұхбаттасу
1403,fragen::V,հարցնել,сұрау
1404,bitten::V,խնդրել,өтіну
1405,bitten::V,խնդրել,жалыну
1406,erzählen::V,պատմել,айту
1407,mitteilen::V,հաղորդել,білдіру
1408,nennen::V,անվանել,атау
1409,rufen::V,կանչել,шақыру
1410,prahlen::V,պարծենալ,бөсу
1411,übersetzen::V,թարգմանել,аудару
1412,denken::V,մտածել,ойлау
1413,glauben::V,հավատալ,нану
1414,glauben::V,հավատալ,илану
1415,bemerken::V,նկատել,аңғару
1416,erkennen::V,ճանաչել,тану
1417,begreifen::V,հասկանալ,ұғу
1418,begreifen::V,հասկանալ,аңғарып алу
1419,verstehen::V,ըմբռնել,пайым
1420,verstehen::V,ըմբռնել,түсіну
1421,lernen::V,սովորել,оқу
1422,wissen::V,իմանալ,хабардар болу
1423,sich erinnern an::V,հիշել,еске түсіру
1424,sich erinnern an::V,մտաբերել,еске түсіру
1425,vergessen::V,մոռանալ,ұмыту
1426,messen::V,չափել,өлшеу
1427,zählen::V,թվել,санау
1428,zählen::V,հաշվել,санау
1429,rechnen::V,հաշվել,санап шығару
