,Concept_ID,sv,az
831,wieviel::FNUM,hur mycket,nə qədər
832,eins::NUM,en,bir
833,eins::NUM,ett,bir
834,zwei::NUM,två,iki
835,drei::NUM,tre,üç
836,vier::NUM,fyra,dörd
837,fünf::NUM,fem,beş
838,sechs::NUM,sex,altı
839,sieben::NUM,sju,yeddi
840,acht::NUM,åtta,səkkiz
841,neun::NUM,nio,doqquz
842,zehn::NUM,tio,on
843,elf::NUM,elva,on bir
844,zwölf::NUM,tolv,on iki
845,zwanzig::NUM,tjugo,iyirmi
846,dreißig::NUM,trettio,otuz
847,vierzig::NUM,fyrtio,qırx
848,fünfzig::NUM,femtio,əlli
849,sechzig::NUM,sextio,altmış
850,siebzig::NUM,sjuttio,yetmiş
851,achtzig::NUM,åttio,səksən
852,neunzig::NUM,nittio,doxsan
853,hundert::NUM,hundra,yüz
854,tausend::NUM,tusen,min
855,und::CNJ,och,və
856,oder::CNJ,eller,ya
857,stehen::V,stå,durmaq
858,sitzen::V,sitta,oturmaq
859,liegen::V,ligga,uzanmaq
860,hängen::V,hänga,asılmaq
861,werden::V,bli,olmaq
862,passieren::V,ske,olmaq
863,passieren::V,ske,baş vermək
864,passieren::V,hända,olmaq
865,passieren::V,hända,baş vermək
866,beginnen::V,börja,başlamaq
867,enden::V,ända,bitmək
868,wechseln::V,växla,dəyişmək
869,aufgehen[Sonne]::V,gå upp,doğmaq
870,untergehen[Sonne]::V,gå ned,batmaq
871,scheinen[Sonne]::V,skina,parlamaq
872,donnern::V,dundra,guruldamaq
873,wehen::V,blåsa,əsmək
874,strömen::V,forsa,axmaq
875,strömen::V,strömma,axmaq
876,fließen::V,flyta,axmaq
877,sich drehen::V,snurra,dönmək
878,schwanken::V,vackla,yellənmək
879,schwingen::V,svinga,yellənmək
880,fallen::V,falla,düşmek
881,brennen::V,brinna,yanmaq
882,rauchen::V,ryka,tüstüləmək
883,regnen::V,regna,yağmaq
884,gefrieren::V,frysa,donmaq
885,tauen::V,töa,ərimək
886,schmelzen::V,smälta,ərimək
887,trocknen::V,torka,qurumaq
888,sieden::V,koka,qaynamaq
889,sieden::V,sjuda,qaynamaq
890,faulen::V,ruttna,çürümək
891,verfaulen::V,ruttna,çürümək
892,reißen::V,brista,yırtılmaq
893,versinken::V,sjunka,batmaq
894,vergehen::V,förgå,ötmək
895,erscheinen::V,synas,görünmək
896,erscheinen::V,visa sig,görünmək
897,verschwinden::V,försvinna,yox olmaq
898,sinken::V,sjunka,enmək
899,abnehmen::V,avta,azalmaq
900,abnehmen::V,minskas,azalmaq
901,zunehmen::V,tilltaga,artmaq
902,steigen::V,stiga,yüksəlmək
903,wachsen::V,växa,böyümək
904,glänzen::V,glimma,parlamaq
905,funkeln::V,tindra,parıldamaq
906,funkeln::V,gnistra,parıldamaq
907,lärmen::V,bråka,səs-küy etmək
908,lärmen::V,väsnas,səs-küy etmək
909,läuten::V,ringa,çalmaq
910,klingeln::V,ringa,zəng etmək
911,klirren::V,klirra,cingildəmək
912,brausen::V,brusa,gurlamaq
913,rauschen::V,susa,xışıldamaq
914,klingen::V,låta,səslənmək
915,klingen::V,klinga,səslənmək
916,bellen::V,skälla,hürmək
917,heulen::V,yla,ulamaq
918,heulen::V,tjuta,ulamaq
919,blasen::V,blåsa,üfləmək
920,pfeifen::V,vissla,fit vermek
921,schreien::V,skrika,bağırmaq
922,schreien::V,skrika,qışqırmaq
923,stöhnen::V,stöna,inləmək
924,zittern::V,darra,titrəmək
925,zittern::V,skälva,titrəmək
926,leben::V,leva,yaşamaq
927,geboren werden::V,födas,doğmaq
928,atmen::V,andas,nəfəs almaq
929,trinken::V,dricka,içmek
930,essen::V,äta,yemək
931,schlucken::V,svälja,udmaq
932,müde werden::V,tröttna,yorulmaq
933,einschlafen::V,somna,yuxuya getmək
934,schlafen::V,sova,uyumaq
935,aufwachen::V,vakna,oyanmaq
936,aufstehen::V,stiga upp,yuxudan durmaq
937,sich erholen::V,repa sig,dincəlmək
938,sich erholen::V,hämta sig,dincəlmək
939,krank werden::V,insjukna,xəstə olmaq
940,krank sein::V,vara sjuk,azarlanmaq
941,krank sein::V,vara sjuk,xəstələnmək
942,schmerzen::V,smärta,ağrimaq
943,schmerzen::V,göra ont,ağrimaq
944,husten::V,hosta,öksürmək
945,genesen::V,tillfriskna,sağalmaq
946,sterben::V,dö,ölmək
947,sterben::V,dö,vəfat etmək
948,umkommen::V,omkomma,həlak olmaq
949,sich bewegen::V,röra sig,hərəkət etmək
950,sich rühren::V,röra på sig,tərpənmək
951,sich erheben::V,resa sig,qalxmaq
952,sich setzen::V,sätta sig,oturmaq
953,hinfallen::V,falla omkull,yıxılmaq
954,laufen::V,löpa,yerimək
955,schreiten::V,skrida,addım atmaq
956,spazierengehen::V,promenera,gəzmək
957,eilen::V,ila,atılmaq
958,sich beeilen::V,skynda sig,tələsmək
959,sausen::V,susa,çırpmaq
960,rennen::V,löpa,qaçmaq
961,rennen::V,springa,qaçmaq
962,springen::V,hoppa,sıçramaq
963,klettern::V,klättra,dırmanmaq
964,schaukeln::V,gunga,sallanmaq
965,kriechen::V,kräla,sürünmək
966,schwimmen::V,simma,üzmek
967,tauchen::V,dyka,dalmaq
968,rudern::V,ro,avarlamaq
969,fahren::V,köra,sürmək
970,fliegen::V,flyga,uçmaq
971,gehen::V,gå,getmək
972,weggehen::V,gå bort,getmək
973,abfahren::V,resa,yola düşmək
974,abfahren::V,avresa,yola düşmək
975,anhalten::V,stanna,saxlamaq
976,hineingehen::V,gå in,girmək
977,eintreten::V,träda in,girmək
978,eintreten::V,träda in,daxil olmaq
979,kommen::V,komma,gəlmək
980,ankommen::V,ankomma,gəlib çatmaq
981,zurückkommen::V,återkomma,qayıtmaq
982,bleiben::V,bli,qalmaq
983,bleiben::V,förbli,qalmaq
984,warten::V,vänta,gözləmək
985,erwarten::V,vänta,bəkləmək
986,suchen::V,leta,aramaq
987,suchen::V,leta,axtarmaq
988,finden::V,finna,tapmaq
989,versuchen::V,försöka,çalışmaq
990,vorbereiten::V,förbereda,hazırlamaq
991,lieben::V,älska,sevmək
992,mögen::V,tycka om,xoşlamaq
993,lachen::V,skratta,gülmək
994,rühren::V,röra,həyəcanlandırmaq
995,weinen::V,gråta,ağlamaq
996,schimpfen::V,skälla,küfr etmək
997,sich ärgern::V,förargas,acıqlanmaq
998,sich fürchten::V,vara rädd,qorxmaq
999,fürchten::V,frukta,qorxmaq
1000,fliehen::V,fly,qaçmaq
1001,fliehen::V,rymma,qaçmaq
1002,flüchten::V,fly,qaçmaq
1003,sehen::V,se,görmək
1004,anschauen::V,se på,baxmaq
1005,anschauen::V,betrakta,baxmaq
1006,ansehen::V,åse,baxmaq
1007,hören::V,höra,duymaq
1008,hören::V,höra,eşitmək
1009,zuhören::V,höra på,dinləmək
1010,zuhören::V,lyssna till,dinləmək
1011,probieren::V,smaka,dadına baxmaq
1012,probieren::V,smaka på,dadına baxmaq
1013,riechen::V,lukta,qoxlamaq
1014,fühlen::V,känna,duymaq
1015,scheinen::V,verka,görünmək
1016,scheinen::V,tyckas,görünmək
1017,zu sehen sein::V,synas,görünmək
1018,zu sehen sein::V,kunna ses,görünmək
1019,vernehmen::V,få veta,eşitmək
1020,vernehmen::V,förnimma,eşitmək
1021,frieren::V,frysa,üşümək
1022,tun::V,göra,etmək
1023,können::V,kunna,bilmək
1024,können::V,kunna,bacarmaq
1025,wollen::V,vilja,istəmək
1026,anfangen::V,börja,başlamaq
1027,beenden::V,avsluta,bitirmək
1028,aufhören::V,sluta,bitmək
1029,aufhören::V,sluta,qurtarmaq
1030,aufhören::V,upphöra,bitmək
1031,aufhören::V,upphöra,qurtarmaq
1032,gelingen::V,lyckas,müvəffəq olmaq
1033,geraten::V,bli,düşmək
1034,öffnen::V,öppna,açmaq
1035,schließen::V,låsa,qapamaq
1036,schließen::V,stänga,qapamaq
1037,stellen::V,ställa,qoymaq
1038,setzen::V,sätta,oturtmaq
1039,legen::V,lägga,qoymaq
1040,berühren::V,beröra,toxunmaq
1041,verbinden::V,förbinda,bağlamaq
1042,bedecken::V,täcka,örtmək
1043,bedecken::V,betäcka,örtmək
1044,aufhängen::V,hänga,asmaq
1045,aufhängen::V,hänga upp,asmaq
1046,anzünden::V,tända,yandırmaq
1047,anzünden::V,antända,yandırmaq
1048,anzünden::V,tända på,yandırmaq
1049,aufheben::V,lyfta,qaldırmaq
1050,zurücklassen::V,lämna,buraxmaq
1051,zurücklassen::V,efterlämna,buraxmaq
1052,verlieren::V,mista,itirmək
1053,verlieren::V,förlora,itirmək
1054,fallen lassen::V,tappa,düşürmək
1055,fallen lassen::V,släppa,düşürmək
1056,machen::V,göra,etmək
1057,herstellen::V,tillverka,istehsal etmək
1058,herstellen::V,framställa,istehsal etmək
1059,bauen::V,bygga,tikmək
1060,reparieren::V,reparera,təmir etmək
1061,verbessern::V,rätta,düzəltmək
1062,verbessern::V,förbättra,düzəltmək
1063,ändern::V,ändra,dəyişdirmək
1064,ändern::V,förändra,dəyişdirmək
1065,graben::V,gräva,qazımaq
1066,beugen::V,böja,əymək
1067,biegen::V,böja,bükmək
1068,biegen::V,kröka,bükmək
1069,drehen::V,vrida,döndərmək
1070,wenden::V,vända,çevirmək
1071,umdrehen::V,vrida om,çevirmək
1072,heben::V,häva,qaldırmaq
1073,hochheben::V,lyfta,qaldırmaq
1074,ergreifen::V,gripa,tutmaq
1075,halten::V,hålla,saxlamaq
1076,drücken::V,trycka,sıxmaq
1077,schieben::V,skjuta,sürmək
1078,kratzen::V,riva,qaşımaq
1079,kratzen::V,skrapa,qaşımaq
1080,lecken::V,slicka,yalamaq
1081,beißen::V,bita,dişləmək
1082,abreißen::V,slita_av,qoparmaq
1083,abreißen::V,riva_av,qoparmaq
1084,abschneiden::V,skära av,ayırmaq
1085,binden::V,binda,bağlamaq
1086,stecken::V,sticka,soxmaq
1087,brechen::V,bryta,qırmaq
1088,brechen::V,brista,qırmaq
1089,klopfen::V,banka,sındırmaq
1090,klopfen::V,klappa,sındırmaq
1091,hauen::V,hugga,vurmaq
1092,kleben::V,klistra,apışdırmaq
1093,reiben::V,gnida,ovmaq
1094,streichen::V,smörja,sürtmək
1095,schleifen::V,slipa,bülövləmək
1096,schneiden::V,skära,kəsmək
1097,schneiden::V,klippa,kəsmək
1098,rütteln::V,skaka,sirkələmək
1099,schütteln::V,rista,çalxalamaq
1100,schwenken::V,svänga,yelləmək
1101,schütten::V,hälla,tökmək
1102,füllen::V,fylla,doldurmaq
1103,einwickeln::V,slå in,sarımaq
1104,einwickeln::V,veckla in,sarımaq
1105,tragen::V,bära,daşımaq
1106,schleppen::V,släpa,sürükləmək
1107,ziehen::V,dra,çəkmək
1108,aufbewahren::V,förvara,gizlətmək
1109,aufbewahren::V,ta vara på,gizlətmək
1110,werfen::V,kasta,atmaq
1111,fangen::V,fånga,tutmaq
1112,packen::V,gripa,yaxalamaq
1113,packen::V,gripa tag,yaxalamaq
1114,verstecken::V,gömma,gizlətmək
1115,teilen::V,dela,bölmək
1116,schicken::V,skicka,yollamaq
1117,schicken::V,skicka,göndərmək
1118,bringen::V,bringa,gətirmək
1119,hinzufügen::V,tillägga,əlavə etmək
1120,bekommen::V,få,almaq
1121,bekommen::V,få,əldə etmək
1122,bekommen::V,erhålla,almaq
1123,bekommen::V,erhålla,əldə etmək
1124,erhalten::V,få,almaq
1125,erhalten::V,erhålla,almaq
1126,nehmen::V,ta,almaq
1127,nehmen::V,taga,almaq
1128,wählen::V,välja,seçmək
1129,auswählen::V,utvälja,arımaq
1130,bewahren::V,bevara,qorumaq
1131,behindern::V,hindra,mane olmaq
1132,behindern::V,förhindra,mane olmaq
1133,verderben::V,förstöra,pozmaq
1134,beschädigen::V,skada,zədələmək
1135,zerbrechen::V,bryta isär,qırmaq
1136,zerbrechen::V,bryta isär,sındırmaq
1137,zerbrechen::V,bryta sönder,qırmaq
1138,zerbrechen::V,bryta sönder,sındırmaq
1139,zerreißen::V,riva sönder,yırtmaq
1140,zerreißen::V,slita sönder,yırtmaq
1141,zerstören::V,förstöra,dağıtmaq
1142,verbrennen::V,bränna,yandırmaq
1143,verbrennen::V,bränna upp,yandırmaq
1144,geben::V,ge,vermək
1145,reichen::V,räcka,uzatmaq
1146,schenken::V,skänka,vermək
1147,versprechen::V,lova,vəd vermək
1148,wünschen::V,önska,arzulamaq
1149,loben::V,lova,tərifləmək
1150,loben::V,beröma,tərifləmək
1151,küssen::V,pussa,öpmək
1152,wiegen::V,vagga,tərpətmək
1153,zudecken::V,täcka,örtmək
1154,wecken::V,väcka,oyatmaq
1155,zeigen::V,visa,göstərmək
1156,führen::V,föra,rəhbərlik etmək
1157,lehren::V,lära,öyrətmək
1158,unterrichten::V,undervisa,öyrətmək
1159,unterrichten::V,undervisa,dərs vermək
1160,aufziehen::V,uppfostra,tərbiyə etmək
1161,leiten::V,leda,idarə etmək
1162,antreiben::V,driva på,bizləmək
1163,lassen::V,få att,-tırmaq
1164,einladen::V,bjuda,dəvət etmək
1165,einladen::V,inbjuda,dəvət etmək
1166,vereinigen::V,förena,birləşdirmək
1167,besuchen::V,besöka,baş çəkmək
1168,besuchen::V,besöka,ziyarət etmək
1169,treffen::V,möta,rastlaşmaq
1170,treffen::V,möta,rast gəlmək
1171,treffen::V,träffa,rastlaşmaq
1172,treffen::V,träffa,rast gəlmək
1173,sich versammeln::V,församla sig,toplanmaq
1174,spielen::V,leka,oynamaq
1175,spielen::V,spela,oynamaq
1176,singen::V,sjunga,oxumaq
1177,tanzen::V,dansa,oynamaq
1178,tanzen::V,dansa,rəqs etmək
1179,sich trennen::V,skiljas,ayrılmaq
1180,verlassen::V,lämna,tərk etmək
1181,verlassen::V,överge,tərk etmək
1182,retten::V,rädda,xilas etmək
1183,bewachen::V,bevaka,gözətmək
1184,schützen::V,skydda,qorumaq
1185,schützen::V,beskydda,qorumaq
1186,verteidigen::V,försvara,qorumaq
1187,sich schlagen::V,slåss,döyüşmək
1188,schießen::V,skjuta,atmaq
1189,schießen::V,skjuta,atəş açmaq
1190,siegen::V,segra,yenmək
1191,ärgern::V,förarga,acışdırmaq
1192,schlagen::V,slå,döymək
1193,treten::V,sparka,təpmək
1194,stechen::V,sticka,soxmaq
1195,stoßen::V,stöta,itələmək
1196,stehlen::V,stjäla,çalmaq
1197,stehlen::V,stjäla,oğurlamaq
1198,stören::V,störa,pozmaq
1199,belästigen::V,genera,narahat etmək
1200,belästigen::V,besvära,narahat etmək
1201,verbergen::V,dölja,gizləmək
1202,täuschen::V,vilseleda,aldatmaq
1203,betrügen::V,bedra,aldatmaq
1204,töten::V,döda,öldürmək
1205,wohnen::V,bo,yaşamaq
1206,arbeiten::V,arbeta,işləmək
1207,arbeiten::V,arbeta,çalışmaq
1208,sammeln::V,samla,yığmaq
1209,sammeln::V,samla,toplamaq
1210,pflücken::V,plocka,qoparmaq
1211,jagen::V,jaga,ovlamaq
1212,fischen::V,fiska,balıq tutmaq
1213,fassen::V,fånga,tutmaq
1214,hüten::V,vakta,güdmək
1215,treiben::V,driva,haylamaq
1216,anbinden::V,binda fast,bağlamaq
1217,füttern::V,fodra,bəsləmək
1218,melken::V,mjölka,sağmaq
1219,hacken::V,hacka,yarmaq
1220,gießen::V,hälla,sulamaq
1221,gießen::V,vattna,sulamaq
1222,reifen::V,mogna,dəymək
1223,zubereiten::V,tillaga,bişirmək
1224,zubereiten::V,tillreda,bişirmək
1225,kochen::V,koka,qaynatmaq
1226,backen::V,baka,bişirmək
1227,braten::V,steka,qızartmaq
1228,umrühren::V,röra om,qarışdırmaq
1229,stricken::V,sticka,hörmək
1230,nähen::V,sy,tikmək
1231,färben::V,färga,boyamaq
1232,reinigen::V,rensa,təmizləmək
1233,reinigen::V,rengöra,təmizləmək
1234,waschen::V,tvätta,yumaq
1235,abwischen::V,torka av,silmək
1236,spülen::V,spola,çalxamaq
1237,spülen::V,skölja,çalxamaq
1238,fegen::V,feja,süpürmək
1239,kehren::V,sopa,süpürmək
1240,baden::V,bada,çimmək
1241,sich waschen::V,tvätta sig,yuyunmaq
1242,ausziehen::V,ta av,soyunmaq
1243,anziehen::V,ta på,geymək
1244,sich anziehen::V,klä på sig,geyinmək
1245,kämmen::V,kamma,daramaq
1246,schmücken::V,pynta,bəzəmək
1247,schmücken::V,smycka,bəzəmək
1248,sagen::V,säga,demək
1249,sagen::V,säga,söymek
1250,sprechen::V,tala,danışmaq
1251,reden::V,tala,danışmaq
1252,reden::V,prata,danışmaq
1253,sich unterhalten::V,prata,söhbət etmək
1254,fragen::V,fråga,soruşmaq
1255,fragen::V,spörja,soruşmaq
1256,bitten::V,be,diləmək
1257,bitten::V,be,xahiş etmək
1258,erzählen::V,berätta,bəhs etmək
1259,mitteilen::V,meddela,bildirmək
1260,nennen::V,kalla,adlandırmaq
1261,rufen::V,ropa,çağırmaq
1262,prahlen::V,pråla,öyünmək
1263,prahlen::V,skryta,öyünmək
1264,übersetzen::V,tolka,tərcümə etmək
1265,übersetzen::V,översätta,tərcümə etmək
1266,denken::V,tänka,düşünmək
1267,denken::V,tänka,fikirləşmək
1268,glauben::V,tro,inanmaq
1269,bemerken::V,uppmärksamma,qeyd etmək
1270,bemerken::V,lägga märke till,qeyd etmək
1271,erkennen::V,känna igen,tanımaq
1272,begreifen::V,begripa,anlamaq
1273,verstehen::V,förstå,duymaq
1274,lernen::V,lära sig,öyrənmək
1275,wissen::V,veta,bilmək
1276,sich erinnern an::V,minnas,xatırlamaq
1277,sich erinnern an::V,komma ihåg,xatırlamaq
1278,vergessen::V,glömma,unutmaq
1279,messen::V,mäta,ölçmək
1280,zählen::V,räkna,saymaq
1281,rechnen::V,räkna,hesablamaq
1282,lesen::V,läsa,oxumaq
1283,malen::V,måla,şəkil çəkmək
1284,zeichnen::V,teckna,cızmaq
1285,schreiben::V,skriva,yazmaq
1286,besitzen::V,äga,yiyələnmək
1287,besitzen::V,äga,malik olmaq
1288,besitzen::V,besitta,yiyələnmək
1289,besitzen::V,besitta,malik olmaq
1290,kaufen::V,köpa,satın almaq
1291,verkaufen::V,sälja,satmaq
1292,bezahlen::V,betala,ödəmək
1293,zahlen::V,betala,ödəmək
1294,beherrschen::V,behärska,idarə etmək
1295,ertragen::V,tåla,dözmək
1296,ertragen::V,uthärda,dözmək
