,Concept_ID,ady,fi
685,fern::A,чыжьэ,etäinen
686,linker::A,сэмэ́гу,vasen
687,rechter::A,джабгъу,oikea
688,anderer::A,нэмы́кӏ,muu
689,anderer::A,нэмы́кӏ,toinen
690,erster::A,апэр,ensimmäinen
691,zweiter::A,я́тӏонэр,toinen
692,dritter::A,ящэнэр,kolmas
693,letzter::A,аужыр,viimeinen
694,allein::ADV,зы,yksin
695,auf einmal::ADV,ардэдэм,yhdellä kertaa
696,auf einmal::ADV,асыхьатым,yhdellä kertaa
697,zusammen::ADV,зэгъусэхэ́у,yhdessä
698,lange::ADV,бэрэ́,kauan
699,lange::ADV,бэрэ́,pitkään
700,plötzlich::ADV,зэкӏэм,äkkiä
701,sofort::ADV,ардэдэм,heti
702,sofort::ADV,асыхьатым,heti
703,später::ADV,нэужым,myöhemmin
704,jetzt::ADV,джы,nyt
705,heute::ADV,непэ́,tänään
706,morgen::ADV,неу́щы,huomenna
707,bald::ADV,псынкӏэу,pian
708,dann::ADV,нэужым,sitten
709,gestern::ADV,тыгъуа́с,eilen
710,einst::ADV,зэгорэ́м,aikanaan
711,damals::ADV,армэ,silloin
712,damals::ADV,армэ,siihen aikaan
713,damals::ADV,ащыгъум,silloin
714,damals::ADV,ащыгъум,siihen aikaan
715,danach::ADV,нэужым,sen jälkeen
716,vorher::ADV,нахьыпэм,ennen
717,einmal::ADV,зэ,kerran
718,oft::ADV,бэрэ,usein
719,immer::ADV,ренэ́у,aina
720,dort::ADV,модэ,siinä
721,dort::ADV,модэ,siellä
722,dorthin::ADV,модэ́,sinne
723,dorthin::ADV,модэ́,tuonne
724,geradeaus::ADV,занкӏэу,suoraan
725,vorwärts::ADV,ыпэкӏэ,eteenpäin
726,rückwärts::ADV,ыужыкӏэ́,taaksepäin
727,zurück::ADV,ыужыкӏэ́,takaisin
728,unten::ADV,ычӏэкӏэ́,alhaalla
729,hinab::ADV,ычӏэгъы́,alas
730,hinab::ADV,ычӏэкӏэ́,alas
731,oben::ADV,ышъхьагъы,ylhäällä
732,hinauf::ADV,ышъхьагъыкӏэ,ylös
733,überall::ADV,тыди́,kaikkialla
734,überall::ADV,тыдэкӏи́,kaikkialla
735,nicht::ADV,-п,ei
736,nicht::ADV,мы-,ei
737,ein wenig::ADV,тӏэкӏу,vähän
738,kaum::ADV,къоды́й,tuskin
739,sehr::ADV,дэд,kovin
740,sehr::ADV,дэд,oikein
741,so::ADV,ащ фэд,näin
742,so::ADV,мыщ фэд,näin
743,so::ADV,джащ фэд,näin
744,noch::ADV,джыри,vielä
745,nur::ADV,ныӏэ́п,vain
746,nur::ADV,ныӏэ́п,ainoastaan
747,wieder::ADV,джыри,taas
748,wieder::ADV,джыри,jälleen
749,vergebens::ADV,пкӏэнчъэ́у,turhaan
750,vor::PRP,пашъхьэ́,edessä
751,hinter::PRP,кӏы́б,takana
752,unter::PRP,чӏэ-,alla
753,durch::PRP,пхыры-,läpi
754,durch::PRP,пхыры-,kautta
755,neben::PRP,дэжь,vieressä
756,zwischen::PRP,азыфа́гу,välillä
757,wegen::PRP,къы-,takia
758,wegen::PRP,къы-,vuoksi
759,dies::PRN,ар,tämä
760,das::PRN,а,se
761,das::PRN,мо,se
762,alles::PRN,зэкӏэ́,kaikki
763,ich::PRN,сэ,minä
764,du::PRN,о,sinä
765,er::PRN,ар,hän
766,wir::PRN,тэ,me
767,ihr::PRN,шъо,te
768,sie::PRN,ахэр,he
769,was::FPRN,сыд,mikä
770,wer::FPRN,хэт,ken
771,wer::FPRN,хэт,kuka
772,wo::FADV,тыдэ́,missä
773,wohin::FADV,тыдэ́,mihin
774,wie::FADV,сыдэущтэ́у,miten
775,wie::FADV,сыдэущтэ́у,kuinka
776,warum::FADV,сыд пае́,miksi
777,wieviel::FNUM,тхьапш,paljonko
778,wieviel::FNUM,тхьапш,kuinka paljon
779,wieviel::FNUM,сыд фэди́з,paljonko
780,wieviel::FNUM,сыд фэди́з,kuinka paljon
781,eins::NUM,зы,yksi
782,zwei::NUM,тӏу,kaksi
783,drei::NUM,щы,kolme
784,vier::NUM,плӏы,neljä
785,fünf::NUM,тфы,viisi
786,sechs::NUM,хы,kuusi
787,sieben::NUM,блы,seitsemän
788,acht::NUM,и,kahdeksan
789,neun::NUM,бгъу,yhdeksän
790,zehn::NUM,пшӏы,kymmenen
791,elf::NUM,пшӏыкӏузы́,yksitoista
792,zwölf::NUM,пшӏыкӏутӏу,kaksitoista
793,zwanzig::NUM,тӏокӏы́,kaksikymmentä
794,dreißig::NUM,щэкӏы,kolmekymmentä
795,vierzig::NUM,тӏокӏи́тӏу,neljäkymmentä
796,fünfzig::NUM,шъэны́ыкъу,viisikymmentä
797,sechzig::NUM,тӏокӏи́щ,kuusikymmentä
798,siebzig::NUM,тӏокӏищырэ́ пшӏырэ́,seitsemänkymmentä
799,achtzig::NUM,тӏокӏи́пӏ,kahdeksankymmentä
800,neunzig::NUM,тӏокӏиилӏырэ́ пшӏырэ́,yhdeksänkymmentä
801,hundert::NUM,шъэ,sata
802,tausend::NUM,мин,tuhat
803,und::CNJ,ыкӏи,ja
804,oder::CNJ,е,tai
805,stehen::V,ущытын,seisoa
806,stehen::V,умыхъыен,seisoa
807,sitzen::V,уисын,istua
808,sitzen::V,утесын,istua
809,liegen::V,телъы́н,maata
810,hängen::V,къыщылэлын,riippua
811,hängen::V,къыщылэлын щыгъын быхъур,riippua
812,werden::V,хъун,tulla
813,werden::V,хъун,joutua
814,passieren::V,къэхъун,sattua
815,passieren::V,къэхъун,tapahtua
816,beginnen::V,къежьэн,alkaa
817,beginnen::V,къыублэн,alkaa
818,enden::V,ухы́н,loppua
819,enden::V,ухы́н,päättyä
820,wechseln::V,зэхъожьы́н,vaihtua
821,wechseln::V,зэхъожьы́н,vaihdella
822,aufgehen[Sonne]::V,къыкъокӏы́н,nousta
823,untergehen[Sonne]::V,къохьан,laskea
824,scheinen[Sonne]::V,къепсыи,paistaa
825,donnern::V,гъогъон,jyristä
826,wehen::V,епщэ́н,tuulla
827,wehen::V,епщэ́н,puhaltaa
828,strömen::V,чъэн,virrata
829,fließen::V,чъэн,valua
830,fließen::V,чъэн,juosta
831,sich drehen::V,зыгъэчэрэгъу́н,pyöriä
832,schwanken::V,хъые́н,horjua
833,schwingen::V,зыгъэхъые́н,heilua
834,schwingen::V,зыгъэхъые́н,värähdellä
835,fallen::V,къефэхы́н,pudota
836,fallen::V,къефэхы́н,langeta
837,brennen::V,стын,palaa
838,rauchen::V,ӏугъо къикӏын,savuta
839,regnen::V,къещхы́н,sataa
840,gefrieren::V,дыкъын,jäätyä
841,tauen::V,жъун,sulaa
842,schmelzen::V,ткӏун,sulaa
843,trocknen::V,гъушъы́н,kuivua
844,trocknen::V,чъэпхъу́н,kuivua
845,sieden::V,жъон,kiehua
846,faulen::V,шъун,mädätä
847,verfaulen::V,шъун,mädätä
848,verfaulen::V,шъун,mädäntyä
849,reißen::V,зэӏэтхъы́н,revetä
850,versinken::V,чӏихьан,upota
851,versinken::V,чӏихьан,vajota
852,vergehen::V,блэкӏы́н,kulua
853,erscheinen::V,къэлъэгъон,ilmestyä
854,verschwinden::V,кӏодыжьы́н,kadota
855,abnehmen::V,къыкӏичын,vähetä
856,zunehmen::V,хэхъо́н,kasvaa
857,zunehmen::V,хэхъо́н,lisääntyä
858,steigen::V,къежьэн,nousta
859,wachsen::V,хэхъо́н,kasvaa
860,wachsen::V,къэкӏы́н,kasvaa
861,glänzen::V,цӏыу́н,kiiltää
862,funkeln::V,жъыу́н,kipinöidä
863,lärmen::V,бырсыры́н,meluta
864,läuten::V,теон,soida
865,klingeln::V,теон,soida
866,brausen::V,шъуин,kohista
867,rauschen::V,макъэ гъэӏун,kohista
868,klingen::V,къыхэӏукӏын,soida
869,bellen::V,хьакъу́н,haukkua
870,heulen::V,быун,ulvoa
871,blasen::V,епщэ́н,puhaltaa
872,pfeifen::V,шъуин,viheltää
873,schreien::V,куо́н,kirkua
874,schreien::V,кӏыи́н,kirkua
875,stöhnen::V,щэӏун,voihkia
876,zittern::V,кӏэзэзын,vapista
877,leben::V,псэу́н,elää
878,geboren werden::V,къэхъун,syntyä
879,atmen::V,жьы къэщэ́н,hengittää
880,trinken::V,ешъо́н,juoda
881,essen::V,шхын,syödä
882,schlucken::V,бдырыин,niellä
883,müde werden::V,пшъын,uupua
884,einschlafen::V,хэчъыен,uinahtaa
885,schlafen::V,чъые́н,maata
886,schlafen::V,чъые́н,nukkua
887,aufwachen::V,къэущы́н,herätä
888,aufstehen::V,уцу́н,nousta
889,aufstehen::V,уцу́н,nousta ylös
890,sich erholen::V,зыгъэпсэфын,levätä
891,krank werden::V,сымаджэ́ хъун,sairastua
892,krank sein::V,сымэджэ́н,potea
893,krank sein::V,сымэджэ́н,sairastaa
894,schmerzen::V,сымэджэ́н,särkeä
895,schmerzen::V,сымэджэ́н,kivistää
896,husten::V,пскэ́н,yskiä
897,genesen::V,хъужьын,toipua
898,sterben::V,лӏэн,kuolla
899,umkommen::V,хэкӏодэн,saada surmansa
900,umkommen::V,хэкӏодэн,kuolla
901,sich bewegen::V,хъые́н,liikkua
902,sich rühren::V,хъые́н,liikahtaa
903,sich erheben::V,къэтэджын,nousta
904,sich setzen::V,тӏысы́н,istuutua
905,hinfallen::V,ебэджы́н,kaatua
906,laufen::V,кӏон,kävellä
907,schreiten::V,кӏон,astua
908,schreiten::V,кӏон,astella
909,spazierengehen::V,къэкӏухьэн,kävellä
910,eilen::V,гузэжъон,kiirehtiä
911,sich beeilen::V,гуӏэ́н,kiirehtiä
912,sich beeilen::V,гуӏэ́н,olla kiireissään
913,sausen::V,псынкӏэ́у чъэн,rynnätä
914,sausen::V,псынкӏэ́у чъэн,viilettää
915,rennen::V,чъэн,juosta
916,springen::V,пкӏэн,hypätä
917,klettern::V,дэцохъоен,kiivetä
918,schaukeln::V,уешӏэн,kiikkua
919,kriechen::V,цохъо́н,ryömiä
920,schwimmen::V,есы́н,uida
921,tauchen::V,зычӏэгъэо́н,sukeltaa
922,rudern::V,къошъо бэщкӏэ фын,soutaa
923,fahren::V,кӏон,ajaa
924,fahren::V,кӏон,kulkea
925,fliegen::V,быбы́н,lentää
926,gehen::V,кӏон,käydä
927,weggehen::V,ӏукӏын,lähteä
928,weggehen::V,ӏукӏын,poistua
929,abfahren::V,ежьэн,lähteä
930,anhalten::V,къэуцу́н,pysähtyä
931,anhalten::V,къэуцу́н,seisahtua
932,hineingehen::V,ихьан,mennä sisään
933,eintreten::V,чӏэхьан,astua sisään
934,kommen::V,къэкӏо́н,tulla
935,ankommen::V,къэсы́н,saapua
936,zurückkommen::V,гъэзэжьын,palata
937,bleiben::V,къэнэ́н,jäädä
938,bleiben::V,къэнэ́н,viipyä
939,warten::V,пэплъэ́н,odottaa
940,erwarten::V,ежэн,odottaa
941,suchen::V,лъыхъу́н,etsiä
942,finden::V,къэгъоты́н,löytää
943,finden::V,къыхэгъэщы́н,löytää
944,versuchen::V,пылъы́н,yrittää
945,vorbereiten::V,гъэхьазыры́н,valmistaa
946,lieben::V,шӏу плъэгъу́н,pitää
947,lieben::V,шӏу плъэгъу́н,rakastaa
948,mögen::V,шӏу плъэгъу́н,pitää
949,mögen::V,шӏу плъэгъу́н,tykätä
950,lachen::V,щхын,nauraa
951,rühren::V,гур гъэузын,liikuttaa
952,weinen::V,гъын,itkeä
953,schimpfen::V,хъонэн,haukkua
954,sich ärgern::V,губжы́н,suuttua
955,sich fürchten::V,щынэ́н,pelätä
956,fürchten::V,щынэ́н,pelätä
957,sehen::V,льэгъу́н,nähdä
958,anschauen::V,плъэн,katsoa
959,anschauen::V,еплъы́н,katsoa
960,ansehen::V,плъэн,katsoa
961,hören::V,зэхэхын,kuulla
962,zuhören::V,дэӏо́н,kuunnella
963,probieren::V,хэӏэн,maistaa
964,riechen::V,пэмэ́н,haistaa
965,fühlen::V,зэхэпшӏэн,tuntea
966,scheinen::V,уащыхъу́н,tuntua
967,scheinen::V,уашӏошӏы́н,tuntua
968,zu sehen sein::V,зэрэлъэгъу́н,näkyä
969,vernehmen::V,зэхэхын,kuulla
970,frieren::V,дыкъын,palella
971,frieren::V,пӏыкӏэн,palella
972,frieren::V,чъыӏэ́ лӏэн,palella
973,tun::V,шӏын,tehdä
974,können::V,лъэкӏы́н,osata
975,wollen::V,фэе́н,tahtoa
976,anfangen::V,ублэн,ruveta
977,anfangen::V,ублэн,aloittaa
978,beenden::V,ухы́н,lopettaa
979,aufhören::V,щыгъэтын,loppua
980,gelingen::V,хъун,onnistua
981,öffnen::V,ӏухы́н,avata
982,öffnen::V,ӏухы́н,aukaista
983,schließen::V,игъэсэн,sulkea
984,stellen::V,бгъэуцун,panna
985,stellen::V,бгъэуцун,asettaa
986,setzen::V,гъэтӏысы́н,panna
987,setzen::V,гъэтӏысы́н,istuttaa
988,legen::V,хэлъхьа́н,panna
989,legen::V,хэлъхьа́н,asettaa
990,berühren::V,эӏэн,koskea
991,berühren::V,эӏэн,koskettaa
992,berühren::V,нэсын,koskea
993,berühren::V,нэсын,koskettaa
994,verbinden::V,зэхэпхэ́н,liittää
995,verbinden::V,зэхэпхэ́н,yhdistää
996,verbinden::V,пхын,liittää
997,verbinden::V,пхын,yhdistää
998,bedecken::V,техъо́н,kattaa
999,bedecken::V,техъо́н,peittää
1000,aufhängen::V,пылъэ́н,ripustaa
1001,anzünden::V,хэгъэнэ́н,sytyttää
1002,zurücklassen::V,къэгъэнэ́н,jättää
1003,verlieren::V,чӏэ́нэн,kadottaa
1004,verlieren::V,шӏокӏоды́н,kadottaa
1005,fallen lassen::V,чӏэунэн,pudottaa
1006,fallen lassen::V,пӏэпызын,pudottaa
1007,machen::V,шӏын,tehdä
1008,herstellen::V,шӏы́н,tuottaa
1009,herstellen::V,шӏы́н,valmistaa
1010,bauen::V,шӏы́н,rakentaa
1011,reparieren::V,дыжьы́н,korjata
1012,verbessern::V,нахьышӏу пшӏын,parantaa
1013,verbessern::V,нахь дэгъу пшӏын,parantaa
1014,ändern::V,зэблэхъу́н,muuttaa
1015,graben::V,тӏын,kaivaa
1016,biegen::V,уфэн,taivuttaa
1017,drehen::V,гъэчэрегъу́,kääntää
1018,wenden::V,пӏонтӏэн,kääntää
1019,wenden::V,бгъэзэн,kääntää
1020,wenden::V,уӏубын,kääntää
1021,heben::V,ӏэты́н,nostaa
1022,heben::V,ӏэты́н,kohottaa
1023,hochheben::V,ӏэты́н,nostaa
1024,ergreifen::V,къэубыты́н,tarttua
1025,halten::V,ӏыгъы́н,pitää
1026,drücken::V,тэӏункӏэн,painaa
1027,drücken::V,тэӏункӏэн,puristaa
1028,schieben::V,уеӏункӏын,työntää
1029,schieben::V,уетӏыргун,työntää
1030,kratzen::V,цӏэнтхъун,raapia
1031,lecken::V,бзэи́н,nuolla
1032,beißen::V,ецэкъэ́н,purra
1033,abreißen::V,къичын,repiä
1034,abreißen::V,пытхъын,repiä
1035,abschneiden::V,пыупкӏын,leikata poikki
1036,abschneiden::V,пыупкӏын,leikata
1037,abschneiden::V,гобзыкӏын,leikata poikki
1038,abschneiden::V,гобзыкӏын,leikata
1039,binden::V,епхын,sitoa
1040,stecken::V,хэсэн,pistää
1041,brechen::V,зэпыпкӏын,murtaa
1042,klopfen::V,теон,koputtaa
1043,klopfen::V,теон,kolkuttaa
1044,hauen::V,теон,lyödä
1045,kleben::V,щхэн,liimata
1046,reiben::V,пӏотын,hieroa
1047,reiben::V,пӏотын,hangata
1048,streichen::V,щыфэн,sivellä
1049,schleifen::V,гъэчаны́н,hioa
1050,schleifen::V,кӏэлыкӏы́н,hioa
1051,schneiden::V,бзын,leikata
1052,rütteln::V,гъэсысын,ravistaa
1053,schütteln::V,гъэсысын,pudistaa
1054,schwenken::V,ӏэ шӏын,heiluttaa
1055,schütten::V,икӏэ́н,kaataa
1056,füllen::V,из шӏын,täyttää
1057,einwickeln::V,кӏоцӏыщыхьа́н,kääriä
1058,tragen::V,хьын,kantaa
1059,schleppen::V,пхьын,raahata
1060,schleppen::V,плъэшъун,raahata
1061,ziehen::V,пкъудыин,vetää
1062,ziehen::V,пщэн,vetää
1063,ziehen::V,плъэшъун,vetää
1064,aufbewahren::V,пӏыгъын,säilyttää
1065,aufbewahren::V,уухъумэн,säilyttää
1066,werfen::V,дзын,viskata
1067,fangen::V,къэубыты́н,napata
1068,fangen::V,къэубыты́н,ottaa kiinni
1069,packen::V,къэубыты́н,tarttua
1070,verstecken::V,бгъэбылъын,kätkeä
1071,verstecken::V,бгъэбылъын,piilottaa
1072,teilen::V,гощы́н,jakaa
1073,schicken::V,гъахьы́н,lähettää
1074,bringen::V,къэхьы́н,viedä
1075,hinzufügen::V,хэгъэхъо́н,lisätä
1076,nehmen::V,къытехы́н,ottaa
1077,wählen::V,къыхэхы́н,valita
1078,auswählen::V,къыхэхы́н,valikoida
1079,bewahren::V,къэухъумэн,säilyttää
1080,behindern::V,пэрыохъу хъун,estää
1081,verderben::V,къутэн,pilata
1082,verderben::V,къутэн,turmella
1083,beschädigen::V,къутэн,vioittaa
1084,beschädigen::V,къутэн,vahingoittaa
1085,zerbrechen::V,къутэн,rikkoa
1086,zerreißen::V,зэӏэтхъы́н,repiä rikki
1087,zerreißen::V,зэӏэтхъы́н,repiä palasiksi
1088,zerstören::V,къутэ́н,hävittää
1089,verbrennen::V,гъэсты́н,polttaa
1090,geben::V,еты́н,antaa
1091,reichen::V,еты́н,ojentaa
1092,schenken::V,еты́н,lahjoittaa
1093,versprechen::V,гъэгугъэ́н,luvata
1094,wünschen::V,шӏоигъо́н,toivottaa
1095,loben::V,щытхъун,ylistää
1096,küssen::V,ебэу́н,suudella
1097,wiegen::V,гъэхъыен,tuudittaa
1098,wiegen::V,гъэхъыен,keinuttaa
1099,zudecken::V,техъо́н,peittää
1100,wecken::V,къэгъэущы́н,herättää
1101,zeigen::V,гъэлъэгъо́н,näyttää
1102,zeigen::V,гъэлъэгъо́н,osoittaa
1103,führen::V,щэн,johdattaa
1104,lehren::V,егъэджэ́н,opettaa
1105,lehren::V,егъэшӏэн,opettaa
1106,unterrichten::V,егъэджэ́н,opettaa
1107,aufziehen::V,пӏун,kasvattaa
1108,leiten::V,гъэзекӏон,johtaa
1109,antreiben::V,къепфылӏэн,hoputtaa
1110,lassen::V,еты́н,antaa
1111,einladen::V,къегъэблэгъэн,kutsua
1112,vereinigen::V,зэгогъэхьан,yhdistää
1113,besuchen::V,щыӏэ́н,vierailla
1114,treffen::V,ӏукӏэ́н,tavata
1115,treffen::V,пэгъокӏы́н,tavata
1116,sich versammeln::V,зэхэхьан,kokoontua
1117,spielen::V,джэгу́н,pelata
1118,spielen::V,джэгу́н,leikkiä
1119,singen::V,орэ́д къэӏо́н,laulaa
1120,tanzen::V,къэшъо́н,tanssia
1121,sich trennen::V,зэгокӏыжьы́ных,erota
1122,verlassen::V,бгынэн,jättää
1123,verlassen::V,хэкӏыжьын,jättää
1124,retten::V,къыхэпхыжьын,pelastaa
1125,retten::V,къэбгъэнэжьын,pelastaa
1126,bewachen::V,къэгъэгъунэн,vartioida
1127,schützen::V,ухъумэ́н,suojella
1128,verteidigen::V,къэухъумэн,puolustaa
1129,sich schlagen::V,эзэон,tapella
1130,schießen::V,он,ampua
1131,siegen::V,текӏо́н,voittaa
1132,ärgern::V,бгъэгубжын,ärsyttää
1133,schlagen::V,ео́н,lyödä
1134,stechen::V,хэӏун,pistää
1135,stoßen::V,тӏыро́н,sysätä
1136,stoßen::V,тӏыро́н,työntää
1137,stoßen::V,уеӏункӏын,sysätä
1138,stoßen::V,уеӏункӏын,työntää
1139,stehlen::V,тыгъу́н,varastaa
1140,stören::V,бгъэгумэкӏын,häiritä
1141,belästigen::V,бгъэгумэкӏын,häiritä
1142,verbergen::V,ушъэфын,kätkeä
1143,täuschen::V,гъэпцӏэ́н,harhauttaa
1144,betrügen::V,гъэпцӏэ́н,pettää
1145,betrügen::V,гъэпцӏэ́н,petkuttaa
1146,töten::V,уикӏын,tappaa
1147,wohnen::V,дэсын,asua
1148,arbeiten::V,лэжьэ́н,tehdä työtä
1149,arbeiten::V,лэжьэ́н,työskennellä
1150,sammeln::V,угъои́н,koota
1151,sammeln::V,угъои́н,kerätä
1152,pflücken::V,къыпычы́н,poimia
1153,jagen::V,шэкӏон,metsästää
1154,jagen::V,ешэкӏон,metsästää
1155,fischen::V,пцэжъые уешэн,kalastaa
1156,fassen::V,къэубыты́н,pyydystää
1157,fassen::V,къэубыты́н,saalistaa
1158,hüten::V,хэхъо́н,paimentaa
1159,treiben::V,пфын,ajaa
1160,anbinden::V,епхын,kytkeä
1161,füttern::V,гъэшхэ́н,ruokkia
1162,melken::V,щын,lypsää
1163,hacken::V,упкӏэтэн,hakata
1164,gießen::V,тепкӏэн,kastella
1165,reifen::V,игъо хъун,kypsyä
1166,zubereiten::V,бгъэхьазырын,valmistaa
1167,kochen::V,шӏы́н,keittää
1168,backen::V,гъэжъэ́н,leipoa
1169,braten::V,гъэжъэ́н,paistaa
1170,umrühren::V,зэхэгъэкӏухьан,hämmentää
1171,stricken::V,хъын,kutoa
1172,stricken::V,хъын,neuloa
1173,nähen::V,дэн,ommella
1174,färben::V,бгъэлэн,värjätä
1175,färben::V,бгъэлэн,värittää
1176,reinigen::V,укъэбзы́н,puhdistaa
1177,waschen::V,бгыкӏын,pestä
1178,abwischen::V,лъэкӏы́н,pyyhkiä
1179,spülen::V,дэгъэчъыхьан,huuhtoa
1180,fegen::V,пхъэнкӏы́н,pyyhkäistä
1181,kehren::V,пхъэнкӏы́н,lakaista
1182,baden::V,зыгъэпскӏын,kylpeä
1183,sich waschen::V,зытхьакӏы́н,peseytyä
1184,ausziehen::V,къытехы́н,riisua
1185,anziehen::V,щылъэ́н,pukea ylleen
1186,sich anziehen::V,зыфэпэн,pukeutua
1187,kämmen::V,жьын,kammata
1188,schmücken::V,гъэдэхэ́н,koristaa
1189,schmücken::V,гъэдэхэ́н,kaunistaa
1190,sagen::V,къэӏон,sanoa
1191,sprechen::V,псэлъэ́н,puhua
1192,reden::V,гущыӏэ́н,keskustella
1193,sich unterhalten::V,зэдэгущыӏэн,jutella
1194,fragen::V,упчӏэ́н,kysyä
1195,bitten::V,лъэӏо́н,pyytää
1196,erzählen::V,къэпӏотэ́н,kertoa
1197,mitteilen::V,макъэ егъэӏун,ilmoittaa
1198,nennen::V,цӏэ фэусы́н,kutsua
1199,nennen::V,цӏэ фэусы́н,nimittää
1200,rufen::V,джэн,kutsua
1201,prahlen::V,узыщытхъужьы́н,kerskailla
1202,übersetzen::V,бгъэкӏотэн,kääntää
1203,denken::V,егупшысэ́н,miettiä
1204,denken::V,егупшысэ́н,ajatella
1205,glauben::V,уивыхъэ́ телъы́н,uskoa
1206,bemerken::V,гу лъыптэ́н,huomata
1207,erkennen::V,зэхэпхын,tunnistaa
1208,erkennen::V,зэбгъэшӏэн,tunnistaa
1209,begreifen::V,гурыӏо́н,ymmärtää
1210,verstehen::V,зэхэхын,ymmärtää
1211,lernen::V,еджэ́н,oppia
1212,wissen::V,шӏэн,tietää
1213,sich erinnern an::V,къэшӏэжьын,muistaa
1214,vergessen::V,пщыгъупшэжьы́н,unohtaa
1215,messen::V,шын,mitata
1216,zählen::V,плъытэ́н,laskea
1217,rechnen::V,плъытэ́н,laskea
1218,rechnen::V,угугъэ́н,laskea
1219,lesen::V,еджэ́н,lukea
1220,malen::V,шӏын,maalata
1221,zeichnen::V,шӏын,piirtää
1222,zeichnen::V,шӏын,piirustaa
1223,schreiben::V,тхын,kirjoittaa
1224,besitzen::V,иӏэн,omistaa
1225,kaufen::V,щэфы́н,ostaa
1226,verkaufen::V,щэн,myydä
1227,bezahlen::V,птын,maksaa
1228,bezahlen::V,лъыптын,maksaa
1229,bezahlen::V,птыжьы́н,maksaa
1230,zahlen::V,птын,maksaa
1231,zahlen::V,лъыптын,maksaa
1232,beherrschen::V,иунаеу иӏэн,hallita
1233,ertragen::V,щэчы́н,kestää
1234,Schnurrbart::N,,viikset
1235,Nabel::N,,napa
1236,Wetter::N,,sää
1237,Frost::N,,halla
1238,Frost::N,,pakkanen
1239,Raureif::N,,huurre
1240,Adler::N,,kotka
1241,Schwan::N,,joutsen
1242,Ton::N,,sävel
1243,Sache::N,,asia
1244,Schlitten::N,,reki
1245,Schlitten::N,,kelkka
1246,Last::N,,kuorma
1247,Figur::N,,kuvio
1248,Bündel::N,,nippu
1249,Bündel::N,,kimppu
1250,Schuh::N,,kenkä
1251,Arzt::N,,lääkäri
1252,lebendig::A,,elävä
1253,zuerst::ADV,,ensin
1254,zuerst::ADV,,ensiksi
1255,manchmal::ADV,,joskus
1256,niemals::ADV,,ei koskaan
1257,hier::ADV,,tässä
1258,hier::ADV,,täällä
1259,hierhin::ADV,,tähän
1260,von hier::ADV,,tästä
1261,von hier::ADV,,täältä
1262,schon::ADV,,jo
1263,sinken::V,,vajota
1264,klirren::V,,kalista
1265,fliehen::V,,paeta
1266,flüchten::V,,paeta
1267,geraten::V,,sujua
1268,geraten::V,,joutua
1269,aufheben::V,,ylös nostaa
1270,aufheben::V,,nostaa
1271,beugen::V,,taivuttaa
1272,umdrehen::V,,kääntää
1273,bekommen::V,,saada
1274,erhalten::V,,saada
1275,treten::V,,potkaista
