,Concept_ID,ar,xal
775,ein wenig::ADV,قليلا,баахн
776,ein wenig::ADV,قليلا,баахнар
777,kaum::ADV,كاد لا,әрә
778,sehr::ADV,جدا,йир
779,sehr::ADV,كثيرا,йир
780,so::ADV,كذا,иигҗ
781,so::ADV,كذلك,иигҗ
782,noch::ADV,ما زال,ода чигн
783,nur::ADV,فقط,һанцхн
784,schon::ADV,قد,одх
785,wieder::ADV,من جديد,бас
786,wieder::ADV,مرة أخرى,бас
787,vergebens::ADV,عبثا,киидән
788,vor::PRP,أمام,урд
789,hinter::PRP,خلف,ца
790,hinter::PRP,وراء,ца
791,unter::PRP,تحت,дор
792,durch::PRP,عبر,ивт
793,durch::PRP,عبر,дундаһур
794,durch::PRP,خلال,ивт
795,durch::PRP,خلال,дундаһур
796,neben::PRP,جنب,хаҗуд
797,neben::PRP,بجانب,хаҗуд
798,zwischen::PRP,بين,хоорнд
799,wegen::PRP,بسبب,көлтә
800,wegen::PRP,بسبب,деерәс
801,dies::PRN,هذا,эн
802,das::PRN,ذلك,тер
803,alles::PRN,الكل,цуһар
804,ich::PRN,أنا,би
805,du::PRN,أنت,чи
806,er::PRN,هو,тер
807,wir::PRN,نحن,мадн
808,ihr::PRN,أنتم,та
809,ihr::PRN,أنتن,та
810,sie::PRN,هم,тедн
811,sie::PRN,هن,тедн
812,was::FPRN,ما,юн
813,wer::FPRN,من,кен
814,wo::FADV,أين,хама
815,wohin::FADV,إلى أين,хамаран
816,wie::FADV,كيف,яһҗ
817,wie::FADV,كيف,яһад
818,warum::FADV,لماذا,юңгад
819,wieviel::FNUM,كم,кедү
820,eins::NUM,واحد,негн
821,zwei::NUM,اثنين,хойр
822,drei::NUM,ثلاثة,һурвн
823,vier::NUM,أربعة,дөрвн
824,fünf::NUM,خمسة,тавн
825,sechs::NUM,ستة,зурһан
826,sieben::NUM,سبعة,долан
827,acht::NUM,ثمانية,нәәмн
828,neun::NUM,تسعة,йисн
829,zehn::NUM,عشرة,арвн
830,elf::NUM,أحد عشر,арвн негн
831,zwölf::NUM,اثنا عشر,арвн хойр
832,zwanzig::NUM,عشرون,хөрн
833,dreißig::NUM,ثلاثون,һучн
834,vierzig::NUM,أربعون,дөчн
835,fünfzig::NUM,خمسون,тәвн
836,sechzig::NUM,ستون,җирн
837,siebzig::NUM,سبعون,далн
838,achtzig::NUM,ثمانون,найн
839,neunzig::NUM,تسعون,йирн
840,hundert::NUM,مئة,зун
841,tausend::NUM,ألف,миңһн
842,und::CNJ,و,болн
843,oder::CNJ,أو,эс гиҗ
844,oder::CNJ,أو,эс гихлә
845,stehen::V,وقف,зогсх
846,sitzen::V,جلس,суух
847,liegen::V,رقد,кевтх
848,hängen::V,تعلق,өлгәтә бәәх
849,werden::V,صار,болх
850,werden::V,أصبح,болх
851,passieren::V,حدث,болх
852,beginnen::V,ابتدأ,эклх
853,enden::V,انتهى,төгсх
854,wechseln::V,تغير,хүврх
855,aufgehen[Sonne]::V,شرق,һарх
856,untergehen[Sonne]::V,غرب,орх
857,untergehen[Sonne]::V,غرب,сүүрлх
858,scheinen[Sonne]::V,أضاء,герлтх
859,donnern::V,رعد,күрҗңнх
860,wehen::V,هب,сальклх
861,strömen::V,جرى,һооҗх
862,fließen::V,سال,урсх
863,sich drehen::V,دار,эргх
864,schwanken::V,ترنح,дәәвлх
865,schwingen::V,ترجح,нәәхлх
866,fallen::V,سقط,унх
867,fallen::V,سقط,киисх
868,brennen::V,احترق,шатх
869,rauchen::V,دخن,ута һарһх
870,regnen::V,أمطر,орх
871,gefrieren::V,تجمد,мөстх
872,tauen::V,ذاب,хәәлх
873,schmelzen::V,ذاب,хәәлх
874,schmelzen::V,ذاب,хәәлгдх
875,trocknen::V,نشف,эврх
876,sieden::V,غلى,буслх
877,faulen::V,فسد,үмкәрх
878,verfaulen::V,تعفن,илҗрх
879,reißen::V,انقطع,тасрх
880,versinken::V,غرق,чивх
881,vergehen::V,مضى,болх
882,erscheinen::V,لاح,һарх
883,erscheinen::V,ظهر,һарх
884,verschwinden::V,غاب,уга болх
885,sinken::V,هبط,татгдх
886,abnehmen::V,نقص,хасгдх
887,zunehmen::V,ازداد,өсх
888,steigen::V,صعد,немх
889,steigen::V,ارتفع,немх
890,wachsen::V,نما,өсх
891,wachsen::V,نما,урһх
892,wachsen::V,نبت,өсх
893,wachsen::V,نبت,урһх
894,glänzen::V,لمع,гилвкх
895,funkeln::V,تلألأ,цәклх
896,lärmen::V,ضج,шууглдх
897,lärmen::V,صخب,шууглдх
898,läuten::V,قرع,хоңх
899,klingeln::V,دق,җиңнулх
900,klirren::V,قعقع,җиңнх
901,brausen::V,عج,догшрхх
902,rauschen::V,حف,сарҗңнх
903,klingen::V,رن,ә һарх
904,bellen::V,نبح,хуцх
905,heulen::V,عوى,уульх
906,blasen::V,نفخ,үләх
907,pfeifen::V,صفر,ишкрх
908,schreien::V,صرخ,хәәкрх
909,stöhnen::V,أن,түңшх
910,zittern::V,ارتعش,дагҗннх
911,leben::V,عاش,бәәх
912,geboren werden::V,ولد,төрх
913,atmen::V,تنفس,әмсхлх
914,trinken::V,شرب,уух
915,essen::V,أكل,идх
916,schlucken::V,جرع,зальгх
917,müde werden::V,تعب,көшх
918,einschlafen::V,نام,унтх
919,schlafen::V,نام,нөөрсх
920,aufwachen::V,استيقظ,серх
921,aufstehen::V,قام,босх
922,sich erholen::V,استجم,амрх
923,krank werden::V,مرض,гемтх
924,krank sein::V,مرض,шалтглх
925,schmerzen::V,آلم,өвдх
926,husten::V,كح,ханях
927,husten::V,سعل,ханях
928,genesen::V,نقه,эдгх
929,sterben::V,مات,үкх
930,sterben::V,مات,өңгрх
931,umkommen::V,هلك,үкх
932,sich bewegen::V,تحرك,көдлх
933,sich bewegen::V,تحرك,көндрх
934,sich rühren::V,تحرك,көндрх
935,sich erheben::V,قام,босх
936,sich setzen::V,جلس,суух
937,hinfallen::V,وقع,унх
938,hinfallen::V,وقع,киисх
939,laufen::V,مشى,йовх
940,schreiten::V,خطا,алхх
941,spazierengehen::V,تنزه,сергҗ йовх
942,eilen::V,عجل,шулудх
943,sich beeilen::V,استعجل,адһх
944,sich beeilen::V,استعجل,шамдх
945,sausen::V,أسرع,хурдлх
946,sausen::V,أسرع,йир_хурдар_гүүх
947,sausen::V,أسرع,йир_хурдар_йовх
948,rennen::V,عدا,гүүх
949,rennen::V,ركض,гүүх
950,springen::V,قفز,һәрәдх
951,klettern::V,تسلق,давшх
952,schaukeln::V,تأرجح,дүүдңндх
953,kriechen::V,دب,мөлкх
954,kriechen::V,زحف,мөлкх
955,schwimmen::V,سبح,усчх
956,tauchen::V,غطس,булхх
957,rudern::V,جذف,хәәвдх
958,fahren::V,ركب,йовх
959,fahren::V,سافر,йовх
960,fliegen::V,طار,нисх
961,gehen::V,سار,йовх
962,gehen::V,ذهب,йовх
963,weggehen::V,ذهب,йовх
964,weggehen::V,ذهب,одх
965,weggehen::V,ذهب,һарх
966,weggehen::V,ذهب,мөрлх
967,weggehen::V,انصرف,йовх
968,weggehen::V,انصرف,одх
969,weggehen::V,انصرف,һарх
970,weggehen::V,انصرف,мөрлх
971,abfahren::V,رحل,мордх
972,anhalten::V,توقف,зогсх
973,hineingehen::V,دخل,орх
974,eintreten::V,دخل,орх
975,kommen::V,أتى,ирх
976,kommen::V,جاء,ирх
977,ankommen::V,وصل,ирх
978,zurückkommen::V,عاد,орх
979,zurückkommen::V,رجع,орх
980,bleiben::V,مكث,бәәх
981,warten::V,انتظر,күләх
982,erwarten::V,ترقب,күләх
983,erwarten::V,انتظر,күләх
984,suchen::V,بحث,хәәх
985,finden::V,وجد,олх
986,versuchen::V,حاول,седх
987,vorbereiten::V,أعد,белдх
988,vorbereiten::V,حضر,белдх
989,lieben::V,أحب,дурлх
990,mögen::V,أحب,таассгдх
991,lachen::V,ضحك,инәх
992,rühren::V,أثر,уйрах
993,weinen::V,بكى,уульх
994,schimpfen::V,سب,харах
995,schimpfen::V,شتم,харах
996,sich ärgern::V,زعل,уурлх
997,sich fürchten::V,هاب,әәх
998,fürchten::V,خاف,әәх
999,fürchten::V,خاف,сүрдх
1000,fürchten::V,خشي,әәх
1001,fürchten::V,خشي,сүрдх
1002,fliehen::V,هرب,зулх
1003,flüchten::V,فر,орһх
1004,flüchten::V,فر,зулх
1005,sehen::V,رأى,үзх
1006,anschauen::V,نظر,харх
1007,ansehen::V,نظر,хәләх
1008,ansehen::V,نظر,үзх
1009,hören::V,سمع,соңсх
1010,zuhören::V,أصغى,соңсх
1011,probieren::V,ذاق,амсх
1012,riechen::V,شم,үнрчлх
1013,riechen::V,استنشق,үнрчлх
1014,fühlen::V,شعر,медх
1015,scheinen::V,ظهر,болҗ медгдх
1016,scheinen::V,ظهر,миниһәр болхла
1017,scheinen::V,ظهر,болад бәәх
1018,zu sehen sein::V,ظهر,үзгдх
1019,vernehmen::V,سمع,соңсх
1020,frieren::V,بردان,даарх
1021,tun::V,فعل,кех
1022,können::V,قدر,чадх
1023,können::V,استطاع,чадх
1024,wollen::V,شاء,дурлх
1025,wollen::V,أراد,дурлх
1026,anfangen::V,بدأ,эклх
1027,beenden::V,أنهى,дуусх
1028,aufhören::V,توقف,уурх
1029,aufhören::V,انقطع,уурх
1030,gelingen::V,نجح,бүтх
1031,gelingen::V,نجح,күцәх
1032,geraten::V,طلع,болх
1033,öffnen::V,فتح,секх
1034,schließen::V,أغلق,хаах
1035,stellen::V,وضع,тәвх
1036,stellen::V,أقام,тәвх
1037,setzen::V,أجلس,суулһх
1038,legen::V,وضع,тәвх
1039,berühren::V,مس,көндәх
1040,berühren::V,لمس,көндәх
1041,verbinden::V,ربط,боох
1042,verbinden::V,وصل,боох
1043,bedecken::V,غطى,хучх
1044,bedecken::V,غطى,бүркх
1045,aufhängen::V,علق,өлгх
1046,anzünden::V,أوقد,асах
1047,anzünden::V,أوقد,шатах
1048,aufheben::V,لقط,өөдән өргх
1049,zurücklassen::V,ترك,үлдәх
1050,verlieren::V,فقد,геех
1051,fallen lassen::V,أسقط,алдх
1052,machen::V,فعل,кех
1053,herstellen::V,صنع,кех
1054,herstellen::V,أنتج,кех
1055,bauen::V,بنى,тосхх
1056,bauen::V,شيد,тосхх
1057,reparieren::V,صلح,ясх
1058,verbessern::V,صحح,сәәрүлх
1059,ändern::V,غير,хүврәх
1060,graben::V,حفر,малтх
1061,beugen::V,ثنى,нуһлх
1062,beugen::V,أحنى,нуһлх
1063,biegen::V,لوى,матилһх
1064,drehen::V,أدار,эргүлх
1065,drehen::V,دور,эргүлх
1066,wenden::V,قلب,көмрх
1067,wenden::V,قلب,эргүлх
1068,umdrehen::V,قلب,эргүлх
1069,heben::V,رفع,өргх
1070,heben::V,رفع,деер өргх
1071,hochheben::V,رفع,өргх
1072,ergreifen::V,مسك,бәрх
1073,halten::V,مسك,бәрх
1074,drücken::V,ضغط,шахх
1075,schieben::V,حرك,түлкх
1076,kratzen::V,خدش,мааҗх
1077,lecken::V,لعق,долах
1078,beißen::V,عض,хазх
1079,abreißen::V,قلع,таслх
1080,abschneiden::V,قطع,тәәрх
1081,binden::V,ربط,боох
1082,stecken::V,دس,шаах
1083,stecken::V,دس,хатхх
1084,brechen::V,كسر,хамхлх
1085,klopfen::V,طرق,цокх
1086,hauen::V,ضرب,цокх
1087,kleben::V,ألصق,наах
1088,reiben::V,حك,зүлгх
1089,streichen::V,نشر,наах
1090,streichen::V,نشر,лашх
1091,streichen::V,نشر,түркх
1092,schleifen::V,سن,хурцлх
1093,schneiden::V,قطع,хәәчлх
1094,rütteln::V,رج,дәәвлүлх
1095,schütteln::V,هز,сегсрх
1096,schwenken::V,لوح,дайлх
1097,schütten::V,صب,кех
1098,füllen::V,ملأ,дүүргх
1099,einwickeln::V,لف,орах
1100,tragen::V,حمل,зөөх
1101,schleppen::V,سحب,чирх
1102,ziehen::V,سحب,татх
1103,aufbewahren::V,حفظ,хадһлх
1104,werfen::V,رمى,хайх
1105,werfen::V,ألقى,хайх
1106,fangen::V,التقط,бәрх
1107,fangen::V,التقط,хавлх
1108,packen::V,مسك,бәрх
1109,verstecken::V,خبأ,дүрх
1110,verstecken::V,خبأ,бултулх
1111,teilen::V,قسم,хувах
1112,schicken::V,بعث,илгәх
1113,schicken::V,أرسل,илгәх
1114,bringen::V,جلب,авч ирх
1115,hinzufügen::V,أضاف,немх
1116,bekommen::V,حصل,авх
1117,erhalten::V,استلم,авх 
1118,nehmen::V,أخذ,авх
1119,wählen::V,اختار,шүүх
1120,auswählen::V,انتقى,шүүх
1121,bewahren::V,حافظ,хадһлх
1122,bewahren::V,حافظ,кевтнь үлдәх
1123,bewahren::V,حافظ,кевтнь бәәлһх
1124,behindern::V,عاق,харшлх
1125,verderben::V,أفسد,үрәх
1126,beschädigen::V,أضر,эвдх
1127,zerbrechen::V,كسر,күүлх
1128,zerbrechen::V,كسر,хамхлх
1129,zerreißen::V,مزق,шуучх
1130,zerstören::V,دمر,эвдх
1131,verbrennen::V,حرق,шатах
1132,geben::V,أعطى,өгх
1133,reichen::V,ناول,өгх
1134,schenken::V,وهب,белглх
1135,versprechen::V,وعد,амлх
1136,wünschen::V,تمنى,сә хәәх
1137,loben::V,مدح,магтх
1138,küssen::V,قبل,үмсх
1139,wiegen::V,هدهد,саатулх
1140,zudecken::V,غطى,бүркх
1141,wecken::V,أيقظ,серүлх
1142,zeigen::V,أرى,үзүлх
1143,führen::V,دل,көтлх
1144,lehren::V,علم,заах
1145,lehren::V,علم,сурһх
1146,unterrichten::V,علم,сурһх
1147,unterrichten::V,علم,багшлх
1148,aufziehen::V,ربى,өскәх
1149,leiten::V,دل,һардх
1150,leiten::V,دل,толһалх
1151,leiten::V,أدار,һардх
1152,leiten::V,أدار,толһалх
1153,antreiben::V,حث,шамдах
1154,lassen::V,حدا,күч үзүлх
1155,einladen::V,دعا,үрх
1156,vereinigen::V,وحد,хамцулх
1157,besuchen::V,زار,одх
1158,treffen::V,قابل,харһх
1159,sich versammeln::V,اجتمع,цуглрх
1160,sich versammeln::V,اجتمع,хурх
1161,spielen::V,لعب,наадх
1162,singen::V,غنى,дуулх
1163,tanzen::V,رقص,биилх
1164,sich trennen::V,افترق,хаһцх
1165,verlassen::V,ترك,хайх
1166,retten::V,نجى,әм аврх
1167,retten::V,نجى,әәмшгәс харсх
1168,retten::V,أنقذ,әм аврх
1169,retten::V,أنقذ,әәмшгәс харсх
1170,bewachen::V,حرس,харх
1171,bewachen::V,حرس,манх
1172,schützen::V,حمى,харсх
1173,verteidigen::V,دافع,харсх
1174,sich schlagen::V,تضارب,гүвдлдх
1175,schießen::V,أطلق,хах
1176,siegen::V,انتصر,диилх
1177,ärgern::V,أزعل,уурлулх
1178,schlagen::V,ضرب,цокх
1179,schlagen::V,ضرب,гүвдх
1180,treten::V,رفس,
1181,stechen::V,شك,хатхх
1182,stoßen::V,دفع,түлкчкх
1183,stehlen::V,سرق,хулхалх
1184,stören::V,ضايق,һә болх
1185,belästigen::V,أزعج,амр эс өгх
1186,verbergen::V,كتم,нуух
1187,verbergen::V,كتم,бултулх
1188,täuschen::V,خدع,меклх
1189,betrügen::V,غش,меклх
1190,betrügen::V,غش,мек һарһх
1191,töten::V,قتل,алх
1192,wohnen::V,سكن,бәәх
1193,arbeiten::V,عمل,көдлх
1194,arbeiten::V,اشتغل,көдлх
1195,sammeln::V,جمع,түүх
1196,pflücken::V,جنى,түүх
1197,pflücken::V,جنى,хурах
1198,pflücken::V,قطف,түүх
1199,pflücken::V,قطف,хурах
1200,jagen::V,صاد,аңнх
1201,jagen::V,صاد,аңһучлх
1202,fischen::V,اصطاد,заһс аңнх
1203,fassen::V,قبض,бәрх
1204,hüten::V,رعى,хәрүлх
1205,treiben::V,ساق,туух
1206,anbinden::V,ربط,уйх
1207,füttern::V,علف,теҗәх
1208,melken::V,حلب,саах
1209,hacken::V,فرم,чавчх
1210,gießen::V,سقى,услх
1211,reifen::V,نضج,болх
1212,reifen::V,نضج,болвсрх
1213,zubereiten::V,حضر,белдх
1214,kochen::V,طبخ,чанх
1215,kochen::V,طبخ,болһх
1216,backen::V,خبز,болһх
1217,braten::V,قلى,хуурх
1218,braten::V,حمر,хуурх
1219,umrühren::V,قلب,самрх
1220,stricken::V,حاك,өлгх
1221,nähen::V,خاط,уйх
1222,färben::V,صبغ,будх
1223,färben::V,لون,будх
1224,reinigen::V,نظف,цеврлх
1225,waschen::V,غسل,уһах
1226,abwischen::V,مسح,арчх
1227,spülen::V,شطف,зәәлх
1228,fegen::V,كنس,сәвүрдх
1229,kehren::V,كنس,сәвүрдх
1230,baden::V,استحم,өөмх
1231,sich waschen::V,اغتسل,уһах
1232,sich waschen::V,اغتسل,бийән уһаҗ
1233,ausziehen::V,خلع,тәәлх
1234,anziehen::V,لبس,өмсх
1235,sich anziehen::V,اكتسى,хувцлх
1236,kämmen::V,مشط,самлх
1237,schmücken::V,زين,чимх
1238,schmücken::V,زين,кеерүлх
1239,sagen::V,قال,келх
1240,sprechen::V,تكلم,келх
1241,reden::V,تكلم,күүндх
1242,reden::V,تكلم,күр_кех
1243,sich unterhalten::V,تحادث,күүндх
1244,fragen::V,سأل,сурх
1245,bitten::V,رجا,эрх
1246,erzählen::V,حكي,келх
1247,erzählen::V,حكي,келҗ өгх
1248,mitteilen::V,بلغ,медүлх
1249,nennen::V,سمى,нерәдх
1250,nennen::V,سمى,нер өгх
1251,rufen::V,نادى,дуудх
1252,prahlen::V,فشر,көөрх
1253,prahlen::V,تفاخر,көөрх
1254,übersetzen::V,ترجم,орчулх
1255,denken::V,فكر,санх
1256,glauben::V,اعتقد,шүтх
1257,glauben::V,اعتقد,нәәлх
1258,bemerken::V,لاحظ,темдглх
1259,erkennen::V,عرف,таньх
1260,erkennen::V,عرف,медх
1261,begreifen::V,فهم,медх
1262,begreifen::V,أدرك,медх
1263,verstehen::V,فهم,соңсх
1264,lernen::V,درس,сурх
1265,wissen::V,علم,медх
1266,sich erinnern an::V,تذكر,санх
1267,vergessen::V,نسي,мартх
1268,messen::V,قاس,кемҗәлх
1269,zählen::V,عد,тоолх
1270,zählen::V,أحصى,тоолх
1271,rechnen::V,حسب,тоолх
1272,lesen::V,قرأ,умшх
1273,malen::V,صور,зурх
1274,zeichnen::V,رسم,зурх
1275,schreiben::V,كتب,бичх
1276,besitzen::V,حاز,эзлх
1277,besitzen::V,ملك,эзлх
1278,kaufen::V,اشترى,хулдҗ авх
1279,verkaufen::V,باع,хулдх
1280,verkaufen::V,باع,гүүлгх
1281,bezahlen::V,دفع,өгх
1282,zahlen::V,سدد,өгх
1283,beherrschen::V,حكم,эзлх
1284,ertragen::V,أطاق,даах
1285,ertragen::V,تحمل,даах
