,Concept_ID,mhr,hy
687,dumm::A,аҥыра́,հիմար
688,faul::A,його,ծույլ
689,fleißig::A,ты́ршыше,ջանասեր
690,fleißig::A,ты́ршыше,փութաջան
691,geizig::A,чаҥга́,ագահ
692,geizig::A,чаҥга́,կծծի
693,klug::A,уша́н,խելոք
694,klug::A,уша́н,ընդունակ
695,geschickt::A,уста́,ճարտար
696,lieb::A,ала́л,սիրելի
697,lustig::A,весела́,զվարթ
698,sanft::A,ны́жылге,հեզ
699,hungrig::A,шу́жышо,քաղցած
700,krank::A,че́рле,հիվանդ
701,nackt::A,чарама́т,մերկ
702,traurig::A,ойга́н,տխուր
703,lebendig::A,и́лыше,կենդանի
704,gut::A,сай,լավ
705,schlecht::A,уда́,վատ
706,schlecht::A,шӱ́кшӧ,վատ
707,richtig::A,чы́нле,ձիշտ
708,schlimm::A,аля́к,լղրճուկ
709,schlimm::A,тыра́н,լղրճուկ
710,wahr::A,чы́нле,ճիշտ
711,wahr::A,чы́нле,իրական
712,wahr::A,настоя́щий,ճիշտ
713,wahr::A,настоя́щий,իրական
714,alt::A,то́што,հին
715,neu::A,у,նոր
716,ehemalig::A,о́нчычсо,նախկին
717,ehemalig::A,онда́кысе,նախկին
718,alt[Lebewesen]::A,шо́нто,ծեր
719,alt[Lebewesen]::A,шо́нто,պառավ
720,jung::A,са́мырык,մատաղ
721,arm::A,нужна́,աղքատ
722,reich::A,поя́н,հարուստ
723,bekannt::A,па́лыме,ծանոթ
724,berühmt::A,лӱ́млӧ,հայտնի
725,berühmt::A,лӱ́млӧ,հռչակավոր
726,fremd::A,йот,օտար
727,verschieden::A,тӱ́рлӧ,տարբեր
728,nah::A,ли́шыл,մոտ
729,nah::A,ли́шыл,մերձ
730,fern::A,тора́,հեռավոր
731,fern::A,мӱ́ндыр,հեռավոր
732,linker::A,шола́,ձախ
733,rechter::A,пурла́,աջ
734,anderer::A,вес,այլ
735,anderer::A,вес,ուրիշ
736,anderer::A,мо́ло,այլ
737,anderer::A,мо́ло,ուրիշ
738,erster::A,и́кымше,առաջին
739,zweiter::A,ко́кымшо,երկրորդ
740,dritter::A,ку́мшо,երրորդ
741,letzter::A,пыта́ртыш,վերջին
742,allein::ADV,шкет,միայնակ
743,auf einmal::ADV,икана́ште,միասնաբար
744,zusammen::ADV,пырля́,միասին
745,zusammen::ADV,пырля́,իրար հետ
746,lange::ADV,кужу́н,երկար ժամանակ
747,plötzlich::ADV,кенета́,հանկարծ
748,sofort::ADV,кызыта́к,իսկույն
749,später::ADV,варара́к,ավելի ուշ
750,später::ADV,варара́к,հետո
751,jetzt::ADV,ы́нде,այժմ
752,jetzt::ADV,кы́зыт,այժմ
753,heute::ADV,та́че,այսօր
754,morgen::ADV,эрла́,վաղը
755,bald::ADV,вашке́,շուտով
756,dann::ADV,вара́,ապա
757,dann::ADV,вара́,հետո
758,gestern::ADV,теҥге́че,երեկ
759,einst::ADV,икана́,հին ատեն
760,damals::ADV,туна́м,ատէնին
761,danach::ADV,вара́,ապա
762,danach::ADV,вара́,այն ժամանակ
763,vorher::ADV,о́нчыч,առաջ
764,zuerst::ADV,онда́к,նախ
765,einmal::ADV,икана́,մի անգամ
766,manchmal::ADV,ка́шын,երբեմն
767,manchmal::ADV,кокла́н,երբեմն
768,oft::ADV,чӱ́чкыдын,հաճախ
769,immer::ADV,эре́,միշտ
770,immer::ADV,ту́тыш,միշտ
771,niemals::ADV,ок нигуна́м,երբեք
772,hier::ADV,ты́ште,այստեղ
773,hierhin::ADV,ты́шке,այստեղ
774,hierhin::ADV,тыш,այստեղ
775,von hier::ADV,тыше́ч,այդտեղից
776,von hier::ADV,тыве́ч,այդտեղից
777,dort::ADV,ту́што,այնտեղ
778,dorthin::ADV,туш,այնտեղ
779,dorthin::ADV,ту́шко,այնտեղ
780,geradeaus::ADV,вик,ուղիղ
781,vorwärts::ADV,о́нчыко,առաջ
782,rückwärts::ADV,шеҥге́к,դեպի ետ
783,zurück::ADV,мӧҥге́ш,ետ
784,unten::ADV,ӱ́лнӧ,ներքեւում
785,unten::ADV,йыма́лне,ներքեւում
786,hinab::ADV,йыма́к,ներքեւ
787,oben::ADV,кӱ́шнӧ,վերեւում
788,oben::ADV,ӱмба́лне,վերեւում
789,hinauf::ADV,кӱ́ш,վերեւ
790,hinauf::ADV,кӱ́шкӧ,վերեւ
791,überall::ADV,чыла́ вере́,ամենուր
792,nicht::ADV,ок,չէ
793,nicht::ADV,о́геш,չէ
794,ein wenig::ADV,изи́ш,մի քիչ
795,kaum::ADV,пыкше́,հազիվ
796,sehr::ADV,чот,շատ
797,so::ADV,тыге́,այդպես
798,noch::ADV,а́ле,դեռ
799,nur::ADV,гына́,միայն
800,schon::ADV,ы́нде,արդեն
801,wieder::ADV,ада́к,նորից
802,wieder::ADV,ада́к,դարձյալ
803,vergebens::ADV,ара́м,իզուր
804,vor::PRP,о́нчыч,դիմացը
805,hinter::PRP,шеҥге́лне,ետեւը
806,unter::PRP,йыма́лне,տակ
807,durch::PRP,вошт,միջով
808,neben::PRP,вокте́н,քովը
809,zwischen::PRP,кокла́ште,միջեւ
810,wegen::PRP,верч,պատճառով
811,wegen::PRP,верч,շնորհից
812,dies::PRN,ти́де,սա
813,dies::PRN,ти́де,այս
814,das::PRN,са́де,դա
815,das::PRN,са́де,այդ
816,alles::PRN,чыла́,ամեն ինչ
817,ich::PRN,мый,ես
818,du::PRN,тый,դու
819,er::PRN,ту́до,նա
820,wir::PRN,ме,մենք
821,ihr::PRN,те,դուք
822,sie::PRN,ну́но,նրանք
823,was::FPRN,мо,ինչ
824,wer::FPRN,кӧ,ով
825,wo::FADV,куша́н,ուր
826,wo::FADV,куша́н,որտեղ
827,wohin::FADV,куш,դեպի ուր
828,wohin::FADV,ку́шко,դեպի ուր
829,wie::FADV,кузе́,ինչպես
830,warum::FADV,мо,ինչու
831,warum::FADV,мола́н,ինչու
832,wieviel::FNUM,куна́р,որչափ
833,eins::NUM,ик,մեկ
834,zwei::NUM,ко́кыт,երկու
835,drei::NUM,кум,երեք
836,vier::NUM,ныл,չորս
837,fünf::NUM,вич,հինգ
838,sechs::NUM,куд,վեց
839,sieben::NUM,шым,յոթ
840,acht::NUM,канда́ш,ութ
841,neun::NUM,инде́ш,ինը
842,zehn::NUM,лу,տասը
843,elf::NUM,лати́к,տասնմեկ
844,zwölf::NUM,латко́к,տասներկու
845,zwanzig::NUM,ко́ло,քսան
846,dreißig::NUM,ку́мло,երեսուն
847,vierzig::NUM,ны́лле,քառասուն
848,fünfzig::NUM,ви́тле,հիսուն
849,sechzig::NUM,ку́дло,վաթսուն
850,siebzig::NUM,шы́мле,յոթանասուն
851,achtzig::NUM,канда́шле,ութսուն
852,neunzig::NUM,инде́шле,իննսուն
853,hundert::NUM,шӱ́дӧ,հարյուր
854,tausend::NUM,тӱже́м,հազար
855,und::CNJ,да,ու
856,und::CNJ,ден,ու
857,oder::CNJ,я,կամ
858,oder::CNJ,а́ле,կամ
859,stehen::V,шога́ш,կանգնել
860,sitzen::V,шинча́ш,նստել
861,liegen::V,кия́ш,ստել
862,hängen::V,кеча́ш,կախվել
863,werden::V,лия́ш,դառնալ
864,passieren::V,лия́ш,պատահել
865,beginnen::V,тӱҥгала́ш,սկսվել
866,enden::V,пыта́ш,վերջանալ
867,wechseln::V,вашталта́ш,փոխվել
868,aufgehen[Sonne]::V,лекта́ш,բարձրանալ
869,aufgehen[Sonne]::V,лекта́ш,ելնել 
870,untergehen[Sonne]::V,шинча́ш,մտնել
871,scheinen[Sonne]::V,волгалта́ш,շողալ
872,scheinen[Sonne]::V,волгалта́ш,փայլել
873,donnern::V,кӱдырта́ш,որոտալ
874,donnern::V,сургалта́ш,որոտալ
875,wehen::V,пуа́ш,փչել
876,strömen::V,шийалтара́ш,հոսել
877,fließen::V,йога́ш,հոսել
878,sich drehen::V,пӧрда́ш,պտտվել
879,schwanken::V,лӱҥга́ш,տատանվել
880,schwanken::V,тайныла́ш,տատանվել
881,schwingen::V,рӱпшалта́ш,ճոճվել
882,fallen::V,воза́ш,ընկնել
883,fallen::V,йӧрла́ш,ընկնել
884,brennen::V,йӱла́ш,այրվել
885,rauchen::V,шикша́ш,ծխել
886,regnen::V,йӱра́ш,անձրեւ գալ
887,gefrieren::V,кылма́ш,սառչել
888,gefrieren::V,ияҥа́ш,սառչել
889,tauen::V,шула́ш,լկիլ
890,schmelzen::V,лева́ш,հալիլ
891,trocknen::V,кошка́ш,չորանալ
892,sieden::V,шола́ш,եռալ
893,faulen::V,шӱя́ш,փտել
894,verfaulen::V,шӱйы́н шуа́ш,նեխել
895,reißen::V,кӱрла́ш,պատռվել
896,reißen::V,кӱрла́ш,ճղվել
897,versinken::V,пуре́н кая́ш,սուզվել
898,vergehen::V,эрте́н кая́ш,անցնել 
899,erscheinen::V,толы́н лекта́ш,հայտնվել
900,erscheinen::V,толы́н лекта́ш,երեւալ
901,verschwinden::V,йома́ш,անհետանալ
902,sinken::V,пуча́ш,ընկնել
903,abnehmen::V,пуча́ш,փոքրանալ
904,zunehmen::V,шукема́ш,մեծանալ
905,steigen::V,нӧлталта́ш,բարձրանալ
906,wachsen::V,кушка́ш,աճել
907,glänzen::V,йылгыжа́ш,նշուլել
908,glänzen::V,йылгыжа́ш,փայլիլ
909,funkeln::V,чолга́ш,փայլատակել
910,lärmen::V,рӱшка́ш,աղմուկ հանել
911,läuten::V,мура́ш,զնգալ
912,klingeln::V,йыҥгырта́ш,զնգալ
913,klirren::V,чылдыртата́ш,զնգզնգալ
914,brausen::V,лӱшка́ш,մոլեգնել
915,rauschen::V,лыжга́ш,սոսափել
916,klingen::V,йоҥга́ш,հնչել
917,bellen::V,опта́ш,հաչել
918,heulen::V,урмыжа́ш,ոռնալ 
919,blasen::V,пуала́ш,փչել 
920,pfeifen::V,шӱ́шкаш,սուլել
921,schreien::V,кычкыра́ш,գոռալ 
922,stöhnen::V,йыҥыса́ш,տնքալ
923,zittern::V,чытыра́ш,դողալ
924,leben::V,ила́ш,ապրել
925,geboren werden::V,шоча́ш,ծնվել
926,atmen::V,шӱла́ш,շնչել
927,trinken::V,йӱа́ш,խմել
928,essen::V,кочка́ш,ուտել
929,schlucken::V,нела́ш,կլանել
930,schlucken::V,нела́ш,կուլ տալ
931,müde werden::V,ноя́ш,հոգնել
932,einschlafen::V,мале́н колта́ш,քուն մտնել
933,schlafen::V,мала́ш,քնել
934,aufwachen::V,помыжалта́ш,արթննալ
935,aufstehen::V,кынела́ш,ելլել
936,sich erholen::V,кана́ш,հանգստանալ
937,krank werden::V,черлане́н воза́ш,հիւանդանալ
938,krank sein::V,черлане́н кия́ш,հիվանդ լինել
939,schmerzen::V,коршта́ш,ցավել
940,husten::V,кокыра́ш,հազալ
941,genesen::V,тӱрла́ш,ապաքինվել
942,genesen::V,тазаҥа́ш,ապաքինվել
943,sterben::V,кола́ш,մեռնել
944,sterben::V,кола́ш,վախճանվել
945,umkommen::V,вуй йома́ш,կործանվել
946,sich bewegen::V,кошта́ш,ընթանալ
947,sich rühren::V,тарвана́ш,շարժվել
948,sich erheben::V,кынела́ш,կանգնել
949,sich erheben::V,кынела́ш,վեր կենալ
950,sich setzen::V,шинча́ш,նստել
951,hinfallen::V,йӧрла́ш,ընկնել
952,laufen::V,кошта́ш,քայլել
953,schreiten::V,ошкыла́ш,ճեմել
954,spazierengehen::V,гуля́яш,շրջագայել
955,eilen::V,вашка́ш,շտապել
956,sich beeilen::V,вашкешта́ш,շտապել 
957,sausen::V,юлтка́ш,սլանալ
958,rennen::V,куржтала́ш,վազել
959,springen::V,тӧршта́ш,ցատկել
960,klettern::V,кӱза́ш,մագլցել
961,schaukeln::V,лӱҥгалта́ш,ճոճվել
962,schaukeln::V,лӱҥгалта́ш,օրորվել
963,kriechen::V,нушка́ш,սողալ
964,schwimmen::V,ия́ш,լողալ
965,tauchen::V,шуҥгалта́ш,սուզվել
966,rudern::V,удыра́ш,թիավարել
967,fahren::V,кудала́ш,ընթանալ
968,fliegen::V,чоҥешта́ш,թռչել
969,gehen::V,кая́ш,գնալ
970,weggehen::V,кораҥа́ш,հեռանալ
971,abfahren::V,лекта́ш,ճանապարհվել
972,anhalten::V,чарна́ш,կանգնել
973,hineingehen::V,пура́ш,մտնել
974,eintreten::V,пура́ш,մտնել
975,kommen::V,тола́ш,գալ
976,ankommen::V,шуа́ш,ժամանել
977,zurückkommen::V,пӧртыла́ш,վերադառնալ
978,bleiben::V,кода́ш,մնալ
979,warten::V,вуча́ш,սպասել
980,erwarten::V,вуча́ш,սպասել
981,suchen::V,кычала́ш,որոնել
982,finden::V,муа́ш,գտնել
983,versuchen::V,толаша́ш,փորձել
984,vorbereiten::V,ямдыла́ш,պատրաստել
985,lieben::V,йӧрата́ш,սիրել
986,mögen::V,йӧрата́ш,հավանել
987,mögen::V,йӧрата́ш,սիրել
988,lachen::V,воштыла́ш,ծիծաղել
989,rühren::V,ку́мыл тарвата́ш,հուզել
990,weinen::V,шорта́ш,լալ
991,schimpfen::V,каргаша́ш,տրտնջալ
992,schimpfen::V,каргаша́ш,քրթմնջել
993,sich ärgern::V,сыра́ш,զայրանալ
994,sich fürchten::V,лӱда́ш,վախնալ
995,fürchten::V,лӱда́ш,վախենալ
996,fliehen::V,куржа́ш,փախչել
997,flüchten::V,куржа́ш,փախչել
998,sehen::V,ужа́ш,տեսնել
999,anschauen::V,онча́ш,դիտել
1000,ansehen::V,эскера́ш,նայել
1001,hören::V,кола́ш,լսել
1002,zuhören::V,колышта́ш,ունկնդրել
1003,probieren::V,тамла́ш,համը տեսել
1004,riechen::V,ӱпшынча́ш,հոտ առնել
1005,fühlen::V,шижа́ш,զգալ
1006,scheinen::V,чуча́ш,երեւալ
1007,zu sehen sein::V,коя́ш,երեւալ
1008,vernehmen::V,кола́ш,իմանալ 
1009,frieren::V,кылма́ш,մրսել
1010,tun::V,ышта́ш,անել
1011,können::V,мошта́ш,կարողանալ
1012,wollen::V,тӱна́ш,ուզել
1013,wollen::V,тӱна́ш,ցանկանալ
1014,anfangen::V,тӱҥала́ш,սկսել
1015,beenden::V,пытара́ш,վերջացնել
1016,aufhören::V,чарна́ш,դադարել
1017,gelingen::V,сай лекта́ш,հաջողվել
1018,gelingen::V,сай лекта́ш,գլուխ գալ
1019,geraten::V,лекта́ш,ստացվել
1020,öffnen::V,поча́ш,բաց անել
1021,schließen::V,петыра́ш,փակել 
1022,stellen::V,шында́ш,դնել
1023,setzen::V,шында́ш,նստեցնել
1024,legen::V,опта́ш,դնել
1025,legen::V,пышта́ш,դնել
1026,berühren::V,тӱка́ш,դիպչել
1027,berühren::V,тӱка́ш,շոշափել
1028,verbinden::V,пида́ш,շաղկապել
1029,bedecken::V,леведа́ш,ծածկել
1030,aufhängen::V,сака́ш,կախել
1031,anzünden::V,чӱкта́ш,վառել
1032,aufheben::V,нӧлтала́ш,վերցնել
1033,zurücklassen::V,кода́ш,թողնել
1034,verlieren::V,йомдара́ш,կորցնել
1035,fallen lassen::V,воза́ш,գցել
1036,machen::V,ышта́ш,անել
1037,herstellen::V,ямдыла́ш,արտադրել
1038,bauen::V,чоҥа́ш,կառուցել
1039,reparieren::V,ачала́ш,նորոգել
1040,verbessern::V,саемда́ш,բարելավել
1041,ändern::V,весемда́ш,փոխել
1042,graben::V,кӱнча́ш,փորել
1043,beugen::V,пӱгырта́ш,ծռել
1044,biegen::V,лывырта́ш,թեքել
1045,drehen::V,пӱтыра́ш,ոլորել
1046,wenden::V,ирала́ш,պտտել
1047,umdrehen::V,савырала́ш,շրջել
1048,heben::V,нӧлта́ш,բարձրացնել
1049,hochheben::V,нӧлта́ш,բարձրացնել
1050,ergreifen::V,руалта́ш,վարակվել
1051,halten::V,куча́ш,բռնել
1052,drücken::V,иша́ш,ճնշել
1053,drücken::V,темда́ш,ճնշել
1054,schieben::V,шӱкала́ш,հրել
1055,kratzen::V,удыра́ш,քերել
1056,lecken::V,нула́ш,լիզել
1057,beißen::V,пура́ш,կծել
1058,abreißen::V,кӱрла́ш,պոկել
1059,abschneiden::V,пӱчка́ш,կտրել 
1060,binden::V,кылда́ш,կապել
1061,stecken::V,шуралта́ш,խրել
1062,brechen::V,тодышта́ш,կոտրել 
1063,klopfen::V,кыра́ш,թակել
1064,hauen::V,тӱя́ш,ծեծել
1065,kleben::V,клеитла́ш,կպցնել
1066,reiben::V,йыга́ш,շփել
1067,reiben::V,туржала́ш,շփել
1068,streichen::V,шӱра́ш,վրան քսել
1069,schleifen::V,шума́ш,սրել 
1070,schleifen::V,яна́ш,սրել 
1071,schneiden::V,пӱчка́ш,կտրել
1072,rütteln::V,рӱза́ш,ցնցել
1073,schütteln::V,почка́ш,թափահարել
1074,schwenken::V,рӱза́ш,ճոճել
1075,schütten::V,опта́ш,լցնել
1076,füllen::V,тема́ш,լիքը լցնել
1077,einwickeln::V,вӱдыла́ш,փաթաթել
1078,tragen::V,нумала́ш,կրել
1079,tragen::V,нумала́ш,տանել
1080,schleppen::V,шӱдыра́ш,քաշել
1081,ziehen::V,шупша́ш,ձգել
1082,ziehen::V,шупша́ш,քաշել
1083,aufbewahren::V,арала́ш,պահել 
1084,werfen::V,шуа́ш,նետել
1085,werfen::V,кышка́ш,նետել
1086,fangen::V,куча́ш,
1087,packen::V,руалта́ш,հափշտակել
1088,verstecken::V,тоя́ш,ծածկել
1089,teilen::V,пӧла́ш,բաժանել
1090,schicken::V,колта́ш,ուղարկել
1091,bringen::V,конда́ш,բերել
1092,hinzufügen::V,ешара́ш,ավելացնել
1093,bekommen::V,нала́ш,հայթայթել
1094,erhalten::V,нала́ш,ստանալ
1095,nehmen::V,нала́ш,վերցնել
1096,wählen::V,сайла́ш,ընտրել
1097,auswählen::V,таҥгла́ш,գերադասել
1098,bewahren::V,сакла́ш,պահպանել
1099,behindern::V,чаракла́ш,խոչընդոտել
1100,verderben::V,пужа́ш,փչացնել
1101,beschädigen::V,пужа́ш,վնասել
1102,zerbrechen::V,пудырта́ш,ջարդել
1103,zerbrechen::V,пудырта́ш,կոտրել
1104,zerreißen::V,кӱрла́ш,պատռել
1105,zerstören::V,шалата́ш,քանդել
1106,verbrennen::V,йӱлата́ш,այրել
1107,geben::V,пуа́ш,տալ
1108,reichen::V,пуа́ш,հանձնել
1109,schenken::V,пӧлекла́ш,նվիրել
1110,versprechen::V,сӧра́ш,խոստանալ
1111,wünschen::V,тылана́ш,մաղթել
1112,loben::V,мокта́ш,գովել
1113,küssen::V,шупшала́ш,համբուրել
1114,wiegen::V,рӱпша́ш,օրորել
1115,zudecken::V,леведа́ш,վրան գցել
1116,wecken::V,помыжалтара́ш,զարթնեցնել
1117,zeigen::V,ончыкта́ш,ցույց տալ
1118,führen::V,вӱда́ш,ուղեկցել
1119,lehren::V,туныкта́ш,սովորեցնել
1120,unterrichten::V,туныкта́ш,ավանդել
1121,aufziehen::V,орышта́ш,դաստիարակել
1122,leiten::V,вӱда́ш,ղեկավարել
1123,leiten::V,вӱда́ш,կառավարել
1124,leiten::V,вуйлата́ш,ղեկավարել
1125,leiten::V,вуйлата́ш,կառավարել
1126,antreiben::V,поктыла́ш,շտապեցնել
1127,lassen::V,-та́ш,ստիպել
1128,einladen::V,ӱжа́ш,հրավիրել
1129,vereinigen::V,иктешла́ш,միացնել
1130,besuchen::V,то́лын кая́ш,այցելել
1131,treffen::V,вашлия́ш,հանդիպել
1132,sich versammeln::V,погына́ш,հավաքվել
1133,sich versammeln::V,чумырга́ш,հավաքվել
1134,spielen::V,мода́ш,խաղալ
1135,singen::V,мура́ш,երգել
1136,tanzen::V,кушта́ш,պարել
1137,sich trennen::V,ойырла́ш,ցրվել
1138,verlassen::V,кудалта́ш,լքել
1139,retten::V,утара́ш,փրկել
1140,bewachen::V,орола́ш,պահել
1141,schützen::V,арала́ш,պաշտպանել
1142,verteidigen::V,арала́ш,պաշտպանել
1143,sich schlagen::V,кредала́ш,կռվել
1144,schießen::V,лӱя́ш,կրակել
1145,siegen::V,сеҥа́ш,հաղթել
1146,ärgern::V,сырыкта́ш,ձանձրացնել
1147,schlagen::V,пера́ш,խփել
1148,treten::V,тошка́ш,քացի տալ
1149,stechen::V,кера́ш,խայթել
1150,stoßen::V,шӱкала́ш,մղել
1151,stehlen::V,шолышта́ш,գողանալ
1152,stören::V,мешая́ш,խանգարել
1153,belästigen::V,толаштара́ш,անհանգստացնել
1154,verbergen::V,шылта́ш,թաքցնել
1155,täuschen::V,ондала́ш,խաբել
1156,betrügen::V,ондала́ш,խաբել
1157,töten::V,пушта́ш,սպանել 
1158,wohnen::V,ила́ш,բնակվել
1159,arbeiten::V,пашалана́ш,աշխատել
1160,arbeiten::V,паша́м ышта́ш,աշխատել
1161,sammeln::V,пога́ш,հավաքել
1162,pflücken::V,кӱра́ш,քաղել
1163,jagen::V,сонарла́ш,որս անել
1164,fischen::V,кол куча́ш,ձուկ բռնել
1165,fassen::V,куча́ш,բռնել
1166,hüten::V,кӱта́ш,արածեցնել
1167,treiben::V,покта́ш,հովուել
1168,anbinden::V,йолышта́ш,չուանել
1169,füttern::V,пукша́ш,կերակրել
1170,melken::V,лӱшта́ш,կթել
1171,hacken::V,руа́ш,կոտորել
1172,gießen::V,шава́ш,ջրել
1173,reifen::V,кӱа́ш,հասունանալ 
1174,zubereiten::V,ямдыла́ш,պատրաստել
1175,kochen::V,шолта́ш,եփել
1176,backen::V,кӱкташ,թխել
1177,braten::V,пуштыла́ш,տապակել
1178,braten::V,жаритла́ш,տապակել
1179,umrühren::V,луга́ш,խառնել
1180,stricken::V,пида́ш,գործել
1181,nähen::V,урга́ш,կարել
1182,färben::V,чиялта́ш,ներկել
1183,reinigen::V,эрыкта́ш,մաքրել
1184,waschen::V,мушка́ш,լվանալ
1185,abwischen::V,ӱшта́ш,սրբել
1186,spülen::V,шӱалта́ш,ողողել
1187,spülen::V,шӱалта́ш,պարզաջրել
1188,fegen::V,ӱшта́ш,ավլել
1189,kehren::V,ӱшта́ш,ավլել
1190,baden::V,йӱштыла́ш,լողանալ
1191,sich waschen::V,мушкылта́ш,լվացվել
1192,ausziehen::V,кудаша́ш,հանել
1193,anziehen::V,чия́ш,հագնել
1194,sich anziehen::V,чия́ш,հագնվել
1195,kämmen::V,шера́ш,սանրել
1196,schmücken::V,тӱзата́ш,զարդարել
1197,schmücken::V,чеверта́ш,զարդարել
1198,sagen::V,ойла́ш,ասել
1199,sagen::V,каласа́ш,ասել
1200,sprechen::V,кутыра́ш,խոսել
1201,reden::V,мутлана́ш,զրուցել
1202,sich unterhalten::V,кутыра́ш,խոսակցել
1203,fragen::V,йода́ш,հարցնել
1204,bitten::V,йода́ш,խնդրել
1205,erzählen::V,ойла́ш,պատմել
1206,mitteilen::V,увертара́ш,հաղորդել
1207,nennen::V,лӱмда́ш,անվանել
1208,rufen::V,ӱжа́ш,կանչել
1209,prahlen::V,моктана́ш,պարծենալ
1210,übersetzen::V,кусара́ш,թարգմանել
1211,denken::V,шона́ш,մտածել
1212,glauben::V,ӱшана́ш,հավատալ
1213,bemerken::V,шижа́ш,նկատել
1214,erkennen::V,пала́ш,ճանաչել
1215,begreifen::V,ыҥла́ш,հասկանալ
1216,verstehen::V,умыла́ш,ըմբռնել
1217,lernen::V,тунема́ш,սովորել
1218,wissen::V,шинча́ш,իմանալ
1219,sich erinnern an::V,шарна́ш,հիշել
1220,sich erinnern an::V,шарна́ш,մտաբերել
1221,vergessen::V,монда́ш,մոռանալ
1222,messen::V,виса́ш,չափել
1223,zählen::V,шотла́ш,թվել
1224,zählen::V,шотла́ш,հաշվել
1225,rechnen::V,шотла́ш,հաշվել
1226,rechnen::V,шотла́ш,հաշվարկել
1227,lesen::V,луда́ш,կարդալ
1228,malen::V,сӱретла́ш,նկարել
1229,zeichnen::V,сӱретла́ш,գծել
1230,schreiben::V,воза́ш,գրել
1231,besitzen::V,лия́ш,ունենալ
1232,besitzen::V,лия́ш,տեր լինել
1233,kaufen::V,нала́ш,գնել
1234,verkaufen::V,ужала́ш,վաճառել
1235,bezahlen::V,тӱла́ш,վճարել
1236,zahlen::V,тӱла́ш,վճարել
1237,beherrschen::V,куча́ш,ղեկավարել
1238,ertragen::V,турка́ш,դիմանալ
