,Concept_ID,xal,hi
738,Geschäft::N,көдлмш,सौदा
739,Geschäft::N,көдлмш,व्यापार
740,Laden::N,лавк,दुकान
741,Preis::N,үн,दाम
742,Preis::N,үн,मूल्य
743,Ware::N,эд-тавр,माल
744,Ware::N,эд-тавр,पण्य
745,Nutzen::N,олз,लाभ
746,Nutzen::N,олз,फ़ायदा
747,Reichtum::N,зөөр,धन
748,Reichtum::N,зөөр,दौलत
749,Welt::N,орчлң,विश्व
750,Welt::N,орчлң,दुनिया
751,Welt::N,делкә,विश्व
752,Welt::N,делкә,दुनिया
753,Land::N,орн-нутг,देश
754,Land::N,орн-нутг,मुल्क
755,Staat::N,государств,राज्य
756,Staat::N,государств,राष्ट्र
757,König::N,хан,राजा
758,König::N,хан,बादशाह
759,Macht::N,йосн,शासन
760,Macht::N,йосн,सत्ता
761,Grenze::N,меҗә,सरहद
762,Krieg::N,дән,जंग
763,Krieg::N,дән,युद्ध
764,Feind::N,дәәсн,शत्रु
765,Feind::N,дәәсн,दुश्मन
766,Gewalt::N,күч һарһлһн,हिंसा
767,Kampf::N,ноолдан,लड़ाई
768,Kampf::N,ноолдан,संघर्ष
769,Kampf::N,бәрлдлһн,लड़ाई
770,Kampf::N,бәрлдлһн,संघर्ष
771,Bogen[Waffe]::N,саадг,कमान
772,Pfeil::N,сумн,बान
773,Gewehr::N,бу,बंदूक़
774,Fehler::N,алдг,भूल
775,Fehler::N,алдг,ग़लती
776,Lüge::N,худл,झूठ
777,Lüge::N,худл,असत्य
778,Schaden::N,хорлт,हानि
779,Schaden::N,хорлт,नुक़सान
780,Unglück::N,гүрм,मुसीबत
781,Unglück::N,гүрм,विपात्ति
782,Schuld::N,гем,दोष
783,Schuld::N,гем,क़सूर
784,Schuld::N,буру,दोष
785,Schuld::N,буру,क़सूर
786,Alter::N,насн,आयु
787,Alter::N,насн,उम्र
788,Schluss::N,чилгч,अंत
789,Schluss::N,чилгч,समाप्ति
790,Zeit::N,цаг,काल
791,Zeit::N,цаг,वक़्त
792,Tag::N,өдр,दिन
793,Tag::N,өдр,रोज़
794,Morgen::N,өрүн,सुबह
795,Mittag::N,үд,दोपहर
796,Mittag::N,үд,मध्याह्न
797,Abend::N,асхн,शाम
798,Abend::N,асхн,संध्या
799,Nacht::N,сө,रात
800,Nacht::N,сө,रात्रि
801,Woche::N,долан хонг,हफ़्ता
802,Monat::N,сар,मास
803,Monat::N,сар,महीना
804,Jahr::N,җил,बरस
805,Jahr::N,җил,वर्ष
806,Frühling::N,хавр,वसंत
807,Sommer::N,зун,गरमी
808,Sommer::N,зун,ग्रीष्म
809,Herbst::N,намр,शरत्
810,Herbst::N,намр,पतझड़
811,Winter::N,үвл,जाड़ा
812,Winter::N,үвл,सर्दियाँ
813,Januar::N,январь,जनवरी
814,Februar::N,февраль,फ़रवरी
815,März::N,март,मार्च
816,März::N,моһа сар,मार्च
817,April::N,апрель,अप्रैल
818,Mai::N,май,मई
819,Juni::N,июнь,जून
820,Juni::N,мөчн сар,जून
821,Juli::N,июль,जुलाई
822,August::N,август,अगस्त
823,September::N,һаха сар,सितंबर
824,Oktober::N,октябрь,अक्तूबर
825,November::N,ноябрь,नवंबर
826,November::N,үкр сар,नवंबर
827,Dezember::N,бар сар,दिसंबर
828,Montag::N,понедельник,पीर
829,Montag::N,понедельник,सोमवार
830,Dienstag::N,вторник,मंगलवार
831,Mittwoch::N,среда,बुधवार
832,Mittwoch::N,үлмҗ өдр,बुधवार
833,Donnerstag::N,четверг,गुरुवार
834,Donnerstag::N,четверг,बृहस्पतिवार
835,Donnerstag::N,пүрвә өдр,गुरुवार
836,Donnerstag::N,пүрвә өдр,बृहस्पतिवार
837,Freitag::N,пятниц,शुक्रवार
838,Samstag::N,суббот,सनीचर
839,Samstag::N,суббот,शनिवार
840,Sonntag::N,нарн өдр,इतवार
841,Sonntag::N,нарн өдр,रविवार
842,Sonntag::N,воскресень,इतवार
843,Sonntag::N,воскресень,रविवार
844,groß::A,ик,बड़ा
845,klein::A,бичкн,कम
846,klein::A,бичкн,छोटा
847,lang::A,ут,लंबा
848,lang::A,ут,दीर्घ
849,kurz::A,оһтр,लधु
850,kurz::A,оһтр,छोटा
851,breit::A,өргн,चौड़ा
852,schmal::A,уутьхн,तंग
853,schmal::A,уутьхн,सँकरा
854,dicht::A,нигт,सघन
855,dick[Gegenstand]::A,зузан,मोटा
856,dünn::A,нимгн,महीन
857,dünn::A,нимгн,बारीक
858,fein::A,нәрхн,कोमल
859,fein::A,нәрхн,सूक्ष्म
860,fest::A,бат,दृढ़
861,fest::A,бат,मज़बूत
862,flach::A,хавтха,चपटा
863,glatt::A,тегш,चौरस
864,glatt::A,тегш,चिकना
865,glatt::A,тиньгр,चौरस
866,glatt::A,тиньгр,चिकना
867,hart::A,хату,कठोर
868,hart::A,хату,सख़्त
869,weich::A,җөөлн,नरम
870,weich::A,җөөлн,मुलायम
871,weich::A,җөөлкн,नरम
872,weich::A,җөөлкн,मुलायम
873,rund::A,төгрг,गोल
874,rund::A,төгрг,वर्तुल
875,spitz::A,шовһр,नुकीला
876,scharf::A,хурц,पैना
877,stumpf::A,мука,भोथरा
878,schwer::A,күнд,भारी
879,schwer::A,күнд,वज़नी
880,schön::A,сәәхн,सुंदर
881,heiß::A,халун,उष्ण
882,warm::A,дулан,गरम
883,kalt::A,киитн,सर्द
884,kühl::A,серүн,ठंडा
885,frisch::A,серүн,तर
886,frisch::A,серүн,ताज़ा
887,feucht::A,чиигтә,नम
888,feucht::A,чиигтә,भीगा
889,nass::A,чиигтә,गीला
890,trocken::A,хагсу,सूखा
891,trocken::A,хагсу,ख़ुश्क
892,voll::A,дүүрң,भरा
893,voll::A,дүүрң,पूरा
894,leer::A,сул,ख़ाली
895,leer::A,хоосн,ख़ाली
896,offen::A,секәтә,खुला
897,geschlossen::A,хаалһата,बंद
898,sauber::A,цевр,साफ़
899,sauber::A,цевр,सुथरा
900,schmutzig::A,киртә,गंदा
901,roh::A,түүкә,कच्चा
902,reif::A,болсн,पक्व
903,reif::A,болсн,पक्का
904,lecker::A,әмтәхн,मज़ेदार
905,lecker::A,әмтәхн,स्वादिष्ट
906,süß::A,әмтәхн,मीठा
907,bitter::A,һашун,कटु
908,bitter::A,һашун,कड़वा
909,bitter::A,һашута,कटु
910,bitter::A,һашута,कड़वा
911,sauer::A,ишклң,खट्टा
912,hell::A,герлтә,रोशन
913,dunkel::A,харңһу,अँधेरा
914,schwarz::A,хар,काला
915,schwarz::A,хар,स्याह
916,weiß::A,цаһан,सफ़ेद
917,rot::A,улан,लाल
918,rot::A,улан,सुर्ख़
919,gelb::A,шар,पीला
920,gelb::A,шар,ज़र्द
921,blau::A,көк,नीला
922,blau::A,көк,आसमानी
923,grün::A,көк,हरा
924,grau::A,бор,धूसर
925,bunt::A,алг,रंगीन
926,bunt::A,алг,बहुरंगा
927,bunt::A,эрәтә,रंगीन
928,bunt::A,эрәтә,बहुरंगा
929,billig::A,кимд,सस्ता
930,teuer::A,үнтә,महँगा
931,wertvoll::A,үнтә,क़ीमती
932,wertvoll::A,үнтә,मूल्यवान्
933,wertvoll::A,эрднь,क़ीमती
934,wertvoll::A,эрднь,मूल्यवान्
935,blind::A,сохр,अंधा
936,taub::A,дүлә,बहरा
937,kräftig::A,күчтә,ताक़तवर
938,kräftig::A,күчтә,शक्तिशाली
939,stark::A,чаңһ,प्रबल
940,stark::A,чаңһ,बलवान्
941,schwach::A,күчн тату,कमज़ोर
942,fett::A,тарһн,मोटा
943,fett::A,тарһн,मांसल
944,schlank::A,эццн,पतला
945,schlank::A,эццн,छरहरा
946,hübsch::A,көркхн,सुंदर
947,hübsch::A,көркхн,ख़ूबसूरत
948,böse::A,уурта,पापी
949,böse::A,уурта,दुष्ट
950,dumm::A,тенг,मूर्ख
951,dumm::A,тенг,बुद्धू
952,faul::A,залху,आलसी
953,faul::A,залху,सुस्त
954,fleißig::A,кинән,मेहनती
955,fleißig::A,кинән,परिश्रमी
956,fleißig::A,кинмһә,मेहनती
957,fleißig::A,кинмһә,परिश्रमी
958,geizig::A,ховдг,कृपण
959,geizig::A,ховдг,कंजूस
960,klug::A,ухата,समझदार
961,klug::A,ухата,होशियार
962,klug::A,ухата,अक़्लमंद
963,geschickt::A,чадмг,किशल
964,lieb::A,эңкр,प्रिय
965,lieb::A,эңкр,प्यारा
966,lustig::A,сергмҗтә,हँसमुख
967,lustig::A,сергмҗтә,ख़ुशदिल
968,lustig::A,җирһлтә,हँसमुख
969,lustig::A,җирһлтә,ख़ुशदिल
970,sanft::A,номһн,नम्र
971,hungrig::A,өлн,भूखा
972,hungrig::A,харһнсн,भूखा
973,krank::A,өвчтә,बीमार
974,krank::A,өвчтә,अस्वस्थ
975,krank::A,шалтгта,बीमार
976,krank::A,шалтгта,अस्वस्थ
977,nackt::A,нүцкн,नग्न
978,traurig::A,һундлта,उदास
979,traurig::A,һундлта,रंजीदा
980,lebendig::A,әмд,जीता
981,lebendig::A,әмд,ज़िंदा
982,gut::A,сән,अच्छा
983,schlecht::A,му,बुरा
984,schlecht::A,му,ख़राब
985,richtig::A,зөвтә,ठीक
986,schlimm::A,җигшүртә,बुरा
987,schlimm::A,җигшүртә,अप्रिय
988,wahr::A,үнн,सच
989,wahr::A,мөн,सच
990,alt::A,хуучн,पुराना
991,neu::A,шин,नया
992,ehemalig::A,хуучн,भूतपूर्व
993,alt[Lebewesen]::A,көгшн,बूढ़ा
994,alt[Lebewesen]::A,көгшн,वृद्ध
995,jung::A,баһ,जवान
996,arm::A,угатя,ग़रीब
997,reich::A,байн,धनी
998,reich::A,байн,अमीर
999,bekannt::A,таньл,मालूम
1000,bekannt::A,таньдг,मालूम
1001,berühmt::A,туурсн,मशहूर
1002,berühmt::A,туурсн,प्रसिद्ध
1003,fremd::A,күүнә,विदेशी
1004,fremd::A,күүнә,अपरिचित
1005,verschieden::A,әдл биш,अलग
1006,verschieden::A,әдл биш,भिन्न
1007,verschieden::A,йилһәтә,अलग
1008,verschieden::A,йилһәтә,भिन्न
1009,nah::A,өөрхн,नज़दीकी
1010,fern::A,хол,दूर
1011,fern::A,хол,दूरस्थ
1012,linker::A,зүн,बायाँ
1013,rechter::A,барун,दायाँ
1014,rechter::A,барун,दाहिना
1015,anderer::A,талдан,अन्य
1016,anderer::A,талдан,दूसरा
1017,erster::A,негдгч,पहला
1018,erster::A,негдгч,प्रथम
1019,zweiter::A,хойрдгч,दूसरा
1020,zweiter::A,хойрдгч,द्वितीय
1021,dritter::A,һурвдгч,तीसरा
1022,letzter::A,отхн,अंतिम
1023,letzter::A,отхн,आख़िरी
1024,allein::ADV,һанцарн,तनहा
1025,allein::ADV,һанцарн,अकेले
1026,auf einmal::ADV,нег дәкҗ,वक़्त में
1027,zusammen::ADV,хамдан,एक साथ
1028,zusammen::ADV,хамдан,साथ साथ
1029,lange::ADV,удан,देर तक
1030,plötzlich::ADV,генткн,सहसा
1031,plötzlich::ADV,генткн,अचानक
1032,sofort::ADV,дарунь,तुरंत
1033,später::ADV,сүүлд,बाद को
1034,später::ADV,сүүлд,बाद में
1035,jetzt::ADV,ода,अब
1036,jetzt::ADV,ода,अभी
1037,heute::ADV,эндр,आज
1038,morgen::ADV,маңһдур,कल
1039,bald::ADV,дарунь,जल्दी
1040,dann::ADV,дәкәд,तब
1041,gestern::ADV,өцклдүр,कल
1042,einst::ADV,нег саамд,एक दिन
1043,einst::ADV,нег саамд,पहले कभी
1044,damals::ADV,тиигхд,उस समय
1045,damals::ADV,тиигхд,उन दिनों
1046,danach::ADV,тегәд,इसके बाद
1047,danach::ADV,тегәд,इसके पश्चात्
1048,vorher::ADV,урд,पहले
1049,vorher::ADV,урд,पेशतर
1050,zuerst::ADV,түрүләд,पहले
1051,einmal::ADV,нег дәкҗ,एक बार
1052,einmal::ADV,нег дәкҗ,एक दफ़ा
1053,manchmal::ADV,зәрмдән,कभी कभी
1054,oft::ADV,хара биш,अक्सर
1055,oft::ADV,хатяр биш,अक्सर
1056,oft::ADV,дару-дарунь,अक्सर
1057,immer::ADV,оньдинд,सदा
1058,immer::ADV,оньдинд,हमेशा
1059,niemals::ADV,кезә чмгн биш,कभी नहीं
1060,niemals::ADV,кезә чмгн биш,कदापि नहीं
1061,hier::ADV,энд,इधर
1062,hier::ADV,энд,यहाँ
1063,hier::ADV,энүнд,इधर
1064,hier::ADV,энүнд,यहाँ
1065,hierhin::ADV,нааран,इधर को
1066,hierhin::ADV,нааран,यहाँ को
1067,von hier::ADV,эндәс,यहाँ से
1068,dort::ADV,тенд,उधर
1069,dort::ADV,тенд,वहाँ
1070,dorthin::ADV,тиигән,उधर को
1071,dorthin::ADV,тиигән,वहाँ को
1072,geradeaus::ADV,шуд,सीधे
1073,vorwärts::ADV,уралан,आगे
1074,vorwärts::ADV,уралан,आगे को
1075,rückwärts::ADV,гедргән,पीछे को
1076,zurück::ADV,хәрү,वापस
1077,unten::ADV,дор,नीचे
1078,hinab::ADV,дор,नीचे को
1079,hinab::ADV,доракшан,नीचे को
1080,oben::ADV,деер,ऊपर
1081,hinauf::ADV,өөдән,ऊपर को
1082,hinauf::ADV,деер,ऊपर को
1083,überall::ADV,альд болв чигн,हर जगह
1084,überall::ADV,альд болв чигн,हर स्थान
1085,nicht::ADV,эс,न
1086,nicht::ADV,эс,नहीं
1087,nicht::ADV,биш,न
1088,nicht::ADV,биш,नहीं
1089,nicht::ADV,бичә,न
1090,nicht::ADV,бичә,नहीं
1091,ein wenig::ADV,баахн,कुछ
1092,ein wenig::ADV,баахн,ज़रा
1093,ein wenig::ADV,баахн,थोड़ा
1094,ein wenig::ADV,баахнар,कुछ
1095,ein wenig::ADV,баахнар,ज़रा
1096,ein wenig::ADV,баахнар,थोड़ा
1097,kaum::ADV,әрә,लगभग नहीं
1098,kaum::ADV,әрә,बराबर नहीं
1099,sehr::ADV,йир,बहुत
1100,so::ADV,иигҗ,ऐसा
1101,noch::ADV,ода чигн,अभी तक
1102,nur::ADV,һанцхн,केवल
1103,nur::ADV,һанцхн,सिर्फ़
1104,schon::ADV,одх,चुकना
1105,wieder::ADV,бас,फिर
1106,wieder::ADV,бас,दुबारा
1107,vergebens::ADV,киидән,व्यर्थ
1108,vor::PRP,урд,के आगे
1109,vor::PRP,урд,के सामने
1110,hinter::PRP,ца,के पीछे
1111,unter::PRP,дор,के तले
1112,unter::PRP,дор,के नीचे
1113,durch::PRP,ивт,के पार
1114,durch::PRP,дундаһур,के पार
1115,neben::PRP,хаҗуд,के पास
1116,neben::PRP,хаҗуд,की बग़ल में
1117,zwischen::PRP,хоорнд,के बीच
1118,wegen::PRP,көлтә,के कारण
1119,wegen::PRP,көлтә,की वजह से
1120,wegen::PRP,деерәс,के कारण
1121,wegen::PRP,деерәс,की वजह से
1122,dies::PRN,эн,यह
1123,das::PRN,тер,वह
1124,alles::PRN,цуһар,सब
1125,alles::PRN,цуһар,सब कुछ
1126,ich::PRN,би,मैं
1127,du::PRN,чи,तू
1128,er::PRN,тер,यह
1129,wir::PRN,мадн,हम
1130,ihr::PRN,та,तुम
1131,sie::PRN,тедн,ये
1132,was::FPRN,юн,क्या
1133,wer::FPRN,кен,कौन
1134,wo::FADV,хама,किधर
1135,wohin::FADV,хамаран,किधर
1136,wie::FADV,яһҗ,कैसे
1137,wie::FADV,яһад,कैसे
1138,warum::FADV,юңгад,क्यों
1139,wieviel::FNUM,кедү,कितना
1140,eins::NUM,негн,एक
1141,zwei::NUM,хойр,दो
1142,drei::NUM,һурвн,तीन
1143,vier::NUM,дөрвн,चार
1144,fünf::NUM,тавн,पाँच
1145,sechs::NUM,зурһан,छह
1146,sieben::NUM,долан,सात
1147,acht::NUM,нәәмн,आठ
1148,neun::NUM,йисн,नौ
1149,zehn::NUM,арвн,दस
1150,elf::NUM,арвн негн,ग्यारह
1151,zwölf::NUM,арвн хойр,बारह
1152,zwanzig::NUM,хөрн,बीस
1153,dreißig::NUM,һучн,तीस
1154,vierzig::NUM,дөчн,चालीस
1155,fünfzig::NUM,тәвн,पचास
1156,sechzig::NUM,җирн,साठ
1157,siebzig::NUM,далн,सत्तर
1158,achtzig::NUM,найн,अस्सी
1159,neunzig::NUM,йирн,नव्वे
1160,hundert::NUM,зун,सौ
1161,tausend::NUM,миңһн,हज़ार
1162,und::CNJ,болн,और
1163,oder::CNJ,эс гиҗ,या
1164,oder::CNJ,эс гихлә,या
1165,stehen::V,зогсх,खड़ा होना
1166,sitzen::V,суух,बैठना
1167,liegen::V,кевтх,लेटना
1168,hängen::V,өлгәтә бәәх,लटकना
1169,werden::V,болх,बनना
1170,passieren::V,болх,होना
1171,beginnen::V,эклх,आरंभ होना
1172,beginnen::V,эклх,प्रारंभ होना
1173,enden::V,төгсх,अंत होना
1174,enden::V,төгсх,ख़तम होना
1175,wechseln::V,хүврх,बदलना
1176,aufgehen[Sonne]::V,һарх,चढ़ना
1177,aufgehen[Sonne]::V,һарх,उदित होना
1178,untergehen[Sonne]::V,орх,अस्त हो जाना
1179,untergehen[Sonne]::V,сүүрлх,अस्त हो जाना
1180,scheinen[Sonne]::V,герлтх,रोशनी देना
1181,donnern::V,күрҗңнх,गरजना
1182,wehen::V,сальклх,चलना
1183,strömen::V,һооҗх,बहना
1184,strömen::V,һооҗх,प्रवाहित होना
1185,fließen::V,урсх,बहना
1186,fließen::V,урсх,प्रवाहित होना
1187,sich drehen::V,эргх,घूमना
1188,schwanken::V,дәәвлх,हिलना
1189,schwingen::V,нәәхлх,हिलना
1190,fallen::V,унх,गिरना
1191,fallen::V,киисх,गिरना
1192,brennen::V,шатх,जलना
1193,rauchen::V,ута һарһх,धुआँ उड़ाना
1194,regnen::V,орх,बरसना
1195,gefrieren::V,мөстх,जमना
1196,tauen::V,хәәлх,गलना
1197,tauen::V,хәәлх,पिघलना
1198,schmelzen::V,хәәлх,गलना
1199,schmelzen::V,хәәлх,पिघलना
1200,schmelzen::V,хәәлгдх,गलना
1201,schmelzen::V,хәәлгдх,पिघलना
1202,trocknen::V,эврх,सूखना
1203,sieden::V,буслх,उबलना
1204,faulen::V,үмкәрх,गलना
1205,faulen::V,үмкәрх,सड़ना
1206,verfaulen::V,илҗрх,गलना
1207,verfaulen::V,илҗрх,सड़ना
1208,reißen::V,тасрх,फटना
1209,versinken::V,чивх,डूबना
1210,vergehen::V,болх,बीतना
1211,vergehen::V,болх,गुज़रना
1212,erscheinen::V,һарх,दिखाई देना
1213,verschwinden::V,уга болх,ग़ायब होना
1214,sinken::V,татгдх,घटना
1215,sinken::V,татгдх,उतरना
1216,abnehmen::V,хасгдх,घटना
1217,zunehmen::V,өсх,बढ़ना
1218,steigen::V,немх,बढ़ना
1219,wachsen::V,өсх,उगना
1220,wachsen::V,урһх,उगना
1221,glänzen::V,гилвкх,चमकना
1222,funkeln::V,цәклх,जगमगाना
1223,funkeln::V,цәклх,टिमटिमाना
1224,lärmen::V,шууглдх,शोर मचाना
1225,läuten::V,хоңх,बजना
1226,klingeln::V,җиңнулх,बजना
1227,klirren::V,җиңнх,झनझनाना
1228,brausen::V,догшрхх,साँय-साँय करना
1229,rauschen::V,сарҗңнх,सरसराना
1230,klingen::V,ә һарх,बजना
1231,bellen::V,хуцх,भौंकना
1232,heulen::V,уульх,गुर्राना
1233,blasen::V,үләх,फूँकना
1234,pfeifen::V,ишкрх,सीटी देना
1235,schreien::V,хәәкрх,चिल्लाना
1236,stöhnen::V,түңшх,कराहना
1237,stöhnen::V,түңшх,आहें भरना
1238,zittern::V,дагҗннх,काँपना
1239,leben::V,бәәх,जीना
1240,geboren werden::V,төрх,पैदा होना
1241,atmen::V,әмсхлх,साँस लेना
1242,trinken::V,уух,पीना
1243,essen::V,идх,खाना
1244,schlucken::V,зальгх,निगलना
1245,müde werden::V,көшх,थकना
1246,müde werden::V,көшх,उकताना
1247,einschlafen::V,унтх,सो जाना
1248,schlafen::V,нөөрсх,सोना
1249,aufwachen::V,серх,जागना
1250,aufstehen::V,босх,उठना
1251,sich erholen::V,амрх,सुस्ताना
1252,sich erholen::V,амрх,आराम करना
1253,krank werden::V,гемтх,बीमार पड़ना
1254,krank sein::V,шалтглх,बीमार होना
1255,schmerzen::V,өвдх,दुखना
1256,schmerzen::V,өвдх,दर्द करना
1257,husten::V,ханях,खाँसना
1258,genesen::V,эдгх,ठीक हो जाना
1259,genesen::V,эдгх,स्वस्थ हो जाना
1260,sterben::V,үкх,मरना
1261,sterben::V,өңгрх,मरना
1262,umkommen::V,үкх,मरना
1263,sich bewegen::V,көдлх,चलना
1264,sich bewegen::V,көдлх,हिलना
1265,sich bewegen::V,көндрх,चलना
1266,sich bewegen::V,көндрх,हिलना
1267,sich rühren::V,көндрх,हिलना
1268,sich erheben::V,босх,उठना
1269,sich setzen::V,суух,बैठना
1270,hinfallen::V,унх,गिरना
1271,hinfallen::V,киисх,गिरना
1272,laufen::V,йовх,चलना
1273,schreiten::V,алхх,क़दम जाना
1274,spazierengehen::V,сергҗ йовх,सैर करना
1275,eilen::V,шулудх,तेज़ी से जाना
1276,eilen::V,шулудх,शीघ्रता से चलना
1277,sich beeilen::V,адһх,जल्दी करना
1278,sich beeilen::V,адһх,शीघ्रता करना
1279,sich beeilen::V,шамдх,जल्दी करना
1280,sich beeilen::V,шамдх,शीघ्रता करना
1281,sausen::V,хурдлх,बड़ी तेज़ी से चलना
1282,sausen::V,йир_хурдар_гүүх,बड़ी तेज़ी से चलना
1283,sausen::V,йир_хурдар_йовх,बड़ी तेज़ी से चलना
1284,rennen::V,гүүх,भागना
1285,rennen::V,гүүх,दौड़ना
1286,springen::V,һәрәдх,उछलना
1287,klettern::V,давшх,चढ़ना
1288,schaukeln::V,дүүдңндх,झूलना
1289,kriechen::V,мөлкх,रेंगना
1290,schwimmen::V,усчх,तैरना
1291,tauchen::V,булхх,डूबना
1292,rudern::V,хәәвдх,खेना
1293,rudern::V,хәәвдх,चप्पू चलाना
1294,fahren::V,йовх,चलना
1295,fahren::V,йовх,यात्रा करना
1296,fliegen::V,нисх,उड़ना
1297,gehen::V,йовх,जाना
1298,weggehen::V,йовх,चला जाना
1299,weggehen::V,йовх,बाहर जाना
1300,weggehen::V,одх,चला जाना
1301,weggehen::V,одх,बाहर जाना
1302,weggehen::V,һарх,चला जाना
1303,weggehen::V,һарх,बाहर जाना
1304,weggehen::V,мөрлх,चला जाना
1305,weggehen::V,мөрлх,बाहर जाना
1306,abfahren::V,мордх,छूटना
1307,abfahren::V,мордх,रवाना होना
1308,anhalten::V,зогсх,रुकना
1309,anhalten::V,зогсх,खड़ा होना
1310,hineingehen::V,орх,घुसना
1311,hineingehen::V,орх,अंदर जाना
1312,eintreten::V,орх,प्रवेश करना
1313,kommen::V,ирх,आना
1314,ankommen::V,ирх,पहुँचना
1315,zurückkommen::V,орх,लौटना
1316,zurückkommen::V,орх,वापस आना
1317,bleiben::V,бәәх,रहना
1318,bleiben::V,бәәх,रुकना
1319,warten::V,күләх,इंतज़ार करना
1320,erwarten::V,күләх,प्रतीक्षा करना
1321,suchen::V,хәәх,ढूँढ़ना
1322,finden::V,олх,पाना
1323,finden::V,олх,ढूँढ़ निकालना
1324,versuchen::V,седх,कोशिश करना
1325,vorbereiten::V,белдх,तैयार करना
1326,lieben::V,дурлх,प्यार करना
1327,mögen::V,таассгдх,पसंद होना
1328,lachen::V,инәх,हँसना
1329,rühren::V,уйрах,छूना
1330,weinen::V,уульх,रोना
1331,schimpfen::V,харах,गाली देना
1332,sich ärgern::V,уурлх,चिढ़ना
1333,sich ärgern::V,уурлх,नाराज़ होना
1334,sich fürchten::V,әәх,डरना
1335,sich fürchten::V,әәх,भय खाना
1336,fürchten::V,әәх,डरना से
1337,fürchten::V,әәх,भय खाना से
1338,fürchten::V,сүрдх,डरना से
1339,fürchten::V,сүрдх,भय खाना से
1340,fliehen::V,зулх,भागना
1341,flüchten::V,орһх,निकल भागना
1342,flüchten::V,зулх,निकल भागना
1343,sehen::V,үзх,देखना
1344,anschauen::V,харх,देखना
1345,ansehen::V,хәләх,दृष्टि डालना पर
1346,ansehen::V,үзх,दृष्टि डालना पर
1347,hören::V,соңсх,सुनना
1348,zuhören::V,соңсх,सुनना
1349,probieren::V,амсх,चखना
1350,riechen::V,үнрчлх,सूँघना
1351,fühlen::V,медх,महसूस करना
1352,scheinen::V,болҗ медгдх,लगना
1353,scheinen::V,миниһәр болхла,लगना
1354,scheinen::V,болад бәәх,लगना
1355,zu sehen sein::V,үзгдх,दिखाई देना
1356,vernehmen::V,соңсх,सुनना
1357,frieren::V,даарх,ठंड लगना
1358,frieren::V,даарх,सर्दी लगना
1359,tun::V,кех,करना
1360,können::V,чадх,सकना
1361,können::V,чадх,जानना
1362,wollen::V,дурлх,चाहना
1363,anfangen::V,эклх,शुरू करना
1364,beenden::V,дуусх,ख़त्म करना
1365,beenden::V,дуусх,समाप्त करना
1366,aufhören::V,уурх,बंद जाना
1367,aufhören::V,уурх,समाप्त जाना
1368,gelingen::V,бүтх,बनना
1369,gelingen::V,бүтх,अच्छा होना
1370,gelingen::V,күцәх,बनना
1371,gelingen::V,күцәх,अच्छा होना
1372,geraten::V,болх,बन पड़ना
1373,öffnen::V,секх,खोलना
1374,schließen::V,хаах,बंद करना
1375,stellen::V,тәвх,रखना
1376,setzen::V,суулһх,रखना
1377,setzen::V,суулһх,बिठाना
1378,legen::V,тәвх,रखना
1379,legen::V,тәвх,लिटाना
1380,berühren::V,көндәх,छूना
1381,berühren::V,көндәх,स्पर्श करना
1382,verbinden::V,боох,बाँधना
1383,bedecken::V,хучх,ढकना
1384,bedecken::V,бүркх,ढकना
1385,aufhängen::V,өлгх,लटकाना
1386,anzünden::V,асах,जलाना
1387,anzünden::V,шатах,जलाना
1388,aufheben::V,өөдән өргх,उठाना
1389,zurücklassen::V,үлдәх,पीछे छोड़ना
1390,verlieren::V,геех,खोना
1391,verlieren::V,геех,गँवाना
1392,fallen lassen::V,алдх,गिराना
1393,machen::V,кех,करना
1394,machen::V,кех,बनाना
1395,herstellen::V,кех,बनाना
1396,herstellen::V,кех,तैयार करना
1397,bauen::V,тосхх,बनाना
1398,bauen::V,тосхх,निर्माण करना
1399,reparieren::V,ясх,मरम्मत करना
1400,verbessern::V,сәәрүлх,सुधारना
1401,ändern::V,хүврәх,बदलना
1402,ändern::V,хүврәх,परीवर्तन करना
1403,graben::V,малтх,खोदना
1404,beugen::V,нуһлх,झुकाना
1405,biegen::V,матилһх,झुकाना
1406,drehen::V,эргүлх,फेरना
1407,drehen::V,эргүлх,घुमाना
1408,wenden::V,көмрх,पलटना
1409,wenden::V,көмрх,मोड़ना
1410,wenden::V,эргүлх,पलटना
1411,wenden::V,эргүлх,मोड़ना
1412,umdrehen::V,эргүлх,घुमाना
1413,heben::V,өргх,उठाना
1414,heben::V,өргх,ऊँचा करना
1415,heben::V,деер өргх,उठाना
1416,heben::V,деер өргх,ऊँचा करना
1417,hochheben::V,өргх,उठाना
1418,hochheben::V,өргх,ऊपर को उठाना
1419,ergreifen::V,бәрх,पकड़ना
1420,ergreifen::V,бәрх,हाथ में लेना
1421,halten::V,бәрх,धरना
1422,halten::V,бәрх,पकड़ना
1423,drücken::V,шахх,दबाना
1424,schieben::V,түлкх,सरकाना
1425,schieben::V,түлкх,खिसकाना
1426,kratzen::V,мааҗх,खुरचना
1427,kratzen::V,мааҗх,खुजलाना
1428,lecken::V,долах,चाटना
1429,beißen::V,хазх,काटना
1430,abreißen::V,таслх,तोड़ना
1431,abschneiden::V,тәәрх,काट करना
1432,binden::V,боох,बाँधना
1433,stecken::V,шаах,खोंसना
1434,stecken::V,хатхх,खोंसना
1435,brechen::V,хамхлх,तोड़ना
1436,klopfen::V,цокх,खटखटाना
