,Concept_ID,is,lt
796,sofort::ADV,strax,tuojau
797,sofort::ADV,þegar í stað,tuojau
798,später::ADV,seinna,vėliau
799,später::ADV,seinna,paskiau
800,jetzt::ADV,nú,dabãr
801,jetzt::ADV,núna,dabãr
802,heute::ADV,í dag,šiandien
803,morgen::ADV,á morgun,rytoj
804,bald::ADV,brátt,greitai
805,bald::ADV,brátt,netrukus
806,bald::ADV,bráðum,greitai
807,bald::ADV,bráðum,netrukus
808,dann::ADV,svo,po to
809,dann::ADV,síðan,po to
810,gestern::ADV,í gær,vakar
811,einst::ADV,forðum,kadaise
812,einst::ADV,forðum,kitą kartą
813,damals::ADV,þá,anuomet
814,damals::ADV,þá,anuokart
815,damals::ADV,á þeim tímum,anuomet
816,damals::ADV,á þeim tímum,anuokart
817,danach::ADV,á eftir því,po to
818,danach::ADV,á eftir því,paskui
819,vorher::ADV,áður,anksčiau
820,zuerst::ADV,fyrst,pirma
821,zuerst::ADV,fyrst,iš pradžių̃
822,einmal::ADV,einu sinni,kartą
823,einmal::ADV,einu sinni,vieną kartą
824,manchmal::ADV,stundum,kai kada
825,oft::ADV,oft,dažnai
826,immer::ADV,alltaf,visada
827,immer::ADV,alltaf,visuomet
828,immer::ADV,sífellt,visada
829,immer::ADV,sífellt,visuomet
830,niemals::ADV,aldrei,niekada
831,niemals::ADV,aldrei,niekuomet
832,hier::ADV,hér,čia
833,hierhin::ADV,hingað,šen
834,hierhin::ADV,hingað,čionai
835,von hier::ADV,héðan,iš čia
836,dort::ADV,þar,ten
837,dort::ADV,þar,tenai
838,dort::ADV,þarna,ten
839,dort::ADV,þarna,tenai
840,dorthin::ADV,þangað,ten
841,dorthin::ADV,þangað,ten link
842,geradeaus::ADV,beint áfram,tiesiai
843,vorwärts::ADV,áfram,pirmyn
844,rückwärts::ADV,aftur á bak,atbulai
845,zurück::ADV,aftur,atgal
846,zurück::ADV,til baka,atgal
847,unten::ADV,niðri,žemai
848,unten::ADV,niðri,apačioje
849,unten::ADV,fyrir neðan,žemai
850,unten::ADV,fyrir neðan,apačioje
851,hinab::ADV,niður,žemyn
852,hinab::ADV,niður eftir,žemyn
853,oben::ADV,uppi,viršuj
854,hinauf::ADV,upp,aukštyn
855,hinauf::ADV,upp,į viršų
856,hinauf::ADV,upp eftir,aukštyn
857,hinauf::ADV,upp eftir,į viršų
858,überall::ADV,alls staðar,visur
859,nicht::ADV,ekki,ne
860,ein wenig::ADV,dálítið,truputį
861,kaum::ADV,varla,vos
862,kaum::ADV,tæplega,vos
863,sehr::ADV,mjög,labai
864,sehr::ADV,mjög,baisiai
865,so::ADV,svo,taip
866,so::ADV,þannig,taip
867,noch::ADV,enn,dar
868,noch::ADV,ennþá,dar
869,nur::ADV,bara,tik
870,nur::ADV,bara,vien
871,nur::ADV,aðeins,tik
872,nur::ADV,aðeins,vien
873,schon::ADV,nú þegar,jau
874,wieder::ADV,aftur,vėl
875,wieder::ADV,aftur,iš naujo
876,wieder::ADV,að nýju,vėl
877,wieder::ADV,að nýju,iš naujo
878,vergebens::ADV,árangurslaust,veltui
879,vergebens::ADV,árangurslaust,bergždžiai
880,vor::PRP,fyrir,prieš
881,hinter::PRP,bak við,už
882,hinter::PRP,aftur fyrir,už
883,unter::PRP,undir,po
884,durch::PRP,gegnum,pro
885,durch::PRP,gegnum,per
886,neben::PRP,hjá,prie
887,neben::PRP,hjá,šalia
888,neben::PRP,við hliðina á,prie
889,neben::PRP,við hliðina á,šalia
890,zwischen::PRP,milli,tarp
891,zwischen::PRP,á milli,tarp
892,wegen::PRP,vegna,dėl
893,wegen::PRP,vegna,dėlei
894,dies::PRN,þetta,šis
895,dies::PRN,þetta,šitas
896,das::PRN,það,tat
897,alles::PRN,allt,visas
898,ich::PRN,ég,aš
899,du::PRN,þú,tu
900,er::PRN,hann,jis
901,wir::PRN,við,mes
902,ihr::PRN,þið,jūs
903,sie::PRN,þær,ji
904,sie::PRN,þær,jos
905,sie::PRN,þeir,ji
906,sie::PRN,þeir,jos
907,was::FPRN,hvað,kas
908,wer::FPRN,hver,kas
909,wo::FADV,hvar,kur
910,wohin::FADV,hvert,kur
911,wohin::FADV,hvert,kur link
912,wie::FADV,hvernig,kaip
913,warum::FADV,hvers vegna,kod̃ėl
914,warum::FADV,hvers vegna,dėl ko
915,wieviel::FNUM,hve mikill,kiek
916,eins::NUM,einn,vienas
917,zwei::NUM,tveir,du
918,drei::NUM,þrír,trys
919,vier::NUM,fjórir,keturi
920,fünf::NUM,fimm,penki
921,sechs::NUM,sex,šeši
922,sieben::NUM,sjö,septyni
923,acht::NUM,átta,aštuoni
924,neun::NUM,níu,devyni
925,zehn::NUM,tíu,dešimt
926,elf::NUM,ellefu,vienuolika
927,zwölf::NUM,tólf,dvylika
928,zwanzig::NUM,tuttugu,dvidešimt
929,dreißig::NUM,þrjátíu,trisdešimt
930,vierzig::NUM,fjörutíu,keturiasdešimt
931,fünfzig::NUM,fimmtíu,penkiasdešimt
932,sechzig::NUM,sextíu,šešiasdešimt
933,siebzig::NUM,sjötíu,septyniasdešimt
934,achtzig::NUM,áttatíu,aštuoniasdešimt
935,neunzig::NUM,níutíu,devyniasdešimt
936,hundert::NUM,hundrað,šimtas
937,tausend::NUM,þúsund,tūkstantis
938,und::CNJ,og,ĩr
939,oder::CNJ,eða,ar
940,oder::CNJ,eða,arba
941,stehen::V,standa,stovėti
942,sitzen::V,sitja,sėdėti
943,liegen::V,liggja,gulėti
944,hängen::V,hanga,kyboti
945,hängen::V,hanga,kabėti
946,werden::V,verða,taptis
947,werden::V,verða,darytis
948,passieren::V,gerast,atsitikti
949,passieren::V,gerast,pasitaikyti
950,beginnen::V,byrja,prasid́ėti
951,enden::V,enda,baigtis
952,enden::V,lykta,baigtis
953,wechseln::V,skipta,keistis
954,wechseln::V,skipta,pasikeisti
955,aufgehen[Sonne]::V,koma upp,tekėti
956,aufgehen[Sonne]::V,koma upp,patekėti
957,untergehen[Sonne]::V,ganga til viðar,leistis
958,untergehen[Sonne]::V,ganga til viðar,nusileisti
959,scheinen[Sonne]::V,skína,šviesti
960,donnern::V,þruma,griausti
961,donnern::V,þruma,griaudėti
962,wehen::V,blása,pūsti
963,strömen::V,streyma,lietis
964,strömen::V,streyma,plūsti
965,fließen::V,fljóta,tekėti
966,sich drehen::V,snúast,suktis
967,sich drehen::V,snúast,pasisukti
968,schwanken::V,riða,svyruoti
969,schwanken::V,rugga,svyruoti
970,schwingen::V,sveiflast,suptis
971,fallen::V,falla,pulti
972,fallen::V,falla,kristi
973,brennen::V,brenna,degti
974,rauchen::V,reykja,rūkyti
975,regnen::V,rigna,lyti
976,gefrieren::V,frjósa,užšalti
977,tauen::V,þiðna,tirpti
978,schmelzen::V,bráðna,lydytis
979,trocknen::V,þorna,džiūti
980,sieden::V,sjóða,virti
981,faulen::V,rotna,pūti
982,verfaulen::V,rotna,švinkti
983,reißen::V,rifna,plyšti
984,reißen::V,rifna,trūkti
985,versinken::V,sökkva,skę̃sti
986,versinken::V,sökkva,grimzti
987,vergehen::V,líða,praeiti
988,erscheinen::V,birtast,pasirodyti
989,verschwinden::V,hverfa,dingti
990,verschwinden::V,hverfa,išnykti
991,verschwinden::V,hverfa,pranykti
992,sinken::V,síga,kristi
993,abnehmen::V,lækka,mažėti
994,abnehmen::V,lækka,silpnėti
995,abnehmen::V,minnka,mažėti
996,abnehmen::V,minnka,silpnėti
997,zunehmen::V,aukast,didėti
998,zunehmen::V,aukast,padaugėti
999,steigen::V,stíga,kilti
1000,wachsen::V,vaxa,augti
1001,glänzen::V,glóa,blizgėti
1002,glänzen::V,glampa,blizgėti
1003,funkeln::V,leiftra,žibėti
1004,lärmen::V,hafa hátt,triukšmauti
1005,läuten::V,hringja,skambinti
1006,klingeln::V,hringja,skambinti
1007,klirren::V,glamra,žvangėti
1008,klirren::V,skrölta,žvangėti
1009,brausen::V,ólga,šniokšti
1010,rauschen::V,suða,ošti
1011,rauschen::V,suða,šlamėti
1012,klingen::V,hljóma,skardėti
1013,bellen::V,gelta,loti
1014,heulen::V,væla,kaukti
1015,heulen::V,væla,staugti
1016,heulen::V,ýlfra,kaukti
1017,heulen::V,ýlfra,staugti
1018,blasen::V,blása,pūsti
1019,pfeifen::V,blístra,švilpti
1020,pfeifen::V,blístra,švilpauti
1021,schreien::V,æpa,šaukti
1022,stöhnen::V,stynja,dejuoti
1023,stöhnen::V,stynja,aimanuoti
1024,zittern::V,titra,virpėti
1025,zittern::V,skjálfa,virpėti
1026,leben::V,lifa,gyventi
1027,geboren werden::V,fæðast,gimti
1028,atmen::V,anda,alsuoti
1029,atmen::V,anda,kvėpuoti
1030,atmen::V,draga andann,alsuoti
1031,atmen::V,draga andann,kvėpuoti
1032,trinken::V,drekka,gerti
1033,essen::V,borða,valgyti
1034,schlucken::V,kingja,praryti
1035,müde werden::V,þreytast,nuvargti
1036,müde werden::V,þreytast,privargti
1037,einschlafen::V,sofna,užmigti
1038,schlafen::V,sofa,miegoti
1039,aufwachen::V,vakna,pabusti
1040,aufstehen::V,fara á fætur,keltis
1041,aufstehen::V,fara á fætur,atsikelti
1042,sich erholen::V,hvíla sig,pailsėti
1043,sich erholen::V,hvíla sig,poilsiauti
1044,krank werden::V,veikjast,susirgti
1045,krank werden::V,verða veikur,susirgti
1046,krank sein::V,vera veikur,sirgti
1047,schmerzen::V,kenna til,sopėti
1048,schmerzen::V,kenna til,skaudėti
1049,husten::V,hósta,kosėti
1050,genesen::V,batna,sveikti
1051,genesen::V,batna,taisytis
1052,genesen::V,frískast,sveikti
1053,genesen::V,frískast,taisytis
1054,sterben::V,deyja,mirti
1055,sterben::V,deyja,numirti
1056,umkommen::V,farast,žūti
1057,sich bewegen::V,bifast,judėti
1058,sich bewegen::V,bifast,pasijudinti
1059,sich rühren::V,hreyfast,krutėti
1060,sich erheben::V,standa upp,pakilti
1061,sich erheben::V,standa upp,atsikelti
1062,sich setzen::V,setjast,sėstis
1063,sich setzen::V,setjast,atsisėsti
1064,hinfallen::V,detta,parkristi
1065,hinfallen::V,detta,pargriūti
1066,laufen::V,labba,eiti
1067,schreiten::V,ganga,žengti
1068,schreiten::V,ganga,žingsniuoti
1069,spazierengehen::V,ganga sér til skemmtunar,pasivaikščioti
1070,eilen::V,fara hratt,skubėti
1071,sich beeilen::V,flýta sér,paskub́ėti
1072,sich beeilen::V,flýta sér,pasiskubinti
1073,sausen::V,þjóta,dumti
1074,sausen::V,þjóta,lėkti
1075,rennen::V,hlaupa,bėgti
1076,springen::V,stökkva,šokti
1077,klettern::V,klifra,kopti
1078,schaukeln::V,róla,supti
1079,schaukeln::V,róla,linguoti
1080,schaukeln::V,rugga,supti
1081,schaukeln::V,rugga,linguoti
1082,kriechen::V,skríða,ropoti
1083,kriechen::V,skríða,šliaužti
1084,schwimmen::V,synda,plaukti
1085,tauchen::V,kafa,nerti
1086,rudern::V,róa,irtis
1087,rudern::V,róa,irkluoti
1088,fahren::V,aka,važiuoti
1089,fahren::V,aka,važinėti
1090,fahren::V,fara,važiuoti
1091,fahren::V,fara,važinėti
1092,fliegen::V,fljúga,lėkti
1093,fliegen::V,fljúga,skristi
1094,gehen::V,fara,eiti
1095,gehen::V,ganga,eiti
1096,weggehen::V,fara burt,išeiti
1097,weggehen::V,ganga burt,išeiti
1098,abfahren::V,aka burt,išvykti
1099,abfahren::V,aka burt,išvažiuoti
1100,anhalten::V,stöðva,sustoti
1101,hineingehen::V,ganga inn,įeiti
1102,eintreten::V,koma inn,įžengti
1103,eintreten::V,ganga inn,įžengti
1104,kommen::V,koma,ateiti
1105,ankommen::V,koma til,ateiti
1106,zurückkommen::V,koma til baka,grį̃žti
1107,zurückkommen::V,koma til baka,sugrį̃žti
1108,bleiben::V,haldast,likti
1109,bleiben::V,haldast,pasilikti
1110,bleiben::V,vera kyrr,likti
1111,bleiben::V,vera kyrr,pasilikti
1112,warten::V,bíða,laukti
1113,erwarten::V,búast við,laukti
1114,erwarten::V,eiga von á,laukti
1115,suchen::V,leita,ieškoti
1116,finden::V,finna,rasti
1117,finden::V,finna,surasti
1118,versuchen::V,reyna,mėginti
1119,vorbereiten::V,undirbúa,rengti
1120,lieben::V,elska,myĺėti
1121,mögen::V,þykja gott,ḿėgti
1122,mögen::V,þykja gott,patikti
1123,mögen::V,falla í geð,ḿėgti
1124,mögen::V,falla í geð,patikti
1125,lachen::V,hlæja,juoktis
1126,rühren::V,snerta,jaudinti
1127,rühren::V,snerta,graudinti
1128,weinen::V,gráta,verkti
1129,schimpfen::V,skammast,bartis
1130,sich ärgern::V,sárna,pykti
1131,sich ärgern::V,sárna,apmaudauti
1132,sich ärgern::V,gremjast,pykti
1133,sich ärgern::V,gremjast,apmaudauti
1134,sich fürchten::V,óttast,bijoti
1135,sich fürchten::V,óttast,baimintis
1136,fürchten::V,óttast,bijoti
1137,fürchten::V,óttast,baimintis
1138,fliehen::V,flýja,bėgti
1139,fliehen::V,flýja,sprukti
1140,flüchten::V,strjúka,pabėgti
1141,sehen::V,sjá,žiūŕėti
1142,anschauen::V,horfa á,žiūŕėti
1143,ansehen::V,líta á,žiūrėti į
1144,ansehen::V,líta á,pažiūrėti į
1145,hören::V,heyra,girdėti
1146,zuhören::V,hlusta,klausytis
1147,probieren::V,smakka,ragauti
1148,probieren::V,smakka,paragauti
1149,riechen::V,þefa,uosti
1150,riechen::V,þefa,užuosti
1151,fühlen::V,finna til,justi
1152,fühlen::V,finna til,jausti
1153,fühlen::V,finna til,pajusti
1154,scheinen::V,virðast,rodytis
1155,scheinen::V,virðast,atrodyti
1156,zu sehen sein::V,vera að sjá,pasirodyti
1157,vernehmen::V,heyra,išgirsti
1158,vernehmen::V,greina,išgirsti
1159,frieren::V,frjósa,šalti
1160,tun::V,gera,daryti
1161,können::V,geta,galėti
1162,können::V,geta,pajėgti
1163,wollen::V,ætla,norėti
1164,wollen::V,vilja,norėti
1165,anfangen::V,hefja,pradėti
1166,anfangen::V,hefja,prasid́ėti
1167,beenden::V,enda,baigti
1168,beenden::V,enda,užbaigti
1169,beenden::V,ljúka,baigti
1170,beenden::V,ljúka,užbaigti
1171,aufhören::V,lykta,liautis
1172,gelingen::V,heppnast,pavykti
1173,gelingen::V,heppnast,pasisekti
1174,geraten::V,lukkast,nusisekti
1175,öffnen::V,opna,atverti
1176,öffnen::V,opna,atidaryti
1177,schließen::V,loka,uždaryti
1178,stellen::V,láta,statyti
1179,stellen::V,láta,pastatyti
1180,stellen::V,setja,statyti
1181,stellen::V,setja,pastatyti
1182,setzen::V,láta,sodinti
1183,setzen::V,láta,pasodinti
1184,setzen::V,setja,sodinti
1185,setzen::V,setja,pasodinti
1186,legen::V,láta,dėti
1187,legen::V,láta,pad́ėti
1188,legen::V,leggja,dėti
1189,legen::V,leggja,pad́ėti
1190,berühren::V,koma við,liesti
1191,berühren::V,koma við,paliesti
1192,verbinden::V,sameina,jungti
1193,verbinden::V,sameina,surišti
1194,bedecken::V,hylja,uždengti
1195,aufhängen::V,hengja,pakarti
1196,aufhängen::V,hengja,pakabinti
1197,aufhängen::V,hengja upp,pakarti
1198,aufhängen::V,hengja upp,pakabinti
1199,anzünden::V,kveikja í,padegti
1200,aufheben::V,taka upp,pakelti
1201,aufheben::V,lyfta upp,pakelti
1202,zurücklassen::V,skilja eftir,palikti
1203,verlieren::V,týna,pamesti
1204,verlieren::V,glata,pamesti
1205,fallen lassen::V,missa,atsisakyti
1206,machen::V,búa til,dirbti
1207,herstellen::V,framleiða,gaminti
1208,bauen::V,smíða,statyti
1209,bauen::V,smíða,pastatyti
1210,bauen::V,byggja,statyti
1211,bauen::V,byggja,pastatyti
1212,reparieren::V,gera við,taisyti
1213,reparieren::V,gera við,remontuoti
1214,verbessern::V,bæta,gerinti
1215,verbessern::V,bæta,ištaisyti
1216,ändern::V,breyta,keisti
1217,ändern::V,breyta,pakeisti
1218,graben::V,grafa,kasti
1219,beugen::V,beygja,lenkti
1220,beugen::V,beygja,palenkti
1221,biegen::V,sveigja,lenkti
1222,biegen::V,sveigja,palenkti
1223,drehen::V,snúa,sukti
1224,wenden::V,snúa,kreipti
1225,wenden::V,snúa,pakreipti
1226,wenden::V,venda,kreipti
1227,wenden::V,venda,pakreipti
1228,umdrehen::V,venda,sukti
1229,umdrehen::V,venda,apversti
1230,umdrehen::V,snúa við,sukti
1231,umdrehen::V,snúa við,apversti
1232,heben::V,hefja,kelti
1233,heben::V,hefja,pakelti
1234,hochheben::V,lyfta upp,pakelti
1235,ergreifen::V,grípa,čiupti
1236,ergreifen::V,grípa,griebti
1237,halten::V,rúma,laikyti
1238,halten::V,rúma,palaikyti
1239,halten::V,halda,laikyti
1240,halten::V,halda,palaikyti
1241,drücken::V,þjá,spausti
1242,drücken::V,þrýsta,spausti
1243,schieben::V,ýta,stumti
1244,kratzen::V,klóra,kasyti
1245,kratzen::V,klóra,grandyti
1246,lecken::V,sleikja,laižyti
1247,beißen::V,bíta,kandžioti
1248,abreißen::V,rífa af,nuplėšti
1249,abreißen::V,rífa frá,nuplėšti
1250,abschneiden::V,skera af,atpjauti
1251,abschneiden::V,skera af,atkirpti
1252,abschneiden::V,klippa af,atpjauti
1253,abschneiden::V,klippa af,atkirpti
1254,binden::V,binda,rišti
1255,binden::V,binda,surišti
1256,stecken::V,stinga,kišti
1257,stecken::V,stinga,įkišti
1258,brechen::V,brjóta,lūžti
1259,brechen::V,brjóta,laužyti
1260,klopfen::V,berja,belsti
1261,klopfen::V,berja,barbenti
1262,klopfen::V,klappa,belsti
1263,klopfen::V,klappa,barbenti
1264,hauen::V,berja,mušti
1265,hauen::V,höggva,mušti
1266,kleben::V,líma,lipdyti
1267,kleben::V,líma,klijuoti
1268,reiben::V,núa,trinti
1269,reiben::V,núa,tarkuoti
1270,streichen::V,smyrja,tepti
1271,streichen::V,smyrja,užtepti
1272,schleifen::V,slípa,galą́sti
1273,schneiden::V,skera,pjauti
1274,schneiden::V,skera,kirpti
1275,schneiden::V,klippa,pjauti
1276,schneiden::V,klippa,kirpti
1277,rütteln::V,skaka,purtyti
1278,schütteln::V,hrista,purtyti
1279,schwenken::V,sveifla,mojuoti
1280,schütten::V,hella,pilti
1281,schütten::V,hella,berti
1282,füllen::V,fylla,pildyti
1283,füllen::V,fylla,pripildyti
1284,einwickeln::V,vefja inn í,įvynioti
1285,einwickeln::V,vefja inn í,suvynioti
1286,tragen::V,bera,nešti
1287,tragen::V,bera,nešioti
1288,schleppen::V,draga,vilkti
1289,ziehen::V,toga,tempti
1290,ziehen::V,draga,tempti
1291,aufbewahren::V,geyma,laikyti
1292,werfen::V,kasta,mesti
1293,werfen::V,kasta,sviesti
1294,fangen::V,grípa,sugauti
1295,packen::V,þrífa í,čiupti
1296,packen::V,þrífa í,griebti
1297,verstecken::V,fela,slėpti
1298,verstecken::V,fela,slapstyti
1299,teilen::V,deila,dalyti
1300,teilen::V,deila,padalyti
1301,schicken::V,senda,sių̃sti
1302,schicken::V,senda,pasių̃sti
1303,bringen::V,færa,atnešti
1304,bringen::V,flytja,atnešti
1305,hinzufügen::V,bæta við,pridėti
1306,bekommen::V,hljóta,gauti
1307,bekommen::V,ná,gauti
1308,erhalten::V,fá,gauti
1309,nehmen::V,taka,paimti
1310,wählen::V,velja,rinkti
1311,wählen::V,velja,išsirinkti
1312,auswählen::V,velja úr,išrinkti
1313,bewahren::V,gæta,išsaugoti
1314,bewahren::V,vernda,išsaugoti
1315,behindern::V,varna,trukdyti
1316,verderben::V,spilla,sugadinti
1317,beschädigen::V,skemma,žaloti
1318,beschädigen::V,skemma,gadinti
1319,zerbrechen::V,brjóta,sukulti
1320,zerbrechen::V,brjóta,sudaužyti
1321,zerreißen::V,rífa,perplėšti
1322,zerreißen::V,rífa,suplėšyti
1323,zerreißen::V,rífa sundur,perplėšti
1324,zerreißen::V,rífa sundur,suplėšyti
1325,zerstören::V,rífa niður,suardyti
1326,zerstören::V,rífa niður,sugriauti
1327,verbrennen::V,brenna,deginti
1328,verbrennen::V,brenna,sudeginti
1329,geben::V,gefa,duoti
1330,geben::V,gefa,paduoti
1331,reichen::V,rétta,paduoti
1332,schenken::V,gefa,dovanoti
1333,versprechen::V,lofa,žadėti
1334,versprechen::V,lofa,pažadėti
1335,versprechen::V,heita,žadėti
1336,versprechen::V,heita,pažadėti
1337,wünschen::V,óska,norėti
1338,wünschen::V,óska,linḱėti
1339,loben::V,lofa,girti
1340,loben::V,lofa,pagirti
1341,loben::V,hrósa,girti
1342,loben::V,hrósa,pagirti
1343,küssen::V,kyssa,bučiuoti
1344,wiegen::V,rugga,supti
1345,zudecken::V,þekja,užkloti
1346,zudecken::V,þekja,uždengti
1347,zudecken::V,breiða yfir,užkloti
1348,zudecken::V,breiða yfir,uždengti
1349,wecken::V,vekja,žadinti
1350,zeigen::V,sýna,rodyti
1351,führen::V,leiða,vesti
1352,führen::V,leiða,vadovauti
1353,lehren::V,kenna,mokyti
1354,lehren::V,kenna,išmokyti
1355,unterrichten::V,fræða,dėstyti
1356,aufziehen::V,ala upp,išauginti
1357,leiten::V,stjórna,valdyti
1358,leiten::V,stjórna,vadovauti
1359,antreiben::V,hvetja,uiti
1360,antreiben::V,hvetja,raginti
1361,antreiben::V,hvetja,skubinti
1362,lassen::V,láta,paliepti
1363,einladen::V,bjóða heim,kviesti
1364,einladen::V,bjóða heim,pakviesti
1365,vereinigen::V,sameina,sujungti
1366,vereinigen::V,sameina,suvienyti
1367,besuchen::V,heimsækja,lankyti
1368,besuchen::V,heimsækja,aplankyti
1369,treffen::V,hitta,sutikti
1370,treffen::V,hitta,pasitikti
1371,sich versammeln::V,safnast saman,susirinkti
1372,spielen::V,leika sér,groti
1373,spielen::V,leika sér,žaisti
1374,singen::V,syngja,dainuoti
1375,tanzen::V,dansa,šokti
1376,sich trennen::V,skiljast,skirtis
1377,sich trennen::V,skiljast,išsiskirti
1378,verlassen::V,yfirgefa,palikti
1379,retten::V,bjarga,gelbėti
1380,bewachen::V,gæta,sergėti
1381,bewachen::V,hafa vörð á,sergėti
1382,schützen::V,vernda,ginti
1383,schützen::V,vernda,apginti
1384,verteidigen::V,verja,ginti
1385,verteidigen::V,verja,apginti
1386,sich schlagen::V,slást,muštis
1387,sich schlagen::V,berjast,muštis
1388,schießen::V,skjóta,šauti
1389,schießen::V,skjóta,šaudyti
1390,siegen::V,sigra,nugalėti
1391,ärgern::V,ergja,pykinti
1392,ärgern::V,skaprauna,pykinti
1393,schlagen::V,slá,mušti
1394,schlagen::V,slá,smogti
1395,schlagen::V,slá,trenkti
1396,schlagen::V,lemja,mušti
1397,schlagen::V,lemja,smogti
1398,schlagen::V,lemja,trenkti
1399,treten::V,sparka,mygti
1400,stechen::V,stinga,gelti
1401,stechen::V,stinga,smeigti
1402,stoßen::V,hrinda,stumti
1403,stoßen::V,hrinda,pastumti
1404,stehlen::V,stela,vogti
1405,stören::V,trufla,trikdyti
1406,belästigen::V,ónáða,apsunkinti
1407,verbergen::V,leyna,slėpti
1408,verbergen::V,leyna,paslėpti
1409,täuschen::V,gabba,klaidinti
1410,täuschen::V,blekkja,klaidinti
1411,betrügen::V,svíkja,apgauti
1412,betrügen::V,blekkja,apgauti
1413,töten::V,drepa,žudyti
1414,töten::V,drepa,nužudyti
1415,wohnen::V,búa,gyventi
1416,arbeiten::V,vinna,dirbti
1417,arbeiten::V,vinna,triūsti
1418,sammeln::V,safna,rinkti
1419,pflücken::V,tína,skinti
1420,pflücken::V,tína,raškyti
1421,pflücken::V,reyta,skinti
1422,pflücken::V,reyta,raškyti
1423,jagen::V,veiða,medžioti
1424,fischen::V,fiska,žvejoti
1425,fassen::V,veiða,sučiupti
1426,hüten::V,gæta,ganyti
1427,hüten::V,vakta,ganyti
1428,treiben::V,reka,ginti
1429,anbinden::V,binda við,pririšti
1430,anbinden::V,binda fast,pririšti
1431,füttern::V,fóðra,šerti
1432,melken::V,mjólka,melžti
1433,hacken::V,höggva,kapoti
1434,gießen::V,hella,lieti
1435,gießen::V,hella,laistyti
1436,reifen::V,þroskast,nokti
1437,reifen::V,þroskast,sirpti
1438,zubereiten::V,elda,ruošti
1439,zubereiten::V,elda,gaminti
1440,zubereiten::V,tilbúa,ruošti
1441,zubereiten::V,tilbúa,gaminti
1442,kochen::V,sjóða,virti
1443,kochen::V,sjóða,virinti
1444,backen::V,baka,kepti
1445,braten::V,steikja,kepti
1446,braten::V,steikja,kepinti
1447,umrühren::V,hræra í,maišyti
1448,umrühren::V,hræra í,pamaišyti
1449,stricken::V,prjóna,megzti
1450,nähen::V,sauma,siūti
1451,färben::V,lita,dažyti
1452,färben::V,lita,nudažyti
1453,reinigen::V,hreinsa,valyti
1454,reinigen::V,hreinsa,švarinti
1455,waschen::V,þvo,plauti
1456,waschen::V,þvo,mazgoti
1457,waschen::V,þvo,skalbti
1458,abwischen::V,þerra,nušluostyti
1459,spülen::V,skola,plauti
1460,spülen::V,skola,skalauti
1461,spülen::V,þvo upp,plauti
1462,spülen::V,þvo upp,skalauti
1463,fegen::V,sópa,šluoti
1464,fegen::V,hreinsa,šluoti
1465,kehren::V,sópa,šluoti
1466,baden::V,baða sig,maudytis
1467,sich waschen::V,þvo sér,praustis
1468,ausziehen::V,fara úr,numauti
1469,ausziehen::V,fara úr,nuvilkti
1470,anziehen::V,fara í,mauti
1471,anziehen::V,fara í,apsivilkti
1472,sich anziehen::V,klæðast,rengtis
1473,sich anziehen::V,klæðast,apsirengti
1474,kämmen::V,greiða,šukuoti
1475,schmücken::V,prýða,puošti
1476,schmücken::V,prýða,dabinti
1477,schmücken::V,prýða,gražinti
1478,schmücken::V,skreyta,puošti
1479,schmücken::V,skreyta,dabinti
1480,schmücken::V,skreyta,gražinti
1481,sagen::V,segja,tarti
1482,sprechen::V,tala,kalbėti
1483,reden::V,ræða,šnekėti
1484,sich unterhalten::V,spjalla,kalbėtis
1485,sich unterhalten::V,spjalla,šnekučiuotis
1486,sich unterhalten::V,ræðast við,kalbėtis
1487,sich unterhalten::V,ræðast við,šnekučiuotis
1488,fragen::V,spyrja,klausti
1489,bitten::V,biðja,prašyti
1490,erzählen::V,segja frá,pasakoti
1491,mitteilen::V,tilkynna,skelbti
1492,mitteilen::V,tilkynna,pranešti
1493,nennen::V,nefna,vadinti
1494,nennen::V,nefna,vardyti
1495,rufen::V,kalla,šaukti
1496,rufen::V,kalla,kviesti
1497,prahlen::V,gorta,girtis
1498,übersetzen::V,þýða,versti
1499,übersetzen::V,þýða,išversti
1500,denken::V,hugsa,galvoti
1501,glauben::V,trúa,manyti
1502,glauben::V,trúa,tikėti
1503,bemerken::V,taka eftir,pamatyti
1504,bemerken::V,taka eftir,pastebėti
1505,erkennen::V,þekkja,pažinti
1506,erkennen::V,þekkja,atpažinti
1507,begreifen::V,skilja,suvokti
1508,verstehen::V,skilja,suprasti
1509,lernen::V,læra,mokytis
1510,wissen::V,vita,žinoti
1511,sich erinnern an::V,minnast,prisiminti
1512,vergessen::V,gleyma,užmiršti
1513,messen::V,mæla,matuoti
1514,zählen::V,telja,skaičiuoti
1515,rechnen::V,reikna,skaičiuoti
1516,lesen::V,lesa,skaityti
1517,malen::V,mála,tapyti
1518,zeichnen::V,teikna,piešti
1519,zeichnen::V,teikna,žymėti
1520,zeichnen::V,teikna,braižyti
1521,schreiben::V,skrifa,rašyti
1522,besitzen::V,hafa,turėti
1523,kaufen::V,kaupa,pirkti
1524,verkaufen::V,selja,parduoti
1525,bezahlen::V,borga,apmokėti
1526,zahlen::V,borga,mokėti
1527,beherrschen::V,hafa á valdi sínu,valdyti
1528,ertragen::V,þola,kę̃sti
1529,ertragen::V,þola,pakelti
1530,ertragen::V,þola,iškę̃sti
