,Concept_ID,tt,lv
799,Ofen::N,мич,krāsns
800,Fußboden::N,идән,джодж
801,Fußboden::N,идән,grīda
802,Tisch::N,өстәл,пызан
803,Tisch::N,өстәл,galds
804,Stuhl::N,утыргыч,улӧс
805,Stuhl::N,утыргыч,krēsls
806,Wiege::N,бишек,зыбка
807,Wiege::N,бишек,šūpulis
808,Bett::N,ятак,вольпась
809,Bett::N,ятак,gulta
810,Bett::N,урын-җир,вольпась
811,Bett::N,урын-җир,gulta
812,Regal::N,киштә,джадж
813,Regal::N,киштә,plaukts
814,Regal::N,шүрлек,джадж
815,Regal::N,шүрлек,plaukts
816,Kiste::N,әрҗә,куд
817,Kiste::N,әрҗә,ящик
818,Kiste::N,әрҗә,kaste
819,Kiste::N,әрҗә,šķirsts
820,Fenster::N,тәрәзә,ӧшинь
821,Fenster::N,тәрәзә,logs
822,Tür::N,ишек,ӧдзӧс
823,Tür::N,ишек,durvis
824,Tor::N,капка,дзиръя
825,Tor::N,капка,vārti
826,Zaun::N,койма,потшӧс
827,Zaun::N,койма,žogs
828,Dach::N,түбә,вевт
829,Dach::N,түбә,jumts
830,Leiter::N,баскыч,пос
831,Leiter::N,баскыч,kāpnes
832,Leiter::N,баскыч,redeles
833,Besen::N,себерке,рос
834,Besen::N,себерке,slota
835,Spaten::N,көрәк,зыр
836,Spaten::N,көрәк,lāpsta
837,Schaufel::N,көрәк,тэльӧб
838,Schaufel::N,көрәк,liekšķere
839,Gabel::N,чәннечке,вилки
840,Gabel::N,чәннечке,dakšiņa
841,Löffel::N,кашык,пань
842,Löffel::N,кашык,karote
843,Messer::N,пычак,пурт
844,Messer::N,пычак,nazis
845,Nagel::N,кадак,тув
846,Nagel::N,кадак,кӧрт тув
847,Nagel::N,кадак,nagla
848,Netz::N,челтәр,тыв
849,Netz::N,челтәр,tīkls
850,Haken::N,ыргак,крук
851,Haken::N,ыргак,āķis
852,Haken::N,ыргак,kāsis
853,Haken::N,ыргак,krampis
854,Griff::N,тотка,нуд
855,Griff::N,тотка,kāts
856,Griff::N,тотка,rokturis
857,Schloss::N,йозак,томан
858,Schloss::N,йозак,aizslēgs
859,Bild::N,рәсем,серпас
860,Bild::N,рәсем,glezna
861,Bild::N,картина,серпас
862,Bild::N,картина,glezna
863,Figur::N,сын,пертас
864,Figur::N,сын,вежньӧг
865,Figur::N,сын,figūra
866,Figur::N,фигура,пертас
867,Figur::N,фигура,вежньӧг
868,Figur::N,фигура,figūra
869,Puppe::N,курчак,акань
870,Puppe::N,курчак,lelle
871,Beutel::N,луза,мешӧк
872,Beutel::N,луза,kule
873,Beutel::N,луза,maisiņš
874,Bündel::N,бәйләм,кӧртӧд
875,Bündel::N,бәйләм,sainis
876,Tasche::N,букча,сумка
877,Tasche::N,букча,soma
878,Eimer::N,чиләк,ведра
879,Eimer::N,чиләк,spainis
880,Deckel::N,капкач,пӧдан
881,Deckel::N,капкач,тупкӧд
882,Deckel::N,капкач,vāks
883,Geschirr::N,савыт-саба,дозмук
884,Geschirr::N,савыт-саба,тасьті-пань
885,Geschirr::N,савыт-саба,trauki
886,Geschirr::N,кашык-аяк,дозмук
887,Geschirr::N,кашык-аяк,тасьті-пань
888,Geschirr::N,кашык-аяк,trauki
889,Sack::N,капчык,мешӧк
890,Sack::N,капчык,maiss
891,Tasse::N,чынаяк,бекар
892,Tasse::N,чынаяк,тасьті
893,Tasse::N,чынаяк,tase
894,Topf::N,чүлмәк,гырнич
895,Topf::N,чүлмәк,pods
896,Kessel::N,казан,пӧрт
897,Kessel::N,казан,katls
898,Essen::N,ашау,сёйӧм
899,Essen::N,ашау,ēdiens
900,Nahrung::N,азык,сёян
901,Nahrung::N,азык,barība
902,Nahrung::N,тәгам,сёян
903,Nahrung::N,тәгам,barība
904,Nahrung::N,ашамлык,сёян
905,Nahrung::N,ашамлык,barība
906,Speise::N,ризык,сёян
907,Speise::N,ризык,сёянтор
908,Speise::N,ризык,ēdiens
909,Fleisch::N,ит,яй
910,Fleisch::N,ит,gaļa
911,Getreide::N,ашлык,нянь
912,Getreide::N,ашлык,labība
913,Brei::N,ботка,рок
914,Brei::N,ботка,putra
915,Brei::N,ботка,biezenis
916,Brot::N,ипи,нянь
917,Brot::N,ипи,maize
918,Brot::N,икмәк,нянь
919,Brot::N,икмәк,maize
920,Scheibe::N,телем,шӧрӧм
921,Scheibe::N,телем,чӧлан
922,Scheibe::N,телем,šķēle
923,Scheibe::N,телем,rieciens
924,Fett::N,май,гос
925,Fett::N,май,тшог
926,Fett::N,май,tauki
927,Butter::N,май,вый
928,Butter::N,май,sviests
929,Öl::N,май,вый
930,Öl::N,май,eļļa
931,Salz::N,тоз,сов
932,Salz::N,тоз,sāls
933,Suppe::N,шулпа,шыд
934,Suppe::N,шулпа,zupa
935,Honig::N,бал,ма
936,Honig::N,бал,medus
937,Milch::N,сөт,йӧв
938,Milch::N,сөт,piens
939,Tee::N,чәй,чай
940,Tee::N,чәй,tēja
941,Leder::N,күн,ку
942,Leder::N,күн,āda
943,Wolle::N,йон,вурун
944,Wolle::N,йон,vilna
945,Stoff::N,тукыма,дӧра
946,Stoff::N,тукыма,drāna
947,Stoff::N,тукыма,audums
948,Nadel::N,энә,ем
949,Nadel::N,энә,adata
950,Faden::N,җеп,сунис
951,Faden::N,җеп,diegs
952,Faden::N,җеп,pavediens
953,Knopf::N,төймә,кизь
954,Knopf::N,төймә,poga
955,Knoten::N,төен,гӧрӧд
956,Knoten::N,төен,mezgls
957,Farbe::N,буяу,краска
958,Farbe::N,буяу,вап
959,Farbe::N,буяу,krāsa
960,Kleidung::N,кием,паськӧм
961,Kleidung::N,кием,tērps
962,Kleidung::N,кием,drēbes
963,Hemd::N,күлмәк,дӧрӧм
964,Hemd::N,күлмәк,krekls
965,Kragen::N,яка,воротник
966,Kragen::N,яка,apkakle
967,Ärmel::N,җиң,сос
968,Ärmel::N,җиң,piedurkne
969,Hose::N,чалбар,гач
970,Hose::N,чалбар,bikses
971,Gürtel::N,билбау,вӧнь
972,Gürtel::N,билбау,josta
973,Mütze::N,бүрек,шапка
974,Mütze::N,бүрек,cepure
975,Schuh::N,башмак,башмак
976,Schuh::N,башмак,ботинки
977,Schuh::N,башмак,kurpe
978,Stiefel::N,итек,сапӧг
979,Stiefel::N,итек,zābaks
980,Ring::N,балдак,кытш
981,Ring::N,балдак,gredzens
982,Band::N,тасма,лента
983,Band::N,тасма,вундас
984,Band::N,тасма,lente
985,Kamm::N,тарак,сынан
986,Kamm::N,тарак,ķemme
987,Spiegel::N,көзге,рӧмпӧштан
988,Spiegel::N,көзге,spogulis
989,Riemen::N,каеш,тасма
990,Riemen::N,каеш,siksna
991,Schnur::N,бау,гез
992,Schnur::N,бау,aukla
993,Leine::N,тезген,юргез
994,Leine::N,тезген,saite
995,Decke::N,юрган,эшкын
996,Decke::N,юрган,шебрас
997,Decke::N,юрган,sega
998,Kissen::N,мендәр,юрлӧс
999,Kissen::N,мендәр,spilvens
1000,Tuch::N,яулык,чышъян
1001,Tuch::N,яулык,vadmala
1002,Handtuch::N,сөлгә,ки чышкӧд
1003,Handtuch::N,сөлгә,кизьчышъян
1004,Handtuch::N,сөлгә,dvielis
1005,Kraft::N,егәр,этш
1006,Kraft::N,егәр,эбӧс
1007,Kraft::N,егәр,spēks
1008,Kraft::N,дәрман,этш
1009,Kraft::N,дәрман,эбӧс
1010,Kraft::N,дәрман,spēks
1011,Stärke::N,көч,ёнлун
1012,Stärke::N,көч,чорыдлун
1013,Stärke::N,көч,stiprums
1014,Stärke::N,дәрман,ёнлун
1015,Stärke::N,дәрман,чорыдлун
1016,Stärke::N,дәрман,stiprums
1017,Gesundheit::N,саулык,дзоньвидзалун
1018,Gesundheit::N,саулык,veselība
1019,Krankheit::N,чир,висьӧм
1020,Krankheit::N,чир,slimība
1021,Krankheit::N,хаста,висьӧм
1022,Krankheit::N,хаста,slimība
1023,Krankheit::N,сырхау,висьӧм
1024,Krankheit::N,сырхау,slimība
1025,Schmerz::N,авырту,висьӧм
1026,Schmerz::N,авырту,sāpes
1027,Wunde::N,яра,дой
1028,Wunde::N,яра,brūce
1029,Wunde::N,яра,jēlums
1030,Wunde::N,җәрәхәт,дой
1031,Wunde::N,җәрәхәт,brūce
1032,Wunde::N,җәрәхәт,jēlums
1033,Fieber::N,бизгәк,жар
1034,Fieber::N,бизгәк,drudzis
1035,Fieber::N,бизгәк,karstums
1036,Arznei::N,дару,лекарство
1037,Arznei::N,дару,зелля
1038,Arznei::N,дару,zāles
1039,Arznei::N,дару,medikaments
1040,Brücke::N,күпер,пос
1041,Brücke::N,күпер,tilts
1042,Brunnen::N,кое,юкмӧс
1043,Brunnen::N,кое,aka
1044,Weide::N,утлавык,пӧскӧтина
1045,Weide::N,утлавык,ganības
1046,Pfad::N,сукмак,туй
1047,Pfad::N,сукмак,кыснан
1048,Pfad::N,сукмак,taka
1049,Weg::N,юл,туй
1050,Weg::N,юл,ceļš
1051,Straße::N,урам,туй
1052,Straße::N,урам,iela
1053,Dorf::N,авыл,сикт
1054,Dorf::N,авыл,ciems
1055,Stadt::N,шәһәр,кар
1056,Stadt::N,шәһәр,pilsēta
1057,Brief::N,хат,письмӧ
1058,Brief::N,хат,vēstule
1059,Buch::N,китап,небӧг
1060,Buch::N,китап,grāmata
1061,Buchstabe::N,хәреф,шыпас
1062,Buchstabe::N,хәреф,burts
1063,Zeitung::N,газет,газет
1064,Zeitung::N,газет,avīze
1065,Zeitung::N,газет,laikraksts
1066,Zeitung::N,газета,газет
1067,Zeitung::N,газета,avīze
1068,Zeitung::N,газета,laikraksts
1069,Leben::N,гомер,лов
1070,Leben::N,гомер,олӧм
1071,Leben::N,гомер,dzīve
1072,Leben::N,тормыш,лов
1073,Leben::N,тормыш,олӧм
1074,Leben::N,тормыш,dzīve
1075,Leben::N,тереклек,лов
1076,Leben::N,тереклек,олӧм
1077,Leben::N,тереклек,dzīve
1078,Tod::N,үлем,кулӧм
1079,Tod::N,үлем,nāve
1080,Grab::N,гүр,гу
1081,Grab::N,гүр,kaps
1082,Grab::N,кабер,гу
1083,Grab::N,кабер,kaps
1084,Kirche::N,чиркәү,вичко
1085,Kirche::N,чиркәү,baznīca
1086,Sünde::N,язык,мыж
1087,Sünde::N,язык,grēks
1088,Sünde::N,гөнаһ,мыж
1089,Sünde::N,гөнаһ,grēks
1090,Gott::N,алла,ен
1091,Gott::N,алла,dievs
1092,Gott::N,ходай,ен
1093,Gott::N,ходай,dievs
1094,Arbeiter::N,эшче,уджалысь
1095,Arbeiter::N,эшче,strādnieks
1096,Chef::N,башлык,юралысь
1097,Chef::N,башлык,веськӧдлысь
1098,Chef::N,башлык,šefs
1099,Chef::N,башлык,vadītajs
1100,Chef::N,башлык,priekšnieks
1101,Meister::N,оста,вӧчысь
1102,Meister::N,оста,meistars
1103,Arzt::N,врач,врач
1104,Arzt::N,врач,бурдӧдысь
1105,Arzt::N,врач,ārsts
1106,Arzt::N,табиб,врач
1107,Arzt::N,табиб,бурдӧдысь
1108,Arzt::N,табиб,ārsts
1109,Lehrer::N,укытучы,велӧдысь
1110,Lehrer::N,укытучы,skolotājs
1111,Lehrer::N,мөгаллим,велӧдысь
1112,Lehrer::N,мөгаллим,skolotājs
1113,Geld::N,акча,сьӧм
1114,Geld::N,акча,nauda
1115,Geschäft::N,эш,удж
1116,Geschäft::N,эш,bizness
1117,Geschäft::N,эш,darījums
1118,Laden::N,кибет,вузасянін
1119,Laden::N,кибет,bode
1120,Laden::N,кибет,veikals
1121,Laden::N,магазин,вузасянін
1122,Laden::N,магазин,bode
1123,Laden::N,магазин,veikals
1124,Preis::N,бәя,дон
1125,Preis::N,бәя,cena
1126,Preis::N,бәһа,дон
1127,Preis::N,бәһа,cena
1128,Ware::N,товар,тӧвар
1129,Ware::N,товар,prece
1130,Nutzen::N,файда,воӧм
1131,Nutzen::N,файда,выгӧда
1132,Nutzen::N,файда,labums
1133,Reichtum::N,байлык,озырлун
1134,Reichtum::N,байлык,bagātība
1135,Welt::N,дөнья,енкӧла
1136,Welt::N,дөнья,pasaule
1137,Land::N,ил,му
1138,Land::N,ил,zeme
1139,Staat::N,дәүләт,канму
1140,Staat::N,дәүләт,государство
1141,Staat::N,дәүләт,valsts
1142,König::N,патша,кан
1143,König::N,патша,ķēniņš
1144,König::N,патша,karalis
1145,Macht::N,хакимият,каналӧм
1146,Macht::N,хакимият,vara
1147,Grenze::N,чик,су
1148,Grenze::N,чик,суйӧр
1149,Grenze::N,чик,robeža
1150,Krieg::N,сугыш,ожман
1151,Krieg::N,сугыш,karš
1152,Feind::N,дошман,враг
1153,Feind::N,дошман,вӧрӧг
1154,Feind::N,дошман,ienaidnieks
1155,Gewalt::N,көчләү,мырдöналöм
1156,Gewalt::N,көчләү,vara
1157,Gewalt::N,көчләү,vardarbība
1158,Kampf::N,көрәш,вермасьӧм
1159,Kampf::N,көрәш,cīņa
1160,Bogen[Waffe]::N,җәя,ньӧввуж
1161,Bogen[Waffe]::N,җәя,loks
1162,Pfeil::N,ук,ньӧв
1163,Pfeil::N,ук,bulta
1164,Gewehr::N,мылтык,пишшаль
1165,Gewehr::N,мылтык,šautene
1166,Fehler::N,хата,сорсьӧм
1167,Fehler::N,хата,дзугсьӧм
1168,Fehler::N,хата,kļūda
1169,Lüge::N,ялган,пӧръясьӧм
1170,Lüge::N,ялган,ылӧдлӧм
1171,Lüge::N,ялган,meli
1172,Schaden::N,зыян,лёк
1173,Schaden::N,зыян,изъян
1174,Schaden::N,зыян,пакӧсьт
1175,Schaden::N,зыян,bojājums
1176,Schaden::N,зыян,kaitējums
1177,Schaden::N,зарар,лёк
1178,Schaden::N,зарар,изъян
1179,Schaden::N,зарар,пакӧсьт
1180,Schaden::N,зарар,bojājums
1181,Schaden::N,зарар,kaitējums
1182,Unglück::N,бәла,шог
1183,Unglück::N,бәла,kļūme
1184,Unglück::N,бәла,klizma
1185,Unglück::N,бәла,nelaime
1186,Schuld::N,гаеп,мыж
1187,Schuld::N,гаеп,vaina
1188,Alter::N,яшь,арлыд
1189,Alter::N,яшь,vecums
1190,Schluss::N,ахыр,пом
1191,Schluss::N,ахыр,beigas
1192,Zeit::N,заман,кад
1193,Zeit::N,заман,laiks
1194,Tag::N,көн,лун
1195,Tag::N,көн,diena
1196,Morgen::N,иртә,асыв
1197,Morgen::N,иртә,rīts
1198,Mittag::N,өйлә,лун шӧр
1199,Mittag::N,өйлә,pusdiena
1200,Abend::N,кич,рыт
1201,Abend::N,кич,vakars
1202,Nacht::N,төн,вой
1203,Nacht::N,төн,nakts
1204,Woche::N,атна,вежон
1205,Woche::N,атна,nedēļa
1206,Monat::N,ай,тӧлысь
1207,Monat::N,ай,mēnesis
1208,Jahr::N,ел,во
1209,Jahr::N,ел,gads
1210,Frühling::N,яз,тулыс
1211,Frühling::N,яз,pavasaris
1212,Sommer::N,җәй,гожӧм
1213,Sommer::N,җәй,vasara
1214,Herbst::N,көз,ар
1215,Herbst::N,көз,rudens
1216,Winter::N,кыш,тӧв
1217,Winter::N,кыш,ziema
1218,Januar::N,гыйнвар,тӧв шӧр
1219,Januar::N,гыйнвар,janvāris
1220,Februar::N,февраль,урасьӧм
1221,Februar::N,февраль,februāris
1222,März::N,март,рака
1223,März::N,март,marts
1224,April::N,апрель,кос му
1225,April::N,апрель,aprīlis
1226,Mai::N,май,ода-кора
1227,Mai::N,май,maijs
1228,Juni::N,июнь,лӧддза-номъя
1229,Juni::N,июнь,jūnijs
1230,Juli::N,июль,сора
1231,Juli::N,июль,jūlijs
1232,August::N,август,моз
1233,August::N,август,augusts
1234,September::N,сентябрь,кӧч
1235,September::N,сентябрь,septembris
1236,Oktober::N,октябрь,йирым
1237,Oktober::N,октябрь,oktobris
1238,November::N,ноябрь,вӧльгым
1239,November::N,ноябрь,novembris
1240,Dezember::N,декабрь,ӧшым
1241,Dezember::N,декабрь,decembris
1242,Montag::N,дүшәмбе,выльлун
1243,Montag::N,дүшәмбе,pirmdiena
1244,Dienstag::N,сишәмбе,воторник
1245,Dienstag::N,сишәмбе,otrdiena
1246,Mittwoch::N,чәршәмбе,середа
1247,Mittwoch::N,чәршәмбе,trešdiena
1248,Donnerstag::N,атнакич,четверг
1249,Donnerstag::N,атнакич,ceturtdiena
1250,Donnerstag::N,пәнҗешәмбе,четверг
1251,Donnerstag::N,пәнҗешәмбе,ceturtdiena
1252,Freitag::N,җомга,пекнича
1253,Freitag::N,җомга,piektdiena
1254,Samstag::N,шимбә,субӧта
1255,Samstag::N,шимбә,sestdiena
1256,Sonntag::N,якшәмбе,вӧскресенньӧ
1257,Sonntag::N,якшәмбе,svētdiena
1258,groß::A,зур,ыджыд
1259,groß::A,зур,dižs
1260,groß::A,зур,liels
1261,klein::A,кечкенә,ичӧт
1262,klein::A,кечкенә,mazs
1263,lang::A,озын,кузь
1264,lang::A,озын,garš
1265,kurz::A,кыска,дженьыд
1266,kurz::A,кыска,īss
1267,breit::A,киң,ота
1268,breit::A,киң,паськыд
1269,breit::A,киң,plats
1270,schmal::A,кысык,оттӧм
1271,schmal::A,кысык,tievs
1272,dicht::A,куе,сук
1273,dicht::A,куе,blīvs
1274,dick[Gegenstand]::A,калын,кыз
1275,dick[Gegenstand]::A,калын,biezs
1276,dünn::A,нечкә,вӧсни
1277,dünn::A,нечкә,вӧсньыд
1278,dünn::A,нечкә,plāns
1279,fein::A,нәзакәтле,посни
1280,fein::A,нәзакәтле,smalks
1281,fest::A,нык,зумыд
1282,fest::A,нык,tvirts
1283,fest::A,нык,noturīgs
1284,flach::A,яссы,плавкӧс
1285,flach::A,яссы,тшӧтшкӧс
1286,flach::A,яссы,lēzens
1287,flach::A,яссы,līdzens
1288,flach::A,ялпак,плавкӧс
1289,flach::A,ялпак,тшӧтшкӧс
1290,flach::A,ялпак,lēzens
1291,flach::A,ялпак,līdzens
1292,glatt::A,шома,вольк
1293,glatt::A,шома,мольыд
1294,glatt::A,шома,gluds
1295,glatt::A,шома,slidens
1296,hart::A,каты,зумыд
1297,hart::A,каты,ciets
1298,weich::A,йомшак,небыд
1299,weich::A,йомшак,mīksts
1300,rund::A,түгәрәк,гӧгрӧс
1301,rund::A,түгәрәк,apaļš
1302,spitz::A,очлы,ёсь йыла
1303,spitz::A,очлы,smails
1304,scharf::A,үткен,ёсь
1305,scharf::A,үткен,ass
1306,stumpf::A,үтмәс,ныж
1307,stumpf::A,үтмәс,truls
1308,stumpf::A,үтмәс,strups
1309,schwer::A,салмак,сьӧкыд
1310,schwer::A,салмак,smags
1311,schön::A,гүзәл,мича
1312,schön::A,гүзәл,лӧсьыд
1313,schön::A,гүзәл,daiļš
1314,schön::A,гүзәл,skaists
1315,heiß::A,эссе,пӧсь
1316,heiß::A,эссе,karsts
1317,warm::A,җылы,шоныд
1318,warm::A,җылы,silts
1319,kalt::A,суык,кӧдзыд
1320,kalt::A,суык,salts
1321,kalt::A,суык,auksts
1322,kalt::A,салкын,кӧдзыд
1323,kalt::A,салкын,salts
1324,kalt::A,салкын,auksts
1325,kühl::A,салкынча,юзыд
1326,kühl::A,салкынча,ыркыд
1327,kühl::A,салкынча,vēss
1328,kühl::A,салкынча,dzestrs
1329,frisch::A,салкынча,выль
1330,frisch::A,салкынча,svaigs
1331,feucht::A,юеш,уль
1332,feucht::A,юеш,mitrs
1333,feucht::A,юеш,drēgns
1334,nass::A,дымлы,ва
1335,nass::A,дымлы,slapjš
1336,trocken::A,коры,кос
1337,trocken::A,коры,sauss
1338,voll::A,тулы,кыз
1339,voll::A,тулы,pilns
1340,leer::A,буш,куш
1341,leer::A,буш,тыртӧм
1342,leer::A,буш,tukšs
1343,offen::A,ачык,восьса
1344,offen::A,ачык,vaļējs
1345,offen::A,ачык,atvērts
1346,geschlossen::A,йомык,пӧдса
1347,geschlossen::A,йомык,slēgts
1348,sauber::A,пакь,сӧстӧм
1349,sauber::A,пакь,tīrs
1350,sauber::A,пакь,spodrs
1351,sauber::A,чиста,сӧстӧм
1352,sauber::A,чиста,tīrs
1353,sauber::A,чиста,spodrs
1354,schmutzig::A,керле,няйт
1355,schmutzig::A,керле,netīrs
1356,schmutzig::A,керле,dubļains
1357,schmutzig::A,пычрак,няйт
1358,schmutzig::A,пычрак,netīrs
1359,schmutzig::A,пычрак,dubļains
1360,roh::A,чи,уль
1361,roh::A,чи,jēls
1362,reif::A,өлгергән,кисьмӧм
1363,reif::A,өлгергән,gatavs
1364,reif::A,өлгергән,nobriedis
1365,lecker::A,тәмле,чӧскыд
1366,lecker::A,тәмле,gards
1367,lecker::A,тәмле,garšīgs
1368,süß::A,татлы,юмов
1369,süß::A,татлы,чӧскыд
1370,süß::A,татлы,salds
1371,bitter::A,ачы,курыд
1372,bitter::A,ачы,sūrs
1373,bitter::A,ачы,rūgts
1374,sauer::A,әче,шома
1375,sauer::A,әче,skābs
1376,hell::A,якты,югыд
1377,hell::A,якты,gaišs
1378,dunkel::A,кара,пемыд
1379,dunkel::A,кара,tumšs
1380,schwarz::A,кара,сьӧд
1381,schwarz::A,кара,melns
1382,weiß::A,ак,еджыд
1383,weiß::A,ак,balts
1384,rot::A,кызыл,гӧрд
1385,rot::A,кызыл,sarkans
1386,gelb::A,сары,виж
1387,gelb::A,сары,dzeltens
1388,blau::A,күк,лӧз
1389,blau::A,күк,zils
1390,grün::A,яшел,веж
1391,grün::A,яшел,турунвиж
1392,grün::A,яшел,zaļš
1393,grau::A,соры,руд
1394,grau::A,соры,pelēks
1395,bunt::A,чуар,сера
1396,bunt::A,чуар,raibs
1397,bunt::A,чуар,krāsains
1398,billig::A,арзан,донтӧг
1399,billig::A,арзан,lēts
1400,teuer::A,хаклы,дона
1401,teuer::A,хаклы,dārgs
1402,wertvoll::A,кыйммәтле,дона
1403,wertvoll::A,кыйммәтле,vērtīgs
1404,blind::A,сукыр,синтӧм
1405,blind::A,сукыр,akls
1406,blind::A,күзсез,синтӧм
1407,blind::A,күзсез,akls
1408,taub::A,чукрак,пельтӧм
1409,taub::A,чукрак,kurls
1410,taub::A,саңгырау,пельтӧм
1411,taub::A,саңгырау,kurls
1412,kräftig::A,егәрле,вынйӧра
1413,kräftig::A,егәрле,spēcīgs
1414,stark::A,нык,ён
1415,stark::A,нык,вына
1416,stark::A,нык,stiprs
1417,stark::A,базык,ён
1418,stark::A,базык,вына
1419,stark::A,базык,stiprs
1420,schwach::A,зәгыйфь,жеб
1421,schwach::A,зәгыйфь,vājš
1422,fett::A,симез,госа
1423,fett::A,симез,brangs
1424,schlank::A,нәзек,веськыд
1425,schlank::A,нәзек,slaids
1426,hübsch::A,чибәр,мича
1427,hübsch::A,чибәр,лӧсьыд
1428,hübsch::A,чибәр,glīts
1429,böse::A,усал,лёк
1430,böse::A,усал,ļauns
1431,böse::A,усал,negants
1432,dumm::A,акылсыз,йӧй
1433,dumm::A,акылсыз,вежӧртӧм
1434,dumm::A,акылсыз,stulbs
1435,dumm::A,акылсыз,muļķīgs
1436,faul::A,ялкау,дыш
1437,faul::A,ялкау,slinks
1438,faul::A,иренчәк,дыш
1439,faul::A,иренчәк,slinks
1440,fleißig::A,тырыш,зільысь
1441,fleißig::A,тырыш,čakls
1442,fleißig::A,тырыш,cītīgs
1443,fleißig::A,тырышучан,зільысь
1444,fleißig::A,тырышучан,čakls
1445,fleißig::A,тырышучан,cītīgs
1446,geizig::A,саран,топыд
1447,geizig::A,саран,skops
1448,geizig::A,саран,sīksts
1449,klug::A,акыллы,юра
1450,klug::A,акыллы,вежӧра
1451,klug::A,акыллы,gudrs
1452,geschickt::A,маһир,кипода
1453,geschickt::A,маһир,кужысь
1454,geschickt::A,маһир,manīgs
1455,lieb::A,сөекле,муса
1456,lieb::A,сөекле,мича
1457,lieb::A,сөекле,лӧсьыд
1458,lieb::A,сөекле,mīļš
1459,lustig::A,күңелле,кыпыд
1460,lustig::A,күңелле,jautrs
1461,sanft::A,басынкы,мелі
1462,sanft::A,басынкы,liegs
1463,hungrig::A,ач,тшыг
1464,hungrig::A,ач,izsalcis
1465,krank::A,чирле,висьысь
1466,krank::A,чирле,slims
1467,krank::A,сырхау,висьысь
1468,krank::A,сырхау,slims
1469,nackt::A,шәрә,пасьтӧм
1470,nackt::A,шәрә,pliks
1471,traurig::A,ямансу,гажтӧм
1472,traurig::A,ямансу,bēdīgs
1473,traurig::A,ямансу,skumīgs
1474,lebendig::A,тере,ловъя
1475,lebendig::A,тере,dzīvs
1476,gut::A,яхшы,бур
1477,gut::A,яхшы,labs
1478,schlecht::A,начар,лёк
1479,schlecht::A,начар,омӧль
1480,schlecht::A,начар,slikts
1481,richtig::A,дөрес,инӧд
1482,richtig::A,дөрес,riktīgs
1483,schlimm::A,әшәкә,омӧль
1484,schlimm::A,әшәкә,туйтӧм
1485,schlimm::A,әшәкә,nelāgs
1486,schlimm::A,әшәкә,nejauks
1487,wahr::A,чып-чын,абу ылӧг
1488,wahr::A,чып-чын,īsts
1489,wahr::A,чып-чын,patiess
1490,alt::A,иске,важ
1491,alt::A,иске,sens
1492,alt::A,иске,vęcs
1493,neu::A,яңа,выль
1494,neu::A,яңа,jauns
1495,ehemalig::A,элекке,вӧвлӧм
1496,ehemalig::A,элекке,bijušais
1497,alt[Lebewesen]::A,карт,пӧрысь
1498,alt[Lebewesen]::A,карт,vecs
1499,jung::A,яшь,том
1500,jung::A,яшь,jauns
1501,arm::A,фәкыйрь,гӧль
1502,arm::A,фәкыйрь,nabags
1503,reich::A,бай,озыр
1504,reich::A,бай,bagāts
1505,bekannt::A,таныш,тӧдса
1506,bekannt::A,таныш,zināms
1507,bekannt::A,таныш,pazīstams
1508,berühmt::A,атаклы,нималан
1509,berühmt::A,атаклы,кывсян
1510,berühmt::A,атаклы,slavens
1511,fremd::A,ят,йӧз
1512,fremd::A,ят,svešs
1513,verschieden::A,төрле,абу ӧткодь
1514,verschieden::A,төрле,разнӧй
1515,verschieden::A,төрле,dažāds
1516,nah::A,якын,матыс
1517,nah::A,якын,tuvs
1518,fern::A,ерак,ылі
1519,fern::A,ерак,tāls
1520,linker::A,сул,шуйга
1521,linker::A,сул,kreisais
1522,rechter::A,уң,веськыд
1523,rechter::A,уң,labais
1524,anderer::A,бүтән,мукӧд
1525,anderer::A,бүтән,otrs
1526,erster::A,беренче,медводдза
1527,erster::A,беренче,pirmais
1528,zweiter::A,икенче,мӧд
1529,zweiter::A,икенче,otrais
1530,dritter::A,өченче,коймӧд
1531,dritter::A,өченче,trešais
1532,letzter::A,ахыргы,бӧръя
1533,letzter::A,ахыргы,beidzamais
1534,allein::ADV,ялгыз,ӧтка
1535,allein::ADV,ялгыз,viens pats
1536,auf einmal::ADV,бердән,ӧтпырйӧ
1537,auf einmal::ADV,бердән,reizē
1538,zusammen::ADV,бергә,тшӧтш
1539,zusammen::ADV,бергә,kopā
1540,zusammen::ADV,бергә,vienviet
1541,lange::ADV,озак,дыр
1542,lange::ADV,озак,ilgi
1543,plötzlich::ADV,искәрмәстән,друг
1544,plötzlich::ADV,искәрмәстән,pēkšņi
1545,sofort::ADV,хәзер,дзик пыр
1546,sofort::ADV,хәзер,tūlīt
1547,später::ADV,соңрак,сэсся
1548,später::ADV,соңрак,vēlāk
1549,jetzt::ADV,хәзер,ӧні
1550,jetzt::ADV,хәзер,tagad
1551,heute::ADV,бүген,талун
1552,heute::ADV,бүген,šodien
1553,morgen::ADV,иртәгә,аски
1554,morgen::ADV,иртәгә,rīt
1555,bald::ADV,тиздән,регыд
1556,bald::ADV,тиздән,drīz
1557,dann::ADV,аннары,бӧрын
1558,dann::ADV,аннары,бӧрти
1559,dann::ADV,аннары,tad
1560,gestern::ADV,кичә,тӧнлун
1561,gestern::ADV,кичә,vakar
1562,einst::ADV,берчак,ӧтчыд
