,Concept_ID,fa,mn
1456,täuschen::V,گول زدن,мэхлэх
1457,täuschen::V,فریب دادن,мэхлэх
1458,betrügen::V,گول زدن,хуурах
1459,betrügen::V,فریب دادن,хуурах
1460,töten::V,کشتن,алах
1461,wohnen::V,منزل داشتن,суух
1462,wohnen::V,منزل داشتن,амьдрах
1463,wohnen::V,سکونت داشتن,суух
1464,wohnen::V,سکونت داشتن,амьдрах
1465,arbeiten::V,کار کردن,ажиллах
1466,arbeiten::V,کار کردن,хөдөлмөрлөх
1467,sammeln::V,جمع کردن,түүх
1468,sammeln::V,جمع کردن,хураах
1469,pflücken::V,چیدن,түүх
1470,jagen::V,شکار کردن,агнах
1471,jagen::V,شکار کردن,гөрөөлөх
1472,fischen::V,صید کردن,загасчлах
1473,fischen::V,صید کردن,загас барих
1474,fischen::V,ماهی‌گیری کردن,загасчлах
1475,fischen::V,ماهی‌گیری کردن,загас барих
1476,fassen::V,گرفتن,барих
1477,hüten::V,چراندن,маллах
1478,hüten::V,چراندن,хариулах
1479,hüten::V,مراقبت کردن,маллах
1480,hüten::V,مراقبت کردن,хариулах
1481,treiben::V,راندن,туух
1482,anbinden::V,متصل کردن,уях
1483,füttern::V,غذا دادن,тэжээх
1484,melken::V,دوشیدن,саах
1485,hacken::V,خرد کردن,цавчих
1486,gießen::V,ریختن,услах
1487,reifen::V,رسیدن,боловсрох
1488,zubereiten::V,طبخ کردن,бэлдэх
1489,zubereiten::V,آماده کردن,бэлдэх
1490,kochen::V,پختن,чанах
1491,kochen::V,آشپزی کردن,чанах
1492,backen::V,پختن,жигнэх
1493,braten::V,سرخ کردن,шарах
1494,braten::V,سرخ کردن,хайрах
1495,umrühren::V,هم زدن,хутгах
1496,stricken::V,بافتن,нэхэх
1497,stricken::V,بافتن,сүлжих
1498,nähen::V,دوختن,оёх
1499,färben::V,رنگ زدن,будах
1500,reinigen::V,پاک کردن,арилгах
1501,reinigen::V,پاک کردن,цэвэрлэх
1502,reinigen::V,تمیز کردن,арилгах
1503,reinigen::V,تمیز کردن,цэвэрлэх
1504,waschen::V,شستن,угаах
1505,abwischen::V,زدودن,арчих
1506,spülen::V,شستن,зайлах
1507,fegen::V,جارو کردن,хамах
1508,fegen::V,جارو کردن,шүүрдэх
1509,kehren::V,جارو کردن,шүүрдэх
1510,kehren::V,جارو کردن,туужуудах
1511,baden::V,شنا کردن,усанд орох
1512,baden::V,حمام کردن,усанд орох
1513,sich waschen::V,شستشو کردن,биеэ угаах
1514,ausziehen::V,درآوردن,тайлах
1515,anziehen::V,پوشیدن,өмсөх
1516,sich anziehen::V,لباس پوشیدن,хувцаслах
1517,kämmen::V,شانه زدن,самнах
1518,schmücken::V,زینت دادن,гоёх
1519,schmücken::V,زینت دادن,чимэх
1520,sagen::V,گفتن,гэх
1521,sagen::V,گفتن,хэлэх
1522,sprechen::V,حرف زدن,ярих
1523,sprechen::V,حرف زدن,өгүүлэх
1524,sprechen::V,صحبت کردن,ярих
1525,sprechen::V,صحبت کردن,өгүүлэх
1526,reden::V,حرف زدن,хэлэх
1527,reden::V,حرف زدن,хөөрөлдөх
1528,reden::V,صحبت کردن,хэлэх
1529,reden::V,صحبت کردن,хөөрөлдөх
1530,sich unterhalten::V,گپ زدن,ярилцах
1531,fragen::V,پرسیدن,асуух
1532,fragen::V,سؤال کردن,асуух
1533,bitten::V,خواهش کردن,гуйх
1534,bitten::V,درخواست کردن,гуйх
1535,erzählen::V,نقل کردن,өгүүлэх
1536,erzählen::V,حکایت کردن,өгүүлэх
1537,mitteilen::V,خبر دادن,дуулгах
1538,mitteilen::V,خبر دادن,мэдээлэх
1539,nennen::V,نامیدن,нэрлэх
1540,rufen::V,صدا کردن,дуудах
1541,prahlen::V,پز آمدن,бардах
1542,prahlen::V,پز آمدن,сайрхах
1543,übersetzen::V,ترجمه کردن,орчуулах
1544,denken::V,فکر کردن,санах
1545,glauben::V,باور کردن,итгэх
1546,glauben::V,عقیده داشتن,итгэх
1547,bemerken::V,متوجه شدن,ажих
1548,bemerken::V,متوجه شدن,ажиглах
1549,erkennen::V,شناختن,таних
1550,erkennen::V,تشخیص دادن,таних
1551,begreifen::V,فهمیدن,ойлгох
1552,begreifen::V,درک کردن,ойлгох
1553,verstehen::V,فهمیدن,мэдэж авах
1554,lernen::V,آموختن,сурах
1555,lernen::V,یاد گرفتن,сурах
1556,wissen::V,دانستن,мэдэх
1557,sich erinnern an::V,به یاد آوردن,дурсах
1558,vergessen::V,فراموش کردن,мартах
1559,messen::V,اندازه گرفتن,хэмжих
1560,zählen::V,شمردن,тоолох
1561,rechnen::V,حساب کردن,тооцоох
1562,lesen::V,خواندن,унших
1563,malen::V,نقاشی کردن,зурах
1564,zeichnen::V,کشیدن,дүрслэн бичих
1565,zeichnen::V,رسم کردن,дүрслэн бичих
1566,schreiben::V,نوشتن,бичих
1567,besitzen::V,داشتن,эзэмших
1568,kaufen::V,خریدن,худалдан авах
1569,kaufen::V,خرید کردن,худалдан авах
1570,verkaufen::V,فروختن,худалдах
1571,bezahlen::V,پرداختن,төлөх
1572,zahlen::V,پرداخت کردن,төлөх
1573,beherrschen::V,مسلط بودن,эзэмших
1574,ertragen::V,تحمل کردن,тэсэх
