,Concept_ID,os,bg
775,geizig::A,чъынды,скъпернически
776,geizig::A,æлгъин,скъпернически
777,geizig::A,мæрддзæст,скъпернически
778,klug::A,зондджын,умен
779,klug::A,зондджын,разумен
780,geschickt::A,хӕрзарӕхст,умел
781,geschickt::A,хӕрзарӕхст,сръчен
782,lieb::A,уарзон,мил
783,lieb::A,уарзон,драг
784,lustig::A,хъӕлдзӕг,весел
785,sanft::A,мынчын,нежен
786,sanft::A,мынчын,кротък
787,hungrig::A,ӕххормаг,гладен
788,krank::A,нӕфӕразгӕ,болен
789,nackt::A,бӕгънӕг,гол
790,traurig::A,ӕрхӕндӕг,тъжен
791,traurig::A,ӕрхӕндӕг,печален
792,lebendig::A,цардӕгас,жив
793,gut::A,хорз,добър
794,schlecht::A,цауд,лош
795,richtig::A,раст,правилен
796,schlimm::A,ӕвзӕр,лош
797,wahr::A,ӕцӕг,верен
798,wahr::A,ӕцӕг,истински
799,alt::A,зӕронд,стар
800,alt::A,зӕронд,древен
801,neu::A,ног,нов
802,ehemalig::A,раздӕры,бивш
803,alt[Lebewesen]::A,ацӕргӕ,стар
804,jung::A,ӕрыгон,млад
805,arm::A,мӕгуыр,беден
806,reich::A,хъӕздыг,богат
807,bekannt::A,зонгӕ,познат
808,bekannt::A,зонгӕ,известен
809,berühmt::A,номдзыд,почут
810,berühmt::A,номдзыд,известен
811,fremd::A,æцæгæлон,чужд
812,verschieden::A,æндæр æмæ æндæр,разен
813,verschieden::A,æндæр æмæ æндæр,различен
814,verschieden::A,алы,разен
815,verschieden::A,алы,различен
816,verschieden::A,алыхуызон,разен
817,verschieden::A,алыхуызон,различен
818,nah::A,хӕстӕг,близък
819,fern::A,дард,далечен
820,fern::A,дӕрддаг,далечен
821,linker::A,галиу,ляв
822,rechter::A,рахиз,прав
823,anderer::A,иннӕ,друг
824,anderer::A,ӕндӕр,друг
825,erster::A,фыццаг,пръв
826,erster::A,фыццаг,първи
827,erster::A,фыццӕгӕм,пръв
828,erster::A,фыццӕгӕм,първи
829,zweiter::A,дыккаг,втори
830,zweiter::A,дыккæгæм,втори
831,dritter::A,æртыккаг,трети
832,dritter::A,æртыккæгæм,трети
833,letzter::A,фӕстаг,последен
834,allein::ADV,иунæг,само
835,auf einmal::ADV,уайтагъд,същевременно
836,auf einmal::ADV,æвиппайды,същевременно
837,auf einmal::ADV,æваст,същевременно
838,zusammen::ADV,иумӕ,заедно
839,lange::ADV,бирæ рæстæг,дълго
840,plötzlich::ADV,æвиппайды,изведнъж
841,plötzlich::ADV,æваст,изведнъж
842,sofort::ADV,уыцы сахат,веднага
843,sofort::ADV,уайтагъд,веднага
844,später::ADV,фæстæдæр,по-късно
845,jetzt::ADV,ныр,сега
846,heute::ADV,абон,днес
847,morgen::ADV,райсом,утре
848,bald::ADV,тагъд,скоро
849,bald::ADV,рæхджы,скоро
850,dann::ADV,стæй,после
851,dann::ADV,стæй,тогава
852,gestern::ADV,знон,вчера
853,einst::ADV,кӕддӕр,някога
854,damals::ADV,уæд,тогава
855,danach::ADV,стæй,после
856,danach::ADV,стæй,след това
857,danach::ADV,уый фæстæ,после
858,danach::ADV,уый фæстæ,след това
859,vorher::ADV,раздæр,преди
860,vorher::ADV,раздæр,преди това
861,zuerst::ADV,фыццаг,най-напред
862,einmal::ADV,иу хатт,веднъж
863,einmal::ADV,иу хатт,един път
864,manchmal::ADV,хатт,понякога
865,oft::ADV,арæх,често
866,immer::ADV,ӕдзух,винаги
867,niemals::ADV,никуы,никога
868,niemals::ADV,никæд,никога
869,hier::ADV,ам,тук
870,hier::ADV,ам,тука
871,hierhin::ADV,ардӕм,насам
872,von hier::ADV,ардыгæй,оттук
873,von hier::ADV,ардыгæй,оттука
874,dort::ADV,уым,там
875,dorthin::ADV,уырдӕм,натам
876,dorthin::ADV,уырдӕм,нататък
877,geradeaus::ADV,æргом,направо
878,vorwärts::ADV,размӕ,напред
879,rückwärts::ADV,фӕстӕмӕ,назад
880,zurück::ADV,фӕстӕмӕ,обратно
881,unten::ADV,дæлæ,долу
882,unten::ADV,дæлейы,долу
883,unten::ADV,бынæй,долу
884,hinab::ADV,дӕлӕмӕ,надолу
885,hinab::ADV,уырдыгмӕ,надолу
886,oben::ADV,уӕле,горе
887,hinauf::ADV,уӕлӕмӕ,нагоре
888,überall::ADV,алыран,навсякъде
889,überall::ADV,алкæм,навсякъде
890,überall::ADV,кæмдæриддæр,навсякъде
891,nicht::ADV,нӕ,не
892,ein wenig::ADV,чысыл,малко
893,kaum::ADV,цъус,едва
894,kaum::ADV,цъус,едвам
895,sehr::ADV,тынг,много
896,sehr::ADV,тынг,твърде
897,sehr::ADV,иттӕг,много
898,sehr::ADV,иттӕг,твърде
899,so::ADV,афтӕ,тъй
900,so::ADV,афтӕ,така
901,noch::ADV,ма,още
902,nur::ADV,канд,само
903,nur::ADV,ӕрмӕст,само
904,schon::ADV,нырид,вече
905,wieder::ADV,ногӕй,пак
906,wieder::ADV,ногӕй,отново
907,vergebens::ADV,дзæгъæлы,напразно
908,vergebens::ADV,уæгъды,напразно
909,vergebens::ADV,æнæхъуаджы,напразно
910,vor::PRP,разы,пред
911,hinter::PRP,фӕстӕ,зад
912,unter::PRP,бын,под
913,durch::PRP,æхсæнты,през
914,neben::PRP,цур,до
915,neben::PRP,цур,при
916,zwischen::PRP,астӕу,между
917,zwischen::PRP,астӕу,помежду
918,wegen::PRP,тыххай,заради
919,dies::PRN,ай,този
920,das::PRN,уый,туй
921,das::PRN,уый,това
922,alles::PRN,алцы,всичко
923,alles::PRN,æппæтдæр,всичко
924,alles::PRN,иууылдӕр,всичко
925,ich::PRN,æз,аз
926,du::PRN,ды,ти
927,er::PRN,уый,той
928,wir::PRN,мах,ние
929,ihr::PRN,сымах,вие
930,sie::PRN,уыдон,те
931,was::FPRN,цы,що
932,was::FPRN,цы,какво
933,wer::FPRN,чи,кой
934,wo::FADV,кӕм,къде
935,wohin::FADV,кӕдӕм,накъде
936,wohin::FADV,кӕдӕм,накъдето
937,wie::FADV,куыд,как
938,warum::FADV,цӕмӕн,защо
939,wieviel::FNUM,цал,колко
940,eins::NUM,иу,един
941,zwei::NUM,дыууӕ,два
942,drei::NUM,ӕртӕ,три
943,vier::NUM,цыппар,четири
944,fünf::NUM,фондз,пет
945,sechs::NUM,ӕхсӕз,шест
946,sieben::NUM,авд,седем
947,acht::NUM,аст,осем
948,neun::NUM,фараст,девет
949,zehn::NUM,дӕс,десет
950,elf::NUM,иуæндæс,единайсет
951,elf::NUM,иуæндæс,единадесет
952,zwölf::NUM,дыууадæс,дванайсет
953,zwölf::NUM,дыууадæс,дванадесет
954,zwanzig::NUM,дыууын,двайсет
955,zwanzig::NUM,дыууын,двадесет
956,dreißig::NUM,æртын,тридесет
957,dreißig::NUM,дæсæмæссæдз,тридесет
958,vierzig::NUM,цыппор,четиридесет
959,vierzig::NUM,цыппур,четиридесет
960,vierzig::NUM,дыууиссæдзы,четиридесет
961,fünfzig::NUM,фӕндзай,петдесет
962,sechzig::NUM,æхсай,шестдесет
963,sechzig::NUM,æртиссæдзы,шестдесет
964,siebzig::NUM,æвдай,седемдесет
965,siebzig::NUM,дæс æмæ æртиссæдзы,седемдесет
966,achtzig::NUM,цыппарыссæдзы,осемдесет
967,achtzig::NUM,æстай,осемдесет
968,neunzig::NUM,нæуæдз,деветдесет
969,neunzig::NUM,дæс æмæ цыппарыссæдзы,деветдесет
970,hundert::NUM,сӕдӕ,сто
971,tausend::NUM,мин,хиляда
972,und::CNJ,ӕмӕ,а
973,und::CNJ,ӕмӕ,та
974,oder::CNJ,кӕнӕ,или
975,stehen::V,лӕууын,стоя
976,sitzen::V,бадын,седя
977,liegen::V,хуыссын,лежа
978,hängen::V,ауыгъд уын,вися
979,werden::V,суӕвын,бъда
980,werden::V,суӕвын,стана
981,passieren::V,æрцæуын,случа се
982,beginnen::V,райдайын,започна
983,enden::V,фæуын,свърша
984,wechseln::V,ивын,променям
985,aufgehen[Sonne]::V,скæсын,изгрея
986,untergehen[Sonne]::V, аныгуылын,заляза
987,scheinen[Sonne]::V,рухс кӕнын,грея
988,scheinen[Sonne]::V,рухс кӕнын,светя
989,donnern::V,нæрын,гърмя
990,wehen::V,дымын,вея
991,wehen::V,дымын,духам
992,strömen::V,кӕлын,тека
993,strömen::V,кӕлын,лея се
994,fließen::V,цæуын,тека
995,fließen::V,уайын,тека
996,fließen::V,кæлын,тека
997,sich drehen::V,зилын,въртя се
998,schwanken::V,æнкъуысын,клатя се
999,schwingen::V,æнкъуысын,трептя
1000,schwingen::V,змæлын,трептя
1001,fallen::V,хауын,падам
1002,brennen::V,судзын,горя
1003,rauchen::V,фæздæг кæнын,димя
1004,regnen::V,уарын,вали дъжд
1005,gefrieren::V,сӕлын,замръзна
1006,tauen::V,стайын,топя се
1007,schmelzen::V,тайын,разтопя се
1008,trocknen::V,хус кæнын,съхна
1009,sieden::V,фыцын,вря
1010,sieden::V,фыцын,кипя
1011,faulen::V,ӕмбийын,гния
1012,verfaulen::V,бамбийын,изгния
1013,reißen::V,скъуийын,напукам се
1014,versinken::V,дӕлдон_кӕнын,потъна
1015,vergehen::V,аивгъуийын,минавам
1016,erscheinen::V,разынын,явя се
1017,verschwinden::V,фæтары уын,изчезна
1018,verschwinden::V,фæдæлдзæх уын,изчезна
1019,verschwinden::V,фесæфын,изчезна
1020,verschwinden::V,æрбайсæфын,изчезна
1021,sinken::V,дæлæмæ æрхауын,падна
1022,abnehmen::V,фæкъаддæр уын,отслабна
1023,abnehmen::V,фæцух уын,отслабна
1024,zunehmen::V,фæфылдæр уын,нарасна
1025,zunehmen::V,сбирæ уын,нарасна
1026,zunehmen::V,сахадын,нарасна
1027,steigen::V,сыстын,увелича се
1028,steigen::V,сыстын,покачвам се
1029,wachsen::V,рӕзын,раста
1030,glänzen::V,ӕрттивын,лъщя
1031,glänzen::V,ӕрттивын,блестя
1032,funkeln::V,тыбар-тыбур_кӕнын,искря
1033,lärmen::V,хъæлæба кæнын,шумя
1034,läuten::V,цæгъдын,звъня
1035,klingeln::V,цæгъдын,звъня
1036,klirren::V,дзыгъал-мыгъул кæнын,звънтя
1037,klirren::V,дзыгъал-мыгъул кæнын,дрънкам
1038,klirren::V,дзæгъ-дзæгъ кæнын,звънтя
1039,klirren::V,дзæгъ-дзæгъ кæнын,дрънкам
1040,brausen::V,абухын,буча
1041,klingen::V,зæлын,звуча
1042,klingen::V,азæлын,звуча
1043,klingen::V,хъуысын,звуча
1044,bellen::V,рæйын,лая
1045,heulen::V,ниуын,вия
1046,heulen::V,ниуын,рева
1047,blasen::V,фу кӕнын,духна
1048,pfeifen::V,æхситт кæнын,свиря
1049,pfeifen::V,къуыззитт кæнын,свиря
1050,schreien::V,хъӕр кӕнын,крещя
1051,stöhnen::V,хъæрзын,стена
1052,stöhnen::V,хъæрзын,пъшкам
1053,stöhnen::V,дзыназын,стена
1054,stöhnen::V,дзыназын,пъшкам
1055,zittern::V,ризын,треперя
1056,leben::V,цӕрын,живея
1057,geboren werden::V,райгуырын,родя се
1058,atmen::V,улӕфын,дишам
1059,trinken::V,нуазын,пия
1060,essen::V,хӕрын,ям
1061,schlucken::V,ныхъуырын,гълтам
1062,müde werden::V,бафæллайын,уморя се
1063,müde werden::V,бафæлмæцын,уморя се
1064,müde werden::V,сфæлмæцын,уморя се
1065,einschlafen::V,бафынæй уын,заспя
1066,schlafen::V,хуыссын,спя
1067,schlafen::V,фынӕй кӕнын,спя
1068,aufwachen::V,райхъал уын,събудя се
1069,aufstehen::V,стын,стана
1070,sich erholen::V,фæллад уадзын,отдъхвам си
1071,sich erholen::V,улæфын,отдъхвам си
1072,krank werden::V,фӕрынчын уын,заболея
1073,krank sein::V,сӕйын,боледувам
1074,schmerzen::V,риссын,боля
1075,husten::V,хуыфын,кашлям
1076,genesen::V,сдзæбæх уын,оздравея
1077,genesen::V,рандидзын,оздравея
1078,genesen::V,сæндидзын,оздравея
1079,sterben::V,мӕлын,умра
1080,umkommen::V,фесæфын,загина
1081,umkommen::V,байсæфын,загина
1082,umkommen::V,бабын уын,загина
1083,umkommen::V,мард фæуын,загина
1084,sich bewegen::V,тæлфын,движа се
1085,sich bewegen::V,тæлфын,мърдам се
1086,sich bewegen::V,цæуын,движа се
1087,sich bewegen::V,цæуын,мърдам се
1088,sich rühren::V,змӕлын,движа се
1089,sich erheben::V,стын,стана
1090,sich setzen::V,сбадын,седна
1091,hinfallen::V,ӕрхауын,падна
1092,laufen::V,цӕуын,ходя
1093,laufen::V,рацу-бацу_кӕнын,ходя
1094,schreiten::V,къахдзæф кæнын,крача
1095,schreiten::V,санчъех кæнын,крача
1096,schreiten::V,цæуын,крача
1097,spazierengehen::V,озер кæнын,разхождам се
1098,spazierengehen::V,тезгъо кæнын,разхождам се
1099,eilen::V,тагъд кæнын,бързам
1100,eilen::V,тындзын,бързам
1101,sich beeilen::V,тагъд кæнын,побързам
1102,sich beeilen::V,тындзын,побързам
1103,sausen::V,уайын,тичам
1104,sausen::V,тæхын,тичам
1105,rennen::V,згъорын,бягам
1106,springen::V,гæпп кæнын,скачам
1107,springen::V,сæррæтт кæнын,скачам
1108,springen::V,лиуырын,скачам
1109,klettern::V,хилын,катеря се
1110,schaukeln::V,хецъро кæнын,люлея се
1111,schaukeln::V,херыйыл бадын,люлея се
1112,kriechen::V,бырын,лазя
1113,kriechen::V,бырын,пълзя
1114,schwimmen::V,ленк кӕнын,плувам
1115,tauchen::V,ныгъуылын,гмуркам се
1116,rudern::V,бæлæгъ тæрын,греба
1117,rudern::V,чема тæрын,греба
1118,fahren::V,цӕуын,пътувам
1119,fliegen::V,тӕхын,летя
1120,fliegen::V,тӕхын,хвърча
1121,gehen::V,цӕуын,ида
1122,gehen::V,цӕуын,вървя
1123,weggehen::V,ацӕуын,отида си
1124,abfahren::V,араст уын,отпътувам
1125,anhalten::V,æрлæууын,спра се
1126,hineingehen::V,мидæмæ цæуын,влизам
1127,eintreten::V,бацӕуын,вляза
1128,kommen::V,æрцæуын,ида
1129,kommen::V,æрцæуын,дойда
1130,ankommen::V,æрцæуын,пристигна
1131,zurückkommen::V,раздæхын,върна се
1132,zurückkommen::V,фæстæмæ_раздæхын,върна се
1133,zurückkommen::V,æрбаздæхын,върна се
1134,zurückkommen::V,аздæхын,върна се
1135,bleiben::V,лӕууын,остана
1136,warten::V,ӕнхъӕлмӕ кӕсын,чакам
1137,erwarten::V,ӕнхъӕлмӕ кӕсын,очаквам
1138,suchen::V,агурын,търся
1139,finden::V,ссарын,намеря
1140,versuchen::V,фӕлварын,опитам
1141,vorbereiten::V,бацаттæ кæнын,подготвя
1142,vorbereiten::V,æрæввонг кæнын,подготвя
1143,lieben::V,уарзын,любя
1144,mögen::V,зæрдæмæ цæуын,обичам
1145,lachen::V,худын,смея се
1146,rühren::V,зæрдæ суынгæг кæнын,трогна
1147,weinen::V,кӕуын,плача
1148,schimpfen::V,æлгъитын,ругая
1149,schimpfen::V,æлгъитын,псувам
1150,sich ärgern::V,мæсты кæнын,ядосам се
1151,sich fürchten::V,тæрсын,боя се
1152,sich fürchten::V,тæрсын,страхувам се
1153,fürchten::V,тæрсын,боя се от
1154,fürchten::V,тæрсын,страхувам се от
1155,fliehen::V,лидзын,бягам
1156,flüchten::V,алидзын,бягам
1157,flüchten::V,алидзын,избягам
1158,sehen::V,уынын,видя
1159,anschauen::V,акӕсын,гледам
1160,ansehen::V,кӕсын,поглеждам
1161,hören::V,хъусын,чувам
1162,zuhören::V,хъусын,слушам
1163,probieren::V,уынын,опитам
1164,probieren::V,аходын,опитам
1165,riechen::V,смудын,подуша
1166,fühlen::V,ӕнкъарын,усещам
1167,fühlen::V,ӕнкъарын,чувствувам
1168,scheinen::V,зынын,изглеждам
1169,zu sehen sein::V,зынын,виждам се
1170,vernehmen::V,фехъусын,доловя
1171,frieren::V,сийын,мръзна
1172,tun::V,кӕнын,правя
1173,können::V,фӕразын,мога
1174,wollen::V,фӕндын,ща
1175,wollen::V,фӕндын,искам
1176,anfangen::V,райдайын,започна
1177,beenden::V,фӕуын,свърша
1178,beenden::V,фӕуын,завърша
1179,aufhören::V,банцайын,престана
1180,aufhören::V,фенцайын,престана
1181,gelingen::V,бантысын,успея
1182,gelingen::V,бантысын,сполуча
1183,geraten::V,разынын,удам се
1184,öffnen::V,гом кӕнын,отворя
1185,schließen::V,ӕхгӕнын,затворя
1186,stellen::V,ӕвӕрын,поставя
1187,setzen::V,сбадын кӕнын,туря
1188,legen::V,ӕрӕвӕрын,сложа
1189,legen::V,ӕрӕвӕрын,слагам
1190,berühren::V,агайын,докосна
1191,verbinden::V,бӕттын,свържа
1192,bedecken::V,ӕмбӕрзын,покрия
1193,aufhängen::V,ауындзын,закача
1194,anzünden::V,ссудзын,запаля
1195,aufheben::V,сисын,вдигна
1196,aufheben::V,сисын,повдигна
1197,zurücklassen::V,ныууадзын,оставя
1198,verlieren::V,фесафын,загубя
1199,fallen lassen::V,ӕрӕппарын,изпусна
1200,fallen lassen::V,къухтӕй феуӕгъд кӕнын,изпусна
1201,machen::V,саразын,направя
1202,herstellen::V,сцæттæ кæнын,произведа
1203,herstellen::V,саразын,произведа
1204,bauen::V,амайын,строя
1205,reparieren::V,æмпъузын,поправя
1206,reparieren::V,цалцæг кæнын,поправя
1207,verbessern::V,фæхуыздæр кæнын,подобря
1208,ändern::V,аивын,променя
1209,graben::V,къахын,копая
1210,beugen::V,æркъæдз кæнын,прегъна
1211,beugen::V,æртасын кæнын,прегъна
1212,biegen::V,тасын кӕнын,прегъна
1213,drehen::V,здухын,въртя
1214,wenden::V,афæлдахын,обърна
1215,wenden::V,рафæлдахын,обърна
1216,umdrehen::V,афæлдахын,обърна
1217,heben::V,сдарын,вдигам
1218,heben::V,схæцын,вдигам
1219,hochheben::V,уæлæмæ хæцын,издигна
1220,ergreifen::V,фӕлӕбурын,хвана
1221,ergreifen::V,фӕлӕбурын,обхвана
1222,halten::V,дарын,държа
1223,drücken::V,æлхъивын,натискам
1224,drücken::V,æлхъивын,притискам
1225,drücken::V,хæцын,натискам
1226,drücken::V,хæцын,притискам
1227,schieben::V,схойын,тикам
1228,kratzen::V,хафын,одраскам
1229,lecken::V,сдæрын,лижа
1230,lecken::V,сдæрын,ближа
1231,beißen::V,хæцын,хапя
1232,beißen::V,хæцын,ухапя
1233,abreißen::V,ратонын,откъсна
1234,abschneiden::V,ралыг кӕнын,отрежа
1235,binden::V,бабӕттын,вържа
1236,stecken::V,ныссадзын,пъхна
1237,brechen::V,асæттын,троша
1238,brechen::V,басæттын,троша
1239,brechen::V,ныссæттын,троша
1240,klopfen::V,хойын,чукам
1241,klopfen::V,гуыпп-гуыпп кæнын,чукам
1242,klopfen::V,къуырцц-къуырцц кæнын,чукам
1243,hauen::V,цӕвын,бия
1244,hauen::V,нӕмын,бия
1245,kleben::V,ныхасын,лепя
1246,kleben::V,ныхасын,залепя
1247,kleben::V,æндадзын,лепя
1248,kleben::V,æндадзын,залепя
1249,reiben::V,сӕрфын,трия
1250,reiben::V,сӕрфын,търкам
1251,reiben::V,хафын,трия
1252,reiben::V,хафын,търкам
1253,streichen::V,байсæрдын,намажа
1254,streichen::V,сахорын,намажа
1255,schleifen::V,ссын,остря
1256,schleifen::V,цыргъ кӕнын,остря
1257,schneiden::V,кӕрдын,режа
1258,rütteln::V,æнкъусын,разтърсвам
1259,schütteln::V,уигъын,клатя
1260,schütteln::V,уигъын,друсам
1261,schwenken::V,тилын,размахам
1262,schwenken::V,уигъын,размахам
1263,schütten::V,ныккӕнын,сипя
1264,füllen::V,байдзаг кæнын,напълня
1265,einwickeln::V,батухын,увия
1266,einwickeln::V,батухын,завия
1267,tragen::V,хӕссын,нося
1268,schleppen::V,ласын,влача
1269,ziehen::V,ласын,тегля
1270,ziehen::V,ласын,дръпна
1271,aufbewahren::V,æвæрын,съхраня
1272,werfen::V,зыввытт кӕнын,хвърля
1273,fangen::V,ӕрцахсын,ловя
1274,fangen::V,ӕрцахсын,уловя
1275,packen::V,рацахсын,хвана
1276,verstecken::V,æмбæхсын,крия
1277,verstecken::V,æмбæхсын,скрия
1278,verstecken::V,нымæхсын,крия
1279,verstecken::V,нымæхсын,скрия
1280,teilen::V,уарын,разделя
1281,schicken::V,ӕрвитын,изпращам
1282,bringen::V,æрхæссын,донеса
1283,bringen::V,æрбахæссын,донеса
1284,hinzufügen::V,ӕфтауын,прибавя
1285,bekommen::V,ссарын,сдобия се
1286,bekommen::V,сфæрæз кæнын,сдобия се
1287,bekommen::V,самал кæнын,сдобия се
1288,erhalten::V,райсын,получа
1289,nehmen::V,райсын,взема
1290,wählen::V,равзарын,избирам
1291,auswählen::V,авзарын,избера
1292,bewahren::V,бавæрын,пазя
1293,bewahren::V,нывæрын,пазя
1294,behindern::V,цæлхдур æвæрын,преча
1295,behindern::V,цæлхдур æвæрын,спъвам
1296,behindern::V,ныхдур æвæрын,преча
1297,behindern::V,ныхдур æвæрын,спъвам
1298,behindern::V,къуылымпы кæнын,преча
1299,behindern::V,къуылымпы кæнын,спъвам
1300,behindern::V,хъыг дарын,преча
1301,behindern::V,хъыг дарын,спъвам
1302,verderben::V,фесафын,разваля
1303,beschädigen::V,халын,повредя
1304,zerbrechen::V,асӕттын,счупя
1305,zerreißen::V,аскъуынын,скъсам
1306,zerstören::V,фехалын,разруша
1307,verbrennen::V,басудзын,изгоря
1308,geben::V,дӕттын,дам
1309,reichen::V,адæттын,подам
1310,schenken::V,лæвар кæнын,подаря
1311,versprechen::V,дзырд раттын,обещая
1312,versprechen::V,зӕрдӕ бавӕрын,обещая
1313,wünschen::V,зæрдæ зæгъы,желая
1314,loben::V,раппӕлын,хваля
1315,küssen::V,пъа кæнын,целувам
1316,küssen::V,ба кæнын,целувам
1317,wiegen::V,узын,люлея
1318,zudecken::V,бамбӕрзын,покрия
1319,wecken::V,райхъал кӕнын,събудя
1320,zeigen::V,амонын,покажа
1321,führen::V,кӕнын,водя
1322,führen::V,кӕнын,заведа
1323,führen::V,фæкæнын,водя
1324,führen::V,фæкæнын,заведа
1325,lehren::V,ахуыр кæнын,уча
1326,unterrichten::V,ахуыр кæнын,преподавам
1327,aufziehen::V,хъомыл кӕнын,отгледам
1328,leiten::V,разамынд дӕттын,ръководя
1329,leiten::V,разамынд дӕттын,управлявам
1330,antreiben::V,тагъд кæнын,подкарвам
1331,antreiben::V,рог кæнын,подкарвам
1332,lassen::V,кæнын,накарам
1333,einladen::V,ӕрхонын,поканя
1334,einladen::V,ӕрбахонын,поканя
1335,vereinigen::V,баиу кӕнын,съединя
1336,besuchen::V,абæрæг кæнын,посетя
1337,besuchen::V,бабæрæг кæнын,посетя
1338,besuchen::V,бауайын,посетя
1339,treffen::V,фембæлын,срещна
1340,sich versammeln::V,æрæмбырд уын,събера се
1341,spielen::V,хъазын,играя
1342,singen::V,зарын,пея
1343,tanzen::V,кафын,танцувам
1344,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,разделя се
1345,verlassen::V,ныууадзын,напусна
1346,retten::V,фервӕзын кӕнын,спася
1347,bewachen::V,хъахъхъӕнын,охранявам
1348,schützen::V,хъахъхъӕнын,запазя
1349,verteidigen::V,бахизын,защитя
1350,sich schlagen::V,хыл кæнын,бия се
1351,schießen::V,ӕхсын,стрелям
1352,siegen::V,басӕттын,победя
1353,siegen::V,фӕуӕлахиз уӕвын,победя
1354,ärgern::V,мӕсты кӕнын,ядосам
1355,schlagen::V,ныццæвын,бия
1356,schlagen::V,ныццæвын,ударя
1357,stechen::V,фæрæхойын,бодна
1358,stoßen::V,риуыгъын,бутна
1359,stoßen::V,риуыгъын,блъсна
1360,stehlen::V,давын,
1361,stören::V,хъыгдарын,смутя
1362,belästigen::V,хъыгдарын,отегча
1363,belästigen::V,хъыгдарын,безпокоя
1364,verbergen::V,бамбӕхсын,скрия
1365,verbergen::V,басусӕг кӕнын,скрия
1366,täuschen::V,фӕливын,измамя
1367,täuschen::V,асайын,измамя
1368,betrügen::V,асайын,измамя
1369,töten::V,амарын,убия
1370,töten::V,амарын,умъртвя
1371,wohnen::V,цӕрын,живея
1372,arbeiten::V,кусын,работя
1373,sammeln::V,æртонын,събера
1374,pflücken::V,тонын,бера
1375,pflücken::V,тонын,откъсна
1376,jagen::V,цуан кæнын,ловувам
1377,fischen::V,кæсаг ахсын æнгуырæй,ловя риба
1378,fischen::V,æнгуыр дарын,ловя риба
1379,fassen::V,ӕрцахсын,хвана
1380,hüten::V,хизын,пазя
1381,treiben::V,скъӕрын,карам
1382,anbinden::V,бабæттын,завържа
1383,anbinden::V,æрбæттын,завържа
1384,füttern::V,холлаг дæттын,храня
1385,füttern::V,холлаг æвæрын,храня
1386,füttern::V,дарын,храня
1387,melken::V,дуцын,доя
1388,hacken::V,кæрдын,сека
1389,hacken::V,лыгтæ кæнын,сека
1390,gießen::V,бакалын,полея
1391,reifen::V,срæгъæд уын,узрея
1392,reifen::V,сцæттæ уын,узрея
1393,zubereiten::V,сцӕттӕ кӕнын,приготвя
1394,kochen::V,фыцын,варя
1395,backen::V,фыцын,пека
1396,braten::V,цурын,пържа
1397,umrühren::V,ахæццæ кæнын,разбъркам
1398,umrühren::V,азмæнтын,разбъркам
1399,umrühren::V,астауын,разбъркам
1400,stricken::V,кæнын,плета
1401,stricken::V,бийын,плета
1402,nähen::V,хуыйын,шия
1403,färben::V,ахорын,боядисам
1404,reinigen::V,ссыгъдæг кæнын,почистя
1405,reinigen::V,ныссыгъдæг кæнын,почистя
1406,reinigen::V,ныссæрфын,почистя
1407,waschen::V,ӕхсын,мия
1408,waschen::V,ӕхсын,пера
1409,abwischen::V,сӕрфын,избърша
1410,spülen::V,æнхъæвзын,плакна
1411,fegen::V,мӕрзын,измета
1412,kehren::V,мӕрзын,мета
1413,baden::V,хи найын,къпя се
1414,sich waschen::V,хи æхсын,мия се
1415,ausziehen::V,ласын,съблека
1416,anziehen::V,скæнын,облека
1417,sich anziehen::V,дзаума скæнын,облека се
1418,sich anziehen::V,дарæс скæнын,облека се
1419,kämmen::V,ныффасын,реша
1420,kämmen::V,ныффасын,вчеша
1421,kämmen::V,æрфасын,реша
1422,kämmen::V,æрфасын,вчеша
1423,schmücken::V,фӕлындын,накича
1424,sagen::V,зæгъын,кажа
1425,sprechen::V,дзурын,говоря
1426,reden::V,ныхас кӕнын,говоря
1427,sich unterhalten::V,ныхас кæнын,разговарям
1428,fragen::V,фӕрсын,запитам
1429,bitten::V,курын,моля
1430,erzählen::V,радзурын,разкажа
1431,erzählen::V,ратаурæгъ кæнын,разкажа
1432,mitteilen::V,фехъусын кæнын,съобщя
1433,nennen::V,хонын,нарека
1434,rufen::V,сидын,викам
1435,rufen::V,сидын,повикам
1436,prahlen::V,ӕппӕлын,хваля се
1437,übersetzen::V,ратæлмац кæнын,преведа
1438,denken::V,ӕнхъӕлын,мисля
1439,denken::V,хъуыды кӕнын,мисля
1440,glauben::V,уырнын,вярвам
1441,bemerken::V,фенын,забележа
1442,erkennen::V,базонын,позная
1443,begreifen::V,ӕмбарын,схвана
1444,begreifen::V,бамбарын,схвана
1445,lernen::V,ахуыр кӕнын,уча се
1446,wissen::V,зонын,зная
1447,sich erinnern an::V,зæрдыл æрлæууын,спомня си за
1448,sich erinnern an::V,æрымысын,спомня си за
1449,sich erinnern an::V,æрбаймысын,спомня си за
1450,sich erinnern an::V,æрхъуыды кæнын,спомня си за
1451,vergessen::V,ферох кæнын,забравя
1452,vergessen::V,айрох кæнын,забравя
1453,messen::V,барын,меря
1454,zählen::V,нымайын,броя
1455,rechnen::V,хынцын,сметна
1456,lesen::V,кӕсын,чета
1457,lesen::V,фӕрсын,чета
1458,malen::V,ныв кӕнын,рисувам
