,Concept_ID,kn,os
1031,wenden::V,ತಿರುಗು,рафæлдахын
1032,umdrehen::V,ತಿರುಗಿಸು,афæлдахын
1033,heben::V,ಎತ್ತು,сдарын
1034,heben::V,ಎತ್ತು,схæцын
1035,hochheben::V,ಎತ್ತು,уæлæмæ хæцын
1036,ergreifen::V,ಆಕ್ರಮಿಸು,фӕлӕбурын
1037,halten::V,ಹಿಡಿ,дарын
1038,drücken::V,ಒತ್ತು,æлхъивын
1039,drücken::V,ಒತ್ತು,хæцын
1040,schieben::V,ನೂಕು,схойын
1041,kratzen::V,ತರಚಿಕೊಳ್ಳು,хафын
1042,lecken::V,ನೆಕ್ಕು,сдæрын
1043,beißen::V,ಕಚ್ಚು,хæцын
1044,abreißen::V,ಹರಿ,ратонын
1045,abschneiden::V,ಕತ್ತರಿಸು,ралыг кӕнын
1046,binden::V,ಕಟ್ಟು,бабӕттын
1047,stecken::V,ಸಿಕ್ಕಿಸು,ныссадзын
1048,brechen::V,ಮುರಿ,асæттын
1049,brechen::V,ಮುರಿ,басæттын
1050,brechen::V,ಮುರಿ,ныссæттын
1051,klopfen::V,ತಟ್ಟು,хойын
1052,klopfen::V,ತಟ್ಟು,гуыпп-гуыпп кæнын
1053,klopfen::V,ತಟ್ಟು,къуырцц-къуырцц кæнын
1054,hauen::V,ಹೊಡೆ,цӕвын
1055,hauen::V,ಹೊಡೆ,нӕмын
1056,kleben::V,ಅಂಟಿಸು,ныхасын
1057,kleben::V,ಅಂಟಿಸು,æндадзын
1058,reiben::V,ಉಜ್ಜು,сӕрфын
1059,reiben::V,ಉಜ್ಜು,хафын
1060,streichen::V,ಹರಡು,байсæрдын
1061,streichen::V,ಹರಡು,сахорын
1062,schleifen::V,ಮಸೆ,ссын
1063,schleifen::V,ಮಸೆ,цыргъ кӕнын
1064,schneiden::V,ಕತ್ತರಿಸು,кӕрдын
1065,rütteln::V,ಕುಲುಕಿಸು,æнкъусын
1066,schütteln::V,ಅಲುಗಿಸು,уигъын
1067,schwenken::V,ತೂಗಾಡು,тилын
1068,schwenken::V,ತೂಗಾಡು,уигъын
1069,schütten::V,ಎರೆ,ныккӕнын
1070,füllen::V,ತುಂಬಿಸು,байдзаг кæнын
1071,einwickeln::V,ಹೊದಿಸು,батухын
1072,tragen::V,ಹೊರು,хӕссын
1073,schleppen::V,ಜಗ್ಗು,ласын
1074,ziehen::V,ಎಳೆ,ласын
1075,aufbewahren::V,ಇಟ್ಟುಕೊ,æвæрын
1076,werfen::V,ಎಸೆ,зыввытт кӕнын
1077,fangen::V,ಹಿಡಿ,ӕрцахсын
1078,packen::V,ಸೆಳೆ,рацахсын
1079,verstecken::V,ಮುಚ್ಚಿಡು,æмбæхсын
1080,verstecken::V,ಮುಚ್ಚಿಡು,нымæхсын
1081,teilen::V,ವಿಭಜಿಸು,уарын
1082,schicken::V,ಕಳುಹಿಸು,ӕрвитын
1083,bringen::V,ತರು,æрхæссын
1084,bringen::V,ತರು,æрбахæссын
1085,hinzufügen::V,ಕೂಡಿಸು,ӕфтауын
1086,bekommen::V,ಸಂಪಾದಿಸು,ссарын
1087,bekommen::V,ಸಂಪಾದಿಸು,сфæрæз кæнын
1088,bekommen::V,ಸಂಪಾದಿಸು,самал кæнын
1089,erhalten::V,ಪಡೆ,райсын
1090,nehmen::V,ಹಿಡಿ,райсын
1091,wählen::V,ಆರಿಸು,равзарын
1092,auswählen::V,ಆಯಿ,авзарын
1093,bewahren::V,ರಕ್ಷಿಸಿಡು,бавæрын
1094,bewahren::V,ರಕ್ಷಿಸಿಡು,нывæрын
1095,behindern::V,ಅಡ್ಡಿಮಾಡು,цæлхдур æвæрын
1096,behindern::V,ಅಡ್ಡಿಮಾಡು,ныхдур æвæрын
1097,behindern::V,ಅಡ್ಡಿಮಾಡು,къуылымпы кæнын
1098,behindern::V,ಅಡ್ಡಿಮಾಡು,хъыг дарын
1099,verderben::V,ಕೆಡಿಸು,фесафын
1100,beschädigen::V,ಹಾಳುಮಾಡು,халын
1101,zerbrechen::V,ಮುರಿ,асӕттын
1102,zerreißen::V,ಸೀಳು,аскъуынын
1103,zerstören::V,ಅಳಿಸು,фехалын
1104,verbrennen::V,ಸುಡು,басудзын
1105,geben::V,ಕೊಡು,дӕттын
1106,reichen::V,ಕೊಡು,адæттын
1107,schenken::V,ಅರ್ಪಿಸು,лæвар кæнын
1108,versprechen::V,ವಾಗ್ದಾನಮಾಡು,дзырд раттын
1109,versprechen::V,ವಾಗ್ದಾನಮಾಡು,зӕрдӕ бавӕрын
1110,wünschen::V,ಬಯಸು,зæрдæ зæгъы
1111,loben::V,ಹೊಗಳು,раппӕлын
1112,küssen::V,ಚುಂಬಿಸು,пъа кæнын
1113,küssen::V,ಚುಂಬಿಸು,ба кæнын
1114,wiegen::V,ತೂಗು,узын
1115,zudecken::V,ಹಾಸು,бамбӕрзын
1116,wecken::V,ಎಬ್ಬಿಸು,райхъал кӕнын
1117,zeigen::V,ತೋರಿಸು,амонын
1118,führen::V,ದಾರಿತೋರಿಸು,кӕнын
1119,führen::V,ದಾರಿತೋರಿಸು,фæкæнын
1120,lehren::V,ಕಲಿಸು,ахуыр кæнын
1121,unterrichten::V,ಬೋಧಿಸು,ахуыр кæнын
1122,aufziehen::V,ಸಲಹು,хъомыл кӕнын
1123,leiten::V,ಮುಂದಾಳಾಗಿರು ,разамынд дӕттын
1124,antreiben::V,ಓಡಿಸು,тагъд кæнын
1125,antreiben::V,ಓಡಿಸು,рог кæнын
1126,lassen::V,ಮಾಡಲುಬಿಡು,кæнын
1127,einladen::V,ಆಹ್ವಾನಿಸು,ӕрхонын
1128,einladen::V,ಆಹ್ವಾನಿಸು,ӕрбахонын
1129,vereinigen::V,ಒಂದಾಗು,баиу кӕнын
1130,besuchen::V,ಭೇಟಿಯಾಗು,абæрæг кæнын
1131,besuchen::V,ಭೇಟಿಯಾಗು,бабæрæг кæнын
1132,besuchen::V,ಭೇಟಿಯಾಗು,бауайын
1133,treffen::V,ಸಂಧಿಸು,фембæлын
1134,sich versammeln::V,ನೆರೆ,æрæмбырд уын
1135,spielen::V,ಆಡು,хъазын
1136,singen::V,ಹಾಡು,зарын
1137,tanzen::V,ಕುಣಿ,кафын
1138,sich trennen::V,ಪ್ರತ್ಯೇಮಾಡು,фæйнæрдæм фæцæуын айхæлын
1139,verlassen::V,ಕಳೆ,ныууадзын
1140,retten::V,ರಕ್ಷಿಸು,фервӕзын кӕнын
1141,bewachen::V,ಕಾಪಾಡು,хъахъхъӕнын
1142,schützen::V,ಸಂರಕ್ಷಿಸು,хъахъхъӕнын
1143,verteidigen::V,ಕಾಪಿಡು,бахизын
1144,sich schlagen::V,ಕಿತ್ತಾಟ,хыл кæнын
1145,schießen::V,ಎಸೆ,ӕхсын
1146,siegen::V,ಗೆಲ್ಲು,басӕттын
1147,siegen::V,ಗೆಲ್ಲು,фӕуӕлахиз уӕвын
1148,ärgern::V,ರೇಗಿಸು,мӕсты кӕнын
1149,schlagen::V,ಹೊಡೆ,ныццæвын
1150,treten::V,ಒದೆ,
1151,stechen::V,ಚುಚ್ಚು,фæрæхойын
1152,stoßen::V,ತಳ್ಳು,риуыгъын
1153,stehlen::V,ಕದಿ,давын
1154,stören::V,ಕತಕು,хъыгдарын
1155,belästigen::V,ತೊಂದರೆ,хъыгдарын
1156,verbergen::V,ಮರೆಮಾಜು,бамбӕхсын
1157,verbergen::V,ಮರೆಮಾಜು,басусӕг кӕнын
1158,täuschen::V,ಠಕ್ಕಿಸು,фӕливын
1159,täuschen::V,ಠಕ್ಕಿಸು,асайын
1160,betrügen::V,ವಂಚಿಸು,асайын
1161,töten::V,ಕೊಲ್ಲು,амарын
1162,wohnen::V,ವಾಸಿಸು,цӕрын
1163,arbeiten::V,ಕೆಲಸ ಮಾಡು,кусын
1164,sammeln::V,ಸಂಚಯಿಸು,æртонын
1165,pflücken::V,ಬಿಡಿಸು,тонын
1166,jagen::V,ಬೇಟೆಯಾಡು,цуан кæнын
1167,fischen::V,ಮೀನು ಹಿಡಿ,кæсаг ахсын æнгуырæй
1168,fischen::V,ಮೀನು ಹಿಡಿ,æнгуыр дарын
1169,fassen::V,ಹಿಡಿ,ӕрцахсын
1170,hüten::V,ಗುಂಪುಸೇರಿಸು,хизын
1171,treiben::V,ದಬ್ಬು,скъӕрын
1172,anbinden::V,ಬಿಗಿ,бабæттын
1173,anbinden::V,ಬಿಗಿ,æрбæттын
1174,füttern::V,ಮೇಯಿಸು,холлаг дæттын
1175,füttern::V,ಮೇಯಿಸು,холлаг æвæрын
1176,füttern::V,ಮೇಯಿಸು,дарын
1177,melken::V,ಹಾಲು ಕರೆ,дуцын
1178,hacken::V,ತುಂಡರಿಸು,кæрдын
1179,hacken::V,ತುಂಡರಿಸು,лыгтæ кæнын
1180,gießen::V,ನೀರುಹಾಕು,бакалын
1181,reifen::V,ಕಳಿ,срæгъæд уын
1182,reifen::V,ಕಳಿ,сцæттæ уын
1183,zubereiten::V,ಅಡಿಗೆಮಾಡು,сцӕттӕ кӕнын
1184,kochen::V,ಅಡು,фыцын
1185,backen::V,ಬೇಯಿಸು,фыцын
1186,braten::V,ಕರಿ,цурын
1187,umrühren::V,ಕಲಕು,ахæццæ кæнын
1188,umrühren::V,ಕಲಕು,азмæнтын
1189,umrühren::V,ಕಲಕು,астауын
1190,stricken::V,ಹೆಣೆ,кæнын
1191,stricken::V,ಹೆಣೆ,бийын
1192,nähen::V,ಹೊಲಿ,хуыйын
1193,färben::V,ಬಣ್ಣ ಹತ್ತು,ахорын
1194,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,ссыгъдæг кæнын
1195,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,ныссыгъдæг кæнын
1196,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,ныссæрфын
1197,waschen::V,ತೊಳೆ,ӕхсын
1198,abwischen::V,ಒರಸು,сӕрфын
1199,spülen::V,ಗಲಬರಿಸು,æнхъæвзын
1200,fegen::V,ಗುಡಿಸು,мӕрзын
1201,kehren::V,ಗುಡಿಸು,мӕрзын
1202,baden::V,ಸ್ನಾನಮಾಡು,хи найын
1203,sich waschen::V,ತೊಳೆ,хи æхсын
1204,ausziehen::V,ಬಿಚ್ಚು,ласын
1205,anziehen::V,ಹಾಕು,скæнын
1206,sich anziehen::V,ಹಾಕು,дзаума скæнын
1207,sich anziehen::V,ಹಾಕು,дарæс скæнын
1208,kämmen::V,ಬಾಚು,ныффасын
1209,kämmen::V,ಬಾಚು,æрфасын
1210,schmücken::V,ಅಲಂಕರಿಸು,фӕлындын
1211,sagen::V,ಹೇಳು,зæгъын
1212,sprechen::V,ನುಡಿ,дзурын
1213,reden::V,ನುಡಿ,ныхас кӕнын
1214,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,ныхас кæнын
1215,fragen::V,ವಿಚಾರಿಸು,фӕрсын
1216,bitten::V,ಬೇಡು,курын
1217,erzählen::V,ಹೇಳು,радзурын
1218,erzählen::V,ಹೇಳು,ратаурæгъ кæнын
1219,mitteilen::V,ತಿಳಿಸು,фехъусын кæнын
1220,nennen::V,ಹೆಸರಿಡು,хонын
1221,rufen::V,ಕರೆ,сидын
1222,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,ӕппӕлын
1223,übersetzen::V,ಭಾಷಾಂತರಿಸು,ратæлмац кæнын
1224,denken::V,ಯೋಚಿಸು,ӕнхъӕлын
1225,denken::V,ಯೋಚಿಸು,хъуыды кӕнын
1226,glauben::V,ನಂಬು,уырнын
1227,bemerken::V,ಗಮನಿಸು,фенын
1228,erkennen::V,ಗುರುತುಹಿಡಿ,базонын
1229,begreifen::V,ಗ್ರಹಿಸು,ӕмбарын
1230,begreifen::V,ಗ್ರಹಿಸು,бамбарын
1231,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,
1232,lernen::V,ಕಲಿ,ахуыр кӕнын
1233,wissen::V,ಅರಿ,зонын
1234,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,зæрдыл æрлæууын
1235,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,æрымысын
1236,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,æрбаймысын
1237,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,æрхъуыды кæнын
1238,vergessen::V,ಮರೆತುವಿಡು,ферох кæнын
1239,vergessen::V,ಮರೆತುವಿಡು,айрох кæнын
1240,messen::V,ಅಳೆ,барын
1241,zählen::V,ಗಣಿಸು,нымайын
1242,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,хынцын
1243,lesen::V,ಓದು,кӕсын
1244,lesen::V,ಓದು,фӕрсын
1245,malen::V,ಬಿಡಿಸು,ныв кӕнын
1246,zeichnen::V,ಬಿಡಿಸು,ныв кӕнын
1247,schreiben::V,ಬರೆ,фыссын
1248,besitzen::V,ಒಡೆಯನಾಗಿರು,хицау уын
1249,kaufen::V,ಕೊಳ್ಳು,балхӕнын
1250,verkaufen::V,ಕೊಡು,уӕй кӕнын
1251,bezahlen::V,ಬೆಲೆತೆರು,бафидын
1252,zahlen::V,ಹಣವನ್ನುಕೊಡು,фидын
1253,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,æлдариуæг кæнын
1254,ertragen::V,ಸಹಿಸು,бавзарын
