,Concept_ID,hr,cs
846,jetzt::ADV,sada,teď
847,jetzt::ADV,sada,nyní
848,heute::ADV,danas,dnes
849,heute::ADV,danas,dneska
850,morgen::ADV,sutra,zítra
851,bald::ADV,skoro,brzo
852,bald::ADV,doskora,brzo
853,dann::ADV,zatim,pak
854,dann::ADV,zatim,potom
855,gestern::ADV,juče,včera
856,gestern::ADV,jučer,včera
857,einst::ADV,negda,kdysi
858,einst::ADV,nekada,kdysi
859,damals::ADV,tada,tehdy
860,damals::ADV,tada,tenkrát
861,damals::ADV,onda,tehdy
862,damals::ADV,onda,tenkrát
863,danach::ADV,poslije,podle toho
864,danach::ADV,nakon toga,podle toho
865,vorher::ADV,prije,dříve
866,vorher::ADV,prije,napřed
867,vorher::ADV,prije toga,dříve
868,vorher::ADV,prije toga,napřed
869,zuerst::ADV,prvo,nejprve
870,zuerst::ADV,prvo,nejdříve
871,zuerst::ADV,najprije,nejprve
872,zuerst::ADV,najprije,nejdříve
873,einmal::ADV,jednom,jednou
874,einmal::ADV,jedanput,jednou
875,manchmal::ADV,katkad,někdy
876,manchmal::ADV,katkada,někdy
877,oft::ADV,često,často
878,immer::ADV,vazda,vždy
879,immer::ADV,vazda,stále
880,immer::ADV,uvijek,vždy
881,immer::ADV,uvijek,stále
882,niemals::ADV,nikad,nikdy
883,niemals::ADV,nikada,nikdy
884,hier::ADV,tu,zde
885,hier::ADV,tu,tady
886,hier::ADV,ovdje,zde
887,hier::ADV,ovdje,tady
888,hierhin::ADV,amo,sem
889,hierhin::ADV,ovamo,sem
890,von hier::ADV,odavde,odtud
891,dort::ADV,ondje,tam
892,dorthin::ADV,onamo,tam
893,geradeaus::ADV,ravno,rovně
894,vorwärts::ADV,naprijed,kupředu
895,rückwärts::ADV,natrag,zpět
896,zurück::ADV,nazad,zpět
897,zurück::ADV,nazad,nazpět
898,zurück::ADV,natrag,zpět
899,zurück::ADV,natrag,nazpět
900,unten::ADV,dolje,dole
901,hinab::ADV,nizbrdo,dolů
902,oben::ADV,gore,nahoře
903,oben::ADV,gore,navrchu
904,hinauf::ADV,uzbrdo,nahoru
905,überall::ADV,svuda,všude
906,überall::ADV,svagdje,všude
907,nicht::ADV,ne,ne
908,ein wenig::ADV,malo,trochu
909,kaum::ADV,tek,sotva
910,kaum::ADV,jedva,sotva
911,sehr::ADV,jako,velmi
912,sehr::ADV,jako,velice
913,sehr::ADV,veoma,velmi
914,sehr::ADV,veoma,velice
915,so::ADV,tako,tak
916,so::ADV,tako,takto
917,so::ADV,ovako,tak
918,so::ADV,ovako,takto
919,noch::ADV,još,ještě
920,nur::ADV,samo,jen
921,nur::ADV,samo,jenom
922,schon::ADV,već,už
923,schon::ADV,već,již
924,wieder::ADV,opet,zase
925,wieder::ADV,ponovo,zase
926,vergebens::ADV,uzalud,marně
927,vergebens::ADV,zabadava,marně
928,vor::PRP,pred,před
929,vor::PRP,ispred,před
930,hinter::PRP,za,za
931,hinter::PRP,iza,za
932,unter::PRP,pod,pod
933,unter::PRP,ispod,pod
934,durch::PRP,po,skrz
935,durch::PRP,kroz,skrz
936,neben::PRP,kraj,vedle
937,neben::PRP,pored,vedle
938,neben::PRP,pokraj,vedle
939,zwischen::PRP,među,mezi
940,zwischen::PRP,između,mezi
941,wegen::PRP,radi,pro
942,wegen::PRP,zbog,pro
943,dies::PRN,ovo,toto
944,dies::PRN,ovo,tohle
945,das::PRN,to,to
946,das::PRN,ono,to
947,alles::PRN,sve,všechno
948,ich::PRN,ja,já
949,du::PRN,ti,ty
950,er::PRN,on,on
951,wir::PRN,mi,my
952,ihr::PRN,vi,vy
953,sie::PRN,oni,oni
954,was::FPRN,što,co
955,wer::FPRN,tko,kdo
956,wo::FADV,gdje,kde
957,wohin::FADV,kuda,kam
958,wohin::FADV,kamo,kam
959,wie::FADV,kako,jak
960,warum::FADV,zašto,proč
961,wieviel::FNUM,koliko,kolik
962,eins::NUM,jedan,jeden
963,zwei::NUM,dva,dva
964,drei::NUM,tri,tři
965,vier::NUM,četiri,čtyři
966,fünf::NUM,pet,pět
967,sechs::NUM,šest,šest
968,sieben::NUM,sedam,sedm
969,acht::NUM,osam,osm
970,neun::NUM,devet,devět
971,zehn::NUM,deset,deset
972,elf::NUM,jedanaest,jedenáct
973,zwölf::NUM,dvanaest,dvanáct
974,zwanzig::NUM,dvadeset,dvacet
975,dreißig::NUM,trideset,třicet
976,vierzig::NUM,četrdeset,čtyřicet
977,fünfzig::NUM,pedeset,padesát
978,sechzig::NUM,šezdeset,šedesát
979,siebzig::NUM,sedamdeset,sedmdesát
980,achtzig::NUM,osamdeset,osmdesát
981,neunzig::NUM,devetdeset,devadesát
982,hundert::NUM,sto,sto
983,tausend::NUM,tisuća,tisíc
984,und::CNJ,i,a
985,und::CNJ,te,a
986,oder::CNJ,ili,nebo
987,stehen::V,stajati,stát
988,sitzen::V,sjediti,sedět
989,liegen::V,ležati,ležet
990,hängen::V,visiti,viset
991,werden::V,postati,stát se
992,werden::V,činiti se,stát se
993,passieren::V,desiti se,stát se
994,passieren::V,dogoditi se,stát se
995,beginnen::V,početi,počít
996,enden::V,prestati,končit
997,enden::V,prestati,skončit
998,enden::V,svršiti se,končit
999,enden::V,svršiti se,skončit
1000,wechseln::V,mijenjati se,měnit se
1001,aufgehen[Sonne]::V,izići,vyjít
1002,untergehen[Sonne]::V,zaći,zapadnout
1003,scheinen[Sonne]::V,sijati,svítit
1004,donnern::V,grmjeti,hřmět
1005,wehen::V,duhati,vát
1006,wehen::V,duhati,vanout
1007,strömen::V,strujati,proudit
1008,fließen::V,teći,téct
1009,sich drehen::V,obrtati se,točit se
1010,sich drehen::V,vrtjeti se,točit se
1011,schwanken::V,teturati,kolísat
1012,schwanken::V,teturati,houpat se
1013,schwanken::V,kolebati se,kolísat
1014,schwanken::V,kolebati se,houpat se
1015,schwingen::V,njihati,kývat se
1016,schwingen::V,titrati,kývat se
1017,fallen::V,padati,padat
1018,brennen::V,gorjeti,hořet
1019,rauchen::V,dimiti se,kouřit
1020,regnen::V,kišiti,pršet
1021,regnen::V,daždjeti,pršet
1022,gefrieren::V,smrznuti se,zamrznout
1023,tauen::V,kopnjeti,tát
1024,tauen::V,kraviti se,tát
1025,schmelzen::V,topiti se,tavit
1026,trocknen::V,sušiti se,schnout
1027,sieden::V,kipjeti,vřít
1028,sieden::V,ključati,vřít
1029,faulen::V,gnjiti,hnít
1030,verfaulen::V,sagnjiti,shnít
1031,reißen::V,otrgnuti se,roztrhat se
1032,versinken::V,tonuti,topit se
1033,versinken::V,tonuti,ponořit se
1034,versinken::V,propasti,topit se
1035,versinken::V,propasti,ponořit se
1036,vergehen::V,prolaziti,plynout
1037,erscheinen::V,pojaviti se,objevit se
1038,verschwinden::V,nestati,zmizet
1039,verschwinden::V,izgubiti se,zmizet
1040,sinken::V,trgnuti,klesat
1041,sinken::V,spustiti se,klesat
1042,abnehmen::V,opasti,ubýt
1043,zunehmen::V,povećati se,přibýt
1044,steigen::V,uzići,stoupat
1045,steigen::V,nadoći,stoupat
1046,wachsen::V,rasti,růst
1047,glänzen::V,blistati,lesknout se
1048,glänzen::V,sjati se,lesknout se
1049,funkeln::V,svjetlucati,jiskřit se
1050,lärmen::V,bučati,dělat hluk
1051,lärmen::V,galamiti,dělat hluk
1052,läuten::V,zvoniti,zvonit
1053,klingeln::V,zvoniti,zvonit
1054,klirren::V,zvečati,řinčet
1055,brausen::V,hujati,hučet
1056,rauschen::V,šumiti,šumět
1057,rauschen::V,šuškati,šumět
1058,klingen::V,zvučati,znít
1059,bellen::V,lajati,štěkat
1060,heulen::V,zavijati,výt
1061,blasen::V,puhati,foukat
1062,pfeifen::V,fućkati,pískat
1063,schreien::V,vikati,křičet
1064,schreien::V,kričati,křičet
1065,stöhnen::V,stenjati,sténat
1066,zittern::V,drhtati,třást se
1067,zittern::V,trepetati,třást se
1068,leben::V,živjeti,žít
1069,geboren werden::V,roditi se,rodit se
1070,atmen::V,disati,dýchat
1071,trinken::V,piti,pít
1072,essen::V,jesti,jíst
1073,schlucken::V,gutati,polykat
1074,müde werden::V,umoriti se,unavit se
1075,einschlafen::V,usnuti,usnout
1076,einschlafen::V,zaspati,usnout
1077,schlafen::V,spati,spát
1078,aufwachen::V,probuditi se,probudit se
1079,aufstehen::V,ustati,vstát
1080,sich erholen::V,odmoriti se,zotavovat se
1081,krank werden::V,oboljeti se,onemocnět
1082,krank werden::V,razboljeti se,onemocnět
1083,krank sein::V,bolovati,být nemocný
1084,schmerzen::V,boljeti,bolet
1085,husten::V,kašljati,kašlat
1086,genesen::V,ozdraviti,uzdravit se
1087,genesen::V,oporaviti se,uzdravit se
1088,sterben::V,umrijeti,umřít
1089,umkommen::V,skapati,zahynout
1090,sich bewegen::V,gibati se,pohnout se
1091,sich bewegen::V,kretati se,pohnout se
1092,sich rühren::V,maknuti se,hnout se
1093,sich erheben::V,dići se,zdvihnout se
1094,sich setzen::V,sjesti,posadit se
1095,hinfallen::V,pasti,upadnout
1096,laufen::V,hodati,běžet
1097,schreiten::V,stupati,kráčet
1098,spazierengehen::V,šetati se,procházet se
1099,eilen::V,hitati,spěchat
1100,sich beeilen::V,požuriti se,pospíšit si
1101,sausen::V,juriti,fičet
1102,rennen::V,trčati,pádit
1103,springen::V,skakati,skákat
1104,klettern::V,popeti se,lézt
1105,klettern::V,popeti se,šplhat
1106,klettern::V,penjati se,lézt
1107,klettern::V,penjati se,šplhat
1108,schaukeln::V,ljuljati se,houpat
1109,kriechen::V,puzati,lézt
1110,kriechen::V,puzati,plazit se
1111,kriechen::V,gmizati,lézt
1112,kriechen::V,gmizati,plazit se
1113,schwimmen::V,plivati,plavat
1114,tauchen::V,roniti,nořit se
1115,tauchen::V,gnjuriti,nořit se
1116,rudern::V,veslati,veslovat
1117,fahren::V,voziti se,jet
1118,fahren::V,voziti se,jezdit
1119,fliegen::V,letjeti,létat
1120,fliegen::V,lijetati,létat
1121,gehen::V,ići,jít
1122,weggehen::V,otići,odejít
1123,abfahren::V,krenuti,odjet
1124,abfahren::V,otputovati,odjet
1125,anhalten::V,stati,zastavit se
1126,anhalten::V,zaustaviti,zastavit se
1127,hineingehen::V,ulaziti,vcházet se
1128,eintreten::V,ući,vstoupit
1129,kommen::V,doći,přijít
1130,ankommen::V,stići,dojít
1131,zurückkommen::V,vratiti se,vrátit se
1132,zurückkommen::V,povratiti se,vrátit se
1133,bleiben::V,ostati,zůstat
1134,warten::V,čekati,čekat
1135,erwarten::V,očekivati,čekat na
1136,suchen::V,tražiti,hledat
1137,finden::V,naći,najít
1138,versuchen::V,pokušati,zkoušet
1139,vorbereiten::V,spremiti,připravit
1140,vorbereiten::V,pripremiti,připravit
1141,lieben::V,voljeti,milovat
1142,mögen::V,voljeti,mít rád
1143,lachen::V,smijati se,smát se
1144,rühren::V,taknuti,dojmout
1145,weinen::V,plakati,plakat
1146,schimpfen::V,psovati,nadávat
1147,sich ärgern::V,ljutiti se,pohoršit se
1148,sich fürchten::V,bojati se,bát se
1149,fürchten::V,bojati se,bát se
1150,fliehen::V,pobjeći,utéct
1151,flüchten::V,utjeći,prchnout
1152,sehen::V,vidjeti,vidět
1153,anschauen::V,ogledati,podívat se na
1154,ansehen::V,gledati,sledovat
1155,hören::V,čuti,slyšet
1156,zuhören::V,slušati,poslouchat
1157,probieren::V,probati,ochutnávat
1158,riechen::V,osjećati miris,cítit
1159,fühlen::V,osjećati,cítit
1160,scheinen::V,činiti se,zdát se
1161,zu sehen sein::V,biti vidljiv,moci být viděn
1162,vernehmen::V,saznati,uslyšet
1163,frieren::V,zima je,mrznout
1164,tun::V,raditi,dělat
1165,können::V,moći,moct
1166,wollen::V,htjeti,chtít
1167,anfangen::V,početi,začít
1168,beenden::V,svršiti,ukončit
1169,beenden::V,dovršiti,ukončit
1170,aufhören::V,prestati,přestat
1171,gelingen::V,uspjeti,podařit se
1172,geraten::V,desiti se,dařit se
1173,öffnen::V,otvoriti,otevřít
1174,schließen::V,zatvoriti,zavřít
1175,stellen::V,metnuti,postavit
1176,stellen::V,postaviti,postavit
1177,setzen::V,posaditi,posadit
1178,legen::V,polagati,klást
1179,legen::V,polagati,položit
1180,berühren::V,doticati,dotýkat se
1181,berühren::V,dodirivati,dotýkat se
1182,verbinden::V,spojiti,spojit
1183,verbinden::V,zavezati,spojit
1184,bedecken::V,pokriti,pokrýt
1185,aufhängen::V,objesiti,oběsit
1186,aufhängen::V,objesiti,pověsit
1187,anzünden::V,upaliti,zapálit
1188,anzünden::V,upaliti,podpálit
1189,anzünden::V,zapaliti,zapálit
1190,anzünden::V,zapaliti,podpálit
1191,aufheben::V,podići,zvednout
1192,aufheben::V,podići,zdvihnout
1193,aufheben::V,podignuti,zvednout
1194,aufheben::V,podignuti,zdvihnout
1195,zurücklassen::V,ostaviti,zanechat
1196,zurücklassen::V,pustiti natrag,zanechat
1197,verlieren::V,izgubiti,ztratit
1198,fallen lassen::V,ispustiti,upustit
1199,machen::V,uraditi,udělat
1200,machen::V,načiniti,udělat
1201,machen::V,napraviti,udělat
1202,herstellen::V,proizvesti,vyrobit
1203,bauen::V,graditi,stavět
1204,bauen::V,graditi,budovat
1205,reparieren::V,popraviti,opravit
1206,verbessern::V,poboljšati,zlepšit
1207,ändern::V,promijeniti,změnit
1208,graben::V,kopati,rýt
1209,graben::V,kopati,kopat
1210,graben::V,kopkati,rýt
1211,graben::V,kopkati,kopat
1212,beugen::V,saviti,ohnout
1213,biegen::V,saviti,ohnout
1214,biegen::V,sagnuti,ohnout
1215,drehen::V,vrtjeti,točit
1216,wenden::V,obrnuti,obrátit
1217,umdrehen::V,okrenuti,obrátit
1218,umdrehen::V,prevŕnuti,obrátit
1219,heben::V,dizati,zdvihnout
1220,hochheben::V,dignuti,zvednout
1221,ergreifen::V,uhvatiti,chopit se
1222,ergreifen::V,prihvatiti,chopit se
1223,halten::V,držati,držet
1224,drücken::V,pritiskivati,stisknout
1225,schieben::V,gurati,posouvat
1226,kratzen::V,česati,škrábat
1227,kratzen::V,grepsti,škrábat
1228,lecken::V,lizati,lízat
1229,beißen::V,ujesti,kousat
1230,beißen::V,gristi,kousat
1231,abreißen::V,otkinuti,utrhat
1232,abreißen::V,otkinuti,odtrhat
1233,abschneiden::V,odrezati,uřezat
1234,abschneiden::V,odrezati,ukrojit
1235,binden::V,vezati,přivázat
1236,stecken::V,turiti,strčit
1237,brechen::V,slomiti,lomit
1238,klopfen::V,lupati,ťukat
1239,klopfen::V,lupati,klepat
1240,klopfen::V,kucati,ťukat
1241,klopfen::V,kucati,klepat
1242,hauen::V,tući,bít
1243,hauen::V,udarati,bít
1244,kleben::V,lijepiti,lepit
1245,reiben::V,trti,třít
1246,streichen::V,namazati,mazat
1247,schleifen::V,brusiti,brousit
1248,schneiden::V,rezati,řezat
1249,schneiden::V,rezati,střihat
1250,rütteln::V,drmati,třást
1251,rütteln::V,drmati,otřást
1252,schütteln::V,tresti,třást
1253,schütteln::V,tresti,zatřást
1254,schwenken::V,mahati,mávat
1255,schütten::V,sipati,nasypat
1256,schütten::V,lijevati,nasypat
1257,füllen::V,napuniti,naplnit
1258,einwickeln::V,umotati,zavinout
1259,einwickeln::V,zamotati,zavinout
1260,tragen::V,nositi,nést
1261,schleppen::V,tegliti,vléct
1262,ziehen::V,vući,tahat
1263,ziehen::V,vući,táhnout
1264,aufbewahren::V,čuvati,schovat
1265,werfen::V,bacati,házet
1266,fangen::V,loviti,chytat
1267,fangen::V,hvatati,chytat
1268,packen::V,ščepati,uchvátit
1269,packen::V,zgrabiti,uchvátit
1270,verstecken::V,sakriti,schovat
1271,teilen::V,podijeliti,rozdělit
1272,schicken::V,slati,posílat
1273,bringen::V,donijeti,přinést
1274,hinzufügen::V,dodati,připojit
1275,hinzufügen::V,pridati,připojit
1276,bekommen::V,dobiti,dostat
1277,erhalten::V,primiti,uchovat
1278,nehmen::V,uzeti,vzít
1279,wählen::V,izabrati,zvolit
1280,auswählen::V,odabrati,vybrat
1281,bewahren::V,sačuvati,uchránit
1282,behindern::V,smetati,překážet
1283,verderben::V,pokvariti,zkazit
1284,beschädigen::V,oštetiti,porušit
1285,beschädigen::V,oštetiti,poškodit
1286,zerbrechen::V,razbiti,rozlámat
1287,zerbrechen::V,prelomiti,rozlámat
1288,zerreißen::V,poderati,roztrhnout
1289,zerreißen::V,rastrgnuti,roztrhnout
1290,zerstören::V,razoriti,zničit
1291,zerstören::V,razrušiti,zničit
1292,verbrennen::V,spaliti,spálit
1293,verbrennen::V,sagorjeti,spálit
1294,geben::V,dati,dát
1295,reichen::V,pružiti,podat
1296,schenken::V,darivati,darovat
1297,versprechen::V,obećati,slíbit
1298,wünschen::V,željeti,přát
1299,loben::V,hvaliti,chválit
1300,küssen::V,ljubiti,líbat
1301,wiegen::V,njihati,chovat
1302,wiegen::V,njihati,kolébat
1303,wiegen::V,ljuljati,chovat
1304,wiegen::V,ljuljati,kolébat
1305,zudecken::V,pokriti,přikrýt
1306,zudecken::V,pokriti,přiklopit
1307,wecken::V,probuditi,vzbudit
1308,zeigen::V,pokazati,ukázat
1309,führen::V,voditi,vést
1310,lehren::V,učiti,učit
1311,unterrichten::V,poučiti,vyučovat
1312,aufziehen::V,uzgajati,vychovat
1313,leiten::V,upravljati,vodit
1314,antreiben::V,natjeravati,nutit
1315,lassen::V,dati,dát
1316,einladen::V,pozvati,pozvat
1317,vereinigen::V,ujediniti,spojit
1318,besuchen::V,posjetiti,návštívit
1319,treffen::V,sresti,potkat
1320,sich versammeln::V,okupiti se,shromáždit se
1321,spielen::V,igrati se,hrát
1322,singen::V,pjevati,zpívat
1323,tanzen::V,plesati,tančit
1324,sich trennen::V,razići se,rozejít se
1325,verlassen::V,ostaviti,opustit
1326,verlassen::V,napustiti,opustit
1327,retten::V,spasiti,zachránit
1328,bewachen::V,čuvati,hlídat
1329,bewachen::V,stražariti,hlídat
1330,schützen::V,čuvati,chránit
1331,verteidigen::V,obraniti,obhájit
1332,sich schlagen::V,biti se,bít se
1333,sich schlagen::V,udariti se,bít se
1334,schießen::V,pucati,střílet
1335,schießen::V,strijeljati,střílet
1336,siegen::V,pobijediti,zvítězit
1337,ärgern::V,ljutiti,zlobit
1338,ärgern::V,ljutiti,pohoršit
1339,schlagen::V,biti,udeřit
1340,schlagen::V,biti,praštit
1341,schlagen::V,udariti,udeřit
1342,schlagen::V,udariti,praštit
1343,treten::V,šutnuti,kopnout
1344,stechen::V,ubosti,bodnout
1345,stechen::V,ubosti,píchnout
1346,stoßen::V,gurnuti,strčit
1347,stehlen::V,ukrasti,ukrást
1348,stören::V,smetati,vyrušit
1349,belästigen::V,smetati,obtěžovat
1350,belästigen::V,dosaditi,obtěžovat
1351,verbergen::V,skriti,skrýt
1352,täuschen::V,obmanuti,klamat
1353,betrügen::V,prevarati,podvést
1354,töten::V,ubiti,zabít
1355,wohnen::V,stanovati,bydlit
1356,arbeiten::V,raditi,pracovat
1357,sammeln::V,sabrati,sebrat
1358,pflücken::V,ubrati,česat
1359,jagen::V,loviti,uhonit
1360,fischen::V,ribati,chytat ryby
1361,fischen::V,loviti ribu,chytat ryby
1362,fassen::V,uloviti,ulovit
1363,hüten::V,pasti,pást
1364,treiben::V,goniti,hnát
1365,anbinden::V,privezati,přivázat
1366,füttern::V,hraniti,krmit
1367,melken::V,musti,dojit
1368,hacken::V,sjeckati,seknout
1369,gießen::V,politi,zalít
1370,reifen::V,sazreti,uzrát
1371,zubereiten::V,prigotoviti,připravit
1372,kochen::V,kuhati,vařit
1373,backen::V,peći,péct
1374,braten::V,peći,smažit
1375,braten::V,pržiti,smažit
1376,umrühren::V,promiješati,zamíchat
1377,stricken::V,plesti,plést
1378,nähen::V,šiti,šít
1379,färben::V,obojiti,nabarvit
1380,reinigen::V,očistiti,očistit
1381,reinigen::V,počistiti,očistit
1382,waschen::V,prati,mýt
1383,abwischen::V,otrti,utřít
1384,spülen::V,isprati,spláchnout
1385,spülen::V,oplakati,spláchnout
1386,fegen::V,mesti,zamést
1387,fegen::V,pomesti,zamést
1388,kehren::V,mesti,mést
1389,baden::V,kupati se,koupat se
1390,sich waschen::V,umiti se,mýt se
1391,sich waschen::V,prati se,mýt se
1392,ausziehen::V,svući,svléct
1393,anziehen::V,obući,obléct
1394,sich anziehen::V,obući se,oblékat se
1395,kämmen::V,češljati,učesat
1396,schmücken::V,uresiti,ozdobit
1397,schmücken::V,nakititi,ozdobit
1398,sagen::V,reći,říct
1399,sagen::V,kazati,říct
1400,sprechen::V,govoriti,mluvit
1401,reden::V,govoriti,hovořit
1402,reden::V,besjediti,hovořit
1403,sich unterhalten::V,razgovarati se,povídat se
1404,fragen::V,pitati,zeptat se
1405,bitten::V,moliti,prosit
1406,erzählen::V,ispričati,povídat
1407,erzählen::V,pripovjediti,povídat
1408,mitteilen::V,saopćiti,sdělit
1409,mitteilen::V,saopćiti,oznámit
1410,nennen::V,nazvati,nazvat
1411,rufen::V,zvati,volat
1412,rufen::V,zvati,zavolat
1413,rufen::V,dozvati,volat
1414,rufen::V,dozvati,zavolat
1415,prahlen::V,hvalisati se,chlubit se
1416,übersetzen::V,prevesti,přeložit
1417,denken::V,misliti,myslit
1418,glauben::V,vjerovati,věřit
1419,bemerken::V,zapaziti,zpozorovat
1420,bemerken::V,primijetiti,zpozorovat
1421,erkennen::V,prepoznati,poznat
1422,begreifen::V,pojmiti,pochopit
1423,begreifen::V,shvatiti,pochopit
1424,verstehen::V,razabrati,porozumět
1425,lernen::V,učiti se,učit se
1426,wissen::V,znati,vědět
1427,sich erinnern an::V,sjetiti se,vzpomínat si na
1428,vergessen::V,zaboraviti,zapomínat
1429,messen::V,mjeriti,měřit
1430,zählen::V,brojiti,spočítat
1431,rechnen::V,računati,počítat
1432,lesen::V,čitati,číst
1433,malen::V,slikati,malovat
1434,zeichnen::V,crtati,rýsovat
1435,schreiben::V,pisati,psát
1436,besitzen::V,imati,mít
1437,besitzen::V,imati,vlastnit
1438,besitzen::V,posjedovati,mít
1439,besitzen::V,posjedovati,vlastnit
1440,kaufen::V,kupiti,koupit
1441,verkaufen::V,prodati,prodat
1442,verkaufen::V,raspačati,prodat
1443,bezahlen::V,platiti,zaplatit
1444,zahlen::V,plaćati,platit
1445,beherrschen::V,vladati,ovládat
1446,beherrschen::V,gospodariti,ovládat
1447,ertragen::V,trpjeti,snést
1448,ertragen::V,podnijeti,snést
1449,Gehirn::N,,mozek
