,Concept_ID,hy,pl
755,vorher::ADV,առաջ,przedtem
756,zuerst::ADV,նախ,naprzód
757,zuerst::ADV,նախ,najpierw
758,einmal::ADV,մի անգամ,raz
759,manchmal::ADV,երբեմն,czasem
760,oft::ADV,հաճախ,często
761,immer::ADV,միշտ,zawsze
762,niemals::ADV,երբեք,nigdy
763,hier::ADV,այստեղ,tu
764,hier::ADV,այստեղ,tutaj
765,hierhin::ADV,այստեղ,tu
766,von hier::ADV,այդտեղից,stąd
767,dort::ADV,այնտեղ,tam
768,dorthin::ADV,այնտեղ,tam
769,geradeaus::ADV,ուղիղ,prosto
770,vorwärts::ADV,առաջ,naprzód
771,rückwärts::ADV,դեպի ետ,wstecz
772,zurück::ADV,ետ,z powrotem
773,unten::ADV,ներքեւում,u dołu
774,unten::ADV,ներքեւում,na dole
775,hinab::ADV,ներքեւ,na_dół
776,hinab::ADV,ներքեւ,w_dół
777,oben::ADV,վերեւում,w górze
778,oben::ADV,վերեւում,na górze
779,hinauf::ADV,վերեւ,w górę
780,hinauf::ADV,վերեւ,na górę
781,überall::ADV,ամենուր,wszędzie
782,nicht::ADV,չէ,nie
783,ein wenig::ADV,մի քիչ,trochę
784,kaum::ADV,հազիվ,ledwie
785,kaum::ADV,հազիվ,prawie nie
786,sehr::ADV,շատ,bardzo
787,so::ADV,այդպես,tak
788,noch::ADV,դեռ,jeszcze
789,nur::ADV,միայն,tylko
790,schon::ADV,արդեն,już
791,wieder::ADV,նորից,znów
792,wieder::ADV,նորից,znowu
793,wieder::ADV,դարձյալ,znów
794,wieder::ADV,դարձյալ,znowu
795,vergebens::ADV,իզուր,na próżno
796,vor::PRP,դիմացը,przed
797,hinter::PRP,ետեւը,za
798,unter::PRP,տակ,pod
799,durch::PRP,միջով,przez
800,neben::PRP,քովը,obok
801,zwischen::PRP,միջեւ,między
802,wegen::PRP,պատճառով,z powodu
803,wegen::PRP,շնորհից,z powodu
804,dies::PRN,սա,to
805,dies::PRN,այս,to
806,das::PRN,դա,to
807,das::PRN,այդ,to
808,alles::PRN,ամեն ինչ,wszystko
809,ich::PRN,ես,ja
810,du::PRN,դու,ty
811,er::PRN,նա,on
812,wir::PRN,մենք,my
813,ihr::PRN,դուք,wy
814,sie::PRN,նրանք,oni
815,was::FPRN,ինչ,co
816,wer::FPRN,ով,kto
817,wo::FADV,ուր,gdzie
818,wo::FADV,որտեղ,gdzie
819,wohin::FADV,դեպի ուր,dokąd
820,wie::FADV,ինչպես,jak
821,warum::FADV,ինչու,dlaczego
822,wieviel::FNUM,որչափ,ile
823,eins::NUM,մեկ,jeden
824,zwei::NUM,երկու,dwa
825,drei::NUM,երեք,trzy
826,vier::NUM,չորս,cztery
827,fünf::NUM,հինգ,pięć
828,sechs::NUM,վեց,sześć
829,sieben::NUM,յոթ,siedem
830,acht::NUM,ութ,osiem
831,neun::NUM,ինը,dziewięć
832,zehn::NUM,տասը,dziesięć
833,elf::NUM,տասնմեկ,jedenaście
834,zwölf::NUM,տասներկու,dwanaście
835,zwanzig::NUM,քսան,dwadzieścia
836,dreißig::NUM,երեսուն,trzydzieści
837,vierzig::NUM,քառասուն,czterdzieści
838,fünfzig::NUM,հիսուն,pięćdziesiąt
839,sechzig::NUM,վաթսուն,sześćdziesiąt
840,siebzig::NUM,յոթանասուն,siedemdziesiąt
841,achtzig::NUM,ութսուն,osiemdziesiąt
842,neunzig::NUM,իննսուն,dziewięćdziesiąt
843,hundert::NUM,հարյուր,sto
844,tausend::NUM,հազար,tysiąc
845,und::CNJ,ու,i
846,oder::CNJ,կամ,lub
847,oder::CNJ,կամ,albo
848,stehen::V,կանգնել,stać
849,sitzen::V,նստել,siedzieć
850,liegen::V,ստել,leżeć
851,hängen::V,կախվել,wisieć
852,werden::V,դառնալ,zostać
853,werden::V,դառնալ,stać się
854,passieren::V,պատահել,dziać się
855,passieren::V,պատահել,zdarzyć się
856,beginnen::V,սկսվել,zacząć się
857,enden::V,վերջանալ,kończyć się
858,wechseln::V,փոխվել,zmienić się
859,aufgehen[Sonne]::V,բարձրանալ,wzejść
860,aufgehen[Sonne]::V,ելնել ,wzejść
861,untergehen[Sonne]::V,մտնել,zajść
862,scheinen[Sonne]::V,շողալ,świecić
863,scheinen[Sonne]::V,փայլել,świecić
864,donnern::V,որոտալ,grzmieć
865,wehen::V,փչել,wiać
866,strömen::V,հոսել,płynąć
867,strömen::V,հոսել,lać się
868,fließen::V,հոսել,ciec
869,fließen::V,հոսել,płynąć
870,sich drehen::V,պտտվել,obracać się
871,schwanken::V,տատանվել,chwiać się
872,schwingen::V,ճոճվել,wahać się
873,fallen::V,ընկնել,padać
874,brennen::V,այրվել,palić się
875,rauchen::V,ծխել,dymić
876,rauchen::V,ծխել,dymić się
877,regnen::V,անձրեւ գալ,padać
878,gefrieren::V,սառչել,zamarznąć
879,tauen::V,լկիլ,tajać
880,schmelzen::V,հալիլ,topnieć
881,trocknen::V,չորանալ,schnąć
882,sieden::V,եռալ,wrzeć
883,sieden::V,եռալ,kipieć
884,faulen::V,փտել,gnić
885,verfaulen::V,նեխել,zgnić
886,reißen::V,պատռվել,urywać się
887,reißen::V,ճղվել,urywać się
888,versinken::V,սուզվել,tonąć
889,vergehen::V,անցնել ,przechodzić
890,erscheinen::V,հայտնվել,zjawiać się
891,erscheinen::V,երեւալ,zjawiać się
892,verschwinden::V,անհետանալ,zniknąć
893,sinken::V,ընկնել,spadać
894,abnehmen::V,փոքրանալ,spadać
895,zunehmen::V,մեծանալ,wzrosnąć
896,steigen::V,բարձրանալ,wzrastać
897,wachsen::V,աճել,rosnąć
898,glänzen::V,նշուլել,błyszczeć
899,glänzen::V,փայլիլ,błyszczeć
900,funkeln::V,փայլատակել,zabłyszczeć
901,lärmen::V,աղմուկ հանել,hałasować
902,läuten::V,զնգալ,dzwonić
903,klingeln::V,զնգալ,dzwonić
904,klirren::V,զնգզնգալ,brzęczeć
905,brausen::V,մոլեգնել,huczeć
906,rauschen::V,սոսափել,szumieć
907,rauschen::V,սոսափել,szeleścić
908,klingen::V,հնչել,brzmieć
909,klingen::V,հնչել,dźwięczeć
910,bellen::V,հաչել,szczekać
911,heulen::V,ոռնալ ,wyć
912,blasen::V,փչել ,dmuchnąć
913,pfeifen::V,սուլել,gwizdać
914,schreien::V,գոռալ ,krzyczeć
915,stöhnen::V,տնքալ,stękać
916,zittern::V,դողալ,drżeć
917,leben::V,ապրել,żyć
918,geboren werden::V,ծնվել,urodzić się
919,atmen::V,շնչել,oddychać
920,trinken::V,խմել,pić
921,essen::V,ուտել,jeść
922,schlucken::V,կլանել,połknąć
923,schlucken::V,կուլ տալ,połknąć
924,müde werden::V,հոգնել,zmęczyć się
925,einschlafen::V,քուն մտնել,zasnąć
926,schlafen::V,քնել,spać
927,aufwachen::V,արթննալ,obudzić się
928,aufstehen::V,ելլել,wstać
929,sich erholen::V,հանգստանալ,wypoczywać
930,krank werden::V,հիւանդանալ,zachorować
931,krank sein::V,հիվանդ լինել,chorować
932,schmerzen::V,ցավել,boleć
933,husten::V,հազալ,kaszlać
934,genesen::V,ապաքինվել,wyzdrowieć
935,sterben::V,մեռնել,umrzeć
936,sterben::V,վախճանվել,umrzeć
937,umkommen::V,կործանվել,zginąć
938,sich bewegen::V,ընթանալ,poruszać się
939,sich rühren::V,շարժվել,ruszyć się
940,sich erheben::V,կանգնել,podnieść się
941,sich erheben::V,վեր կենալ,podnieść się
942,sich setzen::V,նստել,usiąść
943,hinfallen::V,ընկնել,upaść
944,laufen::V,քայլել,chodzić
945,schreiten::V,ճեմել,kroczyć
946,spazierengehen::V,շրջագայել,iść na spacer
947,eilen::V,շտապել,pospieszać
948,sich beeilen::V,շտապել ,pospieszyć się
949,sausen::V,սլանալ,pędzić
950,rennen::V,վազել,biec
951,rennen::V,վազել,biegać
952,springen::V,ցատկել,skakać
953,klettern::V,մագլցել,wspinać się
954,schaukeln::V,ճոճվել,huśtać
955,schaukeln::V,ճոճվել,kołysać
956,schaukeln::V,օրորվել,huśtać
957,schaukeln::V,օրորվել,kołysać
958,kriechen::V,սողալ,pełzać
959,kriechen::V,սողալ,czołgać się
960,schwimmen::V,լողալ,pływać
961,tauchen::V,սուզվել,zanurzać się
962,rudern::V,թիավարել,wiosłować
963,fahren::V,ընթանալ,jechać
964,fliegen::V,թռչել,latać
965,fliegen::V,թռչել,lecieć
966,gehen::V,գնալ,iść
967,weggehen::V,հեռանալ,odejść
968,abfahren::V,ճանապարհվել,odjechać
969,anhalten::V,կանգնել,zatrzymać się
970,hineingehen::V,մտնել,wchodzić
971,eintreten::V,մտնել,wejść
972,eintreten::V,մտնել,nastąpić
973,kommen::V,գալ,przyjść
974,ankommen::V,ժամանել,przybyć
975,zurückkommen::V,վերադառնալ,wrócić
976,bleiben::V,մնալ,zostać
977,warten::V,սպասել,czekać
978,erwarten::V,սպասել,oczekiwać
979,suchen::V,որոնել,szukać
980,finden::V,գտնել,znaleźć
981,versuchen::V,փորձել,próbować
982,vorbereiten::V,պատրաստել,przygotować
983,lieben::V,սիրել,kochać
984,mögen::V,հավանել,lubić
985,mögen::V,սիրել,lubić
986,lachen::V,ծիծաղել,śmiać się
987,rühren::V,հուզել,wzruszyć
988,weinen::V,լալ,płakać
989,schimpfen::V,տրտնջալ,kląć
990,schimpfen::V,քրթմնջել,kląć
991,sich ärgern::V,զայրանալ,gniewać się
992,sich fürchten::V,վախնալ,bać się
993,fürchten::V,վախենալ,bać się
994,fliehen::V,փախչել,uciekać
995,flüchten::V,փախչել,uciec
996,sehen::V,տեսնել,widzieć
997,sehen::V,տեսնել,zobaczyć
998,anschauen::V,դիտել,oglądać
999,ansehen::V,նայել,popatrzeć na
1000,hören::V,լսել,słyszeć
1001,zuhören::V,ունկնդրել,słuchać
1002,probieren::V,համը տեսել,kosztować
1003,riechen::V,հոտ առնել,wąchać
1004,fühlen::V,զգալ,czuć
1005,fühlen::V,զգալ,odczuwać
1006,scheinen::V,երեւալ,wydawać się
1007,zu sehen sein::V,երեւալ,widnieć
1008,vernehmen::V,իմանալ ,usłyszeć
1009,frieren::V,մրսել,marznąć
1010,tun::V,անել,czynić
1011,können::V,կարողանալ,móc
1012,können::V,կարողանալ,umieć
1013,wollen::V,ուզել,chcieć
1014,wollen::V,ցանկանալ,chcieć
1015,anfangen::V,սկսել,zacząć
1016,beenden::V,վերջացնել,zakończyć
1017,aufhören::V,դադարել,przestać
1018,gelingen::V,հաջողվել,udać się
1019,gelingen::V,գլուխ գալ,udać się
1020,geraten::V,ստացվել,udać się
1021,öffnen::V,բաց անել,otworzyć
1022,schließen::V,փակել ,zamknąć
1023,stellen::V,դնել,postawić
1024,setzen::V,նստեցնել,posadzić
1025,legen::V,դնել,kłaść
1026,berühren::V,դիպչել,dotykać
1027,berühren::V,շոշափել,dotykać
1028,verbinden::V,շաղկապել,łączyć
1029,bedecken::V,ծածկել,przykryć
1030,aufhängen::V,կախել,powiesić
1031,anzünden::V,վառել,zapalić
1032,aufheben::V,վերցնել,podnieść
1033,zurücklassen::V,թողնել,zostawić
1034,verlieren::V,կորցնել,zgubić
1035,fallen lassen::V,գցել,upuścić
1036,machen::V,անել,zrobić
1037,herstellen::V,արտադրել,wytworzyć
1038,bauen::V,կառուցել,budować
1039,reparieren::V,նորոգել,naprawiać
1040,verbessern::V,բարելավել,ulepszyć
1041,ändern::V,փոխել,zmienić
1042,graben::V,փորել,kopać
1043,beugen::V,ծռել,zagiąć
1044,biegen::V,թեքել,zgiąć
1045,drehen::V,ոլորել,obracać
1046,wenden::V,պտտել,obrocić
1047,umdrehen::V,շրջել,obrocić
1048,heben::V,բարձրացնել,podnosić
1049,hochheben::V,բարձրացնել,podnieść
1050,ergreifen::V,վարակվել,chwycić
1051,halten::V,բռնել,trzymać
1052,drücken::V,ճնշել,naciskać
1053,schieben::V,հրել,pchać
1054,schieben::V,հրել,posuwać
1055,kratzen::V,քերել,drapać
1056,lecken::V,լիզել,lizać
1057,beißen::V,կծել,kąsać
1058,abreißen::V,պոկել,oderwać
1059,abschneiden::V,կտրել ,odciąć
1060,binden::V,կապել,wiązać
1061,stecken::V,խրել,wetknąć
1062,brechen::V,կոտրել ,złamać
1063,klopfen::V,թակել,pukać
1064,klopfen::V,թակել,stukać
1065,hauen::V,ծեծել,bić
1066,kleben::V,կպցնել,kleić
1067,reiben::V,շփել,trzeć
1068,streichen::V,վրան քսել,smarować
1069,schleifen::V,սրել ,ostrzyć
1070,schneiden::V,կտրել,ciąć
1071,schneiden::V,կտրել,krajać
1072,rütteln::V,ցնցել,trząść
1073,schütteln::V,թափահարել,trząść
1074,schwenken::V,ճոճել,machać
1075,schütten::V,լցնել,nasypać
1076,füllen::V,լիքը լցնել,napełnić
1077,einwickeln::V,փաթաթել,zawinąć
1078,tragen::V,կրել,nieść
1079,tragen::V,տանել,nieść
1080,schleppen::V,քաշել,wlec
1081,ziehen::V,ձգել,ciągnąć
1082,ziehen::V,քաշել,ciągnąć
1083,aufbewahren::V,պահել ,przechowywać
1084,werfen::V,նետել,rzucać
1085,packen::V,հափշտակել,chwycić
1086,verstecken::V,ծածկել,ukryć
1087,verstecken::V,ծածկել,schować
1088,teilen::V,բաժանել,podzielić
1089,schicken::V,ուղարկել,posyłać
1090,bringen::V,բերել,przynieść
1091,hinzufügen::V,ավելացնել,dodać
1092,bekommen::V,հայթայթել,dostać
1093,erhalten::V,ստանալ,otrzymać
1094,nehmen::V,վերցնել,wziąć
1095,wählen::V,ընտրել,wybrać
1096,auswählen::V,գերադասել,wybrać
1097,bewahren::V,պահպանել,zachować
1098,behindern::V,խոչընդոտել,utrudnić
1099,behindern::V,խոչընդոտել,przeszkadzać
1100,verderben::V,փչացնել,zepsuć
1101,beschädigen::V,վնասել,uszkodzić
1102,zerbrechen::V,ջարդել,złamać
1103,zerbrechen::V,կոտրել,złamać
1104,zerreißen::V,պատռել,drzeć
1105,zerreißen::V,պատռել,rozdzierać
1106,zerstören::V,քանդել,zniszczyć
1107,verbrennen::V,այրել,spalić
1108,geben::V,տալ,dać
1109,reichen::V,հանձնել,podać
1110,schenken::V,նվիրել,darować
1111,versprechen::V,խոստանալ,obiecać
1112,wünschen::V,մաղթել,życzyć
1113,loben::V,գովել,chwalić
1114,küssen::V,համբուրել,całować
1115,wiegen::V,օրորել,kołysać
1116,zudecken::V,վրան գցել,przykryć
1117,wecken::V,զարթնեցնել,zbudzić
1118,zeigen::V,ցույց տալ,pokazać
1119,führen::V,ուղեկցել,wieść
1120,führen::V,ուղեկցել,prowadzić
1121,lehren::V,սովորեցնել,uczyć
1122,unterrichten::V,ավանդել,nauczać
1123,aufziehen::V,դաստիարակել,wychować
1124,leiten::V,ղեկավարել,kierować
1125,leiten::V,կառավարել,kierować
1126,antreiben::V,շտապեցնել,popędzić
1127,lassen::V,ստիպել,zostawić
1128,einladen::V,հրավիրել,zaprosić
1129,vereinigen::V,միացնել,zjednoczyć
1130,besuchen::V,այցելել,odwiedzić
1131,treffen::V,հանդիպել,trafić
1132,treffen::V,հանդիպել,spotkać
1133,sich versammeln::V,հավաքվել,zebrać się
1134,sich versammeln::V,հավաքվել,zgromadzić się
1135,spielen::V,խաղալ,grać
1136,spielen::V,խաղալ,bawić się
1137,singen::V,երգել,śpiewać
1138,tanzen::V,պարել,pląsać
1139,tanzen::V,պարել,tańczyć
1140,sich trennen::V,ցրվել,rozstać się
1141,verlassen::V,լքել,opuścić
1142,retten::V,փրկել,ocalić
1143,retten::V,փրկել,uratować
1144,bewachen::V,պահել,pilnować
1145,schützen::V,պաշտպանել,ochronić
1146,verteidigen::V,պաշտպանել,bronić
1147,sich schlagen::V,կռվել,pobić się
1148,schießen::V,կրակել,strzelać
1149,siegen::V,հաղթել,zwycziężyć
1150,ärgern::V,ձանձրացնել,gniewać
1151,schlagen::V,խփել,bić
1152,schlagen::V,խփել,uderzyć
1153,treten::V,քացի տալ,kopnąć
1154,stechen::V,խայթել,ukłuć
1155,stoßen::V,մղել,popchnąć
1156,stehlen::V,գողանալ,ukraść
1157,stören::V,խանգարել,zakłócić
1158,stören::V,խանգարել,przeszkodzić
1159,belästigen::V,անհանգստացնել,dokuczać
1160,verbergen::V,թաքցնել,ukryć
1161,täuschen::V,խաբել,łudzić
1162,betrügen::V,խաբել,oszukać
1163,töten::V,սպանել ,zabić
1164,wohnen::V,բնակվել,mieszkać
1165,arbeiten::V,աշխատել,pracować
1166,sammeln::V,հավաքել,zebrać
1167,pflücken::V,քաղել,zerwać
1168,jagen::V,որս անել,polować
1169,fischen::V,ձուկ բռնել,łowić ryby
1170,fassen::V,բռնել,złapać
1171,hüten::V,արածեցնել,paść
1172,treiben::V,հովուել,pędzić
1173,anbinden::V,չուանել,przywiązać
1174,füttern::V,կերակրել,karmić
1175,melken::V,կթել,doić
1176,hacken::V,կոտորել,rąbać
1177,gießen::V,ջրել,lać
1178,gießen::V,ջրել,podlać
1179,reifen::V,հասունանալ ,dojrzeć
1180,zubereiten::V,պատրաստել,przyrządzić
1181,kochen::V,եփել,gotować
1182,backen::V,թխել,piec
1183,braten::V,տապակել,piec
1184,braten::V,տապակել,smażyć
1185,umrühren::V,խառնել,przemieszać
1186,stricken::V,գործել,dziać
1187,nähen::V,կարել,szyć
1188,färben::V,ներկել,pofarbować
1189,reinigen::V,մաքրել,oczyścić
1190,waschen::V,լվանալ,prać
1191,abwischen::V,սրբել,obetrzeć
1192,spülen::V,ողողել,płukać
1193,spülen::V,պարզաջրել,płukać
1194,fegen::V,ավլել,zamiatać
1195,kehren::V,ավլել,zamieść
1196,baden::V,լողանալ,kąpać się
1197,sich waschen::V,լվացվել,myć się
1198,ausziehen::V,հանել,zdjąć
1199,anziehen::V,հագնել,włożyć
1200,sich anziehen::V,հագնվել,ubrać się
1201,kämmen::V,սանրել,uczesać
1202,schmücken::V,զարդարել,ozdabiać
1203,sagen::V,ասել,powiedzieć
1204,sprechen::V,խոսել,mówić
1205,reden::V,զրուցել,mówić
1206,sich unterhalten::V,խոսակցել,rozmawiać
1207,fragen::V,հարցնել,zapytać
1208,bitten::V,խնդրել,prosić
1209,erzählen::V,պատմել,opowiedzieć
1210,mitteilen::V,հաղորդել,zawiadomić o
1211,nennen::V,անվանել,nazwać
1212,rufen::V,կանչել,wołać
1213,prahlen::V,պարծենալ,chełpić się
1214,übersetzen::V,թարգմանել,tłumaczyć
1215,denken::V,մտածել,myśleć
1216,glauben::V,հավատալ,sądzić
1217,glauben::V,հավատալ,wierzyć
1218,bemerken::V,նկատել,zauważyć
1219,erkennen::V,ճանաչել,poznać
1220,begreifen::V,հասկանալ,zrozumieć
1221,verstehen::V,ըմբռնել,rozumieć
1222,verstehen::V,ըմբռնել,dosłyszeć
1223,lernen::V,սովորել,uczyć się
1224,wissen::V,իմանալ,wiedzieć
1225,sich erinnern an::V,հիշել,przypomnieć sobie
1226,sich erinnern an::V,մտաբերել,przypomnieć sobie
1227,vergessen::V,մոռանալ,zapomnieć
1228,messen::V,չափել,mierzyć
1229,zählen::V,թվել,liczyć
1230,zählen::V,հաշվել,liczyć
1231,rechnen::V,հաշվել,rachować
1232,rechnen::V,հաշվարկել,rachować
1233,lesen::V,կարդալ,czytać
1234,malen::V,նկարել,malować
1235,zeichnen::V,գծել,rysować
1236,schreiben::V,գրել,pisać
1237,besitzen::V,ունենալ,posiadać
1238,besitzen::V,տեր լինել,posiadać
1239,kaufen::V,գնել,kupić
1240,verkaufen::V,վաճառել,sprzedać
1241,bezahlen::V,վճարել,zapłacić
1242,zahlen::V,վճարել,płacić
1243,beherrschen::V,ղեկավարել,opanować
1244,ertragen::V,դիմանալ,znieść
1245,Horn::N,,róg
1246,fangen::V,,łowić
