,Concept_ID,fi,tt
809,rückwärts::ADV,taaksepäin,кире
810,zurück::ADV,takaisin,кире
811,unten::ADV,alhaalla,түбәндә
812,hinab::ADV,alas,аска
813,oben::ADV,ylhäällä,өстә
814,oben::ADV,ylhäällä,югарыда
815,hinauf::ADV,ylös,өскә
816,überall::ADV,kaikkialla,hәркайда
817,nicht::ADV,ei,түгел
818,ein wenig::ADV,vähän,бераз
819,kaum::ADV,tuskin,көчкә
820,sehr::ADV,kovin,бик
821,sehr::ADV,oikein,бик
822,so::ADV,näin,алай
823,noch::ADV,vielä,янә
824,noch::ADV,vielä,тагын
825,nur::ADV,vain,фәкать
826,nur::ADV,ainoastaan,фәкать
827,schon::ADV,jo,инде
828,wieder::ADV,taas,янә
829,wieder::ADV,taas,тагын
830,wieder::ADV,jälleen,янә
831,wieder::ADV,jälleen,тагын
832,vergebens::ADV,turhaan,юкка
833,vor::PRP,edessä,алдыннан
834,hinter::PRP,takana,арттан
835,unter::PRP,alla,астында
836,durch::PRP,läpi,аша
837,durch::PRP,kautta,аша
838,neben::PRP,vieressä,тирәсендә
839,zwischen::PRP,välillä,арасында
840,wegen::PRP,takia,сәбәпле
841,wegen::PRP,vuoksi,сәбәпле
842,dies::PRN,tämä,бу
843,das::PRN,se,ул
844,alles::PRN,kaikki,һәммә
845,ich::PRN,minä,мин
846,du::PRN,sinä,син
847,er::PRN,hän,ул
848,wir::PRN,me,без
849,ihr::PRN,te,сез
850,sie::PRN,he,ул
851,was::FPRN,mikä,ни
852,was::FPRN,mikä,нәрсә
853,wer::FPRN,ken,кем
854,wer::FPRN,kuka,кем
855,wo::FADV,missä,кайда
856,wohin::FADV,mihin,кая
857,wie::FADV,miten,ничек
858,wie::FADV,kuinka,ничек
859,warum::FADV,miksi,нигә
860,wieviel::FNUM,paljonko,ничә
861,wieviel::FNUM,kuinka paljon,ничә
862,eins::NUM,yksi,бер
863,zwei::NUM,kaksi,ике
864,drei::NUM,kolme,өч
865,vier::NUM,neljä,дүрт
866,fünf::NUM,viisi,биш
867,sechs::NUM,kuusi,алты
868,sieben::NUM,seitsemän,җиде
869,acht::NUM,kahdeksan,сигез
870,neun::NUM,yhdeksän,тугыз
871,zehn::NUM,kymmenen,ун
872,elf::NUM,yksitoista,унбер
873,zwölf::NUM,kaksitoista,унике
874,zwanzig::NUM,kaksikymmentä,егерме
875,dreißig::NUM,kolmekymmentä,утыз
876,vierzig::NUM,neljäkymmentä,кырык
877,fünfzig::NUM,viisikymmentä,илле
878,sechzig::NUM,kuusikymmentä,алтмыш
879,siebzig::NUM,seitsemänkymmentä,җитмеш
880,achtzig::NUM,kahdeksankymmentä,сиксән
881,neunzig::NUM,yhdeksänkymmentä,туксан
882,hundert::NUM,sata,йөз
883,tausend::NUM,tuhat,мең
884,und::CNJ,ja,вә
885,oder::CNJ,tai,яки
886,oder::CNJ,tai,яисә
887,stehen::V,seisoa,тору
888,sitzen::V,istua,утыру
889,liegen::V,maata,яту
890,hängen::V,riippua,эленү
891,werden::V,tulla,булу
892,werden::V,joutua,булу
893,passieren::V,sattua,булу
894,passieren::V,tapahtua,булу
895,beginnen::V,alkaa,башлану
896,enden::V,loppua,бетү
897,enden::V,päättyä,бетү
898,wechseln::V,vaihtua,үзгәртү
899,wechseln::V,vaihdella,үзгәртү
900,aufgehen[Sonne]::V,nousta,чыгу
901,untergehen[Sonne]::V,laskea,бату
902,scheinen[Sonne]::V,paistaa,яктырту
903,donnern::V,jyristä,күкрәү
904,wehen::V,tuulla,исү
905,wehen::V,puhaltaa,исү
906,strömen::V,virrata,агу
907,fließen::V,valua,агу
908,fließen::V,juosta,агу
909,sich drehen::V,pyöriä,бөтерелү
910,schwanken::V,horjua,икеләнү
911,schwingen::V,heilua,тирбәлү
912,schwingen::V,värähdellä,тирбәлү
913,fallen::V,pudota,егылу
914,fallen::V,langeta,егылу
915,brennen::V,palaa,яну
916,rauchen::V,savuta,төтәү
917,rauchen::V,savuta,төтенләү
918,regnen::V,sataa,яву
919,gefrieren::V,jäätyä,кату
920,tauen::V,sulaa,эрү
921,tauen::V,sulaa,эретү
922,schmelzen::V,sulaa,эрү
923,schmelzen::V,sulaa,эретү
924,trocknen::V,kuivua,кибү
925,sieden::V,kiehua,ургылу
926,faulen::V,mädätä,черү
927,verfaulen::V,mädätä,черү
928,verfaulen::V,mädäntyä,черү
929,reißen::V,revetä,өзелү
930,versinken::V,upota,бату
931,versinken::V,vajota,бату
932,vergehen::V,kulua,авышу
933,erscheinen::V,ilmestyä,пәйда булу
934,verschwinden::V,kadota,югалу
935,verschwinden::V,kadota,юк булу
936,sinken::V,vajota,кимү
937,sinken::V,vajota,кайту
938,abnehmen::V,vähetä,азаю
939,zunehmen::V,kasvaa,арту
940,zunehmen::V,kasvaa,күбәю
941,zunehmen::V,kasvaa,ишәю
942,zunehmen::V,lisääntyä,арту
943,zunehmen::V,lisääntyä,күбәю
944,zunehmen::V,lisääntyä,ишәю
945,steigen::V,nousta,үсү
946,wachsen::V,kasvaa,үсү
947,glänzen::V,kiiltää,ялкылдау
948,funkeln::V,kipinöidä,ялтырау
949,lärmen::V,meluta,шаулау
950,läuten::V,soida,шалтырату
951,klingeln::V,soida,шалтырату
952,klirren::V,kalista,чылтырау
953,brausen::V,kohista,давыллау
954,brausen::V,kohista,дулау
955,rauschen::V,kohista,кыштырдау
956,klingen::V,soida,ишетелү
957,bellen::V,haukkua,өрү
958,heulen::V,ulvoa,улау
959,blasen::V,puhaltaa,өрү
960,pfeifen::V,viheltää,сызгырту
961,schreien::V,kirkua,кычкыру
962,stöhnen::V,voihkia,ыңгырашу
963,zittern::V,vapista,калтырау
964,zittern::V,vapista,калтырану
965,leben::V,elää,яшәү
966,leben::V,elää,гомер итү
967,geboren werden::V,syntyä,туу
968,atmen::V,hengittää,сулау
969,trinken::V,juoda,эчү
970,essen::V,syödä,ашау
971,schlucken::V,niellä,йоту
972,müde werden::V,uupua,ялыгу
973,müde werden::V,uupua,йөгенү
974,einschlafen::V,uinahtaa,йокыга китү
975,schlafen::V,maata,йоклау
976,schlafen::V,nukkua,йоклау
977,aufwachen::V,herätä,уяну
978,aufstehen::V,nousta,тору
979,aufstehen::V,nousta ylös,тору
980,sich erholen::V,levätä,ял алу
981,sich erholen::V,levätä,истирахәт итү
982,krank werden::V,sairastua,чирләү
983,krank sein::V,potea,чирләү
984,krank sein::V,sairastaa,чирләү
985,schmerzen::V,särkeä,авырту
986,schmerzen::V,kivistää,авырту
987,husten::V,yskiä,ютәлләү
988,genesen::V,toipua,савыгу
989,genesen::V,toipua,сәламәтләнү
990,sterben::V,kuolla,үлү
991,sterben::V,kuolla,дөнья кую
992,sterben::V,kuolla,вафат булу
993,umkommen::V,saada surmansa,үлү
994,umkommen::V,kuolla,үлү
995,sich bewegen::V,liikkua,йөрү
996,sich rühren::V,liikahtaa,кыймылдау
997,sich erheben::V,nousta,басу
998,sich setzen::V,istuutua,утыру
999,hinfallen::V,kaatua,егылу
1000,laufen::V,kävellä,җәяүләү
1001,schreiten::V,astua,атлау
1002,schreiten::V,astella,атлау
1003,spazierengehen::V,kävellä,йөрү
1004,spazierengehen::V,kävellä,йөргенү
1005,eilen::V,kiirehtiä,ашыгу
1006,sich beeilen::V,kiirehtiä,ашыгу
1007,sich beeilen::V,kiirehtiä,кызулау
1008,sich beeilen::V,olla kiireissään,ашыгу
1009,sich beeilen::V,olla kiireissään,кызулау
1010,sausen::V,rynnätä,җилдерү
1011,sausen::V,viilettää,җилдерү
1012,rennen::V,juosta,йөгерү
1013,springen::V,hypätä,сикерү
1014,klettern::V,kiivetä,үрмәләү
1015,schaukeln::V,kiikkua,атыну
1016,kriechen::V,ryömiä,шуышу
1017,kriechen::V,ryömiä,үрмәләү
1018,schwimmen::V,uida,йөзү
1019,tauchen::V,sukeltaa,чуму
1020,rudern::V,soutaa,ишү
1021,fahren::V,ajaa,бару
1022,fahren::V,kulkea,бару
1023,fliegen::V,lentää,очу
1024,gehen::V,käydä,йөрү
1025,weggehen::V,lähteä,китү
1026,weggehen::V,poistua,китү
1027,abfahren::V,lähteä,кузгалу
1028,anhalten::V,pysähtyä,тукталу
1029,anhalten::V,seisahtua,тукталу
1030,hineingehen::V,mennä sisään,инү
1031,eintreten::V,astua sisään,инү
1032,kommen::V,tulla,килү
1033,ankommen::V,saapua,бару
1034,zurückkommen::V,palata,кире кайту
1035,bleiben::V,jäädä,калу
1036,bleiben::V,viipyä,калу
1037,warten::V,odottaa,көтү
1038,erwarten::V,odottaa,көтү
1039,suchen::V,etsiä,эзләү
1040,finden::V,löytää,табу
1041,versuchen::V,yrittää,маташу
1042,vorbereiten::V,valmistaa,хәзерләү
1043,lieben::V,pitää,сөю
1044,lieben::V,pitää,ярату
1045,lieben::V,rakastaa,сөю
1046,lieben::V,rakastaa,ярату
1047,mögen::V,pitää,өнәү
1048,mögen::V,tykätä,өнәү
1049,lachen::V,nauraa,көлү
1050,rühren::V,liikuttaa,дулкынландыру
1051,weinen::V,itkeä,елау
1052,schimpfen::V,haukkua,сүгү
1053,schimpfen::V,haukkua,сүгенү
1054,sich ärgern::V,suuttua,ачулану
1055,sich fürchten::V,pelätä,курку
1056,fürchten::V,pelätä,калтырау
1057,fürchten::V,pelätä,калтырану
1058,fliehen::V,paeta,арка бирү
1059,flüchten::V,paeta,качу
1060,sehen::V,nähdä,күрү
1061,anschauen::V,katsoa,карау
1062,ansehen::V,katsoa,карау
1063,ansehen::V,katsoa,күзәтү
1064,hören::V,kuulla,ишетү
1065,zuhören::V,kuunnella,тыңлау
1066,probieren::V,maistaa,тату
1067,riechen::V,haistaa,иснәү
1068,fühlen::V,tuntea,тою
1069,fühlen::V,tuntea,сизү
1070,scheinen::V,tuntua,күренү
1071,zu sehen sein::V,näkyä,күренү
1072,vernehmen::V,kuulla,ишетү
1073,frieren::V,palella,өшү
1074,frieren::V,palella,күшегү
1075,tun::V,tehdä,итү
1076,können::V,osata,алу
1077,wollen::V,tahtoa,теләү
1078,anfangen::V,ruveta,керешү
1079,anfangen::V,aloittaa,керешү
1080,beenden::V,lopettaa,бетерү
1081,beenden::V,lopettaa,тәмамлау
1082,aufhören::V,loppua,бетү
1083,gelingen::V,onnistua,уңу
1084,geraten::V,sujua,сабышу
1085,geraten::V,joutua,сабышу
1086,öffnen::V,avata,ачу
1087,öffnen::V,aukaista,ачу
1088,schließen::V,sulkea,ябу
1089,stellen::V,panna,кую
1090,stellen::V,asettaa,кую
1091,setzen::V,panna,утырту
1092,setzen::V,istuttaa,утырту
1093,legen::V,panna,яткыру
1094,legen::V,asettaa,яткыру
1095,berühren::V,koskea,тию
1096,berühren::V,koskettaa,тию
1097,verbinden::V,liittää,ялгау
1098,verbinden::V,yhdistää,ялгау
1099,bedecken::V,kattaa,өрту
1100,bedecken::V,kattaa,каплау
1101,bedecken::V,kattaa,томалау
1102,bedecken::V,peittää,өрту
1103,bedecken::V,peittää,каплау
1104,bedecken::V,peittää,томалау
1105,aufhängen::V,ripustaa,асу
1106,anzünden::V,sytyttää,кабызу
1107,aufheben::V,ylös nostaa,күтәрү
1108,aufheben::V,nostaa,күтәрү
1109,zurücklassen::V,jättää,калдыру
1110,verlieren::V,kadottaa,югалту
1111,fallen lassen::V,pudottaa,төшерү
1112,machen::V,tehdä,ясау
1113,machen::V,tehdä,эшләү
1114,herstellen::V,tuottaa,ясау
1115,herstellen::V,valmistaa,ясау
1116,bauen::V,rakentaa,кору
1117,reparieren::V,korjata,төзәтү
1118,verbessern::V,parantaa,яхшырту
1119,ändern::V,muuttaa,үзгәртү
1120,graben::V,kaivaa,казу
1121,beugen::V,taivuttaa,ию
1122,biegen::V,taivuttaa,бөгү
1123,drehen::V,kääntää,бору
1124,drehen::V,kääntää,бөтерү
1125,wenden::V,kääntää,бору
1126,umdrehen::V,kääntää,түнтәрү
1127,heben::V,nostaa,күтәрү
1128,heben::V,kohottaa,күтәрү
1129,hochheben::V,nostaa,күтәрү
1130,ergreifen::V,tarttua,эләктерү
1131,halten::V,pitää,тоту
1132,drücken::V,painaa,кысу
1133,drücken::V,puristaa,кысу
1134,schieben::V,työntää,кузгату
1135,kratzen::V,raapia,тырнау
1136,lecken::V,nuolla,ялау
1137,beißen::V,purra,тешләү
1138,abreißen::V,repiä,өзү
1139,abschneiden::V,leikata poikki,кыю
1140,abschneiden::V,leikata poikki,кисү
1141,abschneiden::V,leikata,кыю
1142,abschneiden::V,leikata,кисү
1143,binden::V,sitoa,бәйләү
1144,stecken::V,pistää,төртү
1145,stecken::V,pistää,тыгу
1146,brechen::V,murtaa,сындыру
1147,klopfen::V,koputtaa,шаку
1148,klopfen::V,koputtaa,шакылдау
1149,klopfen::V,kolkuttaa,шаку
1150,klopfen::V,kolkuttaa,шакылдау
1151,hauen::V,lyödä,кыйнау
1152,kleben::V,liimata,ябыштыру
1153,reiben::V,hieroa,ышку
1154,reiben::V,hangata,ышку
1155,streichen::V,sivellä,ягу
1156,schleifen::V,hioa,кайрау
1157,schneiden::V,leikata,кисү
1158,rütteln::V,ravistaa,селкетү
1159,schütteln::V,pudistaa,селкетү
1160,schwenken::V,heiluttaa,болгау
1161,schütten::V,kaataa,кою
1162,füllen::V,täyttää,тутыру
1163,einwickeln::V,kääriä,төрү
1164,tragen::V,kantaa,ташу
1165,schleppen::V,raahata,сөйрәү
1166,schleppen::V,raahata,өстерәү
1167,ziehen::V,vetää,тарту
1168,aufbewahren::V,säilyttää,саклау
1169,werfen::V,viskata,ыргыту
1170,fangen::V,napata,тоту
1171,fangen::V,ottaa kiinni,тоту
1172,packen::V,tarttua,эләктерү
1173,verstecken::V,kätkeä,яшерү
1174,verstecken::V,piilottaa,яшерү
1175,teilen::V,jakaa,бүлү
1176,schicken::V,lähettää,җибәрү
1177,bringen::V,viedä,китерү
1178,hinzufügen::V,lisätä,өстәү
1179,bekommen::V,saada,алу
1180,erhalten::V,saada,алу
1181,nehmen::V,ottaa,алу
1182,wählen::V,valita,сайлау
1183,auswählen::V,valikoida,сайлау
1184,bewahren::V,säilyttää,саклау
1185,behindern::V,estää,комачаулау
1186,verderben::V,pilata,бозу
1187,verderben::V,turmella,бозу
1188,beschädigen::V,vioittaa,бозу
1189,beschädigen::V,vahingoittaa,бозу
1190,zerbrechen::V,rikkoa,вату
1191,zerreißen::V,repiä rikki,өзү
1192,zerreißen::V,repiä rikki,ерту
1193,zerreißen::V,repiä palasiksi,өзү
1194,zerreißen::V,repiä palasiksi,ерту
1195,zerstören::V,hävittää,җимерү
1196,verbrennen::V,polttaa,яндыру
1197,verbrennen::V,polttaa,көйдерү
1198,geben::V,antaa,бирү
1199,reichen::V,ojentaa,тапшыру
1200,schenken::V,lahjoittaa,бүләкләү
1201,versprechen::V,luvata,вәгъдә бирү
1202,wünschen::V,toivottaa,котлау
1203,loben::V,ylistää,мактау
1204,küssen::V,suudella,үбү
1205,wiegen::V,tuudittaa,тирбәтү
1206,wiegen::V,keinuttaa,тирбәтү
1207,zudecken::V,peittää,ябу
1208,zudecken::V,peittää,бөркәү
1209,wecken::V,herättää,уяту
1210,zeigen::V,näyttää,күрсәтү
1211,zeigen::V,osoittaa,күрсәтү
1212,führen::V,johdattaa,йөртү
1213,lehren::V,opettaa,өйрәтү
1214,unterrichten::V,opettaa,укыту
1215,aufziehen::V,kasvattaa,асрау
1216,leiten::V,johtaa,җитәкләү
1217,antreiben::V,hoputtaa,куалау
1218,antreiben::V,hoputtaa,әйдәләү
1219,antreiben::V,hoputtaa,ашыктыру
1220,lassen::V,antaa,мәҗбүр итү
1221,einladen::V,kutsua,чакыру
1222,vereinigen::V,yhdistää,берләштерү
1223,besuchen::V,vierailla,керешү
1224,treffen::V,tavata,очрату
1225,sich versammeln::V,kokoontua,җыелышу
1226,spielen::V,pelata,уйнау
1227,spielen::V,leikkiä,уйнау
1228,singen::V,laulaa,җырлау
1229,tanzen::V,tanssia,бию
1230,sich trennen::V,erota,аерылу
1231,sich trennen::V,erota,ташлашу
1232,verlassen::V,jättää,ташлау
1233,verlassen::V,jättää,калдыру
1234,retten::V,pelastaa,коткару
1235,bewachen::V,vartioida,каравыллау
1236,schützen::V,suojella,ышыклау
1237,verteidigen::V,puolustaa,яклау
1238,verteidigen::V,puolustaa,саклау
1239,sich schlagen::V,tapella,сугышу
1240,schießen::V,ampua,ату
1241,siegen::V,voittaa,җиңү
1242,ärgern::V,ärsyttää,ачуландыру
1243,schlagen::V,lyödä,ору
1244,schlagen::V,lyödä,бәрү
1245,schlagen::V,lyödä,тукмау
1246,treten::V,potkaista,тибү
1247,stechen::V,pistää,кадау
1248,stoßen::V,sysätä,этү
1249,stoßen::V,työntää,этү
1250,stehlen::V,varastaa,урлау
1251,stören::V,häiritä,комачаулау
1252,belästigen::V,häiritä,борчу
1253,belästigen::V,häiritä,билмазалау
1254,verbergen::V,kätkeä,яшерү
1255,täuschen::V,harhauttaa,алдату
1256,betrügen::V,pettää,хәрәмләшү
1257,betrügen::V,petkuttaa,хәрәмләшү
1258,töten::V,tappaa,үтерү
1259,wohnen::V,asua,яшәү
1260,arbeiten::V,tehdä työtä,эшләү
1261,arbeiten::V,työskennellä,эшләү
1262,sammeln::V,koota,туплау
1263,sammeln::V,kerätä,туплау
1264,pflücken::V,poimia,өзү
1265,jagen::V,metsästää,аулау
1266,fischen::V,kalastaa,балык тоту
1267,fassen::V,pyydystää,тоту
1268,fassen::V,saalistaa,тоту
1269,hüten::V,paimentaa,көтү
1270,treiben::V,ajaa,куалау
1271,anbinden::V,kytkeä,бәйләү
1272,füttern::V,ruokkia,туйдыру
1273,melken::V,lypsää,саву
1274,hacken::V,hakata,чабу
1275,gießen::V,kastella,сугару
1276,reifen::V,kypsyä,җитешү
1277,zubereiten::V,valmistaa,пешеренү
1278,kochen::V,keittää,пешерү
1279,kochen::V,keittää,кайнату
1280,backen::V,leipoa,пешерү
1281,braten::V,paistaa,куыру
1282,braten::V,paistaa,кыздыру
1283,umrühren::V,hämmentää,бутау
1284,umrühren::V,hämmentää,болгату
1285,stricken::V,kutoa,бәйләү
1286,stricken::V,neuloa,бәйләү
1287,nähen::V,ommella,тегү
1288,färben::V,värjätä,ману
1289,färben::V,värittää,ману
1290,reinigen::V,puhdistaa,чистарту
1291,waschen::V,pestä,юу
1292,abwischen::V,pyyhkiä,сөртү
1293,spülen::V,huuhtoa,чайкау
1294,fegen::V,pyyhkäistä,себерү
1295,kehren::V,lakaista,себерү
1296,baden::V,kylpeä,коену
1297,sich waschen::V,peseytyä,юыну
1298,ausziehen::V,riisua,чишенү
1299,anziehen::V,pukea ylleen,кию
1300,sich anziehen::V,pukeutua,киенү
1301,kämmen::V,kammata,тарау
1302,schmücken::V,koristaa,бизәү
1303,schmücken::V,koristaa,бизәкләү
1304,schmücken::V,kaunistaa,бизәү
1305,schmücken::V,kaunistaa,бизәкләү
1306,sagen::V,sanoa,дию
1307,sagen::V,sanoa,әйтү
1308,sprechen::V,puhua,сөйләү
1309,sprechen::V,puhua,сөйләшү
1310,reden::V,keskustella,сөйләү
1311,sich unterhalten::V,jutella,сөйләшү
1312,fragen::V,kysyä,сорау
1313,fragen::V,kysyä,сорашу
1314,bitten::V,pyytää,үтенү
1315,erzählen::V,kertoa,сөйләү
1316,mitteilen::V,ilmoittaa,белдерү
1317,nennen::V,kutsua,дию
1318,nennen::V,nimittää,дию
1319,rufen::V,kutsua,дәшү
1320,prahlen::V,kerskailla,мактану
1321,prahlen::V,kerskailla,шапырыну
1322,übersetzen::V,kääntää,күчерү
1323,denken::V,miettiä,уйлау
1324,denken::V,ajatella,уйлау
1325,glauben::V,uskoa,инану
1326,bemerken::V,huomata,искәрү
1327,erkennen::V,tunnistaa,тану
1328,begreifen::V,ymmärtää,аңлау
1329,begreifen::V,ymmärtää,төшенү
1330,verstehen::V,ymmärtää,аңлау
1331,verstehen::V,ymmärtää,төшенү
1332,lernen::V,oppia,уку
1333,lernen::V,oppia,өйрәнү
1334,wissen::V,tietää,белү
1335,sich erinnern an::V,muistaa,хәтерләү
1336,vergessen::V,unohtaa,оныту
1337,messen::V,mitata,үлчәү
1338,zählen::V,laskea,санау
1339,rechnen::V,laskea,исәпләү
1340,lesen::V,lukea,уку
1341,malen::V,maalata,рәсем ясау
1342,malen::V,maalata,сурәт ясау
1343,malen::V,maalata,сурәтләү
1344,zeichnen::V,piirtää,язу-сызу
1345,zeichnen::V,piirtää,сурәт ясау
1346,zeichnen::V,piirustaa,язу-сызу
1347,zeichnen::V,piirustaa,сурәт ясау
1348,schreiben::V,kirjoittaa,язу
1349,besitzen::V,omistaa,биләү
1350,kaufen::V,ostaa,алу
1351,verkaufen::V,myydä,сату
1352,bezahlen::V,maksaa,түләү
1353,zahlen::V,maksaa,түләү
1354,beherrschen::V,hallita,ия булу
1355,ertragen::V,kestää,чыдау
