,Concept_ID,cy,myv
795,unten::ADV,isod,ало
796,unten::ADV,oddi tanodd,ало
797,hinab::ADV,i lawr,алов
798,hinab::ADV,i waered,алов
799,oben::ADV,fry,вере
800,hinauf::ADV,i fyny,верев
801,hinauf::ADV,i'r lan,верев
802,überall::ADV,ym mhobman,эрьва косо
803,nicht::ADV,ni,а
804,nicht::ADV,nid,а
805,ein wenig::ADV,tipyn,аламошка
806,ein wenig::ADV,ychydig,аламошка
807,kaum::ADV,prin,ансяк
808,sehr::ADV,iawn,пек
809,sehr::ADV,iawn,вельть
810,so::ADV,fel,истя
811,so::ADV,felly,истя
812,noch::ADV,eto,таго
813,nur::ADV,yn unig,ансяк
814,schon::ADV,eisoes,уш
815,schon::ADV,yn barod,уш
816,wieder::ADV,drachefn,таго
817,vergebens::ADV,yn ofer,стяко
818,vor::PRP,o flaen,икеле
819,hinter::PRP,ar ôl,вельде
820,unter::PRP,islaw,ало
821,durch::PRP,trwy,пачк
822,neben::PRP,ar bwys,вакссо
823,zwischen::PRP,rhwng,ютксо
824,zwischen::PRP,cydrhwng,ютксо
825,wegen::PRP,o achos,кис
826,wegen::PRP,o achos,коряс
827,wegen::PRP,o achos,кувалт
828,wegen::PRP,oherwydd,кис
829,wegen::PRP,oherwydd,коряс
830,wegen::PRP,oherwydd,кувалт
831,dies::PRN,hyn,те
832,das::PRN,hynny,те
833,das::PRN,hynny,тона
834,alles::PRN,popeth,весе
835,alles::PRN,popeth,весемесь
836,ich::PRN,fi,мон
837,du::PRN,ti,тон
838,er::PRN,fe,сон
839,wir::PRN,ni,минь
840,ihr::PRN,chi,тынь
841,sie::PRN,hwy,сынь
842,was::FPRN,pa beth,мезе
843,wer::FPRN,pwy,ки
844,wo::FADV,ble,косо
845,wo::FADV,ym mha le,косо
846,wohin::FADV,i ble,ков
847,wohin::FADV,i ble,козо
848,wohin::FADV,i ba le,ков
849,wohin::FADV,i ba le,козо
850,wie::FADV,sut,кода
851,warum::FADV,pam,мекс
852,wieviel::FNUM,faint,зяро
853,eins::NUM,un,вейке
854,zwei::NUM,dau,кавто
855,drei::NUM,tri,колмо
856,vier::NUM,pedwar,ниле
857,fünf::NUM,pump,вете
858,sechs::NUM,chwech,кото
859,sieben::NUM,saith,сисем
860,acht::NUM,wyth,кавксо
861,neun::NUM,naw,вейксэ
862,zehn::NUM,deg,кемень
863,elf::NUM,un ar ddeg,кевейкее
864,zwölf::NUM,deuddeg,кемгавтово
865,zwölf::NUM,un deg dau,кемгавтово
866,zwanzig::NUM,ugain,комсь
867,dreißig::NUM,tri deg,колоньгемень
868,dreißig::NUM,deg ar hugain,колоньгемень
869,vierzig::NUM,deugain,ниленьгемень
870,fünfzig::NUM,hanner cant,ведьгемень
871,sechzig::NUM,chwe deg,кодгемень
872,siebzig::NUM,saith deg,сизьгемень
873,siebzig::NUM,deg a thrigain,сизьгемень
874,achtzig::NUM,wyth deg,кавксоньгемень
875,achtzig::NUM,pedar ugain,кавксоньгемень
876,neunzig::NUM,naw deg,вейксэньгемень
877,neunzig::NUM,deg a phedwar ugain,вейксэньгемень
878,hundert::NUM,cant,сядо
879,tausend::NUM,mil,тыща
880,und::CNJ,a,ды
881,oder::CNJ,neu,или
882,stehen::V,sefyll,аштемс стядо
883,sitzen::V,eistedd,аштемс озадо
884,liegen::V,gorwedd,мадезь аштемс
885,hängen::V,hongian,нурьгемс
886,werden::V,dod yn,арамс
887,werden::V,mynd yn,арамс
888,passieren::V,digwydd,лисэмс
889,beginnen::V,cychwyn,ушодомс
890,enden::V,gorffen,лоткамс
891,wechseln::V,newid,полавтнемс
892,aufgehen[Sonne]::V,codi,лисемс
893,aufgehen[Sonne]::V,codi,стямс
894,untergehen[Sonne]::V,machlud,валгомс
895,scheinen[Sonne]::V,tywynnu,валдомтомс
896,donnern::V,taranu,цярномс
897,donnern::V,taranu,галдордомс
898,wehen::V,chwythu,пувамс
899,strömen::V,ffrydio,чудемс
900,fließen::V,llifo,чудемс
901,sich drehen::V,troi,велямс
902,sich drehen::V,cylchdroi,велямс
903,schwanken::V,siglo,лыкамс
904,schwanken::V,siglo,якамс
905,schwingen::V,siglo,нурсемс
906,schwingen::V,siglo,лыкамс
907,fallen::V,cwympo,прамс
908,fallen::V,cwympo,сяворемс
909,brennen::V,llosgi,паломс
910,rauchen::V,mygu,качадомс
911,regnen::V,glawio,пиземс
912,gefrieren::V,rhewi,кельмемс
913,tauen::V,toddi,соламс
914,tauen::V,meirioli,соламс
915,schmelzen::V,toddi,соламс
916,trocknen::V,sychu,коськемс
917,sieden::V,berwi,лакамс
918,sieden::V,berwi,пиксемс
919,faulen::V,pydru,наксадомс
920,faulen::V,braenu,наксадомс
921,verfaulen::V,pydru,наксадомс
922,verfaulen::V,dadfeilio,наксадомс
923,reißen::V,clecian,сезневемс
924,reißen::V,torri'n glats,сезневемс
925,versinken::V,suddo,ваямс
926,vergehen::V,myned heibio,ютамс
927,vergehen::V,pasio,ютамс
928,erscheinen::V,ymddangos,лисемс
929,verschwinden::V,diflannu,ёмамс
930,sinken::V,syrthio,явамс
931,abnehmen::V,lleihau,киремемс
932,zunehmen::V,cynyddu,ламолгадомс
933,zunehmen::V,cynyddu,раштамс
934,steigen::V,codi,куземс
935,steigen::V,codi,кепсевемс
936,wachsen::V,tyfu,касомс
937,glänzen::V,disgleirio,цитнемс
938,funkeln::V,pefrio,пиндолдомс
939,funkeln::V,pefrio,цивтёрдомс
940,lärmen::V,cadw sŵn,шалномс
941,lärmen::V,gwneud twrw,шалномс
942,läuten::V,canu,гайгезевемс
943,klingeln::V,canu,чавомс баягас
944,klingeln::V,seinio,чавомс баягас
945,klirren::V,tincian,калдордомс
946,klirren::V,tincian,кальцяемс
947,brausen::V,rhuo,лакамс
948,rauschen::V,siffrwd,лажномс
949,rauschen::V,chwithrwd,лажномс
950,klingen::V,seinio,гайгемс
951,bellen::V,cyfarth,онгомс
952,heulen::V,udo,урномс
953,heulen::V,oernadu,урномс
954,blasen::V,chwythu,пувамс
955,pfeifen::V,chwibanu,вешкемс
956,schreien::V,gweiddi,пижнемс
957,schreien::V,bloeddio,пижнемс
958,stöhnen::V,griddfan,кувсемс
959,zittern::V,crynu,тарномс
960,leben::V,byw,эрямс
961,geboren werden::V,cael eich geni,чачомс
962,atmen::V,anadlu,лексемс
963,trinken::V,yfed,симемс
964,essen::V,bwyta,ярсамс
965,schlucken::V,llyncu,нилемс
966,schlucken::V,llyncu,порнемс
967,müde werden::V,blino,сиземс
968,einschlafen::V,mynd i gysgu,матедевемс
969,einschlafen::V,syrthio i gysgu,матедевемс
970,schlafen::V,huno,удомс
971,schlafen::V,cysgu,удомс
972,aufwachen::V,dihuno,сыргоземс
973,aufstehen::V,codi,стямс
974,sich erholen::V,ymlacio,оймсемс
975,sich erholen::V,dadflino,оймсемс
976,krank werden::V,mynd yn sâl,сэредезевемс
977,krank werden::V,mynd yn wael,сэредезевемс
978,krank sein::V,gwaelu,сэредемс
979,schmerzen::V,brifo,сэредемс
980,husten::V,pesychu,козомс
981,genesen::V,gwella,пичкамс
982,genesen::V,cael yn ôl,пичкамс
983,sterben::V,marw,куломс
984,umkommen::V,trengi,чавовомс
985,umkommen::V,trengi,ёмамс
986,sich bewegen::V,symud,шаштомс
987,sich rühren::V,syflyd,сыргамс
988,sich erheben::V,codi,куземс
989,sich setzen::V,eistedd,озамс
990,hinfallen::V,cwympo,прамс
991,hinfallen::V,cwympo,сяворемс
992,laufen::V,cerdded,якамс
993,schreiten::V,camu,эскелямс
994,schreiten::V,camu,молемс
995,spazierengehen::V,mynd am dro,якамс
996,eilen::V,rhuthro,эрзкалемс
997,eilen::V,rhuthro,капшамс
998,sich beeilen::V,brysio,капшамс
999,sausen::V,rhuthro,ливтямс
1000,rennen::V,rhedeg,чийнемс
1001,rennen::V,rhedeg,ардтнемс
1002,springen::V,llamu,кирнявтнемс
1003,springen::V,neidio,кирнявтнемс
1004,klettern::V,dringo,куземс
1005,schaukeln::V,siglo,нурямс
1006,kriechen::V,cropian,ёзмолдомс
1007,schwimmen::V,nofio,уемс
1008,tauchen::V,plymio,чопавтомс
1009,tauchen::V,plymio,чопавтнемс
1010,tauchen::V,ymsuddo,чопавтомс
1011,tauchen::V,ymsuddo,чопавтнемс
1012,rudern::V,rhwyfo,миледемс
1013,fahren::V,gyrru,ардомс
1014,fahren::V,dreifio,ардомс
1015,fliegen::V,hedfan,ливтямс
1016,gehen::V,mynd,туемс
1017,gehen::V,mynd,молемс
1018,weggehen::V,mynd,туемс
1019,weggehen::V,ymadael,туемс
1020,abfahren::V,ymadael,туемс
1021,anhalten::V,stopio,лоткамс
1022,hineingehen::V,mynd i mewn,совамс
1023,eintreten::V,mynd i,совамс
1024,eintreten::V,mynd i,эскельдямс
1025,kommen::V,dod,самс
1026,ankommen::V,cyrraedd,самс
1027,ankommen::V,cyrraedd,пачкодемс
1028,zurückkommen::V,dychwelyd,велявтомс
1029,bleiben::V,aros,кадовомс
1030,bleiben::V,sefyll,кадовомс
1031,warten::V,aros,учомс
1032,warten::V,disgwyl,учомс
1033,erwarten::V,disgwyl,учомс
1034,suchen::V,chwilio am,вешнемс
1035,finden::V,darganfod,муемс
1036,versuchen::V,profi,варштамс
1037,versuchen::V,ceisio,варштамс
1038,vorbereiten::V,paratoi,анокстамс
1039,lieben::V,caru,вечкемс
1040,mögen::V,hoffi,вечкемс
1041,lachen::V,chwerthin,пейдемс
1042,rühren::V,cynhyrfu,токамс седейс
1043,weinen::V,wylo,авардемс
1044,weinen::V,llefain,авардемс
1045,schimpfen::V,grwgnach,сёвномс
1046,sich ärgern::V,gofidio,кежиявтнемс
1047,sich fürchten::V,ofni,пелемс
1048,fürchten::V,arswydo,пелемс
1049,fliehen::V,ffoi,оргодемс
1050,flüchten::V,dianc,ворьгодемс
1051,flüchten::V,dianc,чадомс
1052,sehen::V,gweld,неемс
1053,anschauen::V,syllu,ваномс
1054,anschauen::V,edrych,ваномс
1055,ansehen::V,gwylio,ваномс
1056,hören::V,clywed,марямс
1057,zuhören::V,gwrando,кунсоломс
1058,probieren::V,profi,варшамс
1059,riechen::V,arogli,никсемс
1060,fühlen::V,teimlo,марямс
1061,fühlen::V,clywed,марямс
1062,scheinen::V,ymddangos,марявомс
1063,zu sehen sein::V,dod i'r golwg,неявомс
1064,vernehmen::V,clywed sôn am,марямс
1065,frieren::V,bod yn oer,кельмемс
1066,tun::V,gwneud,теемс
1067,können::V,gallu,маштомс
1068,wollen::V,bod mewn angen,бажамс
1069,anfangen::V,dechrau,кармамс
1070,beenden::V,darfod,прядомс
1071,beenden::V,gorffen,прядомс
1072,aufhören::V,peidio,лоткамс
1073,gelingen::V,llwyddo,удаламс
1074,geraten::V,diweddu,лисемс
1075,öffnen::V,agor,панжомс
1076,schließen::V,cau,пекстамс
1077,schließen::V,cau,сёлгомс
1078,schließen::V,cau,конямс
1079,stellen::V,gosod,аравтомс
1080,setzen::V,gosod,ойсевтемс
1081,setzen::V,gosod,озавтнемс
1082,legen::V,gosod,путомс
1083,berühren::V,cyffwrdd,токамс
1084,verbinden::V,cysylltu,содомс
1085,bedecken::V,gorchuddio,вельтямс
1086,aufhängen::V,crogi,понгавтомс
1087,aufhängen::V,hongian,понгавтомс
1088,anzünden::V,cynnau,кирвастемс
1089,aufheben::V,codi,кепедемс
1090,zurücklassen::V,gadael,кадомс
1091,verlieren::V,colli,ёмавтомс
1092,fallen lassen::V,gollwng,правтомс
1093,machen::V,gwneud,теемс
1094,herstellen::V,cynhyrchu,анокстамс
1095,bauen::V,adeiladu,путомс
1096,reparieren::V,trwsio,витемс
1097,reparieren::V,atgyweirio,витемс
1098,verbessern::V,diwygio,паролгавтомс
1099,verbessern::V,diwygio,вадрялгавтомс
1100,ändern::V,altro,полавтомс
1101,graben::V,palu,чувомс
1102,graben::V,palu,таргамс
1103,graben::V,cloddio,чувомс
1104,graben::V,cloddio,таргамс
1105,beugen::V,plygu,мендемс
1106,biegen::V,plygu,комавтомс
1107,drehen::V,troelli,чаравтомс
1108,drehen::V,troelli,велявтнемс
1109,wenden::V,troi,велявтомс
1110,umdrehen::V,troi,велявтомс
1111,heben::V,codi,кепедемс
1112,hochheben::V,dyrchafu,кепедемс
1113,ergreifen::V,gafael,кундамс
1114,halten::V,dal,кирдемс
1115,drücken::V,pwyso,нуемс
1116,drücken::V,gwasgu,нуемс
1117,schieben::V,gwthio,шаштомс
1118,kratzen::V,crafu,ангордамс
1119,lecken::V,llyfu,нолсемс
1120,beißen::V,cnoi,сускомс
1121,beißen::V,brathu,сускомс
1122,abreißen::V,tynnu ymaith,сеземс
1123,abschneiden::V,torri,печкемс
1124,binden::V,clymu,кодамс
1125,binden::V,clymu,сюлмамс
1126,stecken::V,plannu,сялгомс
1127,brechen::V,torri,синдемс
1128,brechen::V,torri,калавтомс
1129,klopfen::V,taro,калтаямс
1130,hauen::V,taro,чавомс
1131,kleben::V,gludio,педявтнемс
1132,reiben::V,rhwbio,ёзамс
1133,streichen::V,taenu,вадемс
1134,schleifen::V,hogi,човамс
1135,schneiden::V,torri,керямс
1136,rütteln::V,ysgytio,чукамс
1137,rütteln::V,ysgytio,лыкавтомс
1138,schütteln::V,siglo,чукамс
1139,schütteln::V,ysgwyd,чукамс
1140,schwenken::V,siglo,яхолемс
1141,schütten::V,tywallt,каямс
1142,füllen::V,llenwi,пештямс
1143,einwickeln::V,lapio,тапарямс
1144,tragen::V,cludo,кандомс
1145,schleppen::V,llusgo,ускомс
1146,ziehen::V,tynnu,ускомс
1147,aufbewahren::V,cadw,ванстомс
1148,werfen::V,taflu,ёртомс
1149,fangen::V,dal,кундамс
1150,packen::V,cipio,кундамс
1151,packen::V,crafangu,кундамс
1152,verstecken::V,celu,кекшемс
1153,verstecken::V,cuddio,кекшемс
1154,teilen::V,rhannu,явомс
1155,schicken::V,anfon,кучомс
1156,bringen::V,dod â,кандомс
1157,hinzufügen::V,chwanegu,путомс
1158,hinzufügen::V,chwanegu,максомс
1159,bekommen::V,cael,саемс
1160,erhalten::V,derbyn,саемс
1161,nehmen::V,cymryd,саемс
1162,wählen::V,dewis,кочкамс
1163,auswählen::V,dethol,кочкамс
1164,bewahren::V,cadw,ванстомс
1165,behindern::V,atal,кирдемс
1166,behindern::V,rhwystro,кирдемс
1167,verderben::V,difetha,коламс
1168,beschädigen::V,niweidio,теемс зыян
1169,zerbrechen::V,torri,коламс
1170,zerreißen::V,rhwygo,сеземс
1171,zerstören::V,dinistrio,калавтомс
1172,verbrennen::V,llosgi,пултамс
1173,geben::V,rhoi,максомс
1174,reichen::V,estyn,максомс
1175,schenken::V,rhoddi,каземс
1176,versprechen::V,addo,алтамс
1177,wünschen::V,dymuno,арсемс
1178,loben::V,canmol,шнамс
1179,küssen::V,cusanu,палсемс
1180,wiegen::V,siglo,нурсемс
1181,zudecken::V,gorchuddio,тавадомс
1182,zudecken::V,gorchuddio,вельтямс
1183,wecken::V,deffro,стявтомс
1184,zeigen::V,dangos,невтемс
1185,führen::V,arwain,ветямс
1186,lehren::V,dysgu,тонавтомс
1187,unterrichten::V,hyfforddi,тонавтомс
1188,aufziehen::V,dod i fyny,трямс
1189,aufziehen::V,dod i fyny,кастомс
1190,leiten::V,arwain,ветямс
1191,leiten::V,arwain,азоркстамс
1192,antreiben::V,annog,ветямс
1193,lassen::V,gadael,кармавтомс
1194,einladen::V,gwahodd,тердемс
1195,vereinigen::V,uno,вейсэндямс
1196,vereinigen::V,uno,вейс путомс
1197,vereinigen::V,uno,вейс пурнамс
1198,vereinigen::V,cyfuno,вейсэндямс
1199,vereinigen::V,cyfuno,вейс путомс
1200,vereinigen::V,cyfuno,вейс пурнамс
1201,besuchen::V,ymweld â,варштамс
1202,treffen::V,cwrdd,вастомс
1203,treffen::V,cyfarfod,вастомс
1204,sich versammeln::V,casglu,промокшномс
1205,sich versammeln::V,cynnull,промокшномс
1206,spielen::V,chwarae,налксемс
1207,singen::V,canu,морамс
1208,tanzen::V,dawnsio,киштемс
1209,sich trennen::V,ymwahanu,явомс
1210,verlassen::V,gadael,кадомс
1211,retten::V,achub,идемс
1212,bewachen::V,gwarchod,ванстомс
1213,schützen::V,noddi,аштемс
1214,verteidigen::V,amddiffyn,ваномс
1215,sich schlagen::V,ffraeo,тюремс
1216,sich schlagen::V,terfysgu,тюремс
1217,schießen::V,saethu,ледемс
1218,siegen::V,ennill,изнямс
1219,ärgern::V,cythruddo,кежейгавтомс
1220,schlagen::V,curo,токамс
1221,treten::V,cicio,тапамс
1222,stechen::V,pigo,пупамс
1223,stoßen::V,gwthio,тулкадемс
1224,stehlen::V,dwyn,саламс
1225,stehlen::V,lladrata,саламс
1226,stören::V,aflonyddu,пирямс ки
1227,belästigen::V,trafferthu,а максомс
1228,belästigen::V,trafferthu,а кадомс оймамо
1229,verbergen::V,cuddio,сёпомс
1230,verbergen::V,cuddio,кекшемс
1231,täuschen::V,twyllo,манямс
1232,betrügen::V,hocedu,манчемс
1233,töten::V,lladd,чавномс
1234,töten::V,lladd,маштнемс
1235,wohnen::V,byw,эрямс
1236,arbeiten::V,gweithio,важодемс
1237,sammeln::V,casglu,пурнамс
1238,pflücken::V,casglu,ноцковтнемс
1239,jagen::V,hela,кундамс
1240,fischen::V,pysgota,калонь кундамс
1241,fassen::V,dal,кундамс
1242,hüten::V,bugeilio,ваномс
1243,treiben::V,gyrru,панемс
1244,anbinden::V,clymu,сюлмамс
1245,füttern::V,porthi,андомс
1246,melken::V,godro,потявтомс
1247,hacken::V,torri,лазномс
1248,gießen::V,dyfrhau,валомс
1249,reifen::V,aeddfedu,кенеремс
1250,zubereiten::V,coginio,анокстамс
1251,kochen::V,berwi,пидемс
1252,backen::V,pobi,пидемс
1253,backen::V,crasu,пидемс
1254,braten::V,ffrio,пуштамс
1255,umrühren::V,cyffroi,човорямс
1256,stricken::V,gwau,кодамс
1257,nähen::V,gwnïo,стамс
1258,färben::V,lliwio,артомс
1259,reinigen::V,glanhau,урядамс
1260,waschen::V,golchi,муськемс
1261,abwischen::V,sychu,нардамс
1262,spülen::V,streulio,ёрвалдомс
1263,fegen::V,ysgubo,тенсемс
1264,kehren::V,ysgubo,тенсемс
1265,baden::V,cael bath,экшелямс
1266,sich waschen::V,ymolchi,шлямс
1267,ausziehen::V,tynnu,кайсевтемс
1268,anziehen::V,gwisgo,оршамс
1269,sich anziehen::V,ymwisgo,оршамс
1270,kämmen::V,cribo,судрямс
1271,schmücken::V,harddu,мазылгавтомс
1272,schmücken::V,harddu,наряжамс
1273,schmücken::V,addurno,мазылгавтомс
1274,schmücken::V,addurno,наряжамс
1275,sagen::V,dweud,меремс
1276,sprechen::V,llefaru,кортамс
1277,reden::V,siarad,кортамс
1278,sich unterhalten::V,sgwrsio,кортнемс
1279,fragen::V,gofyn,кевкстемс
1280,bitten::V,gofyn am,вешемс
1281,erzählen::V,dweud,ёвтнемс
1282,mitteilen::V,cyfleu,ёвтамс
1283,nennen::V,enwi,лемдемс
1284,nennen::V,enwi,путомс лем
1285,rufen::V,galw,тердемс
1286,rufen::V,galw,серьгедемс
1287,prahlen::V,brolio,шнамс пря
1288,prahlen::V,ymffrostio,шнамс пря
1289,übersetzen::V,cyfieithu,ютавтомс
1290,denken::V,meddwl,арсемс
1291,glauben::V,credu,кемемс
1292,glauben::V,coelio,кемемс
1293,bemerken::V,sylwi,неемс
1294,erkennen::V,adnabod,содамс
1295,begreifen::V,amgyffred,пачкодемс
1296,verstehen::V,deall,чарькодемс
1297,lernen::V,dysgu,тонавтнемс
1298,wissen::V,gwybod,содамс
1299,sich erinnern an::V,cofio,ледстямс
1300,vergessen::V,anghofio,стувтомс
1301,messen::V,mesur,онкстнемс
1302,zählen::V,cyfrif,ловомс
1303,rechnen::V,cyfrifo,ловомс
1304,lesen::V,darllen,ловномс
1305,malen::V,peintio,рисовамс
1306,zeichnen::V,tynnu,рисовамс
1307,schreiben::V,ysgrifennu,сёрмадомс
1308,besitzen::V,meddu,улемс
1309,besitzen::V,meddu,улемс азорокс
1310,kaufen::V,prynu,рамамс
1311,verkaufen::V,gwerthu,миемс
1312,bezahlen::V,talu am,пандомс
1313,zahlen::V,talu,пандомс
1314,beherrschen::V,rheoli,азоркстамс
1315,beherrschen::V,llywodraethu,азоркстамс
1316,ertragen::V,dioddef,кирдемс
