,Concept_ID,sv,sl
841,fünfzig::NUM,femtio,pétdeset
842,sechzig::NUM,sextio,šéstdeset
843,siebzig::NUM,sjuttio,sédemdeset
844,achtzig::NUM,åttio,ósemdeset
845,neunzig::NUM,nittio,devétdeset
846,hundert::NUM,hundra,stó
847,tausend::NUM,tusen,tísoč
848,und::CNJ,och,in
849,oder::CNJ,eller,áli
850,stehen::V,stå,státi
851,sitzen::V,sitta,sedéti
852,liegen::V,ligga,ležáti
853,hängen::V,hänga,viséti
854,werden::V,bli,postáti
855,passieren::V,ske,zgodíti se
856,passieren::V,hända,zgodíti se
857,beginnen::V,börja,začéti se
858,enden::V,ända,končáti se
859,wechseln::V,växla,ménjati se
860,aufgehen[Sonne]::V,gå upp,vzíti
861,untergehen[Sonne]::V,gå ned,zaíti
862,scheinen[Sonne]::V,skina,sijáti
863,donnern::V,dundra,grméti
864,wehen::V,blåsa,píhati
865,strömen::V,forsa,líti
866,strömen::V,strömma,líti
867,fließen::V,flyta,têči
868,sich drehen::V,snurra,vrtéti se
869,schwanken::V,vackla,kolébati
870,schwingen::V,svinga,níhati
871,fallen::V,falla,pádati
872,brennen::V,brinna,goréti
873,rauchen::V,ryka,kadíti se
874,regnen::V,regna,deževáti
875,gefrieren::V,frysa,zmŕzniti
876,tauen::V,töa,tájati
877,schmelzen::V,smälta,kopnéti
878,trocknen::V,torka,sušíti se
879,sieden::V,koka,kipéti
880,sieden::V,sjuda,kipéti
881,faulen::V,ruttna,gníti
882,verfaulen::V,ruttna,zgníti
883,reißen::V,brista,tŕgati se
884,versinken::V,sjunka,pogrézniti se
885,vergehen::V,förgå,miníti
886,erscheinen::V,synas,pojáviti se
887,erscheinen::V,visa sig,pojáviti se
888,verschwinden::V,försvinna,izgíniti
889,sinken::V,sjunka,péšati
890,abnehmen::V,avta,pojémati
891,abnehmen::V,minskas,pojémati
892,zunehmen::V,tilltaga,véčati se
893,zunehmen::V,tilltaga,množíti se
894,steigen::V,stiga,dvígati se
895,wachsen::V,växa,rásti
896,glänzen::V,glimma,sijáti
897,funkeln::V,tindra,ískriti se
898,funkeln::V,gnistra,ískriti se
899,lärmen::V,bråka,ropotáti
900,lärmen::V,bråka,razgrájati
901,lärmen::V,väsnas,ropotáti
902,lärmen::V,väsnas,razgrájati
903,läuten::V,ringa,zvoníti
904,klingeln::V,ringa,zvončkljáti
905,klirren::V,klirra,žvenketáti
906,brausen::V,brusa,šuméti
907,rauschen::V,susa,šuštéti
908,rauschen::V,susa,šelestéti
909,klingen::V,låta,zvenéti
910,klingen::V,klinga,zvenéti
911,bellen::V,skälla,lájati
912,heulen::V,yla,zavíjati
913,heulen::V,tjuta,zavíjati
914,blasen::V,blåsa,píhniti
915,pfeifen::V,vissla,pískati
916,pfeifen::V,vissla,žvížgati
917,schreien::V,skrika,kričáti
918,stöhnen::V,stöna,stókati
919,zittern::V,darra,drgetáti
920,zittern::V,skälva,drgetáti
921,leben::V,leva,živéti
922,geboren werden::V,födas,rodíti se
923,atmen::V,andas,díhati
924,trinken::V,dricka,píti
925,essen::V,äta,jésti
926,schlucken::V,svälja,požírati
927,müde werden::V,tröttna,péšati
928,müde werden::V,tröttna,utrúditi se
929,einschlafen::V,somna,zaspáti
930,schlafen::V,sova,spáti
931,aufwachen::V,vakna,zbudíti se
932,aufstehen::V,stiga upp,vstáti
933,sich erholen::V,repa sig,oddahníti se
934,sich erholen::V,hämta sig,oddahníti se
935,krank werden::V,insjukna,oboléti
936,krank sein::V,vara sjuk,bíti bolán
937,schmerzen::V,smärta,boléti
938,schmerzen::V,göra ont,boléti
939,husten::V,hosta,kášljati
940,genesen::V,tillfriskna,okrévati
941,sterben::V,dö,umréti
942,umkommen::V,omkomma,pogíniti
943,sich bewegen::V,röra sig,zganíti se
944,sich rühren::V,röra på sig,premakníti se
945,sich erheben::V,resa sig,vstájati
946,sich erheben::V,resa sig,vzdígniti se
947,sich setzen::V,sätta sig,sésti
948,hinfallen::V,falla omkull,pásti dôl
949,laufen::V,löpa,hodíti
950,schreiten::V,skrida,stópati
951,spazierengehen::V,promenera,na sprehòd íti
952,eilen::V,ila,drvéti
953,sich beeilen::V,skynda sig,hitéti
954,sausen::V,susa,dírkati
955,rennen::V,löpa,dírjati
956,rennen::V,springa,dírjati
957,springen::V,hoppa,skákati
958,klettern::V,klättra,plézati
959,schaukeln::V,gunga,kolébati
960,kriechen::V,kräla,pláziti se
961,schwimmen::V,simma,plávati
962,tauchen::V,dyka,potápljati se
963,rudern::V,ro,vesláti
964,fahren::V,köra,vozíti se
965,fahren::V,köra,peljáti se
966,fliegen::V,flyga,létati
967,gehen::V,gå,íti
968,weggehen::V,gå bort,odíti
969,abfahren::V,resa,odpeljáti se
970,abfahren::V,avresa,odpeljáti se
971,anhalten::V,stanna,ustáviti se
972,hineingehen::V,gå in,íti nóter
973,eintreten::V,träda in,vstopíti
974,kommen::V,komma,príti
975,ankommen::V,ankomma,prispéti
976,ankommen::V,ankomma,prihájati
977,zurückkommen::V,återkomma,vrníti se
978,bleiben::V,bli,ostáti
979,bleiben::V,förbli,ostáti
980,warten::V,vänta,čákati
981,erwarten::V,vänta,pričakováti
982,suchen::V,leta,iskáti
983,finden::V,finna,nájti
984,versuchen::V,försöka,poskúšati
985,vorbereiten::V,förbereda,pripráviti
986,lieben::V,älska,ljubíti
987,mögen::V,tycka om,márati
988,lachen::V,skratta,smejáti se
989,rühren::V,röra,ganíti
990,weinen::V,gråta,jókati
991,weinen::V,gråta,plákati
992,schimpfen::V,skälla,psováti
993,schimpfen::V,skälla,zmérjati
994,sich ärgern::V,förargas,jezíti se
995,sich fürchten::V,vara rädd,báti se
996,fürchten::V,frukta,báti se
997,fliehen::V,fly,bežáti
998,fliehen::V,rymma,bežáti
999,flüchten::V,fly,pobégniti
1000,sehen::V,se,vídeti
1001,anschauen::V,se på,oglédati
1002,anschauen::V,betrakta,oglédati
1003,ansehen::V,åse,glédati
1004,hören::V,höra,slíšati
1005,zuhören::V,höra på,poslúšati
1006,zuhören::V,lyssna till,poslúšati
1007,probieren::V,smaka,poskúšati
1008,probieren::V,smaka på,poskúšati
1009,riechen::V,lukta,dúhati
1010,fühlen::V,känna,čutíti
1011,scheinen::V,verka,zdéti se
1012,scheinen::V,tyckas,zdéti se
1013,zu sehen sein::V,synas,vídeti se
1014,zu sehen sein::V,kunna ses,vídeti se
1015,vernehmen::V,få veta,čúti
1016,vernehmen::V,förnimma,čúti
1017,frieren::V,frysa,zébsti
1018,tun::V,göra,délati
1019,können::V,kunna,môči
1020,wollen::V,vilja,hotéti
1021,anfangen::V,börja,začéti
1022,beenden::V,avsluta,dokončáti
1023,aufhören::V,sluta,prenéhati
1024,aufhören::V,upphöra,prenéhati
1025,gelingen::V,lyckas,uspéti
1026,gelingen::V,lyckas,posréčiti se
1027,geraten::V,bli,obnêsti se
1028,öffnen::V,öppna,odpréti
1029,schließen::V,låsa,zapréti
1030,schließen::V,stänga,zapréti
1031,stellen::V,ställa,postáviti
1032,setzen::V,sätta,posadíti
1033,legen::V,lägga,položíti
1034,berühren::V,beröra,dotíkati se
1035,verbinden::V,förbinda,obvézati
1036,bedecken::V,täcka,pokríti
1037,bedecken::V,betäcka,pokríti
1038,aufhängen::V,hänga,obésiti
1039,aufhängen::V,hänga upp,obésiti
1040,anzünden::V,tända,zažgáti
1041,anzünden::V,antända,zažgáti
1042,anzünden::V,tända på,zažgáti
1043,aufheben::V,lyfta,vzdígniti
1044,zurücklassen::V,lämna,zapustíti
1045,zurücklassen::V,efterlämna,zapustíti
1046,verlieren::V,mista,izgubíti
1047,verlieren::V,förlora,izgubíti
1048,fallen lassen::V,tappa,navréči
1049,fallen lassen::V,släppa,navréči
1050,machen::V,göra,naredíti
1051,machen::V,göra,napráviti
1052,herstellen::V,tillverka,izdélati
1053,herstellen::V,framställa,izdélati
1054,bauen::V,bygga,gradíti
1055,reparieren::V,reparera,popráviti
1056,verbessern::V,rätta,izbóljšati
1057,verbessern::V,förbättra,izbóljšati
1058,ändern::V,ändra,spremeníti
1059,ändern::V,förändra,spremeníti
1060,graben::V,gräva,kopáti
1061,graben::V,gräva,grêbsti
1062,beugen::V,böja,upogníti
1063,biegen::V,böja,zavíjati
1064,biegen::V,kröka,zavíjati
1065,drehen::V,vrida,vrtéti
1066,wenden::V,vända,obrníti
1067,umdrehen::V,vrida om,zasúkati
1068,heben::V,häva,dvígati
1069,hochheben::V,lyfta,privzdígniti
1070,ergreifen::V,gripa,zgrábiti
1071,halten::V,hålla,držáti
1072,drücken::V,trycka,tiščáti
1073,schieben::V,skjuta,ríniti
1074,kratzen::V,riva,práskati
1075,kratzen::V,skrapa,práskati
1076,lecken::V,slicka,lízati
1077,beißen::V,bita,grísti
1078,abreißen::V,slita_av,odtŕgati
1079,abreißen::V,riva_av,odtŕgati
1080,abschneiden::V,skära av,odrézati
1081,binden::V,binda,vézati
1082,stecken::V,sticka,vtakníti
1083,brechen::V,bryta,lomíti
1084,brechen::V,brista,lomíti
1085,klopfen::V,banka,tólči
1086,klopfen::V,klappa,tólči
1087,hauen::V,hugga,séči
1088,kleben::V,klistra,lépiti
1089,reiben::V,gnida,tréti
1090,reiben::V,gnida,dŕgniti
1091,streichen::V,smörja,namázati
1092,schleifen::V,slipa,brúsiti
1093,schneiden::V,skära,rézati
1094,schneiden::V,klippa,rézati
1095,rütteln::V,skaka,strésti
1096,schütteln::V,rista,majáti
1097,schwenken::V,svänga,obrníti
1098,schütten::V,hälla,sípati
1099,füllen::V,fylla,napolníti
1100,einwickeln::V,slå in,zavíti
1101,einwickeln::V,veckla in,zavíti
1102,tragen::V,bära,nêsti
1103,schleppen::V,släpa,vláčiti
1104,ziehen::V,dra,vléči
1105,aufbewahren::V,förvara,shranjeváti
1106,aufbewahren::V,ta vara på,shranjeváti
1107,werfen::V,kasta,lúčati
1108,fangen::V,fånga,ujéti
1109,packen::V,gripa,prijéti
1110,packen::V,gripa tag,prijéti
1111,verstecken::V,gömma,skríti
1112,teilen::V,dela,razdelíti
1113,schicken::V,skicka,pošíljati
1114,bringen::V,bringa,prinêsti
1115,hinzufügen::V,tillägga,pristáviti
1116,bekommen::V,få,dobíti
1117,bekommen::V,erhålla,dobíti
1118,erhalten::V,få,prejéti
1119,erhalten::V,erhålla,prejéti
1120,nehmen::V,ta,vzéti
1121,nehmen::V,taga,vzéti
1122,wählen::V,välja,izbírati
1123,auswählen::V,utvälja,izbráti
1124,bewahren::V,bevara,ohraníti
1125,behindern::V,hindra,ovírati
1126,behindern::V,förhindra,ovírati
1127,verderben::V,förstöra,pokváriti
1128,beschädigen::V,skada,poškodováti
1129,zerbrechen::V,bryta isär,razlomíti
1130,zerbrechen::V,bryta sönder,razlomíti
1131,zerreißen::V,riva sönder,raztŕgati
1132,zerreißen::V,slita sönder,raztŕgati
1133,zerstören::V,förstöra,razrúšiti
1134,verbrennen::V,bränna,sežgáti
1135,verbrennen::V,bränna upp,sežgáti
1136,geben::V,ge,dáti
1137,reichen::V,räcka,séči
1138,reichen::V,räcka,molíti
1139,schenken::V,skänka,podáriti
1140,versprechen::V,lova,obljubíti
1141,wünschen::V,önska,vóščiti
1142,loben::V,lova,hváliti
1143,loben::V,beröma,hváliti
1144,küssen::V,pussa,poljubováti
1145,wiegen::V,vagga,zíbati
1146,zudecken::V,täcka,pokríti
1147,wecken::V,väcka,zbudíti
1148,zeigen::V,visa,pokázati
1149,führen::V,föra,vêsti
1150,lehren::V,lära,učíti
1151,unterrichten::V,undervisa,poučeváti
1152,aufziehen::V,uppfostra,vzgojíti
1153,leiten::V,leda,uprávljati
1154,antreiben::V,driva på,goníti
1155,lassen::V,få att,povzročíti
1156,einladen::V,bjuda,povábiti
1157,einladen::V,inbjuda,povábiti
1158,vereinigen::V,förena,zdrúžiti
1159,besuchen::V,besöka,obiskáti
1160,treffen::V,möta,pogodíti
1161,treffen::V,träffa,pogodíti
1162,sich versammeln::V,församla sig,zbráti se
1163,spielen::V,leka,igráti se
1164,spielen::V,spela,igráti se
1165,singen::V,sjunga,péti
1166,tanzen::V,dansa,plésati
1167,sich trennen::V,skiljas,ločíti se
1168,verlassen::V,lämna,zapustíti
1169,verlassen::V,överge,zapustíti
1170,retten::V,rädda,réšiti
1171,bewachen::V,bevaka,strážiti
1172,schützen::V,skydda,sčítiti
1173,schützen::V,beskydda,sčítiti
1174,verteidigen::V,försvara,braníti
1175,sich schlagen::V,slåss,têpsti se
1176,schießen::V,skjuta,stréljati
1177,siegen::V,segra,zmágati
1178,ärgern::V,förarga,jezíti
1179,ärgern::V,förarga,razbúriti
1180,schlagen::V,slå,têpsti
1181,schlagen::V,slå,udáriti
1182,treten::V,sparka,teptáti
1183,stechen::V,sticka,ubôsti
1184,stoßen::V,stöta,peháti
1185,stoßen::V,stöta,drégniti
1186,stehlen::V,stjäla,ukrásti
1187,stehlen::V,stjäla,pokrásti
1188,stören::V,störa,motíti
1189,belästigen::V,genera,nadlegováti
1190,belästigen::V,besvära,nadlegováti
1191,verbergen::V,dölja,skríti
1192,täuschen::V,vilseleda,slepíti
1193,betrügen::V,bedra,várati
1194,betrügen::V,bedra,ogoljufáti
1195,töten::V,döda,ubíti
1196,wohnen::V,bo,prebívati
1197,arbeiten::V,arbeta,délati
1198,sammeln::V,samla,zbráti
1199,pflücken::V,plocka,obráti
1200,jagen::V,jaga,lovíti
1201,fischen::V,fiska,ribáriti
1202,fassen::V,fånga,zajéti
1203,hüten::V,vakta,pásti
1204,treiben::V,driva,pogánjati
1205,anbinden::V,binda fast,privézati
1206,füttern::V,fodra,kŕmiti
1207,melken::V,mjölka,mólsti
1208,hacken::V,hacka,sékati
1209,gießen::V,hälla,ulíti
1210,gießen::V,vattna,ulíti
1211,reifen::V,mogna,zoréti
1212,zubereiten::V,tillaga,pripráviti
1213,zubereiten::V,tillreda,pripráviti
1214,kochen::V,koka,kúhati
1215,backen::V,baka,cvréti
1216,braten::V,steka,pêči
1217,umrühren::V,röra om,preméšati
1218,stricken::V,sticka,plêsti
1219,nähen::V,sy,šívati
1220,färben::V,färga,bárvati
1221,reinigen::V,rensa,očístiti
1222,reinigen::V,rengöra,očístiti
1223,waschen::V,tvätta,opráti
1224,abwischen::V,torka av,obrísati
1225,spülen::V,spola,splakováti
1226,spülen::V,skölja,splakováti
1227,fegen::V,feja,pométati
1228,kehren::V,sopa,mésti
1229,baden::V,bada,kópati se
1230,sich waschen::V,tvätta sig,umíti se
1231,ausziehen::V,ta av,izvléči
1232,anziehen::V,ta på,obléči
1233,sich anziehen::V,klä på sig,obléči se
1234,kämmen::V,kamma,česáti
1235,schmücken::V,pynta,okrasíti
1236,schmücken::V,smycka,okrasíti
1237,sagen::V,säga,dejáti
1238,sprechen::V,tala,govoríti
1239,reden::V,tala,rêči
1240,reden::V,prata,rêči
1241,sich unterhalten::V,prata,razgovárjati se
1242,fragen::V,fråga,vprášati
1243,fragen::V,spörja,vprášati
1244,bitten::V,be,prosíti
1245,erzählen::V,berätta,práviti
1246,mitteilen::V,meddela,naznániti
1247,nennen::V,kalla,imenováti
1248,rufen::V,ropa,klícati
1249,prahlen::V,pråla,baháti se
1250,prahlen::V,skryta,baháti se
1251,übersetzen::V,tolka,prevêsti
1252,übersetzen::V,översätta,prevêsti
1253,denken::V,tänka,mísliti
1254,glauben::V,tro,verjéti
1255,bemerken::V,uppmärksamma,opáziti
1256,bemerken::V,lägga märke till,opáziti
1257,erkennen::V,känna igen,spoznáti
1258,begreifen::V,begripa,pôjmiti
1259,verstehen::V,förstå,razuméti
1260,lernen::V,lära sig,učíti se
1261,wissen::V,veta,znáti
1262,wissen::V,veta,védeti
1263,sich erinnern an::V,minnas,spómniti se
1264,sich erinnern an::V,komma ihåg,spómniti se
1265,vergessen::V,glömma,pozábiti
1266,messen::V,mäta,mériti
1267,zählen::V,räkna,štéti
1268,rechnen::V,räkna,račúnati
1269,lesen::V,läsa,bráti
1270,lesen::V,läsa,čítati
1271,malen::V,måla,slíkati
1272,zeichnen::V,teckna,rísati
1273,schreiben::V,skriva,písati
1274,besitzen::V,äga,iméti
1275,besitzen::V,besitta,iméti
1276,kaufen::V,köpa,kupíti
1277,verkaufen::V,sälja,prodáti
1278,bezahlen::V,betala,pláčati
1279,zahlen::V,betala,plačeváti
1280,beherrschen::V,behärska,obvládati
1281,ertragen::V,tåla,prenêsti
1282,ertragen::V,uthärda,prenêsti
