,Concept_ID,se,ca
1873,Ton::N,tjoeje,to
1874,Ton::N,tåvnnå,to
1875,Ton::N,tjuodja,to
1876,Ton::N,šuokŋa,to
1877,Ton::N,nuot'tâ,to
1878,Ton::N,suõmm,to
1879,Ton::N,ӣнн,to
1880,Lied::N,laavloe,cançó
1881,Lied::N,lávla,cançó
1882,Lied::N,lávlla,cançó
1883,Lied::N,laavlâ,cançó
1884,Lied::N,laaul,cançó
1885,Lied::N,ла̄ввл,cançó
1886,Ruhe::N,frïere,calma
1887,Ruhe::N,frïere,silenci
1888,Ruhe::N,raeffie,calma
1889,Ruhe::N,raeffie,silenci
1890,Ruhe::N,vuojŋadibme,calma
1891,Ruhe::N,vuojŋadibme,silenci
1892,Ruhe::N,vuojŋadallam,calma
1893,Ruhe::N,vuojŋadallam,silenci
1894,Ruhe::N,ráfi,calma
1895,Ruhe::N,ráfi,silenci
1896,Ruhe::N,máššu,calma
1897,Ruhe::N,máššu,silenci
1898,Ruhe::N,vuo'iŋâstus,calma
1899,Ruhe::N,vuo'iŋâstus,silenci
1900,Ruhe::N,ráávhu,calma
1901,Ruhe::N,ráávhu,silenci
1902,Ruhe::N,rääuh,calma
1903,Ruhe::N,rääuh,silenci
1904,Ruhe::N,vuâŋŋmõš,calma
1905,Ruhe::N,vuâŋŋmõš,silenci
1906,Ruhe::N,юэв,calma
1907,Ruhe::N,юэв,silenci
1908,Ruhe::N,вуэӈӈмушш,calma
1909,Ruhe::N,вуэӈӈмушш,silenci
1910,Leute::N,aalmoge,gent
1911,Leute::N,ulmutja,gent
1912,Leute::N,álbmot,gent
1913,Leute::N,viehâ,gent
1914,Leute::N,aalmi,gent
1915,Leute::N,о̄ллмэ,gent
1916,Volk::N,aalmoge,poble
1917,Volk::N,álmmuk,poble
1918,Volk::N,fuolkke,poble
1919,Volk::N,álbmot,poble
1920,Volk::N,aalmug,poble
1921,Volk::N,aalmi,poble
1922,Volk::N,нарэдт,poble
1923,Arbeit::N,barkoe,labor
1924,Arbeit::N,barkoe,treball
1925,Arbeit::N,barggo,labor
1926,Arbeit::N,barggo,treball
1927,Arbeit::N,rahtjam,labor
1928,Arbeit::N,rahtjam,treball
1929,Arbeit::N,bargu,labor
1930,Arbeit::N,bargu,treball
1931,Arbeit::N,pargo,labor
1932,Arbeit::N,pargo,treball
1933,Arbeit::N,tyej̣i,labor
1934,Arbeit::N,tyej̣i,treball
1935,Arbeit::N,likk,labor
1936,Arbeit::N,likk,treball
1937,Arbeit::N,tue´jj,labor
1938,Arbeit::N,tue´jj,treball
1939,Arbeit::N,лыххк,labor
1940,Arbeit::N,лыххк,treball
1941,Gast::N,guessie,hoste
1942,Gast::N,guosse,hoste
1943,Gast::N,guossi,hoste
1944,Gast::N,kyes'si,hoste
1945,Gast::N,kue´s's,hoste
1946,Gast::N,кӯссь,hoste
1947,Geschenk::N,daevere,regal
1948,Geschenk::N,daevere,obsequi
1949,Geschenk::N,sjielege,regal
1950,Geschenk::N,sjielege,obsequi
1951,Geschenk::N,vadda,regal
1952,Geschenk::N,vadda,obsequi
1953,Geschenk::N,vattáldahka,regal
1954,Geschenk::N,vattáldahka,obsequi
1955,Geschenk::N,skeaŋka,regal
1956,Geschenk::N,skeaŋka,obsequi
1957,Geschenk::N,adaldâh,regal
1958,Geschenk::N,adaldâh,obsequi
1959,Geschenk::N,sǩiâŋkk,regal
1960,Geschenk::N,sǩiâŋkk,obsequi
1961,Geschenk::N,тӯмаш,regal
1962,Geschenk::N,тӯмаш,obsequi
1963,Spiel::N,spïele,joc
1964,Spiel::N,stååkedimmie,joc
1965,Spiel::N,spella,joc
1966,Spiel::N,stoagos,joc
1967,Spiel::N,speallu,joc
1968,Spiel::N,leikkâ,joc
1969,Spiel::N,siõrr,joc
1970,Spiel::N,сӣрр,joc
1971,Gesellschaft::N,sïelte,companyia
1972,Gesellschaft::N,rádnastallam,companyia
1973,Gesellschaft::N,searvi,companyia
1974,Gesellschaft::N,servi,companyia
1975,Gesellschaft::N,seä´brr,companyia
1976,Gesellschaft::N,се̄ббр,companyia
1977,Hilfe::N,viehkie,ajut
1978,Hilfe::N,viehkke,ajut
1979,Hilfe::N,veahkki,ajut
1980,Hilfe::N,iše,ajut
1981,Hilfe::N,veä´ǩ'ǩ,ajut
1982,Hilfe::N,ве̄ххьк,ajut
1983,Freund::N,voelpe,amīc
1984,Freund::N,ráddna,amīc
1985,Freund::N,venak,amīc
1986,Freund::N,ustit,amīc
1987,Freund::N,verdde,amīc
1988,Freund::N,veerdi,amīc
1989,Freund::N,na´zvan,amīc
1990,Freund::N,ка̄ннҌц,amīc
1991,Kamerad::N,guejmie,company
1992,Kamerad::N,guejmie,camarada
1993,Kamerad::N,ráddna,company
1994,Kamerad::N,ráddna,camarada
1995,Kamerad::N,guojmme,company
1996,Kamerad::N,guojmme,camarada
1997,Kamerad::N,guoibmi,company
1998,Kamerad::N,guoibmi,camarada
1999,Kamerad::N,kyei'mi,company
2000,Kamerad::N,kyei'mi,camarada
2001,Kamerad::N,taaurõš,company
2002,Kamerad::N,taaurõš,camarada
2003,Kamerad::N,то̄а̄врэшш,company
2004,Kamerad::N,то̄а̄врэшш,camarada
2005,Angelegenheit::N,aate,afer
2006,Angelegenheit::N,aate,assumpte
2007,Angelegenheit::N,saake,afer
2008,Angelegenheit::N,saake,assumpte
2009,Angelegenheit::N,ássje,afer
2010,Angelegenheit::N,ássje,assumpte
2011,Angelegenheit::N,ášši,afer
2012,Angelegenheit::N,ášši,assumpte
2013,Angelegenheit::N,äšši,afer
2014,Angelegenheit::N,äšši,assumpte
2015,Angelegenheit::N,ä´šš,afer
2016,Angelegenheit::N,ä´šš,assumpte
2017,Angelegenheit::N,тӯйй,afer
2018,Angelegenheit::N,тӯйй,assumpte
2019,Anzahl::N,taale,nombre
2020,Anzahl::N,taale,quantitat
2021,Anzahl::N,låhkoe,nombre
2022,Anzahl::N,låhkoe,quantitat
2023,Anzahl::N,låhko,nombre
2024,Anzahl::N,låhko,quantitat
2025,Anzahl::N,mierre,nombre
2026,Anzahl::N,mierre,quantitat
2027,Anzahl::N,mearri,nombre
2028,Anzahl::N,mearri,quantitat
2029,Anzahl::N,lohkomearra,nombre
2030,Anzahl::N,lohkomearra,quantitat
2031,Anzahl::N,meeṛi,nombre
2032,Anzahl::N,meeṛi,quantitat
2033,Anzahl::N,mie´rr,nombre
2034,Anzahl::N,mie´rr,quantitat
2035,Anzahl::N,чӣссел,nombre
2036,Anzahl::N,чӣссел,quantitat
2037,Art::N,aarhte,tipus
2038,Art::N,aarhte,classe
2039,Art::N,sládja,tipus
2040,Art::N,sládja,classe
2041,Art::N,tjærdda,tipus
2042,Art::N,tjærdda,classe
2043,Art::N,čearda,tipus
2044,Art::N,čearda,classe
2045,Art::N,šlaaj̣â,tipus
2046,Art::N,šlaaj̣â,classe
2047,Art::N,nää´ll,tipus
2048,Art::N,nää´ll,classe
2049,Art::N,на̄лль,tipus
2050,Art::N,на̄лль,classe
2051,Stück::N,bæhta,peça
2052,Stück::N,biehkie,peça
2053,Stück::N,biehkke,peça
2054,Stück::N,bihttá,peça
2055,Stück::N,pittá,peça
2056,Stück::N,káppálâh,peça
2057,Stück::N,ku´sǩǩ,peça
2058,Stück::N,кусськ,peça
2059,Teil::N,stuhtje,part
2060,Teil::N,oasse,part
2061,Teil::N,bielle,part
2062,Teil::N,guovllo,part
2063,Teil::N,oassi,part
2064,Teil::N,bihttá,part
2065,Teil::N,uási,part
2066,Teil::N,vuâ´ss,part
2067,Teil::N,pie´ǩ'ǩ,part
2068,Teil::N,кусськ,part
2069,Hälfte::N,lehkie,meitat
2070,Hälfte::N,lahkke,meitat
2071,Hälfte::N,bealli,meitat
2072,Hälfte::N,peeḷi,meitat
2073,Hälfte::N,lâ´ǩǩ,meitat
2074,Hälfte::N,pie´ll,meitat
2075,Hälfte::N,пе̄лль,meitat
2076,Kreis::N,rïngke,cercle
2077,Kreis::N,gievlle,cercle
2078,Kreis::N,gierdu,cercle
2079,Kreis::N,riggee,cercle
2080,Kreis::N,kruugg,cercle
2081,Kreis::N,круг,cercle
2082,Kreuz::N,kroesse,creu
2083,Kreuz::N,ruossa,creu
2084,Kreuz::N,rista,creu
2085,Kreuz::N,ristâ,creu
2086,Kreuz::N,ristt,creu
2087,Kreuz::N,рысст,creu
2088,Linie::N,sïeve,línia
2089,Linie::N,linnja,línia
2090,Linie::N,linjá,línia
2091,Linie::N,linnjá,línia
2092,Linie::N,njuálgus,línia
2093,Linie::N,certldõk,línia
2094,Linie::N,це̄кесь,línia
2095,Strich::N,sïeve,traç
2096,Strich::N,sïeve,ratlla
2097,Strich::N,sáhtso,traç
2098,Strich::N,sáhtso,ratlla
2099,Strich::N,sárggis,traç
2100,Strich::N,sárggis,ratlla
2101,Strich::N,čálástâh,traç
2102,Strich::N,čálástâh,ratlla
2103,Strich::N,certldõk,traç
2104,Strich::N,certldõk,ratlla
2105,Strich::N,ця̄кас,traç
2106,Strich::N,ця̄кас,ratlla
2107,Strich::N,це̄кесь,traç
2108,Strich::N,це̄кесь,ratlla
2109,Abstand::N,gåhkoe,distància
2110,Abstand::N,gåhkaldahke,distància
2111,Abstand::N,lahka,distància
2112,Abstand::N,gasska,distància
2113,Abstand::N,gaska,distància
2114,Abstand::N,koskâ,distància
2115,Abstand::N,kõskk,distància
2116,Abstand::N,кэ̄сск,distància
2117,Entfernung::N,gåhkoe,distància
2118,Entfernung::N,gåhkaldahke,distància
2119,Entfernung::N,gasska,distància
2120,Entfernung::N,mælggat,distància
2121,Entfernung::N,gaska,distància
2122,Entfernung::N,mátkegaska,distància
2123,Entfernung::N,koskâ,distància
2124,Entfernung::N,kõskk,distància
2125,Entfernung::N,jäämkõskk,distància
2126,Entfernung::N,кэ̄сск,distància
2127,Gegend::N,haerie,regió
2128,Gegend::N,haerie,contrada
2129,Gegend::N,guovvlo,regió
2130,Gegend::N,guovvlo,contrada
2131,Gegend::N,bájkke,regió
2132,Gegend::N,bájkke,contrada
2133,Gegend::N,guovlu,regió
2134,Gegend::N,guovlu,contrada
2135,Gegend::N,duovdda,regió
2136,Gegend::N,duovdda,contrada
2137,Gegend::N,kuáv'lu,regió
2138,Gegend::N,kuáv'lu,contrada
2139,Gegend::N,vu´vdd,regió
2140,Gegend::N,vu´vdd,contrada
2141,Gegend::N,па̄йхьк,regió
2142,Gegend::N,па̄йхьк,contrada
2143,Platz::N,sijjie,cabuda
2144,Platz::N,sadje,cabuda
2145,Platz::N,sadji,cabuda
2146,Platz::N,tááḷu,cabuda
2147,Platz::N,tääll,cabuda
2148,Platz::N,сайй,cabuda
2149,Ort::N,sijjie,lloc
2150,Ort::N,bájkke,lloc
2151,Ort::N,sadje,lloc
2152,Ort::N,báiki,lloc
2153,Ort::N,päikki,lloc
2154,Ort::N,pâi´ǩǩ,lloc
2155,Ort::N,сайй,lloc
2156,Ort::N,па̄йхьк,lloc
2157,Seite::N,bielie,banda
2158,Seite::N,bielie,costāt
2159,Seite::N,sijddo,banda
2160,Seite::N,sijddo,costāt
2161,Seite::N,bealli,banda
2162,Seite::N,bealli,costāt
2163,Seite::N,ertti,banda
2164,Seite::N,ertti,costāt
2165,Seite::N,jeä´rtt,banda
2166,Seite::N,jeä´rtt,costāt
2167,Seite::N,пе̄лль,banda
2168,Seite::N,пе̄лль,costāt
2169,Seite::N,е̄ммьне,banda
2170,Seite::N,е̄ммьне,costāt
2171,Mitte::N,gaske,mig
2172,Mitte::N,gaske,centre
2173,Mitte::N,jarnge,mig
2174,Mitte::N,jarnge,centre
2175,Mitte::N,gasska,mig
2176,Mitte::N,gasska,centre
2177,Mitte::N,guovddaš,mig
2178,Mitte::N,guovddaš,centre
2179,Mitte::N,gaskamuddu,mig
2180,Mitte::N,gaskamuddu,centre
2181,Mitte::N,koskâ,mig
2182,Mitte::N,koskâ,centre
2183,Mitte::N,kõskk,mig
2184,Mitte::N,kõskk,centre
2185,Mitte::N,кэ̄сск,mig
2186,Mitte::N,кэ̄сск,centre
2187,Gegenstand::N,daevere,objecte
2188,Gegenstand::N,oabme,objecte
2189,Gegenstand::N,gávnne,objecte
2190,Gegenstand::N,bierggas,objecte
2191,Gegenstand::N,ettâ,objecte
2192,Gegenstand::N,kápulâh,objecte
2193,Gegenstand::N,käu´nn,objecte
2194,Gegenstand::N,ка̄ввьн,objecte
2195,Sache::N,aate,cosa
2196,Sache::N,saake,cosa
2197,Sache::N,ássje,cosa
2198,Sache::N,ášši,cosa
2199,Sache::N,äšši,cosa
2200,Sache::N,ä´šš,cosa
2201,Sache::N,ве̄шш,cosa
2202,Rand::N,raedtie,vora
2203,Rand::N,raedtie,marge
2204,Rand::N,rabdda,vora
2205,Rand::N,rabdda,marge
2206,Rand::N,ravda,vora
2207,Rand::N,ravda,marge
2208,Rand::N,robdâ,vora
2209,Rand::N,robdâ,marge
2210,Rand::N,čårr,vora
2211,Rand::N,čårr,marge
2212,Rand::N,ruõbdd,vora
2213,Rand::N,ruõbdd,marge
2214,Rand::N,рӯммт,vora
2215,Rand::N,рӯммт,marge
2216,Rand::N,ре̄ввьн,vora
2217,Rand::N,ре̄ввьн,marge
2218,Kante::N,raedtie,caire
2219,Kante::N,raedtie,cantell
2220,Kante::N,rabdda,caire
2221,Kante::N,rabdda,cantell
2222,Kante::N,ravda,caire
2223,Kante::N,ravda,cantell
2224,Kante::N,robdâ,caire
2225,Kante::N,robdâ,cantell
2226,Kante::N,å´rdd,caire
2227,Kante::N,å´rdd,cantell
2228,Kante::N,ruõbdd,caire
2229,Kante::N,ruõbdd,cantell
2230,Kante::N,рӯммт,caire
2231,Kante::N,рӯммт,cantell
2232,Kante::N,ре̄ввьн,caire
2233,Kante::N,ре̄ввьн,cantell
2234,Ecke::N,roene,cantonada
2235,Ecke::N,kråane,cantonada
2236,Ecke::N,náhpo,cantonada
2237,Ecke::N,nusske,cantonada
2238,Ecke::N,nurki,cantonada
2239,Ecke::N,čiehka,cantonada
2240,Ecke::N,čiehâ,cantonada
2241,Ecke::N,čiõkk,cantonada
2242,Ecke::N,suåp'p,cantonada
2243,Ecke::N,уггл,cantonada
2244,Spitze::N,gietjie,punta
2245,Spitze::N,snjuhtje,punta
2246,Spitze::N,gihttje,punta
2247,Spitze::N,geahči,punta
2248,Spitze::N,picci,punta
2249,Spitze::N,keeči,punta
2250,Spitze::N,ǩie´čč,punta
2251,Spitze::N,кя̄женч,punta
2252,Ende::N,gietjie,cap
2253,Ende::N,giehtje,cap
2254,Ende::N,geahči,cap
2255,Ende::N,keeči,cap
2256,Ende::N,puäš'š,cap
2257,Ende::N,ке̄джь,cap
2258,Loch::N,raejkie,forāt
2259,Loch::N,rájgge,forāt
2260,Loch::N,ráigi,forāt
2261,Loch::N,räigi,forāt
2262,Loch::N,loikk,forāt
2263,Loch::N,râi´ǧǧ,forāt
2264,Loch::N,ра̄ййк,forāt
2265,Winkel::N,skaavhte,racó
2266,Winkel::N,tjiehka,racó
2267,Winkel::N,soahppa,racó
2268,Winkel::N,čiehka,racó
2269,Winkel::N,sogge,racó
2270,Winkel::N,suåp'p,racó
2271,Winkel::N,уггл,racó
2272,Muster::N,goere,dibuix
2273,Muster::N,goere,disseny
2274,Muster::N,girjja,dibuix
2275,Muster::N,girjja,disseny
2276,Muster::N,girjjit,dibuix
2277,Muster::N,girjjit,disseny
2278,Muster::N,kovos,dibuix
2279,Muster::N,kovos,disseny
2280,Muster::N,кыррьй,dibuix
2281,Muster::N,кыррьй,disseny
2282,Muster::N,кырьйнесс,dibuix
2283,Muster::N,кырьйнесс,disseny
2284,Größe::N,ståaroe,grandària
2285,Größe::N,stuorrudahka,grandària
2286,Größe::N,stūrrodat,grandària
2287,Größe::N,mahtodat,grandària
2288,Größe::N,allodat,grandària
2289,Größe::N,stuá'ṛudâh,grandària
2290,Größe::N,роаӈӈьк,grandària
2291,Länge::N,gåhkoe,longitud
2292,Länge::N,guhkkudahka,longitud
2293,Länge::N,guhkkodat,longitud
2294,Länge::N,kukkodâh,longitud
2295,Länge::N,õllâdvuõtt,longitud
2296,Länge::N,куххьквӯдт,longitud
2297,Höhe::N,jalloe,altura
2298,Höhe::N,jalloe,altitud
2299,Höhe::N,jalladahke,altura
2300,Höhe::N,jalladahke,altitud
2301,Höhe::N,alludahka,altura
2302,Höhe::N,alludahka,altitud
2303,Höhe::N,allatvuohta,altura
2304,Höhe::N,allatvuohta,altitud
2305,Höhe::N,allodat,altura
2306,Höhe::N,allodat,altitud
2307,Höhe::N,aḷodâh,altura
2308,Höhe::N,aḷodâh,altitud
2309,Höhe::N,âlladvuõtt,altura
2310,Höhe::N,âlladvuõtt,altitud
2311,Höhe::N,э̄ллвӯдт,altura
2312,Höhe::N,э̄ллвӯдт,altitud
2313,Gewicht::N,leavloe,pes
2314,Gewicht::N,dædda,pes
2315,Gewicht::N,låssudahka,pes
2316,Gewicht::N,deaddu,pes
2317,Gewicht::N,tiäd'du,pes
2318,Gewicht::N,teäd'd,pes
2319,Gewicht::N,тя̄ннт,pes
2320,Gewicht::N,вӣссь,pes
2321,Menge::N,mierie,quantitat
2322,Menge::N,ållo,quantitat
2323,Menge::N,mearri,quantitat
2324,Menge::N,doahkki,quantitat
2325,Menge::N,meeṛi,quantitat
2326,Menge::N,tukk,quantitat
2327,Menge::N,mie´rr,quantitat
2328,Menge::N,туххк,quantitat
2329,Menge::N,ла̄ннҍт,quantitat
2330,Haufen::N,deava,pila
2331,Haufen::N,håevkie,pila
2332,Haufen::N,hårre,pila
2333,Haufen::N,látna,pila
2334,Haufen::N,laaṇâ,pila
2335,Haufen::N,laađđ,pila
2336,Haufen::N,поанн,pila
2337,Reihe::N,raajroe,fila
2338,Reihe::N,rájddo,fila
2339,Reihe::N,gurgadas,fila
2340,Reihe::N,kuáḷus,fila
2341,Reihe::N,riâd'd,fila
2342,Reihe::N,по̄ллт,fila
2343,Boot::N,vïnhtse,bot
2344,Boot::N,vïnhtse,barca
2345,Boot::N,vanás,bot
2346,Boot::N,vanás,barca
2347,Boot::N,vanntsa,bot
2348,Boot::N,vanntsa,barca
2349,Boot::N,fanas,bot
2350,Boot::N,fanas,barca
2351,Boot::N,voonâs,bot
2352,Boot::N,voonâs,barca
2353,Boot::N,käärbis,bot
2354,Boot::N,käärbis,barca
2355,Boot::N,võõnâs,bot
2356,Boot::N,võõnâs,barca
2357,Boot::N,вэнс,bot
2358,Boot::N,вэнс,barca
2359,Ruder::N,aajroe,rem
2360,Ruder::N,ájrro,rem
2361,Ruder::N,áiru,rem
2362,Ruder::N,áiru,rem
2363,Ruder::N,äirr,rem
2364,Ruder::N,а̄ррьй,rem
2365,Schlitten::N,slærra,trineu
2366,Schlitten::N,tjïelhke,trineu
2367,Schlitten::N,gieris,trineu
2368,Schlitten::N,tjielkká,trineu
2369,Schlitten::N,gielká,trineu
2370,Schlitten::N,kiäl'kká,trineu
2371,Schlitten::N,saan,trineu
2372,Schlitten::N,ǩeâlkk,trineu
2373,Schlitten::N,со̄а̄н,trineu
2374,Ski::N,treavka,esquí
2375,Ski::N,sabek,esquí
2376,Ski::N,sabet,esquí
2377,Ski::N,saaveeh,esquí
2378,Ski::N,koolâs,esquí
2379,Ski::N,коаллас,esquí
2380,Ski::N,са̄вехь,esquí
2381,Lagerfeuer::N,dålle,foc de campament
2382,Lagerfeuer::N,sajijdållå,foc de campament
2383,Lagerfeuer::N,dolla,foc de campament
2384,Lagerfeuer::N,tullâ,foc de campament
2385,Lagerfeuer::N,toll,foc de campament
2386,Lagerfeuer::N,то̄лл,foc de campament
2387,Last::N,maajsoe,càrrega
2388,Last::N,noade,càrrega
2389,Last::N,guorbmi,càrrega
2390,Last::N,kye'rmi,càrrega
2391,Last::N,nue´đđ,càrrega
2392,Last::N,kue´rmm,càrrega
2393,Last::N,нуэдът,càrrega
2394,Gang::N,vaedtseme,marxa
2395,Gang::N,mannulahka,marxa
2396,Gang::N,johtu,marxa
2397,Gang::N,jotteem,marxa
2398,Gang::N,joto,marxa
2399,Gang::N,jäl'lmõš,marxa
2400,Gang::N,ёадтмушш,marxa
2401,Gang::N,ёадтҌмушш,marxa
2402,Schritt::N,sïlle,pas
2403,Schritt::N,lávkke,pas
2404,Schritt::N,lávki,pas
2405,Schritt::N,lävkki,pas
2406,Schritt::N,läu´ǩǩ,pas
2407,Schritt::N,ла̄ффьк,pas
2408,Norden::N,noerhte,nord
2409,Norden::N,nuortta,nord
2410,Norden::N,davvi,nord
2411,Norden::N,taṿe,nord
2412,Norden::N,tâ´vv,nord
2413,Norden::N,таввял,nord
2414,Süden::N,åarjel,sud
2415,Süden::N,oarjje,sud
2416,Süden::N,lulli,sud
2417,Süden::N,mäddi,sud
2418,Süden::N,kesipieg'gâ,sud
2419,Süden::N,saujj,sud
2420,Süden::N,со̄а̄ййв,sud
2421,Westen::N,jillie,oest
2422,Westen::N,jillie,occident
2423,Westen::N,alle,oest
2424,Westen::N,alle,occident
2425,Westen::N,oarji,oest
2426,Westen::N,oarji,occident
2427,Westen::N,uár'ji,oest
2428,Westen::N,uár'ji,occident
2429,Westen::N,viõstâr,oest
2430,Westen::N,viõstâr,occident
2431,Westen::N,вуэрьял,oest
2432,Westen::N,вуэрьял,occident
2433,Osten::N,luvlie,est
2434,Osten::N,luvlie,orient
2435,Osten::N,lulle,est
2436,Osten::N,lulle,orient
2437,Osten::N,nuorta,est
2438,Osten::N,nuorta,orient
2439,Osten::N,nuor'ttâ,est
2440,Osten::N,nuor'ttâ,orient
2441,Osten::N,nuõrti,est
2442,Osten::N,nuõrti,orient
2443,Osten::N,нуҏҏьт,est
2444,Osten::N,нуҏҏьт,orient
2445,Holz::N,moere,fusta
2446,Holz::N,muorra,fusta
2447,Holz::N,muorra,fusta
2448,Holz::N,muoṛâ,fusta
2449,Holz::N,muõrr,fusta
2450,Holz::N,мӯрр,fusta
2451,Brett::N,fealloe,taula
2452,Brett::N,fiello,taula
2453,Brett::N,lávdi,taula
2454,Brett::N,lyev'di,taula
2455,Brett::N,lu´vdd,taula
2456,Brett::N,лаййт,taula
2457,Platte::N,spaagkoe,placa
2458,Platte::N,skierro,placa
2459,Platte::N,skearru,placa
2460,Platte::N,ráptu,placa
2461,Platte::N,ка̄ррьт,placa
2462,Stütze::N,dovtege,suport
2463,Stütze::N,dåarjege,suport
2464,Stütze::N,tsagge,suport
2465,Stütze::N,nihta,suport
2466,Stütze::N,duvdda,suport
2467,Stütze::N,caggi,suport
2468,Stütze::N,cagge,suport
2469,Stütze::N,cõgldõk,suport
2470,Stütze::N,стуэлльп,suport
2471,Stange::N,staavra,vara
2472,Stange::N,stággo,vara
2473,Stange::N,hålggå,vara
2474,Stange::N,stávrá,vara
2475,Stange::N,stággu,vara
2476,Stange::N,čuálgui,vara
2477,Stange::N,kaŋgg,vara
2478,Stange::N,кэ̄ллт,vara
2479,Stange::N,пе̄лльк,vara
2480,Stock::N,galte,pal
2481,Stock::N,klåbpoe,pal
2482,Stock::N,soabbe,pal
2483,Stock::N,soabbi,pal
2484,Stock::N,suáb'bi,pal
2485,Stock::N,suä´b'b,pal
2486,Stock::N,суэммьп,pal
2487,Stab::N,klaahka,bastó
2488,Stab::N,soabbe,bastó
2489,Stab::N,soabbi,bastó
2490,Stab::N,suáb'bi,bastó
2491,Stab::N,suä´b'b,bastó
2492,Stab::N,суэммьп,bastó
2493,Rohr::N,gïrse,tub
2494,Rohr::N,båhttså,tub
2495,Rohr::N,bohcci,tub
2496,Rohr::N,poccee,tub
2497,Rohr::N,puu´lčiǩ,tub
2498,Rohr::N,туррьп,tub
2499,Haus::N,ståapoe,casa
2500,Haus::N,goahte,casa
2501,Haus::N,stohpu,casa
2502,Haus::N,tááḷu,casa
2503,Haus::N,tääll,casa
2504,Haus::N,пэ̄ҏҏт,casa
2505,Heim::N,hïejme,llar
2506,Heim::N,viesso,llar
2507,Heim::N,ruoktu,llar
2508,Heim::N,päikki,llar
2509,Heim::N,päi´ǩǩ,llar
2510,Heim::N,пэ̄ҏҏт,llar
2511,Ofen::N,vuebnie,estufa
2512,Ofen::N,vuodná,estufa
2513,Ofen::N,vuobnne,estufa
2514,Ofen::N,uvdna,estufa
2515,Ofen::N,uvnâ,estufa
2516,Ofen::N,ǩiiuǥân,estufa
2517,Ofen::N,пе̄ххц,estufa
2518,Ofen::N,кыввкан,estufa
2519,Fußboden::N,guelpie,terra
2520,Fußboden::N,guolbbe,terra
2521,Fußboden::N,láhtti,terra
2522,Fußboden::N,šalde,terra
2523,Fußboden::N,šâ´ldd,terra
2524,Fußboden::N,шалльт,terra
2525,Tisch::N,buertie,taula
2526,Tisch::N,bievdde,taula
2527,Tisch::N,beavdi,taula
2528,Tisch::N,pevdi,taula
2529,Tisch::N,på´rdd,taula
2530,Tisch::N,stue´ll,taula
2531,Tisch::N,туэлль,taula
2532,Stuhl::N,stovle,cadira
2533,Stuhl::N,ståvllå,cadira
2534,Stuhl::N,stuollu,cadira
2535,Stuhl::N,stovli,cadira
2536,Stuhl::N,stuu´l,cadira
2537,Stuhl::N,стула,cadira
2538,Wiege::N,gïerhkeme,bressol
2539,Wiege::N,vuoggo,bressol
2540,Wiege::N,geaŧŧu,bressol
2541,Wiege::N,geaktu,bressol
2542,Wiege::N,gietkka,bressol
2543,Wiege::N,kiäh'tu,bressol
2544,Wiege::N,vogga,bressol
2545,Wiege::N,кӣткэм,bressol
2546,Bett::N,seangkoe,llit
2547,Bett::N,sæŋŋga,llit
2548,Bett::N,seaŋga,llit
2549,Bett::N,seŋgâ,llit
2550,Bett::N,sââ´jj,llit
2551,Bett::N,вуэдтӭмсайй,llit
2552,Regal::N,hælla,prestatgeria
2553,Regal::N,hilldo,prestatgeria
2554,Regal::N,hildu,prestatgeria
2555,Regal::N,ildee,prestatgeria
2556,Regal::N,i´lddi,prestatgeria
2557,Regal::N,ылльтэ,prestatgeria
2558,Kiste::N,aeskie,caixa
2559,Kiste::N,kássa,caixa
2560,Kiste::N,kássa,caixa
2561,Kiste::N,árkku,caixa
2562,Kiste::N,ču´ǩǩ,caixa
2563,Kiste::N,чуххьк,caixa
2564,Fenster::N,klaase,finestra
2565,Fenster::N,vinndek,finestra
2566,Fenster::N,láse,finestra
2567,Fenster::N,laasâ,finestra
2568,Fenster::N,ikkân,finestra
2569,Fenster::N,эххкан,finestra
2570,Tür::N,okse,porta
2571,Tür::N,uksa,porta
2572,Tür::N,uksa,porta
2573,Tür::N,uksâ,porta
2574,Tür::N,uhss,porta
2575,Tür::N,уккс,porta
2576,Tor::N,okse,portal
2577,Tor::N,pårttå,portal
2578,Tor::N,uksa,portal
2579,Tor::N,poarta,portal
2580,Tor::N,porttâ,portal
2581,Tor::N,uustõk,portal
2582,Tor::N,čuâlluhss,portal
2583,Tor::N,уккс,portal
2584,Zaun::N,haakene,tanca
2585,Zaun::N,jerra,tanca
2586,Zaun::N,gárdde,tanca
2587,Zaun::N,áidi,tanca
2588,Zaun::N,äiđi,tanca
2589,Zaun::N,äidd,tanca
2590,Zaun::N,čuâll,tanca
2591,Zaun::N,а̄ййт,tanca
2592,Dach::N,rehpie,teulada
2593,Dach::N,dæhkko,teulada
2594,Dach::N,gáhttu,teulada
2595,Dach::N,káttu,teulada
2596,Dach::N,laakk,teulada
2597,Dach::N,пэ̄ҏҏтэ̄ля,teulada
2598,Dach::N,кры̄ша,teulada
2599,Leiter::N,raajtere,escala
2600,Leiter::N,raajtere,escala de mà
2601,Leiter::N,tjajmos,escala
2602,Leiter::N,tjajmos,escala de mà
2603,Leiter::N,boagos,escala
2604,Leiter::N,boagos,escala de mà
2605,Leiter::N,ráidalas,escala
2606,Leiter::N,ráidalas,escala de mà
2607,Leiter::N,raidlâs,escala
