,Concept_ID,bg,av
779,sofort::ADV,веднага,гьебсагӏат
780,später::ADV,по-късно,
781,jetzt::ADV,сега,гьанже
782,heute::ADV,днес,жакъа
783,morgen::ADV,утре,метер
784,bald::ADV,скоро,гьабсагӏаталъ
785,dann::ADV,после,цинги
786,dann::ADV,тогава,цинги
787,gestern::ADV,вчера,сон
788,einst::ADV,някога,цин
789,damals::ADV,тогава,гьебмехалъ
790,damals::ADV,тогава,гьебмехалда
791,danach::ADV,после,цинги
792,danach::ADV,после,хадуса
793,danach::ADV,след това,цинги
794,danach::ADV,след това,хадуса
795,vorher::ADV,преди,цебе
796,vorher::ADV,преди това,цебе
797,zuerst::ADV,най-напред,тӏоцебе
798,einmal::ADV,веднъж,цинцӏул
799,einmal::ADV,веднъж,цихӏин
800,einmal::ADV,веднъж,цоцӏул
801,einmal::ADV,един път,цинцӏул
802,einmal::ADV,един път,цихӏин
803,einmal::ADV,един път,цоцӏул
804,manchmal::ADV,понякога,олоцӏул
805,oft::ADV,често,гӏемерго
806,immer::ADV,винаги,кидаго
807,niemals::ADV,никога,киданиги
808,hier::ADV,тук,аниб
809,hier::ADV,тука,аниб
810,hierhin::ADV,насам,анибехун
811,von hier::ADV,оттук,гьаниса
812,von hier::ADV,оттука,гьаниса
813,dort::ADV,там,гьениб
814,dorthin::ADV,натам,гьадаба
815,dorthin::ADV,нататък,гьадаба
816,geradeaus::ADV,направо,битӏутӏа
817,vorwärts::ADV,напред,цебехун
818,rückwärts::ADV,назад,нахъ-нахъ
819,zurück::ADV,обратно,нахъе
820,unten::ADV,долу,ахакь
821,unten::ADV,долу,гъоркь
822,hinab::ADV,надолу,эхебе
823,oben::ADV,горе,тӏад
824,oben::ADV,горе,тӏадехун
825,hinauf::ADV,нагоре,эхеде
826,überall::ADV,навсякъде,кибго
827,nicht::ADV,не,
828,ein wenig::ADV,малко,дагьабго
829,kaum::ADV,едва,хӏалалъ
830,kaum::ADV,едвам,хӏалалъ
831,sehr::ADV,много,кутакалда
832,sehr::ADV,твърде,кутакалда
833,so::ADV,тъй,гьедин
834,so::ADV,така,гьедин
835,noch::ADV,още,жеги
836,nur::ADV,само,гӏӣцӏго
837,schon::ADV,вече,
838,wieder::ADV,пак,на́хъеги
839,wieder::ADV,отново,на́хъеги
840,vergebens::ADV,напразно,чӏалгӏаде
841,vor::PRP,пред,цебе
842,hinter::PRP,зад,хадуса
843,unter::PRP,под,ахакь
844,unter::PRP,под,гъоркь
845,durch::PRP,през,
846,neben::PRP,до,аскӏо
847,neben::PRP,при,аскӏо
848,zwischen::PRP,между,гьоркьоб
849,zwischen::PRP,помежду,гьоркьоб
850,wegen::PRP,заради,гьелда
851,dies::PRN,този,гьаб
852,dies::PRN,този,гьеб
853,das::PRN,туй,доб
854,das::PRN,това,доб
855,alles::PRN,всичко,
856,ich::PRN,аз,дун
857,du::PRN,ти,дуца
858,er::PRN,той,доб
859,wir::PRN,ние,ниж
860,ihr::PRN,вие,нуж
861,sie::PRN,те,дол
862,sie::PRN,те,эл
863,was::FPRN,що,щиб
864,was::FPRN,какво,щиб
865,wer::FPRN,кой,щиб
866,wo::FADV,къде,киб
867,wo::FADV,къде,кибехун
868,wohin::FADV,накъде,кибехун
869,wohin::FADV,накъдето,кибехун
870,wie::FADV,как,кин
871,warum::FADV,защо,щай
872,wieviel::FNUM,колко,кигӏан
873,eins::NUM,един,цо
874,zwei::NUM,два,кӏиго
875,drei::NUM,три,лъабго
876,vier::NUM,четири,ункъо
877,fünf::NUM,пет,щуго
878,sechs::NUM,шест,анлъго
879,sieben::NUM,седем,анкьго
880,acht::NUM,осем,микьго
881,neun::NUM,девет,ичӏго
882,zehn::NUM,десет,анцӏго
883,elf::NUM,единайсет,анцӏила цо
884,elf::NUM,единадесет,анцӏила цо
885,zwölf::NUM,дванайсет,кӏиго-анцӏила
886,zwölf::NUM,дванадесет,кӏиго-анцӏила
887,zwanzig::NUM,двайсет,къого
888,zwanzig::NUM,двадесет,къого
889,dreißig::NUM,тридесет,лъеберго
890,vierzig::NUM,четиридесет,кӏикъого
891,fünfzig::NUM,петдесет,кӏикъо́ялда анцӏго
892,sechzig::NUM,шестдесет,лъабкъого
893,siebzig::NUM,седемдесет,лъабкъо́ялда анцӏго
894,achtzig::NUM,осемдесет,ункъого
895,neunzig::NUM,деветдесет,ункъоялда а́нцӏила
896,hundert::NUM,сто,нусго
897,tausend::NUM,хиляда,азарго
898,und::CNJ,а,ва
899,und::CNJ,а,-ги
900,und::CNJ,та,ва
901,und::CNJ,та,-ги
902,oder::CNJ,или,ялъуни
903,stehen::V,стоя,бахъунчӏезе
904,sitzen::V,седя,гӏодов чӏезе
905,liegen::V,лежа,бегизе
906,hängen::V,вися,базе
907,werden::V,бъда,бахъине
908,werden::V,стана,бахъине
909,passieren::V,случа се,лъугьине
910,passieren::V,случа се,лъугьа-бахъине
911,beginnen::V,започна,байбихьизе
912,enden::V,свърша,лъугӏизе
913,wechseln::V,променям,хиса-басизе
914,wechseln::V,променям,хисизе
915,aufgehen[Sonne]::V,изгрея,баккизе
916,untergehen[Sonne]::V,заляза,щинкӏизе
917,scheinen[Sonne]::V,грея,къалъ-къалъизе
918,scheinen[Sonne]::V,светя,къалъ-къалъизе
919,donnern::V,гърмя,гъугъазе
920,wehen::V,вея,пуйзе
921,wehen::V,духам,пуйзе
922,strömen::V,тека,чвахизе
923,strömen::V,лея се,чвахизе
924,fließen::V,тека,чвахизе
925,sich drehen::V,въртя се,сверизе
926,schwanken::V,клатя се,хьвагӏезе
927,schwanken::V,клатя се,багъа-бачаризе
928,schwingen::V,трептя,щвартӏезе
929,fallen::V,падам,бортизе
930,brennen::V,горя,рекӏине
931,rauchen::V,димя,кӏкӏуй буризе
932,regnen::V,вали дъжд,базе
933,gefrieren::V,замръзна,гӏу́низе
934,tauen::V,топя се,биаризе
935,schmelzen::V,разтопя се,биине
936,trocknen::V,съхна,бакъвазе
937,sieden::V,вря,гьалдезе
938,sieden::V,кипя,гьалдезе
939,faulen::V,гния,махӏцине
940,verfaulen::V,изгния,туризе
941,reißen::V,напукам се,бихъизе
942,versinken::V,потъна,гъанкъизе
943,vergehen::V,минавам,базе
944,vergehen::V,минавам,бахъизе
945,vergehen::V,минавам,ине
946,erscheinen::V,явя се,баккизе
947,verschwinden::V,изчезна,къине
948,verschwinden::V,изчезна,билизе
949,sinken::V,падна,гӏодо́бе ккезе
950,abnehmen::V,отслабна,тӏаса камизе
951,zunehmen::V,нарасна,гӏемерлъизе
952,steigen::V,увелича се,бахине
953,steigen::V,покачвам се,бахине
954,wachsen::V,раста,кӏодолъизе
955,glänzen::V,лъщя,цӏвакизе
956,glänzen::V,блестя,цӏвакизе
957,funkeln::V,искря,паркъезе
958,lärmen::V,шумя,хъудизе
959,lärmen::V,шумя,чӏиргъдизе
960,läuten::V,звъня,кьабизе
961,klingeln::V,звъня,кьабизе
962,klirren::V,звънтя,зваргъизе
963,klirren::V,дрънкам,зваргъизе
964,brausen::V,буча,гьалаглъизе
965,rauschen::V,шумя,шуршудизе
966,klingen::V,звуча,бахъине
967,bellen::V,лая,гъанчдезе
968,heulen::V,вия,рурудизе
969,heulen::V,рева,рурудизе
970,blasen::V,духна,гьохьизе
971,pfeifen::V,свиря,гьещтӏезе
972,schreien::V,крещя,ахӏизе
973,schreien::V,крещя,ахӏдезе
974,stöhnen::V,стена,зигардизе
975,stöhnen::V,пъшкам,зигардизе
976,zittern::V,треперя,дарран
977,zittern::V,треперя,гьаргьадизе
978,leben::V,живея,бетӏербахъизе
979,geboren werden::V,родя се,лъугьине
980,atmen::V,дишам,хӏухьел биччазе
981,trinken::V,пия,гьекъезе
982,essen::V,ям,квине
983,essen::V,ям,кваназе
984,schlucken::V,гълтам,кӏкӏвине
985,schlucken::V,гълтам,къулчӏизе
986,müde werden::V,уморя се,сваказе
987,einschlafen::V,заспя,кьижизе
988,einschlafen::V,заспя,гъапуллъизе
989,schlafen::V,спя,кьижизе
990,aufwachen::V,събудя се,бигьине
991,aufstehen::V,стана,бахъине
992,aufstehen::V,стана,тӏадебахъине
993,sich erholen::V,отдъхвам си,хьи бахъизе
994,sich erholen::V,отдъхвам си,хӏалхьи гьабизе
995,krank werden::V,заболея,унтизе
996,krank sein::V,боледувам,унтизе
997,schmerzen::V,боля,унтизе
998,husten::V,кашлям,хъегӏизе
999,genesen::V,оздравея,лъилъизе
1000,sterben::V,умра,хвезе
1001,umkommen::V,загина,гьалаглъизе
1002,sich bewegen::V,движа се,багъаризе
1003,sich bewegen::V,движа се,багъаргъизе
1004,sich bewegen::V,мърдам се,багъаризе
1005,sich bewegen::V,мърдам се,багъаргъизе
1006,sich rühren::V,движа се,багъаризе
1007,sich erheben::V,стана,тӏадебахъине
1008,sich erheben::V,стана,бахъине
1009,sich setzen::V,седна,гӏодов чӏезе
1010,hinfallen::V,падна,щапизе
1011,laufen::V,ходя,хьвадизе
1012,schreiten::V,крача,чӏезе
1013,spazierengehen::V,разхождам се,тира-сверизе
1014,eilen::V,бързам,ракӏхӏалакине
1015,eilen::V,бързам,дуризе
1016,sich beeilen::V,побързам,дуризе
1017,sich beeilen::V,побързам,гӏедегӏизе
1018,sausen::V,тичам,тӏуризе
1019,rennen::V,бягам,бекеризе
1020,springen::V,скачам,кӏанцӏизе
1021,klettern::V,катеря се,хархадизе
1022,schaukeln::V,люлея се,гьерщезе
1023,kriechen::V,лазя,хъурщизе
1024,kriechen::V,пълзя,хъурщизе
1025,schwimmen::V,плувам,лъедезе
1026,tauchen::V,гмуркам се,букъардизе
1027,rudern::V,греба,хазе
1028,fahren::V,пътувам,ине
1029,fliegen::V,летя,боржине
1030,fliegen::V,хвърча,боржине
1031,gehen::V,ида,ине
1032,gehen::V,вървя,ине
1033,weggehen::V,отида си,ине
1034,abfahren::V,отпътувам,къокъине
1035,anhalten::V,спра се,чӏезе
1036,anhalten::V,спра се,тархъизе
1037,anhalten::V,спра се,лъалхъизе
1038,hineingehen::V,влизам,тӏаделъугьине
1039,eintreten::V,вляза,лъугьине
1040,kommen::V,ида,бачӏине
1041,kommen::V,дойда,бачӏине
1042,ankommen::V,пристигна,щвезе
1043,ankommen::V,пристигна,тӏадебачӏине
1044,zurückkommen::V,върна се,тадбуссине
1045,zurückkommen::V,върна се,тӏадбуссине
1046,bleiben::V,остана,чӏезе
1047,bleiben::V,остана,хутӏизе
1048,warten::V,чакам,чӏезе
1049,erwarten::V,очаквам,балагьизе
1050,suchen::V,търся,балагьизе
1051,finden::V,намеря,батизе
1052,versuchen::V,опитам,хӏалбихьизе
1053,vorbereiten::V,подготвя,хӏадурлъизабизе
1054,lieben::V,любя,балай бегьизе
1055,mögen::V,обичам,бокьизе
1056,lachen::V,смея се,белъизе
1057,rühren::V,трогна,
1058,weinen::V,плача,гӏодизе
1059,schimpfen::V,ругая,гъанчдезе
1060,schimpfen::V,псувам,гъанчдезе
1061,sich ärgern::V,ядосам се,вагъизе
1062,sich ärgern::V,ядосам се,ццида́хине
1063,sich fürchten::V,боя се,хӏинкъизе
1064,sich fürchten::V,страхувам се,хӏинкъизе
1065,fürchten::V,боя се от,беркъазе
1066,fürchten::V,боя се от,хӏинкъа-къазе
1067,fürchten::V,страхувам се от,беркъазе
1068,fürchten::V,страхувам се от,хӏинкъа-къазе
1069,fliehen::V,бягам,лъутизе
1070,flüchten::V,бягам,лъутизе
1071,flüchten::V,избягам,лъутизе
1072,sehen::V,видя,бихьизе
1073,anschauen::V,гледам,бертӏамизе
1074,anschauen::V,гледам,балагьизе
1075,ansehen::V,поглеждам,бала-гъалагьизе
1076,hören::V,чувам,рагӏизе
1077,zuhören::V,слушам,гӏенеккизе
1078,probieren::V,опитам,кӏалдиб хъва́зе
1079,probieren::V,опитам,чӏамизе
1080,riechen::V,подуша,су́нтӏизе
1081,fühlen::V,усещам,чӏвазе
1082,fühlen::V,чувствувам,чӏвазе
1083,scheinen::V,изглеждам,
1084,zu sehen sein::V,виждам се,бихьизе
1085,vernehmen::V,доловя,рагӏизе
1086,frieren::V,мръзна,цӏорозе
1087,tun::V,правя,гьабизе
1088,können::V,мога,кӏвезе
1089,können::V,мога,лъазе
1090,wollen::V,ща,бокьизе
1091,wollen::V,искам,бокьизе
1092,anfangen::V,започна,байбихьизе
1093,beenden::V,свърша,тӏубазабизе
1094,beenden::V,свърша,лъугӏизабизе
1095,beenden::V,завърша,тӏубазабизе
1096,beenden::V,завърша,лъугӏизабизе
1097,aufhören::V,престана,бахъизе
1098,gelingen::V,успея,бахъизе
1099,gelingen::V,сполуча,бахъизе
1100,geraten::V,удам се,бахъизе
1101,öffnen::V,отворя,рагьизе
1102,schließen::V,затворя,къазе
1103,stellen::V,поставя,чӏвазе
1104,setzen::V,туря,рекӏинабизе
1105,setzen::V,туря,гӏодор чӏезаризе
1106,legen::V,сложа,лъезе
1107,legen::V,слагам,лъезе
1108,berühren::V,докосна,хъвазе
1109,verbinden::V,свържа,хьухьине
1110,verbinden::V,свържа,бухьине
1111,bedecken::V,покрия,кквезе
1112,aufhängen::V,закача,базе
1113,anzünden::V,запаля,бакизе
1114,anzünden::V,запаля,рекӏинабизе
1115,aufheben::V,вдигна,
1116,aufheben::V,повдигна,
1117,zurücklassen::V,оставя,тезе
1118,verlieren::V,загубя,билизабизе
1119,fallen lassen::V,изпусна,бортизабизе
1120,machen::V,направя,гьабизе
1121,herstellen::V,произведа,гьабизе
1122,herstellen::V,произведа,хӏадурлъизабизе
1123,bauen::V,строя,базе
1124,bauen::V,строя,гьабизе
1125,reparieren::V,поправя,къачӏазе
1126,verbessern::V,подобря,лъикӏлъизабизе
1127,ändern::V,променя,хисизабизе
1128,graben::V,копая,бухъизе
1129,beugen::V,прегъна,хьетӏизабизе
1130,biegen::V,прегъна,гьетӏизабизе
1131,drehen::V,въртя,тиризабизе
1132,drehen::V,въртя,свердизабизе
1133,wenden::V,обърна,бегизе
1134,umdrehen::V,обърна,бегизе
1135,umdrehen::V,обърна,бега-битӏизе
1136,heben::V,вдигам,борхизе
1137,hochheben::V,издигна,борхалъизабизе
1138,hochheben::V,издигна,борхизе
1139,ergreifen::V,хвана,кквезе
1140,ergreifen::V,обхвана,кквезе
1141,halten::V,държа,кквезе
1142,drücken::V,натискам,къазе
1143,drücken::V,натискам,къанцӏу́зе
1144,drücken::V,натискам,къвал ба́зе
1145,drücken::V,притискам,къазе
1146,drücken::V,притискам,къанцӏу́зе
1147,drücken::V,притискам,къвал ба́зе
1148,schieben::V,тикам,хъилдизе
1149,kratzen::V,одраскам,хачазе
1150,lecken::V,лижа,чӏикӏизе
1151,lecken::V,ближа,чӏикӏизе
1152,beißen::V,хапя,хӏанчӏизе
1153,beißen::V,хапя,хӏанчӏизабизе
1154,beißen::V,ухапя,хӏанчӏизе
1155,beißen::V,ухапя,хӏанчӏизабизе
1156,abreißen::V,откъсна,тӏезе
1157,abreißen::V,откъсна,тӏезабизе
1158,abschneiden::V,отрежа,къотӏизе
1159,binden::V,вържа,бухьине
1160,stecken::V,пъхна,къазабизе
1161,brechen::V,троша,бекизе
1162,klopfen::V,чукам,дванкезе
1163,hauen::V,бия,базе
1164,kleben::V,лепя,бацӏцӏине
1165,kleben::V,залепя,бацӏцӏине
1166,reiben::V,трия,хачазе
1167,reiben::V,търкам,хачазе
1168,streichen::V,намажа,бахине
1169,streichen::V,намажа,жужазе
1170,schleifen::V,остря,лъухьизе
1171,schneiden::V,режа,къотӏизе
1172,rütteln::V,разтърсвам,багъа-бачаризабизе
1173,schütteln::V,клатя,кӏобокӏизе
1174,schütteln::V,друсам,кӏобокӏизе
1175,schwenken::V,размахам,гьесадизе
1176,schwenken::V,размахам,хьвагӏезабизе
1177,schütten::V,сипя,тӏезе
1178,füllen::V,напълня,цӏезабизе
1179,einwickeln::V,увия,жемизе
1180,einwickeln::V,завия,жемизе
1181,tragen::V,нося,баччизе
1182,schleppen::V,влача,бехъерхъизе
1183,ziehen::V,тегля,цӏазе
1184,ziehen::V,дръпна,цӏазе
1185,aufbewahren::V,съхраня,цӏунизе
1186,werfen::V,хвърля,рехизе
1187,fangen::V,ловя,кквезе
1188,fangen::V,уловя,кквезе
1189,packen::V,хвана,кквезе
1190,verstecken::V,крия,бахчизе
1191,verstecken::V,скрия,бахчизе
1192,teilen::V,разделя,бикьизе
1193,schicken::V,изпращам,битӏизе
1194,bringen::V,донеса,баччизе
1195,hinzufügen::V,прибавя,жубазе
1196,bekommen::V,сдобия се,щвезе
1197,erhalten::V,получа,щвезе
1198,erhalten::V,получа,босизе
1199,nehmen::V,взема,босизе
1200,wählen::V,избирам,бищизе
1201,auswählen::V,избера,тӏасабищизе
1202,bewahren::V,пазя,цӏунизе
1203,behindern::V,преча,квекӏен гьабизе
1204,behindern::V,спъвам,квекӏен гьабизе
1205,verderben::V,разваля,хвезабизе
1206,beschädigen::V,повредя,галгъазабизе
1207,zerbrechen::V,счупя,щущазабизе
1208,zerreißen::V,скъсам,бихъизе
1209,zerstören::V,разруша,биххизабизе
1210,verbrennen::V,изгоря,бухӏизе
1211,geben::V,дам,кьезе
1212,reichen::V,подам,кьезе
1213,schenken::V,подаря,кьезе
1214,versprechen::V,обещая,назру гьабизе
1215,wünschen::V,желая,бокьизе
1216,loben::V,хваля,беццизе
1217,loben::V,хваля,бецца-бекъизе
1218,küssen::V,целувам,баизе
1219,wiegen::V,люлея,чӏучӏадизабизе
1220,zudecken::V,покрия,тӏадбигъине
1221,wecken::V,събудя,бигьинабизе
1222,zeigen::V,покажа,бихьизабизе
1223,führen::V,водя,бачине
1224,führen::V,заведа,бачине
1225,lehren::V,уча,малъизе
1226,lehren::V,уча,цӏализабизе
1227,unterrichten::V,преподавам,цӏализабизе
1228,aufziehen::V,отгледам,гӏезабизе
1229,leiten::V,ръководя,нухмалъи гьабизе
1230,leiten::V,управлявам,нухмалъи гьабизе
1231,antreiben::V,подкарвам,гӏедегӏизабизе
1232,lassen::V,накарам,
1233,einladen::V,поканя,ахӏизе
1234,einladen::V,поканя,тӏадеахӏизе
1235,vereinigen::V,съединя,цолъизабизе
1236,besuchen::V,посетя,баккизе
1237,besuchen::V,посетя,хьвадизе
1238,treffen::V,срещна,дандчӏвазе
1239,sich versammeln::V,събера се,данделъизе
1240,sich versammeln::V,събера се,бакӏаризе
1241,spielen::V,играя,басандизе
1242,singen::V,пея,ахӏизе
1243,tanzen::V,танцувам,кьурдизе
1244,sich trennen::V,разделя се,батӏалъизе
1245,verlassen::V,напусна,тезе
1246,verlassen::V,напусна,рехунтезе
1247,retten::V,спася,хвасар гьабизе
1248,retten::V,спася,хвасарлъизабизе
1249,bewachen::V,охранявам,цӏунизе
1250,schützen::V,запазя,цӏунизе
1251,verteidigen::V,защитя,цӏунизе
1252,sich schlagen::V,бия се,багъизе
1253,schießen::V,стрелям,речӏчӏизе
1254,siegen::V,победя,бергьине
1255,ärgern::V,ядосам,вагъизавизе
1256,schlagen::V,бия,кьабизе
1257,schlagen::V,ударя,кьабизе
1258,treten::V,ритам,мал тункизе
1259,stechen::V,бодна,къазабизе
1260,stoßen::V,бутна,тункизе
1261,stoßen::V,бутна,хъилдизе
1262,stoßen::V,блъсна,тункизе
1263,stoßen::V,блъсна,хъилдизе
1264,stören::V,смутя,квекӏен гьабизе
1265,stören::V,смутя,татубахъи гьабизе
1266,belästigen::V,отегча,рахӏатхвезабизе
1267,belästigen::V,безпокоя,рахӏатхвезабизе
1268,verbergen::V,скрия,бахчизе
1269,verbergen::V,скрия,балъго тезе
1270,täuschen::V,измамя,божуда рекӏкӏ гьабизе
1271,täuschen::V,измамя,гуккизе
1272,betrügen::V,измамя,хӏилла гьабизе
1273,betrügen::V,измамя,сандирахълъи гьабизе
1274,töten::V,убия,чӏвазе
1275,töten::V,умъртвя,чӏвазе
1276,wohnen::V,живея,яшав гьабизе
1277,arbeiten::V,работя,хӏалтӏизе
1278,sammeln::V,събера,бакӏаризе
1279,pflücken::V,бера,бетӏизе
1280,pflücken::V,откъсна,бетӏизе
1281,jagen::V,ловувам,чан гьабизе
1282,fischen::V,ловя риба,ччугӏа кквезе
1283,fassen::V,хвана,кквезе
1284,hüten::V,пазя,кваназабизе
1285,treiben::V,карам,гъезе
1286,anbinden::V,завържа,бухьине
1287,füttern::V,храня,кваназабизе
1288,melken::V,доя,бечӏчӏизе
1289,hacken::V,сека,чӏвазе
1290,gießen::V,полея,лъалъазе
1291,reifen::V,узрея,барщизе
1292,zubereiten::V,приготвя,бежа-белъине
1293,kochen::V,варя,белъине
1294,backen::V,пека,базе
1295,braten::V,пържа,бежизе
1296,umrühren::V,разбъркам,багъаризе
1297,stricken::V,плета,хьухьине
1298,nähen::V,шия,букъизе
1299,färben::V,боядисам,кьер гьабизе
1300,reinigen::V,почистя,бацӏцӏине
1301,waschen::V,мия,чуризе
1302,waschen::V,пера,чуризе
1303,abwischen::V,избърша,бацӏцӏине
1304,spülen::V,плакна,хулизе
1305,fegen::V,измета,лъухьизе
1306,kehren::V,мета,лъухьизе
1307,baden::V,къпя се,чордезе
1308,sich waschen::V,мия се,
1309,ausziehen::V,съблека,бахъизе
1310,anziehen::V,облека,ретӏине
1311,sich anziehen::V,облека се,ретӏине
1312,kämmen::V,реша,хазе
1313,kämmen::V,вчеша,хазе
1314,schmücken::V,накича,чӏухӏизабизе
1315,sagen::V,кажа,бицине
1316,sprechen::V,говоря,бицине
1317,reden::V,говоря,гаргадизе
1318,sich unterhalten::V,разговарям,гаргадизе
1319,fragen::V,запитам,цӏехезе
1320,fragen::V,запитам,гьикъизе
1321,bitten::V,моля,гьаризе
1322,erzählen::V,разкажа,бицине
1323,mitteilen::V,съобщя,лъазабизе
1324,nennen::V,нарека,цӏар лъезе
1325,rufen::V,викам,ахӏизе
1326,rufen::V,повикам,ахӏизе
1327,prahlen::V,хваля се,беццаризе
1328,übersetzen::V,преведа,буссинабизе
1329,denken::V,мисля,ургъизе
1330,glauben::V,вярвам,божизе
1331,bemerken::V,забележа,берречӏчӏизе
1332,erkennen::V,позная,лъазе
1333,erkennen::V,позная,батӏаго бахъизе
1334,begreifen::V,схвана,бичӏчӏизе
1335,verstehen::V,разбера,
1336,lernen::V,уча се,цӏализе
1337,wissen::V,зная,лъазе
1338,sich erinnern an::V,спомня си за,ракӏалде щвезе
1339,vergessen::V,забравя,кӏочене
1340,messen::V,меря,борцине
1341,zählen::V,броя,рикӏкӏине
1342,rechnen::V,сметна,рикӏкӏине
1343,lesen::V,чета,цӏализе
1344,malen::V,рисувам,бахъизе
1345,zeichnen::V,рисувам,бахъизе
1346,schreiben::V,пиша,хъвазе
1347,besitzen::V,имам,щвезе
1348,besitzen::V,имам,бу́кӏине
1349,besitzen::V,притежавам,щвезе
1350,besitzen::V,притежавам,бу́кӏине
1351,kaufen::V,купя,босизе
1352,kaufen::V,купувам,босизе
1353,verkaufen::V,продам,бичизе
1354,bezahlen::V,заплатя,кьезе
1355,zahlen::V,платя,кьезе
1356,beherrschen::V,владея,
1357,ertragen::V,понеса,баччизе
1358,Platte::N,,къоно
1359,stehlen::V,,щинкӏизабизе
