,Concept_ID,cv,hi
683,Stoff::N,тӗртӗм,कपड़ा
684,Nadel::N,йӗп,सूई
685,Faden::N,ҫип,डोरा
686,Knopf::N,тӳме,बटन
687,Knopf::N,тӳме,घुंडी
688,Knoten::N,йӑлӑ,गाँठ
689,Knoten::N,йӑлӑ,गुत्थी
690,Farbe::N,сӑрӑ,रंग
691,Farbe::N,сӑрӑ,वर्ण
692,Kleidung::N,тум,पहनावा
693,Kleidung::N,ҫипуҫ,पहनावा
694,Kleidung::N,тум-тир,पहनावा
695,Hemd::N,кӗпе,कुरता
696,Hemd::N,кӗпе,क़मीज़
697,Kragen::N,ҫуха,गरदनी
698,Kragen::N,ҫуха,गरेबान
699,Ärmel::N,ҫанӑ,आस्तीन
700,Hose::N,шӑлавар,पैंट
701,Hose::N,шӑлавар,पतलून
702,Gürtel::N,пиҫиххи,पेटी
703,Gürtel::N,пиҫиххи,मेखला
704,Mütze::N,ҫӗлӗк,टोपी
705,Schuh::N,пушмак,जूता
706,Schuh::N,ботинок,जूता
707,Stiefel::N,атӑ,बूट
708,Ring::N,ҫӗрӗ,अँगूठी
709,Band::N,хаю,पट्टी
710,Band::N,йӗсме,पट्टी
711,Kamm::N,тура,कंघी
712,Spiegel::N,тӗкӗр,आईना
713,Spiegel::N,тӗкӗр,दर्पण
714,Spiegel::N,куҫ кӗски,आईना
715,Spiegel::N,куҫ кӗски,दर्पण
716,Riemen::N,чӗн,तसमा
717,Riemen::N,чӗн,पट्टा
718,Schnur::N,кантра,डोरी
719,Schnur::N,кантра,सुतली
720,Leine::N,касмӑк,रस्सी
721,Decke::N,утиял,रज़ाई
722,Kissen::N,ҫытар,तकिया
723,Kissen::N,ҫытар,गाद्दा
724,Kissen::N,минтер,तकिया
725,Kissen::N,минтер,गाद्दा
726,Tuch::N,тутӑр,रूमाल
727,Tuch::N,тутӑр,वस्त्र
728,Handtuch::N,ал шӑлли,अँगोछा
729,Kraft::N,вӑй,ज़ोर
730,Kraft::N,вӑй,शक्ति
731,Kraft::N,хӑват,ज़ोर
732,Kraft::N,хӑват,शक्ति
733,Stärke::N,хал,बल
734,Stärke::N,хал,ताक़त
735,Stärke::N,хӑват,बल
736,Stärke::N,хӑват,ताक़त
737,Gesundheit::N,хал,स्वास्थ्य
738,Gesundheit::N,хал,तंदुरुस्ती
739,Gesundheit::N,сывлӑх,स्वास्थ्य
740,Gesundheit::N,сывлӑх,तंदुरुस्ती
741,Krankheit::N,чир,रोग
742,Krankheit::N,чир,बीमारी
743,Schmerz::N,ырату,दर्द
744,Schmerz::N,ырату,पीड़ा
745,Wunde::N,суран,घाव
746,Wunde::N,суран,ज़ख़्म
747,Fieber::N,сив чир,ज्वर
748,Fieber::N,сив чир,बुख़ार
749,Arznei::N,эмел,दवा
750,Arznei::N,эмел,औषाधि
751,Brücke::N,кӗпер,पुल
752,Brücke::N,кӗпер,सेतु
753,Brunnen::N,ҫӑл,कुआँ
754,Brunnen::N,пусӑ,कुआँ
755,Weide::N,ҫаран,चरागाह
756,Pfad::N,йӗр,पथ
757,Pfad::N,йӗр,पगडंडी
758,Pfad::N,сукмак,पथ
759,Pfad::N,сукмак,पगडंडी
760,Weg::N,ҫул,मार्ग
761,Weg::N,ҫул-йӗр,मार्ग
762,Straße::N,ҫӳрев,राह
763,Straße::N,ҫӳрев,रास्ता
764,Straße::N,ҫул ҫӳрени,राह
765,Straße::N,ҫул ҫӳрени,रास्ता
766,Dorf::N,ял,गाँव
767,Dorf::N,ял,ग्राम
768,Stadt::N,хула,शहर
769,Brief::N,ҫыру,ख़त
770,Brief::N,ҫыру,पत्र
771,Brief::N,ҫыру,चिट्ठी
772,Buch::N,кӗнеке,किताब
773,Buch::N,кӗнеке,पुस्तक
774,Buchstabe::N,сас палли,अक्षर
775,Zeitung::N,хаҫат,अख़बार
776,Zeitung::N,хаҫат,समाचार-पत्र
777,Leben::N,пурнӑҫ,जीवन
778,Leben::N,пурнӑҫ,ज़िंदगी
779,Tod::N,вилӗм,मौत
780,Tod::N,вилӗм,मृत्यु
781,Grab::N,масар шӑтӑкӗ,क़ब्र
782,Kirche::N,чиркӳ,चर्च
783,Kirche::N,чиркӳ,गिरजा
784,Sünde::N,ҫылӑх,पाप
785,Sünde::N,ҫылӑх,गुनाह
786,Gott::N,турӑ,देव
787,Gott::N,турӑ,ईश्वर
788,Arbeiter::N,рабочи,मज़दूर
789,Chef::N,пуҫлӑх,अध्यक्ष
790,Meister::N,ӑста,शिल्पज्ञ
791,Meister::N,мастер,शिल्पज्ञ
792,Arzt::N,врач,वैद्य
793,Arzt::N,врач,डॉक्टर
794,Arzt::N,врач,चिकित्सक
795,Arzt::N,тухтӑр,वैद्य
796,Arzt::N,тухтӑр,डॉक्टर
797,Arzt::N,тухтӑр,चिकित्सक
798,Lehrer::N,учитель,शिक्षक
799,Lehrer::N,учитель,अध्यापक
800,Lehrer::N,вӗрентекен,शिक्षक
801,Lehrer::N,вӗрентекен,अध्यापक
802,Geld::N,укҫа,धन
803,Geld::N,укҫа,पैसा
804,Geschäft::N,бизнес,सौदा
805,Geschäft::N,бизнес,व्यापार
806,Laden::N,магазин,दुकान
807,Preis::N,хак,दाम
808,Preis::N,хак,मूल्य
809,Ware::N,тавар,माल
810,Ware::N,тавар,पण्य
811,Nutzen::N,пайта,लाभ
812,Nutzen::N,пайта,फ़ायदा
813,Reichtum::N,мул,धन
814,Reichtum::N,мул,दौलत
815,Welt::N,тӗнче,विश्व
816,Welt::N,тӗнче,दुनिया
817,Land::N,ҫӗр-шыв,देश
818,Land::N,ҫӗр-шыв,मुल्क
819,Staat::N,патшàлӑх,राज्य
820,Staat::N,патшàлӑх,राष्ट्र
821,König::N,король,राजा
822,König::N,король,बादशाह
823,Macht::N,власть,शासन
824,Macht::N,власть,सत्ता
825,Grenze::N,чикӗ,सरहद
826,Krieg::N,вӑрҫӑ,जंग
827,Krieg::N,вӑрҫӑ,युद्ध
828,Feind::N,тӑшман,शत्रु
829,Feind::N,тӑшман,दुश्मन
830,Gewalt::N,ирӗксӗрлӳ,हिंसा
831,Kampf::N,кӗрешӳ,लड़ाई
832,Kampf::N,кӗрешӳ,संघर्ष
833,Bogen[Waffe]::N,ухӑ,कमान
834,Pfeil::N,ҫӗмрен,बान
835,Pfeil::N,ухӑ йӗппи,बान
836,Gewehr::N,пӑшал,बंदूक़
837,Fehler::N,йӑнӑш,भूल
838,Fehler::N,йӑнӑш,ग़लती
839,Lüge::N,суя,झूठ
840,Lüge::N,суя,असत्य
841,Lüge::N,ултав,झूठ
842,Lüge::N,ултав,असत्य
843,Schaden::N,сиен,हानि
844,Schaden::N,сиен,नुक़सान
845,Unglück::N,шар,मुसीबत
846,Unglück::N,шар,विपात्ति
847,Unglück::N,инкек,मुसीबत
848,Unglück::N,инкек,विपात्ति
849,Schuld::N,айӑп,दोष
850,Schuld::N,айӑп,क़सूर
851,Alter::N,ҫул шучӗ,आयु
852,Alter::N,ҫул шучӗ,उम्र
853,Schluss::N,пӗтни,अंत
854,Schluss::N,пӗтни,समाप्ति
855,Schluss::N,пӗтмӗш,अंत
856,Schluss::N,пӗтмӗш,समाप्ति
857,Zeit::N,вӑхӑт,काल
858,Zeit::N,вӑхӑт,वक़्त
859,Tag::N,кун,दिन
860,Tag::N,кун,रोज़
861,Morgen::N,ир,सुबह
862,Mittag::N,кӑнтӑрла,दोपहर
863,Mittag::N,кӑнтӑрла,मध्याह्न
864,Abend::N,каҫ,शाम
865,Abend::N,каҫ,संध्या
866,Nacht::N,каҫ,रात
867,Nacht::N,каҫ,रात्रि
868,Woche::N,эрне,हफ़्ता
869,Monat::N,уйӑх,मास
870,Monat::N,уйӑх,महीना
871,Jahr::N,ҫулталӑк,बरस
872,Jahr::N,ҫулталӑк,वर्ष
873,Frühling::N,ҫур,वसंत
874,Frühling::N,ҫуркунне,वसंत
875,Sommer::N,ҫу,गरमी
876,Sommer::N,ҫу,ग्रीष्म
877,Sommer::N,ҫулла,गरमी
878,Sommer::N,ҫулла,ग्रीष्म
879,Herbst::N,кӗр,शरत्
880,Herbst::N,кӗр,पतझड़
881,Herbst::N,кӗркунне,शरत्
882,Herbst::N,кӗркунне,पतझड़
883,Winter::N,хӗл,जाड़ा
884,Winter::N,хӗл,सर्दियाँ
885,Winter::N,хӗлле,जाड़ा
886,Winter::N,хӗлле,सर्दियाँ
887,Januar::N,январь,जनवरी
888,Februar::N,февраль,फ़रवरी
889,Februar::N,кӗҫӗн кӑрлач,फ़रवरी
890,März::N,март,मार्च
891,März::N,пуш уйӑхӗ,मार्च
892,April::N,апрель,अप्रैल
893,Mai::N,май,मई
894,Juni::N,июнь,जून
895,Juli::N,июль,जुलाई
896,August::N,август,अगस्त
897,September::N,сентябрь,सितंबर
898,September::N,авӑн уйӑхӗ,सितंबर
899,Oktober::N,октябрь,अक्तूबर
900,November::N,ноябрь,नवंबर
901,Dezember::N,раштав,दिसंबर
902,Dezember::N,декабрь,दिसंबर
903,Montag::N,тунти кун,पीर
904,Montag::N,тунти кун,सोमवार
905,Dienstag::N,ытлари кун,मंगलवार
906,Mittwoch::N,юн кун,बुधवार
907,Donnerstag::N,кӗҫнерни кун,गुरुवार
908,Donnerstag::N,кӗҫнерни кун,बृहस्पतिवार
909,Freitag::N,эрне кун,शुक्रवार
910,Samstag::N,шӑмат кун,सनीचर
911,Samstag::N,шӑмат кун,शनिवार
912,Sonntag::N,вырсарни кун,इतवार
913,Sonntag::N,вырсарни кун,रविवार
914,groß::A,пысӑк,बड़ा
915,klein::A,пӗчӗк,कम
916,klein::A,пӗчӗк,छोटा
917,lang::A,вӑрӑм,लंबा
918,lang::A,вӑрӑм,दीर्घ
919,kurz::A,кӗске,लधु
920,kurz::A,кӗске,छोटा
921,breit::A,сарлака,चौड़ा
922,schmal::A,ансӑр,तंग
923,schmal::A,ансӑр,सँकरा
924,dicht::A,йӑвӑ,सघन
925,dick[Gegenstand]::A,хулӑн,मोटा
926,dünn::A,ҫинҫе,महीन
927,dünn::A,ҫинҫе,बारीक
928,dünn::A,ҫӳхе,महीन
929,dünn::A,ҫӳхе,बारीक
930,fein::A,тарай,कोमल
931,fein::A,тарай,सूक्ष्म
932,fein::A,вӗлтӗрти,कोमल
933,fein::A,вӗлтӗрти,सूक्ष्म
934,fest::A,тӗреклӗ,दृढ़
935,fest::A,тӗреклӗ,मज़बूत
936,flach::A,лаптак,चपटा
937,glatt::A,такӑр,चौरस
938,glatt::A,такӑр,चिकना
939,hart::A,хытӑ,कठोर
940,hart::A,хытӑ,सख़्त
941,weich::A,ҫемҫе,नरम
942,weich::A,ҫемҫе,मुलायम
943,rund::A,ҫавра,गोल
944,rund::A,ҫавра,वर्तुल
945,spitz::A,шӗвӗр,नुकीला
946,scharf::A,ҫивӗч,पैना
947,stumpf::A,мӑка,भोथरा
948,stumpf::A,пуклак,भोथरा
949,stumpf::A,тӗрӗнчӗк,भोथरा
950,stumpf::A,ӑнкарусӑр,भोथरा
951,schwer::A,йывӑр,भारी
952,schwer::A,йывӑр,वज़नी
953,schön::A,илемлӗ,सुंदर
954,heiß::A,вӗри,उष्ण
955,warm::A,ӑшӑ,गरम
956,kalt::A,сивӗ,सर्द
957,kühl::A,уҫӑ,ठंडा
958,frisch::A,уҫӑ,तर
959,frisch::A,уҫӑ,ताज़ा
960,feucht::A,йӗпе,नम
961,feucht::A,йӗпе,भीगा
962,nass::A,нӳрӗ,गीला
963,trocken::A,типӗ,सूखा
964,trocken::A,типӗ,ख़ुश्क
965,voll::A,тулли,भरा
966,voll::A,тулли,पूरा
967,leer::A,пушӑ,ख़ाली
968,offen::A,уҫӑ,खुला
969,geschlossen::A,хупӑ,बंद
970,sauber::A,таса,साफ़
971,sauber::A,таса,सुथरा
972,schmutzig::A,пылчӑклӑ,गंदा
973,schmutzig::A,вараланчӑк,गंदा
974,roh::A,чӗрӗ,कच्चा
975,reif::A,пулнӑ,पक्व
976,reif::A,пулнӑ,पक्का
977,reif::A,пиҫӗхнӗ,पक्व
978,reif::A,пиҫӗхнӗ,पक्का
979,reif::A,аталаннӑ,पक्व
980,reif::A,аталаннӑ,पक्का
981,reif::A,пиҫсе ҫитнӗ,पक्व
982,reif::A,пиҫсе ҫитнӗ,पक्का
983,lecker::A,тутлӑ,मज़ेदार
984,lecker::A,тутлӑ,स्वादिष्ट
985,lecker::A,техӗмлӗ,मज़ेदार
986,lecker::A,техӗмлӗ,स्वादिष्ट
987,süß::A,пылак,मीठा
988,bitter::A,йӳҫӗ,कटु
989,bitter::A,йӳҫӗ,कड़वा
990,sauer::A,йӳҫӗ,खट्टा
991,sauer::A,йӳҫек,खट्टा
992,sauer::A,кӑвасак,खट्टा
993,hell::A,ҫутӑ,रोशन
994,dunkel::A,тӗттӗм,अँधेरा
995,schwarz::A,хура,काला
996,schwarz::A,хура,स्याह
997,weiß::A,шурӑ,सफ़ेद
998,rot::A,хӗрлӗ,लाल
999,rot::A,хӗрлӗ,सुर्ख़
1000,gelb::A,сарӑ,पीला
1001,gelb::A,сарӑ,ज़र्द
1002,blau::A,кӑвак,नीला
1003,blau::A,кӑвак,आसमानी
1004,grün::A,симӗс,हरा
1005,grün::A,пиҫмен,हरा
1006,grün::A,ӑс пухман,हरा
1007,grau::A,кӑвак,धूसर
1008,bunt::A,чӑпар,रंगीन
1009,bunt::A,чӑпар,बहुरंगा
1010,billig::A,йӳнӗ,सस्ता
1011,teuer::A,хаклӑ,महँगा
1012,wertvoll::A,паха,क़ीमती
1013,wertvoll::A,паха,मूल्यवान्
1014,blind::A,суккӑр,अंधा
1015,taub::A,хӑлхасӑр,बहरा
1016,kräftig::A,хӑватлӑ,ताक़तवर
1017,kräftig::A,хӑватлӑ,शक्तिशाली
1018,stark::A,вирлӗ,प्रबल
1019,stark::A,вирлӗ,बलवान्
1020,schwach::A,халсӑр,कमज़ोर
1021,fett::A,самӑр,मोटा
1022,fett::A,самӑр,मांसल
1023,fett::A,мӑнтӑр,मोटा
1024,fett::A,мӑнтӑр,मांसल
1025,schlank::A,йӑрӑс,पतला
1026,schlank::A,йӑрӑс,छरहरा
1027,schlank::A,яштака,पतला
1028,schlank::A,яштака,छरहरा
1029,hübsch::A,хитре,सुंदर
1030,hübsch::A,хитре,ख़ूबसूरत
1031,böse::A,усал,पापी
1032,böse::A,усал,दुष्ट
1033,dumm::A,ухмах,मूर्ख
1034,dumm::A,ухмах,बुद्धू
1035,faul::A,наян,आलसी
1036,faul::A,наян,सुस्त
1037,faul::A,юлхав,आलसी
1038,faul::A,юлхав,सुस्त
1039,faul::A,ӳркенчӗк,आलसी
1040,faul::A,ӳркенчӗк,सुस्त
1041,fleißig::A,хастар,मेहनती
1042,fleißig::A,хастар,परिश्रमी
1043,geizig::A,хытӑ,कृपण
1044,geizig::A,хытӑ,कंजूस
1045,klug::A,ӑслӑ,समझदार
1046,klug::A,ӑслӑ,होशियार
1047,klug::A,ӑслӑ,अक़्लमंद
1048,geschickt::A,ӑста,किशल
1049,lieb::A,савнӑ,प्रिय
1050,lieb::A,савнӑ,प्यारा
1051,lustig::A,хаваслӑ,हँसमुख
1052,lustig::A,хаваслӑ,ख़ुशदिल
1053,sanft::A,ачаш,नम्र
1054,hungrig::A,выҫӑ,भूखा
1055,krank::A,чирлӗ,बीमार
1056,krank::A,чирлӗ,अस्वस्थ
1057,nackt::A,ҫара,नग्न
1058,traurig::A,салхуллӑ,उदास
1059,traurig::A,салхуллӑ,रंजीदा
1060,lebendig::A,чӗрӗ,जीता
1061,lebendig::A,чӗрӗ,ज़िंदा
1062,gut::A,аван,अच्छा
1063,gut::A,лайӑх,अच्छा
1064,schlecht::A,япӑх,बुरा
1065,schlecht::A,япӑх,ख़राब
1066,schlecht::A,начар,बुरा
1067,schlecht::A,начар,ख़राब
1068,richtig::A,тӗрӗс,ठीक
1069,schlimm::A,йӗрӗнчӗк,बुरा
1070,schlimm::A,йӗрӗнчӗк,अप्रिय
1071,wahr::A,чӑн,सच
1072,alt::A,кивӗ,पुराना
1073,neu::A,ҫӗнӗ,नया
1074,ehemalig::A,пулнӑ,भूतपूर्व
1075,alt[Lebewesen]::A,ватӑ,बूढ़ा
1076,alt[Lebewesen]::A,ватӑ,वृद्ध
1077,jung::A,яш,जवान
1078,jung::A,ҫамрӑк,जवान
1079,arm::A,чухӑн,ग़रीब
1080,reich::A,пуян,धनी
1081,reich::A,пуян,अमीर
1082,bekannt::A,пӗлӗш,मालूम
1083,berühmt::A,чаплӑ,मशहूर
1084,berühmt::A,чаплӑ,प्रसिद्ध
1085,fremd::A,ют,विदेशी
1086,fremd::A,ют,अपरिचित
1087,verschieden::A,расна,अलग
1088,verschieden::A,расна,भिन्न
1089,nah::A,ҫывӑх,नज़दीकी
1090,nah::A,ҫывӑхри,नज़दीकी
1091,fern::A,инҫе,दूर
1092,fern::A,инҫе,दूरस्थ
1093,fern::A,аякри,दूर
1094,fern::A,аякри,दूरस्थ
1095,linker::A,сулахай,बायाँ
1096,rechter::A,сылтӑм,दायाँ
1097,rechter::A,сылтӑм,दाहिना
1098,anderer::A,урӑх,अन्य
1099,anderer::A,урӑх,दूसरा
1100,erster::A,пӗрремӗш,पहला
1101,erster::A,пӗрремӗш,प्रथम
1102,zweiter::A,иккӗмӗш,दूसरा
1103,zweiter::A,иккӗмӗш,द्वितीय
1104,dritter::A,виҫҫӗмӗш,तीसरा
1105,letzter::A,юлашки,अंतिम
1106,letzter::A,юлашки,आख़िरी
1107,allein::ADV,пӗччен,तनहा
1108,allein::ADV,пӗччен,अकेले
1109,auf einmal::ADV,кӗмӗрккен,वक़्त में
1110,zusammen::ADV,пӗрле,एक साथ
1111,zusammen::ADV,пӗрле,साथ साथ
1112,lange::ADV,вӑрах,देर तक
1113,plötzlich::ADV,сасартӑк,सहसा
1114,plötzlich::ADV,сасартӑк,अचानक
1115,sofort::ADV,тӳрех,तुरंत
1116,später::ADV,кайран,बाद को
1117,später::ADV,кайран,बाद में
1118,jetzt::ADV,халь,अब
1119,jetzt::ADV,халь,अभी
1120,jetzt::ADV,халӗ,अब
1121,jetzt::ADV,халӗ,अभी
1122,heute::ADV,паян,आज
1123,morgen::ADV,ыран,कल
1124,bald::ADV,халех,जल्दी
1125,bald::ADV,кӗҫех,जल्दी
1126,dann::ADV,унтан,तब
1127,gestern::ADV,ӗнер,कल
1128,einst::ADV,пӗррехинче,एक दिन
1129,einst::ADV,пӗррехинче,पहले कभी
1130,damals::ADV,ун чухне,उस समय
1131,damals::ADV,ун чухне,उन दिनों
1132,damals::ADV,апла пулсан,उस समय
1133,damals::ADV,апла пулсан,उन दिनों
1134,danach::ADV,унтан,इसके बाद
1135,danach::ADV,унтан,इसके पश्चात्
1136,vorher::ADV,малтан,पहले
1137,vorher::ADV,малтан,पेशतर
1138,zuerst::ADV,пирвай,पहले
1139,einmal::ADV,пӗррехинче,एक बार
1140,einmal::ADV,пӗррехинче,एक दफ़ा
1141,manchmal::ADV,хӑш чухне,कभी कभी
1142,oft::ADV,тӑтӑш,अक्सर
1143,immer::ADV,ялан,सदा
1144,immer::ADV,ялан,हमेशा
1145,niemals::ADV,нихӑҫан та,कभी नहीं
1146,niemals::ADV,нихӑҫан та,कदापि नहीं
1147,hier::ADV,кунта,इधर
1148,hier::ADV,кунта,यहाँ
1149,hierhin::ADV,кунта,इधर को
1150,hierhin::ADV,кунта,यहाँ को
1151,von hier::ADV,кунтан,यहाँ से
1152,dort::ADV,унта,उधर
1153,dort::ADV,унта,वहाँ
1154,dort::ADV,ҫавӑнта,उधर
1155,dort::ADV,ҫавӑнта,वहाँ
1156,dorthin::ADV,унта,उधर को
1157,dorthin::ADV,унта,वहाँ को
1158,dorthin::ADV,ҫавӑнта,उधर को
1159,dorthin::ADV,ҫавӑнта,वहाँ को
1160,geradeaus::ADV,тикӗс,सीधे
1161,vorwärts::ADV,малалла,आगे
1162,vorwärts::ADV,малалла,आगे को
1163,rückwärts::ADV,хыҫала,पीछे को
1164,zurück::ADV,каялла,वापस
1165,unten::ADV,аялта,नीचे
1166,hinab::ADV,аялта,नीचे को
1167,oben::ADV,ҫӳлте,ऊपर
1168,hinauf::ADV,ҫӳле,ऊपर को
1169,überall::ADV,таҫта та,हर जगह
1170,überall::ADV,таҫта та,हर स्थान
1171,überall::ADV,пур ҫӗрте те,हर जगह
1172,überall::ADV,пур ҫӗрте те,हर स्थान
1173,überall::ADV,кирек ӑҫта та,हर जगह
1174,überall::ADV,кирек ӑҫта та,हर स्थान
1175,nicht::ADV,мар,न
1176,nicht::ADV,мар,नहीं
1177,ein wenig::ADV,пӑртак,कुछ
1178,ein wenig::ADV,пӑртак,ज़रा
1179,ein wenig::ADV,пӑртак,थोड़ा
1180,kaum::ADV,аран,लगभग नहीं
1181,kaum::ADV,аран,बराबर नहीं
1182,sehr::ADV,питӗ,बहुत
1183,so::ADV,апла,ऐसा
1184,noch::ADV,татах,अभी तक
1185,nur::ADV,ҫех,केवल
1186,nur::ADV,ҫех,सिर्फ़
1187,schon::ADV,ӗнтӗ,चुकना
1188,wieder::ADV,каллех,फिर
1189,wieder::ADV,каллех,दुबारा
1190,vergebens::ADV,харам,व्यर्थ
1191,vor::PRP,умӗнче,के आगे
1192,vor::PRP,умӗнче,के सामने
1193,hinter::PRP,кайра,के पीछे
1194,unter::PRP,айне,के तले
1195,unter::PRP,айне,के नीचे
1196,unter::PRP,айӗпе,के तले
1197,unter::PRP,айӗпе,के नीचे
1198,unter::PRP,айӗнче,के तले
1199,unter::PRP,айӗнче,के नीचे
1200,unter::PRP,ҫитеспе,के तले
1201,unter::PRP,ҫитеспе,के नीचे
1202,durch::PRP,витӗр,के पार
1203,neben::PRP,патӗнче,के पास
1204,neben::PRP,патӗнче,की बग़ल में
1205,zwischen::PRP,хушшинче,के बीच
1206,wegen::PRP,пула,के कारण
1207,wegen::PRP,пула,की वजह से
1208,wegen::PRP,пирки,के कारण
1209,wegen::PRP,пирки,की वजह से
1210,dies::PRN,ку,यह
1211,dies::PRN,ҫак,यह
1212,das::PRN,ҫав,वह
1213,alles::PRN,пурте,सब
1214,alles::PRN,пурте,सब कुछ
1215,alles::PRN,йӑлт,सब
1216,alles::PRN,йӑлт,सब कुछ
1217,ich::PRN,эп,मैं
1218,du::PRN,эс,तू
1219,er::PRN,вӑл,यह
1220,wir::PRN,эпир,हम
1221,ihr::PRN,эсир,तुम
1222,sie::PRN,вӗсем,ये
1223,was::FPRN,мӗн,क्या
1224,was::FPRN,мӗскер,क्या
1225,was::FPRN,мӗн те пулин,क्या
1226,wer::FPRN,кам,कौन
1227,wo::FADV,ӑҫта,किधर
1228,wohin::FADV,ӑҫта,किधर
1229,wie::FADV,епле,कैसे
1230,wie::FADV,мӗнле,कैसे
1231,warum::FADV,ма,क्यों
1232,warum::FADV,мӗншӗн,क्यों
1233,wieviel::FNUM,миҫе,कितना
1234,eins::NUM,пӗр,एक
1235,eins::NUM,пӗрре,एक
1236,zwei::NUM,ик,दो
1237,zwei::NUM,икӗ,दो
1238,zwei::NUM,иккӗ,दो
1239,drei::NUM,виҫ,तीन
1240,drei::NUM,виҫӗ,तीन
1241,drei::NUM,виҫҫӗ,तीन
1242,vier::NUM,тӑват,चार
1243,fünf::NUM,пилӗк,पाँच
1244,fünf::NUM,пиллӗк,पाँच
1245,sechs::NUM,улт,छह
1246,sechs::NUM,ултӑ,छह
1247,sechs::NUM,улттӑ,छह
1248,sieben::NUM,ҫич,सात
1249,sieben::NUM,ҫичӗ,सात
1250,sieben::NUM,ҫиччӗ,सात
1251,acht::NUM,сакӑр,आठ
1252,acht::NUM,саккӑр,आठ
1253,neun::NUM,тӑхӑр,नौ
1254,neun::NUM,тӑххӑр,नौ
1255,zehn::NUM,вунӑ,दस
1256,zehn::NUM,вуннӑ,दस
1257,elf::NUM,вун пӗр,ग्यारह
1258,zwölf::NUM,вун ик,बारह
1259,zwölf::NUM,вун икӗ,बारह
1260,zwölf::NUM,вун иккӗ,बारह
1261,zwanzig::NUM,ҫирӗм,बीस
1262,dreißig::NUM,вӑтӑр,तीस
1263,vierzig::NUM,хӗрӗх,चालीस
1264,fünfzig::NUM,аллӑ,पचास
1265,sechzig::NUM,утмӑл,साठ
1266,siebzig::NUM,ҫитмӗл,सत्तर
1267,achtzig::NUM,сакӑр вунӑ,अस्सी
1268,achtzig::NUM,сакӑр вуннӑ,अस्सी
1269,neunzig::NUM,тӑхӑр вун,नव्वे
1270,neunzig::NUM,тӑхӑр вунӑ,नव्वे
1271,neunzig::NUM,тӑхӑр вуннӑ,नव्वे
1272,hundert::NUM,ҫӗр,सौ
1273,tausend::NUM,пин,हज़ार
1274,und::CNJ,та,और
1275,oder::CNJ,е,या
1276,stehen::V,тӑр,खड़ा होना
1277,sitzen::V,лар,बैठना
1278,liegen::V,вырт,लेटना
1279,hängen::V,усӑнса тӑр,लटकना
1280,hängen::V,ҫакӑнса тӑр,लटकना
1281,werden::V,пул,बनना
1282,passieren::V,пул,होना
1283,beginnen::V,пуҫлан,आरंभ होना
1284,beginnen::V,пуҫлан,प्रारंभ होना
1285,enden::V,пӗт,अंत होना
1286,enden::V,пӗт,ख़तम होना
1287,enden::V,вӗҫлен,अंत होना
1288,enden::V,вӗҫлен,ख़तम होना
1289,wechseln::V,улшӑн,बदलना
1290,aufgehen[Sonne]::V,тух,चढ़ना
1291,aufgehen[Sonne]::V,тух,उदित होना
1292,untergehen[Sonne]::V,анса лар,अस्त हो जाना
1293,scheinen[Sonne]::V,пӑх,रोशनी देना
1294,donnern::V,кӗмсӗртет,गरजना
1295,donnern::V,авӑт,गरजना
1296,wehen::V,варкӑш,चलना
1297,strömen::V,тӑкӑн,बहना
1298,strömen::V,тӑкӑн,प्रवाहित होना
1299,fließen::V,юх,बहना
1300,fließen::V,юх,प्रवाहित होना
1301,sich drehen::V,ҫаврӑн,घूमना
1302,schwanken::V,чӳхен,हिलना
1303,schwingen::V,суллан,हिलना
1304,fallen::V,кип,गिरना
1305,fallen::V,тӳр кип,गिरना
1306,fallen::V,татӑлса ан,गिरना
1307,brennen::V,ҫун,जलना
1308,rauchen::V,мӑкӑрлан,धुआँ उड़ाना
1309,rauchen::V,тӗтӗм кӑлар,धुआँ उड़ाना
1310,regnen::V,ҫумӑр ҫӑвать,बरसना
1311,gefrieren::V,шӑн,जमना
1312,tauen::V,ирӗл,गलना
1313,tauen::V,ирӗл,पिघलना
1314,schmelzen::V,ирӗл,गलना
1315,schmelzen::V,ирӗл,पिघलना
1316,trocknen::V,тип,सूखना
1317,sieden::V,вӗре,उबलना
1318,faulen::V,ҫӗр,गलना
1319,faulen::V,ҫӗр,सड़ना
1320,verfaulen::V,ҫӗр,गलना
1321,verfaulen::V,ҫӗр,सड़ना
1322,reißen::V,ҫурӑл,फटना
1323,versinken::V,пут,डूबना
1324,vergehen::V,ирт,बीतना
1325,vergehen::V,ирт,गुज़रना
1326,erscheinen::V,курӑн,दिखाई देना
1327,erscheinen::V,курӑнса кай,दिखाई देना
1328,verschwinden::V,ҫухал,ग़ायब होना
1329,sinken::V,чак,घटना
1330,sinken::V,чак,उतरना
1331,abnehmen::V,чак,घटना
1332,zunehmen::V,пысӑклан,बढ़ना
1333,steigen::V,ҫӗклен,बढ़ना
1334,wachsen::V,ӳс,उगना
1335,glänzen::V,ҫиҫ,चमकना
1336,funkeln::V,ялкӑш,जगमगाना
1337,funkeln::V,ялкӑш,टिमटिमाना
1338,funkeln::V,йӑлтӑртат,जगमगाना
1339,funkeln::V,йӑлтӑртат,टिमटिमाना
1340,lärmen::V,шавла,शोर मचाना
1341,läuten::V,шӑнкӑравла,बजना
1342,klingeln::V,шӑнкӑравла,बजना
1343,klirren::V,калтлат,झनझनाना
