,Concept_ID,az,pl
802,wegen::PRP,üçün,z powodu
803,wegen::PRP,ötəri,z powodu
804,dies::PRN,bu,to
805,das::PRN,o,to
806,alles::PRN,hər şey,wszystko
807,ich::PRN,mən,ja
808,du::PRN,sən,ty
809,er::PRN,o,on
810,wir::PRN,biz,my
811,ihr::PRN,siz,wy
812,sie::PRN,onlar,oni
813,was::FPRN,nə,co
814,wer::FPRN,kim,kto
815,wo::FADV,harada,gdzie
816,wohin::FADV,haraya,dokąd
817,wie::FADV,necə,jak
818,warum::FADV,niyə,dlaczego
819,warum::FADV,nə üçün,dlaczego
820,wieviel::FNUM,neçə,ile
821,wieviel::FNUM,nə qədər,ile
822,eins::NUM,bir,jeden
823,zwei::NUM,iki,dwa
824,drei::NUM,üç,trzy
825,vier::NUM,dörd,cztery
826,fünf::NUM,beş,pięć
827,sechs::NUM,altı,sześć
828,sieben::NUM,yeddi,siedem
829,acht::NUM,səkkiz,osiem
830,neun::NUM,doqquz,dziewięć
831,zehn::NUM,on,dziesięć
832,elf::NUM,on bir,jedenaście
833,zwölf::NUM,on iki,dwanaście
834,zwanzig::NUM,iyirmi,dwadzieścia
835,dreißig::NUM,otuz,trzydzieści
836,vierzig::NUM,qırx,czterdzieści
837,fünfzig::NUM,əlli,pięćdziesiąt
838,sechzig::NUM,altmış,sześćdziesiąt
839,siebzig::NUM,yetmiş,siedemdziesiąt
840,achtzig::NUM,səksən,osiemdziesiąt
841,neunzig::NUM,doxsan,dziewięćdziesiąt
842,hundert::NUM,yüz,sto
843,tausend::NUM,min,tysiąc
844,und::CNJ,və,i
845,oder::CNJ,ya,lub
846,oder::CNJ,ya,albo
847,stehen::V,durmaq,stać
848,sitzen::V,oturmaq,siedzieć
849,liegen::V,uzanmaq,leżeć
850,hängen::V,asılmaq,wisieć
851,werden::V,olmaq,zostać
852,werden::V,olmaq,stać się
853,passieren::V,olmaq,dziać się
854,passieren::V,olmaq,zdarzyć się
855,passieren::V,baş vermək,dziać się
856,passieren::V,baş vermək,zdarzyć się
857,beginnen::V,başlamaq,zacząć się
858,enden::V,bitmək,kończyć się
859,wechseln::V,dəyişmək,zmienić się
860,aufgehen[Sonne]::V,doğmaq,wzejść
861,untergehen[Sonne]::V,batmaq,zajść
862,scheinen[Sonne]::V,parlamaq,świecić
863,donnern::V,guruldamaq,grzmieć
864,wehen::V,əsmək,wiać
865,strömen::V,axmaq,płynąć
866,strömen::V,axmaq,lać się
867,fließen::V,axmaq,ciec
868,fließen::V,axmaq,płynąć
869,sich drehen::V,dönmək,obracać się
870,schwanken::V,yellənmək,chwiać się
871,schwingen::V,yellənmək,wahać się
872,fallen::V,düşmek,padać
873,brennen::V,yanmaq,palić się
874,rauchen::V,tüstüləmək,dymić
875,rauchen::V,tüstüləmək,dymić się
876,regnen::V,yağmaq,padać
877,gefrieren::V,donmaq,zamarznąć
878,tauen::V,ərimək,tajać
879,schmelzen::V,ərimək,topnieć
880,trocknen::V,qurumaq,schnąć
881,sieden::V,qaynamaq,wrzeć
882,sieden::V,qaynamaq,kipieć
883,faulen::V,çürümək,gnić
884,verfaulen::V,çürümək,zgnić
885,reißen::V,yırtılmaq,urywać się
886,versinken::V,batmaq,tonąć
887,vergehen::V,ötmək,przechodzić
888,erscheinen::V,görünmək,zjawiać się
889,verschwinden::V,yox olmaq,zniknąć
890,sinken::V,enmək,spadać
891,abnehmen::V,azalmaq,spadać
892,zunehmen::V,artmaq,wzrosnąć
893,steigen::V,yüksəlmək,wzrastać
894,wachsen::V,böyümək,rosnąć
895,glänzen::V,parlamaq,błyszczeć
896,funkeln::V,parıldamaq,zabłyszczeć
897,lärmen::V,səs-küy etmək,hałasować
898,läuten::V,çalmaq,dzwonić
899,klingeln::V,zəng etmək,dzwonić
900,klirren::V,cingildəmək,brzęczeć
901,brausen::V,gurlamaq,huczeć
902,rauschen::V,xışıldamaq,szumieć
903,rauschen::V,xışıldamaq,szeleścić
904,klingen::V,səslənmək,brzmieć
905,klingen::V,səslənmək,dźwięczeć
906,bellen::V,hürmək,szczekać
907,heulen::V,ulamaq,wyć
908,blasen::V,üfləmək,dmuchnąć
909,pfeifen::V,fit vermek,gwizdać
910,schreien::V,bağırmaq,krzyczeć
911,schreien::V,qışqırmaq,krzyczeć
912,stöhnen::V,inləmək,stękać
913,zittern::V,titrəmək,drżeć
914,leben::V,yaşamaq,żyć
915,geboren werden::V,doğmaq,urodzić się
916,atmen::V,nəfəs almaq,oddychać
917,trinken::V,içmek,pić
918,essen::V,yemək,jeść
919,schlucken::V,udmaq,połknąć
920,müde werden::V,yorulmaq,zmęczyć się
921,einschlafen::V,yuxuya getmək,zasnąć
922,schlafen::V,uyumaq,spać
923,aufwachen::V,oyanmaq,obudzić się
924,aufstehen::V,yuxudan durmaq,wstać
925,sich erholen::V,dincəlmək,wypoczywać
926,krank werden::V,xəstə olmaq,zachorować
927,krank sein::V,azarlanmaq,chorować
928,krank sein::V,xəstələnmək,chorować
929,schmerzen::V,ağrimaq,boleć
930,husten::V,öksürmək,kaszlać
931,genesen::V,sağalmaq,wyzdrowieć
932,sterben::V,ölmək,umrzeć
933,sterben::V,vəfat etmək,umrzeć
934,umkommen::V,həlak olmaq,zginąć
935,sich bewegen::V,hərəkət etmək,poruszać się
936,sich rühren::V,tərpənmək,ruszyć się
937,sich erheben::V,qalxmaq,podnieść się
938,sich setzen::V,oturmaq,usiąść
939,hinfallen::V,yıxılmaq,upaść
940,laufen::V,yerimək,chodzić
941,schreiten::V,addım atmaq,kroczyć
942,spazierengehen::V,gəzmək,iść na spacer
943,eilen::V,atılmaq,pospieszać
944,sich beeilen::V,tələsmək,pospieszyć się
945,sausen::V,çırpmaq,pędzić
946,rennen::V,qaçmaq,biec
947,rennen::V,qaçmaq,biegać
948,springen::V,sıçramaq,skakać
949,klettern::V,dırmanmaq,wspinać się
950,schaukeln::V,sallanmaq,huśtać
951,schaukeln::V,sallanmaq,kołysać
952,kriechen::V,sürünmək,pełzać
953,kriechen::V,sürünmək,czołgać się
954,schwimmen::V,üzmek,pływać
955,tauchen::V,dalmaq,zanurzać się
956,rudern::V,avarlamaq,wiosłować
957,fahren::V,sürmək,jechać
958,fliegen::V,uçmaq,latać
959,fliegen::V,uçmaq,lecieć
960,gehen::V,getmək,iść
961,weggehen::V,getmək,odejść
962,abfahren::V,yola düşmək,odjechać
963,anhalten::V,saxlamaq,zatrzymać się
964,hineingehen::V,girmək,wchodzić
965,eintreten::V,girmək,wejść
966,eintreten::V,girmək,nastąpić
967,eintreten::V,daxil olmaq,wejść
968,eintreten::V,daxil olmaq,nastąpić
969,kommen::V,gəlmək,przyjść
970,ankommen::V,gəlib çatmaq,przybyć
971,zurückkommen::V,qayıtmaq,wrócić
972,bleiben::V,qalmaq,zostać
973,warten::V,gözləmək,czekać
974,erwarten::V,bəkləmək,oczekiwać
975,suchen::V,aramaq,szukać
976,suchen::V,axtarmaq,szukać
977,finden::V,tapmaq,znaleźć
978,versuchen::V,çalışmaq,próbować
979,vorbereiten::V,hazırlamaq,przygotować
980,lieben::V,sevmək,kochać
981,mögen::V,xoşlamaq,lubić
982,lachen::V,gülmək,śmiać się
983,rühren::V,həyəcanlandırmaq,wzruszyć
984,weinen::V,ağlamaq,płakać
985,schimpfen::V,küfr etmək,kląć
986,sich ärgern::V,acıqlanmaq,gniewać się
987,sich fürchten::V,qorxmaq,bać się
988,fürchten::V,qorxmaq,bać się
989,fliehen::V,qaçmaq,uciekać
990,flüchten::V,qaçmaq,uciec
991,sehen::V,görmək,widzieć
992,sehen::V,görmək,zobaczyć
993,anschauen::V,baxmaq,oglądać
994,ansehen::V,baxmaq,popatrzeć na
995,hören::V,duymaq,słyszeć
996,hören::V,eşitmək,słyszeć
997,zuhören::V,dinləmək,słuchać
998,probieren::V,dadına baxmaq,kosztować
999,riechen::V,qoxlamaq,wąchać
1000,fühlen::V,duymaq,czuć
1001,fühlen::V,duymaq,odczuwać
1002,scheinen::V,görünmək,wydawać się
1003,zu sehen sein::V,görünmək,widnieć
1004,vernehmen::V,eşitmək,usłyszeć
1005,frieren::V,üşümək,marznąć
1006,tun::V,etmək,czynić
1007,können::V,bilmək,móc
1008,können::V,bilmək,umieć
1009,können::V,bacarmaq,móc
1010,können::V,bacarmaq,umieć
1011,wollen::V,istəmək,chcieć
1012,anfangen::V,başlamaq,zacząć
1013,beenden::V,bitirmək,zakończyć
1014,aufhören::V,bitmək,przestać
1015,aufhören::V,qurtarmaq,przestać
1016,gelingen::V,müvəffəq olmaq,udać się
1017,geraten::V,düşmək,udać się
1018,öffnen::V,açmaq,otworzyć
1019,schließen::V,qapamaq,zamknąć
1020,stellen::V,qoymaq,postawić
1021,setzen::V,oturtmaq,posadzić
1022,legen::V,qoymaq,kłaść
1023,berühren::V,toxunmaq,dotykać
1024,verbinden::V,bağlamaq,łączyć
1025,bedecken::V,örtmək,przykryć
1026,aufhängen::V,asmaq,powiesić
1027,anzünden::V,yandırmaq,zapalić
1028,aufheben::V,qaldırmaq,podnieść
1029,zurücklassen::V,buraxmaq,zostawić
1030,verlieren::V,itirmək,zgubić
1031,fallen lassen::V,düşürmək,upuścić
1032,machen::V,etmək,zrobić
1033,herstellen::V,istehsal etmək,wytworzyć
1034,bauen::V,tikmək,budować
1035,reparieren::V,təmir etmək,naprawiać
1036,verbessern::V,düzəltmək,ulepszyć
1037,ändern::V,dəyişdirmək,zmienić
1038,graben::V,qazımaq,kopać
1039,beugen::V,əymək,zagiąć
1040,biegen::V,bükmək,zgiąć
1041,drehen::V,döndərmək,obracać
1042,wenden::V,çevirmək,obrocić
1043,umdrehen::V,çevirmək,obrocić
1044,heben::V,qaldırmaq,podnosić
1045,hochheben::V,qaldırmaq,podnieść
1046,ergreifen::V,tutmaq,chwycić
1047,halten::V,saxlamaq,trzymać
1048,drücken::V,sıxmaq,naciskać
1049,schieben::V,sürmək,pchać
1050,schieben::V,sürmək,posuwać
1051,kratzen::V,qaşımaq,drapać
1052,lecken::V,yalamaq,lizać
1053,beißen::V,dişləmək,kąsać
1054,abreißen::V,qoparmaq,oderwać
1055,abschneiden::V,ayırmaq,odciąć
1056,binden::V,bağlamaq,wiązać
1057,stecken::V,soxmaq,wetknąć
1058,brechen::V,qırmaq,złamać
1059,klopfen::V,sındırmaq,pukać
1060,klopfen::V,sındırmaq,stukać
1061,hauen::V,vurmaq,bić
1062,kleben::V,apışdırmaq,kleić
1063,reiben::V,ovmaq,trzeć
1064,streichen::V,sürtmək,smarować
1065,schleifen::V,bülövləmək,ostrzyć
1066,schneiden::V,kəsmək,ciąć
1067,schneiden::V,kəsmək,krajać
1068,rütteln::V,sirkələmək,trząść
1069,schütteln::V,çalxalamaq,trząść
1070,schwenken::V,yelləmək,machać
1071,schütten::V,tökmək,nasypać
1072,füllen::V,doldurmaq,napełnić
1073,einwickeln::V,sarımaq,zawinąć
1074,tragen::V,daşımaq,nieść
1075,schleppen::V,sürükləmək,wlec
1076,ziehen::V,çəkmək,ciągnąć
1077,aufbewahren::V,gizlətmək,przechowywać
1078,werfen::V,atmaq,rzucać
1079,fangen::V,tutmaq,łowić
1080,packen::V,yaxalamaq,chwycić
1081,verstecken::V,gizlətmək,ukryć
1082,verstecken::V,gizlətmək,schować
1083,teilen::V,bölmək,podzielić
1084,schicken::V,yollamaq,posyłać
1085,schicken::V,göndərmək,posyłać
1086,bringen::V,gətirmək,przynieść
1087,hinzufügen::V,əlavə etmək,dodać
1088,bekommen::V,almaq,dostać
1089,bekommen::V,əldə etmək,dostać
1090,erhalten::V,almaq,otrzymać
1091,nehmen::V,almaq,wziąć
1092,wählen::V,seçmək,wybrać
1093,auswählen::V,arımaq,wybrać
1094,bewahren::V,qorumaq,zachować
1095,behindern::V,mane olmaq,utrudnić
1096,behindern::V,mane olmaq,przeszkadzać
1097,verderben::V,pozmaq,zepsuć
1098,beschädigen::V,zədələmək,uszkodzić
1099,zerbrechen::V,qırmaq,złamać
1100,zerbrechen::V,sındırmaq,złamać
1101,zerreißen::V,yırtmaq,drzeć
1102,zerreißen::V,yırtmaq,rozdzierać
1103,zerstören::V,dağıtmaq,zniszczyć
1104,verbrennen::V,yandırmaq,spalić
1105,geben::V,vermək,dać
1106,reichen::V,uzatmaq,podać
1107,schenken::V,vermək,darować
1108,versprechen::V,vəd vermək,obiecać
1109,wünschen::V,arzulamaq,życzyć
1110,loben::V,tərifləmək,chwalić
1111,küssen::V,öpmək,całować
1112,wiegen::V,tərpətmək,kołysać
1113,zudecken::V,örtmək,przykryć
1114,wecken::V,oyatmaq,zbudzić
1115,zeigen::V,göstərmək,pokazać
1116,führen::V,rəhbərlik etmək,wieść
1117,führen::V,rəhbərlik etmək,prowadzić
1118,lehren::V,öyrətmək,uczyć
1119,unterrichten::V,öyrətmək,nauczać
1120,unterrichten::V,dərs vermək,nauczać
1121,aufziehen::V,tərbiyə etmək,wychować
1122,leiten::V,idarə etmək,kierować
1123,antreiben::V,bizləmək,popędzić
1124,lassen::V,-tırmaq,zostawić
1125,einladen::V,dəvət etmək,zaprosić
1126,vereinigen::V,birləşdirmək,zjednoczyć
1127,besuchen::V,baş çəkmək,odwiedzić
1128,besuchen::V,ziyarət etmək,odwiedzić
1129,treffen::V,rastlaşmaq,trafić
1130,treffen::V,rastlaşmaq,spotkać
1131,treffen::V,rast gəlmək,trafić
1132,treffen::V,rast gəlmək,spotkać
1133,sich versammeln::V,toplanmaq,zebrać się
1134,sich versammeln::V,toplanmaq,zgromadzić się
1135,spielen::V,oynamaq,grać
1136,spielen::V,oynamaq,bawić się
1137,singen::V,oxumaq,śpiewać
1138,tanzen::V,oynamaq,pląsać
1139,tanzen::V,oynamaq,tańczyć
1140,tanzen::V,rəqs etmək,pląsać
1141,tanzen::V,rəqs etmək,tańczyć
1142,sich trennen::V,ayrılmaq,rozstać się
1143,verlassen::V,tərk etmək,opuścić
1144,retten::V,xilas etmək,ocalić
1145,retten::V,xilas etmək,uratować
1146,bewachen::V,gözətmək,pilnować
1147,schützen::V,qorumaq,ochronić
1148,verteidigen::V,qorumaq,bronić
1149,sich schlagen::V,döyüşmək,pobić się
1150,schießen::V,atmaq,strzelać
1151,schießen::V,atəş açmaq,strzelać
1152,siegen::V,yenmək,zwycziężyć
1153,ärgern::V,acışdırmaq,gniewać
1154,schlagen::V,döymək,bić
1155,schlagen::V,döymək,uderzyć
1156,treten::V,təpmək,kopnąć
1157,stechen::V,soxmaq,ukłuć
1158,stoßen::V,itələmək,popchnąć
1159,stehlen::V,çalmaq,ukraść
1160,stehlen::V,oğurlamaq,ukraść
1161,stören::V,pozmaq,zakłócić
1162,stören::V,pozmaq,przeszkodzić
1163,belästigen::V,narahat etmək,dokuczać
1164,verbergen::V,gizləmək,ukryć
1165,täuschen::V,aldatmaq,łudzić
1166,betrügen::V,aldatmaq,oszukać
1167,töten::V,öldürmək,zabić
1168,wohnen::V,yaşamaq,mieszkać
1169,arbeiten::V,işləmək,pracować
1170,arbeiten::V,çalışmaq,pracować
1171,sammeln::V,yığmaq,zebrać
1172,sammeln::V,toplamaq,zebrać
1173,pflücken::V,qoparmaq,zerwać
1174,jagen::V,ovlamaq,polować
1175,fischen::V,balıq tutmaq,łowić ryby
1176,fassen::V,tutmaq,złapać
1177,hüten::V,güdmək,paść
1178,treiben::V,haylamaq,pędzić
1179,anbinden::V,bağlamaq,przywiązać
1180,füttern::V,bəsləmək,karmić
1181,melken::V,sağmaq,doić
1182,hacken::V,yarmaq,rąbać
1183,gießen::V,sulamaq,lać
1184,gießen::V,sulamaq,podlać
1185,reifen::V,dəymək,dojrzeć
1186,zubereiten::V,bişirmək,przyrządzić
1187,kochen::V,qaynatmaq,gotować
1188,backen::V,bişirmək,piec
1189,braten::V,qızartmaq,piec
1190,braten::V,qızartmaq,smażyć
1191,umrühren::V,qarışdırmaq,przemieszać
1192,stricken::V,hörmək,dziać
1193,nähen::V,tikmək,szyć
1194,färben::V,boyamaq,pofarbować
1195,reinigen::V,təmizləmək,oczyścić
1196,waschen::V,yumaq,prać
1197,abwischen::V,silmək,obetrzeć
1198,spülen::V,çalxamaq,płukać
1199,fegen::V,süpürmək,zamiatać
1200,kehren::V,süpürmək,zamieść
1201,baden::V,çimmək,kąpać się
1202,sich waschen::V,yuyunmaq,myć się
1203,ausziehen::V,soyunmaq,zdjąć
1204,anziehen::V,geymək,włożyć
1205,sich anziehen::V,geyinmək,ubrać się
1206,kämmen::V,daramaq,uczesać
1207,schmücken::V,bəzəmək,ozdabiać
1208,sagen::V,demək,powiedzieć
1209,sagen::V,söymek,powiedzieć
1210,sprechen::V,danışmaq,mówić
1211,reden::V,danışmaq,mówić
1212,sich unterhalten::V,söhbət etmək,rozmawiać
1213,fragen::V,soruşmaq,zapytać
1214,bitten::V,diləmək,prosić
1215,bitten::V,xahiş etmək,prosić
1216,erzählen::V,bəhs etmək,opowiedzieć
1217,mitteilen::V,bildirmək,zawiadomić o
1218,nennen::V,adlandırmaq,nazwać
1219,rufen::V,çağırmaq,wołać
1220,prahlen::V,öyünmək,chełpić się
1221,übersetzen::V,tərcümə etmək,tłumaczyć
1222,denken::V,düşünmək,myśleć
1223,denken::V,fikirləşmək,myśleć
1224,glauben::V,inanmaq,sądzić
1225,glauben::V,inanmaq,wierzyć
1226,bemerken::V,qeyd etmək,zauważyć
1227,erkennen::V,tanımaq,poznać
1228,begreifen::V,anlamaq,zrozumieć
1229,verstehen::V,duymaq,rozumieć
1230,verstehen::V,duymaq,dosłyszeć
1231,lernen::V,öyrənmək,uczyć się
1232,wissen::V,bilmək,wiedzieć
1233,sich erinnern an::V,xatırlamaq,przypomnieć sobie
1234,vergessen::V,unutmaq,zapomnieć
1235,messen::V,ölçmək,mierzyć
1236,zählen::V,saymaq,liczyć
1237,rechnen::V,hesablamaq,rachować
1238,lesen::V,oxumaq,czytać
1239,malen::V,şəkil çəkmək,malować
1240,zeichnen::V,cızmaq,rysować
1241,schreiben::V,yazmaq,pisać
1242,besitzen::V,yiyələnmək,posiadać
1243,besitzen::V,malik olmaq,posiadać
1244,kaufen::V,satın almaq,kupić
1245,verkaufen::V,satmaq,sprzedać
1246,bezahlen::V,ödəmək,zapłacić
1247,zahlen::V,ödəmək,płacić
1248,beherrschen::V,idarə etmək,opanować
1249,ertragen::V,dözmək,znieść
