,Concept_ID,uk,xal
804,sitzen::V,сидіти,суух
805,liegen::V,лежати,кевтх
806,hängen::V,висіти,өлгәтә бәәх
807,werden::V,стати,болх
808,werden::V,робитися,болх
809,passieren::V,трапитися,болх
810,beginnen::V,початися,эклх
811,enden::V,кінчитися,төгсх
812,wechseln::V,мінятися,хүврх
813,aufgehen[Sonne]::V,зійти,һарх
814,untergehen[Sonne]::V,зайти,орх
815,untergehen[Sonne]::V,зайти,сүүрлх
816,scheinen[Sonne]::V,світити,герлтх
817,donnern::V,гриміти,күрҗңнх
818,wehen::V,віяти,сальклх
819,strömen::V,литися,һооҗх
820,fließen::V,текти,урсх
821,sich drehen::V,обертатися,эргх
822,schwanken::V,коливатися,дәәвлх
823,schwingen::V,хитатися,нәәхлх
824,schwingen::V,гойдатися,нәәхлх
825,fallen::V,падати,унх
826,fallen::V,падати,киисх
827,brennen::V,горіти,шатх
828,rauchen::V,диміти,ута һарһх
829,regnen::V,дощити,орх
830,gefrieren::V,змерзнути,мөстх
831,tauen::V,танути,хәәлх
832,schmelzen::V,плавитися,хәәлх
833,schmelzen::V,плавитися,хәәлгдх
834,trocknen::V,сохнути,эврх
835,sieden::V,кипіти,буслх
836,faulen::V,гнити,үмкәрх
837,verfaulen::V,згнити,илҗрх
838,reißen::V,рватися,тасрх
839,versinken::V,тонути,чивх
840,vergehen::V,проходити,болх
841,erscheinen::V,з’явитися,һарх
842,verschwinden::V,щезнути,уга болх
843,verschwinden::V,зникнути,уга болх
844,sinken::V,спадати,татгдх
845,abnehmen::V,поменшитися,хасгдх
846,zunehmen::V,збільшуватися,өсх
847,steigen::V,підніматися,немх
848,wachsen::V,рости,өсх
849,wachsen::V,рости,урһх
850,glänzen::V,блищати,гилвкх
851,funkeln::V,блискати,цәклх
852,lärmen::V,шуміти,шууглдх
853,läuten::V,дзвонити,хоңх
854,klingeln::V,дзвонити,җиңнулх
855,klirren::V,дзвякати,җиңнх
856,brausen::V,бушувати,догшрхх
857,rauschen::V,шелестіти,сарҗңнх
858,klingen::V,лунати,ә һарх
859,klingen::V,звучати,ә һарх
860,bellen::V,гавкати,хуцх
861,heulen::V,вити,уульх
862,blasen::V,дунути,үләх
863,pfeifen::V,свистіти,ишкрх
864,schreien::V,кричати,хәәкрх
865,stöhnen::V,стогнати,түңшх
866,zittern::V,тремтіти,дагҗннх
867,leben::V,жити,бәәх
868,geboren werden::V,народитися,төрх
869,atmen::V,дихати,әмсхлх
870,trinken::V,пити,уух
871,essen::V,їсти,идх
872,schlucken::V,ковтати,зальгх
873,müde werden::V,втомитися,көшх
874,einschlafen::V,заснути,унтх
875,schlafen::V,спати,нөөрсх
876,aufwachen::V,прокинутися,серх
877,aufstehen::V,встати,босх
878,sich erholen::V,відпочивати,амрх
879,krank werden::V,захворіти,гемтх
880,krank sein::V,хворіти,шалтглх
881,schmerzen::V,боліти,өвдх
882,husten::V,кашляти,ханях
883,genesen::V,одужати,эдгх
884,genesen::V,видужати,эдгх
885,sterben::V,померти,үкх
886,sterben::V,померти,өңгрх
887,umkommen::V,згинути,үкх
888,sich bewegen::V,рухатися,көдлх
889,sich bewegen::V,рухатися,көндрх
890,sich rühren::V,ворушитися,көндрх
891,sich erheben::V,встати,босх
892,sich setzen::V,сісти,суух
893,hinfallen::V,упасти,унх
894,hinfallen::V,упасти,киисх
895,laufen::V,ходити,йовх
896,schreiten::V,крокувати,алхх
897,spazierengehen::V,гуляти,сергҗ йовх
898,eilen::V,спішити,шулудх
899,sich beeilen::V,поспішати,адһх
900,sich beeilen::V,поспішати,шамдх
901,sausen::V,мчатися,хурдлх
902,sausen::V,мчатися,йир_хурдар_гүүх
903,sausen::V,мчатися,йир_хурдар_йовх
904,rennen::V,бігати,гүүх
905,springen::V,скакати,һәрәдх
906,springen::V,стрибати,һәрәдх
907,klettern::V,лазити,давшх
908,schaukeln::V,гойдатися,дүүдңндх
909,kriechen::V,повзати,мөлкх
910,schwimmen::V,пливти,усчх
911,schwimmen::V,плавати,усчх
912,tauchen::V,пірнати,булхх
913,rudern::V,гребти,хәәвдх
914,rudern::V,веслувати,хәәвдх
915,fahren::V,їхати,йовх
916,fliegen::V,літати,нисх
917,gehen::V,іти,йовх
918,weggehen::V,піти,йовх
919,weggehen::V,піти,одх
920,weggehen::V,піти,һарх
921,weggehen::V,піти,мөрлх
922,abfahren::V,від’їхати,мордх
923,abfahren::V,відправитися,мордх
924,anhalten::V,зупинитися,зогсх
925,hineingehen::V,входити,орх
926,eintreten::V,увійти,орх
927,kommen::V,прийти,ирх
928,ankommen::V,прибути,ирх
929,zurückkommen::V,повернутися,орх
930,bleiben::V,залишитися,бәәх
931,warten::V,чекати,күләх
932,erwarten::V,чекати,күләх
933,suchen::V,шукати,хәәх
934,finden::V,знайти,олх
935,versuchen::V,випробовувати,седх
936,vorbereiten::V,підготувати,белдх
937,lieben::V,любити,дурлх
938,mögen::V,любити,таассгдх
939,mögen::V,подобатися,таассгдх
940,lachen::V,сміятися,инәх
941,rühren::V,розчулити,уйрах
942,weinen::V,плакати,уульх
943,schimpfen::V,лаятися,харах
944,sich ärgern::V,сердитися,уурлх
945,sich fürchten::V,боятися,әәх
946,fürchten::V,боятися,әәх
947,fürchten::V,боятися,сүрдх
948,fliehen::V,тікати,зулх
949,flüchten::V,утекти,орһх
950,flüchten::V,утекти,зулх
951,sehen::V,бачити,үзх
952,anschauen::V,поглянути,харх
953,ansehen::V,дивитися на,хәләх
954,ansehen::V,дивитися на,үзх
955,hören::V,чути,соңсх
956,zuhören::V,слухати,соңсх
957,probieren::V,покуштувати,амсх
958,riechen::V,нюхати,үнрчлх
959,fühlen::V,відчувати,медх
960,scheinen::V,здаватися,болҗ медгдх
961,scheinen::V,здаватися,миниһәр болхла
962,scheinen::V,здаватися,болад бәәх
963,zu sehen sein::V,виднітися,үзгдх
964,vernehmen::V,почути,соңсх
965,frieren::V,мерзнути,даарх
966,tun::V,робити,кех
967,können::V,могти,чадх
968,wollen::V,хотіти,дурлх
969,anfangen::V,почати,эклх
970,beenden::V,закінчити,дуусх
971,aufhören::V,перестати,уурх
972,gelingen::V,вдатися,бүтх
973,gelingen::V,вдатися,күцәх
974,geraten::V,опинитися,болх
975,öffnen::V,відкрити,секх
976,schließen::V,закрити,хаах
977,stellen::V,поставити,тәвх
978,setzen::V,посадити,суулһх
979,legen::V,класти,тәвх
980,berühren::V,чіпати,көндәх
981,verbinden::V,зв’язати,боох
982,bedecken::V,покрити,хучх
983,bedecken::V,покрити,бүркх
984,aufhängen::V,повісити,өлгх
985,anzünden::V,запалити,асах
986,anzünden::V,запалити,шатах
987,aufheben::V,підняти,өөдән өргх
988,zurücklassen::V,залишити,үлдәх
989,verlieren::V,загубити,геех
990,fallen lassen::V,упустити,алдх
991,machen::V,зробити,кех
992,herstellen::V,виготовити,кех
993,bauen::V,будувати,тосхх
994,reparieren::V,лагодити,ясх
995,verbessern::V,поліпшити,сәәрүлх
996,ändern::V,змінити,хүврәх
997,graben::V,копати,малтх
998,beugen::V,зігнути,нуһлх
999,biegen::V,погнути,матилһх
1000,drehen::V,вертіти,эргүлх
1001,wenden::V,повернути,көмрх
1002,wenden::V,повернути,эргүлх
1003,umdrehen::V,перевернути,эргүлх
1004,heben::V,піднімати,өргх
1005,heben::V,піднімати,деер өргх
1006,hochheben::V,підняти,өргх
1007,ergreifen::V,схопити,бәрх
1008,halten::V,тримати,бәрх
1009,drücken::V,натискати,шахх
1010,schieben::V,пхати,түлкх
1011,schieben::V,штовхати,түлкх
1012,kratzen::V,шкребти,мааҗх
1013,lecken::V,лизати,долах
1014,beißen::V,кусати,хазх
1015,abreißen::V,відірвати,таслх
1016,abschneiden::V,відрізати,тәәрх
1017,binden::V,в’язати,боох
1018,stecken::V,увіткнути,шаах
1019,stecken::V,увіткнути,хатхх
1020,brechen::V,зламати,хамхлх
1021,klopfen::V,стукати,цокх
1022,hauen::V,бити,цокх
1023,kleben::V,клеїти,наах
1024,reiben::V,терти,зүлгх
1025,streichen::V,намазати,наах
1026,streichen::V,намазати,лашх
1027,streichen::V,намазати,түркх
1028,schleifen::V,точити,хурцлх
1029,schneiden::V,різати,хәәчлх
1030,rütteln::V,хитати,дәәвлүлх
1031,schütteln::V,трясти,сегсрх
1032,schwenken::V,махати,дайлх
1033,schütten::V,налити,кех
1034,füllen::V,наповнити,дүүргх
1035,einwickeln::V,загорнути,орах
1036,tragen::V,нести,зөөх
1037,schleppen::V,тягти,чирх
1038,ziehen::V,тягнути,татх
1039,aufbewahren::V,зберігати,хадһлх
1040,werfen::V,кидати,хайх
1041,fangen::V,ловити,бәрх
1042,fangen::V,ловити,хавлх
1043,packen::V,схопити,бәрх
1044,verstecken::V,сховати,дүрх
1045,verstecken::V,сховати,бултулх
1046,teilen::V,розділити,хувах
1047,schicken::V,посилати,илгәх
1048,bringen::V,принести,авч ирх
1049,hinzufügen::V,додати,немх
1050,bekommen::V,дістати,авх
1051,erhalten::V,одержати,авх 
1052,nehmen::V,взяти,авх
1053,wählen::V,вибрати,шүүх
1054,auswählen::V,відібрати,шүүх
1055,bewahren::V,зберегти,хадһлх
1056,bewahren::V,зберегти,кевтнь үлдәх
1057,bewahren::V,зберегти,кевтнь бәәлһх
1058,behindern::V,перешкоджати,харшлх
1059,verderben::V,зіпсувати,үрәх
1060,beschädigen::V,зашкодити,эвдх
1061,zerbrechen::V,розбити,күүлх
1062,zerbrechen::V,розбити,хамхлх
1063,zerreißen::V,розірвати,шуучх
1064,zerstören::V,зруйнувати,эвдх
1065,verbrennen::V,спалити,шатах
1066,geben::V,дати,өгх
1067,reichen::V,передати,өгх
1068,schenken::V,дарувати,белглх
1069,versprechen::V,обіцяти,амлх
1070,wünschen::V,бажати,сә хәәх
1071,loben::V,хвалити,магтх
1072,küssen::V,цілувати,үмсх
1073,wiegen::V,качати,саатулх
1074,zudecken::V,накрити,бүркх
1075,wecken::V,розбудити,серүлх
1076,zeigen::V,показати,үзүлх
1077,führen::V,вести,көтлх
1078,lehren::V,вчити,заах
1079,lehren::V,вчити,сурһх
1080,unterrichten::V,викладати,сурһх
1081,unterrichten::V,викладати,багшлх
1082,aufziehen::V,виховати,өскәх
1083,leiten::V,керувати,һардх
1084,leiten::V,керувати,толһалх
1085,antreiben::V,підганяти,шамдах
1086,lassen::V,змусити,күч үзүлх
1087,einladen::V,запросити,үрх
1088,vereinigen::V,об’єднати,хамцулх
1089,besuchen::V,завітати,одх
1090,besuchen::V,відвідати,одх
1091,treffen::V,зустріти,харһх
1092,sich versammeln::V,зібратися,цуглрх
1093,sich versammeln::V,зібратися,хурх
1094,spielen::V,грати,наадх
1095,singen::V,співати,дуулх
1096,tanzen::V,танцювати,биилх
1097,sich trennen::V,розлучитися,хаһцх
1098,verlassen::V,покинути,хайх
1099,retten::V,врятувати,әм аврх
1100,retten::V,врятувати,әәмшгәс харсх
1101,bewachen::V,охороняти,харх
1102,bewachen::V,охороняти,манх
1103,schützen::V,уберігати,харсх
1104,verteidigen::V,захистити,харсх
1105,sich schlagen::V,битися,гүвдлдх
1106,sich schlagen::V,дратися,гүвдлдх
1107,schießen::V,стріляти,хах
1108,siegen::V,перемогти,диилх
1109,ärgern::V,сердити,уурлулх
1110,schlagen::V,ударити,цокх
1111,schlagen::V,ударити,гүвдх
1112,treten::V,штовхати,
1113,stechen::V,вколоти,хатхх
1114,stoßen::V,штовхнути,түлкчкх
1115,stehlen::V,украсти,хулхалх
1116,stören::V,перешкодити,һә болх
1117,belästigen::V,докучати,амр эс өгх
1118,verbergen::V,сховати,нуух
1119,verbergen::V,сховати,бултулх
1120,täuschen::V,обдурити,меклх
1121,betrügen::V,зшахраювати,меклх
1122,betrügen::V,зшахраювати,мек һарһх
1123,töten::V,убити,алх
1124,wohnen::V,жити,бәәх
1125,wohnen::V,мешкати,бәәх
1126,arbeiten::V,працювати,көдлх
1127,sammeln::V,зібрати,түүх
1128,pflücken::V,зривати,түүх
1129,pflücken::V,зривати,хурах
1130,jagen::V,полювати,аңнх
1131,jagen::V,полювати,аңһучлх
1132,fischen::V,рибалити,заһс аңнх
1133,fassen::V,піймати,бәрх
1134,hüten::V,пасти,хәрүлх
1135,treiben::V,гнати,туух
1136,anbinden::V,прив’язати,уйх
1137,füttern::V,годувати,теҗәх
1138,füttern::V,харчувати,теҗәх
1139,melken::V,доїти,саах
1140,hacken::V,рубати,чавчх
1141,gießen::V,полити,услх
1142,reifen::V,дозріти,болх
1143,reifen::V,дозріти,болвсрх
1144,zubereiten::V,зготовити,белдх
1145,zubereiten::V,приготувати,белдх
1146,kochen::V,варити,чанх
1147,kochen::V,варити,болһх
1148,kochen::V,готувати,чанх
1149,kochen::V,готувати,болһх
1150,backen::V,пекти,болһх
1151,braten::V,смажити,хуурх
1152,umrühren::V,переміщати,самрх
1153,stricken::V,в’язати,өлгх
1154,nähen::V,шити,уйх
1155,färben::V,пофарбувати,будх
1156,reinigen::V,очистити,цеврлх
1157,waschen::V,мити,уһах
1158,abwischen::V,витерти,арчх
1159,spülen::V,полоскати,зәәлх
1160,fegen::V,підмітати,сәвүрдх
1161,kehren::V,мести,сәвүрдх
1162,baden::V,купатися,өөмх
1163,sich waschen::V,митися,уһах
1164,sich waschen::V,митися,бийән уһаҗ
1165,ausziehen::V,зняти,тәәлх
1166,anziehen::V,надіти,өмсх
1167,sich anziehen::V,одягтися,хувцлх
1168,sich anziehen::V,одягнутися,хувцлх
1169,kämmen::V,зачесати,самлх
1170,schmücken::V,оздобити,чимх
1171,schmücken::V,оздобити,кеерүлх
1172,sagen::V,сказати,келх
1173,sprechen::V,говорити,келх
1174,reden::V,розмовляти,күүндх
1175,reden::V,розмовляти,күр_кех
1176,sich unterhalten::V,бесідувати,күүндх
1177,fragen::V,запитати,сурх
1178,bitten::V,просити,эрх
1179,erzählen::V,розповісти,келх
1180,erzählen::V,розповісти,келҗ өгх
1181,mitteilen::V,повідомити,медүлх
1182,nennen::V,назвати,нерәдх
1183,nennen::V,назвати,нер өгх
1184,rufen::V,кликати,дуудх
1185,prahlen::V,хвалитися,көөрх
1186,übersetzen::V,перекласти,орчулх
1187,denken::V,думати,санх
1188,denken::V,мислити,санх
1189,glauben::V,вірити,шүтх
1190,glauben::V,вірити,нәәлх
1191,bemerken::V,помітити,темдглх
1192,erkennen::V,пізнати,таньх
1193,erkennen::V,пізнати,медх
1194,begreifen::V,осягнути,медх
1195,verstehen::V,почути,соңсх
1196,lernen::V,навчатися,сурх
1197,wissen::V,знати,медх
1198,sich erinnern an::V,пам’ятати,санх
1199,vergessen::V,забути,мартх
1200,messen::V,міряти,кемҗәлх
1201,zählen::V,лічити,тоолх
1202,rechnen::V,рахувати,тоолх
1203,lesen::V,читати,умшх
1204,malen::V,малювати,зурх
1205,zeichnen::V,рисувати,зурх
1206,schreiben::V,писати,бичх
1207,besitzen::V,мати,эзлх
1208,kaufen::V,купити,хулдҗ авх
1209,verkaufen::V,продати,хулдх
1210,verkaufen::V,продати,гүүлгх
1211,bezahlen::V,заплатити,өгх
1212,zahlen::V,платити,өгх
1213,beherrschen::V,володіти,эзлх
1214,ertragen::V,витерпіти,даах
