,Concept_ID,ja,ko
853,fahren::V,乗車する,나르다
854,fliegen::V,飛ぶ,날다
855,gehen::V,行く,가다
856,weggehen::V,立ち去る,팔리다
857,abfahren::V,出発する,출발하다
858,anhalten::V,止まる,멈추다
859,hineingehen::V,入る,(그리로)가다
860,eintreten::V,中に入る,들러가다
861,kommen::V,来る,오다
862,ankommen::V,着く,고챀하다
863,ankommen::V,到着する,고챀하다
864,zurückkommen::V,帰る,보기
865,bleiben::V,留まる,체류
866,warten::V,待つ,기다리다
867,erwarten::V,期待する,기대하다
868,suchen::V,探る,찾다
869,suchen::V,探る,구하다
870,finden::V,見つける,찾아내다
871,versuchen::V,試す,시험하다
872,vorbereiten::V,準備する,재비하다
873,lieben::V,愛する,사랑하다
874,mögen::V,好きである,줗아하다
875,lachen::V,笑う,웃다
876,rühren::V,感情を動かす,건드리다
877,weinen::V,泣く,울다
878,schimpfen::V,叱る,꾸짖다
879,sich ärgern::V,怒る,화를내게 하다
880,sich ärgern::V,腹を立てる,화를내게 하다
881,sich fürchten::V,怖がる,두려원하다
882,fürchten::V,恐れる,두려원하다
883,fliehen::V,逃げる,도망치다
884,flüchten::V,逃亡する,도주하다
885,sehen::V,見る,보다
886,anschauen::V,眺める,바라보다
887,ansehen::V,見る,바라보다
888,hören::V,聞く,듣다
889,zuhören::V,聴く,듣다
890,probieren::V,食べてみる,시식하다
891,riechen::V,気取る,내새를맡다
892,fühlen::V,感じる,느끼다
893,scheinen::V,ように見える,...것같다
894,zu sehen sein::V,見える,보이는
895,vernehmen::V,承る,듣다
896,vernehmen::V,承る,들어서일다
897,frieren::V,寒気がする,춥다
898,tun::V,する,하다
899,können::V,出来る,할주릴다
900,wollen::V,-たい,바라다
901,anfangen::V,始める,시작하다
902,beenden::V,終える,다하다
903,aufhören::V,止める,그만두다
904,gelingen::V,成功する,성국하다
905,geraten::V,当たる,잘되어가다
906,öffnen::V,開く,열다
907,öffnen::V,開ける,열다
908,schließen::V,閉める,추측하다
909,stellen::V,置く,세우다
910,stellen::V,据える,세우다
911,setzen::V,座らせる,놓다
912,legen::V,置く,눕히다
913,berühren::V,触る,대다
914,berühren::V,触れる,대다
915,verbinden::V,結びつける,옝열하다
916,bedecken::V,覆う,덮다
917,aufhängen::V,掛ける,매달다
918,anzünden::V,燃やす,점화하다
919,anzünden::V,火をつける,점화하다
920,aufheben::V,拾う,위로올리다
921,zurücklassen::V,残す,튀에남기다
922,verlieren::V,無くす,잃다
923,fallen lassen::V,落とす,떨어뜨리다
924,machen::V,作る,하다
925,herstellen::V,製造する,제조하다
926,bauen::V,建設する,짓다
927,reparieren::V,直す,수셩자다
928,reparieren::V,修理する,수셩자다
929,verbessern::V,改良する,정정하다
930,ändern::V,変える,바꾸다
931,graben::V,掘る,파다
932,beugen::V,折る,구부리다
933,biegen::V,曲げる,굽히다
934,drehen::V,回す,회전
935,wenden::V,裏返す,회전시키다
936,umdrehen::V,裏返す,회전시키다
937,heben::V,挙げる,일으아키다
938,hochheben::V,持ち上げる,틀어올리다
939,ergreifen::V,取り上げる,잡다
940,halten::V,持つ,잡다
941,drücken::V,押す,누르다
942,schieben::V,ずらす,밀다
943,kratzen::V,引っ掻く,긁다
944,lecken::V,なめる,핥다
945,beißen::V,噛む,물다
946,abreißen::V,剝ぎ取る,
947,abschneiden::V,切り取る,귾어내다
948,binden::V,縛る,매다
949,stecken::V,差し込む,찌르다
950,brechen::V,破る,금
951,klopfen::V,とんとん叩く,치다
952,hauen::V,叩く,때리다
953,kleben::V,貼る,들러붙다
954,kleben::V,くっ付ける,들러붙다
955,reiben::V,擦る,문지르다
956,streichen::V,塗る,쓰다듬다
957,schleifen::V,研ぐ,갈다
958,schneiden::V,切る,베다
959,rütteln::V,揺さぶる,흔들다
960,schütteln::V,振る,흔들다
961,schütteln::V,揺さぶる,흔들다
962,schwenken::V,振る,흔들다
963,schütten::V,注ぐ,따르다
964,füllen::V,いっぱいにする,담다
965,einwickeln::V,包む,싸다
966,tragen::V,運ぶ,지우다
967,schleppen::V,引きずる,끌다
968,ziehen::V,引く,당기다
969,aufbewahren::V,預かる,간직하다
970,werfen::V,投げる,던지다
971,fangen::V,受ける,밥다
972,packen::V,掴む,쥐다
973,verstecken::V,隠す,숨기다
974,teilen::V,分ける,나누다
975,schicken::V,送る,보내다
976,bringen::V,持って行く,가겨
977,hinzufügen::V,加える,부가하다
978,bekommen::V,得る,얻다
979,erhalten::V,受ける,지니다
980,nehmen::V,取る,잡다
981,wählen::V,選ぶ,선거하다
982,auswählen::V,選ぶ,선출하다
983,bewahren::V,保存する,저장보종
984,behindern::V,妨害する,훼방하다
985,verderben::V,台無しにする,못쓰게 되다
986,beschädigen::V,損傷する,상하게하다
987,zerbrechen::V,割る,깨뜨리다
988,zerreißen::V,引き裂く,잡아쫓다
989,zerstören::V,破壊する,파괴하다
990,verbrennen::V,焼く,소실하다
991,geben::V,上げる,주다
992,reichen::V,渡す,내일다
993,schenken::V,贈る,주다
994,versprechen::V,約束する,약속하다
995,wünschen::V,望む,바라다
996,loben::V,褒める,칭찬하다
997,küssen::V,キスする,키스하다
998,wiegen::V,揺する,어르다
999,zudecken::V,覆う,뚜꺼을하다
1000,wecken::V,起こす,깨우다
1001,zeigen::V,見せる,보이다
1002,führen::V,案内する,가게하다
1003,lehren::V,教える,가르치다
1004,unterrichten::V,通知する,가르지다
1005,aufziehen::V,育てる,사육하다
1006,leiten::V,導く,이끌다
1007,antreiben::V,励ます,몰다
1008,lassen::V,～させる,내버려두다
1009,einladen::V,誘う,초청하다
1010,einladen::V,招待する,초청하다
1011,vereinigen::V,一つにする,하나로하다
1012,besuchen::V,訪ねる,방문하다
1013,treffen::V,出会う,만나다
1014,sich versammeln::V,集まる,조립하다
1015,spielen::V,遊ぶ,눌다
1016,singen::V,歌う,노래하다
1017,tanzen::V,踊る,춤추하다
1018,sich trennen::V,別れる,가르다
1019,verlassen::V,別れる,버림받은
1020,retten::V,救う,구조하다
1021,retten::V,助ける,구조하다
1022,bewachen::V,見張る,치키다
1023,bewachen::V,軽微する,치키다
1024,schützen::V,保護する,보호하다
1025,verteidigen::V,守る,막다
1026,sich schlagen::V,殴る,치다
1027,schießen::V,撃つ,쏘다
1028,siegen::V,勝つ,이기다
1029,ärgern::V,怒らせる,성을내게하다
1030,schlagen::V,殴る,치다
1031,treten::V,蹴る,디디다
1032,stechen::V,突く,찌르다
1033,stoßen::V,突く,찌르다
1034,stehlen::V,盗る,훔치다
1035,stören::V,構う,움직이다
1036,belästigen::V,邪魔する,괴롭히다
1037,verbergen::V,隠す,숨기다
1038,täuschen::V,だます,속이다
1039,betrügen::V,だます,속이다
1040,töten::V,殺す,죽이다
1041,wohnen::V,住む,실다
1042,arbeiten::V,働く,일하다
1043,sammeln::V,集める,모으다
1044,sammeln::V,収集する,모으다
1045,pflücken::V,摘む,꿔다
1046,jagen::V,狩りをする,사냥하다
1047,fischen::V,釣る,고기를잡다
1048,fassen::V,捕る,움켜쥐다
1049,hüten::V,放牧する,망보다
1050,treiben::V,追う,몰아세우다
1051,anbinden::V,繋ぐ,묶다
1052,füttern::V,餌をやる,사료를주다
1053,melken::V,搾乳する,젖을짜다
1054,hacken::V,刻む,자르다
1055,gießen::V,水をやる,물을대다
1056,reifen::V,熟す,성숙하다
1057,zubereiten::V,調理する,조제하다
1058,kochen::V,煮る,요리하다
1059,backen::V,焼く,쿱다
1060,braten::V,焼く,굽다
1061,braten::V,炒める,굽다
1062,umrühren::V,混ぜる,교반하다
1063,stricken::V,編む,뜨개질하다
1064,nähen::V,縫う,꿰매다
1065,färben::V,染める,채색하다
1066,reinigen::V,掃除する,청소하다
1067,waschen::V,洗う,씻다
1068,waschen::V,洗濯する,씻다
1069,abwischen::V,拭く,닦다
1070,spülen::V,洗う,씻다
1071,spülen::V,すすぐ,씻다
1072,fegen::V,掃除する,소체하다
1073,kehren::V,掃く,청소하다
1074,baden::V,入浴する,감다
1075,sich waschen::V,洗う,모믈 씻다
1076,ausziehen::V,脱ぐ,벗다
1077,anziehen::V,着る,끌어움직이다
1078,sich anziehen::V,着る,
1079,kämmen::V,梳く,빗다
1080,schmücken::V,飾る,치레하다
1081,sagen::V,言う,말하다
1082,sprechen::V,話す,말하다
1083,reden::V,話す,이야기하다
1084,sich unterhalten::V,話をする,
1085,fragen::V,聞く,질문하다
1086,bitten::V,頼む,원하다
1087,bitten::V,お願いする,원하다
1088,erzählen::V,物語る,이야기하다
1089,mitteilen::V,伝える,이야기하다
1090,nennen::V,名づける,부르다
1091,rufen::V,呼ぶ,불러내다
1092,prahlen::V,自慢する,자랑하다
1093,übersetzen::V,訳す,번역하다
1094,denken::V,考える,생각하다
1095,glauben::V,信じる,믿다
1096,bemerken::V,気が付く,인자하다
1097,erkennen::V,認識する,인식하다
1098,begreifen::V,分かる,파악하다
1099,verstehen::V,聞き取る,이해하다
1100,lernen::V,学ぶ,배우다
1101,lernen::V,勉強する,배우다
1102,wissen::V,知っている,알다
1103,sich erinnern an::V,思い出す,상기하다
1104,vergessen::V,忘れる,잊다
1105,messen::V,計る,측정하다
1106,messen::V,測定する,측정하다
1107,zählen::V,数える,세다
1108,rechnen::V,計算する,게산하다
1109,lesen::V,読む,읽다
1110,malen::V,描く,그리다
1111,zeichnen::V,写生する,소묘하다
1112,schreiben::V,書く,쓰다
1113,besitzen::V,所持する,소유하다
1114,kaufen::V,買う,사다
1115,verkaufen::V,売る,팔다
1116,bezahlen::V,払う,지불하다
1117,zahlen::V,支払う,치르다
1118,beherrschen::V,支配する,지배하다
1119,ertragen::V,耐える,참다
