,Concept_ID,sq,ro
822,klug::A,mençur,isteț
823,klug::A,mençur,deștept
824,geschickt::A,aftë,dibaci
825,lieb::A,dashur,drag
826,lieb::A,dashur,iubit
827,lustig::A,gëzuar,vesel
828,sanft::A,butë,blând
829,sanft::A,butë,blajin
830,hungrig::A,uritur,flămând
831,krank::A,sëmurë,bolnav
832,nackt::A,lakuriq,gol
833,nackt::A,zhveshur,gol
834,traurig::A,trishtuar,trist
835,traurig::A,trishtuar,mâhnit
836,lebendig::A,gjallë,viu
837,gut::A,mirë,bun
838,schlecht::A,keq,rău
839,schlecht::A,keq,prost
840,richtig::A,drejtë,drept
841,richtig::A,drejtë,corect
842,schlimm::A,keq,rău
843,wahr::A,vërtetë,adevărat
844,alt::A,vjetër,uzat
845,alt::A,vjetër,vechi
846,neu::A,i ri,nou
847,ehemalig::A,dikurshëm,fost
848,ehemalig::A,dikurshëm,anterior
849,alt[Lebewesen]::A,plak,bătrîn
850,jung::A,i ri,tânăr
851,arm::A,varfër,sărac
852,arm::A,varfër,sărman
853,arm::A,vobektë,sărac
854,arm::A,vobektë,sărman
855,reich::A,pasur,avut
856,reich::A,pasur,bogat
857,bekannt::A,njohur,cunoscut
858,berühmt::A,famshëm,renumit
859,fremd::A,huaj,străin
860,verschieden::A,ndryshëm,diferit
861,verschieden::A,ndryshëm,deosebit
862,nah::A,afërt,apropiat
863,fern::A,largët,departe
864,linker::A,majtë,stâng
865,rechter::A,djathtë,drept
866,anderer::A,tjetër,alt
867,erster::A,parë,prim
868,zweiter::A,dytë,al doilea
869,dritter::A,i tretë,treilea
870,letzter::A,fundit,final
871,allein::ADV,vetëm,singur
872,auf einmal::ADV,njëkohësisht,dintrodată
873,zusammen::ADV,bashkë,împreună
874,zusammen::ADV,së bashku,împreună
875,lange::ADV,për një kohë të gjatë,îndelung
876,lange::ADV,për një kohë të gjatë,mult timp
877,plötzlich::ADV,befas,deodată
878,plötzlich::ADV,befas,pe neașteptate
879,sofort::ADV,menjëherë,imediat
880,sofort::ADV,menjëherë,numaidecît
881,sofort::ADV,aty për aty,imediat
882,sofort::ADV,aty për aty,numaidecît
883,später::ADV,më vonë,mai apoi
884,später::ADV,më vonë,mai târziu
885,jetzt::ADV,tash,acum
886,heute::ADV,sot,azi
887,heute::ADV,sot,astăzi
888,morgen::ADV,nesër,mâine
889,bald::ADV,shpejt,curând
890,bald::ADV,së shpejti,curând
891,dann::ADV,pastaj,apoi
892,gestern::ADV,dje,ieri
893,einst::ADV,dikur,odată
894,einst::ADV,dikur,odinioară
895,damals::ADV,atëherë,atunci
896,damals::ADV,atëherë,pe atunci
897,danach::ADV,mandej,după aceasta
898,vorher::ADV,më parë,mai întâi
899,vorher::ADV,më parë,în prealabil
900,zuerst::ADV,së pari,întâi
901,zuerst::ADV,së pari,în primul rând
902,einmal::ADV,njëherë,odată
903,manchmal::ADV,nganjëherë,uneori
904,manchmal::ADV,nganjëherë,câteodată
905,oft::ADV,shpesh,des
906,oft::ADV,shpesh,deseori
907,immer::ADV,përherë,mereu
908,immer::ADV,përherë,întotdeauna
909,immer::ADV,gjithnjë,mereu
910,immer::ADV,gjithnjë,întotdeauna
911,niemals::ADV,kurrë,niciodată
912,niemals::ADV,asnjëherë,niciodată
913,hier::ADV,këtu,aci
914,hier::ADV,këtu,aici
915,hierhin::ADV,knej,încoace
916,von hier::ADV,që këtej,de aici
917,von hier::ADV,prej këtej,de aici
918,dort::ADV,aty,acolo
919,dort::ADV,atje,acolo
920,dorthin::ADV,anej,dincolo
921,geradeaus::ADV,drejt,drept înainte
922,vorwärts::ADV,mbroth,înainte
923,vorwärts::ADV,përpara,înainte
924,rückwärts::ADV,mbrapsht,îndărăt
925,zurück::ADV,prapa,înapoi
926,zurück::ADV,mbrapsht,înapoi
927,unten::ADV,poshtë,jos
928,unten::ADV,poshtë,dedesubt
929,hinab::ADV,përposh,în jos
930,hinab::ADV,përposh,de vale
931,oben::ADV,lart,sus
932,oben::ADV,lart,deasupra
933,oben::ADV,sipër,sus
934,oben::ADV,sipër,deasupra
935,hinauf::ADV,lart,în sus
936,hinauf::ADV,përpjetë,în sus
937,überall::ADV,kudo,peste tot
938,überall::ADV,kudo,pretutindeni
939,nicht::ADV,s',nu
940,nicht::ADV,nuk,nu
941,ein wenig::ADV,një tis,puțin
942,kaum::ADV,mezi,cu greu
943,kaum::ADV,mezi,cu anevoie
944,sehr::ADV,fort,mult
945,sehr::ADV,fort,foarte
946,sehr::ADV,shumë,mult
947,sehr::ADV,shumë,foarte
948,so::ADV,ashtu,așa
949,so::ADV,ashtu,atât
950,so::ADV,kështu,așa
951,so::ADV,kështu,atât
952,noch::ADV,ende,încă
953,noch::ADV,akoma,încă
954,nur::ADV,vetëm,doar
955,schon::ADV,tashmë,și
956,schon::ADV,tashmë,deja
957,wieder::ADV,përsëri,iar
958,wieder::ADV,përsëri,iarăși
959,vergebens::ADV,kot,în zadar
960,vor::PRP,para,înainte de
961,hinter::PRP,prapa,după
962,hinter::PRP,prapa,în spatele
963,hinter::PRP,mbrapa,după
964,hinter::PRP,mbrapa,în spatele
965,unter::PRP,nën,sub
966,durch::PRP,nëpër,prin
967,neben::PRP,pranë,lângă
968,neben::PRP,pranë,alături de
969,neben::PRP,përbri,lângă
970,neben::PRP,përbri,alături de
971,zwischen::PRP,midis,între
972,zwischen::PRP,midis,dintre
973,zwischen::PRP,ndërmjet,între
974,zwischen::PRP,ndërmjet,dintre
975,wegen::PRP,për,pentru
976,dies::PRN,ky,acesta
977,das::PRN,ky,asta
978,alles::PRN,gjithçka,tot
979,ich::PRN,unë,eu
980,du::PRN,ti,tu
981,er::PRN,ai,el
982,er::PRN,ai,dânsul
983,wir::PRN,ne,noi
984,ihr::PRN,ju,voi
985,sie::PRN,ata,ei
986,sie::PRN,ata,dânșii
987,was::FPRN,ç',ce
988,was::FPRN,çfarë,ce
989,wer::FPRN,kush,cine
990,wo::FADV,ku,unde
991,wohin::FADV,për ku,încotro
992,wie::FADV,si,cum
993,warum::FADV,pse,de ce
994,warum::FADV,pse,pentru ce
995,warum::FADV,përse,de ce
996,warum::FADV,përse,pentru ce
997,wieviel::FNUM,sa,cât
998,eins::NUM,një,unu
999,zwei::NUM,dy,doi
1000,drei::NUM,tre,trei
1001,vier::NUM,katër,patru
1002,fünf::NUM,pesë,cinci
1003,sechs::NUM,gjashtë,șase
1004,sieben::NUM,shtatë,șapte
1005,acht::NUM,tetë,opt
1006,neun::NUM,nëntë,nouă
1007,zehn::NUM,dhjetë,zece
1008,elf::NUM,njëmbëdhjetë,unsprezece
1009,zwölf::NUM,dymbëdhjetë,douăsprezece
1010,zwanzig::NUM,njëzet,douăzeci
1011,dreißig::NUM,tridhjetë,treizeci
1012,vierzig::NUM,dyzet,patruzeci
1013,fünfzig::NUM,pesëdhjetë,cincizeci
1014,sechzig::NUM,gjashtëdhjetë,șaizeci
1015,siebzig::NUM,shtatëdhjetë,șaptezeci
1016,achtzig::NUM,tetëdhjetë,optzeci
1017,neunzig::NUM,nëntëdhjetë,nouăzeci
1018,hundert::NUM,qind,sută
1019,tausend::NUM,mijë,mie
1020,und::CNJ,e,și
1021,und::CNJ,dhe,și
1022,oder::CNJ,a,ori
1023,oder::CNJ,apo,ori
1024,stehen::V,rri,sta
1025,sitzen::V,rri,ședea
1026,liegen::V,rri shtrirë,zăcea
1027,liegen::V,rri shtrirë,fi culcat
1028,hängen::V,varem,atârna
1029,werden::V,bëhem,deveni
1030,werden::V,bëhem,se face
1031,passieren::V,ndodh,se întâmpla
1032,beginnen::V,filloj,începe
1033,enden::V,përfundoj,se sfârși
1034,enden::V,përfundoj,se termina
1035,wechseln::V,ndërroj,se schimba
1036,aufgehen[Sonne]::V,hapem,răsări
1037,untergehen[Sonne]::V,hyj,apune
1038,untergehen[Sonne]::V,perëndoj,apune
1039,scheinen[Sonne]::V,ndriçoj,străluci
1040,donnern::V,gjëmoj,tuna
1041,donnern::V,bubulloj,tuna
1042,wehen::V,fryj,bate
1043,strömen::V,derdh,curge în șiroaie
1044,fließen::V,rrjedh,curge
1045,sich drehen::V,rrotullohem,se învârti
1046,schwanken::V,dyzoj,se clătina
1047,schwingen::V,dridhem,vibra
1048,schwingen::V,dridhem,flutura
1049,fallen::V,bie,cădea
1050,brennen::V,digjem,arde
1051,rauchen::V,nxjerr tym,fuma
1052,regnen::V,bie shi,ploua
1053,gefrieren::V,ngrij,îngheța
1054,tauen::V,shkrij,se dezgheța
1055,schmelzen::V,shkrij,se topi
1056,trocknen::V,thaj,se usca
1057,sieden::V,ziej,fierbe
1058,sieden::V,ziej,clocoti
1059,faulen::V,kalbem,se împuți
1060,faulen::V,prishem,se împuți
1061,verfaulen::V,kalbem,putrezi
1062,reißen::V,grisem,se rupe
1063,reißen::V,grisem,se sfâșia
1064,reißen::V,shqyhem,se rupe
1065,reißen::V,shqyhem,se sfâșia
1066,versinken::V,humboj,se scufunda
1067,vergehen::V,kaloj,trece
1068,vergehen::V,kaloj,se scurge
1069,erscheinen::V,dukem,apărea
1070,verschwinden::V,zhdukem,dispărea
1071,sinken::V,ulem,cădea
1072,sinken::V,ulem,coborî
1073,abnehmen::V,pakësohem,scădea
1074,abnehmen::V,pakësohem,descrește
1075,abnehmen::V,zvogëlohem,scădea
1076,abnehmen::V,zvogëlohem,descrește
1077,zunehmen::V,shtohem,spori
1078,zunehmen::V,shtohem,crește
1079,zunehmen::V,shtohem,augmenta
1080,steigen::V,rritem,urca
1081,wachsen::V,rritem,crește
1082,glänzen::V,vezulloj,luci
1083,glänzen::V,vezulloj,străluci
1084,funkeln::V,xixoj,scânteia
1085,funkeln::V,xixëlloj,scânteia
1086,lärmen::V,oshtij,face larmă
1087,lärmen::V,zhurmoj,face larmă
1088,läuten::V,bie,suna
1089,klingeln::V,i bie ziles,suna
1090,klirren::V,kërcëlloj,zăngăni
1091,brausen::V,gjëmoj,vui
1092,rauschen::V,fëshfërij,vâjâi
1093,klingen::V,tingëlloj,suna
1094,bellen::V,leh,lătra
1095,heulen::V,ulërij,urla
1096,blasen::V,fryj,sufla
1097,pfeifen::V,fishkëllej,fluiera
1098,schreien::V,bërtas,țipa
1099,stöhnen::V,rënkoj,geme
1100,zittern::V,trembem,tremura
1101,leben::V,rroj,trăi
1102,leben::V,jetoj,trăi
1103,geboren werden::V,lind,se naște
1104,atmen::V,marr frymë,respira
1105,trinken::V,pi,bea
1106,essen::V,ha,mânca
1107,schlucken::V,gëlltis,înghiți
1108,schlucken::V,kapërdij,înghiți
1109,müde werden::V,lodhem,se obosi
1110,einschlafen::V,bie të fle,adormi
1111,schlafen::V,fle,dormi
1112,aufwachen::V,zgjohem,se deștepta
1113,aufstehen::V,çohem,fi se scula
1114,aufstehen::V,ngrihem,fi se scula
1115,sich erholen::V,qetësohem,se relaxa
1116,sich erholen::V,qetësohem,se destinde
1117,sich erholen::V,shtendosem,se relaxa
1118,sich erholen::V,shtendosem,se destinde
1119,krank werden::V,bie i sëmurë,se îmbolnăvi
1120,krank sein::V,jam i sëmurë,zăcea
1121,krank sein::V,jam i sëmurë,fi bolnav
1122,schmerzen::V,dhemb,durea
1123,husten::V,kollitem,tuși
1124,genesen::V,shërohem,se însănătoși
1125,sterben::V,vdes,muri
1126,umkommen::V,vdes,pieri
1127,umkommen::V,mbaroj,pieri
1128,sich bewegen::V,shkundem,se mișca
1129,sich rühren::V,lëviz,se mișca
1130,sich erheben::V,ngrihem,se ridica
1131,sich setzen::V,ulem,lua loc
1132,sich setzen::V,ulem,se așeza
1133,hinfallen::V,gremisem,cădea jos
1134,laufen::V,eci,merge
1135,laufen::V,eci,merge pe jos
1136,schreiten::V,çapem,păși
1137,spazierengehen::V,shëtis,se plimba
1138,eilen::V,ngas,fi se grăbi
1139,sich beeilen::V,nxitoj,se grăbi
1140,sausen::V,eci shpejt,țâșni
1141,rennen::V,vrapoj,fugi
1142,rennen::V,vrapoj,alerga
1143,springen::V,kërcej,sări
1144,klettern::V,hipi,urca
1145,klettern::V,hipi,se cățăra
1146,schaukeln::V,kolovitem,legăna
1147,kriechen::V,zvarritem,se târî
1148,schwimmen::V,notoj,înota
1149,tauchen::V,zhytem,se scufunda
1150,rudern::V,vozis,vâsli
1151,rudern::V,vozis,lopăta
1152,fahren::V,shkoj,merge
1153,fliegen::V,fluturoj,zbura
1154,gehen::V,eci,merge
1155,gehen::V,shkoj,merge
1156,weggehen::V,vete,se duce
1157,abfahren::V,nisem,pleca
1158,anhalten::V,ndalem,se opri
1159,hineingehen::V,futem,intra
1160,eintreten::V,hyj,intra
1161,kommen::V,vij,veni
1162,ankommen::V,arrij,sosi
1163,ankommen::V,arrij,ajunge
1164,ankommen::V,mbërrij,sosi
1165,ankommen::V,mbërrij,ajunge
1166,zurückkommen::V,kthehem,se întoarce
1167,bleiben::V,mbetem,rămâne
1168,bleiben::V,qëndroj,rămâne
1169,warten::V,pres,aștepta
1170,erwarten::V,pres,aștepta
1171,suchen::V,kërkoj,căuta
1172,finden::V,gjej,găsi
1173,versuchen::V,mundohem,încerca
1174,vorbereiten::V,përgatis,pregăti
1175,lieben::V,dashuroj,iubi
1176,mögen::V,dua,plăcea a
1177,lachen::V,qesh,râde
1178,rühren::V,mallëngjej,mișca
1179,rühren::V,mallëngjej,înduioșa
1180,weinen::V,qaj,plânge
1181,schimpfen::V,shaj,înjura
1182,sich ärgern::V,bëhem verem,se supăra
1183,sich fürchten::V,kam frikë,se teme
1184,sich fürchten::V,kam frikë,fi teamă a
1185,sich fürchten::V,frikësohem,se teme
1186,sich fürchten::V,frikësohem,fi teamă a
1187,fürchten::V,kam frikë nga,se teme de
1188,fliehen::V,arratisem,fugi
1189,flüchten::V,iki,evada
1190,sehen::V,shoh,vedea
1191,anschauen::V,shikoj,privi
1192,ansehen::V,shikoj,privi
1193,hören::V,dëgjoj,auzi
1194,zuhören::V,veshtoj,asculta
1195,probieren::V,provoj,gusta
1196,riechen::V,nuhas,mirosi
1197,fühlen::V,ndiej,simți
1198,fühlen::V,ndiej,resimți
1199,scheinen::V,ndriçoj,părea
1200,zu sehen sein::V,dukem,se vedea
1201,vernehmen::V,dëgjoj,auzi
1202,frieren::V,mërdhij,fi frig
1203,tun::V,bëj,face
1204,können::V,mund,ști
1205,können::V,mund,putea
1206,wollen::V,dua,dori
1207,wollen::V,dëshiroj,dori
1208,anfangen::V,filloj,începe
1209,beenden::V,kryej,sfârși
1210,beenden::V,kryej,termina
1211,beenden::V,mbaroj,sfârși
1212,beenden::V,mbaroj,termina
1213,aufhören::V,pushoj,înceta
1214,gelingen::V,më shkon mbarë,reuși
1215,gelingen::V,më shkon mbarë,izbuti
1216,geraten::V,del,reuși
1217,öffnen::V,hap,deschide
1218,schließen::V,mbyll,închide
1219,stellen::V,vë,pune
1220,stellen::V,vë,așeza
1221,setzen::V,vë,pune
1222,setzen::V,vë,așeza
1223,legen::V,vë,pune
1224,berühren::V,rrok,atinge
1225,verbinden::V,bashkoj,lega
1226,bedecken::V,mbuloj,acoperi
1227,aufhängen::V,var,atârna
1228,aufhängen::V,var,spânzura
1229,anzünden::V,ndez,aprinde
1230,aufheben::V,ngre,ridica
1231,aufheben::V,ngre,lua de jos
1232,zurücklassen::V,lë pas,lăsa
1233,zurücklassen::V,lë pas,lăsa în urmă
1234,verlieren::V,humb,pierde
1235,fallen lassen::V,lëshoj,scăpa
1236,fallen lassen::V,lëshoj,arunca
1237,machen::V,bëj,face
1238,herstellen::V,prodhoj,fabrica
1239,herstellen::V,prodhoj,confecționa
1240,bauen::V,ndërtoj,clădi
1241,bauen::V,ndërtoj,construi
1242,reparieren::V,ndreq,repara
1243,reparieren::V,meremetoj,repara
1244,verbessern::V,përmirësoj,ameliora
1245,verbessern::V,përmirësoj,îmbunătăți
1246,ändern::V,ndërroj,schimba
1247,ändern::V,ndërroj,modifica
1248,graben::V,gërmoj,săpa
1249,beugen::V,kërrus,curba
1250,biegen::V,përkul,îndoi
1251,biegen::V,përkul,încovoia
1252,drehen::V,dredh,învârti
1253,drehen::V,rrotulloj,învârti
1254,wenden::V,kthej,întoarce
1255,umdrehen::V,kthej,învârti
1256,umdrehen::V,kthej,întoarce
1257,heben::V,ngre,ridica
1258,hochheben::V,ngre,ridica
1259,ergreifen::V,rrëmbej,lua
1260,ergreifen::V,rrëmbej,apuca
1261,halten::V,mbaj,ține
1262,drücken::V,shtyp,apăsa
1263,drücken::V,shtyp,strânge
1264,schieben::V,shtyj,împinge
1265,kratzen::V,kruaj,zgâria
1266,kratzen::V,gërvisht,zgâria
1267,lecken::V,lëpij,linge
1268,beißen::V,kafshoj,mușca
1269,abreißen::V,shkëpus,rupe
1270,abreißen::V,shkëpus,smulge
1271,abschneiden::V,cungoj,scurta
1272,binden::V,lidh,lega
1273,stecken::V,fus,pune
1274,stecken::V,ngul,pune
1275,brechen::V,thyej,rupe
1276,brechen::V,thyej,frânge
1277,klopfen::V,trokas,ciocăni
1278,hauen::V,godas,lovi
1279,kleben::V,ngjis,lipi
1280,reiben::V,fërkoj,freca
1281,reiben::V,fërkoj,fricționa
1282,streichen::V,lyej,unge
1283,schleifen::V,mpreh,ascuți
1284,schneiden::V,pres,tăia
1285,rütteln::V,shkund,zgâlțâi
1286,schütteln::V,lëkund,scutura
1287,schwenken::V,valëvit,agita
1288,schütten::V,mbush,vărsa
1289,füllen::V,mbush,umple
1290,einwickeln::V,mbështjell,înveli
1291,einwickeln::V,mbështjell,înfășura
1292,tragen::V,mbaj,căra
1293,tragen::V,mbart,căra
1294,schleppen::V,heq,târî
1295,schleppen::V,zhgërryej,târî
1296,ziehen::V,tërheq,trage
1297,aufbewahren::V,ruaj,păstra
1298,aufbewahren::V,ruaj,conserva
1299,werfen::V,hedh,arunca
1300,fangen::V,kap,prinde
1301,packen::V,rrëmbej,apuca
1302,verstecken::V,fsheh,ascunde
1303,teilen::V,ndaj,împărți
1304,schicken::V,dërgoj,trimite
1305,bringen::V,sjell,aduce
1306,hinzufügen::V,shtoj,adăuga
1307,bekommen::V,kap,obține
1308,bekommen::V,kap,dobândi
1309,erhalten::V,marr,primi
1310,erhalten::V,marr,căpăta
1311,nehmen::V,marr,lua
1312,wählen::V,zgjedh,opta
1313,wählen::V,zgjedh,alege
1314,auswählen::V,përzgjedh,selecta
1315,bewahren::V,ruaj,păstra
1316,behindern::V,pengoj,stingheri
1317,verderben::V,prish,strica
1318,beschädigen::V,dëmtoj,strica
1319,zerbrechen::V,thyej,rupe
1320,zerbrechen::V,thyej,frânge
1321,zerreißen::V,çjerr,rupe
1322,zerreißen::V,çjerr,sfâșia
1323,zerreißen::V,zheloj,rupe
1324,zerreißen::V,zheloj,sfâșia
1325,zerstören::V,prish,distruge
1326,zerstören::V,shkatërroj,distruge
1327,verbrennen::V,djeg,arde
1328,verbrennen::V,djeg,incendia
1329,geben::V,jap,da
1330,reichen::V,jap,întinde
1331,schenken::V,fal,dărui
1332,schenken::V,dhuroj,dărui
1333,versprechen::V,premtoj,făgădui
1334,wünschen::V,uroj,ura
1335,loben::V,lëvdoj,lăuda
1336,loben::V,lavdëroj,lăuda
1337,küssen::V,puth,săruta
1338,wiegen::V,tund,legăna
1339,zudecken::V,mbuloj,acoperi
1340,wecken::V,zgjoj,trezi
1341,wecken::V,zgjoj,deștepta
1342,zeigen::V,dëftej,arăta
1343,führen::V,çoj,călăuzi
1344,lehren::V,arsej,preda
1345,lehren::V,arsej,învăța
1346,unterrichten::V,arsimoj,învăța
1347,unterrichten::V,arsimoj,instrui
1348,aufziehen::V,rris,crește
1349,leiten::V,udhëheq,duce
1350,leiten::V,udhëheq,conduce
1351,antreiben::V,nxis,împinge
1352,antreiben::V,nxis,încuraja
1353,lassen::V,detyroj,pune pe să
1354,einladen::V,ftoj,invita
1355,vereinigen::V,bashkoj,uni
1356,vereinigen::V,bashkoj,întruni
1357,besuchen::V,vizitoj,vizita
1358,besuchen::V,vizitoj,face o vizită
1359,treffen::V,ndesh,întâlni
1360,sich versammeln::V,tubohem,se aduna
1361,spielen::V,loz,se juca
1362,spielen::V,luaj,se juca
1363,singen::V,këndoj,cânta
1364,tanzen::V,kërcej,dansa
1365,tanzen::V,vallëzoj,dansa
1366,sich trennen::V,ndahem,se separa
1367,sich trennen::V,ndahem,se despărți
1368,verlassen::V,braktis,părăsi
1369,verlassen::V,braktis,abandona
1370,retten::V,shpëtoj,salva
1371,bewachen::V,ruaj,păzi
1372,schützen::V,ruaj,ocroti
1373,schützen::V,ruaj,proteja
1374,schützen::V,mbroj,ocroti
1375,schützen::V,mbroj,proteja
1376,verteidigen::V,mbroj,apăra
1377,sich schlagen::V,zihem,se bate
1378,schießen::V,shtie,trage
1379,siegen::V,fitoj,birui
1380,siegen::V,fitoj,învinge
1381,siegen::V,ngadhënjej,birui
1382,siegen::V,ngadhënjej,învinge
1383,ärgern::V,zemëroj,supăra
1384,schlagen::V,rrah,lovi
1385,schlagen::V,godas,lovi
1386,treten::V,shtyj,călca
1387,treten::V,shtyj më këmbë,călca
1388,stechen::V,ther,înțepa
1389,stechen::V,ther,împunge
1390,stechen::V,shpoj,înțepa
1391,stechen::V,shpoj,împunge
1392,stoßen::V,shtyj,împinge
1393,stehlen::V,vjedh,fura
1394,stören::V,pengoj,deranja
1395,belästigen::V,bezdis,importuna
1396,verbergen::V,fsheh,ascunde
1397,täuschen::V,mashtroj,amăgi
1398,betrügen::V,kobis,înșela
1399,töten::V,vras,omorî
1400,wohnen::V,banoj,sta
1401,wohnen::V,banoj,locui
1402,arbeiten::V,punoj,lucra
1403,arbeiten::V,vardoj,lucra
1404,sammeln::V,mbledh,aduna
1405,sammeln::V,mbledh,colecționa
1406,sammeln::V,grumbulloj,aduna
1407,sammeln::V,grumbulloj,colecționa
1408,pflücken::V,vjel,culege
1409,pflücken::V,mbledh,culege
1410,jagen::V,gjuaj,vâna
1411,fischen::V,peshkoj,pescui
1412,fischen::V,gjuaj peshk,pescui
1413,fassen::V,zë,prinde
1414,hüten::V,kullos,paște
1415,treiben::V,vë përpara,mână
1416,anbinden::V,lidh,lega
1417,füttern::V,grazhdoj,da de mâncare
1418,melken::V,mjel,mulge
1419,hacken::V,grij,toca
1420,hacken::V,grij,sparge
1421,gießen::V,ujis,uda
1422,reifen::V,piqem,pârgui
1423,zubereiten::V,gatuaj,găti
1424,kochen::V,ziej,găti
1425,backen::V,pjek,coace
1426,backen::V,furroj,coace
1427,braten::V,fërgoj,coace
1428,braten::V,tiganis,coace
1429,umrühren::V,trazoj,mesteca
1430,stricken::V,thur,împleti
1431,nähen::V,qep,coase
1432,färben::V,ngjyej,vopsi
1433,färben::V,ngjyej,colora
1434,färben::V,bojatis,vopsi
1435,färben::V,bojatis,colora
1436,reinigen::V,qëroj,curăți
1437,reinigen::V,pastroj,curăți
1438,waschen::V,laj,spăla
1439,waschen::V,finjos,spăla
1440,abwischen::V,fshij,șterge
1441,spülen::V,kulloj,clăti
1442,fegen::V,fshij,mătura
1443,kehren::V,fshij,mătura
1444,baden::V,lahem,se scălda
1445,sich waschen::V,lahem,se spăla
1446,ausziehen::V,heq,și scoate
1447,ausziehen::V,zbath,și scoate
1448,anziehen::V,vesh,îmbrăca
1449,anziehen::V,mbath,îmbrăca
1450,sich anziehen::V,vishem,se îmbrăca
1451,kämmen::V,kreh,pieptăna
1452,schmücken::V,hijeshoj,împodobi
1453,sagen::V,them,zice
1454,sagen::V,them,spune
1455,sprechen::V,flas,vorbi
1456,reden::V,fjalos,vorbi
1457,reden::V,fjalos,discuta
1458,reden::V,fjalëtoj,vorbi
1459,reden::V,fjalëtoj,discuta
1460,sich unterhalten::V,bisedoj,conversa
1461,sich unterhalten::V,bisedoj,sta de vorbă
1462,fragen::V,pyes,întreba
1463,bitten::V,lus,ruga
1464,bitten::V,lutem,ruga
1465,erzählen::V,rrëfej,spune
1466,erzählen::V,rrëfej,povesti
1467,mitteilen::V,kumtoj,comunica
1468,mitteilen::V,kumtoj,înștiința
1469,nennen::V,quaj,numi
1470,nennen::V,quaj,chema
1471,rufen::V,thërras,chema
1472,prahlen::V,mburrem,se făli
1473,prahlen::V,kapardisem,se făli
1474,übersetzen::V,përkthej,traduce
1475,denken::V,mendoj,gândi
1476,glauben::V,besoj,crede
1477,bemerken::V,vërej,observa
1478,erkennen::V,njoh,cunoaște
1479,erkennen::V,njoh,recunoaște
1480,erkennen::V,shquaj,cunoaște
1481,erkennen::V,shquaj,recunoaște
1482,begreifen::V,marr vesh,pricepe
1483,begreifen::V,marr vesh,înțelege
1484,verstehen::V,marr vesh,înțelege
1485,lernen::V,mësoj,învăța
1486,wissen::V,di,ști
1487,sich erinnern an::V,kujtoj,a-și aminti de
1488,vergessen::V,harroj,uita
1489,messen::V,mas,măsura
1490,zählen::V,njeh,număra
1491,rechnen::V,llogaris,calcula
1492,lesen::V,lexoj,citi
1493,lesen::V,këndoj,citi
1494,malen::V,lyej,picta
1495,zeichnen::V,vizatoj,desena
1496,schreiben::V,shkruaj,scrie
1497,besitzen::V,kam,avea
1498,besitzen::V,kam,poseda
1499,kaufen::V,blej,cumpăra
1500,verkaufen::V,shes,vinde
1501,bezahlen::V,paguaj,plăti
1502,bezahlen::V,paguaj,achita
1503,zahlen::V,paguaj,plăti
1504,beherrschen::V,zotëroj,stăpâni
1505,ertragen::V,duroj,răbda
1506,ertragen::V,duroj,suporta
