,Concept_ID,mn,sk
798,kräftig::A,чийрэг,silný
799,stark::A,хүчтэй,silný
800,stark::A,чадалтай,silný
801,schwach::A,сул,slabý
802,schwach::A,сул,bezvládny
803,fett::A,тарган,tučný
804,fett::A,голигор,tučný
805,schlank::A,голшиг,štíhly
806,hübsch::A,сайхан,šumný
807,hübsch::A,сайхан,švárny
808,hübsch::A,хөөрхөн,šumný
809,hübsch::A,хөөрхөн,švárny
810,böse::A,муу,zlý
811,böse::A,хортой,zlý
812,dumm::A,тэнэг,hlúpy
813,faul::A,залхуу,lenivý
814,fleißig::A,чармайлтгай,snaživý
815,fleißig::A,чармайлтгай,usilovný
816,geizig::A,харамч,skupý
817,geizig::A,харамч,lakomý
818,klug::A,цэцэн,múdry
819,klug::A,цэцэн,bystrý
820,geschickt::A,дүйтэй,zručný
821,geschickt::A,дүйтэй,šikovný
822,lieb::A,хайрт,milý
823,lustig::A,цэнгэлтэй,veselý
824,sanft::A,наалинхай,nežný
825,hungrig::A,өлөн,lačný
826,hungrig::A,өлөн,hladný
827,hungrig::A,өлссөн,lačný
828,hungrig::A,өлссөн,hladný
829,krank::A,өвчтэй,chorý
830,krank::A,өвчтэй,nemocný
831,nackt::A,нүцгэн,nahý
832,traurig::A,гунигт,smutný
833,lebendig::A,амьд,živý
834,lebendig::A,амьтай,živý
835,gut::A,сайн,dobrý
836,schlecht::A,муу,zlý
837,schlecht::A,өөдгүй,zlý
838,richtig::A,зөв,správny
839,richtig::A,зүйтэй,správny
840,schlimm::A,муухай,zlý
841,schlimm::A,муухай,nepríjemný
842,wahr::A,үнэн,pravý
843,wahr::A,үнэн,pravdivý
844,wahr::A,жинхэнэ,pravý
845,wahr::A,жинхэнэ,pravdivý
846,alt::A,хуучин,starý
847,neu::A,шинэ,nový
848,ehemalig::A,агсан,bývalý
849,ehemalig::A,байсан,bývalý
850,alt[Lebewesen]::A,өвгөн,starý
851,alt[Lebewesen]::A,хижээл,starý
852,jung::A,залуу,mladý
853,arm::A,ядуу,chudobný
854,reich::A,баян,bohatý
855,reich::A,баялаг,bohatý
856,bekannt::A,танил,známy
857,berühmt::A,цуутай,slávny
858,berühmt::A,цуутай,povestný
859,berühmt::A,алдартай,slávny
860,berühmt::A,алдартай,povestný
861,fremd::A,харь,cudzí
862,fremd::A,гадаад,cudzí
863,verschieden::A,ондоо,rôzny
864,verschieden::A,ондоо,rozličný
865,verschieden::A,янз янзын,rôzny
866,verschieden::A,янз янзын,rozličný
867,nah::A,ойрын,blízky
868,nah::A,дөтийн,blízky
869,fern::A,холын,ďaleký
870,linker::A,буруу,ľavý
871,rechter::A,баруун,pravý
872,anderer::A,өөр,iný
873,anderer::A,өөр,druhý
874,anderer::A,нөгөө,iný
875,anderer::A,нөгөө,druhý
876,erster::A,нэгдэх,prvý
877,erster::A,нэгдүгээр,prvý
878,zweiter::A,хоёрдугаар,druhý
879,dritter::A,гуравдугаар,tretí
880,letzter::A,сүүлийн,ostatný
881,letzter::A,сүүлийн,posledný
882,allein::ADV,ганцаараа,sám
883,auf einmal::ADV,нэгмөсөн,zároveň
884,zusammen::ADV,цуг,spolu
885,zusammen::ADV,цуг,spoločne
886,zusammen::ADV,хамт,spolu
887,zusammen::ADV,хамт,spoločne
888,lange::ADV,удаан,dlho
889,plötzlich::ADV,гэнэт,náhle
890,sofort::ADV,дороо,hneď
891,sofort::ADV,дороо,ihneď
892,später::ADV,дараа,neskoršie
893,jetzt::ADV,өнөө,teraz
894,heute::ADV,өнөө,dnes
895,heute::ADV,өнөөдөр,dnes
896,morgen::ADV,маргааш,zajtra
897,morgen::ADV,маргаадар,zajtra
898,bald::ADV,түргэн,skoro
899,bald::ADV,удахгүй,skoro
900,dann::ADV,хожим,nato
901,dann::ADV,хожим,potom
902,dann::ADV,тэгээд,nato
903,dann::ADV,тэгээд,potom
904,gestern::ADV,өчигдөр,včera
905,einst::ADV,нэг,kedysi
906,einst::ADV,нэг,niekedy
907,damals::ADV,тэгэхэд,vtedy
908,danach::ADV,тэгээд,potom
909,danach::ADV,тэгээд,podľa toho
910,danach::ADV,дараа нь,potom
911,danach::ADV,дараа нь,podľa toho
912,vorher::ADV,урьд,napred
913,vorher::ADV,урьд,predtým
914,zuerst::ADV,анх,najprv
915,zuerst::ADV,эхлээд,najprv
916,einmal::ADV,нэг удаа,raz
917,einmal::ADV,нэг удаа,jedenkrát
918,manchmal::ADV,хааяа,občas
919,manchmal::ADV,хааяа,niekedy
920,manchmal::ADV,заримдаа,občas
921,manchmal::ADV,заримдаа,niekedy
922,oft::ADV,олонтоо,často
923,immer::ADV,байнга,vždy
924,immer::ADV,байнга,ustavične
925,niemals::ADV,хэзээ ч,nikdy
926,niemals::ADV,хэдийд ч,nikdy
927,hier::ADV,энд,tu
928,hierhin::ADV,нааш,sem
929,hierhin::ADV,нааш,tade
930,von hier::ADV,эндээс,odtiaľto
931,dort::ADV,тэнд,tam
932,dorthin::ADV,тийш,ta
933,dorthin::ADV,тийш,tam
934,geradeaus::ADV,шулуун,rovno
935,geradeaus::ADV,шулуун,priamo
936,vorwärts::ADV,урагшаа,napred
937,rückwärts::ADV,буцаан,nazad
938,rückwärts::ADV,сөөргөө,nazad
939,zurück::ADV,буцаж,späť
940,zurück::ADV,буцаж,naspäť
941,zurück::ADV,гэдрэг,späť
942,zurück::ADV,гэдрэг,naspäť
943,unten::ADV,дор,dolu
944,unten::ADV,дор,naspodku
945,hinab::ADV,уруу,dolu
946,oben::ADV,дээр,hore
947,oben::ADV,дээр,navrchu
948,hinauf::ADV,өөд,hore
949,hinauf::ADV,өөд,navrch
950,hinauf::ADV,дээш,hore
951,hinauf::ADV,дээш,navrch
952,überall::ADV,хааяагүй,všade
953,überall::ADV,энд тэндгүй,všade
954,nicht::ADV,эс,nie
955,nicht::ADV,-гүй,nie
956,ein wenig::ADV,жаахан,trocha
957,kaum::ADV,арай,ledva
958,kaum::ADV,арай гэж,ledva
959,sehr::ADV,тун,veľmi
960,so::ADV,тэгж,tak
961,so::ADV,тэгж,takto
962,so::ADV,ингээд,tak
963,so::ADV,ингээд,takto
964,noch::ADV,дахин,ešte
965,noch::ADV,дахиад,ešte
966,nur::ADV,зөвхөн,len
967,nur::ADV,гагцхүү,len
968,schon::ADV,нэгэнт,už
969,wieder::ADV,дахин,zasa
970,wieder::ADV,дахиад,zasa
971,vergebens::ADV,хий,márne
972,vergebens::ADV,хий,nadarmo
973,vor::PRP,өмнө,pred
974,hinter::PRP,ард,za
975,unter::PRP,доор,pod
976,durch::PRP,дундуур,cez
977,neben::PRP,хажууд,pri
978,neben::PRP,хажууд,vedľa
979,zwischen::PRP,завсар,medzi
980,zwischen::PRP,хооронд,medzi
981,wegen::PRP,төлөө,pre
982,wegen::PRP,төлөө,kvôli
983,wegen::PRP,дээрээс,pre
984,wegen::PRP,дээрээс,kvôli
985,dies::PRN,энэ,to
986,dies::PRN,энэ,táto
987,das::PRN,тэр,to
988,alles::PRN,цөм,všetko
989,alles::PRN,бүгд,všetko
990,ich::PRN,би,ja
991,du::PRN,чи,ty
992,er::PRN,тэр,on
993,er::PRN,тэр хүн,on
994,wir::PRN,бид,my
995,ihr::PRN,та нар,vy
996,sie::PRN,тэд,oni
997,was::FPRN,юу,čo
998,wer::FPRN,хэн,kto
999,wo::FADV,хаа,kde
1000,wo::FADV,хаана,kde
1001,wohin::FADV,хааш,kam
1002,wohin::FADV,хаана,kam
1003,wie::FADV,яаж,ako
1004,wie::FADV,хэрхэн,ako
1005,warum::FADV,юунд,prečo
1006,warum::FADV,яагаад,prečo
1007,wieviel::FNUM,хэдий,koľko
1008,wieviel::FNUM,хэд,koľko
1009,eins::NUM,нэг,jeden
1010,zwei::NUM,хоёр,dva
1011,drei::NUM,гурав,tri
1012,vier::NUM,дөрөв,štyri
1013,fünf::NUM,тав,päť
1014,sechs::NUM,зургаа,šesť
1015,sieben::NUM,долоо,sedem
1016,acht::NUM,найм,osem
1017,neun::NUM,ес,deväť
1018,zehn::NUM,арав,desať
1019,elf::NUM,арван нэг,jedenásť
1020,zwölf::NUM,арван хоёр,dvanásť
1021,zwanzig::NUM,хорь,dvadsať
1022,dreißig::NUM,гуч,tridsať
1023,vierzig::NUM,дөч,štyridsať
1024,fünfzig::NUM,тавь,päťdesiat
1025,sechzig::NUM,жар,šesťdesiat
1026,siebzig::NUM,дал,sedemdesiat
1027,achtzig::NUM,ная,osemdesiat
1028,neunzig::NUM,ер,deväťdesiat
1029,hundert::NUM,зуу,sto
1030,tausend::NUM,мянга,tisíc
1031,und::CNJ,ч,i
1032,und::CNJ,болон,i
1033,oder::CNJ,буюу,alebo
1034,stehen::V,зогсох,stáť
1035,sitzen::V,суух,sedieť
1036,liegen::V,хэвтэх,ležať
1037,hängen::V,өлгөөтэй байх,visieť
1038,hängen::V,дүүжлээтэй байх,visieť
1039,werden::V,болох,stať sa
1040,passieren::V,тохиох,stať sa
1041,beginnen::V,эхлэх,začať sa
1042,enden::V,дүүрэх,končiť sa
1043,wechseln::V,хувирах,meniť sa
1044,aufgehen[Sonne]::V,мандах,vychádzať
1045,untergehen[Sonne]::V,жаргах,zapadnúť
1046,scheinen[Sonne]::V,гэрэлтэх,svietiť
1047,donnern::V,дуугарах,hrmieť
1048,wehen::V,салхилах,viať
1049,wehen::V,хөөрөгдөх,viať
1050,strömen::V,гүйх,prúdiť
1051,strömen::V,урсах,prúdiť
1052,fließen::V,урсах,tiecť
1053,sich drehen::V,эргэлдэх,točiť sa
1054,sich drehen::V,эргэлдэх,krútiť sa
1055,schwanken::V,хэлбэлзэх,kolísať
1056,schwanken::V,хэлбэлзэх,klátiť sa
1057,schwingen::V,ганхах,kývať sa
1058,schwingen::V,ганхах,chvieť sa
1059,schwingen::V,хэлбэлзэх,kývať sa
1060,schwingen::V,хэлбэлзэх,chvieť sa
1061,fallen::V,унах,padať
1062,brennen::V,шатах,páliť
1063,brennen::V,шатах,horieť
1064,rauchen::V,баагих,dymiť sa
1065,regnen::V,бороо орно,pršať
1066,gefrieren::V,хөлдөх,zamrznút
1067,tauen::V,хайлах,taviť sa
1068,schmelzen::V,уярах,taviť sa
1069,trocknen::V,хатах,schnúť
1070,sieden::V,буцлах,vrieť
1071,sieden::V,даргилах,vrieť
1072,faulen::V,үжрэх,hniť
1073,faulen::V,өмхийрөх,hniť
1074,verfaulen::V,бээх,zhniť
1075,verfaulen::V,өгрөх,zhniť
1076,reißen::V,цуурах,pretrhnúť sa
1077,versinken::V,живэх,zapadnúť
1078,versinken::V,живэх,potopiť sa
1079,vergehen::V,нөгчих,plynúť
1080,vergehen::V,өнгөрөх,plynúť
1081,erscheinen::V,гарах,objaviť sa
1082,erscheinen::V,бултайх,objaviť sa
1083,verschwinden::V,далд орох,zmiznúť
1084,verschwinden::V,алга болох,zmiznúť
1085,sinken::V,татрах,klesať
1086,sinken::V,доошлох,klesať
1087,abnehmen::V,багасах,ubúdať
1088,abnehmen::V,хорогдох,ubúdať
1089,zunehmen::V,ихсэх,pribúdať
1090,steigen::V,нэмэгдэх,stúpať
1091,wachsen::V,өсөх,rásť
1092,wachsen::V,ургах,rásť
1093,glänzen::V,гилгэнэх,jagať sa
1094,glänzen::V,гилгэнэх,lesknúť sa
1095,glänzen::V,гилбэгнэх,jagať sa
1096,glänzen::V,гилбэгнэх,lesknúť sa
1097,funkeln::V,гялжах,iskriť sa
1098,funkeln::V,гялалзах,iskriť sa
1099,lärmen::V,шуугих,lomoziť
1100,läuten::V,цохих,cengať
1101,klingeln::V,хонхдох,zvoniť
1102,klingeln::V,дуугарах,zvoniť
1103,klirren::V,хангир жингэр хийх,rinčať
1104,brausen::V,бургилах,hučať
1105,rauschen::V,сэржигнэх,šumieť
1106,klingen::V,хангинах,znieť
1107,klingen::V,хангинах,zvoniť
1108,bellen::V,хуцах,štekať
1109,bellen::V,хуцах,brechať
1110,heulen::V,улих,vyť
1111,blasen::V,үлзэх,duť
1112,blasen::V,үлзэх,fúkať
1113,pfeifen::V,исгэрэх,pískať
1114,pfeifen::V,исгэрэх,hvízdať
1115,schreien::V,хашгирах,kričať
1116,stöhnen::V,ёолох,stenať
1117,stöhnen::V,гэнгэнэх,stenať
1118,zittern::V,дагжих,triasť sa
1119,leben::V,амьдрах,žiť
1120,geboren werden::V,төрөх,narodiť sa
1121,atmen::V,амьсгалах,dýchať
1122,trinken::V,уух,piť
1123,essen::V,идэх,jesť
1124,schlucken::V,залгих,zhltnuť
1125,müde werden::V,ядрах,unaviť sa
1126,einschlafen::V,унтчих,usnúť
1127,einschlafen::V,унтчих,zaspať
1128,schlafen::V,унтах,spať
1129,aufwachen::V,сэрэх,zobudiť sa
1130,aufstehen::V,босох,vstať
1131,sich erholen::V,амрах,zotavovať sa
1132,sich erholen::V,амрах,oddýchovať si
1133,krank werden::V,өвдөж эхлэх,ochorieť
1134,krank sein::V,өвдөх,chorieť
1135,krank sein::V,өвдөх,byť chorý
1136,schmerzen::V,өвдөх,bolieť
1137,schmerzen::V,шархирах,bolieť
1138,husten::V,ханиах,kašľať
1139,genesen::V,засрах,uzdraviť sa
1140,sterben::V,үхэх,umrieť
1141,sterben::V,үхэх,zomrieť
1142,sterben::V,нас барах,umrieť
1143,sterben::V,нас барах,zomrieť
1144,umkommen::V,үхэх,zahynúť
1145,sich bewegen::V,хөдлөх,pohybovať sa
1146,sich rühren::V,хөдлөх,hnúť sa
1147,sich erheben::V,босох,zdvihnúť sa
1148,sich setzen::V,суух,sadnúť si
1149,hinfallen::V,ойчих,spadnúť
1150,laufen::V,явган явах,bežať
1151,schreiten::V,алхах,kráčať
1152,spazierengehen::V,зугаалах,prechádzať sa
1153,eilen::V,хурдлах,súriť
1154,sich beeilen::V,яарах,ponáhľať sa
1155,sich beeilen::V,шамдах,ponáhľať sa
1156,sausen::V,давхих,hučať
1157,rennen::V,гүйх,bežať
1158,springen::V,харайх,skákať
1159,springen::V,дэвхрэх,skákať
1160,klettern::V,авирах,liezť
1161,schaukeln::V,ганхалзах,húpať
1162,schaukeln::V,ганхалзах,hojdať
1163,kriechen::V,мөлхөх,liezť
1164,kriechen::V,мөлхөх,plaziť sa
1165,schwimmen::V,сэлэх,plávať
1166,tauchen::V,шунгах,ponoriť sa
1167,rudern::V,сэлүүрдэх,veslovať
1168,fahren::V,явах,ísť
1169,fahren::V,явах,jazdiť
1170,fliegen::V,нисэх,letieť
1171,gehen::V,явах,ísť
1172,weggehen::V,явах,odísť
1173,weggehen::V,явах,odchádzať
1174,abfahren::V,одох,odcestovať
1175,abfahren::V,хөдлөх,odcestovať
1176,anhalten::V,зогсох,zadržať sa
1177,anhalten::V,зогсох,zastaviť sa
1178,hineingehen::V,орох,vchádzať
1179,eintreten::V,орох,vojsť
1180,eintreten::V,орох,vstúpiť
1181,kommen::V,ирэх,prísť
1182,ankommen::V,хүрэх,prísť
1183,ankommen::V,хүрэх,doraziť
1184,zurückkommen::V,харих,vrátiť sa
1185,zurückkommen::V,буцаж ирэх,vrátiť sa
1186,bleiben::V,үлдэх,ostať
1187,bleiben::V,үлдэх,zostať
1188,warten::V,хүлээх,čakať
1189,erwarten::V,хүлээх,očakávať
1190,suchen::V,эрэх,hľadať
1191,suchen::V,бэдрэх,hľadať
1192,finden::V,олох,nájsť
1193,versuchen::V,оролдох,skúsiť
1194,versuchen::V,оролдох,pokúsiť sa
1195,vorbereiten::V,бэлтгэх,pripraviť
1196,lieben::V,янаглах,ľúbiť
1197,lieben::V,янаглах,milovať
1198,mögen::V,таалах,mať rád
1199,lachen::V,инээх,smiať sa
1200,rühren::V,сэтгэл уяруулах,dojať
1201,weinen::V,уйлах,plakať
1202,schimpfen::V,хараах,nadávať
1203,sich ärgern::V,уурлах,hnevať sa
1204,sich ärgern::V,уурлах,zlostiť sa
1205,sich fürchten::V,айх,báť sa
1206,fürchten::V,айх,báť sa
1207,fliehen::V,зугтах,utekať
1208,fliehen::V,гүйж очих,utekať
1209,flüchten::V,оргох,utiecť
1210,sehen::V,үзэх,vidieť
1211,anschauen::V,харах,pozrieť sa na
1212,ansehen::V,харах,pozrieť
1213,hören::V,дуулах,počúvať
1214,zuhören::V,чагнах,počúvať
1215,probieren::V,амсаж үзэх,ochutnať
1216,riechen::V,үнэрлэх,ňuchať
1217,fühlen::V,мэдрэх,cítiť
1218,fühlen::V,мэдрэх,pociťovať
1219,scheinen::V,шиг үзэгдэх,zdať sa
1220,zu sehen sein::V,үзэгдэх,byť vidieť
1221,zu sehen sein::V,харагдах,byť vidieť
1222,vernehmen::V,дуулах,počuť
1223,frieren::V,даарах,mrznúť
1224,frieren::V,даарах,oziabať
1225,tun::V,хийх,robiť
1226,tun::V,үйлдэх,robiť
1227,können::V,болох,môcť
1228,wollen::V,хүсэх,chcieť
1229,anfangen::V,эхлэх,začať
1230,beenden::V,дуусгах,skončiť
1231,aufhören::V,болих,prestať
1232,aufhören::V,зогсох,prestať
1233,gelingen::V,бүтэх,podariť sa
1234,geraten::V,илрэх,dariť sa
1235,öffnen::V,нээх,otvoriť
1236,öffnen::V,тайлах,otvoriť
1237,schließen::V,хаах,zavrieť
1238,stellen::V,тавих,postaviť
1239,stellen::V,босгох,postaviť
1240,setzen::V,суулгах,posadiť
1241,legen::V,хийх,klásť
1242,legen::V,хийх,položiť
1243,legen::V,тавих,klásť
1244,legen::V,тавих,položiť
1245,berühren::V,шүргэх,dotykať sa
1246,verbinden::V,залгах,spojiť
1247,bedecken::V,бүрэх,pokryť
1248,aufhängen::V,өлгөх,zavesiť
1249,aufhängen::V,дүүжлэх,zavesiť
1250,anzünden::V,асаах,zapáliť
1251,anzünden::V,ноцоох,zapáliť
1252,aufheben::V,өргөх,zdvihnúť
1253,zurücklassen::V,орхих,zanechať
1254,zurücklassen::V,үлдээх,zanechať
1255,verlieren::V,гээх,stratiť
1256,fallen lassen::V,унагах,pustiť
1257,machen::V,хийх,robiť
1258,machen::V,гаргах,robiť
1259,herstellen::V,бүтээх,vyrobiť
1260,bauen::V,барих,stavať
1261,bauen::V,барих,budovať
1262,reparieren::V,засах,opraviť
1263,reparieren::V,сэлбэх,opraviť
1264,verbessern::V,засах,zlepšiť
1265,verbessern::V,сайжруулах,zlepšiť
1266,ändern::V,өөрчлөх,zmeniť
1267,ändern::V,өөрчлөх,preinačiť
1268,graben::V,малтах,ryť
1269,graben::V,малтах,kopať
1270,beugen::V,бөгтийлгөх,ohnúť
1271,biegen::V,матах,ohnúť
1272,biegen::V,муруйлгах,ohnúť
1273,drehen::V,эргүүлэх,točiť
1274,drehen::V,эргүүлэх,krútiť
1275,wenden::V,эргүүлэх,obrátiť
1276,wenden::V,эргүүлэх,prevrátiť
1277,umdrehen::V,хөрвүүлэх,otočiť
1278,umdrehen::V,хөрвүүлэх,obrátiť
1279,heben::V,өргөх,dvíhať
1280,heben::V,өргөх,povzniesť
1281,hochheben::V,өргөх,zdvihnúť
1282,ergreifen::V,атгах,uchopiť sa
1283,halten::V,барих,držať
1284,drücken::V,дарах,tisnúť
1285,schieben::V,түлхэх,posunovať
1286,kratzen::V,хусах,škrabať
1287,kratzen::V,маажих,škrabať
1288,lecken::V,долоох,lízať
1289,beißen::V,зуух,kúsať
1290,beißen::V,хазах,kúsať
1291,abreißen::V,таслах,odtrhnúť
1292,abschneiden::V,тайрах,odrezať
1293,abschneiden::V,тайрах,odkrojiť
1294,binden::V,боох,zaviazať
1295,binden::V,боох,priviazať
1296,binden::V,хүлэх,zaviazať
1297,binden::V,хүлэх,priviazať
1298,stecken::V,шаах,strčiť
1299,stecken::V,шигтгэх,strčiť
1300,brechen::V,хугалах,zlomiť
1301,klopfen::V,цохих,tĺcť
1302,klopfen::V,цохих,klopať
1303,klopfen::V,тогших,tĺcť
1304,klopfen::V,тогших,klopať
1305,hauen::V,дэлдэх,nabiť
1306,kleben::V,наах,lepiť
1307,kleben::V,наах,nalepiť
1308,reiben::V,нухах,trieť
1309,reiben::V,нидчих,trieť
1310,streichen::V,нялах,namazať
1311,streichen::V,түрхэх,namazať
1312,schleifen::V,билүүдэх,ostríť
1313,schleifen::V,гуранздах,ostríť
1314,schneiden::V,огтлох,rezať
1315,schneiden::V,огтлох,strihať
1316,rütteln::V,холхнулах,triasť
1317,rütteln::V,холхнулах,lomcovať
1318,schütteln::V,сэгсрэх,triasť
1319,schütteln::V,сэгсрэх,potriasť
1320,schwenken::V,дэвэх,mávať
1321,schwenken::V,даллах,mávať
1322,schütten::V,цутгах,sypať
1323,schütten::V,аягалах,sypať
1324,füllen::V,дүүргэх,plniť
1325,einwickeln::V,боох,zabaliť
1326,einwickeln::V,ороох,zabaliť
1327,tragen::V,авчрах,niesť
1328,schleppen::V,чирэх,vliecť
1329,ziehen::V,татах,ťahať
1330,aufbewahren::V,хадгалах,uložiť
1331,aufbewahren::V,хадгалах,uschovať
1332,werfen::V,хаях,hodiť
1333,werfen::V,хаях,vrhnúť
1334,werfen::V,шидэх,hodiť
1335,werfen::V,шидэх,vrhnúť
1336,fangen::V,барих,chytať
1337,packen::V,шүүрэх,baliť
1338,packen::V,шүүрэх,chytiť
1339,verstecken::V,нуух,skryť
1340,verstecken::V,нуух,schovať
1341,teilen::V,хуваах,podeliť
1342,teilen::V,хуваах,rozdeliť
1343,schicken::V,илгээх,posielať
1344,schicken::V,явуулах,posielať
1345,bringen::V,авчрах,priniesť
1346,bringen::V,аваачих,priniesť
1347,hinzufügen::V,нэмэх,pripojiť
1348,bekommen::V,хүлээн авах,dostať
1349,erhalten::V,хүлээн авах,prijať
1350,nehmen::V,авах,vziať
1351,wählen::V,сонгох,voliť
1352,auswählen::V,шилэх,vybrať
1353,auswählen::V,шилэх,vyvoliť
1354,bewahren::V,гамнах,zachovať
1355,behindern::V,саад хийх,zavadzať
1356,behindern::V,саад хийх,byť v ceste
1357,behindern::V,тотгор болох,zavadzať
1358,behindern::V,тотгор болох,byť v ceste
1359,verderben::V,эвдэх,skaziť
1360,beschädigen::V,гэмтээх,ublížiť
1361,beschädigen::V,гэмтээх,poškodiť
1362,zerbrechen::V,хагалах,rozbiť
1363,zerbrechen::V,хагалах,prelomiť
1364,zerbrechen::V,хага цохих,rozbiť
1365,zerbrechen::V,хага цохих,prelomiť
1366,zerreißen::V,урах,pretrhnúť
1367,zerstören::V,эвдэх,zničiť
1368,zerstören::V,сүйтгэх,zničiť
1369,verbrennen::V,шатаах,spáliť
1370,geben::V,өгөх,dať
1371,reichen::V,өгөх,podať
1372,reichen::V,дамжуулах,podať
1373,schenken::V,бэлэглэх,darovať
1374,versprechen::V,амлах,sľúbiť
1375,wünschen::V,ерөөх,želať
1376,loben::V,магтах,chváliť
1377,loben::V,сайшаах,chváliť
1378,küssen::V,озох,bozkať
1379,küssen::V,үнсэх,bozkať
1380,wiegen::V,бүүвэйлэх,kolísať
1381,zudecken::V,хучих,prikryť
1382,zudecken::V,бүтээх,prikryť
1383,wecken::V,сэрээх,zobudiť
1384,zeigen::V,үзүүлэх,ukázať
1385,führen::V,хөтлөх,viesť
1386,lehren::V,заах,učiť
1387,unterrichten::V,сургах,vyučovať
1388,aufziehen::V,өсгөх,vychovať
1389,aufziehen::V,хүмүүжүүлэх,vychovať
1390,leiten::V,удирдах,viesť
1391,antreiben::V,шамдуулах,popudiť
1392,lassen::V,-уулах,dať
1393,einladen::V,залах,pozvať
1394,einladen::V,залах,povolať
1395,vereinigen::V,нэгтгэх,spojiť
1396,vereinigen::V,нэгтгэх,zjednotiť
1397,vereinigen::V,хамтруулах,spojiť
1398,vereinigen::V,хамтруулах,zjednotiť
1399,besuchen::V,зочлох,navštíviť
1400,treffen::V,учрах,stretnúť
1401,treffen::V,дайралдах,stretnúť
1402,sich versammeln::V,хуралдах,zhromaždiť sa
1403,spielen::V,наадах,hrať
1404,singen::V,дуулах,spievať
1405,tanzen::V,бүжиглэх,tancovať
1406,sich trennen::V,салах,rozísť sa
1407,verlassen::V,хаях,opustiť
1408,retten::V,гэтэлгэх,zachrániť
1409,bewachen::V,сахих,strážiť
1410,schützen::V,хамгаалах,chrániť
1411,verteidigen::V,хамгаалах,brániť
1412,sich schlagen::V,зодолдох,biť sa
1413,schießen::V,харвах,streliť
1414,schießen::V,харвах,strieľať
1415,schießen::V,буу буудах,streliť
1416,schießen::V,буу буудах,strieľať
1417,siegen::V,ялах,zvíťaziť
1418,ärgern::V,уурлуулах,hnevať
1419,ärgern::V,уурлуулах,zlostiť
1420,ärgern::V,уур хүргэх,hnevať
1421,ärgern::V,уур хүргэх,zlostiť
1422,schlagen::V,цохих,biť
1423,schlagen::V,цохих,udrieť
1424,treten::V,өшиглөх,kopnúť
1425,stechen::V,хатгах,bodnúť
1426,stechen::V,хатгах,pichnúť
1427,stoßen::V,ёврох,udrieť
1428,stoßen::V,нудрах,udrieť
1429,stehlen::V,хулгайлах,kradnúť
1430,stören::V,саад болох,vyrušiť
1431,belästigen::V,зовоох,obťažovať
1432,belästigen::V,амраахгүй байх,obťažovať
1433,verbergen::V,нуух,skryť
1434,verbergen::V,далдлах,skryť
1435,täuschen::V,мэхлэх,sklamať
1436,betrügen::V,хуурах,klamať
1437,betrügen::V,хуурах,podvádzať
1438,töten::V,алах,zabiť
1439,töten::V,алах,usmrtiť
1440,wohnen::V,суух,bývať
1441,wohnen::V,амьдрах,bývať
1442,arbeiten::V,ажиллах,pracovať
1443,arbeiten::V,хөдөлмөрлөх,pracovať
1444,sammeln::V,түүх,zbierať
1445,sammeln::V,хураах,zbierať
1446,pflücken::V,түүх,trhať
1447,pflücken::V,түүх,oberať
1448,jagen::V,агнах,poľovať
1449,jagen::V,гөрөөлөх,poľovať
1450,fischen::V,загасчлах,loviť ryby
1451,fischen::V,загасчлах,chytať ryby
1452,fischen::V,загас барих,loviť ryby
1453,fischen::V,загас барих,chytať ryby
1454,fassen::V,барих,uloviť
1455,hüten::V,маллах,pásť
1456,hüten::V,хариулах,pásť
1457,treiben::V,туух,hnať
1458,anbinden::V,уях,priviazať
1459,füttern::V,тэжээх,kŕmiť
1460,melken::V,саах,dojiť
1461,hacken::V,цавчих,seknúť
1462,gießen::V,услах,polievať
1463,reifen::V,боловсрох,dozrieť
1464,zubereiten::V,бэлдэх,pripraviť
1465,kochen::V,чанах,variť
1466,backen::V,жигнэх,piecť
1467,backen::V,жигнэх,smažiť
1468,braten::V,шарах,piecť
1469,braten::V,шарах,pražiť
1470,braten::V,хайрах,piecť
1471,braten::V,хайрах,pražiť
1472,umrühren::V,хутгах,pomiešať
1473,stricken::V,нэхэх,pliesť
1474,stricken::V,сүлжих,pliesť
1475,nähen::V,оёх,šiť
1476,färben::V,будах,zafarbiť
1477,reinigen::V,арилгах,čistiť
1478,reinigen::V,цэвэрлэх,čistiť
1479,waschen::V,угаах,myť
1480,abwischen::V,арчих,utrieť
1481,spülen::V,зайлах,vyplachovať
1482,fegen::V,хамах,zametať
1483,fegen::V,шүүрдэх,zametať
1484,kehren::V,шүүрдэх,zametať
1485,kehren::V,туужуудах,zametať
1486,baden::V,усанд орох,kúpať sa
1487,sich waschen::V,биеэ угаах,umývať sa
1488,ausziehen::V,тайлах,zobliecť
1489,anziehen::V,өмсөх,obliecť
1490,sich anziehen::V,хувцаслах,obliecť sa
1491,kämmen::V,самнах,česať
1492,schmücken::V,гоёх,ozdobiť
1493,schmücken::V,чимэх,ozdobiť
1494,sagen::V,гэх,povedať
1495,sagen::V,хэлэх,povedať
1496,sprechen::V,ярих,hovoriť
1497,sprechen::V,өгүүлэх,hovoriť
1498,reden::V,хэлэх,rozprávať
1499,reden::V,хөөрөлдөх,rozprávať
1500,sich unterhalten::V,ярилцах,rozprávať sa
1501,fragen::V,асуух,spýtať sa
1502,bitten::V,гуйх,prosiť
1503,erzählen::V,өгүүлэх,rozprávať
