,Concept_ID,mdf,udm
782,manchmal::ADV,лия́ста,куддыръя
783,manchmal::ADV,ко́ста-ко́ста,куддыръя
784,oft::ADV,си́деста,ӵем
785,immer::ADV,фалу,пыр
786,immer::ADV,фалу,котьку
787,immer::ADV,най,пыр
788,immer::ADV,най,котьку
789,niemals::ADV,аф мзя́рдонга,уз ноку
790,hier::ADV,тяса,татын
791,hierhin::ADV,сей,татчы
792,hierhin::ADV,тяза,татчы
793,von hier::ADV,тя́ста,татысь
794,dort::ADV,тоса,отӥ
795,dort::ADV,тоса,отын
796,dorthin::ADV,тов,отчы
797,dorthin::ADV,тоза,отчы
798,geradeaus::ADV,ви́деста,меӵак
799,vorwärts::ADV,и́нголи,азьлань
800,rückwärts::ADV,ме́ки,берлань
801,zurück::ADV,ме́ки,берен
802,zurück::ADV,ме́ки,берлань
803,unten::ADV,ала,улын
804,hinab::ADV,алу,улэ
805,oben::ADV,вяре,вылын
806,oben::ADV,вяре,вылӥын
807,hinauf::ADV,вяри,вылэ
808,hinauf::ADV,вяри,вылӥе
809,hinauf::ADV,вяри,выллань
810,überall::ADV,се́мбе ва́стова,котькытын
811,überall::ADV,се́мбе ва́стова,пасьтана
812,nicht::ADV,аф,уз
813,ein wenig::ADV,аф лама,ичи
814,ein wenig::ADV,аф лама,ӧжыт
815,ein wenig::ADV,аф лама,огшап
816,kaum::ADV,а́ньцек,муртса
817,sehr::ADV,пяк,туж
818,sehr::ADV,пяк,лекос
819,so::ADV,ста́не,озьы
820,so::ADV,ста́не,тазьы
821,noch::ADV,нинге,на
822,nur::ADV,аньцек,гинэ
823,schon::ADV,ни,ни
824,schon::ADV,ни,ини
825,wieder::ADV,та́га,нош
826,wieder::ADV,та́га,кайта
827,vergebens::ADV,стак,юнме
828,vor::PRP,инголе,азьын
829,hinter::PRP,фтала,берын
830,hinter::PRP,фтала,бӧрсьы
831,hinter::PRP,мельге,берын
832,hinter::PRP,мельге,бӧрсьы
833,unter::PRP,ала,улын
834,durch::PRP,пачк,пыр
835,durch::PRP,пачк,пыртӥ
836,neben::PRP,ваксса,бордын
837,zwischen::PRP,ёткса,вискын
838,wegen::PRP,сюнеда,сэрен
839,dies::PRN,тя,та
840,das::PRN,ся,со
841,das::PRN,тона,со
842,alles::PRN,сембе,ваньмыз
843,ich::PRN,мон,мон
844,du::PRN,тон,тон
845,er::PRN,сон,со
846,wir::PRN,минь,ми
847,ihr::PRN,тинь,тӥ
848,sie::PRN,синь,соос
849,was::FPRN,мезе,ма
850,wer::FPRN,кие,кин
851,wo::FADV,коса,кытын
852,wohin::FADV,ков,кытчы
853,wohin::FADV,коза,кытчы
854,wie::FADV,ко́да,кызьы
855,warum::FADV,мес,малы
856,wieviel::FNUM,мзя́ра,кӧня
857,eins::NUM,фкя,одӥг
858,zwei::NUM,кафта,кык
859,drei::NUM,колма,куинь
860,vier::NUM,ниле,ньыль
861,fünf::NUM,вете,вить
862,sechs::NUM,кота,куать
863,sieben::NUM,сисем,сизьым
864,acht::NUM,кафкса,тямыс
865,neun::NUM,ве́йхкса,укмыс
866,zehn::NUM,кемонь,дас
867,elf::NUM,кефкие,дас одӥг
868,zwölf::NUM,кемгафтува,дас кык
869,zwanzig::NUM,комсь,кызь
870,dreißig::NUM,колмогемонь,куамын
871,vierzig::NUM,нильге́монь,ньыльдон
872,fünfzig::NUM,ве́дьгемонь,витьтон
873,sechzig::NUM,ко́дгемонь,куатьтон
874,siebzig::NUM,сизьге́монь,сизьымдон
875,achtzig::NUM,ка́фксогемонь,тямыстон
876,neunzig::NUM,ве́йхксогемонь,укмыстон
877,hundert::NUM,сяда,сю
878,tausend::NUM,тёжянь,сюрс
879,und::CNJ,и,и
880,und::CNJ,и,но
881,und::CNJ,дъ,и
882,und::CNJ,дъ,но
883,oder::CNJ,или,яке
884,oder::CNJ,али,яке
885,stehen::V,а́щемс стя́да,сылыны
886,sitzen::V,ащемс озада,пукыны
887,liegen::V,ма́дозь а́щемс,кылльыны
888,hängen::V,нюрьгомс,ошкыса улыны
889,werden::V,арамс,луыны
890,werden::V,тиевомс,луыны
891,passieren::V,лисэмс,луыны
892,passieren::V,эвондамс,луыны
893,beginnen::V,ушедомс,кутскыны
894,enden::V,лоткамс,бырыны
895,wechseln::V,по́лафнемс,воштӥськыны
896,aufgehen[Sonne]::V,стямс,ӝужаны
897,aufgehen[Sonne]::V,лисемс,ӝужаны
898,untergehen[Sonne]::V,валгомс,пуксьыны
899,scheinen[Sonne]::V,ва́лдоптомс,пиштыны
900,scheinen[Sonne]::V,ва́лдоптомс,чиляны
901,donnern::V,торамс,гудыръяны
902,wehen::V,уфа́мс,пелляськыны
903,strömen::V,шудемс,киськыны
904,strömen::V,шудемс,исьтӥськыны
905,fließen::V,шудемс,бызьыны
906,sich drehen::V,шаромс,берганы
907,schwanken::V,якамс,вошъяськыны
908,schwingen::V,люксемс,шонаськыны
909,schwingen::V,нюрьсемс,шонаськыны
910,fallen::V,прамс,усьыны
911,fallen::V,прашендомс,усьыны
912,brennen::V,паломс,ӝуаны
913,rauchen::V,качадомс,ӵындыны
914,regnen::V,пиземс,зорыны
915,gefrieren::V,эйндамс,кынмыны
916,gefrieren::V,кельмомс,кынмыны
917,tauen::V,соламс,шунаны
918,schmelzen::V,соламс,шунаны
919,trocknen::V,коськомс,куасьмыны
920,sieden::V,лакамс,пӧзьыны
921,faulen::V,наксадомс,сисьмыны
922,verfaulen::V,наксадомс,сисьмыны
923,reißen::V,сязевомс,кеськыны
924,versinken::V,ваямс,выйыны
925,vergehen::V,ётамс,ортчыны
926,erscheinen::V,эвондамс,адскыны
927,verschwinden::V,юма́мс,бырыны
928,sinken::V,валгомс,усьыны
929,abnehmen::V,киремс,синыны
930,zunehmen::V,ламокстомс,йылыны
931,zunehmen::V,рашнемс,йылыны
932,steigen::V,кеподемс,лӧпкыны
933,wachsen::V,касомс,будыны
934,glänzen::V,цинзелдомс,чиляны
935,glänzen::V,цинзелдомс,пиштыны
936,glänzen::V,цифордомс,чиляны
937,glänzen::V,цифордомс,пиштыны
938,funkeln::V,ци́фтордомс,чилекъяны
939,lärmen::V,жалнамс,уретыны
940,lärmen::V,жалнамс,ӵашетыны
941,läuten::V,гайфтемс,жингыртыны
942,klingeln::V,гайфтемс,жингыртыны
943,klirren::V,ка́нзеркшнемс,жильккетыны
944,brausen::V,жоледемс,лекъяськыны
945,rauschen::V,вжнамс,ӵашетыны
946,rauschen::V,гамнамс,ӵашетыны
947,klingen::V,кайгомс,кылӥськыны
948,bellen::V,ува́мс,утыны
949,heulen::V,сувомс,вузыны
950,heulen::V,урнамс,вузыны
951,blasen::V,уфа́мс,пельтыны
952,pfeifen::V,вяшкомс,шуланы
953,schreien::V,пешкодомс,черекъяны
954,schreien::V,пешкодомс,кесяськыны
955,stöhnen::V,куфцемс,ӝуштыны
956,zittern::V,таромс,дырекъяны
957,zittern::V,таромс,куалекъяны
958,leben::V,эрямс,улыны
959,geboren werden::V,шачемс,вордӥськыны
960,atmen::V,ажнамс,шоканы
961,trinken::V,симомс,юыны
962,essen::V,ярхцамс,сиыны
963,schlucken::V,нилемс,ньылыны
964,müde werden::V,сиземс,жадьыны
965,einschlafen::V,матодовомс,умме усьыны
966,schlafen::V,удомс,кӧлыны
967,aufwachen::V,съргоземс,сайканы
968,aufstehen::V,стямс,султыны
969,sich erholen::V,ваймосемс,шутэтскыны
970,krank werden::V,сярядькстомс,висьыны
971,krank sein::V,сярядемс,висьыны
972,schmerzen::V,сярядемс,висьыны
973,husten::V,козомс,кызыны
974,genesen::V,пъ́чкамс,юнматскыны
975,genesen::V,пъ́чкамс,бурмытскылыны
976,sterben::V,куломс,кулыны
977,umkommen::V,юма́мс,бырыны
978,sich bewegen::V,шаштомс,вырыны
979,sich rühren::V,сърхка́мс,вырӟыны
980,sich rühren::V,сърхка́мс,вырӟылыны
981,sich erheben::V,стямс,султыны
982,sich setzen::V,озамс,пуксьыны
983,hinfallen::V,прамс,усьыны
984,hinfallen::V,сяворемс,усьыны
985,laufen::V,якамс,мыныны
986,schreiten::V,молемс,вамышъяны
987,schreiten::V,аськолямс,вамышъяны
988,spazierengehen::V,якамс,мыныны
989,spazierengehen::V,якамс,ветлыны
990,eilen::V,эряскодомс,дыртыны
991,sich beeilen::V,эряскодомс,дыртыны
992,sausen::V,лиемс,туж ӝог мыныны
993,rennen::V,арнемс,бызьылыны
994,springen::V,комотнемс,тэтчаны
995,klettern::V,ку́цемс,тубаны
996,schaukeln::V,нюрямс,лэйканы
997,schaukeln::V,нюрямс,шонаськыны
998,kriechen::V,шаштомс комада,нюж ветлыны
999,schwimmen::V,уемс,уяны
1000,tauchen::V,юпиемс,зумылыны
1001,tauchen::V,чёпафнемс,зумылыны
1002,rudern::V,па́немс ве́неж,полсаны
1003,fahren::V,ардомс,ветлыны
1004,fliegen::V,лиемс,лобаны
1005,gehen::V,молемс,мыныны
1006,weggehen::V,тумс,кошкыны
1007,abfahren::V,тумс,кошкыны
1008,anhalten::V,лоткамс,дугдыны
1009,hineingehen::V,сува́мс,пырыны
1010,eintreten::V,сува́мс,пырыны
1011,kommen::V,самс,вуыны
1012,kommen::V,самс,лыктыны
1013,ankommen::V,самс,вуыны
1014,ankommen::V,пачкодемс,вуыны
1015,zurückkommen::V,мърдамс,берытскыны
1016,bleiben::V,иля́домс,кыльыны
1017,warten::V,учемс,витьыны
1018,erwarten::V,учемс,витьыны
1019,erwarten::V,учемс,возьманы
1020,suchen::V,вешемс,утчаны
1021,finden::V,мумс,шедьтыны
1022,versuchen::V,варчсемс,турттыны
1023,vorbereiten::V,анокламс,дасяны
1024,lieben::V,кельгомс,гажаны
1025,mögen::V,кельгомс,яратыны
1026,lachen::V,рахамс,серекъяны
1027,lachen::V,рахсемс,серекъяны
1028,rühren::V,токамс седи,сюлме йӧтыны
1029,weinen::V,авардемс,бӧрдыны
1030,schimpfen::V,сюцемс,даллашыны
1031,sich ärgern::V,кяжиямс,лекъяськыны
1032,sich fürchten::V,пелемс,кышканы
1033,sich fürchten::V,пелемс,курданы
1034,fürchten::V,пелемс,курданы
1035,fürchten::V,пелемс,кышканы
1036,fliehen::V,ворьгодемс,пегӟыны
1037,flüchten::V,ша́домс,пегӟыны
1038,flüchten::V,во́рьгодемс,пегӟыны
1039,sehen::V,няемс,адӟыны
1040,anschauen::V,ваномс,учкыны
1041,ansehen::V,ваномс,учкыны
1042,hören::V,марямс,кылыны
1043,zuhören::V,ку́лхдоньомс,кылзыны
1044,probieren::V,варжамс,веръяны
1045,riechen::V,никса́мс,зынъяны
1046,fühlen::V,марямс,шӧдыны
1047,scheinen::V,ня́евомс,адскыны
1048,zu sehen sein::V,ня́евомс,адӟиськыны
1049,vernehmen::V,марямс,кылыны
1050,frieren::V,паломс,кынмыны
1051,frieren::V,кельмомс,кынмыны
1052,tun::V,тиемс,карыны
1053,können::V,маштомс,быгатыны
1054,wollen::V,-не-,потыны
1055,anfangen::V,ушедомс,кутскыны
1056,beenden::V,аде́ламс,быдтыны
1057,beenden::V,аде́ламс,быдэстыны
1058,aufhören::V,лоткамс,дугдыны
1059,gelingen::V,удалакшнемс,быгатыны
1060,gelingen::V,удалакшнемс,луыны
1061,geraten::V,лисемс,лэсяны
1062,öffnen::V,панжемс,усьтыны
1063,schließen::V,сёлгомс,пытсаны
1064,stellen::V,путомс,пуктыны
1065,setzen::V,озафнемс,пуктыны
1066,setzen::V,озавтнемс,пуктыны
1067,legen::V,путомс,поныны
1068,berühren::V,токамс,исаны
1069,verbinden::V,сотомс,герӟаны
1070,bedecken::V,комачамс,пытсаны
1071,bedecken::V,вельхтямс,пытсаны
1072,aufhängen::V,повфтамс,ошыны
1073,anzünden::V,крьвя́стемс,ӝуатыны
1074,aufheben::V,кеподемс,ӝутыны
1075,aufheben::V,касфтомс,ӝутыны
1076,zurücklassen::V,ка́домс,кельтыны
1077,verlieren::V,юма́фтомс,ыштыны
1078,fallen lassen::V,прафтомс,уськытыны
1079,machen::V,тиемс,лэсьтыны
1080,herstellen::V,анокламс,лэсьтыны
1081,bauen::V,путомс,пуктыны
1082,reparieren::V,петемс,тупатыны
1083,verbessern::V,цебярьгофтомс,умоятыны
1084,ändern::V,полафтомс,воштыны
1085,graben::V,шу́вомс,копаны
1086,graben::V,та́ргамс,копаны
1087,beugen::V,мяндемс,губыртыны
1088,biegen::V,комафтомс,куасаны
1089,drehen::V,шо́вамс,бергатыны
1090,drehen::V,ша́рфнемс,бергатыны
1091,wenden::V,ша́рфтомс,берыктыны
1092,umdrehen::V,шарфтомс,берыктыны
1093,heben::V,ке́подемс,ӝутыны
1094,hochheben::V,ке́подемс,ӝутъяны
1095,hochheben::V,ка́сфтомс,ӝутъяны
1096,ergreifen::V,фатямс,кутыны
1097,ergreifen::V,фатямс,кырмыны
1098,halten::V,кирдемс,возьыны
1099,drücken::V,люпшта́мс,зӥбыны
1100,drücken::V,люпшта́мс,пачкатыны
1101,schieben::V,шашфтомс,донганы
1102,kratzen::V,а́нгорямс,вуштыны
1103,kratzen::V,киськоря́мс,вуштыны
1104,lecken::V,нолсемс,нюлыны
1105,beißen::V,сускомс,куртчыны
1106,abreißen::V,сяземс,ишкалтыны
1107,abschneiden::V,керомс,шорыны
1108,abschneiden::V,керомс,вандыны
1109,binden::V,сотомс,керттыны
1110,stecken::V,сялгомс,мертчытыны
1111,brechen::V,си́ннемс,тӥяны
1112,brechen::V,ка́лафтомс,тӥяны
1113,klopfen::V,чакамс,йыганы
1114,klopfen::V,чакамс,шарккетыны
1115,klopfen::V,чакиемс,йыганы
1116,klopfen::V,чакиемс,шарккетыны
1117,hauen::V,шавомс,жугыны
1118,hauen::V,шавомс,тышканы
1119,hauen::V,пиксомс,жугыны
1120,hauen::V,пиксомс,тышканы
1121,kleben::V,пе́тфнемс,лякыны
1122,reiben::V,шо́вамс,зыраны
1123,reiben::V,шо́вамс,вуштыны
1124,streichen::V,вадемс,зыраны
1125,schleifen::V,шо́вамс,шерыны
1126,schneiden::V,керомс,вандыны
1127,rütteln::V,та́рфтомс,зуркатыны
1128,schütteln::V,шука́демс,куалекъятыны
1129,schwenken::V,яфодемс,шонаны
1130,schütten::V,каямс,лэзьыны
1131,schütten::V,нюрьхтя́мс,лэзьыны
1132,füllen::V,пяшкодемс,тырмытыны
1133,einwickeln::V,тапардамс,биньыны
1134,tragen::V,кандомс,нуыны
1135,schleppen::V,ускомс,кыскыны
1136,ziehen::V,ускомс,кыскыны
1137,aufbewahren::V,ванфтомс,возьыны
1138,werfen::V,ёрямс,куяны
1139,werfen::V,ёрямс,лэзяны
1140,fangen::V,кунда́мс,кутыны
1141,packen::V,фатямс,кутыны
1142,packen::V,фатямс,кырмыны
1143,verstecken::V,кяшемс,ватыны
1144,teilen::V,явомс,люкыны
1145,schicken::V,кучемс,ыстыны
1146,bringen::V,кандомс,вайыны
1147,bringen::V,пачфтемс,вайыны
1148,hinzufügen::V,пу́томс та́га,ватсаны
1149,hinzufügen::V,ма́ксомс та́га,ватсаны
1150,bekommen::V,сявомс,басьтыны
1151,erhalten::V,сявомс,басьтыны
1152,nehmen::V,сявомс,кутыны
1153,nehmen::V,сявомс,басьтыны
1154,wählen::V,ко́чкамс,бырйыны
1155,auswählen::V,кочкамс,бырйыны
1156,bewahren::V,ванфтомс,возьыны
1157,behindern::V,шорямс,могӟытыны
1158,verderben::V,коламс,сӧрыны
1159,verderben::V,гастямс,сӧрыны
1160,beschädigen::V,тиендемс зиян,урод лэсьтыны
1161,zerbrechen::V,тапамс,сӧрыны
1162,zerreißen::V,сяземс,кесяны
1163,zerstören::V,ка́лафтомс,куашкатыны
1164,verbrennen::V,пълхта́мс,сутыны
1165,geben::V,ма́ксомс,сётыны
1166,reichen::V,максомс,сётыны
1167,schenken::V,каземс,кузьманы
1168,versprechen::V,ма́ксомс вал,кыл сётыны
1169,wünschen::V,арьсемс,сӥзьыны
1170,loben::V,шна́мс,ушъяны
1171,küssen::V,палсемс,чупаны
1172,wiegen::V,нюря́фтомс,веттаны
1173,wiegen::V,нюря́фтомс,лэйкатыны
1174,zudecken::V,вельхтямс,шобыртыны
1175,wecken::V,стя́фтомс,сайкатыны
1176,wecken::V,съ́ргозьфтемс,сайкатыны
1177,zeigen::V,няфтемс,возьматыны
1178,führen::V,вятемс,нуыны
1179,lehren::V,тонафтомс,дышетыны
1180,unterrichten::V,тонафтомс,дышетыны
1181,aufziehen::V,касфтомс,будэтыны
1182,leiten::V,вятемс,кивалтыны
1183,antreiben::V,вятемс,дыртытыны
1184,lassen::V,кошардомс,-ытыны
1185,einladen::V,тердемс,ӧтьыны
1186,einladen::V,серьгядемс,ӧтьыны
1187,vereinigen::V,пуроптомс,огазеяны
1188,vereinigen::V,кочкамс марса,огазеяны
1189,besuchen::V,варжамс,адӟыськыны
1190,treffen::V,васьфтомс,пумитаны
1191,sich versammeln::V,кочкавомс,люкаськыны
1192,spielen::V,налхксемс,шудыны
1193,singen::V,морамс,кырӟаны
1194,tanzen::V,кштимс,эктыны
1195,sich trennen::V,явомс,люкиськыны
1196,verlassen::V,кадондомс,куштыны
1197,retten::V,идемс,утьыны
1198,retten::V,араламс,утьыны
1199,bewachen::V,ваномс,возьманы
1200,schützen::V,а́раламс,утялтыны
1201,verteidigen::V,а́раламс,возьманы
1202,sich schlagen::V,тюремс,жугиськыны
1203,schießen::V,ляцемс,ыбылӥськны
1204,siegen::V,сяськомс,вормыны
1205,ärgern::V,кяжияфтомс,вожпоттыны
1206,schlagen::V,токамс,жуккыны
1207,treten::V,тапамс,лёганы
1208,stechen::V,пупамс,бышкалтыны
1209,stechen::V,сялгомс,бышкалтыны
1210,stoßen::V,тостядемс,донгыны
1211,stehlen::V,саламс,вораны
1212,stehlen::V,саламс,лушканы
1213,stören::V,шорсемс,люкетыны
1214,belästigen::V,токсамс,акыльтыны
1215,belästigen::V,токсамс,вукылмыны
1216,belästigen::V,аф кадомс ваймама,акыльтыны
1217,belästigen::V,аф кадомс ваймама,вукылмыны
1218,verbergen::V,кяшемс,ватыны
1219,täuschen::V,васькафтомс,алданы
1220,täuschen::V,кяльготнемс,алданы
1221,betrügen::V,васькафнемс,пӧяны
1222,töten::V,шавомс,виыны
1223,töten::V,аде́ламс,виыны
1224,wohnen::V,эрямс,улыны
1225,arbeiten::V,покодемс,ужаны
1226,sammeln::V,кочкамс,бичаны
1227,sammeln::V,пу́роптомс,бичаны
1228,pflücken::V,фатнемс,ишкыны
1229,pflücken::V,нотфнемс,ишкыны
1230,jagen::V,кунда́мс,пӧйшураны
1231,fischen::V,калонь кунда́мс,чорыганы
1232,fassen::V,кунда́мс,кутыны
1233,hüten::V,ваномс,возьманы
1234,treiben::V,панемс,улляны
1235,anbinden::V,сотомс,думыны
1236,füttern::V,трямс,сюдыны
1237,füttern::V,а́ндомс,сюдыны
1238,melken::V,потямс,кыскыны
1239,hacken::V,лазондомс,кораны
1240,gießen::V,валомс,киськаны
1241,reifen::V,кенеремс,вуыны
1242,reifen::V,кенеремс,кисьманы
1243,zubereiten::V,анокламс,лесьтыны
1244,kochen::V,пидемс,пӧзьтыны
1245,backen::V,пидемс,пыжыны
1246,braten::V,пуштомс,пыжыны
1247,umrühren::V,шорямс,сураны
1248,stricken::V,кодамс,керттыны
1249,nähen::V,стамс,вурыны
1250,färben::V,а́рхтомс,буяны
1251,reinigen::V,ва́ткамс,сузяны
1252,reinigen::V,а́роптомс,сузяны
1253,waschen::V,муськомс,мисьтаськыны
1254,abwischen::V,нардамс,ӵушылыны
1255,spülen::V,оргалдомс,гылъяны
1256,fegen::V,тяемс,ӵужыны
1257,kehren::V,тяемс,ӵужыны
1258,baden::V,э́шелямс,пыласькыны
1259,sich waschen::V,штамс,пыласькыны
1260,ausziehen::V,кайсефтемс,кыльыны
1261,anziehen::V,ща́фтомс,дӥсяны
1262,sich anziehen::V,щамс,дӥсьяськыны
1263,kämmen::V,се́ендемс,сынаны
1264,schmücken::V,на́ряжамс,чеберъяны
1265,schmücken::V,ма́зоптомс,чеберъяны
1266,sagen::V,азомс,шуыны
1267,sagen::V,азомс,вераны
1268,sagen::V,мярьгомс,шуыны
1269,sagen::V,мярьгомс,вераны
1270,sprechen::V,корхтамс,вераськыны
1271,reden::V,корхнемс,вераськыны
1272,sich unterhalten::V,корхнемс,вераськыны
1273,fragen::V,ки́зефтемс,юаны
1274,bitten::V,а́намс,курыны
1275,bitten::V,ве́шемс,курыны
1276,erzählen::V,а́зондомс,вераны
1277,erzählen::V,а́зондомс,мадьыны
1278,mitteilen::V,азомс,ивортыны
1279,nennen::V,лемдемс,шуыны
1280,nennen::V,путомс лем,шуыны
1281,rufen::V,серьгядемс,ӧтьыны
1282,prahlen::V,шна́фтомс пря́,ушъяськыны
1283,übersetzen::V,ётафтомс,берыктыны
1284,denken::V,арьсемс,малпаны
1285,glauben::V,кемамс,оскыны
1286,bemerken::V,ня́емс,адӟыны
1287,erkennen::V,содамс,тодыны
1288,begreifen::V,сатомс,валаны
1289,verstehen::V,шарьхкодемс,валаны
1290,lernen::V,тонафнемс,дышетскыны
1291,wissen::V,со́дамс,тодыны
1292,sich erinnern an::V,лятфтамс,тодэ вайыны
1293,vergessen::V,юкстамс,вунэтыны
1294,messen::V,ункснемс,мертаны
1295,zählen::V,лу́вомс,лыдъяны
1296,zählen::V,а́рьсемс,лыдъяны
1297,rechnen::V,лувомс,лыдъяны
1298,lesen::V,лувомс,лыдӟыны
1299,lesen::V,морафтомс,лыдӟыны
1300,malen::V,рисова́ндамс,суреданы
1301,zeichnen::V,рисова́ндамс,суреданы
1302,schreiben::V,сёрмадомс,гожъяны
1303,besitzen::V,улемс азоркс,луыны
1304,kaufen::V,рамамс,басьтыны
1305,verkaufen::V,мимс,вузаны
1306,bezahlen::V,пандомс,тырыны
1307,zahlen::V,па́ндомс,тырыны
1308,beherrschen::V,азорондамс,кузёяськыны
1309,ertragen::V,кирдемс,чиданы
1310,Netz::N,,сеть
