,Concept_ID,fa,fi
804,alt[Lebewesen]::A,پیر,vanha
805,jung::A,جوان,nuori
806,arm::A,فقیر,köyhä
807,reich::A,پولدار,rikas
808,reich::A,ثروتمند,rikas
809,bekannt::A,آشنا,tuttu
810,bekannt::A,آشنا,tunnettu
811,bekannt::A,معلوم,tuttu
812,bekannt::A,معلوم,tunnettu
813,berühmt::A,مشهور,kuuluisa
814,fremd::A,خارجی,vieras
815,fremd::A,بیگانه,vieras
816,verschieden::A,مختلف,eri
817,verschieden::A,مختلف,erilainen
818,verschieden::A,متفاوت,eri
819,verschieden::A,متفاوت,erilainen
820,nah::A,نزدیک,läheinen
821,fern::A,دور,etäinen
822,linker::A,چپ,vasen
823,rechter::A,راست,oikea
824,anderer::A,دیگر,muu
825,anderer::A,دیگر,toinen
826,erster::A,اول,ensimmäinen
827,zweiter::A,دوم,toinen
828,dritter::A,سوم,kolmas
829,letzter::A,آخر,viimeinen
830,allein::ADV,تنها,yksin
831,auf einmal::ADV,همزمان,yhdellä kertaa
832,zusammen::ADV,باهم,yhdessä
833,lange::ADV,مدت‌ها,kauan
834,lange::ADV,مدت‌ها,pitkään
835,lange::ADV,مدت زیادی,kauan
836,lange::ADV,مدت زیادی,pitkään
837,plötzlich::ADV,ناگهان,äkkiä
838,sofort::ADV,فوراً,heti
839,später::ADV,بعدها,myöhemmin
840,jetzt::ADV,حالا,nyt
841,jetzt::ADV,اکنون,nyt
842,heute::ADV,امروز,tänään
843,morgen::ADV,فردا,huomenna
844,bald::ADV,زود,pian
845,bald::ADV,بزودی,pian
846,dann::ADV,سپس,sitten
847,dann::ADV,آنوقت,sitten
848,gestern::ADV,دیروز,eilen
849,einst::ADV,وقتی,aikanaan
850,einst::ADV,زمانی,aikanaan
851,damals::ADV,آنوقت,silloin
852,damals::ADV,آنوقت,siihen aikaan
853,damals::ADV,آنزمان,silloin
854,damals::ADV,آنزمان,siihen aikaan
855,danach::ADV,بعد,sen jälkeen
856,vorher::ADV,قبلاً,ennen
857,zuerst::ADV,اول,ensin
858,zuerst::ADV,اول,ensiksi
859,zuerst::ADV,ابتداء,ensin
860,zuerst::ADV,ابتداء,ensiksi
861,einmal::ADV,یکدفعه,kerran
862,manchmal::ADV,گاهی,joskus
863,manchmal::ADV,بعضی اوقات,joskus
864,oft::ADV,اغلب,usein
865,immer::ADV,همیشه,aina
866,niemals::ADV,هرگز,ei koskaan
867,hier::ADV,اینجا,tässä
868,hier::ADV,اینجا,täällä
869,hierhin::ADV,به اینجا,tähän
870,von hier::ADV,از اینجا,tästä
871,von hier::ADV,از اینجا,täältä
872,dort::ADV,آنجا,siinä
873,dort::ADV,آنجا,siellä
874,dorthin::ADV,به آنجا,sinne
875,dorthin::ADV,به آنجا,tuonne
876,geradeaus::ADV,راست,suoraan
877,vorwärts::ADV,جلو,eteenpäin
878,vorwärts::ADV,به پیش,eteenpäin
879,rückwärts::ADV,عقب,taaksepäin
880,zurück::ADV,پس,takaisin
881,zurück::ADV,عقب,takaisin
882,zurück::ADV,بالعکس,takaisin
883,unten::ADV,زیر,alhaalla
884,unten::ADV,پایین,alhaalla
885,hinab::ADV,به پایین,alas
886,oben::ADV,بالا,ylhäällä
887,hinauf::ADV,به بالا,ylös
888,überall::ADV,همه‌جا,kaikkialla
889,nicht::ADV,نه,ei
890,ein wenig::ADV,کمی,vähän
891,kaum::ADV,به سختی,tuskin
892,sehr::ADV,خیلی,kovin
893,sehr::ADV,خیلی,oikein
894,sehr::ADV,بسیار,kovin
895,sehr::ADV,بسیار,oikein
896,so::ADV,چنین,näin
897,so::ADV,اینطور,näin
898,noch::ADV,هنوز,vielä
899,nur::ADV,فقط,vain
900,nur::ADV,فقط,ainoastaan
901,nur::ADV,تنها,vain
902,nur::ADV,تنها,ainoastaan
903,schon::ADV,قبلاً,jo
904,schon::ADV,به این زودی,jo
905,wieder::ADV,باز,taas
906,wieder::ADV,باز,jälleen
907,wieder::ADV,دوباره,taas
908,wieder::ADV,دوباره,jälleen
909,vergebens::ADV,بیهوده,turhaan
910,vor::PRP,در جلوی,edessä
911,hinter::PRP,پشت,takana
912,unter::PRP,تحت,alla
913,durch::PRP,از وسط,läpi
914,durch::PRP,از وسط,kautta
915,durch::PRP,از ميان,läpi
916,durch::PRP,از ميان,kautta
917,neben::PRP,کنار,vieressä
918,neben::PRP,پهلوی,vieressä
919,zwischen::PRP,بین,välillä
920,zwischen::PRP,میان,välillä
921,wegen::PRP,برای,takia
922,wegen::PRP,برای,vuoksi
923,wegen::PRP,بخاطر,takia
924,wegen::PRP,بخاطر,vuoksi
925,dies::PRN,این,tämä
926,das::PRN,آن,se
927,alles::PRN,تمام,kaikki
928,alles::PRN,همه‌چیر,kaikki
929,ich::PRN,من,minä
930,du::PRN,تو,sinä
931,er::PRN,او,hän
932,wir::PRN,ما,me
933,ihr::PRN,شما,te
934,sie::PRN,آنها,he
935,was::FPRN,چه,mikä
936,wer::FPRN,کی,ken
937,wer::FPRN,کی,kuka
938,wo::FADV,کجا,missä
939,wohin::FADV,بکجا,mihin
940,wie::FADV,چطور,miten
941,wie::FADV,چطور,kuinka
942,wie::FADV,چگونه,miten
943,wie::FADV,چگونه,kuinka
944,warum::FADV,چرا,miksi
945,warum::FADV,برای چه,miksi
946,wieviel::FNUM,چند,paljonko
947,wieviel::FNUM,چند,kuinka paljon
948,wieviel::FNUM,چقدر,paljonko
949,wieviel::FNUM,چقدر,kuinka paljon
950,eins::NUM,یک,yksi
951,zwei::NUM,دو,kaksi
952,drei::NUM,سه,kolme
953,vier::NUM,چهار,neljä
954,fünf::NUM,پنج,viisi
955,sechs::NUM,شش,kuusi
956,sieben::NUM,هفت,seitsemän
957,acht::NUM,هشت,kahdeksan
958,neun::NUM,نه,yhdeksän
959,zehn::NUM,ده,kymmenen
960,elf::NUM,یازده,yksitoista
961,zwölf::NUM,دوازده,kaksitoista
962,zwanzig::NUM,بیست,kaksikymmentä
963,dreißig::NUM,سی,kolmekymmentä
964,vierzig::NUM,چهل,neljäkymmentä
965,fünfzig::NUM,پنجاه,viisikymmentä
966,sechzig::NUM,شصت,kuusikymmentä
967,siebzig::NUM,هفتاد,seitsemänkymmentä
968,achtzig::NUM,هشتاد,kahdeksankymmentä
969,neunzig::NUM,نود,yhdeksänkymmentä
970,hundert::NUM,صد,sata
971,tausend::NUM,هزار,tuhat
972,und::CNJ,و,ja
973,oder::CNJ,یا,tai
974,stehen::V,ایستادن,seisoa
975,sitzen::V,نشستن,istua
976,liegen::V,خوابیدن,maata
977,liegen::V,دراز کشیدن,maata
978,hängen::V,آویزان بودن,riippua
979,werden::V,شدن,tulla
980,werden::V,شدن,joutua
981,passieren::V,گذشتن,sattua
982,passieren::V,گذشتن,tapahtua
983,passieren::V,اتفاق افتادن,sattua
984,passieren::V,اتفاق افتادن,tapahtua
985,beginnen::V,شروع شدن,alkaa
986,enden::V,تمام شدن,loppua
987,enden::V,تمام شدن,päättyä
988,wechseln::V,عوض شدن,vaihtua
989,wechseln::V,عوض شدن,vaihdella
990,aufgehen[Sonne]::V,برآمدن,nousta
991,aufgehen[Sonne]::V,طلوع کردن,nousta
992,untergehen[Sonne]::V,غروب کردن,laskea
993,scheinen[Sonne]::V,تابیدن,paistaa
994,donnern::V,رعد زدن,jyristä
995,wehen::V,دمیدن,tuulla
996,wehen::V,دمیدن,puhaltaa
997,strömen::V,روان شدن,virrata
998,fließen::V,روان شدن,valua
999,fließen::V,روان شدن,juosta
1000,sich drehen::V,چرخیدن,pyöriä
1001,schwanken::V,خم و راست شدن,horjua
1002,schwingen::V,تاب خوردن,heilua
1003,schwingen::V,تاب خوردن,värähdellä
1004,schwingen::V,نوسان کردن,heilua
1005,schwingen::V,نوسان کردن,värähdellä
1006,fallen::V,افتادن,pudota
1007,fallen::V,افتادن,langeta
1008,fallen::V,سقوط کردن,pudota
1009,fallen::V,سقوط کردن,langeta
1010,brennen::V,سوزاندن,palaa
1011,rauchen::V,دود کردن,savuta
1012,regnen::V,باران آمدن,sataa
1013,gefrieren::V,یخ بستن,jäätyä
1014,tauen::V,آب شدن,sulaa
1015,schmelzen::V,آب شدن,sulaa
1016,trocknen::V,خشک شدن,kuivua
1017,sieden::V,جوشیدن,kiehua
1018,faulen::V,فاسد شدن,mädätä
1019,verfaulen::V,پوسیدن,mädätä
1020,verfaulen::V,پوسیدن,mädäntyä
1021,reißen::V,پاره شدن,revetä
1022,versinken::V,غرق شدن,upota
1023,versinken::V,غرق شدن,vajota
1024,vergehen::V,گذشتن,kulua
1025,erscheinen::V,ظاهر شدن,ilmestyä
1026,verschwinden::V,گم شدن,kadota
1027,verschwinden::V,از بین رفتن,kadota
1028,sinken::V,پایین آمدن,vajota
1029,abnehmen::V,کم شدن,vähetä
1030,zunehmen::V,زیاد شدن,kasvaa
1031,zunehmen::V,زیاد شدن,lisääntyä
1032,steigen::V,بالا رفتن,nousta
1033,wachsen::V,قد کشیدن,kasvaa
1034,glänzen::V,برق زدن,kiiltää
1035,funkeln::V,جرقه زدن,kipinöidä
1036,lärmen::V,شلوغ کردن,meluta
1037,läuten::V,زنگ زدن,soida
1038,klingeln::V,زنگ زدن,soida
1039,klirren::V,جرنگ جرنگ صدا کردن,kalista
1040,brausen::V,طوفانی بودن,kohista
1041,rauschen::V,خش‌خش کردن,kohista
1042,klingen::V,صدا دادن,soida
1043,bellen::V,عوعو کردن,haukkua
1044,heulen::V,زوزه کشیدن,ulvoa
1045,blasen::V,فوت کردن,puhaltaa
1046,pfeifen::V,سوت زدن,viheltää
1047,schreien::V,فریاد زدن,kirkua
1048,stöhnen::V,نالیدن,voihkia
1049,zittern::V,لرزیدن,vapista
1050,leben::V,زیستن,elää
1051,leben::V,زندگی کردن,elää
1052,geboren werden::V,متولد شدن,syntyä
1053,atmen::V,تنفس کردن,hengittää
1054,trinken::V,نوشیدن,juoda
1055,essen::V,خوردن,syödä
1056,schlucken::V,بلعیدن,niellä
1057,schlucken::V,قورت دادن,niellä
1058,müde werden::V,خسته شدن,uupua
1059,einschlafen::V,خواب رفتن,uinahtaa
1060,schlafen::V,خوابیدن,maata
1061,schlafen::V,خوابیدن,nukkua
1062,aufwachen::V,از خواب بیدار شدن,herätä
1063,aufstehen::V,بیدار شدن,nousta
1064,aufstehen::V,بیدار شدن,nousta ylös
1065,sich erholen::V,استراحت کردن,levätä
1066,krank werden::V,مریض شدن,sairastua
1067,krank sein::V,بیمار بودن,potea
1068,krank sein::V,بیمار بودن,sairastaa
1069,schmerzen::V,درد کردن,särkeä
1070,schmerzen::V,درد کردن,kivistää
1071,husten::V,سرفه کردن,yskiä
1072,genesen::V,بهبود یافتن,toipua
1073,sterben::V,مردن,kuolla
1074,umkommen::V,کشته شدن,saada surmansa
1075,umkommen::V,کشته شدن,kuolla
1076,sich bewegen::V,حرکت کردن,liikkua
1077,sich rühren::V,تکان خوردن,liikahtaa
1078,sich erheben::V,برخواستن,nousta
1079,sich setzen::V,نشستن,istuutua
1080,hinfallen::V,زمین خوردن,kaatua
1081,laufen::V,پیاده رفتن,kävellä
1082,schreiten::V,قدم زدن,astua
1083,schreiten::V,قدم زدن,astella
1084,spazierengehen::V,گردش رفتن,kävellä
1085,eilen::V,شتاب کردن,kiirehtiä
1086,sich beeilen::V,عجله کردن,kiirehtiä
1087,sich beeilen::V,عجله کردن,olla kiireissään
1088,sausen::V,صفیر کشیدن,rynnätä
1089,sausen::V,صفیر کشیدن,viilettää
1090,rennen::V,دویدن,juosta
1091,springen::V,پریدن,hypätä
1092,klettern::V,بالا رفتن,kiivetä
1093,schaukeln::V,تاب خوردن,kiikkua
1094,kriechen::V,خزیدن,ryömiä
1095,schwimmen::V,شنا کردن,uida
1096,tauchen::V,غواصی کردن,sukeltaa
1097,rudern::V,پارو زدن,soutaa
1098,fahren::V,سواره رفتن,ajaa
1099,fahren::V,سواره رفتن,kulkea
1100,fliegen::V,پریدن,lentää
1101,gehen::V,رفتن,käydä
1102,weggehen::V,رفتن,lähteä
1103,weggehen::V,رفتن,poistua
1104,abfahren::V,حرکت کردن,lähteä
1105,anhalten::V,ایست کردن,pysähtyä
1106,anhalten::V,ایست کردن,seisahtua
1107,hineingehen::V,داخل شدن,mennä sisään
1108,eintreten::V,وارد شدن,astua sisään
1109,kommen::V,آمدن,tulla
1110,ankommen::V,رسیدن,saapua
1111,zurückkommen::V,برگشتن,palata
1112,bleiben::V,ماندن,jäädä
1113,bleiben::V,ماندن,viipyä
1114,warten::V,منتظر بودن,odottaa
1115,erwarten::V,انتظار داشتن,odottaa
1116,suchen::V,جستجو کردن,etsiä
1117,finden::V,یافتن,löytää
1118,finden::V,پیدا کردن,löytää
1119,versuchen::V,سعی کردن,yrittää
1120,versuchen::V,کوشش کردن,yrittää
1121,vorbereiten::V,آماده کردن,valmistaa
1122,lieben::V,عاشق بودن,pitää
1123,lieben::V,عاشق بودن,rakastaa
1124,mögen::V,میل داشتن,pitää
1125,mögen::V,میل داشتن,tykätä
1126,mögen::V,دوست داشتن,pitää
1127,mögen::V,دوست داشتن,tykätä
1128,lachen::V,خندیدن,nauraa
1129,rühren::V,به رقت آوردن,liikuttaa
1130,weinen::V,گریه کردن,itkeä
1131,schimpfen::V,فحاشی کردن,haukkua
1132,sich ärgern::V,ناراحت شدن,suuttua
1133,sich fürchten::V,واهمه کردن,pelätä
1134,fürchten::V,ترسیدن,pelätä
1135,fliehen::V,گریختن,paeta
1136,flüchten::V,فرار کردن,paeta
1137,sehen::V,دیدن,nähdä
1138,anschauen::V,نگاه کردن,katsoa
1139,ansehen::V,تماشا کردن,katsoa
1140,hören::V,شنیدن,kuulla
1141,zuhören::V,گوش دادن,kuunnella
1142,probieren::V,چشیدن,maistaa
1143,riechen::V,بوییدن,haistaa
1144,riechen::V,بو کردن,haistaa
1145,fühlen::V,احساس کردن,tuntea
1146,scheinen::V,بنظر آمدن,tuntua
1147,zu sehen sein::V,دیده شدن,näkyä
1148,vernehmen::V,شنیدن,kuulla
1149,frieren::V,سرد بودن,palella
1150,tun::V,کردن,tehdä
1151,können::V,توانستن,osata
1152,wollen::V,خواستن,tahtoa
1153,anfangen::V,شروع کردن,ruveta
1154,anfangen::V,شروع کردن,aloittaa
1155,beenden::V,تمام کردن,lopettaa
1156,beenden::V,پایان دادن,lopettaa
1157,aufhören::V,دست کشیدن,loppua
1158,gelingen::V,موفق شدن,onnistua
1159,geraten::V,نتیجه دادن,sujua
1160,geraten::V,نتیجه دادن,joutua
1161,öffnen::V,گشودن,avata
1162,öffnen::V,گشودن,aukaista
1163,öffnen::V,باز کردن,avata
1164,öffnen::V,باز کردن,aukaista
1165,schließen::V,بستن,sulkea
1166,schließen::V,قفل کردن,sulkea
1167,stellen::V,گذاردن,panna
1168,stellen::V,گذاردن,asettaa
1169,setzen::V,نشاندن,panna
1170,setzen::V,نشاندن,istuttaa
1171,legen::V,گذاشتن,panna
1172,legen::V,گذاشتن,asettaa
1173,berühren::V,دست زدن,koskea
1174,berühren::V,دست زدن,koskettaa
1175,berühren::V,لمس کردن,koskea
1176,berühren::V,لمس کردن,koskettaa
1177,verbinden::V,وصل کردن,liittää
1178,verbinden::V,وصل کردن,yhdistää
1179,bedecken::V,پوشاندن,kattaa
1180,bedecken::V,پوشاندن,peittää
1181,aufhängen::V,آویختن,ripustaa
1182,anzünden::V,سوزاندن,sytyttää
1183,aufheben::V,برداشتن,ylös nostaa
1184,aufheben::V,برداشتن,nostaa
1185,aufheben::V,بلند کردن,ylös nostaa
1186,aufheben::V,بلند کردن,nostaa
1187,zurücklassen::V,گذاشتن,jättää
1188,verlieren::V,گم کردن,kadottaa
1189,fallen lassen::V,انداختن,pudottaa
1190,machen::V,کردن,tehdä
1191,machen::V,ساختن,tehdä
1192,herstellen::V,ساختن,tuottaa
1193,herstellen::V,ساختن,valmistaa
1194,herstellen::V,تولید کردن,tuottaa
1195,herstellen::V,تولید کردن,valmistaa
1196,bauen::V,ساختن,rakentaa
1197,bauen::V,بنا کردن,rakentaa
1198,reparieren::V,درست کردن,korjata
1199,reparieren::V,تعمیر کردن,korjata
1200,verbessern::V,بهتر کردن,parantaa
1201,ändern::V,تغییر دادن,muuttaa
1202,graben::V,کندن,kaivaa
1203,graben::V,گود کردن,kaivaa
1204,beugen::V,کج کردن,taivuttaa
1205,biegen::V,خم کردن,taivuttaa
1206,drehen::V,چرخاندن,kääntää
1207,wenden::V,برگرداندن,kääntää
1208,umdrehen::V,برگرداندن,kääntää
1209,heben::V,برداشتن,nostaa
1210,heben::V,برداشتن,kohottaa
1211,hochheben::V,برآوردن,nostaa
1212,hochheben::V,بلند کردن,nostaa
1213,ergreifen::V,گرفتن,tarttua
1214,halten::V,نگاه داشتن,pitää
1215,drücken::V,فشار دادن,painaa
1216,drücken::V,فشار دادن,puristaa
1217,drücken::V,فشار آوردن,painaa
1218,drücken::V,فشار آوردن,puristaa
1219,schieben::V,هل دادن,työntää
1220,kratzen::V,خاریدن,raapia
1221,lecken::V,لیسیدن,nuolla
1222,beißen::V,گاز زدن,purra
1223,abreißen::V,پاره کردن,repiä
1224,abschneiden::V,بریدن,leikata poikki
1225,abschneiden::V,بریدن,leikata
1226,abschneiden::V,قطع کردن,leikata poikki
1227,abschneiden::V,قطع کردن,leikata
1228,binden::V,بستن,sitoa
1229,stecken::V,فرو کردن,pistää
1230,brechen::V,شکستن,murtaa
1231,klopfen::V,کوبیدن,koputtaa
1232,klopfen::V,کوبیدن,kolkuttaa
1233,hauen::V,زدن,lyödä
1234,kleben::V,چسباندن,liimata
1235,reiben::V,مالش دادن,hieroa
1236,reiben::V,مالش دادن,hangata
1237,streichen::V,مالیدن,sivellä
1238,schleifen::V,تیز کردن,hioa
1239,schneiden::V,چیدن,leikata
1240,schneiden::V,بریدن,leikata
1241,rütteln::V,لرزاندن,ravistaa
1242,rütteln::V,تکان دادن,ravistaa
1243,schütteln::V,تکان دادن,pudistaa
1244,schwenken::V,تاب دادن,heiluttaa
1245,schütten::V,ریختن,kaataa
1246,füllen::V,پر کردن,täyttää
1247,einwickeln::V,پیچیدن,kääriä
1248,tragen::V,بردن,kantaa
1249,tragen::V,حمل کردن,kantaa
1250,schleppen::V,کشیدن,raahata
1251,ziehen::V,کشیدن,vetää
1252,aufbewahren::V,نگهداری کردن,säilyttää
1253,werfen::V,انداختن,viskata
1254,werfen::V,پرتاب کردن,viskata
1255,fangen::V,گرفتن,napata
1256,fangen::V,گرفتن,ottaa kiinni
1257,packen::V,گرفتن,tarttua
1258,verstecken::V,قایم کردن,kätkeä
1259,verstecken::V,قایم کردن,piilottaa
1260,verstecken::V,پنهان کردن,kätkeä
1261,verstecken::V,پنهان کردن,piilottaa
1262,teilen::V,قسمت کردن,jakaa
1263,teilen::V,تقسیم کردن,jakaa
1264,schicken::V,فرستادن,lähettää
1265,schicken::V,ارسال کردن,lähettää
1266,bringen::V,آوردن,viedä
1267,hinzufügen::V,افزودن,lisätä
1268,hinzufügen::V,اضافه کردن,lisätä
1269,bekommen::V,گرفتن,saada
1270,erhalten::V,دریافت کردن,saada
1271,nehmen::V,گرفتن,ottaa
1272,nehmen::V,برداشتن,ottaa
1273,wählen::V,انتخاب کردن,valita
1274,auswählen::V,برگزیدن,valikoida
1275,bewahren::V,حفظ کردن,säilyttää
1276,bewahren::V,حفاظت کردن,säilyttää
1277,behindern::V,مانع بودن,estää
1278,verderben::V,از بین بردن,pilata
1279,verderben::V,از بین بردن,turmella
1280,beschädigen::V,صدمه زدن,vioittaa
1281,beschädigen::V,صدمه زدن,vahingoittaa
1282,zerbrechen::V,شکستن,rikkoa
1283,zerreißen::V,دریدن,repiä rikki
1284,zerreißen::V,دریدن,repiä palasiksi
1285,zerreißen::V,پاره کردن,repiä rikki
1286,zerreißen::V,پاره کردن,repiä palasiksi
1287,zerstören::V,خراب کردن,hävittää
1288,zerstören::V,ویران کردن,hävittää
1289,verbrennen::V,سوزاندن,polttaa
1290,geben::V,دادن,antaa
1291,reichen::V,دادن,ojentaa
1292,schenken::V,هدیه دادن,lahjoittaa
1293,versprechen::V,قول دادن,luvata
1294,versprechen::V,وعده دادن,luvata
1295,wünschen::V,آرزو کردن,toivottaa
1296,loben::V,ستایش کردن,ylistää
1297,küssen::V,بوسیدن,suudella
1298,wiegen::V,نوسان کردن,tuudittaa
1299,wiegen::V,نوسان کردن,keinuttaa
1300,zudecken::V,پوشاندن,peittää
1301,wecken::V,بیدار کردن,herättää
1302,zeigen::V,نشان دادن,näyttää
1303,zeigen::V,نشان دادن,osoittaa
1304,führen::V,رهنمائی کردن,johdattaa
1305,lehren::V,آموختن,opettaa
1306,lehren::V,یاد دادن,opettaa
1307,unterrichten::V,درس دادن,opettaa
1308,unterrichten::V,تدریس کردن,opettaa
1309,aufziehen::V,تربیت کردن,kasvattaa
1310,leiten::V,اداره کردن,johtaa
1311,antreiben::V,عجله دادن,hoputtaa
1312,lassen::V,وادار کردن,antaa
1313,einladen::V,دعوت کردن,kutsua
1314,einladen::V,مهمان کردن,kutsua
1315,vereinigen::V,یکی کردن,yhdistää
1316,vereinigen::V,متحد کردن,yhdistää
1317,besuchen::V,دیدار کردن,vierailla
1318,treffen::V,ملاقات کردن,tavata
1319,sich versammeln::V,جمع شدن,kokoontua
1320,spielen::V,بازی کردن,pelata
1321,spielen::V,بازی کردن,leikkiä
1322,singen::V,آواز خواندن,laulaa
1323,tanzen::V,رقصیدن,tanssia
1324,sich trennen::V,جدا شدن,erota
1325,verlassen::V,ترک کردن,jättää
1326,retten::V,نجات دادن,pelastaa
1327,bewachen::V,حراست کردن,vartioida
1328,schützen::V,حفظ کردن,suojella
1329,verteidigen::V,دفاع کردن,puolustaa
1330,sich schlagen::V,کتک‌کاری کردن,tapella
1331,schießen::V,تیر زدن,ampua
1332,siegen::V,پیروز شدن,voittaa
1333,ärgern::V,ناراحت کردن,ärsyttää
1334,schlagen::V,زدن,lyödä
1335,schlagen::V,کوبیدن,lyödä
1336,treten::V,لگد زدن,potkaista
1337,stechen::V,چاقو زدن,pistää
1338,stoßen::V,هل دادن,sysätä
1339,stoßen::V,هل دادن,työntää
1340,stehlen::V,دزدیدن,varastaa
1341,stören::V,مزاحم شدن,häiritä
1342,belästigen::V,زحمت دادن,häiritä
1343,verbergen::V,پنهان کردن,kätkeä
1344,täuschen::V,گول زدن,harhauttaa
1345,täuschen::V,فریب دادن,harhauttaa
1346,betrügen::V,گول زدن,pettää
1347,betrügen::V,گول زدن,petkuttaa
1348,betrügen::V,فریب دادن,pettää
1349,betrügen::V,فریب دادن,petkuttaa
1350,töten::V,کشتن,tappaa
1351,wohnen::V,منزل داشتن,asua
1352,wohnen::V,سکونت داشتن,asua
1353,arbeiten::V,کار کردن,tehdä työtä
1354,arbeiten::V,کار کردن,työskennellä
1355,sammeln::V,جمع کردن,koota
1356,sammeln::V,جمع کردن,kerätä
1357,pflücken::V,چیدن,poimia
1358,jagen::V,شکار کردن,metsästää
1359,fischen::V,صید کردن,kalastaa
1360,fischen::V,ماهی‌گیری کردن,kalastaa
1361,fassen::V,گرفتن,pyydystää
1362,fassen::V,گرفتن,saalistaa
1363,hüten::V,چراندن,paimentaa
1364,hüten::V,مراقبت کردن,paimentaa
1365,treiben::V,راندن,ajaa
1366,anbinden::V,متصل کردن,kytkeä
1367,füttern::V,غذا دادن,ruokkia
1368,melken::V,دوشیدن,lypsää
1369,hacken::V,خرد کردن,hakata
1370,gießen::V,ریختن,kastella
1371,reifen::V,رسیدن,kypsyä
1372,zubereiten::V,طبخ کردن,valmistaa
1373,zubereiten::V,آماده کردن,valmistaa
1374,kochen::V,پختن,keittää
1375,kochen::V,آشپزی کردن,keittää
1376,backen::V,پختن,leipoa
1377,braten::V,سرخ کردن,paistaa
1378,umrühren::V,هم زدن,hämmentää
1379,stricken::V,بافتن,kutoa
1380,stricken::V,بافتن,neuloa
1381,nähen::V,دوختن,ommella
1382,färben::V,رنگ زدن,värjätä
1383,färben::V,رنگ زدن,värittää
1384,reinigen::V,پاک کردن,puhdistaa
1385,reinigen::V,تمیز کردن,puhdistaa
1386,waschen::V,شستن,pestä
1387,abwischen::V,زدودن,pyyhkiä
1388,spülen::V,شستن,huuhtoa
1389,fegen::V,جارو کردن,pyyhkäistä
1390,kehren::V,جارو کردن,lakaista
1391,baden::V,شنا کردن,kylpeä
1392,baden::V,حمام کردن,kylpeä
1393,sich waschen::V,شستشو کردن,peseytyä
1394,ausziehen::V,درآوردن,riisua
1395,anziehen::V,پوشیدن,pukea ylleen
1396,sich anziehen::V,لباس پوشیدن,pukeutua
1397,kämmen::V,شانه زدن,kammata
1398,schmücken::V,زینت دادن,koristaa
1399,schmücken::V,زینت دادن,kaunistaa
1400,sagen::V,گفتن,sanoa
1401,sprechen::V,حرف زدن,puhua
1402,sprechen::V,صحبت کردن,puhua
1403,reden::V,حرف زدن,keskustella
1404,reden::V,صحبت کردن,keskustella
1405,sich unterhalten::V,گپ زدن,jutella
1406,fragen::V,پرسیدن,kysyä
1407,fragen::V,سؤال کردن,kysyä
1408,bitten::V,خواهش کردن,pyytää
1409,bitten::V,درخواست کردن,pyytää
1410,erzählen::V,نقل کردن,kertoa
1411,erzählen::V,حکایت کردن,kertoa
1412,mitteilen::V,خبر دادن,ilmoittaa
1413,nennen::V,نامیدن,kutsua
1414,nennen::V,نامیدن,nimittää
1415,rufen::V,صدا کردن,kutsua
1416,prahlen::V,پز آمدن,kerskailla
1417,übersetzen::V,ترجمه کردن,kääntää
1418,denken::V,فکر کردن,miettiä
1419,denken::V,فکر کردن,ajatella
1420,glauben::V,باور کردن,uskoa
1421,glauben::V,عقیده داشتن,uskoa
1422,bemerken::V,متوجه شدن,huomata
1423,erkennen::V,شناختن,tunnistaa
1424,erkennen::V,تشخیص دادن,tunnistaa
1425,begreifen::V,فهمیدن,ymmärtää
1426,begreifen::V,درک کردن,ymmärtää
1427,verstehen::V,فهمیدن,ymmärtää
1428,lernen::V,آموختن,oppia
1429,lernen::V,یاد گرفتن,oppia
1430,wissen::V,دانستن,tietää
1431,sich erinnern an::V,به یاد آوردن,muistaa
1432,vergessen::V,فراموش کردن,unohtaa
1433,messen::V,اندازه گرفتن,mitata
1434,zählen::V,شمردن,laskea
1435,rechnen::V,حساب کردن,laskea
1436,lesen::V,خواندن,lukea
1437,malen::V,نقاشی کردن,maalata
1438,zeichnen::V,کشیدن,piirtää
1439,zeichnen::V,کشیدن,piirustaa
1440,zeichnen::V,رسم کردن,piirtää
1441,zeichnen::V,رسم کردن,piirustaa
1442,schreiben::V,نوشتن,kirjoittaa
1443,besitzen::V,داشتن,omistaa
1444,kaufen::V,خریدن,ostaa
1445,kaufen::V,خرید کردن,ostaa
1446,verkaufen::V,فروختن,myydä
1447,bezahlen::V,پرداختن,maksaa
1448,zahlen::V,پرداخت کردن,maksaa
1449,beherrschen::V,مسلط بودن,hallita
1450,ertragen::V,تحمل کردن,kestää
