,Concept_ID,cs,hr
846,jetzt::ADV,teď,sada
847,jetzt::ADV,nyní,sad
848,jetzt::ADV,nyní,sada
849,heute::ADV,dnes,danas
850,heute::ADV,dneska,danas
851,morgen::ADV,zítra,sutra
852,bald::ADV,brzo,skoro
853,bald::ADV,brzo,doskora
854,dann::ADV,pak,zatim
855,dann::ADV,potom,zatim
856,gestern::ADV,včera,juče
857,gestern::ADV,včera,jučer
858,einst::ADV,kdysi,negda
859,einst::ADV,kdysi,nekada
860,damals::ADV,tehdy,tada
861,damals::ADV,tehdy,onda
862,damals::ADV,tenkrát,tada
863,damals::ADV,tenkrát,onda
864,danach::ADV,podle toho,poslije
865,danach::ADV,podle toho,nakon toga
866,vorher::ADV,dříve,prije
867,vorher::ADV,dříve,prije toga
868,vorher::ADV,napřed,prije
869,vorher::ADV,napřed,prije toga
870,zuerst::ADV,nejprve,prvo
871,zuerst::ADV,nejprve,najprije
872,zuerst::ADV,nejdříve,prvo
873,zuerst::ADV,nejdříve,najprije
874,einmal::ADV,jednou,jednom
875,einmal::ADV,jednou,jedanput
876,manchmal::ADV,někdy,katkad
877,manchmal::ADV,někdy,katkada
878,oft::ADV,často,često
879,immer::ADV,vždy,vazda
880,immer::ADV,vždy,uvijek
881,immer::ADV,stále,vazda
882,immer::ADV,stále,uvijek
883,niemals::ADV,nikdy,nikad
884,niemals::ADV,nikdy,nikada
885,hier::ADV,zde,tu
886,hier::ADV,zde,ovdje
887,hier::ADV,tady,tu
888,hier::ADV,tady,ovdje
889,hierhin::ADV,sem,amo
890,hierhin::ADV,sem,ovamo
891,von hier::ADV,odtud,odavde
892,dort::ADV,tam,ondje
893,dorthin::ADV,tam,onamo
894,geradeaus::ADV,rovně,ravno
895,vorwärts::ADV,kupředu,naprijed
896,rückwärts::ADV,zpět,natrag
897,zurück::ADV,zpět,nazad
898,zurück::ADV,zpět,natrag
899,zurück::ADV,nazpět,nazad
900,zurück::ADV,nazpět,natrag
901,unten::ADV,dole,dolje
902,hinab::ADV,dolů,nizbrdo
903,oben::ADV,nahoře,gore
904,oben::ADV,navrchu,gore
905,hinauf::ADV,nahoru,uzbrdo
906,überall::ADV,všude,svuda
907,überall::ADV,všude,svagdje
908,nicht::ADV,ne,ne
909,ein wenig::ADV,trochu,malo
910,kaum::ADV,sotva,tek
911,kaum::ADV,sotva,jedva
912,sehr::ADV,velmi,jako
913,sehr::ADV,velmi,veoma
914,sehr::ADV,velice,jako
915,sehr::ADV,velice,veoma
916,so::ADV,tak,tako
917,so::ADV,tak,ovako
918,so::ADV,takto,tako
919,so::ADV,takto,ovako
920,noch::ADV,ještě,još
921,nur::ADV,jen,samo
922,nur::ADV,jenom,samo
923,schon::ADV,už,već
924,schon::ADV,již,već
925,wieder::ADV,zase,opet
926,wieder::ADV,zase,ponovo
927,vergebens::ADV,marně,uzalud
928,vergebens::ADV,marně,zabadava
929,vor::PRP,před,pred
930,vor::PRP,před,ispred
931,hinter::PRP,za,za
932,hinter::PRP,za,iza
933,unter::PRP,pod,pod
934,unter::PRP,pod,ispod
935,durch::PRP,skrz,po
936,durch::PRP,skrz,kroz
937,neben::PRP,vedle,kraj
938,neben::PRP,vedle,pored
939,neben::PRP,vedle,pokraj
940,zwischen::PRP,mezi,među
941,zwischen::PRP,mezi,između
942,wegen::PRP,pro,radi
943,wegen::PRP,pro,zbog
944,dies::PRN,toto,ovo
945,dies::PRN,tohle,ovo
946,das::PRN,to,to
947,das::PRN,to,ono
948,alles::PRN,všechno,sve
949,ich::PRN,já,ja
950,du::PRN,ty,ti
951,er::PRN,on,on
952,wir::PRN,my,mi
953,ihr::PRN,vy,vi
954,sie::PRN,oni,oni
955,was::FPRN,co,što
956,wer::FPRN,kdo,tko
957,wo::FADV,kde,gdje
958,wohin::FADV,kam,kuda
959,wohin::FADV,kam,kamo
960,wie::FADV,jak,kako
961,warum::FADV,proč,zašto
962,wieviel::FNUM,kolik,koliko
963,eins::NUM,jeden,jedan
964,zwei::NUM,dva,dva
965,drei::NUM,tři,tri
966,vier::NUM,čtyři,četiri
967,fünf::NUM,pět,pet
968,sechs::NUM,šest,šest
969,sieben::NUM,sedm,sedam
970,acht::NUM,osm,osam
971,neun::NUM,devět,devet
972,zehn::NUM,deset,deset
973,elf::NUM,jedenáct,jedanaest
974,zwölf::NUM,dvanáct,dvanaest
975,zwanzig::NUM,dvacet,dvadeset
976,dreißig::NUM,třicet,trideset
977,vierzig::NUM,čtyřicet,četrdeset
978,fünfzig::NUM,padesát,pedeset
979,sechzig::NUM,šedesát,šezdeset
980,siebzig::NUM,sedmdesát,sedamdeset
981,achtzig::NUM,osmdesát,osamdeset
982,neunzig::NUM,devadesát,devetdeset
983,hundert::NUM,sto,sto
984,tausend::NUM,tisíc,tisuća
985,und::CNJ,a,i
986,und::CNJ,a,te
987,oder::CNJ,nebo,ili
988,stehen::V,stát,stajati
989,sitzen::V,sedět,sjediti
990,liegen::V,ležet,ležati
991,hängen::V,viset,visiti
992,werden::V,stát se,postati
993,werden::V,stát se,činiti se
994,passieren::V,stát se,desiti se
995,passieren::V,stát se,dogoditi se
996,beginnen::V,počít,početi
997,enden::V,končit,prestati
998,enden::V,končit,svršiti se
999,enden::V,skončit,prestati
1000,enden::V,skončit,svršiti se
1001,wechseln::V,měnit se,mijenjati se
1002,aufgehen[Sonne]::V,vyjít,izići
1003,untergehen[Sonne]::V,zapadnout,zaći
1004,scheinen[Sonne]::V,svítit,sijati
1005,donnern::V,hřmět,grmjeti
1006,wehen::V,vát,duhati
1007,wehen::V,vanout,duhati
1008,strömen::V,proudit,strujati
1009,fließen::V,téct,teći
1010,sich drehen::V,točit se,obrtati se
1011,sich drehen::V,točit se,vrtjeti se
1012,schwanken::V,kolísat,teturati
1013,schwanken::V,kolísat,kolebati se
1014,schwanken::V,houpat se,teturati
1015,schwanken::V,houpat se,kolebati se
1016,schwingen::V,kývat se,njihati
1017,schwingen::V,kývat se,titrati
1018,fallen::V,padat,padati
1019,brennen::V,hořet,gorjeti
1020,rauchen::V,kouřit,dimiti se
1021,regnen::V,pršet,kišiti
1022,regnen::V,pršet,daždjeti
1023,gefrieren::V,zamrznout,smrznuti se
1024,tauen::V,tát,kopnjeti
1025,tauen::V,tát,kraviti se
1026,schmelzen::V,tavit,topiti se
1027,trocknen::V,schnout,sušiti se
1028,sieden::V,vřít,kipjeti
1029,sieden::V,vřít,ključati
1030,faulen::V,hnít,gnjiti
1031,verfaulen::V,shnít,sagnjiti
1032,reißen::V,roztrhat se,otrgnuti se
1033,versinken::V,topit se,tonuti
1034,versinken::V,topit se,propasti
1035,versinken::V,ponořit se,tonuti
1036,versinken::V,ponořit se,propasti
1037,vergehen::V,plynout,prolaziti
1038,erscheinen::V,objevit se,pojaviti se
1039,verschwinden::V,zmizet,nestati
1040,verschwinden::V,zmizet,izgubiti se
1041,sinken::V,klesat,trgnuti
1042,sinken::V,klesat,spustiti se
1043,abnehmen::V,ubýt,opasti
1044,zunehmen::V,přibýt,povećati se
1045,steigen::V,stoupat,uzići
1046,steigen::V,stoupat,nadoći
1047,wachsen::V,růst,rasti
1048,glänzen::V,lesknout se,blistati
1049,glänzen::V,lesknout se,sjati se
1050,funkeln::V,jiskřit se,svjetlucati
1051,lärmen::V,dělat hluk,bučati
1052,lärmen::V,dělat hluk,galamiti
1053,läuten::V,zvonit,zvoniti
1054,klingeln::V,zvonit,zvoniti
1055,klirren::V,řinčet,zvečati
1056,brausen::V,hučet,hujati
1057,rauschen::V,šumět,šumiti
1058,rauschen::V,šumět,šuškati
1059,klingen::V,znít,zvučati
1060,bellen::V,štěkat,lajati
1061,heulen::V,výt,zavijati
1062,blasen::V,foukat,puhati
1063,pfeifen::V,pískat,fućkati
1064,schreien::V,křičet,vikati
1065,schreien::V,křičet,kričati
1066,stöhnen::V,sténat,stenjati
1067,zittern::V,třást se,drhtati
1068,zittern::V,třást se,trepetati
1069,leben::V,žít,živjeti
1070,geboren werden::V,rodit se,roditi se
1071,atmen::V,dýchat,disati
1072,trinken::V,pít,piti
1073,essen::V,jíst,jesti
1074,schlucken::V,polykat,gutati
1075,müde werden::V,unavit se,umoriti se
1076,einschlafen::V,usnout,usnuti
1077,einschlafen::V,usnout,zaspati
1078,schlafen::V,spát,spati
1079,aufwachen::V,probudit se,probuditi se
1080,aufstehen::V,vstát,ustati
1081,sich erholen::V,zotavovat se,odmoriti se
1082,krank werden::V,onemocnět,oboljeti se
1083,krank werden::V,onemocnět,razboljeti se
1084,krank sein::V,být nemocný,bolovati
1085,schmerzen::V,bolet,boljeti
1086,husten::V,kašlat,kašljati
1087,genesen::V,uzdravit se,ozdraviti
1088,genesen::V,uzdravit se,oporaviti se
1089,sterben::V,umřít,umrijeti
1090,umkommen::V,zahynout,skapati
1091,sich bewegen::V,pohnout se,gibati se
1092,sich bewegen::V,pohnout se,kretati se
1093,sich rühren::V,hnout se,maknuti se
1094,sich erheben::V,zdvihnout se,dići se
1095,sich setzen::V,posadit se,sjesti
1096,hinfallen::V,upadnout,pasti
1097,laufen::V,běžet,hodati
1098,schreiten::V,kráčet,stupati
1099,spazierengehen::V,procházet se,šetati se
1100,eilen::V,spěchat,hitati
1101,sich beeilen::V,pospíšit si,požuriti se
1102,sausen::V,fičet,juriti
1103,rennen::V,pádit,trčati
1104,springen::V,skákat,skakati
1105,klettern::V,lézt,popeti se
1106,klettern::V,lézt,penjati se
1107,klettern::V,šplhat,popeti se
1108,klettern::V,šplhat,penjati se
1109,schaukeln::V,houpat,ljuljati se
1110,kriechen::V,lézt,puzati
1111,kriechen::V,lézt,gmizati
1112,kriechen::V,plazit se,puzati
1113,kriechen::V,plazit se,gmizati
1114,schwimmen::V,plavat,plivati
1115,tauchen::V,nořit se,roniti
1116,tauchen::V,nořit se,gnjuriti
1117,rudern::V,veslovat,veslati
1118,fahren::V,jet,voziti se
1119,fahren::V,jezdit,voziti se
1120,fliegen::V,létat,letjeti
1121,fliegen::V,létat,lijetati
1122,gehen::V,jít,ići
1123,weggehen::V,odejít,otići
1124,abfahren::V,odjet,krenuti
1125,abfahren::V,odjet,otputovati
1126,anhalten::V,zastavit se,stati
1127,anhalten::V,zastavit se,zaustaviti
1128,hineingehen::V,vcházet se,ulaziti
1129,eintreten::V,vstoupit,ući
1130,kommen::V,přijít,doći
1131,ankommen::V,dojít,stići
1132,zurückkommen::V,vrátit se,vratiti se
1133,zurückkommen::V,vrátit se,povratiti se
1134,bleiben::V,zůstat,ostati
1135,warten::V,čekat,čekati
1136,erwarten::V,čekat na,očekivati
1137,suchen::V,hledat,tražiti
1138,finden::V,najít,naći
1139,versuchen::V,zkoušet,pokušati
1140,vorbereiten::V,připravit,spremiti
1141,vorbereiten::V,připravit,pripremiti
1142,lieben::V,milovat,voljeti
1143,mögen::V,mít rád,voljeti
1144,lachen::V,smát se,smijati se
1145,rühren::V,dojmout,taknuti
1146,weinen::V,plakat,plakati
1147,schimpfen::V,nadávat,psovati
1148,sich ärgern::V,pohoršit se,ljutiti se
1149,sich fürchten::V,bát se,bojati se
1150,fürchten::V,bát se,bojati se
1151,fliehen::V,utéct,pobjeći
1152,flüchten::V,prchnout,utjeći
1153,sehen::V,vidět,vidjeti
1154,anschauen::V,podívat se na,ogledati
1155,ansehen::V,sledovat,gledati
1156,hören::V,slyšet,čuti
1157,zuhören::V,poslouchat,slušati
1158,probieren::V,ochutnávat,probati
1159,riechen::V,cítit,osjećati miris
1160,fühlen::V,cítit,osjećati
1161,scheinen::V,zdát se,činiti se
1162,zu sehen sein::V,moci být viděn,biti vidljiv
1163,vernehmen::V,uslyšet,saznati
1164,frieren::V,mrznout,zima je
1165,tun::V,dělat,raditi
1166,können::V,moct,moći
1167,wollen::V,chtít,htjeti
1168,anfangen::V,začít,početi
1169,beenden::V,ukončit,svršiti
1170,beenden::V,ukončit,dovršiti
1171,aufhören::V,přestat,prestati
1172,gelingen::V,podařit se,uspjeti
1173,geraten::V,dařit se,desiti se
1174,öffnen::V,otevřít,otvoriti
1175,schließen::V,zavřít,zatvoriti
1176,stellen::V,postavit,metnuti
1177,stellen::V,postavit,postaviti
1178,setzen::V,posadit,posaditi
1179,legen::V,klást,polagati
1180,legen::V,položit,polagati
1181,berühren::V,dotýkat se,doticati
1182,berühren::V,dotýkat se,dodirivati
1183,verbinden::V,spojit,spojiti
1184,verbinden::V,spojit,zavezati
1185,bedecken::V,pokrýt,pokriti
1186,aufhängen::V,oběsit,objesiti
1187,aufhängen::V,pověsit,objesiti
1188,anzünden::V,zapálit,upaliti
1189,anzünden::V,zapálit,zapaliti
1190,anzünden::V,podpálit,upaliti
1191,anzünden::V,podpálit,zapaliti
1192,aufheben::V,zvednout,podići
1193,aufheben::V,zvednout,podignuti
1194,aufheben::V,zdvihnout,podići
1195,aufheben::V,zdvihnout,podignuti
1196,zurücklassen::V,zanechat,ostaviti
1197,zurücklassen::V,zanechat,pustiti natrag
1198,verlieren::V,ztratit,izgubiti
1199,fallen lassen::V,upustit,ispustiti
1200,machen::V,udělat,uraditi
1201,machen::V,udělat,načiniti
1202,machen::V,udělat,napraviti
1203,herstellen::V,vyrobit,proizvesti
1204,bauen::V,stavět,graditi
1205,bauen::V,budovat,graditi
1206,reparieren::V,opravit,popraviti
1207,verbessern::V,zlepšit,poboljšati
1208,ändern::V,změnit,promijeniti
1209,graben::V,rýt,kopati
1210,graben::V,rýt,kopkati
1211,graben::V,kopat,kopati
1212,graben::V,kopat,kopkati
1213,beugen::V,ohnout,saviti
1214,biegen::V,ohnout,saviti
1215,biegen::V,ohnout,sagnuti
1216,drehen::V,točit,vrtjeti
1217,wenden::V,obrátit,obrnuti
1218,umdrehen::V,obrátit,okrenuti
1219,umdrehen::V,obrátit,prevŕnuti
1220,heben::V,zdvihnout,dizati
1221,hochheben::V,zvednout,dignuti
1222,ergreifen::V,chopit se,uhvatiti
1223,ergreifen::V,chopit se,prihvatiti
1224,halten::V,držet,držati
1225,drücken::V,stisknout,pritiskivati
1226,schieben::V,posouvat,gurati
1227,kratzen::V,škrábat,česati
1228,kratzen::V,škrábat,grepsti
1229,lecken::V,lízat,lizati
1230,beißen::V,kousat,ujesti
1231,beißen::V,kousat,gristi
1232,abreißen::V,utrhat,otkinuti
1233,abreißen::V,odtrhat,otkinuti
1234,abschneiden::V,uřezat,odrezati
1235,abschneiden::V,ukrojit,odrezati
1236,binden::V,přivázat,vezati
1237,stecken::V,strčit,turiti
1238,brechen::V,lomit,slomiti
1239,klopfen::V,ťukat,lupati
1240,klopfen::V,ťukat,kucati
1241,klopfen::V,klepat,lupati
1242,klopfen::V,klepat,kucati
1243,hauen::V,bít,tući
1244,hauen::V,bít,udarati
1245,kleben::V,lepit,lijepiti
1246,reiben::V,třít,trti
1247,streichen::V,mazat,namazati
1248,schleifen::V,brousit,brusiti
1249,schneiden::V,řezat,rezati
1250,schneiden::V,střihat,rezati
1251,rütteln::V,třást,drmati
1252,rütteln::V,otřást,drmati
1253,schütteln::V,třást,tresti
1254,schütteln::V,zatřást,tresti
1255,schwenken::V,mávat,mahati
1256,schütten::V,nasypat,sipati
1257,schütten::V,nasypat,lijevati
1258,füllen::V,naplnit,napuniti
1259,einwickeln::V,zavinout,umotati
1260,einwickeln::V,zavinout,zamotati
1261,tragen::V,nést,nositi
1262,schleppen::V,vléct,tegliti
1263,ziehen::V,tahat,vući
1264,ziehen::V,táhnout,vući
1265,aufbewahren::V,schovat,čuvati
1266,werfen::V,házet,bacati
1267,fangen::V,chytat,loviti
1268,fangen::V,chytat,hvatati
1269,packen::V,uchvátit,ščepati
1270,packen::V,uchvátit,zgrabiti
1271,verstecken::V,schovat,sakriti
1272,teilen::V,rozdělit,podijeliti
1273,schicken::V,posílat,slati
1274,bringen::V,přinést,donijeti
1275,hinzufügen::V,připojit,dodati
1276,hinzufügen::V,připojit,pridati
1277,bekommen::V,dostat,dobiti
1278,erhalten::V,uchovat,primiti
1279,nehmen::V,vzít,uzeti
1280,wählen::V,zvolit,izabrati
1281,auswählen::V,vybrat,odabrati
1282,bewahren::V,uchránit,sačuvati
1283,behindern::V,překážet,smetati
1284,verderben::V,zkazit,pokvariti
1285,beschädigen::V,porušit,oštetiti
1286,beschädigen::V,poškodit,oštetiti
1287,zerbrechen::V,rozlámat,razbiti
1288,zerbrechen::V,rozlámat,prelomiti
1289,zerreißen::V,roztrhnout,poderati
1290,zerreißen::V,roztrhnout,rastrgnuti
1291,zerstören::V,zničit,razoriti
1292,zerstören::V,zničit,razrušiti
1293,verbrennen::V,spálit,spaliti
1294,verbrennen::V,spálit,sagorjeti
1295,geben::V,dát,dati
1296,reichen::V,podat,pružiti
1297,schenken::V,darovat,darivati
1298,versprechen::V,slíbit,obećati
1299,wünschen::V,přát,željeti
1300,loben::V,chválit,hvaliti
1301,küssen::V,líbat,ljubiti
1302,wiegen::V,chovat,njihati
1303,wiegen::V,chovat,ljuljati
1304,wiegen::V,kolébat,njihati
1305,wiegen::V,kolébat,ljuljati
1306,zudecken::V,přikrýt,pokriti
1307,zudecken::V,přiklopit,pokriti
1308,wecken::V,vzbudit,probuditi
1309,zeigen::V,ukázat,pokazati
1310,führen::V,vést,voditi
1311,lehren::V,učit,učiti
1312,unterrichten::V,vyučovat,poučiti
1313,aufziehen::V,vychovat,uzgajati
1314,leiten::V,vodit,upravljati
1315,antreiben::V,nutit,natjeravati
1316,lassen::V,dát,dati
1317,einladen::V,pozvat,pozvati
1318,vereinigen::V,spojit,ujediniti
1319,besuchen::V,návštívit,posjetiti
1320,treffen::V,potkat,sresti
1321,sich versammeln::V,shromáždit se,okupiti se
1322,spielen::V,hrát,igrati se
1323,singen::V,zpívat,pjevati
1324,tanzen::V,tančit,plesati
1325,sich trennen::V,rozejít se,razići se
1326,verlassen::V,opustit,ostaviti
1327,verlassen::V,opustit,napustiti
1328,retten::V,zachránit,spasiti
1329,bewachen::V,hlídat,čuvati
1330,bewachen::V,hlídat,stražariti
1331,schützen::V,chránit,čuvati
1332,verteidigen::V,obhájit,obraniti
1333,sich schlagen::V,bít se,biti se
1334,sich schlagen::V,bít se,udariti se
1335,schießen::V,střílet,pucati
1336,schießen::V,střílet,strijeljati
1337,siegen::V,zvítězit,pobijediti
1338,ärgern::V,zlobit,ljutiti
1339,ärgern::V,pohoršit,ljutiti
1340,schlagen::V,udeřit,biti
1341,schlagen::V,udeřit,udariti
1342,schlagen::V,praštit,biti
1343,schlagen::V,praštit,udariti
1344,treten::V,kopnout,šutnuti
1345,stechen::V,bodnout,ubosti
1346,stechen::V,píchnout,ubosti
1347,stoßen::V,strčit,gurnuti
1348,stehlen::V,ukrást,ukrasti
1349,stören::V,vyrušit,smetati
1350,belästigen::V,obtěžovat,smetati
1351,belästigen::V,obtěžovat,dosaditi
1352,verbergen::V,skrýt,skriti
1353,täuschen::V,klamat,obmanuti
1354,betrügen::V,podvést,prevarati
1355,töten::V,zabít,ubiti
1356,wohnen::V,bydlit,stanovati
1357,arbeiten::V,pracovat,raditi
1358,sammeln::V,sebrat,sabrati
1359,pflücken::V,česat,ubrati
1360,jagen::V,uhonit,loviti
1361,fischen::V,chytat ryby,ribati
1362,fischen::V,chytat ryby,loviti ribu
1363,fassen::V,ulovit,uloviti
1364,hüten::V,pást,pasti
1365,treiben::V,hnát,goniti
1366,anbinden::V,přivázat,privezati
1367,füttern::V,krmit,hraniti
1368,melken::V,dojit,musti
1369,hacken::V,seknout,sjeckati
1370,gießen::V,zalít,politi
1371,reifen::V,uzrát,sazreti
1372,zubereiten::V,připravit,prigotoviti
1373,kochen::V,vařit,kuhati
1374,backen::V,péct,peći
1375,braten::V,smažit,peći
1376,braten::V,smažit,pržiti
1377,umrühren::V,zamíchat,promiješati
1378,stricken::V,plést,plesti
1379,nähen::V,šít,šiti
1380,färben::V,nabarvit,obojiti
1381,reinigen::V,očistit,očistiti
1382,reinigen::V,očistit,počistiti
1383,waschen::V,mýt,prati
1384,abwischen::V,utřít,otrti
1385,spülen::V,spláchnout,isprati
1386,spülen::V,spláchnout,oplakati
1387,fegen::V,zamést,mesti
1388,fegen::V,zamést,pomesti
1389,kehren::V,mést,mesti
1390,baden::V,koupat se,kupati se
1391,sich waschen::V,mýt se,umiti se
1392,sich waschen::V,mýt se,prati se
1393,ausziehen::V,svléct,svući
1394,anziehen::V,obléct,obući
1395,sich anziehen::V,oblékat se,obući se
1396,kämmen::V,učesat,češljati
1397,schmücken::V,ozdobit,uresiti
1398,schmücken::V,ozdobit,nakititi
1399,sagen::V,říct,reći
1400,sagen::V,říct,kazati
1401,sprechen::V,mluvit,govoriti
1402,reden::V,hovořit,govoriti
1403,reden::V,hovořit,besjediti
1404,sich unterhalten::V,povídat se,razgovarati se
1405,fragen::V,zeptat se,pitati
1406,bitten::V,prosit,moliti
1407,erzählen::V,povídat,ispričati
1408,erzählen::V,povídat,pripovjediti
1409,mitteilen::V,sdělit,saopćiti
1410,mitteilen::V,oznámit,saopćiti
1411,nennen::V,nazvat,nazvati
1412,rufen::V,volat,zvati
1413,rufen::V,volat,dozvati
1414,rufen::V,zavolat,zvati
1415,rufen::V,zavolat,dozvati
1416,prahlen::V,chlubit se,hvalisati se
1417,übersetzen::V,přeložit,prevesti
1418,denken::V,myslit,misliti
1419,glauben::V,věřit,vjerovati
1420,bemerken::V,zpozorovat,zapaziti
1421,bemerken::V,zpozorovat,primijetiti
1422,erkennen::V,poznat,prepoznati
1423,begreifen::V,pochopit,pojmiti
1424,begreifen::V,pochopit,shvatiti
1425,verstehen::V,porozumět,razabrati
1426,lernen::V,učit se,učiti se
1427,wissen::V,vědět,znati
1428,sich erinnern an::V,vzpomínat si na,sjetiti se
1429,vergessen::V,zapomínat,zaboraviti
1430,messen::V,měřit,mjeriti
1431,zählen::V,spočítat,brojiti
1432,rechnen::V,počítat,računati
1433,lesen::V,číst,čitati
1434,malen::V,malovat,slikati
1435,zeichnen::V,rýsovat,crtati
1436,schreiben::V,psát,pisati
1437,besitzen::V,mít,imati
1438,besitzen::V,mít,posjedovati
1439,besitzen::V,vlastnit,imati
1440,besitzen::V,vlastnit,posjedovati
1441,kaufen::V,koupit,kupiti
1442,verkaufen::V,prodat,prodati
1443,verkaufen::V,prodat,raspačati
1444,bezahlen::V,zaplatit,platiti
1445,zahlen::V,platit,plaćati
1446,beherrschen::V,ovládat,vladati
1447,beherrschen::V,ovládat,gospodariti
1448,ertragen::V,snést,trpjeti
1449,ertragen::V,snést,podnijeti
