,Concept_ID,eu,bn
716,gut::A,on,ভালো
717,schlecht::A,txar,মন্দ
718,richtig::A,zuzen,ঠিক
719,schlimm::A,larri,কদর্য
720,wahr::A,egiazko,বাস্তব
721,alt::A,zahar,পুরাতন
722,neu::A,berri,নব
723,neu::A,berri,নূতন
724,ehemalig::A,lehengo,পূর্বকালীন
725,alt[Lebewesen]::A,adindun,বৃদ্ধ
726,jung::A,gazte,তরুণ
727,arm::A,txiro,ক্ষুদ্র
728,arm::A,behartsu,ক্ষুদ্র
729,reich::A,dirudun,ধনবান্
730,bekannt::A,ezagun,সুপরিচিত
731,berühmt::A,entzun,বিখ্যাত
732,berühmt::A,ospetsu,বিখ্যাত
733,fremd::A,arrotz,বিদেশি
734,verschieden::A,ezberdin,বিসদৃশ
735,verschieden::A,desberdin,বিসদৃশ
736,nah::A,hurre,নিকটবতী
737,nah::A,hurbil,নিকটবতী
738,fern::A,urrun,দুরবতী
739,linker::A,ezker,বাম
740,rechter::A,eskuin,ডান
741,rechter::A,eskuin,ডাইন
742,anderer::A,beste,অন্যতর
743,erster::A,lehen,প্রথম
744,erster::A,aurren,প্রথম
745,zweiter::A,bigarren,দ্বিতীয়
746,dritter::A,hirugarren,তৃতীয়
747,letzter::A,azken,সর্বশেষ
748,letzter::A,hondar,সর্বশেষ
749,allein::ADV,bakarrik,একক
750,auf einmal::ADV,batera,জলদি
751,zusammen::ADV,elkarrekin,একসঙ্গে
752,lange::ADV,luzaro,লম্বা
753,plötzlich::ADV,bat-batean,হঠাৎ
754,sofort::ADV,berehala,মুহ্ণর্তমধ্যে
755,später::ADV,gero,পশ্চাতে
756,jetzt::ADV,orain,এখন
757,heute::ADV,gaur,আজ
758,morgen::ADV,bihar,আগামিকাল
759,bald::ADV,aurki,অস্পকালমধ্যে
760,bald::ADV,laster,অস্পকালমধ্যে
761,dann::ADV,ondoren,তখন
762,gestern::ADV,atzo,গতকাল
763,einst::ADV,antzina,একবার মাত্র
764,damals::ADV,orduan,তখন
765,danach::ADV,gerora,পরে
766,danach::ADV,ondoren,পরে
767,vorher::ADV,lehenago,আগে
768,zuerst::ADV,aurrena,আগে
769,zuerst::ADV,lehenbizi,আগে
770,einmal::ADV,behin,একবার
771,einmal::ADV,aldi bat,একবার
772,manchmal::ADV,batzuetan,কখনও কখনও
773,manchmal::ADV,zenbaitetan,কখনও কখনও
774,oft::ADV,maiz,ঘনঘন
775,oft::ADV,askotan,ঘনঘন
776,immer::ADV,beti,সর্বদা
777,niemals::ADV,inoiz ez,কখলও নহে
778,niemals::ADV,sekula ez,কখলও নহে
779,hier::ADV,hemen,এখানে
780,hierhin::ADV,hona,এখানে
781,von hier::ADV,hemendik,ত্রই স্তান হইতে
782,von hier::ADV,honetatik,ত্রই স্তান হইতে
783,dort::ADV,han,ওখানে
784,dorthin::ADV,hara,ওখানে
785,geradeaus::ADV,artez,অগ্রগামী
786,vorwärts::ADV,aurrera,সন্মুখিকে
787,rückwärts::ADV,atzera,খিরিয়া
788,rückwärts::ADV,atzerantz,খিরিয়া
789,zurück::ADV,atzera,পিঠ
790,unten::ADV,behean,নীচে
791,hinab::ADV,behera,নিম্নগামী
792,hinab::ADV,beherantz,নিম্নগামী
793,oben::ADV,goian,উপরে
794,hinauf::ADV,gora,উচ্চতর অংশে
795,hinauf::ADV,gorantz,উচ্চতর অংশে
796,überall::ADV,edonon,সর্বত্র
797,nicht::ADV,ez,না
798,ein wenig::ADV,apur bat,অল্প
799,ein wenig::ADV,pixka bat,অল্প
800,kaum::ADV,ozta,কষ্টসহকাবে
801,kaum::ADV,nekez,কষ্টসহকাবে
802,sehr::ADV,oso,খুব
803,so::ADV,hala,তত
804,so::ADV,honela,তত
805,noch::ADV,oraindik,এখন পর্যস্ত
806,nur::ADV,bakarrik,শুধু
807,schon::ADV,ja,ইতঃপুর্বে
808,schon::ADV,jada,ইতঃপুর্বে
809,wieder::ADV,berriro,আবার
810,vergebens::ADV,alferrik,বিফলে
811,vor::PRP,aurrean,সম্মুখে
812,hinter::PRP,ostean,পশ্চাতে
813,hinter::PRP,gibelean,পশ্চাতে
814,unter::PRP,pean,নীচে
815,unter::PRP,azpian,নীচে
816,durch::PRP,zehar,দ্বারা
817,neben::PRP,ondoan,কাছে
818,neben::PRP,aldamenean,কাছে
819,zwischen::PRP,artean,মধ্যে
820,wegen::PRP,-gatik,জন্য
821,dies::PRN,hau,এটা
822,das::PRN,hura,ওটা
823,alles::PRN,dena,সব
824,ich::PRN,ni,আমি
825,du::PRN,zu,তুমি
826,er::PRN,bera,উনি
827,wir::PRN,gu,আমরা
828,ihr::PRN,zuek,তোমরা
829,sie::PRN,berak,তারা
830,was::FPRN,zer,কি
831,wer::FPRN,nor,কে
832,wo::FADV,non,কোথায়
833,wohin::FADV,nora,কোথায়
834,wie::FADV,nola,কেমন
835,wie::FADV,zelan,কেমন
836,warum::FADV,zeren,কেন
837,warum::FADV,zergatik,কেন
838,wieviel::FNUM,zenbat,কত
839,eins::NUM,bat,অক
840,zwei::NUM,bi,দুই
841,zwei::NUM,biga,দুই
842,drei::NUM,hiru,তিন
843,vier::NUM,lau,চার
844,fünf::NUM,bost,পাঁচ
845,sechs::NUM,sei,ছয়
846,sieben::NUM,zazpi,সাত
847,acht::NUM,zortzi,আট
848,neun::NUM,bederatzi,নয়
849,zehn::NUM,hamar,দশ
850,elf::NUM,hamaika,এগারো
851,zwölf::NUM,hamabi,দ্বাদশ
852,zwanzig::NUM,hogei,বিশ
853,dreißig::NUM,hogeita hamar,ত্রিশ
854,vierzig::NUM,berrogei,চল্লিশ
855,fünfzig::NUM,berrogeita hamar,পঞ্চাশ
856,sechzig::NUM,hirurogei,ষাট
857,siebzig::NUM,hirurogeita hamar,সত্তর
858,achtzig::NUM,laurogei,আশি
859,neunzig::NUM,laurogeita hamar,নব্বুই
860,hundert::NUM,ehun,শত
861,tausend::NUM,mila,হাজার
862,und::CNJ,eta,আর
863,und::CNJ,eta,এবং
864,oder::CNJ,edo,বা
865,stehen::V,zutik egon,দাঁড়ানো
866,sitzen::V,eserita egon,বসা
867,liegen::V,etzan,শোয়া
868,hängen::V,eskegita egon,ঝোলা
869,hängen::V,zintzilik egon,ঝোলা
870,werden::V,bihurtu,হইয়া উঠা
871,werden::V,bilakatu,হইয়া উঠা
872,passieren::V,pasatu,ঘটা
873,passieren::V,gertatu,ঘটা
874,beginnen::V,hasi,আরম্ভ হওয়া
875,enden::V,bukatu,শেষ হওয়া
876,wechseln::V,aldatu,রূপাস্তর করা
877,aufgehen[Sonne]::V,ilki,উদিত হওয়া
878,aufgehen[Sonne]::V,sortu,উদিত হওয়া
879,untergehen[Sonne]::V,sartu,অস্ত যাওয়া
880,scheinen[Sonne]::V,eguzkia egon,আলো দেওয়া
881,donnern::V,trumoia jo,বজ্রধ্বনি করা
882,wehen::V,haizea ibili,প্রবাহিত হওয়া
883,strömen::V,zorrotadaka isuri,প্রবাহিত হওয়া
884,fließen::V,isuri,ছুটা
885,sich drehen::V,biratu,পাক খাওয়া
886,schwanken::V,zabuka ibili,দোলা
887,schwingen::V,kulunkatu,দোলা
888,fallen::V,erori,পড়া
889,brennen::V,sutan egon,সেঁকা
890,rauchen::V,kea bota,ধোঁয়া ছড়ান
891,regnen::V,euria ari izan,বর্ষণ_করা
892,gefrieren::V,izoztu,হিমায়িত হওয়া
893,gefrieren::V,hormatu,হিমায়িত হওয়া
894,tauen::V,gesaldu,গলা
895,schmelzen::V,urtu,গলা
896,trocknen::V,idortu,শুষ্ক করা
897,trocknen::V,lehortu,শুষ্ক করা
898,sieden::V,irakin,ফোঁড়া
899,faulen::V,hirotu,ক্ষয় হওয়া
900,faulen::V,usteldu,ক্ষয় হওয়া
901,verfaulen::V,hirotu,ক্ষয় হওয়া 
902,verfaulen::V,usteldu,ক্ষয় হওয়া 
903,reißen::V,eten,ছিঁড়া
904,reißen::V,tarrat egin,ছিঁড়া
905,versinken::V,urperatu,ডুবা
906,vergehen::V,iragan,যাওয়া
907,erscheinen::V,agertu,আসা
908,verschwinden::V,desagertu,অদৃশ্য হওয়া
909,sinken::V,beheititu,হ্রাস হওয়া
910,abnehmen::V,gutxitu,হ্রাস হওয়া
911,abnehmen::V,beheratu,হ্রাস হওয়া
912,zunehmen::V,gora egin,বৃদ্ধি পাওয়া
913,steigen::V,igo,ওঠা
914,wachsen::V,hazi,বড় হওয়া
915,glänzen::V,distiratu,জ্বলা
916,funkeln::V,izarniatu,জ্বল্জ্বল করা
917,lärmen::V,zarata atera,
918,läuten::V,jo,রুসুঝুসু করা
919,läuten::V,hots egin,রুসুঝুসু করা
920,klingeln::V,txirrina jo,বাজা
921,klirren::V,tintin egin,টুংটাং-শব্দ করা
922,brausen::V,marru egin,গর্জন করা
923,rauschen::V,fir-fir egin,মর্মরধ্বনি করা
924,klingen::V,soinu egin,শব্দ করা
925,bellen::V,zaunkatu,ঘেউ ঘেউ করা
926,heulen::V,ulu egin,গর্জন করা
927,heulen::V,uhuri egin,গর্জন করা
928,blasen::V,ufa egin,ফুঁ দেওয়া
929,blasen::V,putz egin,ফুঁ দেওয়া
930,pfeifen::V,txistu egin,শিস্ দেওয়া
931,schreien::V,oihu egin,চিৎকার করা
932,schreien::V,garrasi egin,চিৎকার করা
933,stöhnen::V,intziri egin,গোঁ-গো করা
934,zittern::V,ikara egin,কাঁপা
935,zittern::V,dar-dar egin,কাঁপা
936,leben::V,bizi izan,বাঁচা
937,geboren werden::V,jaio,জন্মানো
938,atmen::V,hats egin,শ্বাস ফেলা
939,atmen::V,arnasa egin,শ্বাস ফেলা
940,trinken::V,edan,পান করা
941,essen::V,jan,ভক্ষণ করা
942,schlucken::V,irentsi,গেলা
943,müde werden::V,unatu,পরিশ্রান্ত হওয়া
944,müde werden::V,nekatu,পরিশ্রান্ত হওয়া
945,einschlafen::V,lokartu,নিদ্রামগ্ন হওয়া
946,schlafen::V,lo egin,নিদ্রা যাওয়া
947,aufwachen::V,esnatu,জাগা
948,aufwachen::V,atzarri,জাগা
949,aufstehen::V,jaiki,জাগা
950,sich erholen::V,atseden egin,আরাম করা
951,krank werden::V,gaixotu,অসুস্থ হত্তয়া
952,krank sein::V,eri izan,রূগ্ণ হত্তয়া
953,krank sein::V,gaixo izan,রূগ্ণ হত্তয়া
954,schmerzen::V,min egin,কন্কন করা
955,husten::V,eztul egin,কাশা
956,genesen::V,osatu,আরোগ্য হওয়া
957,sterben::V,hil,মারা যাওয়া
958,sterben::V,zendu,মারা যাওয়া
959,umkommen::V,istripuz hil,মারা যাওয়া
960,sich bewegen::V,higitu,চলা
961,sich rühren::V,zirkin egin,নড়া
962,sich erheben::V,zutitu,উদিত হওয়া
963,sich erheben::V,altxatu,উদিত হওয়া
964,sich setzen::V,eseri,বসা
965,sich setzen::V,jesarri,বসা
966,hinfallen::V,erori,পড়া
967,laufen::V,ibili,হাঁটা
968,schreiten::V,oinkatu,হাঁটা
969,spazierengehen::V,paseatu,পায়চারি করা
970,spazierengehen::V,ostera bat egin,পায়চারি করা
971,eilen::V,lasterkatu,ত্বরাম্বিত করা
972,sich beeilen::V,lehiatu,ত্বরাম্বিত করা
973,sausen::V,ziztu bizian joan,ধেয়ে যাওয়া
974,rennen::V,lasterka egin,চলা
975,springen::V,jauzi egin,লাফানো
976,klettern::V,igo,আরোহণ করা
977,schaukeln::V,zabu egin,দোলা
978,schaukeln::V,zanbulu egin,দোলা
979,kriechen::V,narras egin,হামাগুড়ি দেওয়া
980,schwimmen::V,igerikatu,সাঁতার কাটা
981,schwimmen::V,igeri egin,সাঁতার কাটা
982,tauchen::V,murgildu,ডোবা
983,tauchen::V,pulunpatu,ডোবা
984,rudern::V,bogatu,দাঁড় টানা
985,rudern::V,arraun egin,দাঁড় টানা
986,fahren::V,joan,চালান
987,fliegen::V,hegaldatu,ওড়া
988,fliegen::V,hegan egin,ওড়া
989,gehen::V,joan,যাওয়া
990,weggehen::V,alde egin,প্রস্থান করা
991,abfahren::V,abiatu,প্রস্থান করা
992,anhalten::V,geratu,থামা
993,anhalten::V,gelditu,থামা
994,hineingehen::V,sartu,ঢোকা
995,eintreten::V,sartu,ঢোকা
996,kommen::V,etorri,আসা
997,ankommen::V,heldu,আসা
998,ankommen::V,iritsi,আসা
999,zurückkommen::V,itzuli,ফিরা
1000,bleiben::V,gelditu,থাকা
1001,warten::V,itxaron,অপেক্ষা করা
1002,warten::V,zain egon,অপেক্ষা করা
1003,erwarten::V,iguriki,অপেক্ষা করা
1004,suchen::V,bilatu,খোঁজ করা
1005,finden::V,idoro,পাওয়া
1006,finden::V,aurkitu,পাওয়া
1007,versuchen::V,saiatu,পরখ করা
1008,versuchen::V,ahalegindu,পরখ করা
1009,vorbereiten::V,gertatu,প্রস্তুত করা
1010,lieben::V,maitatu,ভালবাসা
1011,lieben::V,maite izan,ভালবাসা
1012,mögen::V,laket izan,পছন্দ করা
1013,mögen::V,atsegin izan,পছন্দ করা
1014,lachen::V,irri egin,হাসা
1015,lachen::V,barre egin,হাসা
1016,rühren::V,hunkitu,হৃদয়ম্পর্শ করা
1017,weinen::V,negar egin,কাঁদা
1018,schimpfen::V,erneguka ari izan,নালিশ করা
1019,sich ärgern::V,ernegatu,রাগ হত্তয়া
1020,sich ärgern::V,haserretu,রাগ হত্তয়া
1021,sich fürchten::V,beldur izan,ভয় করা
1022,fürchten::V,beldur izan,ডরা
1023,fliehen::V,ihes egin,পালানো
1024,flüchten::V,ihes egin,পালানো
1025,sehen::V,ikusi,দেখা
1026,anschauen::V,begietsi,দেখা
1027,ansehen::V,begiratu,দেখা
1028,hören::V,aditu,শোনা
1029,zuhören::V,entzun,শোনা
1030,probieren::V,dastatu,পরখ করা
1031,riechen::V,usnatu,শুঁকা
1032,riechen::V,usaindu,শুঁকা
1033,fühlen::V,sentitu,অনুভব করা
1034,scheinen::V,iruditu,মনে হত্তয়া
1035,scheinen::V,begitandu,মনে হত্তয়া
1036,zu sehen sein::V,azaldu,দেখা দেত্তয়া
1037,vernehmen::V,aditu,শোনা
1038,frieren::V,hotz izan,শীত লাগা
1039,tun::V,egin,করা
1040,können::V,ahal izan,পারা
1041,wollen::V,nahi izan,ইচ্ছা করা
1042,anfangen::V,hasi,আরম্ভ করা
1043,beenden::V,bukatu,শেষ করা
1044,aufhören::V,utzi,থামা
1045,gelingen::V,lortu,সিদ্ধিলাভ করা
1046,geraten::V,heldu,পরিণত হত্তয়া
1047,öffnen::V,ireki,খোলা
1048,öffnen::V,zabaldu,খোলা
1049,schließen::V,itxi,বন্ধ করা
1050,stellen::V,ipini,স্থাপন করা
1051,setzen::V,jesarri,স্থাপন করা
1052,legen::V,jarri,স্থাপন করা
1053,berühren::V,ukitu,স্পর্শ করা
1054,verbinden::V,uztartu,সংযুক্ত করা
1055,bedecken::V,estali,ঢাকা
1056,aufhängen::V,eseki,ঝুলানো
1057,aufhängen::V,eskegi,ঝুলানো
1058,anzünden::V,piztu,জ্বালান
1059,aufheben::V,jaso,কুড়াইয়া তোলা
1060,zurücklassen::V,atzean utzi,পরিত্যাগ করা
1061,verlieren::V,galdu,হারান
1062,fallen lassen::V,erortzen utzi,ফেলা
1063,machen::V,egin,গঠন করা
1064,herstellen::V,ekoiztu,সৃষ্টি করা
1065,bauen::V,eraiki,নির্মাণ করা
1066,reparieren::V,konpondu,মেরামত করা
1067,verbessern::V,hobetu,উন্নতিলাভ করা
1068,ändern::V,mudatu,পরিবর্তিত করা
1069,graben::V,aitzurtu,খনন করা
1070,beugen::V,makurtu,নোয়া
1071,biegen::V,malgutu,নোয়া
1072,biegen::V,makolatu,নোয়া
1073,drehen::V,jiratu,ঘোরান
1074,wenden::V,bihurtu,উলটাইয়া দেত্তয়া
1075,umdrehen::V,biratu,উলটানো
1076,umdrehen::V,alderantzikatu,উলটানো
1077,heben::V,jaso,উত্তোলন করা
1078,heben::V,goratu,উত্তোলন করা
1079,hochheben::V,goratu,উঁচু করা
1080,hochheben::V,altxatu,উঁচু করা
1081,ergreifen::V,oratu,দখল করা
1082,halten::V,eutsi,ধরা
1083,drücken::V,sakatu,টেপা
1084,schieben::V,bultzatu,ঠেলা
1085,kratzen::V,hatz egin,চাঁচা
1086,kratzen::V,hazka egin,চাঁচা
1087,lecken::V,miaztu,চাটা
1088,lecken::V,lamikatu,চাটা
1089,beißen::V,hozka egin,দংশন করা
1090,beißen::V,ausiki egin,দংশন করা
1091,abreißen::V,kendu,বিচ্ছিন্ন করা
1092,abschneiden::V,moztu,বিচ্ছিন্ন করা
1093,abschneiden::V,pikatu,বিচ্ছিন্ন করা
1094,binden::V,lotu,বন্ধন করা
1095,binden::V,estekatu,বন্ধন করা
1096,stecken::V,sartu,বিদ্ধ করা
1097,brechen::V,apurtu,ভাঙা
1098,klopfen::V,jo,আঘাত করা
1099,hauen::V,jo,আঘাত করা
1100,kleben::V,itsatsi,সাঁটা
1101,reiben::V,igurtzi,ঘষা
1102,streichen::V,igurtzi,ছড়াইয়া
1103,schleifen::V,zorroztu,ধার দেওয়া
1104,schneiden::V,moztu,কাটা
1105,rütteln::V,astindu,নাড়ান
1106,rütteln::V,inarrosi,নাড়ান
1107,schütteln::V,astindu,নড়া
1108,schütteln::V,inarrosi,নড়া
1109,schwenken::V,zabukatu,দোলা
1110,schütten::V,isuri,বর্ষণ করা
1111,füllen::V,bete,পরিপূর্ণ করা
1112,einwickeln::V,bildu,মুড়া
1113,tragen::V,eroan,বহন করা
1114,tragen::V,eraman,বহন করা
1115,schleppen::V,narrastu,টানা
1116,schleppen::V,herrestatu,টানা
1117,ziehen::V,tira egin,টানা
1118,aufbewahren::V,gorde,রাখা
1119,werfen::V,jaurti,ছুড়া
1120,werfen::V,aurtiki,ছুড়া
1121,fangen::V,atzeman,লোফা
1122,packen::V,heldu,ধরা
1123,verstecken::V,ostendu,গোপন করা
1124,verstecken::V,ezkutatu,গোপন করা
1125,teilen::V,zatitu,বিভক্ত করা
1126,schicken::V,bidali,প্রেরণ করা
1127,bringen::V,ekarri,আনা
1128,hinzufügen::V,eratxiki,একত্র করা
1129,hinzufügen::V,gaineratu,একত্র করা
1130,bekommen::V,jaso,পাওয়া
1131,erhalten::V,jaso,পাওয়া
1132,nehmen::V,hartu,নেওয়া
1133,wählen::V,hautatu,বাছা
1134,wählen::V,aukeratu,বাছা
1135,auswählen::V,hautatu,বাছা
1136,auswählen::V,aukeratu,বাছা
1137,bewahren::V,begiratu,বাঁচাইয়া রাখা
1138,behindern::V,oztopatu,বাধা দেওয়া
1139,verderben::V,hondatu,নষ্ট করা
1140,beschädigen::V,akastu,ক্ষতি করা
1141,zerbrechen::V,apurtu,ভাঙ্গিয়া যাওয়া
1142,zerreißen::V,zarratatu,ছিঁড়া
1143,zerstören::V,suntsitu,বিনাশ করা
1144,verbrennen::V,erre,দহন করা
1145,verbrennen::V,kiskali,দহন করা
1146,geben::V,eman,দেওয়া
1147,reichen::V,luzatu,দেওয়া
1148,reichen::V,helarazi,দেওয়া
1149,schenken::V,oparitu,উপহার দেত্তয়া
1150,versprechen::V,agindu,প্রতিশ্রুতি দেওয়া
1151,wünschen::V,opatu,আকাঙ্ক্ষা করা
1152,wünschen::V,opetsi,আকাঙ্ক্ষা করা
1153,loben::V,laudatu,প্রশংসা করা
1154,loben::V,goraipatu,প্রশংসা করা
1155,küssen::V,musu eman,চুম্বন করা
1156,wiegen::V,kulunkatu,দুলানো
1157,zudecken::V,estali,ঢাকা
1158,wecken::V,esnatu,জাগানো
1159,wecken::V,iratzartu,জাগানো
1160,zeigen::V,erakutsi,দেখানো
1161,führen::V,gidatu,পথ দেখানো
1162,lehren::V,irakatsi,শেখানো
1163,unterrichten::V,eskolak eman,শিক্ষা দেওয়া
1164,aufziehen::V,hazi,পালন করা
1165,leiten::V,arteztu,পরিচালনা করা
1166,antreiben::V,bulkatu,চালনা করা
1167,lassen::V,-arazi,অনুমতি দেওয়া
1168,einladen::V,gonbidatu,নিমন্ত্রণ করা
1169,vereinigen::V,batu,এক করা
1170,vereinigen::V,bateratu,এক করা
1171,besuchen::V,ikustatu,দেখিতে যাওয়া
1172,treffen::V,topatu,সন্মুখীন হওয়া
1173,sich versammeln::V,bildu,জড়ো হওয়া
1174,spielen::V,jolastu,খেলা
1175,singen::V,abestu,গাওয়া
1176,singen::V,kantatu,গাওয়া
1177,tanzen::V,dantzatu,নাচা
1178,tanzen::V,dantzan egin,নাচা
1179,sich trennen::V,banandu,পৃথক করা
1180,verlassen::V,utzietsi,পরিত্যাগ করা
1181,retten::V,salbatu,উদ্ধার করা
1182,retten::V,gaizkatu,উদ্ধার করা
1183,bewachen::V,jagon,পাহারা দেওয়া
1184,bewachen::V,zaindu,পাহারা দেওয়া
1185,schützen::V,babestu,রক্ষা করা
1186,schützen::V,gerizatu,রক্ষা করা
1187,verteidigen::V,aldeztu,রক্ষা করা
1188,sich schlagen::V,elkar jo,লড়াই করা
1189,sich schlagen::V,elkar borrokatu,লড়াই করা
1190,schießen::V,tiro egin,তীরবেগে ছোটা
1191,siegen::V,irabazi,জেতা
1192,ärgern::V,ernegatu,বিরক্ত করা
1193,ärgern::V,haserretu,বিরক্ত করা
1194,schlagen::V,jo,আঘাত করা
1195,schlagen::V,erauntsi,আঘাত করা
1196,treten::V,zapaldu,লাথি মারা
1197,treten::V,ostiaktu,লাথি মারা
1198,stechen::V,sastatu,দংশন করা
1199,stoßen::V,bultzatu,ঠেলা
1200,stehlen::V,ostu,অপহরণ করা
1201,stehlen::V,lapurtu,অপহরণ করা
1202,stören::V,galarazi,ঘাঁটান
1203,belästigen::V,gohaindu,বিরক্ত করা
1204,belästigen::V,alamena eman,বিরক্ত করা
1205,verbergen::V,ezkutatu,গোপন করা
1206,täuschen::V,tronpatu,প্রবঞ্চনা করা
1207,täuschen::V,engainatu,প্রবঞ্চনা করা
1208,betrügen::V,iruzurtu,প্রতারণা করা
1209,töten::V,hil,হত্যা করা
1210,töten::V,heriotza eman,হত্যা করা
1211,wohnen::V,bizi izan,বাস করা
1212,arbeiten::V,lan egin,কাজ করা
1213,arbeiten::V,behar egin,কাজ করা
1214,sammeln::V,bildu,সংগ্রহ করা
1215,sammeln::V,bildumatu,সংগ্রহ করা
1216,pflücken::V,batu,চয়ন করা
1217,pflücken::V,bildu,চয়ন করা
1218,jagen::V,ehizatu,শিকার করা
1219,fischen::V,arrantzatu,মাছ ধরা
1220,fischen::V,arrantza egin,মাছ ধরা
1221,fassen::V,harrapatu,ধরা
1222,hüten::V,begiratu,যুথভুক্ত করা
1223,treiben::V,bultza egin,চালনা করা
1224,anbinden::V,estekatu,বন্ধন করা
1225,füttern::V,bazkatu,ভোজন করানো
1226,melken::V,jetzi,দুগ্ধ দোহন করা
1227,hacken::V,xehatu,কাটা
1228,gießen::V,isuri,বর্ষণ করা
1229,reifen::V,heldu,পাকা
1230,reifen::V,zoritu,পাকা
1231,zubereiten::V,prestatu,রন্ধন করা
1232,kochen::V,egosi,রন্ধন করা
1233,backen::V,labean egin,সেকা
1234,braten::V,erregosi,ভাজা
1235,umrühren::V,eragin,নড়ানো
1236,stricken::V,trikotatu,বোনা
1237,stricken::V,puntu egin,বোনা
1238,nähen::V,josi,সেলাই করা
1239,färben::V,tindatu,রঞ্জিত করা
1240,reinigen::V,ikuzi,পরিষ্কার করা
1241,reinigen::V,garbitu,পরিষ্কার করা
1242,waschen::V,xahutu,পরিষ্কার করা
1243,waschen::V,garbitu,পরিষ্কার করা
1244,abwischen::V,xukatu,মুছা
1245,spülen::V,irakutzi,পরিষ্কার করা
1246,fegen::V,erraztatu,ঝাঁট দেওয়া
1247,kehren::V,isastu,ঝাঁট দেওয়া
1248,baden::V,bainatu,অবগাহন করা
1249,baden::V,bainua hartu,অবগাহন করা
1250,sich waschen::V,burua garbitu,ধোয়া
1251,ausziehen::V,erantzi,খুলা
1252,anziehen::V,jantzi,গায়ে দেত্তয়া
1253,sich anziehen::V,jantzi,পোশাক পরা
1254,kämmen::V,orraztu,আঁচড়ানো
1255,schmücken::V,apaindu,সাজান করা
1256,sagen::V,esan,উচ্চারণ করা
1257,sprechen::V,mintzatu,বলা
1258,sprechen::V,hitz egin,বলা
1259,reden::V,hitz egin,আলাপ করা
1260,sich unterhalten::V,solastu,আড্ডা দেওয়া
1261,sich unterhalten::V,solas egin,আড্ডা দেওয়া
1262,fragen::V,galdetu,জিজ্ঞাসা করা
1263,bitten::V,eskatu,প্রার্থনা করা
1264,bitten::V,galdegin,প্রার্থনা করা
1265,erzählen::V,edestu,বর্ণনা করা
1266,erzählen::V,kontatu,বর্ণনা করা
1267,mitteilen::V,jakinarazi,বলা
1268,nennen::V,izena eman,নাম দেওয়া
1269,rufen::V,dei egin,আমন্ত্রণ করা
1270,prahlen::V,harrokerian ibili,বড়াই করা
1271,prahlen::V,ahoberokeriak esan,বড়াই করা
1272,übersetzen::V,itzuli,ভাষাস্তরিত করা
1273,denken::V,pentsatu,ভাবা
1274,denken::V,gogoeta egin,ভাবা
1275,glauben::V,sinetsi,বিশ্বাস করা
1276,bemerken::V,ohartu,লক্ষ্য করা
1277,bemerken::V,konturatu,লক্ষ্য করা
1278,erkennen::V,ezagutu,চিনিতে পারা
1279,erkennen::V,antzeman,চিনিতে পারা
1280,begreifen::V,ulertu,উপলব্ধি করা
1281,verstehen::V,aditu,উপলব্ধি করা
1282,lernen::V,ikasi,শেখা
1283,wissen::V,jakin,জানা
1284,sich erinnern an::V,gogoratu,মনে করা
1285,sich erinnern an::V,gogoan izan,মনে করা
1286,vergessen::V,ahaztu,বিস্মৃত হওয়া
1287,vergessen::V,ahantzi,বিস্মৃত হওয়া
1288,messen::V,neurtu,মাপা
1289,zählen::V,zenbatu,গণনা করা
1290,zählen::V,kopuratu,গণনা করা
1291,rechnen::V,kalkulatu,হিসাব করা
1292,lesen::V,irakurri,পাঠ করা
1293,malen::V,margotu,আঁকা
1294,zeichnen::V,marraztu,ছকা
1295,schreiben::V,idatzi,লেখা
1296,besitzen::V,ukan,অধিকার করা
1297,besitzen::V,eduki,অধিকার করা
1298,kaufen::V,erosi,ক্রয় করা
1299,verkaufen::V,saldu,বেচা
1300,bezahlen::V,ordaindu,প্রদান করা
1301,zahlen::V,ordaindu,প্রদান করা
1302,beherrschen::V,menpean izan,শাসন করা
1303,ertragen::V,jasan,বহন করা
1304,ertragen::V,pairatu,বহন করা
