,Concept_ID,ce,cv
713,jetzt::ADV,хӏинца,халӗ
714,heute::ADV,тахана,паян
715,morgen::ADV,кхана,ыран
716,bald::ADV,кеста,халех
717,bald::ADV,кеста,кӗҫех
718,dann::ADV,тӏаккха,унтан
719,gestern::ADV,селхана,ӗнер
720,einst::ADV,цкъа,пӗррехинче
721,damals::ADV,хӏетахьь,ун чухне
722,damals::ADV,хӏетахьь,апла пулсан
723,danach::ADV,тӏаккха,унтан
724,vorher::ADV,хьалхa,малтан
725,zuerst::ADV,хьалха,пирвай
726,einmal::ADV,цкъа,пӗррехинче
727,manchmal::ADV,цкъаццкъа,хӑш чухне
728,oft::ADV,кест-кеста,тӑтӑш
729,immer::ADV,даим,ялан
730,niemals::ADV,цкъа а,нихӑҫан та
731,hier::ADV,кхузахь,кунта
732,hierhin::ADV,кхуза,кунта
733,von hier::ADV,кхузара,кунтан
734,dort::ADV,цигахь,унта
735,dort::ADV,цигахь,ҫавӑнта
736,dorthin::ADV,цига,унта
737,dorthin::ADV,цига,ҫавӑнта
738,geradeaus::ADV,нийса дӏа,тикӗс
739,vorwärts::ADV,хьалха,малалла
740,rückwärts::ADV,юха,хыҫала
741,zurück::ADV,юха,каялла
742,unten::ADV,лахахь,аялта
743,hinab::ADV,охьа,аялта
744,oben::ADV,лакхахь,ҫӳлте
745,hinauf::ADV,хьала,ҫӳле
746,überall::ADV,массанхьа,таҫта та
747,überall::ADV,массанхьа,пур ҫӗрте те
748,überall::ADV,массанхьа,кирек ӑҫта та
749,nicht::ADV,ца,мар
750,ein wenig::ADV,кӏеззиг,пӑртак
751,kaum::ADV,халла,аран
752,sehr::ADV,вуно,питӗ
753,noch::ADV,кхин,татах
754,nur::ADV,бен ...ца,ҫех
755,schon::ADV,хӏинцале,ӗнтӗ
756,wieder::ADV,юха а,каллех
757,vergebens::ADV,эрна,харам
758,vor::PRP,хьалха,умӗнче
759,hinter::PRP,тӏехьа,кайра
760,unter::PRP,кIелахь,айне
761,unter::PRP,кIелахь,айӗпе
762,unter::PRP,кIелахь,айӗнче
763,unter::PRP,кIелахь,ҫитеспе
764,durch::PRP,чекх,витӗр
765,neben::PRP,юххе,патӗнче
766,zwischen::PRP,юккъехь,хушшинче
767,wegen::PRP,дуьхьа,пула
768,wegen::PRP,дуьхьа,пирки
769,dies::PRN,и,ку
770,dies::PRN,и,ҫак
771,dies::PRN,иза,ку
772,dies::PRN,иза,ҫак
773,das::PRN,и,ҫав
774,das::PRN,иза,ҫав
775,alles::PRN,дерриг,пурте
776,alles::PRN,дерриг,йӑлт
777,ich::PRN,cо,эп
778,du::PRN,хьо,эс
779,er::PRN,и,вӑл
780,er::PRN,иза,вӑл
781,wir::PRN,тхо,эпир
782,wir::PRN,вай,эпир
783,ihr::PRN,шу,эсир
784,sie::PRN,уьш,вӗсем
785,was::FPRN,хӏун,мӗн
786,was::FPRN,хӏун,мӗскер
787,was::FPRN,хӏун,мӗн те пулин
788,wer::FPRN,мила,кам
789,wo::FADV,мичaхь,ӑҫта
790,wohin::FADV,мича,ӑҫта
791,wie::FADV,муха,епле
792,wie::FADV,муха,мӗнле
793,warum::FADV,хӏунда,ма
794,warum::FADV,хӏунда,мӗншӗн
795,wieviel::FNUM,мел,миҫе
796,wieviel::FNUM,маса,миҫе
797,eins::NUM,цхьаъ,пӗр
798,eins::NUM,цхьаъ,пӗрре
799,zwei::NUM,шиъ,ик
800,zwei::NUM,шиъ,икӗ
801,zwei::NUM,шиъ,иккӗ
802,drei::NUM,кхоъ,виҫ
803,drei::NUM,кхоъ,виҫӗ
804,drei::NUM,кхоъ,виҫҫӗ
805,vier::NUM,диъ,тӑват
806,fünf::NUM,пхиъ,пилӗк
807,fünf::NUM,пхиъ,пиллӗк
808,sechs::NUM,ялх,улт
809,sechs::NUM,ялх,ултӑ
810,sechs::NUM,ялх,улттӑ
811,sieben::NUM,ворхӏ,ҫич
812,sieben::NUM,ворхӏ,ҫичӗ
813,sieben::NUM,ворхӏ,ҫиччӗ
814,acht::NUM,бархӏ,сакӑр
815,acht::NUM,бархӏ,саккӑр
816,neun::NUM,исс,тӑхӑр
817,neun::NUM,исс,тӑххӑр
818,zehn::NUM,итт,вунӑ
819,zehn::NUM,итт,вуннӑ
820,elf::NUM,цхьайтта,вун пӗр
821,zwölf::NUM,шийтта,вун ик
822,zwölf::NUM,шийтта,вун икӗ
823,zwölf::NUM,шийтта,вун иккӗ
824,zwanzig::NUM,ткъа,ҫирӗм
825,dreißig::NUM,ткъе итт,вӑтӑр
826,vierzig::NUM,шовзткъа,хӗрӗх
827,fünfzig::NUM,шовзткъе итт,аллӑ
828,sechzig::NUM,кхузткъа,утмӑл
829,siebzig::NUM,кхузткъе итт,ҫитмӗл
830,achtzig::NUM,дезткъа,сакӑр вунӑ
831,achtzig::NUM,дезткъа,сакӑр вуннӑ
832,neunzig::NUM,дезткъе итт,тӑхӑр вун
833,neunzig::NUM,дезткъе итт,тӑхӑр вунӑ
834,neunzig::NUM,дезткъе итт,тӑхӑр вуннӑ
835,hundert::NUM,бӏе,ҫӗр
836,tausend::NUM,эзар,пин
837,und::CNJ,a,та
838,oder::CNJ,я,е
839,stehen::V,латта,тӑр
840,sitzen::V,хиъна ӏан,лар
841,liegen::V,ӏилла,вырт
842,hängen::V,кхаза,усӑнса тӑр
843,hängen::V,кхаза,ҫакӑнса тӑр
844,werden::V,хила,пул
845,passieren::V,хила,пул
846,beginnen::V,доло,пуҫлан
847,enden::V,дӏадерза,пӗт
848,enden::V,дӏадерза,вӗҫлен
849,wechseln::V,хийца,улшӑн
850,aufgehen[Sonne]::V,кхета,тух
851,untergehen[Sonne]::V,чубуза,анса лар
852,scheinen[Sonne]::V,серло яла,пӑх
853,donnern::V,къекъа,кӗмсӗртет
854,donnern::V,къекъа,авӑт
855,wehen::V,хьекха,варкӑш
856,strömen::V,эха,тӑкӑн
857,fließen::V,охьаэха,юх
858,sich drehen::V,хьийза,ҫаврӑн
859,schwanken::V,леста,чӳхен
860,schwingen::V,лесто,суллан
861,fallen::V,охьакхета,кип
862,fallen::V,охьакхета,тӳр кип
863,fallen::V,охьакхета,татӑлса ан
864,brennen::V,дага,ҫун
865,rauchen::V,оза,мӑкӑрлан
866,rauchen::V,оза,тӗтӗм кӑлар
867,regnen::V,догlа догlу,ҫумӑр ҫӑвать
868,gefrieren::V,гӏоро,шӑн
869,tauen::V,даша,ирӗл
870,schmelzen::V,лала,ирӗл
871,trocknen::V,дакъо,тип
872,sieden::V,кхехка,вӗре
873,faulen::V,дахкадала,ҫӗр
874,verfaulen::V,дахкадала,ҫӗр
875,reißen::V,хеда,ҫурӑл
876,versinken::V,хичудаха,пут
877,vergehen::V,дlаэха,ирт
878,erscheinen::V,схьадала,курӑн
879,erscheinen::V,схьадала,курӑнса кай
880,erscheinen::V,ӏоттадала,курӑн
881,erscheinen::V,ӏоттадала,курӑнса кай
882,verschwinden::V,къайладала,ҫухал
883,sinken::V,лахдала,чак
884,zunehmen::V,лакхадала,пысӑклан
885,steigen::V,хьаладала,ҫӗклен
886,wachsen::V,кхиа,ӳс
887,glänzen::V,лепа,ҫиҫ
888,funkeln::V,къега,ялкӑш
889,funkeln::V,къега,йӑлтӑртат
890,lärmen::V,гӏовгӏаян,шавла
891,läuten::V,детта,шӑнкӑравла
892,klingeln::V,дека,шӑнкӑравла
893,klirren::V,дека,калтлат
894,klirren::V,дека,шӑнкӑлтат
895,brausen::V,хьаьдда даха,ахӑр
896,rauschen::V,леста,вашӑлтат
897,rauschen::V,леста,чашӑлтат
898,klingen::V,дека,янӑра
899,bellen::V,лета,вӗр
900,heulen::V,угӏа,ула
901,blasen::V,хӏуп баха,вӗр
902,pfeifen::V,шок етта,шӑхӑр
903,schreien::V,мохь бетта,кӑшкӑр
904,stöhnen::V,узарш дан,йынӑш
905,zittern::V,дега,чӗтре
906,leben::V,даха,пурӑн
907,geboren werden::V,хила,ҫурал
908,atmen::V,садеӏа,сывла
909,trinken::V,мала,ӗҫ
910,essen::V,кхалла,ҫи
911,schlucken::V,къурдбан,ҫӑт
912,müde werden::V,кӏаддала,ӗшен
913,einschlafen::V,наб кхета,ыйха пут
914,einschlafen::V,наб кхета,ҫывӑрса кай
915,schlafen::V,вижа,ҫывӑр
916,schlafen::V,наб ян,ҫывӑр
917,schlafen::V,дижина хила,ҫывӑр
918,aufwachen::V,самадала,вӑран
919,aufstehen::V,гӏатта,тӑр
920,sich erholen::V,садаӏа,кан
921,krank werden::V,цомгуш хила,чирле
922,krank sein::V,цомгуш хила,чирле
923,schmerzen::V,лаза,сур
924,schmerzen::V,лаза,ырат
925,schmerzen::V,ӏийжа,сур
926,schmerzen::V,ӏийжа,ырат
927,husten::V,йовхарш етта,ӳсӗр
928,genesen::V,тадала,сывал
929,genesen::V,тадала,тӳрлен
930,sterben::V,дала,вил
931,umkommen::V,хӏаллакхила,вил
932,sich bewegen::V,лела,куҫ
933,sich rühren::V,меттахъхьен,хускал
934,sich erheben::V,хьалагlатта,тӑр
935,sich setzen::V,хаа,лар
936,hinfallen::V,дожа,ӳк
937,hinfallen::V,охьакхета,ӳк
938,laufen::V,вада,ут
939,laufen::V,хьада,ут
940,schreiten::V,болар дан,ут
941,schreiten::V,ког баккха,ут
942,spazierengehen::V,доладала,уҫӑлса ҫӳре
943,spazierengehen::V,доладала,уткаласа ҫӳре
944,eilen::V,сихдала,васка
945,eilen::V,сихдала,хыпалан
946,sich beeilen::V,сихдала,васка
947,sich beeilen::V,сихдала,хыпалан
948,rennen::V,дада,чуп
949,springen::V,ирхкхийсадала,сик
950,klettern::V,тӏедийла,улӑх
951,schaukeln::V,техко,йӳрӗн
952,kriechen::V,такха,шу
953,kriechen::V,такха,упален
954,schwimmen::V,некадан,иш
955,tauchen::V,чулелха,чӑм
956,rudern::V,дига лело,авӑс
957,rudern::V,кема лело,авӑс
958,fahren::V,хахка,пыр
959,fliegen::V,тӏемадала,вӗҫ
960,gehen::V,лeла,кай
961,weggehen::V,дӏадаха,кай
962,abfahren::V,дӏадаха,тапран
963,anhalten::V,саца,чарӑн
964,hineingehen::V,чудала,кӗр
965,eintreten::V,чудала,кӗр
966,kommen::V,кхача,кил
967,kommen::V,дӏакхача,кил
968,kommen::V,схьакхача,кил
969,ankommen::V,кхача,ҫит
970,ankommen::V,схьакхача,ҫит
971,zurückkommen::V,юхада,таврӑн
972,zurückkommen::V,юхада,каялла кил
973,bleiben::V,диса,юл
974,warten::V,хьежа,кӗт
975,warten::V,cобар дан,кӗт
976,erwarten::V,хьоьжуш ӏан,кӗт
977,suchen::V,леха,шыра
978,finden::V,каро,туп
979,versuchen::V,дан хьажа,пикен
980,vorbereiten::V,кечъян,хатӗрле
981,lieben::V,деза,юрат
982,mögen::V,безамхила,кӑмӑлла
983,mögen::V,безамхила,килӗштер
984,lachen::V,дела,кул
985,lachen::V,дела,ахӑлтат
986,rühren::V,хьедан,ҫулӑх
987,weinen::V,делха,йӗр
988,weinen::V,делха,макӑр
989,schimpfen::V,чехо,вӑрҫ
990,schimpfen::V,чехо,ятлаҫ
991,sich ärgern::V,оьгӏазъэха,ҫиллен
992,sich fürchten::V,кхера,шиклен
993,fürchten::V,кхера,хӑра
994,fliehen::V,дӏадада,тар
995,flüchten::V,дӏадада,чупса тар
996,sehen::V,ган,кур
997,anschauen::V,хьажа,пӑхса ил
998,anschauen::V,хьежа,пӑхса ил
999,ansehen::V,хьовса,пӑх
1000,hören::V,хаза,илт
1001,zuhören::V,ладогӏа,итле
1002,zuhören::V,ладогӏа,тӑнла
1003,probieren::V,хьажа,астив
1004,riechen::V,хьожа яха,шӑршла
1005,fühlen::V,хаадала,туй
1006,fühlen::V,хаадала,сис
1007,scheinen::V,мотта,туйӑн
1008,zu sehen sein::V,гуш хила,курӑн
1009,vernehmen::V,бартхатта,пӑл
1010,frieren::V,гӏоро,йӳтен
1011,tun::V,дан,ту
1012,können::V,дадала,пултар
1013,wollen::V,тӏергӏа,те
1014,anfangen::V,доло,пуҫла
1015,beenden::V,довла,пӗтер
1016,aufhören::V,саца,пӑрах
1017,gelingen::V,кадала,ӑн
1018,geraten::V,хила,пул
1019,öffnen::V,дӏаделла,уҫ
1020,öffnen::V,схьаделла,уҫ
1021,schließen::V,къовла,хуп
1022,schließen::V,дӏачӏагӏа,хуп
1023,stellen::V,хlотто,ларт
1024,stellen::V,хlотто,тӑрат
1025,setzen::V,дийгӏа,ларт
1026,legen::V,охьадилла,хур
1027,berühren::V,хьедан,перӗн
1028,verbinden::V,вовшахтаса,сып
1029,bedecken::V,тилла,вит
1030,bedecken::V,тӏетаса,вит
1031,aufhängen::V,хьалаолла,ҫак
1032,anzünden::V,лато,ҫут
1033,aufheben::V,айа,ҫӗкле
1034,zurücklassen::V,дита,манса хӑвар
1035,verlieren::V,дайа,ҫӗтер
1036,fallen lassen::V,охьадожо,ӳкер
1037,machen::V,дан,ту
1038,herstellen::V,дан,ӑстала
1039,bauen::V,гӏишлоян,ту
1040,reparieren::V,тадан,юса
1041,verbessern::V,нисдан,лайӑхлат
1042,ändern::V,хийца,улӑштар
1043,graben::V,ахка,чав
1044,graben::V,ахка,чакала
1045,beugen::V,сатто,кукӑрт
1046,biegen::V,сатто,ав
1047,biegen::V,сатто,кукӑрт
1048,drehen::V,хьовзо,ҫавӑр
1049,umdrehen::V,хьовзo,ҫавӑр
1050,heben::V,айа,хӑпарт
1051,heben::V,хьалаайа,хӑпарт
1052,hochheben::V,хьалаайа,йӑт
1053,ergreifen::V,дӏалаца,тыт
1054,halten::V,латто,тыт
1055,drücken::V,тӏетаӏо,пус
1056,schieben::V,татта,тӗк
1057,schieben::V,татта,тӗрт
1058,kratzen::V,мӏараш тийса,хыр
1059,lecken::V,мотт хьекха,ҫула
1060,beißen::V,катoха,ҫырт
1061,beißen::V,катoха,хып
1062,abreißen::V,схьадаккха,тат
1063,abschneiden::V,кхада,кас
1064,binden::V,дӏадехка,ҫых
1065,binden::V,вовшахтаса,ҫых
1066,stecken::V,чудахийта,чик
1067,brechen::V,кагдан,хуҫ
1068,klopfen::V,детта,такка
1069,hauen::V,етта,шакка
1070,kleben::V,тӏелато,ҫыпӑҫтар
1071,reiben::V,хьекхо,сӑтӑр
1072,streichen::V,тlехьакха,сӗр
1073,schleifen::V,ирдан,хӑйра
1074,schneiden::V,ларга,кас
1075,rütteln::V,лесто,лӑка
1076,rütteln::V,лесто,силлентер
1077,schütteln::V,лесто,лӑка
1078,schütteln::V,лесто,силлентер
1079,schwenken::V,лесто,сулла
1080,schütten::V,дотта,тултар
1081,füllen::V,дуза,тултар
1082,einwickeln::V,хьарчо,чӗрке
1083,tragen::V,дахьа,ҫӗкле
1084,schleppen::V,ийзо,сӗтӗр
1085,ziehen::V,озо,тӑс
1086,aufbewahren::V,ӏалашдан,усра
1087,werfen::V,кхосса,пӑрах
1088,fangen::V,леца,тыт
1089,packen::V,леца,тыт
1090,verstecken::V,къайладаккха,пытарса хур
1091,teilen::V,декъа,уйӑр
1092,teilen::V,декъа,пайла
1093,schicken::V,дӏадахьийта,яр
1094,bringen::V,дан,кӳр
1095,hinzufügen::V,тӏетоха,хуш
1096,bekommen::V,даккха,ил
1097,bekommen::V,даккха,туян
1098,erhalten::V,даккха,ил
1099,erhalten::V,даккха,туян
1100,nehmen::V,схьаэца,ил
1101,wählen::V,харжа,суйла
1102,auswählen::V,харжа,суйла
1103,bewahren::V,lалашдан,упра
1104,behindern::V,новкъарло ян,кансӗрле
1105,behindern::V,новкъарло ян,чӑрмантар
1106,verderben::V,талхо,пӑс
1107,beschädigen::V,дохо,пӑс
1108,zerbrechen::V,дохо,ват
1109,zerbrechen::V,дохо,ҫӗмӗр
1110,zerbrechen::V,кагдан,ват
1111,zerbrechen::V,кагдан,ҫӗмӗр
1112,zerreißen::V,хадо,ҫур
1113,zerstören::V,дохо,иш
1114,zerstören::V,кагдан,иш
1115,verbrennen::V,даго,ҫунтар
1116,geben::V,яла,пар
1117,reichen::V,дӏадала,пар
1118,reichen::V,дӏакховдо,пар
1119,schenken::V,совгӏат дан,парнеле
1120,versprechen::V,ваӏда дан,тума пул
1121,versprechen::V,ваӏда дан,сӑмах пар
1122,wünschen::V,лаа,сун
1123,loben::V,хасто,ырла
1124,küssen::V,оба яккха,чуп ту
1125,wiegen::V,тахка,сиктер
1126,wiegen::V,тахка,силле
1127,zudecken::V,тӏетаса,вит
1128,wecken::V,самадаккха,вӑрат
1129,zeigen::V,гайта,кӑтарт
1130,führen::V,дига,илсе пыр
1131,führen::V,дига,ҫавӑтса пыр
1132,lehren::V,ӏамо,вёрент
1133,unterrichten::V,хьеха,вёрент
1134,aufziehen::V,кхио,вӗрент
1135,leiten::V,урхалла дан,тытса пыр
1136,antreiben::V,сихдан,васкат
1137,lassen::V,-йта,пусахла
1138,lassen::V,-йта,хуш
1139,einladen::V,кхайкха,чӗн
1140,vereinigen::V,цхьаьнатоха,пӗрлештер
1141,besuchen::V,хьажахIотта,ҫит
1142,besuchen::V,хьажахIотта,кӗрсе кур
1143,treffen::V,дуьхьалкхета,тӗл пул
1144,sich versammeln::V,гулдан,пуҫтарӑн
1145,spielen::V,ловза,выля
1146,singen::V,лакха,юрла
1147,tanzen::V,хелхадала,ташла
1148,sich trennen::V,къаста,уйрӑл
1149,verlassen::V,дита,хӑвар
1150,retten::V,кӏелхьардаккха,ҫӑл
1151,bewachen::V,ха дан,хуралла
1152,schützen::V,лардан,сыхла
1153,verteidigen::V,лардан,хӳтӗле
1154,sich schlagen::V,етта,ҫапӑҫ
1155,schießen::V,детта,пер
1156,siegen::V,тола,ҫӗн
1157,siegen::V,тола,ҫӗнтер
1158,ärgern::V,оьгӏаздахийта,тарӑхтар
1159,ärgern::V,оьгӏаздахийта,ҫиллентер
1160,schlagen::V,тоха,ҫап
1161,treten::V,мийра тоха,тап
1162,stechen::V,ӏотта,чик
1163,stechen::V,къовзо,чик
1164,stoßen::V,татта,чыш
1165,stehlen::V,лачкъо,вӑрла
1166,stören::V,новкъарло ян,кансӗрле
1167,belästigen::V,сагатдан,аптӑрат
1168,belästigen::V,сагатдан,хупла
1169,verbergen::V,къайладаккха,пытар
1170,täuschen::V,ӏexo,суй
1171,betrügen::V,ледан,ултала
1172,töten::V,ден,вӗлер
1173,wohnen::V,даха,чуна пар
1174,wohnen::V,даха,парӑнса тӑр
1175,arbeiten::V,къахьега,ӗҫле
1176,sammeln::V,гулдан,пух
1177,pflücken::V,даха,тат
1178,jagen::V,талла,сунара ҫӳре
1179,fischen::V,чӏерий леца,пулӑ тыт
1180,fassen::V,лаца,тыт
1181,fassen::V,схьалаца,тыт
1182,hüten::V,лардан,кӗт
1183,treiben::V,лахка,хӑвала
1184,anbinden::V,дӏадехка,кӑкар
1185,füttern::V,хӏума яла,ҫитер
1186,melken::V,оза,су
1187,gießen::V,хи тоха,шӑвар
1188,reifen::V,хьекъа,пиҫ
1189,zubereiten::V,кечъян,пӗҫер
1190,zubereiten::V,кхача бан,пӗҫер
1191,kochen::V,кхача бан,пӗҫер
1192,backen::V,датта,пӗҫер
1193,braten::V,кхарза,ӑшала
1194,umrühren::V,кего,хутӑштар
1195,nähen::V,тега,ҫӗле
1196,färben::V,басардан,пӗвет
1197,reinigen::V,цӏандан,тасат
1198,waschen::V,йила,ҫу
1199,waschen::V,йитта,ҫу
1200,waschen::V,дӏадайа,ҫу
1201,abwischen::V,дӏадайа,шӑл
1202,spülen::V,хи кхарза,чӳхе
1203,fegen::V,нуй хьакха,шӑл
1204,kehren::V,нуй хьакха,шӑл
1205,baden::V,лийча,шыва кӗр
1206,sich waschen::V,юьхь йила,ҫӑвӑн
1207,ausziehen::V,духар дӏадаккха,салан
1208,sich anziehen::V,духа,тӑхӑн
1209,kämmen::V,ехк хьакха,тура
1210,schmücken::V,хаздан,илемлет
1211,sagen::V,ала,те
1212,sprechen::V,баха,кала
1213,sprechen::V,мотт бийца,кала
1214,reden::V,къамел дан,сӑмахла
1215,reden::V,къамел дан,калаҫ
1216,sich unterhalten::V,къамел дан,пупле
1217,fragen::V,хатта,ыйт
1218,bitten::V,деха,ыйт
1219,erzählen::V,дийца,каласа пар
1220,mitteilen::V,хаам бан,пӗлтер
1221,mitteilen::V,хаам бан,хыпарла
1222,nennen::V,цӏе яккха,те
1223,nennen::V,цӏе яккха,чӗн
1224,rufen::V,кхайкха,чӗн
1225,prahlen::V,куралла ян,мухтан
1226,prahlen::V,куралла ян,вӗҫкӗнлен
1227,prahlen::V,дозалла дан,мухтан
1228,prahlen::V,дозалла дан,вӗҫкӗнлен
1229,übersetzen::V,гоч дан,куҫар
1230,denken::V,ойла ян,шухӑшла
1231,glauben::V,теша,ӗнен
1232,bemerken::V,ган,асӑрха
1233,erkennen::V,довза,палла
1234,begreifen::V,кхета,ӑнлан
1235,verstehen::V,кхета,пӗл
1236,lernen::V,деша,вӗрен
1237,wissen::V,хаа,пӗл
1238,wissen::V,хаа,ӑнкар
1239,sich erinnern an::V,дагадан,аса ил
1240,vergessen::V,дицдала,ман
1241,vergessen::V,дицдала,манса кай
1242,messen::V,дуста,виҫ
1243,zählen::V,дагардан,шутла
1244,rechnen::V,лара,шутла
1245,lesen::V,еша,вула
1246,malen::V,сурт дилла,ӳкер
1247,zeichnen::V,сурт дилла,ӳкер
1248,schreiben::V,яздан,ҫыр
1249,besitzen::V,доладан,тыт
1250,kaufen::V,эца,ил
1251,kaufen::V,эца,туян
1252,verkaufen::V,дохка,сут
1253,bezahlen::V,мах бала,тӳле
1254,zahlen::V,мах бала,тӳле
1255,beherrschen::V,собаре хила,тыт
1256,ertragen::V,лан,тӳс
1257,ertragen::V,сатоха,тӳс
1258,ertragen::V,садетта,тӳс
1259,Schwarm::N,,ушкӑн
1260,Schlinge::N,,йӑлӑ
1261,Art::N,,тӗс
1262,Entfernung::N,,хушӑ
1263,Griff::N,,хӑлӑп
1264,Figur::N,,кӗлетке
1265,Bogen[Waffe]::N,,ухӑ
1266,so::ADV,,апла
1267,abnehmen::V,,чак
1268,sausen::V,,ыткӑн
1269,sausen::V,,вӗҫтер
1270,wenden::V,,ӳпӗнтер
1271,hacken::V,,вакла
1272,stricken::V,,ҫых
1273,anziehen::V,,тӑхӑн
