,Concept_ID,lv,ku
803,Leiter::N,пос,pêling
804,Leiter::N,kāpnes,pêling
805,Leiter::N,redeles,pêling
806,Besen::N,рос,melkes
807,Besen::N,slota,melkes
808,Spaten::N,зыр,mer
809,Spaten::N,lāpsta,mer
810,Schaufel::N,тэльӧб,bêr
811,Schaufel::N,liekšķere,bêr
812,Gabel::N,вилки,çetel
813,Gabel::N,dakšiņa,çetel
814,Löffel::N,пань,kevçî
815,Löffel::N,karote,kevçî
816,Messer::N,пурт,kêr
817,Messer::N,nazis,kêr
818,Nagel::N,тув,bizmar
819,Nagel::N,кӧрт тув,bizmar
820,Nagel::N,nagla,bizmar
821,Netz::N,тыв,tor
822,Netz::N,tīkls,tor
823,Haken::N,крук,çenqel
824,Haken::N,āķis,çenqel
825,Haken::N,kāsis,çenqel
826,Haken::N,krampis,çenqel
827,Griff::N,нуд,destî
828,Griff::N,kāts,destî
829,Griff::N,rokturis,destî
830,Schloss::N,томан,qonax
831,Schloss::N,aizslēgs,qonax
832,Bild::N,серпас,dimen
833,Bild::N,glezna,dimen
834,Figur::N,пертас,figûr
835,Figur::N,вежньӧг,figûr
836,Figur::N,figūra,figûr
837,Puppe::N,акань,bûk
838,Puppe::N,lelle,bûk
839,Beutel::N,мешӧк,kîsik
840,Beutel::N,kule,kîsik
841,Beutel::N,maisiņš,kîsik
842,Bündel::N,кӧртӧд,pêçek
843,Bündel::N,sainis,pêçek
844,Tasche::N,сумка,bêrîk
845,Tasche::N,soma,bêrîk
846,Eimer::N,ведра,dewl
847,Eimer::N,spainis,dewl
848,Deckel::N,пӧдан,devik
849,Deckel::N,тупкӧд,devik
850,Deckel::N,vāks,devik
851,Geschirr::N,дозмук,ferax
852,Geschirr::N,тасьті-пань,ferax
853,Geschirr::N,trauki,ferax
854,Sack::N,мешӧк,tûr
855,Sack::N,maiss,tûr
856,Tasse::N,бекар,kada
857,Tasse::N,тасьті,kada
858,Tasse::N,tase,kada
859,Topf::N,гырнич,beroş
860,Topf::N,pods,beroş
861,Kessel::N,пӧрт,şîril
862,Kessel::N,katls,şîril
863,Essen::N,сёйӧм,xwarin
864,Essen::N,ēdiens,xwarin
865,Nahrung::N,сёян,xwarin
866,Nahrung::N,barība,xwarin
867,Speise::N,сёян,xwarin
868,Speise::N,сёянтор,xwarin
869,Speise::N,ēdiens,xwarin
870,Fleisch::N,яй,goşt
871,Fleisch::N,gaļa,goşt
872,Getreide::N,нянь,zad
873,Getreide::N,labība,zad
874,Brei::N,рок,hewdêl
875,Brei::N,putra,hewdêl
876,Brei::N,biezenis,hewdêl
877,Brot::N,нянь,
878,Brot::N,maize,
879,Scheibe::N,шӧрӧм,parçe
880,Scheibe::N,чӧлан,parçe
881,Scheibe::N,šķēle,parçe
882,Scheibe::N,rieciens,parçe
883,Fett::N,гос,rûn
884,Fett::N,тшог,rûn
885,Fett::N,tauki,rûn
886,Butter::N,вый,rûn
887,Butter::N,sviests,rûn
888,Öl::N,вый,rûn
889,Öl::N,eļļa,rûn
890,Salz::N,сов,xwe
891,Salz::N,sāls,xwe
892,Suppe::N,шыд,şorbe
893,Suppe::N,zupa,şorbe
894,Honig::N,ма,hingiv
895,Honig::N,medus,hingiv
896,Milch::N,йӧв,şîr
897,Milch::N,piens,şîr
898,Tee::N,чай,çay
899,Tee::N,tēja,çay
900,Leder::N,ку,çerm
901,Leder::N,āda,çerm
902,Wolle::N,вурун,herî
903,Wolle::N,vilna,herî
904,Stoff::N,дӧра,paç
905,Stoff::N,drāna,paç
906,Stoff::N,audums,paç
907,Nadel::N,ем,derzî
908,Nadel::N,adata,derzî
909,Faden::N,сунис,ta
910,Faden::N,diegs,ta
911,Faden::N,pavediens,ta
912,Knopf::N,кизь,bişkok
913,Knopf::N,poga,bişkok
914,Knoten::N,гӧрӧд,girêk
915,Knoten::N,mezgls,girêk
916,Farbe::N,краска,boyax
917,Farbe::N,вап,boyax
918,Farbe::N,krāsa,boyax
919,Kleidung::N,паськӧм,çil
920,Kleidung::N,tērps,çil
921,Kleidung::N,drēbes,çil
922,Hemd::N,дӧрӧм,qutik
923,Hemd::N,дӧрӧм,miltan
924,Hemd::N,krekls,qutik
925,Hemd::N,krekls,miltan
926,Kragen::N,воротник,stûvang
927,Kragen::N,apkakle,stûvang
928,Ärmel::N,сос,hûçik
929,Ärmel::N,piedurkne,hûçik
930,Hose::N,гач,şewel
931,Hose::N,bikses,şewel
932,Gürtel::N,вӧнь,qayiş
933,Gürtel::N,josta,qayiş
934,Mütze::N,шапка,fîno
935,Mütze::N,cepure,fîno
936,Schuh::N,башмак,şêkal
937,Schuh::N,ботинки,şêkal
938,Schuh::N,kurpe,şêkal
939,Stiefel::N,сапӧг,gizme
940,Stiefel::N,сапӧг,çizme
941,Stiefel::N,zābaks,gizme
942,Stiefel::N,zābaks,çizme
943,Ring::N,кытш,xelek
944,Ring::N,gredzens,xelek
945,Band::N,лента,band
946,Band::N,вундас,band
947,Band::N,lente,band
948,Kamm::N,сынан,şeh
949,Kamm::N,ķemme,şeh
950,Spiegel::N,рӧмпӧштан,eynik
951,Spiegel::N,spogulis,eynik
952,Riemen::N,тасма,qayiş
953,Riemen::N,siksna,qayiş
954,Schnur::N,гез,doxin
955,Schnur::N,aukla,doxin
956,Leine::N,юргез,şirît
957,Leine::N,saite,şirît
958,Decke::N,эшкын,bataniye
959,Decke::N,шебрас,bataniye
960,Decke::N,sega,bataniye
961,Kissen::N,юрлӧс,balgî
962,Kissen::N,spilvens,balgî
963,Tuch::N,чышъян,şar
964,Tuch::N,vadmala,şar
965,Handtuch::N,ки чышкӧд,dezmal
966,Handtuch::N,кизьчышъян,dezmal
967,Handtuch::N,dvielis,dezmal
968,Kraft::N,этш,hêz
969,Kraft::N,этш,qewet
970,Kraft::N,эбӧс,hêz
971,Kraft::N,эбӧс,qewet
972,Kraft::N,spēks,hêz
973,Kraft::N,spēks,qewet
974,Stärke::N,ёнлун,xurtî
975,Stärke::N,чорыдлун,xurtî
976,Stärke::N,stiprums,xurtî
977,Gesundheit::N,дзоньвидзалун,nojdarî
978,Gesundheit::N,veselība,nojdarî
979,Krankheit::N,висьӧм,nexweşî
980,Krankheit::N,slimība,nexweşî
981,Schmerz::N,висьӧм,êş
982,Schmerz::N,sāpes,êş
983,Wunde::N,дой,kul
984,Wunde::N,brūce,kul
985,Wunde::N,jēlums,kul
986,Fieber::N,жар,ta
987,Fieber::N,drudzis,ta
988,Fieber::N,karstums,ta
989,Arznei::N,лекарство,derman
990,Arznei::N,зелля,derman
991,Arznei::N,zāles,derman
992,Arznei::N,medikaments,derman
993,Brücke::N,пос,kopî
994,Brücke::N,tilts,kopî
995,Brunnen::N,юкмӧс,çal
996,Brunnen::N,юкмӧс,kani
997,Brunnen::N,aka,çal
998,Brunnen::N,aka,kani
999,Weide::N,пӧскӧтина,beyar
1000,Weide::N,ganības,beyar
1001,Pfad::N,туй,xaçirek
1002,Pfad::N,кыснан,xaçirek
1003,Pfad::N,taka,xaçirek
1004,Weg::N,туй,rê
1005,Weg::N,ceļš,rê
1006,Straße::N,туй,rê
1007,Straße::N,iela,rê
1008,Dorf::N,сикт,gund
1009,Dorf::N,ciems,gund
1010,Stadt::N,кар,baçar
1011,Stadt::N,pilsēta,baçar
1012,Brief::N,письмӧ,name
1013,Brief::N,vēstule,name
1014,Buch::N,небӧг,kitêb
1015,Buch::N,небӧг,pirtûk
1016,Buch::N,grāmata,kitêb
1017,Buch::N,grāmata,pirtûk
1018,Buchstabe::N,шыпас,herf
1019,Buchstabe::N,burts,herf
1020,Zeitung::N,газет,rojname
1021,Zeitung::N,avīze,rojname
1022,Zeitung::N,laikraksts,rojname
1023,Leben::N,лов,jiyan
1024,Leben::N,олӧм,jiyan
1025,Leben::N,dzīve,jiyan
1026,Tod::N,кулӧм,mirin
1027,Tod::N,nāve,mirin
1028,Grab::N,гу,mezel
1029,Grab::N,kaps,mezel
1030,Kirche::N,вичко,gilyas
1031,Kirche::N,baznīca,gilyas
1032,Sünde::N,мыж,guneh
1033,Sünde::N,grēks,guneh
1034,Gott::N,ен,xwedê
1035,Gott::N,dievs,xwedê
1036,Arbeiter::N,уджалысь,hîşçî
1037,Arbeiter::N,strādnieks,hîşçî
1038,Chef::N,юралысь,bêg
1039,Chef::N,веськӧдлысь,bêg
1040,Chef::N,šefs,bêg
1041,Chef::N,vadītajs,bêg
1042,Chef::N,priekšnieks,bêg
1043,Meister::N,вӧчысь,hoste
1044,Meister::N,meistars,hoste
1045,Arzt::N,врач,doktor
1046,Arzt::N,бурдӧдысь,doktor
1047,Arzt::N,ārsts,doktor
1048,Lehrer::N,велӧдысь,mamoste
1049,Lehrer::N,skolotājs,mamoste
1050,Geld::N,сьӧм,pere
1051,Geld::N,nauda,pere
1052,Geschäft::N,удж,firoşgeh
1053,Geschäft::N,bizness,firoşgeh
1054,Geschäft::N,darījums,firoşgeh
1055,Laden::N,вузасянін,dikan
1056,Laden::N,bode,dikan
1057,Laden::N,veikals,dikan
1058,Preis::N,дон,buha
1059,Preis::N,cena,buha
1060,Ware::N,тӧвар,tişt
1061,Ware::N,prece,tişt
1062,Nutzen::N,воӧм,fêde
1063,Nutzen::N,выгӧда,fêde
1064,Nutzen::N,labums,fêde
1065,Reichtum::N,озырлун,serwet
1066,Reichtum::N,bagātība,serwet
1067,Welt::N,енкӧла,dinya
1068,Welt::N,pasaule,dinya
1069,Land::N,му,welat
1070,Land::N,zeme,welat
1071,Staat::N,канму,dewlet
1072,Staat::N,государство,dewlet
1073,Staat::N,valsts,dewlet
1074,König::N,кан,şah
1075,König::N,кан,qral
1076,König::N,ķēniņš,şah
1077,König::N,ķēniņš,qral
1078,König::N,karalis,şah
1079,König::N,karalis,qral
1080,Macht::N,каналӧм,qewet
1081,Macht::N,каналӧм,destihilat
1082,Macht::N,vara,qewet
1083,Macht::N,vara,destihilat
1084,Grenze::N,су,kevî
1085,Grenze::N,суйӧр,kevî
1086,Grenze::N,robeža,kevî
1087,Krieg::N,ожман,çeng
1088,Krieg::N,ожман,sêwaş
1089,Krieg::N,karš,çeng
1090,Krieg::N,karš,sêwaş
1091,Feind::N,враг,dijmin
1092,Feind::N,вӧрӧг,dijmin
1093,Feind::N,ienaidnieks,dijmin
1094,Gewalt::N,мырдöналöм,zor
1095,Gewalt::N,vara,zor
1096,Gewalt::N,vardarbība,zor
1097,Kampf::N,вермасьӧм,şer
1098,Kampf::N,cīņa,şer
1099,Bogen[Waffe]::N,ньӧввуж,kêvan
1100,Bogen[Waffe]::N,loks,kêvan
1101,Pfeil::N,ньӧв,çîrik
1102,Pfeil::N,bulta,çîrik
1103,Gewehr::N,пишшаль,tifing
1104,Gewehr::N,šautene,tifing
1105,Fehler::N,сорсьӧм,şaşî
1106,Fehler::N,дзугсьӧм,şaşî
1107,Fehler::N,kļūda,şaşî
1108,Lüge::N,пӧръясьӧм,derew
1109,Lüge::N,ылӧдлӧм,derew
1110,Lüge::N,meli,derew
1111,Schaden::N,лёк,xisar
1112,Schaden::N,изъян,xisar
1113,Schaden::N,пакӧсьт,xisar
1114,Schaden::N,bojājums,xisar
1115,Schaden::N,kaitējums,xisar
1116,Unglück::N,шог,bêbextî
1117,Unglück::N,kļūme,bêbextî
1118,Unglück::N,klizma,bêbextî
1119,Unglück::N,nelaime,bêbextî
1120,Schuld::N,мыж,suç
1121,Schuld::N,vaina,suç
1122,Alter::N,арлыд,temen
1123,Alter::N,vecums,temen
1124,Schluss::N,пом,girtin
1125,Schluss::N,beigas,girtin
1126,Zeit::N,кад,çax
1127,Zeit::N,laiks,çax
1128,Tag::N,лун,roj
1129,Tag::N,diena,roj
1130,Morgen::N,асыв,sibeh
1131,Morgen::N,rīts,sibeh
1132,Mittag::N,лун шӧр,nîro
1133,Mittag::N,pusdiena,nîro
1134,Abend::N,рыт,êvar
1135,Abend::N,vakars,êvar
1136,Nacht::N,вой,şev
1137,Nacht::N,nakts,şev
1138,Woche::N,вежон,heftî
1139,Woche::N,nedēļa,heftî
1140,Monat::N,тӧлысь,meh
1141,Monat::N,mēnesis,meh
1142,Jahr::N,во,sal
1143,Jahr::N,gads,sal
1144,Frühling::N,тулыс,bihar
1145,Frühling::N,pavasaris,bihar
1146,Sommer::N,гожӧм,havîn
1147,Sommer::N,vasara,havîn
1148,Herbst::N,ар,payîz
1149,Herbst::N,rudens,payîz
1150,Winter::N,тӧв,zistan
1151,Winter::N,ziema,zistan
1152,Januar::N,тӧв шӧр,çile
1153,Januar::N,janvāris,çile
1154,Februar::N,урасьӧм,sibat
1155,Februar::N,februāris,sibat
1156,März::N,рака,adar
1157,März::N,marts,adar
1158,April::N,кос му,nîsan
1159,April::N,aprīlis,nîsan
1160,Mai::N,ода-кора,gûlan
1161,Mai::N,maijs,gûlan
1162,Juni::N,лӧддза-номъя,hezîran
1163,Juni::N,jūnijs,hezîran
1164,Juli::N,сора,tîmeh
1165,Juli::N,jūlijs,tîmeh
1166,August::N,моз,tebax
1167,August::N,augusts,tebax
1168,September::N,кӧч,îlon
1169,September::N,septembris,îlon
1170,Oktober::N,йирым,çotmeh
1171,Oktober::N,oktobris,çotmeh
1172,November::N,вӧльгым,mijdar
1173,November::N,novembris,mijdar
1174,Dezember::N,ӧшым,kanûn
1175,Dezember::N,decembris,kanûn
1176,Montag::N,выльлун,duşemb
1177,Montag::N,pirmdiena,duşemb
1178,Dienstag::N,воторник,sêşem
1179,Dienstag::N,otrdiena,sêşem
1180,Mittwoch::N,середа,çarşemb
1181,Mittwoch::N,trešdiena,çarşemb
1182,Donnerstag::N,четверг,pêşemb
1183,Donnerstag::N,ceturtdiena,pêşemb
1184,Freitag::N,пекнича,în
1185,Freitag::N,piektdiena,în
1186,Samstag::N,субӧта,şemî
1187,Samstag::N,sestdiena,şemî
1188,Sonntag::N,вӧскресенньӧ,yekşemb
1189,Sonntag::N,svētdiena,yekşemb
1190,groß::A,ыджыд,mezin
1191,groß::A,dižs,mezin
1192,groß::A,liels,mezin
1193,klein::A,ичӧт,çûçik
1194,klein::A,mazs,çûçik
1195,lang::A,кузь,dirêj
1196,lang::A,garš,dirêj
1197,kurz::A,дженьыд,kin
1198,kurz::A,īss,kin
1199,breit::A,ота,fireh
1200,breit::A,паськыд,fireh
1201,breit::A,plats,fireh
1202,schmal::A,оттӧм,tenik
1203,schmal::A,tievs,tenik
1204,dicht::A,сук,gir
1205,dicht::A,blīvs,gir
1206,dick[Gegenstand]::A,кыз,şîşman
1207,dick[Gegenstand]::A,biezs,şîşman
1208,dünn::A,вӧсни,zirav
1209,dünn::A,вӧсньыд,zirav
1210,dünn::A,plāns,zirav
1211,fein::A,посни,tenik
1212,fein::A,smalks,tenik
1213,fest::A,зумыд,saxlem
1214,fest::A,tvirts,saxlem
1215,fest::A,noturīgs,saxlem
1216,flach::A,плавкӧс,pahn
1217,flach::A,тшӧтшкӧс,pahn
1218,flach::A,lēzens,pahn
1219,flach::A,līdzens,pahn
1220,glatt::A,вольк,dûz
1221,glatt::A,вольк,şayîk
1222,glatt::A,мольыд,dûz
1223,glatt::A,мольыд,şayîk
1224,glatt::A,gluds,dûz
1225,glatt::A,gluds,şayîk
1226,glatt::A,slidens,dûz
1227,glatt::A,slidens,şayîk
1228,hart::A,зумыд,hişk
1229,hart::A,ciets,hişk
1230,weich::A,небыд,nerm
1231,weich::A,mīksts,nerm
1232,rund::A,гӧгрӧс,gilover
1233,rund::A,apaļš,gilover
1234,spitz::A,ёсь йыла,pîj
1235,spitz::A,smails,pîj
1236,scharf::A,ёсь,tûj
1237,scharf::A,ass,tûj
1238,stumpf::A,ныж,ne tûj
1239,stumpf::A,truls,ne tûj
1240,stumpf::A,strups,ne tûj
1241,schwer::A,сьӧкыд,giran
1242,schwer::A,smags,giran
1243,schön::A,мича,xweş
1244,schön::A,мича,xweşik
1245,schön::A,лӧсьыд,xweş
1246,schön::A,лӧсьыд,xweşik
1247,schön::A,daiļš,xweş
1248,schön::A,daiļš,xweşik
1249,schön::A,skaists,xweş
1250,schön::A,skaists,xweşik
1251,heiß::A,пӧсь,kelandî
1252,heiß::A,karsts,kelandî
1253,warm::A,шоныд,germ
1254,warm::A,silts,germ
1255,kalt::A,кӧдзыд,sar
1256,kalt::A,salts,sar
1257,kalt::A,auksts,sar
1258,kühl::A,юзыд,jemîrî
1259,kühl::A,ыркыд,jemîrî
1260,kühl::A,vēss,jemîrî
1261,kühl::A,dzestrs,jemîrî
1262,frisch::A,выль,ter
1263,frisch::A,svaigs,ter
1264,feucht::A,уль,şil
1265,feucht::A,mitrs,şil
1266,feucht::A,drēgns,şil
1267,nass::A,ва,şilek
1268,nass::A,slapjš,şilek
1269,trocken::A,кос,zuwa
1270,trocken::A,sauss,zuwa
1271,voll::A,кыз,tijî
1272,voll::A,pilns,tijî
1273,leer::A,куш,vala
1274,leer::A,тыртӧм,vala
1275,leer::A,tukšs,vala
1276,offen::A,восьса,vekirî
1277,offen::A,vaļējs,vekirî
1278,offen::A,atvērts,vekirî
1279,geschlossen::A,пӧдса,asê
1280,geschlossen::A,slēgts,asê
1281,sauber::A,сӧстӧм,pakij
1282,sauber::A,tīrs,pakij
1283,sauber::A,spodrs,pakij
1284,schmutzig::A,няйт,lewitî
1285,schmutzig::A,netīrs,lewitî
1286,schmutzig::A,dubļains,lewitî
1287,roh::A,уль,xav
1288,roh::A,jēls,xav
1289,reif::A,кисьмӧм,gihaştî
1290,reif::A,gatavs,gihaştî
1291,reif::A,nobriedis,gihaştî
1292,lecker::A,чӧскыд,xweş
1293,lecker::A,gards,xweş
1294,lecker::A,garšīgs,xweş
1295,süß::A,юмов,şîrîn
1296,süß::A,чӧскыд,şîrîn
1297,süß::A,salds,şîrîn
1298,bitter::A,курыд,tahl
1299,bitter::A,sūrs,tahl
1300,bitter::A,rūgts,tahl
1301,sauer::A,шома,tirş
1302,sauer::A,skābs,tirş
1303,hell::A,югыд,ronî
1304,hell::A,gaišs,ronî
1305,dunkel::A,пемыд,tarî
1306,dunkel::A,tumšs,tarî
1307,schwarz::A,сьӧд,reş
1308,schwarz::A,melns,reş
1309,weiß::A,еджыд,sipî
1310,weiß::A,balts,sipî
1311,rot::A,гӧрд,sor
1312,rot::A,sarkans,sor
1313,gelb::A,виж,zer
1314,gelb::A,dzeltens,zer
1315,blau::A,лӧз,şîn
1316,blau::A,zils,şîn
1317,grün::A,веж,şîn
1318,grün::A,турунвиж,şîn
1319,grün::A,zaļš,şîn
1320,grau::A,руд,gewr
1321,grau::A,pelēks,gewr
1322,bunt::A,сера,rengîn
1323,bunt::A,raibs,rengîn
1324,bunt::A,krāsains,rengîn
1325,billig::A,донтӧг,erzan
1326,billig::A,lēts,erzan
1327,teuer::A,дона,biha
1328,teuer::A,dārgs,biha
1329,wertvoll::A,дона,hêja
1330,wertvoll::A,дона,giranbiha
1331,wertvoll::A,vērtīgs,hêja
1332,wertvoll::A,vērtīgs,giranbiha
1333,blind::A,синтӧм,kor
1334,blind::A,akls,kor
1335,taub::A,пельтӧм,kerr
1336,taub::A,kurls,kerr
1337,kräftig::A,вынйӧра,gir
1338,kräftig::A,вынйӧра,xurt
1339,kräftig::A,spēcīgs,gir
1340,kräftig::A,spēcīgs,xurt
1341,stark::A,ён,xurt
1342,stark::A,вына,xurt
1343,stark::A,stiprs,xurt
1344,schwach::A,жеб,kesad
1345,schwach::A,vājš,kesad
1346,fett::A,госа,qelew
1347,fett::A,brangs,qelew
1348,schlank::A,веськыд,zirav
1349,schlank::A,slaids,zirav
1350,hübsch::A,мича,xweşik
1351,hübsch::A,лӧсьыд,xweşik
1352,hübsch::A,glīts,xweşik
1353,böse::A,лёк,xerab
1354,böse::A,лёк,aciz
1355,böse::A,ļauns,xerab
1356,böse::A,ļauns,aciz
1357,böse::A,negants,xerab
1358,böse::A,negants,aciz
1359,dumm::A,йӧй,gêj
1360,dumm::A,вежӧртӧм,gêj
1361,dumm::A,stulbs,gêj
1362,dumm::A,muļķīgs,gêj
1363,faul::A,дыш,têmbêl
1364,faul::A,slinks,têmbêl
1365,fleißig::A,зільысь,jêhatî
1366,fleißig::A,čakls,jêhatî
1367,fleißig::A,cītīgs,jêhatî
1368,geizig::A,топыд,destgirtî
1369,geizig::A,skops,destgirtî
1370,geizig::A,sīksts,destgirtî
1371,klug::A,юра,baqil
1372,klug::A,вежӧра,baqil
1373,klug::A,gudrs,baqil
1374,geschickt::A,кипода,zîrek
1375,geschickt::A,кипода,ziring
1376,geschickt::A,кужысь,zîrek
1377,geschickt::A,кужысь,ziring
1378,geschickt::A,manīgs,zîrek
1379,geschickt::A,manīgs,ziring
1380,lieb::A,муса,delal
1381,lieb::A,мича,delal
1382,lieb::A,лӧсьыд,delal
1383,lieb::A,mīļš,delal
1384,lustig::A,кыпыд,kêfxweş
1385,lustig::A,jautrs,kêfxweş
1386,sanft::A,мелі,nazenîn
1387,sanft::A,liegs,nazenîn
1388,hungrig::A,тшыг,birçî
1389,hungrig::A,izsalcis,birçî
1390,krank::A,висьысь,nexweş
1391,krank::A,slims,nexweş
1392,nackt::A,пасьтӧм,rût
1393,nackt::A,пасьтӧм,tazî
1394,nackt::A,pliks,rût
1395,nackt::A,pliks,tazî
1396,traurig::A,гажтӧм,xemgîn
1397,traurig::A,bēdīgs,xemgîn
1398,traurig::A,skumīgs,xemgîn
1399,lebendig::A,ловъя,bisaxî
1400,lebendig::A,dzīvs,bisaxî
1401,gut::A,бур,baş
1402,gut::A,labs,baş
1403,schlecht::A,лёк,xerab
1404,schlecht::A,омӧль,xerab
1405,schlecht::A,slikts,xerab
1406,richtig::A,инӧд,rast
1407,richtig::A,инӧд,saxlem
1408,richtig::A,riktīgs,rast
1409,richtig::A,riktīgs,saxlem
1410,schlimm::A,омӧль,nebaş
1411,schlimm::A,туйтӧм,nebaş
1412,schlimm::A,nelāgs,nebaş
1413,schlimm::A,nejauks,nebaş
1414,wahr::A,абу ылӧг,rast
1415,wahr::A,īsts,rast
1416,wahr::A,patiess,rast
1417,alt::A,важ,pîr
1418,alt::A,важ,kevn
1419,alt::A,sens,pîr
1420,alt::A,sens,kevn
1421,alt::A,vęcs,pîr
1422,alt::A,vęcs,kevn
1423,neu::A,выль,nû
1424,neu::A,jauns,nû
1425,ehemalig::A,вӧвлӧм,kevnar
1426,ehemalig::A,вӧвлӧм,peşidar
1427,ehemalig::A,bijušais,kevnar
1428,ehemalig::A,bijušais,peşidar
1429,alt[Lebewesen]::A,пӧрысь,pîr
1430,alt[Lebewesen]::A,vecs,pîr
1431,jung::A,том,xort
1432,jung::A,jauns,xort
1433,arm::A,гӧль,feqîr
1434,arm::A,гӧль,desteng
1435,arm::A,nabags,feqîr
1436,arm::A,nabags,desteng
1437,reich::A,озыр,dewlemend
1438,reich::A,bagāts,dewlemend
1439,bekannt::A,тӧдса,naskirî
1440,bekannt::A,zināms,naskirî
1441,bekannt::A,pazīstams,naskirî
1442,berühmt::A,нималан,navdar
1443,berühmt::A,кывсян,navdar
1444,berühmt::A,slavens,navdar
1445,fremd::A,йӧз,xerîb
1446,fremd::A,svešs,xerîb
1447,verschieden::A,абу ӧткодь,çîhê
1448,verschieden::A,разнӧй,çîhê
1449,verschieden::A,dažāds,çîhê
1450,nah::A,матыс,nêzîk
1451,nah::A,tuvs,nêzîk
1452,fern::A,ылі,dûr
1453,fern::A,tāls,dûr
1454,linker::A,шуйга,çepê
1455,linker::A,kreisais,çepê
1456,rechter::A,веськыд,rastê
1457,rechter::A,labais,rastê
1458,anderer::A,мукӧд,yê din
1459,anderer::A,otrs,yê din
1460,erster::A,медводдза,yekemîn
1461,erster::A,pirmais,yekemîn
1462,zweiter::A,мӧд,duda
1463,zweiter::A,otrais,duda
1464,dritter::A,коймӧд,sisêya
1465,dritter::A,trešais,sisêya
1466,letzter::A,бӧръя,paşîn
1467,letzter::A,beidzamais,paşîn
1468,allein::ADV,ӧтка,tenê
1469,allein::ADV,viens pats,tenê
1470,auf einmal::ADV,ӧтпырйӧ,jar kê
1471,auf einmal::ADV,reizē,jar kê
1472,zusammen::ADV,тшӧтш,tev
1473,zusammen::ADV,тшӧтш,bi hev re
1474,zusammen::ADV,kopā,tev
1475,zusammen::ADV,kopā,bi hev re
1476,zusammen::ADV,vienviet,tev
1477,zusammen::ADV,vienviet,bi hev re
1478,lange::ADV,дыр,dirêj
1479,lange::ADV,ilgi,dirêj
1480,plötzlich::ADV,друг,ji nişkave
1481,plötzlich::ADV,pēkšņi,ji nişkave
1482,sofort::ADV,дзик пыр,yekser
1483,sofort::ADV,tūlīt,yekser
1484,später::ADV,сэсся,paşiyê
1485,später::ADV,vēlāk,paşiyê
1486,jetzt::ADV,ӧні,nuha
1487,jetzt::ADV,tagad,nuha
1488,heute::ADV,талун,îro
1489,heute::ADV,šodien,îro
1490,morgen::ADV,аски,sibeh
1491,morgen::ADV,rīt,sibeh
1492,bald::ADV,регыд,nêzîk
1493,bald::ADV,drīz,nêzîk
1494,dann::ADV,бӧрын,paşê
1495,dann::ADV,бӧрти,paşê
1496,dann::ADV,tad,paşê
1497,gestern::ADV,тӧнлун,do
1498,gestern::ADV,vakar,do
1499,einst::ADV,ӧтчыд,jar ke
1500,einst::ADV,ӧтпыр,jar ke
1501,einst::ADV,citreiz,jar ke
1502,damals::ADV,сэки,hîngî
1503,damals::ADV,toreiz,hîngî
1504,danach::ADV,сэсся,piştra
1505,danach::ADV,pēc tam,piştra
1506,vorher::ADV,войдӧр,pîşî
1507,vorher::ADV,iepriekš,pîşî
1508,vorher::ADV,pirms tam,pîşî
1509,zuerst::ADV,войдӧр,bere
1510,zuerst::ADV,vis'pirms,bere
1511,einmal::ADV,ӧтчыдысь,çarik
1512,einmal::ADV,reiz,çarik
1513,einmal::ADV,vienreiz,çarik
1514,manchmal::ADV,корсюрӧ,çarna
1515,manchmal::ADV,dažkārt,çarna
1516,oft::ADV,тшӧкыда,gelek çaran
1517,oft::ADV,bieži,gelek çaran
1518,immer::ADV,век,daîm
1519,immer::ADV,allaž,daîm
1520,immer::ADV,vien'mēr,daîm
1521,niemals::ADV,оз некор,tu çar
1522,niemals::ADV,nemūžam,tu çar
1523,hier::ADV,со,li vir
1524,hier::ADV,тонӧ,li vir
1525,hier::ADV,te,li vir
1526,hier::ADV,šeit,li vir
1527,hierhin::ADV,татчӧ,vir
1528,hierhin::ADV,талань,vir
1529,hierhin::ADV,šurp,vir
1530,hierhin::ADV,uz šejieni,vir
1531,von hier::ADV,тасянь,ji vir
1532,von hier::ADV,no šejienes,ji vir
1533,dort::ADV,сэні,li wê derê
1534,dort::ADV,tur,li wê derê
1535,dorthin::ADV,сэтчӧ,wêda
1536,dorthin::ADV,turp,wêda
1537,dorthin::ADV,uz turieni,wêda
1538,geradeaus::ADV,веськыда,rastê rast
1539,geradeaus::ADV,taisni uz priekšu,rastê rast
1540,vorwärts::ADV,водзӧ,ber bi pêş
1541,vorwärts::ADV,uz priekšu,ber bi pêş
1542,rückwärts::ADV,бӧрӧ,paşpê
1543,rückwärts::ADV,atmuguriski,paşpê
1544,zurück::ADV,бӧр,paşdo
1545,zurück::ADV,бӧр,paşvê
1546,zurück::ADV,atpakāļ,paşdo
1547,zurück::ADV,atpakāļ,paşvê
1548,unten::ADV,улын,jêrî
1549,unten::ADV,уліын,jêrî
1550,unten::ADV,lejā,jêrî
1551,unten::ADV,apakšā,jêrî
1552,hinab::ADV,улӧ,berjêr
1553,hinab::ADV,увлан,berjêr
1554,hinab::ADV,uz leju,berjêr
1555,oben::ADV,вылын,banî
1556,oben::ADV,выліын,banî
1557,oben::ADV,virsū,banî
1558,hinauf::ADV,выліӧ,banî
1559,hinauf::ADV,augšā,banî
1560,hinauf::ADV,uz augšu,banî
1561,überall::ADV,быдлаын,li her derê
