,Concept_ID,it,kl
761,bitter::A,amaro,qasilippoq
762,sauer::A,aspro,
763,sauer::A,acerbo,
764,hell::A,chiaro,qaamavoq
765,dunkel::A,buio,qernerpoq
766,dunkel::A,oscuro,qernerpoq
767,schwarz::A,nero,qernerpoq
768,weiß::A,bianco,qaqorpoq
769,rot::A,rosso,aappaluppoq
770,gelb::A,giallo,sungaarpoq
771,blau::A,blu,tungujorpoq
772,blau::A,azzurro,tungujorpoq
773,grün::A,verde,qorsooqqippoq
774,grau::A,grigio,qaserpoq
775,bunt::A,variopinto,
776,billig::A,a buon prezzo,akikippoq
777,billig::A,a buon mercato,akikippoq
778,teuer::A,caro,
779,wertvoll::A,prezioso,erlinnarpoq
780,blind::A,cieco,tappiippoq
781,blind::A,cieco,isigisaqanngilaq
782,taub::A,sordo,tusilarpoq
783,kräftig::A,forte,pissaq
784,kräftig::A,forte,pissarsuaq
785,kräftig::A,robusto,pissaq
786,kräftig::A,robusto,pissarsuaq
787,stark::A,forte,sanngivoq
788,stark::A,vigoroso,sanngivoq
789,schwach::A,dèbole,nakuippoq
790,fett::A,grasso,pualavoq
791,schlank::A,snello,tuappoq
792,schlank::A,slanciato,tuappoq
793,hübsch::A,bello,aatsialaq
794,hübsch::A,carino,aatsialaq
795,böse::A,cattivo,ajorpoq
796,dumm::A,stùpido,taqajak
797,dumm::A,stùpido,sikkilluppoq
798,dumm::A,stùpido,qaatusimasaqanngilaq
799,faul::A,pigro,eqiasuppoq
800,faul::A,pigro,eqiattortuvoq
801,fleißig::A,diligente,eqiasuippoq
802,geizig::A,avaro,iasilaarpoq
803,geizig::A,avaro,tukkuippoq
804,klug::A,intelligente,mallak
805,klug::A,intelligente,ittanneq
806,klug::A,intelligente,kutaappoq
807,klug::A,intelligente,kuttaappoq
808,klug::A,intelligente,qarasagippoq
809,geschickt::A,àbile,
810,lieb::A,caro,akisooq
811,lustig::A,gaio,piikulavoq
812,lustig::A,allegro,piikulavoq
813,sanft::A,dolce,isumagippoq
814,hungrig::A,affamato,kaappoq
815,hungrig::A,affamato,perlilerpoq
816,krank::A,malato,napparsimavoq
817,krank::A,infermo,napparsimavoq
818,nackt::A,nudo,
819,traurig::A,triste,aliasuppoq
820,lebendig::A,vivo,uumavoq
821,gut::A,buono,ajunngilaq
822,schlecht::A,cattivo,sualuppoq
823,richtig::A,giusto,iluarpoq
824,schlimm::A,grave,amiilaarnarpoq
825,wahr::A,vero,ilumoorpoq
826,alt::A,vecchio,pisoqaq
827,neu::A,nuovo,nutaavoq
828,ehemalig::A,vecchio,
829,ehemalig::A,d'una_volta,
830,alt[Lebewesen]::A,anziano,utoqqaq
831,jung::A,giovane,inuusuppoq
832,jung::A,giovane,kingulliarsuk
833,arm::A,pòvero,piillasoq
834,arm::A,pòvero,piitsuuvoq
835,reich::A,ricco,pisuuvoq
836,bekannt::A,noto,
837,bekannt::A,conosciuto,
838,berühmt::A,famoso,tusaamasaq
839,berühmt::A,cèlebre,tusaamasaq
840,fremd::A,estràneo,ajasoornarpoq
841,fremd::A,straniero,ajasoornarpoq
842,verschieden::A,diverso,allatut
843,verschieden::A,diverso,tamalaat
844,verschieden::A,differente,allatut
845,verschieden::A,differente,tamalaat
846,nah::A,vicino,qanippoq
847,nah::A,propinquo,qanippoq
848,fern::A,lontano,ungasippoq
849,linker::A,sinistro,saamerleq
850,rechter::A,destro,innarluissut
851,anderer::A,altro,
852,erster::A,primo,siulleq
853,zweiter::A,secondo,qataatsup tullia
854,dritter::A,terzo,pingajorarterut
855,letzter::A,ùltimo,kingulleq
856,allein::ADV,solo,kisimiippoq
857,allein::ADV,da solo,kisimiippoq
858,auf einmal::ADV,insieme,tassanngaannaq
859,zusammen::ADV,insieme,attaasa
860,zusammen::ADV,insieme,attarmik
861,lange::ADV,a lungo,akuni
862,plötzlich::ADV,all'improvviso,tassanngaannaq
863,sofort::ADV,sùbito,erniinnaq
864,sofort::ADV,all'istante,erniinnaq
865,später::ADV,più tardi,kingorna
866,jetzt::ADV,ora,maanna
867,jetzt::ADV,ora,massakkut
868,jetzt::ADV,adesso,maanna
869,jetzt::ADV,adesso,massakkut
870,heute::ADV,oggi,ullumi
871,morgen::ADV,domani,aqagu
872,bald::ADV,presto,erniinnaq
873,bald::ADV,tra poco,erniinnaq
874,dann::ADV,allora,taava
875,gestern::ADV,ieri,ippassaq
876,einst::ADV,prima,ataatsimik
877,einst::ADV,prima,ilaanni
878,einst::ADV,un tempo,ataatsimik
879,einst::ADV,un tempo,ilaanni
880,damals::ADV,allora,taamani
881,damals::ADV,allora,taamanikkut
882,damals::ADV,allora,taassumuunakkut
883,danach::ADV,poi,taava
884,danach::ADV,dopo,taava
885,vorher::ADV,prima,siornagut
886,zuerst::ADV,prima,
887,zuerst::ADV,dapprima,
888,einmal::ADV,una volta,ilaanni
889,einmal::ADV,una volta,ataatsimik
890,manchmal::ADV,talvolta,qaqutigu
891,manchmal::ADV,talvolta,qaqutigut
892,manchmal::ADV,qualche volta,qaqutigu
893,manchmal::ADV,qualche volta,qaqutigut
894,oft::ADV,spesso,akulikitsumik
895,immer::ADV,sempre,tamatigut
896,niemals::ADV,non mai,
897,hier::ADV,qua,maani
898,hierhin::ADV,qua,maani
899,von hier::ADV,ne,
900,von hier::ADV,da qui,
901,dort::ADV,lì,
902,dorthin::ADV,là,ikuuna
903,geradeaus::ADV,diritto,narlumut
904,vorwärts::ADV,avanti,pilangavoc
905,rückwärts::ADV,all'indietro,kingumut
906,rückwärts::ADV,all'indietro,tunumut or tunummut
907,zurück::ADV,di indietro,kingumut
908,zurück::ADV,di indietro,tunumut or tunummut
909,unten::ADV,giù,kana
910,unten::ADV,sotto,kana
911,hinab::ADV,giù,qiviu
912,hinab::ADV,in giù,qiviu
913,oben::ADV,su,
914,oben::ADV,sopra,
915,hinauf::ADV,in sù,
916,hinauf::ADV,in alto,
917,überall::ADV,dappertutto,tamaginni
918,überall::ADV,dappertutto,tamani tamaani
919,nicht::ADV,non,
920,ein wenig::ADV,un po',
921,ein wenig::ADV,un poco,
922,kaum::ADV,a appena,qaqutigorsuaq
923,sehr::ADV,molto,assut
924,so::ADV,così,
925,so::ADV,tanto,
926,noch::ADV,ancora,qeratavoq
927,nur::ADV,solo,
928,nur::ADV,soltanto,
929,schon::ADV,già,taava-una
930,wieder::ADV,di nuovo,kingumut
931,vergebens::ADV,invano,angiluk
932,vor::PRP,davanti a,
933,hinter::PRP,dietro,
934,unter::PRP,sotto,
935,durch::PRP,per,
936,durch::PRP,attraverso,
937,neben::PRP,a accanto a,
938,zwischen::PRP,fra,
939,wegen::PRP,a causa di,
940,dies::PRN,ciò,manna
941,dies::PRN,ciò,matuma
942,dies::PRN,questo,manna
943,dies::PRN,questo,matuma
944,das::PRN,ciò,ua
945,das::PRN,quello,ua
946,alles::PRN,tutto,
947,ich::PRN,ìo,uanga
948,du::PRN,tu,illit
949,er::PRN,lui,una
950,er::PRN,egli,una
951,wir::PRN,noi,uagut
952,ihr::PRN,voi,ilissi
953,sie::PRN,loro,uku
954,was::FPRN,che,aat?
955,was::FPRN,che cosa,aat?
956,wer::FPRN,chi,kikkut
957,wo::FADV,dove,sumi
958,wohin::FADV,dove,sumut
959,wie::FADV,come,qanoq
960,warum::FADV,perche,sooq
961,wieviel::FNUM,quanto,qassit
962,wieviel::FNUM,quanto,qanoq atsigisumik?
963,eins::NUM,uno,ataaseq
964,zwei::NUM,due,marluk
965,drei::NUM,tre,pingasut
966,vier::NUM,quattro,sisamat
967,vier::NUM,quattro,qajuusat
968,fünf::NUM,cinque,tallimat
969,sechs::NUM,sei,arfineq
970,sechs::NUM,sei,arfinillit
971,sieben::NUM,sette,arfineq-marluk
972,acht::NUM,otto,arfineq pingasut
973,neun::NUM,nove,qulingiluat
974,neun::NUM,nove,arfineq sisamat
975,zehn::NUM,dieci,qulit
976,elf::NUM,ùndici,aqqaneq
977,zwölf::NUM,dodici,aqqaneq-marluk
978,zwanzig::NUM,venti,tyve
979,dreißig::NUM,trenta,tredive
980,dreißig::NUM,trenta,pingasunik qulillit
981,vierzig::NUM,quaranta,fyrre
982,fünfzig::NUM,cinquanta,halvtreds
983,fünfzig::NUM,cinquanta,tallimanik qulillit
984,sechzig::NUM,sessanta,tres
985,siebzig::NUM,settanta,halvfjerds
986,achtzig::NUM,ottanta,firs
987,neunzig::NUM,novanta,halvfems
988,hundert::NUM,cento,et hundrede
989,tausend::NUM,mille,et tusinde
990,und::CNJ,e,aamma
991,oder::CNJ,o,imalluunnit
992,stehen::V,stare in piedi,sikingavoq
993,sitzen::V,sedere,ingippoq
994,sitzen::V,stare seduto,ingippoq
995,liegen::V,giacere,nalavoq
996,liegen::V,giacere,aqupivoq
997,hängen::V,pèndere,nivinngarpaa
998,hängen::V,èssere appeso,nivinngarpaa
999,werden::V,farsi,pinngorpoq
1000,werden::V,diventare,pinngorpoq
1001,passieren::V,succèdere,pivoq
1002,beginnen::V,cominciare,aallarnerpaa
1003,enden::V,finire,naggaserpaa
1004,enden::V,terminare,naggaserpaa
1005,wechseln::V,variare,immikkut ilivoq
1006,wechseln::V,cambiare,immikkut ilivoq
1007,aufgehen[Sonne]::V,sòrgere,
1008,aufgehen[Sonne]::V,spuntare,
1009,untergehen[Sonne]::V,tramontare,ilioqqaasoq
1010,scheinen[Sonne]::V,splèndere,qinnorpoq
1011,scheinen[Sonne]::V,splèndere,qinngorpoq
1012,donnern::V,tonare,kalleq
1013,wehen::V,soffiare,timmivoq
1014,strömen::V,fluire,
1015,fließen::V,fluire,
1016,fließen::V,scorrere,
1017,sich drehen::V,girarsi,ipippaa
1018,schwanken::V,oscillare,aalavoq
1019,schwanken::V,barcollare,aalavoq
1020,schwingen::V,vibrare,issakajaat or issakatsiaarut
1021,schwingen::V,oscillare,issakajaat or issakatsiaarut
1022,fallen::V,cadere,quasivaa
1023,brennen::V,àrdere,seerpoq
1024,brennen::V,àrdere,uuppaa
1025,brennen::V,bruciare,seerpoq
1026,brennen::V,bruciare,uuppaa
1027,rauchen::V,fumare,pujoorpoq
1028,regnen::V,piòvere,siallerpoq
1029,gefrieren::V,gelarsi,qiulerpoq
1030,gefrieren::V,congelarsi,qiulerpoq
1031,tauen::V,sciògliersi,aappoq
1032,schmelzen::V,fòndere,aappoq
1033,schmelzen::V,fòndere,aatsippaa
1034,schmelzen::V,sciògliersi,aappoq
1035,schmelzen::V,sciògliersi,aatsippaa
1036,trocknen::V,asciugarsi,panerserpaa
1037,sieden::V,bollire,qalappoq
1038,faulen::V,marcire,
1039,verfaulen::V,imputridire,
1040,reißen::V,strapparsi,qulli
1041,reißen::V,strapparsi,alittorpaa
1042,reißen::V,strapparsi,kimillanneq
1043,versinken::V,affondare,kivivaa
1044,versinken::V,affondare,apparpoq
1045,vergehen::V,passare,qaangerpaa
1046,vergehen::V,passare,sarsuppoq
1047,erscheinen::V,apparire,takutippoq
1048,erscheinen::V,comparire,takutippoq
1049,verschwinden::V,sparire,
1050,verschwinden::V,scomparire,
1051,sinken::V,calare,kivivaa
1052,sinken::V,calare,apparpoq
1053,sinken::V,scendere,kivivaa
1054,sinken::V,scendere,apparpoq
1055,abnehmen::V,diminuire,ikillipput
1056,zunehmen::V,aumentare,allisippaa
1057,steigen::V,salire,allisippaa
1058,steigen::V,montare,allisippaa
1059,wachsen::V,crescere,allivoq
1060,glänzen::V,splèndere,qinngorpoq
1061,glänzen::V,splèndere,qinnorpoq
1062,funkeln::V,brillare,uisorilavoq
1063,funkeln::V,scintillare,uisorilavoq
1064,lärmen::V,strepitare,
1065,lärmen::V,fare chiasso,
1066,läuten::V,suonare,avilualaarpoq
1067,klingeln::V,suonare,aviluarpoq
1068,klingeln::V,suonare,aviluarpaluppoq
1069,klirren::V,tintinnare,
1070,brausen::V,rombare,ittuk
1071,brausen::V,rombare,ittuppoq
1072,brausen::V,rombare,ittuppaluppoq
1073,brausen::V,rumoreggiare,ittuk
1074,brausen::V,rumoreggiare,ittuppoq
1075,brausen::V,rumoreggiare,ittuppaluppoq
1076,rauschen::V,frusciare,
1077,klingen::V,suonare,
1078,bellen::V,latrare,qiluppoq
1079,bellen::V,abbaiare,qiluppoq
1080,heulen::V,urlare,maarpoq
1081,heulen::V,urlare,maalavoq
1082,heulen::V,urlare,miaggoorpoq
1083,heulen::V,ululare,maarpoq
1084,heulen::V,ululare,maalavoq
1085,heulen::V,ululare,miaggoorpoq
1086,blasen::V,soffiare,aporneq
1087,pfeifen::V,fischiare,siggartartitsivoq
1088,pfeifen::V,fischiare,siorsulavoq
1089,schreien::V,gridare,suaarpoq
1090,stöhnen::V,gèmere,nipiliorpoq
1091,stöhnen::V,gèmere,nipilliorpoq
1092,zittern::V,tremare,qarsulivik
1093,leben::V,vìvere,inuuvoq
1094,geboren werden::V,nàscere,inuuvoq
1095,geboren werden::V,nàscere,inunngorpoq
1096,atmen::V,respirare,anersaarpoq
1097,trinken::V,bere,imerpoq
1098,essen::V,mangiare,tamorpoq
1099,schlucken::V,inghiottire,tuluarnaq
1100,müde werden::V,stancarsi,
1101,einschlafen::V,addormentarsi,sinippoq
1102,schlafen::V,dormire,sinik
1103,aufwachen::V,svegliarsi,iterpoq
1104,aufwachen::V,svegliarsi,eqqumavoq
1105,aufstehen::V,levarsi,makippoq
1106,sich erholen::V,riposarsi,qasuerserpoq
1107,krank werden::V,ammalarsi,
1108,krank sein::V,èssere malato,
1109,schmerzen::V,dolere,anneraa
1110,schmerzen::V,dolere,annernarpoq
1111,husten::V,tossire,quersorpoq
1112,genesen::V,guarire,ajunngissivoq
1113,genesen::V,guarire,ilisimmarpoq
1114,genesen::V,guarire,ilorrippoq
1115,sterben::V,morire,toquvoq
1116,umkommen::V,perire,
1117,sich bewegen::V,agitarsi,ingerlavoq
1118,sich rühren::V,muòversi,
1119,sich erheben::V,alzarsi,
1120,sich setzen::V,sedersi,ingippoq
1121,hinfallen::V,cadere,
1122,laufen::V,camminare,arpappoq
1123,laufen::V,andare a piedi,arpappoq
1124,schreiten::V,andare,ingerlavoq
1125,schreiten::V,procedere,ingerlavoq
1126,spazierengehen::V,passeggiare,utertakajaarpoq
1127,spazierengehen::V,passeggiare,utertakattajaarpoq
1128,spazierengehen::V,andare a passeggio,utertakajaarpoq
1129,spazierengehen::V,andare a passeggio,utertakattajaarpoq
1130,eilen::V,andare in fretta,qaa qaa
1131,eilen::V,andare in fretta,qiilasaarpoq
1132,eilen::V,andare in fretta,ingerlasaarpaa
1133,sich beeilen::V,affrettarsi,tuaviorpoq
1134,sausen::V,volare,uiguut
1135,sausen::V,correre,uiguut
1136,rennen::V,correre,igivoq
1137,springen::V,saltare,upernassaq
1138,klettern::V,arrampicarsi,pilaakkeerpoq
1139,schaukeln::V,fare l'altalena,aalavoq
1140,kriechen::V,strisciare,
1141,schwimmen::V,nuotare,naluppoq
1142,tauchen::V,tuffarsi,allorpoq
1143,tauchen::V,immèrgersi,allorpoq
1144,rudern::V,remare,ipuppaa
1145,fahren::V,andare,qimusserpoq
1146,fahren::V,viaggiare,qimusserpoq
1147,fliegen::V,volare,timmivoq
1148,gehen::V,andare,
1149,weggehen::V,andàrsene,piiarpoq
1150,weggehen::V,andare via,piiarpoq
1151,abfahren::V,partire,
1152,anhalten::V,fermarsi,unitsippaa
1153,hineingehen::V,entrare,timaappaa
1154,eintreten::V,entrare,allattorpaa
1155,kommen::V,venire,qaa-
1156,kommen::V,venire,pivaa
1157,ankommen::V,arrivare,tikippoq
1158,zurückkommen::V,ritornare,angerlarpoq
1159,bleiben::V,restare,uninngavoq
1160,bleiben::V,rimanere,uninngavoq
1161,warten::V,aspettare,paavoq
1162,warten::V,aspettare,utaqqivoq
1163,erwarten::V,attèndere,
1164,suchen::V,cercare,nivivaa
1165,finden::V,trovare,nanivaa
1166,versuchen::V,tentare,uuppaa
1167,versuchen::V,tentare,ussersarpaa
1168,vorbereiten::V,preparare,piareersarpaa
1169,lieben::V,amare,asavaa
1170,mögen::V,piacere a,akaaraa
1171,mögen::V,volere bene a,akaaraa
1172,lachen::V,rìdere,
1173,rühren::V,commuòvere,qeerlerpaa
1174,weinen::V,piàngere,qiavoq
1175,schimpfen::V,imprecare,qatimaarpoq
1176,sich ärgern::V,stizzirsi,ugguutigaa
1177,sich ärgern::V,arrabbiarsi,ugguutigaa
1178,sich fürchten::V,avere paura,eqqanaarpoq
1179,fürchten::V,temere,ersigaa
1180,fliehen::V,fuggire,qimaavoq
1181,flüchten::V,sfuggire,allikarfigaa
1182,sehen::V,vedere,isigaa
1183,anschauen::V,guardare,
1184,ansehen::V,guardare,alaatsinaappaa
1185,hören::V,udire,tusarpaa
1186,hören::V,sentire,tusarpaa
1187,zuhören::V,ascoltare,naalappoq
1188,probieren::V,degustare,
1189,probieren::V,assaggiare,
1190,riechen::V,sentire,tipippoq
1191,fühlen::V,sentire,misigaa
1192,scheinen::V,parere,takutippoq
1193,scheinen::V,sembrare,takutippoq
1194,zu sehen sein::V,vedersi,
1195,vernehmen::V,sentire,
1196,vernehmen::V,percepire,
1197,frieren::V,aver freddo,qiiavoq
1198,tun::V,fare,iliorpoq
1199,können::V,sapere,
1200,wollen::V,volere,piumavaa
1201,anfangen::V,iniziare,pilerpoq
1202,anfangen::V,cominciare,pilerpoq
1203,beenden::V,finire,naggaserpaa
1204,beenden::V,terminare,naggaserpaa
1205,aufhören::V,finire,naammatsippaa
1206,aufhören::V,cessare,naammatsippaa
1207,gelingen::V,riuscire,
1208,geraten::V,stare,
1209,öffnen::V,aprire,ammarpaa
1210,schließen::V,chiùdere,matuaa
1211,stellen::V,porre,ilivaa
1212,stellen::V,porre,iliorarpai
1213,stellen::V,porre,ilioqqarpai
1214,stellen::V,mettere,ilivaa
1215,stellen::V,mettere,iliorarpai
1216,stellen::V,mettere,ilioqqarpai
1217,setzen::V,porre,iliorarpai
1218,setzen::V,porre,ilioqqarpai
1219,setzen::V,mettere,iliorarpai
1220,setzen::V,mettere,ilioqqarpai
1221,legen::V,posare,ilivaa
1222,legen::V,mettere,ilivaa
1223,berühren::V,toccare,attorpaa
1224,verbinden::V,unire,taperserpaa
1225,verbinden::V,congiùngere,taperserpaa
1226,bedecken::V,coprire,iikkerpaa
1227,bedecken::V,coprire,iikkersorpaa
1228,bedecken::V,ricoprire,iikkerpaa
1229,bedecken::V,ricoprire,iikkersorpaa
1230,aufhängen::V,attaccare,inivaa
1231,aufhängen::V,attaccare,iniorarpai
1232,anzünden::V,accèndere,saggaavoq
1233,anzünden::V,incendiare,saggaavoq
1234,aufheben::V,raccògliere,allisippaa
1235,zurücklassen::V,lasciare,aallarpoq
1236,zurücklassen::V,lasciare indietro,aallarpoq
1237,verlieren::V,pèrdere,annaavaa
1238,fallen lassen::V,lasciare cadere,nakkaavaa
1239,machen::V,fare,iliorpoq
1240,herstellen::V,produrre,anillatsippaa
1241,herstellen::V,fabbricare,anillatsippaa
1242,bauen::V,costruire,marrarterpaa
1243,reparieren::V,riparare,iluarsaappaa
1244,verbessern::V,migliorare,naqqippaa
1245,ändern::V,mutare,
1246,ändern::V,cambiare,
1247,graben::V,scavare,assappaa
1248,beugen::V,chinare,qappappoq
1249,beugen::V,flettere,qappappoq
1250,biegen::V,tòrcere,qappappoq
1251,drehen::V,girare,
1252,wenden::V,girare,assappaa
1253,wenden::V,girare,assakarpoq
1254,wenden::V,voltare,assappaa
1255,wenden::V,voltare,assakarpoq
1256,umdrehen::V,rivoltare,assakartippaa
1257,heben::V,levare,kivippaa
1258,hochheben::V,levare,kissumiarpaa
1259,hochheben::V,sollevare,kissumiarpaa
1260,ergreifen::V,afferrare,isaappaa
1261,ergreifen::V,afferrare,isaguppaa
1262,halten::V,tenere,minarpaa
1263,drücken::V,premere,naqittaat
1264,schieben::V,spìngere,
1265,kratzen::V,grattare,qitsuppaa
1266,kratzen::V,graffiare,qitsuppaa
1267,lecken::V,leccare,aluppaa
1268,beißen::V,mòrdere,kiivaa
1269,abreißen::V,staccarsi,aqqarpaa
1270,abreißen::V,staccarsi,isaterpaa
1271,abreißen::V,strapparsi,aqqarpaa
1272,abreißen::V,strapparsi,isaterpaa
1273,abschneiden::V,tagliare,kipivaa
1274,binden::V,legare,kakkersarpaa
1275,binden::V,bendare,kakkersarpaa
1276,stecken::V,ficcare,kussunneq
1277,brechen::V,rompere,nallorpaa
1278,klopfen::V,bàttere,pattappaa
1279,hauen::V,picchiare,aqivaa
1280,kleben::V,incollare,qaappoq
1281,reiben::V,fregare,tagiarpaa
1282,reiben::V,fregare,tangiarpaa
1283,streichen::V,spalmare,erlerpoq
1284,schleifen::V,arrotare,sequppaa
1285,schneiden::V,tagliare,uullivoq
1286,rütteln::V,scuòtere,
1287,schütteln::V,agitare,aalavoq
1288,schütteln::V,scuòtere,aalavoq
1289,schwenken::V,agitare,issarpoq
1290,schwenken::V,sventolare,issarpoq
1291,schütten::V,versare,
1292,füllen::V,riempire,immerpaa
1293,einwickeln::V,involtare,immoqquserpaa
1294,tragen::V,portare,maqippaa
1295,tragen::V,portare,assartorpoq
1296,schleppen::V,trainare,assartorpoq
1297,schleppen::V,trascinare,assartorpoq
1298,ziehen::V,tirare,kalippaa
1299,ziehen::V,tirare,kalissarpoq
1300,aufbewahren::V,custodire,toqqorpaa
1301,aufbewahren::V,conservare,toqqorpaa
1302,werfen::V,gettare,kuivaa
1303,werfen::V,lanciare,kuivaa
1304,fangen::V,prèndere,anguaa
1305,fangen::V,acchiappare,anguaa
1306,packen::V,pigliare,
1307,packen::V,afferrare,
1308,verstecken::V,nascondere,anngigaa
1309,teilen::V,divìdere,agguut
1310,teilen::V,divìdere,agguusersorpaa
1311,schicken::V,inviare,nassiuppaa
1312,bringen::V,portare,aggiuppaa
1313,bringen::V,portare,nassataraa
1314,bringen::V,apportare,aggiuppaa
1315,bringen::V,apportare,nassataraa
1316,hinzufügen::V,aggiùngere,
1317,bekommen::V,ricevere,tiguaa
1318,erhalten::V,ricevere,tiguaa
1319,nehmen::V,prèndere,pivoq
1320,nehmen::V,prèndere,tiguaa
1321,wählen::V,elèggere,
1322,wählen::V,scegliere,
1323,auswählen::V,scegliere,
1324,bewahren::V,conservare,sukkunik simerserpaa
1325,behindern::V,impedire,
1326,verderben::V,guastare,asiutippaa
1327,verderben::V,guastare,piuneerunnerit
1328,beschädigen::V,danneggiare,
1329,zerbrechen::V,rompere,ukuvoq
1330,zerbrechen::V,spezzare,ukuvoq
1331,zerreißen::V,stracciare,tisavaa
1332,zerreißen::V,stracciare,alittorpaa
1333,zerstören::V,distrùggere,aserorpaa
1334,verbrennen::V,bruciare,seerpoq
1335,geben::V,dare,pivoq
1336,reichen::V,pòrgere,
1337,schenken::V,regalare,
1338,versprechen::V,promettere,neriorsorpaa
1339,wünschen::V,augurare,kissaat
1340,loben::V,lodare,nersorpaa
1341,loben::V,lodare,nersornaat
1342,küssen::V,baciare,kunippaa
1343,küssen::V,baciare,kunissorpaa
1344,wiegen::V,cullare,
1345,wiegen::V,dondolare,
1346,zudecken::V,coprire,majorpaa
1347,wecken::V,svegliare,itersarpaa
1348,zeigen::V,indicare,tikkuuppaa
1349,führen::V,guidare,tasissiuppaa
1350,führen::V,guidare,ilitsersorpaa
1351,führen::V,guidare,tasissersuuppaa
1352,führen::V,condurre,tasissiuppaa
1353,führen::V,condurre,ilitsersorpaa
1354,führen::V,condurre,tasissersuuppaa
1355,lehren::V,insegnare,ilinniartippaa
1356,unterrichten::V,istruire,ajoqerpaa
1357,unterrichten::V,istruire,ajoqersorpaa
1358,unterrichten::V,istruire,ilinniartitsivoq
1359,unterrichten::V,insegnare,ajoqerpaa
1360,unterrichten::V,insegnare,ajoqersorpaa
1361,unterrichten::V,insegnare,ilinniartitsivoq
1362,aufziehen::V,allevare,inororsarpaa
1363,leiten::V,avviare,iluatsippaa
1364,leiten::V,dirìgere,iluatsippaa
1365,antreiben::V,incitare,ikusimmippaa
1366,lassen::V,fare,
1367,einladen::V,invitare,qaaqquaa
1368,einladen::V,invitare,qaasarpaa
1369,vereinigen::V,unire,taperserpaa
1370,besuchen::V,visitare,tikeraarpaa
1371,besuchen::V,far vìsita a,tikeraarpaa
1372,treffen::V,incontrare,aporappaa
1373,sich versammeln::V,rinunirsi,majorpoq
1374,spielen::V,giocare,pinnguarpoq
1375,singen::V,cantare,erinarsorpoq
1376,tanzen::V,danzare,qitippoq
1377,sich trennen::V,separarsi,immikkoortippaa
1378,verlassen::V,lasciare,
1379,verlassen::V,abbandonare,
1380,retten::V,salvare,annaappaa
1381,bewachen::V,custodire,
1382,schützen::V,protèggere,eriagaa
1383,schützen::V,protèggere,pineqartaalivaa
1384,verteidigen::V,difèndere,
1385,sich schlagen::V,bàttersi,
1386,schießen::V,sparare,aallaavaa
1387,schießen::V,sparare,piseriuppaa
1388,siegen::V,vìncere,
1389,ärgern::V,stizzire,ninngassarpaa
1390,ärgern::V,stizzire,ninngassaarpaa
1391,schlagen::V,bàttere,unatarpaa
1392,treten::V,calciare,tukerpoq
1393,stechen::V,pùngere,iguppaa
1394,stechen::V,pùngere,qasilippoq
1395,stoßen::V,urtare,ikuserpaa
1396,stoßen::V,urtare,ikusimmippaa
1397,stoßen::V,spìngere,ikuserpaa
1398,stoßen::V,spìngere,ikusimmippaa
1399,stehlen::V,rubare,tillippaa
1400,stören::V,disturbare,akornuserpaa
1401,belästigen::V,molestare,
1402,belästigen::V,importunare,
1403,verbergen::V,celare,anngigaa
1404,verbergen::V,nascondere,anngigaa
1405,täuschen::V,ingannare,
1406,betrügen::V,frodare,peqquserluttuliorfigaa
1407,betrügen::V,truffare,peqquserluttuliorfigaa
1408,töten::V,uccìdere,maappaa
1409,töten::V,uccìdere,toquppaa
1410,wohnen::V,abitare,najugaqarpoq
1411,arbeiten::V,lavorare,sulivoq
1412,sammeln::V,raccògliere,katersorpai
1413,sammeln::V,collezionare,katersorpai
1414,pflücken::V,cògliere,
1415,jagen::V,cacciare,piniarpoq
1416,fischen::V,pescare,aalisarpoq
1417,fassen::V,catturare,
1418,fassen::V,acchiappare,
1419,hüten::V,pascolare,
1420,treiben::V,spìngere,
1421,anbinden::V,legare,qilerut
1422,anbinden::V,legare,qilersorpaa
1423,anbinden::V,legare,ungerlatserpaa
1424,anbinden::V,attaccare,qilerut
1425,anbinden::V,attaccare,qilersorpaa
1426,anbinden::V,attaccare,ungerlatserpaa
1427,füttern::V,dar da mangiare a,nerlerpaa
1428,melken::V,mùngere,
1429,hacken::V,tritare,
1430,hacken::V,spaccare,
1431,gießen::V,annaffiare,imerterpaa
1432,reifen::V,maturare,
1433,zubereiten::V,preparare,
1434,kochen::V,cuòcere,igavoq
1435,backen::V,cuòcere,
1436,backen::V,cuòcere al forno,
1437,braten::V,frìggere,siappaa
1438,braten::V,arrostire,siappaa
1439,umrühren::V,mescolare,qeerlerpaa
1440,stricken::V,llavorare a maglia,
1441,nähen::V,cucire,
1442,färben::V,tìngere,misuppaa
1443,reinigen::V,pulire,sanniarpaa
1444,reinigen::V,nettare,sanniarpaa
1445,waschen::V,lavare,asappaa
1446,abwischen::V,asciugare,saligarpaa
1447,abwischen::V,asciugare,saligartorpaa
1448,spülen::V,lavare,
1449,spülen::V,sciacquare,
1450,fegen::V,spazzare,sanngiarpaa
1451,kehren::V,spazzare,
1452,baden::V,bagnarsi,uffarpoq
1453,baden::V,fare il bagno,uffarpoq
1454,sich waschen::V,lavarsi,uffarpoq
1455,ausziehen::V,tògliersi,annoraajarpaa
1456,anziehen::V,mettersi,ativaa
1457,anziehen::V,mettersi,atitippaa
1458,anziehen::V,indossare,ativaa
1459,anziehen::V,indossare,atitippaa
1460,sich anziehen::V,vestirsi,atisalersorpoq
1461,kämmen::V,pettinare,
1462,schmücken::V,ornare,
