,Concept_ID,ko,mn
808,überall::ADV,도처에,энд тэндгүй
809,nicht::ADV,안,эс
810,nicht::ADV,안,-гүй
811,ein wenig::ADV,적음,жаахан
812,kaum::ADV,가의,арай
813,kaum::ADV,가의,арай гэж
814,sehr::ADV,자주,тун
815,so::ADV,그와같이,тэгж
816,so::ADV,그와같이,ингээд
817,noch::ADV,아직,дахин
818,noch::ADV,아직,дахиад
819,nur::ADV,다만,зөвхөн
820,nur::ADV,다만,гагцхүү
821,schon::ADV,이미,нэгэнт
822,wieder::ADV,다시,дахин
823,wieder::ADV,다시,дахиад
824,vergebens::ADV,헛되이,хий
825,vor::PRP,앞에,өмнө
826,hinter::PRP,뒤에,ард
827,unter::PRP,잍에,доор
828,durch::PRP,통고하여,дундуур
829,neben::PRP,와나란히,хажууд
830,zwischen::PRP,의사이로,завсар
831,zwischen::PRP,의사이로,хооронд
832,wegen::PRP,때문에,төлөө
833,wegen::PRP,때문에,дээрээс
834,dies::PRN,이,энэ
835,das::PRN,저,тэр
836,alles::PRN,모든것,цөм
837,alles::PRN,모든것,бүгд
838,ich::PRN,나,би
839,du::PRN,너,чи
840,er::PRN,그,тэр
841,er::PRN,그,тэр хүн
842,wir::PRN,우리,бид
843,ihr::PRN,너희들,та нар
844,sie::PRN,그들,тэд
845,was::FPRN,뭣,юу
846,wer::FPRN,누구,хэн
847,wo::FADV,어디,хаа
848,wo::FADV,어디,хаана
849,wohin::FADV,어디로,хааш
850,wohin::FADV,어디로,хаана
851,wie::FADV,어떻게,яаж
852,wie::FADV,어떻게,хэрхэн
853,warum::FADV,왜,юунд
854,warum::FADV,왜,яагаад
855,wieviel::FNUM,얼마만큰,хэдий
856,wieviel::FNUM,얼마만큰,хэд
857,eins::NUM,하나,нэг
858,zwei::NUM,둘,хоёр
859,drei::NUM,셋,гурав
860,vier::NUM,넷,дөрөв
861,fünf::NUM,다섯,тав
862,sechs::NUM,여섯,зургаа
863,sieben::NUM,일곱,долоо
864,acht::NUM,여덟,найм
865,neun::NUM,아홉,ес
866,zehn::NUM,열,арав
867,elf::NUM,열하나,арван нэг
868,zwölf::NUM,열둘,арван хоёр
869,zwanzig::NUM,스물,хорь
870,dreißig::NUM,서름,гуч
871,vierzig::NUM,마흔,дөч
872,fünfzig::NUM,숸,тавь
873,sechzig::NUM,에순,жар
874,siebzig::NUM,일흔,дал
875,achtzig::NUM,여든,ная
876,neunzig::NUM,아흔,ер
877,hundert::NUM,백,зуу
878,tausend::NUM,천,мянга
879,und::CNJ,와,ч
880,und::CNJ,와,болон
881,oder::CNJ,아니면,буюу
882,stehen::V,서다,зогсох
883,sitzen::V,앉다,суух
884,liegen::V,눕다,хэвтэх
885,hängen::V,달다,өлгөөтэй байх
886,hängen::V,달다,дүүжлээтэй байх
887,werden::V,되다,болох
888,passieren::V,지장옶다,тохиох
889,beginnen::V,시작되다,эхлэх
890,enden::V,큳내다,дүүрэх
891,wechseln::V,병경하다,хувирах
892,aufgehen[Sonne]::V,뜨다,мандах
893,untergehen[Sonne]::V,지다,жаргах
894,scheinen[Sonne]::V,빛나다,гэрэлтэх
895,donnern::V,천둥치다,дуугарах
896,wehen::V,풀다,салхилах
897,wehen::V,풀다,хөөрөгдөх
898,strömen::V,흐르다,гүйх
899,strömen::V,흐르다,урсах
900,fließen::V,흐르다,урсах
901,sich drehen::V,돌다,эргэлдэх
902,schwanken::V,동요하다,хэлбэлзэх
903,schwingen::V,흔들다,ганхах
904,schwingen::V,흔들다,хэлбэлзэх
905,fallen::V,떨어지다,унах
906,brennen::V,타다,шатах
907,rauchen::V,김이나다,баагих
908,regnen::V,비가오다,бороо орно
909,gefrieren::V,얼다,хөлдөх
910,tauen::V,녹다,хайлах
911,schmelzen::V,녹다,уярах
912,trocknen::V,홈치다,хатах
913,sieden::V,끓다,буцлах
914,sieden::V,끓다,даргилах
915,faulen::V,부패하다,үжрэх
916,faulen::V,부패하다,өмхийрөх
917,verfaulen::V,썩다,бээх
918,verfaulen::V,썩다,өгрөх
919,reißen::V,지바찢다,цуурах
920,versinken::V,가라앉다,живэх
921,vergehen::V,지나가다,нөгчих
922,vergehen::V,지나가다,өнгөрөх
923,erscheinen::V,나타나다,гарах
924,erscheinen::V,나타나다,бултайх
925,verschwinden::V,사라지다,далд орох
926,verschwinden::V,사라지다,алга болох
927,sinken::V,가라앉다,татрах
928,sinken::V,가라앉다,доошлох
929,abnehmen::V,떼어내다,багасах
930,abnehmen::V,떼어내다,хорогдох
931,zunehmen::V,증가하다,ихсэх
932,steigen::V,상승하다,нэмэгдэх
933,wachsen::V,생기하다,өсөх
934,wachsen::V,생기하다,ургах
935,glänzen::V,뛰오나다,гилгэнэх
936,glänzen::V,뛰오나다,гилбэгнэх
937,funkeln::V,불티가잍어나다,гялжах
938,funkeln::V,불티가잍어나다,гялалзах
939,lärmen::V,떠들다,шуугих
940,läuten::V,울시다,цохих
941,klingeln::V,초닌총을울리다,хонхдох
942,klingeln::V,초닌총을울리다,дуугарах
943,klirren::V,탁탁울리다,хангир жингэр хийх
944,brausen::V,쏴쏴소리내다,бургилах
945,rauschen::V,솨솨,сэржигнэх
946,klingen::V,반향하다,хангинах
947,bellen::V,짖다,хуцах
948,heulen::V,포효하다,улих
949,blasen::V,불다,үлзэх
950,pfeifen::V,피리를불다,исгэрэх
951,schreien::V,절규하다,хашгирах
952,stöhnen::V,신음하다,ёолох
953,stöhnen::V,신음하다,гэнгэнэх
954,zittern::V,저뉼하다,дагжих
955,leben::V,살다,амьдрах
956,geboren werden::V,태어난,төрөх
957,atmen::V,숨쉬다,амьсгалах
958,trinken::V,마시다,уух
959,essen::V,먹다,идэх
960,schlucken::V,들이켜다,залгих
961,einschlafen::V,잠들다,унтчих
962,schlafen::V,자다,унтах
963,aufwachen::V,눈트다,сэрэх
964,aufstehen::V,서다,босох
965,sich erholen::V,회복하다,амрах
966,schmerzen::V,아프다,өвдөх
967,schmerzen::V,아프다,шархирах
968,husten::V,잔기침하다,ханиах
969,genesen::V,낫다,засрах
970,sterben::V,죽다,үхэх
971,sterben::V,죽다,нас барах
972,umkommen::V,못쓰게되다,үхэх
973,sich bewegen::V,움직이다,хөдлөх
974,sich rühren::V,움직이다,хөдлөх
975,sich erheben::V,이러서다,босох
976,sich setzen::V,앉히다,суух
977,hinfallen::V,넘어지다,ойчих
978,laufen::V,걷다,явган явах
979,schreiten::V,보행하다,алхах
980,spazierengehen::V,산보하다,зугаалах
981,eilen::V,서둘다,хурдлах
982,sich beeilen::V,서둘게하다,яарах
983,sich beeilen::V,서둘게하다,шамдах
984,sausen::V,서들러 떠나다,давхих
985,rennen::V,달리다,гүйх
986,springen::V,도약하다,харайх
987,springen::V,도약하다,дэвхрэх
988,klettern::V,갑겨오르다,авирах
989,schaukeln::V,흔들리게하다,ганхалзах
990,kriechen::V,기다,мөлхөх
991,schwimmen::V,헤엄치다,сэлэх
992,tauchen::V,잠기다,шунгах
993,rudern::V,물을헤치다,сэлүүрдэх
994,fahren::V,가다,явах
995,fahren::V,나르다,явах
996,fliegen::V,날다,нисэх
997,gehen::V,가다,явах
998,weggehen::V,팔리다,явах
999,abfahren::V,출발하다,одох
1000,abfahren::V,출발하다,хөдлөх
1001,anhalten::V,멈추다,зогсох
1002,hineingehen::V,(그리로)가다,орох
1003,eintreten::V,들러가다,орох
1004,kommen::V,오다,ирэх
1005,ankommen::V,고챀하다,хүрэх
1006,zurückkommen::V,보기,харих
1007,zurückkommen::V,보기,буцаж ирэх
1008,bleiben::V,체류,үлдэх
1009,warten::V,기다리다,хүлээх
1010,erwarten::V,기대하다,хүлээх
1011,suchen::V,찾다,эрэх
1012,suchen::V,찾다,бэдрэх
1013,suchen::V,구하다,эрэх
1014,suchen::V,구하다,бэдрэх
1015,finden::V,찾아내다,олох
1016,versuchen::V,시험하다,оролдох
1017,vorbereiten::V,재비하다,бэлтгэх
1018,lieben::V,사랑하다,янаглах
1019,mögen::V,줗아하다,таалах
1020,lachen::V,웃다,инээх
1021,rühren::V,건드리다,сэтгэл уяруулах
1022,weinen::V,울다,уйлах
1023,schimpfen::V,꾸짖다,хараах
1024,sich ärgern::V,화를내게 하다,уурлах
1025,sich fürchten::V,두려원하다,айх
1026,fürchten::V,두려원하다,айх
1027,fliehen::V,도망치다,зугтах
1028,fliehen::V,도망치다,гүйж очих
1029,flüchten::V,도주하다,оргох
1030,sehen::V,보다,үзэх
1031,anschauen::V,바라보다,харах
1032,ansehen::V,바라보다,харах
1033,hören::V,듣다,дуулах
1034,zuhören::V,듣다,чагнах
1035,probieren::V,시식하다,амсаж үзэх
1036,riechen::V,내새를맡다,үнэрлэх
1037,fühlen::V,느끼다,мэдрэх
1038,scheinen::V,...것같다,шиг үзэгдэх
1039,zu sehen sein::V,보이는,үзэгдэх
1040,zu sehen sein::V,보이는,харагдах
1041,vernehmen::V,듣다,дуулах
1042,vernehmen::V,들어서일다,дуулах
1043,frieren::V,춥다,даарах
1044,tun::V,하다,хийх
1045,tun::V,하다,үйлдэх
1046,können::V,할주릴다,болох
1047,wollen::V,바라다,хүсэх
1048,anfangen::V,시작하다,эхлэх
1049,beenden::V,다하다,дуусгах
1050,aufhören::V,그만두다,болих
1051,aufhören::V,그만두다,зогсох
1052,gelingen::V,성국하다,бүтэх
1053,geraten::V,잘되어가다,илрэх
1054,öffnen::V,열다,нээх
1055,öffnen::V,열다,тайлах
1056,schließen::V,추측하다,хаах
1057,stellen::V,세우다,тавих
1058,stellen::V,세우다,босгох
1059,setzen::V,놓다,суулгах
1060,legen::V,눕히다,хийх
1061,legen::V,눕히다,тавих
1062,berühren::V,대다,шүргэх
1063,verbinden::V,옝열하다,залгах
1064,bedecken::V,덮다,бүрэх
1065,aufhängen::V,매달다,өлгөх
1066,aufhängen::V,매달다,дүүжлэх
1067,anzünden::V,점화하다,асаах
1068,anzünden::V,점화하다,ноцоох
1069,aufheben::V,위로올리다,өргөх
1070,zurücklassen::V,튀에남기다,орхих
1071,zurücklassen::V,튀에남기다,үлдээх
1072,verlieren::V,잃다,гээх
1073,fallen lassen::V,떨어뜨리다,унагах
1074,machen::V,하다,хийх
1075,machen::V,하다,гаргах
1076,herstellen::V,제조하다,бүтээх
1077,bauen::V,짓다,барих
1078,reparieren::V,수셩자다,засах
1079,reparieren::V,수셩자다,сэлбэх
1080,verbessern::V,정정하다,засах
1081,verbessern::V,정정하다,сайжруулах
1082,ändern::V,바꾸다,өөрчлөх
1083,graben::V,파다,малтах
1084,beugen::V,구부리다,бөгтийлгөх
1085,biegen::V,굽히다,матах
1086,biegen::V,굽히다,муруйлгах
1087,drehen::V,회전,эргүүлэх
1088,wenden::V,회전시키다,эргүүлэх
1089,umdrehen::V,회전시키다,хөрвүүлэх
1090,heben::V,일으아키다,өргөх
1091,hochheben::V,틀어올리다,өргөх
1092,ergreifen::V,잡다,атгах
1093,halten::V,잡다,барих
1094,drücken::V,누르다,дарах
1095,schieben::V,밀다,түлхэх
1096,kratzen::V,긁다,хусах
1097,kratzen::V,긁다,маажих
1098,lecken::V,핥다,долоох
1099,beißen::V,물다,зуух
1100,beißen::V,물다,хазах
1101,abschneiden::V,귾어내다,тайрах
1102,binden::V,매다,боох
1103,binden::V,매다,хүлэх
1104,stecken::V,찌르다,шаах
1105,stecken::V,찌르다,шигтгэх
1106,brechen::V,금,хугалах
1107,klopfen::V,치다,цохих
1108,klopfen::V,치다,тогших
1109,hauen::V,때리다,дэлдэх
1110,kleben::V,들러붙다,наах
1111,reiben::V,문지르다,нухах
1112,reiben::V,문지르다,нидчих
1113,streichen::V,쓰다듬다,нялах
1114,streichen::V,쓰다듬다,түрхэх
1115,schleifen::V,갈다,билүүдэх
1116,schleifen::V,갈다,гуранздах
1117,schneiden::V,베다,огтлох
1118,rütteln::V,흔들다,холхнулах
1119,schütteln::V,흔들다,сэгсрэх
1120,schwenken::V,흔들다,дэвэх
1121,schwenken::V,흔들다,даллах
1122,schütten::V,따르다,цутгах
1123,schütten::V,따르다,аягалах
1124,füllen::V,담다,дүүргэх
1125,einwickeln::V,싸다,боох
1126,einwickeln::V,싸다,ороох
1127,tragen::V,지우다,авчрах
1128,schleppen::V,끌다,чирэх
1129,ziehen::V,당기다,татах
1130,aufbewahren::V,간직하다,хадгалах
1131,werfen::V,던지다,хаях
1132,werfen::V,던지다,шидэх
1133,fangen::V,밥다,барих
1134,packen::V,쥐다,шүүрэх
1135,verstecken::V,숨기다,нуух
1136,teilen::V,나누다,хуваах
1137,schicken::V,보내다,илгээх
1138,schicken::V,보내다,явуулах
1139,bringen::V,가겨,авчрах
1140,bringen::V,가겨,аваачих
1141,hinzufügen::V,부가하다,нэмэх
1142,bekommen::V,얻다,хүлээн авах
1143,erhalten::V,지니다,хүлээн авах
1144,nehmen::V,잡다,авах
1145,wählen::V,선거하다,сонгох
1146,auswählen::V,선출하다,шилэх
1147,bewahren::V,저장보종,гамнах
1148,behindern::V,훼방하다,саад хийх
1149,behindern::V,훼방하다,тотгор болох
1150,verderben::V,못쓰게 되다,эвдэх
1151,beschädigen::V,상하게하다,гэмтээх
1152,zerbrechen::V,깨뜨리다,хагалах
1153,zerbrechen::V,깨뜨리다,хага цохих
1154,zerreißen::V,잡아쫓다,урах
1155,zerstören::V,파괴하다,эвдэх
1156,zerstören::V,파괴하다,сүйтгэх
1157,verbrennen::V,소실하다,шатаах
1158,geben::V,주다,өгөх
1159,reichen::V,내일다,өгөх
1160,reichen::V,내일다,дамжуулах
1161,schenken::V,주다,бэлэглэх
1162,versprechen::V,약속하다,амлах
1163,wünschen::V,바라다,ерөөх
1164,loben::V,칭찬하다,магтах
1165,loben::V,칭찬하다,сайшаах
1166,küssen::V,키스하다,озох
1167,küssen::V,키스하다,үнсэх
1168,wiegen::V,어르다,бүүвэйлэх
1169,zudecken::V,뚜꺼을하다,хучих
1170,zudecken::V,뚜꺼을하다,бүтээх
1171,wecken::V,깨우다,сэрээх
1172,zeigen::V,보이다,үзүүлэх
1173,führen::V,가게하다,хөтлөх
1174,lehren::V,가르치다,заах
1175,unterrichten::V,가르지다,сургах
1176,aufziehen::V,사육하다,өсгөх
1177,aufziehen::V,사육하다,хүмүүжүүлэх
1178,leiten::V,이끌다,удирдах
1179,antreiben::V,몰다,шамдуулах
1180,lassen::V,내버려두다,-уулах
1181,einladen::V,초청하다,залах
1182,vereinigen::V,하나로하다,нэгтгэх
1183,vereinigen::V,하나로하다,хамтруулах
1184,besuchen::V,방문하다,зочлох
1185,treffen::V,만나다,учрах
1186,treffen::V,만나다,дайралдах
1187,sich versammeln::V,조립하다,хуралдах
1188,spielen::V,눌다,наадах
1189,singen::V,노래하다,дуулах
1190,tanzen::V,춤추하다,бүжиглэх
1191,sich trennen::V,가르다,салах
1192,verlassen::V,버림받은,хаях
1193,retten::V,구조하다,гэтэлгэх
1194,bewachen::V,치키다,сахих
1195,schützen::V,보호하다,хамгаалах
1196,verteidigen::V,막다,хамгаалах
1197,sich schlagen::V,치다,зодолдох
1198,schießen::V,쏘다,харвах
1199,schießen::V,쏘다,буу буудах
1200,siegen::V,이기다,ялах
1201,ärgern::V,성을내게하다,уурлуулах
1202,ärgern::V,성을내게하다,уур хүргэх
1203,schlagen::V,치다,цохих
1204,treten::V,디디다,өшиглөх
1205,stechen::V,찌르다,хатгах
1206,stoßen::V,찌르다,ёврох
1207,stoßen::V,찌르다,нудрах
1208,stehlen::V,훔치다,хулгайлах
1209,stören::V,움직이다,саад болох
1210,belästigen::V,괴롭히다,зовоох
1211,belästigen::V,괴롭히다,амраахгүй байх
1212,verbergen::V,숨기다,нуух
1213,verbergen::V,숨기다,далдлах
1214,täuschen::V,속이다,мэхлэх
1215,betrügen::V,속이다,хуурах
1216,töten::V,죽이다,алах
1217,wohnen::V,실다,суух
1218,wohnen::V,실다,амьдрах
1219,arbeiten::V,일하다,ажиллах
1220,arbeiten::V,일하다,хөдөлмөрлөх
1221,sammeln::V,모으다,түүх
1222,sammeln::V,모으다,хураах
1223,pflücken::V,꿔다,түүх
1224,jagen::V,사냥하다,агнах
1225,jagen::V,사냥하다,гөрөөлөх
1226,fischen::V,고기를잡다,загасчлах
1227,fischen::V,고기를잡다,загас барих
1228,fassen::V,움켜쥐다,барих
1229,hüten::V,망보다,маллах
1230,hüten::V,망보다,хариулах
1231,treiben::V,몰아세우다,туух
1232,anbinden::V,묶다,уях
1233,füttern::V,사료를주다,тэжээх
1234,melken::V,젖을짜다,саах
1235,hacken::V,자르다,цавчих
1236,gießen::V,물을대다,услах
1237,reifen::V,성숙하다,боловсрох
1238,zubereiten::V,조제하다,бэлдэх
1239,kochen::V,요리하다,чанах
1240,backen::V,쿱다,жигнэх
1241,braten::V,굽다,шарах
1242,braten::V,굽다,хайрах
1243,umrühren::V,교반하다,хутгах
1244,stricken::V,뜨개질하다,нэхэх
1245,stricken::V,뜨개질하다,сүлжих
1246,nähen::V,꿰매다,оёх
1247,färben::V,채색하다,будах
1248,reinigen::V,청소하다,арилгах
1249,reinigen::V,청소하다,цэвэрлэх
1250,waschen::V,씻다,угаах
1251,abwischen::V,닦다,арчих
1252,spülen::V,씻다,зайлах
1253,fegen::V,소체하다,хамах
1254,fegen::V,소체하다,шүүрдэх
1255,kehren::V,청소하다,шүүрдэх
1256,kehren::V,청소하다,туужуудах
1257,baden::V,감다,усанд орох
1258,sich waschen::V,모믈 씻다,биеэ угаах
1259,ausziehen::V,벗다,тайлах
1260,anziehen::V,끌어움직이다,өмсөх
1261,kämmen::V,빗다,самнах
1262,schmücken::V,치레하다,гоёх
1263,schmücken::V,치레하다,чимэх
1264,sagen::V,말하다,гэх
1265,sagen::V,말하다,хэлэх
1266,sprechen::V,말하다,ярих
1267,sprechen::V,말하다,өгүүлэх
1268,reden::V,이야기하다,хэлэх
1269,reden::V,이야기하다,хөөрөлдөх
1270,fragen::V,질문하다,асуух
1271,bitten::V,원하다,гуйх
1272,erzählen::V,이야기하다,өгүүлэх
1273,mitteilen::V,이야기하다,дуулгах
1274,mitteilen::V,이야기하다,мэдээлэх
1275,nennen::V,부르다,нэрлэх
1276,rufen::V,불러내다,дуудах
1277,prahlen::V,자랑하다,бардах
1278,prahlen::V,자랑하다,сайрхах
1279,übersetzen::V,번역하다,орчуулах
1280,denken::V,생각하다,санах
1281,glauben::V,믿다,итгэх
1282,bemerken::V,인자하다,ажих
1283,bemerken::V,인자하다,ажиглах
1284,erkennen::V,인식하다,таних
1285,begreifen::V,파악하다,ойлгох
1286,verstehen::V,이해하다,мэдэж авах
1287,lernen::V,배우다,сурах
1288,wissen::V,알다,мэдэх
1289,sich erinnern an::V,상기하다,дурсах
1290,vergessen::V,잊다,мартах
1291,messen::V,측정하다,хэмжих
1292,zählen::V,세다,тоолох
1293,rechnen::V,게산하다,тооцоох
1294,lesen::V,읽다,унших
1295,malen::V,그리다,зурах
1296,zeichnen::V,소묘하다,дүрслэн бичих
1297,schreiben::V,쓰다,бичих
1298,besitzen::V,소유하다,эзэмших
1299,kaufen::V,사다,худалдан авах
1300,verkaufen::V,팔다,худалдах
1301,bezahlen::V,지불하다,төлөх
1302,zahlen::V,치르다,төлөх
1303,beherrschen::V,지배하다,эзэмших
1304,ertragen::V,참다,тэсэх
1305,Raureif::N,,цан
1306,Raureif::N,,хяруу
1307,Grube::N,,алам
1308,Grube::N,,нүх
1309,Lust::N,,дур
1310,Lust::N,,хүсэл
1311,Nachricht::N,,мэдээ
1312,klug::A,,цэцэн
1313,von hier::ADV,,эндээс
1314,müde werden::V,,ядрах
1315,krank werden::V,,өвдөж эхлэх
1316,krank sein::V,,өвдөх
1317,abreißen::V,,таслах
1318,sich anziehen::V,,хувцаслах
1319,sich unterhalten::V,,ярилцах
