,Concept_ID,tr,is
825,plötzlich::ADV,birdenbire,skyndilega
826,sofort::ADV,hemen,strax
827,sofort::ADV,hemen,þegar í stað
828,sofort::ADV,derhal,strax
829,sofort::ADV,derhal,þegar í stað
830,später::ADV,daha sonra,seinna
831,jetzt::ADV,şimdi,nú
832,jetzt::ADV,şimdi,núna
833,heute::ADV,bugün,í dag
834,morgen::ADV,yarın,á morgun
835,bald::ADV,yakında,brátt
836,bald::ADV,yakında,bráðum
837,dann::ADV,sonra,svo
838,dann::ADV,sonra,síðan
839,gestern::ADV,dün,í gær
840,einst::ADV,eskiden,forðum
841,damals::ADV,o zamanlar,þá
842,damals::ADV,o zamanlar,á þeim tímum
843,danach::ADV,sonradan,á eftir því
844,danach::ADV,ondan sonra,á eftir því
845,vorher::ADV,önce,áður
846,vorher::ADV,önceden,áður
847,zuerst::ADV,ilk önce,fyrst
848,einmal::ADV,bir defa,einu sinni
849,manchmal::ADV,bazan,stundum
850,oft::ADV,sık sık,oft
851,oft::ADV,çok defa,oft
852,immer::ADV,daima,alltaf
853,immer::ADV,daima,sífellt
854,immer::ADV,her zaman,alltaf
855,immer::ADV,her zaman,sífellt
856,niemals::ADV,asla değil,aldrei
857,niemals::ADV,hiçbir zaman,aldrei
858,hier::ADV,burada,hér
859,hierhin::ADV,buraya,hingað
860,von hier::ADV,buradan,héðan
861,dort::ADV,orada,þar
862,dort::ADV,orada,þarna
863,dort::ADV,şurada,þar
864,dort::ADV,şurada,þarna
865,dorthin::ADV,oraya,þangað
866,dorthin::ADV,şuraya,þangað
867,geradeaus::ADV,doğru,beint áfram
868,vorwärts::ADV,ileri,áfram
869,rückwärts::ADV,geri,aftur á bak
870,zurück::ADV,geriye,aftur
871,zurück::ADV,geriye,til baka
872,unten::ADV,aşağıda,niðri
873,unten::ADV,aşağıda,fyrir neðan
874,hinab::ADV,aşağıya,niður
875,hinab::ADV,aşağıya,niður eftir
876,oben::ADV,yukarıda,uppi
877,hinauf::ADV,yukarı,upp
878,hinauf::ADV,yukarı,upp eftir
879,hinauf::ADV,yukarıya,upp
880,hinauf::ADV,yukarıya,upp eftir
881,überall::ADV,her yerde,alls staðar
882,nicht::ADV,-mi-,ekki
883,nicht::ADV,değil,ekki
884,ein wenig::ADV,biraz,dálítið
885,kaum::ADV,dar,varla
886,kaum::ADV,dar,tæplega
887,kaum::ADV,hemen hemen değil,varla
888,kaum::ADV,hemen hemen değil,tæplega
889,sehr::ADV,pek,mjög
890,sehr::ADV,gayet,mjög
891,so::ADV,öyle,svo
892,so::ADV,öyle,þannig
893,so::ADV,böyle,svo
894,so::ADV,böyle,þannig
895,noch::ADV,hâlâ,enn
896,noch::ADV,hâlâ,ennþá
897,noch::ADV,henüz,enn
898,noch::ADV,henüz,ennþá
899,nur::ADV,ancak,bara
900,nur::ADV,ancak,aðeins
901,nur::ADV,yalnız,bara
902,nur::ADV,yalnız,aðeins
903,schon::ADV,çoktan,nú þegar
904,wieder::ADV,tekrar,aftur
905,wieder::ADV,tekrar,að nýju
906,wieder::ADV,yeniden,aftur
907,wieder::ADV,yeniden,að nýju
908,vergebens::ADV,boşuna,árangurslaust
909,vor::PRP,önünde,fyrir
910,hinter::PRP,arkasında,bak við
911,hinter::PRP,arkasında,aftur fyrir
912,unter::PRP,altında,undir
913,durch::PRP,sayesinde,gegnum
914,durch::PRP,ortasından,gegnum
915,neben::PRP,yanında,hjá
916,neben::PRP,yanında,við hliðina á
917,zwischen::PRP,arasında,milli
918,zwischen::PRP,arasında,á milli
919,wegen::PRP,dolayı,vegna
920,dies::PRN,bu,þetta
921,das::PRN,o,það
922,das::PRN,şu,það
923,alles::PRN,hepsi,allt
924,alles::PRN,her şey,allt
925,ich::PRN,ben,ég
926,du::PRN,sen,þú
927,er::PRN,o,hann
928,wir::PRN,biz,við
929,ihr::PRN,siz,þið
930,sie::PRN,onlar,þær
931,sie::PRN,onlar,þeir
932,was::FPRN,ne,hvað
933,wer::FPRN,kim,hver
934,wo::FADV,nerede,hvar
935,wohin::FADV,nereye,hvert
936,wie::FADV,nasıl,hvernig
937,warum::FADV,neden,hvers vegna
938,wieviel::FNUM,kaç,hve mikill
939,wieviel::FNUM,ne kadar,hve mikill
940,eins::NUM,bir,einn
941,zwei::NUM,iki,tveir
942,drei::NUM,üç,þrír
943,vier::NUM,dört,fjórir
944,fünf::NUM,beş,fimm
945,sechs::NUM,altı,sex
946,sieben::NUM,yedi,sjö
947,acht::NUM,sekiz,átta
948,neun::NUM,dokuz,níu
949,zehn::NUM,on,tíu
950,elf::NUM,on bir,ellefu
951,zwölf::NUM,on iki,tólf
952,zwanzig::NUM,yirmi,tuttugu
953,dreißig::NUM,otuz,þrjátíu
954,vierzig::NUM,kırk,fjörutíu
955,fünfzig::NUM,elli,fimmtíu
956,sechzig::NUM,altmış,sextíu
957,siebzig::NUM,yetmiş,sjötíu
958,achtzig::NUM,seksen,áttatíu
959,neunzig::NUM,doksan,níutíu
960,hundert::NUM,yüz,hundrað
961,tausend::NUM,bin,þúsund
962,und::CNJ,ve,og
963,und::CNJ,ile,og
964,oder::CNJ,ya,eða
965,oder::CNJ,yahut,eða
966,stehen::V,durmak,standa
967,sitzen::V,oturmak,sitja
968,liegen::V,yatmak,liggja
969,hängen::V,asılı olmak,hanga
970,werden::V,olmak,verða
971,werden::V,olunmak,verða
972,passieren::V,olmak,gerast
973,beginnen::V,başlamak,byrja
974,enden::V,bitmek,enda
975,enden::V,bitmek,lykta
976,enden::V,sona ermek,enda
977,enden::V,sona ermek,lykta
978,wechseln::V,değişmek,skipta
979,aufgehen[Sonne]::V,doğmak,koma upp
980,untergehen[Sonne]::V,batmak,ganga til viðar
981,scheinen[Sonne]::V,parlamak,skína
982,donnern::V,gök gürlemek,þruma
983,wehen::V,esmek,blása
984,strömen::V,akmak,streyma
985,fließen::V,akmak,fljóta
986,sich drehen::V,dönmek,snúast
987,schwanken::V,sallanmak,riða
988,schwanken::V,sallanmak,rugga
989,schwingen::V,titremek,sveiflast
990,fallen::V,düşmek,falla
991,brennen::V,yanmak,brenna
992,rauchen::V,tütmek,reykja
993,regnen::V,yağmak,rigna
994,gefrieren::V,donmak,frjósa
995,tauen::V,erimek,þiðna
996,schmelzen::V,erimek,bráðna
997,trocknen::V,kurumak,þorna
998,sieden::V,kaynamak,sjóða
999,faulen::V,çürümek,rotna
1000,verfaulen::V,çürümek,rotna
1001,reißen::V,yırtılmak,rifna
1002,versinken::V,batmak,sökkva
1003,vergehen::V,geçmek,líða
1004,erscheinen::V,görünmek,birtast
1005,verschwinden::V,kaybolmak,hverfa
1006,sinken::V,inmek,síga
1007,abnehmen::V,azalmak,lækka
1008,abnehmen::V,azalmak,minnka
1009,zunehmen::V,artmak,aukast
1010,zunehmen::V,çoğalmak,aukast
1011,steigen::V,artmak,stíga
1012,steigen::V,yükselmek,stíga
1013,wachsen::V,büyümek,vaxa
1014,wachsen::V,gelişmek,vaxa
1015,glänzen::V,parlamak,glóa
1016,glänzen::V,parlamak,glampa
1017,funkeln::V,parıldamak,leiftra
1018,lärmen::V,gürültü yapmak,hafa hátt
1019,läuten::V,çalmak,hringja
1020,klingeln::V,zil çalmak,hringja
1021,klirren::V,şakırdamak,glamra
1022,klirren::V,şakırdamak,skrölta
1023,klirren::V,zangırdamak,glamra
1024,klirren::V,zangırdamak,skrölta
1025,brausen::V,köpürmek,ólga
1026,brausen::V,kükremek,ólga
1027,rauschen::V,fışırdamak,suða
1028,klingen::V,tınlamak,hljóma
1029,bellen::V,havlamak,gelta
1030,heulen::V,ulumak,væla
1031,heulen::V,ulumak,ýlfra
1032,blasen::V,üflemek,blása
1033,pfeifen::V,düdük çalmak,blístra
1034,schreien::V,bağırmak,æpa
1035,schreien::V,haykırmak,æpa
1036,stöhnen::V,inlemek,stynja
1037,zittern::V,titremek,titra
1038,zittern::V,titremek,skjálfa
1039,leben::V,yaşamak,lifa
1040,leben::V,hayatta olmak,lifa
1041,geboren werden::V,doğmak,fæðast
1042,atmen::V,solunmak,anda
1043,atmen::V,solunmak,draga andann
1044,atmen::V,nefes almak,anda
1045,atmen::V,nefes almak,draga andann
1046,trinken::V,içmek,drekka
1047,essen::V,yemek,borða
1048,schlucken::V,yutmak,kingja
1049,müde werden::V,yorulmak,þreytast
1050,einschlafen::V,uykuya dalmak,sofna
1051,schlafen::V,uyumak,sofa
1052,aufwachen::V,uyanmak,vakna
1053,aufstehen::V,kalkmak,fara á fætur
1054,aufstehen::V,yataktan kalkmak,fara á fætur
1055,sich erholen::V,dinlenmek,hvíla sig
1056,krank werden::V,hastalanmak,veikjast
1057,krank werden::V,hastalanmak,verða veikur
1058,krank sein::V,hasta olmak,vera veikur
1059,schmerzen::V,ağrımak,kenna til
1060,husten::V,öksürmek,hósta
1061,genesen::V,şifa bulmak,batna
1062,genesen::V,şifa bulmak,frískast
1063,sterben::V,ölmek,deyja
1064,sterben::V,vefat etmek,deyja
1065,umkommen::V,ölmek,farast
1066,sich bewegen::V,hareket etmek,bifast
1067,sich rühren::V,kımıldanmak,hreyfast
1068,sich erheben::V,kalkmak,standa upp
1069,sich erheben::V,ayağa kalkmak,standa upp
1070,sich setzen::V,oturmak,setjast
1071,hinfallen::V,yere düşmek,detta
1072,laufen::V,yürümek,labba
1073,schreiten::V,yürümek,ganga
1074,schreiten::V,adım atmak,ganga
1075,spazierengehen::V,gezmek,ganga sér til skemmtunar
1076,spazierengehen::V,dolaşmak,ganga sér til skemmtunar
1077,eilen::V,seğirtmek,fara hratt
1078,sich beeilen::V,acele etmek,flýta sér
1079,sausen::V,hızla gitmek,þjóta
1080,rennen::V,koşmak,hlaupa
1081,springen::V,atlamak,stökkva
1082,springen::V,sıçramak,stökkva
1083,klettern::V,tırmanmak,klifra
1084,schaukeln::V,sallanmak,róla
1085,schaukeln::V,sallanmak,rugga
1086,kriechen::V,sürünmek,skríða
1087,schwimmen::V,yüzmek,synda
1088,tauchen::V,dalmak,kafa
1089,rudern::V,kürek çekmek,róa
1090,fahren::V,gitmek,aka
1091,fahren::V,gitmek,fara
1092,fliegen::V,uçmak,fljúga
1093,gehen::V,gitmek,fara
1094,gehen::V,gitmek,ganga
1095,weggehen::V,gitmek,fara burt
1096,weggehen::V,gitmek,ganga burt
1097,abfahren::V,kalkmak,aka burt
1098,anhalten::V,durmak,stöðva
1099,hineingehen::V,içeri girmek,ganga inn
1100,eintreten::V,girmek,koma inn
1101,eintreten::V,girmek,ganga inn
1102,kommen::V,gelmek,koma
1103,ankommen::V,varmak,koma til
1104,zurückkommen::V,dönmek,koma til baka
1105,bleiben::V,kalmak,haldast
1106,bleiben::V,kalmak,vera kyrr
1107,warten::V,beklemek,bíða
1108,erwarten::V,beklemek,búast við
1109,erwarten::V,beklemek,eiga von á
1110,suchen::V,aramak,leita
1111,finden::V,bulmak,finna
1112,versuchen::V,denemek,reyna
1113,vorbereiten::V,hazırlamak,undirbúa
1114,lieben::V,sevmek,elska
1115,mögen::V,beğenmek,þykja gott
1116,mögen::V,beğenmek,falla í geð
1117,lachen::V,gülmek,hlæja
1118,rühren::V,dokunmak,snerta
1119,rühren::V,duygulandırmak,snerta
1120,weinen::V,ağlamak,gráta
1121,schimpfen::V,küfretmek,skammast
1122,sich ärgern::V,kızmak,sárna
1123,sich ärgern::V,kızmak,gremjast
1124,sich fürchten::V,korkmak,óttast
1125,fürchten::V,korkmak,óttast
1126,fliehen::V,kaçmak,flýja
1127,flüchten::V,kaçmak,strjúka
1128,sehen::V,görmek,sjá
1129,anschauen::V,seyretmek,horfa á
1130,ansehen::V,bakmak,líta á
1131,hören::V,duymak,heyra
1132,hören::V,işitmek,heyra
1133,zuhören::V,dinlemek,hlusta
1134,probieren::V,denemek,smakka
1135,probieren::V,tadına bakmak,smakka
1136,riechen::V,kokusunu almak,þefa
1137,fühlen::V,duymak,finna til
1138,fühlen::V,hissetmek,finna til
1139,scheinen::V,görünmek,virðast
1140,zu sehen sein::V,görünmek,vera að sjá
1141,vernehmen::V,haber almak,heyra
1142,vernehmen::V,haber almak,greina
1143,frieren::V,üşümek,frjósa
1144,tun::V,etmek,gera
1145,tun::V,yapmak,gera
1146,können::V,bilmek,geta
1147,wollen::V,istemek,ætla
1148,wollen::V,istemek,vilja
1149,anfangen::V,başlamak,hefja
1150,beenden::V,bitirmek,enda
1151,beenden::V,bitirmek,ljúka
1152,aufhören::V,bitmek,lykta
1153,gelingen::V,başarmak,heppnast
1154,geraten::V,düşmek,lukkast
1155,öffnen::V,açmak,opna
1156,schließen::V,kapamak,loka
1157,stellen::V,koymak,láta
1158,stellen::V,koymak,setja
1159,setzen::V,koymak,láta
1160,setzen::V,koymak,setja
1161,setzen::V,oturtmak,láta
1162,setzen::V,oturtmak,setja
1163,legen::V,koymak,láta
1164,legen::V,koymak,leggja
1165,legen::V,yatırmak,láta
1166,legen::V,yatırmak,leggja
1167,berühren::V,dokunmak,koma við
1168,verbinden::V,bağlamak,sameina
1169,verbinden::V,birleştirmek,sameina
1170,bedecken::V,örtmek,hylja
1171,bedecken::V,kaplamak,hylja
1172,aufhängen::V,asmak,hengja
1173,aufhängen::V,asmak,hengja upp
1174,anzünden::V,yakmak,kveikja í
1175,anzünden::V,ateşlemek,kveikja í
1176,aufheben::V,kaldırmak,taka upp
1177,aufheben::V,kaldırmak,lyfta upp
1178,zurücklassen::V,geride bırakmak,skilja eftir
1179,verlieren::V,yitirmek,týna
1180,verlieren::V,yitirmek,glata
1181,verlieren::V,kaybetmek,týna
1182,verlieren::V,kaybetmek,glata
1183,fallen lassen::V,düşürmek,missa
1184,machen::V,yapmak,búa til
1185,herstellen::V,yapmak,framleiða
1186,herstellen::V,imal etmek,framleiða
1187,bauen::V,kurmak,smíða
1188,bauen::V,kurmak,byggja
1189,bauen::V,inşa etmek,smíða
1190,bauen::V,inşa etmek,byggja
1191,reparieren::V,onarmak,gera við
1192,reparieren::V,tamir etmek,gera við
1193,verbessern::V,düzeltmek,bæta
1194,ändern::V,değiştirmek,breyta
1195,graben::V,kazmak,grafa
1196,beugen::V,eğmek,beygja
1197,biegen::V,bükmek,sveigja
1198,drehen::V,çevirmek,snúa
1199,drehen::V,döndürmek,snúa
1200,wenden::V,çevirmek,snúa
1201,wenden::V,çevirmek,venda
1202,umdrehen::V,çevirmek,venda
1203,umdrehen::V,çevirmek,snúa við
1204,heben::V,kaldırmak,hefja
1205,hochheben::V,yukarı kaldırmak,lyfta upp
1206,ergreifen::V,tutmak,grípa
1207,ergreifen::V,yakalamak,grípa
1208,halten::V,tutmak,rúma
1209,halten::V,tutmak,halda
1210,drücken::V,sıkmak,þjá
1211,drücken::V,sıkmak,þrýsta
1212,schieben::V,itmek,ýta
1213,schieben::V,sürmek,ýta
1214,kratzen::V,kaşımak,klóra
1215,lecken::V,yalamak,sleikja
1216,beißen::V,ısırmak,bíta
1217,abreißen::V,koparmak,rífa af
1218,abreißen::V,koparmak,rífa frá
1219,abschneiden::V,keserek ayırmak,skera af
1220,abschneiden::V,keserek ayırmak,klippa af
1221,binden::V,bağlamak,binda
1222,stecken::V,sokmak,stinga
1223,brechen::V,kırmak,brjóta
1224,klopfen::V,çalmak,berja
1225,klopfen::V,çalmak,klappa
1226,hauen::V,vurmak,berja
1227,hauen::V,vurmak,höggva
1228,kleben::V,yapıştırmak,líma
1229,reiben::V,ovmak,núa
1230,reiben::V,sürtmek,núa
1231,streichen::V,sürmek,smyrja
1232,schleifen::V,bilemek,slípa
1233,schneiden::V,kesmek,skera
1234,schneiden::V,kesmek,klippa
1235,rütteln::V,sallamak,skaka
1236,schütteln::V,sarsmak,hrista
1237,schütteln::V,çalkamak,hrista
1238,schwenken::V,sallamak,sveifla
1239,schütten::V,dökmek,hella
1240,schütten::V,akıtmak,hella
1241,füllen::V,doldurmak,fylla
1242,einwickeln::V,sarmak,vefja inn í
1243,tragen::V,taşımak,bera
1244,schleppen::V,sürüklemek,draga
1245,ziehen::V,çekmek,toga
1246,ziehen::V,çekmek,draga
1247,aufbewahren::V,saklamak,geyma
1248,werfen::V,atmak,kasta
1249,fangen::V,tutmak,grípa
1250,fangen::V,yakalamak,grípa
1251,packen::V,tutmak,þrífa í
1252,packen::V,yakalamak,þrífa í
1253,verstecken::V,saklamak,fela
1254,teilen::V,bölmek,deila
1255,teilen::V,ayırmak,deila
1256,schicken::V,yollamak,senda
1257,schicken::V,göndermek,senda
1258,bringen::V,getirmek,færa
1259,bringen::V,getirmek,flytja
1260,hinzufügen::V,katmak,bæta við
1261,hinzufügen::V,eklemek,bæta við
1262,bekommen::V,almak,hljóta
1263,bekommen::V,almak,ná
1264,bekommen::V,eline geçmek,hljóta
1265,bekommen::V,eline geçmek,ná
1266,erhalten::V,almak,fá
1267,nehmen::V,almak,taka
1268,wählen::V,seçmek,velja
1269,auswählen::V,seçmek,velja úr
1270,auswählen::V,ayırmak,velja úr
1271,bewahren::V,korumak,gæta
1272,bewahren::V,korumak,vernda
1273,behindern::V,engellemek,varna
1274,verderben::V,bozmak,spilla
1275,beschädigen::V,zedelemek,skemma
1276,beschädigen::V,ziyan vermek,skemma
1277,zerbrechen::V,kırmak,brjóta
1278,zerreißen::V,yırtmak,rífa
1279,zerreißen::V,yırtmak,rífa sundur
1280,zerstören::V,yıkmak,rífa niður
1281,zerstören::V,tahrip etmek,rífa niður
1282,verbrennen::V,yakmak,brenna
1283,geben::V,vermek,gefa
1284,reichen::V,uzatmak,rétta
1285,schenken::V,hediye etmek,gefa
1286,versprechen::V,vaat etmek,lofa
1287,versprechen::V,vaat etmek,heita
1288,wünschen::V,kutlamak,óska
1289,loben::V,övmek,lofa
1290,loben::V,övmek,hrósa
1291,küssen::V,öpmek,kyssa
1292,wiegen::V,sallamak,rugga
1293,zudecken::V,örtmek,þekja
1294,zudecken::V,örtmek,breiða yfir
1295,wecken::V,uyandırmak,vekja
1296,zeigen::V,göstermek,sýna
1297,führen::V,gezdirmek,leiða
1298,führen::V,yol göstermek,leiða
1299,lehren::V,okutmak,kenna
1300,lehren::V,öğretmek,kenna
1301,unterrichten::V,öğretmek,fræða
1302,aufziehen::V,yetiştirmek,ala upp
1303,leiten::V,yönetmek,stjórna
1304,leiten::V,idare etmek,stjórna
1305,antreiben::V,teşvik etmek,hvetja
1306,lassen::V,-tırmak,láta
1307,einladen::V,davet etmek,bjóða heim
1308,vereinigen::V,birleştirmek,sameina
1309,besuchen::V,uğramak,heimsækja
1310,besuchen::V,ziyaret etmek,heimsækja
1311,besuchen::V,görmeye gitmek,heimsækja
1312,treffen::V,rastlamak,hitta
1313,treffen::V,isabet etmek,hitta
1314,sich versammeln::V,toplanmak,safnast saman
1315,spielen::V,oynamak,leika sér
1316,singen::V,söylemek,syngja
1317,singen::V,şarkı söylemek,syngja
1318,tanzen::V,oynamak,dansa
1319,tanzen::V,dans etmek,dansa
1320,sich trennen::V,ayrılmak,skiljast
1321,verlassen::V,bırakmak,yfirgefa
1322,verlassen::V,terk etmek,yfirgefa
1323,retten::V,kurtarmak,bjarga
1324,bewachen::V,gözetmek,gæta
1325,bewachen::V,gözetmek,hafa vörð á
1326,schützen::V,korumak,vernda
1327,verteidigen::V,savunmak,verja
1328,sich schlagen::V,dövüşmek,slást
1329,sich schlagen::V,dövüşmek,berjast
1330,schießen::V,ateş etmek,skjóta
1331,siegen::V,yenmek,sigra
1332,ärgern::V,kızdırmak,ergja
1333,ärgern::V,kızdırmak,skaprauna
1334,schlagen::V,dövmek,slá
1335,schlagen::V,dövmek,lemja
1336,treten::V,tepmek,sparka
1337,stechen::V,sokmak,stinga
1338,stechen::V,batırmak,stinga
1339,stoßen::V,itmek,hrinda
1340,stehlen::V,çalmak,stela
1341,stören::V,bozmak,trufla
1342,stören::V,etkilemek,trufla
1343,belästigen::V,rahatsız etmek,ónáða
1344,verbergen::V,saklamak,leyna
1345,täuschen::V,aldatmak,gabba
1346,täuschen::V,aldatmak,blekkja
1347,betrügen::V,aldatmak,svíkja
1348,betrügen::V,aldatmak,blekkja
1349,betrügen::V,dolandırmak,svíkja
1350,betrügen::V,dolandırmak,blekkja
1351,töten::V,öldürmek,drepa
1352,wohnen::V,oturmak,búa
1353,arbeiten::V,çalışmak,vinna
1354,sammeln::V,toplamak,safna
1355,pflücken::V,koparmak,tína
1356,pflücken::V,koparmak,reyta
1357,jagen::V,avlanmak,veiða
1358,fischen::V,balık tutmak,fiska
1359,fassen::V,tutmak,veiða
1360,fassen::V,yakalamak,veiða
1361,hüten::V,otlatmak,gæta
1362,hüten::V,otlatmak,vakta
1363,treiben::V,gütmek,reka
1364,anbinden::V,bağlamak,binda við
1365,anbinden::V,bağlamak,binda fast
1366,füttern::V,beslemek,fóðra
1367,melken::V,sağmak,mjólka
1368,hacken::V,yarmak,höggva
1369,gießen::V,sulamak,hella
1370,reifen::V,olgunlaşmak,þroskast
1371,zubereiten::V,hazırlamak,elda
1372,zubereiten::V,hazırlamak,tilbúa
1373,kochen::V,pişirmek,sjóða
1374,kochen::V,kaynatmak,sjóða
1375,backen::V,pişirmek,baka
1376,backen::V,fırında pişirmek,baka
1377,braten::V,kızartmak,steikja
1378,umrühren::V,karıştırmak,hræra í
1379,stricken::V,örmek,prjóna
1380,nähen::V,dikmek,sauma
1381,färben::V,boyamak,lita
1382,reinigen::V,temizlemek,hreinsa
1383,waschen::V,yıkamak,þvo
1384,abwischen::V,silmek,þerra
1385,spülen::V,çalkamak,skola
1386,spülen::V,çalkamak,þvo upp
1387,fegen::V,süpürmek,sópa
1388,fegen::V,süpürmek,hreinsa
1389,kehren::V,süpürmek,sópa
1390,baden::V,yıkanmak,baða sig
1391,baden::V,banyo yapmak,baða sig
1392,sich waschen::V,yıkanmak,þvo sér
1393,ausziehen::V,çıkarmak,fara úr
1394,anziehen::V,giymek,fara í
1395,sich anziehen::V,giyinmek,klæðast
1396,kämmen::V,taramak,greiða
1397,schmücken::V,süslemek,prýða
1398,schmücken::V,süslemek,skreyta
1399,sagen::V,demek,segja
1400,sagen::V,söylemek,segja
1401,sprechen::V,konuşmak,tala
1402,reden::V,konuşmak,ræða
1403,sich unterhalten::V,sohbet etmek,spjalla
1404,sich unterhalten::V,sohbet etmek,ræðast við
1405,fragen::V,sormak,spyrja
1406,bitten::V,dilemek,biðja
1407,bitten::V,rica etmek,biðja
1408,erzählen::V,bahsetmek,segja frá
1409,erzählen::V,hikâye etmek,segja frá
1410,mitteilen::V,bildirmek,tilkynna
1411,nennen::V,adlandırmak,nefna
1412,rufen::V,çağırmak,kalla
1413,prahlen::V,övünmek,gorta
1414,übersetzen::V,çevirmek,þýða
1415,übersetzen::V,tercüme etmek,þýða
1416,denken::V,düşünmek,hugsa
1417,glauben::V,inanmak,trúa
1418,glauben::V,zannetmek,trúa
1419,bemerken::V,farkına varmak,taka eftir
1420,erkennen::V,tanımak,þekkja
1421,begreifen::V,anlamak,skilja
1422,begreifen::V,kavramak,skilja
1423,verstehen::V,duymak,skilja
1424,verstehen::V,anlamak,skilja
1425,lernen::V,öğrenmek,læra
1426,wissen::V,bilmek,vita
1427,sich erinnern an::V,hatırlamak,minnast
1428,vergessen::V,unutmak,gleyma
1429,messen::V,ölçmek,mæla
1430,zählen::V,saymak,telja
1431,rechnen::V,hesap etmek,reikna
1432,lesen::V,okumak,lesa
1433,malen::V,resmini yapmak,mála
1434,zeichnen::V,çizmek,teikna
1435,schreiben::V,yazmak,skrifa
1436,besitzen::V,haiz olmak,hafa
1437,besitzen::V,sahip olmak,hafa
1438,kaufen::V,almak,kaupa
1439,verkaufen::V,satmak,selja
1440,bezahlen::V,ödemek,borga
1441,zahlen::V,ödemek,borga
1442,beherrschen::V,hâkim olmak,hafa á valdi sínu
1443,ertragen::V,dayanmak,þola
1444,ertragen::V,katlanmak,þola
