,Concept_ID,hi,ga
765,Kissen::N,तकिया,piliúr
766,Kissen::N,तकिया,adhartán
767,Kissen::N,गाद्दा,piliúr
768,Kissen::N,गाद्दा,adhartán
769,Tuch::N,रूमाल,scaif
770,Tuch::N,वस्त्र,scaif
771,Handtuch::N,अँगोछा,tuáille
772,Kraft::N,ज़ोर,fórsa
773,Kraft::N,शक्ति,fórsa
774,Stärke::N,बल,neart
775,Stärke::N,ताक़त,neart
776,Gesundheit::N,स्वास्थ्य,sláinte
777,Gesundheit::N,तंदुरुस्ती,sláinte
778,Krankheit::N,रोग,tinneas
779,Krankheit::N,रोग,breoiteacht
780,Krankheit::N,बीमारी,tinneas
781,Krankheit::N,बीमारी,breoiteacht
782,Schmerz::N,दर्द,pian
783,Schmerz::N,पीड़ा,pian
784,Wunde::N,घाव,goin
785,Wunde::N,ज़ख़्म,goin
786,Fieber::N,ज्वर,fiabhras
787,Fieber::N,बुख़ार,fiabhras
788,Arznei::N,दवा,cógas
789,Arznei::N,औषाधि,cógas
790,Brücke::N,पुल,droichead
791,Brücke::N,सेतु,droichead
792,Brunnen::N,कुआँ,tobar
793,Weide::N,चरागाह,féarach
794,Pfad::N,पथ,cosán
795,Pfad::N,पथ,conair
796,Pfad::N,पगडंडी,cosán
797,Pfad::N,पगडंडी,conair
798,Weg::N,मार्ग,slí
799,Weg::N,मार्ग,bealach
800,Straße::N,राह,bóthar
801,Straße::N,रास्ता,bóthar
802,Dorf::N,गाँव,sráidbhaile
803,Dorf::N,ग्राम,sráidbhaile
804,Stadt::N,शहर,baile
805,Stadt::N,शहर,cathair
806,Brief::N,ख़त,litir
807,Brief::N,पत्र,litir
808,Brief::N,चिट्ठी,litir
809,Buch::N,किताब,cín
810,Buch::N,किताब,leabhar
811,Buch::N,पुस्तक,cín
812,Buch::N,पुस्तक,leabhar
813,Buchstabe::N,अक्षर,litir
814,Zeitung::N,अख़बार,nuachtán
815,Zeitung::N,समाचार-पत्र,nuachtán
816,Leben::N,जीवन,saol
817,Leben::N,जीवन,beatha
818,Leben::N,ज़िंदगी,saol
819,Leben::N,ज़िंदगी,beatha
820,Tod::N,मौत,bás
821,Tod::N,मृत्यु,bás
822,Grab::N,क़ब्र,uaigh
823,Kirche::N,चर्च,eaglais
824,Kirche::N,गिरजा,eaglais
825,Sünde::N,पाप,peaca
826,Sünde::N,गुनाह,peaca
827,Gott::N,देव,dia
828,Gott::N,ईश्वर,dia
829,Arbeiter::N,मज़दूर,oibrí
830,Chef::N,अध्यक्ष,saoiste
831,Chef::N,अध्यक्ष,ceannasaí
832,Meister::N,शिल्पज्ञ,máistir
833,Arzt::N,वैद्य,lia
834,Arzt::N,वैद्य,dochtúir
835,Arzt::N,डॉक्टर,lia
836,Arzt::N,डॉक्टर,dochtúir
837,Arzt::N,चिकित्सक,lia
838,Arzt::N,चिकित्सक,dochtúir
839,Lehrer::N,शिक्षक,oide
840,Lehrer::N,शिक्षक,múinteoir
841,Lehrer::N,अध्यापक,oide
842,Lehrer::N,अध्यापक,múinteoir
843,Geld::N,धन,airgead
844,Geld::N,पैसा,airgead
845,Geschäft::N,सौदा,gnó
846,Geschäft::N,व्यापार,gnó
847,Laden::N,दुकान,siopa
848,Preis::N,दाम,praghas
849,Preis::N,मूल्य,praghas
850,Ware::N,माल,earra
851,Ware::N,पण्य,earra
852,Nutzen::N,लाभ,tairbhe
853,Nutzen::N,फ़ायदा,tairbhe
854,Reichtum::N,धन,rachmas
855,Reichtum::N,धन,saibhreas
856,Reichtum::N,दौलत,rachmas
857,Reichtum::N,दौलत,saibhreas
858,Welt::N,विश्व,domhan
859,Welt::N,दुनिया,domhan
860,Land::N,देश,tír
861,Land::N,मुल्क,tír
862,Staat::N,राज्य,stát
863,Staat::N,राष्ट्र,stát
864,König::N,राजा,rí
865,König::N,बादशाह,rí
866,Macht::N,शासन,cumhacht
867,Macht::N,सत्ता,cumhacht
868,Grenze::N,सरहद,críoch
869,Grenze::N,सरहद,teorainn
870,Krieg::N,जंग,cogadh
871,Krieg::N,युद्ध,cogadh
872,Feind::N,शत्रु,namhaid
873,Feind::N,दुश्मन,namhaid
874,Gewalt::N,हिंसा,foréigean
875,Kampf::N,लड़ाई,troid
876,Kampf::N,संघर्ष,troid
877,Bogen[Waffe]::N,कमान,bogha
878,Pfeil::N,बान,saighead
879,Gewehr::N,बंदूक़,gunna
880,Fehler::N,भूल,botún
881,Fehler::N,भूल,meancóg
882,Fehler::N,ग़लती,botún
883,Fehler::N,ग़लती,meancóg
884,Lüge::N,झूठ,bréag
885,Lüge::N,झूठ,éitheach
886,Lüge::N,असत्य,bréag
887,Lüge::N,असत्य,éitheach
888,Schaden::N,हानि,dochar
889,Schaden::N,हानि,damáiste
890,Schaden::N,नुक़सान,dochar
891,Schaden::N,नुक़सान,damáiste
892,Unglück::N,मुसीबत,drochrath
893,Unglück::N,विपात्ति,drochrath
894,Schuld::N,दोष,locht
895,Schuld::N,दोष,milleán
896,Schuld::N,क़सूर,locht
897,Schuld::N,क़सूर,milleán
898,Alter::N,आयु,aois
899,Alter::N,उम्र,aois
900,Schluss::N,अंत,deireadh
901,Schluss::N,समाप्ति,deireadh
902,Zeit::N,काल,am
903,Zeit::N,काल,aimsir
904,Zeit::N,वक़्त,am
905,Zeit::N,वक़्त,aimsir
906,Tag::N,दिन,lá
907,Tag::N,रोज़,lá
908,Morgen::N,सुबह,maidin
909,Mittag::N,दोपहर,nóin
910,Mittag::N,मध्याह्न,nóin
911,Abend::N,शाम,tráthnóna
912,Abend::N,संध्या,tráthnóna
913,Nacht::N,रात,oíche
914,Nacht::N,रात्रि,oíche
915,Woche::N,हफ़्ता,seachtain
916,Monat::N,मास,mí
917,Monat::N,महीना,mí
918,Jahr::N,बरस,bliain
919,Jahr::N,वर्ष,bliain
920,Frühling::N,वसंत,earrach
921,Sommer::N,गरमी,samhradh
922,Sommer::N,ग्रीष्म,samhradh
923,Herbst::N,शरत्,fómhar
924,Herbst::N,पतझड़,fómhar
925,Winter::N,जाड़ा,geimhreadh
926,Winter::N,सर्दियाँ,geimhreadh
927,Januar::N,जनवरी,Eanáir
928,Februar::N,फ़रवरी,Feabhra
929,März::N,मार्च,Márta
930,April::N,अप्रैल,Aibreán
931,Mai::N,मई,Bealtaine
932,Juni::N,जून,Meitheamh
933,Juli::N,जुलाई,Iúil
934,August::N,अगस्त,Lúnasa
935,September::N,सितंबर,Meán Fómhair
936,Oktober::N,अक्तूबर,Deireadh Fómhair
937,November::N,नवंबर,Samhain
938,November::N,नवंबर,Mí na Samhna
939,Dezember::N,दिसंबर,Mí na Nollag
940,Montag::N,पीर,Luan
941,Montag::N,पीर,Dé Luain
942,Montag::N,सोमवार,Luan
943,Montag::N,सोमवार,Dé Luain
944,Dienstag::N,मंगलवार,Máirt
945,Dienstag::N,मंगलवार,Dé Máirt
946,Mittwoch::N,बुधवार,Céadaoin
947,Mittwoch::N,बुधवार,Dé Céadaoin
948,Donnerstag::N,गुरुवार,Déardaoin
949,Donnerstag::N,बृहस्पतिवार,Déardaoin
950,Freitag::N,शुक्रवार,Aoine
951,Freitag::N,शुक्रवार,Dé hAoine
952,Samstag::N,सनीचर,Satharn
953,Samstag::N,सनीचर,Dé Sathairn
954,Samstag::N,शनिवार,Satharn
955,Samstag::N,शनिवार,Dé Sathairn
956,Sonntag::N,इतवार,Domhnach
957,Sonntag::N,इतवार,Dé Domhnaigh
958,Sonntag::N,रविवार,Domhnach
959,Sonntag::N,रविवार,Dé Domhnaigh
960,groß::A,बड़ा,mór
961,klein::A,कम,beag
962,klein::A,छोटा,beag
963,lang::A,लंबा,fada
964,lang::A,दीर्घ,fada
965,kurz::A,लधु,gearr
966,kurz::A,लधु,gairid
967,kurz::A,छोटा,gearr
968,kurz::A,छोटा,gairid
969,breit::A,चौड़ा,leathan
970,breit::A,चौड़ा,fairsing
971,schmal::A,तंग,cúng
972,schmal::A,सँकरा,cúng
973,dicht::A,सघन,dlúth
974,dick[Gegenstand]::A,मोटा,tiubh
975,dünn::A,महीन,caol
976,dünn::A,महीन,tanaí
977,dünn::A,बारीक,caol
978,dünn::A,बारीक,tanaí
979,fein::A,कोमल,scáinte
980,fein::A,कोमल,fíneálta
981,fein::A,सूक्ष्म,scáinte
982,fein::A,सूक्ष्म,fíneálta
983,fest::A,दृढ़,daingean
984,fest::A,मज़बूत,daingean
985,flach::A,चपटा,cothrom
986,glatt::A,चौरस,mín
987,glatt::A,चौरस,sleamhain
988,glatt::A,चिकना,mín
989,glatt::A,चिकना,sleamhain
990,hart::A,कठोर,crua
991,hart::A,सख़्त,crua
992,weich::A,नरम,bog
993,weich::A,मुलायम,bog
994,rund::A,गोल,cruinn
995,rund::A,वर्तुल,cruinn
996,spitz::A,नुकीला,gobach
997,spitz::A,नुकीला,biorach
998,scharf::A,पैना,géar
999,scharf::A,पैना,faobhrach
1000,stumpf::A,भोथरा,maol
1001,schwer::A,भारी,trom
1002,schwer::A,वज़नी,trom
1003,schön::A,सुंदर,álainn
1004,heiß::A,उष्ण,te
1005,warm::A,गरम,te
1006,kalt::A,सर्द,fuar
1007,kühl::A,ठंडा,fionnuar
1008,frisch::A,तर,úr
1009,frisch::A,तर,friseáilte
1010,frisch::A,ताज़ा,úr
1011,frisch::A,ताज़ा,friseáilte
1012,feucht::A,नम,tais
1013,feucht::A,भीगा,tais
1014,nass::A,गीला,fliuch
1015,trocken::A,सूखा,tirim
1016,trocken::A,ख़ुश्क,tirim
1017,voll::A,भरा,lán
1018,voll::A,पूरा,lán
1019,leer::A,ख़ाली,folamh
1020,offen::A,खुला,oscailte
1021,geschlossen::A,बंद,dúnta
1022,geschlossen::A,बंद,druidte
1023,sauber::A,साफ़,glan
1024,sauber::A,सुथरा,glan
1025,schmutzig::A,गंदा,salach
1026,roh::A,कच्चा,amh
1027,reif::A,पक्व,aibí
1028,reif::A,पक्का,aibí
1029,lecker::A,मज़ेदार,blasta
1030,lecker::A,स्वादिष्ट,blasta
1031,süß::A,मीठा,milis
1032,bitter::A,कटु,searbh
1033,bitter::A,कड़वा,searbh
1034,sauer::A,खट्टा,géar
1035,sauer::A,खट्टा,searbh
1036,hell::A,रोशन,geal
1037,hell::A,रोशन,soilseach
1038,dunkel::A,अँधेरा,dorcha
1039,schwarz::A,काला,dubh
1040,schwarz::A,स्याह,dubh
1041,weiß::A,सफ़ेद,bán
1042,rot::A,लाल,dearg
1043,rot::A,सुर्ख़,dearg
1044,gelb::A,पीला,buí
1045,gelb::A,ज़र्द,buí
1046,blau::A,नीला,gorm
1047,blau::A,आसमानी,gorm
1048,grün::A,हरा,glas
1049,grün::A,हरा,uaine
1050,grau::A,धूसर,liath
1051,bunt::A,रंगीन,ildathach
1052,bunt::A,रंगीन,dathannach
1053,bunt::A,बहुरंगा,ildathach
1054,bunt::A,बहुरंगा,dathannach
1055,billig::A,सस्ता,saor
1056,teuer::A,महँगा,daor
1057,teuer::A,महँगा,costasach
1058,wertvoll::A,क़ीमती,luachmhar
1059,wertvoll::A,मूल्यवान्,luachmhar
1060,blind::A,अंधा,dall
1061,blind::A,अंधा,caoch
1062,taub::A,बहरा,bodhar
1063,kräftig::A,ताक़तवर,cumhachtach
1064,kräftig::A,शक्तिशाली,cumhachtach
1065,stark::A,प्रबल,tréan
1066,stark::A,प्रबल,láidir
1067,stark::A,बलवान्,tréan
1068,stark::A,बलवान्,láidir
1069,schwach::A,कमज़ोर,lag
1070,schwach::A,कमज़ोर,fann
1071,fett::A,मोटा,ramhar
1072,fett::A,मांसल,ramhar
1073,schlank::A,पतला,caol
1074,schlank::A,पतला,seang
1075,schlank::A,छरहरा,caol
1076,schlank::A,छरहरा,seang
1077,hübsch::A,सुंदर,álainn
1078,hübsch::A,सुंदर,dathúil
1079,hübsch::A,ख़ूबसूरत,álainn
1080,hübsch::A,ख़ूबसूरत,dathúil
1081,böse::A,पापी,olc
1082,böse::A,दुष्ट,olc
1083,dumm::A,मूर्ख,dúr
1084,dumm::A,मूर्ख,amaideach
1085,dumm::A,बुद्धू,dúr
1086,dumm::A,बुद्धू,amaideach
1087,faul::A,आलसी,falsa
1088,faul::A,आलसी,leisciúil
1089,faul::A,सुस्त,falsa
1090,faul::A,सुस्त,leisciúil
1091,fleißig::A,मेहनती,dícheallach
1092,fleißig::A,परिश्रमी,dícheallach
1093,geizig::A,कृपण,barainneach
1094,geizig::A,कृपण,sprionlaithe
1095,geizig::A,कंजूस,barainneach
1096,geizig::A,कंजूस,sprionlaithe
1097,klug::A,समझदार,cliste
1098,klug::A,होशियार,cliste
1099,klug::A,अक़्लमंद,cliste
1100,geschickt::A,किशल,oilte
1101,geschickt::A,किशल,ealaíonta
1102,lieb::A,प्रिय,dil
1103,lieb::A,प्रिय,dílis
1104,lieb::A,प्यारा,dil
1105,lieb::A,प्यारा,dílis
1106,lustig::A,हँसमुख,aerach
1107,lustig::A,हँसमुख,meidhreach
1108,lustig::A,ख़ुशदिल,aerach
1109,lustig::A,ख़ुशदिल,meidhreach
1110,sanft::A,नम्र,bog
1111,sanft::A,नम्र,séimh
1112,hungrig::A,भूखा,ocrach
1113,krank::A,बीमार,tinn
1114,krank::A,बीमार,breoite
1115,krank::A,अस्वस्थ,tinn
1116,krank::A,अस्वस्थ,breoite
1117,nackt::A,नग्न,nocht
1118,traurig::A,उदास,brónach
1119,traurig::A,रंजीदा,brónach
1120,lebendig::A,जीता,beo
1121,lebendig::A,ज़िंदा,beo
1122,gut::A,अच्छा,maith
1123,schlecht::A,बुरा,dona
1124,schlecht::A,बुरा,droch-
1125,schlecht::A,ख़राब,dona
1126,schlecht::A,ख़राब,droch-
1127,richtig::A,ठीक,ceart
1128,schlimm::A,बुरा,gránna
1129,schlimm::A,बुरा,tubaisteach
1130,schlimm::A,अप्रिय,gránna
1131,schlimm::A,अप्रिय,tubaisteach
1132,wahr::A,सच,fíor
1133,alt::A,पुराना,sean
1134,neu::A,नया,úr
1135,neu::A,नया,nua
1136,ehemalig::A,भूतपूर्व,iar-
1137,ehemalig::A,भूतपूर्व,sean-
1138,alt[Lebewesen]::A,बूढ़ा,sean
1139,alt[Lebewesen]::A,बूढ़ा,aosta
1140,alt[Lebewesen]::A,वृद्ध,sean
1141,alt[Lebewesen]::A,वृद्ध,aosta
1142,jung::A,जवान,óg
1143,arm::A,ग़रीब,bocht
1144,reich::A,धनी,saibhir
1145,reich::A,धनी,rachmasach
1146,reich::A,अमीर,saibhir
1147,reich::A,अमीर,rachmasach
1148,bekannt::A,मालूम,atá eolas air
1149,berühmt::A,मशहूर,cailiúil
1150,berühmt::A,मशहूर,clúiteach
1151,berühmt::A,प्रसिद्ध,cailiúil
1152,berühmt::A,प्रसिद्ध,clúiteach
1153,fremd::A,विदेशी,coimhthíoch
1154,fremd::A,अपरिचित,coimhthíoch
1155,verschieden::A,अलग,éagsúil
1156,verschieden::A,अलग,difriúil
1157,verschieden::A,भिन्न,éagsúil
1158,verschieden::A,भिन्न,difriúil
1159,nah::A,नज़दीकी,gar
1160,nah::A,नज़दीकी,deas
1161,fern::A,दूर,i bhfad uainn
1162,fern::A,दूर,i bhfad i gcéin
1163,fern::A,दूरस्थ,i bhfad uainn
1164,fern::A,दूरस्थ,i bhfad i gcéin
1165,linker::A,बायाँ,clé
1166,rechter::A,दायाँ,deas
1167,rechter::A,दाहिना,deas
1168,anderer::A,अन्य,eile
1169,anderer::A,दूसरा,eile
1170,erster::A,पहला,céad
1171,erster::A,प्रथम,céad
1172,zweiter::A,दूसरा,dóú
1173,zweiter::A,दूसरा,dara
1174,zweiter::A,द्वितीय,dóú
1175,zweiter::A,द्वितीय,dara
1176,dritter::A,तीसरा,tríú
1177,dritter::A,तीसरा,treas
1178,letzter::A,अंतिम,déanach
1179,letzter::A,अंतिम,deireanach
1180,letzter::A,आख़िरी,déanach
1181,letzter::A,आख़िरी,deireanach
1182,allein::ADV,तनहा,i d'aonar
1183,allein::ADV,अकेले,i d'aonar
1184,auf einmal::ADV,वक़्त में,ag an am céanna
1185,zusammen::ADV,एक साथ,le chéile
1186,zusammen::ADV,एक साथ,in eineacht
1187,zusammen::ADV,साथ साथ,le chéile
1188,zusammen::ADV,साथ साथ,in eineacht
1189,lange::ADV,देर तक,fada
1190,plötzlich::ADV,सहसा,go tobann
1191,plötzlich::ADV,सहसा,i dtobainne
1192,plötzlich::ADV,अचानक,go tobann
1193,plötzlich::ADV,अचानक,i dtobainne
1194,sofort::ADV,तुरंत,ar an toirt
1195,sofort::ADV,तुरंत,ar an bpointe
1196,später::ADV,बाद को,níos déanaí
1197,später::ADV,बाद में,níos déanaí
1198,jetzt::ADV,अब,anois
1199,jetzt::ADV,अभी,anois
1200,heute::ADV,आज,inniu
1201,morgen::ADV,कल,amárach
1202,bald::ADV,जल्दी,go luath
1203,bald::ADV,जल्दी,gan mhoill
1204,dann::ADV,तब,ansin
1205,gestern::ADV,कल,inné
1206,einst::ADV,एक दिन,tráth
1207,einst::ADV,एक दिन,uair amháin
1208,einst::ADV,पहले कभी,tráth
1209,einst::ADV,पहले कभी,uair amháin
1210,damals::ADV,उस समय,ag an am
1211,damals::ADV,उस समय,an t-am sin
1212,damals::ADV,उन दिनों,ag an am
1213,damals::ADV,उन दिनों,an t-am sin
1214,danach::ADV,इसके बाद,ina dhiaidh sin
1215,danach::ADV,इसके पश्चात्,ina dhiaidh sin
1216,vorher::ADV,पहले,cheana
1217,vorher::ADV,पहले,roimhe sin
1218,vorher::ADV,पेशतर,cheana
1219,vorher::ADV,पेशतर,roimhe sin
1220,zuerst::ADV,पहले,ar dtús
1221,einmal::ADV,एक बार,uair amháin
1222,einmal::ADV,एक दफ़ा,uair amháin
1223,manchmal::ADV,कभी कभी,uaireanta
1224,oft::ADV,अक्सर,minic
1225,immer::ADV,सदा,i gcónaí
1226,immer::ADV,हमेशा,i gcónaí
1227,niemals::ADV,कभी नहीं,riamh
1228,niemals::ADV,कदापि नहीं,riamh
1229,hier::ADV,इधर,anseo
1230,hier::ADV,यहाँ,anseo
1231,hierhin::ADV,इधर को,anseo
1232,hierhin::ADV,यहाँ को,anseo
1233,von hier::ADV,यहाँ से,an áit seo
1234,dort::ADV,उधर,ann
1235,dort::ADV,उधर,ansin
1236,dort::ADV,वहाँ,ann
1237,dort::ADV,वहाँ,ansin
1238,dorthin::ADV,उधर को,ann
1239,dorthin::ADV,उधर को,ansin
1240,dorthin::ADV,वहाँ को,ann
1241,dorthin::ADV,वहाँ को,ansin
1242,geradeaus::ADV,सीधे,ar aghaidh
1243,vorwärts::ADV,आगे,
1244,vorwärts::ADV,आगे को,
1245,rückwärts::ADV,पीछे को,siar
1246,zurück::ADV,वापस,ar ais
1247,unten::ADV,नीचे,thíos
1248,hinab::ADV,नीचे को,síos
1249,oben::ADV,ऊपर,thuas
1250,hinauf::ADV,ऊपर को,suas
1251,überall::ADV,हर जगह,i ngach áit
1252,überall::ADV,हर जगह,ar fud na háite
1253,überall::ADV,हर स्थान,i ngach áit
1254,überall::ADV,हर स्थान,ar fud na háite
1255,nicht::ADV,न,ní
1256,nicht::ADV,न,cha
1257,nicht::ADV,नहीं,ní
1258,nicht::ADV,नहीं,cha
1259,ein wenig::ADV,कुछ,beagán
1260,ein wenig::ADV,ज़रा,beagán
1261,ein wenig::ADV,थोड़ा,beagán
1262,kaum::ADV,लगभग नहीं,ar éigean
1263,kaum::ADV,बराबर नहीं,ar éigean
1264,sehr::ADV,बहुत,an-
1265,so::ADV,ऐसा,chomh
1266,so::ADV,ऐसा,mar sin
1267,noch::ADV,अभी तक,fós
1268,noch::ADV,अभी तक,go fóill
1269,nur::ADV,केवल,amháin
1270,nur::ADV,केवल,níl ach
1271,nur::ADV,सिर्फ़,amháin
1272,nur::ADV,सिर्फ़,níl ach
1273,schon::ADV,चुकना,cheana
1274,schon::ADV,चुकना,cheana féin
1275,wieder::ADV,फिर,arís
1276,wieder::ADV,फिर,athuair
1277,wieder::ADV,दुबारा,arís
1278,wieder::ADV,दुबारा,athuair
1279,vergebens::ADV,व्यर्थ,amú
1280,vergebens::ADV,व्यर्थ,in aisce
1281,vor::PRP,के आगे,ar thosach
1282,vor::PRP,के सामने,ar thosach
1283,hinter::PRP,के पीछे,laistiar de
1284,hinter::PRP,के पीछे,taobh thiar de
1285,unter::PRP,के तले,faoi
1286,unter::PRP,के नीचे,faoi
1287,durch::PRP,के पार,trí
1288,neben::PRP,के पास,taobh le
1289,neben::PRP,के पास,in aice le
1290,neben::PRP,की बग़ल में,taobh le
1291,neben::PRP,की बग़ल में,in aice le
1292,zwischen::PRP,के बीच,idir
1293,wegen::PRP,के कारण,de bharr
1294,wegen::PRP,के कारण,mar gheall ar
1295,wegen::PRP,की वजह से,de bharr
1296,wegen::PRP,की वजह से,mar gheall ar
1297,dies::PRN,यह,seo
1298,das::PRN,वह,sin
1299,alles::PRN,सब,gach rud
1300,alles::PRN,सब कुछ,gach rud
1301,ich::PRN,मैं,mé
1302,ich::PRN,मैं,mise
1303,du::PRN,तू,tú
1304,du::PRN,तू,tusa
1305,er::PRN,यह,sé
1306,er::PRN,यह,seisean
1307,wir::PRN,हम,sinn
1308,ihr::PRN,तुम,sibh
1309,ihr::PRN,तुम,sibhse
1310,sie::PRN,ये,siad
1311,sie::PRN,ये,siadsan
1312,was::FPRN,क्या,cad
1313,was::FPRN,क्या,céard
1314,wer::FPRN,कौन,cé
1315,wo::FADV,किधर,cá
1316,wo::FADV,किधर,cén áit
1317,wohin::FADV,किधर,cá
1318,wohin::FADV,किधर,cén áit
1319,wie::FADV,कैसे,conas
1320,wie::FADV,कैसे,cén chaoi
1321,warum::FADV,क्यों,cén fáth
1322,warum::FADV,क्यों,cad chuige
1323,wieviel::FNUM,कितना,cá mhéad
1324,eins::NUM,एक,aon
1325,zwei::NUM,दो,dhá
1326,drei::NUM,तीन,trí
1327,vier::NUM,चार,ceathair
1328,fünf::NUM,पाँच,cúig
1329,sechs::NUM,छह,sé
1330,sieben::NUM,सात,seacht
1331,acht::NUM,आठ,ocht
1332,neun::NUM,नौ,naoi
1333,zehn::NUM,दस,deich
1334,elf::NUM,ग्यारह,aon déag
1335,zwölf::NUM,बारह,dó dhéag
1336,zwanzig::NUM,बीस,fiche
1337,dreißig::NUM,तीस,tríocha
1338,vierzig::NUM,चालीस,daichead
1339,vierzig::NUM,चालीस,ceathracha
1340,fünfzig::NUM,पचास,caoga
1341,sechzig::NUM,साठ,seasca
1342,siebzig::NUM,सत्तर,seachtó
1343,achtzig::NUM,अस्सी,ochtó
1344,neunzig::NUM,नव्वे,nócha
1345,hundert::NUM,सौ,céad
1346,tausend::NUM,हज़ार,míle
1347,und::CNJ,और,agus
1348,oder::CNJ,या,nó
1349,stehen::V,खड़ा होना,seas
1350,sitzen::V,बैठना,suigh
1351,liegen::V,लेटना,luigh
1352,hängen::V,लटकना,tá crochta
1353,werden::V,बनना,éirigh
1354,passieren::V,होना,tarlaigh
1355,beginnen::V,आरंभ होना,tosaigh
1356,beginnen::V,प्रारंभ होना,tosaigh
1357,enden::V,अंत होना,críochnaigh
1358,enden::V,ख़तम होना,críochnaigh
1359,wechseln::V,बदलना,athraigh
1360,aufgehen[Sonne]::V,चढ़ना,éirigh
1361,aufgehen[Sonne]::V,उदित होना,éirigh
1362,untergehen[Sonne]::V,अस्त हो जाना,fuin
1363,untergehen[Sonne]::V,अस्त हो जाना,téigh faoi
1364,scheinen[Sonne]::V,रोशनी देना,taitin
1365,scheinen[Sonne]::V,रोशनी देना,soilsigh
1366,donnern::V,गरजना,tá toirneach ann
1367,wehen::V,चलना,séid
1368,strömen::V,बहना,sil
1369,strömen::V,प्रवाहित होना,sil
1370,fließen::V,बहना,rith
1371,fließen::V,बहना,snigh
1372,fließen::V,प्रवाहित होना,rith
1373,fließen::V,प्रवाहित होना,snigh
1374,sich drehen::V,घूमना,cas
1375,sich drehen::V,घूमना,imrothlaigh
1376,schwanken::V,हिलना,luasc
1377,schwingen::V,हिलना,luasc
1378,fallen::V,गिरना,tit
1379,brennen::V,जलना,dóigh
1380,rauchen::V,धुआँ उड़ाना,plúch toite
1381,regnen::V,बरसना,báistigh
1382,regnen::V,बरसना,tá ag cur báistí
1383,gefrieren::V,जमना,sioc
1384,gefrieren::V,जमना,reoigh
1385,tauen::V,गलना,leáigh
1386,tauen::V,गलना,coscair
1387,tauen::V,पिघलना,leáigh
1388,tauen::V,पिघलना,coscair
1389,schmelzen::V,गलना,leáigh
1390,schmelzen::V,पिघलना,leáigh
1391,trocknen::V,सूखना,triomaigh
1392,sieden::V,उबलना,fiuch
1393,sieden::V,उबलना,beirigh
1394,faulen::V,गलना,lobh
1395,faulen::V,गलना,dreoigh
1396,faulen::V,सड़ना,lobh
1397,faulen::V,सड़ना,dreoigh
1398,verfaulen::V,गलना,lobh
1399,verfaulen::V,गलना,feoigh
1400,verfaulen::V,सड़ना,lobh
1401,verfaulen::V,सड़ना,feoigh
1402,reißen::V,फटना,bris
1403,versinken::V,डूबना,téigh síos
1404,vergehen::V,बीतना,téigh thart
1405,vergehen::V,गुज़रना,téigh thart
1406,erscheinen::V,दिखाई देना,tar
1407,verschwinden::V,ग़ायब होना,imigh
1408,sinken::V,घटना,tit
1409,sinken::V,घटना,ísligh
1410,sinken::V,उतरना,tit
1411,sinken::V,उतरना,ísligh
1412,abnehmen::V,घटना,maolaigh
1413,abnehmen::V,घटना,laghdaigh
1414,zunehmen::V,बढ़ना,méadaigh
1415,steigen::V,बढ़ना,éirigh
1416,wachsen::V,उगना,fás
1417,glänzen::V,चमकना,lonraigh
1418,funkeln::V,जगमगाना,drithligh
1419,funkeln::V,टिमटिमाना,drithligh
1420,lärmen::V,शोर मचाना,tóg callán
1421,läuten::V,बजना,buail
1422,klingeln::V,बजना,buail
1423,klirren::V,झनझनाना,cling
1424,brausen::V,साँय-साँय करना,búir
1425,rauschen::V,सरसराना,tá ag siosarnach
1426,klingen::V,बजना,tá glór ag
1427,bellen::V,भौंकना,amhastraigh
1428,heulen::V,गुर्राना,glam
1429,blasen::V,फूँकना,séid
1430,pfeifen::V,सीटी देना,lig fead
1431,schreien::V,चिल्लाना,béic
1432,schreien::V,चिल्लाना,glaoigh
1433,stöhnen::V,कराहना,lig cnead
1434,stöhnen::V,आहें भरना,lig cnead
1435,zittern::V,काँपना,crith
1436,zittern::V,काँपना,creathnaigh
1437,leben::V,जीना,mair
1438,geboren werden::V,पैदा होना,rugadh
1439,atmen::V,साँस लेना,análaigh
1440,trinken::V,पीना,ól
1441,essen::V,खाना,ith
1442,schlucken::V,निगलना,slog
1443,müde werden::V,थकना,tuirsigh
1444,müde werden::V,उकताना,tuirsigh
1445,einschlafen::V,सो जाना,tit ina chodladh
1446,schlafen::V,सोना,codail
1447,aufwachen::V,जागना,múscail
1448,aufstehen::V,उठना,éirigh
1449,sich erholen::V,सुस्ताना,lig scíth
1450,sich erholen::V,आराम करना,lig scíth
1451,krank werden::V,बीमार पड़ना,éirigh tinn
1452,krank sein::V,बीमार होना,tá tinn
1453,schmerzen::V,दुखना,tá pian i
1454,schmerzen::V,दर्द करना,tá pian i
1455,husten::V,खाँसना,déan casacht
1456,genesen::V,ठीक हो जाना,téarnaigh
1457,genesen::V,स्वस्थ हो जाना,téarnaigh
1458,sterben::V,मरना,éag
1459,sterben::V,मरना,faigh bás
1460,umkommen::V,मरना,caill
1461,sich bewegen::V,चलना,bog
1462,sich bewegen::V,चलना,gluais
1463,sich bewegen::V,हिलना,bog
1464,sich bewegen::V,हिलना,gluais
1465,sich rühren::V,हिलना,corraigh
1466,sich erheben::V,उठना,seas suas
1467,sich setzen::V,बैठना,suigh
1468,hinfallen::V,गिरना,tit
1469,laufen::V,चलना,siúil
1470,schreiten::V,क़दम जाना,siúil
