,Concept_ID,ko,lv
824,Figur::N,몸메,пертас
825,Figur::N,몸메,вежньӧг
826,Figur::N,몸메,figūra
827,Puppe::N,인형,акань
828,Puppe::N,인형,lelle
829,Beutel::N,클,мешӧк
830,Beutel::N,클,kule
831,Beutel::N,클,maisiņš
832,Bündel::N,자근다발,кӧртӧд
833,Bündel::N,자근다발,sainis
834,Tasche::N,가방,сумка
835,Tasche::N,가방,soma
836,Eimer::N,동이,ведра
837,Eimer::N,동이,spainis
838,Deckel::N,뚜껑,пӧдан
839,Deckel::N,뚜껑,тупкӧд
840,Deckel::N,뚜껑,vāks
841,Geschirr::N,식시,дозмук
842,Geschirr::N,식시,тасьті-пань
843,Geschirr::N,식시,trauki
844,Sack::N,조갑,мешӧк
845,Sack::N,조갑,maiss
846,Tasse::N,차잔,бекар
847,Tasse::N,차잔,тасьті
848,Tasse::N,차잔,tase
849,Topf::N,단지,гырнич
850,Topf::N,단지,pods
851,Kessel::N,주전자,пӧрт
852,Kessel::N,주전자,katls
853,Essen::N,먹기,сёйӧм
854,Essen::N,먹기,ēdiens
855,Nahrung::N,식료,сёян
856,Nahrung::N,식료,barība
857,Speise::N,음식물,сёян
858,Speise::N,음식물,сёянтор
859,Speise::N,음식물,ēdiens
860,Fleisch::N,고기,яй
861,Fleisch::N,고기,gaļa
862,Getreide::N,곡물,нянь
863,Getreide::N,곡물,labība
864,Brei::N,젤리,рок
865,Brei::N,젤리,putra
866,Brei::N,젤리,biezenis
867,Brot::N,빵,нянь
868,Brot::N,빵,maize
869,Scheibe::N,원반,шӧрӧм
870,Scheibe::N,원반,чӧлан
871,Scheibe::N,원반,šķēle
872,Scheibe::N,원반,rieciens
873,Fett::N,기름,гос
874,Fett::N,기름,тшог
875,Fett::N,기름,tauki
876,Butter::N,버터,вый
877,Butter::N,버터,sviests
878,Öl::N,올리브유,вый
879,Öl::N,올리브유,eļļa
880,Salz::N,소금,сов
881,Salz::N,소금,sāls
882,Suppe::N,국,шыд
883,Suppe::N,국,zupa
884,Suppe::N,수프,шыд
885,Suppe::N,수프,zupa
886,Honig::N,감미,ма
887,Honig::N,감미,medus
888,Milch::N,유즙,йӧв
889,Milch::N,유즙,piens
890,Tee::N,차,чай
891,Tee::N,차,tēja
892,Leder::N,가죽,ку
893,Leder::N,가죽,āda
894,Wolle::N,양털,вурун
895,Wolle::N,양털,vilna
896,Stoff::N,패료,дӧра
897,Stoff::N,패료,drāna
898,Stoff::N,패료,audums
899,Nadel::N,바늘,ем
900,Nadel::N,바늘,adata
901,Faden::N,콘실,сунис
902,Faden::N,콘실,diegs
903,Faden::N,콘실,pavediens
904,Knopf::N,단추,кизь
905,Knopf::N,단추,poga
906,Knoten::N,곁절,гӧрӧд
907,Knoten::N,곁절,mezgls
908,Farbe::N,색,краска
909,Farbe::N,색,вап
910,Farbe::N,색,krāsa
911,Kleidung::N,옷입기,паськӧм
912,Kleidung::N,옷입기,tērps
913,Kleidung::N,옷입기,drēbes
914,Hemd::N,속옷,дӧрӧм
915,Hemd::N,속옷,krekls
916,Kragen::N,깃,воротник
917,Kragen::N,깃,apkakle
918,Ärmel::N,소매,сос
919,Ärmel::N,소매,piedurkne
920,Hose::N,바지,гач
921,Hose::N,바지,bikses
922,Gürtel::N,밴드,вӧнь
923,Gürtel::N,밴드,josta
924,Mütze::N,모자,шапка
925,Mütze::N,모자,cepure
926,Schuh::N,구두,башмак
927,Schuh::N,구두,ботинки
928,Schuh::N,구두,kurpe
929,Stiefel::N,장화,сапӧг
930,Stiefel::N,장화,zābaks
931,Ring::N,고리,кытш
932,Ring::N,고리,gredzens
933,Band::N,리본,лента
934,Band::N,리본,вундас
935,Band::N,리본,lente
936,Kamm::N,빗,сынан
937,Kamm::N,빗,ķemme
938,Spiegel::N,거울,рӧмпӧштан
939,Spiegel::N,거울,spogulis
940,Riemen::N,가죽끈,тасма
941,Riemen::N,가죽끈,siksna
942,Schnur::N,밧줄,гез
943,Schnur::N,밧줄,aukla
944,Leine::N,고삐줄,юргез
945,Leine::N,고삐줄,saite
946,Decke::N,이부자리,эшкын
947,Decke::N,이부자리,шебрас
948,Decke::N,이부자리,sega
949,Kissen::N,깔개,юрлӧс
950,Kissen::N,깔개,spilvens
951,Tuch::N,천,чышъян
952,Tuch::N,천,vadmala
953,Handtuch::N,수건,ки чышкӧд
954,Handtuch::N,수건,кизьчышъян
955,Handtuch::N,수건,dvielis
956,Kraft::N,세력,этш
957,Kraft::N,세력,эбӧс
958,Kraft::N,세력,spēks
959,Stärke::N,힘,ёнлун
960,Stärke::N,힘,чорыдлун
961,Stärke::N,힘,stiprums
962,Gesundheit::N,위생,дзоньвидзалун
963,Gesundheit::N,위생,veselība
964,Krankheit::N,병,висьӧм
965,Krankheit::N,병,slimība
966,Schmerz::N,아픔고통,висьӧм
967,Schmerz::N,아픔고통,sāpes
968,Wunde::N,상처,дой
969,Wunde::N,상처,brūce
970,Wunde::N,상처,jēlums
971,Fieber::N,열별,жар
972,Fieber::N,열별,drudzis
973,Fieber::N,열별,karstums
974,Arznei::N,약,лекарство
975,Arznei::N,약,зелля
976,Arznei::N,약,zāles
977,Arznei::N,약,medikaments
978,Brücke::N,교량,пос
979,Brücke::N,교량,tilts
980,Brunnen::N,원천,юкмӧс
981,Brunnen::N,원천,aka
982,Weide::N,목장,пӧскӧтина
983,Weide::N,목장,ganības
984,Pfad::N,좁은길,туй
985,Pfad::N,좁은길,кыснан
986,Pfad::N,좁은길,taka
987,Weg::N,길,туй
988,Weg::N,길,ceļš
989,Straße::N,길,туй
990,Straße::N,길,iela
991,Dorf::N,촌,сикт
992,Dorf::N,촌,ciems
993,Dorf::N,촌락,сикт
994,Dorf::N,촌락,ciems
995,Stadt::N,도시,кар
996,Stadt::N,도시,pilsēta
997,Brief::N,서한,письмӧ
998,Brief::N,서한,vēstule
999,Buch::N,책,небӧг
1000,Buch::N,책,grāmata
1001,Buchstabe::N,문자,шыпас
1002,Buchstabe::N,문자,burts
1003,Zeitung::N,신문,газет
1004,Zeitung::N,신문,avīze
1005,Zeitung::N,신문,laikraksts
1006,Leben::N,삶,лов
1007,Leben::N,삶,олӧм
1008,Leben::N,삶,dzīve
1009,Tod::N,죽음,кулӧм
1010,Tod::N,죽음,nāve
1011,Grab::N,무덤,гу
1012,Grab::N,무덤,kaps
1013,Kirche::N,교회,вичко
1014,Kirche::N,교회,baznīca
1015,Sünde::N,부정,мыж
1016,Sünde::N,부정,grēks
1017,Gott::N,하느님,ен
1018,Gott::N,하느님,dievs
1019,Arbeiter::N,일하는사람,уджалысь
1020,Arbeiter::N,일하는사람,strādnieks
1021,Chef::N,사장,юралысь
1022,Chef::N,사장,веськӧдлысь
1023,Chef::N,사장,šefs
1024,Chef::N,사장,vadītajs
1025,Chef::N,사장,priekšnieks
1026,Meister::N,명인,вӧчысь
1027,Meister::N,명인,meistars
1028,Meister::N,대가,вӧчысь
1029,Meister::N,대가,meistars
1030,Arzt::N,의사,врач
1031,Arzt::N,의사,бурдӧдысь
1032,Arzt::N,의사,ārsts
1033,Lehrer::N,교사,велӧдысь
1034,Lehrer::N,교사,skolotājs
1035,Geld::N,돈,сьӧм
1036,Geld::N,돈,nauda
1037,Geschäft::N,일,удж
1038,Geschäft::N,일,bizness
1039,Geschäft::N,일,darījums
1040,Laden::N,가게,вузасянін
1041,Laden::N,가게,bode
1042,Laden::N,가게,veikals
1043,Preis::N,가격,дон
1044,Preis::N,가격,cena
1045,Ware::N,상품,тӧвар
1046,Ware::N,상품,prece
1047,Nutzen::N,이익,воӧм
1048,Nutzen::N,이익,выгӧда
1049,Nutzen::N,이익,labums
1050,Reichtum::N,많음,озырлун
1051,Reichtum::N,많음,bagātība
1052,Welt::N,세상,енкӧла
1053,Welt::N,세상,pasaule
1054,Land::N,지방,му
1055,Land::N,지방,zeme
1056,Staat::N,국가,канму
1057,Staat::N,국가,государство
1058,Staat::N,국가,valsts
1059,König::N,국왕,кан
1060,König::N,국왕,ķēniņš
1061,König::N,국왕,karalis
1062,Macht::N,힘,каналӧм
1063,Macht::N,힘,vara
1064,Grenze::N,국경,су
1065,Grenze::N,국경,суйӧр
1066,Grenze::N,국경,robeža
1067,Krieg::N,전쟁,ожман
1068,Krieg::N,전쟁,karš
1069,Feind::N,적,враг
1070,Feind::N,적,вӧрӧг
1071,Feind::N,적,ienaidnieks
1072,Gewalt::N,권력,мырдöналöм
1073,Gewalt::N,권력,vara
1074,Gewalt::N,권력,vardarbība
1075,Kampf::N,전투,вермасьӧм
1076,Kampf::N,전투,cīņa
1077,Bogen[Waffe]::N,활,ньӧввуж
1078,Bogen[Waffe]::N,활,loks
1079,Pfeil::N,화살,ньӧв
1080,Pfeil::N,화살,bulta
1081,Gewehr::N,무기,пишшаль
1082,Gewehr::N,무기,šautene
1083,Fehler::N,오류,сорсьӧм
1084,Fehler::N,오류,дзугсьӧм
1085,Fehler::N,오류,kļūda
1086,Lüge::N,거짓말,пӧръясьӧм
1087,Lüge::N,거짓말,ылӧдлӧм
1088,Lüge::N,거짓말,meli
1089,Schaden::N,손상,лёк
1090,Schaden::N,손상,изъян
1091,Schaden::N,손상,пакӧсьт
1092,Schaden::N,손상,bojājums
1093,Schaden::N,손상,kaitējums
1094,Unglück::N,불행,шог
1095,Unglück::N,불행,kļūme
1096,Unglück::N,불행,klizma
1097,Unglück::N,불행,nelaime
1098,Schuld::N,부채,мыж
1099,Schuld::N,부채,vaina
1100,Alter::N,연령,арлыд
1101,Alter::N,연령,vecums
1102,Schluss::N,마감,пом
1103,Schluss::N,마감,beigas
1104,Zeit::N,때,кад
1105,Zeit::N,때,laiks
1106,Zeit::N,시간,кад
1107,Zeit::N,시간,laiks
1108,Tag::N,하루,лун
1109,Tag::N,하루,diena
1110,Morgen::N,이침,асыв
1111,Morgen::N,이침,rīts
1112,Mittag::N,대낮,лун шӧр
1113,Mittag::N,대낮,pusdiena
1114,Abend::N,저녁,рыт
1115,Abend::N,저녁,vakars
1116,Nacht::N,밤,вой
1117,Nacht::N,밤,nakts
1118,Woche::N,근무일,вежон
1119,Woche::N,근무일,nedēļa
1120,Monat::N,달,тӧлысь
1121,Monat::N,달,mēnesis
1122,Jahr::N,해,во
1123,Jahr::N,해,gads
1124,Frühling::N,봄,тулыс
1125,Frühling::N,봄,pavasaris
1126,Sommer::N,여름,гожӧм
1127,Sommer::N,여름,vasara
1128,Herbst::N,가을,ар
1129,Herbst::N,가을,rudens
1130,Winter::N,겨울,тӧв
1131,Winter::N,겨울,ziema
1132,Januar::N,일월,тӧв шӧр
1133,Januar::N,일월,janvāris
1134,Februar::N,이월,урасьӧм
1135,Februar::N,이월,februāris
1136,März::N,삼월,рака
1137,März::N,삼월,marts
1138,April::N,사월,кос му
1139,April::N,사월,aprīlis
1140,Mai::N,오월,ода-кора
1141,Mai::N,오월,maijs
1142,Juni::N,유월,лӧддза-номъя
1143,Juni::N,유월,jūnijs
1144,Juli::N,칠월,сора
1145,Juli::N,칠월,jūlijs
1146,August::N,팔월,моз
1147,August::N,팔월,augusts
1148,September::N,구월,кӧч
1149,September::N,구월,septembris
1150,Oktober::N,시월,йирым
1151,Oktober::N,시월,oktobris
1152,November::N,십일월,вӧльгым
1153,November::N,십일월,novembris
1154,Dezember::N,십이월,ӧшым
1155,Dezember::N,십이월,decembris
1156,Montag::N,월요일,выльлун
1157,Montag::N,월요일,pirmdiena
1158,Dienstag::N,화요일,воторник
1159,Dienstag::N,화요일,otrdiena
1160,Mittwoch::N,수요일,середа
1161,Mittwoch::N,수요일,trešdiena
1162,Donnerstag::N,모교일,четверг
1163,Donnerstag::N,모교일,ceturtdiena
1164,Freitag::N,그묘일,пекнича
1165,Freitag::N,그묘일,piektdiena
1166,Samstag::N,토요일,субӧта
1167,Samstag::N,토요일,sestdiena
1168,Sonntag::N,일요일,вӧскресенньӧ
1169,Sonntag::N,일요일,svētdiena
1170,groß::A,큰,ыджыд
1171,groß::A,큰,dižs
1172,groß::A,큰,liels
1173,klein::A,자근,ичӧт
1174,klein::A,자근,mazs
1175,lang::A,긴,кузь
1176,lang::A,긴,garš
1177,kurz::A,짧은,дженьыд
1178,kurz::A,짧은,īss
1179,breit::A,넓은,ота
1180,breit::A,넓은,паськыд
1181,breit::A,넓은,plats
1182,schmal::A,좁은,оттӧм
1183,schmal::A,좁은,tievs
1184,dicht::A,농밀한,сук
1185,dicht::A,농밀한,blīvs
1186,dick[Gegenstand]::A,두꺼운,кыз
1187,dick[Gegenstand]::A,두꺼운,biezs
1188,dünn::A,얇은,вӧсни
1189,dünn::A,얇은,вӧсньыд
1190,dünn::A,얇은,plāns
1191,fein::A,미세한,посни
1192,fein::A,미세한,smalks
1193,fest::A,굳은,зумыд
1194,fest::A,굳은,tvirts
1195,fest::A,굳은,noturīgs
1196,flach::A,얕은,плавкӧс
1197,flach::A,얕은,тшӧтшкӧс
1198,flach::A,얕은,lēzens
1199,flach::A,얕은,līdzens
1200,glatt::A,반들반들한,вольк
1201,glatt::A,반들반들한,мольыд
1202,glatt::A,반들반들한,gluds
1203,glatt::A,반들반들한,slidens
1204,hart::A,굳은,зумыд
1205,hart::A,굳은,ciets
1206,weich::A,연한,небыд
1207,weich::A,연한,mīksts
1208,rund::A,둥근,гӧгрӧс
1209,rund::A,둥근,apaļš
1210,spitz::A,뾰족한,ёсь йыла
1211,spitz::A,뾰족한,smails
1212,scharf::A,날카로운,ёсь
1213,scharf::A,날카로운,ass
1214,stumpf::A,무딘,ныж
1215,stumpf::A,무딘,truls
1216,stumpf::A,무딘,strups
1217,schwer::A,무거운,сьӧкыд
1218,schwer::A,무거운,smags
1219,schön::A,멋진,мича
1220,schön::A,멋진,лӧсьыд
1221,schön::A,멋진,daiļš
1222,schön::A,멋진,skaists
1223,heiß::A,뜨거운,пӧсь
1224,heiß::A,뜨거운,karsts
1225,warm::A,따뜻한,шоныд
1226,warm::A,따뜻한,silts
1227,kalt::A,찬,кӧдзыд
1228,kalt::A,찬,salts
1229,kalt::A,찬,auksts
1230,kühl::A,서늘한,юзыд
1231,kühl::A,서늘한,ыркыд
1232,kühl::A,서늘한,vēss
1233,kühl::A,서늘한,dzestrs
1234,frisch::A,신선한,выль
1235,frisch::A,신선한,svaigs
1236,feucht::A,축축한,уль
1237,feucht::A,축축한,mitrs
1238,feucht::A,축축한,drēgns
1239,nass::A,젖은,ва
1240,nass::A,젖은,slapjš
1241,trocken::A,마른,кос
1242,trocken::A,마른,sauss
1243,voll::A,완전한,кыз
1244,voll::A,완전한,pilns
1245,leer::A,빈,куш
1246,leer::A,빈,тыртӧм
1247,leer::A,빈,tukšs
1248,offen::A,열린,восьса
1249,offen::A,열린,vaļējs
1250,offen::A,열린,atvērts
1251,geschlossen::A,닫힌,пӧдса
1252,geschlossen::A,닫힌,slēgts
1253,sauber::A,깨끗한,сӧстӧм
1254,sauber::A,깨끗한,tīrs
1255,sauber::A,깨끗한,spodrs
1256,schmutzig::A,더러운,няйт
1257,schmutzig::A,더러운,netīrs
1258,schmutzig::A,더러운,dubļains
1259,roh::A,날게잇의,уль
1260,roh::A,날게잇의,jēls
1261,reif::A,이근,кисьмӧм
1262,reif::A,이근,gatavs
1263,reif::A,이근,nobriedis
1264,lecker::A,맛있는,чӧскыд
1265,lecker::A,맛있는,gards
1266,lecker::A,맛있는,garšīgs
1267,süß::A,단,юмов
1268,süß::A,단,чӧскыд
1269,süß::A,단,salds
1270,bitter::A,찌르는듯한,курыд
1271,bitter::A,찌르는듯한,sūrs
1272,bitter::A,찌르는듯한,rūgts
1273,sauer::A,산성의,шома
1274,sauer::A,산성의,skābs
1275,hell::A,밝은,югыд
1276,hell::A,밝은,gaišs
1277,dunkel::A,어두운,пемыд
1278,dunkel::A,어두운,tumšs
1279,schwarz::A,검은,сьӧд
1280,schwarz::A,검은,melns
1281,weiß::A,하얀,еджыд
1282,weiß::A,하얀,balts
1283,rot::A,붉은,гӧрд
1284,rot::A,붉은,sarkans
1285,gelb::A,황색,виж
1286,gelb::A,황색,dzeltens
1287,blau::A,푸른,лӧз
1288,blau::A,푸른,zils
1289,grün::A,녹색의,веж
1290,grün::A,녹색의,турунвиж
1291,grün::A,녹색의,zaļš
1292,grau::A,회색의,руд
1293,grau::A,회색의,pelēks
1294,bunt::A,알록달록한,сера
1295,bunt::A,알록달록한,raibs
1296,bunt::A,알록달록한,krāsains
1297,billig::A,싼,донтӧг
1298,billig::A,싼,lēts
1299,teuer::A,값비산,дона
1300,teuer::A,값비산,dārgs
1301,wertvoll::A,가치가많은,дона
1302,wertvoll::A,가치가많은,vērtīgs
1303,blind::A,눈먼,синтӧм
1304,blind::A,눈먼,akls
1305,taub::A,무감간한,пельтӧм
1306,taub::A,무감간한,kurls
1307,kräftig::A,강장한,вынйӧра
1308,kräftig::A,강장한,spēcīgs
1309,stark::A,강한,ён
1310,stark::A,강한,вына
1311,stark::A,강한,stiprs
1312,schwach::A,약한,жеб
1313,schwach::A,약한,vājš
1314,fett::A,실찐,госа
1315,fett::A,실찐,brangs
1316,schlank::A,호리호리한,веськыд
1317,schlank::A,호리호리한,slaids
1318,hübsch::A,예쁜,мича
1319,hübsch::A,예쁜,лӧсьыд
1320,hübsch::A,예쁜,glīts
1321,böse::A,나쁜,лёк
1322,böse::A,나쁜,ļauns
1323,böse::A,나쁜,negants
1324,dumm::A,어리석은,йӧй
1325,dumm::A,어리석은,вежӧртӧм
1326,dumm::A,어리석은,stulbs
1327,dumm::A,어리석은,muļķīgs
1328,faul::A,너덜너덜한,дыш
1329,faul::A,너덜너덜한,slinks
1330,fleißig::A,근면한,зільысь
1331,fleißig::A,근면한,čakls
1332,fleißig::A,근면한,cītīgs
1333,geizig::A,인색한,топыд
1334,geizig::A,인색한,skops
1335,geizig::A,인색한,sīksts
1336,geschickt::A,교묘한,кипода
1337,geschickt::A,교묘한,кужысь
1338,geschickt::A,교묘한,manīgs
1339,lieb::A,친애하는,муса
1340,lieb::A,친애하는,мича
1341,lieb::A,친애하는,лӧсьыд
1342,lieb::A,친애하는,mīļš
1343,lustig::A,유쾌한,кыпыд
1344,lustig::A,유쾌한,jautrs
1345,sanft::A,온화한,мелі
1346,sanft::A,온화한,liegs
1347,hungrig::A,배고픈,тшыг
1348,hungrig::A,배고픈,izsalcis
1349,krank::A,병든,висьысь
1350,krank::A,병든,slims
1351,nackt::A,벌거벗은,пасьтӧм
1352,nackt::A,벌거벗은,pliks
1353,traurig::A,슬픈,гажтӧм
1354,traurig::A,슬픈,bēdīgs
1355,traurig::A,슬픈,skumīgs
1356,lebendig::A,살아있는,ловъя
1357,lebendig::A,살아있는,dzīvs
1358,gut::A,좋은,бур
1359,gut::A,좋은,labs
1360,schlecht::A,나쁜,лёк
1361,schlecht::A,나쁜,омӧль
1362,schlecht::A,나쁜,slikts
1363,richtig::A,바른,инӧд
1364,richtig::A,바른,riktīgs
1365,schlimm::A,못된,омӧль
1366,schlimm::A,못된,туйтӧм
1367,schlimm::A,못된,nelāgs
1368,schlimm::A,못된,nejauks
1369,wahr::A,참된,абу ылӧг
1370,wahr::A,참된,īsts
1371,wahr::A,참된,patiess
1372,alt::A,늙은,важ
1373,alt::A,늙은,sens
1374,alt::A,늙은,vęcs
1375,neu::A,새,выль
1376,neu::A,새,jauns
1377,ehemalig::A,전의,вӧвлӧм
1378,ehemalig::A,전의,bijušais
1379,alt[Lebewesen]::A,낡은,пӧрысь
1380,alt[Lebewesen]::A,낡은,vecs
1381,jung::A,젊은,том
1382,jung::A,젊은,jauns
1383,arm::A,가난한,гӧль
1384,arm::A,가난한,nabags
1385,reich::A,풍부한,озыр
1386,reich::A,풍부한,bagāts
1387,bekannt::A,저명한,тӧдса
1388,bekannt::A,저명한,zināms
1389,bekannt::A,저명한,pazīstams
1390,berühmt::A,유명한,нималан
1391,berühmt::A,유명한,кывсян
1392,berühmt::A,유명한,slavens
1393,fremd::A,타처이,йӧз
1394,fremd::A,타처이,svešs
1395,verschieden::A,따른,абу ӧткодь
1396,verschieden::A,따른,разнӧй
1397,verschieden::A,따른,dažāds
1398,nah::A,가까운,матыс
1399,nah::A,가까운,tuvs
1400,fern::A,먼,ылі
1401,fern::A,먼,tāls
1402,linker::A,왼쭉의,шуйга
1403,linker::A,왼쭉의,kreisais
1404,rechter::A,오른쪽의,веськыд
1405,rechter::A,오른쪽의,labais
1406,anderer::A,다른,мукӧд
1407,anderer::A,다른,otrs
1408,erster::A,첫째,медводдза
1409,erster::A,첫째,pirmais
1410,zweiter::A,둘째,мӧд
1411,zweiter::A,둘째,otrais
1412,dritter::A,셋째,коймӧд
1413,dritter::A,셋째,trešais
1414,letzter::A,의후자의,бӧръя
1415,letzter::A,의후자의,beidzamais
1416,allein::ADV,훌로,ӧтка
1417,allein::ADV,훌로,viens pats
1418,auf einmal::ADV,갑자기,ӧтпырйӧ
1419,auf einmal::ADV,갑자기,reizē
1420,zusammen::ADV,모아서,тшӧтш
1421,zusammen::ADV,모아서,kopā
1422,zusammen::ADV,모아서,vienviet
1423,lange::ADV,오래,дыр
1424,lange::ADV,오래,ilgi
1425,plötzlich::ADV,둘연한,друг
1426,plötzlich::ADV,둘연한,pēkšņi
1427,sofort::ADV,즉시,дзик пыр
1428,sofort::ADV,즉시,tūlīt
1429,später::ADV,보다늦은,сэсся
1430,später::ADV,보다늦은,vēlāk
1431,jetzt::ADV,목하,ӧні
1432,jetzt::ADV,목하,tagad
1433,heute::ADV,오늘,талун
1434,heute::ADV,오늘,šodien
1435,morgen::ADV,내일,аски
1436,morgen::ADV,내일,rīt
1437,bald::ADV,곱,регыд
1438,bald::ADV,곱,drīz
1439,dann::ADV,그경우에,бӧрын
1440,dann::ADV,그경우에,бӧрти
1441,dann::ADV,그경우에,tad
1442,gestern::ADV,어제,тӧнлун
1443,gestern::ADV,어제,vakar
1444,einst::ADV,옛날에,ӧтчыд
1445,einst::ADV,옛날에,ӧтпыр
1446,einst::ADV,옛날에,citreiz
1447,damals::ADV,그때에,сэки
1448,damals::ADV,그때에,toreiz
1449,danach::ADV,그 뒤에,сэсся
1450,danach::ADV,그 뒤에,pēc tam
1451,vorher::ADV,미리,войдӧр
1452,vorher::ADV,미리,iepriekš
1453,vorher::ADV,미리,pirms tam
1454,zuerst::ADV,최초로,войдӧр
1455,zuerst::ADV,최초로,vis'pirms
1456,einmal::ADV,한번,ӧтчыдысь
1457,einmal::ADV,한번,reiz
1458,einmal::ADV,한번,vienreiz
1459,manchmal::ADV,땓대로,корсюрӧ
1460,manchmal::ADV,땓대로,dažkārt
1461,oft::ADV,땓대로,тшӧкыда
1462,oft::ADV,땓대로,bieži
1463,immer::ADV,늘,век
1464,immer::ADV,늘,allaž
1465,immer::ADV,늘,vien'mēr
1466,niemals::ADV,결코...(하지)않다,оз некор
1467,niemals::ADV,결코...(하지)않다,nemūžam
1468,hier::ADV,여기,со
1469,hier::ADV,여기,тонӧ
1470,hier::ADV,여기,te
1471,hier::ADV,여기,šeit
1472,hierhin::ADV,여기로,татчӧ
1473,hierhin::ADV,여기로,талань
1474,hierhin::ADV,여기로,šurp
1475,hierhin::ADV,여기로,uz šejieni
1476,dort::ADV,거기,сэні
1477,dort::ADV,거기,tur
1478,dorthin::ADV,저기예,сэтчӧ
1479,dorthin::ADV,저기예,turp
1480,dorthin::ADV,저기예,uz turieni
1481,geradeaus::ADV,곧장,веськыда
1482,geradeaus::ADV,곧장,taisni uz priekšu
1483,vorwärts::ADV,앞으로,водзӧ
1484,vorwärts::ADV,앞으로,uz priekšu
1485,rückwärts::ADV,뒤로,бӧрӧ
1486,rückwärts::ADV,뒤로,atmuguriski
1487,zurück::ADV,제자리로,бӧр
1488,zurück::ADV,제자리로,atpakāļ
1489,unten::ADV,아래에,улын
1490,unten::ADV,아래에,уліын
1491,unten::ADV,아래에,lejā
1492,unten::ADV,아래에,apakšā
1493,hinab::ADV,아래쪽으로,улӧ
1494,hinab::ADV,아래쪽으로,увлан
1495,hinab::ADV,아래쪽으로,uz leju
1496,oben::ADV,위에,вылын
1497,oben::ADV,위에,выліын
1498,oben::ADV,위에,virsū
1499,hinauf::ADV,위쪽으로,выліӧ
1500,hinauf::ADV,위쪽으로,augšā
1501,hinauf::ADV,위쪽으로,uz augšu
1502,überall::ADV,도처에,быдлаын
1503,überall::ADV,도처에,visur
1504,nicht::ADV,안,oз
1505,nicht::ADV,안,ne
1506,ein wenig::ADV,적음,неуна
1507,ein wenig::ADV,적음,drusku
1508,kaum::ADV,가의,мырдэм
1509,kaum::ADV,가의,diezin vai
1510,sehr::ADV,자주,зэв
1511,sehr::ADV,자주,ļoti
1512,sehr::ADV,자주,gaužām
1513,so::ADV,그와같이,тадз
1514,so::ADV,그와같이,сідз
1515,so::ADV,그와같이,tā
1516,so::ADV,그와같이,tik
1517,noch::ADV,아직,на
1518,noch::ADV,아직,нӧшта
1519,noch::ADV,아직,vēl
1520,nur::ADV,다만,куш
1521,nur::ADV,다만,сӧмын
1522,nur::ADV,다만,vien
1523,nur::ADV,다만,tikai
1524,schon::ADV,이미,нин
1525,schon::ADV,이미,jau
1526,wieder::ADV,다시,бара
1527,wieder::ADV,다시,atkal
1528,vergebens::ADV,헛되이,весьшӧрӧ
1529,vergebens::ADV,헛되이,velti
1530,vor::PRP,앞에,водзын
1531,vor::PRP,앞에,priekš
1532,hinter::PRP,뒤에,бӧрнын
1533,hinter::PRP,뒤에,aiz
1534,unter::PRP,잍에,улын
1535,unter::PRP,잍에,zem
1536,durch::PRP,통고하여,пыр
1537,durch::PRP,통고하여,пырыс
1538,durch::PRP,통고하여,caur
1539,durch::PRP,통고하여,cauri
1540,neben::PRP,와나란히,бердын
1541,neben::PRP,와나란히,līdzās
1542,zwischen::PRP,의사이로,костын
1543,zwischen::PRP,의사이로,starp
1544,wegen::PRP,때문에,вӧсна
1545,wegen::PRP,때문에,pēc
1546,dies::PRN,이,тайӧ
1547,dies::PRN,이,šis
1548,das::PRN,저,ciйö
1549,das::PRN,저,tas
1550,alles::PRN,모든것,став
1551,alles::PRN,모든것,viss
1552,ich::PRN,나,ме
1553,ich::PRN,나,es
1554,du::PRN,너,тэ
1555,du::PRN,너,tu
1556,er::PRN,그,сійӧ
1557,er::PRN,그,viņš
1558,wir::PRN,우리,ми
1559,wir::PRN,우리,mēs
1560,ihr::PRN,너희들,тi
1561,ihr::PRN,너희들,jūs
1562,sie::PRN,그들,найö
1563,sie::PRN,그들,viņi
1564,sie::PRN,그들,viņas
1565,was::FPRN,뭣,мый
1566,was::FPRN,뭣,kas
1567,wer::FPRN,누구,код
1568,wer::FPRN,누구,kas
1569,wo::FADV,어디,кыті
1570,wo::FADV,어디,kur
1571,wohin::FADV,어디로,кытчӧ
1572,wohin::FADV,어디로,kurp
1573,wohin::FADV,어디로,uz kurieni
1574,wie::FADV,어떻게,кыдзи
1575,wie::FADV,어떻게,kā
1576,warum::FADV,왜,мыйла
1577,warum::FADV,왜,kāpēc
1578,wieviel::FNUM,얼마만큰,кымын
1579,wieviel::FNUM,얼마만큰,cik
1580,eins::NUM,하나,ӧтик
1581,eins::NUM,하나,viens
1582,zwei::NUM,둘,кык
1583,zwei::NUM,둘,divi
1584,drei::NUM,셋,куим
1585,drei::NUM,셋,trīs
1586,vier::NUM,넷,нель
1587,vier::NUM,넷,četri
1588,fünf::NUM,다섯,вит
1589,fünf::NUM,다섯,pieci
1590,sechs::NUM,여섯,квайт
1591,sechs::NUM,여섯,seši
1592,sieben::NUM,일곱,сизим
1593,sieben::NUM,일곱,septiņi
1594,acht::NUM,여덟,кӧкъямыс
1595,acht::NUM,여덟,astoņi
1596,neun::NUM,아홉,ӧкмыс
1597,neun::NUM,아홉,deviņi
1598,zehn::NUM,열,дас
1599,zehn::NUM,열,desmit
