,Concept_ID,ml,bg
658,lustig::A,ആനന്ദകരമായ,весел
659,sanft::A,സൌമ്യമായ,нежен
660,sanft::A,സൌമ്യമായ,кротък
661,hungrig::A,വിശപ്പുള്ള,гладен
662,krank::A,അസുഖമുള്ള,болен
663,nackt::A,നഡമായ,гол
664,traurig::A,വിഷമമുള്ള,тъжен
665,traurig::A,വിഷമമുള്ള,печален
666,lebendig::A,ഉപജീവനം,жив
667,gut::A,നല്ല,добър
668,schlecht::A,മോശമായ,лош
669,richtig::A,ശരിയായ,правилен
670,schlimm::A,വൃത്തികെട്ട,лош
671,wahr::A,ശരിയായ,верен
672,wahr::A,ശരിയായ,истински
673,alt::A,പഴയ,стар
674,alt::A,പഴയ,древен
675,neu::A,പുതിയ,нов
676,ehemalig::A,മുൻ,бивш
677,alt[Lebewesen]::A,വയസ്സുള്ള,стар
678,jung::A,കൌമാരമായ,млад
679,arm::A,പാവപ്പെട്ട,беден
680,reich::A,സമ്പന്നമായ,богат
681,bekannt::A,പരിചിതമായ,познат
682,bekannt::A,പരിചിതമായ,известен
683,berühmt::A,പ്രശസ്തനായ,почут
684,berühmt::A,പ്രശസ്തനായ,известен
685,fremd::A,വൈദേശികമായ,чужд
686,verschieden::A,വ്യത്യസ്തമായ,разен
687,verschieden::A,വ്യത്യസ്തമായ,различен
688,nah::A,അരികത്തുള്ള,близък
689,fern::A,അകലെയുള്ള,далечен
690,linker::A,അവശേഷിച്ച,ляв
691,rechter::A,വലത്തേ,прав
692,anderer::A,മറ്റുള്ള,друг
693,erster::A,ആദ്യത്തെ,пръв
694,erster::A,ആദ്യത്തെ,първи
695,zweiter::A,രണ്ടാം,втори
696,dritter::A,മൂന്നാമത്,трети
697,letzter::A,അവസാനത്തെ,последен
698,allein::ADV,തനിച്ചുള്ള,само
699,auf einmal::ADV,ഉടന്,същевременно
700,zusammen::ADV,ഒരുമിച്ച,заедно
701,lange::ADV,നീണ്ട_കാലത്തേയ്ക്ക്,дълго
702,plötzlich::ADV,പെട്ടെന്ന്,изведнъж
703,sofort::ADV,തത്ക്ഷണം,веднага
704,später::ADV,പിന്നീട്,по-късно
705,jetzt::ADV,ഇപ്പോൾ,сега
706,heute::ADV,ഇന്ന്,днес
707,morgen::ADV,നാളെ,утре
708,bald::ADV,ഉടനെ,скоро
709,dann::ADV,അപ്പോൾ,после
710,dann::ADV,അപ്പോൾ,тогава
711,gestern::ADV,ഇന്നലെ,вчера
712,einst::ADV,പണ്ടൊരിക്കല്,някога
713,damals::ADV,അപ്പോൾ,тогава
714,danach::ADV,പിന്നീട്,после
715,danach::ADV,പിന്നീട്,след това
716,vorher::ADV,മുൻപ്,преди
717,vorher::ADV,മുൻപ്,преди това
718,zuerst::ADV,ആദ്യം,най-напред
719,einmal::ADV,ഒരിക്കൽ,веднъж
720,einmal::ADV,ഒരിക്കൽ,един път
721,manchmal::ADV,ചിലപ്പോൾ,понякога
722,oft::ADV,പലപ്പോഴും,често
723,immer::ADV,എപ്പോഴും,винаги
724,niemals::ADV,ഒരിക്കലും,никога
725,hier::ADV,ഇവിടെ,тук
726,hier::ADV,ഇവിടെ,тука
727,hierhin::ADV,ഇവിടേക്ക്,насам
728,von hier::ADV,ഇവിടെനിന്ന്,оттук
729,von hier::ADV,ഇവിടെനിന്ന്,оттука
730,dort::ADV,അവിടെ,там
731,dorthin::ADV,അവിടേക്ക്,натам
732,dorthin::ADV,അവിടേക്ക്,нататък
733,geradeaus::ADV,മുമ്പിൽ,направо
734,geradeaus::ADV,മുമന്നോട്ട്,направо
735,vorwärts::ADV,മുന്നോട്ട്,напред
736,rückwärts::ADV,തലതിരിച്ച്,назад
737,zurück::ADV,പുറകിലേക്ക്,обратно
738,unten::ADV,താഴെ,долу
739,hinab::ADV,താഴേക്ക്,надолу
740,oben::ADV,മുകളിൽ,горе
741,hinauf::ADV,മുകളിൽ,нагоре
742,überall::ADV,എല്ലായിടത്തും,навсякъде
743,nicht::ADV,ഇല്ല,не
744,ein wenig::ADV,കുറച്ച്,малко
745,kaum::ADV,കഷ്ടിച്ച്,едва
746,kaum::ADV,കഷ്ടിച്ച്,едвам
747,sehr::ADV,വളരെ,много
748,sehr::ADV,വളരെ,твърде
749,so::ADV,അങ്ങനെ,тъй
750,so::ADV,അങ്ങനെ,така
751,noch::ADV,ഇപ്പോഴും,още
752,nur::ADV,മാത്രം,само
753,schon::ADV,നേരത്തേ തന്നെ,вече
754,wieder::ADV,വീണ്ടും,пак
755,wieder::ADV,വീണ്ടും,отново
756,vergebens::ADV,വിഫല,напразно
757,vor::PRP,മുമ്പിൽ,пред
758,hinter::PRP,പുറകിൽ,зад
759,unter::PRP,കീഴിൽ,под
760,durch::PRP,ഉള്ളിലൂടെ,през
761,neben::PRP,അടുത്ത്,до
762,neben::PRP,അടുത്ത്,при
763,zwischen::PRP,ഇടയ്ക്ക്,между
764,zwischen::PRP,ഇടയ്ക്ക്,помежду
765,wegen::PRP,നിമിത്തം,заради
766,dies::PRN,ഇത്,този
767,das::PRN,അത്,туй
768,das::PRN,അത്,това
769,alles::PRN,എല്ലാം,всичко
770,ich::PRN,ഞാൻ,аз
771,du::PRN,നിങ്ങൾ,ти
772,er::PRN,അദ്ദേഹം,той
773,er::PRN,അയാൾ,той
774,er::PRN,അവൻ,той
775,er::PRN,അവർ,той
776,er::PRN,അവൾ,той
777,wir::PRN,നമ്മൾ,ние
778,ihr::PRN,നിങ്ങൾ,вие
779,sie::PRN,അവർ,те
780,was::FPRN,എന്ത്,що
781,was::FPRN,എന്ത്,какво
782,wer::FPRN,ആര്,кой
783,wo::FADV,എവിടെ,къде
784,wohin::FADV,എവിടേക്ക്,накъде
785,wohin::FADV,എവിടേക്ക്,накъдето
786,wie::FADV,എങ്ങനെ,как
787,warum::FADV,എന്തുകൊണ്ട്,защо
788,wieviel::FNUM,എത്ര,колко
789,eins::NUM,ഒന്ന്,един
790,zwei::NUM,രണ്ട്,два
791,drei::NUM,മൂന്ന്,три
792,vier::NUM,നാല്,четири
793,fünf::NUM,അഞ്ച്,пет
794,sechs::NUM,ആറ്,шест
795,sieben::NUM,ഏഴ്,седем
796,acht::NUM,എട്ട്,осем
797,neun::NUM,ഒമ്പത്,девет
798,zehn::NUM,പത്ത്,десет
799,elf::NUM,പതിനൊന്ന്,единайсет
800,elf::NUM,പതിനൊന്ന്,единадесет
801,zwölf::NUM,പന്ത്രണ്ട്,дванайсет
802,zwölf::NUM,പന്ത്രണ്ട്,дванадесет
803,zwanzig::NUM,ഇരുപത്,двайсет
804,zwanzig::NUM,ഇരുപത്,двадесет
805,dreißig::NUM,മുപ്പത്,тридесет
806,vierzig::NUM,നാൽപ്പത്,четиридесет
807,fünfzig::NUM,അൻപത്,петдесет
808,sechzig::NUM,അറുപത്,шестдесет
809,siebzig::NUM,എഴുപത്,седемдесет
810,achtzig::NUM,എൺപത്,осемдесет
811,neunzig::NUM,തൊണ്ണൂറ്,деветдесет
812,hundert::NUM,നൂറ്,сто
813,tausend::NUM,ആയിരം,хиляда
814,und::CNJ,ഉം,а
815,und::CNJ,ഉം,та
816,oder::CNJ,അഥവാ,или
817,stehen::V,നിൽക്കുക,стоя
818,sitzen::V,ഇരിക്കുക,седя
819,liegen::V,കിടക്കുക,лежа
820,hängen::V,തൂങ്ങുക,вися
821,werden::V,ആയിത്തീരുക,бъда
822,werden::V,ആയിത്തീരുക,стана
823,passieren::V,സംഭവിക്കുക,случа се
824,beginnen::V,ആരംഭിക്കുക,започна
825,enden::V,അവസാനിപ്പിക്കുക,свърша
826,wechseln::V,മാറ്റുക,променям
827,aufgehen[Sonne]::V,ഉയരുക,изгрея
828,untergehen[Sonne]::V,അടുക്കി_വയ്ക്കുക,заляза
829,scheinen[Sonne]::V,പ്രകാശിക്കുക,грея
830,scheinen[Sonne]::V,പ്രകാശിക്കുക,светя
831,donnern::V,ഇടിവെട്ടുക,гърмя
832,wehen::V,വീശുക,вея
833,wehen::V,വീശുക,духам
834,strömen::V,ഒഴുകുക,тека
835,strömen::V,ഒഴുകുക,лея се
836,fließen::V,ഒഴുകുക,тека
837,sich drehen::V,ചുറ്റുക,въртя се
838,sich drehen::V,കറക്കുക,въртя се
839,schwanken::V,ഇരുവശത്തേയ്ക്കും_ആടുക,клатя се
840,schwingen::V,ആടുക,трептя
841,fallen::V,വീഴുക,падам
842,brennen::V,കത്തുക,горя
843,rauchen::V,പുകയുക,димя
844,regnen::V,മഴ_പെയ്യുക,вали дъжд
845,gefrieren::V,തണത്ത്_മരവിക്കുക,замръзна
846,tauen::V,അലിയുക,топя се
847,schmelzen::V,ഉരുകുക,разтопя се
848,trocknen::V,വരളുക,съхна
849,sieden::V,തിളപ്പിക്കുക,вря
850,sieden::V,തിളപ്പിക്കുക,кипя
851,faulen::V,ചീയുക,гния
852,verfaulen::V,അഴുകുക,изгния
853,reißen::V,ശബ്ദത്തോടെ_മുറിയുക,напукам се
854,versinken::V,മുക്കുക,потъна
855,vergehen::V,കടന്നുപോകുക,минавам
856,erscheinen::V,പ്രത്യക്ഷപ്പെടുക,явя се
857,verschwinden::V,അദൃശ്യമാകുക,изчезна
858,sinken::V,താഴുക,падна
859,abnehmen::V,കുറിയുക,отслабна
860,zunehmen::V,വർദ്ധിക്കുക,нарасна
861,steigen::V,ഉയരുക,увелича се
862,steigen::V,ഉയരുക,покачвам се
863,wachsen::V,വളരുക,раста
864,glänzen::V,മിന്നുക,лъщя
865,glänzen::V,മിന്നുക,блестя
866,funkeln::V,തിളങ്ങുക,искря
867,lärmen::V,ശബ്ദമുണ്ടാക്കുക,шумя
868,läuten::V,മണിമുഴങ്ങുക,звъня
869,klingeln::V,ചിലമ്പുക,звъня
870,klirren::V,കിലുക്കുക,звънтя
871,klirren::V,കിലുക്കുക,дрънкам
872,brausen::V,മുഴങ്ങുക,буча
873,rauschen::V,അനങ്ങുക,шумя
874,klingen::V,മുഴക്കുക,звуча
875,bellen::V,കുരയ്ക്കുക,лая
876,heulen::V,ഓരിയിടുക,вия
877,heulen::V,ഓരിയിടുക,рева
878,blasen::V,ഊതുക,духна
879,pfeifen::V,വിസിലടിക്കുക,свиря
880,schreien::V,ആക്രോശിക്കുക,крещя
881,stöhnen::V,അരക്കം,стена
882,stöhnen::V,അരക്കം,пъшкам
883,stöhnen::V,ആർത്തനാദം,стена
884,stöhnen::V,ആർത്തനാദം,пъшкам
885,zittern::V,വിറയ്ക്കുക,треперя
886,leben::V,താമസിക്കുക,живея
887,geboren werden::V,ജനിക്കുക,родя се
888,atmen::V,ശ്വസിക്കുക,дишам
889,trinken::V,കുടിക്കുക,пия
890,essen::V,കഴിക്കുക,ям
891,schlucken::V,വിഴുങ്ങുക,гълтам
892,müde werden::V,ക്ഷീണിക്കുക,уморя се
893,einschlafen::V,നിദ്രിക്കുക,заспя
894,schlafen::V,ഉറങ്ങുക,спя
895,aufwachen::V,ഉണരുക,събудя се
896,aufstehen::V,എഴുന്നേൽക്കുക,стана
897,sich erholen::V,വിശ്രമിക്കുക,отдъхвам си
898,krank werden::V,ദീനംപിടിക്കുക,заболея
899,krank sein::V,രോഗികളാകുക,боледувам
900,schmerzen::V,വേദനിക്കുക,боля
901,husten::V,ചുമയ്ക്കുക,кашлям
902,genesen::V,സുഖപ്പെടുക,оздравея
903,sterben::V,മരിക്കുക,умра
904,umkommen::V,മരിക്കുക,загина
905,sich bewegen::V,സ്ഥലം_മാറുക,движа се
906,sich bewegen::V,സ്ഥലം_മാറുക,мърдам се
907,sich rühren::V,ചലിക്കുക,движа се
908,sich erheben::V,നിൽക്കുക,стана
909,sich setzen::V,ഇരിക്കുക,седна
910,hinfallen::V,വീഴുക,падна
911,laufen::V,നടക്കുക,ходя
912,schreiten::V,നടക്കുക,крача
913,spazierengehen::V,ഉലാത്തുക,разхождам се
914,eilen::V,പാഞ്ഞെത്തുക,бързам
915,sich beeilen::V,തിരിക്കുകൂട്ടുക,побързам
916,sich beeilen::V,തിടുക്കം_കാട്ടുക,побързам
917,sausen::V,കുതിക്കുക,тичам
918,rennen::V,ഓടുക,бягам
919,springen::V,ചാടുക,скачам
920,klettern::V,കയറുക,катеря се
921,schaukeln::V,ഇളകുക,люлея се
922,kriechen::V,പതുങ്ങികയറുക,лазя
923,kriechen::V,പതുങ്ങികയറുക,пълзя
924,schwimmen::V,നീന്തുക,плувам
925,tauchen::V,വെള്ളത്തിലേക്ക് ചാടുക,гмуркам се
926,rudern::V,തുഴയുക,греба
927,fahren::V,വാഹനം ഓടിക്കുക,пътувам
928,fliegen::V,പറക്കുക,летя
929,fliegen::V,പറക്കുക,хвърча
930,gehen::V,പോകുക,ида
931,gehen::V,പോകുക,вървя
932,weggehen::V,വിടുക,отида си
933,abfahren::V,പുറപ്പെടുക,отпътувам
934,anhalten::V,നിർത്തുക,спра се
935,hineingehen::V,പ്രവേശിക്കുക,влизам
936,eintreten::V,പ്രവേശിക്കുക,вляза
937,kommen::V,വരുക,ида
938,kommen::V,വരുക,дойда
939,ankommen::V,എത്തിച്ചേരുക,пристигна
940,zurückkommen::V,തിരിച്ചു വരുക,върна се
941,bleiben::V,തുടരുക,остана
942,warten::V,കാത്തിരിക്കുക,чакам
943,erwarten::V,പ്രതീക്ഷിക്കുക,очаквам
944,suchen::V,തിരയുക,търся
945,finden::V,കണ്ടെത്തുക,намеря
946,versuchen::V,ശ്രമിക്കുക,опитам
947,vorbereiten::V,തയ്യാറെടുക്കുക,подготвя
948,lieben::V,സ്നേഹിക്കുക,любя
949,mögen::V,ഇഷ്ടപ്പെടുക,обичам
950,lachen::V,ചിരിക്കുക,смея се
951,rühren::V,ഹൃദയം സ്പർശിക്കുക,трогна
952,weinen::V,തേങ്ങുക,плача
953,schimpfen::V,പിറുപിറുക്കുക,ругая
954,schimpfen::V,പിറുപിറുക്കുക,псувам
955,sich ärgern::V,കോപിക്കുക,ядосам се
956,sich fürchten::V,പേടിക്കുക,боя се
957,sich fürchten::V,പേടിക്കുക,страхувам се
958,fürchten::V,പേടിക്കുക,боя се от
959,fürchten::V,പേടിക്കുക,страхувам се от
960,fliehen::V,രക്ഷപ്പെടുക,бягам
961,flüchten::V,രക്ഷപ്പെടുക,бягам
962,flüchten::V,രക്ഷപ്പെടുക,избягам
963,sehen::V,കാണുക,видя
964,anschauen::V,നോക്കുക,гледам
965,ansehen::V,നോക്കുക,поглеждам
966,hören::V,കേൾക്കുക,чувам
967,zuhören::V,ശ്രദ്ധിക്കുക,слушам
968,probieren::V,രുചിയുള്ളതായി_തോന്നുക,опитам
969,riechen::V,മണത്തു_നോക്കുക,подуша
970,fühlen::V,സ്പർശിച്ചറിയുക,усещам
971,fühlen::V,സ്പർശിച്ചറിയുക,чувствувам
972,scheinen::V,കാണപ്പെടുക,изглеждам
973,zu sehen sein::V,വെളിച്ചപ്പെടുക,виждам се
974,vernehmen::V,കേൾക്കുക,доловя
975,frieren::V,വിറയ്ക്കുക,мръзна
976,tun::V,ചെയ്യുക,правя
977,können::V,കഴിയുക,мога
978,wollen::V,വേണുക,ща
979,wollen::V,വേണുക,искам
980,anfangen::V,തുടങ്ങുക,започна
981,beenden::V,പൂർത്തിയാക്കുക,свърша
982,beenden::V,പൂർത്തിയാക്കുക,завърша
983,aufhören::V,നിർത്തുക,престана
984,gelingen::V,വിജയിക്കുക,успея
985,gelingen::V,വിജയിക്കുക,сполуча
986,geraten::V,പരിണമിക്കുക,удам се
987,öffnen::V,തുറക്കുക,отворя
988,schließen::V,അടയ്ക്കുക,затворя
989,stellen::V,വയ്ക്കുക,поставя
990,setzen::V,വയ്ക്കുക,туря
991,legen::V,ഇടുക,сложа
992,legen::V,ഇടുക,слагам
993,berühren::V,തൊടുക,докосна
994,verbinden::V,ഘടിപ്പിക്കുക,свържа
995,bedecken::V,മുടുക,покрия
996,aufhängen::V,കെട്ടിതൂക്കുക,закача
997,anzünden::V,കത്തിക്കുക,запаля
998,aufheben::V,പെറുക്കിയെടുക്കുക,вдигна
999,aufheben::V,പെറുക്കിയെടുക്കുക,повдигна
1000,zurücklassen::V,വച്ചുപോരുക,оставя
1001,verlieren::V,നഷ്ടപ്പെടുക,загубя
1002,fallen lassen::V,വീഴ്ത്തുക,изпусна
1003,machen::V,ഉണ്ടാക്കുക,направя
1004,herstellen::V,ഉൽപാദിപ്പിക്കുക,произведа
1005,bauen::V,നിർമ്മിക്കുക,строя
1006,reparieren::V,നന്നാക്കുക,поправя
1007,verbessern::V,മെച്ചപ്പെടുക,подобря
1008,ändern::V,മാറ്റംവരുത്തുക,променя
1009,graben::V,കുഴിക്കുക,копая
1010,beugen::V,വണങ്ങുക,прегъна
1011,biegen::V,കുനിയുക,прегъна
1012,drehen::V,തിരിക്കുക,въртя
1013,wenden::V,തിരിയുക,обърна
1014,umdrehen::V,തിരിയുക,обърна
1015,heben::V,ഉയർത്തുക,вдигам
1016,hochheben::V,ഉയർത്തുക,издигна
1017,ergreifen::V,ബലമായി_പിടിക്കുക,хвана
1018,ergreifen::V,ബലമായി_പിടിക്കുക,обхвана
1019,halten::V,പിടിക്കുക,държа
1020,drücken::V,അമർത്തുക,натискам
1021,drücken::V,അമർത്തുക,притискам
1022,schieben::V,തള്ളുക,тикам
1023,kratzen::V,ചുരണ്ടുക,одраскам
1024,lecken::V,നക്കുക,лижа
1025,lecken::V,നക്കുക,ближа
1026,beißen::V,കടിക്കുക,хапя
1027,beißen::V,കടിക്കുക,ухапя
1028,abreißen::V,കീറിക്കളയുക,откъсна
1029,abschneiden::V,മുറിച്ചുമാറ്റുക,отрежа
1030,binden::V,കെട്ടുക,вържа
1031,stecken::V,തുളയ്ക്കുക,пъхна
1032,brechen::V,ഉടയുക,троша
1033,klopfen::V,തട്ടുക,чукам
1034,hauen::V,അടിക്കുക,бия
1035,kleben::V,ഒട്ടിക്കുക,лепя
1036,kleben::V,ഒട്ടിക്കുക,залепя
1037,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,трия
1038,reiben::V,തിരുമ്മിത്തുടയ്ക്കുക,търкам
1039,streichen::V,പടർത്തുക,намажа
1040,schleifen::V,പൊടിക്കുക,остря
1041,schneiden::V,മുറിക്കുക,режа
1042,rütteln::V,മുട്ടുക,разтърсвам
1043,schütteln::V,കുലുക്കുക,клатя
1044,schütteln::V,കുലുക്കുക,друсам
1045,schwenken::V,ആടുക,размахам
1046,schütten::V,ഒഴിക്കുക,сипя
1047,füllen::V,നിറയ്ക്കുക,напълня
1048,einwickeln::V,പൊതിയുക,увия
1049,einwickeln::V,പൊതിയുക,завия
1050,tragen::V,വഹിക്കുക,нося
1051,schleppen::V,വലിച്ചിഴയ്ക്കുക,влача
1052,ziehen::V,വലിക്കുക,тегля
1053,ziehen::V,വലിക്കുക,дръпна
1054,aufbewahren::V,വയ്ക്കുക,съхраня
1055,werfen::V,എറിയുക,хвърля
1056,fangen::V,പിടിക്കുക,ловя
1057,fangen::V,പിടിക്കുക,уловя
1058,packen::V,തട്ടിപ്പറിക്കുക,хвана
1059,verstecken::V,മറയ്ക്കുക,крия
1060,verstecken::V,മറയ്ക്കുക,скрия
1061,teilen::V,വിഭജിക്കുക,разделя
1062,schicken::V,അയയ്ക്കുക,изпращам
1063,bringen::V,കൊണ്ടുവരുക,донеса
1064,hinzufügen::V,കൂട്ടുക,прибавя
1065,bekommen::V,കിട്ടുക,сдобия се
1066,erhalten::V,സ്വീകരിക്കുക,получа
1067,nehmen::V,എടുക്കുക,взема
1068,wählen::V,തിരഞ്ഞെടുക്കുക,избирам
1069,auswählen::V,തിരഞ്ഞെടുക്കുക,избера
1070,bewahren::V,പുലർത്തുക,пазя
1071,behindern::V,തടയിടുക,преча
1072,behindern::V,തടയിടുക,спъвам
1073,verderben::V,നശിപ്പിക്കുക,разваля
1074,beschädigen::V,ക്ഷതമേൽപ്പിക്കുക,повредя
1075,zerbrechen::V,ഉടയുക,счупя
1076,zerreißen::V,കീറുക,скъсам
1077,zerstören::V,നശിപ്പിക്കുക,разруша
1078,verbrennen::V,കത്തിനശിക്കുക,изгоря
1079,verbrennen::V,കത്തിച്ചുകളയുക,изгоря
1080,geben::V,കൊടുക്കുക,дам
1081,geben::V,തരുക,дам
1082,reichen::V,കൈമാറുക,подам
1083,schenken::V,സമ്മാനം കൊടുക്കുക,подаря
1084,versprechen::V,വാഗ്ദാനം_നൽകുക,обещая
1085,wünschen::V,ആഗ്രഹിക്കുക,желая
1086,loben::V,പുകഴ്ത്തുക,хваля
1087,küssen::V,ഉമ്മവയ്ക്കുക,целувам
1088,wiegen::V,ഇളകുക,люлея
1089,zudecken::V,മുടുക,покрия
1090,wecken::V,ഉണർത്തുക,събудя
1091,zeigen::V,കാണിക്കുക,покажа
1092,führen::V,നടത്തുക,водя
1093,führen::V,നടത്തുക,заведа
1094,lehren::V,പഠിപ്പിക്കുക,уча
1095,unterrichten::V,പരിശീലിപ്പിക്കുക,преподавам
1096,aufziehen::V,വളർത്തിക്കൊണ്ടുവരുക,отгледам
1097,leiten::V,നയിക്കുക,ръководя
1098,leiten::V,നയിക്കുക,управлявам
1099,antreiben::V,പ്രേരിപ്പിക്കുക,подкарвам
1100,lassen::V,അനുവദിക്കുക,накарам
1101,einladen::V,ക്ഷണിക്കുക,поканя
1102,vereinigen::V,കൂടിച്ചേരുക,съединя
1103,besuchen::V,സന്ദർശിക്കുക,посетя
1104,treffen::V,തമ്മിൽ കാണുക,срещна
1105,sich versammeln::V,സംയോജിപ്പിക്കുക,събера се
1106,spielen::V,കളിക്കുക,играя
1107,singen::V,പാടുക,пея
1108,tanzen::V,നൃത്തം ചെയ്യുക,танцувам
1109,sich trennen::V,നേർപെടുത്തുക,разделя се
1110,verlassen::V,പിൻവാങ്ങുക,напусна
1111,retten::V,രക്ഷിക്കുക,спася
1112,bewachen::V,കാവൽനിൽക്കുക,охранявам
1113,schützen::V,പരിരക്ഷിക്കുക,запазя
1114,verteidigen::V,പ്രതിരോധിക്കുക,защитя
1115,sich schlagen::V,കലഹിക്കുക,бия се
1116,schießen::V,വെടിവെക്കുക,стрелям
1117,siegen::V,വിജയിക്കുക,победя
1118,ärgern::V,വിഷമിപ്പിക്കുക,ядосам
1119,schlagen::V,അടിക്കുക,бия
1120,schlagen::V,അടിക്കുക,ударя
1121,treten::V,തൊഴിക്കുക,ритам
1122,stechen::V,കുത്തുക,бодна
1123,stoßen::V,തള്ളുക,бутна
1124,stoßen::V,തള്ളുക,блъсна
1125,stehlen::V,മോഷ്ടിക്കുക,
1126,stören::V,ശല്യപ്പെടുത്തുക,смутя
1127,belästigen::V,മെനക്കെടുക,отегча
1128,belästigen::V,മെനക്കെടുക,безпокоя
1129,verbergen::V,മറയ്ക്കുക,скрия
1130,verbergen::V,ഒളിക്കുക,скрия
1131,täuschen::V,കബളിപ്പിക്കുക,измамя
1132,betrügen::V,ചതിക്കുക,измамя
1133,töten::V,കൊല്ലുക,убия
1134,töten::V,കൊല്ലുക,умъртвя
1135,wohnen::V,താമസിക്കുക,живея
1136,arbeiten::V,ജോലിചെയ്യുക,работя
1137,sammeln::V,സഞ്ചയിക്കുക,събера
1138,pflücken::V,പറിച്ചെടുക്കുക,бера
1139,pflücken::V,പറിച്ചെടുക്കുക,откъсна
1140,jagen::V,വേട്ടയാടുക,ловувам
1141,fischen::V,മീൻ പിടിക്കുക,ловя риба
1142,fassen::V,പിടിക്കുക,хвана
1143,hüten::V,ചേർക്കുക,пазя
1144,treiben::V,വാഹനം_ഓടിക്കുക,карам
1145,anbinden::V,കെട്ടിയിടുക,завържа
1146,füttern::V,തീറ്റുക,храня
1147,melken::V,പാലുകറക്കുക,доя
1148,hacken::V,വെട്ടിമുറിക്കുക,сека
1149,gießen::V,നനയ്ക്കുക,полея
1150,reifen::V,പാകമാകുക,узрея
1151,zubereiten::V,പാചകം_ചെയ്യുക,приготвя
1152,kochen::V,വേവിക്കുക,варя
1153,backen::V,ബേക്ക് ചെയ്യുക,пека
1154,braten::V,പോരിക്കുക,пържа
1155,umrühren::V,ഇളക്കുക,разбъркам
1156,stricken::V,മെടയുക,плета
1157,nähen::V,തുന്നുക,шия
1158,färben::V,ചായം പൂശുക,боядисам
1159,reinigen::V,വൃത്തിയാക്കുക,почистя
1160,waschen::V,കഴുകുക,мия
1161,waschen::V,കഴുകുക,пера
1162,abwischen::V,തുടയ്ക്കുക,избърша
1163,spülen::V,കഴുകുക,плакна
1164,fegen::V,അടിച്ചുവാരുക,измета
1165,kehren::V,അടിച്ചുവാരുക,мета
1166,baden::V,നീന്തിത്തുടിക്കുക,къпя се
1167,sich waschen::V,കഴുകുക,мия се
1168,ausziehen::V,ഇഴുക്കുക,съблека
1169,anziehen::V,ഉടുക്കുക,облека
1170,sich anziehen::V,ധരിച്ച നേടുകയുക,облека се
1171,kämmen::V,മുടിചീകുക,реша
1172,kämmen::V,മുടിചീകുക,вчеша
1173,schmücken::V,അലങ്കരിക്കുക,накича
1174,sagen::V,പറയുക,кажа
1175,sprechen::V,സംസാരിക്കുക,говоря
1176,reden::V,സംസാരിക്കുക,говоря
1177,sich unterhalten::V,നർമ്മസല്ലാപം നടത്തുക,разговарям
1178,fragen::V,ചോദിക്കുക,запитам
1179,bitten::V,അപേക്ഷിക്കുക,моля
1180,erzählen::V,പറയുക,разкажа
1181,mitteilen::V,അറിയിക്കുക,съобщя
1182,nennen::V,പേരിടുക,нарека
1183,rufen::V,വിളിക്കുക,викам
1184,rufen::V,വിളിക്കുക,повикам
1185,prahlen::V,പൊങ്ങച്ചം പറയുക,хваля се
1186,übersetzen::V,പരിഭാഷപ്പെടുത്തുക,преведа
1187,denken::V,ചിന്തിക്കുക,мисля
1188,glauben::V,വിശ്വസിക്കുക,вярвам
1189,bemerken::V,ശ്രദ്ധിക്കുക,забележа
1190,erkennen::V,തിരിചറിയുക,позная
1191,begreifen::V,കൈപ്പിടിയിലാക്കുക,схвана
1192,verstehen::V,മനസ്സിലാക്കുക,разбера
1193,lernen::V,പഠിക്കുക,уча се
1194,wissen::V,അറിയുക,зная
1195,sich erinnern an::V,ഓർമിക്കുക,спомня си за
1196,vergessen::V,മറക്കുക,забравя
1197,messen::V,അളക്കുക,меря
1198,zählen::V,എണ്ണിത്തിട്ടപ്പെടുത്തുക,броя
1199,rechnen::V,ഗണിക്കുക,сметна
1200,lesen::V,വായിക്കുക,чета
1201,malen::V,ചിത്രം വരയ്ക്കുക,рисувам
1202,zeichnen::V,വരയ്ക്കുക,рисувам
1203,schreiben::V,എഴുതുക,пиша
1204,besitzen::V,സ്വന്തമാക്കുക,имам
1205,besitzen::V,സ്വന്തമാക്കുക,притежавам
1206,kaufen::V,വാങ്ങുക,купя
1207,kaufen::V,വാങ്ങുക,купувам
1208,verkaufen::V,വിൽക്കുക,продам
1209,bezahlen::V,പരിഹാരം ചെയ്യുക,заплатя
1210,zahlen::V,പണം അടയ്ക്കുക,платя
1211,beherrschen::V,ഭരിക്കുക,владея
1212,ertragen::V,താങ്ങുക,понеса
