,Concept_ID,kn,nl
1116,fischen::V,ಮೀನು ಹಿಡಿ,vissen
1117,fassen::V,ಹಿಡಿ,vangen
1118,hüten::V,ಗುಂಪುಸೇರಿಸು,hoeden
1119,treiben::V,ದಬ್ಬು,drijven
1120,anbinden::V,ಬಿಗಿ,vastbinden
1121,füttern::V,ಮೇಯಿಸು,voeren
1122,melken::V,ಹಾಲು ಕರೆ,melken
1123,hacken::V,ತುಂಡರಿಸು,hakken
1124,gießen::V,ನೀರುಹಾಕು,gieten
1125,reifen::V,ಕಳಿ,rijpen
1126,zubereiten::V,ಅಡಿಗೆಮಾಡು,klaarmaken
1127,zubereiten::V,ಅಡಿಗೆಮಾಡು,toebereiden
1128,kochen::V,ಅಡು,koken
1129,backen::V,ಬೇಯಿಸು,bakken
1130,braten::V,ಕರಿ,braden
1131,umrühren::V,ಕಲಕು,omroeren
1132,stricken::V,ಹೆಣೆ,breien
1133,nähen::V,ಹೊಲಿ,naaien
1134,färben::V,ಬಣ್ಣ ಹತ್ತು,verven
1135,färben::V,ಬಣ್ಣ ಹತ್ತು,kleuren
1136,reinigen::V,ಸ್ವಚ್ಛಮಾಡು,reinigen
1137,waschen::V,ತೊಳೆ,wassen
1138,abwischen::V,ಒರಸು,afvegen
1139,spülen::V,ಗಲಬರಿಸು,spoelen
1140,spülen::V,ಗಲಬರಿಸು,afwassen
1141,fegen::V,ಗುಡಿಸು,vegen
1142,kehren::V,ಗುಡಿಸು,vegen
1143,baden::V,ಸ್ನಾನಮಾಡು,baden
1144,sich waschen::V,ತೊಳೆ,zich wassen
1145,ausziehen::V,ಬಿಚ್ಚು,uittrekken
1146,anziehen::V,ಹಾಕು,aantrekken
1147,sich anziehen::V,ಹಾಕು,zich aankleden
1148,kämmen::V,ಬಾಚು,kammen
1149,schmücken::V,ಅಲಂಕರಿಸು,tooien
1150,sagen::V,ಹೇಳು,zeggen
1151,sprechen::V,ನುಡಿ,spreken
1152,reden::V,ನುಡಿ,praten
1153,sich unterhalten::V,ಹರಟೆ ಹೊಡಿ,zich onderhouden
1154,fragen::V,ವಿಚಾರಿಸು,vragen
1155,bitten::V,ಬೇಡು,vragen
1156,bitten::V,ಬೇಡು,verzoeken
1157,erzählen::V,ಹೇಳು,vertellen
1158,mitteilen::V,ತಿಳಿಸು,meedelen
1159,nennen::V,ಹೆಸರಿಡು,noemen
1160,rufen::V,ಕರೆ,roepen
1161,prahlen::V,ಜಂಬ ಕೊಚ್ಚು,pralen
1162,übersetzen::V,ಭಾಷಾಂತರಿಸು,vertalen
1163,denken::V,ಯೋಚಿಸು,denken
1164,glauben::V,ನಂಬು,geloven
1165,bemerken::V,ಗಮನಿಸು,bemerken
1166,erkennen::V,ಗುರುತುಹಿಡಿ,herkennen
1167,begreifen::V,ಗ್ರಹಿಸು,begrijpen
1168,verstehen::V,ಅರ್ಥಮಾಡಿಕೊ,verstaan
1169,lernen::V,ಕಲಿ,leren
1170,wissen::V,ಅರಿ,weten
1171,sich erinnern an::V,ಜ್ಞಾಪಕವಿಟ್ಟುಕೊ,zich herinneren aan
1172,vergessen::V,ಮರೆತುವಿಡು,vergeten
1173,messen::V,ಅಳೆ,meten
1174,zählen::V,ಗಣಿಸು,tellen
1175,rechnen::V,ಲೆಕ್ಕ ಹಾಕು,rekenen
1176,lesen::V,ಓದು,lezen
1177,malen::V,ಬಿಡಿಸು,schilderen
1178,zeichnen::V,ಬಿಡಿಸು,tekenen
1179,schreiben::V,ಬರೆ,schrijven
1180,besitzen::V,ಒಡೆಯನಾಗಿರು,bezitten
1181,kaufen::V,ಕೊಳ್ಳು,kopen
1182,verkaufen::V,ಕೊಡು,verkopen
1183,bezahlen::V,ಬೆಲೆತೆರು,betalen
1184,zahlen::V,ಹಣವನ್ನುಕೊಡು,betalen
1185,beherrschen::V,ಅಧಿಕಾರ ನಡೆಸು,beheersen
1186,ertragen::V,ಸಹಿಸು,verdragen
