,Concept_ID,myv,kn
566,heiß::A,пси,ಬಿಸಿ
567,warm::A,лембе,ಬಿಸಿ
568,kalt::A,якшамо,ತಣ್ಣನೆಯ
569,kühl::A,экше,ತಂಪಾದ
570,frisch::A,свежа,ನಿರ್ಮಲ
571,feucht::A,летьке,ಒದ್ದೆಯಾದ
572,nass::A,начко,ಒದ್ದೆಯಾದ
573,trocken::A,коське,ಶುಷ್ಕ
574,voll::A,пешксе,ತುಂಬಿದ
575,leer::A,чаво,ಖಾಲಿ
576,offen::A,панжадо,ಮುಚ್ಚಲ್ಲದ
577,offen::A,виде,ಮುಚ್ಚಲ್ಲದ
578,geschlossen::A,пекстазь,ಮುಚ್ಚಿದ
579,geschlossen::A,сёлгозь,ಮುಚ್ಚಿದ
580,sauber::A,ванькс,ಶುದ್ಧ
581,schmutzig::A,ливезев,ಅಶುದ್ಧ
582,roh::A,верек,ಹಸಿ
583,reif::A,кенерезь,ಹಣ್ಣಾದ
584,lecker::A,тантей,ಗುಚಿಕರ
585,süß::A,ламбамо,ಸಿಹಿ
586,bitter::A,сэпей,ಕಹಿ
587,sauer::A,чапамо,ಹುಳಿಯಾದ
588,hell::A,валдо,ಹೊಳೆಯುವ
589,dunkel::A,чопода,ಮಬ್ಬಾದ
590,schwarz::A,раужо,ಕಪ್ಪು
591,weiß::A,ашо,ಬಿಳಿಯ
592,rot::A,якстере,ಕೆಂಪು
593,gelb::A,ожо,ಹಳದಯ
594,blau::A,сэнь,ನೀಲ
595,grün::A,пиже,ಕಾಯಾದ
596,grau::A,шержев,ಬೂದುಬಣ್ಣದ
597,bunt::A,сёрмав,ವರ್ಣರಂಜಿತ
598,billig::A,аволь питней,ಅಗ್ಗ
599,teuer::A,питней,ದುಬಾರಿಯಾದ
600,wertvoll::A,питней,ಅಮೂಲ್ಯ
601,blind::A,сокор,ಅಂಧ
602,taub::A,амариця,ಕಿವುಡಾದ
603,kräftig::A,пек виев,ಪ್ರಬಲ
604,stark::A,виев,ಶಕ್ತಿವಂತ
605,schwach::A,лавшо,ದುರ್ಬಲ
606,fett::A,куя,ಕೊಬ್ಬಿದ
607,schlank::A,виде ронга,ತೆಳ್ಳಗಿನ
608,hübsch::A,мазый,ಅಂದವಾದ
609,böse::A,кежей,ಕೆಟ್ಟ
610,dumm::A,чавола,ಮಂದ
611,dumm::A,превтеме,ಮಂದ
612,faul::A,нузякс,ಆಲಸ
613,fleißig::A,мелень путыця,ಕಡಗುವ
614,geizig::A,скупой,ಜುಗ್ಗ
615,klug::A,превей,ಚತುರ
616,geschickt::A,маштозь теезь,ದಕ್ಷ
617,lieb::A,вадря,ಪ್ರಿಯ
618,lustig::A,весёла,ಖುಷಿಯಾದ
619,sanft::A,сэтьме,ಸೌಮ್ಯ
620,hungrig::A,вачо,ಹಸಿದ
621,krank::A,сэредиця,ಅಸ್ವಸ್ಥ
622,nackt::A,штапо,ನಗ್ನ
623,traurig::A,нусманя,ದುಃಖಿತ
624,lebendig::A,эриця,ಜೀವಂತ
625,gut::A,паро,ಒಳ್ಳೆಯ
626,schlecht::A,берянь,ದುಷ್ಟ
627,richtig::A,виде,ಸರಿ
628,schlimm::A,берянь,ಅಸಹ್ಯ
629,wahr::A,алкуксонь,ನಿಜ
630,alt::A,ташто,ಮುದಿ
631,neu::A,од,ಹೊಸ
632,ehemalig::A,икелень,ಮಾಜೀ
633,alt[Lebewesen]::A,сыре,ವೃದ್ಧ
634,jung::A,од,ಎಳ
635,arm::A,кажов,ಬಡ
636,reich::A,сюпав,ಶ್ರೀಮಂತ
637,bekannt::A,содавикс,ಅಪ್ತ
638,berühmt::A,содавикс,ಪ್ರಸಿದ್ಧ
639,fremd::A,лия,ಪರಕೀಯ
640,fremd::A,асодавикс,ಪರಕೀಯ
641,verschieden::A,эрьва,ಬೇರೆ
642,nah::A,а васолонь,ಹತ್ತಿರವಾದ
643,fern::A,умонь,ದೂರದ
644,fern::A,кезэрень,ದೂರದ
645,linker::A,керш,ಎಡ
646,rechter::A,вить,ಬಲ
647,anderer::A,лия,ಇತರ
648,erster::A,васень,ಪ್ರಥಮ
649,erster::A,васенце,ಪ್ರಥಮ
650,zweiter::A,омбоце,ದ್ವಿತೀಯ
651,dritter::A,колмоце,ಮೂರನೆಯಜಗತ್ತು
652,letzter::A,меельце,ಅಂತ್ಯ
653,allein::ADV,башка,ಒಬ್ಬನೇ
654,allein::ADV,ськамонзо,ಒಬ್ಬನೇ
655,auf einmal::ADV,вейсэ,ಒಡನೆ
656,zusammen::ADV,вейс,ಒಟ್ಟಿಗೆ
657,zusammen::ADV,вейсэ,ಒಟ್ಟಿಗೆ
658,lange::ADV,кувать,ದೀರ್ಘ
659,plötzlich::ADV,апак учо,ಅನಾಮತ್ತು
660,sofort::ADV,курок,ಜಾಗ್ರತೆ
661,sofort::ADV,нейке,ಜಾಗ್ರತೆ
662,später::ADV,мейле,ತರುವಾಯ
663,jetzt::ADV,ней,ಈಗ
664,heute::ADV,течи,ಇಂದು
665,morgen::ADV,ванды,ನಾಳೆ
666,bald::ADV,курок,ಬೇಗ
667,dann::ADV,мейле,ಆಗ
668,dann::ADV,седе мейле,ಆಗ
669,gestern::ADV,исяк,ನಿನ್ನೆ
670,einst::ADV,весть,ಪೂರ್ವದಲ್ಲಿ
671,einst::ADV,зярдо-бути,ಪೂರ್ವದಲ್ಲಿ
672,damals::ADV,сестэ,ಆಗ
673,danach::ADV,мейле,ಆಮೇಲೆ
674,danach::ADV,седе мейле,ಆಮೇಲೆ
675,vorher::ADV,васняяк,ಮುಂಚೆ
676,zuerst::ADV,васня,ಮೊದಲಿಗೆ
677,einmal::ADV,весть,ಒಮ್ಮೆ
678,manchmal::ADV,лиясто,ಆಗಾಗ
679,oft::ADV,сеетьстэ,ಅನೇಕಸಲ
680,immer::ADV,свал,ಯಾವಾಗಲೂ
681,niemals::ADV,а зярдояк,ಯಾವಾಗಲೂ ಇಲ್ಲ
682,hier::ADV,тесэ,ಇಲ್ಲಿ
683,hierhin::ADV,тей,ಇತ್ತ
684,von hier::ADV,тестэ,ಇಲ್ಲಿಂದ
685,dort::ADV,тосо,ಅಲ್ಲಿ
686,dorthin::ADV,тов,ಅಲ್ಲಿಗೆ
687,geradeaus::ADV,витьстэ,ಸೀದಾ
688,vorwärts::ADV,икелев,ಮುನ್ನೆಡೆವ
689,rückwärts::ADV,мекев,ಹಿಂದುಗಡೆಗೆ
690,zurück::ADV,мекев,ಹಿಂದಕ್ಕೆ
691,unten::ADV,ало,ಕೆಳಗೆ
692,hinab::ADV,алов,ಕೆಳಕ್ಕೆ
693,oben::ADV,вере,ಮೇಲೆ
694,hinauf::ADV,верев,ಮೇಲಕ್ಕೆ
695,überall::ADV,эрьва косо,ಎಲ್ಲಸ್ಥಳಗಳು
696,nicht::ADV,а,ಇಲ್ಲ
697,nicht::ADV,а,ಅಲ್ಲ
698,ein wenig::ADV,аламошка,ತುಸು
699,kaum::ADV,ансяк,ಕಠಿನವಾಗಿ
700,sehr::ADV,пек,ಬಹು
701,sehr::ADV,вельть,ಬಹು
702,so::ADV,истя,ಅಷ್ಟು
703,noch::ADV,таго,ಇನ್ನು
704,nur::ADV,ансяк,ಕೇವಲ
705,schon::ADV,уш,ಆಗಲೇ
706,wieder::ADV,таго,ಪುನಃ
707,vergebens::ADV,стяко,ನಿಷ್ಫಲವಾಗಿ
708,vor::PRP,икеле,ಮುಂದೆ
709,hinter::PRP,вельде,ಹಿಂದ
710,unter::PRP,ало,ಕೆಳ
711,durch::PRP,пачк,ನೇರವಾಗಿ
712,neben::PRP,вакссо,ಅಧರ ಬಲಿಕ
713,zwischen::PRP,ютксо,ನಡುವೆ
714,wegen::PRP,кис,ಅಧಕ್ಕಗಿ
715,wegen::PRP,коряс,ಅಧಕ್ಕಗಿ
716,wegen::PRP,кувалт,ಅಧಕ್ಕಗಿ
717,dies::PRN,те,ಈ
718,das::PRN,те,ಅದು
719,das::PRN,тона,ಅದು
720,alles::PRN,весе,ಎಲ್ಲ
721,alles::PRN,весемесь,ಎಲ್ಲ
722,ich::PRN,мон,ನಾನು
723,du::PRN,тон,ನೀನು
724,er::PRN,сон,ಅವನು
725,er::PRN,сон,ಇವನು
726,wir::PRN,минь,ನಾವು
727,ihr::PRN,тынь,ನೀವು
728,sie::PRN,сынь,ಅವರು
729,was::FPRN,мезе,ಏನು
730,wer::FPRN,ки,ಯಾರಿಗೆ
731,wo::FADV,косо,ಎಲ್ಲಿ
732,wohin::FADV,ков,ಎಲ್ಲಿಗೆ
733,wohin::FADV,козо,ಎಲ್ಲಿಗೆ
734,wie::FADV,кода,ಹೇಗೆ
735,warum::FADV,мекс,ಏಕೆ
736,wieviel::FNUM,зяро,ಎಷ್ಟು
737,eins::NUM,вейке,ಒಂದು
738,zwei::NUM,кавто,ಎರಡು
739,drei::NUM,колмо,ಮೂರು
740,vier::NUM,ниле,ನಾಲ್ಕು
741,fünf::NUM,вете,ಅಯ್ದು
742,sechs::NUM,кото,ಆರು
743,sieben::NUM,сисем,ಏಳು
744,acht::NUM,кавксо,ಎಂಟು
745,neun::NUM,вейксэ,ಒಂಭಬತ್ತು
746,zehn::NUM,кемень,ಹತ್ತು
747,elf::NUM,кевейкее,ಹನ್ನೊಂದು
748,zwölf::NUM,кемгавтово,ಹನ್ನೆರಡು
749,zwanzig::NUM,комсь,ಇಪ್ಪತ್ತು
750,dreißig::NUM,колоньгемень,ಮೂವತ್ತು
751,vierzig::NUM,ниленьгемень,ನಲವತ್ತು
752,fünfzig::NUM,ведьгемень,ಐವತ್ತು
753,sechzig::NUM,кодгемень,ಅರುವತ್ತು
754,siebzig::NUM,сизьгемень,ಎಪ್ಪತ್ತು
755,achtzig::NUM,кавксоньгемень,ಎಂಬತ್ತು
756,neunzig::NUM,вейксэньгемень,ತೊಂಬತ್ತು
757,hundert::NUM,сядо,ನೂರು
758,tausend::NUM,тыща,ಸಾವಿರ
759,und::CNJ,ды,ಮತ್ತು
760,oder::CNJ,или,ಅಥವಾ
761,stehen::V,аштемс стядо,ನಿಲ್ಲು
762,sitzen::V,аштемс озадо,ಕುಳ್ಳಿರು
763,liegen::V,мадезь аштемс,ಮಲಗಿಕೊ
764,hängen::V,нурьгемс,ಇಳಿಯಬಿಡು
765,werden::V,арамс,ಆಗು
766,passieren::V,лисэмс,ಆಗು
767,beginnen::V,ушодомс,ಆರಂಭಿಸು
768,enden::V,лоткамс,ಕೊನೆಗಾಣು
769,wechseln::V,полавтнемс,ಮಾರ್ಪಡಿಸು
770,aufgehen[Sonne]::V,лисемс,ಮೂಡು
771,aufgehen[Sonne]::V,стямс,ಮೂಡು
772,untergehen[Sonne]::V,валгомс,ಮುಳುಗು
773,scheinen[Sonne]::V,валдомтомс,ಹೊಳೆ
774,donnern::V,цярномс,ಗುಡುಗಾಗು
775,donnern::V,галдордомс,ಗುಡುಗಾಗು
776,wehen::V,пувамс,ತೀಡು
777,strömen::V,чудемс,ಹರಿ
778,fließen::V,чудемс,ಹರಿ
779,sich drehen::V,велямс,ಸುತ್ತು
780,schwanken::V,лыкамс,ಓಲಾಡು
781,schwanken::V,якамс,ಓಲಾಡು
782,schwingen::V,нурсемс,ತೂಗು
783,schwingen::V,лыкамс,ತೂಗು
784,fallen::V,прамс,ಉದುರು
785,fallen::V,сяворемс,ಉದುರು
786,brennen::V,паломс,ಉರಿ
787,rauchen::V,качадомс,ಹೊಗೆಬಿಡು
788,regnen::V,пиземс,ಸುರಿ
789,gefrieren::V,кельмемс,ಹೆಪ್ಪುಗಟ್ಟು
790,tauen::V,соламс,ಬೆಚ್ಚಗಾಗು
791,schmelzen::V,соламс,ಕರಗು
792,trocknen::V,коськемс,ಒಣಗು
793,sieden::V,лакамс,ಕುದಿ
794,sieden::V,пиксемс,ಕುದಿ
795,faulen::V,наксадомс,ಕೊಳೆ
796,verfaulen::V,наксадомс,ನಶಿಸು
797,reißen::V,сезневемс,ಒಡೆ
798,versinken::V,ваямс,ಮುಳುಗು
799,vergehen::V,ютамс,ಸಾಗು
800,erscheinen::V,лисемс,ತೋರು
801,verschwinden::V,ёмамс,ಮಾಯವಾಗು
802,sinken::V,явамс,ಕುಸಿ
803,abnehmen::V,киремемс,ತಗ್ಗು
804,zunehmen::V,ламолгадомс,ಬೆಳೆ
805,zunehmen::V,раштамс,ಬೆಳೆ
806,steigen::V,куземс,ಉಬ್ಬು
807,steigen::V,кепсевемс,ಉಬ್ಬು
808,wachsen::V,касомс,ಬೆಳೆ
809,glänzen::V,цитнемс,ಮಿರುಗು
810,funkeln::V,пиндолдомс,ಮಿನುಗು
811,funkeln::V,цивтёрдомс,ಮಿನುಗು
812,lärmen::V,шалномс,ಶಬ್ದ ಮಾಡಲು
813,läuten::V,гайгезевемс,ಬಾರಿಸು
814,klingeln::V,чавомс баягас,ಅನುರಣಿಸು
815,klirren::V,калдордомс,ಕಿಣಿಕಿಣಿಸು
816,klirren::V,кальцяемс,ಕಿಣಿಕಿಣಿಸು
817,brausen::V,лакамс,ಅಬ್ಬರಿಸು
818,rauschen::V,лажномс,ಮರ್ಮರಗುಟ್ಟಿಸು
819,klingen::V,гайгемс,ಉಸಿರು
820,bellen::V,онгомс,ಬಗುಳು
821,heulen::V,урномс,ಅರಚು
822,blasen::V,пувамс,ಗಾಳಿ ಊದು
823,pfeifen::V,вешкемс,ಸಿಳ್ಳೆಯೂದು
824,schreien::V,пижнемс,ಕರೆ
825,stöhnen::V,кувсемс,ನರಳು
826,zittern::V,тарномс,ನಡುಗು
827,leben::V,эрямс,ಇರು
828,geboren werden::V,чачомс,ಉಂಟಾಗು
829,atmen::V,лексемс,ಉಸಿರು
830,trinken::V,симемс,ಕುಡಿ
831,essen::V,ярсамс,ತಿನ್ನು
832,schlucken::V,нилемс,ನುಂಗು
833,schlucken::V,порнемс,ನುಂಗು
834,müde werden::V,сиземс,ಬಳಲು
835,einschlafen::V,матедевемс,ನಿದ್ಧೆಹೋಗು
836,schlafen::V,удомс,ನಿದ್ರಿಸು
837,aufwachen::V,сыргоземс,ಏಳು
838,aufstehen::V,стямс,ಏಳು
839,sich erholen::V,оймсемс,ಸುಧಾರಿಸು
840,krank werden::V,сэредезевемс,ಬೇನೆಬೀಳು
841,krank sein::V,сэредемс,ಕೆಟ್ಟ ಎಂದು
842,schmerzen::V,сэредемс,ಕಚ್ಚು
843,husten::V,козомс,ಕೆಮ್ಮು
844,genesen::V,пичкамс,ಮತ್ತೆಹೊದಿಸು
845,sterben::V,куломс,ಮೃತಪಡು
846,umkommen::V,чавовомс,ಹಾಳಾಗು
847,umkommen::V,ёмамс,ಹಾಳಾಗು
848,sich bewegen::V,шаштомс,ಚಲಿಸು
849,sich rühren::V,сыргамс,ಕದಲು
850,sich erheben::V,куземс,ಏಳು
851,sich setzen::V,озамс,ಕೂರು
852,hinfallen::V,прамс,ಬೀಳು
853,hinfallen::V,сяворемс,ಬೀಳು
854,laufen::V,якамс,ನಡೆ
855,schreiten::V,эскелямс,ಮೆಲ್ಲಗೆ ನಡೆ
856,schreiten::V,молемс,ಮೆಲ್ಲಗೆ ನಡೆ
857,spazierengehen::V,якамс,ವಿಹರಿಸು
858,eilen::V,эрзкалемс,ಮುನ್ನುಗ್ಗು
859,eilen::V,капшамс,ಮುನ್ನುಗ್ಗು
860,sich beeilen::V,капшамс,ಆತುರಪಡು
861,sausen::V,ливтямс,ಒಗೆ
862,rennen::V,чийнемс,ಓಡು
863,rennen::V,ардтнемс,ಓಡು
864,springen::V,кирнявтнемс,ಜಿಗಿ
865,klettern::V,куземс,ಏರು
866,schaukeln::V,нурямс,ತೂಗು
867,kriechen::V,ёзмолдомс,ತೆವಳು
868,schwimmen::V,уемс,ಈಜು
869,tauchen::V,чопавтомс,ಕೆಳಗಿಳಿ
870,tauchen::V,чопавтнемс,ಕೆಳಗಿಳಿ
871,rudern::V,миледемс,ಸಾಗಿಸು
872,fahren::V,ардомс,ನಡೆಸು
873,fliegen::V,ливтямс,ಹಾರು
874,gehen::V,туемс,ಹೋಗು
875,gehen::V,молемс,ಹೋಗು
876,weggehen::V,туемс,ಹೊರಡು
877,abfahren::V,туемс,ತೆರಳು
878,anhalten::V,лоткамс,ನಿಲ್ಲು
879,hineingehen::V,совамс,ಒಳಹೊಗು
880,eintreten::V,совамс,ಒಳಹೊಗು
881,eintreten::V,эскельдямс,ಒಳಹೊಗು
882,kommen::V,самс,ಬರು
883,ankommen::V,самс,ಬರು
884,ankommen::V,пачкодемс,ಬರು
885,zurückkommen::V,велявтомс,ಹಿಂದಿರುಗು
886,bleiben::V,кадовомс,ಇರು
887,warten::V,учомс,ಇರು
888,erwarten::V,учомс,ನಿರೀಕ್ಷಿಸು
889,suchen::V,вешнемс,ಹುಡುಕು
890,finden::V,муемс,ಕಂಡುಕೊ
891,versuchen::V,варштамс,ಪ್ರಯತ್ನಿಸು
892,vorbereiten::V,анокстамс,ಸಿದ್ಧವಾಗು
893,lieben::V,вечкемс,ಪ್ರೀತಿಸು
894,mögen::V,вечкемс,ಇಷ್ಟಪಡು
895,lachen::V,пейдемс,ನಗು
896,rühren::V,токамс седейс,ಹೃದಯ ಸ್ಪರ್ಶಕ್ಕೆ
897,weinen::V,авардемс,ಅಳು
898,schimpfen::V,сёвномс,ಗೊಣಗು
899,sich ärgern::V,кежиявтнемс,ಗಣಗಾಡು
900,sich fürchten::V,пелемс,ನಡುಗು
901,fürchten::V,пелемс,ಹೆದರು
902,fliehen::V,оргодемс,ಓಡಿಹೋಗು
903,flüchten::V,ворьгодемс,ಪಾರಾಗು
904,flüchten::V,чадомс,ಪಾರಾಗು
905,sehen::V,неемс,ಕಾಣು
906,anschauen::V,ваномс,ನೋಡು
907,ansehen::V,ваномс,ನಿರೀಕ್ಷಿಸು
908,hören::V,марямс,ಕೇಳು
909,zuhören::V,кунсоломс,ಆಲಿಸು
910,probieren::V,варшамс,ರುಚಿ ನೋಡು
911,riechen::V,никсемс,ಮೂಸು
912,fühlen::V,марямс,ಸ್ಪರ್ಯಿಸಿತಿಳಿ
913,scheinen::V,марявомс,ತೋರು
914,zu sehen sein::V,неявомс,ಕಾಣಿಸು
915,vernehmen::V,марямс,ಕೇಳು
916,frieren::V,кельмемс,ಚಳಿಯಿಂದ ಸೆಡೆದುಕೊ
917,tun::V,теемс,ಮಾಡು
918,können::V,маштомс,ಮಾಡಬಲ್ಲ
919,wollen::V,бажамс,ಬಯಸು
920,anfangen::V,кармамс,ಪ್ರಾರಂಭಿಸು
921,beenden::V,прядомс,ನಿಲ್ಲಿಸು
922,aufhören::V,лоткамс,ಮುಗಿಸು
923,gelingen::V,удаламс,ಯಶಸ್ವಿಯಾಗು
924,geraten::V,лисемс,ಉತ್ಪತ್ತಿಮಾಡು
925,öffnen::V,панжомс,ತೆರೆ
926,schließen::V,пекстамс,ಮುಚ್ಚು
927,schließen::V,сёлгомс,ಮುಚ್ಚು
928,schließen::V,конямс,ಮುಚ್ಚು
929,stellen::V,аравтомс,ಇಕ್ಕು
930,setzen::V,ойсевтемс,ಇಡು
931,setzen::V,озавтнемс,ಇಡು
932,legen::V,путомс,ಇಡು
933,berühren::V,токамс,ತಾಕು
934,verbinden::V,содомс,ಕೂಡಿಸು
935,bedecken::V,вельтямс,ಮುಚ್ಚು
936,aufhängen::V,понгавтомс,ತೂಗುಹಾಕು
937,anzünden::V,кирвастемс,ಹತ್ತಿಸು
938,aufheben::V,кепедемс,ಆಯಿ
939,zurücklassen::V,кадомс,ಬಿಡು
940,verlieren::V,ёмавтомс,ಕಳೆ
941,fallen lassen::V,правтомс,ಬೀಳಿಸು
942,machen::V,теемс,ಮಾಡು
943,herstellen::V,анокстамс,ತಯಾರಿಸು
944,bauen::V,путомс,ಕಟ್ಟು
945,reparieren::V,витемс,ಸರಿಪಡಿಸು
946,verbessern::V,паролгавтомс,ತಿದ್ದು
947,verbessern::V,вадрялгавтомс,ತಿದ್ದು
948,ändern::V,полавтомс,ಬದಲಾಯಿಸು
949,graben::V,чувомс,ಅಗೆ
950,graben::V,таргамс,ಅಗೆ
951,beugen::V,мендемс,ಬಗ್ಗಿಸು
952,biegen::V,комавтомс,ಬಗ್ಗಿಸು
953,drehen::V,чаравтомс,ತಿರುಗು
954,drehen::V,велявтнемс,ತಿರುಗು
955,wenden::V,велявтомс,ತಿರುಗು
956,umdrehen::V,велявтомс,ತಿರುಗಿಸು
957,heben::V,кепедемс,ಎತ್ತು
958,hochheben::V,кепедемс,ಎತ್ತು
959,ergreifen::V,кундамс,ಆಕ್ರಮಿಸು
960,halten::V,кирдемс,ಹಿಡಿ
961,drücken::V,нуемс,ಒತ್ತು
962,schieben::V,шаштомс,ನೂಕು
963,kratzen::V,ангордамс,ತರಚಿಕೊಳ್ಳು
964,lecken::V,нолсемс,ನೆಕ್ಕು
965,beißen::V,сускомс,ಕಚ್ಚು
966,abreißen::V,сеземс,ಹರಿ
967,abschneiden::V,печкемс,ಕತ್ತರಿಸು
968,binden::V,кодамс,ಕಟ್ಟು
969,binden::V,сюлмамс,ಕಟ್ಟು
970,stecken::V,сялгомс,ಸಿಕ್ಕಿಸು
971,brechen::V,синдемс,ಮುರಿ
972,brechen::V,калавтомс,ಮುರಿ
973,klopfen::V,калтаямс,ತಟ್ಟು
974,hauen::V,чавомс,ಹೊಡೆ
975,kleben::V,педявтнемс,ಅಂಟಿಸು
976,reiben::V,ёзамс,ಉಜ್ಜು
977,streichen::V,вадемс,ಹರಡು
978,schleifen::V,човамс,ಮಸೆ
979,schneiden::V,керямс,ಕತ್ತರಿಸು
980,rütteln::V,чукамс,ಕುಲುಕಿಸು
981,rütteln::V,лыкавтомс,ಕುಲುಕಿಸು
982,schütteln::V,чукамс,ಅಲುಗಿಸು
983,schwenken::V,яхолемс,ತೂಗಾಡು
984,schütten::V,каямс,ಎರೆ
985,füllen::V,пештямс,ತುಂಬಿಸು
986,einwickeln::V,тапарямс,ಹೊದಿಸು
987,tragen::V,кандомс,ಹೊರು
988,schleppen::V,ускомс,ಜಗ್ಗು
989,ziehen::V,ускомс,ಎಳೆ
990,aufbewahren::V,ванстомс,ಇಟ್ಟುಕೊ
991,werfen::V,ёртомс,ಎಸೆ
992,fangen::V,кундамс,ಹಿಡಿ
993,packen::V,кундамс,ಸೆಳೆ
994,verstecken::V,кекшемс,ಮುಚ್ಚಿಡು
995,teilen::V,явомс,ವಿಭಜಿಸು
996,schicken::V,кучомс,ಕಳುಹಿಸು
997,bringen::V,кандомс,ತರು
998,hinzufügen::V,путомс,ಕೂಡಿಸು
999,hinzufügen::V,максомс,ಕೂಡಿಸು
1000,bekommen::V,саемс,ಸಂಪಾದಿಸು
1001,erhalten::V,саемс,ಪಡೆ
1002,nehmen::V,саемс,ಹಿಡಿ
1003,wählen::V,кочкамс,ಆರಿಸು
1004,auswählen::V,кочкамс,ಆಯಿ
1005,bewahren::V,ванстомс,ರಕ್ಷಿಸಿಡು
1006,behindern::V,кирдемс,ಅಡ್ಡಿಮಾಡು
1007,verderben::V,коламс,ಕೆಡಿಸು
1008,beschädigen::V,теемс зыян,ಹಾಳುಮಾಡು
1009,zerbrechen::V,коламс,ಮುರಿ
1010,zerreißen::V,сеземс,ಸೀಳು
1011,zerstören::V,калавтомс,ಅಳಿಸು
1012,verbrennen::V,пултамс,ಸುಡು
1013,geben::V,максомс,ಕೊಡು
1014,reichen::V,максомс,ಕೊಡು
1015,schenken::V,каземс,ಅರ್ಪಿಸು
1016,versprechen::V,алтамс,ವಾಗ್ದಾನಮಾಡು
1017,wünschen::V,арсемс,ಬಯಸು
1018,loben::V,шнамс,ಹೊಗಳು
1019,küssen::V,палсемс,ಚುಂಬಿಸು
1020,wiegen::V,нурсемс,ತೂಗು
1021,zudecken::V,тавадомс,ಹಾಸು
1022,zudecken::V,вельтямс,ಹಾಸು
1023,wecken::V,стявтомс,ಎಬ್ಬಿಸು
1024,zeigen::V,невтемс,ತೋರಿಸು
1025,führen::V,ветямс,ದಾರಿತೋರಿಸು
1026,lehren::V,тонавтомс,ಕಲಿಸು
1027,unterrichten::V,тонавтомс,ಬೋಧಿಸು
1028,aufziehen::V,трямс,ಸಲಹು
1029,aufziehen::V,кастомс,ಸಲಹು
1030,leiten::V,ветямс,ಮುಂದಾಳಾಗಿರು 
1031,leiten::V,азоркстамс,ಮುಂದಾಳಾಗಿರು 
1032,antreiben::V,ветямс,ಓಡಿಸು
1033,lassen::V,кармавтомс,ಮಾಡಲುಬಿಡು
1034,einladen::V,тердемс,ಆಹ್ವಾನಿಸು
1035,vereinigen::V,вейсэндямс,ಒಂದಾಗು
1036,vereinigen::V,вейс путомс,ಒಂದಾಗು
1037,vereinigen::V,вейс пурнамс,ಒಂದಾಗು
1038,besuchen::V,варштамс,ಭೇಟಿಯಾಗು
1039,treffen::V,вастомс,ಸಂಧಿಸು
1040,sich versammeln::V,промокшномс,ನೆರೆ
1041,spielen::V,налксемс,ಆಡು
1042,singen::V,морамс,ಹಾಡು
1043,tanzen::V,киштемс,ಕುಣಿ
1044,sich trennen::V,явомс,ಪ್ರತ್ಯೇಮಾಡು
1045,verlassen::V,кадомс,ಕಳೆ
1046,retten::V,идемс,ರಕ್ಷಿಸು
1047,bewachen::V,ванстомс,ಕಾಪಾಡು
1048,schützen::V,аштемс,ಸಂರಕ್ಷಿಸು
1049,verteidigen::V,ваномс,ಕಾಪಿಡು
1050,sich schlagen::V,тюремс,ಕಿತ್ತಾಟ
1051,schießen::V,ледемс,ಎಸೆ
1052,siegen::V,изнямс,ಗೆಲ್ಲು
1053,ärgern::V,кежейгавтомс,ರೇಗಿಸು
1054,schlagen::V,токамс,ಹೊಡೆ
1055,treten::V,тапамс,ಒದೆ
1056,stechen::V,пупамс,ಚುಚ್ಚು
1057,stoßen::V,тулкадемс,ತಳ್ಳು
1058,stehlen::V,саламс,ಕದಿ
1059,stören::V,пирямс ки,ಕತಕು
1060,belästigen::V,а максомс,ತೊಂದರೆ
1061,belästigen::V,а кадомс оймамо,ತೊಂದರೆ
1062,verbergen::V,сёпомс,ಮರೆಮಾಜು
1063,verbergen::V,кекшемс,ಮರೆಮಾಜು
1064,täuschen::V,манямс,ಠಕ್ಕಿಸು
1065,betrügen::V,манчемс,ವಂಚಿಸು
1066,töten::V,чавномс,ಕೊಲ್ಲು
1067,töten::V,маштнемс,ಕೊಲ್ಲು
1068,wohnen::V,эрямс,ವಾಸಿಸು
1069,arbeiten::V,важодемс,ಕೆಲಸ ಮಾಡು
1070,sammeln::V,пурнамс,ಸಂಚಯಿಸು
1071,pflücken::V,ноцковтнемс,ಬಿಡಿಸು
1072,jagen::V,кундамс,ಬೇಟೆಯಾಡು
1073,fischen::V,калонь кундамс,ಮೀನು ಹಿಡಿ
1074,fassen::V,кундамс,ಹಿಡಿ
1075,hüten::V,ваномс,ಗುಂಪುಸೇರಿಸು
1076,treiben::V,панемс,ದಬ್ಬು
1077,anbinden::V,сюлмамс,ಬಿಗಿ
1078,füttern::V,андомс,ಮೇಯಿಸು
1079,melken::V,потявтомс,ಹಾಲು ಕರೆ
1080,hacken::V,лазномс,ತುಂಡರಿಸು
1081,gießen::V,валомс,ನೀರುಹಾಕು
1082,reifen::V,кенеремс,ಕಳಿ
1083,zubereiten::V,анокстамс,ಅಡಿಗೆಮಾಡು
1084,kochen::V,пидемс,ಅಡು
1085,backen::V,пидемс,ಬೇಯಿಸು
1086,braten::V,пуштамс,ಕರಿ
1087,umrühren::V,човорямс,ಕಲಕು
1088,stricken::V,кодамс,ಹೆಣೆ
1089,nähen::V,стамс,ಹೊಲಿ
1090,färben::V,артомс,ಬಣ್ಣ ಹತ್ತು
1091,reinigen::V,урядамс,ಸ್ವಚ್ಛಮಾಡು
1092,waschen::V,муськемс,ತೊಳೆ
