,Concept_ID,sl,hr
832,plötzlich::ADV,nenádoma,iznenada
833,sofort::ADV,prècej,odmah
834,später::ADV,poznêje,kasnije
835,jetzt::ADV,zdàj,sad
836,jetzt::ADV,zdàj,sada
837,heute::ADV,dánes,danas
838,morgen::ADV,jútri,sutra
839,bald::ADV,kmálu,skoro
840,bald::ADV,kmálu,doskora
841,dann::ADV,nató,zatim
842,gestern::ADV,včéraj,juče
843,gestern::ADV,včéraj,jučer
844,einst::ADV,nékdaj,negda
845,einst::ADV,nékdaj,nekada
846,damals::ADV,tedàj,tada
847,damals::ADV,tedàj,onda
848,damals::ADV,takràt,tada
849,damals::ADV,takràt,onda
850,danach::ADV,potèm,poslije
851,danach::ADV,potèm,nakon toga
852,vorher::ADV,poprèj,prije
853,vorher::ADV,poprèj,prije toga
854,zuerst::ADV,spŕva,prvo
855,zuerst::ADV,spŕva,najprije
856,einmal::ADV,ênkrat,jednom
857,einmal::ADV,ênkrat,jedanput
858,manchmal::ADV,včásih,katkad
859,manchmal::ADV,včásih,katkada
860,oft::ADV,pogósto,često
861,immer::ADV,védno,vazda
862,immer::ADV,védno,uvijek
863,immer::ADV,zméraj,vazda
864,immer::ADV,zméraj,uvijek
865,niemals::ADV,nikdàr,nikad
866,niemals::ADV,nikdàr,nikada
867,hier::ADV,tù,tu
868,hier::ADV,tù,ovdje
869,hier::ADV,túkaj,tu
870,hier::ADV,túkaj,ovdje
871,hierhin::ADV,sèmkaj,amo
872,hierhin::ADV,sèmkaj,ovamo
873,von hier::ADV,od tú,odavde
874,dort::ADV,tàm,ondje
875,dorthin::ADV,tjà,onamo
876,geradeaus::ADV,rávno napréj,ravno
877,vorwärts::ADV,napréj,naprijed
878,rückwärts::ADV,zádaj,natrag
879,zurück::ADV,nazáj,nazad
880,zurück::ADV,nazáj,natrag
881,unten::ADV,dôli,dolje
882,unten::ADV,spôdaj,dolje
883,hinab::ADV,dôl,nizbrdo
884,oben::ADV,gôri,gore
885,oben::ADV,zgôraj,gore
886,hinauf::ADV,gôr,uzbrdo
887,überall::ADV,povsód,svuda
888,überall::ADV,povsód,svagdje
889,nicht::ADV,ne,ne
890,ein wenig::ADV,málo,malo
891,kaum::ADV,kómaj,tek
892,kaum::ADV,kómaj,jedva
893,sehr::ADV,zeló,jako
894,sehr::ADV,zeló,veoma
895,so::ADV,takó,tako
896,so::ADV,takó,ovako
897,noch::ADV,še,još
898,nur::ADV,samó,samo
899,schon::ADV,žè,već
900,wieder::ADV,spét,opet
901,wieder::ADV,spét,ponovo
902,vergebens::ADV,zamàn,uzalud
903,vergebens::ADV,zamàn,zabadava
904,vergebens::ADV,zastónj,uzalud
905,vergebens::ADV,zastónj,zabadava
906,vor::PRP,pred,pred
907,vor::PRP,pred,ispred
908,hinter::PRP,za,za
909,hinter::PRP,za,iza
910,unter::PRP,pod,pod
911,unter::PRP,pod,ispod
912,durch::PRP,skózi,po
913,durch::PRP,skózi,kroz
914,neben::PRP,kràj,kraj
915,neben::PRP,kràj,pored
916,neben::PRP,kràj,pokraj
917,neben::PRP,póleg,kraj
918,neben::PRP,póleg,pored
919,neben::PRP,póleg,pokraj
920,zwischen::PRP,med,među
921,zwischen::PRP,med,između
922,zwischen::PRP,izmed,među
923,zwischen::PRP,izmed,između
924,wegen::PRP,zarádi,radi
925,wegen::PRP,zarádi,zbog
926,dies::PRN,tó,ovo
927,das::PRN,tó,to
928,das::PRN,tó,ono
929,alles::PRN,vsè,sve
930,ich::PRN,jàz,ja
931,du::PRN,tí,ti
932,er::PRN,òn,on
933,wir::PRN,mí,mi
934,ihr::PRN,ví,vi
935,sie::PRN,ôni,oni
936,was::FPRN,káj,što
937,wer::FPRN,kdó,tko
938,wo::FADV,kjé,gdje
939,wohin::FADV,kám,kuda
940,wohin::FADV,kám,kamo
941,wie::FADV,kakó,kako
942,warum::FADV,zakáj,zašto
943,wieviel::FNUM,kóliko,koliko
944,eins::NUM,êden,jedan
945,zwei::NUM,dvá,dva
946,drei::NUM,trí,tri
947,vier::NUM,štíri,četiri
948,fünf::NUM,pét,pet
949,sechs::NUM,šést,šest
950,sieben::NUM,sédem,sedam
951,acht::NUM,ósem,osam
952,neun::NUM,devét,devet
953,zehn::NUM,desét,deset
954,elf::NUM,enájst,jedanaest
955,zwölf::NUM,dvánajst,dvanaest
956,zwanzig::NUM,dvájset,dvadeset
957,dreißig::NUM,trídeset,trideset
958,vierzig::NUM,štírideset,četrdeset
959,fünfzig::NUM,pétdeset,pedeset
960,sechzig::NUM,šéstdeset,šezdeset
961,siebzig::NUM,sédemdeset,sedamdeset
962,achtzig::NUM,ósemdeset,osamdeset
963,neunzig::NUM,devétdeset,devetdeset
964,hundert::NUM,stó,sto
965,tausend::NUM,tísoč,tisuća
966,und::CNJ,in,i
967,und::CNJ,in,te
968,oder::CNJ,áli,ili
969,stehen::V,státi,stajati
970,sitzen::V,sedéti,sjediti
971,liegen::V,ležáti,ležati
972,hängen::V,viséti,visiti
973,werden::V,postáti,postati
974,werden::V,postáti,činiti se
975,passieren::V,zgodíti se,desiti se
976,passieren::V,zgodíti se,dogoditi se
977,beginnen::V,začéti se,početi
978,enden::V,končáti se,prestati
979,enden::V,končáti se,svršiti se
980,wechseln::V,ménjati se,mijenjati se
981,aufgehen[Sonne]::V,vzíti,izići
982,untergehen[Sonne]::V,zaíti,zaći
983,scheinen[Sonne]::V,sijáti,sijati
984,donnern::V,grméti,grmjeti
985,wehen::V,píhati,duhati
986,strömen::V,líti,strujati
987,fließen::V,têči,teći
988,sich drehen::V,vrtéti se,obrtati se
989,sich drehen::V,vrtéti se,vrtjeti se
990,schwanken::V,kolébati,teturati
991,schwanken::V,kolébati,kolebati se
992,schwingen::V,níhati,njihati
993,schwingen::V,níhati,titrati
994,fallen::V,pádati,padati
995,brennen::V,goréti,gorjeti
996,rauchen::V,kadíti se,dimiti se
997,regnen::V,deževáti,kišiti
998,regnen::V,deževáti,daždjeti
999,gefrieren::V,zmŕzniti,smrznuti se
1000,tauen::V,tájati,kopnjeti
1001,tauen::V,tájati,kraviti se
1002,schmelzen::V,kopnéti,topiti se
1003,trocknen::V,sušíti se,sušiti se
1004,sieden::V,kipéti,kipjeti
1005,sieden::V,kipéti,ključati
1006,faulen::V,gníti,gnjiti
1007,verfaulen::V,zgníti,sagnjiti
1008,reißen::V,tŕgati se,otrgnuti se
1009,versinken::V,pogrézniti se,tonuti
1010,versinken::V,pogrézniti se,propasti
1011,vergehen::V,miníti,prolaziti
1012,erscheinen::V,pojáviti se,pojaviti se
1013,verschwinden::V,izgíniti,nestati
1014,verschwinden::V,izgíniti,izgubiti se
1015,sinken::V,péšati,trgnuti
1016,sinken::V,péšati,spustiti se
1017,abnehmen::V,pojémati,opasti
1018,zunehmen::V,véčati se,povećati se
1019,zunehmen::V,množíti se,povećati se
1020,steigen::V,dvígati se,uzići
1021,steigen::V,dvígati se,nadoći
1022,wachsen::V,rásti,rasti
1023,glänzen::V,sijáti,blistati
1024,glänzen::V,sijáti,sjati se
1025,funkeln::V,ískriti se,svjetlucati
1026,lärmen::V,ropotáti,bučati
1027,lärmen::V,ropotáti,galamiti
1028,lärmen::V,razgrájati,bučati
1029,lärmen::V,razgrájati,galamiti
1030,läuten::V,zvoníti,zvoniti
1031,klingeln::V,zvončkljáti,zvoniti
1032,klirren::V,žvenketáti,zvečati
1033,brausen::V,šuméti,hujati
1034,rauschen::V,šuštéti,šumiti
1035,rauschen::V,šuštéti,šuškati
1036,rauschen::V,šelestéti,šumiti
1037,rauschen::V,šelestéti,šuškati
1038,klingen::V,zvenéti,zvučati
1039,bellen::V,lájati,lajati
1040,heulen::V,zavíjati,zavijati
1041,blasen::V,píhniti,puhati
1042,pfeifen::V,pískati,fućkati
1043,pfeifen::V,žvížgati,fućkati
1044,schreien::V,kričáti,vikati
1045,schreien::V,kričáti,kričati
1046,stöhnen::V,stókati,stenjati
1047,zittern::V,drgetáti,drhtati
1048,zittern::V,drgetáti,trepetati
1049,leben::V,živéti,živjeti
1050,geboren werden::V,rodíti se,roditi se
1051,atmen::V,díhati,disati
1052,trinken::V,píti,piti
1053,essen::V,jésti,jesti
1054,schlucken::V,požírati,gutati
1055,müde werden::V,péšati,umoriti se
1056,müde werden::V,utrúditi se,umoriti se
1057,einschlafen::V,zaspáti,usnuti
1058,einschlafen::V,zaspáti,zaspati
1059,schlafen::V,spáti,spati
1060,aufwachen::V,zbudíti se,probuditi se
1061,aufstehen::V,vstáti,ustati
1062,sich erholen::V,oddahníti se,odmoriti se
1063,krank werden::V,oboléti,oboljeti se
1064,krank werden::V,oboléti,razboljeti se
1065,krank sein::V,bíti bolán,bolovati
1066,schmerzen::V,boléti,boljeti
1067,husten::V,kášljati,kašljati
1068,genesen::V,okrévati,ozdraviti
1069,genesen::V,okrévati,oporaviti se
1070,sterben::V,umréti,umrijeti
1071,umkommen::V,pogíniti,skapati
1072,sich bewegen::V,zganíti se,gibati se
1073,sich bewegen::V,zganíti se,kretati se
1074,sich rühren::V,premakníti se,maknuti se
1075,sich erheben::V,vstájati,dići se
1076,sich erheben::V,vzdígniti se,dići se
1077,sich setzen::V,sésti,sjesti
1078,hinfallen::V,pásti dôl,pasti
1079,laufen::V,hodíti,hodati
1080,schreiten::V,stópati,stupati
1081,spazierengehen::V,na sprehòd íti,šetati se
1082,eilen::V,drvéti,hitati
1083,sich beeilen::V,hitéti,požuriti se
1084,sausen::V,dírkati,juriti
1085,rennen::V,dírjati,trčati
1086,springen::V,skákati,skakati
1087,klettern::V,plézati,popeti se
1088,klettern::V,plézati,penjati se
1089,schaukeln::V,kolébati,ljuljati se
1090,kriechen::V,pláziti se,puzati
1091,kriechen::V,pláziti se,gmizati
1092,schwimmen::V,plávati,plivati
1093,tauchen::V,potápljati se,roniti
1094,tauchen::V,potápljati se,gnjuriti
1095,rudern::V,vesláti,veslati
1096,fahren::V,vozíti se,voziti se
1097,fahren::V,peljáti se,voziti se
1098,fliegen::V,létati,letjeti
1099,fliegen::V,létati,lijetati
1100,gehen::V,íti,ići
1101,weggehen::V,odíti,otići
1102,abfahren::V,odpeljáti se,krenuti
1103,abfahren::V,odpeljáti se,otputovati
1104,anhalten::V,ustáviti se,stati
1105,anhalten::V,ustáviti se,zaustaviti
1106,hineingehen::V,íti nóter,ulaziti
1107,eintreten::V,vstopíti,ući
1108,kommen::V,príti,doći
1109,ankommen::V,prispéti,stići
1110,ankommen::V,prihájati,stići
1111,zurückkommen::V,vrníti se,vratiti se
1112,zurückkommen::V,vrníti se,povratiti se
1113,bleiben::V,ostáti,ostati
1114,warten::V,čákati,čekati
1115,erwarten::V,pričakováti,očekivati
1116,suchen::V,iskáti,tražiti
1117,finden::V,nájti,naći
1118,versuchen::V,poskúšati,pokušati
1119,vorbereiten::V,pripráviti,spremiti
1120,vorbereiten::V,pripráviti,pripremiti
1121,lieben::V,ljubíti,voljeti
1122,mögen::V,márati,voljeti
1123,lachen::V,smejáti se,smijati se
1124,rühren::V,ganíti,taknuti
1125,weinen::V,jókati,plakati
1126,weinen::V,plákati,plakati
1127,schimpfen::V,psováti,psovati
1128,schimpfen::V,zmérjati,psovati
1129,sich ärgern::V,jezíti se,ljutiti se
1130,sich fürchten::V,báti se,bojati se
1131,fürchten::V,báti se,bojati se
1132,fliehen::V,bežáti,pobjeći
1133,flüchten::V,pobégniti,utjeći
1134,sehen::V,vídeti,vidjeti
1135,anschauen::V,oglédati,ogledati
1136,ansehen::V,glédati,gledati
1137,hören::V,slíšati,čuti
1138,zuhören::V,poslúšati,slušati
1139,probieren::V,poskúšati,probati
1140,riechen::V,dúhati,osjećati miris
1141,fühlen::V,čutíti,osjećati
1142,scheinen::V,zdéti se,činiti se
1143,zu sehen sein::V,vídeti se,biti vidljiv
1144,vernehmen::V,čúti,saznati
1145,frieren::V,zébsti,zima je
1146,tun::V,délati,raditi
1147,können::V,môči,moći
1148,wollen::V,hotéti,htjeti
1149,anfangen::V,začéti,početi
1150,beenden::V,dokončáti,svršiti
1151,beenden::V,dokončáti,dovršiti
1152,aufhören::V,prenéhati,prestati
1153,gelingen::V,uspéti,uspjeti
1154,gelingen::V,posréčiti se,uspjeti
1155,geraten::V,obnêsti se,desiti se
1156,öffnen::V,odpréti,otvoriti
1157,schließen::V,zapréti,zatvoriti
1158,stellen::V,postáviti,metnuti
1159,stellen::V,postáviti,postaviti
1160,setzen::V,posadíti,posaditi
1161,legen::V,položíti,polagati
1162,berühren::V,dotíkati se,doticati
1163,berühren::V,dotíkati se,dodirivati
1164,verbinden::V,obvézati,spojiti
1165,verbinden::V,obvézati,zavezati
1166,bedecken::V,pokríti,pokriti
1167,aufhängen::V,obésiti,objesiti
1168,anzünden::V,zažgáti,upaliti
1169,anzünden::V,zažgáti,zapaliti
1170,aufheben::V,vzdígniti,podići
1171,aufheben::V,vzdígniti,podignuti
1172,zurücklassen::V,zapustíti,ostaviti
1173,zurücklassen::V,zapustíti,pustiti natrag
1174,verlieren::V,izgubíti,izgubiti
1175,fallen lassen::V,navréči,ispustiti
1176,machen::V,naredíti,uraditi
1177,machen::V,naredíti,načiniti
1178,machen::V,naredíti,napraviti
1179,machen::V,napráviti,uraditi
1180,machen::V,napráviti,načiniti
1181,machen::V,napráviti,napraviti
1182,herstellen::V,izdélati,proizvesti
1183,bauen::V,gradíti,graditi
1184,reparieren::V,popráviti,popraviti
1185,verbessern::V,izbóljšati,poboljšati
1186,ändern::V,spremeníti,promijeniti
1187,graben::V,kopáti,kopati
1188,graben::V,kopáti,kopkati
1189,graben::V,grêbsti,kopati
1190,graben::V,grêbsti,kopkati
1191,beugen::V,upogníti,saviti
1192,biegen::V,zavíjati,saviti
1193,biegen::V,zavíjati,sagnuti
1194,drehen::V,vrtéti,vrtjeti
1195,wenden::V,obrníti,obrnuti
1196,umdrehen::V,zasúkati,okrenuti
1197,umdrehen::V,zasúkati,prevŕnuti
1198,heben::V,dvígati,dizati
1199,hochheben::V,privzdígniti,dignuti
1200,ergreifen::V,zgrábiti,uhvatiti
1201,ergreifen::V,zgrábiti,prihvatiti
1202,halten::V,držáti,držati
1203,drücken::V,tiščáti,pritiskivati
1204,schieben::V,ríniti,gurati
1205,kratzen::V,práskati,česati
1206,kratzen::V,práskati,grepsti
1207,lecken::V,lízati,lizati
1208,beißen::V,grísti,ujesti
1209,beißen::V,grísti,gristi
1210,abreißen::V,odtŕgati,otkinuti
1211,abschneiden::V,odrézati,odrezati
1212,binden::V,vézati,vezati
1213,stecken::V,vtakníti,turiti
1214,brechen::V,lomíti,slomiti
1215,klopfen::V,tólči,lupati
1216,klopfen::V,tólči,kucati
1217,hauen::V,séči,tući
1218,hauen::V,séči,udarati
1219,kleben::V,lépiti,lijepiti
1220,reiben::V,tréti,trti
1221,reiben::V,dŕgniti,trti
1222,streichen::V,namázati,namazati
1223,schleifen::V,brúsiti,brusiti
1224,schneiden::V,rézati,rezati
1225,rütteln::V,strésti,drmati
1226,schütteln::V,majáti,tresti
1227,schwenken::V,obrníti,mahati
1228,schütten::V,sípati,sipati
1229,schütten::V,sípati,lijevati
1230,füllen::V,napolníti,napuniti
1231,einwickeln::V,zavíti,umotati
1232,einwickeln::V,zavíti,zamotati
1233,tragen::V,nêsti,nositi
1234,schleppen::V,vláčiti,tegliti
1235,ziehen::V,vléči,vući
1236,aufbewahren::V,shranjeváti,čuvati
1237,werfen::V,lúčati,bacati
1238,fangen::V,ujéti,loviti
1239,fangen::V,ujéti,hvatati
1240,packen::V,prijéti,ščepati
1241,packen::V,prijéti,zgrabiti
1242,verstecken::V,skríti,sakriti
1243,teilen::V,razdelíti,podijeliti
1244,schicken::V,pošíljati,slati
1245,bringen::V,prinêsti,donijeti
1246,hinzufügen::V,pristáviti,dodati
1247,hinzufügen::V,pristáviti,pridati
1248,bekommen::V,dobíti,dobiti
1249,erhalten::V,prejéti,primiti
1250,nehmen::V,vzéti,uzeti
1251,wählen::V,izbírati,izabrati
1252,auswählen::V,izbráti,odabrati
1253,bewahren::V,ohraníti,sačuvati
1254,behindern::V,ovírati,smetati
1255,verderben::V,pokváriti,pokvariti
1256,beschädigen::V,poškodováti,oštetiti
1257,zerbrechen::V,razlomíti,razbiti
1258,zerbrechen::V,razlomíti,prelomiti
1259,zerreißen::V,raztŕgati,poderati
1260,zerreißen::V,raztŕgati,rastrgnuti
1261,zerstören::V,razrúšiti,razoriti
1262,zerstören::V,razrúšiti,razrušiti
1263,verbrennen::V,sežgáti,spaliti
1264,verbrennen::V,sežgáti,sagorjeti
1265,geben::V,dáti,dati
1266,reichen::V,séči,pružiti
1267,reichen::V,molíti,pružiti
1268,schenken::V,podáriti,darivati
1269,versprechen::V,obljubíti,obećati
1270,wünschen::V,vóščiti,željeti
1271,loben::V,hváliti,hvaliti
1272,küssen::V,poljubováti,ljubiti
1273,wiegen::V,zíbati,njihati
1274,wiegen::V,zíbati,ljuljati
1275,zudecken::V,pokríti,pokriti
1276,wecken::V,zbudíti,probuditi
1277,zeigen::V,pokázati,pokazati
1278,führen::V,vêsti,voditi
1279,lehren::V,učíti,učiti
1280,unterrichten::V,poučeváti,poučiti
1281,aufziehen::V,vzgojíti,uzgajati
1282,leiten::V,uprávljati,upravljati
1283,antreiben::V,goníti,natjeravati
1284,lassen::V,povzročíti,dati
1285,einladen::V,povábiti,pozvati
1286,vereinigen::V,zdrúžiti,ujediniti
1287,besuchen::V,obiskáti,posjetiti
1288,treffen::V,pogodíti,sresti
1289,sich versammeln::V,zbráti se,okupiti se
1290,spielen::V,igráti se,igrati se
1291,singen::V,péti,pjevati
1292,tanzen::V,plésati,plesati
1293,sich trennen::V,ločíti se,razići se
1294,verlassen::V,zapustíti,ostaviti
1295,verlassen::V,zapustíti,napustiti
1296,retten::V,réšiti,spasiti
1297,bewachen::V,strážiti,čuvati
1298,bewachen::V,strážiti,stražariti
1299,schützen::V,sčítiti,čuvati
1300,verteidigen::V,braníti,obraniti
1301,sich schlagen::V,têpsti se,biti se
1302,sich schlagen::V,têpsti se,udariti se
1303,schießen::V,stréljati,pucati
1304,schießen::V,stréljati,strijeljati
1305,siegen::V,zmágati,pobijediti
1306,ärgern::V,jezíti,ljutiti
1307,ärgern::V,razbúriti,ljutiti
1308,schlagen::V,têpsti,biti
1309,schlagen::V,têpsti,udariti
1310,schlagen::V,udáriti,biti
1311,schlagen::V,udáriti,udariti
1312,treten::V,teptáti,šutnuti
1313,stechen::V,ubôsti,ubosti
1314,stoßen::V,peháti,gurnuti
1315,stoßen::V,drégniti,gurnuti
1316,stehlen::V,ukrásti,ukrasti
1317,stehlen::V,pokrásti,ukrasti
1318,stören::V,motíti,smetati
1319,belästigen::V,nadlegováti,smetati
1320,belästigen::V,nadlegováti,dosaditi
1321,verbergen::V,skríti,skriti
1322,täuschen::V,slepíti,obmanuti
1323,betrügen::V,várati,prevarati
1324,betrügen::V,ogoljufáti,prevarati
1325,töten::V,ubíti,ubiti
1326,wohnen::V,prebívati,stanovati
1327,arbeiten::V,délati,raditi
1328,sammeln::V,zbráti,sabrati
1329,pflücken::V,obráti,ubrati
1330,jagen::V,lovíti,loviti
1331,fischen::V,ribáriti,ribati
1332,fischen::V,ribáriti,loviti ribu
1333,fassen::V,zajéti,uloviti
1334,hüten::V,pásti,pasti
1335,treiben::V,pogánjati,goniti
1336,anbinden::V,privézati,privezati
1337,füttern::V,kŕmiti,hraniti
1338,melken::V,mólsti,musti
1339,hacken::V,sékati,sjeckati
1340,gießen::V,ulíti,politi
1341,reifen::V,zoréti,sazreti
1342,zubereiten::V,pripráviti,prigotoviti
1343,kochen::V,kúhati,kuhati
1344,backen::V,cvréti,peći
1345,braten::V,pêči,peći
1346,braten::V,pêči,pržiti
1347,umrühren::V,preméšati,promiješati
1348,stricken::V,plêsti,plesti
1349,nähen::V,šívati,šiti
1350,färben::V,bárvati,obojiti
1351,reinigen::V,očístiti,očistiti
1352,reinigen::V,očístiti,počistiti
1353,waschen::V,opráti,prati
1354,abwischen::V,obrísati,otrti
1355,spülen::V,splakováti,isprati
1356,spülen::V,splakováti,oplakati
1357,fegen::V,pométati,mesti
1358,fegen::V,pométati,pomesti
1359,kehren::V,mésti,mesti
1360,baden::V,kópati se,kupati se
1361,sich waschen::V,umíti se,umiti se
1362,sich waschen::V,umíti se,prati se
1363,ausziehen::V,izvléči,svući
1364,anziehen::V,obléči,obući
1365,sich anziehen::V,obléči se,obući se
1366,kämmen::V,česáti,češljati
1367,schmücken::V,okrasíti,uresiti
1368,schmücken::V,okrasíti,nakititi
1369,sagen::V,dejáti,reći
1370,sagen::V,dejáti,kazati
1371,sprechen::V,govoríti,govoriti
1372,reden::V,rêči,govoriti
1373,reden::V,rêči,besjediti
1374,sich unterhalten::V,razgovárjati se,razgovarati se
1375,fragen::V,vprášati,pitati
1376,bitten::V,prosíti,moliti
1377,erzählen::V,práviti,ispričati
1378,erzählen::V,práviti,pripovjediti
1379,mitteilen::V,naznániti,saopćiti
1380,nennen::V,imenováti,nazvati
1381,rufen::V,klícati,zvati
1382,rufen::V,klícati,dozvati
1383,prahlen::V,baháti se,hvalisati se
1384,übersetzen::V,prevêsti,prevesti
1385,denken::V,mísliti,misliti
1386,glauben::V,verjéti,vjerovati
1387,bemerken::V,opáziti,zapaziti
1388,bemerken::V,opáziti,primijetiti
1389,erkennen::V,spoznáti,prepoznati
1390,begreifen::V,pôjmiti,pojmiti
1391,begreifen::V,pôjmiti,shvatiti
1392,verstehen::V,razuméti,razabrati
1393,lernen::V,učíti se,učiti se
1394,wissen::V,znáti,znati
1395,wissen::V,védeti,znati
1396,sich erinnern an::V,spómniti se,sjetiti se
1397,vergessen::V,pozábiti,zaboraviti
1398,messen::V,mériti,mjeriti
1399,zählen::V,štéti,brojiti
1400,rechnen::V,račúnati,računati
1401,lesen::V,bráti,čitati
1402,lesen::V,čítati,čitati
1403,malen::V,slíkati,slikati
1404,zeichnen::V,rísati,crtati
1405,schreiben::V,písati,pisati
1406,besitzen::V,iméti,imati
1407,besitzen::V,iméti,posjedovati
1408,kaufen::V,kupíti,kupiti
1409,verkaufen::V,prodáti,prodati
1410,verkaufen::V,prodáti,raspačati
1411,bezahlen::V,pláčati,platiti
1412,zahlen::V,plačeváti,plaćati
1413,beherrschen::V,obvládati,vladati
1414,beherrschen::V,obvládati,gospodariti
1415,ertragen::V,prenêsti,trpjeti
1416,ertragen::V,prenêsti,podnijeti
1417,Verstand::N,,um
1418,Verstand::N,,razum
