,Concept_ID,is,os
751,gut::A,góður,хорз
752,schlecht::A,slæmur,цауд
753,schlecht::A,lélegur,цауд
754,richtig::A,réttur,раст
755,schlimm::A,slæmur,ӕвзӕр
756,wahr::A,sannur,ӕцӕг
757,alt::A,gamall,зӕронд
758,neu::A,nýr,ног
759,ehemalig::A,fyrrverandi,раздӕры
760,alt[Lebewesen]::A,gamall,ацӕргӕ
761,jung::A,ungur,ӕрыгон
762,arm::A,vesall,мӕгуыр
763,arm::A,fátækur,мӕгуыр
764,reich::A,ríkur,хъӕздыг
765,reich::A,auðugur,хъӕздыг
766,bekannt::A,kunnugur,зонгӕ
767,berühmt::A,frægur,номдзыд
768,fremd::A,framandi,æцæгæлон
769,fremd::A,ókunnugur,æцæгæлон
770,verschieden::A,ýmis,æндæр æмæ æндæр
771,verschieden::A,ýmis,алы
772,verschieden::A,ýmis,алыхуызон
773,nah::A,nálægur,хӕстӕг
774,fern::A,fjarri,дард
775,fern::A,fjarri,дӕрддаг
776,fern::A,fjarlægur,дард
777,fern::A,fjarlægur,дӕрддаг
778,linker::A,vinstri,галиу
779,rechter::A,hægri,рахиз
780,anderer::A,annar,иннӕ
781,anderer::A,annar,ӕндӕр
782,erster::A,fyrsti,фыццаг
783,erster::A,fyrsti,фыццӕгӕм
784,zweiter::A,annar,дыккаг
785,zweiter::A,annar,дыккæгæм
786,dritter::A,þriðji,æртыккаг
787,dritter::A,þriðji,æртыккæгæм
788,letzter::A,síðasti,фӕстаг
789,allein::ADV,einn,иунæг
790,allein::ADV,aleinn,иунæг
791,auf einmal::ADV,allt í einu,уайтагъд
792,auf einmal::ADV,allt í einu,æвиппайды
793,auf einmal::ADV,allt í einu,æваст
794,zusammen::ADV,saman,иумӕ
795,lange::ADV,lengi,бирæ рæстæг
796,plötzlich::ADV,skyndilega,æвиппайды
797,plötzlich::ADV,skyndilega,æваст
798,sofort::ADV,strax,уыцы сахат
799,sofort::ADV,strax,уайтагъд
800,sofort::ADV,þegar í stað,уыцы сахат
801,sofort::ADV,þegar í stað,уайтагъд
802,später::ADV,seinna,фæстæдæр
803,jetzt::ADV,nú,ныр
804,jetzt::ADV,núna,ныр
805,heute::ADV,í dag,абон
806,morgen::ADV,á morgun,райсом
807,bald::ADV,brátt,тагъд
808,bald::ADV,brátt,рæхджы
809,bald::ADV,bráðum,тагъд
810,bald::ADV,bráðum,рæхджы
811,dann::ADV,svo,стæй
812,dann::ADV,síðan,стæй
813,gestern::ADV,í gær,знон
814,einst::ADV,forðum,кӕддӕр
815,damals::ADV,þá,уæд
816,damals::ADV,á þeim tímum,уæд
817,danach::ADV,á eftir því,стæй
818,danach::ADV,á eftir því,уый фæстæ
819,vorher::ADV,áður,раздæр
820,zuerst::ADV,fyrst,фыццаг
821,einmal::ADV,einu sinni,иу хатт
822,manchmal::ADV,stundum,хатт
823,oft::ADV,oft,арæх
824,immer::ADV,alltaf,ӕдзух
825,immer::ADV,sífellt,ӕдзух
826,niemals::ADV,aldrei,никуы
827,niemals::ADV,aldrei,никæд
828,hier::ADV,hér,ам
829,hierhin::ADV,hingað,ардӕм
830,von hier::ADV,héðan,ардыгæй
831,dort::ADV,þar,уым
832,dort::ADV,þarna,уым
833,dorthin::ADV,þangað,уырдӕм
834,geradeaus::ADV,beint áfram,æргом
835,vorwärts::ADV,áfram,размӕ
836,rückwärts::ADV,aftur á bak,фӕстӕмӕ
837,zurück::ADV,aftur,фӕстӕмӕ
838,zurück::ADV,til baka,фӕстӕмӕ
839,unten::ADV,niðri,дæлæ
840,unten::ADV,niðri,дæлейы
841,unten::ADV,niðri,бынæй
842,unten::ADV,fyrir neðan,дæлæ
843,unten::ADV,fyrir neðan,дæлейы
844,unten::ADV,fyrir neðan,бынæй
845,hinab::ADV,niður,дӕлӕмӕ
846,hinab::ADV,niður,уырдыгмӕ
847,hinab::ADV,niður eftir,дӕлӕмӕ
848,hinab::ADV,niður eftir,уырдыгмӕ
849,oben::ADV,uppi,уӕле
850,hinauf::ADV,upp,уӕлӕмӕ
851,hinauf::ADV,upp eftir,уӕлӕмӕ
852,überall::ADV,alls staðar,алыран
853,überall::ADV,alls staðar,алкæм
854,überall::ADV,alls staðar,кæмдæриддæр
855,nicht::ADV,ekki,нӕ
856,ein wenig::ADV,dálítið,чысыл
857,kaum::ADV,varla,цъус
858,kaum::ADV,tæplega,цъус
859,sehr::ADV,mjög,тынг
860,sehr::ADV,mjög,иттӕг
861,so::ADV,svo,афтӕ
862,so::ADV,þannig,афтӕ
863,noch::ADV,enn,ма
864,noch::ADV,ennþá,ма
865,nur::ADV,bara,канд
866,nur::ADV,bara,ӕрмӕст
867,nur::ADV,aðeins,канд
868,nur::ADV,aðeins,ӕрмӕст
869,schon::ADV,nú þegar,нырид
870,wieder::ADV,aftur,ногӕй
871,wieder::ADV,að nýju,ногӕй
872,vergebens::ADV,árangurslaust,дзæгъæлы
873,vergebens::ADV,árangurslaust,уæгъды
874,vergebens::ADV,árangurslaust,æнæхъуаджы
875,vor::PRP,fyrir,разы
876,hinter::PRP,bak við,фӕстӕ
877,hinter::PRP,aftur fyrir,фӕстӕ
878,unter::PRP,undir,бын
879,durch::PRP,gegnum,æхсæнты
880,neben::PRP,hjá,цур
881,neben::PRP,við hliðina á,цур
882,zwischen::PRP,milli,астӕу
883,zwischen::PRP,á milli,астӕу
884,wegen::PRP,vegna,тыххай
885,dies::PRN,þetta,ай
886,das::PRN,það,уый
887,alles::PRN,allt,алцы
888,alles::PRN,allt,æппæтдæр
889,alles::PRN,allt,иууылдӕр
890,ich::PRN,ég,æз
891,du::PRN,þú,ды
892,er::PRN,hann,уый
893,wir::PRN,við,мах
894,ihr::PRN,þið,сымах
895,sie::PRN,þær,уыдон
896,sie::PRN,þeir,уыдон
897,was::FPRN,hvað,цы
898,wer::FPRN,hver,чи
899,wo::FADV,hvar,кӕм
900,wohin::FADV,hvert,кӕдӕм
901,wie::FADV,hvernig,куыд
902,warum::FADV,hvers vegna,цӕмӕн
903,wieviel::FNUM,hve mikill,цал
904,eins::NUM,einn,иу
905,zwei::NUM,tveir,дыууӕ
906,drei::NUM,þrír,ӕртӕ
907,vier::NUM,fjórir,цыппар
908,fünf::NUM,fimm,фондз
909,sechs::NUM,sex,ӕхсӕз
910,sieben::NUM,sjö,авд
911,acht::NUM,átta,аст
912,neun::NUM,níu,фараст
913,zehn::NUM,tíu,дӕс
914,elf::NUM,ellefu,иуæндæс
915,zwölf::NUM,tólf,дыууадæс
916,zwanzig::NUM,tuttugu,дыууын
917,dreißig::NUM,þrjátíu,æртын
918,dreißig::NUM,þrjátíu,дæсæмæссæдз
919,vierzig::NUM,fjörutíu,цыппор
920,vierzig::NUM,fjörutíu,цыппур
921,vierzig::NUM,fjörutíu,дыууиссæдзы
922,fünfzig::NUM,fimmtíu,фӕндзай
923,sechzig::NUM,sextíu,æхсай
924,sechzig::NUM,sextíu,æртиссæдзы
925,siebzig::NUM,sjötíu,æвдай
926,siebzig::NUM,sjötíu,дæс æмæ æртиссæдзы
927,achtzig::NUM,áttatíu,цыппарыссæдзы
928,achtzig::NUM,áttatíu,æстай
929,neunzig::NUM,níutíu,нæуæдз
930,neunzig::NUM,níutíu,дæс æмæ цыппарыссæдзы
931,hundert::NUM,hundrað,сӕдӕ
932,tausend::NUM,þúsund,мин
933,und::CNJ,og,ӕмӕ
934,oder::CNJ,eða,кӕнӕ
935,stehen::V,standa,лӕууын
936,sitzen::V,sitja,бадын
937,liegen::V,liggja,хуыссын
938,hängen::V,hanga,ауыгъд уын
939,werden::V,verða,суӕвын
940,passieren::V,gerast,æрцæуын
941,beginnen::V,byrja,райдайын
942,enden::V,enda,фæуын
943,enden::V,lykta,фæуын
944,wechseln::V,skipta,ивын
945,aufgehen[Sonne]::V,koma upp,скæсын
946,untergehen[Sonne]::V,ganga til viðar, аныгуылын
947,scheinen[Sonne]::V,skína,рухс кӕнын
948,donnern::V,þruma,нæрын
949,wehen::V,blása,дымын
950,strömen::V,streyma,кӕлын
951,fließen::V,fljóta,цæуын
952,fließen::V,fljóta,уайын
953,fließen::V,fljóta,кæлын
954,sich drehen::V,snúast,зилын
955,schwanken::V,riða,æнкъуысын
956,schwanken::V,rugga,æнкъуысын
957,schwingen::V,sveiflast,æнкъуысын
958,schwingen::V,sveiflast,змæлын
959,fallen::V,falla,хауын
960,brennen::V,brenna,судзын
961,rauchen::V,reykja,фæздæг кæнын
962,regnen::V,rigna,уарын
963,gefrieren::V,frjósa,сӕлын
964,tauen::V,þiðna,стайын
965,schmelzen::V,bráðna,тайын
966,trocknen::V,þorna,хус кæнын
967,sieden::V,sjóða,фыцын
968,faulen::V,rotna,ӕмбийын
969,verfaulen::V,rotna,бамбийын
970,reißen::V,rifna,скъуийын
971,versinken::V,sökkva,дӕлдон_кӕнын
972,vergehen::V,líða,аивгъуийын
973,erscheinen::V,birtast,разынын
974,verschwinden::V,hverfa,фæтары уын
975,verschwinden::V,hverfa,фæдæлдзæх уын
976,verschwinden::V,hverfa,фесæфын
977,verschwinden::V,hverfa,æрбайсæфын
978,sinken::V,síga,дæлæмæ æрхауын
979,abnehmen::V,lækka,фæкъаддæр уын
980,abnehmen::V,lækka,фæцух уын
981,abnehmen::V,minnka,фæкъаддæр уын
982,abnehmen::V,minnka,фæцух уын
983,zunehmen::V,aukast,фæфылдæр уын
984,zunehmen::V,aukast,сбирæ уын
985,zunehmen::V,aukast,сахадын
986,steigen::V,stíga,сыстын
987,wachsen::V,vaxa,рӕзын
988,glänzen::V,glóa,ӕрттивын
989,glänzen::V,glampa,ӕрттивын
990,funkeln::V,leiftra,тыбар-тыбур_кӕнын
991,lärmen::V,hafa hátt,хъæлæба кæнын
992,läuten::V,hringja,цæгъдын
993,klingeln::V,hringja,цæгъдын
994,klirren::V,glamra,дзыгъал-мыгъул кæнын
995,klirren::V,glamra,дзæгъ-дзæгъ кæнын
996,klirren::V,skrölta,дзыгъал-мыгъул кæнын
997,klirren::V,skrölta,дзæгъ-дзæгъ кæнын
998,brausen::V,ólga,абухын
999,rauschen::V,suða,
1000,klingen::V,hljóma,зæлын
1001,klingen::V,hljóma,азæлын
1002,klingen::V,hljóma,хъуысын
1003,bellen::V,gelta,рæйын
1004,heulen::V,væla,ниуын
1005,heulen::V,ýlfra,ниуын
1006,blasen::V,blása,фу кӕнын
1007,pfeifen::V,blístra,æхситт кæнын
1008,pfeifen::V,blístra,къуыззитт кæнын
1009,schreien::V,æpa,хъӕр кӕнын
1010,stöhnen::V,stynja,хъæрзын
1011,stöhnen::V,stynja,дзыназын
1012,zittern::V,titra,ризын
1013,zittern::V,skjálfa,ризын
1014,leben::V,lifa,цӕрын
1015,geboren werden::V,fæðast,райгуырын
1016,atmen::V,anda,улӕфын
1017,atmen::V,draga andann,улӕфын
1018,trinken::V,drekka,нуазын
1019,essen::V,borða,хӕрын
1020,schlucken::V,kingja,ныхъуырын
1021,müde werden::V,þreytast,бафæллайын
1022,müde werden::V,þreytast,бафæлмæцын
1023,müde werden::V,þreytast,сфæлмæцын
1024,einschlafen::V,sofna,бафынæй уын
1025,schlafen::V,sofa,хуыссын
1026,schlafen::V,sofa,фынӕй кӕнын
1027,aufwachen::V,vakna,райхъал уын
1028,aufstehen::V,fara á fætur,стын
1029,sich erholen::V,hvíla sig,фæллад уадзын
1030,sich erholen::V,hvíla sig,улæфын
1031,krank werden::V,veikjast,фӕрынчын уын
1032,krank werden::V,verða veikur,фӕрынчын уын
1033,krank sein::V,vera veikur,сӕйын
1034,schmerzen::V,kenna til,риссын
1035,husten::V,hósta,хуыфын
1036,genesen::V,batna,сдзæбæх уын
1037,genesen::V,batna,рандидзын
1038,genesen::V,batna,сæндидзын
1039,genesen::V,frískast,сдзæбæх уын
1040,genesen::V,frískast,рандидзын
1041,genesen::V,frískast,сæндидзын
1042,sterben::V,deyja,мӕлын
1043,umkommen::V,farast,фесæфын
1044,umkommen::V,farast,байсæфын
1045,umkommen::V,farast,бабын уын
1046,umkommen::V,farast,мард фæуын
1047,sich bewegen::V,bifast,тæлфын
1048,sich bewegen::V,bifast,цæуын
1049,sich rühren::V,hreyfast,змӕлын
1050,sich erheben::V,standa upp,стын
1051,sich setzen::V,setjast,сбадын
1052,hinfallen::V,detta,ӕрхауын
1053,laufen::V,labba,цӕуын
1054,laufen::V,labba,рацу-бацу_кӕнын
1055,schreiten::V,ganga,къахдзæф кæнын
1056,schreiten::V,ganga,санчъех кæнын
1057,schreiten::V,ganga,цæуын
1058,spazierengehen::V,ganga sér til skemmtunar,озер кæнын
1059,spazierengehen::V,ganga sér til skemmtunar,тезгъо кæнын
1060,eilen::V,fara hratt,тагъд кæнын
1061,eilen::V,fara hratt,тындзын
1062,sich beeilen::V,flýta sér,тагъд кæнын
1063,sich beeilen::V,flýta sér,тындзын
1064,sausen::V,þjóta,уайын
1065,sausen::V,þjóta,тæхын
1066,rennen::V,hlaupa,згъорын
1067,springen::V,stökkva,гæпп кæнын
1068,springen::V,stökkva,сæррæтт кæнын
1069,springen::V,stökkva,лиуырын
1070,klettern::V,klifra,хилын
1071,schaukeln::V,róla,хецъро кæнын
1072,schaukeln::V,róla,херыйыл бадын
1073,schaukeln::V,rugga,хецъро кæнын
1074,schaukeln::V,rugga,херыйыл бадын
1075,kriechen::V,skríða,бырын
1076,schwimmen::V,synda,ленк кӕнын
1077,tauchen::V,kafa,ныгъуылын
1078,rudern::V,róa,бæлæгъ тæрын
1079,rudern::V,róa,чема тæрын
1080,fahren::V,aka,цӕуын
1081,fahren::V,fara,цӕуын
1082,fliegen::V,fljúga,тӕхын
1083,gehen::V,fara,цӕуын
1084,gehen::V,ganga,цӕуын
1085,weggehen::V,fara burt,ацӕуын
1086,weggehen::V,ganga burt,ацӕуын
1087,abfahren::V,aka burt,араст уын
1088,anhalten::V,stöðva,æрлæууын
1089,hineingehen::V,ganga inn,мидæмæ цæуын
1090,eintreten::V,koma inn,бацӕуын
1091,eintreten::V,ganga inn,бацӕуын
1092,kommen::V,koma,æрцæуын
1093,ankommen::V,koma til,æрцæуын
1094,zurückkommen::V,koma til baka,раздæхын
1095,zurückkommen::V,koma til baka,фæстæмæ_раздæхын
1096,zurückkommen::V,koma til baka,æрбаздæхын
1097,zurückkommen::V,koma til baka,аздæхын
1098,bleiben::V,haldast,лӕууын
1099,bleiben::V,vera kyrr,лӕууын
1100,warten::V,bíða,ӕнхъӕлмӕ кӕсын
1101,erwarten::V,búast við,ӕнхъӕлмӕ кӕсын
1102,erwarten::V,eiga von á,ӕнхъӕлмӕ кӕсын
1103,suchen::V,leita,агурын
1104,finden::V,finna,ссарын
1105,versuchen::V,reyna,фӕлварын
1106,vorbereiten::V,undirbúa,бацаттæ кæнын
1107,vorbereiten::V,undirbúa,æрæввонг кæнын
1108,lieben::V,elska,уарзын
1109,mögen::V,þykja gott,зæрдæмæ цæуын
1110,mögen::V,falla í geð,зæрдæмæ цæуын
1111,lachen::V,hlæja,худын
1112,rühren::V,snerta,зæрдæ суынгæг кæнын
1113,weinen::V,gráta,кӕуын
1114,schimpfen::V,skammast,æлгъитын
1115,sich ärgern::V,sárna,мæсты кæнын
1116,sich ärgern::V,gremjast,мæсты кæнын
1117,sich fürchten::V,óttast,тæрсын
1118,fürchten::V,óttast,тæрсын
1119,fliehen::V,flýja,лидзын
1120,flüchten::V,strjúka,алидзын
1121,sehen::V,sjá,уынын
1122,anschauen::V,horfa á,акӕсын
1123,ansehen::V,líta á,кӕсын
1124,hören::V,heyra,хъусын
1125,zuhören::V,hlusta,хъусын
1126,probieren::V,smakka,уынын
1127,probieren::V,smakka,аходын
1128,riechen::V,þefa,смудын
1129,fühlen::V,finna til,ӕнкъарын
1130,scheinen::V,virðast,зынын
1131,zu sehen sein::V,vera að sjá,зынын
1132,vernehmen::V,heyra,фехъусын
1133,vernehmen::V,greina,фехъусын
1134,frieren::V,frjósa,сийын
1135,tun::V,gera,кӕнын
1136,können::V,geta,фӕразын
1137,wollen::V,ætla,фӕндын
1138,wollen::V,vilja,фӕндын
1139,anfangen::V,hefja,райдайын
1140,beenden::V,enda,фӕуын
1141,beenden::V,ljúka,фӕуын
1142,aufhören::V,lykta,банцайын
1143,aufhören::V,lykta,фенцайын
1144,gelingen::V,heppnast,бантысын
1145,geraten::V,lukkast,разынын
1146,öffnen::V,opna,гом кӕнын
1147,schließen::V,loka,ӕхгӕнын
1148,stellen::V,láta,ӕвӕрын
1149,stellen::V,setja,ӕвӕрын
1150,setzen::V,láta,сбадын кӕнын
1151,setzen::V,setja,сбадын кӕнын
1152,legen::V,láta,ӕрӕвӕрын
1153,legen::V,leggja,ӕрӕвӕрын
1154,berühren::V,koma við,агайын
1155,verbinden::V,sameina,бӕттын
1156,bedecken::V,hylja,ӕмбӕрзын
1157,aufhängen::V,hengja,ауындзын
1158,aufhängen::V,hengja upp,ауындзын
1159,anzünden::V,kveikja í,ссудзын
1160,aufheben::V,taka upp,сисын
1161,aufheben::V,lyfta upp,сисын
1162,zurücklassen::V,skilja eftir,ныууадзын
1163,verlieren::V,týna,фесафын
1164,verlieren::V,glata,фесафын
1165,fallen lassen::V,missa,ӕрӕппарын
1166,fallen lassen::V,missa,къухтӕй феуӕгъд кӕнын
1167,machen::V,búa til,саразын
1168,herstellen::V,framleiða,сцæттæ кæнын
1169,herstellen::V,framleiða,саразын
1170,bauen::V,smíða,амайын
1171,bauen::V,byggja,амайын
1172,reparieren::V,gera við,æмпъузын
1173,reparieren::V,gera við,цалцæг кæнын
1174,verbessern::V,bæta,фæхуыздæр кæнын
1175,ändern::V,breyta,аивын
1176,graben::V,grafa,къахын
1177,beugen::V,beygja,æркъæдз кæнын
1178,beugen::V,beygja,æртасын кæнын
1179,biegen::V,sveigja,тасын кӕнын
1180,drehen::V,snúa,здухын
1181,wenden::V,snúa,афæлдахын
1182,wenden::V,snúa,рафæлдахын
1183,wenden::V,venda,афæлдахын
1184,wenden::V,venda,рафæлдахын
1185,umdrehen::V,venda,афæлдахын
1186,umdrehen::V,snúa við,афæлдахын
1187,heben::V,hefja,сдарын
1188,heben::V,hefja,схæцын
1189,hochheben::V,lyfta upp,уæлæмæ хæцын
1190,ergreifen::V,grípa,фӕлӕбурын
1191,halten::V,rúma,дарын
1192,halten::V,halda,дарын
1193,drücken::V,þjá,æлхъивын
1194,drücken::V,þjá,хæцын
1195,drücken::V,þrýsta,æлхъивын
1196,drücken::V,þrýsta,хæцын
1197,schieben::V,ýta,схойын
1198,kratzen::V,klóra,хафын
1199,lecken::V,sleikja,сдæрын
1200,beißen::V,bíta,хæцын
1201,abreißen::V,rífa af,ратонын
1202,abreißen::V,rífa frá,ратонын
1203,abschneiden::V,skera af,ралыг кӕнын
1204,abschneiden::V,klippa af,ралыг кӕнын
1205,binden::V,binda,бабӕттын
1206,stecken::V,stinga,ныссадзын
1207,brechen::V,brjóta,асæттын
1208,brechen::V,brjóta,басæттын
1209,brechen::V,brjóta,ныссæттын
1210,klopfen::V,berja,хойын
1211,klopfen::V,berja,гуыпп-гуыпп кæнын
1212,klopfen::V,berja,къуырцц-къуырцц кæнын
1213,klopfen::V,klappa,хойын
1214,klopfen::V,klappa,гуыпп-гуыпп кæнын
1215,klopfen::V,klappa,къуырцц-къуырцц кæнын
1216,hauen::V,berja,цӕвын
1217,hauen::V,berja,нӕмын
1218,hauen::V,höggva,цӕвын
1219,hauen::V,höggva,нӕмын
1220,kleben::V,líma,ныхасын
1221,kleben::V,líma,æндадзын
1222,reiben::V,núa,сӕрфын
1223,reiben::V,núa,хафын
1224,streichen::V,smyrja,байсæрдын
1225,streichen::V,smyrja,сахорын
1226,schleifen::V,slípa,ссын
1227,schleifen::V,slípa,цыргъ кӕнын
1228,schneiden::V,skera,кӕрдын
1229,schneiden::V,klippa,кӕрдын
1230,rütteln::V,skaka,æнкъусын
1231,schütteln::V,hrista,уигъын
1232,schwenken::V,sveifla,тилын
1233,schwenken::V,sveifla,уигъын
1234,schütten::V,hella,ныккӕнын
1235,füllen::V,fylla,байдзаг кæнын
1236,einwickeln::V,vefja inn í,батухын
1237,tragen::V,bera,хӕссын
1238,schleppen::V,draga,ласын
1239,ziehen::V,toga,ласын
1240,ziehen::V,draga,ласын
1241,aufbewahren::V,geyma,æвæрын
1242,werfen::V,kasta,зыввытт кӕнын
1243,fangen::V,grípa,ӕрцахсын
1244,packen::V,þrífa í,рацахсын
1245,verstecken::V,fela,æмбæхсын
1246,verstecken::V,fela,нымæхсын
1247,teilen::V,deila,уарын
1248,schicken::V,senda,ӕрвитын
1249,bringen::V,færa,æрхæссын
1250,bringen::V,færa,æрбахæссын
1251,bringen::V,flytja,æрхæссын
1252,bringen::V,flytja,æрбахæссын
1253,hinzufügen::V,bæta við,ӕфтауын
1254,bekommen::V,hljóta,ссарын
1255,bekommen::V,hljóta,сфæрæз кæнын
1256,bekommen::V,hljóta,самал кæнын
1257,bekommen::V,ná,ссарын
1258,bekommen::V,ná,сфæрæз кæнын
1259,bekommen::V,ná,самал кæнын
1260,erhalten::V,fá,райсын
1261,nehmen::V,taka,райсын
1262,wählen::V,velja,равзарын
1263,auswählen::V,velja úr,авзарын
1264,bewahren::V,gæta,бавæрын
1265,bewahren::V,gæta,нывæрын
1266,bewahren::V,vernda,бавæрын
1267,bewahren::V,vernda,нывæрын
1268,behindern::V,varna,цæлхдур æвæрын
1269,behindern::V,varna,ныхдур æвæрын
1270,behindern::V,varna,къуылымпы кæнын
1271,behindern::V,varna,хъыг дарын
1272,verderben::V,spilla,фесафын
1273,beschädigen::V,skemma,халын
1274,zerbrechen::V,brjóta,асӕттын
1275,zerreißen::V,rífa,аскъуынын
1276,zerreißen::V,rífa sundur,аскъуынын
1277,zerstören::V,rífa niður,фехалын
1278,verbrennen::V,brenna,басудзын
1279,geben::V,gefa,дӕттын
1280,reichen::V,rétta,адæттын
1281,schenken::V,gefa,лæвар кæнын
1282,versprechen::V,lofa,дзырд раттын
1283,versprechen::V,lofa,зӕрдӕ бавӕрын
1284,versprechen::V,heita,дзырд раттын
1285,versprechen::V,heita,зӕрдӕ бавӕрын
1286,wünschen::V,óska,зæрдæ зæгъы
1287,loben::V,lofa,раппӕлын
1288,loben::V,hrósa,раппӕлын
1289,küssen::V,kyssa,пъа кæнын
1290,küssen::V,kyssa,ба кæнын
1291,wiegen::V,rugga,узын
1292,zudecken::V,þekja,бамбӕрзын
1293,zudecken::V,breiða yfir,бамбӕрзын
1294,wecken::V,vekja,райхъал кӕнын
1295,zeigen::V,sýna,амонын
1296,führen::V,leiða,кӕнын
1297,führen::V,leiða,фæкæнын
1298,lehren::V,kenna,ахуыр кæнын
1299,unterrichten::V,fræða,ахуыр кæнын
1300,aufziehen::V,ala upp,хъомыл кӕнын
1301,leiten::V,stjórna,разамынд дӕттын
1302,antreiben::V,hvetja,тагъд кæнын
1303,antreiben::V,hvetja,рог кæнын
1304,lassen::V,láta,кæнын
1305,einladen::V,bjóða heim,ӕрхонын
1306,einladen::V,bjóða heim,ӕрбахонын
1307,vereinigen::V,sameina,баиу кӕнын
1308,besuchen::V,heimsækja,абæрæг кæнын
1309,besuchen::V,heimsækja,бабæрæг кæнын
1310,besuchen::V,heimsækja,бауайын
1311,treffen::V,hitta,фембæлын
1312,sich versammeln::V,safnast saman,æрæмбырд уын
1313,spielen::V,leika sér,хъазын
1314,singen::V,syngja,зарын
1315,tanzen::V,dansa,кафын
1316,sich trennen::V,skiljast,фæйнæрдæм фæцæуын айхæлын
1317,verlassen::V,yfirgefa,ныууадзын
1318,retten::V,bjarga,фервӕзын кӕнын
1319,bewachen::V,gæta,хъахъхъӕнын
1320,bewachen::V,hafa vörð á,хъахъхъӕнын
1321,schützen::V,vernda,хъахъхъӕнын
1322,verteidigen::V,verja,бахизын
1323,sich schlagen::V,slást,хыл кæнын
1324,sich schlagen::V,berjast,хыл кæнын
1325,schießen::V,skjóta,ӕхсын
1326,siegen::V,sigra,басӕттын
1327,siegen::V,sigra,фӕуӕлахиз уӕвын
1328,ärgern::V,ergja,мӕсты кӕнын
1329,ärgern::V,skaprauna,мӕсты кӕнын
1330,schlagen::V,slá,ныццæвын
1331,schlagen::V,lemja,ныццæвын
1332,treten::V,sparka,
1333,stechen::V,stinga,фæрæхойын
1334,stoßen::V,hrinda,риуыгъын
1335,stehlen::V,stela,давын
1336,stören::V,trufla,хъыгдарын
1337,belästigen::V,ónáða,хъыгдарын
1338,verbergen::V,leyna,бамбӕхсын
1339,verbergen::V,leyna,басусӕг кӕнын
1340,täuschen::V,gabba,фӕливын
1341,täuschen::V,gabba,асайын
1342,täuschen::V,blekkja,фӕливын
1343,täuschen::V,blekkja,асайын
1344,betrügen::V,svíkja,асайын
1345,betrügen::V,blekkja,асайын
1346,töten::V,drepa,амарын
1347,wohnen::V,búa,цӕрын
1348,arbeiten::V,vinna,кусын
1349,sammeln::V,safna,æртонын
1350,pflücken::V,tína,тонын
1351,pflücken::V,reyta,тонын
1352,jagen::V,veiða,цуан кæнын
1353,fischen::V,fiska,кæсаг ахсын æнгуырæй
1354,fischen::V,fiska,æнгуыр дарын
1355,fassen::V,veiða,ӕрцахсын
1356,hüten::V,gæta,хизын
1357,hüten::V,vakta,хизын
1358,treiben::V,reka,скъӕрын
1359,anbinden::V,binda við,бабæттын
1360,anbinden::V,binda við,æрбæттын
1361,anbinden::V,binda fast,бабæттын
1362,anbinden::V,binda fast,æрбæттын
1363,füttern::V,fóðra,холлаг дæттын
1364,füttern::V,fóðra,холлаг æвæрын
1365,füttern::V,fóðra,дарын
1366,melken::V,mjólka,дуцын
1367,hacken::V,höggva,кæрдын
1368,hacken::V,höggva,лыгтæ кæнын
1369,gießen::V,hella,бакалын
1370,reifen::V,þroskast,срæгъæд уын
1371,reifen::V,þroskast,сцæттæ уын
1372,zubereiten::V,elda,сцӕттӕ кӕнын
1373,zubereiten::V,tilbúa,сцӕттӕ кӕнын
1374,kochen::V,sjóða,фыцын
1375,backen::V,baka,фыцын
1376,braten::V,steikja,цурын
1377,umrühren::V,hræra í,ахæццæ кæнын
1378,umrühren::V,hræra í,азмæнтын
1379,umrühren::V,hræra í,астауын
1380,stricken::V,prjóna,кæнын
1381,stricken::V,prjóna,бийын
1382,nähen::V,sauma,хуыйын
1383,färben::V,lita,ахорын
1384,reinigen::V,hreinsa,ссыгъдæг кæнын
1385,reinigen::V,hreinsa,ныссыгъдæг кæнын
1386,reinigen::V,hreinsa,ныссæрфын
1387,waschen::V,þvo,ӕхсын
1388,abwischen::V,þerra,сӕрфын
1389,spülen::V,skola,æнхъæвзын
1390,spülen::V,þvo upp,æнхъæвзын
1391,fegen::V,sópa,мӕрзын
1392,fegen::V,hreinsa,мӕрзын
1393,kehren::V,sópa,мӕрзын
1394,baden::V,baða sig,хи найын
1395,sich waschen::V,þvo sér,хи æхсын
1396,ausziehen::V,fara úr,ласын
1397,anziehen::V,fara í,скæнын
1398,sich anziehen::V,klæðast,дзаума скæнын
1399,sich anziehen::V,klæðast,дарæс скæнын
1400,kämmen::V,greiða,ныффасын
1401,kämmen::V,greiða,æрфасын
1402,schmücken::V,prýða,фӕлындын
1403,schmücken::V,skreyta,фӕлындын
1404,sagen::V,segja,зæгъын
1405,sprechen::V,tala,дзурын
1406,reden::V,ræða,ныхас кӕнын
1407,sich unterhalten::V,spjalla,ныхас кæнын
1408,sich unterhalten::V,ræðast við,ныхас кæнын
1409,fragen::V,spyrja,фӕрсын
1410,bitten::V,biðja,курын
1411,erzählen::V,segja frá,радзурын
1412,erzählen::V,segja frá,ратаурæгъ кæнын
1413,mitteilen::V,tilkynna,фехъусын кæнын
1414,nennen::V,nefna,хонын
1415,rufen::V,kalla,сидын
1416,prahlen::V,gorta,ӕппӕлын
