,Concept_ID,av,da
770,hängen::V,базе,hænge
771,werden::V,бахъине,blive
772,passieren::V,лъугьине,ske
773,passieren::V,лъугьине,hænde
774,passieren::V,лъугьа-бахъине,ske
775,passieren::V,лъугьа-бахъине,hænde
776,beginnen::V,байбихьизе,begynde
777,enden::V,лъугӏизе,ende
778,wechseln::V,хиса-басизе,veksle
779,wechseln::V,хисизе,veksle
780,aufgehen[Sonne]::V,баккизе,gå op
781,aufgehen[Sonne]::V,баккизе,stå op
782,untergehen[Sonne]::V,щинкӏизе,gå ned
783,scheinen[Sonne]::V,къалъ-къалъизе,skinne
784,donnern::V,гъугъазе,tordne
785,wehen::V,пуйзе,blæse
786,strömen::V,чвахизе,strømme
787,fließen::V,чвахизе,flyde
788,sich drehen::V,сверизе,dreje sig
789,schwanken::V,хьвагӏезе,vakle
790,schwanken::V,багъа-бачаризе,vakle
791,schwingen::V,щвартӏезе,svinge
792,fallen::V,бортизе,falde
793,brennen::V,рекӏине,brænde
794,rauchen::V,кӏкӏуй буризе,ryge
795,regnen::V,базе,regne
796,gefrieren::V,гӏу́низе,fryse
797,tauen::V,биаризе,tø
798,schmelzen::V,биине,smelte
799,trocknen::V,бакъвазе,tørre
800,sieden::V,гьалдезе,koge
801,faulen::V,махӏцине,rådne
802,verfaulen::V,туризе,rådne
803,reißen::V,бихъизе,briste
804,versinken::V,гъанкъизе,synke
805,versinken::V,гъанкъизе,synke ned
806,vergehen::V,базе,forløbe
807,vergehen::V,бахъизе,forløbe
808,vergehen::V,ине,forløbe
809,erscheinen::V,баккизе,vise sig
810,verschwinden::V,къине,forsvinde
811,verschwinden::V,билизе,forsvinde
812,sinken::V,гӏодо́бе ккезе,synke
813,abnehmen::V,тӏаса камизе,aftage
814,zunehmen::V,гӏемерлъизе,tiltage
815,steigen::V,бахине,stige
816,wachsen::V,кӏодолъизе,gro
817,wachsen::V,кӏодолъизе,vokse
818,glänzen::V,цӏвакизе,glinse
819,funkeln::V,паркъезе,tindre
820,lärmen::V,хъудизе,larme
821,lärmen::V,чӏиргъдизе,larme
822,läuten::V,кьабизе,ringe
823,klingeln::V,кьабизе,ringe
824,klirren::V,зваргъизе,klirre
825,brausen::V,гьалаглъизе,bruse
826,rauschen::V,шуршудизе,suse
827,klingen::V,бахъине,lyde
828,klingen::V,бахъине,klinge
829,bellen::V,гъанчдезе,gø
830,heulen::V,рурудизе,hyle
831,blasen::V,гьохьизе,blæse
832,pfeifen::V,гьещтӏезе,fløjte
833,schreien::V,ахӏизе,skrige
834,schreien::V,ахӏдезе,skrige
835,stöhnen::V,зигардизе,stønne
836,zittern::V,дарран,dirre
837,zittern::V,дарран,skælve
838,zittern::V,гьаргьадизе,dirre
839,zittern::V,гьаргьадизе,skælve
840,leben::V,бетӏербахъизе,leve
841,geboren werden::V,лъугьине,fødes
842,atmen::V,хӏухьел биччазе,ånde
843,trinken::V,гьекъезе,drikke
844,essen::V,квине,spise
845,essen::V,кваназе,spise
846,schlucken::V,кӏкӏвине,synke
847,schlucken::V,къулчӏизе,synke
848,müde werden::V,сваказе,blive træt
849,einschlafen::V,кьижизе,falde i søvn
850,einschlafen::V,гъапуллъизе,falde i søvn
851,schlafen::V,кьижизе,sove
852,aufwachen::V,бигьине,vågne
853,aufstehen::V,бахъине,stå op
854,aufstehen::V,тӏадебахъине,stå op
855,sich erholen::V,хьи бахъизе,komme sig
856,sich erholen::V,хӏалхьи гьабизе,komme sig
857,krank werden::V,унтизе,blive syg
858,krank sein::V,унтизе,være syg
859,schmerzen::V,унтизе,smerte
860,husten::V,хъегӏизе,hoste
861,genesen::V,лъилъизе,komme sig
862,sterben::V,хвезе,dø
863,umkommen::V,гьалаглъизе,omkomme
864,sich bewegen::V,багъаризе,bevæge sig
865,sich bewegen::V,багъаргъизе,bevæge sig
866,sich rühren::V,багъаризе,røre på sig
867,sich erheben::V,тӏадебахъине,rejse sig
868,sich erheben::V,бахъине,rejse sig
869,sich setzen::V,гӏодов чӏезе,sætte sig
870,hinfallen::V,щапизе,
871,laufen::V,хьвадизе,løbe
872,schreiten::V,чӏезе,skride
873,spazierengehen::V,тира-сверизе,gå en tur
874,eilen::V,ракӏхӏалакине,ile
875,eilen::V,дуризе,ile
876,sich beeilen::V,дуризе,skynde sig
877,sich beeilen::V,гӏедегӏизе,skynde sig
878,sausen::V,тӏуризе,suse
879,rennen::V,бекеризе,løbe
880,rennen::V,бекеризе,rende
881,springen::V,кӏанцӏизе,hoppe
882,springen::V,кӏанцӏизе,springe
883,klettern::V,хархадизе,klatre
884,schaukeln::V,гьерщезе,gynge
885,kriechen::V,хъурщизе,krybe
886,schwimmen::V,лъедезе,svømme
887,tauchen::V,букъардизе,dykke
888,rudern::V,хазе,ro
889,fahren::V,ине,køre
890,fliegen::V,боржине,flyve
891,gehen::V,ине,gå
892,weggehen::V,ине,gå bort
893,abfahren::V,къокъине,køre bort
894,anhalten::V,чӏезе,standse
895,anhalten::V,тархъизе,standse
896,anhalten::V,лъалхъизе,standse
897,hineingehen::V,тӏаделъугьине,gå ind
898,eintreten::V,лъугьине,træde ind
899,kommen::V,бачӏине,komme
900,ankommen::V,щвезе,ankomme
901,ankommen::V,тӏадебачӏине,ankomme
902,zurückkommen::V,тадбуссине,komme tilbage
903,zurückkommen::V,тӏадбуссине,komme tilbage
904,bleiben::V,чӏезе,blive
905,bleiben::V,чӏезе,forblive
906,bleiben::V,хутӏизе,blive
907,bleiben::V,хутӏизе,forblive
908,warten::V,чӏезе,vente
909,erwarten::V,балагьизе,vente
910,erwarten::V,балагьизе,afvente
911,suchen::V,балагьизе,søge
912,finden::V,батизе,finde
913,versuchen::V,хӏалбихьизе,forsøge
914,vorbereiten::V,хӏадурлъизабизе,forberede
915,lieben::V,балай бегьизе,elske
916,mögen::V,бокьизе,holde af
917,mögen::V,бокьизе,kunne lide
918,lachen::V,белъизе,le
919,weinen::V,гӏодизе,græde
920,schimpfen::V,гъанчдезе,skænde
921,sich ärgern::V,вагъизе,ærgre sig
922,sich ärgern::V,ццида́хине,ærgre sig
923,sich fürchten::V,хӏинкъизе,være bange
924,fürchten::V,беркъазе,være bange for
925,fürchten::V,хӏинкъа-къазе,være bange for
926,fliehen::V,лъутизе,flygte
927,flüchten::V,лъутизе,flygte
928,sehen::V,бихьизе,se
929,anschauen::V,бертӏамизе,se på
930,anschauen::V,бертӏамизе,betragte
931,anschauen::V,балагьизе,se på
932,anschauen::V,балагьизе,betragte
933,ansehen::V,бала-гъалагьизе,anse
934,hören::V,рагӏизе,høre
935,zuhören::V,гӏенеккизе,høre til
936,probieren::V,кӏалдиб хъва́зе,smage
937,probieren::V,кӏалдиб хъва́зе,smage på
938,probieren::V,чӏамизе,smage
939,probieren::V,чӏамизе,smage på
940,riechen::V,су́нтӏизе,lugte
941,fühlen::V,чӏвазе,føle
942,zu sehen sein::V,бихьизе,synes
943,vernehmen::V,рагӏизе,erfare
944,frieren::V,цӏорозе,fryse
945,tun::V,гьабизе,gøre
946,können::V,кӏвезе,kunne
947,können::V,лъазе,kunne
948,wollen::V,бокьизе,ville
949,anfangen::V,байбихьизе,begynde
950,beenden::V,тӏубазабизе,afslutte
951,beenden::V,лъугӏизабизе,afslutte
952,aufhören::V,бахъизе,ophøre
953,aufhören::V,бахъизе,holde op
954,gelingen::V,бахъизе,lykkes
955,geraten::V,бахъизе,blive
956,öffnen::V,рагьизе,åbne
957,schließen::V,къазе,lukke
958,stellen::V,чӏвазе,stille
959,setzen::V,рекӏинабизе,sætte
960,setzen::V,гӏодор чӏезаризе,sætte
961,legen::V,лъезе,lægge
962,berühren::V,хъвазе,berøre
963,verbinden::V,хьухьине,forbinde
964,verbinden::V,бухьине,forbinde
965,bedecken::V,кквезе,dække
966,bedecken::V,кквезе,bedække
967,aufhängen::V,базе,hænge
968,aufhängen::V,базе,hænge op
969,anzünden::V,бакизе,tænde
970,anzünden::V,бакизе,antænde
971,anzünden::V,рекӏинабизе,tænde
972,anzünden::V,рекӏинабизе,antænde
973,zurücklassen::V,тезе,lade tilbage
974,verlieren::V,билизабизе,miste
975,fallen lassen::V,бортизабизе,tabe
976,fallen lassen::V,бортизабизе,droppe
977,machen::V,гьабизе,gøre
978,herstellen::V,гьабизе,fremstille
979,herstellen::V,хӏадурлъизабизе,fremstille
980,bauen::V,базе,bygge
981,bauen::V,гьабизе,bygge
982,reparieren::V,къачӏазе,reparere
983,verbessern::V,лъикӏлъизабизе,rette
984,verbessern::V,лъикӏлъизабизе,forbedre
985,ändern::V,хисизабизе,ændre
986,graben::V,бухъизе,grave
987,beugen::V,хьетӏизабизе,bøje
988,biegen::V,гьетӏизабизе,bøje
989,drehen::V,тиризабизе,dreje
990,drehen::V,свердизабизе,dreje
991,wenden::V,бегизе,vende
992,umdrehen::V,бегизе,dreje om
993,umdrehen::V,бега-битӏизе,dreje om
994,heben::V,борхизе,hæve
995,hochheben::V,борхалъизабизе,løfte
996,hochheben::V,борхизе,løfte
997,ergreifen::V,кквезе,gribe fat i
998,halten::V,кквезе,holde
999,drücken::V,къазе,trykke
1000,drücken::V,къанцӏу́зе,trykke
1001,drücken::V,къвал ба́зе,trykke
1002,schieben::V,хъилдизе,skyde
1003,schieben::V,хъилдизе,skubbe
1004,kratzen::V,хачазе,klø
1005,kratzen::V,хачазе,kradse
1006,lecken::V,чӏикӏизе,slikke
1007,beißen::V,хӏанчӏизе,bide
1008,beißen::V,хӏанчӏизабизе,bide
1009,abreißen::V,тӏезе,rive af
1010,abreißen::V,тӏезабизе,rive af
1011,abschneiden::V,къотӏизе,skære af
1012,binden::V,бухьине,binde
1013,stecken::V,къазабизе,stikke
1014,brechen::V,бекизе,brække
1015,klopfen::V,дванкезе,banke
1016,hauen::V,базе,hugge
1017,kleben::V,бацӏцӏине,klistre
1018,reiben::V,хачазе,gnide
1019,streichen::V,бахине,smøre
1020,streichen::V,жужазе,smøre
1021,schleifen::V,лъухьизе,slibe
1022,schneiden::V,къотӏизе,skære
1023,schneiden::V,къотӏизе,klippe
1024,rütteln::V,багъа-бачаризабизе,ruske
1025,schütteln::V,кӏобокӏизе,ryste
1026,schwenken::V,гьесадизе,svinge
1027,schwenken::V,хьвагӏезабизе,svinge
1028,schütten::V,тӏезе,hælde
1029,füllen::V,цӏезабизе,fylde
1030,einwickeln::V,жемизе,pakke ind
1031,tragen::V,баччизе,bære
1032,schleppen::V,бехъерхъизе,slæbe
1033,ziehen::V,цӏазе,trække
1034,aufbewahren::V,цӏунизе,opbevare
1035,werfen::V,рехизе,kaste
1036,fangen::V,кквезе,fange
1037,packen::V,кквезе,gribe
1038,verstecken::V,бахчизе,gemme
1039,teilen::V,бикьизе,dele
1040,schicken::V,битӏизе,sende
1041,bringen::V,баччизе,bringe
1042,hinzufügen::V,жубазе,tilføje
1043,bekommen::V,щвезе,få
1044,erhalten::V,щвезе,få
1045,erhalten::V,босизе,få
1046,nehmen::V,босизе,tage
1047,wählen::V,бищизе,vælge
1048,auswählen::V,тӏасабищизе,udvælge
1049,bewahren::V,цӏунизе,bevare
1050,behindern::V,квекӏен гьабизе,hindre
1051,behindern::V,квекӏен гьабизе,forhindre
1052,verderben::V,хвезабизе,ødelægge
1053,beschädigen::V,галгъазабизе,beskadige
1054,zerbrechen::V,щущазабизе,brække itu
1055,zerreißen::V,бихъизе,rive itu
1056,zerstören::V,биххизабизе,ødelægge
1057,verbrennen::V,бухӏизе,brænde
1058,geben::V,кьезе,give
1059,reichen::V,кьезе,række
1060,schenken::V,кьезе,forære
1061,versprechen::V,назру гьабизе,love
1062,wünschen::V,бокьизе,ønske
1063,loben::V,беццизе,rose
1064,loben::V,бецца-бекъизе,rose
1065,küssen::V,баизе,kysse
1066,wiegen::V,чӏучӏадизабизе,vugge
1067,zudecken::V,тӏадбигъине,dække til
1068,wecken::V,бигьинабизе,vække
1069,zeigen::V,бихьизабизе,vise
1070,führen::V,бачине,føre
1071,lehren::V,малъизе,lære
1072,lehren::V,цӏализабизе,lære
1073,unterrichten::V,цӏализабизе,undervise
1074,aufziehen::V,гӏезабизе,opdrage
1075,leiten::V,нухмалъи гьабизе,lede
1076,antreiben::V,гӏедегӏизабизе,skynde på
1077,einladen::V,ахӏизе,indbyde
1078,einladen::V,ахӏизе,invitere
1079,einladen::V,тӏадеахӏизе,indbyde
1080,einladen::V,тӏадеахӏизе,invitere
1081,vereinigen::V,цолъизабизе,forene
1082,besuchen::V,баккизе,besøge
1083,besuchen::V,хьвадизе,besøge
1084,treffen::V,дандчӏвазе,møde
1085,sich versammeln::V,данделъизе,forsamles
1086,sich versammeln::V,бакӏаризе,forsamles
1087,spielen::V,басандизе,lege
1088,spielen::V,басандизе,spille
1089,singen::V,ахӏизе,synge
1090,tanzen::V,кьурдизе,danse
1091,sich trennen::V,батӏалъизе,skilles
1092,verlassen::V,тезе,forlade
1093,verlassen::V,рехунтезе,forlade
1094,retten::V,хвасар гьабизе,redde
1095,retten::V,хвасарлъизабизе,redde
1096,bewachen::V,цӏунизе,bevogte
1097,schützen::V,цӏунизе,skærme
1098,schützen::V,цӏунизе,beskytte
1099,verteidigen::V,цӏунизе,forsvare
1100,sich schlagen::V,багъизе,slås
1101,schießen::V,речӏчӏизе,skyde
1102,siegen::V,бергьине,sejre
1103,ärgern::V,вагъизавизе,ærgre
1104,schlagen::V,кьабизе,slå
1105,treten::V,мал тункизе,sparke
1106,stechen::V,къазабизе,stikke
1107,stoßen::V,тункизе,støde
1108,stoßen::V,хъилдизе,støde
1109,stehlen::V,щинкӏизабизе,stjæle
1110,stören::V,квекӏен гьабизе,forstyrre
1111,stören::V,татубахъи гьабизе,forstyrre
1112,belästigen::V,рахӏатхвезабизе,genere
1113,belästigen::V,рахӏатхвезабизе,ulejlige
1114,verbergen::V,бахчизе,skjule
1115,verbergen::V,балъго тезе,skjule
1116,täuschen::V,божуда рекӏкӏ гьабизе,villede
1117,täuschen::V,гуккизе,villede
1118,betrügen::V,хӏилла гьабизе,bedrage
1119,betrügen::V,сандирахълъи гьабизе,bedrage
1120,töten::V,чӏвазе,dræbe
1121,wohnen::V,яшав гьабизе,bo
1122,arbeiten::V,хӏалтӏизе,arbejde
1123,sammeln::V,бакӏаризе,samle
1124,pflücken::V,бетӏизе,plukke
1125,jagen::V,чан гьабизе,jage
1126,fischen::V,ччугӏа кквезе,fiske
1127,fassen::V,кквезе,fange
1128,hüten::V,кваназабизе,vogte
1129,treiben::V,гъезе,drive
1130,anbinden::V,бухьине,binde fast
1131,füttern::V,кваназабизе,fodre
1132,melken::V,бечӏчӏизе,malke
1133,hacken::V,чӏвазе,hakke
1134,gießen::V,лъалъазе,hælde
1135,reifen::V,барщизе,modne
1136,zubereiten::V,бежа-белъине,tilberede
1137,kochen::V,белъине,koge
1138,backen::V,базе,bage
1139,braten::V,бежизе,stege
1140,umrühren::V,багъаризе,røre om
1141,stricken::V,хьухьине,strikke
1142,nähen::V,букъизе,sy
1143,färben::V,кьер гьабизе,farve
1144,reinigen::V,бацӏцӏине,rense
1145,reinigen::V,бацӏцӏине,gøre ren
1146,waschen::V,чуризе,vaske
1147,abwischen::V,бацӏцӏине,tørre af
1148,spülen::V,хулизе,skylle
1149,fegen::V,лъухьизе,feje
1150,kehren::V,лъухьизе,feje
1151,baden::V,чордезе,bade
1152,ausziehen::V,бахъизе,tage af
1153,anziehen::V,ретӏине,tage på
1154,sich anziehen::V,ретӏине,klæde sig på
1155,kämmen::V,хазе,rede
1156,kämmen::V,хазе,frisere
1157,schmücken::V,чӏухӏизабизе,pynte
1158,schmücken::V,чӏухӏизабизе,smykke
1159,sagen::V,бицине,sige
1160,sprechen::V,бицине,snakke
1161,reden::V,гаргадизе,tale
1162,reden::V,гаргадизе,snakke
1163,sich unterhalten::V,гаргадизе,snakke sammen
1164,fragen::V,цӏехезе,spørge
1165,fragen::V,гьикъизе,spørge
1166,bitten::V,гьаризе,bede
1167,erzählen::V,бицине,berette
1168,erzählen::V,бицине,fortælle
1169,mitteilen::V,лъазабизе,meddele
1170,nennen::V,цӏар лъезе,nævne
1171,rufen::V,ахӏизе,råbe
1172,prahlen::V,беццаризе,prale
1173,übersetzen::V,буссинабизе,oversætte
1174,denken::V,ургъизе,tænke
1175,glauben::V,божизе,tro
1176,bemerken::V,берречӏчӏизе,bemærke
1177,bemerken::V,берречӏчӏизе,lægge mærke til
1178,erkennen::V,лъазе,genkende
1179,erkennen::V,батӏаго бахъизе,genkende
1180,begreifen::V,бичӏчӏизе,begribe
1181,lernen::V,цӏализе,lære
1182,wissen::V,лъазе,vide
1183,sich erinnern an::V,ракӏалде щвезе,mindes
1184,sich erinnern an::V,ракӏалде щвезе,huske på
1185,vergessen::V,кӏочене,glemme
1186,messen::V,борцине,måle
1187,zählen::V,рикӏкӏине,tælle
1188,rechnen::V,рикӏкӏине,regne
1189,lesen::V,цӏализе,læse
1190,malen::V,бахъизе,male
1191,zeichnen::V,бахъизе,tegne
1192,schreiben::V,хъвазе,skrive
1193,besitzen::V,щвезе,eje
1194,besitzen::V,щвезе,besidde
1195,besitzen::V,бу́кӏине,eje
1196,besitzen::V,бу́кӏине,besidde
1197,kaufen::V,босизе,købe
1198,verkaufen::V,бичизе,sælge
1199,bezahlen::V,кьезе,betale
1200,zahlen::V,кьезе,betale
1201,ertragen::V,баччизе,tåle
1202,ertragen::V,баччизе,udholde
1203,Auge::N,,øje
1204,Sehne::N,,sene
1205,Funke::N,,gnist
1206,Moor::N,,mose
1207,Elch::N,,elg
1208,Beere::N,,bær
1209,Gedächtnis::N,,hukommelse
1210,Ton::N,,tone
1211,Winkel::N,,vinkel
1212,Menge::N,,mængde
1213,Stütze::N,,støtte
1214,Figur::N,,figur
1215,Schuh::N,,sko
1216,Schnur::N,,snor
1217,Leine::N,,snor
1218,Geschäft::N,,forretning
1219,voll::A,,fuld
1220,lange::ADV,,længe
1221,später::ADV,,senere
1222,nicht::ADV,,ikke
1223,schon::ADV,,alt
1224,schon::ADV,,allerede
1225,durch::PRP,,gennem
1226,durch::PRP,,igennem
1227,alles::PRN,,alt
1228,rühren::V,,røre
1229,scheinen::V,,synes
1230,aufheben::V,,løfte
1231,aufheben::V,,tage op
1232,lassen::V,,få til at
1233,sich waschen::V,,vaske sig
1234,verstehen::V,,forstå
1235,beherrschen::V,,beherske
