,Concept_ID,os,sv
774,linker::A,галиу,vänster
775,rechter::A,рахиз,höger
776,anderer::A,иннӕ,annan
777,anderer::A,ӕндӕр,annan
778,erster::A,фыццаг,första
779,erster::A,фыццӕгӕм,första
780,zweiter::A,дыккаг,andra
781,zweiter::A,дыккæгæм,andra
782,dritter::A,æртыккаг,tredje
783,dritter::A,æртыккæгæм,tredje
784,letzter::A,фӕстаг,sist
785,allein::ADV,иунæг,allena
786,auf einmal::ADV,уайтагъд,på en gång
787,auf einmal::ADV,æвиппайды,på en gång
788,auf einmal::ADV,æваст,på en gång
789,zusammen::ADV,иумӕ,tillsammans
790,lange::ADV,бирæ рæстæг,länge
791,plötzlich::ADV,æвиппайды,plötsligt
792,plötzlich::ADV,æваст,plötsligt
793,sofort::ADV,уыцы сахат,strax
794,sofort::ADV,уыцы сахат,genast
795,sofort::ADV,уайтагъд,strax
796,sofort::ADV,уайтагъд,genast
797,später::ADV,фæстæдæр,senare
798,jetzt::ADV,ныр,nu
799,heute::ADV,абон,i dag
800,morgen::ADV,райсом,i morgon
801,bald::ADV,тагъд,snart
802,bald::ADV,рæхджы,snart
803,dann::ADV,стæй,då
804,gestern::ADV,знон,i går
805,einst::ADV,кӕддӕр,en gång
806,damals::ADV,уæд,då
807,damals::ADV,уæд,den gången
808,danach::ADV,стæй,därefter
809,danach::ADV,уый фæстæ,därefter
810,vorher::ADV,раздæр,före
811,vorher::ADV,раздæр,förut
812,zuerst::ADV,фыццаг,först
813,einmal::ADV,иу хатт,en gång
814,manchmal::ADV,хатт,ibland
815,oft::ADV,арæх,ofta
816,immer::ADV,ӕдзух,alltid
817,niemals::ADV,никуы,aldrig
818,niemals::ADV,никæд,aldrig
819,hier::ADV,ам,här
820,hierhin::ADV,ардӕм,hit
821,von hier::ADV,ардыгæй,härifrån
822,dort::ADV,уым,där
823,dorthin::ADV,уырдӕм,dit
824,geradeaus::ADV,æргом,rätt fram
825,vorwärts::ADV,размӕ,fram
826,vorwärts::ADV,размӕ,framåt
827,rückwärts::ADV,фӕстӕмӕ,baklänges
828,zurück::ADV,фӕстӕмӕ,tillbaka
829,unten::ADV,дæлæ,nere
830,unten::ADV,дæлæ,nedanför
831,unten::ADV,дæлейы,nere
832,unten::ADV,дæлейы,nedanför
833,unten::ADV,бынæй,nere
834,unten::ADV,бынæй,nedanför
835,hinab::ADV,дӕлӕмӕ,ned
836,hinab::ADV,дӕлӕмӕ,nedåt
837,hinab::ADV,уырдыгмӕ,ned
838,hinab::ADV,уырдыгмӕ,nedåt
839,oben::ADV,уӕле,ovan
840,oben::ADV,уӕле,ovanpå
841,hinauf::ADV,уӕлӕмӕ,upp
842,hinauf::ADV,уӕлӕмӕ,uppåt
843,überall::ADV,алыран,överallt
844,überall::ADV,алкæм,överallt
845,überall::ADV,кæмдæриддæр,överallt
846,nicht::ADV,нӕ,ej
847,nicht::ADV,нӕ,inte
848,ein wenig::ADV,чысыл,litet
849,kaum::ADV,цъус,knappt
850,kaum::ADV,цъус,knappast
851,sehr::ADV,тынг,mycket
852,sehr::ADV,иттӕг,mycket
853,so::ADV,афтӕ,så
854,noch::ADV,ма,än
855,noch::ADV,ма,ännu
856,nur::ADV,канд,bara
857,nur::ADV,канд,endast
858,nur::ADV,ӕрмӕст,bara
859,nur::ADV,ӕрмӕст,endast
860,schon::ADV,нырид,redan
861,wieder::ADV,ногӕй,åter
862,vergebens::ADV,дзæгъæлы,förgäves
863,vergebens::ADV,уæгъды,förgäves
864,vergebens::ADV,æнæхъуаджы,förgäves
865,vor::PRP,разы,utanför
866,hinter::PRP,фӕстӕ,bakom
867,unter::PRP,бын,under
868,durch::PRP,æхсæнты,genom
869,durch::PRP,æхсæнты,igenom
870,neben::PRP,цур,bredvid
871,neben::PRP,цур,vid sidan av
872,zwischen::PRP,астӕу,mellan
873,wegen::PRP,тыххай,på grund av
874,dies::PRN,ай,detta
875,das::PRN,уый,det
876,alles::PRN,алцы,allt
877,alles::PRN,æппæтдæр,allt
878,alles::PRN,иууылдӕр,allt
879,ich::PRN,æз,jag
880,du::PRN,ды,du
881,er::PRN,уый,han
882,wir::PRN,мах,vi
883,ihr::PRN,сымах,ni
884,sie::PRN,уыдон,de
885,was::FPRN,цы,vad
886,wer::FPRN,чи,vem
887,wo::FADV,кӕм,var
888,wohin::FADV,кӕдӕм,vart
889,wie::FADV,куыд,hur
890,warum::FADV,цӕмӕн,varför
891,wieviel::FNUM,цал,hur mycket
892,eins::NUM,иу,en
893,eins::NUM,иу,ett
894,zwei::NUM,дыууӕ,två
895,drei::NUM,ӕртӕ,tre
896,vier::NUM,цыппар,fyra
897,fünf::NUM,фондз,fem
898,sechs::NUM,ӕхсӕз,sex
899,sieben::NUM,авд,sju
900,acht::NUM,аст,åtta
901,neun::NUM,фараст,nio
902,zehn::NUM,дӕс,tio
903,elf::NUM,иуæндæс,elva
904,zwölf::NUM,дыууадæс,tolv
905,zwanzig::NUM,дыууын,tjugo
906,dreißig::NUM,æртын,trettio
907,dreißig::NUM,дæсæмæссæдз,trettio
908,vierzig::NUM,цыппор,fyrtio
909,vierzig::NUM,цыппур,fyrtio
910,vierzig::NUM,дыууиссæдзы,fyrtio
911,fünfzig::NUM,фӕндзай,femtio
912,sechzig::NUM,æхсай,sextio
913,sechzig::NUM,æртиссæдзы,sextio
914,siebzig::NUM,æвдай,sjuttio
915,siebzig::NUM,дæс æмæ æртиссæдзы,sjuttio
916,achtzig::NUM,цыппарыссæдзы,åttio
917,achtzig::NUM,æстай,åttio
918,neunzig::NUM,нæуæдз,nittio
919,neunzig::NUM,дæс æмæ цыппарыссæдзы,nittio
920,hundert::NUM,сӕдӕ,hundra
921,tausend::NUM,мин,tusen
922,und::CNJ,ӕмӕ,och
923,oder::CNJ,кӕнӕ,eller
924,stehen::V,лӕууын,stå
925,sitzen::V,бадын,sitta
926,liegen::V,хуыссын,ligga
927,hängen::V,ауыгъд уын,hänga
928,werden::V,суӕвын,bli
929,passieren::V,æрцæуын,ske
930,passieren::V,æрцæуын,hända
931,beginnen::V,райдайын,börja
932,enden::V,фæуын,ända
933,wechseln::V,ивын,växla
934,aufgehen[Sonne]::V,скæсын,gå upp
935,untergehen[Sonne]::V, аныгуылын,gå ned
936,scheinen[Sonne]::V,рухс кӕнын,skina
937,donnern::V,нæрын,dundra
938,wehen::V,дымын,blåsa
939,strömen::V,кӕлын,forsa
940,strömen::V,кӕлын,strömma
941,fließen::V,цæуын,flyta
942,fließen::V,уайын,flyta
943,fließen::V,кæлын,flyta
944,sich drehen::V,зилын,snurra
945,schwanken::V,æнкъуысын,vackla
946,schwingen::V,æнкъуысын,svinga
947,schwingen::V,змæлын,svinga
948,fallen::V,хауын,falla
949,brennen::V,судзын,brinna
950,rauchen::V,фæздæг кæнын,ryka
951,regnen::V,уарын,regna
952,gefrieren::V,сӕлын,frysa
953,tauen::V,стайын,töa
954,schmelzen::V,тайын,smälta
955,trocknen::V,хус кæнын,torka
956,sieden::V,фыцын,koka
957,sieden::V,фыцын,sjuda
958,faulen::V,ӕмбийын,ruttna
959,verfaulen::V,бамбийын,ruttna
960,reißen::V,скъуийын,brista
961,versinken::V,дӕлдон_кӕнын,sjunka
962,vergehen::V,аивгъуийын,förgå
963,erscheinen::V,разынын,synas
964,erscheinen::V,разынын,visa sig
965,verschwinden::V,фæтары уын,försvinna
966,verschwinden::V,фæдæлдзæх уын,försvinna
967,verschwinden::V,фесæфын,försvinna
968,verschwinden::V,æрбайсæфын,försvinna
969,sinken::V,дæлæмæ æрхауын,sjunka
970,abnehmen::V,фæкъаддæр уын,avta
971,abnehmen::V,фæкъаддæр уын,minskas
972,abnehmen::V,фæцух уын,avta
973,abnehmen::V,фæцух уын,minskas
974,zunehmen::V,фæфылдæр уын,tilltaga
975,zunehmen::V,сбирæ уын,tilltaga
976,zunehmen::V,сахадын,tilltaga
977,steigen::V,сыстын,stiga
978,wachsen::V,рӕзын,växa
979,glänzen::V,ӕрттивын,glimma
980,funkeln::V,тыбар-тыбур_кӕнын,tindra
981,funkeln::V,тыбар-тыбур_кӕнын,gnistra
982,lärmen::V,хъæлæба кæнын,bråka
983,lärmen::V,хъæлæба кæнын,väsnas
984,läuten::V,цæгъдын,ringa
985,klingeln::V,цæгъдын,ringa
986,klirren::V,дзыгъал-мыгъул кæнын,klirra
987,klirren::V,дзæгъ-дзæгъ кæнын,klirra
988,brausen::V,абухын,brusa
989,klingen::V,зæлын,låta
990,klingen::V,зæлын,klinga
991,klingen::V,азæлын,låta
992,klingen::V,азæлын,klinga
993,klingen::V,хъуысын,låta
994,klingen::V,хъуысын,klinga
995,bellen::V,рæйын,skälla
996,heulen::V,ниуын,yla
997,heulen::V,ниуын,tjuta
998,blasen::V,фу кӕнын,blåsa
999,pfeifen::V,æхситт кæнын,vissla
1000,pfeifen::V,къуыззитт кæнын,vissla
1001,schreien::V,хъӕр кӕнын,skrika
1002,stöhnen::V,хъæрзын,stöna
1003,stöhnen::V,дзыназын,stöna
1004,zittern::V,ризын,darra
1005,zittern::V,ризын,skälva
1006,leben::V,цӕрын,leva
1007,geboren werden::V,райгуырын,födas
1008,atmen::V,улӕфын,andas
1009,trinken::V,нуазын,dricka
1010,essen::V,хӕрын,äta
1011,schlucken::V,ныхъуырын,svälja
1012,müde werden::V,бафæллайын,tröttna
1013,müde werden::V,бафæлмæцын,tröttna
1014,müde werden::V,сфæлмæцын,tröttna
1015,einschlafen::V,бафынæй уын,somna
1016,schlafen::V,хуыссын,sova
1017,schlafen::V,фынӕй кӕнын,sova
1018,aufwachen::V,райхъал уын,vakna
1019,aufstehen::V,стын,stiga upp
1020,sich erholen::V,фæллад уадзын,repa sig
1021,sich erholen::V,фæллад уадзын,hämta sig
1022,sich erholen::V,улæфын,repa sig
1023,sich erholen::V,улæфын,hämta sig
1024,krank werden::V,фӕрынчын уын,insjukna
1025,krank sein::V,сӕйын,vara sjuk
1026,schmerzen::V,риссын,smärta
1027,schmerzen::V,риссын,göra ont
1028,husten::V,хуыфын,hosta
1029,genesen::V,сдзæбæх уын,tillfriskna
1030,genesen::V,рандидзын,tillfriskna
1031,genesen::V,сæндидзын,tillfriskna
1032,sterben::V,мӕлын,dö
1033,umkommen::V,фесæфын,omkomma
1034,umkommen::V,байсæфын,omkomma
1035,umkommen::V,бабын уын,omkomma
1036,umkommen::V,мард фæуын,omkomma
1037,sich bewegen::V,тæлфын,röra sig
1038,sich bewegen::V,цæуын,röra sig
1039,sich rühren::V,змӕлын,röra på sig
1040,sich erheben::V,стын,resa sig
1041,sich setzen::V,сбадын,sätta sig
1042,hinfallen::V,ӕрхауын,falla omkull
1043,laufen::V,цӕуын,löpa
1044,laufen::V,рацу-бацу_кӕнын,löpa
1045,schreiten::V,къахдзæф кæнын,skrida
1046,schreiten::V,санчъех кæнын,skrida
1047,schreiten::V,цæуын,skrida
1048,spazierengehen::V,озер кæнын,promenera
1049,spazierengehen::V,тезгъо кæнын,promenera
1050,eilen::V,тагъд кæнын,ila
1051,eilen::V,тындзын,ila
1052,sich beeilen::V,тагъд кæнын,skynda sig
1053,sich beeilen::V,тындзын,skynda sig
1054,sausen::V,уайын,susa
1055,sausen::V,тæхын,susa
1056,rennen::V,згъорын,löpa
1057,rennen::V,згъорын,springa
1058,springen::V,гæпп кæнын,hoppa
1059,springen::V,сæррæтт кæнын,hoppa
1060,springen::V,лиуырын,hoppa
1061,klettern::V,хилын,klättra
1062,schaukeln::V,хецъро кæнын,gunga
1063,schaukeln::V,херыйыл бадын,gunga
1064,kriechen::V,бырын,kräla
1065,schwimmen::V,ленк кӕнын,simma
1066,tauchen::V,ныгъуылын,dyka
1067,rudern::V,бæлæгъ тæрын,ro
1068,rudern::V,чема тæрын,ro
1069,fahren::V,цӕуын,köra
1070,fliegen::V,тӕхын,flyga
1071,gehen::V,цӕуын,gå
1072,weggehen::V,ацӕуын,gå bort
1073,abfahren::V,араст уын,resa
1074,abfahren::V,араст уын,avresa
1075,anhalten::V,æрлæууын,stanna
1076,hineingehen::V,мидæмæ цæуын,gå in
1077,eintreten::V,бацӕуын,träda in
1078,kommen::V,æрцæуын,komma
1079,ankommen::V,æрцæуын,ankomma
1080,zurückkommen::V,раздæхын,återkomma
1081,zurückkommen::V,фæстæмæ_раздæхын,återkomma
1082,zurückkommen::V,æрбаздæхын,återkomma
1083,zurückkommen::V,аздæхын,återkomma
1084,bleiben::V,лӕууын,bli
1085,bleiben::V,лӕууын,förbli
1086,warten::V,ӕнхъӕлмӕ кӕсын,vänta
1087,erwarten::V,ӕнхъӕлмӕ кӕсын,vänta
1088,suchen::V,агурын,leta
1089,finden::V,ссарын,finna
1090,versuchen::V,фӕлварын,försöka
1091,vorbereiten::V,бацаттæ кæнын,förbereda
1092,vorbereiten::V,æрæввонг кæнын,förbereda
1093,lieben::V,уарзын,älska
1094,mögen::V,зæрдæмæ цæуын,tycka om
1095,lachen::V,худын,skratta
1096,rühren::V,зæрдæ суынгæг кæнын,röra
1097,weinen::V,кӕуын,gråta
1098,schimpfen::V,æлгъитын,skälla
1099,sich ärgern::V,мæсты кæнын,förargas
1100,sich fürchten::V,тæрсын,vara rädd
1101,fürchten::V,тæрсын,frukta
1102,fliehen::V,лидзын,fly
1103,fliehen::V,лидзын,rymma
1104,flüchten::V,алидзын,fly
1105,sehen::V,уынын,se
1106,anschauen::V,акӕсын,se på
1107,anschauen::V,акӕсын,betrakta
1108,ansehen::V,кӕсын,åse
1109,hören::V,хъусын,höra
1110,zuhören::V,хъусын,höra på
1111,zuhören::V,хъусын,lyssna till
1112,probieren::V,уынын,smaka
1113,probieren::V,уынын,smaka på
1114,probieren::V,аходын,smaka
1115,probieren::V,аходын,smaka på
1116,riechen::V,смудын,lukta
1117,fühlen::V,ӕнкъарын,känna
1118,scheinen::V,зынын,verka
1119,scheinen::V,зынын,tyckas
1120,zu sehen sein::V,зынын,synas
1121,zu sehen sein::V,зынын,kunna ses
1122,vernehmen::V,фехъусын,få veta
1123,vernehmen::V,фехъусын,förnimma
1124,frieren::V,сийын,frysa
1125,tun::V,кӕнын,göra
1126,können::V,фӕразын,kunna
1127,wollen::V,фӕндын,vilja
1128,anfangen::V,райдайын,börja
1129,beenden::V,фӕуын,avsluta
1130,aufhören::V,банцайын,sluta
1131,aufhören::V,банцайын,upphöra
1132,aufhören::V,фенцайын,sluta
1133,aufhören::V,фенцайын,upphöra
1134,gelingen::V,бантысын,lyckas
1135,geraten::V,разынын,bli
1136,öffnen::V,гом кӕнын,öppna
1137,schließen::V,ӕхгӕнын,låsa
1138,schließen::V,ӕхгӕнын,stänga
1139,stellen::V,ӕвӕрын,ställa
1140,setzen::V,сбадын кӕнын,sätta
1141,legen::V,ӕрӕвӕрын,lägga
1142,berühren::V,агайын,beröra
1143,verbinden::V,бӕттын,förbinda
1144,bedecken::V,ӕмбӕрзын,täcka
1145,bedecken::V,ӕмбӕрзын,betäcka
1146,aufhängen::V,ауындзын,hänga
1147,aufhängen::V,ауындзын,hänga upp
1148,anzünden::V,ссудзын,tända
1149,anzünden::V,ссудзын,antända
1150,anzünden::V,ссудзын,tända på
1151,aufheben::V,сисын,lyfta
1152,zurücklassen::V,ныууадзын,lämna
1153,zurücklassen::V,ныууадзын,efterlämna
1154,verlieren::V,фесафын,mista
1155,verlieren::V,фесафын,förlora
1156,fallen lassen::V,ӕрӕппарын,tappa
1157,fallen lassen::V,ӕрӕппарын,släppa
1158,fallen lassen::V,къухтӕй феуӕгъд кӕнын,tappa
1159,fallen lassen::V,къухтӕй феуӕгъд кӕнын,släppa
1160,machen::V,саразын,göra
1161,herstellen::V,сцæттæ кæнын,tillverka
1162,herstellen::V,сцæттæ кæнын,framställa
1163,herstellen::V,саразын,tillverka
1164,herstellen::V,саразын,framställa
1165,bauen::V,амайын,bygga
1166,reparieren::V,æмпъузын,reparera
1167,reparieren::V,цалцæг кæнын,reparera
1168,verbessern::V,фæхуыздæр кæнын,rätta
1169,verbessern::V,фæхуыздæр кæнын,förbättra
1170,ändern::V,аивын,ändra
1171,ändern::V,аивын,förändra
1172,graben::V,къахын,gräva
1173,beugen::V,æркъæдз кæнын,böja
1174,beugen::V,æртасын кæнын,böja
1175,biegen::V,тасын кӕнын,böja
1176,biegen::V,тасын кӕнын,kröka
1177,drehen::V,здухын,vrida
1178,wenden::V,афæлдахын,vända
1179,wenden::V,рафæлдахын,vända
1180,umdrehen::V,афæлдахын,vrida om
1181,heben::V,сдарын,häva
1182,heben::V,схæцын,häva
1183,hochheben::V,уæлæмæ хæцын,lyfta
1184,ergreifen::V,фӕлӕбурын,gripa
1185,halten::V,дарын,hålla
1186,drücken::V,æлхъивын,trycka
1187,drücken::V,хæцын,trycka
1188,schieben::V,схойын,skjuta
1189,kratzen::V,хафын,riva
1190,kratzen::V,хафын,skrapa
1191,lecken::V,сдæрын,slicka
1192,beißen::V,хæцын,bita
1193,abreißen::V,ратонын,slita_av
1194,abreißen::V,ратонын,riva_av
1195,abschneiden::V,ралыг кӕнын,skära av
1196,binden::V,бабӕттын,binda
1197,stecken::V,ныссадзын,sticka
1198,brechen::V,асæттын,bryta
1199,brechen::V,асæттын,brista
1200,brechen::V,басæттын,bryta
1201,brechen::V,басæттын,brista
1202,brechen::V,ныссæттын,bryta
1203,brechen::V,ныссæттын,brista
1204,klopfen::V,хойын,banka
1205,klopfen::V,хойын,klappa
1206,klopfen::V,гуыпп-гуыпп кæнын,banka
1207,klopfen::V,гуыпп-гуыпп кæнын,klappa
1208,klopfen::V,къуырцц-къуырцц кæнын,banka
1209,klopfen::V,къуырцц-къуырцц кæнын,klappa
1210,hauen::V,цӕвын,hugga
1211,hauen::V,нӕмын,hugga
1212,kleben::V,ныхасын,klistra
1213,kleben::V,æндадзын,klistra
1214,reiben::V,сӕрфын,gnida
1215,reiben::V,хафын,gnida
1216,streichen::V,байсæрдын,smörja
1217,streichen::V,сахорын,smörja
1218,schleifen::V,ссын,slipa
1219,schleifen::V,цыргъ кӕнын,slipa
1220,schneiden::V,кӕрдын,skära
1221,schneiden::V,кӕрдын,klippa
1222,rütteln::V,æнкъусын,skaka
1223,schütteln::V,уигъын,rista
1224,schwenken::V,тилын,svänga
1225,schwenken::V,уигъын,svänga
1226,schütten::V,ныккӕнын,hälla
1227,füllen::V,байдзаг кæнын,fylla
1228,einwickeln::V,батухын,slå in
1229,einwickeln::V,батухын,veckla in
1230,tragen::V,хӕссын,bära
1231,schleppen::V,ласын,släpa
1232,ziehen::V,ласын,dra
1233,aufbewahren::V,æвæрын,förvara
1234,aufbewahren::V,æвæрын,ta vara på
1235,werfen::V,зыввытт кӕнын,kasta
1236,fangen::V,ӕрцахсын,fånga
1237,packen::V,рацахсын,gripa
1238,packen::V,рацахсын,gripa tag
1239,verstecken::V,æмбæхсын,gömma
1240,verstecken::V,нымæхсын,gömma
1241,teilen::V,уарын,dela
1242,schicken::V,ӕрвитын,skicka
1243,bringen::V,æрхæссын,bringa
1244,bringen::V,æрбахæссын,bringa
1245,hinzufügen::V,ӕфтауын,tillägga
1246,bekommen::V,ссарын,få
1247,bekommen::V,ссарын,erhålla
1248,bekommen::V,сфæрæз кæнын,få
1249,bekommen::V,сфæрæз кæнын,erhålla
1250,bekommen::V,самал кæнын,få
1251,bekommen::V,самал кæнын,erhålla
1252,erhalten::V,райсын,få
1253,erhalten::V,райсын,erhålla
1254,nehmen::V,райсын,ta
1255,nehmen::V,райсын,taga
1256,wählen::V,равзарын,välja
1257,auswählen::V,авзарын,utvälja
1258,bewahren::V,бавæрын,bevara
1259,bewahren::V,нывæрын,bevara
1260,behindern::V,цæлхдур æвæрын,hindra
1261,behindern::V,цæлхдур æвæрын,förhindra
1262,behindern::V,ныхдур æвæрын,hindra
1263,behindern::V,ныхдур æвæрын,förhindra
1264,behindern::V,къуылымпы кæнын,hindra
1265,behindern::V,къуылымпы кæнын,förhindra
1266,behindern::V,хъыг дарын,hindra
1267,behindern::V,хъыг дарын,förhindra
1268,verderben::V,фесафын,förstöra
1269,beschädigen::V,халын,skada
1270,zerbrechen::V,асӕттын,bryta isär
1271,zerbrechen::V,асӕттын,bryta sönder
1272,zerreißen::V,аскъуынын,riva sönder
1273,zerreißen::V,аскъуынын,slita sönder
1274,zerstören::V,фехалын,förstöra
1275,verbrennen::V,басудзын,bränna
1276,verbrennen::V,басудзын,bränna upp
1277,geben::V,дӕттын,ge
1278,reichen::V,адæттын,räcka
1279,schenken::V,лæвар кæнын,skänka
1280,versprechen::V,дзырд раттын,lova
1281,versprechen::V,зӕрдӕ бавӕрын,lova
1282,wünschen::V,зæрдæ зæгъы,önska
1283,loben::V,раппӕлын,lova
1284,loben::V,раппӕлын,beröma
1285,küssen::V,пъа кæнын,pussa
1286,küssen::V,ба кæнын,pussa
1287,wiegen::V,узын,vagga
1288,zudecken::V,бамбӕрзын,täcka
1289,wecken::V,райхъал кӕнын,väcka
1290,zeigen::V,амонын,visa
1291,führen::V,кӕнын,föra
1292,führen::V,фæкæнын,föra
1293,lehren::V,ахуыр кæнын,lära
1294,unterrichten::V,ахуыр кæнын,undervisa
1295,aufziehen::V,хъомыл кӕнын,uppfostra
1296,leiten::V,разамынд дӕттын,leda
1297,antreiben::V,тагъд кæнын,driva på
1298,antreiben::V,рог кæнын,driva på
1299,lassen::V,кæнын,få att
1300,einladen::V,ӕрхонын,bjuda
1301,einladen::V,ӕрхонын,inbjuda
1302,einladen::V,ӕрбахонын,bjuda
1303,einladen::V,ӕрбахонын,inbjuda
1304,vereinigen::V,баиу кӕнын,förena
1305,besuchen::V,абæрæг кæнын,besöka
1306,besuchen::V,бабæрæг кæнын,besöka
1307,besuchen::V,бауайын,besöka
1308,treffen::V,фембæлын,möta
1309,treffen::V,фембæлын,träffa
1310,sich versammeln::V,æрæмбырд уын,församla sig
1311,spielen::V,хъазын,leka
1312,spielen::V,хъазын,spela
1313,singen::V,зарын,sjunga
1314,tanzen::V,кафын,dansa
1315,sich trennen::V,фæйнæрдæм фæцæуын айхæлын,skiljas
1316,verlassen::V,ныууадзын,lämna
1317,verlassen::V,ныууадзын,överge
1318,retten::V,фервӕзын кӕнын,rädda
1319,bewachen::V,хъахъхъӕнын,bevaka
1320,schützen::V,хъахъхъӕнын,skydda
1321,schützen::V,хъахъхъӕнын,beskydda
1322,verteidigen::V,бахизын,försvara
1323,sich schlagen::V,хыл кæнын,slåss
1324,schießen::V,ӕхсын,skjuta
1325,siegen::V,басӕттын,segra
1326,siegen::V,фӕуӕлахиз уӕвын,segra
1327,ärgern::V,мӕсты кӕнын,förarga
1328,schlagen::V,ныццæвын,slå
1329,stechen::V,фæрæхойын,sticka
1330,stoßen::V,риуыгъын,stöta
1331,stehlen::V,давын,stjäla
1332,stören::V,хъыгдарын,störa
1333,belästigen::V,хъыгдарын,genera
1334,belästigen::V,хъыгдарын,besvära
1335,verbergen::V,бамбӕхсын,dölja
1336,verbergen::V,басусӕг кӕнын,dölja
1337,täuschen::V,фӕливын,vilseleda
1338,täuschen::V,асайын,vilseleda
1339,betrügen::V,асайын,bedra
1340,töten::V,амарын,döda
1341,wohnen::V,цӕрын,bo
1342,arbeiten::V,кусын,arbeta
1343,sammeln::V,æртонын,samla
1344,pflücken::V,тонын,plocka
1345,jagen::V,цуан кæнын,jaga
1346,fischen::V,кæсаг ахсын æнгуырæй,fiska
1347,fischen::V,æнгуыр дарын,fiska
1348,fassen::V,ӕрцахсын,fånga
1349,hüten::V,хизын,vakta
1350,treiben::V,скъӕрын,driva
1351,anbinden::V,бабæттын,binda fast
1352,anbinden::V,æрбæттын,binda fast
1353,füttern::V,холлаг дæттын,fodra
1354,füttern::V,холлаг æвæрын,fodra
1355,füttern::V,дарын,fodra
1356,melken::V,дуцын,mjölka
1357,hacken::V,кæрдын,hacka
1358,hacken::V,лыгтæ кæнын,hacka
1359,gießen::V,бакалын,hälla
1360,gießen::V,бакалын,vattna
1361,reifen::V,срæгъæд уын,mogna
1362,reifen::V,сцæттæ уын,mogna
1363,zubereiten::V,сцӕттӕ кӕнын,tillaga
1364,zubereiten::V,сцӕттӕ кӕнын,tillreda
1365,kochen::V,фыцын,koka
1366,backen::V,фыцын,baka
1367,braten::V,цурын,steka
1368,umrühren::V,ахæццæ кæнын,röra om
1369,umrühren::V,азмæнтын,röra om
1370,umrühren::V,астауын,röra om
1371,stricken::V,кæнын,sticka
1372,stricken::V,бийын,sticka
1373,nähen::V,хуыйын,sy
1374,färben::V,ахорын,färga
1375,reinigen::V,ссыгъдæг кæнын,rensa
1376,reinigen::V,ссыгъдæг кæнын,rengöra
1377,reinigen::V,ныссыгъдæг кæнын,rensa
1378,reinigen::V,ныссыгъдæг кæнын,rengöra
1379,reinigen::V,ныссæрфын,rensa
1380,reinigen::V,ныссæрфын,rengöra
1381,waschen::V,ӕхсын,tvätta
1382,abwischen::V,сӕрфын,torka av
1383,spülen::V,æнхъæвзын,spola
1384,spülen::V,æнхъæвзын,skölja
1385,fegen::V,мӕрзын,feja
1386,kehren::V,мӕрзын,sopa
1387,baden::V,хи найын,bada
1388,sich waschen::V,хи æхсын,tvätta sig
1389,ausziehen::V,ласын,ta av
1390,anziehen::V,скæнын,ta på
1391,sich anziehen::V,дзаума скæнын,klä på sig
1392,sich anziehen::V,дарæс скæнын,klä på sig
1393,kämmen::V,ныффасын,kamma
1394,kämmen::V,æрфасын,kamma
1395,schmücken::V,фӕлындын,pynta
1396,schmücken::V,фӕлындын,smycka
1397,sagen::V,зæгъын,säga
1398,sprechen::V,дзурын,tala
1399,reden::V,ныхас кӕнын,tala
1400,reden::V,ныхас кӕнын,prata
1401,sich unterhalten::V,ныхас кæнын,prata
1402,fragen::V,фӕрсын,fråga
1403,fragen::V,фӕрсын,spörja
1404,bitten::V,курын,be
1405,erzählen::V,радзурын,berätta
1406,erzählen::V,ратаурæгъ кæнын,berätta
1407,mitteilen::V,фехъусын кæнын,meddela
1408,nennen::V,хонын,kalla
1409,rufen::V,сидын,ropa
1410,prahlen::V,ӕппӕлын,pråla
1411,prahlen::V,ӕппӕлын,skryta
1412,übersetzen::V,ратæлмац кæнын,tolka
1413,übersetzen::V,ратæлмац кæнын,översätta
1414,denken::V,ӕнхъӕлын,tänka
1415,denken::V,хъуыды кӕнын,tänka
1416,glauben::V,уырнын,tro
1417,bemerken::V,фенын,uppmärksamma
1418,bemerken::V,фенын,lägga märke till
1419,erkennen::V,базонын,känna igen
1420,begreifen::V,ӕмбарын,begripa
1421,begreifen::V,бамбарын,begripa
1422,lernen::V,ахуыр кӕнын,lära sig
1423,wissen::V,зонын,veta
1424,sich erinnern an::V,зæрдыл æрлæууын,minnas
1425,sich erinnern an::V,зæрдыл æрлæууын,komma ihåg
1426,sich erinnern an::V,æрымысын,minnas
1427,sich erinnern an::V,æрымысын,komma ihåg
1428,sich erinnern an::V,æрбаймысын,minnas
1429,sich erinnern an::V,æрбаймысын,komma ihåg
1430,sich erinnern an::V,æрхъуыды кæнын,minnas
1431,sich erinnern an::V,æрхъуыды кæнын,komma ihåg
1432,vergessen::V,ферох кæнын,glömma
1433,vergessen::V,айрох кæнын,glömma
1434,messen::V,барын,mäta
1435,zählen::V,нымайын,räkna
1436,rechnen::V,хынцын,räkna
1437,lesen::V,кӕсын,läsa
1438,lesen::V,фӕрсын,läsa
1439,malen::V,ныв кӕнын,måla
1440,zeichnen::V,ныв кӕнын,teckna
1441,schreiben::V,фыссын,skriva
1442,besitzen::V,хицау уын,äga
1443,besitzen::V,хицау уын,besitta
1444,kaufen::V,балхӕнын,köpa
1445,verkaufen::V,уӕй кӕнын,sälja
1446,bezahlen::V,бафидын,betala
1447,zahlen::V,фидын,betala
1448,beherrschen::V,æлдариуæг кæнын,behärska
1449,ertragen::V,бавзарын,tåla
