,Concept_ID,uz,lv
789,Haken::N,ilgak,kāsis
790,Haken::N,ilgak,krampis
791,Griff::N,sop,нуд
792,Griff::N,sop,kāts
793,Griff::N,sop,rokturis
794,Griff::N,tutqich,нуд
795,Griff::N,tutqich,kāts
796,Griff::N,tutqich,rokturis
797,Schloss::N,qulf,томан
798,Schloss::N,qulf,aizslēgs
799,Bild::N,rasm,серпас
800,Bild::N,rasm,glezna
801,Figur::N,shakl,пертас
802,Figur::N,shakl,вежньӧг
803,Figur::N,shakl,figūra
804,Puppe::N,ko'g'irchoq,акань
805,Puppe::N,ko'g'irchoq,lelle
806,Beutel::N,to'rva,мешӧк
807,Beutel::N,to'rva,kule
808,Beutel::N,to'rva,maisiņš
809,Bündel::N,bog'lam,кӧртӧд
810,Bündel::N,bog'lam,sainis
811,Tasche::N,kissa,сумка
812,Tasche::N,kissa,soma
813,Eimer::N,chelak,ведра
814,Eimer::N,chelak,spainis
815,Deckel::N,qopqoq,пӧдан
816,Deckel::N,qopqoq,тупкӧд
817,Deckel::N,qopqoq,vāks
818,Geschirr::N,idish,дозмук
819,Geschirr::N,idish,тасьті-пань
820,Geschirr::N,idish,trauki
821,Sack::N,qop,мешӧк
822,Sack::N,qop,maiss
823,Tasse::N,piyola,бекар
824,Tasse::N,piyola,тасьті
825,Tasse::N,piyola,tase
826,Topf::N,tuvak,гырнич
827,Topf::N,tuvak,pods
828,Kessel::N,qozon,пӧрт
829,Kessel::N,qozon,katls
830,Essen::N,tomoq,сёйӧм
831,Essen::N,tomoq,ēdiens
832,Nahrung::N,emak,сёян
833,Nahrung::N,emak,barība
834,Speise::N,taom,сёян
835,Speise::N,taom,сёянтор
836,Speise::N,taom,ēdiens
837,Fleisch::N,go'sht,яй
838,Fleisch::N,go'sht,gaļa
839,Getreide::N,g'alla,нянь
840,Getreide::N,g'alla,labība
841,Brei::N,bo'tqa,рок
842,Brei::N,bo'tqa,putra
843,Brei::N,bo'tqa,biezenis
844,Brot::N,non,нянь
845,Brot::N,non,maize
846,Scheibe::N,disk,шӧрӧм
847,Scheibe::N,disk,чӧлан
848,Scheibe::N,disk,šķēle
849,Scheibe::N,disk,rieciens
850,Fett::N,moy,гос
851,Fett::N,moy,тшог
852,Fett::N,moy,tauki
853,Butter::N,yog',вый
854,Butter::N,yog',sviests
855,Öl::N,moy,вый
856,Öl::N,moy,eļļa
857,Salz::N,tuz,сов
858,Salz::N,tuz,sāls
859,Suppe::N,sho'rva,шыд
860,Suppe::N,sho'rva,zupa
861,Honig::N,asal,ма
862,Honig::N,asal,medus
863,Milch::N,sut,йӧв
864,Milch::N,sut,piens
865,Tee::N,choy,чай
866,Tee::N,choy,tēja
867,Leder::N,charm,ку
868,Leder::N,charm,āda
869,Wolle::N,jun,вурун
870,Wolle::N,jun,vilna
871,Stoff::N,mato,дӧра
872,Stoff::N,mato,drāna
873,Stoff::N,mato,audums
874,Nadel::N,igna,ем
875,Nadel::N,igna,adata
876,Faden::N,ip,сунис
877,Faden::N,ip,diegs
878,Faden::N,ip,pavediens
879,Knopf::N,tugma,кизь
880,Knopf::N,tugma,poga
881,Knoten::N,tugun,гӧрӧд
882,Knoten::N,tugun,mezgls
883,Farbe::N,bo'yok,краска
884,Farbe::N,bo'yok,вап
885,Farbe::N,bo'yok,krāsa
886,Kleidung::N,kiyim,паськӧм
887,Kleidung::N,kiyim,tērps
888,Kleidung::N,kiyim,drēbes
889,Hemd::N,ko'ylak,дӧрӧм
890,Hemd::N,ko'ylak,krekls
891,Kragen::N,yoqa,воротник
892,Kragen::N,yoqa,apkakle
893,Ärmel::N,yeng,сос
894,Ärmel::N,yeng,piedurkne
895,Hose::N,shim,гач
896,Hose::N,shim,bikses
897,Gürtel::N,tasma,вӧнь
898,Gürtel::N,tasma,josta
899,Mütze::N,shapka,шапка
900,Mütze::N,shapka,cepure
901,Schuh::N,but,башмак
902,Schuh::N,but,ботинки
903,Schuh::N,but,kurpe
904,Stiefel::N,botinka,сапӧг
905,Stiefel::N,botinka,zābaks
906,Ring::N,yuzuk,кытш
907,Ring::N,yuzuk,gredzens
908,Band::N,rishta,лента
909,Band::N,rishta,вундас
910,Band::N,rishta,lente
911,Kamm::N,taroq,сынан
912,Kamm::N,taroq,ķemme
913,Spiegel::N,ko'zgu,рӧмпӧштан
914,Spiegel::N,ko'zgu,spogulis
915,Riemen::N,qayish,тасма
916,Riemen::N,qayish,siksna
917,Schnur::N,bog'ich,гез
918,Schnur::N,bog'ich,aukla
919,Leine::N,etak,юргез
920,Leine::N,etak,saite
921,Decke::N,odyol,эшкын
922,Decke::N,odyol,шебрас
923,Decke::N,odyol,sega
924,Kissen::N,yostiq,юрлӧс
925,Kissen::N,yostiq,spilvens
926,Tuch::N,gazlama,чышъян
927,Tuch::N,gazlama,vadmala
928,Handtuch::N,sochiq,ки чышкӧд
929,Handtuch::N,sochiq,кизьчышъян
930,Handtuch::N,sochiq,dvielis
931,Kraft::N,kuch,этш
932,Kraft::N,kuch,эбӧс
933,Kraft::N,kuch,spēks
934,Stärke::N,quvvat,ёнлун
935,Stärke::N,quvvat,чорыдлун
936,Stärke::N,quvvat,stiprums
937,Gesundheit::N,sog'lik,дзоньвидзалун
938,Gesundheit::N,sog'lik,veselība
939,Krankheit::N,kasallik,висьӧм
940,Krankheit::N,kasallik,slimība
941,Schmerz::N,og'riq,висьӧм
942,Schmerz::N,og'riq,sāpes
943,Wunde::N,yara,дой
944,Wunde::N,yara,brūce
945,Wunde::N,yara,jēlums
946,Fieber::N,bezgak,жар
947,Fieber::N,bezgak,drudzis
948,Fieber::N,bezgak,karstums
949,Arznei::N,dori,лекарство
950,Arznei::N,dori,зелля
951,Arznei::N,dori,zāles
952,Arznei::N,dori,medikaments
953,Brücke::N,ko'prik,пос
954,Brücke::N,ko'prik,tilts
955,Brunnen::N,buloq,юкмӧс
956,Brunnen::N,buloq,aka
957,Weide::N,yaylov,пӧскӧтина
958,Weide::N,yaylov,ganības
959,Pfad::N,dorojka,туй
960,Pfad::N,dorojka,кыснан
961,Pfad::N,dorojka,taka
962,Weg::N,yo'l,туй
963,Weg::N,yo'l,ceļš
964,Straße::N,ko'cha,туй
965,Straße::N,ko'cha,iela
966,Dorf::N,ovul,сикт
967,Dorf::N,ovul,ciems
968,Stadt::N,shahar,кар
969,Stadt::N,shahar,pilsēta
970,Brief::N,maktub,письмӧ
971,Brief::N,maktub,vēstule
972,Buch::N,kitob,небӧг
973,Buch::N,kitob,grāmata
974,Buchstabe::N,harf,шыпас
975,Buchstabe::N,harf,burts
976,Zeitung::N,gazet,газет
977,Zeitung::N,gazet,avīze
978,Zeitung::N,gazet,laikraksts
979,Leben::N,hayot,лов
980,Leben::N,hayot,олӧм
981,Leben::N,hayot,dzīve
982,Tod::N,o'lim,кулӧм
983,Tod::N,o'lim,nāve
984,Grab::N,go'r,гу
985,Grab::N,go'r,kaps
986,Kirche::N,cherkov,вичко
987,Kirche::N,cherkov,baznīca
988,Sünde::N,gunoh,мыж
989,Sünde::N,gunoh,grēks
990,Gott::N,olloh,ен
991,Gott::N,olloh,dievs
992,Arbeiter::N,ishchi,уджалысь
993,Arbeiter::N,ishchi,strādnieks
994,Chef::N,rais,юралысь
995,Chef::N,rais,веськӧдлысь
996,Chef::N,rais,šefs
997,Chef::N,rais,vadītajs
998,Chef::N,rais,priekšnieks
999,Meister::N,usta,вӧчысь
1000,Meister::N,usta,meistars
1001,Arzt::N,hakim,врач
1002,Arzt::N,hakim,бурдӧдысь
1003,Arzt::N,hakim,ārsts
1004,Lehrer::N,muallim,велӧдысь
1005,Lehrer::N,muallim,skolotājs
1006,Geld::N,pul,сьӧм
1007,Geld::N,pul,nauda
1008,Geschäft::N,savdo,удж
1009,Geschäft::N,savdo,bizness
1010,Geschäft::N,savdo,darījums
1011,Laden::N,do'kon,вузасянін
1012,Laden::N,do'kon,bode
1013,Laden::N,do'kon,veikals
1014,Preis::N,baho,дон
1015,Preis::N,baho,cena
1016,Ware::N,mol,тӧвар
1017,Ware::N,mol,prece
1018,Nutzen::N,foyda,воӧм
1019,Nutzen::N,foyda,выгӧда
1020,Nutzen::N,foyda,labums
1021,Reichtum::N,boylik,озырлун
1022,Reichtum::N,boylik,bagātība
1023,Welt::N,olam,енкӧла
1024,Welt::N,olam,pasaule
1025,Land::N,o'lka,му
1026,Land::N,o'lka,zeme
1027,Staat::N,davlat,канму
1028,Staat::N,davlat,государство
1029,Staat::N,davlat,valsts
1030,König::N,qirol,кан
1031,König::N,qirol,ķēniņš
1032,König::N,qirol,karalis
1033,Macht::N,iqtidor,каналӧм
1034,Macht::N,iqtidor,vara
1035,Grenze::N,chegara,су
1036,Grenze::N,chegara,суйӧр
1037,Grenze::N,chegara,robeža
1038,Krieg::N,harb,ожман
1039,Krieg::N,harb,karš
1040,Feind::N,dushman,враг
1041,Feind::N,dushman,вӧрӧг
1042,Feind::N,dushman,ienaidnieks
1043,Gewalt::N,zo'rlik,мырдöналöм
1044,Gewalt::N,zo'rlik,vara
1045,Gewalt::N,zo'rlik,vardarbība
1046,Kampf::N,kurash,вермасьӧм
1047,Kampf::N,kurash,cīņa
1048,Bogen[Waffe]::N,yoy,ньӧввуж
1049,Bogen[Waffe]::N,yoy,loks
1050,Pfeil::N,o'q,ньӧв
1051,Pfeil::N,o'q,bulta
1052,Gewehr::N,vintovka,пишшаль
1053,Gewehr::N,vintovka,šautene
1054,Fehler::N,xato,сорсьӧм
1055,Fehler::N,xato,дзугсьӧм
1056,Fehler::N,xato,kļūda
1057,Lüge::N,yolg'on,пӧръясьӧм
1058,Lüge::N,yolg'on,ылӧдлӧм
1059,Lüge::N,yolg'on,meli
1060,Schaden::N,ziyon,лёк
1061,Schaden::N,ziyon,изъян
1062,Schaden::N,ziyon,пакӧсьт
1063,Schaden::N,ziyon,bojājums
1064,Schaden::N,ziyon,kaitējums
1065,Unglück::N,balo,шог
1066,Unglück::N,balo,kļūme
1067,Unglück::N,balo,klizma
1068,Unglück::N,balo,nelaime
1069,Schuld::N,ayb,мыж
1070,Schuld::N,ayb,vaina
1071,Alter::N,yosh,арлыд
1072,Alter::N,yosh,vecums
1073,Schluss::N,tamom,пом
1074,Schluss::N,tamom,beigas
1075,Zeit::N,vaqt,кад
1076,Zeit::N,vaqt,laiks
1077,Tag::N,kun,лун
1078,Tag::N,kun,diena
1079,Morgen::N,saboh,асыв
1080,Morgen::N,saboh,rīts
1081,Mittag::N,kun tushlik,лун шӧр
1082,Mittag::N,kun tushlik,pusdiena
1083,Abend::N,oqshom,рыт
1084,Abend::N,oqshom,vakars
1085,Nacht::N,tun,вой
1086,Nacht::N,tun,nakts
1087,Woche::N,hafta,вежон
1088,Woche::N,hafta,nedēļa
1089,Monat::N,oy,тӧлысь
1090,Monat::N,oy,mēnesis
1091,Jahr::N,yil,во
1092,Jahr::N,yil,gads
1093,Frühling::N,bahor,тулыс
1094,Frühling::N,bahor,pavasaris
1095,Sommer::N,yoz,гожӧм
1096,Sommer::N,yoz,vasara
1097,Herbst::N,kuz,ар
1098,Herbst::N,kuz,rudens
1099,Herbst::N,xazon,ар
1100,Herbst::N,xazon,rudens
1101,Winter::N,qish,тӧв
1102,Winter::N,qish,ziema
1103,Januar::N,yanvar',тӧв шӧр
1104,Januar::N,yanvar',janvāris
1105,Februar::N,fevral',урасьӧм
1106,Februar::N,fevral',februāris
1107,März::N,mart,рака
1108,März::N,mart,marts
1109,April::N,aprel',кос му
1110,April::N,aprel',aprīlis
1111,Mai::N,may,ода-кора
1112,Mai::N,may,maijs
1113,Juni::N,iyun',лӧддза-номъя
1114,Juni::N,iyun',jūnijs
1115,Juli::N,iyul',сора
1116,Juli::N,iyul',jūlijs
1117,August::N,avgust,моз
1118,August::N,avgust,augusts
1119,September::N,sentyabr',кӧч
1120,September::N,sentyabr',septembris
1121,Oktober::N,oktyabr',йирым
1122,Oktober::N,oktyabr',oktobris
1123,November::N,noyabr',вӧльгым
1124,November::N,noyabr',novembris
1125,Dezember::N,dekabr',ӧшым
1126,Dezember::N,dekabr',decembris
1127,Montag::N,dushanba,выльлун
1128,Montag::N,dushanba,pirmdiena
1129,Dienstag::N,seshanba,воторник
1130,Dienstag::N,seshanba,otrdiena
1131,Mittwoch::N,chorshanba,середа
1132,Mittwoch::N,chorshanba,trešdiena
1133,Donnerstag::N,payshanba,четверг
1134,Donnerstag::N,payshanba,ceturtdiena
1135,Freitag::N,juma,пекнича
1136,Freitag::N,juma,piektdiena
1137,Samstag::N,shanba,субӧта
1138,Samstag::N,shanba,sestdiena
1139,Sonntag::N,yakshanba,вӧскресенньӧ
1140,Sonntag::N,yakshanba,svētdiena
1141,groß::A,buyuk,ыджыд
1142,groß::A,buyuk,dižs
1143,groß::A,buyuk,liels
1144,klein::A,kichik,ичӧт
1145,klein::A,kichik,mazs
1146,lang::A,uzun,кузь
1147,lang::A,uzun,garš
1148,kurz::A,qisqa,дженьыд
1149,kurz::A,qisqa,īss
1150,breit::A,keng,ота
1151,breit::A,keng,паськыд
1152,breit::A,keng,plats
1153,schmal::A,änsiz,оттӧм
1154,schmal::A,änsiz,tievs
1155,dicht::A,quyuq,сук
1156,dicht::A,quyuq,blīvs
1157,dick[Gegenstand]::A,qalin,кыз
1158,dick[Gegenstand]::A,qalin,biezs
1159,dünn::A,ingichka,вӧсни
1160,dünn::A,ingichka,вӧсньыд
1161,dünn::A,ingichka,plāns
1162,fein::A,mayin,посни
1163,fein::A,mayin,smalks
1164,fest::A,qattiq,зумыд
1165,fest::A,qattiq,tvirts
1166,fest::A,qattiq,noturīgs
1167,flach::A,yalpoq,плавкӧс
1168,flach::A,yalpoq,тшӧтшкӧс
1169,flach::A,yalpoq,lēzens
1170,flach::A,yalpoq,līdzens
1171,glatt::A,tekis,вольк
1172,glatt::A,tekis,мольыд
1173,glatt::A,tekis,gluds
1174,glatt::A,tekis,slidens
1175,hart::A,qattiq,зумыд
1176,hart::A,qattiq,ciets
1177,weich::A,yumshoq,небыд
1178,weich::A,yumshoq,mīksts
1179,rund::A,yumaloq,гӧгрӧс
1180,rund::A,yumaloq,apaļš
1181,spitz::A,uchli,ёсь йыла
1182,spitz::A,uchli,smails
1183,scharf::A,keskir,ёсь
1184,scharf::A,keskir,ass
1185,stumpf::A,to'mtoq,ныж
1186,stumpf::A,to'mtoq,truls
1187,stumpf::A,to'mtoq,strups
1188,schwer::A,salmoqli,сьӧкыд
1189,schwer::A,salmoqli,smags
1190,schön::A,go'zal,мича
1191,schön::A,go'zal,лӧсьыд
1192,schön::A,go'zal,daiļš
1193,schön::A,go'zal,skaists
1194,heiß::A,qiziq,пӧсь
1195,heiß::A,qiziq,karsts
1196,warm::A,issiq,шоныд
1197,warm::A,issiq,silts
1198,kalt::A,sovuq,кӧдзыд
1199,kalt::A,sovuq,salts
1200,kalt::A,sovuq,auksts
1201,kühl::A,salqin,юзыд
1202,kühl::A,salqin,ыркыд
1203,kühl::A,salqin,vēss
1204,kühl::A,salqin,dzestrs
1205,frisch::A,toza,выль
1206,frisch::A,toza,svaigs
1207,feucht::A,namli,уль
1208,feucht::A,namli,mitrs
1209,feucht::A,namli,drēgns
1210,nass::A,nam,ва
1211,nass::A,nam,slapjš
1212,trocken::A,quruq,кос
1213,trocken::A,quruq,sauss
1214,voll::A,to'la,кыз
1215,voll::A,to'la,pilns
1216,leer::A,puch,куш
1217,leer::A,puch,тыртӧм
1218,leer::A,puch,tukšs
1219,offen::A,ochiq,восьса
1220,offen::A,ochiq,vaļējs
1221,offen::A,ochiq,atvērts
1222,geschlossen::A,berk,пӧдса
1223,geschlossen::A,berk,slēgts
1224,sauber::A,ozoda,сӧстӧм
1225,sauber::A,ozoda,tīrs
1226,sauber::A,ozoda,spodrs
1227,schmutzig::A,kir,няйт
1228,schmutzig::A,kir,netīrs
1229,schmutzig::A,kir,dubļains
1230,roh::A,xom,уль
1231,roh::A,xom,jēls
1232,reif::A,pishiq,кисьмӧм
1233,reif::A,pishiq,gatavs
1234,reif::A,pishiq,nobriedis
1235,lecker::A,shirin,чӧскыд
1236,lecker::A,shirin,gards
1237,lecker::A,shirin,garšīgs
1238,süß::A,shirin,юмов
1239,süß::A,shirin,чӧскыд
1240,süß::A,shirin,salds
1241,bitter::A,achchiq,курыд
1242,bitter::A,achchiq,sūrs
1243,bitter::A,achchiq,rūgts
1244,sauer::A,achchiq,шома
1245,sauer::A,achchiq,skābs
1246,hell::A,yorug',югыд
1247,hell::A,yorug',gaišs
1248,dunkel::A,qorong'i,пемыд
1249,dunkel::A,qorong'i,tumšs
1250,schwarz::A,qora,сьӧд
1251,schwarz::A,qora,melns
1252,weiß::A,oq,еджыд
1253,weiß::A,oq,balts
1254,rot::A,qizil,гӧрд
1255,rot::A,qizil,sarkans
1256,gelb::A,sariq,виж
1257,gelb::A,sariq,dzeltens
1258,blau::A,zangori,лӧз
1259,blau::A,zangori,zils
1260,grün::A,yashil,веж
1261,grün::A,yashil,турунвиж
1262,grün::A,yashil,zaļš
1263,grau::A,bo'z,руд
1264,grau::A,bo'z,pelēks
1265,bunt::A,ola,сера
1266,bunt::A,ola,raibs
1267,bunt::A,ola,krāsains
1268,billig::A,arzon,донтӧг
1269,billig::A,arzon,lēts
1270,teuer::A,qimmat,дона
1271,teuer::A,qimmat,dārgs
1272,wertvoll::A,qimmat,дона
1273,wertvoll::A,qimmat,vērtīgs
1274,blind::A,ko'r,синтӧм
1275,blind::A,ko'r,akls
1276,taub::A,garang,пельтӧм
1277,taub::A,garang,kurls
1278,kräftig::A,kuchli,вынйӧра
1279,kräftig::A,kuchli,spēcīgs
1280,stark::A,quvvatli,ён
1281,stark::A,quvvatli,вына
1282,stark::A,quvvatli,stiprs
1283,schwach::A,kuchsiz,жеб
1284,schwach::A,kuchsiz,vājš
1285,fett::A,semiz,госа
1286,fett::A,semiz,brangs
1287,schlank::A,ingichka,веськыд
1288,schlank::A,ingichka,slaids
1289,hübsch::A,ko'rkam,мича
1290,hübsch::A,ko'rkam,лӧсьыд
1291,hübsch::A,ko'rkam,glīts
1292,böse::A,yovuz,лёк
1293,böse::A,yovuz,ļauns
1294,böse::A,yovuz,negants
1295,dumm::A,aqlsiz,йӧй
1296,dumm::A,aqlsiz,вежӧртӧм
1297,dumm::A,aqlsiz,stulbs
1298,dumm::A,aqlsiz,muļķīgs
1299,faul::A,ärinchak,дыш
1300,faul::A,ärinchak,slinks
1301,fleißig::A,ishchan,зільысь
1302,fleißig::A,ishchan,čakls
1303,fleißig::A,ishchan,cītīgs
1304,geizig::A,qurumsoq,топыд
1305,geizig::A,qurumsoq,skops
1306,geizig::A,qurumsoq,sīksts
1307,klug::A,oqil,юра
1308,klug::A,oqil,вежӧра
1309,klug::A,oqil,gudrs
1310,geschickt::A,äpchil,кипода
1311,geschickt::A,äpchil,кужысь
1312,geschickt::A,äpchil,manīgs
1313,lieb::A,aziz,муса
1314,lieb::A,aziz,мича
1315,lieb::A,aziz,лӧсьыд
1316,lieb::A,aziz,mīļš
1317,lustig::A,chaqchaq,кыпыд
1318,lustig::A,chaqchaq,jautrs
1319,sanft::A,asta,мелі
1320,sanft::A,asta,liegs
1321,hungrig::A,och,тшыг
1322,hungrig::A,och,izsalcis
1323,krank::A,kasal,висьысь
1324,krank::A,kasal,slims
1325,nackt::A,yalang,пасьтӧм
1326,nackt::A,yalang,pliks
1327,traurig::A,xafa,гажтӧм
1328,traurig::A,xafa,bēdīgs
1329,traurig::A,xafa,skumīgs
1330,lebendig::A,hayotiy,ловъя
1331,lebendig::A,hayotiy,dzīvs
1332,gut::A,soz,бур
1333,gut::A,soz,labs
1334,schlecht::A,yomon,лёк
1335,schlecht::A,yomon,омӧль
1336,schlecht::A,yomon,slikts
1337,richtig::A,rost,инӧд
1338,richtig::A,rost,riktīgs
1339,schlimm::A,yovuz,омӧль
1340,schlimm::A,yovuz,туйтӧм
1341,schlimm::A,yovuz,nelāgs
1342,schlimm::A,yovuz,nejauks
1343,wahr::A,haqiqiy,абу ылӧг
1344,wahr::A,haqiqiy,īsts
1345,wahr::A,haqiqiy,patiess
1346,alt::A,äski,важ
1347,alt::A,äski,sens
1348,alt::A,äski,vęcs
1349,neu::A,yangi,выль
1350,neu::A,yangi,jauns
1351,ehemalig::A,sobiq,вӧвлӧм
1352,ehemalig::A,sobiq,bijušais
1353,alt[Lebewesen]::A,qari,пӧрысь
1354,alt[Lebewesen]::A,qari,vecs
1355,jung::A,navqiron,том
1356,jung::A,navqiron,jauns
1357,arm::A,abgor,гӧль
1358,arm::A,abgor,nabags
1359,reich::A,boy,озыр
1360,reich::A,boy,bagāts
1361,bekannt::A,ma'lum,тӧдса
1362,bekannt::A,ma'lum,zināms
1363,bekannt::A,ma'lum,pazīstams
1364,berühmt::A,mashhur,нималан
1365,berühmt::A,mashhur,кывсян
1366,berühmt::A,mashhur,slavens
1367,fremd::A,yot,йӧз
1368,fremd::A,yot,svešs
1369,verschieden::A,turli,абу ӧткодь
1370,verschieden::A,turli,разнӧй
1371,verschieden::A,turli,dažāds
1372,nah::A,yaqindagi,матыс
1373,nah::A,yaqindagi,tuvs
1374,fern::A,uzoq,ылі
1375,fern::A,uzoq,tāls
1376,linker::A,so'l,шуйга
1377,linker::A,so'l,kreisais
1378,rechter::A,o'ng,веськыд
1379,rechter::A,o'ng,labais
1380,anderer::A,boshqa,мукӧд
1381,anderer::A,boshqa,otrs
1382,erster::A,birinchi,медводдза
1383,erster::A,birinchi,pirmais
1384,zweiter::A,ikkinchi,мӧд
1385,zweiter::A,ikkinchi,otrais
1386,dritter::A,uchinchi,коймӧд
1387,dritter::A,uchinchi,trešais
1388,letzter::A,oxirgi,бӧръя
1389,letzter::A,oxirgi,beidzamais
1390,allein::ADV,o'zicha,ӧтка
1391,allein::ADV,o'zicha,viens pats
1392,auf einmal::ADV,varakay,ӧтпырйӧ
1393,auf einmal::ADV,varakay,reizē
1394,zusammen::ADV,barobar,тшӧтш
1395,zusammen::ADV,barobar,kopā
1396,zusammen::ADV,barobar,vienviet
1397,lange::ADV,uzoq,дыр
1398,lange::ADV,uzoq,ilgi
1399,plötzlich::ADV,qo'qqisdan,друг
1400,plötzlich::ADV,qo'qqisdan,pēkšņi
1401,sofort::ADV,darrov,дзик пыр
1402,sofort::ADV,darrov,tūlīt
1403,später::ADV,so'ngra,сэсся
1404,später::ADV,so'ngra,vēlāk
1405,jetzt::ADV,hozirgina,ӧні
1406,jetzt::ADV,hozirgina,tagad
1407,heute::ADV,bugun,талун
1408,heute::ADV,bugun,šodien
1409,morgen::ADV,ärta,аски
1410,morgen::ADV,ärta,rīt
1411,bald::ADV,toz,регыд
1412,bald::ADV,toz,drīz
1413,dann::ADV,keyin,бӧрын
1414,dann::ADV,keyin,бӧрти
1415,dann::ADV,keyin,tad
1416,gestern::ADV,kecha,тӧнлун
1417,gestern::ADV,kecha,vakar
1418,einst::ADV,avvallari,ӧтчыд
1419,einst::ADV,avvallari,ӧтпыр
1420,einst::ADV,avvallari,citreiz
1421,damals::ADV,ugal,сэки
1422,damals::ADV,ugal,toreiz
1423,danach::ADV,so'ngra,сэсся
1424,danach::ADV,so'ngra,pēc tam
1425,vorher::ADV,avval,войдӧр
1426,vorher::ADV,avval,iepriekš
1427,vorher::ADV,avval,pirms tam
1428,zuerst::ADV,avval,войдӧр
1429,zuerst::ADV,avval,vis'pirms
1430,einmal::ADV,bir marta,ӧтчыдысь
1431,einmal::ADV,bir marta,reiz
1432,einmal::ADV,bir marta,vienreiz
1433,manchmal::ADV,onda-sonda,корсюрӧ
1434,manchmal::ADV,onda-sonda,dažkārt
1435,oft::ADV,tez-tez,тшӧкыда
1436,oft::ADV,tez-tez,bieži
1437,immer::ADV,har vaqt,век
1438,immer::ADV,har vaqt,allaž
1439,immer::ADV,har vaqt,vien'mēr
1440,niemals::ADV,hargiz,оз некор
1441,niemals::ADV,hargiz,nemūžam
1442,hier::ADV,shu erda,со
1443,hier::ADV,shu erda,тонӧ
1444,hier::ADV,shu erda,te
1445,hier::ADV,shu erda,šeit
1446,hierhin::ADV,beri,татчӧ
1447,hierhin::ADV,beri,талань
1448,hierhin::ADV,beri,šurp
1449,hierhin::ADV,beri,uz šejieni
1450,von hier::ADV,shu erdan,тасянь
1451,von hier::ADV,shu erdan,no šejienes
1452,dort::ADV,ana,сэні
1453,dort::ADV,ana,tur
1454,dorthin::ADV,u yerga,сэтчӧ
1455,dorthin::ADV,u yerga,turp
1456,dorthin::ADV,u yerga,uz turieni
1457,geradeaus::ADV,to'g'ri,веськыда
1458,geradeaus::ADV,to'g'ri,taisni uz priekšu
1459,vorwärts::ADV,ilgari,водзӧ
1460,vorwärts::ADV,ilgari,uz priekšu
1461,rückwärts::ADV,qoloq,бӧрӧ
1462,rückwärts::ADV,qoloq,atmuguriski
1463,zurück::ADV,orqada,бӧр
1464,zurück::ADV,orqada,atpakāļ
1465,unten::ADV,pastda,улын
1466,unten::ADV,pastda,уліын
1467,unten::ADV,pastda,lejā
1468,unten::ADV,pastda,apakšā
1469,hinab::ADV,tubanga,улӧ
1470,hinab::ADV,tubanga,увлан
1471,hinab::ADV,tubanga,uz leju
1472,oben::ADV,ustida,вылын
1473,oben::ADV,ustida,выліын
1474,oben::ADV,ustida,virsū
1475,hinauf::ADV,yuqorida,выліӧ
1476,hinauf::ADV,yuqorida,augšā
1477,hinauf::ADV,yuqorida,uz augšu
1478,überall::ADV,har erda,быдлаын
1479,überall::ADV,har erda,visur
1480,nicht::ADV,ämas,oз
1481,nicht::ADV,ämas,ne
1482,ein wenig::ADV,biroz,неуна
1483,ein wenig::ADV,biroz,drusku
1484,kaum::ADV,arang,мырдэм
1485,kaum::ADV,arang,diezin vai
1486,sehr::ADV,ancha,зэв
1487,sehr::ADV,ancha,ļoti
1488,sehr::ADV,ancha,gaužām
1489,so::ADV,shunday,тадз
1490,so::ADV,shunday,сідз
1491,so::ADV,shunday,tā
1492,so::ADV,shunday,tik
1493,noch::ADV,hali,на
1494,noch::ADV,hali,нӧшта
1495,noch::ADV,hali,vēl
1496,nur::ADV,yolg'iz,куш
1497,nur::ADV,yolg'iz,сӧмын
1498,nur::ADV,yolg'iz,vien
1499,nur::ADV,yolg'iz,tikai
1500,schon::ADV,endi,нин
1501,schon::ADV,endi,jau
1502,wieder::ADV,yana,бара
1503,wieder::ADV,yana,atkal
1504,vergebens::ADV,bekorga,весьшӧрӧ
1505,vergebens::ADV,bekorga,velti
1506,vor::PRP,burun,водзын
1507,vor::PRP,burun,priekš
1508,hinter::PRP,ketida,бӧрнын
1509,hinter::PRP,ketida,aiz
1510,unter::PRP,ostida,улын
1511,unter::PRP,ostida,zem
1512,durch::PRP,bo'ylab,пыр
1513,durch::PRP,bo'ylab,пырыс
1514,durch::PRP,bo'ylab,caur
1515,durch::PRP,bo'ylab,cauri
1516,neben::PRP,yonida,бердын
1517,neben::PRP,yonida,līdzās
1518,zwischen::PRP,orada,костын
1519,zwischen::PRP,orada,starp
1520,wegen::PRP,sababli,вӧсна
1521,wegen::PRP,sababli,pēc
1522,dies::PRN,o'sha,тайӧ
1523,dies::PRN,o'sha,šis
1524,das::PRN,narigi,ciйö
1525,das::PRN,narigi,tas
1526,alles::PRN,har nima,став
1527,alles::PRN,har nima,viss
1528,ich::PRN,men,ме
1529,ich::PRN,men,es
1530,du::PRN,sen,тэ
1531,du::PRN,sen,tu
1532,er::PRN,u,сійӧ
1533,er::PRN,u,viņš
1534,wir::PRN,biz,ми
1535,wir::PRN,biz,mēs
1536,ihr::PRN,siz,тi
1537,ihr::PRN,siz,jūs
1538,sie::PRN,ular,найö
1539,sie::PRN,ular,viņi
1540,sie::PRN,ular,viņas
1541,was::FPRN,nima,мый
1542,was::FPRN,nima,kas
