,Concept_ID,el,en
781,neunzig::NUM,ενενήντα,ninety
782,hundert::NUM,εκατό,a hundred
783,tausend::NUM,χίλιοι,a thousand
784,und::CNJ,και,and
785,oder::CNJ,ή,or
786,stehen::V,στέκομαι,stand
787,stehen::V,είμαι όρθιος,stand
788,sitzen::V,κάθομαι,sit
789,liegen::V,είμαι ξαπλωμένος,lie
790,hängen::V,κρέμομαι,hang
791,werden::V,γίνομαι,become
792,passieren::V,συμβαίνω,happen
793,beginnen::V,αρχίζω,begin
794,enden::V,τελειώνω,end
795,wechseln::V,αλλάζω,change
796,aufgehen[Sonne]::V,βγαίνω,rise
797,aufgehen[Sonne]::V,ανατέλλω,rise
798,untergehen[Sonne]::V,δύω,set
799,untergehen[Sonne]::V,βασιλεύω,set
800,scheinen[Sonne]::V,λάμπω,shine
801,donnern::V,βροντώ,thunder
802,wehen::V,φυσώ,blow
803,strömen::V,ρέω,stream
804,strömen::V,τρέχω,stream
805,fließen::V,ρέω,flow
806,sich drehen::V,γυρίζω,revolve
807,sich drehen::V,στρέφομαι,revolve
808,schwanken::V,ταλαντεύομαι,sway
809,schwingen::V,αιωρούμαι,swing
810,schwingen::V,ταλαντεύομαι,swing
811,fallen::V,πέφτω,fall
812,brennen::V,καίω,burn
813,rauchen::V,καπνίζω,smoke
814,regnen::V,βρέχω,rain
815,gefrieren::V,παγώνω,freeze
816,tauen::V,λειώνω,thaw
817,schmelzen::V,λειώνω,melt
818,trocknen::V,στεγνώνω,dry
819,sieden::V,βράζω,boil
820,faulen::V,σαπίζω,rot
821,verfaulen::V,σαπίζω,decay
822,reißen::V,σχίζω,snap
823,versinken::V,βουλιάζω,sink
824,versinken::V,βυθίζομαι,sink
825,vergehen::V,περνώ,pass
826,erscheinen::V,εμφανίζομαι,appear
827,verschwinden::V,χάνομαι,disappear
828,verschwinden::V,εξαφανίζομαι,disappear
829,sinken::V,κατεβαίνω,drop
830,abnehmen::V,μειώνομαι ,decrease
831,zunehmen::V,αυξάνω,increase
832,zunehmen::V,μεγαλώνω,increase
833,steigen::V,ανεβαίνω,rise
834,wachsen::V,μεγαλώνω,grow
835,glänzen::V,γυαλίζω,shine
836,funkeln::V,αστράφτω,sparkle
837,funkeln::V,σπιθοβολώ,sparkle
838,lärmen::V,θορυβώ,be noisy
839,läuten::V,χτυπώ ,chime
840,klingeln::V,κουδουνίζω,ring
841,klirren::V,κουδουνίζω,tinkle
842,brausen::V,βουΐζω,roar
843,rauschen::V,βουΐζω,rustle
844,klingen::V,ηχώ,sound
845,bellen::V,γαυγίζω,bark
846,heulen::V,ουρλιάζω,howl
847,blasen::V,φυσώ,blow
848,pfeifen::V,σφυρίζω,whistle
849,schreien::V,κραυγάζω,shout
850,stöhnen::V,βογγώ,groan
851,zittern::V,τρέμω,tremble
852,leben::V,ζω,be alive
853,geboren werden::V,γεννιέμαι,be born
854,atmen::V,αναπνέω,breathe
855,trinken::V,πίνω,drink
856,essen::V,τρώω,eat
857,schlucken::V,καταπίνω,swallow
858,müde werden::V,κουράζομαι,get tired
859,einschlafen::V,αποκοιμιέμαι,fall asleep
860,schlafen::V,κοιμάμαι,sleep
861,aufwachen::V,ξυπνώ,wake up
862,aufstehen::V,σηκώνομαι,get up
863,sich erholen::V,ξεκουράζομαι,relax
864,krank werden::V,αρρωσταίνω,fall ill
865,krank sein::V,ασθενώ,be ill
866,schmerzen::V,πονώ,ache
867,husten::V,βήχω,cough
868,genesen::V,θεραπεύομαι,recover
869,sterben::V,πεθαίνω,die
870,umkommen::V,πεθαίνω,perish
871,sich bewegen::V,κουνιέμαι,move
872,sich rühren::V,σαλεύω,budge
873,sich erheben::V,επαναστατώ,stand up
874,sich setzen::V,κάθομαι,sit down
875,hinfallen::V,πέφτω κάτω,tumble
876,laufen::V,τρέχω,walk
877,schreiten::V,βαδίζω,pace
878,spazierengehen::V,κάνω βόλτα,go for a walk
879,spazierengehen::V,πηγαίνω περίπατο,go for a walk
880,eilen::V,σπεύδω,rush
881,sich beeilen::V,βιάζομαι,hurry
882,sausen::V,τρέχω γρήγορα,dash
883,rennen::V,τρέχω,run
884,springen::V,πηδώ,jump
885,klettern::V,σκαρφαλώνω,climb
886,schaukeln::V,κουνιέμαι,seesaw
887,kriechen::V,έρπω,creep
888,kriechen::V,σέρνομαι,creep
889,schwimmen::V,κολυμπώ,swim
890,tauchen::V,βουτώ,dive
891,rudern::V,κωπηλατώ,row
892,fahren::V,πηγαίνω,drive
893,fliegen::V,πετώ,fly
894,gehen::V,βαδίζω,go
895,gehen::V,πηγαίνω,go
896,weggehen::V,φεύγω,go away
897,abfahren::V,ξεκινώ,depart
898,abfahren::V,αναχωρώ,depart
899,anhalten::V,σταματώ,stop
900,hineingehen::V,μπαίνω,go in
901,eintreten::V,μπαίνω,enter
902,eintreten::V,εισέρχομαι,enter
903,kommen::V,έρχομαι,come
904,ankommen::V,φτάνω,arrive
905,zurückkommen::V,επιστρέφω,come back
906,bleiben::V,μένω,stay
907,warten::V,περιμένω,wait
908,erwarten::V,αναμένω,wait for
909,erwarten::V,περιμένω,wait for
910,suchen::V,ψάχνω,seek
911,suchen::V,ψάχνω,look for
912,finden::V,βρίσκω,find
913,versuchen::V,προσπαθώ,try
914,vorbereiten::V,προετοιμάζω,prepare
915,lieben::V,αγαπώ,love
916,mögen::V,μου αρέσει,like
917,lachen::V,γελώ,laugh
918,rühren::V,συγκινώ,move
919,weinen::V,κλαίω,weep
920,schimpfen::V,βρίζω,grumble
921,sich ärgern::V,θυμώνω,be annoyed
922,sich fürchten::V,φοβάμαι,be afraid
923,fürchten::V,φοβάμαι,be afraid of
924,fliehen::V,φεύγω,flee
925,flüchten::V,δραπετεύω,escape
926,sehen::V,βλέπω,see
927,anschauen::V,κοιτάζω,look at
928,ansehen::V,βλέπω,watch
929,hören::V,ακούω,hear
930,zuhören::V,ακούω,listen
931,probieren::V,δοκιμάζω,taste
932,riechen::V,μυρίζω,smell
933,riechen::V,οσφραίνομαι,smell
934,fühlen::V,αισθάνομαι,feel
935,scheinen::V,φαίνομαι,seem
936,zu sehen sein::V,φαίνομαι,show
937,vernehmen::V,ακούω,hear
938,vernehmen::V,μαθαίνω,hear
939,frieren::V,κρυώνω,be cold
940,tun::V,κάνω,do
941,können::V,ξέρω,can
942,können::V,μπορώ,can
943,wollen::V,θέλω,want
944,anfangen::V,αρχίζω,start
945,beenden::V,τελειώνω,finish
946,aufhören::V,παύω,stop
947,gelingen::V,πετυχαίνω,succeed
948,geraten::V,γίνομαι,turn out
949,öffnen::V,ανοίγω,open
950,schließen::V,κλείνω,close
951,stellen::V,θέτω,put
952,setzen::V,θέτω,place
953,legen::V,θέτω,lay
954,berühren::V,εγγίζω,touch
955,verbinden::V,συνδέω,connect
956,bedecken::V,σκεπάζω,cover
957,aufhängen::V,κρεμώ,hang up
958,anzünden::V,ανάβω,light
959,aufheben::V,σηκώνω,pick up
960,zurücklassen::V,εγκαταλείπω,leave
961,verlieren::V,χάνω,lose
962,fallen lassen::V,αφήνω να πέσει,drop
963,machen::V,κάνω,make
964,machen::V,φτιάχνω,make
965,herstellen::V,κατασκευάζω,produce
966,bauen::V,χτίζω,build
967,bauen::V,οικοδομώ,build
968,reparieren::V,επισκευάζω,mend
969,reparieren::V,επιδιορθώνω,mend
970,verbessern::V,βελτιώνω,improve
971,verbessern::V,καλυτερεύω,improve
972,ändern::V,αλλάζω,alter
973,graben::V,σκάβω,dig
974,beugen::V,λυγίζω,bow
975,biegen::V,κάμπτω,bend
976,drehen::V,στρέφω,spin
977,wenden::V,γυρίζω,turn
978,umdrehen::V,γυρίζω,turn around
979,heben::V,υψώνω,raise
980,heben::V,σηκώνω,raise
981,hochheben::V,υψώνω,lift
982,hochheben::V,σηκώνω,lift
983,ergreifen::V,πιάνω,seize
984,ergreifen::V,αρπάζω,seize
985,halten::V,βαστώ,hold
986,drücken::V,πιέζω,press
987,schieben::V,σπρώχνω,push
988,kratzen::V,γρατσουνίζω,scrape
989,lecken::V,γλείφω,lick
990,beißen::V,δαγκάνω,bite
991,abreißen::V,κόβω,tear off
992,abreißen::V,σχίζω,tear off
993,abschneiden::V,αποκόπτω,cut off
994,binden::V,δένω,tie
995,stecken::V,χώνω,stick
996,brechen::V,σπάζω,break
997,klopfen::V,χτυπώ,knock
998,klopfen::V,τινάζω,knock
999,hauen::V,χτυπώ,hit
1000,kleben::V,κολλώ,glue
1001,reiben::V,τρίβω,rub
1002,streichen::V,αλείφω,spread
1003,schleifen::V,ακονίζω,grind
1004,schneiden::V,κόβω,cut
1005,rütteln::V,σείω,jolt
1006,rütteln::V,τινάζω,jolt
1007,schütteln::V,σείω,shake
1008,schütteln::V,κουνώ,shake
1009,schwenken::V,κουνώ,swing
1010,schütten::V,χύνω,pour
1011,füllen::V,γεμίζω,fill
1012,einwickeln::V,τυλίγω,wrap
1013,tragen::V,φέρνω,carry
1014,schleppen::V,κουβαλώ,drag
1015,ziehen::V,τραβώ,pull
1016,aufbewahren::V,φυλάω,keep
1017,werfen::V,ρίχνω,throw
1018,fangen::V,πιάνω,catch
1019,packen::V,τσακώνω,grab
1020,verstecken::V,κρύβω,hide
1021,teilen::V,μερίζω,divide
1022,schicken::V,στέλνω,send
1023,bringen::V,φέρνω,bring
1024,hinzufügen::V,προσθέτω,add
1025,bekommen::V,προσκομίζω,get
1026,erhalten::V,παίρνω,receive
1027,erhalten::V,λαμβάνω,receive
1028,nehmen::V,πιάνω,take
1029,nehmen::V,παίρνω,take
1030,wählen::V,εκλέγω,choose
1031,auswählen::V,διαλέγω,select
1032,bewahren::V,διατηρώ,preserve
1033,behindern::V,εμποδίζω,hinder
1034,verderben::V,χαλώ,spoil
1035,beschädigen::V,ζημιώνω,damage
1036,zerbrechen::V,σπάζω,break
1037,zerreißen::V,σχίζω,tear
1038,zerstören::V,καταστρέφω,destroy
1039,verbrennen::V,καίω,burn
1040,geben::V,δίνω,give
1041,reichen::V,δίνω,hand
1042,schenken::V,χαρίζω,give
1043,versprechen::V,υπόσχομαι,promise
1044,wünschen::V,εύχομαι,wish
1045,loben::V,επαινώ,praise
1046,küssen::V,φιλώ,kiss
1047,wiegen::V,κουνώ,rock
1048,wiegen::V,νανουρίζω,rock
1049,zudecken::V,σκεπάζω,cover
1050,wecken::V,ξυπνώ,wake
1051,zeigen::V,δείχνω,show
1052,führen::V,οδηγώ,guide
1053,lehren::V,διδάσκω,teach
1054,unterrichten::V,διδάσκω,instruct
1055,aufziehen::V,ανατρέφω,bring up
1056,leiten::V,ηγούμαι,lead
1057,leiten::V,διευθύνω,lead
1058,antreiben::V,σπρώχνω,urge
1059,antreiben::V,παρακινώ,urge
1060,lassen::V,αφήνω,let
1061,einladen::V,προσκαλώ,invite
1062,vereinigen::V,ενώνω,unite
1063,besuchen::V,επισκέπτομαι,visit
1064,treffen::V,συναντώ,meet
1065,sich versammeln::V,μαζεύομαι,assemble
1066,spielen::V,παίζω,play
1067,singen::V,τραγουδώ,sing
1068,tanzen::V,χορεύω,dance
1069,sich trennen::V,αποχωρίζομαι,separate
1070,verlassen::V,εγκαταλείπω,leave
1071,retten::V,σώζω,rescue
1072,bewachen::V,φρουρώ,guard
1073,schützen::V,προστατεύω,protect
1074,verteidigen::V,υπερασπίζω,defend
1075,sich schlagen::V,χτυπιέμαι,brawl
1076,schießen::V,πυροβολώ,shoot
1077,siegen::V,νικώ,win
1078,ärgern::V,τσαντίζω,annoy
1079,schlagen::V,χτυπώ,beat
1080,treten::V,κλοτσώ,kick
1081,stechen::V,τρυπώ,sting
1082,stoßen::V,ωθώ,shove
1083,stoßen::V,σπρώχνω,shove
1084,stehlen::V,κλέβω,steal
1085,stören::V,διαταράσσω,disturb
1086,belästigen::V,ενοχλώ,bother
1087,verbergen::V,κρύβω,conceal
1088,täuschen::V,παραπλανώ,deceive
1089,betrügen::V,απατώ,cheat
1090,töten::V,σκοτώνω,kill
1091,töten::V,θανατώνω,kill
1092,wohnen::V,μένω,dwell
1093,wohnen::V,κατοικώ,dwell
1094,arbeiten::V,δουλεύω,work
1095,arbeiten::V,εργάζομαι,work
1096,sammeln::V,μαζεύω,gather
1097,sammeln::V,συλλέγω,gather
1098,pflücken::V,κόβω,pick
1099,jagen::V,κυνηγώ,hunt
1100,fischen::V,ψαρεύω,fish
1101,fassen::V,πιάνω,catch
1102,hüten::V,φυλάγω,herd
1103,hüten::V,προσέχω,herd
1104,treiben::V,οδηγώ,drive
1105,anbinden::V,δένω,tie up
1106,füttern::V,ταΐζω,feed
1107,melken::V,αρμέγω,milk
1108,hacken::V,κόβω,chop
1109,gießen::V,ποτίζω,water
1110,reifen::V,ωριμάζω,ripen
1111,zubereiten::V,ετοιμάζω,cook
1112,kochen::V,βράζω,boil
1113,backen::V,ψήνω,bake
1114,braten::V,τηγανίζω,fry
1115,umrühren::V,ανακατεύω,stir
1116,stricken::V,πλέκω,knit
1117,nähen::V,ράβω,sew
1118,färben::V,βάφω,dye
1119,färben::V,χρωματίζω,dye
1120,reinigen::V,καθαρίζω,clean
1121,waschen::V,πλένω,wash
1122,abwischen::V,σφουγγίζω,wipe
1123,spülen::V,ξεπλένω,rinse
1124,fegen::V,σκουπίζω,sweep
1125,kehren::V,σκουπίζω,sweep
1126,baden::V,κάνω μπάνιο,bath
1127,sich waschen::V,πλένομαι,wash
1128,ausziehen::V,βγάζω,take off
1129,anziehen::V,φορώ,put on
1130,sich anziehen::V,ντύνομαι,get dressed
1131,kämmen::V,χτενίζω,comb
1132,schmücken::V,στολίζω,decorate
1133,sagen::V,λέω,say
1134,sprechen::V,μιλώ,speak
1135,reden::V,μιλώ,talk
1136,reden::V,κουβεντιάζω,talk
1137,sich unterhalten::V,συνομιλώ,chat
1138,sich unterhalten::V,κουβεντιάζω,chat
1139,fragen::V,ρωτώ,ask
1140,bitten::V,ζητώ,request
1141,bitten::V,παρακαλώ,request
1142,erzählen::V,διηγούμαι,tell
1143,mitteilen::V,πληροφορώ,convey
1144,nennen::V,ονομάζω,name
1145,rufen::V,φωνάζω,call
1146,prahlen::V,καυχιέμαι,brag
1147,übersetzen::V,μεταφράζω,translate
1148,denken::V,σκέφτομαι,think
1149,glauben::V,πιστεύω,believe
1150,bemerken::V,παρατηρώ,notice
1151,erkennen::V,αναγνωρίζω,recognize
1152,begreifen::V,καταλαβαίνω,grasp
1153,verstehen::V,ακούω,understand
1154,lernen::V,μαθαίνω,learn
1155,wissen::V,ξέρω,know
1156,sich erinnern an::V,θυμάμαι,remember
1157,vergessen::V,ξεχνώ,forget
1158,messen::V,μετρώ,measure
1159,zählen::V,μετρώ,count
1160,rechnen::V,λογαριάζω,calculate
1161,lesen::V,διαβάζω,read
1162,malen::V,ζωγραφίζω,paint
1163,zeichnen::V,σχεδιάζω,draw
1164,schreiben::V,γράφω,write
1165,besitzen::V,κατέχω,own
1166,kaufen::V,αγοράζω,buy
1167,verkaufen::V,πουλώ,sell
1168,bezahlen::V,πληρώνω,pay for
1169,zahlen::V,πληρώνω,pay
1170,beherrschen::V,κυριαρχώ,rule
1171,ertragen::V,βαστώ,endure
1172,ertragen::V,αντέχω,endure
