,Concept_ID,nl,lbe
768,heute::ADV,vandaag,хӏакьину
769,morgen::ADV,morgen,гьуит
770,morgen::ADV,morgen,гьунттий
771,bald::ADV,gauw,
772,bald::ADV,weldra,
773,dann::ADV,dan,яла
774,dann::ADV,toen,яла
775,gestern::ADV,gisteren,лахьхьу
776,einst::ADV,eens,
777,damals::ADV,toen,та чӏумал
778,damals::ADV,destijds,та чӏумал
779,danach::ADV,daarna,яла
780,vorher::ADV,vooraf,хьхьнчӏ
781,vorher::ADV,vooraf,хьхьичӏва
782,vorher::ADV,van tevoren,хьхьнчӏ
783,vorher::ADV,van tevoren,хьхьичӏва
784,zuerst::ADV,eerst,бакӏрай
785,zuerst::ADV,eerst,цӏу бутӏуй
786,zuerst::ADV,het eerst,бакӏрай
787,zuerst::ADV,het eerst,цӏу бутӏуй
788,einmal::ADV,eens,цал
789,einmal::ADV,eenmaal,цал
790,manchmal::ADV,soms,ваксса-таксса
791,oft::ADV,vaak,чӏявуну
792,oft::ADV,dikwijls,чӏявуну
793,immer::ADV,altijd,мудан
794,immer::ADV,altijd,даиман
795,niemals::ADV,nooit,тачӏав
796,hier::ADV,hier,шикку
797,hierhin::ADV,hierheen,шиккун
798,von hier::ADV,van hier,шичча
799,von hier::ADV,hiervandaan,шичча
800,dort::ADV,daar,гикку
801,dort::ADV,ginds,гикку
802,dorthin::ADV,daarheen,тиккун
803,geradeaus::ADV,rechtuit,тӏайланм
804,geradeaus::ADV,rechtdoor,тӏайланм
805,vorwärts::ADV,vooruit,хьхьичӏунмай
806,vorwärts::ADV,voorwaarts,хьхьичӏунмай
807,rückwärts::ADV,achteruit,махъа-хьхьичӏунмай
808,rückwärts::ADV,achterwaarts,махъа-хьхьичӏунмай
809,zurück::ADV,terug,махъунмай
810,unten::ADV,beneden,лув
811,unten::ADV,onderaan,лув
812,hinab::ADV,omlaag,бакӏ-ялавай
813,hinab::ADV,omlaag,бакӏъялавай
814,hinab::ADV,naar beneden,бакӏ-ялавай
815,hinab::ADV,naar beneden,бакӏъялавай
816,oben::ADV,boven,ялув
817,hinauf::ADV,omhoog,лавай
818,hinauf::ADV,naar boven,лавай
819,überall::ADV,alom,гьариий
820,überall::ADV,alom,хьу-хьуний
821,überall::ADV,alom,гьарца кӏанай
822,überall::ADV,overal,гьариий
823,überall::ADV,overal,хьу-хьуний
824,überall::ADV,overal,гьарца кӏанай
825,nicht::ADV,niet,къа-
826,ein wenig::ADV,wat,чанни
827,ein wenig::ADV,wat,ца чансса
828,kaum::ADV,amper,дахьа
829,kaum::ADV,nauwelijks,дахьа
830,sehr::ADV,erg,оьну
831,sehr::ADV,erg,гужну
832,sehr::ADV,erg,хъинну
833,sehr::ADV,zeer,оьну
834,sehr::ADV,zeer,гужну
835,sehr::ADV,zeer,хъинну
836,so::ADV,zo,укукн
837,noch::ADV,nog,гьала
838,noch::ADV,nog,уттигу
839,noch::ADV,nog,цакьинва
840,noch::ADV,nog,ттигу-шилагу
841,nur::ADV,maar,анжагь
842,nur::ADV,alleen,анжагь
843,schon::ADV,al,
844,schon::ADV,reeds,
845,wieder::ADV,weer,цӏуницӏа
846,wieder::ADV,terug,цӏуницӏа
847,vergebens::ADV,vergeefs,аьдада
848,vergebens::ADV,vergeefs,нахӏакь
849,vergebens::ADV,tevergeefs,аьдада
850,vergebens::ADV,tevergeefs,нахӏакь
851,vor::PRP,voor,хьхьичӏ
852,hinter::PRP,achter,махъ
853,unter::PRP,onder,лув
854,unter::PRP,beneden,лув
855,durch::PRP,door,-х
856,neben::PRP,naast,чӏарав
857,zwischen::PRP,tussen,дянив
858,wegen::PRP,wegens,цӏаний
859,wegen::PRP,vanwege,цӏаний
860,dies::PRN,dit,ва
861,das::PRN,dat,та
862,das::PRN,dat,кӏа
863,das::PRN,dat,га
864,alles::PRN,alles,щала
865,ich::PRN,ik,на
866,du::PRN,je,ина
867,du::PRN,jij,ина
868,er::PRN,hij,му
869,wir::PRN,we,жу
870,wir::PRN,wij,жу
871,ihr::PRN,jullie,зу
872,sie::PRN,ze,
873,sie::PRN,zij,
874,was::FPRN,wat,ци
875,wer::FPRN,wie,цу
876,wo::FADV,waar,чув
877,wohin::FADV,waarheen,чун
878,wie::FADV,hoe,цукун
879,warum::FADV,waarom,цан
880,wieviel::FNUM,hoeveel,циксса
881,eins::NUM,één,ца
882,zwei::NUM,twee,кӏива
883,drei::NUM,drie,шамма
884,vier::NUM,vier,мукьа
885,vier::NUM,vier,мукьва
886,fünf::NUM,vijf,ххюва
887,sechs::NUM,zes,ряхва
888,sieben::NUM,zeven,арула
889,acht::NUM,acht,мяйва
890,neun::NUM,negen,урчӏва
891,zehn::NUM,tien,ацӏва
892,elf::NUM,elf,ацӏния цава
893,zwölf::NUM,twaalf,ацӏиия кӏива
894,zwanzig::NUM,twintig,кьува
895,dreißig::NUM,dertig,зувира
896,vierzig::NUM,veertig,мукьцӏала
897,fünfzig::NUM,vijftig,ххюцӏала
898,sechzig::NUM,zestig,ряхцӏала
899,siebzig::NUM,zeventig,
900,achtzig::NUM,tachtig,мяйцӏала
901,neunzig::NUM,negentig,урчӏцӏала
902,hundert::NUM,honderd,ттурш
903,hundert::NUM,honderd,ттуршва
904,tausend::NUM,duizend,азарва
905,und::CNJ,en,-гу
906,oder::CNJ,of,я
907,oder::CNJ,of,ягу
908,stehen::V,staan,ацӏан
909,sitzen::V,zitten,щяивкӏун икӏан
910,liegen::V,liggen,утту нвхьуну икӏан
911,hängen::V,hangen,зурчӏай тӏун
912,werden::V,worden,хьун
913,passieren::V,gebeuren,хьун
914,beginnen::V,beginnen,дайдишин
915,beginnen::V,beginnen,дайдирхьуну дикӏан
916,enden::V,eindigen,къуртал дан
917,wechseln::V,wijzigen,даххана хьун
918,wechseln::V,wijzigen,даххана дуллан
919,wechseln::V,veranderen,даххана хьун
920,wechseln::V,veranderen,даххана дуллан
921,aufgehen[Sonne]::V,opgaan,буклай бур
922,untergehen[Sonne]::V,ondergaan,лаглай бур
923,scheinen[Sonne]::V,schijnen,битан
924,scheinen[Sonne]::V,schijnen,чани буллан
925,donnern::V,donderen,тӏий бур
926,wehen::V,waaien,бишлай бур
927,strömen::V,stromen,экьинан
928,fließen::V,vloeien,экьинан
929,sich drehen::V,draaien,гьанан
930,sich drehen::V,zich draaien,гьанан
931,schwanken::V,wankelen,хъюлчу тӏун
932,schwanken::V,wankelen,хӏуркку тӏун
933,schwingen::V,zwieren,хъюлчай тӏун
934,schwingen::V,zwieren,хъюлчу тӏун
935,fallen::V,vallen,багьлан
936,brennen::V,branden,ччучлан
937,rauchen::V,roken,пуркӏу тӏун
938,regnen::V,regenen,лачӏун
939,regnen::V,regenen,лачIлай дур
940,gefrieren::V,bevriezen,микӏ лачӏун
941,tauen::V,dooien,баслан
942,schmelzen::V,smelten,баслан
943,trocknen::V,drogen,кьакьан
944,sieden::V,koken,щаран
945,sieden::V,zieden,щаран
946,faulen::V,rotten,аьллан
947,verfaulen::V,verrotten,аьллан
948,verfaulen::V,verrotten,аьян
949,reißen::V,scheuren,ххя дукан
950,versinken::V,verzinken,оькьлан
951,versinken::V,verzinken,оькьан
952,vergehen::V,vergaan,лялиян
953,erscheinen::V,opdagen,буккан
954,erscheinen::V,opdagen,загьир хьун
955,erscheinen::V,verschijnen,буккан
956,erscheinen::V,verschijnen,загьир хьун
957,verschwinden::V,verdwijnen,бат хьун
958,verschwinden::V,verdwijnen,акъа хьун
959,sinken::V,zinken,чахь учин
960,abnehmen::V,afnemen,чан хьун
961,abnehmen::V,afnemen,ссуссукьу хьун
962,abnehmen::V,verminderen,чан хьун
963,abnehmen::V,verminderen,ссуссукьу хьун
964,zunehmen::V,toenemen,гьарза хьун
965,steigen::V,stijgen,гьаз хьун
966,steigen::V,omhooggaan,гьаз хьун
967,wachsen::V,groeien,ххяххан
968,glänzen::V,glanzen,цӏай буккан
969,glänzen::V,schitteren,цӏай буккан
970,funkeln::V,fonkelen,цӏай-цӏай тӏун
971,lärmen::V,lawaai maken,чӏу буллан
972,lärmen::V,lawaai maken,аьлагъужа буллан
973,läuten::V,luiden,занг ришлан
974,läuten::V,luiden,занг дуллан
975,klingeln::V,bellen,занг ришлан
976,klingeln::V,bellen,занг дуллан
977,klirren::V,rinkelen,
978,brausen::V,bruisen,никъащилан
979,rauschen::V,ruisen,щурщур тӏун
980,klingen::V,klinken,чӏу буклан
981,bellen::V,blaffen,хӏап тӏун
982,heulen::V,huilen,
983,blasen::V,blazen,уф тӏун
984,pfeifen::V,fluiten,щютӏа тӏун
985,schreien::V,gillen,чӏу бан
986,schreien::V,schreeuwen,чӏу бан
987,stöhnen::V,steunen,угь-къак тӏун
988,zittern::V,beven,зурзу чин
989,zittern::V,beven,зурзу тӏун
990,zittern::V,sidderen,зурзу чин
991,zittern::V,sidderen,зурзу тӏун
992,leben::V,leven,ялапар хъанан
993,geboren werden::V,geboren worden,ан
994,atmen::V,ademen,ссихӏ ласлан
995,atmen::V,ademen,ссихӏ бигьлан
996,trinken::V,drinken,хӏачӏан
997,trinken::V,drinken,хӏачӏлан
998,essen::V,eten,канан
999,schlucken::V,slikken,кьюлтӏа тӏун
1000,müde werden::V,moe worden,аьхчӏин
1001,einschlafen::V,inslapen,шанан икӏан
1002,schlafen::V,slapen,шанан
1003,aufwachen::V,ontwaken,чантӏ учин
1004,aufwachen::V,wakker worden,чантӏ учин
1005,aufstehen::V,opstaan,бизан
1006,sich erholen::V,zich ontspannen,бигьалаган
1007,krank werden::V,ziek worden,къашай хьун
1008,krank sein::V,ziek zijn,къашай хъанан
1009,krank sein::V,ziek zijn,къашавай икӏан
1010,schmerzen::V,pijn doen,цӏун
1011,husten::V,hoesten,хъугьу чин
1012,husten::V,hoesten,хъугьу тӏун
1013,genesen::V,genezen,хъин хьун
1014,genesen::V,genezen,сагъ лаган
1015,sterben::V,sterven,ивчӏан
1016,sterben::V,overlijden,ивчӏан
1017,umkommen::V,omkomen,лиллан
1018,umkommen::V,omkomen,литӏлан
1019,umkommen::V,omkomen,ажал биян
1020,umkommen::V,omkomen,личӏи хьун
1021,umkommen::V,omkomen,иакьлу хьун
1022,umkommen::V,omkomen,ахир жан хъанан
1023,umkommen::V,omkomen,рухӏирачӏа икӏан
1024,sich bewegen::V,zich bewegen,сукку хьун
1025,sich rühren::V,zich verroeren,сукку хьун
1026,sich erheben::V,oprijzen,бизан
1027,sich erheben::V,verrijzen,бизан
1028,sich setzen::V,gaan zitten,щяикӏан
1029,sich setzen::V,gaan zitten,щябикӏан
1030,hinfallen::V,vallen,багьан
1031,hinfallen::V,neervallen,багьан
1032,laufen::V,lopen,занан
1033,schreiten::V,stappen,ша ласлан
1034,schreiten::V,schrijden,ша ласлан
1035,spazierengehen::V,gaan wandelen,сайр буллан
1036,eilen::V,ijlen,анавар буккан
1037,eilen::V,haasten,анавар буккан
1038,sich beeilen::V,zich haasten,анавар буккан
1039,sausen::V,stuiven,никъа щилан
1040,sausen::V,stuiven,никъа щун
1041,rennen::V,rennen,лечлан
1042,springen::V,springen,тӏанкӏ дан
1043,klettern::V,klimmen,лахълан
1044,klettern::V,klauteren,лахълан
1045,schaukeln::V,schommelen,гьайжак бигьлан
1046,kriechen::V,kruipen,ххярк тӏун
1047,schwimmen::V,zwemmen,гьузун
1048,tauchen::V,duiken,лултту уккан
1049,rudern::V,roeien,бяхлан
1050,rudern::V,roeien,батӏлан
1051,rudern::V,roeien,ххялаххи дуклан
1052,fahren::V,rijden,гьан
1053,fliegen::V,vliegen,лехлан
1054,gehen::V,gaan,нан
1055,weggehen::V,weggaan,ялагьан
1056,abfahren::V,vertrekken,гьан
1057,anhalten::V,stoppen,бацӏан
1058,anhalten::V,stilhouden,бацӏан
1059,hineingehen::V,ingaan,буххан
1060,hineingehen::V,binnengaan,буххан
1061,eintreten::V,binnenkomen,буххан
1062,kommen::V,komen,учӏан
1063,ankommen::V,aankomen,биян
1064,ankommen::V,aankomen,бучӏан
1065,zurückkommen::V,terugkomen,зана хъун
1066,zurückkommen::V,terugkomen,зана бикӏан
1067,bleiben::V,blijven,личӏан
1068,warten::V,wachten,ялугьлан
1069,erwarten::V,verwachten,ялугьлан
1070,suchen::V,zoeken,луглан
1071,finden::V,vinden,лякъин
1072,versuchen::V,proberen,ххал буллан
1073,versuchen::V,beproeven,ххал буллан
1074,vorbereiten::V,voorbereiden,хӏадур бан
1075,lieben::V,houden van,эшкьи хьуиу бикӏан
1076,mögen::V,lusten,ххиран бикӏан
1077,mögen::V,houden van,ххиран бикӏан
1078,lachen::V,lachen,хъян
1079,rühren::V,roeren,
1080,weinen::V,huilen,аьтӏун
1081,weinen::V,schreien,аьтӏун
1082,schimpfen::V,kijven,дяъван
1083,schimpfen::V,kijven,ссугайи агьан
1084,schimpfen::V,schelden,дяъван
1085,schimpfen::V,schelden,ссугайи агьан
1086,sich ärgern::V,zich ergeren,ссибизлан
1087,sich fürchten::V,bang zijn,ингъауслан
1088,fürchten::V,vrezen,хӏучӏ тӏун
1089,fliehen::V,vluchten,ака бан
1090,flüchten::V,ontsnappen,лихъан
1091,flüchten::V,ontkomen,лихъан
1092,sehen::V,zien,чӏалан
1093,anschauen::V,aankijken,урган
1094,ansehen::V,aanzien,буруглан
1095,ansehen::V,bekijken,буруглан
1096,hören::V,horen,баллан
1097,zuhören::V,luisteren,вичӏи дихьлан
1098,probieren::V,proeven,тӏин ххал буллан
1099,riechen::V,ruiken,ссунтӏа тӏун
1100,fühlen::V,voelen,дакӏнил буслан
1101,scheinen::V,lijken,ххан
1102,scheinen::V,lijken,бизан
1103,scheinen::V,lijken,ххан бикӏлай бикӏан
1104,zu sehen sein::V,te zien zijn,
1105,vernehmen::V,vernemen,баян
1106,frieren::V,het koud hebben,лигьулул хъанан
1107,tun::V,doen,бан
1108,können::V,kunnen,хьун
1109,wollen::V,willen,
1110,anfangen::V,beginnen,дайдишин
1111,anfangen::V,aanvangen,дайдишин
1112,beenden::V,beëindigen,къуртал бан
1113,aufhören::V,ophouden,кьабагьан
1114,gelingen::V,lukken,бюхъан
1115,gelingen::V,gelukken,бюхъан
1116,geraten::V,uitvallen,
1117,öffnen::V,openen,тӏитӏин
1118,öffnen::V,opendoen,тӏитӏин
1119,schließen::V,sluiten,лакьин
1120,schließen::V,dichtdoen,лакьин
1121,stellen::V,stellen,дацӏан дан
1122,stellen::V,stellen,бишин
1123,stellen::V,plaatsen,дацӏан дан
1124,stellen::V,plaatsen,бишин
1125,setzen::V,zetten,щяитан
1126,setzen::V,plaatsen,щяитан
1127,legen::V,leggen,бишин
1128,berühren::V,aanraken,ка щун
1129,verbinden::V,verbinden,бахӏин
1130,verbinden::V,verbinden,дахӏин
1131,bedecken::V,bedekken,ялтту бущин
1132,bedecken::V,bedekken,ялтту бакьин
1133,aufhängen::V,ophangen,лахъан
1134,anzünden::V,aansteken,лахъан
1135,aufheben::V,oprapen,гьаз бан
1136,zurücklassen::V,achterlaten,кьаитан
1137,zurücklassen::V,achterlaten,битан
1138,verlieren::V,verliezen,дакъа дан
1139,fallen lassen::V,laten vallen,рутан
1140,machen::V,maken,дан
1141,herstellen::V,produceren,яраг ишла бувиу бан
1142,herstellen::V,voortbrengen,яраг ишла бувиу бан
1143,bauen::V,bouwen,дан
1144,reparieren::V,repareren,дакьин дан
1145,reparieren::V,herstellen,дакьин дан
1146,verbessern::V,verbeteren,ххуй дан
1147,ändern::V,wijzigen,баххана бан
1148,ändern::V,veranderen,баххана бан
1149,graben::V,graven,дуклан
1150,beugen::V,buigen,лахӏан бан
1151,beugen::V,buigen,кьус бикӏан
1152,biegen::V,buigen,баччин
1153,biegen::V,buigen,лахӏан бан
1154,drehen::V,draaien,гьанан
1155,wenden::V,keren,кӏура баен бан
1156,wenden::V,wenden,кӏура баен бан
1157,umdrehen::V,omdraaien,кӏура баен бан
1158,heben::V,heffen,гьаз бан
1159,heben::V,optillen,гьаз бан
1160,hochheben::V,tillen,гьаз бан
1161,ergreifen::V,pakken,хъап дан
1162,ergreifen::V,pakken,хъап увиу угьан
1163,ergreifen::V,grijpen,хъап дан
1164,ergreifen::V,grijpen,хъап увиу угьан
1165,halten::V,houden,бугьлан
1166,drücken::V,drukken,кьюч бигьлан
1167,schieben::V,duwen,щун
1168,schieben::V,schuiven,щун
1169,kratzen::V,krassen,
1170,lecken::V,likken,ланцӏа тӏун
1171,beißen::V,bijten,хъапа тӏун
1172,beißen::V,bijten,кьацӏа тӏун
1173,abreißen::V,afrukken,буцан
1174,abreißen::V,afscheuren,буцан
1175,abschneiden::V,afsnijden,бухъан
1176,abschneiden::V,afsnijden,кьукьин
1177,binden::V,binden,бахӏин
1178,binden::V,binden,дахӏин
1179,stecken::V,steken,
1180,brechen::V,breken,гъагъан
1181,klopfen::V,kloppen,кьутӏа тӏун
1182,hauen::V,houwen,рищун
1183,kleben::V,plakken,лачӏун буллан
1184,reiben::V,wrijven,ссуку буллан
1185,streichen::V,smeren,дугъан
1186,streichen::V,smeren,аьгъу дан
1187,schleifen::V,slijpen,
1188,schneiden::V,snijden,духълан
1189,schneiden::V,snijden,кьукьлан
1190,rütteln::V,schudden,
1191,schütteln::V,schudden,хъюлчу буллан
1192,schwenken::V,wuiven,палцӏ дуллан
1193,schwenken::V,zwaaien,палцӏ дуллан
1194,schütten::V,gieten,рутӏин
1195,schütten::V,storten,рутӏин
1196,füllen::V,vullen,буцӏин бан
1197,einwickeln::V,inwikkelen,кай-кай бан
1198,tragen::V,dragen,ларсун занан
1199,tragen::V,dragen,ларсун ачин
1200,schleppen::V,slepen,ххилан
1201,ziehen::V,trekken,
1202,aufbewahren::V,bewaren,ядан
1203,aufbewahren::V,bewaren,ядуллан
1204,werfen::V,gooien,личин
1205,fangen::V,vangen,бугьан
1206,fangen::V,vangen,бугьлан
1207,packen::V,pakken,
1208,packen::V,vastpakken,
1209,verstecken::V,verstoppen,ладитан
1210,verstecken::V,verstoppen,кьюлтӏ дан
1211,verstecken::V,verstoppen,дахьлаган дан
1212,teilen::V,delen,бачӏин
1213,teilen::V,delen,бутӏа бан
1214,schicken::V,sturen,тӏайла буккан
1215,bringen::V,brengen,диян дан
1216,hinzufügen::V,toevoegen,ххи бан
1217,bekommen::V,verkrijgen,ласун
1218,erhalten::V,krijgen,ласун
1219,nehmen::V,nemen,ласун
1220,wählen::V,kiezen,бувчӏин
1221,wählen::V,verkiezen,бувчӏин
1222,auswählen::V,uitkiezen,бувчӏин
1223,auswählen::V,uitkiezen,язи бугьан
1224,bewahren::V,bewaren,ядан
1225,behindern::V,hinderen,дайщишруду дуллан
1226,verderben::V,bederven,зия дан
1227,beschädigen::V,beschadigen,зарал буллан
1228,zerbrechen::V,breken,гьагъан
1229,zerbrechen::V,breken,гьагъан бан
1230,zerbrechen::V,stukbreken,гьагъан
1231,zerbrechen::V,stukbreken,гьагъан бан
1232,zerreißen::V,scheuren,ххяхха дуккан
1233,zerreißen::V,verscheuren,ххяхха дуккан
1234,zerstören::V,vernielen,лекьан дан
1235,verbrennen::V,branden,ччуччин
1236,verbrennen::V,verbranden,ччуччин
1237,geben::V,geven,дулун
1238,reichen::V,reiken,дулун
1239,reichen::V,aanreiken,дулун
1240,schenken::V,schenken,пишкаш дан
1241,schenken::V,schenken,багъишла дан
1242,schenken::V,schenken,ихӏсандалун дуллун
1243,versprechen::V,beloven,банна чин
1244,wünschen::V,wensen,
1245,loben::V,loven,цӏа дан
1246,loben::V,prijzen,цӏа дан
1247,küssen::V,kussen,ппай тӏун
1248,wiegen::V,wiegen,гьуркку тӏун
1249,wiegen::V,wiegen,гьуркку буллан
1250,wiegen::V,wiegen,гьуркку бан
1251,zudecken::V,toedekken,
1252,wecken::V,wekken,чантӏ учин ан
1253,zeigen::V,tonen,ккаккан бан
1254,zeigen::V,wijzen,ккаккан бан
1255,führen::V,voeren,буцин
1256,lehren::V,leren,лахьхьин бан
1257,lehren::V,leren,лахьхьин буллан
1258,unterrichten::V,onderwijzen,дарс дишаван
1259,aufziehen::V,grootbrengen,хъуна ан
1260,aufziehen::V,grootbrengen,тарбия ан
1261,leiten::V,leiden,каялувшиву дан
1262,antreiben::V,aandrijven,
1263,lassen::V,laten,
1264,einladen::V,uitnodigen,хъамалу оьвчин
1265,vereinigen::V,verenigen,ца бан
1266,besuchen::V,bezoeken,ялун уххан
1267,treffen::V,treffen,хьуна бакьин
1268,treffen::V,ontmoeten,хьуна бакьин
1269,sich versammeln::V,zich verzamelen,батӏин
1270,spielen::V,spelen,тӏуркӏу тӏун
1271,singen::V,zingen,балай тӏун
1272,tanzen::V,dansen,къавтӏун
1273,sich trennen::V,van elkaar gaan,ппив хьун
1274,verlassen::V,verlaten,увккун гьан
1275,retten::V,redden,ххассал бан
1276,bewachen::V,bewaken,къарал бан
1277,schützen::V,beschermen,ябан
1278,verteidigen::V,verdedigen,буруччин
1279,sich schlagen::V,knokken,биян
1280,schießen::V,schieten,битлан
1281,siegen::V,overwinnen,ххув хьун
1282,siegen::V,overwinnen,ххувшаву ласун
1283,ärgern::V,ergeren,ссибизан уллан
1284,schlagen::V,slaan,рищун
1285,treten::V,trappen,
1286,treten::V,schoppen,
1287,stechen::V,steken,кьутӏин
1288,stechen::V,prikken,кьутӏин
1289,stoßen::V,stoten,щун
1290,stehlen::V,stelen,дацин
1291,stören::V,storen,кьючин
1292,stören::V,verstoren,кьючин
1293,belästigen::V,lastig vallen,бизар уллан
1294,verbergen::V,verbergen,лабитан
1295,verbergen::V,verbergen,кӏучӏ бан
1296,täuschen::V,misleiden,хъяврин ан
1297,betrügen::V,bedriegen,аьикьин ан
1298,töten::V,doden,ивчӏан
1299,wohnen::V,wonen,оьрму бутлан
1300,arbeiten::V,werken,зун
1301,sammeln::V,inzamelen,ттихӏин
1302,sammeln::V,inzamelen,вив дишин
1303,sammeln::V,verzamelen,ттихӏин
1304,sammeln::V,verzamelen,вив дишин
1305,pflücken::V,plukken,риттун
1306,jagen::V,jagen,авли занан
1307,fischen::V,vissen,чавахъру бугьлан
1308,fassen::V,vangen,бугьан
1309,hüten::V,hoeden,урттуйн бакьлан
1310,treiben::V,drijven,дачин дуллан
1311,treiben::V,drijven,лихъан буллан
1312,anbinden::V,vastbinden,бахӏин
1313,füttern::V,voeren,канаки буллан
1314,melken::V,melken,ттизин
1315,hacken::V,hakken,мюрш буллан
1316,hacken::V,hakken,мюрш бан
1317,gießen::V,gieten,щин дишин
1318,reifen::V,rijpen,диян
1319,zubereiten::V,klaarmaken,хӏадур дан
1320,zubereiten::V,klaarmaken,хӏадур бан
1321,zubereiten::V,toebereiden,хӏадур дан
1322,zubereiten::V,toebereiden,хӏадур бан
1323,kochen::V,koken,шашан
1324,kochen::V,koken,шашан дуллан
1325,backen::V,bakken,бишлан
1326,backen::V,bakken,шахьлан
1327,braten::V,braden,цӏарайх дуллан
1328,umrühren::V,omroeren,хӏала бан
1329,stricken::V,breien,щащлан
1330,stricken::V,breien,щащан
1331,nähen::V,naaien,дуруххан
1332,färben::V,verven,ранг щун
1333,färben::V,kleuren,ранг щун
1334,reinigen::V,reinigen,марцӏ бан
1335,waschen::V,wassen,шюшин
1336,abwischen::V,afvegen,лишин
1337,spülen::V,spoelen,вилаган
1338,spülen::V,afwassen,вилаган
1339,fegen::V,vegen,башин
1340,kehren::V,vegen,бахьлан
1341,baden::V,baden,щинавун учӏлан
1342,sich waschen::V,zich wassen,диссун
1343,sich waschen::V,zich wassen,лажин диссун
1344,sich waschen::V,zich wassen,лажин дислан
1345,sich waschen::V,zich wassen,биссун
1346,sich waschen::V,zich wassen,чурх бислан
1347,ausziehen::V,uittrekken,ликкан
1348,anziehen::V,aantrekken,лаххан
1349,sich anziehen::V,zich aankleden,янна лаххан
1350,kämmen::V,kammen,ттарал дуккан
1351,schmücken::V,tooien,чӏюлу бан
1352,sagen::V,zeggen,учин
1353,sprechen::V,spreken,гъалгъа тӏун
1354,reden::V,praten,гъалгъа тӏун
1355,sich unterhalten::V,zich onderhouden,гъалгъа тӏун
1356,fragen::V,vragen,цӏуххин
1357,bitten::V,vragen,тавакъю буллан
1358,bitten::V,verzoeken,тавакъю буллан
1359,erzählen::V,vertellen,хавар бусан
1360,mitteilen::V,meedelen,баян бан
1361,mitteilen::V,meedelen,хавар бан
1362,nennen::V,noemen,цӏа дизан
1363,rufen::V,roepen,оьвтӏун
1364,prahlen::V,pralen,цӏа дуллан
1365,übersetzen::V,vertalen,таржума бан
1366,denken::V,denken,пикри буллан
1367,glauben::V,geloven,вих хьун
1368,bemerken::V,bemerken,хӏисав хъун
1369,erkennen::V,herkennen,увчӏин
1370,begreifen::V,begrijpen,бувчӏин
1371,verstehen::V,verstaan,
1372,lernen::V,leren,лахьлан
1373,lernen::V,leren,лахьхьин
1374,wissen::V,weten,кӏулну бикӏан
1375,wissen::V,weten,хавар бикӏан
1376,sich erinnern an::V,zich herinneren aan,дакӏнин бутан
1377,vergessen::V,vergeten,хъама битан
1378,messen::V,meten,дуцин дуллан
1379,messen::V,meten,дуцин дан
1380,zählen::V,tellen,дуккин
1381,rechnen::V,rekenen,хӏисав дан
1382,lesen::V,lezen,ккалан
1383,malen::V,schilderen,сурат дуллан
1384,zeichnen::V,tekenen,сурат дуллан
1385,schreiben::V,schrijven,чичин
1386,schreiben::V,schrijven,чичлан
1387,besitzen::V,bezitten,дуну икӏан
1388,besitzen::V,bezitten,дуну дикӏан
1389,besitzen::V,bezitten,заллуну икӏан
1390,kaufen::V,kopen,машан ласун
1391,verkaufen::V,verkopen,баххан
1392,bezahlen::V,betalen,арцу дулун
1393,bezahlen::V,betalen,багьа булун
1394,zahlen::V,betalen,арцу дулун
1395,zahlen::V,betalen,багьа булун
1396,beherrschen::V,beheersen,дуну икӏан
1397,beherrschen::V,beheersen,заллуну икӏан
1398,ertragen::V,verdragen,бухӏан
