,Concept_ID,vep,sq
810,noch::ADV,völ,ende
811,noch::ADV,völ,akoma
812,nur::ADV,järg,vetëm
813,nur::ADV,vaiše,vetëm
814,schon::ADV,jo,tashmë
815,wieder::ADV,möst,përsëri
816,vergebens::ADV,uhtei,kot
817,vor::PRP,edes,para
818,hinter::PRP,taga,prapa
819,hinter::PRP,taga,mbrapa
820,unter::PRP,al,nën
821,durch::PRP,läbi,nëpër
822,durch::PRP,kal't,nëpër
823,neben::PRP,rindal,pranë
824,neben::PRP,rindal,përbri
825,zwischen::PRP,keskes,midis
826,zwischen::PRP,keskes,ndërmjet
827,wegen::PRP,tagut,për
828,dies::PRN,nece,ky
829,das::PRN,se,ky
830,alles::PRN,kaik,gjithçka
831,ich::PRN,minä,unë
832,du::PRN,sinä,ti
833,er::PRN,hän,ai
834,wir::PRN,mö,ne
835,ihr::PRN,tö,ju
836,sie::PRN,hö,ata
837,was::FPRN,mi,ç'
838,was::FPRN,mi,çfarë
839,wer::FPRN,ken,kush
840,wo::FADV,kus,ku
841,wohin::FADV,kuna,për ku
842,wie::FADV,kut,si
843,wie::FADV,mit',si
844,warum::FADV,mikš,pse
845,warum::FADV,mikš,përse
846,wieviel::FNUM,äjak,sa
847,wieviel::FNUM,kuverz',sa
848,eins::NUM,üks',një
849,zwei::NUM,kaks',dy
850,drei::NUM,koume,tre
851,vier::NUM,nel'l',katër
852,fünf::NUM,viž,pesë
853,sechs::NUM,kuz',gjashtë
854,sieben::NUM,seičeme,shtatë
855,acht::NUM,kahesa,tetë
856,neun::NUM,ühesa,nëntë
857,zehn::NUM,kümne,dhjetë
858,elf::NUM,üks'toštkümne,njëmbëdhjetë
859,zwölf::NUM,kaks'toštkümne,dymbëdhjetë
860,zwanzig::NUM,kaks'kümne,njëzet
861,dreißig::NUM,koumekümne,tridhjetë
862,vierzig::NUM,nel'l'kümne,dyzet
863,fünfzig::NUM,vižkümne,pesëdhjetë
864,sechzig::NUM,kuz'kümne,gjashtëdhjetë
865,siebzig::NUM,seičemekümne,shtatëdhjetë
866,achtzig::NUM,kahesakümne,tetëdhjetë
867,neunzig::NUM,ühesakümne,nëntëdhjetë
868,hundert::NUM,sada,qind
869,tausend::NUM,tuha,mijë
870,und::CNJ,i,e
871,und::CNJ,i,dhe
872,und::CNJ,da,e
873,und::CNJ,da,dhe
874,oder::CNJ,vai,a
875,oder::CNJ,vai,apo
876,stehen::V,seišta,rri
877,sitzen::V,ištta,rri
878,liegen::V,venuda,rri shtrirë
879,hängen::V,ripta,varem
880,werden::V,lindä,bëhem
881,werden::V,tehtas,bëhem
882,passieren::V,ozaitas,ndodh
883,beginnen::V,augotadas,filloj
884,enden::V,loptas,përfundoj
885,wechseln::V,vajehtadas,ndërroj
886,aufgehen[Sonne]::V,nousta,hapem
887,untergehen[Sonne]::V,lasktas,hyj
888,untergehen[Sonne]::V,lasktas,perëndoj
889,scheinen[Sonne]::V,paštta,ndriçoj
890,donnern::V,juraita,gjëmoj
891,donnern::V,juraita,bubulloj
892,wehen::V,dölta,fryj
893,wehen::V,puhuda,fryj
894,strömen::V,valadas,derdh
895,fließen::V,valuda,rrjedh
896,sich drehen::V,punotas,rrotullohem
897,schwanken::V,čibuda,dyzoj
898,schwingen::V,čibuda,dridhem
899,fallen::V,langeta,bie
900,brennen::V,pallada,digjem
901,rauchen::V,savustada,nxjerr tym
902,regnen::V,vihmda,bie shi
903,gefrieren::V,jäduda,ngrij
904,gefrieren::V,kül'mdä,ngrij
905,tauen::V,sulada,shkrij
906,schmelzen::V,sulada,shkrij
907,trocknen::V,kuida,thaj
908,trocknen::V,kuivehtuda,thaj
909,sieden::V,kehuda,ziej
910,faulen::V,hapata,kalbem
911,faulen::V,hapata,prishem
912,faulen::V,traudäs,kalbem
913,faulen::V,traudäs,prishem
914,verfaulen::V,hapata,kalbem
915,reißen::V,rebita,grisem
916,reißen::V,rebita,shqyhem
917,versinken::V,upota,humboj
918,vergehen::V,mända,kaloj
919,erscheinen::V,ozutadas,dukem
920,verschwinden::V,hajeta,zhdukem
921,sinken::V,väheta,ulem
922,sinken::V,lasktas,ulem
923,abnehmen::V,peneta,pakësohem
924,abnehmen::V,peneta,zvogëlohem
925,zunehmen::V,ližaduda,shtohem
926,steigen::V,nousta,rritem
927,wachsen::V,kazda,rritem
928,glänzen::V,loštta,vezulloj
929,funkeln::V,hoštta,xixoj
930,funkeln::V,hoštta,xixëlloj
931,lärmen::V,robaita,oshtij
932,lärmen::V,robaita,zhurmoj
933,läuten::V,judaita,bie
934,klingeln::V,kelotada,i bie ziles
935,klirren::V,biraita,kërcëlloj
936,brausen::V,bruncta,gjëmoj
937,rauschen::V,šobaita,fëshfërij
938,klingen::V,heläita,tingëlloj
939,bellen::V,nutta,leh
940,heulen::V,ulaita,ulërij
941,blasen::V,puhuda,fryj
942,pfeifen::V,pistta,fishkëllej
943,pfeifen::V,vihelta,fishkëllej
944,schreien::V,kirkta,bërtas
945,schreien::V,kidastada,bërtas
946,stöhnen::V,ohkta,rënkoj
947,stöhnen::V,voivotada,rënkoj
948,zittern::V,säraita,trembem
949,leben::V,eläda,rroj
950,leben::V,eläda,jetoj
951,geboren werden::V,sünduda,lind
952,atmen::V,henktä,marr frymë
953,trinken::V,joda,pi
954,essen::V,söda,ha
955,schlucken::V,lainata,gëlltis
956,schlucken::V,lainata,kapërdij
957,müde werden::V,väzuda,lodhem
958,müde werden::V,šuštuda,lodhem
959,einschlafen::V,uinota,bie të fle
960,schlafen::V,magata,fle
961,schlafen::V,nukkuda,fle
962,aufwachen::V,heraštuda,zgjohem
963,aufstehen::V,nousta,çohem
964,aufstehen::V,nousta,ngrihem
965,sich erholen::V,lebaitas,qetësohem
966,sich erholen::V,lebaitas,shtendosem
967,krank werden::V,läžegata,bie i sëmurë
968,krank sein::V,läžuda,jam i sëmurë
969,schmerzen::V,kibištada,dhemb
970,husten::V,rügda,kollitem
971,genesen::V,tervehtuda,shërohem
972,sterben::V,kolda,vdes
973,umkommen::V,kolda,vdes
974,umkommen::V,kolda,mbaroj
975,sich bewegen::V,likkuda,shkundem
976,sich rühren::V,likahtada,lëviz
977,sich rühren::V,kubahtada,lëviz
978,sich erheben::V,nousta,ngrihem
979,sich setzen::V,išttas,ulem
980,hinfallen::V,langeta,gremisem
981,laufen::V,kävuda,eci
982,schreiten::V,astta,çapem
983,schreiten::V,haškta,çapem
984,spazierengehen::V,kävelta,shëtis
985,eilen::V,kiruhtada,ngas
986,sich beeilen::V,kiruhtada,nxitoj
987,sausen::V,fun'urta,eci shpejt
988,rennen::V,joksta,vrapoj
989,springen::V,hüptä,kërcej
990,klettern::V,libuda,hipi
991,schaukeln::V,čibuda,kolovitem
992,kriechen::V,ličtas,zvarritem
993,schwimmen::V,ujuda,notoj
994,tauchen::V,čukautas,zhytem
995,rudern::V,souta,vozis
996,fahren::V,ajada,shkoj
997,fahren::V,ajelda,shkoj
998,fliegen::V,leta,fluturoj
999,gehen::V,mända,eci
1000,gehen::V,mända,shkoj
1001,gehen::V,kävuda,eci
1002,gehen::V,kävuda,shkoj
1003,weggehen::V,päzda,vete
1004,weggehen::V,lähtta,vete
1005,abfahren::V,tönduda,nisem
1006,anhalten::V,seižutadas,ndalem
1007,hineingehen::V,mända südäimehe,futem
1008,eintreten::V,tulda,hyj
1009,kommen::V,tulda,vij
1010,ankommen::V,tulda,arrij
1011,ankommen::V,tulda,mbërrij
1012,zurückkommen::V,pörtas,kthehem
1013,bleiben::V,jäda,mbetem
1014,bleiben::V,jäda,qëndroj
1015,warten::V,varastada,pres
1016,erwarten::V,varastada,pres
1017,suchen::V,ectä,kërkoj
1018,finden::V,löuta,gjej
1019,versuchen::V,ladida,mundohem
1020,versuchen::V,rohkaita,mundohem
1021,vorbereiten::V,vaumita,përgatis
1022,lieben::V,armastada,dashuroj
1023,mögen::V,navedida,dua
1024,lachen::V,nagrda,qesh
1025,rühren::V,likutada,mallëngjej
1026,weinen::V,itkta,qaj
1027,schimpfen::V,laidas,shaj
1028,schimpfen::V,pačatada,shaj
1029,sich ärgern::V,rändüda,bëhem verem
1030,sich fürchten::V,varaita,kam frikë
1031,sich fürchten::V,varaita,frikësohem
1032,fürchten::V,varaita,kam frikë nga
1033,fliehen::V,pageta,arratisem
1034,flüchten::V,pageta,iki
1035,flüchten::V,joksta,iki
1036,sehen::V,nähta,shoh
1037,anschauen::V,kacta,shikoj
1038,ansehen::V,kacta,shikoj
1039,hören::V,kulda,dëgjoj
1040,zuhören::V,kundeltas,veshtoj
1041,probieren::V,mujada,provoj
1042,riechen::V,rižada,nuhas
1043,fühlen::V,mujada,ndiej
1044,scheinen::V,näguda,ndriçoj
1045,zu sehen sein::V,näguda,dukem
1046,vernehmen::V,kulištada,dëgjoj
1047,frieren::V,kül'mdä,mërdhij
1048,tun::V,tehta,bëj
1049,können::V,voida,mund
1050,können::V,mahtta,mund
1051,wollen::V,himoita,dua
1052,wollen::V,himoita,dëshiroj
1053,wollen::V,tahtoida,dua
1054,wollen::V,tahtoida,dëshiroj
1055,anfangen::V,zavottä,filloj
1056,anfangen::V,augotada,filloj
1057,beenden::V,loptä,kryej
1058,beenden::V,loptä,mbaroj
1059,aufhören::V,loptas,pushoj
1060,gelingen::V,lähtta,më shkon mbarë
1061,gelingen::V,tehtas,më shkon mbarë
1062,geraten::V,tulda,del
1063,öffnen::V,avaita,hap
1064,schließen::V,saubata,mbyll
1065,stellen::V,panda,vë
1066,stellen::V,seižutada,vë
1067,setzen::V,ištutada,vë
1068,legen::V,panda,vë
1069,berühren::V,koskta,rrok
1070,berühren::V,käziduda,rrok
1071,verbinden::V,ühtenzoitta,bashkoj
1072,bedecken::V,katta,mbuloj
1073,bedecken::V,peitta,mbuloj
1074,aufhängen::V,riputada,var
1075,anzünden::V,sütutada,ndez
1076,aufheben::V,leta,ngre
1077,zurücklassen::V,jätta,lë pas
1078,verlieren::V,kadotada,humb
1079,fallen lassen::V,kirbotada,lëshoj
1080,machen::V,säta,bëj
1081,machen::V,tehta,bëj
1082,herstellen::V,tehta,prodhoj
1083,bauen::V,leta,ndërtoj
1084,bauen::V,sauda,ndërtoj
1085,reparieren::V,koheta,ndreq
1086,reparieren::V,koheta,meremetoj
1087,verbessern::V,paremboita,përmirësoj
1088,ändern::V,vajehtada,ndërroj
1089,graben::V,kaida,gërmoj
1090,graben::V,čongoida,gërmoj
1091,beugen::V,koverta,kërrus
1092,biegen::V,painda,përkul
1093,drehen::V,punotada,dredh
1094,drehen::V,punotada,rrotulloj
1095,wenden::V,käta,kthej
1096,wenden::V,kärauta,kthej
1097,umdrehen::V,käta,kthej
1098,heben::V,leta,ngre
1099,hochheben::V,libutada,ngre
1100,ergreifen::V,tabata,rrëmbej
1101,halten::V,pidada,mbaj
1102,drücken::V,painda,shtyp
1103,schieben::V,žigutada,shtyj
1104,kratzen::V,künstä,kruaj
1105,kratzen::V,künstä,gërvisht
1106,lecken::V,nolda,lëpij
1107,beißen::V,purda,kafshoj
1108,beißen::V,hambastada,kafshoj
1109,abreißen::V,ratketa,shkëpus
1110,abschneiden::V,čapata,cungoj
1111,abschneiden::V,leikata,cungoj
1112,binden::V,sidoda,lidh
1113,stecken::V,čokaita,fus
1114,stecken::V,čokaita,ngul
1115,brechen::V,katkaita,thyej
1116,klopfen::V,kolkotada,trokas
1117,hauen::V,löda,godas
1118,kleben::V,klejata,ngjis
1119,reiben::V,hosta,fërkoj
1120,reiben::V,törkita,fërkoj
1121,reiben::V,jorotada,fërkoj
1122,streichen::V,voita,lyej
1123,schleifen::V,hijoida,mpreh
1124,schleifen::V,teravzoitta,mpreh
1125,schneiden::V,leikata,pres
1126,rütteln::V,heilutada,shkund
1127,schütteln::V,pudištada,lëkund
1128,schwenken::V,maihutada,valëvit
1129,schütten::V,valada,mbush
1130,füllen::V,täutta,mbush
1131,einwickeln::V,kärdä,mbështjell
1132,tragen::V,kantta,mbaj
1133,tragen::V,kantta,mbart
1134,tragen::V,kandišta,mbaj
1135,tragen::V,kandišta,mbart
1136,schleppen::V,vedätada,heq
1137,schleppen::V,vedätada,zhgërryej
1138,ziehen::V,vedada,tërheq
1139,aufbewahren::V,kaita,ruaj
1140,werfen::V,čuta,hedh
1141,werfen::V,tactä,hedh
1142,fangen::V,püta,kap
1143,packen::V,tabata,rrëmbej
1144,verstecken::V,peitta,fsheh
1145,teilen::V,jagada,ndaj
1146,schicken::V,oigeta,dërgoj
1147,bringen::V,veda,sjell
1148,hinzufügen::V,ližata,shtoj
1149,bekommen::V,sada,kap
1150,erhalten::V,sada,marr
1151,nehmen::V,otta,marr
1152,wählen::V,valita,zgjedh
1153,auswählen::V,valita,përzgjedh
1154,bewahren::V,kaita,ruaj
1155,behindern::V,telustada,pengoj
1156,verderben::V,travida,prish
1157,beschädigen::V,satatada,dëmtoj
1158,zerbrechen::V,mureta,thyej
1159,zerreißen::V,rebitada,çjerr
1160,zerreißen::V,rebitada,zheloj
1161,zerstören::V,mureta,prish
1162,zerstören::V,mureta,shkatërroj
1163,verbrennen::V,poltta,djeg
1164,geben::V,antta,jap
1165,reichen::V,antta,jap
1166,schenken::V,lahjoita,fal
1167,schenken::V,lahjoita,dhuroj
1168,versprechen::V,toivotada,premtoj
1169,wünschen::V,toivotada,uroj
1170,loben::V,kitta,lëvdoj
1171,loben::V,kitta,lavdëroj
1172,küssen::V,tervehtada,puth
1173,wiegen::V,likutada,tund
1174,zudecken::V,katta,mbuloj
1175,wecken::V,noustatada,zgjoj
1176,zeigen::V,ozutada,dëftej
1177,führen::V,astutada,çoj
1178,lehren::V,opeta,arsej
1179,unterrichten::V,opeta,arsimoj
1180,aufziehen::V,kazvatada,rris
1181,leiten::V,ohjata,udhëheq
1182,antreiben::V,rigehtoitta,nxis
1183,lassen::V,käskta,detyroj
1184,einladen::V,kucta,ftoj
1185,vereinigen::V,ühtenzoitta,bashkoj
1186,besuchen::V,rižada,vizitoj
1187,treffen::V,vastata,ndesh
1188,sich versammeln::V,kägeta,tubohem
1189,sich versammeln::V,sätas,tubohem
1190,spielen::V,väta,loz
1191,spielen::V,väta,luaj
1192,singen::V,pajatada,këndoj
1193,tanzen::V,kargaita,kërcej
1194,tanzen::V,kargaita,vallëzoj
1195,sich trennen::V,erigata,ndahem
1196,verlassen::V,jätta,braktis
1197,retten::V,päzutada,shpëtoj
1198,bewachen::V,varjoita,ruaj
1199,schützen::V,kaita,ruaj
1200,schützen::V,kaita,mbroj
1201,verteidigen::V,kaita,mbroj
1202,sich schlagen::V,torata,zihem
1203,schießen::V,ampta,shtie
1204,siegen::V,vägestada,fitoj
1205,siegen::V,vägestada,ngadhënjej
1206,ärgern::V,verdutada,zemëroj
1207,ärgern::V,rändütada,zemëroj
1208,schlagen::V,löda,rrah
1209,schlagen::V,löda,godas
1210,schlagen::V,iškta,rrah
1211,schlagen::V,iškta,godas
1212,treten::V,peksta,shtyj
1213,treten::V,peksta,shtyj më këmbë
1214,treten::V,topsta,shtyj
1215,treten::V,topsta,shtyj më këmbë
1216,stechen::V,pystiä,ther
1217,stechen::V,pystiä,shpoj
1218,stoßen::V,iškta,shtyj
1219,stoßen::V,pudištada,shtyj
1220,stehlen::V,vargastada,vjedh
1221,stören::V,keskustada,pengoj
1222,belästigen::V,tartuteldas,bezdis
1223,verbergen::V,katelda,fsheh
1224,täuschen::V,manitada,mashtroj
1225,betrügen::V,manitada,kobis
1226,töten::V,rikta,vras
1227,töten::V,surmita,vras
1228,wohnen::V,eläda,banoj
1229,arbeiten::V,rata,punoj
1230,arbeiten::V,rata,vardoj
1231,sammeln::V,kogota,mbledh
1232,sammeln::V,kogota,grumbulloj
1233,pflücken::V,poimda,vjel
1234,pflücken::V,poimda,mbledh
1235,jagen::V,mecata,gjuaj
1236,fischen::V,kalatada,peshkoj
1237,fischen::V,kalatada,gjuaj peshk
1238,fassen::V,tabata,zë
1239,hüten::V,paimeta,kullos
1240,treiben::V,ajada,vë përpara
1241,anbinden::V,küttestada,lidh
1242,anbinden::V,sidoda,lidh
1243,füttern::V,sötta,grazhdoj
1244,melken::V,lüpsta,mjel
1245,hacken::V,sauda,grij
1246,gießen::V,valada,ujis
1247,reifen::V,küpseta,piqem
1248,zubereiten::V,vaumištada,gatuaj
1249,kochen::V,keitta,ziej
1250,backen::V,paštta,pjek
1251,backen::V,paštta,furroj
1252,braten::V,žarda,fërgoj
1253,braten::V,žarda,tiganis
1254,umrühren::V,segoitada,trazoj
1255,stricken::V,kudoda,thur
1256,nähen::V,ombelta,qep
1257,färben::V,mujutada,ngjyej
1258,färben::V,mujutada,bojatis
1259,reinigen::V,puhtastada,qëroj
1260,reinigen::V,puhtastada,pastroj
1261,waschen::V,pesta,laj
1262,waschen::V,pesta,finjos
1263,abwischen::V,pühktä,fshij
1264,spülen::V,huhtoida,kulloj
1265,fegen::V,pühkta,fshij
1266,kehren::V,uhoita,fshij
1267,baden::V,kül'ptäs,lahem
1268,sich waschen::V,pestas,lahem
1269,ausziehen::V,riičta,heq
1270,ausziehen::V,riičta,zbath
1271,ausziehen::V,rušta,heq
1272,ausziehen::V,rušta,zbath
1273,anziehen::V,panda päle,vesh
1274,anziehen::V,panda päle,mbath
1275,anziehen::V,panda kädehe,vesh
1276,anziehen::V,panda kädehe,mbath
1277,anziehen::V,panda jaugha,vesh
1278,anziehen::V,panda jaugha,mbath
1279,sich anziehen::V,sobdas,vishem
1280,kämmen::V,harjata,kreh
1281,schmücken::V,čomitada,hijeshoj
1282,sagen::V,sanuda,them
1283,sprechen::V,pagišta,flas
1284,reden::V,pagišta,fjalos
1285,reden::V,pagišta,fjalëtoj
1286,sich unterhalten::V,lodaita,bisedoj
1287,fragen::V,küzuda,pyes
1288,bitten::V,pakita,lus
1289,bitten::V,pakita,lutem
1290,erzählen::V,sanuda,rrëfej
1291,erzählen::V,starinoita,rrëfej
1292,mitteilen::V,tedotada,kumtoj
1293,nennen::V,nimitada,quaj
1294,rufen::V,kucta,thërras
1295,prahlen::V,kittäs,mburrem
1296,prahlen::V,kittäs,kapardisem
1297,übersetzen::V,käta,përkthej
1298,denken::V,meletada,mendoj
1299,glauben::V,uskta,besoj
1300,bemerken::V,homaita,vërej
1301,erkennen::V,tundištada,njoh
1302,erkennen::V,tundištada,shquaj
1303,begreifen::V,tabata,marr vesh
1304,verstehen::V,el'geta,marr vesh
1305,verstehen::V,toimetada,marr vesh
1306,lernen::V,opetas,mësoj
1307,wissen::V,teta,di
1308,sich erinnern an::V,johtutada,kujtoj
1309,vergessen::V,unohtada,harroj
1310,messen::V,märita,mas
1311,zählen::V,lugeda,njeh
1312,rechnen::V,lugeda,llogaris
1313,lesen::V,lugeda,lexoj
1314,lesen::V,lugeda,këndoj
1315,malen::V,pirta,lyej
1316,zeichnen::V,pirta,vizatoj
1317,schreiben::V,kirjutada,shkruaj
1318,besitzen::V,omištada,kam
1319,kaufen::V,ostta,blej
1320,verkaufen::V,möda,shes
1321,bezahlen::V,maksta,paguaj
1322,zahlen::V,maksta,paguaj
1323,beherrschen::V,valdoita,zotëroj
1324,ertragen::V,tirpta,duroj
