,Concept_ID,kk,ta
677,böse::A,сұм,கேடு விளைவிக்கும்
678,böse::A,жауыз,கேடு விளைவிக்கும்
679,dumm::A,көкми,முட்டாள்தனமான
680,dumm::A,ақымақ,முட்டாள்தனமான
681,dumm::A,миы жоқ,முட்டாள்தனமான
682,faul::A,жалқау,சோம்பலான
683,faul::A,еріншек,சோம்பலான
684,fleißig::A,ұқыпты,ஊக்கந்தளராத
685,geizig::A,сараң,கஞேசத்தனமான
686,klug::A,жетік,சாதுரியமான
687,klug::A,ақылды,சாதுரியமான
688,geschickt::A,шебер,திறமையள்ள
689,lieb::A,абзал,அன்புக்குரிய
690,lieb::A,айналайын,அன்புக்குரிய
691,lustig::A,көңілді,களிப்புமிக்க
692,sanft::A,жуас,சாதுவான
693,hungrig::A,аш,பசியுடன்
694,krank::A,кеселді,நோயுற்று
695,nackt::A,жалаңаш,ஆடையற்ற
696,traurig::A,қапа,சோகமான
697,lebendig::A,тірі,பிழைப்பு
698,lebendig::A,жанды,பிழைப்பு
699,gut::A,жақсы,நல்ல
700,schlecht::A,жаман,கெட்ட
701,richtig::A,дұрыс,சரியான
702,schlimm::A,жаман,அருவருப்பான
703,wahr::A,нағыз,உண்மையான
704,alt::A,ескі,பழைய
705,neu::A,жаңа,புதிய
706,ehemalig::A,өткен,முன்நாள்
707,ehemalig::A,бұрынғы,முன்நாள்
708,alt[Lebewesen]::A,кексе,வயதான
709,jung::A,науша,இளமையான
710,arm::A,кедей,ஏழ்மையான
711,arm::A,дәулетсіз,ஏழ்மையான
712,reich::A,малды,செல்வம் படைத்த
713,bekannt::A,таныс,பழக்கப்பட்ட
714,bekannt::A,көзтаныс,பழக்கப்பட்ட
715,berühmt::A,атақты,புகழ்பெற்ற
716,fremd::A,бөтен,அயல் நாட்டு
717,verschieden::A,түрлі,வித்தியாசமான
718,nah::A,жуық,பக்கத்தில் உள்ள
719,nah::A,етене,பக்கத்தில் உள்ள
720,fern::A,алыс,தொலை தூரத்தில்
721,fern::A,алыстағы,தொலை தூரத்தில்
722,linker::A,сол,மீந்திருக்கும்
723,linker::A,солшыл,மீந்திருக்கும்
724,rechter::A,оң,வலதுபக்கம்
725,anderer::A,өзге,மற்ற
726,anderer::A,былайғы,மற்ற
727,erster::A,алғашқы,முதனமையான
728,zweiter::A,екінші,இரண்டாவது
729,dritter::A,үшінші,மூன்றாவது
730,letzter::A,артқы,கடைசி
731,letzter::A,кейінгі,கடைசி
732,allein::ADV,серіксіз,தனியாக
733,auf einmal::ADV,бірден,தடீரென்று
734,zusammen::ADV,бірлесіп,சேர்ந்து
735,lange::ADV,ұзақ,அதிக நோம்
736,plötzlich::ADV,кенет,தடீரென்று
737,sofort::ADV,әне-міне дегенше,உடனடியாக
738,später::ADV,артынан,பிறகு
739,jetzt::ADV,енді,இப்பொழது
740,jetzt::ADV,қазір,இப்பொழது
741,heute::ADV,бүгін,இன்று
742,morgen::ADV,ертең,நாளைக்கு
743,bald::ADV,тез,சீக்கிரம்
744,dann::ADV,онан соң,அப்பொழுது
745,dann::ADV,сонан соң,அப்பொழுது
746,gestern::ADV,кеше,நேற்று
747,einst::ADV,бірде,ஒரே முறை
748,einst::ADV,бір кезде,ஒரே முறை
749,damals::ADV,анада,அப்பொழுது
750,danach::ADV,онан соң,பிற்பாடு
751,danach::ADV,сонан соң,பிற்பாடு
752,vorher::ADV,бұрын,முன்பாக
753,zuerst::ADV,әуелі,முதலில்
754,zuerst::ADV,алдымен,முதலில்
755,einmal::ADV,бір жолы,ஒரே முறை
756,manchmal::ADV,кейде,சில நேரங்களில்
757,oft::ADV,ылғи,அடிக்கடி
758,immer::ADV,өнебойы,எப்பொழுதும்
759,niemals::ADV,ешуақытта,ஒருபோதும் இல்லை
760,hier::ADV,бұнда,இங்கே
761,hier::ADV,осында,இங்கே
762,hierhin::ADV,бермен,இவ்விடத்திற்கு
763,von hier::ADV,бер жақтан,இனி
764,dort::ADV,анда,அங்கே
765,dorthin::ADV,әрі,அவ்விடத்திற்கு
766,geradeaus::ADV,тура,முன்னாலிருக்கும்
767,vorwärts::ADV,ілгері,முன்புறமாக
768,rückwärts::ADV,артқа,பின்னோக்கி
769,zurück::ADV,кейін қарай,பின்பக்கம்
770,unten::ADV,төменде,கீழாக
771,hinab::ADV,астына,கீழ் நோக்கி
772,hinab::ADV,төмен,கீழ் நோக்கி
773,oben::ADV,жоғарыда,மேலே
774,hinauf::ADV,өрге,மேலே
775,überall::ADV,әрқайда,எல்லா இடத்திலும்
776,nicht::ADV,емес,இல்லை
777,ein wenig::ADV,азырақ,கொஞ்சம்
778,ein wenig::ADV,аздаған,கொஞ்சம்
779,ein wenig::ADV,азғантай,கொஞ்சம்
780,kaum::ADV,зорға,அரிதாக
781,sehr::ADV,орасан,மிக்க
782,so::ADV,бұлай,மிகவும்
783,so::ADV,былайша,மிகவும்
784,noch::ADV,әлі,இப்பொழுதும்
785,nur::ADV,ғана,மட்டும்
786,schon::ADV,түге,ஏற்கனவே
787,wieder::ADV,жаңа,மறுபடியும்
788,wieder::ADV,қайта,மறுபடியும்
789,wieder::ADV,жаңадан,மறுபடியும்
790,vergebens::ADV,бекер,வீண்
791,vor::PRP,алды,முன்
792,hinter::PRP,артынан,பின்பக்கம்
793,unter::PRP,түп,கீழே
794,unter::PRP,маңында,கீழே
795,durch::PRP,арқылы,ஊடே
796,neben::PRP,іргеде,அடுத்து
797,neben::PRP,жанында,அடுத்து
798,zwischen::PRP,арада,இடையில்
799,wegen::PRP,үшін,ஏனெனில்
800,dies::PRN,бұ,இது
801,dies::PRN,осы,இது
802,das::PRN,сол,அது
803,alles::PRN,дүйім,ஒவ்வொன்றும்
804,alles::PRN,күллі,ஒவ்வொன்றும்
805,ich::PRN,мен,நான்
806,du::PRN,сен,நீ
807,er::PRN,ол,அவன்
808,wir::PRN,біз,நாம்
809,wir::PRN,біз,நாங்கள்
810,ihr::PRN,сіз,நீங்கள்
811,sie::PRN,олар,அவர்கள்
812,was::FPRN,не,என்ன
813,wer::FPRN,кім,யார்
814,wo::FADV,кәні,எங்கே
815,wo::FADV,қайда,எங்கே
816,wohin::FADV,қайда,எதற்கு
817,wie::FADV,калай,எப்படி
818,warum::FADV,неғып,ஏன்
819,wieviel::FNUM,неше,எவ்வளவு
820,wieviel::FNUM,қанша,எவ்வளவு
821,eins::NUM,бір,ஒன்று
822,zwei::NUM,екі,இரண்டு
823,drei::NUM,үш,மூன்று
824,vier::NUM,төрт,நான்கு
825,fünf::NUM,бес,ஐந்து
826,sechs::NUM,алты,ஆறு
827,sieben::NUM,жеті,ஏழு
828,acht::NUM,сегіз,எட்டு
829,neun::NUM,тоғыз,ஒன்பது
830,zehn::NUM,он,பத்து
831,elf::NUM,он бір,பதினொன்று
832,zwölf::NUM,он екі,பன்னிரண்டு
833,zwanzig::NUM,жиырма,இருபது
834,dreißig::NUM,отыз,முப்பது
835,vierzig::NUM,қырық,நாற்பது
836,fünfzig::NUM,елу,ஐமபது
837,sechzig::NUM,алпыс,அறுபது
838,siebzig::NUM,жетпіс,எழுபது
839,achtzig::NUM,сексен,எண்பது
840,neunzig::NUM,тоқсан,தொன்னூறு
841,hundert::NUM,жүз,நூறு
842,tausend::NUM,мың,ஆயிரம்
843,und::CNJ,та,மற்றும்
844,oder::CNJ,әлде,அல்லது
845,oder::CNJ,немесе,அல்லது
846,stehen::V,тұру,நில்
847,sitzen::V,отыру,உட்கார்
848,liegen::V,жату,படு
849,hängen::V,ілу,தொங்கச் செய்
850,werden::V,болу,ஆகு
851,werden::V,түрегелу,ஆகு
852,passieren::V,болу,நிகழ்
853,beginnen::V,басталу,ஆரம்பி
854,enden::V,ада болу,முடி
855,wechseln::V,құбылу,மாற்று
856,wechseln::V,өзгеру,மாற்று
857,aufgehen[Sonne]::V,шығу,உயர எழு
858,untergehen[Sonne]::V,батыру,பொறுத்து
859,scheinen[Sonne]::V,жылтырау,பிரகாசி
860,donnern::V,күркіреу,இடி
861,wehen::V,огып тур,வீசு
862,strömen::V,сорғалау,பாயதல்
863,fließen::V,ағу,நீரோட்டம் போக்கில் போ
864,sich drehen::V,айналу,சுழல்
865,schwanken::V,толықсу,தள்ளாடு
866,schwingen::V,тербелу,ஆடு
867,fallen::V,құлау,விழு
868,fallen::V,жығылу,விழு
869,fallen::V,төмендеу,விழு
870,brennen::V,жану,எரி
871,rauchen::V,түтету,பகை பிடி
872,regnen::V,жауу,மழை பெய்
873,gefrieren::V,мұздай қату,உறைந்துவிடு
874,gefrieren::V,мұз боп қату,உறைந்துவிடு
875,tauen::V,жібу,உருகு
876,schmelzen::V,еру,உருகு
877,trocknen::V,курау,உலர்த்து
878,sieden::V,қайнау,கொதிக்க வை
879,faulen::V,иістену,அழுகச் செய்
880,verfaulen::V,шіру,அழுகச் செய்
881,reißen::V,жыртылу,திடீரென அறு
882,versinken::V,малтығу,மூழ்கு
883,vergehen::V,өту,கடந்துசெல்
884,erscheinen::V,көріну,தோன்றச்
885,erscheinen::V,көрініп қалу,தோன்றச்
886,verschwinden::V,ғайып_болу,மறைந்து போ
887,sinken::V,ылдилау,பதைவுறு
888,sinken::V,төмендеу,பதைவுறு
889,abnehmen::V,кемітілу,குறை
890,zunehmen::V,көбею,உயர்த்து
891,steigen::V,қобу,உயர எழு
892,steigen::V,көтерілу,உயர எழு
893,steigen::V,жоғарылау,உயர எழு
894,wachsen::V,өсу,வளர்
895,glänzen::V,жалтырау,மிளிர்
896,funkeln::V,жарқырау,பிரகாசி
897,funkeln::V,нұрлану,பிரகாசி
898,funkeln::V,жылтылдау,பிரகாசி
899,lärmen::V,шулау,கொம்பு
900,lärmen::V,шуылдау,கொம்பு
901,läuten::V,қоңыраулату,மணியொலியிசை
902,klingeln::V,дыңғырлау,மணி அடி
903,klirren::V,дыңылдату,கிலுங்கு
904,brausen::V,тасу,இரைதல்
905,rauschen::V,сусылдау,சலசலப்பு
906,rauschen::V,сыбдырлау,சலசலப்பு
907,klingen::V,дыбыс шығару,சிலம்புதல்
908,bellen::V,үру,குரை
909,heulen::V,ұлу,ஊளையிடு
910,blasen::V,үру,ஊது
911,pfeifen::V,ысқыру,சீழ்க்கை எழப்பு
912,schreien::V,шыңғыру,கூச்சலிடு
913,schreien::V,айғайлау,கூச்சலிடு
914,schreien::V,байбайлау,கூச்சலிடு
915,schreien::V,бажалақтау,கூச்சலிடு
916,stöhnen::V,ыңырсу,வேதனை
917,stöhnen::V,ыңкылдау,வேதனை
918,zittern::V,қалш,நடுங்கு
919,zittern::V,қалшылдату,நடுங்கு
920,leben::V,жасау,உயிருடனிரு
921,leben::V,күнелту,உயிருடனிரு
922,leben::V,күн көру,உயிருடனிரு
923,leben::V,тіршілік ету,உயிருடனிரு
924,geboren werden::V,туу,பிற
925,atmen::V,дем алу,சுவாசி
926,atmen::V,ауа жұту,சுவாசி
927,trinken::V,ішу,குடி
928,trinken::V,ұрттау,குடி
929,essen::V,жеу,சாப்பிடு
930,essen::V,тамақтану,சாப்பிடு
931,schlucken::V,жұту,முழுங்கு
932,müde werden::V,болдыру,கையயர்தல்
933,einschlafen::V,үйыктап калу,தூங்க
934,schlafen::V,ұйықтау,தூங்கு
935,aufwachen::V,ояну,எழுப்பு
936,aufstehen::V,ояну,எழுந்திரு
937,sich erholen::V,тынығу,இளைப்பாறு
938,krank werden::V,кеселдену,விழுதல்
939,krank werden::V,сырқаттану,விழுதல்
940,krank werden::V,ауырып қалу,விழுதல்
941,krank werden::V,ауыра бастау,விழுதல்
942,krank werden::V,кеселге ұшырау,விழுதல்
943,krank werden::V,сырқаттанып қалу,விழுதல்
944,krank sein::V,ауыру,நருக்கலாயிருக்க
945,krank sein::V,сырқаттану,நருக்கலாயிருக்க
946,schmerzen::V,ауырады,நோவுறு
947,husten::V,жөтелу,இருமு
948,genesen::V,айығу,குணம் அடை
949,sterben::V,өлу,மரணமடை
950,sterben::V,қайтыс,மரணமடை
951,sterben::V,жантапсыру,மரணமடை
952,umkommen::V,өлу,நசி
953,umkommen::V,қаза табу,நசி
954,sich bewegen::V,жылжу,நகர்த்து
955,sich rühren::V,қыбырлау,அசை
956,sich erheben::V,тұру,எழுந்து நில்
957,sich setzen::V,отыру,உட்கார்
958,hinfallen::V,жығылу,விழு
959,laufen::V,жояу жүру,நட
960,schreiten::V,кадамдау,கவடுவைத்தல்
961,spazierengehen::V,қыдыру,உலவு
962,eilen::V,асығу,விரைந்து
963,eilen::V,жеделдену,விரைந்து
964,eilen::V,жедепдеу,விரைந்து
965,sich beeilen::V,асығу,அவசரப்படுத்து
966,sich beeilen::V,жеделдену,அவசரப்படுத்து
967,sausen::V,заулау,விரைந்து செல்
968,rennen::V,жүгіру,ஓடு
969,springen::V,секіру,குதி
970,klettern::V,өрмелеп шығу,ஏறு
971,schaukeln::V,тербелу,தள்ளாடு
972,kriechen::V,еңбектеу,மெதுவாக நடந்து செல்
973,schwimmen::V,жүзу,நீந்து
974,schwimmen::V,малту,நீந்து
975,schwimmen::V,қалықтау,நீந்து
976,tauchen::V,сүңгу,மூழ்கி நீச்சலடி
977,rudern::V,есу,துடுப்புப் போடு
978,fahren::V,бару,ஓட்டு
979,fliegen::V,ұшу,பற
980,gehen::V,бару,போ
981,weggehen::V,кету,விலகிச் செல்
982,abfahren::V,жөнелу,புறப்பட்டுச் செல்
983,anhalten::V,тоқтау,நின்றுவிடு
984,hineingehen::V,кіру,மறையச் செய்
985,eintreten::V,ену,நுழை
986,kommen::V,жету,வா
987,ankommen::V,келу,வநது சேர்
988,zurückkommen::V,қайту,திரும்பி வா
989,bleiben::V,қалу,இரு
990,warten::V,тосу,தாமதி
991,erwarten::V,күту,எதிர்நோக்கு
992,suchen::V,іздеу,தேடு
993,finden::V,табу,கண்டுபிடி
994,versuchen::V,талпыну,முயற்சி செய்
995,vorbereiten::V,әзірлеу,ஆயத்தம் செய்
996,lieben::V,сүю,அன்பு செலுத்து
997,mögen::V,жарату,விரும்பு
998,mögen::V,жақсы_көру,விரும்பு
999,lachen::V,күлу,சிரி
1000,lachen::V,күлісу,சிரி
1001,rühren::V,көңілін бұзу,இதயத்தைத் தொடு
1002,weinen::V,жылау,அழு
1003,schimpfen::V,ақырып-бақыру,சாபமிடு
1004,sich ärgern::V,ашулану,கோப்பபடு
1005,sich fürchten::V,сескену,பயப்படு
1006,fürchten::V,қауіптену,பயப்படுத்து
1007,fürchten::V,сақсыну,பயப்படுத்து
1008,fliehen::V,қашу,ஓடு
1009,fliehen::V,қашып кету,ஓடு
1010,flüchten::V,қашу,தப்பிவிடு
1011,flüchten::V,қашып кету,தப்பிவிடு
1012,sehen::V,көру,பார்
1013,anschauen::V,назар салу,கூர்ந்து கவனி
1014,ansehen::V,тамашалау,கவனி
1015,hören::V,есту,கேள்
1016,zuhören::V,тыңдау,சுவைத்துப் பார்
1017,zuhören::V,құлақ қою,சுவைத்துப் பார்
1018,probieren::V,тату,ருசி
1019,probieren::V,дәм тату,ருசி
1020,riechen::V,иіскеу,முகர்ந்து பார்
1021,fühlen::V,сезу,தொட்டுணர்
1022,fühlen::V,сезіну,தொட்டுணர்
1023,scheinen::V,болып көріну,காணப்படு
1024,zu sehen sein::V,көріну,தோன்றுதல்
1025,vernehmen::V,есту,கேள்
1026,vernehmen::V,есітіп қалу,கேள்
1027,frieren::V,тоңу,குதுகுதுகு
1028,frieren::V,жаурау,குதுகுதுகு
1029,tun::V,ету,செய்
1030,tun::V,істеу,செய்
1031,können::V,білу,இயல்வது
1032,wollen::V,қалау,விரும்பு
1033,anfangen::V,бастау,தொடங்கு
1034,beenden::V,бітіру,முடி
1035,beenden::V,адақтау,முடி
1036,beenden::V,тамамдау,முடி
1037,beenden::V,аяқтап шығу,முடி
1038,aufhören::V,доғару,நிறுத்து
1039,gelingen::V,жолы түсу,வெற்றி
1040,geraten::V,калу,ஏற்படுத்து
1041,öffnen::V,ашу,திற
1042,öffnen::V,ашып қою,திற
1043,schließen::V,жабу,மூடு
1044,stellen::V,қою,வை
1045,stellen::V,қойдыру,வை
1046,setzen::V,отырғызу,வை
1047,legen::V,салу,பரப்பி வை
1048,legen::V,калау,பரப்பி வை
1049,berühren::V,тию,பதி
1050,verbinden::V,байлап алу,சேர்
1051,verbinden::V,сабақтастыру,சேர்
1052,bedecken::V,бүркеу,உறைபோடு
1053,aufhängen::V,ілу,தொங்கவிடு
1054,aufhängen::V,асып қою,தொங்கவிடு
1055,anzünden::V,тұтату,எரியூட்டு
1056,aufheben::V,көтеру,பொறுக்கி எடு
1057,zurücklassen::V,қалдыру,விட்டுச் செல்
1058,verlieren::V,жоғалту,இழ
1059,fallen lassen::V,құлатып алу,அளவில் குறைவு
1060,fallen lassen::V,қолдан түсіріп алу,அளவில் குறைவு
1061,machen::V,ету,தயார்செய்
1062,machen::V,жасау,தயார்செய்
1063,machen::V,жасап шығару,தயார்செய்
1064,herstellen::V,жасап шығару,உற்பத்தி செய்
1065,bauen::V,тұрғызу,கட்டு
1066,reparieren::V,оңдау,பழுது பார்
1067,verbessern::V,дұрыстау,மேம்படுத்து
1068,ändern::V,өзгерту,மாற்றி அமை
1069,graben::V,үңгу,குழி வெட்டு
1070,beugen::V,буғу,வனை
1071,biegen::V,ию,வனை
1072,biegen::V,майыстыру,வனை
1073,drehen::V,айналдыру,சுழல்
1074,wenden::V,екінші жағын айналдыру,குடைகவிழு
1075,umdrehen::V,бұру,சுற்றும் முற்றும் பார்
1076,heben::V,көтеру,தூக்கு
1077,hochheben::V,жоғарылату,தூக்கு
1078,hochheben::V,көтеру,தூக்கு
1079,ergreifen::V,бас_салу,பறி
1080,ergreifen::V,шап_беріп_ұстап_алу,பறி
1081,ergreifen::V,шап_беру,பறி
1082,ergreifen::V,шап_ете_түсу,பறி
1083,halten::V,тұту,பிடித்துக் கொள்
1084,halten::V,ұстау,பிடித்துக் கொள்
1085,drücken::V,басу,அழுத்து
1086,schieben::V,итеру,தள்ளு
1087,kratzen::V,қыру,கீறு
1088,lecken::V,жалау,நக்கு
1089,beißen::V,қабу,கடி
1090,beißen::V,тістеу,கடி
1091,beißen::V,қауып алу,கடி
1092,abreißen::V,үзу,கிழி
1093,abschneiden::V,қырқу,வெட்டி எடு
1094,binden::V,байланыстыру,கட்டு
1095,binden::V,байлап_алу,கட்டு
1096,binden::V,байластыру,கட்டு
1097,binden::V,байлау,கட்டு
1098,binden::V,буу,கட்டு
1099,binden::V,матау,கட்டு
1100,binden::V,сабақтастыру,கட்டு
1101,binden::V,ұштастыру,கட்டு
1102,stecken::V,сұғу,பதிய வை
1103,brechen::V,сындыру,உடை
1104,klopfen::V,қағу,தட்டு
1105,hauen::V,соғу,அடி
1106,kleben::V,желімдеу,ஒட்டு
1107,reiben::V,үйкеу,தேய்
1108,streichen::V,сүйкеу,பரவச்செய்
1109,schleifen::V,егеу,அரை
1110,schleifen::V,қайрау,அரை
1111,schleifen::V,егеулеу,அரை
1112,schneiden::V,кесу,துண்டாக்கு
1113,rütteln::V,қозғау,மெல்ல தள்ளு
1114,rütteln::V,жұлмалау,மெல்ல தள்ளு
1115,schütteln::V,дірілдету,குலுக்கு
1116,schütteln::V,селкілдету,குலுக்கு
1117,schwenken::V,бұлғау,ஊஞ்சலாடு
1118,schwenken::V,сермеу,ஊஞ்சலாடு
1119,schütten::V,құю,ஊற்று
1120,füllen::V,толтыру,நிரப்பு
1121,einwickeln::V,орау,சுற்று
1122,tragen::V,алып жүру,எடுத்துச் செல்
1123,schleppen::V,тарту,இழுத்துச் செல்
1124,ziehen::V,тарту,இழு
1125,aufbewahren::V,сақтау,வைத்துக் கொள்
1126,werfen::V,лақтыру,வீசி எறி
1127,fangen::V,қармау,பிடி
1128,fangen::V,қағып алу,பிடி
1129,packen::V,шап беру,பிடித்துக்கொள்
1130,packen::V,шап ете түсу,பிடித்துக்கொள்
1131,packen::V,шап беріп ұстап алу,பிடித்துக்கொள்
1132,verstecken::V,тығу,மறை
1133,verstecken::V,жасыру,மறை
1134,teilen::V,бөлу,பாகங்களாகப் பிரி
1135,schicken::V,жіберу,அனுப்பு
1136,bringen::V,әкелу,கொண்டு வா
1137,bringen::V,алып келу,கொண்டு வா
1138,hinzufügen::V,қосу,சேர்
1139,hinzufügen::V,үстеу,சேர்
1140,bekommen::V,алу,பெறு
1141,erhalten::V,алмақ,பெறு
1142,nehmen::V,алу,எடு
1143,nehmen::V,алмақ,எடு
1144,wählen::V,таңдау,தேர்ந்தெடு
1145,auswählen::V,екшеу,தேர்ல்தெடு
1146,auswählen::V,саралау,தேர்ல்தெடு
1147,auswählen::V,сұрыптау,தேர்ல்தெடு
1148,auswählen::V,сайлап алу,தேர்ல்தெடு
1149,bewahren::V,сақтау,கெடாது பேணு
1150,behindern::V,оралғы болу,தடங்கல் செய்
1151,verderben::V,бүлдіру,நாசமாக்கு
1152,beschädigen::V,бұзу,சேதப்படுத்து
1153,zerbrechen::V,уату,உடை
1154,zerreißen::V,жырту,கிழி
1155,zerstören::V,қирату,அழி
1156,zerstören::V,талқандау,அழி
1157,verbrennen::V,өртеу,எரியூட்டு
1158,verbrennen::V,жандыру,எரியூட்டு
1159,verbrennen::V,өртеп жіберу,எரியூட்டு
1160,verbrennen::V,жандырып жіберу,எரியூட்டு
1161,geben::V,беру,கொடு
1162,reichen::V,беру,வழங்கு
1163,schenken::V,тарту,மொயத்தல்
1164,versprechen::V,уәде беру,உறுதியளி
1165,wünschen::V,тілеу,ஆசைப்படு
1166,loben::V,мақтау,புகழ்ச்சி கூறு
1167,loben::V,дәріптеу,புகழ்ச்சி கூறு
1168,küssen::V,сүю,முத்தமிடு
1169,wiegen::V,тербеу,ஆட்டுத்தல்
1170,zudecken::V,бүркеу,உறைபோடு
1171,wecken::V,ояту,எழுப்பு
1172,zeigen::V,көрсету,காட்டு
1173,führen::V,ерту,வழிகாட்டி
1174,führen::V,жетектеу,வழிகாட்டி
1175,lehren::V,оқыту,சொல்லிக் கொடு
1176,unterrichten::V,оқыту,அறிவுரை கூறு
1177,aufziehen::V,бағу,வளர்
1178,leiten::V,басқару,அழைத்துச் செல்
1179,leiten::V,жетекшілік ету,அழைத்துச் செல்
1180,antreiben::V,асықтыру,தூண்டு
1181,lassen::V,-ткізу,விடு
1182,lassen::V,мәжбүр ету,விடு
1183,einladen::V,шақыру,அழை
1184,vereinigen::V,біріктіру,ஒன்றாகச் சேர்
1185,vereinigen::V,біріктіріп қою,ஒன்றாகச் சேர்
1186,besuchen::V,кіріп шығу,வருகை புரி
1187,besuchen::V,барып шығу,வருகை புரி
1188,treffen::V,кездесу,சந்தி
1189,sich versammeln::V,топталу,தொகுப்பு
1190,spielen::V,ойнау,விளையாடு
1191,singen::V,сайрау,பாடு
1192,tanzen::V,билеу,நடனமாடு
1193,sich trennen::V,айрылысу,தனிப்படடுத்து
1194,verlassen::V,тастау,கைவிடு
1195,retten::V,құтқару,காப்பாற்று
1196,bewachen::V,күзету,காவல் செய்
1197,schützen::V,жақтау,பாதுகாப்பு செய்
1198,schützen::V,жақтасу,பாதுகாப்பு செய்
1199,verteidigen::V,қорғау,எதிர்த்து நில்
1200,sich schlagen::V,алысу,பூசலிடு
1201,schießen::V,ату,சுட்டுக் கொல்
1202,siegen::V,жеңу,வெற்றி பெறு
1203,ärgern::V,ашуландыру,எரிச்சலூட்டு
1204,schlagen::V,ұру,அடி
1205,treten::V,тебу,உதை
1206,stechen::V,шаншу,கொட்டு
1207,stoßen::V,түрту,நெருக்கு
1208,stehlen::V,ұрлау,திருடு
1209,stören::V,кесірлен,தொல்லைகொடு
1210,belästigen::V,мазасын алу,தொல்லை கொடு
1211,verbergen::V,сездірмеу,மறை
1212,täuschen::V,жалған айту,ஏமாற்று
1213,betrügen::V,алдау,ஏமாற்று
1214,betrügen::V,алдап кету,ஏமாற்று
1215,betrügen::V,ақымақ қылу,ஏமாற்று
1216,töten::V,құрту,கொல்
1217,töten::V,өлтіру,கொல்
1218,wohnen::V,мекендеу,தங்கியிரு
1219,wohnen::V,өмір сүру,தங்கியிரு
1220,arbeiten::V,істеу,வேலை செய்
1221,arbeiten::V,еңбектену,வேலை செய்
1222,sammeln::V,жыю,ஒன்றுசேர்
1223,pflücken::V,жұлу,கொய்து எடு
1224,jagen::V,аулау,வேட்டையாடு
1225,fischen::V,балык_аулау,மீன் பிடி
1226,fassen::V,ұстау,பிடி
1227,hüten::V,жаю,காவல் செய்
1228,hüten::V,бағу,காவல் செய்
1229,treiben::V,айдау,ஓட்டு
1230,anbinden::V,байлау,கட்டு
1231,füttern::V,ас ішкізу,உணவளி
1232,füttern::V,азықтандыру,உணவளி
1233,füttern::V,қоректендіру,உணவளி
1234,melken::V,сауу,பால் கற
1235,hacken::V,турау,வெட்டி எடு
1236,gießen::V,суару,நீர்ப் பாய்ச்சு
1237,reifen::V,жетілу,பழு
1238,zubereiten::V,даяр ету,சமையல் செய்
1239,kochen::V,асу,வேகவை
1240,backen::V,пісіру,வெப்பத்தில் வாட்டு
1241,braten::V,қуыру,பொரியச் செய்
1242,umrühren::V,былғалау,கலக்கு
1243,umrühren::V,сапырылыстыру,கலக்கு
1244,stricken::V,торлау,பின்னியிழை
1245,stricken::V,тоқу,பின்னியிழை
1246,nähen::V,тігу,தையல் வேலை செய்
1247,färben::V,бояу,வண்ணம் பெறச் செய்
1248,färben::V,сырлау,வண்ணம் பெறச் செய்
1249,reinigen::V,аршу,சுத்தம் செய்
1250,reinigen::V,тазалау,சுத்தம் செய்
1251,waschen::V,жуу,கழுவு
1252,abwischen::V,сүрту,துடை
1253,spülen::V,шаю,அலசு
1254,fegen::V,сыпыру,பெறுக்கு
1255,kehren::V,сыпыру,பெறுக்கு
1256,baden::V,шомылу,குளி
1257,sich waschen::V,жуыну,கழுவு
1258,ausziehen::V,шешу,கழற்று
1259,anziehen::V,кигізу,புனைதல்
1260,sich anziehen::V,киіну,உடுத்துதல்
1261,kämmen::V,тарау,தலை வாரிக் கொள்
1262,schmücken::V,әсемдеу,அழகுபடுத்து
1263,schmücken::V,мәнерлеу,அழகுபடுத்து
1264,schmücken::V,көріктендіру,அழகுபடுத்து
1265,sagen::V,деу,சொல்
1266,sagen::V,айту,சொல்
1267,sprechen::V,деу,பேசு
1268,sprechen::V,айту,பேசு
1269,reden::V,сөйлеу,பெசு
1270,reden::V,сөйлесу,பெசு
1271,reden::V,тіл қатысу,பெசு
1272,sich unterhalten::V,сұхбаттасу,இயல்பாக பேசிக்கொண்டிரு
1273,fragen::V,сұрау,கேள்
1274,bitten::V,өтіну,வேண்டு
1275,bitten::V,жалыну,வேண்டு
1276,erzählen::V,айту,சொல்
1277,mitteilen::V,білдіру,சொல்
1278,nennen::V,атау,பெயரிடுதல்
1279,rufen::V,шақыру,கூச்சலிடு
1280,prahlen::V,бөсу,தற்பெருமை பேசு
1281,übersetzen::V,аудару,மொழிபெயர்ப்பு செய்
1282,denken::V,ойлау,யோசி
1283,glauben::V,нану,நம்பு
1284,glauben::V,илану,நம்பு
1285,bemerken::V,аңғару,கவனி
1286,erkennen::V,тану,அடையாளம் கண்டுகொள்
1287,begreifen::V,ұғу,பற்றிக்கொள்
1288,begreifen::V,аңғарып алу,பற்றிக்கொள்
1289,verstehen::V,пайым,புரிந்து கொள்
1290,verstehen::V,түсіну,புரிந்து கொள்
1291,lernen::V,оқу,கற்றுக்கொள்
1292,wissen::V,хабардар болу,தெரிந்திரு
1293,sich erinnern an::V,еске түсіру,நினைவு கூர்
1294,vergessen::V,ұмыту,மற
1295,messen::V,өлшеу,அளவிடு
1296,zählen::V,санау,எண்ணு
1297,rechnen::V,санап шығару,கணக்கிடு
1298,rechnen::V,санап шығу,கணக்கிடு
1299,rechnen::V,санау,கணக்கிடு
1300,lesen::V,оқу,படி
