,Concept_ID,udm,lbe
733,nah::A,матысь,гъансса
734,fern::A,кыдёкысь,архсса
735,linker::A,паллян,кияхсса
736,linker::A,паллян,кюччахсса
737,rechter::A,бур,урчӏахсса
738,rechter::A,бурпал,урчӏахсса
739,anderer::A,мукет,цамур
740,erster::A,нырысетӥез,цалчинмур
741,erster::A,нырысетӥез,цалчиннсса
742,zweiter::A,кыктэтӥез,кӏилчиимур
743,dritter::A,кунньметӥез,шамулчинмур
744,letzter::A,берло,махъва-махъмур
745,letzter::A,берпум,махъва-махъмур
746,allein::ADV,огназ,ялгъузну
747,auf einmal::ADV,огдыре,
748,zusammen::ADV,ӵош,цачӏу
749,zusammen::ADV,ӵош,архӏал
750,zusammen::ADV,валче,цачӏу
751,zusammen::ADV,валче,архӏал
752,lange::ADV,кема,батӏи къабуклай
753,lange::ADV,кема,хъунмасса хӏаллай
754,plötzlich::ADV,мапламтэ шорысь,цакуну
755,sofort::ADV,али ик,мугьлат бакъа
756,später::ADV,бергес,махъ
757,später::ADV,берлогес,махъ
758,jetzt::ADV,али,утти
759,jetzt::ADV,али,цӏана
760,jetzt::ADV,табере,утти
761,jetzt::ADV,табере,цӏана
762,heute::ADV,туннэ,хӏакьину
763,morgen::ADV,ӵуказе,гьуит
764,morgen::ADV,ӵуказе,гьунттий
765,bald::ADV,ӝоген,
766,dann::ADV,берло,яла
767,gestern::ADV,толон,лахьхьу
768,einst::ADV,огпол,
769,einst::ADV,одӥг пол,
770,damals::ADV,соку,та чӏумал
771,danach::ADV,собере,яла
772,vorher::ADV,азьло,хьхьнчӏ
773,vorher::ADV,азьло,хьхьичӏва
774,vorher::ADV,азьвыл,хьхьнчӏ
775,vorher::ADV,азьвыл,хьхьичӏва
776,zuerst::ADV,азьло,бакӏрай
777,zuerst::ADV,азьло,цӏу бутӏуй
778,einmal::ADV,огпол,цал
779,manchmal::ADV,куддыръя,ваксса-таксса
780,oft::ADV,ӵем,чӏявуну
781,immer::ADV,пыр,мудан
782,immer::ADV,пыр,даиман
783,immer::ADV,котьку,мудан
784,immer::ADV,котьку,даиман
785,niemals::ADV,уз ноку,тачӏав
786,hier::ADV,татын,шикку
787,hierhin::ADV,татчы,шиккун
788,von hier::ADV,татысь,шичча
789,dort::ADV,отӥ,гикку
790,dort::ADV,отын,гикку
791,dorthin::ADV,отчы,тиккун
792,geradeaus::ADV,меӵак,тӏайланм
793,vorwärts::ADV,азьлань,хьхьичӏунмай
794,rückwärts::ADV,берлань,махъа-хьхьичӏунмай
795,zurück::ADV,берен,махъунмай
796,zurück::ADV,берлань,махъунмай
797,unten::ADV,улын,лув
798,hinab::ADV,улэ,бакӏ-ялавай
799,hinab::ADV,улэ,бакӏъялавай
800,oben::ADV,вылын,ялув
801,oben::ADV,вылӥын,ялув
802,hinauf::ADV,вылэ,лавай
803,hinauf::ADV,вылӥе,лавай
804,hinauf::ADV,выллань,лавай
805,überall::ADV,котькытын,гьариий
806,überall::ADV,котькытын,хьу-хьуний
807,überall::ADV,котькытын,гьарца кӏанай
808,überall::ADV,пасьтана,гьариий
809,überall::ADV,пасьтана,хьу-хьуний
810,überall::ADV,пасьтана,гьарца кӏанай
811,nicht::ADV,уз,къа-
812,ein wenig::ADV,ичи,чанни
813,ein wenig::ADV,ичи,ца чансса
814,ein wenig::ADV,ӧжыт,чанни
815,ein wenig::ADV,ӧжыт,ца чансса
816,ein wenig::ADV,огшап,чанни
817,ein wenig::ADV,огшап,ца чансса
818,kaum::ADV,муртса,дахьа
819,sehr::ADV,туж,оьну
820,sehr::ADV,туж,гужну
821,sehr::ADV,туж,хъинну
822,sehr::ADV,лекос,оьну
823,sehr::ADV,лекос,гужну
824,sehr::ADV,лекос,хъинну
825,so::ADV,озьы,укукн
826,so::ADV,тазьы,укукн
827,noch::ADV,на,гьала
828,noch::ADV,на,уттигу
829,noch::ADV,на,цакьинва
830,noch::ADV,на,ттигу-шилагу
831,nur::ADV,гинэ,анжагь
832,schon::ADV,ни,
833,schon::ADV,ини,
834,wieder::ADV,нош,цӏуницӏа
835,wieder::ADV,кайта,цӏуницӏа
836,vergebens::ADV,юнме,аьдада
837,vergebens::ADV,юнме,нахӏакь
838,vor::PRP,азьын,хьхьичӏ
839,hinter::PRP,берын,махъ
840,hinter::PRP,бӧрсьы,махъ
841,unter::PRP,улын,лув
842,durch::PRP,пыр,-х
843,durch::PRP,пыртӥ,-х
844,neben::PRP,бордын,чӏарав
845,zwischen::PRP,вискын,дянив
846,wegen::PRP,сэрен,цӏаний
847,dies::PRN,та,ва
848,das::PRN,со,та
849,das::PRN,со,кӏа
850,das::PRN,со,га
851,alles::PRN,ваньмыз,щала
852,ich::PRN,мон,на
853,du::PRN,тон,ина
854,er::PRN,со,му
855,wir::PRN,ми,жу
856,ihr::PRN,тӥ,зу
857,sie::PRN,соос,
858,was::FPRN,ма,ци
859,wer::FPRN,кин,цу
860,wo::FADV,кытын,чув
861,wohin::FADV,кытчы,чун
862,wie::FADV,кызьы,цукун
863,warum::FADV,малы,цан
864,wieviel::FNUM,кӧня,циксса
865,eins::NUM,одӥг,ца
866,zwei::NUM,кык,кӏива
867,drei::NUM,куинь,шамма
868,vier::NUM,ньыль,мукьа
869,vier::NUM,ньыль,мукьва
870,fünf::NUM,вить,ххюва
871,sechs::NUM,куать,ряхва
872,sieben::NUM,сизьым,арула
873,acht::NUM,тямыс,мяйва
874,neun::NUM,укмыс,урчӏва
875,zehn::NUM,дас,ацӏва
876,elf::NUM,дас одӥг,ацӏния цава
877,zwölf::NUM,дас кык,ацӏиия кӏива
878,zwanzig::NUM,кызь,кьува
879,dreißig::NUM,куамын,зувира
880,vierzig::NUM,ньыльдон,мукьцӏала
881,fünfzig::NUM,витьтон,ххюцӏала
882,sechzig::NUM,куатьтон,ряхцӏала
883,siebzig::NUM,сизьымдон,
884,achtzig::NUM,тямыстон,мяйцӏала
885,neunzig::NUM,укмыстон,урчӏцӏала
886,hundert::NUM,сю,ттурш
887,hundert::NUM,сю,ттуршва
888,tausend::NUM,сюрс,азарва
889,und::CNJ,и,-гу
890,und::CNJ,но,-гу
891,oder::CNJ,яке,я
892,oder::CNJ,яке,ягу
893,stehen::V,сылыны,ацӏан
894,sitzen::V,пукыны,щяивкӏун икӏан
895,liegen::V,кылльыны,утту нвхьуну икӏан
896,hängen::V,ошкыса улыны,зурчӏай тӏун
897,werden::V,луыны,хьун
898,passieren::V,луыны,хьун
899,beginnen::V,кутскыны,дайдишин
900,beginnen::V,кутскыны,дайдирхьуну дикӏан
901,enden::V,бырыны,къуртал дан
902,wechseln::V,воштӥськыны,даххана хьун
903,wechseln::V,воштӥськыны,даххана дуллан
904,aufgehen[Sonne]::V,ӝужаны,буклай бур
905,untergehen[Sonne]::V,пуксьыны,лаглай бур
906,scheinen[Sonne]::V,пиштыны,битан
907,scheinen[Sonne]::V,пиштыны,чани буллан
908,scheinen[Sonne]::V,чиляны,битан
909,scheinen[Sonne]::V,чиляны,чани буллан
910,donnern::V,гудыръяны,тӏий бур
911,wehen::V,пелляськыны,бишлай бур
912,strömen::V,киськыны,экьинан
913,strömen::V,исьтӥськыны,экьинан
914,fließen::V,бызьыны,экьинан
915,sich drehen::V,берганы,гьанан
916,schwanken::V,вошъяськыны,хъюлчу тӏун
917,schwanken::V,вошъяськыны,хӏуркку тӏун
918,schwingen::V,шонаськыны,хъюлчай тӏун
919,schwingen::V,шонаськыны,хъюлчу тӏун
920,fallen::V,усьыны,багьлан
921,brennen::V,ӝуаны,ччучлан
922,rauchen::V,ӵындыны,пуркӏу тӏун
923,regnen::V,зорыны,лачӏун
924,regnen::V,зорыны,лачIлай дур
925,gefrieren::V,кынмыны,микӏ лачӏун
926,tauen::V,шунаны,баслан
927,schmelzen::V,шунаны,баслан
928,trocknen::V,куасьмыны,кьакьан
929,sieden::V,пӧзьыны,щаран
930,faulen::V,сисьмыны,аьллан
931,verfaulen::V,сисьмыны,аьллан
932,verfaulen::V,сисьмыны,аьян
933,reißen::V,кеськыны,ххя дукан
934,versinken::V,выйыны,оькьлан
935,versinken::V,выйыны,оькьан
936,vergehen::V,ортчыны,лялиян
937,erscheinen::V,адскыны,буккан
938,erscheinen::V,адскыны,загьир хьун
939,verschwinden::V,бырыны,бат хьун
940,verschwinden::V,бырыны,акъа хьун
941,sinken::V,усьыны,чахь учин
942,abnehmen::V,синыны,чан хьун
943,abnehmen::V,синыны,ссуссукьу хьун
944,zunehmen::V,йылыны,гьарза хьун
945,steigen::V,лӧпкыны,гьаз хьун
946,wachsen::V,будыны,ххяххан
947,glänzen::V,чиляны,цӏай буккан
948,glänzen::V,пиштыны,цӏай буккан
949,funkeln::V,чилекъяны,цӏай-цӏай тӏун
950,lärmen::V,уретыны,чӏу буллан
951,lärmen::V,уретыны,аьлагъужа буллан
952,lärmen::V,ӵашетыны,чӏу буллан
953,lärmen::V,ӵашетыны,аьлагъужа буллан
954,läuten::V,жингыртыны,занг ришлан
955,läuten::V,жингыртыны,занг дуллан
956,klingeln::V,жингыртыны,занг ришлан
957,klingeln::V,жингыртыны,занг дуллан
958,klirren::V,жильккетыны,
959,brausen::V,лекъяськыны,никъащилан
960,rauschen::V,ӵашетыны,щурщур тӏун
961,klingen::V,кылӥськыны,чӏу буклан
962,bellen::V,утыны,хӏап тӏун
963,heulen::V,вузыны,
964,blasen::V,пельтыны,уф тӏун
965,pfeifen::V,шуланы,щютӏа тӏун
966,schreien::V,черекъяны,чӏу бан
967,schreien::V,кесяськыны,чӏу бан
968,stöhnen::V,ӝуштыны,угь-къак тӏун
969,zittern::V,дырекъяны,зурзу чин
970,zittern::V,дырекъяны,зурзу тӏун
971,zittern::V,куалекъяны,зурзу чин
972,zittern::V,куалекъяны,зурзу тӏун
973,leben::V,улыны,ялапар хъанан
974,geboren werden::V,вордӥськыны,ан
975,atmen::V,шоканы,ссихӏ ласлан
976,atmen::V,шоканы,ссихӏ бигьлан
977,trinken::V,юыны,хӏачӏан
978,trinken::V,юыны,хӏачӏлан
979,essen::V,сиыны,канан
980,schlucken::V,ньылыны,кьюлтӏа тӏун
981,müde werden::V,жадьыны,аьхчӏин
982,einschlafen::V,умме усьыны,шанан икӏан
983,schlafen::V,кӧлыны,шанан
984,aufwachen::V,сайканы,чантӏ учин
985,aufstehen::V,султыны,бизан
986,sich erholen::V,шутэтскыны,бигьалаган
987,krank werden::V,висьыны,къашай хьун
988,krank sein::V,висьыны,къашай хъанан
989,krank sein::V,висьыны,къашавай икӏан
990,schmerzen::V,висьыны,цӏун
991,husten::V,кызыны,хъугьу чин
992,husten::V,кызыны,хъугьу тӏун
993,genesen::V,юнматскыны,хъин хьун
994,genesen::V,юнматскыны,сагъ лаган
995,genesen::V,бурмытскылыны,хъин хьун
996,genesen::V,бурмытскылыны,сагъ лаган
997,sterben::V,кулыны,ивчӏан
998,umkommen::V,бырыны,лиллан
999,umkommen::V,бырыны,литӏлан
1000,umkommen::V,бырыны,ажал биян
1001,umkommen::V,бырыны,личӏи хьун
1002,umkommen::V,бырыны,иакьлу хьун
1003,umkommen::V,бырыны,ахир жан хъанан
1004,umkommen::V,бырыны,рухӏирачӏа икӏан
1005,sich bewegen::V,вырыны,сукку хьун
1006,sich rühren::V,вырӟыны,сукку хьун
1007,sich rühren::V,вырӟылыны,сукку хьун
1008,sich erheben::V,султыны,бизан
1009,sich setzen::V,пуксьыны,щяикӏан
1010,sich setzen::V,пуксьыны,щябикӏан
1011,hinfallen::V,усьыны,багьан
1012,laufen::V,мыныны,занан
1013,schreiten::V,вамышъяны,ша ласлан
1014,spazierengehen::V,мыныны,сайр буллан
1015,spazierengehen::V,ветлыны,сайр буллан
1016,eilen::V,дыртыны,анавар буккан
1017,sich beeilen::V,дыртыны,анавар буккан
1018,sausen::V,туж ӝог мыныны,никъа щилан
1019,sausen::V,туж ӝог мыныны,никъа щун
1020,rennen::V,бызьылыны,лечлан
1021,springen::V,тэтчаны,тӏанкӏ дан
1022,klettern::V,тубаны,лахълан
1023,schaukeln::V,лэйканы,гьайжак бигьлан
1024,schaukeln::V,шонаськыны,гьайжак бигьлан
1025,kriechen::V,нюж ветлыны,ххярк тӏун
1026,schwimmen::V,уяны,гьузун
1027,tauchen::V,зумылыны,лултту уккан
1028,rudern::V,полсаны,бяхлан
1029,rudern::V,полсаны,батӏлан
1030,rudern::V,полсаны,ххялаххи дуклан
1031,fahren::V,ветлыны,гьан
1032,fliegen::V,лобаны,лехлан
1033,gehen::V,мыныны,нан
1034,weggehen::V,кошкыны,ялагьан
1035,abfahren::V,кошкыны,гьан
1036,anhalten::V,дугдыны,бацӏан
1037,hineingehen::V,пырыны,буххан
1038,eintreten::V,пырыны,буххан
1039,kommen::V,вуыны,учӏан
1040,kommen::V,лыктыны,учӏан
1041,ankommen::V,вуыны,биян
1042,ankommen::V,вуыны,бучӏан
1043,zurückkommen::V,берытскыны,зана хъун
1044,zurückkommen::V,берытскыны,зана бикӏан
1045,bleiben::V,кыльыны,личӏан
1046,warten::V,витьыны,ялугьлан
1047,erwarten::V,витьыны,ялугьлан
1048,erwarten::V,возьманы,ялугьлан
1049,suchen::V,утчаны,луглан
1050,finden::V,шедьтыны,лякъин
1051,versuchen::V,турттыны,ххал буллан
1052,vorbereiten::V,дасяны,хӏадур бан
1053,lieben::V,гажаны,эшкьи хьуиу бикӏан
1054,mögen::V,яратыны,ххиран бикӏан
1055,lachen::V,серекъяны,хъян
1056,rühren::V,сюлме йӧтыны,
1057,weinen::V,бӧрдыны,аьтӏун
1058,schimpfen::V,даллашыны,дяъван
1059,schimpfen::V,даллашыны,ссугайи агьан
1060,sich ärgern::V,лекъяськыны,ссибизлан
1061,sich fürchten::V,кышканы,ингъауслан
1062,sich fürchten::V,курданы,ингъауслан
1063,fürchten::V,курданы,хӏучӏ тӏун
1064,fürchten::V,кышканы,хӏучӏ тӏун
1065,fliehen::V,пегӟыны,ака бан
1066,flüchten::V,пегӟыны,лихъан
1067,sehen::V,адӟыны,чӏалан
1068,anschauen::V,учкыны,урган
1069,ansehen::V,учкыны,буруглан
1070,hören::V,кылыны,баллан
1071,zuhören::V,кылзыны,вичӏи дихьлан
1072,probieren::V,веръяны,тӏин ххал буллан
1073,riechen::V,зынъяны,ссунтӏа тӏун
1074,fühlen::V,шӧдыны,дакӏнил буслан
1075,scheinen::V,адскыны,ххан
1076,scheinen::V,адскыны,бизан
1077,scheinen::V,адскыны,ххан бикӏлай бикӏан
1078,zu sehen sein::V,адӟиськыны,
1079,vernehmen::V,кылыны,баян
1080,frieren::V,кынмыны,лигьулул хъанан
1081,tun::V,карыны,бан
1082,können::V,быгатыны,хьун
1083,wollen::V,потыны,
1084,anfangen::V,кутскыны,дайдишин
1085,beenden::V,быдтыны,къуртал бан
1086,beenden::V,быдэстыны,къуртал бан
1087,aufhören::V,дугдыны,кьабагьан
1088,gelingen::V,быгатыны,бюхъан
1089,gelingen::V,луыны,бюхъан
1090,geraten::V,лэсяны,
1091,öffnen::V,усьтыны,тӏитӏин
1092,schließen::V,пытсаны,лакьин
1093,stellen::V,пуктыны,дацӏан дан
1094,stellen::V,пуктыны,бишин
1095,setzen::V,пуктыны,щяитан
1096,legen::V,поныны,бишин
1097,berühren::V,исаны,ка щун
1098,verbinden::V,герӟаны,бахӏин
1099,verbinden::V,герӟаны,дахӏин
1100,bedecken::V,пытсаны,ялтту бущин
1101,bedecken::V,пытсаны,ялтту бакьин
1102,aufhängen::V,ошыны,лахъан
1103,anzünden::V,ӝуатыны,лахъан
1104,aufheben::V,ӝутыны,гьаз бан
1105,zurücklassen::V,кельтыны,кьаитан
1106,zurücklassen::V,кельтыны,битан
1107,verlieren::V,ыштыны,дакъа дан
1108,fallen lassen::V,уськытыны,рутан
1109,machen::V,лэсьтыны,дан
1110,herstellen::V,лэсьтыны,яраг ишла бувиу бан
1111,bauen::V,пуктыны,дан
1112,reparieren::V,тупатыны,дакьин дан
1113,verbessern::V,умоятыны,ххуй дан
1114,ändern::V,воштыны,баххана бан
1115,graben::V,копаны,дуклан
1116,beugen::V,губыртыны,лахӏан бан
1117,beugen::V,губыртыны,кьус бикӏан
1118,biegen::V,куасаны,баччин
1119,biegen::V,куасаны,лахӏан бан
1120,drehen::V,бергатыны,гьанан
1121,wenden::V,берыктыны,кӏура баен бан
1122,umdrehen::V,берыктыны,кӏура баен бан
1123,heben::V,ӝутыны,гьаз бан
1124,hochheben::V,ӝутъяны,гьаз бан
1125,ergreifen::V,кутыны,хъап дан
1126,ergreifen::V,кутыны,хъап увиу угьан
1127,ergreifen::V,кырмыны,хъап дан
1128,ergreifen::V,кырмыны,хъап увиу угьан
1129,halten::V,возьыны,бугьлан
1130,drücken::V,зӥбыны,кьюч бигьлан
1131,drücken::V,пачкатыны,кьюч бигьлан
1132,schieben::V,донганы,щун
1133,kratzen::V,вуштыны,
1134,lecken::V,нюлыны,ланцӏа тӏун
1135,beißen::V,куртчыны,хъапа тӏун
1136,beißen::V,куртчыны,кьацӏа тӏун
1137,abreißen::V,ишкалтыны,буцан
1138,abschneiden::V,шорыны,бухъан
1139,abschneiden::V,шорыны,кьукьин
1140,abschneiden::V,вандыны,бухъан
1141,abschneiden::V,вандыны,кьукьин
1142,binden::V,керттыны,бахӏин
1143,binden::V,керттыны,дахӏин
1144,stecken::V,мертчытыны,
1145,brechen::V,тӥяны,гъагъан
1146,klopfen::V,йыганы,кьутӏа тӏун
1147,klopfen::V,шарккетыны,кьутӏа тӏун
1148,hauen::V,жугыны,рищун
1149,hauen::V,тышканы,рищун
1150,kleben::V,лякыны,лачӏун буллан
1151,reiben::V,зыраны,ссуку буллан
1152,reiben::V,вуштыны,ссуку буллан
1153,streichen::V,зыраны,дугъан
1154,streichen::V,зыраны,аьгъу дан
1155,schleifen::V,шерыны,
1156,schneiden::V,вандыны,духълан
1157,schneiden::V,вандыны,кьукьлан
1158,rütteln::V,зуркатыны,
1159,schütteln::V,куалекъятыны,хъюлчу буллан
1160,schwenken::V,шонаны,палцӏ дуллан
1161,schütten::V,лэзьыны,рутӏин
1162,füllen::V,тырмытыны,буцӏин бан
1163,einwickeln::V,биньыны,кай-кай бан
1164,tragen::V,нуыны,ларсун занан
1165,tragen::V,нуыны,ларсун ачин
1166,schleppen::V,кыскыны,ххилан
1167,ziehen::V,кыскыны,
1168,aufbewahren::V,возьыны,ядан
1169,aufbewahren::V,возьыны,ядуллан
1170,werfen::V,куяны,личин
1171,werfen::V,лэзяны,личин
1172,fangen::V,кутыны,бугьан
1173,fangen::V,кутыны,бугьлан
1174,packen::V,кутыны,
1175,packen::V,кырмыны,
1176,verstecken::V,ватыны,ладитан
1177,verstecken::V,ватыны,кьюлтӏ дан
1178,verstecken::V,ватыны,дахьлаган дан
1179,teilen::V,люкыны,бачӏин
1180,teilen::V,люкыны,бутӏа бан
1181,schicken::V,ыстыны,тӏайла буккан
1182,bringen::V,вайыны,диян дан
1183,hinzufügen::V,ватсаны,ххи бан
1184,bekommen::V,басьтыны,ласун
1185,erhalten::V,басьтыны,ласун
1186,nehmen::V,кутыны,ласун
1187,nehmen::V,басьтыны,ласун
1188,wählen::V,бырйыны,бувчӏин
1189,auswählen::V,бырйыны,бувчӏин
1190,auswählen::V,бырйыны,язи бугьан
1191,bewahren::V,возьыны,ядан
1192,behindern::V,могӟытыны,дайщишруду дуллан
1193,verderben::V,сӧрыны,зия дан
1194,beschädigen::V,урод лэсьтыны,зарал буллан
1195,zerbrechen::V,сӧрыны,гьагъан
1196,zerbrechen::V,сӧрыны,гьагъан бан
1197,zerreißen::V,кесяны,ххяхха дуккан
1198,zerstören::V,куашкатыны,лекьан дан
1199,verbrennen::V,сутыны,ччуччин
1200,geben::V,сётыны,дулун
1201,reichen::V,сётыны,дулун
1202,schenken::V,кузьманы,пишкаш дан
1203,schenken::V,кузьманы,багъишла дан
1204,schenken::V,кузьманы,ихӏсандалун дуллун
1205,versprechen::V,кыл сётыны,банна чин
1206,wünschen::V,сӥзьыны,
1207,loben::V,ушъяны,цӏа дан
1208,küssen::V,чупаны,ппай тӏун
1209,wiegen::V,веттаны,гьуркку тӏун
1210,wiegen::V,веттаны,гьуркку буллан
1211,wiegen::V,веттаны,гьуркку бан
1212,wiegen::V,лэйкатыны,гьуркку тӏун
1213,wiegen::V,лэйкатыны,гьуркку буллан
1214,wiegen::V,лэйкатыны,гьуркку бан
1215,zudecken::V,шобыртыны,
1216,wecken::V,сайкатыны,чантӏ учин ан
1217,zeigen::V,возьматыны,ккаккан бан
1218,führen::V,нуыны,буцин
1219,lehren::V,дышетыны,лахьхьин бан
1220,lehren::V,дышетыны,лахьхьин буллан
1221,unterrichten::V,дышетыны,дарс дишаван
1222,aufziehen::V,будэтыны,хъуна ан
1223,aufziehen::V,будэтыны,тарбия ан
1224,leiten::V,кивалтыны,каялувшиву дан
1225,antreiben::V,дыртытыны,
1226,lassen::V,-ытыны,
1227,einladen::V,ӧтьыны,хъамалу оьвчин
1228,vereinigen::V,огазеяны,ца бан
1229,besuchen::V,адӟыськыны,ялун уххан
1230,treffen::V,пумитаны,хьуна бакьин
1231,sich versammeln::V,люкаськыны,батӏин
1232,spielen::V,шудыны,тӏуркӏу тӏун
1233,singen::V,кырӟаны,балай тӏун
1234,tanzen::V,эктыны,къавтӏун
1235,sich trennen::V,люкиськыны,ппив хьун
1236,verlassen::V,куштыны,увккун гьан
1237,retten::V,утьыны,ххассал бан
1238,bewachen::V,возьманы,къарал бан
1239,schützen::V,утялтыны,ябан
1240,verteidigen::V,возьманы,буруччин
1241,sich schlagen::V,жугиськыны,биян
1242,schießen::V,ыбылӥськны,битлан
1243,siegen::V,вормыны,ххув хьун
1244,siegen::V,вормыны,ххувшаву ласун
1245,ärgern::V,вожпоттыны,ссибизан уллан
1246,schlagen::V,жуккыны,рищун
1247,treten::V,лёганы,
1248,stechen::V,бышкалтыны,кьутӏин
1249,stoßen::V,донгыны,щун
1250,stehlen::V,вораны,дацин
1251,stehlen::V,лушканы,дацин
1252,stören::V,люкетыны,кьючин
1253,belästigen::V,акыльтыны,бизар уллан
1254,belästigen::V,вукылмыны,бизар уллан
1255,verbergen::V,ватыны,лабитан
1256,verbergen::V,ватыны,кӏучӏ бан
1257,täuschen::V,алданы,хъяврин ан
1258,betrügen::V,пӧяны,аьикьин ан
1259,töten::V,виыны,ивчӏан
1260,wohnen::V,улыны,оьрму бутлан
1261,arbeiten::V,ужаны,зун
1262,sammeln::V,бичаны,ттихӏин
1263,sammeln::V,бичаны,вив дишин
1264,pflücken::V,ишкыны,риттун
1265,jagen::V,пӧйшураны,авли занан
1266,fischen::V,чорыганы,чавахъру бугьлан
1267,fassen::V,кутыны,бугьан
1268,hüten::V,возьманы,урттуйн бакьлан
1269,treiben::V,улляны,дачин дуллан
1270,treiben::V,улляны,лихъан буллан
1271,anbinden::V,думыны,бахӏин
1272,füttern::V,сюдыны,канаки буллан
1273,melken::V,кыскыны,ттизин
1274,hacken::V,кораны,мюрш буллан
1275,hacken::V,кораны,мюрш бан
1276,gießen::V,киськаны,щин дишин
1277,reifen::V,вуыны,диян
1278,reifen::V,кисьманы,диян
1279,zubereiten::V,лесьтыны,хӏадур дан
1280,zubereiten::V,лесьтыны,хӏадур бан
1281,kochen::V,пӧзьтыны,шашан
1282,kochen::V,пӧзьтыны,шашан дуллан
1283,backen::V,пыжыны,бишлан
1284,backen::V,пыжыны,шахьлан
1285,braten::V,пыжыны,цӏарайх дуллан
1286,umrühren::V,сураны,хӏала бан
1287,stricken::V,керттыны,щащлан
1288,stricken::V,керттыны,щащан
1289,nähen::V,вурыны,дуруххан
1290,färben::V,буяны,ранг щун
1291,reinigen::V,сузяны,марцӏ бан
1292,waschen::V,мисьтаськыны,шюшин
1293,abwischen::V,ӵушылыны,лишин
1294,spülen::V,гылъяны,вилаган
1295,fegen::V,ӵужыны,башин
1296,kehren::V,ӵужыны,бахьлан
1297,baden::V,пыласькыны,щинавун учӏлан
1298,sich waschen::V,пыласькыны,диссун
1299,sich waschen::V,пыласькыны,лажин диссун
1300,sich waschen::V,пыласькыны,лажин дислан
1301,sich waschen::V,пыласькыны,биссун
1302,sich waschen::V,пыласькыны,чурх бислан
1303,ausziehen::V,кыльыны,ликкан
1304,anziehen::V,дӥсяны,лаххан
1305,sich anziehen::V,дӥсьяськыны,янна лаххан
1306,kämmen::V,сынаны,ттарал дуккан
1307,schmücken::V,чеберъяны,чӏюлу бан
1308,sagen::V,шуыны,учин
1309,sagen::V,вераны,учин
1310,sprechen::V,вераськыны,гъалгъа тӏун
1311,reden::V,вераськыны,гъалгъа тӏун
1312,sich unterhalten::V,вераськыны,гъалгъа тӏун
1313,fragen::V,юаны,цӏуххин
1314,bitten::V,курыны,тавакъю буллан
1315,erzählen::V,вераны,хавар бусан
1316,erzählen::V,мадьыны,хавар бусан
1317,mitteilen::V,ивортыны,баян бан
1318,mitteilen::V,ивортыны,хавар бан
1319,nennen::V,шуыны,цӏа дизан
1320,rufen::V,ӧтьыны,оьвтӏун
1321,prahlen::V,ушъяськыны,цӏа дуллан
1322,übersetzen::V,берыктыны,таржума бан
1323,denken::V,малпаны,пикри буллан
1324,glauben::V,оскыны,вих хьун
1325,bemerken::V,адӟыны,хӏисав хъун
1326,erkennen::V,тодыны,увчӏин
1327,begreifen::V,валаны,бувчӏин
1328,verstehen::V,валаны,
1329,lernen::V,дышетскыны,лахьлан
1330,lernen::V,дышетскыны,лахьхьин
1331,wissen::V,тодыны,кӏулну бикӏан
1332,wissen::V,тодыны,хавар бикӏан
1333,sich erinnern an::V,тодэ вайыны,дакӏнин бутан
1334,vergessen::V,вунэтыны,хъама битан
1335,messen::V,мертаны,дуцин дуллан
1336,messen::V,мертаны,дуцин дан
1337,zählen::V,лыдъяны,дуккин
1338,rechnen::V,лыдъяны,хӏисав дан
1339,lesen::V,лыдӟыны,ккалан
1340,malen::V,суреданы,сурат дуллан
1341,zeichnen::V,суреданы,сурат дуллан
1342,schreiben::V,гожъяны,чичин
1343,schreiben::V,гожъяны,чичлан
1344,besitzen::V,луыны,дуну икӏан
1345,besitzen::V,луыны,дуну дикӏан
1346,besitzen::V,луыны,заллуну икӏан
1347,kaufen::V,басьтыны,машан ласун
1348,verkaufen::V,вузаны,баххан
1349,bezahlen::V,тырыны,арцу дулун
1350,bezahlen::V,тырыны,багьа булун
1351,zahlen::V,тырыны,арцу дулун
1352,zahlen::V,тырыны,багьа булун
1353,beherrschen::V,кузёяськыны,дуну икӏан
1354,beherrschen::V,кузёяськыны,заллуну икӏан
1355,ertragen::V,чиданы,бухӏан
