,Concept_ID,sk,ta
695,später::ADV,neskoršie,பிறகு
696,jetzt::ADV,teraz,இப்பொழது
697,heute::ADV,dnes,இன்று
698,morgen::ADV,zajtra,நாளைக்கு
699,bald::ADV,skoro,சீக்கிரம்
700,dann::ADV,nato,அப்பொழுது
701,dann::ADV,potom,அப்பொழுது
702,gestern::ADV,včera,நேற்று
703,einst::ADV,kedysi,ஒரே முறை
704,einst::ADV,niekedy,ஒரே முறை
705,damals::ADV,vtedy,அப்பொழுது
706,danach::ADV,potom,பிற்பாடு
707,danach::ADV,podľa toho,பிற்பாடு
708,vorher::ADV,napred,முன்பாக
709,vorher::ADV,predtým,முன்பாக
710,zuerst::ADV,najprv,முதலில்
711,einmal::ADV,raz,ஒரே முறை
712,einmal::ADV,jedenkrát,ஒரே முறை
713,manchmal::ADV,občas,சில நேரங்களில்
714,manchmal::ADV,niekedy,சில நேரங்களில்
715,oft::ADV,často,அடிக்கடி
716,immer::ADV,vždy,எப்பொழுதும்
717,immer::ADV,ustavične,எப்பொழுதும்
718,niemals::ADV,nikdy,ஒருபோதும் இல்லை
719,hier::ADV,tu,இங்கே
720,hierhin::ADV,sem,இவ்விடத்திற்கு
721,hierhin::ADV,tade,இவ்விடத்திற்கு
722,von hier::ADV,odtiaľto,இனி
723,dort::ADV,tam,அங்கே
724,dorthin::ADV,ta,அவ்விடத்திற்கு
725,dorthin::ADV,tam,அவ்விடத்திற்கு
726,geradeaus::ADV,rovno,முன்னாலிருக்கும்
727,geradeaus::ADV,priamo,முன்னாலிருக்கும்
728,vorwärts::ADV,napred,முன்புறமாக
729,rückwärts::ADV,nazad,பின்னோக்கி
730,zurück::ADV,späť,பின்பக்கம்
731,zurück::ADV,naspäť,பின்பக்கம்
732,unten::ADV,dolu,கீழாக
733,unten::ADV,naspodku,கீழாக
734,hinab::ADV,dolu,கீழ் நோக்கி
735,oben::ADV,hore,மேலே
736,oben::ADV,navrchu,மேலே
737,hinauf::ADV,hore,மேலே
738,hinauf::ADV,navrch,மேலே
739,überall::ADV,všade,எல்லா இடத்திலும்
740,nicht::ADV,nie,இல்லை
741,ein wenig::ADV,trocha,கொஞ்சம்
742,kaum::ADV,ledva,அரிதாக
743,sehr::ADV,veľmi,மிக்க
744,so::ADV,tak,மிகவும்
745,so::ADV,takto,மிகவும்
746,noch::ADV,ešte,இப்பொழுதும்
747,nur::ADV,len,மட்டும்
748,schon::ADV,už,ஏற்கனவே
749,wieder::ADV,zasa,மறுபடியும்
750,vergebens::ADV,márne,வீண்
751,vergebens::ADV,nadarmo,வீண்
752,vor::PRP,pred,முன்
753,hinter::PRP,za,பின்பக்கம்
754,unter::PRP,pod,கீழே
755,durch::PRP,cez,ஊடே
756,neben::PRP,pri,அடுத்து
757,neben::PRP,vedľa,அடுத்து
758,zwischen::PRP,medzi,இடையில்
759,wegen::PRP,pre,ஏனெனில்
760,wegen::PRP,kvôli,ஏனெனில்
761,dies::PRN,to,இது
762,dies::PRN,táto,இது
763,das::PRN,to,அது
764,alles::PRN,všetko,ஒவ்வொன்றும்
765,ich::PRN,ja,நான்
766,du::PRN,ty,நீ
767,er::PRN,on,அவன்
768,wir::PRN,my,நாம்
769,wir::PRN,my,நாங்கள்
770,ihr::PRN,vy,நீங்கள்
771,sie::PRN,oni,அவர்கள்
772,was::FPRN,čo,என்ன
773,wer::FPRN,kto,யார்
774,wo::FADV,kde,எங்கே
775,wohin::FADV,kam,எதற்கு
776,wie::FADV,ako,எப்படி
777,warum::FADV,prečo,ஏன்
778,wieviel::FNUM,koľko,எவ்வளவு
779,eins::NUM,jeden,ஒன்று
780,zwei::NUM,dva,இரண்டு
781,drei::NUM,tri,மூன்று
782,vier::NUM,štyri,நான்கு
783,fünf::NUM,päť,ஐந்து
784,sechs::NUM,šesť,ஆறு
785,sieben::NUM,sedem,ஏழு
786,acht::NUM,osem,எட்டு
787,neun::NUM,deväť,ஒன்பது
788,zehn::NUM,desať,பத்து
789,elf::NUM,jedenásť,பதினொன்று
790,zwölf::NUM,dvanásť,பன்னிரண்டு
791,zwanzig::NUM,dvadsať,இருபது
792,dreißig::NUM,tridsať,முப்பது
793,vierzig::NUM,štyridsať,நாற்பது
794,fünfzig::NUM,päťdesiat,ஐமபது
795,sechzig::NUM,šesťdesiat,அறுபது
796,siebzig::NUM,sedemdesiat,எழுபது
797,achtzig::NUM,osemdesiat,எண்பது
798,neunzig::NUM,deväťdesiat,தொன்னூறு
799,hundert::NUM,sto,நூறு
800,tausend::NUM,tisíc,ஆயிரம்
801,und::CNJ,i,மற்றும்
802,oder::CNJ,alebo,அல்லது
803,stehen::V,stáť,நில்
804,sitzen::V,sedieť,உட்கார்
805,liegen::V,ležať,படு
806,hängen::V,visieť,தொங்கச் செய்
807,werden::V,stať sa,ஆகு
808,passieren::V,stať sa,நிகழ்
809,beginnen::V,začať sa,ஆரம்பி
810,enden::V,končiť sa,முடி
811,wechseln::V,meniť sa,மாற்று
812,aufgehen[Sonne]::V,vychádzať,உயர எழு
813,untergehen[Sonne]::V,zapadnúť,பொறுத்து
814,scheinen[Sonne]::V,svietiť,பிரகாசி
815,donnern::V,hrmieť,இடி
816,wehen::V,viať,வீசு
817,strömen::V,prúdiť,பாயதல்
818,fließen::V,tiecť,நீரோட்டம் போக்கில் போ
819,sich drehen::V,točiť sa,சுழல்
820,sich drehen::V,krútiť sa,சுழல்
821,schwanken::V,kolísať,தள்ளாடு
822,schwanken::V,klátiť sa,தள்ளாடு
823,schwingen::V,kývať sa,ஆடு
824,schwingen::V,chvieť sa,ஆடு
825,fallen::V,padať,விழு
826,brennen::V,páliť,எரி
827,brennen::V,horieť,எரி
828,rauchen::V,dymiť sa,பகை பிடி
829,regnen::V,pršať,மழை பெய்
830,gefrieren::V,zamrznút,உறைந்துவிடு
831,tauen::V,taviť sa,உருகு
832,schmelzen::V,taviť sa,உருகு
833,trocknen::V,schnúť,உலர்த்து
834,sieden::V,vrieť,கொதிக்க வை
835,faulen::V,hniť,அழுகச் செய்
836,verfaulen::V,zhniť,அழுகச் செய்
837,reißen::V,pretrhnúť sa,திடீரென அறு
838,versinken::V,zapadnúť,மூழ்கு
839,versinken::V,potopiť sa,மூழ்கு
840,vergehen::V,plynúť,கடந்துசெல்
841,erscheinen::V,objaviť sa,தோன்றச்
842,verschwinden::V,zmiznúť,மறைந்து போ
843,sinken::V,klesať,பதைவுறு
844,abnehmen::V,ubúdať,குறை
845,zunehmen::V,pribúdať,உயர்த்து
846,steigen::V,stúpať,உயர எழு
847,wachsen::V,rásť,வளர்
848,glänzen::V,jagať sa,மிளிர்
849,glänzen::V,lesknúť sa,மிளிர்
850,funkeln::V,iskriť sa,பிரகாசி
851,lärmen::V,lomoziť,கொம்பு
852,läuten::V,cengať,மணியொலியிசை
853,klingeln::V,zvoniť,மணி அடி
854,klirren::V,rinčať,கிலுங்கு
855,brausen::V,hučať,இரைதல்
856,rauschen::V,šumieť,சலசலப்பு
857,klingen::V,znieť,சிலம்புதல்
858,klingen::V,zvoniť,சிலம்புதல்
859,bellen::V,štekať,குரை
860,bellen::V,brechať,குரை
861,heulen::V,vyť,ஊளையிடு
862,blasen::V,duť,ஊது
863,blasen::V,fúkať,ஊது
864,pfeifen::V,pískať,சீழ்க்கை எழப்பு
865,pfeifen::V,hvízdať,சீழ்க்கை எழப்பு
866,schreien::V,kričať,கூச்சலிடு
867,stöhnen::V,stenať,வேதனை
868,zittern::V,triasť sa,நடுங்கு
869,leben::V,žiť,உயிருடனிரு
870,geboren werden::V,narodiť sa,பிற
871,atmen::V,dýchať,சுவாசி
872,trinken::V,piť,குடி
873,essen::V,jesť,சாப்பிடு
874,schlucken::V,zhltnuť,முழுங்கு
875,müde werden::V,unaviť sa,கையயர்தல்
876,einschlafen::V,usnúť,தூங்க
877,einschlafen::V,zaspať,தூங்க
878,schlafen::V,spať,தூங்கு
879,aufwachen::V,zobudiť sa,எழுப்பு
880,aufstehen::V,vstať,எழுந்திரு
881,sich erholen::V,zotavovať sa,இளைப்பாறு
882,sich erholen::V,oddýchovať si,இளைப்பாறு
883,krank werden::V,ochorieť,விழுதல்
884,krank sein::V,chorieť,நருக்கலாயிருக்க
885,krank sein::V,byť chorý,நருக்கலாயிருக்க
886,schmerzen::V,bolieť,நோவுறு
887,husten::V,kašľať,இருமு
888,genesen::V,uzdraviť sa,குணம் அடை
889,sterben::V,umrieť,மரணமடை
890,sterben::V,zomrieť,மரணமடை
891,umkommen::V,zahynúť,நசி
892,sich bewegen::V,pohybovať sa,நகர்த்து
893,sich rühren::V,hnúť sa,அசை
894,sich erheben::V,zdvihnúť sa,எழுந்து நில்
895,sich setzen::V,sadnúť si,உட்கார்
896,hinfallen::V,spadnúť,விழு
897,laufen::V,bežať,நட
898,schreiten::V,kráčať,கவடுவைத்தல்
899,spazierengehen::V,prechádzať sa,உலவு
900,eilen::V,súriť,விரைந்து
901,sich beeilen::V,ponáhľať sa,அவசரப்படுத்து
902,sausen::V,hučať,விரைந்து செல்
903,rennen::V,bežať,ஓடு
904,springen::V,skákať,குதி
905,klettern::V,liezť,ஏறு
906,schaukeln::V,húpať,தள்ளாடு
907,schaukeln::V,hojdať,தள்ளாடு
908,kriechen::V,liezť,மெதுவாக நடந்து செல்
909,kriechen::V,plaziť sa,மெதுவாக நடந்து செல்
910,schwimmen::V,plávať,நீந்து
911,tauchen::V,ponoriť sa,மூழ்கி நீச்சலடி
912,rudern::V,veslovať,துடுப்புப் போடு
913,fahren::V,ísť,ஓட்டு
914,fahren::V,jazdiť,ஓட்டு
915,fliegen::V,letieť,பற
916,gehen::V,ísť,போ
917,weggehen::V,odísť,விலகிச் செல்
918,weggehen::V,odchádzať,விலகிச் செல்
919,abfahren::V,odcestovať,புறப்பட்டுச் செல்
920,anhalten::V,zadržať sa,நின்றுவிடு
921,anhalten::V,zastaviť sa,நின்றுவிடு
922,hineingehen::V,vchádzať,மறையச் செய்
923,eintreten::V,vojsť,நுழை
924,eintreten::V,vstúpiť,நுழை
925,kommen::V,prísť,வா
926,ankommen::V,prísť,வநது சேர்
927,ankommen::V,doraziť,வநது சேர்
928,zurückkommen::V,vrátiť sa,திரும்பி வா
929,bleiben::V,ostať,இரு
930,bleiben::V,zostať,இரு
931,warten::V,čakať,தாமதி
932,erwarten::V,očakávať,எதிர்நோக்கு
933,suchen::V,hľadať,தேடு
934,finden::V,nájsť,கண்டுபிடி
935,versuchen::V,skúsiť,முயற்சி செய்
936,versuchen::V,pokúsiť sa,முயற்சி செய்
937,vorbereiten::V,pripraviť,ஆயத்தம் செய்
938,lieben::V,ľúbiť,அன்பு செலுத்து
939,lieben::V,milovať,அன்பு செலுத்து
940,mögen::V,mať rád,விரும்பு
941,lachen::V,smiať sa,சிரி
942,rühren::V,dojať,இதயத்தைத் தொடு
943,weinen::V,plakať,அழு
944,schimpfen::V,nadávať,சாபமிடு
945,sich ärgern::V,hnevať sa,கோப்பபடு
946,sich ärgern::V,zlostiť sa,கோப்பபடு
947,sich fürchten::V,báť sa,பயப்படு
948,fürchten::V,báť sa,பயப்படுத்து
949,fliehen::V,utekať,ஓடு
950,flüchten::V,utiecť,தப்பிவிடு
951,sehen::V,vidieť,பார்
952,anschauen::V,pozrieť sa na,கூர்ந்து கவனி
953,ansehen::V,pozrieť,கவனி
954,hören::V,počúvať,கேள்
955,zuhören::V,počúvať,சுவைத்துப் பார்
956,probieren::V,ochutnať,ருசி
957,riechen::V,ňuchať,முகர்ந்து பார்
958,fühlen::V,cítiť,தொட்டுணர்
959,fühlen::V,pociťovať,தொட்டுணர்
960,scheinen::V,zdať sa,காணப்படு
961,zu sehen sein::V,byť vidieť,தோன்றுதல்
962,vernehmen::V,počuť,கேள்
963,frieren::V,mrznúť,குதுகுதுகு
964,frieren::V,oziabať,குதுகுதுகு
965,tun::V,robiť,செய்
966,können::V,môcť,இயல்வது
967,wollen::V,chcieť,விரும்பு
968,anfangen::V,začať,தொடங்கு
969,beenden::V,skončiť,முடி
970,aufhören::V,prestať,நிறுத்து
971,gelingen::V,podariť sa,வெற்றி
972,geraten::V,dariť sa,ஏற்படுத்து
973,öffnen::V,otvoriť,திற
974,schließen::V,zavrieť,மூடு
975,stellen::V,postaviť,வை
976,setzen::V,posadiť,வை
977,legen::V,klásť,பரப்பி வை
978,legen::V,položiť,பரப்பி வை
979,berühren::V,dotykať sa,பதி
980,verbinden::V,spojiť,சேர்
981,bedecken::V,pokryť,உறைபோடு
982,aufhängen::V,zavesiť,தொங்கவிடு
983,anzünden::V,zapáliť,எரியூட்டு
984,aufheben::V,zdvihnúť,பொறுக்கி எடு
985,zurücklassen::V,zanechať,விட்டுச் செல்
986,verlieren::V,stratiť,இழ
987,fallen lassen::V,pustiť,அளவில் குறைவு
988,machen::V,robiť,தயார்செய்
989,herstellen::V,vyrobiť,உற்பத்தி செய்
990,bauen::V,stavať,கட்டு
991,bauen::V,budovať,கட்டு
992,reparieren::V,opraviť,பழுது பார்
993,verbessern::V,zlepšiť,மேம்படுத்து
994,ändern::V,zmeniť,மாற்றி அமை
995,ändern::V,preinačiť,மாற்றி அமை
996,graben::V,ryť,குழி வெட்டு
997,graben::V,kopať,குழி வெட்டு
998,beugen::V,ohnúť,வனை
999,biegen::V,ohnúť,வனை
1000,drehen::V,točiť,சுழல்
1001,drehen::V,krútiť,சுழல்
1002,wenden::V,obrátiť,குடைகவிழு
1003,wenden::V,prevrátiť,குடைகவிழு
1004,umdrehen::V,otočiť,சுற்றும் முற்றும் பார்
1005,umdrehen::V,obrátiť,சுற்றும் முற்றும் பார்
1006,heben::V,dvíhať,தூக்கு
1007,heben::V,povzniesť,தூக்கு
1008,hochheben::V,zdvihnúť,தூக்கு
1009,ergreifen::V,uchopiť sa,பறி
1010,halten::V,držať,பிடித்துக் கொள்
1011,drücken::V,tisnúť,அழுத்து
1012,schieben::V,posunovať,தள்ளு
1013,kratzen::V,škrabať,கீறு
1014,lecken::V,lízať,நக்கு
1015,beißen::V,kúsať,கடி
1016,abreißen::V,odtrhnúť,கிழி
1017,abschneiden::V,odrezať,வெட்டி எடு
1018,abschneiden::V,odkrojiť,வெட்டி எடு
1019,binden::V,zaviazať,கட்டு
1020,binden::V,priviazať,கட்டு
1021,stecken::V,strčiť,பதிய வை
1022,brechen::V,zlomiť,உடை
1023,klopfen::V,tĺcť,தட்டு
1024,klopfen::V,klopať,தட்டு
1025,hauen::V,nabiť,அடி
1026,kleben::V,lepiť,ஒட்டு
1027,kleben::V,nalepiť,ஒட்டு
1028,reiben::V,trieť,தேய்
1029,streichen::V,namazať,பரவச்செய்
1030,schleifen::V,ostríť,அரை
1031,schneiden::V,rezať,துண்டாக்கு
1032,schneiden::V,strihať,துண்டாக்கு
1033,rütteln::V,triasť,மெல்ல தள்ளு
1034,rütteln::V,lomcovať,மெல்ல தள்ளு
1035,schütteln::V,triasť,குலுக்கு
1036,schütteln::V,potriasť,குலுக்கு
1037,schwenken::V,mávať,ஊஞ்சலாடு
1038,schütten::V,sypať,ஊற்று
1039,füllen::V,plniť,நிரப்பு
1040,einwickeln::V,zabaliť,சுற்று
1041,tragen::V,niesť,எடுத்துச் செல்
1042,schleppen::V,vliecť,இழுத்துச் செல்
1043,ziehen::V,ťahať,இழு
1044,aufbewahren::V,uložiť,வைத்துக் கொள்
1045,aufbewahren::V,uschovať,வைத்துக் கொள்
1046,werfen::V,hodiť,வீசி எறி
1047,werfen::V,vrhnúť,வீசி எறி
1048,fangen::V,chytať,பிடி
1049,packen::V,baliť,பிடித்துக்கொள்
1050,packen::V,chytiť,பிடித்துக்கொள்
1051,verstecken::V,skryť,மறை
1052,verstecken::V,schovať,மறை
1053,teilen::V,podeliť,பாகங்களாகப் பிரி
1054,teilen::V,rozdeliť,பாகங்களாகப் பிரி
1055,schicken::V,posielať,அனுப்பு
1056,bringen::V,priniesť,கொண்டு வா
1057,hinzufügen::V,pripojiť,சேர்
1058,bekommen::V,dostať,பெறு
1059,erhalten::V,prijať,பெறு
1060,nehmen::V,vziať,எடு
1061,wählen::V,voliť,தேர்ந்தெடு
1062,auswählen::V,vybrať,தேர்ல்தெடு
1063,auswählen::V,vyvoliť,தேர்ல்தெடு
1064,bewahren::V,zachovať,கெடாது பேணு
1065,behindern::V,zavadzať,தடங்கல் செய்
1066,behindern::V,byť v ceste,தடங்கல் செய்
1067,verderben::V,skaziť,நாசமாக்கு
1068,beschädigen::V,ublížiť,சேதப்படுத்து
1069,beschädigen::V,poškodiť,சேதப்படுத்து
1070,zerbrechen::V,rozbiť,உடை
1071,zerbrechen::V,prelomiť,உடை
1072,zerreißen::V,pretrhnúť,கிழி
1073,zerstören::V,zničiť,அழி
1074,verbrennen::V,spáliť,எரியூட்டு
1075,geben::V,dať,கொடு
1076,reichen::V,podať,வழங்கு
1077,schenken::V,darovať,மொயத்தல்
1078,versprechen::V,sľúbiť,உறுதியளி
1079,wünschen::V,želať,ஆசைப்படு
1080,loben::V,chváliť,புகழ்ச்சி கூறு
1081,küssen::V,bozkať,முத்தமிடு
1082,wiegen::V,kolísať,ஆட்டுத்தல்
1083,zudecken::V,prikryť,உறைபோடு
1084,wecken::V,zobudiť,எழுப்பு
1085,zeigen::V,ukázať,காட்டு
1086,führen::V,viesť,வழிகாட்டி
1087,lehren::V,učiť,சொல்லிக் கொடு
1088,unterrichten::V,vyučovať,அறிவுரை கூறு
1089,aufziehen::V,vychovať,வளர்
1090,leiten::V,viesť,அழைத்துச் செல்
1091,antreiben::V,popudiť,தூண்டு
1092,lassen::V,dať,விடு
1093,einladen::V,pozvať,அழை
1094,einladen::V,povolať,அழை
1095,vereinigen::V,spojiť,ஒன்றாகச் சேர்
1096,vereinigen::V,zjednotiť,ஒன்றாகச் சேர்
1097,besuchen::V,navštíviť,வருகை புரி
1098,treffen::V,stretnúť,சந்தி
1099,sich versammeln::V,zhromaždiť sa,தொகுப்பு
1100,spielen::V,hrať,விளையாடு
1101,singen::V,spievať,பாடு
1102,tanzen::V,tancovať,நடனமாடு
1103,sich trennen::V,rozísť sa,தனிப்படடுத்து
1104,verlassen::V,opustiť,கைவிடு
1105,retten::V,zachrániť,காப்பாற்று
1106,bewachen::V,strážiť,காவல் செய்
1107,schützen::V,chrániť,பாதுகாப்பு செய்
1108,verteidigen::V,brániť,எதிர்த்து நில்
1109,sich schlagen::V,biť sa,பூசலிடு
1110,schießen::V,streliť,சுட்டுக் கொல்
1111,schießen::V,strieľať,சுட்டுக் கொல்
1112,siegen::V,zvíťaziť,வெற்றி பெறு
1113,ärgern::V,hnevať,எரிச்சலூட்டு
1114,ärgern::V,zlostiť,எரிச்சலூட்டு
1115,schlagen::V,biť,அடி
1116,schlagen::V,udrieť,அடி
1117,treten::V,kopnúť,உதை
1118,stechen::V,bodnúť,கொட்டு
1119,stechen::V,pichnúť,கொட்டு
1120,stoßen::V,udrieť,நெருக்கு
1121,stehlen::V,kradnúť,திருடு
1122,stören::V,vyrušiť,தொல்லைகொடு
1123,belästigen::V,obťažovať,தொல்லை கொடு
1124,verbergen::V,skryť,மறை
1125,täuschen::V,sklamať,ஏமாற்று
1126,betrügen::V,klamať,ஏமாற்று
1127,betrügen::V,podvádzať,ஏமாற்று
1128,töten::V,zabiť,கொல்
1129,töten::V,usmrtiť,கொல்
1130,wohnen::V,bývať,தங்கியிரு
1131,arbeiten::V,pracovať,வேலை செய்
1132,sammeln::V,zbierať,ஒன்றுசேர்
1133,pflücken::V,trhať,கொய்து எடு
1134,pflücken::V,oberať,கொய்து எடு
1135,jagen::V,poľovať,வேட்டையாடு
1136,fischen::V,loviť ryby,மீன் பிடி
1137,fischen::V,chytať ryby,மீன் பிடி
1138,fassen::V,uloviť,பிடி
1139,hüten::V,pásť,காவல் செய்
1140,treiben::V,hnať,ஓட்டு
1141,anbinden::V,priviazať,கட்டு
1142,füttern::V,kŕmiť,உணவளி
1143,melken::V,dojiť,பால் கற
1144,hacken::V,seknúť,வெட்டி எடு
1145,gießen::V,polievať,நீர்ப் பாய்ச்சு
1146,reifen::V,dozrieť,பழு
1147,zubereiten::V,pripraviť,சமையல் செய்
1148,kochen::V,variť,வேகவை
1149,backen::V,piecť,வெப்பத்தில் வாட்டு
1150,backen::V,smažiť,வெப்பத்தில் வாட்டு
1151,braten::V,piecť,பொரியச் செய்
1152,braten::V,pražiť,பொரியச் செய்
1153,umrühren::V,pomiešať,கலக்கு
1154,stricken::V,pliesť,பின்னியிழை
1155,nähen::V,šiť,தையல் வேலை செய்
1156,färben::V,zafarbiť,வண்ணம் பெறச் செய்
1157,reinigen::V,čistiť,சுத்தம் செய்
1158,waschen::V,myť,கழுவு
1159,abwischen::V,utrieť,துடை
1160,spülen::V,vyplachovať,அலசு
1161,fegen::V,zametať,பெறுக்கு
1162,kehren::V,zametať,பெறுக்கு
1163,baden::V,kúpať sa,குளி
1164,sich waschen::V,umývať sa,கழுவு
1165,ausziehen::V,zobliecť,கழற்று
1166,anziehen::V,obliecť,புனைதல்
1167,sich anziehen::V,obliecť sa,உடுத்துதல்
1168,kämmen::V,česať,தலை வாரிக் கொள்
1169,schmücken::V,ozdobiť,அழகுபடுத்து
1170,sagen::V,povedať,சொல்
1171,sprechen::V,hovoriť,பேசு
1172,reden::V,rozprávať,பெசு
1173,sich unterhalten::V,rozprávať sa,இயல்பாக பேசிக்கொண்டிரு
1174,fragen::V,spýtať sa,கேள்
1175,bitten::V,prosiť,வேண்டு
1176,erzählen::V,rozprávať,சொல்
1177,mitteilen::V,oznámiť,சொல்
1178,nennen::V,nazvať,பெயரிடுதல்
1179,nennen::V,menovať,பெயரிடுதல்
1180,rufen::V,volať,கூச்சலிடு
1181,rufen::V,zavolať,கூச்சலிடு
1182,prahlen::V,vystatovať sa,தற்பெருமை பேசு
1183,übersetzen::V,preložiť,மொழிபெயர்ப்பு செய்
1184,denken::V,myslieť,யோசி
1185,glauben::V,veriť,நம்பு
1186,bemerken::V,podotknuť,கவனி
1187,bemerken::V,spozorovať,கவனி
1188,erkennen::V,poznať,அடையாளம் கண்டுகொள்
1189,begreifen::V,pochopiť,பற்றிக்கொள்
1190,begreifen::V,porozumieť,பற்றிக்கொள்
1191,verstehen::V,rozumieť,புரிந்து கொள்
1192,lernen::V,učiť sa,கற்றுக்கொள்
1193,wissen::V,vedieť,தெரிந்திரு
1194,sich erinnern an::V,pamätať si na,நினைவு கூர்
1195,vergessen::V,zabudnuť,மற
1196,messen::V,merať,அளவிடு
1197,zählen::V,počítať,எண்ணு
1198,rechnen::V,rátať,கணக்கிடு
1199,rechnen::V,počítať,கணக்கிடு
1200,lesen::V,čítať,படி
1201,malen::V,maľovať,வண்ணச்சித்திரம்
1202,zeichnen::V,kresliť,வரை
1203,schreiben::V,písať,எழுது
1204,besitzen::V,mať,உடைமையாகக் கொண்டிரு
1205,besitzen::V,vlastniť,உடைமையாகக் கொண்டிரு
1206,kaufen::V,kúpiť,வாங்கு
1207,verkaufen::V,predať,விற்பனை செய்
1208,bezahlen::V,zaplatiť,இறுத்தல்
1209,zahlen::V,platiť,பணம் செலுத்து
1210,beherrschen::V,ovládať,ஆட்சிசெய்
1211,ertragen::V,znášať,தாங்கு
1212,ertragen::V,vydržať,தாங்கு
