,Concept_ID,mrj,vep
757,einmal::ADV,гӓнӓк,kerdan
758,einmal::ADV,гӓнӓ,kerdan
759,manchmal::ADV,кынамжы,erašti
760,oft::ADV,чӹчкӹдӹн,paksus
761,immer::ADV,со,kaiken
762,immer::ADV,соок,kaiken
763,niemals::ADV,нинам,ei nikonz
764,niemals::ADV,нигынам,ei nikonz
765,niemals::ADV,нигынамат,ei nikonz
766,hier::ADV,тиштӹ,täs
767,hier::ADV,тиштӹ,tägä
768,hierhin::ADV,тишкӹ,tänna
769,von hier::ADV,тишец,täspäi
770,von hier::ADV,тишец,sid'päi
771,von hier::ADV,тишецӹн,täspäi
772,von hier::ADV,тишецӹн,sid'päi
773,dort::ADV,тӹштӹ,sigä
774,dorthin::ADV,тӹшкӹ,sinna
775,dorthin::ADV,тӹшкӹ,nakkale
776,dorthin::ADV,тӹшкӹлӓ,sinna
777,dorthin::ADV,тӹшкӹлӓ,nakkale
778,geradeaus::ADV,вик,kohtha
779,geradeaus::ADV,тура,kohtha
780,vorwärts::ADV,анзыкы,edehe
781,rückwärts::ADV,мӹнгеш,sel'gin
782,zurück::ADV,мӹнгеш,tagaze
783,unten::ADV,ӱлнӹ,alahan
784,unten::ADV,лӹвӓлнӹ,alahan
785,hinab::ADV,ӱлӹкӹ,alaz
786,hinab::ADV,ӱлӹкӹ,alahaks
787,hinab::ADV,лӹвӓкӹ,alaz
788,hinab::ADV,лӹвӓкӹ,alahaks
789,oben::ADV,вӹлнӹ,ülähän
790,hinauf::ADV,кӱшкӹлӓ,ülez
791,hinauf::ADV,кӱшкӹлӓ,ülähäks
792,hinauf::ADV,кӱш,ülez
793,hinauf::ADV,кӱш,ülähäks
794,überall::ADV,йӹлт,kaikjal
795,überall::ADV,цилӓ вӓре,kaikjal
796,nicht::ADV,уке,ei
797,ein wenig::ADV,изиш,vähän
798,ein wenig::ADV,иклаштык,vähän
799,kaum::ADV,цылик,habi
800,kaum::ADV,чучок-чучок,habi
801,sehr::ADV,чоте,lujas
802,so::ADV,тенге,muga
803,so::ADV,тенге,ninga
804,so::ADV,тенгелӓ,muga
805,so::ADV,тенгелӓ,ninga
806,noch::ADV,мол,völ
807,noch::ADV,моло,völ
808,nur::ADV,веле,järg
809,nur::ADV,веле,vaiše
810,schon::ADV,уже,jo
811,schon::ADV,ӹнде,jo
812,wieder::ADV,уэш,möst
813,vergebens::ADV,зря,uhtei
814,vergebens::ADV,ӹзрӓ,uhtei
815,vergebens::ADV,ӹзӹрӓ,uhtei
816,vor::PRP,анзыц,edes
817,vor::PRP,анзыцын,edes
818,hinter::PRP,шайылан,taga
819,hinter::PRP,шайылный,taga
820,unter::PRP,лӹвӓкӹ,al
821,durch::PRP,вашт,läbi
822,durch::PRP,вашт,kal't
823,neben::PRP,сага,rindal
824,zwischen::PRP,лош,keskes
825,zwischen::PRP,лошкы,keskes
826,wegen::PRP,мычыц,tagut
827,dies::PRN,тидӹ,nece
828,dies::PRN,ти,nece
829,das::PRN,тидӹ,se
830,das::PRN,ти,se
831,alles::PRN,цилӓ,kaik
832,ich::PRN,мый,minä
833,du::PRN,тӹнь,sinä
834,er::PRN,тӹдӹ,hän
835,wir::PRN,мӓ,mö
836,ihr::PRN,вӓ,tö
837,sie::PRN,нӹнӹ,hö
838,was::FPRN,ма,mi
839,wer::FPRN,кӱ,ken
840,wo::FADV,кышан,kus
841,wo::FADV,кыштакен,kus
842,wohin::FADV,кышкы,kuna
843,wie::FADV,кыце,kut
844,wie::FADV,кыце,mit'
845,warum::FADV,малын,mikš
846,wieviel::FNUM,кынар,äjak
847,wieviel::FNUM,кынар,kuverz'
848,wieviel::FNUM,кынары,äjak
849,wieviel::FNUM,кынары,kuverz'
850,wieviel::FNUM,кынаркы,äjak
851,wieviel::FNUM,кынаркы,kuverz'
852,eins::NUM,иктӹ,üks'
853,eins::NUM,иктӹт,üks'
854,zwei::NUM,кок,kaks'
855,zwei::NUM,кокты,kaks'
856,drei::NUM,кым,koume
857,drei::NUM,кымыт,koume
858,vier::NUM,нӹл,nel'l'
859,fünf::NUM,вӹц,viž
860,sechs::NUM,куд,kuz'
861,sechs::NUM,кудытмозн,kuz'
862,sieben::NUM,шӹм,seičeme
863,sieben::NUM,шӹмӹт,seičeme
864,acht::NUM,кӓндӓкш,kahesa
865,acht::NUM,кӓндӓкшӹ,kahesa
866,neun::NUM,ӹндекшшӱдӹ,ühesa
867,zehn::NUM,лу,kümne
868,elf::NUM,луатик,üks'toštkümne
869,elf::NUM,луатиктӹ,üks'toštkümne
870,zwölf::NUM,луаткок,kaks'toštkümne
871,zwölf::NUM,луаткокты,kaks'toštkümne
872,zwanzig::NUM,коклы,kaks'kümne
873,dreißig::NUM,кымлы,koumekümne
874,vierzig::NUM,нӹллӹ,nel'l'kümne
875,fünfzig::NUM,вӹцлӹ,vižkümne
876,sechzig::NUM,кудлу,kuz'kümne
877,siebzig::NUM,шӹмлу,seičemekümne
878,achtzig::NUM,кӓндӓкшлу,kahesakümne
879,neunzig::NUM,ӹндекшлу,ühesakümne
880,hundert::NUM,шӱдӹ,sada
881,tausend::NUM,тӹжем,tuha
882,und::CNJ,дöн,i
883,und::CNJ,дöн,da
884,oder::CNJ,льывы,vai
885,stehen::V,шалшаг,seišta
886,sitzen::V,шӹнзӓш,ištta
887,liegen::V,киӓш,venuda
888,hängen::V,кечӓш,ripta
889,werden::V,шагалаш,lindä
890,werden::V,шагалаш,tehtas
891,passieren::V,ӹштӓ́лтӓш,ozaitas
892,beginnen::V,тӹнгӓлӓлтӓш,augotadas
893,enden::V,пӹтӓш,loptas
894,wechseln::V,весемӓш,vajehtadas
895,wechseln::V,весемӓлтӓш,vajehtadas
896,aufgehen[Sonne]::V,авараш,nousta
897,untergehen[Sonne]::V,шӹ́нзӓш,lasktas
898,scheinen[Sonne]::V,сотемдӓрӓш,paštta
899,donnern::V,хӹдӹртӓш,juraita
900,wehen::V,ӹфӹлӓш,dölta
901,wehen::V,ӹфӹлӓш,puhuda
902,strömen::V,йогащ,valadas
903,fließen::V,йогащ,valuda
904,sich drehen::V,пöрдӓш,punotas
905,schwanken::V,лыпшалташ,čibuda
906,schwingen::V,кӓчӓйӓш,čibuda
907,fallen::V,кенвазаш,langeta
908,fallen::V,шынгалташ,langeta
909,brennen::V,йылаш,pallada
910,rauchen::V,шыпшаш,savustada
911,regnen::V,юраш,vihmda
912,gefrieren::V,гӓш,jäduda
913,gefrieren::V,гӓш,kül'mdä
914,gefrieren::V,кӹлмаш,jäduda
915,gefrieren::V,кӹлмаш,kül'mdä
916,tauen::V,шылаш,sulada
917,schmelzen::V,шӹрӓнӓш,sulada
918,trocknen::V,кошкаш,kuida
919,trocknen::V,кошкаш,kuivehtuda
920,sieden::V,шолаш,kehuda
921,faulen::V,шӱӓш,hapata
922,faulen::V,шӱӓш,traudäs
923,verfaulen::V,йӓнгӓрӓлтӓш,hapata
924,reißen::V,кышкедӓлтӓш,rebita
925,versinken::V,ва́лаш,upota
926,vergehen::V,эртӓш,mända
927,erscheinen::V,каяш,ozutadas
928,verschwinden::V,ямаш,hajeta
929,sinken::V,пычаш,väheta
930,sinken::V,пычаш,lasktas
931,abnehmen::V,чӹдемӓш,peneta
932,abnehmen::V,кöтӹргӓш,peneta
933,zunehmen::V,когоэмӓш,ližaduda
934,steigen::V,лӱлта́лташ,nousta
935,wachsen::V,кушкаш,kazda
936,glänzen::V,йӹлгӹжӓш,loštta
937,funkeln::V,валгалташ,hoštta
938,lärmen::V,юкланаш,robaita
939,läuten::V,цоргаш,judaita
940,klingeln::V,цоргаш,kelotada
941,klirren::V,цонгырталгаш,biraita
942,brausen::V,ышдымыла́наш,bruncta
943,rauschen::V,шу́жгаш,šobaita
944,klingen::V,йо́нгаш,heläita
945,bellen::V,опташ,nutta
946,heulen::V,урмыжаш,ulaita
947,blasen::V,ӹфӹлӓш,puhuda
948,pfeifen::V,ши́шкаш,pistta
949,pfeifen::V,ши́шкаш,vihelta
950,schreien::V,уташ,kirkta
951,schreien::V,уташ,kidastada
952,schreien::V,саслаш,kirkta
953,schreien::V,саслаш,kidastada
954,schreien::V,варгынзаш,kirkta
955,schreien::V,варгынзаш,kidastada
956,stöhnen::V,ӹнгӹрӓш,ohkta
957,stöhnen::V,ӹнгӹрӓш,voivotada
958,zittern::V,цӹтӹрӓш,säraita
959,leben::V,ӹлӓш,eläda
960,geboren werden::V,шачаш,sünduda
961,atmen::V,шӱлӓш,henktä
962,trinken::V,йӱӓш,joda
963,essen::V,качкаш,söda
964,schlucken::V,нелӓш,lainata
965,müde werden::V,янгылаш,väzuda
966,müde werden::V,янгылаш,šuštuda
967,einschlafen::V,амален кеӓш,uinota
968,schlafen::V,амалаш,magata
969,schlafen::V,амалаш,nukkuda
970,aufwachen::V,понгыжалташ,heraštuda
971,aufstehen::V,кӹньӹл шагалаш,nousta
972,sich erholen::V,кӓнаш,lebaitas
973,krank werden::V,церлӓнен вазаш,läžegata
974,krank sein::V,церлӓнӓш,läžuda
975,krank sein::V,ясланаш,läžuda
976,krank sein::V,ясыланаш,läžuda
977,schmerzen::V,каршташ,kibištada
978,husten::V,кахыраш,rügda
979,genesen::V,паремӓш,tervehtuda
980,genesen::V,тöрлӓнӓш,tervehtuda
981,sterben::V,вазын колаш,kolda
982,umkommen::V,пӹтӓш,kolda
983,sich bewegen::V,кашташ,likkuda
984,sich rühren::V,тӓрвӓнӓш,likahtada
985,sich rühren::V,тӓрвӓнӓш,kubahtada
986,sich erheben::V,кӹньӹлӓш,nousta
987,sich setzen::V,шӹнзӓш,išttas
988,hinfallen::V,кенвазаш,langeta
989,hinfallen::V,шынгалташ,langeta
990,laufen::V,кашташ,kävuda
991,schreiten::V,ашкедӓш,astta
992,schreiten::V,ашкедӓш,haškta
993,spazierengehen::V,мадын кашташ,kävelta
994,eilen::V,вӓшкӓш,kiruhtada
995,sich beeilen::V,вӓшкӓш,kiruhtada
996,sich beeilen::V,талашаш,kiruhtada
997,sausen::V,хойхаланаш,fun'urta
998,sausen::V,хояш,fun'urta
999,rennen::V,кыргыжаш,joksta
1000,springen::V,тӹршештӓш,hüptä
1001,klettern::V,ку́заш,libuda
1002,schaukeln::V,лыпшалташ,čibuda
1003,kriechen::V,авалянаш,ličtas
1004,kriechen::V,ньыжиклӓш,ličtas
1005,schwimmen::V,илӓш,ujuda
1006,tauchen::V,цымаш,čukautas
1007,rudern::V,шуалташ,souta
1008,fahren::V,кеӓш,ajada
1009,fahren::V,кеӓш,ajelda
1010,fliegen::V,чонгештӓш,leta
1011,gehen::V,кеӓш,mända
1012,gehen::V,кеӓш,kävuda
1013,weggehen::V,кеӓш,päzda
1014,weggehen::V,кеӓш,lähtta
1015,abfahren::V,кеӓш,tönduda
1016,anhalten::V,цӓрнӓш,seižutadas
1017,hineingehen::V,пыраш,mända südäimehe
1018,eintreten::V,пыраш,tulda
1019,kommen::V,толаш,tulda
1020,ankommen::V,шоаш,tulda
1021,zurückkommen::V,пöртӹлӓш,pörtas
1022,bleiben::V,кодаш,jäda
1023,warten::V,вычаш,varastada
1024,erwarten::V,вычаш,varastada
1025,suchen::V,кӹчӓлӓш,ectä
1026,finden::V,моаш,löuta
1027,versuchen::V,путаяш,ladida
1028,versuchen::V,путаяш,rohkaita
1029,versuchen::V,цацаш,ladida
1030,versuchen::V,цацаш,rohkaita
1031,vorbereiten::V,поспейӹктӓш,vaumita
1032,lieben::V,яраташ,armastada
1033,mögen::V,яраташ,navedida
1034,lachen::V,ваштылаш,nagrda
1035,rühren::V,тӓрвӓтӓш,likutada
1036,weinen::V,мӓгӹрӓш,itkta
1037,schimpfen::V,свырседӓлӓш,laidas
1038,schimpfen::V,свырседӓлӓш,pačatada
1039,sich ärgern::V,шӹдешкӓш,rändüda
1040,sich fürchten::V,лӱдӓш,varaita
1041,fürchten::V,лӱдӓш,varaita
1042,fliehen::V,кыргыжаш,pageta
1043,flüchten::V,кыргыж шӹлӓш,pageta
1044,flüchten::V,кыргыж шӹлӓш,joksta
1045,sehen::V,ужаш,nähta
1046,anschauen::V,анжалаш,kacta
1047,ansehen::V,анжаш,kacta
1048,hören::V,колаш,kulda
1049,zuhören::V,колышташ,kundeltas
1050,probieren::V,тотештӓш,mujada
1051,probieren::V,подыл анжаш,mujada
1052,riechen::V,ӱпшӹнзӓш,rižada
1053,fühlen::V,шижӓш,mujada
1054,scheinen::V,каяш,näguda
1055,zu sehen sein::V,каяш,näguda
1056,vernehmen::V,колын колташ,kulištada
1057,frieren::V,кӹлмаш,kül'mdä
1058,frieren::V,тӹнгӹргӓш,kül'mdä
1059,tun::V,ӹштӓш,tehta
1060,können::V,кердӓш,voida
1061,können::V,кердӓш,mahtta
1062,wollen::V,жалаяш,himoita
1063,wollen::V,жалаяш,tahtoida
1064,anfangen::V,тӹнгӓлӓш,zavottä
1065,anfangen::V,тӹнгӓлӓш,augotada
1066,beenden::V,пӹтӓрӓш,loptä
1067,aufhören::V,цӓрнӓш,loptas
1068,gelingen::V,цӓш лиӓш,lähtta
1069,gelingen::V,цӓш лиӓш,tehtas
1070,geraten::V,лиӓш,tulda
1071,öffnen::V,пачаш,avaita
1072,schließen::V,чӱчӓш,saubata
1073,stellen::V,шӹндӓш,panda
1074,stellen::V,шӹндӓш,seižutada
1075,setzen::V,шӹндӓш,ištutada
1076,legen::V,опташ,panda
1077,legen::V,пиштӓш,panda
1078,berühren::V,тӹкӓлӓш,koskta
1079,berühren::V,тӹкӓлӓш,käziduda
1080,verbinden::V,пидӓш,ühtenzoitta
1081,bedecken::V,леведӓш,katta
1082,bedecken::V,леведӓш,peitta
1083,aufhängen::V,сӓкӓш,riputada
1084,anzünden::V,чӱктӓш,sütutada
1085,aufheben::V,кузыкташ,leta
1086,zurücklassen::V,кодаш,jätta
1087,verlieren::V,ямдаш,kadotada
1088,fallen lassen::V,кенвацтараш,kirbotada
1089,machen::V,ӹштӓш,säta
1090,machen::V,ӹштӓш,tehta
1091,herstellen::V,йӓмдӹлӓш,tehta
1092,bauen::V,ӹштӓш,leta
1093,bauen::V,ӹштӓш,sauda
1094,reparieren::V,чиняш,koheta
1095,reparieren::V,алалаш,koheta
1096,verbessern::V,яжоэмден шӹндӓш,paremboita
1097,ändern::V,вашталташ,vajehtada
1098,graben::V,капаяш,kaida
1099,graben::V,капаяш,čongoida
1100,beugen::V,лывырташ,koverta
1101,beugen::V,каклярташ,koverta
1102,biegen::V,лывырташ,painda
1103,drehen::V,сӓрӓш,punotada
1104,drehen::V,сӓрӹкӓлӓш,punotada
1105,wenden::V,сӓрӓлӓш,käta
1106,wenden::V,сӓрӓлӓш,kärauta
1107,umdrehen::V,сӓрӓлӓш,käta
1108,heben::V,лӱктӓш,leta
1109,hochheben::V,кузыкташ,libutada
1110,ergreifen::V,хватяш,tabata
1111,halten::V,кычаш,pidada
1112,drücken::V,темдӓш,painda
1113,schieben::V,шӹкӓш,žigutada
1114,kratzen::V,нӹжӓш,künstä
1115,lecken::V,нылаш,nolda
1116,beißen::V,пыралаш,purda
1117,beißen::V,пыралаш,hambastada
1118,abreißen::V,кӹрӓш,ratketa
1119,abreißen::V,кышкед нӓлӓш,ratketa
1120,abschneiden::V,шулаш,čapata
1121,abschneiden::V,шулаш,leikata
1122,abschneiden::V,лаштыклаш,čapata
1123,abschneiden::V,лаштыклаш,leikata
1124,binden::V,пидӓш,sidoda
1125,stecken::V,шыралаш,čokaita
1126,brechen::V,тодылаш,katkaita
1127,brechen::V,пыдырташ,katkaita
1128,klopfen::V,рушткаш,kolkotada
1129,hauen::V,шелӹштӓш,löda
1130,kleben::V,клейӓш,klejata
1131,reiben::V,нӹжӓш,hosta
1132,reiben::V,нӹжӓш,törkita
1133,reiben::V,нӹжӓш,jorotada
1134,streichen::V,шӹрӓш,voita
1135,schleifen::V,шымаш,hijoida
1136,schleifen::V,шымаш,teravzoitta
1137,schneiden::V,пӹчкӓш,leikata
1138,rütteln::V,мыльгыкташ,heilutada
1139,schütteln::V,цӹтӹртӓш,pudištada
1140,schütteln::V,мыльгыкташ,pudištada
1141,schwenken::V,машыяш,maihutada
1142,schütten::V,опталаш,valada
1143,füllen::V,темӓш,täutta
1144,einwickeln::V,пӹтӹрӓ́лӓш,kärdä
1145,tragen::V,намалаш,kantta
1146,tragen::V,намалаш,kandišta
1147,schleppen::V,шӹдӹрӓш,vedätada
1148,ziehen::V,шыпшаш,vedada
1149,aufbewahren::V,перегӓш,kaita
1150,werfen::V,кӹшкӓш,čuta
1151,werfen::V,кӹшкӓш,tactä
1152,fangen::V,кычаш,püta
1153,packen::V,хватяш,tabata
1154,verstecken::V,шӹлтӓш,peitta
1155,teilen::V,пайылаш,jagada
1156,schicken::V,колташ,oigeta
1157,bringen::V,кандаш,veda
1158,bekommen::V,лыкташ,sada
1159,erhalten::V,получаяш,sada
1160,nehmen::V,налаш,otta
1161,wählen::V,айыраш,valita
1162,auswählen::V,айыраш,valita
1163,bewahren::V,перегӓш,kaita
1164,behindern::V,мешӓйӓш,telustada
1165,verderben::V,портяш,travida
1166,beschädigen::V,шушырташ,satatada
1167,zerbrechen::V,пыдырташ,mureta
1168,zerreißen::V,кӹрӓш,rebitada
1169,zerstören::V,шӓлӓтӓш,mureta
1170,verbrennen::V,йылаташ,poltta
1171,verbrennen::V,йылалташ,poltta
1172,geben::V,пуаш,antta
1173,reichen::V,пуаш,antta
1174,schenken::V,подараш,lahjoita
1175,versprechen::V,сöрӓш,toivotada
1176,wünschen::V,жалаяш,toivotada
1177,loben::V,хваляш,kitta
1178,küssen::V,шышшалаш,tervehtada
1179,wiegen::V,лӱнгӓлтӓш,likutada
1180,zudecken::V,пиштӓш,katta
1181,wecken::V,понгыжалтараш,noustatada
1182,zeigen::V,анжыкташ,ozutada
1183,führen::V,видӓш,astutada
1184,lehren::V,тымдаш,opeta
1185,unterrichten::V,тымдаш,opeta
1186,aufziehen::V,кушташ,kazvatada
1187,leiten::V,видӓш,ohjata
1188,leiten::V,вуйлаташ,ohjata
1189,leiten::V,вуйлалташ,ohjata
1190,antreiben::V,талаштараш,rigehtoitta
1191,lassen::V,-ыкт,käskta
1192,einladen::V,ӱжӓш,kucta
1193,vereinigen::V,иктештӓш,ühtenzoitta
1194,besuchen::V,толаш,rižada
1195,treffen::V,вӓшлиӓш,vastata
1196,treffen::V,вӓшлиӓлтӓш,vastata
1197,sich versammeln::V,цымыргаш,kägeta
1198,sich versammeln::V,цымыргаш,sätas
1199,spielen::V,мадаш,väta
1200,singen::V,мыраш,pajatada
1201,tanzen::V,кушташ,kargaita
1202,sich trennen::V,айырлаш,erigata
1203,verlassen::V,шуаш,jätta
1204,retten::V,ытараш,päzutada
1205,bewachen::V,оролаш,varjoita
1206,schützen::V,перегӓш,kaita
1207,verteidigen::V,перегӓш,kaita
1208,sich schlagen::V,шидӓлӓш,torata
1209,sich schlagen::V,шиэдӓлӓш,torata
1210,schießen::V,лӱӓш,ampta
1211,siegen::V,сӹнгӓш,vägestada
1212,ärgern::V,шӹдештӓрӓш,verdutada
1213,ärgern::V,шӹдештӓрӓш,rändütada
1214,schlagen::V,пӓрен колташ,löda
1215,schlagen::V,пӓрен колташ,iškta
1216,schlagen::V,хӹрӹктен колташ,löda
1217,schlagen::V,хӹрӹктен колташ,iškta
1218,treten::V,чымаш,peksta
1219,treten::V,чымаш,topsta
1220,stechen::V,пышкылаш,pystiä
1221,stoßen::V,шыркедӓш,iškta
1222,stoßen::V,шыркедӓш,pudištada
1223,stehlen::V,шолышт толаш,vargastada
1224,stören::V,ӓрештӹлӓш,keskustada
1225,belästigen::V,кӓньӹсӹрлӓндӓрӓш,tartuteldas
1226,belästigen::V,шытырланыкташ,tartuteldas
1227,verbergen::V,шӹлтӓш,katelda
1228,täuschen::V,алталаш,manitada
1229,täuschen::V,аталаш,manitada
1230,betrügen::V,мошеньӹчӓйӓш,manitada
1231,töten::V,пуштын шуаш,rikta
1232,töten::V,пуштын шуаш,surmita
1233,wohnen::V,ӹлӓш,eläda
1234,arbeiten::V,пӓшӓлӓш,rata
1235,arbeiten::V,ровотаяш,rata
1236,sammeln::V,погаш,kogota
1237,pflücken::V,кӹрӓш,poimda
1238,jagen::V,охотничӓйӓш,mecata
1239,fischen::V,кол кычаш,kalatada
1240,fassen::V,кычаш,tabata
1241,hüten::V,кӹтӓш,paimeta
1242,treiben::V,шуруяш,ajada
1243,anbinden::V,ялшташ,küttestada
1244,anbinden::V,ялшташ,sidoda
1245,anbinden::V,ялышташ,küttestada
1246,anbinden::V,ялышташ,sidoda
1247,füttern::V,пукшаш,sötta
1248,melken::V,шыпшылаш,lüpsta
1249,hacken::V,роаш,sauda
1250,gießen::V,шӓвӓш,valada
1251,reifen::V,кӱӓш,küpseta
1252,reifen::V,поспейӓш,küpseta
1253,zubereiten::V,йӓмдӹлӓш,vaumištada
1254,kochen::V,шолташ,keitta
1255,backen::V,кӱктӓш,paštta
1256,braten::V,жӓрӓш,žarda
1257,umrühren::V,намалаш,segoitada
1258,stricken::V,пидӓш,kudoda
1259,nähen::V,ыргаш,ombelta
1260,färben::V,пидӓш,mujutada
1261,reinigen::V,чиӓлтӓш,puhtastada
1262,waschen::V,мышкаш,pesta
1263,abwischen::V,ӹштӓш,pühktä
1264,spülen::V,шӱӓлтӓш,huhtoida
1265,fegen::V,ӹштӓш,pühkta
1266,kehren::V,ӹштӓш,uhoita
1267,baden::V,нӱштӹлӓш,kül'ptäs
1268,sich waschen::V,мышкылташ,pestas
1269,ausziehen::V,кыдашаш,riičta
1270,ausziehen::V,кыдашаш,rušta
1271,anziehen::V,чиӓш,panda päle
1272,anziehen::V,чиӓш,panda kädehe
1273,anziehen::V,чиӓш,panda jaugha
1274,sich anziehen::V,чиӓш,sobdas
1275,kämmen::V,шерӓш,harjata
1276,schmücken::V,цеверемдӓш,čomitada
1277,sagen::V,манаш,sanuda
1278,sagen::V,келесӓш,sanuda
1279,sprechen::V,манаш,pagišta
1280,reden::V,шайышташ,pagišta
1281,sich unterhalten::V,хытыраш,lodaita
1282,sich unterhalten::V,хытыргаш,lodaita
1283,fragen::V,ядаш,küzuda
1284,bitten::V,ядаш,pakita
1285,erzählen::V,келесӓш,sanuda
1286,erzählen::V,келесӓш,starinoita
1287,mitteilen::V,попаш,tedotada
1288,mitteilen::V,увертӓш,tedotada
1289,mitteilen::V,увертӓрӓш,tedotada
1290,nennen::V,лӹмдӓш,nimitada
1291,rufen::V,ӱжӓш,kucta
1292,prahlen::V,хайзаш,kittäs
1293,prahlen::V,шаргаланаш,kittäs
1294,übersetzen::V,вашташ,käta
1295,denken::V,машанаш,meletada
1296,glauben::V,ӹнянӓш,uskta
1297,bemerken::V,цаклаш,homaita
1298,erkennen::V,пӓлӓш,tundištada
1299,begreifen::V,ынгылаш,tabata
1300,verstehen::V,ынгылаш,el'geta
1301,verstehen::V,ынгылаш,toimetada
1302,lernen::V,тыменяш,opetas
1303,wissen::V,пӓлӓш,teta
1304,sich erinnern an::V,ышештӓрӓш,johtutada
1305,vergessen::V,монден кодаш,unohtada
1306,messen::V,висӓш,märita
1307,zählen::V,шотаяш,lugeda
1308,rechnen::V,шотаяш,lugeda
1309,lesen::V,лыдаш,lugeda
1310,malen::V,рисуяш,pirta
1311,zeichnen::V,ыдырка́лаш,pirta
1312,schreiben::V,вазаш,kirjutada
1313,besitzen::V,кы́чаш,omištada
1314,kaufen::V,нӓлӓш,ostta
1315,verkaufen::V,выжалаш,möda
1316,bezahlen::V,тӱлӓш,maksta
1317,zahlen::V,тӱлӓш,maksta
1318,beherrschen::V,кы́чаш,valdoita
1319,ertragen::V,цӹтӓш,tirpta
1320,Linie::N,,pird
1321,Strich::N,,pird
1322,jetzt::ADV,,nügüd'
1323,hinzufügen::V,,ližata
