,Concept_ID,ar,mn
777,krank::A,مريض,өвчтэй
778,nackt::A,عار,нүцгэн
779,traurig::A,حزين,гунигт
780,lebendig::A,حي,амьд
781,lebendig::A,حي,амьтай
782,gut::A,جيد,сайн
783,schlecht::A,سيء,муу
784,schlecht::A,سيء,өөдгүй
785,richtig::A,صحيح,зөв
786,richtig::A,صحيح,зүйтэй
787,schlimm::A,خبيث,муухай
788,wahr::A,حق,үнэн
789,wahr::A,حق,жинхэнэ
790,alt::A,قديم,хуучин
791,neu::A,جديد,шинэ
792,ehemalig::A,سابق,агсан
793,ehemalig::A,سابق,байсан
794,alt[Lebewesen]::A,مسن,өвгөн
795,alt[Lebewesen]::A,مسن,хижээл
796,jung::A,شاب,залуу
797,jung::A,صغير,залуу
798,arm::A,فقير,ядуу
799,reich::A,غني,баян
800,reich::A,غني,баялаг
801,bekannt::A,معلوم,танил
802,berühmt::A,مشهور,цуутай
803,berühmt::A,مشهور,алдартай
804,fremd::A,أجنبي,харь
805,fremd::A,أجنبي,гадаад
806,verschieden::A,مختلف,ондоо
807,verschieden::A,مختلف,янз янзын
808,nah::A,قريب,ойрын
809,nah::A,قريب,дөтийн
810,fern::A,بعيد,холын
811,linker::A,يسار,буруу
812,rechter::A,يمين,баруун
813,anderer::A,آخر,өөр
814,anderer::A,آخر,нөгөө
815,erster::A,أول,нэгдэх
816,erster::A,أول,нэгдүгээр
817,zweiter::A,ثان,хоёрдугаар
818,dritter::A,ثالث,гуравдугаар
819,letzter::A,أخير,сүүлийн
820,allein::ADV,وحده,ганцаараа
821,auf einmal::ADV,بالمرة,нэгмөсөн
822,zusammen::ADV,معا,цуг
823,zusammen::ADV,معا,хамт
824,lange::ADV,مدة طويلة,удаан
825,plötzlich::ADV,فجأة,гэнэт
826,sofort::ADV,حالا,дороо
827,sofort::ADV,فورا,дороо
828,später::ADV,فيما بعد,дараа
829,jetzt::ADV,الآن,өнөө
830,jetzt::ADV,حاليا,өнөө
831,heute::ADV,اليوم,өнөө
832,heute::ADV,اليوم,өнөөдөр
833,morgen::ADV,غدا,маргааш
834,morgen::ADV,غدا,маргаадар
835,bald::ADV,قريبا,түргэн
836,bald::ADV,قريبا,удахгүй
837,dann::ADV,ثم,хожим
838,dann::ADV,ثم,тэгээд
839,gestern::ADV,أمس,өчигдөр
840,gestern::ADV,البارحة,өчигдөр
841,einst::ADV,قديما,нэг
842,damals::ADV,حينئذ,тэгэхэд
843,danach::ADV,ثم,тэгээд
844,danach::ADV,ثم,дараа нь
845,danach::ADV,بعد ذلك,тэгээд
846,danach::ADV,بعد ذلك,дараа нь
847,vorher::ADV,من قبل,урьд
848,vorher::ADV,قبل ذلك,урьд
849,zuerst::ADV,أولا,анх
850,zuerst::ADV,أولا,эхлээд
851,einmal::ADV,مرة,нэг удаа
852,manchmal::ADV,أحيانا,хааяа
853,manchmal::ADV,أحيانا,заримдаа
854,oft::ADV,كثيرا,олонтоо
855,immer::ADV,دائما,байнга
856,niemals::ADV,لا أبدا,хэзээ ч
857,niemals::ADV,لا أبدا,хэдийд ч
858,hier::ADV,هنا,энд
859,hierhin::ADV,إلى هنا,нааш
860,von hier::ADV,من هنا,эндээс
861,dort::ADV,هناك,тэнд
862,dorthin::ADV,إلى هناك,тийш
863,geradeaus::ADV,إلى الأمام,шулуун
864,vorwärts::ADV,إلى الأمام,урагшаа
865,rückwärts::ADV,إلى الوراء,буцаан
866,rückwärts::ADV,إلى الوراء,сөөргөө
867,zurück::ADV,عودا,буцаж
868,zurück::ADV,عودا,гэдрэг
869,zurück::ADV,إلى الخلف,буцаж
870,zurück::ADV,إلى الخلف,гэдрэг
871,unten::ADV,تحت,дор
872,unten::ADV,في الأسفل,дор
873,hinab::ADV,إلى تحت,уруу
874,oben::ADV,فوق,дээр
875,oben::ADV,في الأعلى,дээр
876,hinauf::ADV,إلى فوق,өөд
877,hinauf::ADV,إلى فوق,дээш
878,hinauf::ADV,إلى الأعلى,өөд
879,hinauf::ADV,إلى الأعلى,дээш
880,überall::ADV,في كل مكان,хааяагүй
881,überall::ADV,في كل مكان,энд тэндгүй
882,nicht::ADV,لا,эс
883,nicht::ADV,لا,-гүй
884,nicht::ADV,لم,эс
885,nicht::ADV,لم,-гүй
886,ein wenig::ADV,قليلا,жаахан
887,kaum::ADV,كاد لا,арай
888,kaum::ADV,كاد لا,арай гэж
889,sehr::ADV,جدا,тун
890,sehr::ADV,كثيرا,тун
891,so::ADV,كذا,тэгж
892,so::ADV,كذا,ингээд
893,so::ADV,كذلك,тэгж
894,so::ADV,كذلك,ингээд
895,noch::ADV,ما زال,дахин
896,noch::ADV,ما زال,дахиад
897,nur::ADV,فقط,зөвхөн
898,nur::ADV,فقط,гагцхүү
899,schon::ADV,قد,нэгэнт
900,wieder::ADV,من جديد,дахин
901,wieder::ADV,من جديد,дахиад
902,wieder::ADV,مرة أخرى,дахин
903,wieder::ADV,مرة أخرى,дахиад
904,vergebens::ADV,عبثا,хий
905,vor::PRP,أمام,өмнө
906,hinter::PRP,خلف,ард
907,hinter::PRP,وراء,ард
908,unter::PRP,تحت,доор
909,durch::PRP,عبر,дундуур
910,durch::PRP,خلال,дундуур
911,neben::PRP,جنب,хажууд
912,neben::PRP,بجانب,хажууд
913,zwischen::PRP,بين,завсар
914,zwischen::PRP,بين,хооронд
915,wegen::PRP,بسبب,төлөө
916,wegen::PRP,بسبب,дээрээс
917,dies::PRN,هذا,энэ
918,das::PRN,ذلك,тэр
919,alles::PRN,الكل,цөм
920,alles::PRN,الكل,бүгд
921,ich::PRN,أنا,би
922,du::PRN,أنت,чи
923,er::PRN,هو,тэр
924,er::PRN,هو,тэр хүн
925,wir::PRN,نحن,бид
926,ihr::PRN,أنتم,та нар
927,ihr::PRN,أنتن,та нар
928,sie::PRN,هم,тэд
929,sie::PRN,هن,тэд
930,was::FPRN,ما,юу
931,wer::FPRN,من,хэн
932,wo::FADV,أين,хаа
933,wo::FADV,أين,хаана
934,wohin::FADV,إلى أين,хааш
935,wohin::FADV,إلى أين,хаана
936,wie::FADV,كيف,яаж
937,wie::FADV,كيف,хэрхэн
938,warum::FADV,لماذا,юунд
939,warum::FADV,لماذا,яагаад
940,wieviel::FNUM,كم,хэдий
941,wieviel::FNUM,كم,хэд
942,eins::NUM,واحد,нэг
943,zwei::NUM,اثنين,хоёр
944,drei::NUM,ثلاثة,гурав
945,vier::NUM,أربعة,дөрөв
946,fünf::NUM,خمسة,тав
947,sechs::NUM,ستة,зургаа
948,sieben::NUM,سبعة,долоо
949,acht::NUM,ثمانية,найм
950,neun::NUM,تسعة,ес
951,zehn::NUM,عشرة,арав
952,elf::NUM,أحد عشر,арван нэг
953,zwölf::NUM,اثنا عشر,арван хоёр
954,zwanzig::NUM,عشرون,хорь
955,dreißig::NUM,ثلاثون,гуч
956,vierzig::NUM,أربعون,дөч
957,fünfzig::NUM,خمسون,тавь
958,sechzig::NUM,ستون,жар
959,siebzig::NUM,سبعون,дал
960,achtzig::NUM,ثمانون,ная
961,neunzig::NUM,تسعون,ер
962,hundert::NUM,مئة,зуу
963,tausend::NUM,ألف,мянга
964,und::CNJ,و,ч
965,und::CNJ,و,болон
966,oder::CNJ,أو,буюу
967,stehen::V,وقف,зогсох
968,sitzen::V,جلس,суух
969,liegen::V,رقد,хэвтэх
970,hängen::V,تعلق,өлгөөтэй байх
971,hängen::V,تعلق,дүүжлээтэй байх
972,werden::V,صار,болох
973,werden::V,أصبح,болох
974,passieren::V,حدث,тохиох
975,beginnen::V,ابتدأ,эхлэх
976,enden::V,انتهى,дүүрэх
977,wechseln::V,تغير,хувирах
978,aufgehen[Sonne]::V,شرق,мандах
979,untergehen[Sonne]::V,غرب,жаргах
980,scheinen[Sonne]::V,أضاء,гэрэлтэх
981,donnern::V,رعد,дуугарах
982,wehen::V,هب,салхилах
983,wehen::V,هب,хөөрөгдөх
984,strömen::V,جرى,гүйх
985,strömen::V,جرى,урсах
986,fließen::V,سال,урсах
987,sich drehen::V,دار,эргэлдэх
988,schwanken::V,ترنح,хэлбэлзэх
989,schwingen::V,ترجح,ганхах
990,schwingen::V,ترجح,хэлбэлзэх
991,fallen::V,سقط,унах
992,brennen::V,احترق,шатах
993,rauchen::V,دخن,баагих
994,regnen::V,أمطر,бороо орно
995,gefrieren::V,تجمد,хөлдөх
996,tauen::V,ذاب,хайлах
997,schmelzen::V,ذاب,уярах
998,trocknen::V,نشف,хатах
999,sieden::V,غلى,буцлах
1000,sieden::V,غلى,даргилах
1001,faulen::V,فسد,үжрэх
1002,faulen::V,فسد,өмхийрөх
1003,verfaulen::V,تعفن,бээх
1004,verfaulen::V,تعفن,өгрөх
1005,reißen::V,انقطع,цуурах
1006,versinken::V,غرق,живэх
1007,vergehen::V,مضى,нөгчих
1008,vergehen::V,مضى,өнгөрөх
1009,erscheinen::V,لاح,гарах
1010,erscheinen::V,لاح,бултайх
1011,erscheinen::V,ظهر,гарах
1012,erscheinen::V,ظهر,бултайх
1013,verschwinden::V,غاب,далд орох
1014,verschwinden::V,غاب,алга болох
1015,sinken::V,هبط,татрах
1016,sinken::V,هبط,доошлох
1017,abnehmen::V,نقص,багасах
1018,abnehmen::V,نقص,хорогдох
1019,zunehmen::V,ازداد,ихсэх
1020,steigen::V,صعد,нэмэгдэх
1021,steigen::V,ارتفع,нэмэгдэх
1022,wachsen::V,نما,өсөх
1023,wachsen::V,نما,ургах
1024,wachsen::V,نبت,өсөх
1025,wachsen::V,نبت,ургах
1026,glänzen::V,لمع,гилгэнэх
1027,glänzen::V,لمع,гилбэгнэх
1028,funkeln::V,تلألأ,гялжах
1029,funkeln::V,تلألأ,гялалзах
1030,lärmen::V,ضج,шуугих
1031,lärmen::V,صخب,шуугих
1032,läuten::V,قرع,цохих
1033,klingeln::V,دق,хонхдох
1034,klingeln::V,دق,дуугарах
1035,klirren::V,قعقع,хангир жингэр хийх
1036,brausen::V,عج,бургилах
1037,rauschen::V,حف,сэржигнэх
1038,klingen::V,رن,хангинах
1039,bellen::V,نبح,хуцах
1040,heulen::V,عوى,улих
1041,blasen::V,نفخ,үлзэх
1042,pfeifen::V,صفر,исгэрэх
1043,schreien::V,صرخ,хашгирах
1044,stöhnen::V,أن,ёолох
1045,stöhnen::V,أن,гэнгэнэх
1046,zittern::V,ارتعش,дагжих
1047,leben::V,عاش,амьдрах
1048,geboren werden::V,ولد,төрөх
1049,atmen::V,تنفس,амьсгалах
1050,trinken::V,شرب,уух
1051,essen::V,أكل,идэх
1052,schlucken::V,جرع,залгих
1053,müde werden::V,تعب,ядрах
1054,einschlafen::V,نام,унтчих
1055,schlafen::V,نام,унтах
1056,aufwachen::V,استيقظ,сэрэх
1057,aufstehen::V,قام,босох
1058,sich erholen::V,استجم,амрах
1059,krank werden::V,مرض,өвдөж эхлэх
1060,krank sein::V,مرض,өвдөх
1061,schmerzen::V,آلم,өвдөх
1062,schmerzen::V,آلم,шархирах
1063,husten::V,كح,ханиах
1064,husten::V,سعل,ханиах
1065,genesen::V,نقه,засрах
1066,sterben::V,مات,үхэх
1067,sterben::V,مات,нас барах
1068,umkommen::V,هلك,үхэх
1069,sich bewegen::V,تحرك,хөдлөх
1070,sich rühren::V,تحرك,хөдлөх
1071,sich erheben::V,قام,босох
1072,sich setzen::V,جلس,суух
1073,hinfallen::V,وقع,ойчих
1074,laufen::V,مشى,явган явах
1075,schreiten::V,خطا,алхах
1076,spazierengehen::V,تنزه,зугаалах
1077,eilen::V,عجل,хурдлах
1078,sich beeilen::V,استعجل,яарах
1079,sich beeilen::V,استعجل,шамдах
1080,sausen::V,أسرع,давхих
1081,rennen::V,عدا,гүйх
1082,rennen::V,ركض,гүйх
1083,springen::V,قفز,харайх
1084,springen::V,قفز,дэвхрэх
1085,klettern::V,تسلق,авирах
1086,schaukeln::V,تأرجح,ганхалзах
1087,kriechen::V,دب,мөлхөх
1088,kriechen::V,زحف,мөлхөх
1089,schwimmen::V,سبح,сэлэх
1090,tauchen::V,غطس,шунгах
1091,rudern::V,جذف,сэлүүрдэх
1092,fahren::V,ركب,явах
1093,fahren::V,سافر,явах
1094,fliegen::V,طار,нисэх
1095,gehen::V,سار,явах
1096,gehen::V,ذهب,явах
1097,weggehen::V,ذهب,явах
1098,weggehen::V,انصرف,явах
1099,abfahren::V,رحل,одох
1100,abfahren::V,رحل,хөдлөх
1101,anhalten::V,توقف,зогсох
1102,hineingehen::V,دخل,орох
1103,eintreten::V,دخل,орох
1104,kommen::V,أتى,ирэх
1105,kommen::V,جاء,ирэх
1106,ankommen::V,وصل,хүрэх
1107,zurückkommen::V,عاد,харих
1108,zurückkommen::V,عاد,буцаж ирэх
1109,zurückkommen::V,رجع,харих
1110,zurückkommen::V,رجع,буцаж ирэх
1111,bleiben::V,مكث,үлдэх
1112,warten::V,انتظر,хүлээх
1113,erwarten::V,ترقب,хүлээх
1114,erwarten::V,انتظر,хүлээх
1115,suchen::V,بحث,эрэх
1116,suchen::V,بحث,бэдрэх
1117,finden::V,وجد,олох
1118,versuchen::V,حاول,оролдох
1119,vorbereiten::V,أعد,бэлтгэх
1120,vorbereiten::V,حضر,бэлтгэх
1121,lieben::V,أحب,янаглах
1122,mögen::V,أحب,таалах
1123,lachen::V,ضحك,инээх
1124,rühren::V,أثر,сэтгэл уяруулах
1125,weinen::V,بكى,уйлах
1126,schimpfen::V,سب,хараах
1127,schimpfen::V,شتم,хараах
1128,sich ärgern::V,زعل,уурлах
1129,sich fürchten::V,هاب,айх
1130,fürchten::V,خاف,айх
1131,fürchten::V,خشي,айх
1132,fliehen::V,هرب,зугтах
1133,fliehen::V,هرب,гүйж очих
1134,flüchten::V,فر,оргох
1135,sehen::V,رأى,үзэх
1136,anschauen::V,نظر,харах
1137,ansehen::V,نظر,харах
1138,hören::V,سمع,дуулах
1139,zuhören::V,أصغى,чагнах
1140,probieren::V,ذاق,амсаж үзэх
1141,riechen::V,شم,үнэрлэх
1142,riechen::V,استنشق,үнэрлэх
1143,fühlen::V,شعر,мэдрэх
1144,scheinen::V,ظهر,шиг үзэгдэх
1145,zu sehen sein::V,ظهر,үзэгдэх
1146,zu sehen sein::V,ظهر,харагдах
1147,vernehmen::V,سمع,дуулах
1148,frieren::V,بردان,даарах
1149,tun::V,فعل,хийх
1150,tun::V,فعل,үйлдэх
1151,können::V,قدر,болох
1152,können::V,استطاع,болох
1153,wollen::V,شاء,хүсэх
1154,wollen::V,أراد,хүсэх
1155,anfangen::V,بدأ,эхлэх
1156,beenden::V,أنهى,дуусгах
1157,aufhören::V,توقف,болих
1158,aufhören::V,توقف,зогсох
1159,aufhören::V,انقطع,болих
1160,aufhören::V,انقطع,зогсох
1161,gelingen::V,نجح,бүтэх
1162,geraten::V,طلع,илрэх
1163,öffnen::V,فتح,нээх
1164,öffnen::V,فتح,тайлах
1165,schließen::V,أغلق,хаах
1166,stellen::V,وضع,тавих
1167,stellen::V,وضع,босгох
1168,stellen::V,أقام,тавих
1169,stellen::V,أقام,босгох
1170,setzen::V,أجلس,суулгах
1171,legen::V,وضع,хийх
1172,legen::V,وضع,тавих
1173,berühren::V,مس,шүргэх
1174,berühren::V,لمس,шүргэх
1175,verbinden::V,ربط,залгах
1176,verbinden::V,وصل,залгах
1177,bedecken::V,غطى,бүрэх
1178,aufhängen::V,علق,өлгөх
1179,aufhängen::V,علق,дүүжлэх
1180,anzünden::V,أوقد,асаах
1181,anzünden::V,أوقد,ноцоох
1182,aufheben::V,لقط,өргөх
1183,zurücklassen::V,ترك,орхих
1184,zurücklassen::V,ترك,үлдээх
1185,verlieren::V,فقد,гээх
1186,fallen lassen::V,أسقط,унагах
1187,machen::V,فعل,хийх
1188,machen::V,فعل,гаргах
1189,herstellen::V,صنع,бүтээх
1190,herstellen::V,أنتج,бүтээх
1191,bauen::V,بنى,барих
1192,bauen::V,شيد,барих
1193,reparieren::V,صلح,засах
1194,reparieren::V,صلح,сэлбэх
1195,verbessern::V,صحح,засах
1196,verbessern::V,صحح,сайжруулах
1197,ändern::V,غير,өөрчлөх
1198,graben::V,حفر,малтах
1199,beugen::V,ثنى,бөгтийлгөх
1200,beugen::V,أحنى,бөгтийлгөх
1201,biegen::V,لوى,матах
1202,biegen::V,لوى,муруйлгах
1203,drehen::V,أدار,эргүүлэх
1204,drehen::V,دور,эргүүлэх
1205,wenden::V,قلب,эргүүлэх
1206,umdrehen::V,قلب,хөрвүүлэх
1207,heben::V,رفع,өргөх
1208,hochheben::V,رفع,өргөх
1209,ergreifen::V,مسك,атгах
1210,halten::V,مسك,барих
1211,drücken::V,ضغط,дарах
1212,schieben::V,حرك,түлхэх
1213,kratzen::V,خدش,хусах
1214,kratzen::V,خدش,маажих
1215,lecken::V,لعق,долоох
1216,beißen::V,عض,зуух
1217,beißen::V,عض,хазах
1218,abreißen::V,قلع,таслах
1219,abschneiden::V,قطع,тайрах
1220,binden::V,ربط,боох
1221,binden::V,ربط,хүлэх
1222,stecken::V,دس,шаах
1223,stecken::V,دس,шигтгэх
1224,brechen::V,كسر,хугалах
1225,klopfen::V,طرق,цохих
1226,klopfen::V,طرق,тогших
1227,hauen::V,ضرب,дэлдэх
1228,kleben::V,ألصق,наах
1229,reiben::V,حك,нухах
1230,reiben::V,حك,нидчих
1231,streichen::V,نشر,нялах
1232,streichen::V,نشر,түрхэх
1233,schleifen::V,سن,билүүдэх
1234,schleifen::V,سن,гуранздах
1235,schneiden::V,قطع,огтлох
1236,rütteln::V,رج,холхнулах
1237,schütteln::V,هز,сэгсрэх
1238,schwenken::V,لوح,дэвэх
1239,schwenken::V,لوح,даллах
1240,schütten::V,صب,цутгах
1241,schütten::V,صب,аягалах
1242,füllen::V,ملأ,дүүргэх
1243,einwickeln::V,لف,боох
1244,einwickeln::V,لف,ороох
1245,tragen::V,حمل,авчрах
1246,schleppen::V,سحب,чирэх
1247,ziehen::V,سحب,татах
1248,aufbewahren::V,حفظ,хадгалах
1249,werfen::V,رمى,хаях
1250,werfen::V,رمى,шидэх
1251,werfen::V,ألقى,хаях
1252,werfen::V,ألقى,шидэх
1253,fangen::V,التقط,барих
1254,packen::V,مسك,шүүрэх
1255,verstecken::V,خبأ,нуух
1256,teilen::V,قسم,хуваах
1257,schicken::V,بعث,илгээх
1258,schicken::V,بعث,явуулах
1259,schicken::V,أرسل,илгээх
1260,schicken::V,أرسل,явуулах
1261,bringen::V,جلب,авчрах
1262,bringen::V,جلب,аваачих
1263,hinzufügen::V,أضاف,нэмэх
1264,bekommen::V,حصل,хүлээн авах
1265,erhalten::V,استلم,хүлээн авах
1266,nehmen::V,أخذ,авах
1267,wählen::V,اختار,сонгох
1268,auswählen::V,انتقى,шилэх
1269,bewahren::V,حافظ,гамнах
1270,behindern::V,عاق,саад хийх
1271,behindern::V,عاق,тотгор болох
1272,verderben::V,أفسد,эвдэх
1273,beschädigen::V,أضر,гэмтээх
1274,zerbrechen::V,كسر,хагалах
1275,zerbrechen::V,كسر,хага цохих
1276,zerreißen::V,مزق,урах
1277,zerstören::V,دمر,эвдэх
1278,zerstören::V,دمر,сүйтгэх
1279,verbrennen::V,حرق,шатаах
1280,geben::V,أعطى,өгөх
1281,reichen::V,ناول,өгөх
1282,reichen::V,ناول,дамжуулах
1283,schenken::V,وهب,бэлэглэх
1284,versprechen::V,وعد,амлах
1285,wünschen::V,تمنى,ерөөх
1286,loben::V,مدح,магтах
1287,loben::V,مدح,сайшаах
1288,küssen::V,قبل,озох
1289,küssen::V,قبل,үнсэх
1290,wiegen::V,هدهد,бүүвэйлэх
1291,zudecken::V,غطى,хучих
1292,zudecken::V,غطى,бүтээх
1293,wecken::V,أيقظ,сэрээх
1294,zeigen::V,أرى,үзүүлэх
1295,führen::V,دل,хөтлөх
1296,lehren::V,علم,заах
1297,unterrichten::V,علم,сургах
1298,aufziehen::V,ربى,өсгөх
1299,aufziehen::V,ربى,хүмүүжүүлэх
1300,leiten::V,دل,удирдах
1301,leiten::V,أدار,удирдах
1302,antreiben::V,حث,шамдуулах
1303,lassen::V,حدا,-уулах
1304,einladen::V,دعا,залах
1305,vereinigen::V,وحد,нэгтгэх
1306,vereinigen::V,وحد,хамтруулах
1307,besuchen::V,زار,зочлох
1308,treffen::V,قابل,учрах
1309,treffen::V,قابل,дайралдах
1310,sich versammeln::V,اجتمع,хуралдах
1311,spielen::V,لعب,наадах
1312,singen::V,غنى,дуулах
1313,tanzen::V,رقص,бүжиглэх
1314,sich trennen::V,افترق,салах
1315,verlassen::V,ترك,хаях
1316,retten::V,نجى,гэтэлгэх
1317,retten::V,أنقذ,гэтэлгэх
1318,bewachen::V,حرس,сахих
1319,schützen::V,حمى,хамгаалах
1320,verteidigen::V,دافع,хамгаалах
1321,sich schlagen::V,تضارب,зодолдох
1322,schießen::V,أطلق,харвах
1323,schießen::V,أطلق,буу буудах
1324,siegen::V,انتصر,ялах
1325,ärgern::V,أزعل,уурлуулах
1326,ärgern::V,أزعل,уур хүргэх
1327,schlagen::V,ضرب,цохих
1328,treten::V,رفس,өшиглөх
1329,stechen::V,شك,хатгах
1330,stoßen::V,دفع,ёврох
1331,stoßen::V,دفع,нудрах
1332,stehlen::V,سرق,хулгайлах
1333,stören::V,ضايق,саад болох
1334,belästigen::V,أزعج,зовоох
1335,belästigen::V,أزعج,амраахгүй байх
1336,verbergen::V,كتم,нуух
1337,verbergen::V,كتم,далдлах
1338,täuschen::V,خدع,мэхлэх
1339,betrügen::V,غش,хуурах
1340,töten::V,قتل,алах
1341,wohnen::V,سكن,суух
1342,wohnen::V,سكن,амьдрах
1343,arbeiten::V,عمل,ажиллах
1344,arbeiten::V,عمل,хөдөлмөрлөх
1345,arbeiten::V,اشتغل,ажиллах
1346,arbeiten::V,اشتغل,хөдөлмөрлөх
1347,sammeln::V,جمع,түүх
1348,sammeln::V,جمع,хураах
1349,pflücken::V,جنى,түүх
1350,pflücken::V,قطف,түүх
1351,jagen::V,صاد,агнах
1352,jagen::V,صاد,гөрөөлөх
1353,fischen::V,اصطاد,загасчлах
1354,fischen::V,اصطاد,загас барих
1355,fassen::V,قبض,барих
1356,hüten::V,رعى,маллах
1357,hüten::V,رعى,хариулах
1358,treiben::V,ساق,туух
1359,anbinden::V,ربط,уях
1360,füttern::V,علف,тэжээх
1361,melken::V,حلب,саах
1362,hacken::V,فرم,цавчих
1363,gießen::V,سقى,услах
1364,reifen::V,نضج,боловсрох
1365,zubereiten::V,حضر,бэлдэх
1366,kochen::V,طبخ,чанах
1367,backen::V,خبز,жигнэх
1368,braten::V,قلى,шарах
1369,braten::V,قلى,хайрах
1370,braten::V,حمر,шарах
1371,braten::V,حمر,хайрах
1372,umrühren::V,قلب,хутгах
1373,stricken::V,حاك,нэхэх
1374,stricken::V,حاك,сүлжих
1375,nähen::V,خاط,оёх
1376,färben::V,صبغ,будах
1377,färben::V,لون,будах
1378,reinigen::V,نظف,арилгах
1379,reinigen::V,نظف,цэвэрлэх
1380,waschen::V,غسل,угаах
1381,abwischen::V,مسح,арчих
1382,spülen::V,شطف,зайлах
1383,fegen::V,كنس,хамах
1384,fegen::V,كنس,шүүрдэх
1385,kehren::V,كنس,шүүрдэх
1386,kehren::V,كنس,туужуудах
1387,baden::V,استحم,усанд орох
1388,sich waschen::V,اغتسل,биеэ угаах
1389,ausziehen::V,خلع,тайлах
1390,anziehen::V,لبس,өмсөх
1391,sich anziehen::V,اكتسى,хувцаслах
1392,kämmen::V,مشط,самнах
1393,schmücken::V,زين,гоёх
1394,schmücken::V,زين,чимэх
1395,sagen::V,قال,гэх
1396,sagen::V,قال,хэлэх
1397,sprechen::V,تكلم,ярих
1398,sprechen::V,تكلم,өгүүлэх
1399,reden::V,تكلم,хэлэх
1400,reden::V,تكلم,хөөрөлдөх
1401,sich unterhalten::V,تحادث,ярилцах
1402,fragen::V,سأل,асуух
1403,bitten::V,رجا,гуйх
1404,erzählen::V,حكي,өгүүлэх
1405,mitteilen::V,بلغ,дуулгах
1406,mitteilen::V,بلغ,мэдээлэх
1407,nennen::V,سمى,нэрлэх
1408,rufen::V,نادى,дуудах
1409,prahlen::V,فشر,бардах
1410,prahlen::V,فشر,сайрхах
1411,prahlen::V,تفاخر,бардах
1412,prahlen::V,تفاخر,сайрхах
1413,übersetzen::V,ترجم,орчуулах
1414,denken::V,فكر,санах
1415,glauben::V,اعتقد,итгэх
1416,bemerken::V,لاحظ,ажих
1417,bemerken::V,لاحظ,ажиглах
1418,erkennen::V,عرف,таних
1419,begreifen::V,فهم,ойлгох
1420,begreifen::V,أدرك,ойлгох
1421,verstehen::V,فهم,мэдэж авах
1422,lernen::V,درس,сурах
1423,wissen::V,علم,мэдэх
1424,sich erinnern an::V,تذكر,дурсах
1425,vergessen::V,نسي,мартах
1426,messen::V,قاس,хэмжих
1427,zählen::V,عد,тоолох
1428,zählen::V,أحصى,тоолох
1429,rechnen::V,حسب,тооцоох
1430,lesen::V,قرأ,унших
1431,malen::V,صور,зурах
1432,zeichnen::V,رسم,дүрслэн бичих
1433,schreiben::V,كتب,бичих
1434,besitzen::V,حاز,эзэмших
1435,besitzen::V,ملك,эзэмших
1436,kaufen::V,اشترى,худалдан авах
1437,verkaufen::V,باع,худалдах
1438,bezahlen::V,دفع,төлөх
1439,zahlen::V,سدد,төлөх
1440,beherrschen::V,حكم,эзэмших
1441,ertragen::V,أطاق,тэсэх
1442,ertragen::V,تحمل,тэсэх
