,Concept_ID,hu,hu
853,bekannt::A,ismeretes,ismeretes
854,berühmt::A,híres,híres
855,fremd::A,idegen,idegen
856,verschieden::A,különböző,különböző
857,nah::A,közeli,közeli
858,fern::A,távoli,távoli
859,linker::A,bal,bal
860,rechter::A,jobb,jobb
861,anderer::A,más,más
862,anderer::A,más,másik
863,anderer::A,másik,más
864,anderer::A,másik,másik
865,erster::A,első,első
866,zweiter::A,második,második
867,dritter::A,harmadik,harmadik
868,letzter::A,utolsó,utolsó
869,allein::ADV,egyedül,egyedül
870,auf einmal::ADV,egyszerre,egyszerre
871,zusammen::ADV,együtt,együtt
872,zusammen::ADV,együtt,összesen
873,zusammen::ADV,összesen,együtt
874,zusammen::ADV,összesen,összesen
875,lange::ADV,sokáig,sokáig
876,lange::ADV,sokáig,hosszan
877,lange::ADV,hosszan,sokáig
878,lange::ADV,hosszan,hosszan
879,plötzlich::ADV,hirtelen,hirtelen
880,plötzlich::ADV,hirtelen,egyszerre
881,plötzlich::ADV,egyszerre,hirtelen
882,plötzlich::ADV,egyszerre,egyszerre
883,sofort::ADV,rögtön,rögtön
884,sofort::ADV,rögtön,tüstént
885,sofort::ADV,tüstént,rögtön
886,sofort::ADV,tüstént,tüstént
887,später::ADV,későn,későn
888,jetzt::ADV,most,most
889,heute::ADV,ma,ma
890,morgen::ADV,holnap,holnap
891,bald::ADV,majd,majd
892,bald::ADV,majd,nemsokára
893,bald::ADV,nemsokára,majd
894,bald::ADV,nemsokára,nemsokára
895,dann::ADV,akkor,akkor
896,gestern::ADV,tegnap,tegnap
897,einst::ADV,hajdan,hajdan
898,damals::ADV,akkor,akkor
899,damals::ADV,akkor,akkoriban
900,damals::ADV,akkoriban,akkor
901,damals::ADV,akkoriban,akkoriban
902,danach::ADV,azután,azután
903,vorher::ADV,előbb,előbb
904,zuerst::ADV,először,először
905,einmal::ADV,egyszer,egyszer
906,manchmal::ADV,néha,néha
907,manchmal::ADV,néha,olykor
908,manchmal::ADV,olykor,néha
909,manchmal::ADV,olykor,olykor
910,oft::ADV,sokszor,sokszor
911,immer::ADV,mindig,mindig
912,niemals::ADV,sohasem,sohasem
913,hier::ADV,itt,itt
914,hierhin::ADV,erre,erre
915,von hier::ADV,innen,innen
916,dort::ADV,ott,ott
917,dorthin::ADV,oda,oda
918,geradeaus::ADV,egyenesen,egyenesen
919,vorwärts::ADV,előre,előre
920,rückwärts::ADV,hátrafelé,hátrafelé
921,zurück::ADV,hátra,hátra
922,zurück::ADV,hátra,vissza
923,zurück::ADV,vissza,hátra
924,zurück::ADV,vissza,vissza
925,unten::ADV,alul,alul
926,hinab::ADV,le,le
927,hinab::ADV,le,lefelé
928,hinab::ADV,lefelé,le
929,hinab::ADV,lefelé,lefelé
930,oben::ADV,fenn,fenn
931,oben::ADV,fenn,felül
932,oben::ADV,felül,fenn
933,oben::ADV,felül,felül
934,hinauf::ADV,fel,fel
935,hinauf::ADV,fel,felfelé
936,hinauf::ADV,felfelé,fel
937,hinauf::ADV,felfelé,felfelé
938,überall::ADV,mindenütt,mindenütt
939,nicht::ADV,nem,nem
940,ein wenig::ADV,egy kicsit,egy kicsit
941,kaum::ADV,alig,alig
942,sehr::ADV,nagyon,nagyon
943,so::ADV,úgy,úgy
944,noch::ADV,még,még
945,nur::ADV,csak,csak
946,nur::ADV,csak,csupán
947,nur::ADV,csupán,csak
948,nur::ADV,csupán,csupán
949,schon::ADV,már,már
950,wieder::ADV,ismét,ismét
951,wieder::ADV,ismét,megint
952,wieder::ADV,megint,ismét
953,wieder::ADV,megint,megint
954,vergebens::ADV,hiába,hiába
955,vor::PRP,előtt,előtt
956,hinter::PRP,mögött,mögött
957,unter::PRP,alatt,alatt
958,durch::PRP,át,át
959,durch::PRP,át,keresztül
960,durch::PRP,keresztül,át
961,durch::PRP,keresztül,keresztül
962,neben::PRP,mellett,mellett
963,zwischen::PRP,között,között
964,wegen::PRP,miatt,miatt
965,wegen::PRP,miatt,végett
966,wegen::PRP,végett,miatt
967,wegen::PRP,végett,végett
968,dies::PRN,ez,ez
969,das::PRN,az,az
970,alles::PRN,minden,minden
971,ich::PRN,én,én
972,du::PRN,te,te
973,er::PRN,ő,ő
974,wir::PRN,mi,mi
975,ihr::PRN,ti,ti
976,sie::PRN,ők,ők
977,was::FPRN,mi,mi
978,wer::FPRN,ki,ki
979,wo::FADV,hol,hol
980,wohin::FADV,hova,hova
981,wie::FADV,hogy,hogy
982,wie::FADV,hogy,hogyan
983,wie::FADV,hogyan,hogy
984,wie::FADV,hogyan,hogyan
985,warum::FADV,miért,miért
986,wieviel::FNUM,hány,hány
987,wieviel::FNUM,hány,mennyi
988,wieviel::FNUM,mennyi,hány
989,wieviel::FNUM,mennyi,mennyi
990,eins::NUM,egy,egy
991,zwei::NUM,kettő,kettő
992,drei::NUM,három,három
993,vier::NUM,négy,négy
994,fünf::NUM,öt,öt
995,sechs::NUM,hat,hat
996,sieben::NUM,hét,hét
997,acht::NUM,nyolc,nyolc
998,neun::NUM,kilenc,kilenc
999,zehn::NUM,tíz,tíz
1000,elf::NUM,tizenegy,tizenegy
1001,zwölf::NUM,tizenkettő,tizenkettő
1002,zwanzig::NUM,húsz,húsz
1003,dreißig::NUM,harminc,harminc
1004,vierzig::NUM,negyven,negyven
1005,fünfzig::NUM,ötven,ötven
1006,sechzig::NUM,hatvan,hatvan
1007,siebzig::NUM,hetven,hetven
1008,achtzig::NUM,nyolcvan,nyolcvan
1009,neunzig::NUM,kilencven,kilencven
1010,hundert::NUM,száz,száz
1011,tausend::NUM,ezer,ezer
1012,und::CNJ,és,és
1013,und::CNJ,és,meg
1014,und::CNJ,meg,és
1015,und::CNJ,meg,meg
1016,oder::CNJ,vagy,vagy
1017,stehen::V,áll,áll
1018,sitzen::V,ül,ül
1019,liegen::V,fekszik,fekszik
1020,hängen::V,függ,függ
1021,werden::V,lesz,lesz
1022,passieren::V,történik,történik
1023,beginnen::V,kezdődik,kezdődik
1024,enden::V,végződik,végződik
1025,enden::V,végződik,befejeződik
1026,enden::V,befejeződik,végződik
1027,enden::V,befejeződik,befejeződik
1028,wechseln::V,változik,változik
1029,aufgehen[Sonne]::V,kel,kel
1030,untergehen[Sonne]::V,lemegy,lemegy
1031,scheinen[Sonne]::V,süt,süt
1032,donnern::V,dörög,dörög
1033,wehen::V,fúj,fúj
1034,strömen::V,áramlik,áramlik
1035,fließen::V,folyik,folyik
1036,sich drehen::V,forog,forog
1037,schwanken::V,inog,inog
1038,schwanken::V,inog,ingadozik
1039,schwanken::V,ingadozik,inog
1040,schwanken::V,ingadozik,ingadozik
1041,schwingen::V,leng,leng
1042,fallen::V,esik,esik
1043,brennen::V,ég,ég
1044,rauchen::V,füstöl,füstöl
1045,regnen::V,esik,esik
1046,gefrieren::V,megfagy,megfagy
1047,tauen::V,olvad,olvad
1048,schmelzen::V,olvad,olvad
1049,schmelzen::V,olvad,elolvad
1050,schmelzen::V,elolvad,olvad
1051,schmelzen::V,elolvad,elolvad
1052,trocknen::V,szárad,szárad
1053,sieden::V,forr,forr
1054,faulen::V,rothad,rothad
1055,verfaulen::V,elrothad,elrothad
1056,verfaulen::V,elrothad,megrothad
1057,verfaulen::V,megrothad,elrothad
1058,verfaulen::V,megrothad,megrothad
1059,reißen::V,szakad,szakad
1060,versinken::V,süllyed,süllyed
1061,versinken::V,süllyed,elsüllyed
1062,versinken::V,elsüllyed,süllyed
1063,versinken::V,elsüllyed,elsüllyed
1064,vergehen::V,múlik,múlik
1065,vergehen::V,múlik,elmúlik
1066,vergehen::V,elmúlik,múlik
1067,vergehen::V,elmúlik,elmúlik
1068,erscheinen::V,feltűnik,feltűnik
1069,erscheinen::V,feltűnik,megjelenik
1070,erscheinen::V,megjelenik,feltűnik
1071,erscheinen::V,megjelenik,megjelenik
1072,verschwinden::V,letűnik,letűnik
1073,sinken::V,süllyed,süllyed
1074,abnehmen::V,apad,apad
1075,abnehmen::V,apad,csökken
1076,abnehmen::V,csökken,apad
1077,abnehmen::V,csökken,csökken
1078,zunehmen::V,növekszik,növekszik
1079,zunehmen::V,növekszik,gyarapszik
1080,zunehmen::V,gyarapszik,növekszik
1081,zunehmen::V,gyarapszik,gyarapszik
1082,steigen::V,emelkedik,emelkedik
1083,wachsen::V,nő,nő
1084,wachsen::V,nő,terem
1085,wachsen::V,nő,növekszik
1086,wachsen::V,terem,nő
1087,wachsen::V,terem,terem
1088,wachsen::V,terem,növekszik
1089,wachsen::V,növekszik,nő
1090,wachsen::V,növekszik,terem
1091,wachsen::V,növekszik,növekszik
1092,glänzen::V,ragyog,ragyog
1093,glänzen::V,ragyog,fénylik
1094,glänzen::V,fénylik,ragyog
1095,glänzen::V,fénylik,fénylik
1096,funkeln::V,csillog,csillog
1097,funkeln::V,csillog,tündöklik
1098,funkeln::V,tündöklik,csillog
1099,funkeln::V,tündöklik,tündöklik
1100,lärmen::V,lármázik,lármázik
1101,läuten::V,cseng,cseng
1102,klingeln::V,csenget,csenget
1103,klirren::V,csörömpöl,csörömpöl
1104,brausen::V,zúg,zúg
1105,brausen::V,zúg,morajlik
1106,brausen::V,morajlik,zúg
1107,brausen::V,morajlik,morajlik
1108,rauschen::V,zúg,zúg
1109,klingen::V,hangzik,hangzik
1110,bellen::V,ugat,ugat
1111,heulen::V,bőg,bőg
1112,heulen::V,bőg,üvölt
1113,heulen::V,üvölt,bőg
1114,heulen::V,üvölt,üvölt
1115,blasen::V,fúj,fúj
1116,pfeifen::V,fütyül,fütyül
1117,schreien::V,kiált,kiált
1118,schreien::V,kiált,kiabál
1119,schreien::V,kiabál,kiált
1120,schreien::V,kiabál,kiabál
1121,stöhnen::V,nyög,nyög
1122,zittern::V,remeg,remeg
1123,zittern::V,remeg,reszket
1124,zittern::V,reszket,remeg
1125,zittern::V,reszket,reszket
1126,leben::V,él,él
1127,geboren werden::V,születik,születik
1128,atmen::V,lélegzik,lélegzik
1129,trinken::V,iszik,iszik
1130,essen::V,eszik,eszik
1131,schlucken::V,nyel,nyel
1132,müde werden::V,elfárad,elfárad
1133,müde werden::V,elfárad,kifárad
1134,müde werden::V,kifárad,elfárad
1135,müde werden::V,kifárad,kifárad
1136,einschlafen::V,elalszik,elalszik
1137,schlafen::V,alszik,alszik
1138,aufwachen::V,felébred,felébred
1139,aufstehen::V,felkel,felkel
1140,sich erholen::V,pihen,pihen
1141,krank werden::V,megbetegedik,megbetegedik
1142,krank werden::V,megbetegedik,belebetegszik
1143,krank werden::V,belebetegszik,megbetegedik
1144,krank werden::V,belebetegszik,belebetegszik
1145,krank sein::V,betegeskedik,betegeskedik
1146,schmerzen::V,fáj,fáj
1147,husten::V,köhög,köhög
1148,genesen::V,meggyógyul,meggyógyul
1149,sterben::V,hal,hal
1150,umkommen::V,elpusztul,elpusztul
1151,sich bewegen::V,mozog,mozog
1152,sich rühren::V,mozdul,mozdul
1153,sich erheben::V,feláll,feláll
1154,sich erheben::V,feláll,felemelkedik
1155,sich erheben::V,felemelkedik,feláll
1156,sich erheben::V,felemelkedik,felemelkedik
1157,sich setzen::V,ül,ül
1158,sich setzen::V,ül,leül
1159,sich setzen::V,leül,ül
1160,sich setzen::V,leül,leül
1161,hinfallen::V,bukik,bukik
1162,hinfallen::V,bukik,elesik
1163,hinfallen::V,elesik,bukik
1164,hinfallen::V,elesik,elesik
1165,laufen::V,jár,jár
1166,schreiten::V,lép,lép
1167,spazierengehen::V,sétál,sétál
1168,eilen::V,siet,siet
1169,sich beeilen::V,siet,siet
1170,sausen::V,robog,robog
1171,rennen::V,fut,fut
1172,rennen::V,fut,szalad
1173,rennen::V,szalad,fut
1174,rennen::V,szalad,szalad
1175,springen::V,ugrik,ugrik
1176,klettern::V,kúszik,kúszik
1177,schaukeln::V,hintázik,hintázik
1178,kriechen::V,kúszik,kúszik
1179,schwimmen::V,úszik,úszik
1180,tauchen::V,merül,merül
1181,rudern::V,evez,evez
1182,fahren::V,jár,jár
1183,fahren::V,jár,megy
1184,fahren::V,jár,utazik
1185,fahren::V,megy,jár
1186,fahren::V,megy,megy
1187,fahren::V,megy,utazik
1188,fahren::V,utazik,jár
1189,fahren::V,utazik,megy
1190,fahren::V,utazik,utazik
1191,fliegen::V,száll,száll
1192,gehen::V,megy,megy
1193,weggehen::V,elmegy,elmegy
1194,abfahren::V,indul,indul
1195,anhalten::V,megáll,megáll
1196,hineingehen::V,bemegy,bemegy
1197,eintreten::V,belép,belép
1198,kommen::V,jön,jön
1199,ankommen::V,érkezik,érkezik
1200,ankommen::V,érkezik,megérkezik
1201,ankommen::V,megérkezik,érkezik
1202,ankommen::V,megérkezik,megérkezik
1203,zurückkommen::V,visszajön,visszajön
1204,bleiben::V,marad,marad
1205,bleiben::V,marad,megmarad
1206,bleiben::V,megmarad,marad
1207,bleiben::V,megmarad,megmarad
1208,warten::V,vár,vár
1209,warten::V,vár,várakozik
1210,warten::V,várakozik,vár
1211,warten::V,várakozik,várakozik
1212,erwarten::V,vár,vár
1213,erwarten::V,vár,megvár
1214,erwarten::V,megvár,vár
1215,erwarten::V,megvár,megvár
1216,suchen::V,kutat,kutat
1217,finden::V,talál,talál
1218,versuchen::V,megpróbál,megpróbál
1219,versuchen::V,megpróbál,megkísérel
1220,versuchen::V,megkísérel,megpróbál
1221,versuchen::V,megkísérel,megkísérel
1222,vorbereiten::V,előkészít,előkészít
1223,lieben::V,szeret,szeret
1224,mögen::V,szeret,szeret
1225,lachen::V,nevet,nevet
1226,rühren::V,mozdít,mozdít
1227,weinen::V,sír,sír
1228,schimpfen::V,szid,szid
1229,schimpfen::V,szid,szitkozódik
1230,schimpfen::V,szitkozódik,szid
1231,schimpfen::V,szitkozódik,szitkozódik
1232,sich ärgern::V,mérgelődik,mérgelődik
1233,sich ärgern::V,mérgelődik,bosszankodik
1234,sich ärgern::V,bosszankodik,mérgelődik
1235,sich ärgern::V,bosszankodik,bosszankodik
1236,sich fürchten::V,fél,fél
1237,sich fürchten::V,fél,retteg
1238,sich fürchten::V,retteg,fél
1239,sich fürchten::V,retteg,retteg
1240,fürchten::V,fél,fél
1241,fliehen::V,menekül,menekül
1242,flüchten::V,elmenekül,elmenekül
1243,sehen::V,néz,néz
1244,anschauen::V,megnéz,megnéz
1245,ansehen::V,néz,néz
1246,ansehen::V,néz,ránéz
1247,ansehen::V,néz,megnéz
1248,ansehen::V,ránéz,néz
1249,ansehen::V,ránéz,ránéz
1250,ansehen::V,ránéz,megnéz
1251,ansehen::V,megnéz,néz
1252,ansehen::V,megnéz,ránéz
1253,ansehen::V,megnéz,megnéz
1254,hören::V,hall,hall
1255,zuhören::V,hallgat,hallgat
1256,zuhören::V,hallgat,meghallgat
1257,zuhören::V,meghallgat,hallgat
1258,zuhören::V,meghallgat,meghallgat
1259,probieren::V,kóstol,kóstol
1260,probieren::V,kóstol,megkóstol
1261,probieren::V,megkóstol,kóstol
1262,probieren::V,megkóstol,megkóstol
1263,riechen::V,szagol,szagol
1264,fühlen::V,érez,érez
1265,scheinen::V,tűnik,tűnik
1266,scheinen::V,tűnik,látszik
1267,scheinen::V,látszik,tűnik
1268,scheinen::V,látszik,látszik
1269,zu sehen sein::V,mutatkozik,mutatkozik
1270,vernehmen::V,hall,hall
1271,frieren::V,fázik,fázik
1272,tun::V,csinál,csinál
1273,tun::V,csinál,cselekszik
1274,tun::V,cselekszik,csinál
1275,tun::V,cselekszik,cselekszik
1276,können::V,tud,tud
1277,wollen::V,akar,akar
1278,anfangen::V,kezd,kezd
1279,beenden::V,befejez,befejez
1280,aufhören::V,megszűnik,megszűnik
1281,gelingen::V,sikerül,sikerül
1282,geraten::V,kerül,kerül
1283,geraten::V,kerül,jut
1284,geraten::V,jut,kerül
1285,geraten::V,jut,jut
1286,öffnen::V,nyit,nyit
1287,öffnen::V,nyit,kinyit
1288,öffnen::V,kinyit,nyit
1289,öffnen::V,kinyit,kinyit
1290,schließen::V,csuk,csuk
1291,schließen::V,csuk,becsuk
1292,schließen::V,becsuk,csuk
1293,schließen::V,becsuk,becsuk
1294,stellen::V,állít,állít
1295,stellen::V,állít,helyez
1296,stellen::V,helyez,állít
1297,stellen::V,helyez,helyez
1298,setzen::V,ültet,ültet
1299,setzen::V,ültet,helyez
1300,setzen::V,helyez,ültet
1301,setzen::V,helyez,helyez
1302,legen::V,tesz,tesz
1303,legen::V,tesz,fektet
1304,legen::V,fektet,tesz
1305,legen::V,fektet,fektet
1306,berühren::V,érint,érint
1307,verbinden::V,beköt,beköt
1308,verbinden::V,beköt,összeköt
1309,verbinden::V,összeköt,beköt
1310,verbinden::V,összeköt,összeköt
1311,bedecken::V,betakar,betakar
1312,bedecken::V,betakar,beborít
1313,bedecken::V,beborít,betakar
1314,bedecken::V,beborít,beborít
1315,aufhängen::V,felakaszt,felakaszt
1316,anzünden::V,gyújt,gyújt
1317,anzünden::V,gyújt,meggyújt
1318,anzünden::V,meggyújt,gyújt
1319,anzünden::V,meggyújt,meggyújt
1320,aufheben::V,felemel,felemel
1321,zurücklassen::V,hátrahagy,hátrahagy
1322,verlieren::V,veszít,veszít
1323,verlieren::V,veszít,elveszít
1324,verlieren::V,elveszít,veszít
1325,verlieren::V,elveszít,elveszít
1326,fallen lassen::V,elejt,elejt
1327,machen::V,tesz,tesz
1328,machen::V,tesz,csinál
1329,machen::V,csinál,tesz
1330,machen::V,csinál,csinál
1331,herstellen::V,gyárt,gyárt
1332,herstellen::V,gyárt,előállít
1333,herstellen::V,előállít,gyárt
1334,herstellen::V,előállít,előállít
1335,bauen::V,épít,épít
1336,reparieren::V,javít,javít
1337,reparieren::V,javít,kijavít
1338,reparieren::V,javít,megjavít
1339,reparieren::V,kijavít,javít
1340,reparieren::V,kijavít,kijavít
1341,reparieren::V,kijavít,megjavít
1342,reparieren::V,megjavít,javít
1343,reparieren::V,megjavít,kijavít
1344,reparieren::V,megjavít,megjavít
1345,verbessern::V,megjavít,megjavít
1346,ändern::V,változtat,változtat
1347,ändern::V,változtat,megváltoztat
1348,ändern::V,megváltoztat,változtat
1349,ändern::V,megváltoztat,megváltoztat
1350,graben::V,ás,ás
1351,beugen::V,meghajt,meghajt
1352,biegen::V,hajlít,hajlít
1353,drehen::V,forgat,forgat
1354,wenden::V,fordít,fordít
1355,wenden::V,fordít,megfordít
1356,wenden::V,megfordít,fordít
1357,wenden::V,megfordít,megfordít
1358,umdrehen::V,megfordít,megfordít
1359,umdrehen::V,megfordít,megforgat
1360,umdrehen::V,megforgat,megfordít
1361,umdrehen::V,megforgat,megforgat
1362,heben::V,emel,emel
1363,hochheben::V,felemel,felemel
1364,ergreifen::V,megfog,megfog
1365,halten::V,tart,tart
1366,drücken::V,nyom,nyom
1367,drücken::V,nyom,megnyom
1368,drücken::V,megnyom,nyom
1369,drücken::V,megnyom,megnyom
1370,schieben::V,tol,tol
1371,kratzen::V,vakar,vakar
1372,lecken::V,nyal,nyal
1373,beißen::V,harap,harap
1374,abreißen::V,letép,letép
1375,abschneiden::V,levág,levág
1376,binden::V,köt,köt
1377,binden::V,köt,kötöz
1378,binden::V,kötöz,köt
1379,binden::V,kötöz,kötöz
1380,stecken::V,dug,dug
1381,brechen::V,tör,tör
1382,brechen::V,tör,eltör
1383,brechen::V,eltör,tör
1384,brechen::V,eltör,eltör
1385,klopfen::V,kopogtat,kopogtat
1386,hauen::V,vág,vág
1387,hauen::V,vág,levág
1388,hauen::V,levág,vág
1389,hauen::V,levág,levág
1390,kleben::V,tapaszt,tapaszt
1391,reiben::V,dörzsöl,dörzsöl
1392,reiben::V,dörzsöl,súrol
1393,reiben::V,súrol,dörzsöl
1394,reiben::V,súrol,súrol
1395,streichen::V,simít,simít
1396,schleifen::V,fen,fen
1397,schleifen::V,fen,csiszol
1398,schleifen::V,fen,köszörül
1399,schleifen::V,csiszol,fen
1400,schleifen::V,csiszol,csiszol
1401,schleifen::V,csiszol,köszörül
1402,schleifen::V,köszörül,fen
1403,schleifen::V,köszörül,csiszol
1404,schleifen::V,köszörül,köszörül
1405,schneiden::V,vág,vág
1406,schneiden::V,vág,szel
1407,schneiden::V,vág,metsz
1408,schneiden::V,szel,vág
1409,schneiden::V,szel,szel
1410,schneiden::V,szel,metsz
1411,schneiden::V,metsz,vág
1412,schneiden::V,metsz,szel
1413,schneiden::V,metsz,metsz
1414,rütteln::V,ráz,ráz
1415,schütteln::V,ráz,ráz
1416,schütteln::V,ráz,megráz
1417,schütteln::V,megráz,ráz
1418,schütteln::V,megráz,megráz
1419,schwenken::V,lóbál,lóbál
1420,schwenken::V,lóbál,lobogtat
1421,schwenken::V,lobogtat,lóbál
1422,schwenken::V,lobogtat,lobogtat
1423,schütten::V,önt,önt
1424,füllen::V,tölt,tölt
1425,füllen::V,tölt,megtölt
1426,füllen::V,megtölt,tölt
1427,füllen::V,megtölt,megtölt
1428,einwickeln::V,becsavar,becsavar
1429,tragen::V,hord,hord
1430,schleppen::V,vonszol,vonszol
1431,ziehen::V,húz,húz
1432,aufbewahren::V,megőriz,megőriz
1433,werfen::V,dob,dob
1434,werfen::V,dob,hajít
1435,werfen::V,hajít,dob
1436,werfen::V,hajít,hajít
1437,fangen::V,fog,fog
1438,packen::V,megragad,megragad
1439,verstecken::V,eldug,eldug
1440,verstecken::V,eldug,elrejt
1441,verstecken::V,elrejt,eldug
1442,verstecken::V,elrejt,elrejt
1443,teilen::V,oszt,oszt
1444,teilen::V,oszt,megoszt
1445,teilen::V,megoszt,oszt
1446,teilen::V,megoszt,megoszt
1447,schicken::V,küld,küld
1448,bringen::V,hoz,hoz
1449,bringen::V,hoz,visz
1450,bringen::V,visz,hoz
1451,bringen::V,visz,visz
1452,hinzufügen::V,hozzáad,hozzáad
1453,bekommen::V,kap,kap
1454,bekommen::V,kap,megkap
1455,bekommen::V,megkap,kap
1456,bekommen::V,megkap,megkap
1457,erhalten::V,kap,kap
1458,erhalten::V,kap,megkap
1459,erhalten::V,megkap,kap
1460,erhalten::V,megkap,megkap
1461,nehmen::V,vesz,vesz
1462,wählen::V,választ,választ
1463,auswählen::V,kiválaszt,kiválaszt
1464,bewahren::V,megtart,megtart
1465,behindern::V,akadályoz,akadályoz
1466,behindern::V,akadályoz,gátol
1467,behindern::V,gátol,akadályoz
1468,behindern::V,gátol,gátol
1469,verderben::V,elront,elront
1470,beschädigen::V,rongál,rongál
1471,zerbrechen::V,eltör,eltör
1472,zerbrechen::V,eltör,széttör
1473,zerbrechen::V,eltör,kettétör
1474,zerbrechen::V,széttör,eltör
1475,zerbrechen::V,széttör,széttör
1476,zerbrechen::V,széttör,kettétör
1477,zerbrechen::V,kettétör,eltör
1478,zerbrechen::V,kettétör,széttör
1479,zerbrechen::V,kettétör,kettétör
1480,zerreißen::V,eltép,eltép
1481,zerreißen::V,eltép,széttép
1482,zerreißen::V,széttép,eltép
1483,zerreißen::V,széttép,széttép
1484,zerstören::V,elpusztít,elpusztít
1485,verbrennen::V,éget,éget
1486,verbrennen::V,éget,eléget
1487,verbrennen::V,eléget,éget
1488,verbrennen::V,eléget,eléget
1489,geben::V,ad,ad
1490,reichen::V,nyújt,nyújt
1491,schenken::V,ajándékoz,ajándékoz
1492,versprechen::V,ígér,ígér
1493,wünschen::V,kíván,kíván
1494,loben::V,dicsér,dicsér
1495,küssen::V,csókol,csókol
1496,wiegen::V,ringat,ringat
1497,zudecken::V,betakar,betakar
1498,wecken::V,kelt,kelt
1499,wecken::V,kelt,ébreszt
1500,wecken::V,ébreszt,kelt
1501,wecken::V,ébreszt,ébreszt
1502,zeigen::V,mutat,mutat
1503,führen::V,visz,visz
1504,führen::V,visz,vezet
1505,führen::V,vezet,visz
1506,führen::V,vezet,vezet
1507,lehren::V,tanít,tanít
1508,unterrichten::V,tanít,tanít
1509,aufziehen::V,felnevel,felnevel
1510,leiten::V,vezet,vezet
1511,leiten::V,vezet,vezérel
1512,leiten::V,vezérel,vezet
1513,leiten::V,vezérel,vezérel
1514,antreiben::V,hajt,hajt
1515,lassen::V,-tat,-tat
1516,lassen::V,-tat,-at
1517,lassen::V,-at,-tat
1518,lassen::V,-at,-at
1519,einladen::V,meghív,meghív
1520,vereinigen::V,egyesít,egyesít
1521,besuchen::V,látogat,látogat
1522,treffen::V,talál,talál
1523,sich versammeln::V,gyülekezik,gyülekezik
1524,sich versammeln::V,gyülekezik,összegyűlik
1525,sich versammeln::V,összegyűlik,gyülekezik
1526,sich versammeln::V,összegyűlik,összegyűlik
1527,spielen::V,játszik,játszik
1528,singen::V,énekel,énekel
1529,tanzen::V,táncol,táncol
1530,sich trennen::V,elválik,elválik
1531,verlassen::V,elhagy,elhagy
1532,retten::V,ment,ment
1533,bewachen::V,őriz,őriz
1534,schützen::V,óv,óv
1535,schützen::V,óv,véd
1536,schützen::V,véd,óv
1537,schützen::V,véd,véd
1538,verteidigen::V,véd,véd
1539,sich schlagen::V,verekszik,verekszik
1540,schießen::V,lő,lő
1541,siegen::V,győz,győz
1542,ärgern::V,bosszant,bosszant
1543,schlagen::V,üt,üt
1544,schlagen::V,üt,ver
1545,schlagen::V,ver,üt
1546,schlagen::V,ver,ver
1547,treten::V,rúg,rúg
1548,stechen::V,döf,döf
1549,stechen::V,döf,szúr
1550,stechen::V,szúr,döf
1551,stechen::V,szúr,szúr
1552,stoßen::V,lök,lök
1553,stehlen::V,lop,lop
1554,stören::V,zavar,zavar
1555,belästigen::V,zaklat,zaklat
1556,verbergen::V,rejt,rejt
1557,verbergen::V,rejt,elrejt
1558,verbergen::V,elrejt,rejt
1559,verbergen::V,elrejt,elrejt
1560,täuschen::V,megtéveszt,megtéveszt
1561,betrügen::V,csal,csal
1562,töten::V,öl,öl
1563,wohnen::V,lakik,lakik
1564,arbeiten::V,dolgozik,dolgozik
1565,sammeln::V,szed,szed
1566,sammeln::V,szed,gyűjt
1567,sammeln::V,gyűjt,szed
1568,sammeln::V,gyűjt,gyűjt
1569,pflücken::V,szed,szed
1570,jagen::V,vadászik,vadászik
1571,fischen::V,halászik,halászik
1572,fassen::V,fog,fog
1573,hüten::V,őriz,őriz
1574,hüten::V,őriz,legeltet
1575,hüten::V,legeltet,őriz
1576,hüten::V,legeltet,legeltet
1577,treiben::V,hajt,hajt
1578,anbinden::V,köt,köt
1579,füttern::V,etet,etet
1580,melken::V,fej,fej
1581,hacken::V,vág,vág
1582,gießen::V,öntöz,öntöz
1583,reifen::V,érik,érik
1584,zubereiten::V,elkészít,elkészít
1585,kochen::V,főz,főz
1586,backen::V,süt,süt
1587,braten::V,süt,süt
1588,umrühren::V,megkever,megkever
1589,stricken::V,köt,köt
1590,nähen::V,varr,varr
1591,färben::V,fest,fest
1592,reinigen::V,tisztít,tisztít
1593,waschen::V,mos,mos
1594,abwischen::V,letöröl,letöröl
1595,spülen::V,mosogat,mosogat
1596,fegen::V,söpör,söpör
1597,kehren::V,söpör,söpör
1598,baden::V,fürdik,fürdik
1599,sich waschen::V,mosdik,mosdik
1600,sich waschen::V,mosdik,mosakszik
1601,sich waschen::V,mosakszik,mosdik
1602,sich waschen::V,mosakszik,mosakszik
1603,ausziehen::V,levesz,levesz
1604,anziehen::V,felölt,felölt
1605,anziehen::V,felölt,felvesz
1606,anziehen::V,felvesz,felölt
1607,anziehen::V,felvesz,felvesz
1608,sich anziehen::V,öltözik,öltözik
1609,sich anziehen::V,öltözik,felöltözik
1610,sich anziehen::V,felöltözik,öltözik
1611,sich anziehen::V,felöltözik,felöltözik
1612,kämmen::V,fésül,fésül
1613,schmücken::V,díszít,díszít
1614,sagen::V,mond,mond
1615,sprechen::V,beszél,beszél
1616,reden::V,beszél,beszél
1617,sich unterhalten::V,beszélget,beszélget
1618,fragen::V,kérdez,kérdez
1619,bitten::V,kér,kér
1620,erzählen::V,mesél,mesél
1621,erzählen::V,mesél,elbeszél
