,Concept_ID,pt,av
775,reich::A,rico,бечедаб
776,bekannt::A,conhecido,лъалеб
777,berühmt::A,famoso,машгьураб
778,berühmt::A,célebre,машгьураб
779,fremd::A,alheio,чияр
780,fremd::A,estranho,чияр
781,verschieden::A,diverso,батӏи-батӏияб
782,verschieden::A,diferente,батӏи-батӏияб
783,nah::A,próximo,гӏагарда бугеб
784,fern::A,remoto,рикӏкӏадаб
785,fern::A,distante,рикӏкӏадаб
786,linker::A,esquerdo,квегӏаб
787,rechter::A,direito,кваранаб
788,anderer::A,outro,батӏияб
789,erster::A,primeiro,тӏоцебесеб
790,zweiter::A,segundo,кӏиабилеб
791,dritter::A,terceiro,лъабабилеб
792,letzter::A,final,ахирисеб
793,letzter::A,último,ахирисеб
794,allein::ADV,só,ялгъузго
795,auf einmal::ADV,de vez,цихӏинтӏаго
796,zusammen::ADV,juntos,цойида
797,lange::ADV,muito tempo,
798,plötzlich::ADV,de repente,цойидасанго
799,sofort::ADV,imediatamente,гьебсагӏат
800,später::ADV,mais tarde,
801,jetzt::ADV,agora,гьанже
802,heute::ADV,hoje,жакъа
803,morgen::ADV,amanhã,метер
804,bald::ADV,logo,гьабсагӏаталъ
805,bald::ADV,breve,гьабсагӏаталъ
806,dann::ADV,então,цинги
807,dann::ADV,depois,цинги
808,gestern::ADV,ontem,сон
809,einst::ADV,antigamente,цин
810,damals::ADV,então,гьебмехалъ
811,damals::ADV,então,гьебмехалда
812,danach::ADV,logo,цинги
813,danach::ADV,logo,хадуса
814,danach::ADV,depois,цинги
815,danach::ADV,depois,хадуса
816,vorher::ADV,antes,цебе
817,zuerst::ADV,primeiro,тӏоцебе
818,einmal::ADV,uma vez,цинцӏул
819,einmal::ADV,uma vez,цихӏин
820,einmal::ADV,uma vez,цоцӏул
821,manchmal::ADV,às vezes,олоцӏул
822,oft::ADV,muitas vezes,гӏемерго
823,immer::ADV,sempre,кидаго
824,niemals::ADV,nunca,киданиги
825,hier::ADV,cá,аниб
826,hier::ADV,aqui,аниб
827,hierhin::ADV,para cá,анибехун
828,von hier::ADV,daqui,гьаниса
829,dort::ADV,lá,гьениб
830,dort::ADV,ali,гьениб
831,dorthin::ADV,lá,гьадаба
832,dorthin::ADV,para lá,гьадаба
833,geradeaus::ADV,em frente,битӏутӏа
834,vorwärts::ADV,avante,цебехун
835,rückwärts::ADV,para trás,нахъ-нахъ
836,zurück::ADV,atrás,нахъе
837,unten::ADV,debaixo,ахакь
838,unten::ADV,debaixo,гъоркь
839,unten::ADV,em baixo,ахакь
840,unten::ADV,em baixo,гъоркь
841,hinab::ADV,para baixo,эхебе
842,oben::ADV,em cima,тӏад
843,oben::ADV,em cima,тӏадехун
844,hinauf::ADV,para cima,эхеде
845,überall::ADV,em toda parte,кибго
846,nicht::ADV,não,
847,ein wenig::ADV,um pouco,дагьабго
848,ein wenig::ADV,um bocado,дагьабго
849,kaum::ADV,apenas,хӏалалъ
850,sehr::ADV,muito,кутакалда
851,so::ADV,tão,гьедин
852,so::ADV,assim,гьедин
853,noch::ADV,ainda,жеги
854,nur::ADV,só,гӏӣцӏго
855,nur::ADV,apenas,гӏӣцӏго
856,nur::ADV,somente,гӏӣцӏго
857,schon::ADV,já,
858,wieder::ADV,outra vez,на́хъеги
859,vergebens::ADV,em vão,чӏалгӏаде
860,vor::PRP,diante de,цебе
861,hinter::PRP,atrás de,хадуса
862,unter::PRP,sob,ахакь
863,unter::PRP,sob,гъоркь
864,unter::PRP,debaixo de,ахакь
865,unter::PRP,debaixo de,гъоркь
866,durch::PRP,por,
867,durch::PRP,através de,
868,neben::PRP,junto de,аскӏо
869,neben::PRP,ao lado de,аскӏо
870,zwischen::PRP,entre,гьоркьоб
871,wegen::PRP,por,гьелда
872,wegen::PRP,por causa de,гьелда
873,dies::PRN,isto,гьаб
874,dies::PRN,isto,гьеб
875,das::PRN,isso,доб
876,das::PRN,aquilo,доб
877,alles::PRN,todo,
878,ich::PRN,eu,дун
879,du::PRN,tu,дуца
880,er::PRN,ele,доб
881,wir::PRN,nós,ниж
882,ihr::PRN,vós,нуж
883,ihr::PRN,vocês,нуж
884,sie::PRN,eles,дол
885,sie::PRN,eles,эл
886,was::FPRN,quê,щиб
887,wer::FPRN,quem,щиб
888,wo::FADV,onde,киб
889,wo::FADV,onde,кибехун
890,wohin::FADV,aonde,кибехун
891,wohin::FADV,para onde,кибехун
892,wie::FADV,como,кин
893,warum::FADV,porquê,щай
894,warum::FADV,por que,щай
895,wieviel::FNUM,quanto,кигӏан
896,eins::NUM,um,цо
897,zwei::NUM,dois,кӏиго
898,drei::NUM,três,лъабго
899,vier::NUM,quatro,ункъо
900,fünf::NUM,cinco,щуго
901,sechs::NUM,seis,анлъго
902,sieben::NUM,sete,анкьго
903,acht::NUM,oito,микьго
904,neun::NUM,nove,ичӏго
905,zehn::NUM,dez,анцӏго
906,elf::NUM,onze,анцӏила цо
907,zwölf::NUM,doze,кӏиго-анцӏила
908,zwanzig::NUM,vinte,къого
909,dreißig::NUM,trinta,лъеберго
910,vierzig::NUM,quarenta,кӏикъого
911,fünfzig::NUM,cinquenta,кӏикъо́ялда анцӏго
912,sechzig::NUM,sessenta,лъабкъого
913,siebzig::NUM,setenta,лъабкъо́ялда анцӏго
914,achtzig::NUM,oitenta,ункъого
915,neunzig::NUM,noventa,ункъоялда а́нцӏила
916,hundert::NUM,cem,нусго
917,hundert::NUM,cento,нусго
918,tausend::NUM,mil,азарго
919,und::CNJ,e,ва
920,und::CNJ,e,-ги
921,oder::CNJ,ou,ялъуни
922,stehen::V,estar em pé,бахъунчӏезе
923,sitzen::V,estar sentado,гӏодов чӏезе
924,liegen::V,jazer,бегизе
925,liegen::V,estar deitado,бегизе
926,hängen::V,pender,базе
927,hängen::V,estar pendurado,базе
928,werden::V,tornar-se,бахъине
929,passieren::V,acontecer,лъугьине
930,passieren::V,acontecer,лъугьа-бахъине
931,beginnen::V,começar,байбихьизе
932,enden::V,acabar,лъугӏизе
933,enden::V,terminar,лъугӏизе
934,wechseln::V,variar,хиса-басизе
935,wechseln::V,variar,хисизе
936,wechseln::V,alternar,хиса-басизе
937,wechseln::V,alternar,хисизе
938,aufgehen[Sonne]::V,nascer,баккизе
939,untergehen[Sonne]::V,pôr-se,щинкӏизе
940,scheinen[Sonne]::V,brilhar,къалъ-къалъизе
941,donnern::V,trovejar,гъугъазе
942,wehen::V,soprar,пуйзе
943,strömen::V,correr,чвахизе
944,fließen::V,fluir,чвахизе
945,sich drehen::V,girar,сверизе
946,schwanken::V,oscilar,хьвагӏезе
947,schwanken::V,oscilar,багъа-бачаризе
948,schwingen::V,vibrar,щвартӏезе
949,fallen::V,cair,бортизе
950,brennen::V,arder,рекӏине
951,rauchen::V,fumegar,кӏкӏуй буризе
952,regnen::V,chover,базе
953,gefrieren::V,gelar,гӏу́низе
954,gefrieren::V,congelar,гӏу́низе
955,tauen::V,derreter,биаризе
956,tauen::V,descongelar,биаризе
957,schmelzen::V,fundir-se,биине
958,trocknen::V,secar,бакъвазе
959,sieden::V,ferver,гьалдезе
960,faulen::V,estragar-se,махӏцине
961,verfaulen::V,apodrecer,туризе
962,reißen::V,romper-se,бихъизе
963,versinken::V,afundar-se,гъанкъизе
964,vergehen::V,passar,базе
965,vergehen::V,passar,бахъизе
966,vergehen::V,passar,ине
967,erscheinen::V,aparecer,баккизе
968,verschwinden::V,desaparecer,къине
969,verschwinden::V,desaparecer,билизе
970,sinken::V,descer,гӏодо́бе ккезе
971,abnehmen::V,diminuir,тӏаса камизе
972,abnehmen::V,decrescer,тӏаса камизе
973,zunehmen::V,crescer,гӏемерлъизе
974,zunehmen::V,aumentar,гӏемерлъизе
975,steigen::V,subir,бахине
976,wachsen::V,crescer,кӏодолъизе
977,glänzen::V,brilhar,цӏвакизе
978,funkeln::V,cintilar,паркъезе
979,lärmen::V,fazer barulho,хъудизе
980,lärmen::V,fazer barulho,чӏиргъдизе
981,läuten::V,chocalhar,кьабизе
982,klingeln::V,tocar,кьабизе
983,klirren::V,tinir,зваргъизе
984,brausen::V,bramar,гьалаглъизе
985,rauschen::V,murmurar,шуршудизе
986,rauschen::V,rumorejar,шуршудизе
987,klingen::V,soar,бахъине
988,bellen::V,ladrar,гъанчдезе
989,heulen::V,uivar,рурудизе
990,blasen::V,soprar,гьохьизе
991,pfeifen::V,assobiar,гьещтӏезе
992,schreien::V,gritar,ахӏизе
993,schreien::V,gritar,ахӏдезе
994,stöhnen::V,gemer,зигардизе
995,zittern::V,tremer,дарран
996,zittern::V,tremer,гьаргьадизе
997,leben::V,viver,бетӏербахъизе
998,geboren werden::V,nascer,лъугьине
999,atmen::V,respirar,хӏухьел биччазе
1000,trinken::V,beber,гьекъезе
1001,essen::V,comer,квине
1002,essen::V,comer,кваназе
1003,schlucken::V,engolir,кӏкӏвине
1004,schlucken::V,engolir,къулчӏизе
1005,müde werden::V,cansar-se,сваказе
1006,einschlafen::V,adormecer,кьижизе
1007,einschlafen::V,adormecer,гъапуллъизе
1008,schlafen::V,dormir,кьижизе
1009,aufwachen::V,acordar,бигьине
1010,aufstehen::V,levantar-se,бахъине
1011,aufstehen::V,levantar-se,тӏадебахъине
1012,sich erholen::V,descansar,хьи бахъизе
1013,sich erholen::V,descansar,хӏалхьи гьабизе
1014,krank werden::V,adoecer,унтизе
1015,krank werden::V,ficar doente,унтизе
1016,krank sein::V,estar doente,унтизе
1017,schmerzen::V,doer,унтизе
1018,husten::V,tossir,хъегӏизе
1019,genesen::V,convalescer,лъилъизе
1020,sterben::V,morrer,хвезе
1021,umkommen::V,perecer,гьалаглъизе
1022,sich bewegen::V,mover-se,багъаризе
1023,sich bewegen::V,mover-se,багъаргъизе
1024,sich rühren::V,mexer-se,багъаризе
1025,sich erheben::V,levantar-se,тӏадебахъине
1026,sich erheben::V,levantar-se,бахъине
1027,sich setzen::V,sentar-se,гӏодов чӏезе
1028,hinfallen::V,cair,щапизе
1029,laufen::V,andar,хьвадизе
1030,laufen::V,caminhar,хьвадизе
1031,schreiten::V,andar,чӏезе
1032,schreiten::V,caminhar,чӏезе
1033,spazierengehen::V,passear,тира-сверизе
1034,eilen::V,apressar-se,ракӏхӏалакине
1035,eilen::V,apressar-se,дуризе
1036,sich beeilen::V,apressar-se,дуризе
1037,sich beeilen::V,apressar-se,гӏедегӏизе
1038,sich beeilen::V,despachar-se,дуризе
1039,sich beeilen::V,despachar-se,гӏедегӏизе
1040,sausen::V,correr,тӏуризе
1041,rennen::V,correr,бекеризе
1042,springen::V,saltar,кӏанцӏизе
1043,klettern::V,trepar,хархадизе
1044,schaukeln::V,baloiçar,гьерщезе
1045,kriechen::V,rastejar,хъурщизе
1046,kriechen::V,arrastar-se,хъурщизе
1047,schwimmen::V,nadar,лъедезе
1048,tauchen::V,mergulhar,букъардизе
1049,rudern::V,remar,хазе
1050,fahren::V,ir,ине
1051,fliegen::V,voar,боржине
1052,gehen::V,ir,ине
1053,gehen::V,andar,ине
1054,weggehen::V,partir,ине
1055,weggehen::V,ir-se embora,ине
1056,abfahren::V,sair,къокъине
1057,abfahren::V,partir,къокъине
1058,anhalten::V,parar,чӏезе
1059,anhalten::V,parar,тархъизе
1060,anhalten::V,parar,лъалхъизе
1061,hineingehen::V,entrar,тӏаделъугьине
1062,eintreten::V,entrar,лъугьине
1063,kommen::V,vir,бачӏине
1064,ankommen::V,chegar,щвезе
1065,ankommen::V,chegar,тӏадебачӏине
1066,zurückkommen::V,voltar,тадбуссине
1067,zurückkommen::V,voltar,тӏадбуссине
1068,zurückkommen::V,regressar,тадбуссине
1069,zurückkommen::V,regressar,тӏадбуссине
1070,bleiben::V,ficar,чӏезе
1071,bleiben::V,ficar,хутӏизе
1072,bleiben::V,permanecer,чӏезе
1073,bleiben::V,permanecer,хутӏизе
1074,warten::V,esperar,чӏезе
1075,erwarten::V,esperar,балагьизе
1076,erwarten::V,aguardar,балагьизе
1077,suchen::V,buscar,балагьизе
1078,suchen::V,procurar,балагьизе
1079,finden::V,achar,батизе
1080,finden::V,encontrar,батизе
1081,versuchen::V,tentar,хӏалбихьизе
1082,vorbereiten::V,preparar,хӏадурлъизабизе
1083,lieben::V,amar,балай бегьизе
1084,lieben::V,querer,балай бегьизе
1085,mögen::V,gostar de,бокьизе
1086,lachen::V,rir,белъизе
1087,lachen::V,rir-se,белъизе
1088,rühren::V,comover,
1089,weinen::V,chorar,гӏодизе
1090,schimpfen::V,ralhar,гъанчдезе
1091,sich ärgern::V,zangar-se,вагъизе
1092,sich ärgern::V,zangar-se,ццида́хине
1093,sich fürchten::V,ter medo de,хӏинкъизе
1094,sich fürchten::V,ter receio de,хӏинкъизе
1095,fürchten::V,temer,беркъазе
1096,fürchten::V,temer,хӏинкъа-къазе
1097,fürchten::V,recear,беркъазе
1098,fürchten::V,recear,хӏинкъа-къазе
1099,fliehen::V,fugir,лъутизе
1100,flüchten::V,refugiar-se,лъутизе
1101,sehen::V,ver,бихьизе
1102,anschauen::V,olhar,бертӏамизе
1103,anschauen::V,olhar,балагьизе
1104,ansehen::V,mirar,бала-гъалагьизе
1105,hören::V,ouvir,рагӏизе
1106,zuhören::V,escutar,гӏенеккизе
1107,probieren::V,provar,кӏалдиб хъва́зе
1108,probieren::V,provar,чӏамизе
1109,probieren::V,saborear,кӏалдиб хъва́зе
1110,probieren::V,saborear,чӏамизе
1111,riechen::V,cheirar,су́нтӏизе
1112,fühlen::V,sentir,чӏвазе
1113,scheinen::V,parecer,
1114,zu sehen sein::V,estar à vista,бихьизе
1115,vernehmen::V,ouvir,рагӏизе
1116,frieren::V,ter frio,цӏорозе
1117,tun::V,fazer,гьабизе
1118,können::V,saber,кӏвезе
1119,können::V,saber,лъазе
1120,wollen::V,querer,бокьизе
1121,anfangen::V,iniciar,байбихьизе
1122,beenden::V,acabar,тӏубазабизе
1123,beenden::V,acabar,лъугӏизабизе
1124,beenden::V,terminar,тӏубазабизе
1125,beenden::V,terminar,лъугӏизабизе
1126,aufhören::V,cessar,бахъизе
1127,aufhören::V,desistir,бахъизе
1128,gelingen::V,sair bem,бахъизе
1129,gelingen::V,dar bom resultado,бахъизе
1130,geraten::V,sair,бахъизе
1131,geraten::V,dar resultado,бахъизе
1132,öffnen::V,abrir,рагьизе
1133,schließen::V,fechar,къазе
1134,stellen::V,pôr,чӏвазе
1135,stellen::V,colocar,чӏвазе
1136,setzen::V,pôr,рекӏинабизе
1137,setzen::V,pôr,гӏодор чӏезаризе
1138,setzen::V,meter,рекӏинабизе
1139,setzen::V,meter,гӏодор чӏезаризе
1140,legen::V,pôr,лъезе
1141,legen::V,meter,лъезе
1142,berühren::V,tocar,хъвазе
1143,verbinden::V,unir,хьухьине
1144,verbinden::V,unir,бухьине
1145,verbinden::V,ligar,хьухьине
1146,verbinden::V,ligar,бухьине
1147,bedecken::V,cobrir,кквезе
1148,aufhängen::V,pendurar,базе
1149,anzünden::V,acender,бакизе
1150,anzünden::V,acender,рекӏинабизе
1151,aufheben::V,apanhar,
1152,aufheben::V,levantar,
1153,zurücklassen::V,deixar,тезе
1154,verlieren::V,perder,билизабизе
1155,fallen lassen::V,deixar cair,бортизабизе
1156,machen::V,fazer,гьабизе
1157,herstellen::V,produzir,гьабизе
1158,herstellen::V,produzir,хӏадурлъизабизе
1159,bauen::V,edificar,базе
1160,bauen::V,edificar,гьабизе
1161,bauen::V,construir,базе
1162,bauen::V,construir,гьабизе
1163,reparieren::V,reparar,къачӏазе
1164,reparieren::V,consertar,къачӏазе
1165,verbessern::V,melhorar,лъикӏлъизабизе
1166,ändern::V,mudar,хисизабизе
1167,ändern::V,alterar,хисизабизе
1168,graben::V,cavar,бухъизе
1169,beugen::V,curvar,хьетӏизабизе
1170,biegen::V,vergar,гьетӏизабизе
1171,drehen::V,girar,тиризабизе
1172,drehen::V,girar,свердизабизе
1173,wenden::V,virar,бегизе
1174,wenden::V,voltar,бегизе
1175,umdrehen::V,virar,бегизе
1176,umdrehen::V,virar,бега-битӏизе
1177,umdrehen::V,revolver,бегизе
1178,umdrehen::V,revolver,бега-битӏизе
1179,heben::V,levantar,борхизе
1180,hochheben::V,erguer,борхалъизабизе
1181,hochheben::V,erguer,борхизе
1182,hochheben::V,levantar,борхалъизабизе
1183,hochheben::V,levantar,борхизе
1184,ergreifen::V,apanhar,кквезе
1185,halten::V,segurar,кквезе
1186,drücken::V,apertar,къазе
1187,drücken::V,apertar,къанцӏу́зе
1188,drücken::V,apertar,къвал ба́зе
1189,schieben::V,empurrar,хъилдизе
1190,kratzen::V,raspar,хачазе
1191,lecken::V,lamber,чӏикӏизе
1192,beißen::V,morder,хӏанчӏизе
1193,beißen::V,morder,хӏанчӏизабизе
1194,abreißen::V,arrancar,тӏезе
1195,abreißen::V,arrancar,тӏезабизе
1196,abschneiden::V,talhar,къотӏизе
1197,binden::V,ligar,бухьине
1198,stecken::V,meter,къазабизе
1199,stecken::V,enfiar,къазабизе
1200,brechen::V,romper,бекизе
1201,brechen::V,quebrar,бекизе
1202,klopfen::V,bater,дванкезе
1203,hauen::V,bater,базе
1204,kleben::V,colar,бацӏцӏине
1205,reiben::V,esfregar,хачазе
1206,streichen::V,barrar,бахине
1207,streichen::V,barrar,жужазе
1208,schleifen::V,afiar,лъухьизе
1209,schneiden::V,cortar,къотӏизе
1210,rütteln::V,sacudir,багъа-бачаризабизе
1211,schütteln::V,abanar,кӏобокӏизе
1212,schütteln::V,sacudir,кӏобокӏизе
1213,schwenken::V,agitar,гьесадизе
1214,schwenken::V,agitar,хьвагӏезабизе
1215,schütten::V,deitar,тӏезе
1216,füllen::V,encher,цӏезабизе
1217,einwickeln::V,envolver,жемизе
1218,einwickeln::V,embrulhar,жемизе
1219,tragen::V,levar,баччизе
1220,tragen::V,trazer,баччизе
1221,schleppen::V,arrastar,бехъерхъизе
1222,ziehen::V,puxar,цӏазе
1223,aufbewahren::V,guardar,цӏунизе
1224,aufbewahren::V,conservar,цӏунизе
1225,werfen::V,lançar,рехизе
1226,fangen::V,apanhar,кквезе
1227,packen::V,agarrar,кквезе
1228,verstecken::V,esconder,бахчизе
1229,teilen::V,partir,бикьизе
1230,teilen::V,dividir,бикьизе
1231,schicken::V,enviar,битӏизе
1232,bringen::V,trazer,баччизе
1233,hinzufügen::V,acrescentar,жубазе
1234,bekommen::V,obter,щвезе
1235,erhalten::V,receber,щвезе
1236,erhalten::V,receber,босизе
1237,nehmen::V,tomar,босизе
1238,wählen::V,eleger,бищизе
1239,wählen::V,escolher,бищизе
1240,auswählen::V,escolher,тӏасабищизе
1241,auswählen::V,seleccionar,тӏасабищизе
1242,bewahren::V,guardar,цӏунизе
1243,bewahren::V,conservar,цӏунизе
1244,behindern::V,impedir,квекӏен гьабизе
1245,verderben::V,estragar,хвезабизе
1246,verderben::V,corromper,хвезабизе
1247,beschädigen::V,danificar,галгъазабизе
1248,zerbrechen::V,romper,щущазабизе
1249,zerbrechen::V,quebrar,щущазабизе
1250,zerreißen::V,rasgar,бихъизе
1251,zerstören::V,destruir,биххизабизе
1252,verbrennen::V,queimar,бухӏизе
1253,geben::V,dar,кьезе
1254,reichen::V,passar,кьезе
1255,schenken::V,oferecer,кьезе
1256,versprechen::V,prometer,назру гьабизе
1257,wünschen::V,desejar,бокьизе
1258,loben::V,louvar,беццизе
1259,loben::V,louvar,бецца-бекъизе
1260,küssen::V,beijar,баизе
1261,wiegen::V,embalar,чӏучӏадизабизе
1262,zudecken::V,tapar,тӏадбигъине
1263,zudecken::V,cobrir,тӏадбигъине
1264,wecken::V,acordar,бигьинабизе
1265,wecken::V,despertar,бигьинабизе
1266,zeigen::V,mostrar,бихьизабизе
1267,führen::V,guiar,бачине
1268,führen::V,conduzir,бачине
1269,lehren::V,ensinar,малъизе
1270,lehren::V,ensinar,цӏализабизе
1271,unterrichten::V,instruir,цӏализабизе
1272,aufziehen::V,criar,гӏезабизе
1273,leiten::V,dirigir,нухмалъи гьабизе
1274,leiten::V,conduzir,нухмалъи гьабизе
1275,antreiben::V,impelir,гӏедегӏизабизе
1276,lassen::V,fazer,
1277,einladen::V,convidar,ахӏизе
1278,einladen::V,convidar,тӏадеахӏизе
1279,vereinigen::V,unir,цолъизабизе
1280,vereinigen::V,reunir,цолъизабизе
1281,besuchen::V,ir ver,баккизе
1282,besuchen::V,ir ver,хьвадизе
1283,besuchen::V,visitar,баккизе
1284,besuchen::V,visitar,хьвадизе
1285,treffen::V,encontrar,дандчӏвазе
1286,sich versammeln::V,reunir-se,данделъизе
1287,sich versammeln::V,reunir-se,бакӏаризе
1288,spielen::V,jogar,басандизе
1289,spielen::V,brincar,басандизе
1290,singen::V,cantar,ахӏизе
1291,tanzen::V,bailar,кьурдизе
1292,sich trennen::V,apartar-se,батӏалъизе
1293,verlassen::V,deixar,тезе
1294,verlassen::V,deixar,рехунтезе
1295,verlassen::V,abandonar,тезе
1296,verlassen::V,abandonar,рехунтезе
1297,retten::V,salvar,хвасар гьабизе
1298,retten::V,salvar,хвасарлъизабизе
1299,bewachen::V,vigiar,цӏунизе
1300,bewachen::V,guardar,цӏунизе
1301,schützen::V,proteger,цӏунизе
1302,verteidigen::V,defender,цӏунизе
1303,sich schlagen::V,brigar,багъизе
1304,sich schlagen::V,bater-se,багъизе
1305,schießen::V,disparar,речӏчӏизе
1306,siegen::V,vencer,бергьине
1307,ärgern::V,irritar,вагъизавизе
1308,ärgern::V,aborrecer,вагъизавизе
1309,schlagen::V,bater,кьабизе
1310,treten::V,pisar,мал тункизе
1311,stechen::V,picar,къазабизе
1312,stoßen::V,empurrar,тункизе
1313,stoßen::V,empurrar,хъилдизе
1314,stehlen::V,furtar,щинкӏизабизе
1315,stören::V,perturbar,квекӏен гьабизе
1316,stören::V,perturbar,татубахъи гьабизе
1317,belästigen::V,incomodar,рахӏатхвезабизе
1318,belästigen::V,importunar,рахӏатхвезабизе
1319,verbergen::V,ocultar,бахчизе
1320,verbergen::V,ocultar,балъго тезе
1321,verbergen::V,esconder,бахчизе
1322,verbergen::V,esconder,балъго тезе
1323,täuschen::V,iludir,божуда рекӏкӏ гьабизе
1324,täuschen::V,iludir,гуккизе
1325,täuschen::V,enganar,божуда рекӏкӏ гьабизе
1326,täuschen::V,enganar,гуккизе
1327,betrügen::V,burlar,хӏилла гьабизе
1328,betrügen::V,burlar,сандирахълъи гьабизе
1329,betrügen::V,enganar,хӏилла гьабизе
1330,betrügen::V,enganar,сандирахълъи гьабизе
1331,töten::V,matar,чӏвазе
1332,wohnen::V,morar,яшав гьабизе
1333,arbeiten::V,trabalhar,хӏалтӏизе
1334,sammeln::V,recolher,бакӏаризе
1335,sammeln::V,coleccionar,бакӏаризе
1336,pflücken::V,colher,бетӏизе
1337,jagen::V,caçar,чан гьабизе
1338,fischen::V,pescar,ччугӏа кквезе
1339,fassen::V,apanhar,кквезе
1340,hüten::V,guardar,кваназабизе
1341,treiben::V,conduzir,гъезе
1342,anbinden::V,atar,бухьине
1343,füttern::V,dar de comer a,кваназабизе
1344,melken::V,ordenhar,бечӏчӏизе
1345,hacken::V,rachar,чӏвазе
1346,gießen::V,regar,лъалъазе
1347,reifen::V,amadurecer,барщизе
1348,zubereiten::V,preparar,бежа-белъине
1349,kochen::V,cozer,белъине
1350,backen::V,cozer,базе
1351,braten::V,assar,бежизе
1352,braten::V,fritar,бежизе
1353,umrühren::V,remexer,багъаризе
1354,stricken::V,tricotar,хьухьине
1355,stricken::V,fazer malha,хьухьине
1356,nähen::V,coser,букъизе
1357,nähen::V,costurar,букъизе
1358,färben::V,tingir,кьер гьабизе
1359,färben::V,colorir,кьер гьабизе
1360,reinigen::V,limpar,бацӏцӏине
1361,reinigen::V,purificar,бацӏцӏине
1362,waschen::V,lavar,чуризе
1363,abwischen::V,limpar,бацӏцӏине
1364,abwischen::V,esfregar,бацӏцӏине
1365,spülen::V,lavar,хулизе
1366,spülen::V,enxaguar,хулизе
1367,fegen::V,varrer,лъухьизе
1368,kehren::V,varrer,лъухьизе
1369,baden::V,banhar,чордезе
1370,baden::V,tomar banho,чордезе
1371,sich waschen::V,lavar-se,
1372,ausziehen::V,despir,бахъизе
1373,anziehen::V,vestir,ретӏине
1374,sich anziehen::V,vestir-se,ретӏине
1375,kämmen::V,pentear,хазе
1376,schmücken::V,adornar,чӏухӏизабизе
1377,sagen::V,dizer,бицине
1378,sprechen::V,falar,бицине
1379,reden::V,falar,гаргадизе
1380,sich unterhalten::V,conversar,гаргадизе
1381,fragen::V,perguntar,цӏехезе
1382,fragen::V,perguntar,гьикъизе
1383,bitten::V,pedir,гьаризе
1384,erzählen::V,contar,бицине
1385,mitteilen::V,comunicar,лъазабизе
1386,mitteilen::V,participar,лъазабизе
1387,nennen::V,nomear,цӏар лъезе
1388,nennen::V,apelidar,цӏар лъезе
1389,rufen::V,chamar,ахӏизе
1390,prahlen::V,gabar-se,беццаризе
1391,prahlen::V,vangloriar-se,беццаризе
1392,übersetzen::V,traduzir,буссинабизе
1393,denken::V,pensar,ургъизе
1394,glauben::V,crer,божизе
1395,bemerken::V,notar,берречӏчӏизе
1396,bemerken::V,observar,берречӏчӏизе
1397,erkennen::V,reconhecer,лъазе
1398,erkennen::V,reconhecer,батӏаго бахъизе
1399,begreifen::V,apreender,бичӏчӏизе
1400,begreifen::V,compreender,бичӏчӏизе
1401,verstehen::V,entender,
1402,verstehen::V,compreender,
1403,lernen::V,aprender,цӏализе
1404,wissen::V,saber,лъазе
1405,sich erinnern an::V,lembrar-se de,ракӏалде щвезе
1406,sich erinnern an::V,recordar-se de,ракӏалде щвезе
1407,vergessen::V,esquecer,кӏочене
1408,messen::V,medir,борцине
1409,zählen::V,contar,рикӏкӏине
1410,rechnen::V,calcular,рикӏкӏине
1411,lesen::V,ler,цӏализе
1412,malen::V,pintar,бахъизе
1413,zeichnen::V,desenhar,бахъизе
1414,schreiben::V,escrever,хъвазе
1415,besitzen::V,possuir,щвезе
1416,besitzen::V,possuir,бу́кӏине
1417,kaufen::V,comprar,босизе
1418,verkaufen::V,vender,бичизе
1419,bezahlen::V,pagar,кьезе
1420,zahlen::V,pagar,кьезе
1421,beherrschen::V,imperar,
1422,ertragen::V,suportar,баччизе
