,Concept_ID,pt,myv
831,hier::ADV,aqui,тесэ
832,hierhin::ADV,para cá,тей
833,von hier::ADV,daqui,тестэ
834,dort::ADV,lá,тосо
835,dort::ADV,ali,тосо
836,dorthin::ADV,lá,тов
837,dorthin::ADV,para lá,тов
838,geradeaus::ADV,em frente,витьстэ
839,vorwärts::ADV,avante,икелев
840,rückwärts::ADV,para trás,мекев
841,zurück::ADV,atrás,мекев
842,unten::ADV,debaixo,ало
843,unten::ADV,em baixo,ало
844,hinab::ADV,para baixo,алов
845,oben::ADV,em cima,вере
846,hinauf::ADV,para cima,верев
847,überall::ADV,em toda parte,эрьва косо
848,nicht::ADV,não,а
849,ein wenig::ADV,um pouco,аламошка
850,ein wenig::ADV,um bocado,аламошка
851,kaum::ADV,apenas,ансяк
852,sehr::ADV,muito,пек
853,sehr::ADV,muito,вельть
854,so::ADV,tão,истя
855,so::ADV,assim,истя
856,noch::ADV,ainda,таго
857,nur::ADV,só,ансяк
858,nur::ADV,apenas,ансяк
859,nur::ADV,somente,ансяк
860,schon::ADV,já,уш
861,wieder::ADV,outra vez,таго
862,vergebens::ADV,em vão,стяко
863,vor::PRP,diante de,икеле
864,hinter::PRP,atrás de,вельде
865,unter::PRP,sob,ало
866,unter::PRP,debaixo de,ало
867,durch::PRP,por,пачк
868,durch::PRP,através de,пачк
869,neben::PRP,junto de,вакссо
870,neben::PRP,ao lado de,вакссо
871,zwischen::PRP,entre,ютксо
872,wegen::PRP,por,кис
873,wegen::PRP,por,коряс
874,wegen::PRP,por,кувалт
875,wegen::PRP,por causa de,кис
876,wegen::PRP,por causa de,коряс
877,wegen::PRP,por causa de,кувалт
878,dies::PRN,isto,те
879,das::PRN,isso,те
880,das::PRN,isso,тона
881,das::PRN,aquilo,те
882,das::PRN,aquilo,тона
883,alles::PRN,todo,весе
884,alles::PRN,todo,весемесь
885,ich::PRN,eu,мон
886,du::PRN,tu,тон
887,er::PRN,ele,сон
888,wir::PRN,nós,минь
889,ihr::PRN,vós,тынь
890,ihr::PRN,vocês,тынь
891,sie::PRN,eles,сынь
892,was::FPRN,quê,мезе
893,wer::FPRN,quem,ки
894,wo::FADV,onde,косо
895,wohin::FADV,aonde,ков
896,wohin::FADV,aonde,козо
897,wohin::FADV,para onde,ков
898,wohin::FADV,para onde,козо
899,wie::FADV,como,кода
900,warum::FADV,porquê,мекс
901,warum::FADV,por que,мекс
902,wieviel::FNUM,quanto,зяро
903,eins::NUM,um,вейке
904,zwei::NUM,dois,кавто
905,drei::NUM,três,колмо
906,vier::NUM,quatro,ниле
907,fünf::NUM,cinco,вете
908,sechs::NUM,seis,кото
909,sieben::NUM,sete,сисем
910,acht::NUM,oito,кавксо
911,neun::NUM,nove,вейксэ
912,zehn::NUM,dez,кемень
913,elf::NUM,onze,кевейкее
914,zwölf::NUM,doze,кемгавтово
915,zwanzig::NUM,vinte,комсь
916,dreißig::NUM,trinta,колоньгемень
917,vierzig::NUM,quarenta,ниленьгемень
918,fünfzig::NUM,cinquenta,ведьгемень
919,sechzig::NUM,sessenta,кодгемень
920,siebzig::NUM,setenta,сизьгемень
921,achtzig::NUM,oitenta,кавксоньгемень
922,neunzig::NUM,noventa,вейксэньгемень
923,hundert::NUM,cem,сядо
924,hundert::NUM,cento,сядо
925,tausend::NUM,mil,тыща
926,und::CNJ,e,ды
927,oder::CNJ,ou,или
928,stehen::V,estar em pé,аштемс стядо
929,sitzen::V,estar sentado,аштемс озадо
930,liegen::V,jazer,мадезь аштемс
931,liegen::V,estar deitado,мадезь аштемс
932,hängen::V,pender,нурьгемс
933,hängen::V,estar pendurado,нурьгемс
934,werden::V,tornar-se,арамс
935,passieren::V,acontecer,лисэмс
936,beginnen::V,começar,ушодомс
937,enden::V,acabar,лоткамс
938,enden::V,terminar,лоткамс
939,wechseln::V,variar,полавтнемс
940,wechseln::V,alternar,полавтнемс
941,aufgehen[Sonne]::V,nascer,лисемс
942,aufgehen[Sonne]::V,nascer,стямс
943,untergehen[Sonne]::V,pôr-se,валгомс
944,scheinen[Sonne]::V,brilhar,валдомтомс
945,donnern::V,trovejar,цярномс
946,donnern::V,trovejar,галдордомс
947,wehen::V,soprar,пувамс
948,strömen::V,correr,чудемс
949,fließen::V,fluir,чудемс
950,sich drehen::V,girar,велямс
951,schwanken::V,oscilar,лыкамс
952,schwanken::V,oscilar,якамс
953,schwingen::V,vibrar,нурсемс
954,schwingen::V,vibrar,лыкамс
955,fallen::V,cair,прамс
956,fallen::V,cair,сяворемс
957,brennen::V,arder,паломс
958,rauchen::V,fumegar,качадомс
959,regnen::V,chover,пиземс
960,gefrieren::V,gelar,кельмемс
961,gefrieren::V,congelar,кельмемс
962,tauen::V,derreter,соламс
963,tauen::V,descongelar,соламс
964,schmelzen::V,fundir-se,соламс
965,trocknen::V,secar,коськемс
966,sieden::V,ferver,лакамс
967,sieden::V,ferver,пиксемс
968,faulen::V,estragar-se,наксадомс
969,verfaulen::V,apodrecer,наксадомс
970,reißen::V,romper-se,сезневемс
971,versinken::V,afundar-se,ваямс
972,vergehen::V,passar,ютамс
973,erscheinen::V,aparecer,лисемс
974,verschwinden::V,desaparecer,ёмамс
975,sinken::V,descer,явамс
976,abnehmen::V,diminuir,киремемс
977,abnehmen::V,decrescer,киремемс
978,zunehmen::V,crescer,ламолгадомс
979,zunehmen::V,crescer,раштамс
980,zunehmen::V,aumentar,ламолгадомс
981,zunehmen::V,aumentar,раштамс
982,steigen::V,subir,куземс
983,steigen::V,subir,кепсевемс
984,wachsen::V,crescer,касомс
985,glänzen::V,brilhar,цитнемс
986,funkeln::V,cintilar,пиндолдомс
987,funkeln::V,cintilar,цивтёрдомс
988,lärmen::V,fazer barulho,шалномс
989,läuten::V,chocalhar,гайгезевемс
990,klingeln::V,tocar,чавомс баягас
991,klirren::V,tinir,калдордомс
992,klirren::V,tinir,кальцяемс
993,brausen::V,bramar,лакамс
994,rauschen::V,murmurar,лажномс
995,rauschen::V,rumorejar,лажномс
996,klingen::V,soar,гайгемс
997,bellen::V,ladrar,онгомс
998,heulen::V,uivar,урномс
999,blasen::V,soprar,пувамс
1000,pfeifen::V,assobiar,вешкемс
1001,schreien::V,gritar,пижнемс
1002,stöhnen::V,gemer,кувсемс
1003,zittern::V,tremer,тарномс
1004,leben::V,viver,эрямс
1005,geboren werden::V,nascer,чачомс
1006,atmen::V,respirar,лексемс
1007,trinken::V,beber,симемс
1008,essen::V,comer,ярсамс
1009,schlucken::V,engolir,нилемс
1010,schlucken::V,engolir,порнемс
1011,müde werden::V,cansar-se,сиземс
1012,einschlafen::V,adormecer,матедевемс
1013,schlafen::V,dormir,удомс
1014,aufwachen::V,acordar,сыргоземс
1015,aufstehen::V,levantar-se,стямс
1016,sich erholen::V,descansar,оймсемс
1017,krank werden::V,adoecer,сэредезевемс
1018,krank werden::V,ficar doente,сэредезевемс
1019,krank sein::V,estar doente,сэредемс
1020,schmerzen::V,doer,сэредемс
1021,husten::V,tossir,козомс
1022,genesen::V,convalescer,пичкамс
1023,sterben::V,morrer,куломс
1024,umkommen::V,perecer,чавовомс
1025,umkommen::V,perecer,ёмамс
1026,sich bewegen::V,mover-se,шаштомс
1027,sich rühren::V,mexer-se,сыргамс
1028,sich erheben::V,levantar-se,куземс
1029,sich setzen::V,sentar-se,озамс
1030,hinfallen::V,cair,прамс
1031,hinfallen::V,cair,сяворемс
1032,laufen::V,andar,якамс
1033,laufen::V,caminhar,якамс
1034,schreiten::V,andar,эскелямс
1035,schreiten::V,andar,молемс
1036,schreiten::V,caminhar,эскелямс
1037,schreiten::V,caminhar,молемс
1038,spazierengehen::V,passear,якамс
1039,eilen::V,apressar-se,эрзкалемс
1040,eilen::V,apressar-se,капшамс
1041,sich beeilen::V,apressar-se,капшамс
1042,sich beeilen::V,despachar-se,капшамс
1043,sausen::V,correr,ливтямс
1044,rennen::V,correr,чийнемс
1045,rennen::V,correr,ардтнемс
1046,springen::V,saltar,кирнявтнемс
1047,klettern::V,trepar,куземс
1048,schaukeln::V,baloiçar,нурямс
1049,kriechen::V,rastejar,ёзмолдомс
1050,kriechen::V,arrastar-se,ёзмолдомс
1051,schwimmen::V,nadar,уемс
1052,tauchen::V,mergulhar,чопавтомс
1053,tauchen::V,mergulhar,чопавтнемс
1054,rudern::V,remar,миледемс
1055,fahren::V,ir,ардомс
1056,fliegen::V,voar,ливтямс
1057,gehen::V,ir,туемс
1058,gehen::V,ir,молемс
1059,gehen::V,andar,туемс
1060,gehen::V,andar,молемс
1061,weggehen::V,partir,туемс
1062,weggehen::V,ir-se embora,туемс
1063,abfahren::V,sair,туемс
1064,abfahren::V,partir,туемс
1065,anhalten::V,parar,лоткамс
1066,hineingehen::V,entrar,совамс
1067,eintreten::V,entrar,совамс
1068,eintreten::V,entrar,эскельдямс
1069,kommen::V,vir,самс
1070,ankommen::V,chegar,самс
1071,ankommen::V,chegar,пачкодемс
1072,zurückkommen::V,voltar,велявтомс
1073,zurückkommen::V,regressar,велявтомс
1074,bleiben::V,ficar,кадовомс
1075,bleiben::V,permanecer,кадовомс
1076,warten::V,esperar,учомс
1077,erwarten::V,esperar,учомс
1078,erwarten::V,aguardar,учомс
1079,suchen::V,buscar,вешнемс
1080,suchen::V,procurar,вешнемс
1081,finden::V,achar,муемс
1082,finden::V,encontrar,муемс
1083,versuchen::V,tentar,варштамс
1084,vorbereiten::V,preparar,анокстамс
1085,lieben::V,amar,вечкемс
1086,lieben::V,querer,вечкемс
1087,mögen::V,gostar de,вечкемс
1088,lachen::V,rir,пейдемс
1089,lachen::V,rir-se,пейдемс
1090,rühren::V,comover,токамс седейс
1091,weinen::V,chorar,авардемс
1092,schimpfen::V,ralhar,сёвномс
1093,sich ärgern::V,zangar-se,кежиявтнемс
1094,sich fürchten::V,ter medo de,пелемс
1095,sich fürchten::V,ter receio de,пелемс
1096,fürchten::V,temer,пелемс
1097,fürchten::V,recear,пелемс
1098,fliehen::V,fugir,оргодемс
1099,flüchten::V,refugiar-se,ворьгодемс
1100,flüchten::V,refugiar-se,чадомс
1101,sehen::V,ver,неемс
1102,anschauen::V,olhar,ваномс
1103,ansehen::V,mirar,ваномс
1104,hören::V,ouvir,марямс
1105,zuhören::V,escutar,кунсоломс
1106,probieren::V,provar,варшамс
1107,probieren::V,saborear,варшамс
1108,riechen::V,cheirar,никсемс
1109,fühlen::V,sentir,марямс
1110,scheinen::V,parecer,марявомс
1111,zu sehen sein::V,estar à vista,неявомс
1112,vernehmen::V,ouvir,марямс
1113,frieren::V,ter frio,кельмемс
1114,tun::V,fazer,теемс
1115,können::V,saber,маштомс
1116,wollen::V,querer,бажамс
1117,anfangen::V,iniciar,кармамс
1118,beenden::V,acabar,прядомс
1119,beenden::V,terminar,прядомс
1120,aufhören::V,cessar,лоткамс
1121,aufhören::V,desistir,лоткамс
1122,gelingen::V,sair bem,удаламс
1123,gelingen::V,dar bom resultado,удаламс
1124,geraten::V,sair,лисемс
1125,geraten::V,dar resultado,лисемс
1126,öffnen::V,abrir,панжомс
1127,schließen::V,fechar,пекстамс
1128,schließen::V,fechar,сёлгомс
1129,schließen::V,fechar,конямс
1130,stellen::V,pôr,аравтомс
1131,stellen::V,colocar,аравтомс
1132,setzen::V,pôr,ойсевтемс
1133,setzen::V,pôr,озавтнемс
1134,setzen::V,meter,ойсевтемс
1135,setzen::V,meter,озавтнемс
1136,legen::V,pôr,путомс
1137,legen::V,meter,путомс
1138,berühren::V,tocar,токамс
1139,verbinden::V,unir,содомс
1140,verbinden::V,ligar,содомс
1141,bedecken::V,cobrir,вельтямс
1142,aufhängen::V,pendurar,понгавтомс
1143,anzünden::V,acender,кирвастемс
1144,aufheben::V,apanhar,кепедемс
1145,aufheben::V,levantar,кепедемс
1146,zurücklassen::V,deixar,кадомс
1147,verlieren::V,perder,ёмавтомс
1148,fallen lassen::V,deixar cair,правтомс
1149,machen::V,fazer,теемс
1150,herstellen::V,produzir,анокстамс
1151,bauen::V,edificar,путомс
1152,bauen::V,construir,путомс
1153,reparieren::V,reparar,витемс
1154,reparieren::V,consertar,витемс
1155,verbessern::V,melhorar,паролгавтомс
1156,verbessern::V,melhorar,вадрялгавтомс
1157,ändern::V,mudar,полавтомс
1158,ändern::V,alterar,полавтомс
1159,graben::V,cavar,чувомс
1160,graben::V,cavar,таргамс
1161,beugen::V,curvar,мендемс
1162,biegen::V,vergar,комавтомс
1163,drehen::V,girar,чаравтомс
1164,drehen::V,girar,велявтнемс
1165,wenden::V,virar,велявтомс
1166,wenden::V,voltar,велявтомс
1167,umdrehen::V,virar,велявтомс
1168,umdrehen::V,revolver,велявтомс
1169,heben::V,levantar,кепедемс
1170,hochheben::V,erguer,кепедемс
1171,hochheben::V,levantar,кепедемс
1172,ergreifen::V,apanhar,кундамс
1173,halten::V,segurar,кирдемс
1174,drücken::V,apertar,нуемс
1175,schieben::V,empurrar,шаштомс
1176,kratzen::V,raspar,ангордамс
1177,lecken::V,lamber,нолсемс
1178,beißen::V,morder,сускомс
1179,abreißen::V,arrancar,сеземс
1180,abschneiden::V,talhar,печкемс
1181,binden::V,ligar,кодамс
1182,binden::V,ligar,сюлмамс
1183,stecken::V,meter,сялгомс
1184,stecken::V,enfiar,сялгомс
1185,brechen::V,romper,синдемс
1186,brechen::V,romper,калавтомс
1187,brechen::V,quebrar,синдемс
1188,brechen::V,quebrar,калавтомс
1189,klopfen::V,bater,калтаямс
1190,hauen::V,bater,чавомс
1191,kleben::V,colar,педявтнемс
1192,reiben::V,esfregar,ёзамс
1193,streichen::V,barrar,вадемс
1194,schleifen::V,afiar,човамс
1195,schneiden::V,cortar,керямс
1196,rütteln::V,sacudir,чукамс
1197,rütteln::V,sacudir,лыкавтомс
1198,schütteln::V,abanar,чукамс
1199,schütteln::V,sacudir,чукамс
1200,schwenken::V,agitar,яхолемс
1201,schütten::V,deitar,каямс
1202,füllen::V,encher,пештямс
1203,einwickeln::V,envolver,тапарямс
1204,einwickeln::V,embrulhar,тапарямс
1205,tragen::V,levar,кандомс
1206,tragen::V,trazer,кандомс
1207,schleppen::V,arrastar,ускомс
1208,ziehen::V,puxar,ускомс
1209,aufbewahren::V,guardar,ванстомс
1210,aufbewahren::V,conservar,ванстомс
1211,werfen::V,lançar,ёртомс
1212,fangen::V,apanhar,кундамс
1213,packen::V,agarrar,кундамс
1214,verstecken::V,esconder,кекшемс
1215,teilen::V,partir,явомс
1216,teilen::V,dividir,явомс
1217,schicken::V,enviar,кучомс
1218,bringen::V,trazer,кандомс
1219,hinzufügen::V,acrescentar,путомс
1220,hinzufügen::V,acrescentar,максомс
1221,bekommen::V,obter,саемс
1222,erhalten::V,receber,саемс
1223,nehmen::V,tomar,саемс
1224,wählen::V,eleger,кочкамс
1225,wählen::V,escolher,кочкамс
1226,auswählen::V,escolher,кочкамс
1227,auswählen::V,seleccionar,кочкамс
1228,bewahren::V,guardar,ванстомс
1229,bewahren::V,conservar,ванстомс
1230,behindern::V,impedir,кирдемс
1231,verderben::V,estragar,коламс
1232,verderben::V,corromper,коламс
1233,beschädigen::V,danificar,теемс зыян
1234,zerbrechen::V,romper,коламс
1235,zerbrechen::V,quebrar,коламс
1236,zerreißen::V,rasgar,сеземс
1237,zerstören::V,destruir,калавтомс
1238,verbrennen::V,queimar,пултамс
1239,geben::V,dar,максомс
1240,reichen::V,passar,максомс
1241,schenken::V,oferecer,каземс
1242,versprechen::V,prometer,алтамс
1243,wünschen::V,desejar,арсемс
1244,loben::V,louvar,шнамс
1245,küssen::V,beijar,палсемс
1246,wiegen::V,embalar,нурсемс
1247,zudecken::V,tapar,тавадомс
1248,zudecken::V,tapar,вельтямс
1249,zudecken::V,cobrir,тавадомс
1250,zudecken::V,cobrir,вельтямс
1251,wecken::V,acordar,стявтомс
1252,wecken::V,despertar,стявтомс
1253,zeigen::V,mostrar,невтемс
1254,führen::V,guiar,ветямс
1255,führen::V,conduzir,ветямс
1256,lehren::V,ensinar,тонавтомс
1257,unterrichten::V,instruir,тонавтомс
1258,aufziehen::V,criar,трямс
1259,aufziehen::V,criar,кастомс
1260,leiten::V,dirigir,ветямс
1261,leiten::V,dirigir,азоркстамс
1262,leiten::V,conduzir,ветямс
1263,leiten::V,conduzir,азоркстамс
1264,antreiben::V,impelir,ветямс
1265,lassen::V,fazer,кармавтомс
1266,einladen::V,convidar,тердемс
1267,vereinigen::V,unir,вейсэндямс
1268,vereinigen::V,unir,вейс путомс
1269,vereinigen::V,unir,вейс пурнамс
1270,vereinigen::V,reunir,вейсэндямс
1271,vereinigen::V,reunir,вейс путомс
1272,vereinigen::V,reunir,вейс пурнамс
1273,besuchen::V,ir ver,варштамс
1274,besuchen::V,visitar,варштамс
1275,treffen::V,encontrar,вастомс
1276,sich versammeln::V,reunir-se,промокшномс
1277,spielen::V,jogar,налксемс
1278,spielen::V,brincar,налксемс
1279,singen::V,cantar,морамс
1280,tanzen::V,bailar,киштемс
1281,sich trennen::V,apartar-se,явомс
1282,verlassen::V,deixar,кадомс
1283,verlassen::V,abandonar,кадомс
1284,retten::V,salvar,идемс
1285,bewachen::V,vigiar,ванстомс
1286,bewachen::V,guardar,ванстомс
1287,schützen::V,proteger,аштемс
1288,verteidigen::V,defender,ваномс
1289,sich schlagen::V,brigar,тюремс
1290,sich schlagen::V,bater-se,тюремс
1291,schießen::V,disparar,ледемс
1292,siegen::V,vencer,изнямс
1293,ärgern::V,irritar,кежейгавтомс
1294,ärgern::V,aborrecer,кежейгавтомс
1295,schlagen::V,bater,токамс
1296,treten::V,pisar,тапамс
1297,stechen::V,picar,пупамс
1298,stoßen::V,empurrar,тулкадемс
1299,stehlen::V,furtar,саламс
1300,stören::V,perturbar,пирямс ки
1301,belästigen::V,incomodar,а максомс
1302,belästigen::V,incomodar,а кадомс оймамо
1303,belästigen::V,importunar,а максомс
1304,belästigen::V,importunar,а кадомс оймамо
1305,verbergen::V,ocultar,сёпомс
1306,verbergen::V,ocultar,кекшемс
1307,verbergen::V,esconder,сёпомс
1308,verbergen::V,esconder,кекшемс
1309,täuschen::V,iludir,манямс
1310,täuschen::V,enganar,манямс
1311,betrügen::V,burlar,манчемс
1312,betrügen::V,enganar,манчемс
1313,töten::V,matar,чавномс
1314,töten::V,matar,маштнемс
1315,wohnen::V,morar,эрямс
1316,arbeiten::V,trabalhar,важодемс
1317,sammeln::V,recolher,пурнамс
1318,sammeln::V,coleccionar,пурнамс
1319,pflücken::V,colher,ноцковтнемс
1320,jagen::V,caçar,кундамс
1321,fischen::V,pescar,калонь кундамс
1322,fassen::V,apanhar,кундамс
1323,hüten::V,guardar,ваномс
1324,treiben::V,conduzir,панемс
1325,anbinden::V,atar,сюлмамс
1326,füttern::V,dar de comer a,андомс
1327,melken::V,ordenhar,потявтомс
1328,hacken::V,rachar,лазномс
1329,gießen::V,regar,валомс
1330,reifen::V,amadurecer,кенеремс
1331,zubereiten::V,preparar,анокстамс
1332,kochen::V,cozer,пидемс
1333,backen::V,cozer,пидемс
1334,braten::V,assar,пуштамс
1335,braten::V,fritar,пуштамс
1336,umrühren::V,remexer,човорямс
1337,stricken::V,tricotar,кодамс
1338,stricken::V,fazer malha,кодамс
1339,nähen::V,coser,стамс
1340,nähen::V,costurar,стамс
1341,färben::V,tingir,артомс
1342,färben::V,colorir,артомс
1343,reinigen::V,limpar,урядамс
1344,reinigen::V,purificar,урядамс
1345,waschen::V,lavar,муськемс
1346,abwischen::V,limpar,нардамс
1347,abwischen::V,esfregar,нардамс
1348,spülen::V,lavar,ёрвалдомс
1349,spülen::V,enxaguar,ёрвалдомс
1350,fegen::V,varrer,тенсемс
1351,kehren::V,varrer,тенсемс
1352,baden::V,banhar,экшелямс
1353,baden::V,tomar banho,экшелямс
1354,sich waschen::V,lavar-se,шлямс
1355,ausziehen::V,despir,кайсевтемс
1356,anziehen::V,vestir,оршамс
1357,sich anziehen::V,vestir-se,оршамс
1358,kämmen::V,pentear,судрямс
1359,schmücken::V,adornar,мазылгавтомс
1360,schmücken::V,adornar,наряжамс
1361,sagen::V,dizer,меремс
1362,sprechen::V,falar,кортамс
1363,reden::V,falar,кортамс
1364,sich unterhalten::V,conversar,кортнемс
1365,fragen::V,perguntar,кевкстемс
1366,bitten::V,pedir,вешемс
1367,erzählen::V,contar,ёвтнемс
1368,mitteilen::V,comunicar,ёвтамс
1369,mitteilen::V,participar,ёвтамс
1370,nennen::V,nomear,лемдемс
1371,nennen::V,nomear,путомс лем
1372,nennen::V,apelidar,лемдемс
1373,nennen::V,apelidar,путомс лем
1374,rufen::V,chamar,тердемс
1375,rufen::V,chamar,серьгедемс
1376,prahlen::V,gabar-se,шнамс пря
1377,prahlen::V,vangloriar-se,шнамс пря
1378,übersetzen::V,traduzir,ютавтомс
1379,denken::V,pensar,арсемс
1380,glauben::V,crer,кемемс
1381,bemerken::V,notar,неемс
1382,bemerken::V,observar,неемс
1383,erkennen::V,reconhecer,содамс
1384,begreifen::V,apreender,пачкодемс
1385,begreifen::V,compreender,пачкодемс
1386,verstehen::V,entender,чарькодемс
1387,verstehen::V,compreender,чарькодемс
1388,lernen::V,aprender,тонавтнемс
1389,wissen::V,saber,содамс
1390,sich erinnern an::V,lembrar-se de,ледстямс
1391,sich erinnern an::V,recordar-se de,ледстямс
1392,vergessen::V,esquecer,стувтомс
1393,messen::V,medir,онкстнемс
1394,zählen::V,contar,ловомс
1395,rechnen::V,calcular,ловомс
1396,lesen::V,ler,ловномс
1397,malen::V,pintar,рисовамс
1398,zeichnen::V,desenhar,рисовамс
1399,schreiben::V,escrever,сёрмадомс
1400,besitzen::V,possuir,улемс
1401,besitzen::V,possuir,улемс азорокс
1402,kaufen::V,comprar,рамамс
1403,verkaufen::V,vender,миемс
1404,bezahlen::V,pagar,пандомс
1405,zahlen::V,pagar,пандомс
1406,beherrschen::V,imperar,азоркстамс
1407,ertragen::V,suportar,кирдемс
