,Concept_ID,lez,udm
776,schon::ADV,мадни дардиз,ини
777,schon::ADV,мадни гуьтӏуьз,ни
778,schon::ADV,мадни гуьтӏуьз,ини
779,schon::ADV,мадни гуьтӏуь я,ни
780,schon::ADV,мадни гуьтӏуь я,ини
781,vergebens::ADV,нагьакь,юнме
782,vergebens::ADV,нагьакьа,юнме
783,vor::PRP,вилик,азьын
784,hinter::PRP,кьулухъ,берын
785,hinter::PRP,кьулухъ,бӧрсьы
786,unter::PRP,кӏаник,улын
787,durch::PRP,арадай,пыр
788,durch::PRP,арадай,пыртӥ
789,durch::PRP,-кай хкатна,пыр
790,durch::PRP,-кай хкатна,пыртӥ
791,neben::PRP,патав,бордын
792,neben::PRP,мукьув,бордын
793,zwischen::PRP,ара,вискын
794,zwischen::PRP,арада,вискын
795,wegen::PRP,гъиляй,сэрен
796,dies::PRN,и,та
797,dies::PRN,им,та
798,das::PRN,а,со
799,das::PRN,ам,со
800,alles::PRN,вири,ваньмыз
801,alles::PRN,михьиз,ваньмыз
802,ich::PRN,за,мон
803,ich::PRN,зун,мон
804,du::PRN,вун,тон
805,er::PRN,ам,со
806,er::PRN,гьа,со
807,wir::PRN,чун,ми
808,ihr::PRN,куьн,тӥ
809,sie::PRN,абур,соос
810,was::FPRN,вуч,ма
811,wer::FPRN,вуж,кин
812,wo::FADV,гьина,кытын
813,wohin::FADV,гьиниз,кытчы
814,wie::FADV,гьикӏ,кызьы
815,warum::FADV,вучиз,малы
816,wieviel::FNUM,шумуд,кӧня
817,eins::NUM,са,одӥг
818,zwei::NUM,кьвед,кык
819,drei::NUM,пуд,куинь
820,vier::NUM,кьуд,ньыль
821,fünf::NUM,вад,вить
822,sechs::NUM,ругуд,куать
823,sieben::NUM,ирид,сизьым
824,acht::NUM,муьжуьд,тямыс
825,neun::NUM,кӏуьд,укмыс
826,zehn::NUM,цӏуд,дас
827,elf::NUM,цӏусад,дас одӥг
828,zwölf::NUM,цӏикьвед,дас кык
829,zwanzig::NUM,къад,кызь
830,dreißig::NUM,къанницӏуд,куамын
831,vierzig::NUM,яхцӏур,ньыльдон
832,fünfzig::NUM,яхцӏурни цӏуд,витьтон
833,sechzig::NUM,пудкъад,куатьтон
834,siebzig::NUM,пудкъанни цӏуд,сизьымдон
835,achtzig::NUM,кьудкъад,тямыстон
836,neunzig::NUM,кьудкъанни цӏуд,укмыстон
837,hundert::NUM,виш,сю
838,tausend::NUM,агъзур,сюрс
839,und::CNJ,ва,и
840,und::CNJ,ва,но
841,oder::CNJ,я,яке
842,stehen::V,акъвазун,сылыны
843,sitzen::V,ацукьун,пукыны
844,liegen::V,къаткун,кылльыны
845,hängen::V,куьрс хьун,ошкыса улыны
846,werden::V,хьун,луыны
847,passieren::V,хьун,луыны
848,beginnen::V,башламиш хьун,кутскыны
849,enden::V,куьтягь хьун,бырыны
850,wechseln::V,дегиш хьун,воштӥськыны
851,aufgehen[Sonne]::V,экъечӏун,ӝужаны
852,untergehen[Sonne]::V,акӏун,пуксьыны
853,scheinen[Sonne]::V,ишигь гун,пиштыны
854,scheinen[Sonne]::V,ишигь гун,чиляны
855,donnern::V,къукърумар авун,гудыръяны
856,strömen::V,авахьун,киськыны
857,strömen::V,авахьун,исьтӥськыны
858,fließen::V,авахьун,бызьыны
859,sich drehen::V,элкъуьн,берганы
860,schwanken::V,юзун,вошъяськыны
861,schwingen::V,галтад хьун,шонаськыны
862,fallen::V,аватун,усьыны
863,brennen::V,кун,ӝуаны
864,brennen::V,ккун,ӝуаны
865,regnen::V,къун,зорыны
866,gefrieren::V,муркӏади кьун,кынмыны
867,tauen::V,цӏурун,шунаны
868,schmelzen::V,цӏурун,шунаны
869,trocknen::V,кьурун,куасьмыны
870,sieden::V,ругун,пӧзьыны
871,faulen::V,кутӏун,сисьмыны
872,verfaulen::V,чуьруьтмиш хьун,сисьмыны
873,verfaulen::V,кутӏун,сисьмыны
874,reißen::V,атӏун,кеськыны
875,reißen::V,къазунун,кеськыны
876,versinken::V,батмиш хьун,выйыны
877,vergehen::V,алатун,ортчыны
878,erscheinen::V,майдандиз акъатун,адскыны
879,verschwinden::V,квахьун,бырыны
880,sinken::V,элекьун,усьыны
881,abnehmen::V,тӏимил хьун,синыны
882,abnehmen::V,гъвечӏи хьун,синыны
883,zunehmen::V,артух хьун,йылыны
884,steigen::V,хкаж хьун,лӧпкыны
885,wachsen::V,экъечӏун,будыны
886,glänzen::V,цӏарцӏар гун,чиляны
887,glänzen::V,цӏарцӏар гун,пиштыны
888,funkeln::V,нур гун,чилекъяны
889,lärmen::V,ван авун,уретыны
890,lärmen::V,ван авун,ӵашетыны
891,läuten::V,зенг ягъун,жингыртыны
892,klingeln::V,зенг ягъун,жингыртыны
893,klirren::V,зигринг авун,жильккетыны
894,brausen::V,къати хьун,лекъяськыны
895,rauschen::V,вишриш авун,ӵашетыны
896,klingen::V,ван авун,кылӥськыны
897,bellen::V,элуькьун,утыны
898,heulen::V,къув ягъун,вузыны
899,blasen::V,уф гун,пельтыны
900,pfeifen::V,уьфт ягъун,шуланы
901,schreien::V,гьараюн,черекъяны
902,schreien::V,гьараюн,кесяськыны
903,stöhnen::V,суза авун,ӝуштыны
904,zittern::V,зурзун,дырекъяны
905,zittern::V,зурзун,куалекъяны
906,leben::V,яшамиш хьун,улыны
907,geboren werden::V,хьун,вордӥськыны
908,atmen::V,нефес чӏугун,шоканы
909,trinken::V,хъун,юыны
910,essen::V,тӏуьн,сиыны
911,schlucken::V,туькьуьнун,ньылыны
912,müde werden::V,галатун,жадьыны
913,müde werden::V,юргъун хьун,жадьыны
914,einschlafen::V,ксун,умме усьыны
915,schlafen::V,ксун,кӧлыны
916,aufwachen::V,ахварай аватун,сайканы
917,aufstehen::V,къарагъун,султыны
918,sich erholen::V,ял ягъун,шутэтскыны
919,krank werden::V,кефсуз хьун,висьыны
920,krank sein::V,тӏа хьун,висьыны
921,schmerzen::V,тӏа хьун,висьыны
922,husten::V,уьгьуь ягъун,кызыны
923,genesen::V,сагъ хъхьун,юнматскыны
924,genesen::V,сагъ хъхьун,бурмытскылыны
925,sterben::V,кьин,кулыны
926,umkommen::V,терг хьун,бырыны
927,sich bewegen::V,юзун,вырыны
928,sich rühren::V,юзун,вырӟыны
929,sich rühren::V,юзун,вырӟылыны
930,sich erheben::V,къарагъун,султыны
931,sich setzen::V,ацукьун,пуксьыны
932,hinfallen::V,алукьун,усьыны
933,laufen::V,къекъуьн,мыныны
934,schreiten::V,ккамар къачун,вамышъяны
935,spazierengehen::V,сейр авун,мыныны
936,spazierengehen::V,сейр авун,ветлыны
937,eilen::V,тади авун,дыртыны
938,sich beeilen::V,гьерекатун,дыртыны
939,sausen::V,чкурун,туж ӝог мыныны
940,rennen::V,катун,бызьылыны
941,rennen::V,зверун,бызьылыны
942,springen::V,хкадарун,тэтчаны
943,klettern::V,акьахун,тубаны
944,kriechen::V,капаралди фин,нюж ветлыны
945,schwimmen::V,сирнав авун,уяны
946,tauchen::V,кьилихъди циз вегьин,зумылыны
947,rudern::V,кьусуйралди лодка гьалун,полсаны
948,rudern::V,цуьруьгъуьлдалди кӏватӏун,полсаны
949,fahren::V,фин,ветлыны
950,fliegen::V,лув гун,лобаны
951,fliegen::V,цавай фин,лобаны
952,gehen::V,фин,мыныны
953,weggehen::V,хъфин,кошкыны
954,abfahren::V,фин,кошкыны
955,abfahren::V,рекье гьатун,кошкыны
956,anhalten::V,акъвазун,дугдыны
957,hineingehen::V,гьахьун,пырыны
958,eintreten::V,гьахьун,пырыны
959,kommen::V,атун,вуыны
960,kommen::V,атун,лыктыны
961,ankommen::V,атун,вуыны
962,zurückkommen::V,хтун,берытскыны
963,bleiben::V,амукьун,кыльыны
964,warten::V,гуьзлемишун,витьыны
965,erwarten::V,вил алаз акъвазун,витьыны
966,erwarten::V,вил алаз акъвазун,возьманы
967,suchen::V,къекъуьн,утчаны
968,finden::V,жугъун,шедьтыны
969,versuchen::V,алахъун,турттыны
970,vorbereiten::V,гьазурун,дасяны
971,lieben::V,кӏан хьун,гажаны
972,mögen::V,рикӏ ацукьун,яратыны
973,lachen::V,хъуьруьн,серекъяны
974,weinen::V,шехьун,бӧрдыны
975,schimpfen::V,сеперар гун,даллашыны
976,schimpfen::V,экъуьгъунар авун,даллашыны
977,sich ärgern::V,хъел акатун,лекъяськыны
978,sich fürchten::V,кичӏе хьун,кышканы
979,sich fürchten::V,кичӏе хьун,курданы
980,fürchten::V,къурхутмиш хьун,курданы
981,fürchten::V,къурхутмиш хьун,кышканы
982,fliehen::V,катун,пегӟыны
983,flüchten::V,катун,пегӟыны
984,sehen::V,акун,адӟыны
985,anschauen::V,вил вегьин,учкыны
986,ansehen::V,килигун,учкыны
987,hören::V,ван хьун,кылыны
988,zuhören::V,яб гун,кылзыны
989,probieren::V,дад акун,веръяны
990,riechen::V,ни чӏугун,зынъяны
991,fühlen::V,гьисс авун,шӧдыны
992,frieren::V,кьун,кынмыны
993,frieren::V,мекьи хьун,кынмыны
994,tun::V,авун,карыны
995,können::V,хьун,быгатыны
996,können::V,акъакьун,быгатыны
997,wollen::V,кӏан хьун,потыны
998,anfangen::V,башламишун,кутскыны
999,beenden::V,куьтягьун,быдтыны
1000,beenden::V,куьтягьун,быдэстыны
1001,aufhören::V,акъвазун,дугдыны
1002,gelingen::V,арадал атун,быгатыны
1003,gelingen::V,арадал атун,луыны
1004,geraten::V,акъатун,лэсяны
1005,öffnen::V,ахъаюн,усьтыны
1006,schließen::V,акьалун,пытсаны
1007,stellen::V,эцигун,пуктыны
1008,setzen::V,ацукьарун,пуктыны
1009,legen::V,эцигун,поныны
1010,berühren::V,хкӏурун,исаны
1011,verbinden::V,гилигун,герӟаны
1012,bedecken::V,кӏевун,пытсаны
1013,aufhängen::V,куьрсарун,ошыны
1014,anzünden::V,куькӏуьрун,ӝуатыны
1015,aufheben::V,хкажун,ӝутыны
1016,zurücklassen::V,тун,кельтыны
1017,verlieren::V,квадарун,ыштыны
1018,fallen lassen::V,авадрун,уськытыны
1019,machen::V,авун,лэсьтыны
1020,machen::V,кар авун,лэсьтыны
1021,herstellen::V,расун,лэсьтыны
1022,bauen::V,туькӏуьрун,пуктыны
1023,reparieren::V,расун,тупатыны
1024,verbessern::V,хъсанрун,умоятыны
1025,ändern::V,табдил авун,воштыны
1026,graben::V,эгъуьнун,копаны
1027,beugen::V,акӏажарун,губыртыны
1028,beugen::V,кангур авун,губыртыны
1029,biegen::V,патахъарун,куасаны
1030,drehen::V,алчударун,бергатыны
1031,umdrehen::V,элкъуьрун,берыктыны
1032,heben::V,хкажун,ӝутыны
1033,hochheben::V,хкажун,ӝутъяны
1034,ergreifen::V,агалчна кьун,кутыны
1035,ergreifen::V,агалчна кьун,кырмыны
1036,halten::V,кьун,возьыны
1037,drücken::V,чуькьуьн,зӥбыны
1038,drücken::V,чуькьуьн,пачкатыны
1039,schieben::V,хуртӏ гун,донганы
1040,kratzen::V,къадгъунун,вуштыны
1041,lecken::V,мез гун,нюлыны
1042,beißen::V,кӏасун,куртчыны
1043,abreißen::V,галудун,ишкалтыны
1044,abschneiden::V,атӏун,шорыны
1045,abschneiden::V,атӏун,вандыны
1046,stecken::V,сухун,мертчытыны
1047,brechen::V,хун,тӥяны
1048,brechen::V,кукӏварун,тӥяны
1049,klopfen::V,тахъ-тахъ авун,йыганы
1050,klopfen::V,тахъ-тахъ авун,шарккетыны
1051,hauen::V,ягъун,жугыны
1052,hauen::V,ягъун,тышканы
1053,kleben::V,алкӏурун,лякыны
1054,kleben::V,кукӏурун,лякыны
1055,reiben::V,тӏушунун,зыраны
1056,reiben::V,тӏушунун,вуштыны
1057,streichen::V,алтадун,зыраны
1058,schleifen::V,кӏвенкӏв авун,шерыны
1059,schneiden::V,атӏун,вандыны
1060,rütteln::V,къарсурун,зуркатыны
1061,schütteln::V,къарсурун,куалекъятыны
1062,schwenken::V,элягъун,шонаны
1063,schwenken::V,галтадун,шонаны
1064,schütten::V,цун,лэзьыны
1065,füllen::V,ацӏурун,тырмытыны
1066,einwickeln::V,кутун,биньыны
1067,einwickeln::V,элкъуьрун,биньыны
1068,tragen::V,тухун,нуыны
1069,schleppen::V,галчӏурун,кыскыны
1070,ziehen::V,ялун,кыскыны
1071,ziehen::V,чӏугун,кыскыны
1072,aufbewahren::V,хуьн,возьыны
1073,werfen::V,гадрун,куяны
1074,werfen::V,гадрун,лэзяны
1075,fangen::V,кьун,кутыны
1076,packen::V,кьун,кутыны
1077,packen::V,кьун,кырмыны
1078,verstecken::V,кӏевун,ватыны
1079,teilen::V,паюн,люкыны
1080,schicken::V,ракъурун,ыстыны
1081,bringen::V,гъун,вайыны
1082,hinzufügen::V,алава авун,ватсаны
1083,bekommen::V,къачун,басьтыны
1084,bekommen::V,жугъурун,басьтыны
1085,erhalten::V,къачун,басьтыны
1086,nehmen::V,къачун,кутыны
1087,nehmen::V,къачун,басьтыны
1088,wählen::V,хкягъун,бырйыны
1089,auswählen::V,хкягъун,бырйыны
1090,bewahren::V,хуьн,возьыны
1091,behindern::V,манийвал авун,могӟытыны
1092,verderben::V,чӏурун,сӧрыны
1093,beschädigen::V,нукьсанвал гун,урод лэсьтыны
1094,zerbrechen::V,хун,сӧрыны
1095,zerreißen::V,къазунун,кесяны
1096,zerstören::V,чӏурун,куашкатыны
1097,zerstören::V,барбатӏун,куашкатыны
1098,verbrennen::V,ккун,сутыны
1099,geben::V,гун,сётыны
1100,reichen::V,вугун,сётыны
1101,reichen::V,гун,сётыны
1102,schenken::V,пишкеш авун,кузьманы
1103,versprechen::V,гаф гун,кыл сётыны
1104,wünschen::V,дуьа авун,сӥзьыны
1105,loben::V,тариф авун,ушъяны
1106,küssen::V,темен гун,чупаны
1107,wiegen::V,эчӏягъун,веттаны
1108,wiegen::V,эчӏягъун,лэйкатыны
1109,zudecken::V,гьалдун,шобыртыны
1110,wecken::V,ахварай авудун,сайкатыны
1111,zeigen::V,къалурун,возьматыны
1112,führen::V,тухун,нуыны
1113,lehren::V,кӏелиз тун,дышетыны
1114,unterrichten::V,тарс гун,дышетыны
1115,aufziehen::V,тербия гун,будэтыны
1116,aufziehen::V,тербияламишун,будэтыны
1117,leiten::V,идара авун,кивалтыны
1118,antreiben::V,тади кутун,дыртытыны
1119,einladen::V,теклиф авун,ӧтьыны
1120,vereinigen::V,сад авун,огазеяны
1121,besuchen::V,кьилив атун,адӟыськыны
1122,treffen::V,гьалтун,пумитаны
1123,sich versammeln::V,алтӏушун,люкаськыны
1124,spielen::V,къугъун,шудыны
1125,singen::V,лугьун,кырӟаны
1126,singen::V,мани лугьун,кырӟаны
1127,tanzen::V,кьуьл авун,эктыны
1128,sich trennen::V,къакъатун,люкиськыны
1129,verlassen::V,гъил къачун,куштыны
1130,retten::V,къутармишун,утьыны
1131,bewachen::V,хуьн,возьманы
1132,schützen::V,хуьн,утялтыны
1133,verteidigen::V,хуьн,возьманы
1134,sich schlagen::V,кукӏун,жугиськыны
1135,schießen::V,акъатун,ыбылӥськны
1136,siegen::V,гъалиб хьун,вормыны
1137,ärgern::V,хъел гъун,вожпоттыны
1138,ärgern::V,хъел кутун,вожпоттыны
1139,schlagen::V,ягъун,жуккыны
1140,schlagen::V,галукьарун,жуккыны
1141,treten::V,кьуьл къекъягъун,лёганы
1142,treten::V,кьуьл эцягъун,лёганы
1143,stechen::V,акьадарун,бышкалтыны
1144,stoßen::V,эцягъун,донгыны
1145,stehlen::V,чуьнуьхун,вораны
1146,stehlen::V,чуьнуьхун,лушканы
1147,stören::V,хкуьрун,люкетыны
1148,belästigen::V,хкуьрун,акыльтыны
1149,belästigen::V,хкуьрун,вукылмыны
1150,belästigen::V,азият гун,акыльтыны
1151,belästigen::V,азият гун,вукылмыны
1152,verbergen::V,далдаламишун,ватыны
1153,täuschen::V,алцурарун,алданы
1154,täuschen::V,алцуррун,алданы
1155,betrügen::V,алцурарун,пӧяны
1156,betrügen::V,гьарамзадавал авун,пӧяны
1157,töten::V,яна кьин,виыны
1158,wohnen::V,дуланмиш хьун,улыны
1159,arbeiten::V,кӏвалахун,ужаны
1160,arbeiten::V,кӏвалах авун,ужаны
1161,sammeln::V,кӏватӏун,бичаны
1162,pflücken::V,атӏун,ишкыны
1163,jagen::V,гъуьрч авун,пӧйшураны
1164,fischen::V,гъетер кьун,чорыганы
1165,fassen::V,кьун,кутыны
1166,hüten::V,чӏура хуьн,возьманы
1167,treiben::V,гьалун,улляны
1168,anbinden::V,акалун,думыны
1169,füttern::V,ем гун,сюдыны
1170,melken::V,ацун,кыскыны
1171,hacken::V,куьткуьнун,кораны
1172,gießen::V,яд гун,киськаны
1173,reifen::V,чурун,вуыны
1174,reifen::V,чурун,кисьманы
1175,reifen::V,агакьун,вуыны
1176,reifen::V,агакьун,кисьманы
1177,zubereiten::V,гьазурун,лесьтыны
1178,kochen::V,ругун,пӧзьтыны
1179,backen::V,чурун,пыжыны
1180,braten::V,чурун,пыжыны
1181,umrühren::V,какадарун,сураны
1182,stricken::V,хурун,керттыны
1183,nähen::V,цун,вурыны
1184,färben::V,шир ягъун,буяны
1185,reinigen::V,михьун,сузяны
1186,waschen::V,чуьхуьн,мисьтаськыны
1187,abwischen::V,гуьцӏун,ӵушылыны
1188,spülen::V,экъуьрун,гылъяны
1189,fegen::V,шуткун,ӵужыны
1190,kehren::V,кул алтадун,ӵужыны
1191,baden::V,эхъуьн,пыласькыны
1192,sich waschen::V,жендек чуьхуьн,пыласькыны
1193,ausziehen::V,хутӏунун,кыльыны
1194,ausziehen::V,галудун,кыльыны
1195,anziehen::V,алукӏун,дӥсяны
1196,sich anziehen::V,алукӏун,дӥсьяськыны
1197,sich anziehen::V,парталар алукӏун,дӥсьяськыны
1198,kämmen::V,эвягъун,сынаны
1199,schmücken::V,безетмишун,чеберъяны
1200,schmücken::V,гуьрчегарун,чеберъяны
1201,sagen::V,лугьун,шуыны
1202,sagen::V,лугьун,вераны
1203,sprechen::V,рахун,вераськыны
1204,reden::V,рахун,вераськыны
1205,sich unterhalten::V,ихтилат авун,вераськыны
1206,fragen::V,жузун,юаны
1207,bitten::V,тӏалабун,курыны
1208,erzählen::V,ахъаюн,вераны
1209,erzählen::V,ахъаюн,мадьыны
1210,mitteilen::V,хабар гун,ивортыны
1211,nennen::V,тӏвар гун,шуыны
1212,rufen::V,эверун,ӧтьыны
1213,prahlen::V,яцӏу гафар авун,ушъяськыны
1214,übersetzen::V,таржума авун,берыктыны
1215,übersetzen::V,гафладун,берыктыны
1216,denken::V,фикир авун,малпаны
1217,glauben::V,агъун,оскыны
1218,bemerken::V,фикир гун,адӟыны
1219,begreifen::V,гъавурда акьун,валаны
1220,lernen::V,кӏелун,дышетскыны
1221,wissen::V,чир хьун,тодыны
1222,wissen::V,чирхьун,тодыны
1223,sich erinnern an::V,рикӏел хуьн,тодэ вайыны
1224,vergessen::V,рикӏелай фин,вунэтыны
1225,vergessen::V,рикӏелай алатун,вунэтыны
1226,messen::V,алцумун,мертаны
1227,zählen::V,гьисабун,лыдъяны
1228,rechnen::V,гьисабун,лыдъяны
1229,lesen::V,кӏелун,лыдӟыны
1230,malen::V,кхьин,суреданы
1231,malen::V,шикилар чӏугун,суреданы
1232,zeichnen::V,чӏугун,суреданы
1233,schreiben::V,кхьин,гожъяны
1234,besitzen::V,иеси хьун,луыны
1235,kaufen::V,къачун,басьтыны
1236,kaufen::V,маса къачун,басьтыны
1237,verkaufen::V,гун,вузаны
1238,verkaufen::V,маса гун,вузаны
1239,bezahlen::V,къимет гун,тырыны
1240,bezahlen::V,эвезда авун,тырыны
1241,bezahlen::V,гьакъи агакьрун,тырыны
1242,zahlen::V,къимет гун,тырыны
1243,zahlen::V,эвезда авун,тырыны
1244,zahlen::V,гьакъи агакьрун,тырыны
1245,beherrschen::V,иеси хьун,кузёяськыны
1246,ertragen::V,таб гун,чиданы
1247,Oberschenkel::N,,макес
1248,Strömung::N,,бызён
1249,Moor::N,,нюр
1250,Gedächtnis::N,,йырсазь
1251,Gedächtnis::N,,тодэваён
1252,Ski::N,,куас
1253,Platte::N,,плита
1254,Leine::N,,думет
1255,Geschäft::N,,уж
1256,dick[Gegenstand]::A,,зӧк
1257,auf einmal::ADV,,огдыре
1258,zurück::ADV,,берен
1259,zurück::ADV,,берлань
1260,wieder::ADV,,нош
1261,wieder::ADV,,кайта
1262,wehen::V,,пелляськыны
1263,rauchen::V,,ӵындыны
1264,schaukeln::V,,лэйканы
1265,schaukeln::V,,шонаськыны
1266,rühren::V,,сюлме йӧтыны
1267,scheinen::V,,адскыны
1268,zu sehen sein::V,,адӟиськыны
1269,vernehmen::V,,кылыны
1270,wenden::V,,берыктыны
1271,binden::V,,керттыны
1272,lassen::V,,-ытыны
1273,erkennen::V,,тодыны
1274,verstehen::V,,валаны
