,Concept_ID,myv,sk
816,hierhin::ADV,тей,sem
817,hierhin::ADV,тей,tade
818,von hier::ADV,тестэ,odtiaľto
819,dort::ADV,тосо,tam
820,dorthin::ADV,тов,ta
821,dorthin::ADV,тов,tam
822,geradeaus::ADV,витьстэ,rovno
823,geradeaus::ADV,витьстэ,priamo
824,vorwärts::ADV,икелев,napred
825,rückwärts::ADV,мекев,nazad
826,zurück::ADV,мекев,späť
827,zurück::ADV,мекев,naspäť
828,unten::ADV,ало,dolu
829,unten::ADV,ало,naspodku
830,hinab::ADV,алов,dolu
831,oben::ADV,вере,hore
832,oben::ADV,вере,navrchu
833,hinauf::ADV,верев,hore
834,hinauf::ADV,верев,navrch
835,überall::ADV,эрьва косо,všade
836,nicht::ADV,а,nie
837,ein wenig::ADV,аламошка,trocha
838,kaum::ADV,ансяк,ledva
839,sehr::ADV,пек,veľmi
840,sehr::ADV,вельть,veľmi
841,so::ADV,истя,tak
842,so::ADV,истя,takto
843,noch::ADV,таго,ešte
844,nur::ADV,ансяк,len
845,schon::ADV,уш,už
846,wieder::ADV,таго,zasa
847,vergebens::ADV,стяко,márne
848,vergebens::ADV,стяко,nadarmo
849,vor::PRP,икеле,pred
850,hinter::PRP,вельде,za
851,unter::PRP,ало,pod
852,durch::PRP,пачк,cez
853,neben::PRP,вакссо,pri
854,neben::PRP,вакссо,vedľa
855,zwischen::PRP,ютксо,medzi
856,wegen::PRP,кис,pre
857,wegen::PRP,кис,kvôli
858,wegen::PRP,коряс,pre
859,wegen::PRP,коряс,kvôli
860,wegen::PRP,кувалт,pre
861,wegen::PRP,кувалт,kvôli
862,dies::PRN,те,to
863,dies::PRN,те,táto
864,das::PRN,те,to
865,das::PRN,тона,to
866,alles::PRN,весе,všetko
867,alles::PRN,весемесь,všetko
868,ich::PRN,мон,ja
869,du::PRN,тон,ty
870,er::PRN,сон,on
871,wir::PRN,минь,my
872,ihr::PRN,тынь,vy
873,sie::PRN,сынь,oni
874,was::FPRN,мезе,čo
875,wer::FPRN,ки,kto
876,wo::FADV,косо,kde
877,wohin::FADV,ков,kam
878,wohin::FADV,козо,kam
879,wie::FADV,кода,ako
880,warum::FADV,мекс,prečo
881,wieviel::FNUM,зяро,koľko
882,eins::NUM,вейке,jeden
883,zwei::NUM,кавто,dva
884,drei::NUM,колмо,tri
885,vier::NUM,ниле,štyri
886,fünf::NUM,вете,päť
887,sechs::NUM,кото,šesť
888,sieben::NUM,сисем,sedem
889,acht::NUM,кавксо,osem
890,neun::NUM,вейксэ,deväť
891,zehn::NUM,кемень,desať
892,elf::NUM,кевейкее,jedenásť
893,zwölf::NUM,кемгавтово,dvanásť
894,zwanzig::NUM,комсь,dvadsať
895,dreißig::NUM,колоньгемень,tridsať
896,vierzig::NUM,ниленьгемень,štyridsať
897,fünfzig::NUM,ведьгемень,päťdesiat
898,sechzig::NUM,кодгемень,šesťdesiat
899,siebzig::NUM,сизьгемень,sedemdesiat
900,achtzig::NUM,кавксоньгемень,osemdesiat
901,neunzig::NUM,вейксэньгемень,deväťdesiat
902,hundert::NUM,сядо,sto
903,tausend::NUM,тыща,tisíc
904,und::CNJ,ды,i
905,oder::CNJ,или,alebo
906,stehen::V,аштемс стядо,stáť
907,sitzen::V,аштемс озадо,sedieť
908,liegen::V,мадезь аштемс,ležať
909,hängen::V,нурьгемс,visieť
910,werden::V,арамс,stať sa
911,passieren::V,лисэмс,stať sa
912,beginnen::V,ушодомс,začať sa
913,enden::V,лоткамс,končiť sa
914,wechseln::V,полавтнемс,meniť sa
915,aufgehen[Sonne]::V,лисемс,vychádzať
916,aufgehen[Sonne]::V,стямс,vychádzať
917,untergehen[Sonne]::V,валгомс,zapadnúť
918,scheinen[Sonne]::V,валдомтомс,svietiť
919,donnern::V,цярномс,hrmieť
920,donnern::V,галдордомс,hrmieť
921,wehen::V,пувамс,viať
922,strömen::V,чудемс,prúdiť
923,fließen::V,чудемс,tiecť
924,sich drehen::V,велямс,točiť sa
925,sich drehen::V,велямс,krútiť sa
926,schwanken::V,лыкамс,kolísať
927,schwanken::V,лыкамс,klátiť sa
928,schwanken::V,якамс,kolísať
929,schwanken::V,якамс,klátiť sa
930,schwingen::V,нурсемс,kývať sa
931,schwingen::V,нурсемс,chvieť sa
932,schwingen::V,лыкамс,kývať sa
933,schwingen::V,лыкамс,chvieť sa
934,fallen::V,прамс,padať
935,fallen::V,сяворемс,padať
936,brennen::V,паломс,páliť
937,brennen::V,паломс,horieť
938,rauchen::V,качадомс,dymiť sa
939,regnen::V,пиземс,pršať
940,gefrieren::V,кельмемс,zamrznút
941,tauen::V,соламс,taviť sa
942,schmelzen::V,соламс,taviť sa
943,trocknen::V,коськемс,schnúť
944,sieden::V,лакамс,vrieť
945,sieden::V,пиксемс,vrieť
946,faulen::V,наксадомс,hniť
947,verfaulen::V,наксадомс,zhniť
948,reißen::V,сезневемс,pretrhnúť sa
949,versinken::V,ваямс,zapadnúť
950,versinken::V,ваямс,potopiť sa
951,vergehen::V,ютамс,plynúť
952,erscheinen::V,лисемс,objaviť sa
953,verschwinden::V,ёмамс,zmiznúť
954,sinken::V,явамс,klesať
955,abnehmen::V,киремемс,ubúdať
956,zunehmen::V,ламолгадомс,pribúdať
957,zunehmen::V,раштамс,pribúdať
958,steigen::V,куземс,stúpať
959,steigen::V,кепсевемс,stúpať
960,wachsen::V,касомс,rásť
961,glänzen::V,цитнемс,jagať sa
962,glänzen::V,цитнемс,lesknúť sa
963,funkeln::V,пиндолдомс,iskriť sa
964,funkeln::V,цивтёрдомс,iskriť sa
965,lärmen::V,шалномс,lomoziť
966,läuten::V,гайгезевемс,cengať
967,klingeln::V,чавомс баягас,zvoniť
968,klirren::V,калдордомс,rinčať
969,klirren::V,кальцяемс,rinčať
970,brausen::V,лакамс,hučať
971,rauschen::V,лажномс,šumieť
972,klingen::V,гайгемс,znieť
973,klingen::V,гайгемс,zvoniť
974,bellen::V,онгомс,štekať
975,bellen::V,онгомс,brechať
976,heulen::V,урномс,vyť
977,blasen::V,пувамс,duť
978,blasen::V,пувамс,fúkať
979,pfeifen::V,вешкемс,pískať
980,pfeifen::V,вешкемс,hvízdať
981,schreien::V,пижнемс,kričať
982,stöhnen::V,кувсемс,stenať
983,zittern::V,тарномс,triasť sa
984,leben::V,эрямс,žiť
985,geboren werden::V,чачомс,narodiť sa
986,atmen::V,лексемс,dýchať
987,trinken::V,симемс,piť
988,essen::V,ярсамс,jesť
989,schlucken::V,нилемс,zhltnuť
990,schlucken::V,порнемс,zhltnuť
991,müde werden::V,сиземс,unaviť sa
992,einschlafen::V,матедевемс,usnúť
993,einschlafen::V,матедевемс,zaspať
994,schlafen::V,удомс,spať
995,aufwachen::V,сыргоземс,zobudiť sa
996,aufstehen::V,стямс,vstať
997,sich erholen::V,оймсемс,zotavovať sa
998,sich erholen::V,оймсемс,oddýchovať si
999,krank werden::V,сэредезевемс,ochorieť
1000,krank sein::V,сэредемс,chorieť
1001,krank sein::V,сэредемс,byť chorý
1002,schmerzen::V,сэредемс,bolieť
1003,husten::V,козомс,kašľať
1004,genesen::V,пичкамс,uzdraviť sa
1005,sterben::V,куломс,umrieť
1006,sterben::V,куломс,zomrieť
1007,umkommen::V,чавовомс,zahynúť
1008,umkommen::V,ёмамс,zahynúť
1009,sich bewegen::V,шаштомс,pohybovať sa
1010,sich rühren::V,сыргамс,hnúť sa
1011,sich erheben::V,куземс,zdvihnúť sa
1012,sich setzen::V,озамс,sadnúť si
1013,hinfallen::V,прамс,spadnúť
1014,hinfallen::V,сяворемс,spadnúť
1015,laufen::V,якамс,bežať
1016,schreiten::V,эскелямс,kráčať
1017,schreiten::V,молемс,kráčať
1018,spazierengehen::V,якамс,prechádzať sa
1019,eilen::V,эрзкалемс,súriť
1020,eilen::V,капшамс,súriť
1021,sich beeilen::V,капшамс,ponáhľať sa
1022,sausen::V,ливтямс,hučať
1023,rennen::V,чийнемс,bežať
1024,rennen::V,ардтнемс,bežať
1025,springen::V,кирнявтнемс,skákať
1026,klettern::V,куземс,liezť
1027,schaukeln::V,нурямс,húpať
1028,schaukeln::V,нурямс,hojdať
1029,kriechen::V,ёзмолдомс,liezť
1030,kriechen::V,ёзмолдомс,plaziť sa
1031,schwimmen::V,уемс,plávať
1032,tauchen::V,чопавтомс,ponoriť sa
1033,tauchen::V,чопавтнемс,ponoriť sa
1034,rudern::V,миледемс,veslovať
1035,fahren::V,ардомс,ísť
1036,fahren::V,ардомс,jazdiť
1037,fliegen::V,ливтямс,letieť
1038,gehen::V,туемс,ísť
1039,gehen::V,молемс,ísť
1040,weggehen::V,туемс,odísť
1041,weggehen::V,туемс,odchádzať
1042,abfahren::V,туемс,odcestovať
1043,anhalten::V,лоткамс,zadržať sa
1044,anhalten::V,лоткамс,zastaviť sa
1045,hineingehen::V,совамс,vchádzať
1046,eintreten::V,совамс,vojsť
1047,eintreten::V,совамс,vstúpiť
1048,eintreten::V,эскельдямс,vojsť
1049,eintreten::V,эскельдямс,vstúpiť
1050,kommen::V,самс,prísť
1051,ankommen::V,самс,prísť
1052,ankommen::V,самс,doraziť
1053,ankommen::V,пачкодемс,prísť
1054,ankommen::V,пачкодемс,doraziť
1055,zurückkommen::V,велявтомс,vrátiť sa
1056,bleiben::V,кадовомс,ostať
1057,bleiben::V,кадовомс,zostať
1058,warten::V,учомс,čakať
1059,erwarten::V,учомс,očakávať
1060,suchen::V,вешнемс,hľadať
1061,finden::V,муемс,nájsť
1062,versuchen::V,варштамс,skúsiť
1063,versuchen::V,варштамс,pokúsiť sa
1064,vorbereiten::V,анокстамс,pripraviť
1065,lieben::V,вечкемс,ľúbiť
1066,lieben::V,вечкемс,milovať
1067,mögen::V,вечкемс,mať rád
1068,lachen::V,пейдемс,smiať sa
1069,rühren::V,токамс седейс,dojať
1070,weinen::V,авардемс,plakať
1071,schimpfen::V,сёвномс,nadávať
1072,sich ärgern::V,кежиявтнемс,hnevať sa
1073,sich ärgern::V,кежиявтнемс,zlostiť sa
1074,sich fürchten::V,пелемс,báť sa
1075,fürchten::V,пелемс,báť sa
1076,fliehen::V,оргодемс,utekať
1077,flüchten::V,ворьгодемс,utiecť
1078,flüchten::V,чадомс,utiecť
1079,sehen::V,неемс,vidieť
1080,anschauen::V,ваномс,pozrieť sa na
1081,ansehen::V,ваномс,pozrieť
1082,hören::V,марямс,počúvať
1083,zuhören::V,кунсоломс,počúvať
1084,probieren::V,варшамс,ochutnať
1085,riechen::V,никсемс,ňuchať
1086,fühlen::V,марямс,cítiť
1087,fühlen::V,марямс,pociťovať
1088,scheinen::V,марявомс,zdať sa
1089,zu sehen sein::V,неявомс,byť vidieť
1090,vernehmen::V,марямс,počuť
1091,frieren::V,кельмемс,mrznúť
1092,frieren::V,кельмемс,oziabať
1093,tun::V,теемс,robiť
1094,können::V,маштомс,môcť
1095,wollen::V,бажамс,chcieť
1096,anfangen::V,кармамс,začať
1097,beenden::V,прядомс,skončiť
1098,aufhören::V,лоткамс,prestať
1099,gelingen::V,удаламс,podariť sa
1100,geraten::V,лисемс,dariť sa
1101,öffnen::V,панжомс,otvoriť
1102,schließen::V,пекстамс,zavrieť
1103,schließen::V,сёлгомс,zavrieť
1104,schließen::V,конямс,zavrieť
1105,stellen::V,аравтомс,postaviť
1106,setzen::V,ойсевтемс,posadiť
1107,setzen::V,озавтнемс,posadiť
1108,legen::V,путомс,klásť
1109,legen::V,путомс,položiť
1110,berühren::V,токамс,dotykať sa
1111,verbinden::V,содомс,spojiť
1112,bedecken::V,вельтямс,pokryť
1113,aufhängen::V,понгавтомс,zavesiť
1114,anzünden::V,кирвастемс,zapáliť
1115,aufheben::V,кепедемс,zdvihnúť
1116,zurücklassen::V,кадомс,zanechať
1117,verlieren::V,ёмавтомс,stratiť
1118,fallen lassen::V,правтомс,pustiť
1119,machen::V,теемс,robiť
1120,herstellen::V,анокстамс,vyrobiť
1121,bauen::V,путомс,stavať
1122,bauen::V,путомс,budovať
1123,reparieren::V,витемс,opraviť
1124,verbessern::V,паролгавтомс,zlepšiť
1125,verbessern::V,вадрялгавтомс,zlepšiť
1126,ändern::V,полавтомс,zmeniť
1127,ändern::V,полавтомс,preinačiť
1128,graben::V,чувомс,ryť
1129,graben::V,чувомс,kopať
1130,graben::V,таргамс,ryť
1131,graben::V,таргамс,kopať
1132,beugen::V,мендемс,ohnúť
1133,biegen::V,комавтомс,ohnúť
1134,drehen::V,чаравтомс,točiť
1135,drehen::V,чаравтомс,krútiť
1136,drehen::V,велявтнемс,točiť
1137,drehen::V,велявтнемс,krútiť
1138,wenden::V,велявтомс,obrátiť
1139,wenden::V,велявтомс,prevrátiť
1140,umdrehen::V,велявтомс,otočiť
1141,umdrehen::V,велявтомс,obrátiť
1142,heben::V,кепедемс,dvíhať
1143,heben::V,кепедемс,povzniesť
1144,hochheben::V,кепедемс,zdvihnúť
1145,ergreifen::V,кундамс,uchopiť sa
1146,halten::V,кирдемс,držať
1147,drücken::V,нуемс,tisnúť
1148,schieben::V,шаштомс,posunovať
1149,kratzen::V,ангордамс,škrabať
1150,lecken::V,нолсемс,lízať
1151,beißen::V,сускомс,kúsať
1152,abreißen::V,сеземс,odtrhnúť
1153,abschneiden::V,печкемс,odrezať
1154,abschneiden::V,печкемс,odkrojiť
1155,binden::V,кодамс,zaviazať
1156,binden::V,кодамс,priviazať
1157,binden::V,сюлмамс,zaviazať
1158,binden::V,сюлмамс,priviazať
1159,stecken::V,сялгомс,strčiť
1160,brechen::V,синдемс,zlomiť
1161,brechen::V,калавтомс,zlomiť
1162,klopfen::V,калтаямс,tĺcť
1163,klopfen::V,калтаямс,klopať
1164,hauen::V,чавомс,nabiť
1165,kleben::V,педявтнемс,lepiť
1166,kleben::V,педявтнемс,nalepiť
1167,reiben::V,ёзамс,trieť
1168,streichen::V,вадемс,namazať
1169,schleifen::V,човамс,ostríť
1170,schneiden::V,керямс,rezať
1171,schneiden::V,керямс,strihať
1172,rütteln::V,чукамс,triasť
1173,rütteln::V,чукамс,lomcovať
1174,rütteln::V,лыкавтомс,triasť
1175,rütteln::V,лыкавтомс,lomcovať
1176,schütteln::V,чукамс,triasť
1177,schütteln::V,чукамс,potriasť
1178,schwenken::V,яхолемс,mávať
1179,schütten::V,каямс,sypať
1180,füllen::V,пештямс,plniť
1181,einwickeln::V,тапарямс,zabaliť
1182,tragen::V,кандомс,niesť
1183,schleppen::V,ускомс,vliecť
1184,ziehen::V,ускомс,ťahať
1185,aufbewahren::V,ванстомс,uložiť
1186,aufbewahren::V,ванстомс,uschovať
1187,werfen::V,ёртомс,hodiť
1188,werfen::V,ёртомс,vrhnúť
1189,fangen::V,кундамс,chytať
1190,packen::V,кундамс,baliť
1191,packen::V,кундамс,chytiť
1192,verstecken::V,кекшемс,skryť
1193,verstecken::V,кекшемс,schovať
1194,teilen::V,явомс,podeliť
1195,teilen::V,явомс,rozdeliť
1196,schicken::V,кучомс,posielať
1197,bringen::V,кандомс,priniesť
1198,hinzufügen::V,путомс,pripojiť
1199,hinzufügen::V,максомс,pripojiť
1200,bekommen::V,саемс,dostať
1201,erhalten::V,саемс,prijať
1202,nehmen::V,саемс,vziať
1203,wählen::V,кочкамс,voliť
1204,auswählen::V,кочкамс,vybrať
1205,auswählen::V,кочкамс,vyvoliť
1206,bewahren::V,ванстомс,zachovať
1207,behindern::V,кирдемс,zavadzať
1208,behindern::V,кирдемс,byť v ceste
1209,verderben::V,коламс,skaziť
1210,beschädigen::V,теемс зыян,ublížiť
1211,beschädigen::V,теемс зыян,poškodiť
1212,zerbrechen::V,коламс,rozbiť
1213,zerbrechen::V,коламс,prelomiť
1214,zerreißen::V,сеземс,pretrhnúť
1215,zerstören::V,калавтомс,zničiť
1216,verbrennen::V,пултамс,spáliť
1217,geben::V,максомс,dať
1218,reichen::V,максомс,podať
1219,schenken::V,каземс,darovať
1220,versprechen::V,алтамс,sľúbiť
1221,wünschen::V,арсемс,želať
1222,loben::V,шнамс,chváliť
1223,küssen::V,палсемс,bozkať
1224,wiegen::V,нурсемс,kolísať
1225,zudecken::V,тавадомс,prikryť
1226,zudecken::V,вельтямс,prikryť
1227,wecken::V,стявтомс,zobudiť
1228,zeigen::V,невтемс,ukázať
1229,führen::V,ветямс,viesť
1230,lehren::V,тонавтомс,učiť
1231,unterrichten::V,тонавтомс,vyučovať
1232,aufziehen::V,трямс,vychovať
1233,aufziehen::V,кастомс,vychovať
1234,leiten::V,ветямс,viesť
1235,leiten::V,азоркстамс,viesť
1236,antreiben::V,ветямс,popudiť
1237,lassen::V,кармавтомс,dať
1238,einladen::V,тердемс,pozvať
1239,einladen::V,тердемс,povolať
1240,vereinigen::V,вейсэндямс,spojiť
1241,vereinigen::V,вейсэндямс,zjednotiť
1242,vereinigen::V,вейс путомс,spojiť
1243,vereinigen::V,вейс путомс,zjednotiť
1244,vereinigen::V,вейс пурнамс,spojiť
1245,vereinigen::V,вейс пурнамс,zjednotiť
1246,besuchen::V,варштамс,navštíviť
1247,treffen::V,вастомс,stretnúť
1248,sich versammeln::V,промокшномс,zhromaždiť sa
1249,spielen::V,налксемс,hrať
1250,singen::V,морамс,spievať
1251,tanzen::V,киштемс,tancovať
1252,sich trennen::V,явомс,rozísť sa
1253,verlassen::V,кадомс,opustiť
1254,retten::V,идемс,zachrániť
1255,bewachen::V,ванстомс,strážiť
1256,schützen::V,аштемс,chrániť
1257,verteidigen::V,ваномс,brániť
1258,sich schlagen::V,тюремс,biť sa
1259,schießen::V,ледемс,streliť
1260,schießen::V,ледемс,strieľať
1261,siegen::V,изнямс,zvíťaziť
1262,ärgern::V,кежейгавтомс,hnevať
1263,ärgern::V,кежейгавтомс,zlostiť
1264,schlagen::V,токамс,biť
1265,schlagen::V,токамс,udrieť
1266,treten::V,тапамс,kopnúť
1267,stechen::V,пупамс,bodnúť
1268,stechen::V,пупамс,pichnúť
1269,stoßen::V,тулкадемс,udrieť
1270,stehlen::V,саламс,kradnúť
1271,stören::V,пирямс ки,vyrušiť
1272,belästigen::V,а максомс,obťažovať
1273,belästigen::V,а кадомс оймамо,obťažovať
1274,verbergen::V,сёпомс,skryť
1275,verbergen::V,кекшемс,skryť
1276,täuschen::V,манямс,sklamať
1277,betrügen::V,манчемс,klamať
1278,betrügen::V,манчемс,podvádzať
1279,töten::V,чавномс,zabiť
1280,töten::V,чавномс,usmrtiť
1281,töten::V,маштнемс,zabiť
1282,töten::V,маштнемс,usmrtiť
1283,wohnen::V,эрямс,bývať
1284,arbeiten::V,важодемс,pracovať
1285,sammeln::V,пурнамс,zbierať
1286,pflücken::V,ноцковтнемс,trhať
1287,pflücken::V,ноцковтнемс,oberať
1288,jagen::V,кундамс,poľovať
1289,fischen::V,калонь кундамс,loviť ryby
1290,fischen::V,калонь кундамс,chytať ryby
1291,fassen::V,кундамс,uloviť
1292,hüten::V,ваномс,pásť
1293,treiben::V,панемс,hnať
1294,anbinden::V,сюлмамс,priviazať
1295,füttern::V,андомс,kŕmiť
1296,melken::V,потявтомс,dojiť
1297,hacken::V,лазномс,seknúť
1298,gießen::V,валомс,polievať
1299,reifen::V,кенеремс,dozrieť
1300,zubereiten::V,анокстамс,pripraviť
1301,kochen::V,пидемс,variť
1302,backen::V,пидемс,piecť
1303,backen::V,пидемс,smažiť
1304,braten::V,пуштамс,piecť
1305,braten::V,пуштамс,pražiť
1306,umrühren::V,човорямс,pomiešať
1307,stricken::V,кодамс,pliesť
1308,nähen::V,стамс,šiť
1309,färben::V,артомс,zafarbiť
1310,reinigen::V,урядамс,čistiť
1311,waschen::V,муськемс,myť
1312,abwischen::V,нардамс,utrieť
1313,spülen::V,ёрвалдомс,vyplachovať
1314,fegen::V,тенсемс,zametať
1315,kehren::V,тенсемс,zametať
1316,baden::V,экшелямс,kúpať sa
1317,sich waschen::V,шлямс,umývať sa
1318,ausziehen::V,кайсевтемс,zobliecť
1319,anziehen::V,оршамс,obliecť
1320,sich anziehen::V,оршамс,obliecť sa
1321,kämmen::V,судрямс,česať
1322,schmücken::V,мазылгавтомс,ozdobiť
1323,schmücken::V,наряжамс,ozdobiť
1324,sagen::V,меремс,povedať
1325,sprechen::V,кортамс,hovoriť
1326,reden::V,кортамс,rozprávať
1327,sich unterhalten::V,кортнемс,rozprávať sa
1328,fragen::V,кевкстемс,spýtať sa
1329,bitten::V,вешемс,prosiť
1330,erzählen::V,ёвтнемс,rozprávať
1331,mitteilen::V,ёвтамс,oznámiť
1332,nennen::V,лемдемс,nazvať
1333,nennen::V,лемдемс,menovať
1334,nennen::V,путомс лем,nazvať
1335,nennen::V,путомс лем,menovať
1336,rufen::V,тердемс,volať
1337,rufen::V,тердемс,zavolať
1338,rufen::V,серьгедемс,volať
1339,rufen::V,серьгедемс,zavolať
1340,prahlen::V,шнамс пря,vystatovať sa
1341,übersetzen::V,ютавтомс,preložiť
1342,denken::V,арсемс,myslieť
1343,glauben::V,кемемс,veriť
1344,bemerken::V,неемс,podotknuť
1345,bemerken::V,неемс,spozorovať
1346,erkennen::V,содамс,poznať
1347,begreifen::V,пачкодемс,pochopiť
1348,begreifen::V,пачкодемс,porozumieť
1349,verstehen::V,чарькодемс,rozumieť
1350,lernen::V,тонавтнемс,učiť sa
1351,wissen::V,содамс,vedieť
1352,sich erinnern an::V,ледстямс,pamätať si na
1353,vergessen::V,стувтомс,zabudnuť
1354,messen::V,онкстнемс,merať
1355,zählen::V,ловомс,počítať
1356,rechnen::V,ловомс,rátať
1357,rechnen::V,ловомс,počítať
1358,lesen::V,ловномс,čítať
1359,malen::V,рисовамс,maľovať
1360,zeichnen::V,рисовамс,kresliť
1361,schreiben::V,сёрмадомс,písať
1362,besitzen::V,улемс,mať
1363,besitzen::V,улемс,vlastniť
1364,besitzen::V,улемс азорокс,mať
1365,besitzen::V,улемс азорокс,vlastniť
1366,kaufen::V,рамамс,kúpiť
1367,verkaufen::V,миемс,predať
1368,bezahlen::V,пандомс,zaplatiť
1369,zahlen::V,пандомс,platiť
1370,beherrschen::V,азоркстамс,ovládať
1371,ertragen::V,кирдемс,znášať
1372,ertragen::V,кирдемс,vydržať
