,Concept_ID,uz,ka
723,unten::ADV,pastda,ქვევით
724,hinab::ADV,tubanga,ძირს
725,oben::ADV,ustida,ზემოთ
726,hinauf::ADV,yuqorida,ზევით
727,überall::ADV,har erda,ყველგან
728,nicht::ADV,ämas,არ
729,ein wenig::ADV,biroz,ცოტა
730,kaum::ADV,arang,ძლივს
731,sehr::ADV,ancha,მეტად
732,sehr::ADV,ancha,ძალიან
733,so::ADV,shunday,ისე
734,noch::ADV,hali,ჯერ
735,nur::ADV,yolg'iz,მხოლოდ
736,schon::ADV,endi,უკვე
737,wieder::ADV,yana,ისევ
738,wieder::ADV,yana,კიდევ
739,vergebens::ADV,bekorga,ამაოდ
740,vergebens::ADV,bekorga,ტყუილად
741,vor::PRP,burun,წინ
742,hinter::PRP,ketida,უკან
743,hinter::PRP,ketida,მიღმა
744,unter::PRP,ostida,ქვეშ
745,unter::PRP,ostida,ქვევით
746,durch::PRP,bo'ylab,გავლით
747,neben::PRP,yonida,გვერდით
748,zwischen::PRP,orada,შუა
749,zwischen::PRP,orada,შორის
750,wegen::PRP,sababli,გამო
751,wegen::PRP,sababli,შედეგად
752,dies::PRN,o'sha,ეს
753,das::PRN,narigi,ეგ
754,alles::PRN,har nima,ყველაფერი
755,ich::PRN,men,მე
756,du::PRN,sen,შენ
757,er::PRN,u,ის
758,er::PRN,u,იგი
759,wir::PRN,biz,ჩვენ
760,ihr::PRN,siz,თქვენ
761,sie::PRN,ular,ისინი
762,was::FPRN,nima,რა
763,wer::FPRN,kim,ვინ
764,wo::FADV,qaerda,სად
765,wohin::FADV,qayerga,საით
766,wie::FADV,qanday,როგორ
767,warum::FADV,nega,რაზე
768,warum::FADV,nega,რატომ
769,wieviel::FNUM,qancha,რამდენი
770,eins::NUM,bir,ერთი
771,zwei::NUM,ikki,ორი
772,drei::NUM,uch,სამი
773,vier::NUM,to'rt,ოთხი
774,fünf::NUM,besh,ხუთი
775,sechs::NUM,olti,ექვსი
776,sieben::NUM,etti,შვიდი
777,acht::NUM,sakkiz,რვა
778,neun::NUM,to'qqiz,ცხრა
779,zehn::NUM,o'n,ათი
780,elf::NUM,o'n bir,თერთმეტი
781,zwölf::NUM,o'n ikki,თორმეტი
782,zwanzig::NUM,yigirma,ოცი
783,dreißig::NUM,o'ttiz,ოცდაათი
784,vierzig::NUM,qirq,ორმოცი
785,fünfzig::NUM,ällik,ორმოცდაათი
786,sechzig::NUM,oltmish,სამოცი
787,siebzig::NUM,etmish,სამოცდაათი
788,achtzig::NUM,sakson,ოთხმოცი
789,neunzig::NUM,to'qson,ოთხმოცდაათი
790,hundert::NUM,yuz,ასი
791,tausend::NUM,ming,ათასი
792,und::CNJ,va,და
793,oder::CNJ,yo,ან
794,stehen::V,turmoq,დგას
795,sitzen::V,o'tirmoq,ზის
796,liegen::V,yotmoq,აწევს
797,hängen::V,osilmoq,კიდია
798,werden::V,bo'lmoq,გახდება
799,passieren::V,bo'lib o'tmoq,მოხდება
800,beginnen::V,boshlanmoq,იწყება
801,enden::V,bitmoq,გათავდება
802,wechseln::V,o'zgarmoq,იცვლება
803,aufgehen[Sonne]::V,chiqmoq,ამოდის
804,untergehen[Sonne]::V,botmoq,ჩადის
805,scheinen[Sonne]::V,yaraqlamoq,ანათებს
806,donnern::V,gulduramoq,ქუხს
807,wehen::V,elpimoq,ქრის
808,wehen::V,elpimoq,დაუბერავს
809,strömen::V,oqmoq,იღვრება
810,fließen::V,oqmoq,დის
811,fließen::V,oqmoq,მიედინება
812,sich drehen::V,aylanmoq,ტრიალებს
813,schwanken::V,qoqilmoq,ირხევა
814,schwingen::V,lopillamoq,ირხევა
815,fallen::V,tushmoq,დავარდება
816,brennen::V,yonmoq,იწვის
817,rauchen::V,tutamoq,ბოლავს
818,rauchen::V,tutamoq,აბოლებს
819,regnen::V,yomg'ir yog'moq,წვიმს
820,gefrieren::V,muzlamoq,იყინება
821,tauen::V,ärimoq,დნება
822,schmelzen::V,ärimoq,დნება
823,trocknen::V,qurimoq,გაშრება
824,sieden::V,qaynamoq,დუღს
825,faulen::V,chirimoq,ლპება
826,verfaulen::V,chirimoq,ლპება
827,reißen::V,qayt qilmoq,დაიხევა
828,versinken::V,g'arq bo'lmoq,ეფლობა
829,versinken::V,g'arq bo'lmoq,ჩაიძირება
830,vergehen::V,o'tmoq,გადის
831,erscheinen::V,zuhur ätmoq,გამოჩნდება
832,verschwinden::V,yo'qolmoq,გააქრება
833,verschwinden::V,yo'qolmoq,დაიკარგება
834,sinken::V,pasaymoq,დაიწევს
835,abnehmen::V,kamaymoq,შემცირდება
836,zunehmen::V,urchimoq,გასუქდება
837,steigen::V,oshmoq,მოიმატებს
838,wachsen::V,o'smoq,იზრდება
839,wachsen::V,o'smoq,მრავლდება
840,glänzen::V,porlamoq,ბრწყინავს
841,funkeln::V,yalt ätmoq,კაშკაშებს
842,lärmen::V,taraq ätmoq,ხმაურობს
843,läuten::V,jiringlamoq,დარეკავს
844,klingeln::V,jiringlamoq,დარეკავს
845,klirren::V,sharaqlamoq,დააწკარუნებს
846,brausen::V,vag'illamoq,ბობოქრობს
847,rauschen::V,shitirlamoq,შრიალებს
848,klingen::V,yangramoq,ხმას გამოსცემს
849,bellen::V,hurmoq,უყეფს
850,heulen::V,uvlamoq,ღმუის
851,blasen::V,puflamoq,დაუბერავს
852,pfeifen::V,xushtak chalmoq ,უსტვენს
853,schreien::V,qiyqirmoq,ყვირის
854,stöhnen::V,nola qilmoq,კვნესის
855,zittern::V,titramoq,აძაგძაგებს
856,leben::V,yashamoq,ცოცხლობს
857,geboren werden::V,tug'ilmoq,იშვება
858,geboren werden::V,tug'ilmoq,იბადება
859,atmen::V,nafas chiqarmoq,სუნთქავს
860,trinken::V,ichmoq,სვამს
861,trinken::V,ichmoq,დალევს
862,essen::V,emoq,შეჭამს
863,schlucken::V,yutmoq,ყლაპავს
864,müde werden::V,horimoq,დაიქანცება
865,einschlafen::V,uxlab qolmoq,დაიძინებს
866,schlafen::V,uxlamoq,სძინავს
867,aufwachen::V,uyg'onmoq,გაიღვიძებს
868,aufstehen::V,qo'pmoq,ადგება
869,sich erholen::V,dam olmoq,დაისვენებს
870,krank werden::V,kasallanmoq,ავად გახდება
871,krank sein::V,betob yotmoq,ავადმყოფობს
872,schmerzen::V,og'rimoq,სტკივა
873,husten::V,yo'talmoq,ახველებს
874,genesen::V,tuzalmoq,მორჩება
875,sterben::V,o'lmoq,კვდება
876,umkommen::V,halok bo'lmoq,დაიღუპება
877,sich bewegen::V,harakat qilmoq,იძვრის
878,sich bewegen::V,harakat qilmoq,მოძრაობს
879,sich rühren::V,qimirlamoq,გაინძრევა
880,sich erheben::V,qo'pmoq,ადგება
881,sich setzen::V,o'tirmoq,დაჯდება
882,hinfallen::V,yiqilmoq,დაეცემა
883,laufen::V,yurmoq,დადის
884,schreiten::V,yurmoq,აბიჯებს
885,spazierengehen::V,sayr ätmoq,დასეირნობს
886,eilen::V,tezlamoq,მიიჩქარის
887,sich beeilen::V,shoshmoq,აჩქარდება
888,sausen::V,chopqillamoq,მიქრის
889,rennen::V,yugurmoq,დარბის
890,springen::V,sakramoq,ხტის
891,klettern::V,yuqorilamoq,ძვრება
892,schaukeln::V,irg'amoq,ქანაობს
893,kriechen::V,ämaklamoq,დაბობღავს
894,schwimmen::V,suzmoq,ცურავს
895,tauchen::V,chu'mmoq,ჩაიძირება
896,rudern::V,eshkak eshmoq,ნიჩაბს უსვამს
897,fahren::V,haydamoq,დადის
898,fahren::V,haydamoq,მგზავრობს
899,fliegen::V,uchmoq,იფრენს
900,fliegen::V,uchmoq,გაფრინდება
901,gehen::V,bormoq,მიდის
902,weggehen::V,ketoq,წამოდის
903,abfahren::V,jo'namoq,მიემგზავრება
904,anhalten::V,to'xtamoq,ჩერდება
905,hineingehen::V,kirmoq,შედის
906,eintreten::V,kirmoq,შედის
907,kommen::V,kelmoq,მოდის
908,ankommen::V,etib kelmoq,ჩადის
909,zurückkommen::V,qaytib kelmoq,დაბრუნდება
910,bleiben::V,qolmoq,დარჩება
911,warten::V,poylamoq,ელოდება
912,erwarten::V,kutmoq,ელის
913,erwarten::V,kutmoq,დაიცდის
914,suchen::V,izlamoq,ეძებს
915,suchen::V,izlamoq,მოძებნის
916,finden::V,topmoq,მიაგნებს
917,finden::V,topmoq,გამოძებნის
918,versuchen::V,chalishmoq,ცდის
919,versuchen::V,chalishmoq,ცდილობს
920,vorbereiten::V,hozirlamoq,მოამზადებს
921,lieben::V,sevmoq,უყვარს
922,mögen::V,ardoqlamoq,ეტრფის
923,lachen::V,kulmoq,იცინის
924,rühren::V,ta'sirlantirmoq,გულს აუჩუყებს
925,weinen::V,yig'lamoq,ტირის
926,schimpfen::V,koyinmoq,შეიგინება
927,sich ärgern::V,g'azab qilmoq,გაბრაზობს
928,sich fürchten::V,hurkmoq,შიშობს
929,fürchten::V,qo'rqmoq,ფრთხილობს
930,fliehen::V,qochmoq,გაიქცევა
931,flüchten::V,qochmoq,გაიქცევა
932,sehen::V,ko'rmoq,ხედავს
933,anschauen::V,razm solmoq,ნახავს
934,ansehen::V,razm qilmoq,უყურებს
935,hören::V,äshitmoq,ისმენს
936,zuhören::V,tinglamoq,მოისმენს
937,probieren::V,tatib ko'rmoq,გასინჯავს
938,riechen::V,iskamoq,ყნოსავს
939,fühlen::V,sezmoq,გრძნობს
940,scheinen::V,tuyilmoq,ეჩვენება
941,zu sehen sein::V,ko'rinmoq,მოჩანს
942,vernehmen::V,äshitmoq,გაიგებს
943,frieren::V,sovuq qotmoq,იყინება
944,tun::V,ätmoq,აკეთებს
945,können::V,-a olmoq,შეიძლება
946,können::V,-y olmoq,შეიძლება
947,wollen::V,istamoq,უნდა
948,anfangen::V,boshlamoq,დაიწყებს
949,beenden::V,bitirmoq,ამთავრებს
950,aufhören::V,tinmoq,შეწყვეტს
951,gelingen::V,muvaffaqiyat qozonmoq,მოახერხებს
952,geraten::V,bo'lmoq,გამოდის
953,öffnen::V,ochmoq,გახსნის
954,schließen::V,yopmoq,ხურავს
955,schließen::V,yopmoq,დაკეტავს
956,stellen::V,qo'ymoq,დადგამს
957,setzen::V,o'tqazmoq,დასვამს
958,legen::V,yotqizmoq,დადებს
959,berühren::V,tegmoq,შეახებს
960,berühren::V,tegmoq,მიაკარებს
961,verbinden::V,ulamoq,შეაერთებს
962,bedecken::V,bekitmoq,გადააფარებს
963,aufhängen::V,ildirmoq,დაკიდებს
964,anzünden::V,yondirmoq,დაანთებს
965,anzünden::V,yondirmoq,მოუკიდებს
966,aufheben::V,ko'tarmoq,აიღებს
967,aufheben::V,ko'tarmoq,აიყვანს
968,zurücklassen::V,ayrilmoq,დატოვებს
969,verlieren::V,yo'qotmoq,დაკარგავს
970,fallen lassen::V,tushirmoq,გაუვარდება
971,machen::V,qilmoq,გააკეთებს
972,machen::V,qilmoq,გამოიწვევს
973,herstellen::V,chiqarmoq,დაამზადებს
974,bauen::V,solmoq,ააშენებს
975,reparieren::V,tuzatmoq,შეაკეთებს
976,reparieren::V,tuzatmoq,გაარემონტებს
977,verbessern::V,isloh qilmoq,გამოაკეთებს
978,verbessern::V,isloh qilmoq,გააუმჯობესებს
979,ändern::V,o'zgartirmoq,შეცვლის
980,graben::V,qazimoq,თხრის
981,beugen::V,bukmoq,ხრის
982,biegen::V,bukmoq,გაღუნავს
983,drehen::V,aylantirmoq,ატრიალებს
984,wenden::V,burmoq,მოაბრუნებს
985,umdrehen::V,ag'darmoq,შეატრიალებს
986,heben::V,yuksaltirmoq,ასწევს
987,hochheben::V,ko'tarmoq,აიყვანს
988,ergreifen::V,tutamlamoq,სტაცებს
989,halten::V,tutmoq,უჭირავს
990,drücken::V,bosmoq,დააწვება
991,schieben::V,surmoq,მისწევს
992,kratzen::V,qashimoq,მოფხანს
993,lecken::V,mijimoq,ლოკავს
994,beißen::V,tishlamoq,უკბენს
995,abreißen::V,emirmoq,გლეჯს
996,abreißen::V,emirmoq,მოწყვეტს
997,abschneiden::V,cho'rt kesmoq,გაჭრის
998,binden::V,bog'lamoq,შეკრავს
999,binden::V,bog'lamoq,გადააბამს
1000,stecken::V,suqmoq,ჩაასობს
1001,brechen::V,sindirmoq,მოიტეხს
1002,klopfen::V,dukurlamoq,აკაკუნებს
1003,hauen::V,urmoq,ლეწავს
1004,kleben::V,yopishtirmoq,წებავს
1005,kleben::V,yopishtirmoq,დააწებებს
1006,reiben::V,surkamoq,დაზელს
1007,streichen::V,surkamoq,უსვამს
1008,schleifen::V,qayramoq,ლესავს
1009,schneiden::V,kesmoq,გაჭრის
1010,rütteln::V,chayqamoq,არხევს
1011,schütteln::V,chayqamoq,არყევს
1012,schütteln::V,chayqamoq,ანძრევს
1013,schwenken::V,chayqatmoq,აქნევს
1014,schütten::V,quymoq,ღვრის
1015,schütten::V,quymoq,დააქცევს
1016,füllen::V,to'ldirmoq,გაავსებს
1017,einwickeln::V,chulg'amoq,შეახვევს
1018,tragen::V,tashimoq,მიიტანს
1019,schleppen::V,sudramoq,მიათრევს
1020,ziehen::V,tortmoq,წევს
1021,ziehen::V,tortmoq,ათრევს
1022,aufbewahren::V,tutmoq,შეინახავს
1023,werfen::V,tashlamoq,ისვრის
1024,fangen::V,tutmoq,დაიჭერს
1025,packen::V,opqochmoq,სტაცებს
1026,verstecken::V,yashirmoq,მალავს
1027,teilen::V,bo'lmoq,დაყოფს
1028,schicken::V,yubormoq,გაგზავნის
1029,bringen::V,keltirmoq,მოიტანს
1030,hinzufügen::V,tirkamoq,დაამატებს
1031,bekommen::V,olmoq,ამოიღებს
1032,erhalten::V,olmoq,იღებს
1033,nehmen::V,olmoq,აიღებს
1034,wählen::V,saylamoq,გადაარჩევს
1035,auswählen::V,saylamoq,ამოარჩევს
1036,bewahren::V,saqlamoq,ინარჩუნებს
1037,behindern::V,xalal bermoq,აბრკოლებს
1038,behindern::V,xalal bermoq,გააძნელებს
1039,verderben::V,xazon qilmoq,გააფუჭებს
1040,beschädigen::V,buzmoq,დააზიანებს
1041,zerbrechen::V,sindirmoq,დაამტვრევს
1042,zerreißen::V,yirtmoq,გახევს
1043,zerstören::V,vayron qilmoq,მოსპობს
1044,zerstören::V,vayron qilmoq,დაანგრევს
1045,verbrennen::V,kuydirmoq,დაწვავს
1046,geben::V,bermoq,აძლევს
1047,reichen::V,bermoq,მიაწოდებს
1048,schenken::V,sovg'a qilmoq,აჩუქებს
1049,versprechen::V,va'da bermoq,აღუთქვამს
1050,wünschen::V,orziqmoq,უსურვებს
1051,loben::V,maqtamoq,აქებს
1052,loben::V,maqtamoq,ამკობს
1053,küssen::V,o'pmoq,აკოცებს
1054,wiegen::V,tebratmoq,არხევს
1055,zudecken::V,yopmoq,გადახურავს
1056,wecken::V,uyg'otmoq,გააღვიძებს
1057,zeigen::V,ko'rsatmoq,დაანახვებს
1058,führen::V,boshlik bo'lmoq,მიჰყავს
1059,lehren::V,o'rgatmoq,ასწავლის
1060,unterrichten::V,dars bermoq,ასწავლის
1061,aufziehen::V,o'stirmoq,აღზრდის
1062,leiten::V,boshqarmoq,აწარმოებს
1063,leiten::V,boshqarmoq,ხელმძღვანელობს
1064,antreiben::V,shoshiltirmoq,დააჩქარებს
1065,lassen::V,ruxsat bermoq,ა--ინებს
1066,einladen::V,taklif kilmoq,მოიპატიჟებს
1067,vereinigen::V,qo'shmoq,შეაერთებს
1068,besuchen::V,mehmonga bormoq,სანახავად მიდის
1069,treffen::V,duchor bo'lmoq,შეხვდება
1070,sich versammeln::V,to'planmoq,შეიკრიბება
1071,spielen::V,o'ynamoq,ეთამაშება
1072,singen::V,yalla qilmoq,მღერის
1073,tanzen::V,raqs qilmoq,ცეკვავს
1074,sich trennen::V,yakkalanmoq,მოშორდება
1075,verlassen::V,qoldirmoq,მიატოვებს
1076,retten::V,qutqazmoq,იხსნის
1077,retten::V,qutqazmoq,გადაარჩენს
1078,bewachen::V,qo'rimoq,დარაჯობს
1079,bewachen::V,qo'rimoq,უთვალთვალებს
1080,schützen::V,yoniga olmoq,დაიფარავს
1081,verteidigen::V,yoqlamoq,დაიცავს
1082,sich schlagen::V,yoqalashmoq,იჩხუბებს
1083,schießen::V,otmoq,ისვრის
1084,siegen::V,engmoq,გაიმარჯვებს
1085,ärgern::V,jahl chiqarmoq,აჯავრებს
1086,schlagen::V,urmoq,ცემს
1087,treten::V,tepmoq,პანღურს ამოჰკრავს
1088,stechen::V,qadamoq,სჩხვლეტს
1089,stoßen::V,turtmoq,დაეჯახება
1090,stehlen::V,o'g'rilamoq,ქურდობს
1091,stehlen::V,o'g'rilamoq,მოიპარავს
1092,stören::V,tebratmoq,შეაწუხებს
1093,belästigen::V,g'ashini keltirmoq,მობეზრდება
1094,verbergen::V,berkitmoq,დამალავს
1095,täuschen::V,aldamoq,შეცდებს
1096,betrügen::V,tirriq qilmoq,მოატყუებს
1097,töten::V,o'ldirmoq,მოკლავს
1098,wohnen::V,istiqomat qilmoq,ცხოვრობს
1099,wohnen::V,istiqomat qilmoq,ბინადრობს
1100,arbeiten::V,ishlamoq,მუშაობს
1101,sammeln::V,yig'moq,შეკრებს
1102,pflücken::V,termoq,კრეფს
1103,jagen::V,ov qilmoq,ნადირობს
1104,fischen::V,baliq ovlamoq,თევზაობს
1105,fassen::V,ilinmoq,დააჭერს
1106,hüten::V,boqtirmoq,მწყემსავს
1107,treiben::V,haydamoq,მიერეკება
1108,anbinden::V,bog'lamoq,მიაბამს
1109,füttern::V,edirmoq,აჭმევს
1110,melken::V,sog'moq,წველის
1111,hacken::V,chopmoq,კეპავს
1112,gießen::V,oqizmoq,რწყავს
1113,reifen::V,qizarmoq,მწიფდება
1114,zubereiten::V,pishirmoq,მოამზადებს
1115,kochen::V,qaynatmoq,მოხარშავს
1116,backen::V,yopmoq,გამოაცხობს
1117,braten::V,qovurmoq,შეწვავს
1118,umrühren::V,atalamoq,შეურევს
1119,umrühren::V,atalamoq,გათქვეფს
1120,stricken::V,to'qimoq,ქსოვს
1121,nähen::V,tikmoq,გაკერავს
1122,färben::V,bo'yoqlamoq,შეღებავს
1123,reinigen::V,tozalamoq,გაწმენდს
1124,reinigen::V,tozalamoq,გასუფთავებს
1125,waschen::V,yuvmoq,გარეცხავს
1126,abwischen::V,surkamoq,წაშლის
1127,spülen::V,chaymoq,გაავლებს
1128,fegen::V,cho'tkalamoq,დაბლანდავს
1129,kehren::V,supurmoq,დაგვის
1130,baden::V,cho'milmoq,ბანაობს
1131,sich waschen::V,yuvinmoq,იბანება
1132,ausziehen::V,echintirmoq,გაიხდის
1133,anziehen::V,kiymoq,ჩაიცვამს
1134,sich anziehen::V,kiyinmoq,ჩაიცვამს
1135,kämmen::V,taramoq,დავარცხნის
1136,schmücken::V,yasatmoq,მორთავს
1137,sagen::V,aytmoq,იტყვის
1138,sprechen::V,so'zlamoq,ლაპარაკობს
1139,reden::V,gapirmoq,საუბრობს
1140,sich unterhalten::V,suhbatlashmoq,ბაასობს
1141,sich unterhalten::V,suhbatlashmoq,მუსაიფობს
1142,fragen::V,so'ramoq,ჰკითხავს
1143,bitten::V,iltimos qilmoq,სთხოვს
1144,erzählen::V,aytib bermoq,მოუთხრობს
1145,mitteilen::V,bildirmoq,აუწყებს
1146,mitteilen::V,bildirmoq,აცნობებს
1147,nennen::V,atamoq,უწოდებს
1148,rufen::V,chaqirmoq,დაუძახებს
1149,prahlen::V,gerdaymoq,ტრაბახობს
1150,übersetzen::V,tarjima qilmoq,გადათარგმნის
1151,denken::V,o'ylamoq,ფიქრობს
1152,denken::V,o'ylamoq,აზროვნებს
1153,glauben::V,ishonmoq,სჯერა
1154,bemerken::V,payqamoq,შენიშვნავს
1155,erkennen::V,tanimoq,გამოიცნობს
1156,begreifen::V,tushunmoq,გაიგებს
1157,verstehen::V,anglamoq,გაიგონებს
1158,lernen::V,o'qimoq,ისწავლის
1159,wissen::V,bilmoq,ეცოდინება
1160,sich erinnern an::V,äsni tanimoq,მოიგონებს
1161,sich erinnern an::V,äsni tanimoq,გაიხსენებს
1162,vergessen::V,unutmoq,ივიწყებს
1163,messen::V,o'lchamoq,ზომავს
1164,zählen::V,raqamlamoq,ითვლის
1165,rechnen::V,cho'tlamoq,გაიანგარიშებს
1166,lesen::V,o'qimoq,კითხულობს
1167,malen::V,rasm solmoq,ხატავს
1168,zeichnen::V,chizmoq,ხაზავს
1169,schreiben::V,yozmoq,დაწერს
1170,besitzen::V,ägalamoq,ექნება
1171,kaufen::V,olmoq,ყიდულობს
1172,verkaufen::V,sotmoq,გაყიდის
1173,bezahlen::V,to'lamoq,გადაიხდის
1174,zahlen::V,to'lamoq,გადაიხდის
1175,beherrschen::V,ägalamoq,ფლობს
1176,ertragen::V,chidamoq,მოითმენს
