,Concept_ID,nl,lt
817,morgen::ADV,morgen,rytoj
818,bald::ADV,gauw,greitai
819,bald::ADV,gauw,netrukus
820,bald::ADV,weldra,greitai
821,bald::ADV,weldra,netrukus
822,dann::ADV,dan,po to
823,dann::ADV,toen,po to
824,gestern::ADV,gisteren,vakar
825,einst::ADV,eens,kadaise
826,einst::ADV,eens,kitą kartą
827,damals::ADV,toen,anuomet
828,damals::ADV,toen,anuokart
829,damals::ADV,destijds,anuomet
830,damals::ADV,destijds,anuokart
831,danach::ADV,daarna,po to
832,danach::ADV,daarna,paskui
833,vorher::ADV,vooraf,anksčiau
834,vorher::ADV,van tevoren,anksčiau
835,zuerst::ADV,eerst,pirma
836,zuerst::ADV,eerst,iš pradžių̃
837,zuerst::ADV,het eerst,pirma
838,zuerst::ADV,het eerst,iš pradžių̃
839,einmal::ADV,eens,kartą
840,einmal::ADV,eens,vieną kartą
841,einmal::ADV,eenmaal,kartą
842,einmal::ADV,eenmaal,vieną kartą
843,manchmal::ADV,soms,kai kada
844,oft::ADV,vaak,dažnai
845,oft::ADV,dikwijls,dažnai
846,immer::ADV,altijd,visada
847,immer::ADV,altijd,visuomet
848,niemals::ADV,nooit,niekada
849,niemals::ADV,nooit,niekuomet
850,hier::ADV,hier,čia
851,hierhin::ADV,hierheen,šen
852,hierhin::ADV,hierheen,čionai
853,von hier::ADV,van hier,iš čia
854,von hier::ADV,hiervandaan,iš čia
855,dort::ADV,daar,ten
856,dort::ADV,daar,tenai
857,dort::ADV,ginds,ten
858,dort::ADV,ginds,tenai
859,dorthin::ADV,daarheen,ten
860,dorthin::ADV,daarheen,ten link
861,geradeaus::ADV,rechtuit,tiesiai
862,geradeaus::ADV,rechtdoor,tiesiai
863,vorwärts::ADV,vooruit,pirmyn
864,vorwärts::ADV,voorwaarts,pirmyn
865,rückwärts::ADV,achteruit,atbulai
866,rückwärts::ADV,achterwaarts,atbulai
867,zurück::ADV,terug,atgal
868,unten::ADV,beneden,žemai
869,unten::ADV,beneden,apačioje
870,unten::ADV,onderaan,žemai
871,unten::ADV,onderaan,apačioje
872,hinab::ADV,omlaag,žemyn
873,hinab::ADV,naar beneden,žemyn
874,oben::ADV,boven,viršuj
875,hinauf::ADV,omhoog,aukštyn
876,hinauf::ADV,omhoog,į viršų
877,hinauf::ADV,naar boven,aukštyn
878,hinauf::ADV,naar boven,į viršų
879,überall::ADV,alom,visur
880,überall::ADV,overal,visur
881,nicht::ADV,niet,ne
882,ein wenig::ADV,wat,truputį
883,kaum::ADV,amper,vos
884,kaum::ADV,nauwelijks,vos
885,sehr::ADV,erg,labai
886,sehr::ADV,erg,baisiai
887,sehr::ADV,zeer,labai
888,sehr::ADV,zeer,baisiai
889,so::ADV,zo,taip
890,noch::ADV,nog,dar
891,nur::ADV,maar,tik
892,nur::ADV,maar,vien
893,nur::ADV,alleen,tik
894,nur::ADV,alleen,vien
895,schon::ADV,al,jau
896,schon::ADV,reeds,jau
897,wieder::ADV,weer,vėl
898,wieder::ADV,weer,iš naujo
899,wieder::ADV,terug,vėl
900,wieder::ADV,terug,iš naujo
901,vergebens::ADV,vergeefs,veltui
902,vergebens::ADV,vergeefs,bergždžiai
903,vergebens::ADV,tevergeefs,veltui
904,vergebens::ADV,tevergeefs,bergždžiai
905,vor::PRP,voor,prieš
906,hinter::PRP,achter,už
907,unter::PRP,onder,po
908,unter::PRP,beneden,po
909,durch::PRP,door,pro
910,durch::PRP,door,per
911,neben::PRP,naast,prie
912,neben::PRP,naast,šalia
913,zwischen::PRP,tussen,tarp
914,wegen::PRP,wegens,dėl
915,wegen::PRP,wegens,dėlei
916,wegen::PRP,vanwege,dėl
917,wegen::PRP,vanwege,dėlei
918,dies::PRN,dit,šis
919,dies::PRN,dit,šitas
920,das::PRN,dat,tat
921,alles::PRN,alles,visas
922,ich::PRN,ik,aš
923,du::PRN,je,tu
924,du::PRN,jij,tu
925,er::PRN,hij,jis
926,wir::PRN,we,mes
927,wir::PRN,wij,mes
928,ihr::PRN,jullie,jūs
929,sie::PRN,ze,ji
930,sie::PRN,ze,jos
931,sie::PRN,zij,ji
932,sie::PRN,zij,jos
933,was::FPRN,wat,kas
934,wer::FPRN,wie,kas
935,wo::FADV,waar,kur
936,wohin::FADV,waarheen,kur
937,wohin::FADV,waarheen,kur link
938,wie::FADV,hoe,kaip
939,warum::FADV,waarom,kod̃ėl
940,warum::FADV,waarom,dėl ko
941,wieviel::FNUM,hoeveel,kiek
942,eins::NUM,één,vienas
943,zwei::NUM,twee,du
944,drei::NUM,drie,trys
945,vier::NUM,vier,keturi
946,fünf::NUM,vijf,penki
947,sechs::NUM,zes,šeši
948,sieben::NUM,zeven,septyni
949,acht::NUM,acht,aštuoni
950,neun::NUM,negen,devyni
951,zehn::NUM,tien,dešimt
952,elf::NUM,elf,vienuolika
953,zwölf::NUM,twaalf,dvylika
954,zwanzig::NUM,twintig,dvidešimt
955,dreißig::NUM,dertig,trisdešimt
956,vierzig::NUM,veertig,keturiasdešimt
957,fünfzig::NUM,vijftig,penkiasdešimt
958,sechzig::NUM,zestig,šešiasdešimt
959,siebzig::NUM,zeventig,septyniasdešimt
960,achtzig::NUM,tachtig,aštuoniasdešimt
961,neunzig::NUM,negentig,devyniasdešimt
962,hundert::NUM,honderd,šimtas
963,tausend::NUM,duizend,tūkstantis
964,und::CNJ,en,ĩr
965,oder::CNJ,of,ar
966,oder::CNJ,of,arba
967,stehen::V,staan,stovėti
968,sitzen::V,zitten,sėdėti
969,liegen::V,liggen,gulėti
970,hängen::V,hangen,kyboti
971,hängen::V,hangen,kabėti
972,werden::V,worden,taptis
973,werden::V,worden,darytis
974,passieren::V,gebeuren,atsitikti
975,passieren::V,gebeuren,pasitaikyti
976,beginnen::V,beginnen,prasid́ėti
977,enden::V,eindigen,baigtis
978,wechseln::V,wijzigen,keistis
979,wechseln::V,wijzigen,pasikeisti
980,wechseln::V,veranderen,keistis
981,wechseln::V,veranderen,pasikeisti
982,aufgehen[Sonne]::V,opgaan,tekėti
983,aufgehen[Sonne]::V,opgaan,patekėti
984,untergehen[Sonne]::V,ondergaan,leistis
985,untergehen[Sonne]::V,ondergaan,nusileisti
986,scheinen[Sonne]::V,schijnen,šviesti
987,donnern::V,donderen,griausti
988,donnern::V,donderen,griaudėti
989,wehen::V,waaien,pūsti
990,strömen::V,stromen,lietis
991,strömen::V,stromen,plūsti
992,fließen::V,vloeien,tekėti
993,sich drehen::V,draaien,suktis
994,sich drehen::V,draaien,pasisukti
995,sich drehen::V,zich draaien,suktis
996,sich drehen::V,zich draaien,pasisukti
997,schwanken::V,wankelen,svyruoti
998,schwingen::V,zwieren,suptis
999,fallen::V,vallen,pulti
1000,fallen::V,vallen,kristi
1001,brennen::V,branden,degti
1002,rauchen::V,roken,rūkyti
1003,regnen::V,regenen,lyti
1004,gefrieren::V,bevriezen,užšalti
1005,tauen::V,dooien,tirpti
1006,schmelzen::V,smelten,lydytis
1007,trocknen::V,drogen,džiūti
1008,sieden::V,koken,virti
1009,sieden::V,zieden,virti
1010,faulen::V,rotten,pūti
1011,verfaulen::V,verrotten,švinkti
1012,reißen::V,scheuren,plyšti
1013,reißen::V,scheuren,trūkti
1014,versinken::V,verzinken,skę̃sti
1015,versinken::V,verzinken,grimzti
1016,vergehen::V,vergaan,praeiti
1017,erscheinen::V,opdagen,pasirodyti
1018,erscheinen::V,verschijnen,pasirodyti
1019,verschwinden::V,verdwijnen,dingti
1020,verschwinden::V,verdwijnen,išnykti
1021,verschwinden::V,verdwijnen,pranykti
1022,sinken::V,zinken,kristi
1023,abnehmen::V,afnemen,mažėti
1024,abnehmen::V,afnemen,silpnėti
1025,abnehmen::V,verminderen,mažėti
1026,abnehmen::V,verminderen,silpnėti
1027,zunehmen::V,toenemen,didėti
1028,zunehmen::V,toenemen,padaugėti
1029,steigen::V,stijgen,kilti
1030,steigen::V,omhooggaan,kilti
1031,wachsen::V,groeien,augti
1032,glänzen::V,glanzen,blizgėti
1033,glänzen::V,schitteren,blizgėti
1034,funkeln::V,fonkelen,žibėti
1035,lärmen::V,lawaai maken,triukšmauti
1036,läuten::V,luiden,skambinti
1037,klingeln::V,bellen,skambinti
1038,klirren::V,rinkelen,žvangėti
1039,brausen::V,bruisen,šniokšti
1040,rauschen::V,ruisen,ošti
1041,rauschen::V,ruisen,šlamėti
1042,klingen::V,klinken,skardėti
1043,bellen::V,blaffen,loti
1044,heulen::V,huilen,kaukti
1045,heulen::V,huilen,staugti
1046,blasen::V,blazen,pūsti
1047,pfeifen::V,fluiten,švilpti
1048,pfeifen::V,fluiten,švilpauti
1049,schreien::V,gillen,šaukti
1050,schreien::V,schreeuwen,šaukti
1051,stöhnen::V,steunen,dejuoti
1052,stöhnen::V,steunen,aimanuoti
1053,zittern::V,beven,virpėti
1054,zittern::V,sidderen,virpėti
1055,leben::V,leven,gyventi
1056,geboren werden::V,geboren worden,gimti
1057,atmen::V,ademen,alsuoti
1058,atmen::V,ademen,kvėpuoti
1059,trinken::V,drinken,gerti
1060,essen::V,eten,valgyti
1061,schlucken::V,slikken,praryti
1062,müde werden::V,moe worden,nuvargti
1063,müde werden::V,moe worden,privargti
1064,einschlafen::V,inslapen,užmigti
1065,schlafen::V,slapen,miegoti
1066,aufwachen::V,ontwaken,pabusti
1067,aufwachen::V,wakker worden,pabusti
1068,aufstehen::V,opstaan,keltis
1069,aufstehen::V,opstaan,atsikelti
1070,sich erholen::V,zich ontspannen,pailsėti
1071,sich erholen::V,zich ontspannen,poilsiauti
1072,krank werden::V,ziek worden,susirgti
1073,krank sein::V,ziek zijn,sirgti
1074,schmerzen::V,pijn doen,sopėti
1075,schmerzen::V,pijn doen,skaudėti
1076,husten::V,hoesten,kosėti
1077,genesen::V,genezen,sveikti
1078,genesen::V,genezen,taisytis
1079,sterben::V,sterven,mirti
1080,sterben::V,sterven,numirti
1081,sterben::V,overlijden,mirti
1082,sterben::V,overlijden,numirti
1083,umkommen::V,omkomen,žūti
1084,sich bewegen::V,zich bewegen,judėti
1085,sich bewegen::V,zich bewegen,pasijudinti
1086,sich rühren::V,zich verroeren,krutėti
1087,sich erheben::V,oprijzen,pakilti
1088,sich erheben::V,oprijzen,atsikelti
1089,sich erheben::V,verrijzen,pakilti
1090,sich erheben::V,verrijzen,atsikelti
1091,sich setzen::V,gaan zitten,sėstis
1092,sich setzen::V,gaan zitten,atsisėsti
1093,hinfallen::V,vallen,parkristi
1094,hinfallen::V,vallen,pargriūti
1095,hinfallen::V,neervallen,parkristi
1096,hinfallen::V,neervallen,pargriūti
1097,laufen::V,lopen,eiti
1098,schreiten::V,stappen,žengti
1099,schreiten::V,stappen,žingsniuoti
1100,schreiten::V,schrijden,žengti
1101,schreiten::V,schrijden,žingsniuoti
1102,spazierengehen::V,gaan wandelen,pasivaikščioti
1103,eilen::V,ijlen,skubėti
1104,eilen::V,haasten,skubėti
1105,sich beeilen::V,zich haasten,paskub́ėti
1106,sich beeilen::V,zich haasten,pasiskubinti
1107,sausen::V,stuiven,dumti
1108,sausen::V,stuiven,lėkti
1109,rennen::V,rennen,bėgti
1110,springen::V,springen,šokti
1111,klettern::V,klimmen,kopti
1112,klettern::V,klauteren,kopti
1113,schaukeln::V,schommelen,supti
1114,schaukeln::V,schommelen,linguoti
1115,kriechen::V,kruipen,ropoti
1116,kriechen::V,kruipen,šliaužti
1117,schwimmen::V,zwemmen,plaukti
1118,tauchen::V,duiken,nerti
1119,rudern::V,roeien,irtis
1120,rudern::V,roeien,irkluoti
1121,fahren::V,rijden,važiuoti
1122,fahren::V,rijden,važinėti
1123,fliegen::V,vliegen,lėkti
1124,fliegen::V,vliegen,skristi
1125,gehen::V,gaan,eiti
1126,weggehen::V,weggaan,išeiti
1127,abfahren::V,vertrekken,išvykti
1128,abfahren::V,vertrekken,išvažiuoti
1129,anhalten::V,stoppen,sustoti
1130,anhalten::V,stilhouden,sustoti
1131,hineingehen::V,ingaan,įeiti
1132,hineingehen::V,binnengaan,įeiti
1133,eintreten::V,binnenkomen,įžengti
1134,kommen::V,komen,ateiti
1135,ankommen::V,aankomen,ateiti
1136,zurückkommen::V,terugkomen,grį̃žti
1137,zurückkommen::V,terugkomen,sugrį̃žti
1138,bleiben::V,blijven,likti
1139,bleiben::V,blijven,pasilikti
1140,warten::V,wachten,laukti
1141,erwarten::V,verwachten,laukti
1142,suchen::V,zoeken,ieškoti
1143,finden::V,vinden,rasti
1144,finden::V,vinden,surasti
1145,versuchen::V,proberen,mėginti
1146,versuchen::V,beproeven,mėginti
1147,vorbereiten::V,voorbereiden,rengti
1148,lieben::V,houden van,myĺėti
1149,mögen::V,lusten,ḿėgti
1150,mögen::V,lusten,patikti
1151,mögen::V,houden van,ḿėgti
1152,mögen::V,houden van,patikti
1153,lachen::V,lachen,juoktis
1154,rühren::V,roeren,jaudinti
1155,rühren::V,roeren,graudinti
1156,weinen::V,huilen,verkti
1157,weinen::V,schreien,verkti
1158,schimpfen::V,kijven,bartis
1159,schimpfen::V,schelden,bartis
1160,sich ärgern::V,zich ergeren,pykti
1161,sich ärgern::V,zich ergeren,apmaudauti
1162,sich fürchten::V,bang zijn,bijoti
1163,sich fürchten::V,bang zijn,baimintis
1164,fürchten::V,vrezen,bijoti
1165,fürchten::V,vrezen,baimintis
1166,fliehen::V,vluchten,bėgti
1167,fliehen::V,vluchten,sprukti
1168,flüchten::V,ontsnappen,pabėgti
1169,flüchten::V,ontkomen,pabėgti
1170,sehen::V,zien,žiūŕėti
1171,anschauen::V,aankijken,žiūŕėti
1172,ansehen::V,aanzien,žiūrėti į
1173,ansehen::V,aanzien,pažiūrėti į
1174,ansehen::V,bekijken,žiūrėti į
1175,ansehen::V,bekijken,pažiūrėti į
1176,hören::V,horen,girdėti
1177,zuhören::V,luisteren,klausytis
1178,probieren::V,proeven,ragauti
1179,probieren::V,proeven,paragauti
1180,riechen::V,ruiken,uosti
1181,riechen::V,ruiken,užuosti
1182,fühlen::V,voelen,justi
1183,fühlen::V,voelen,jausti
1184,fühlen::V,voelen,pajusti
1185,scheinen::V,lijken,rodytis
1186,scheinen::V,lijken,atrodyti
1187,zu sehen sein::V,te zien zijn,pasirodyti
1188,vernehmen::V,vernemen,išgirsti
1189,frieren::V,het koud hebben,šalti
1190,tun::V,doen,daryti
1191,können::V,kunnen,galėti
1192,können::V,kunnen,pajėgti
1193,wollen::V,willen,norėti
1194,anfangen::V,beginnen,pradėti
1195,anfangen::V,beginnen,prasid́ėti
1196,anfangen::V,aanvangen,pradėti
1197,anfangen::V,aanvangen,prasid́ėti
1198,beenden::V,beëindigen,baigti
1199,beenden::V,beëindigen,užbaigti
1200,aufhören::V,ophouden,liautis
1201,gelingen::V,lukken,pavykti
1202,gelingen::V,lukken,pasisekti
1203,gelingen::V,gelukken,pavykti
1204,gelingen::V,gelukken,pasisekti
1205,geraten::V,uitvallen,nusisekti
1206,öffnen::V,openen,atverti
1207,öffnen::V,openen,atidaryti
1208,öffnen::V,opendoen,atverti
1209,öffnen::V,opendoen,atidaryti
1210,schließen::V,sluiten,uždaryti
1211,schließen::V,dichtdoen,uždaryti
1212,stellen::V,stellen,statyti
1213,stellen::V,stellen,pastatyti
1214,stellen::V,plaatsen,statyti
1215,stellen::V,plaatsen,pastatyti
1216,setzen::V,zetten,sodinti
1217,setzen::V,zetten,pasodinti
1218,setzen::V,plaatsen,sodinti
1219,setzen::V,plaatsen,pasodinti
1220,legen::V,leggen,dėti
1221,legen::V,leggen,pad́ėti
1222,berühren::V,aanraken,liesti
1223,berühren::V,aanraken,paliesti
1224,verbinden::V,verbinden,jungti
1225,verbinden::V,verbinden,surišti
1226,bedecken::V,bedekken,uždengti
1227,aufhängen::V,ophangen,pakarti
1228,aufhängen::V,ophangen,pakabinti
1229,anzünden::V,aansteken,padegti
1230,aufheben::V,oprapen,pakelti
1231,zurücklassen::V,achterlaten,palikti
1232,verlieren::V,verliezen,pamesti
1233,fallen lassen::V,laten vallen,atsisakyti
1234,machen::V,maken,dirbti
1235,herstellen::V,produceren,gaminti
1236,herstellen::V,voortbrengen,gaminti
1237,bauen::V,bouwen,statyti
1238,bauen::V,bouwen,pastatyti
1239,reparieren::V,repareren,taisyti
1240,reparieren::V,repareren,remontuoti
1241,reparieren::V,herstellen,taisyti
1242,reparieren::V,herstellen,remontuoti
1243,verbessern::V,verbeteren,gerinti
1244,verbessern::V,verbeteren,ištaisyti
1245,ändern::V,wijzigen,keisti
1246,ändern::V,wijzigen,pakeisti
1247,ändern::V,veranderen,keisti
1248,ändern::V,veranderen,pakeisti
1249,graben::V,graven,kasti
1250,beugen::V,buigen,lenkti
1251,beugen::V,buigen,palenkti
1252,biegen::V,buigen,lenkti
1253,biegen::V,buigen,palenkti
1254,drehen::V,draaien,sukti
1255,wenden::V,keren,kreipti
1256,wenden::V,keren,pakreipti
1257,wenden::V,wenden,kreipti
1258,wenden::V,wenden,pakreipti
1259,umdrehen::V,omdraaien,sukti
1260,umdrehen::V,omdraaien,apversti
1261,heben::V,heffen,kelti
1262,heben::V,heffen,pakelti
1263,heben::V,optillen,kelti
1264,heben::V,optillen,pakelti
1265,hochheben::V,tillen,pakelti
1266,ergreifen::V,pakken,čiupti
1267,ergreifen::V,pakken,griebti
1268,ergreifen::V,grijpen,čiupti
1269,ergreifen::V,grijpen,griebti
1270,halten::V,houden,laikyti
1271,halten::V,houden,palaikyti
1272,drücken::V,drukken,spausti
1273,schieben::V,duwen,stumti
1274,schieben::V,schuiven,stumti
1275,kratzen::V,krassen,kasyti
1276,kratzen::V,krassen,grandyti
1277,lecken::V,likken,laižyti
1278,beißen::V,bijten,kandžioti
1279,abreißen::V,afrukken,nuplėšti
1280,abreißen::V,afscheuren,nuplėšti
1281,abschneiden::V,afsnijden,atpjauti
1282,abschneiden::V,afsnijden,atkirpti
1283,binden::V,binden,rišti
1284,binden::V,binden,surišti
1285,stecken::V,steken,kišti
1286,stecken::V,steken,įkišti
1287,brechen::V,breken,lūžti
1288,brechen::V,breken,laužyti
1289,klopfen::V,kloppen,belsti
1290,klopfen::V,kloppen,barbenti
1291,hauen::V,houwen,mušti
1292,kleben::V,plakken,lipdyti
1293,kleben::V,plakken,klijuoti
1294,reiben::V,wrijven,trinti
1295,reiben::V,wrijven,tarkuoti
1296,streichen::V,smeren,tepti
1297,streichen::V,smeren,užtepti
1298,schleifen::V,slijpen,galą́sti
1299,schneiden::V,snijden,pjauti
1300,schneiden::V,snijden,kirpti
1301,rütteln::V,schudden,purtyti
1302,schütteln::V,schudden,purtyti
1303,schwenken::V,wuiven,mojuoti
1304,schwenken::V,zwaaien,mojuoti
1305,schütten::V,gieten,pilti
1306,schütten::V,gieten,berti
1307,schütten::V,storten,pilti
1308,schütten::V,storten,berti
1309,füllen::V,vullen,pildyti
1310,füllen::V,vullen,pripildyti
1311,einwickeln::V,inwikkelen,įvynioti
1312,einwickeln::V,inwikkelen,suvynioti
1313,tragen::V,dragen,nešti
1314,tragen::V,dragen,nešioti
1315,schleppen::V,slepen,vilkti
1316,ziehen::V,trekken,tempti
1317,aufbewahren::V,bewaren,laikyti
1318,werfen::V,gooien,mesti
1319,werfen::V,gooien,sviesti
1320,fangen::V,vangen,sugauti
1321,packen::V,pakken,čiupti
1322,packen::V,pakken,griebti
1323,packen::V,vastpakken,čiupti
1324,packen::V,vastpakken,griebti
1325,verstecken::V,verstoppen,slėpti
1326,verstecken::V,verstoppen,slapstyti
1327,teilen::V,delen,dalyti
1328,teilen::V,delen,padalyti
1329,schicken::V,sturen,sių̃sti
1330,schicken::V,sturen,pasių̃sti
1331,bringen::V,brengen,atnešti
1332,hinzufügen::V,toevoegen,pridėti
1333,bekommen::V,verkrijgen,gauti
1334,erhalten::V,krijgen,gauti
1335,nehmen::V,nemen,paimti
1336,wählen::V,kiezen,rinkti
1337,wählen::V,kiezen,išsirinkti
1338,wählen::V,verkiezen,rinkti
1339,wählen::V,verkiezen,išsirinkti
1340,auswählen::V,uitkiezen,išrinkti
1341,bewahren::V,bewaren,išsaugoti
1342,behindern::V,hinderen,trukdyti
1343,verderben::V,bederven,sugadinti
1344,beschädigen::V,beschadigen,žaloti
1345,beschädigen::V,beschadigen,gadinti
1346,zerbrechen::V,breken,sukulti
1347,zerbrechen::V,breken,sudaužyti
1348,zerbrechen::V,stukbreken,sukulti
1349,zerbrechen::V,stukbreken,sudaužyti
1350,zerreißen::V,scheuren,perplėšti
1351,zerreißen::V,scheuren,suplėšyti
1352,zerreißen::V,verscheuren,perplėšti
1353,zerreißen::V,verscheuren,suplėšyti
1354,zerstören::V,vernielen,suardyti
1355,zerstören::V,vernielen,sugriauti
1356,verbrennen::V,branden,deginti
1357,verbrennen::V,branden,sudeginti
1358,verbrennen::V,verbranden,deginti
1359,verbrennen::V,verbranden,sudeginti
1360,geben::V,geven,duoti
1361,geben::V,geven,paduoti
1362,reichen::V,reiken,paduoti
1363,reichen::V,aanreiken,paduoti
1364,schenken::V,schenken,dovanoti
1365,versprechen::V,beloven,žadėti
1366,versprechen::V,beloven,pažadėti
1367,wünschen::V,wensen,norėti
1368,wünschen::V,wensen,linḱėti
1369,loben::V,loven,girti
1370,loben::V,loven,pagirti
1371,loben::V,prijzen,girti
1372,loben::V,prijzen,pagirti
1373,küssen::V,kussen,bučiuoti
1374,wiegen::V,wiegen,supti
1375,zudecken::V,toedekken,užkloti
1376,zudecken::V,toedekken,uždengti
1377,wecken::V,wekken,žadinti
1378,zeigen::V,tonen,rodyti
1379,zeigen::V,wijzen,rodyti
1380,führen::V,voeren,vesti
1381,führen::V,voeren,vadovauti
1382,lehren::V,leren,mokyti
1383,lehren::V,leren,išmokyti
1384,unterrichten::V,onderwijzen,dėstyti
1385,aufziehen::V,grootbrengen,išauginti
1386,leiten::V,leiden,valdyti
1387,leiten::V,leiden,vadovauti
1388,antreiben::V,aandrijven,uiti
1389,antreiben::V,aandrijven,raginti
1390,antreiben::V,aandrijven,skubinti
1391,lassen::V,laten,paliepti
1392,einladen::V,uitnodigen,kviesti
1393,einladen::V,uitnodigen,pakviesti
1394,vereinigen::V,verenigen,sujungti
1395,vereinigen::V,verenigen,suvienyti
1396,besuchen::V,bezoeken,lankyti
1397,besuchen::V,bezoeken,aplankyti
1398,treffen::V,treffen,sutikti
1399,treffen::V,treffen,pasitikti
1400,treffen::V,ontmoeten,sutikti
1401,treffen::V,ontmoeten,pasitikti
1402,sich versammeln::V,zich verzamelen,susirinkti
1403,spielen::V,spelen,groti
1404,spielen::V,spelen,žaisti
1405,singen::V,zingen,dainuoti
1406,tanzen::V,dansen,šokti
1407,sich trennen::V,van elkaar gaan,skirtis
1408,sich trennen::V,van elkaar gaan,išsiskirti
1409,verlassen::V,verlaten,palikti
1410,retten::V,redden,gelbėti
1411,bewachen::V,bewaken,sergėti
1412,schützen::V,beschermen,ginti
1413,schützen::V,beschermen,apginti
1414,verteidigen::V,verdedigen,ginti
1415,verteidigen::V,verdedigen,apginti
1416,sich schlagen::V,knokken,muštis
1417,schießen::V,schieten,šauti
1418,schießen::V,schieten,šaudyti
1419,siegen::V,overwinnen,nugalėti
1420,ärgern::V,ergeren,pykinti
1421,schlagen::V,slaan,mušti
1422,schlagen::V,slaan,smogti
1423,schlagen::V,slaan,trenkti
1424,treten::V,trappen,mygti
1425,treten::V,schoppen,mygti
1426,stechen::V,steken,gelti
1427,stechen::V,steken,smeigti
1428,stechen::V,prikken,gelti
1429,stechen::V,prikken,smeigti
1430,stoßen::V,stoten,stumti
1431,stoßen::V,stoten,pastumti
1432,stehlen::V,stelen,vogti
1433,stören::V,storen,trikdyti
1434,stören::V,verstoren,trikdyti
1435,belästigen::V,lastig vallen,apsunkinti
1436,verbergen::V,verbergen,slėpti
1437,verbergen::V,verbergen,paslėpti
1438,täuschen::V,misleiden,klaidinti
1439,betrügen::V,bedriegen,apgauti
1440,töten::V,doden,žudyti
1441,töten::V,doden,nužudyti
1442,wohnen::V,wonen,gyventi
1443,arbeiten::V,werken,dirbti
1444,arbeiten::V,werken,triūsti
1445,sammeln::V,inzamelen,rinkti
1446,sammeln::V,verzamelen,rinkti
1447,pflücken::V,plukken,skinti
1448,pflücken::V,plukken,raškyti
1449,jagen::V,jagen,medžioti
1450,fischen::V,vissen,žvejoti
1451,fassen::V,vangen,sučiupti
1452,hüten::V,hoeden,ganyti
1453,treiben::V,drijven,ginti
1454,anbinden::V,vastbinden,pririšti
1455,füttern::V,voeren,šerti
1456,melken::V,melken,melžti
1457,hacken::V,hakken,kapoti
1458,gießen::V,gieten,lieti
1459,gießen::V,gieten,laistyti
1460,reifen::V,rijpen,nokti
1461,reifen::V,rijpen,sirpti
1462,zubereiten::V,klaarmaken,ruošti
1463,zubereiten::V,klaarmaken,gaminti
1464,zubereiten::V,toebereiden,ruošti
1465,zubereiten::V,toebereiden,gaminti
1466,kochen::V,koken,virti
1467,kochen::V,koken,virinti
1468,backen::V,bakken,kepti
1469,braten::V,braden,kepti
1470,braten::V,braden,kepinti
1471,umrühren::V,omroeren,maišyti
1472,umrühren::V,omroeren,pamaišyti
1473,stricken::V,breien,megzti
1474,nähen::V,naaien,siūti
1475,färben::V,verven,dažyti
1476,färben::V,verven,nudažyti
1477,färben::V,kleuren,dažyti
1478,färben::V,kleuren,nudažyti
1479,reinigen::V,reinigen,valyti
1480,reinigen::V,reinigen,švarinti
1481,waschen::V,wassen,plauti
1482,waschen::V,wassen,mazgoti
1483,waschen::V,wassen,skalbti
1484,abwischen::V,afvegen,nušluostyti
1485,spülen::V,spoelen,plauti
1486,spülen::V,spoelen,skalauti
1487,spülen::V,afwassen,plauti
1488,spülen::V,afwassen,skalauti
1489,fegen::V,vegen,šluoti
1490,kehren::V,vegen,šluoti
1491,baden::V,baden,maudytis
1492,sich waschen::V,zich wassen,praustis
1493,ausziehen::V,uittrekken,numauti
1494,ausziehen::V,uittrekken,nuvilkti
1495,anziehen::V,aantrekken,mauti
1496,anziehen::V,aantrekken,apsivilkti
1497,sich anziehen::V,zich aankleden,rengtis
1498,sich anziehen::V,zich aankleden,apsirengti
1499,kämmen::V,kammen,šukuoti
1500,schmücken::V,tooien,puošti
1501,schmücken::V,tooien,dabinti
1502,schmücken::V,tooien,gražinti
1503,sagen::V,zeggen,tarti
1504,sprechen::V,spreken,kalbėti
1505,reden::V,praten,šnekėti
1506,sich unterhalten::V,zich onderhouden,kalbėtis
1507,sich unterhalten::V,zich onderhouden,šnekučiuotis
1508,fragen::V,vragen,klausti
1509,bitten::V,vragen,prašyti
1510,bitten::V,verzoeken,prašyti
1511,erzählen::V,vertellen,pasakoti
1512,mitteilen::V,meedelen,skelbti
1513,mitteilen::V,meedelen,pranešti
1514,nennen::V,noemen,vadinti
1515,nennen::V,noemen,vardyti
1516,rufen::V,roepen,šaukti
1517,rufen::V,roepen,kviesti
1518,prahlen::V,pralen,girtis
1519,übersetzen::V,vertalen,versti
1520,übersetzen::V,vertalen,išversti
1521,denken::V,denken,galvoti
1522,glauben::V,geloven,manyti
1523,glauben::V,geloven,tikėti
1524,bemerken::V,bemerken,pamatyti
1525,bemerken::V,bemerken,pastebėti
1526,erkennen::V,herkennen,pažinti
1527,erkennen::V,herkennen,atpažinti
1528,begreifen::V,begrijpen,suvokti
1529,verstehen::V,verstaan,suprasti
1530,lernen::V,leren,mokytis
1531,wissen::V,weten,žinoti
1532,sich erinnern an::V,zich herinneren aan,prisiminti
1533,vergessen::V,vergeten,užmiršti
1534,messen::V,meten,matuoti
1535,zählen::V,tellen,skaičiuoti
1536,rechnen::V,rekenen,skaičiuoti
1537,lesen::V,lezen,skaityti
1538,malen::V,schilderen,tapyti
1539,zeichnen::V,tekenen,piešti
1540,zeichnen::V,tekenen,žymėti
