,Concept_ID,hr,tt
830,bald::ADV,skoro,тиздән
831,bald::ADV,doskora,тиздән
832,dann::ADV,zatim,аннары
833,gestern::ADV,juče,кичә
834,gestern::ADV,jučer,кичә
835,einst::ADV,negda,берчак
836,einst::ADV,nekada,берчак
837,damals::ADV,tada,ул вакытта
838,damals::ADV,tada,ул чакта
839,damals::ADV,onda,ул вакытта
840,damals::ADV,onda,ул чакта
841,danach::ADV,poslije,да
842,danach::ADV,nakon toga,да
843,vorher::ADV,prije,элек
844,vorher::ADV,prije toga,элек
845,zuerst::ADV,prvo,башта
846,zuerst::ADV,najprije,башта
847,einmal::ADV,jednom,бер
848,einmal::ADV,jednom,бер мәртәбә
849,einmal::ADV,jedanput,бер
850,einmal::ADV,jedanput,бер мәртәбә
851,manchmal::ADV,katkad,кайчакта
852,manchmal::ADV,katkada,кайчакта
853,oft::ADV,često,еш
854,immer::ADV,vazda,һәркайчан
855,immer::ADV,uvijek,һәркайчан
856,niemals::ADV,nikad,hичбер вакыт
857,niemals::ADV,nikada,hичбер вакыт
858,hier::ADV,tu,монда
859,hier::ADV,tu,биредә
860,hier::ADV,ovdje,монда
861,hier::ADV,ovdje,биредә
862,hierhin::ADV,amo,монда
863,hierhin::ADV,ovamo,монда
864,von hier::ADV,odavde,моннан
865,dort::ADV,ondje,анда
866,dorthin::ADV,onamo,тегеләй
867,geradeaus::ADV,ravno,турыдан-туры
868,vorwärts::ADV,naprijed,алга
869,rückwärts::ADV,natrag,кире
870,zurück::ADV,nazad,кире
871,zurück::ADV,natrag,кире
872,unten::ADV,dolje,түбәндә
873,hinab::ADV,nizbrdo,аска
874,oben::ADV,gore,өстә
875,oben::ADV,gore,югарыда
876,hinauf::ADV,uzbrdo,өскә
877,überall::ADV,svuda,hәркайда
878,überall::ADV,svagdje,hәркайда
879,nicht::ADV,ne,түгел
880,ein wenig::ADV,malo,бераз
881,kaum::ADV,tek,көчкә
882,kaum::ADV,jedva,көчкә
883,sehr::ADV,jako,бик
884,sehr::ADV,veoma,бик
885,so::ADV,tako,алай
886,so::ADV,ovako,алай
887,noch::ADV,još,янә
888,noch::ADV,još,тагын
889,nur::ADV,samo,фәкать
890,schon::ADV,već,инде
891,wieder::ADV,opet,янә
892,wieder::ADV,opet,тагын
893,wieder::ADV,ponovo,янә
894,wieder::ADV,ponovo,тагын
895,vergebens::ADV,uzalud,юкка
896,vergebens::ADV,zabadava,юкка
897,vor::PRP,pred,алдыннан
898,vor::PRP,ispred,алдыннан
899,hinter::PRP,za,арттан
900,hinter::PRP,iza,арттан
901,unter::PRP,pod,астында
902,unter::PRP,ispod,астында
903,durch::PRP,po,аша
904,durch::PRP,kroz,аша
905,neben::PRP,kraj,тирәсендә
906,neben::PRP,pored,тирәсендә
907,neben::PRP,pokraj,тирәсендә
908,zwischen::PRP,među,арасында
909,zwischen::PRP,između,арасында
910,wegen::PRP,radi,сәбәпле
911,wegen::PRP,zbog,сәбәпле
912,dies::PRN,ovo,бу
913,das::PRN,to,ул
914,das::PRN,ono,ул
915,alles::PRN,sve,һәммә
916,ich::PRN,ja,мин
917,du::PRN,ti,син
918,er::PRN,on,ул
919,wir::PRN,mi,без
920,ihr::PRN,vi,сез
921,sie::PRN,oni,ул
922,was::FPRN,što,ни
923,was::FPRN,što,нәрсә
924,wer::FPRN,tko,кем
925,wo::FADV,gdje,кайда
926,wohin::FADV,kuda,кая
927,wohin::FADV,kamo,кая
928,wie::FADV,kako,ничек
929,warum::FADV,zašto,нигә
930,wieviel::FNUM,koliko,ничә
931,eins::NUM,jedan,бер
932,zwei::NUM,dva,ике
933,drei::NUM,tri,өч
934,vier::NUM,četiri,дүрт
935,fünf::NUM,pet,биш
936,sechs::NUM,šest,алты
937,sieben::NUM,sedam,җиде
938,acht::NUM,osam,сигез
939,neun::NUM,devet,тугыз
940,zehn::NUM,deset,ун
941,elf::NUM,jedanaest,унбер
942,zwölf::NUM,dvanaest,унике
943,zwanzig::NUM,dvadeset,егерме
944,dreißig::NUM,trideset,утыз
945,vierzig::NUM,četrdeset,кырык
946,fünfzig::NUM,pedeset,илле
947,sechzig::NUM,šezdeset,алтмыш
948,siebzig::NUM,sedamdeset,җитмеш
949,achtzig::NUM,osamdeset,сиксән
950,neunzig::NUM,devetdeset,туксан
951,hundert::NUM,sto,йөз
952,tausend::NUM,tisuća,мең
953,und::CNJ,i,вә
954,und::CNJ,te,вә
955,oder::CNJ,ili,яки
956,oder::CNJ,ili,яисә
957,stehen::V,stajati,тору
958,sitzen::V,sjediti,утыру
959,liegen::V,ležati,яту
960,hängen::V,visiti,эленү
961,werden::V,postati,булу
962,werden::V,činiti se,булу
963,passieren::V,desiti se,булу
964,passieren::V,dogoditi se,булу
965,beginnen::V,početi,башлану
966,enden::V,prestati,бетү
967,enden::V,svršiti se,бетү
968,wechseln::V,mijenjati se,үзгәртү
969,aufgehen[Sonne]::V,izići,чыгу
970,untergehen[Sonne]::V,zaći,бату
971,scheinen[Sonne]::V,sijati,яктырту
972,donnern::V,grmjeti,күкрәү
973,wehen::V,duhati,исү
974,strömen::V,strujati,агу
975,fließen::V,teći,агу
976,sich drehen::V,obrtati se,бөтерелү
977,sich drehen::V,vrtjeti se,бөтерелү
978,schwanken::V,teturati,икеләнү
979,schwanken::V,kolebati se,икеләнү
980,schwingen::V,njihati,тирбәлү
981,schwingen::V,titrati,тирбәлү
982,fallen::V,padati,егылу
983,brennen::V,gorjeti,яну
984,rauchen::V,dimiti se,төтәү
985,rauchen::V,dimiti se,төтенләү
986,regnen::V,kišiti,яву
987,regnen::V,daždjeti,яву
988,gefrieren::V,smrznuti se,кату
989,tauen::V,kopnjeti,эрү
990,tauen::V,kopnjeti,эретү
991,tauen::V,kraviti se,эрү
992,tauen::V,kraviti se,эретү
993,schmelzen::V,topiti se,эрү
994,schmelzen::V,topiti se,эретү
995,trocknen::V,sušiti se,кибү
996,sieden::V,kipjeti,ургылу
997,sieden::V,ključati,ургылу
998,faulen::V,gnjiti,черү
999,verfaulen::V,sagnjiti,черү
1000,reißen::V,otrgnuti se,өзелү
1001,versinken::V,tonuti,бату
1002,versinken::V,propasti,бату
1003,vergehen::V,prolaziti,авышу
1004,erscheinen::V,pojaviti se,пәйда булу
1005,verschwinden::V,nestati,югалу
1006,verschwinden::V,nestati,юк булу
1007,verschwinden::V,izgubiti se,югалу
1008,verschwinden::V,izgubiti se,юк булу
1009,sinken::V,trgnuti,кимү
1010,sinken::V,trgnuti,кайту
1011,sinken::V,spustiti se,кимү
1012,sinken::V,spustiti se,кайту
1013,abnehmen::V,opasti,азаю
1014,zunehmen::V,povećati se,арту
1015,zunehmen::V,povećati se,күбәю
1016,zunehmen::V,povećati se,ишәю
1017,steigen::V,uzići,үсү
1018,steigen::V,nadoći,үсү
1019,wachsen::V,rasti,үсү
1020,glänzen::V,blistati,ялкылдау
1021,glänzen::V,sjati se,ялкылдау
1022,funkeln::V,svjetlucati,ялтырау
1023,lärmen::V,bučati,шаулау
1024,lärmen::V,galamiti,шаулау
1025,läuten::V,zvoniti,шалтырату
1026,klingeln::V,zvoniti,шалтырату
1027,klirren::V,zvečati,чылтырау
1028,brausen::V,hujati,давыллау
1029,brausen::V,hujati,дулау
1030,rauschen::V,šumiti,кыштырдау
1031,rauschen::V,šuškati,кыштырдау
1032,klingen::V,zvučati,ишетелү
1033,bellen::V,lajati,өрү
1034,heulen::V,zavijati,улау
1035,blasen::V,puhati,өрү
1036,pfeifen::V,fućkati,сызгырту
1037,schreien::V,vikati,кычкыру
1038,schreien::V,kričati,кычкыру
1039,stöhnen::V,stenjati,ыңгырашу
1040,zittern::V,drhtati,калтырау
1041,zittern::V,drhtati,калтырану
1042,zittern::V,trepetati,калтырау
1043,zittern::V,trepetati,калтырану
1044,leben::V,živjeti,яшәү
1045,leben::V,živjeti,гомер итү
1046,geboren werden::V,roditi se,туу
1047,atmen::V,disati,сулау
1048,trinken::V,piti,эчү
1049,essen::V,jesti,ашау
1050,schlucken::V,gutati,йоту
1051,müde werden::V,umoriti se,ялыгу
1052,müde werden::V,umoriti se,йөгенү
1053,einschlafen::V,usnuti,йокыга китү
1054,einschlafen::V,zaspati,йокыга китү
1055,schlafen::V,spati,йоклау
1056,aufwachen::V,probuditi se,уяну
1057,aufstehen::V,ustati,тору
1058,sich erholen::V,odmoriti se,ял алу
1059,sich erholen::V,odmoriti se,истирахәт итү
1060,krank werden::V,oboljeti se,чирләү
1061,krank werden::V,razboljeti se,чирләү
1062,krank sein::V,bolovati,чирләү
1063,schmerzen::V,boljeti,авырту
1064,husten::V,kašljati,ютәлләү
1065,genesen::V,ozdraviti,савыгу
1066,genesen::V,ozdraviti,сәламәтләнү
1067,genesen::V,oporaviti se,савыгу
1068,genesen::V,oporaviti se,сәламәтләнү
1069,sterben::V,umrijeti,үлү
1070,sterben::V,umrijeti,дөнья кую
1071,sterben::V,umrijeti,вафат булу
1072,umkommen::V,skapati,үлү
1073,sich bewegen::V,gibati se,йөрү
1074,sich bewegen::V,kretati se,йөрү
1075,sich rühren::V,maknuti se,кыймылдау
1076,sich erheben::V,dići se,басу
1077,sich setzen::V,sjesti,утыру
1078,hinfallen::V,pasti,егылу
1079,laufen::V,hodati,җәяүләү
1080,schreiten::V,stupati,атлау
1081,spazierengehen::V,šetati se,йөрү
1082,spazierengehen::V,šetati se,йөргенү
1083,eilen::V,hitati,ашыгу
1084,sich beeilen::V,požuriti se,ашыгу
1085,sich beeilen::V,požuriti se,кызулау
1086,sausen::V,juriti,җилдерү
1087,rennen::V,trčati,йөгерү
1088,springen::V,skakati,сикерү
1089,klettern::V,popeti se,үрмәләү
1090,klettern::V,penjati se,үрмәләү
1091,schaukeln::V,ljuljati se,атыну
1092,kriechen::V,puzati,шуышу
1093,kriechen::V,puzati,үрмәләү
1094,kriechen::V,gmizati,шуышу
1095,kriechen::V,gmizati,үрмәләү
1096,schwimmen::V,plivati,йөзү
1097,tauchen::V,roniti,чуму
1098,tauchen::V,gnjuriti,чуму
1099,rudern::V,veslati,ишү
1100,fahren::V,voziti se,бару
1101,fliegen::V,letjeti,очу
1102,fliegen::V,lijetati,очу
1103,gehen::V,ići,йөрү
1104,weggehen::V,otići,китү
1105,abfahren::V,krenuti,кузгалу
1106,abfahren::V,otputovati,кузгалу
1107,anhalten::V,stati,тукталу
1108,anhalten::V,zaustaviti,тукталу
1109,hineingehen::V,ulaziti,инү
1110,eintreten::V,ući,инү
1111,kommen::V,doći,килү
1112,ankommen::V,stići,бару
1113,zurückkommen::V,vratiti se,кире кайту
1114,zurückkommen::V,povratiti se,кире кайту
1115,bleiben::V,ostati,калу
1116,warten::V,čekati,көтү
1117,erwarten::V,očekivati,көтү
1118,suchen::V,tražiti,эзләү
1119,finden::V,naći,табу
1120,versuchen::V,pokušati,маташу
1121,vorbereiten::V,spremiti,хәзерләү
1122,vorbereiten::V,pripremiti,хәзерләү
1123,lieben::V,voljeti,сөю
1124,lieben::V,voljeti,ярату
1125,mögen::V,voljeti,өнәү
1126,lachen::V,smijati se,көлү
1127,rühren::V,taknuti,дулкынландыру
1128,weinen::V,plakati,елау
1129,schimpfen::V,psovati,сүгү
1130,schimpfen::V,psovati,сүгенү
1131,sich ärgern::V,ljutiti se,ачулану
1132,sich fürchten::V,bojati se,курку
1133,fürchten::V,bojati se,калтырау
1134,fürchten::V,bojati se,калтырану
1135,fliehen::V,pobjeći,арка бирү
1136,flüchten::V,utjeći,качу
1137,sehen::V,vidjeti,күрү
1138,anschauen::V,ogledati,карау
1139,ansehen::V,gledati,карау
1140,ansehen::V,gledati,күзәтү
1141,hören::V,čuti,ишетү
1142,zuhören::V,slušati,тыңлау
1143,probieren::V,probati,тату
1144,riechen::V,osjećati miris,иснәү
1145,fühlen::V,osjećati,тою
1146,fühlen::V,osjećati,сизү
1147,scheinen::V,činiti se,күренү
1148,zu sehen sein::V,biti vidljiv,күренү
1149,vernehmen::V,saznati,ишетү
1150,frieren::V,zima je,өшү
1151,frieren::V,zima je,күшегү
1152,tun::V,raditi,итү
1153,können::V,moći,алу
1154,wollen::V,htjeti,теләү
1155,anfangen::V,početi,керешү
1156,beenden::V,svršiti,бетерү
1157,beenden::V,svršiti,тәмамлау
1158,beenden::V,dovršiti,бетерү
1159,beenden::V,dovršiti,тәмамлау
1160,aufhören::V,prestati,бетү
1161,gelingen::V,uspjeti,уңу
1162,geraten::V,desiti se,сабышу
1163,öffnen::V,otvoriti,ачу
1164,schließen::V,zatvoriti,ябу
1165,stellen::V,metnuti,кую
1166,stellen::V,postaviti,кую
1167,setzen::V,posaditi,утырту
1168,legen::V,polagati,яткыру
1169,berühren::V,doticati,тию
1170,berühren::V,dodirivati,тию
1171,verbinden::V,spojiti,ялгау
1172,verbinden::V,zavezati,ялгау
1173,bedecken::V,pokriti,өрту
1174,bedecken::V,pokriti,каплау
1175,bedecken::V,pokriti,томалау
1176,aufhängen::V,objesiti,асу
1177,anzünden::V,upaliti,кабызу
1178,anzünden::V,zapaliti,кабызу
1179,aufheben::V,podići,күтәрү
1180,aufheben::V,podignuti,күтәрү
1181,zurücklassen::V,ostaviti,калдыру
1182,zurücklassen::V,pustiti natrag,калдыру
1183,verlieren::V,izgubiti,югалту
1184,fallen lassen::V,ispustiti,төшерү
1185,machen::V,uraditi,ясау
1186,machen::V,uraditi,эшләү
1187,machen::V,načiniti,ясау
1188,machen::V,načiniti,эшләү
1189,machen::V,napraviti,ясау
1190,machen::V,napraviti,эшләү
1191,herstellen::V,proizvesti,ясау
1192,bauen::V,graditi,кору
1193,reparieren::V,popraviti,төзәтү
1194,verbessern::V,poboljšati,яхшырту
1195,ändern::V,promijeniti,үзгәртү
1196,graben::V,kopati,казу
1197,graben::V,kopkati,казу
1198,beugen::V,saviti,ию
1199,biegen::V,saviti,бөгү
1200,biegen::V,sagnuti,бөгү
1201,drehen::V,vrtjeti,бору
1202,drehen::V,vrtjeti,бөтерү
1203,wenden::V,obrnuti,бору
1204,umdrehen::V,okrenuti,түнтәрү
1205,umdrehen::V,prevŕnuti,түнтәрү
1206,heben::V,dizati,күтәрү
1207,hochheben::V,dignuti,күтәрү
1208,ergreifen::V,uhvatiti,эләктерү
1209,ergreifen::V,prihvatiti,эләктерү
1210,halten::V,držati,тоту
1211,drücken::V,pritiskivati,кысу
1212,schieben::V,gurati,кузгату
1213,kratzen::V,česati,тырнау
1214,kratzen::V,grepsti,тырнау
1215,lecken::V,lizati,ялау
1216,beißen::V,ujesti,тешләү
1217,beißen::V,gristi,тешләү
1218,abreißen::V,otkinuti,өзү
1219,abschneiden::V,odrezati,кыю
1220,abschneiden::V,odrezati,кисү
1221,binden::V,vezati,бәйләү
1222,stecken::V,turiti,төртү
1223,stecken::V,turiti,тыгу
1224,brechen::V,slomiti,сындыру
1225,klopfen::V,lupati,шаку
1226,klopfen::V,lupati,шакылдау
1227,klopfen::V,kucati,шаку
1228,klopfen::V,kucati,шакылдау
1229,hauen::V,tući,кыйнау
1230,hauen::V,udarati,кыйнау
1231,kleben::V,lijepiti,ябыштыру
1232,reiben::V,trti,ышку
1233,streichen::V,namazati,ягу
1234,schleifen::V,brusiti,кайрау
1235,schneiden::V,rezati,кисү
1236,rütteln::V,drmati,селкетү
1237,schütteln::V,tresti,селкетү
1238,schwenken::V,mahati,болгау
1239,schütten::V,sipati,кою
1240,schütten::V,lijevati,кою
1241,füllen::V,napuniti,тутыру
1242,einwickeln::V,umotati,төрү
1243,einwickeln::V,zamotati,төрү
1244,tragen::V,nositi,ташу
1245,schleppen::V,tegliti,сөйрәү
1246,schleppen::V,tegliti,өстерәү
1247,ziehen::V,vući,тарту
1248,aufbewahren::V,čuvati,саклау
1249,werfen::V,bacati,ыргыту
1250,fangen::V,loviti,тоту
1251,fangen::V,hvatati,тоту
1252,packen::V,ščepati,эләктерү
1253,packen::V,zgrabiti,эләктерү
1254,verstecken::V,sakriti,яшерү
1255,teilen::V,podijeliti,бүлү
1256,schicken::V,slati,җибәрү
1257,bringen::V,donijeti,китерү
1258,hinzufügen::V,dodati,өстәү
1259,hinzufügen::V,pridati,өстәү
1260,bekommen::V,dobiti,алу
1261,erhalten::V,primiti,алу
1262,nehmen::V,uzeti,алу
1263,wählen::V,izabrati,сайлау
1264,auswählen::V,odabrati,сайлау
1265,bewahren::V,sačuvati,саклау
1266,behindern::V,smetati,комачаулау
1267,verderben::V,pokvariti,бозу
1268,beschädigen::V,oštetiti,бозу
1269,zerbrechen::V,razbiti,вату
1270,zerbrechen::V,prelomiti,вату
1271,zerreißen::V,poderati,өзү
1272,zerreißen::V,poderati,ерту
1273,zerreißen::V,rastrgnuti,өзү
1274,zerreißen::V,rastrgnuti,ерту
1275,zerstören::V,razoriti,җимерү
1276,zerstören::V,razrušiti,җимерү
1277,verbrennen::V,spaliti,яндыру
1278,verbrennen::V,spaliti,көйдерү
1279,verbrennen::V,sagorjeti,яндыру
1280,verbrennen::V,sagorjeti,көйдерү
1281,geben::V,dati,бирү
1282,reichen::V,pružiti,тапшыру
1283,schenken::V,darivati,бүләкләү
1284,versprechen::V,obećati,вәгъдә бирү
1285,wünschen::V,željeti,котлау
1286,loben::V,hvaliti,мактау
1287,küssen::V,ljubiti,үбү
1288,wiegen::V,njihati,тирбәтү
1289,wiegen::V,ljuljati,тирбәтү
1290,zudecken::V,pokriti,ябу
1291,zudecken::V,pokriti,бөркәү
1292,wecken::V,probuditi,уяту
1293,zeigen::V,pokazati,күрсәтү
1294,führen::V,voditi,йөртү
1295,lehren::V,učiti,өйрәтү
1296,unterrichten::V,poučiti,укыту
1297,aufziehen::V,uzgajati,асрау
1298,leiten::V,upravljati,җитәкләү
1299,antreiben::V,natjeravati,куалау
1300,antreiben::V,natjeravati,әйдәләү
1301,antreiben::V,natjeravati,ашыктыру
1302,lassen::V,dati,мәҗбүр итү
1303,einladen::V,pozvati,чакыру
1304,vereinigen::V,ujediniti,берләштерү
1305,besuchen::V,posjetiti,керешү
1306,treffen::V,sresti,очрату
1307,sich versammeln::V,okupiti se,җыелышу
1308,spielen::V,igrati se,уйнау
1309,singen::V,pjevati,җырлау
1310,tanzen::V,plesati,бию
1311,sich trennen::V,razići se,аерылу
1312,sich trennen::V,razići se,ташлашу
1313,verlassen::V,ostaviti,ташлау
1314,verlassen::V,ostaviti,калдыру
1315,verlassen::V,napustiti,ташлау
1316,verlassen::V,napustiti,калдыру
1317,retten::V,spasiti,коткару
1318,bewachen::V,čuvati,каравыллау
1319,bewachen::V,stražariti,каравыллау
1320,schützen::V,čuvati,ышыклау
1321,verteidigen::V,obraniti,яклау
1322,verteidigen::V,obraniti,саклау
1323,sich schlagen::V,biti se,сугышу
1324,sich schlagen::V,udariti se,сугышу
1325,schießen::V,pucati,ату
1326,schießen::V,strijeljati,ату
1327,siegen::V,pobijediti,җиңү
1328,ärgern::V,ljutiti,ачуландыру
1329,schlagen::V,biti,ору
1330,schlagen::V,biti,бәрү
1331,schlagen::V,biti,тукмау
1332,schlagen::V,udariti,ору
1333,schlagen::V,udariti,бәрү
1334,schlagen::V,udariti,тукмау
1335,treten::V,šutnuti,тибү
1336,stechen::V,ubosti,кадау
1337,stoßen::V,gurnuti,этү
1338,stehlen::V,ukrasti,урлау
1339,stören::V,smetati,комачаулау
1340,belästigen::V,smetati,борчу
1341,belästigen::V,smetati,билмазалау
1342,belästigen::V,dosaditi,борчу
1343,belästigen::V,dosaditi,билмазалау
1344,verbergen::V,skriti,яшерү
1345,täuschen::V,obmanuti,алдату
1346,betrügen::V,prevarati,хәрәмләшү
1347,töten::V,ubiti,үтерү
1348,wohnen::V,stanovati,яшәү
1349,arbeiten::V,raditi,эшләү
1350,sammeln::V,sabrati,туплау
1351,pflücken::V,ubrati,өзү
1352,jagen::V,loviti,аулау
1353,fischen::V,ribati,балык тоту
1354,fischen::V,loviti ribu,балык тоту
1355,fassen::V,uloviti,тоту
1356,hüten::V,pasti,көтү
1357,treiben::V,goniti,куалау
1358,anbinden::V,privezati,бәйләү
1359,füttern::V,hraniti,туйдыру
1360,melken::V,musti,саву
1361,hacken::V,sjeckati,чабу
1362,gießen::V,politi,сугару
1363,reifen::V,sazreti,җитешү
1364,zubereiten::V,prigotoviti,пешеренү
1365,kochen::V,kuhati,пешерү
1366,kochen::V,kuhati,кайнату
1367,backen::V,peći,пешерү
1368,braten::V,peći,куыру
1369,braten::V,peći,кыздыру
1370,braten::V,pržiti,куыру
1371,braten::V,pržiti,кыздыру
1372,umrühren::V,promiješati,бутау
1373,umrühren::V,promiješati,болгату
1374,stricken::V,plesti,бәйләү
1375,nähen::V,šiti,тегү
1376,färben::V,obojiti,ману
1377,reinigen::V,očistiti,чистарту
1378,reinigen::V,počistiti,чистарту
1379,waschen::V,prati,юу
1380,abwischen::V,otrti,сөртү
1381,spülen::V,isprati,чайкау
1382,spülen::V,oplakati,чайкау
1383,fegen::V,mesti,себерү
1384,fegen::V,pomesti,себерү
1385,kehren::V,mesti,себерү
1386,baden::V,kupati se,коену
1387,sich waschen::V,umiti se,юыну
1388,sich waschen::V,prati se,юыну
1389,ausziehen::V,svući,чишенү
1390,anziehen::V,obući,кию
1391,sich anziehen::V,obući se,киенү
1392,kämmen::V,češljati,тарау
1393,schmücken::V,uresiti,бизәү
1394,schmücken::V,uresiti,бизәкләү
1395,schmücken::V,nakititi,бизәү
1396,schmücken::V,nakititi,бизәкләү
1397,sagen::V,reći,дию
1398,sagen::V,reći,әйтү
1399,sagen::V,kazati,дию
1400,sagen::V,kazati,әйтү
1401,sprechen::V,govoriti,сөйләү
1402,sprechen::V,govoriti,сөйләшү
1403,reden::V,govoriti,сөйләү
1404,reden::V,besjediti,сөйләү
1405,sich unterhalten::V,razgovarati se,сөйләшү
1406,fragen::V,pitati,сорау
1407,fragen::V,pitati,сорашу
1408,bitten::V,moliti,үтенү
1409,erzählen::V,ispričati,сөйләү
1410,erzählen::V,pripovjediti,сөйләү
1411,mitteilen::V,saopćiti,белдерү
1412,nennen::V,nazvati,дию
1413,rufen::V,zvati,дәшү
1414,rufen::V,dozvati,дәшү
1415,prahlen::V,hvalisati se,мактану
1416,prahlen::V,hvalisati se,шапырыну
1417,übersetzen::V,prevesti,күчерү
1418,denken::V,misliti,уйлау
1419,glauben::V,vjerovati,инану
1420,bemerken::V,zapaziti,искәрү
1421,bemerken::V,primijetiti,искәрү
1422,erkennen::V,prepoznati,тану
1423,begreifen::V,pojmiti,аңлау
1424,begreifen::V,pojmiti,төшенү
1425,begreifen::V,shvatiti,аңлау
1426,begreifen::V,shvatiti,төшенү
1427,verstehen::V,razabrati,аңлау
1428,verstehen::V,razabrati,төшенү
1429,lernen::V,učiti se,уку
1430,lernen::V,učiti se,өйрәнү
1431,wissen::V,znati,белү
1432,sich erinnern an::V,sjetiti se,хәтерләү
1433,vergessen::V,zaboraviti,оныту
1434,messen::V,mjeriti,үлчәү
1435,zählen::V,brojiti,санау
1436,rechnen::V,računati,исәпләү
1437,lesen::V,čitati,уку
1438,malen::V,slikati,рәсем ясау
1439,malen::V,slikati,сурәт ясау
1440,malen::V,slikati,сурәтләү
1441,zeichnen::V,crtati,язу-сызу
1442,zeichnen::V,crtati,сурәт ясау
1443,schreiben::V,pisati,язу
1444,besitzen::V,imati,биләү
1445,besitzen::V,posjedovati,биләү
1446,kaufen::V,kupiti,алу
1447,verkaufen::V,prodati,сату
1448,verkaufen::V,raspačati,сату
1449,bezahlen::V,platiti,түләү
1450,zahlen::V,plaćati,түләү
1451,beherrschen::V,vladati,ия булу
1452,beherrschen::V,gospodariti,ия булу
1453,ertragen::V,trpjeti,чыдау
1454,ertragen::V,podnijeti,чыдау
1455,Gehirn::N,,ми
