,Concept_ID,mdf,ce
776,fünf::NUM,вете,пхиъ
777,sechs::NUM,кота,ялх
778,sieben::NUM,сисем,ворхӏ
779,acht::NUM,кафкса,бархӏ
780,neun::NUM,ве́йхкса,исс
781,zehn::NUM,кемонь,итт
782,elf::NUM,кефкие,цхьайтта
783,zwölf::NUM,кемгафтува,шийтта
784,zwanzig::NUM,комсь,ткъа
785,dreißig::NUM,колмогемонь,ткъе итт
786,vierzig::NUM,нильге́монь,шовзткъа
787,fünfzig::NUM,ве́дьгемонь,шовзткъе итт
788,sechzig::NUM,ко́дгемонь,кхузткъа
789,siebzig::NUM,сизьге́монь,кхузткъе итт
790,achtzig::NUM,ка́фксогемонь,дезткъа
791,neunzig::NUM,ве́йхксогемонь,дезткъе итт
792,hundert::NUM,сяда,бӏе
793,tausend::NUM,тёжянь,эзар
794,und::CNJ,и,a
795,und::CNJ,дъ,a
796,oder::CNJ,или,я
797,oder::CNJ,али,я
798,stehen::V,а́щемс стя́да,латта
799,sitzen::V,ащемс озада,хиъна ӏан
800,liegen::V,ма́дозь а́щемс,ӏилла
801,hängen::V,нюрьгомс,кхаза
802,werden::V,арамс,хила
803,werden::V,тиевомс,хила
804,passieren::V,лисэмс,хила
805,passieren::V,эвондамс,хила
806,beginnen::V,ушедомс,доло
807,enden::V,лоткамс,дӏадерза
808,wechseln::V,по́лафнемс,хийца
809,aufgehen[Sonne]::V,стямс,кхета
810,aufgehen[Sonne]::V,лисемс,кхета
811,untergehen[Sonne]::V,валгомс,чубуза
812,scheinen[Sonne]::V,ва́лдоптомс,серло яла
813,donnern::V,торамс,къекъа
814,wehen::V,уфа́мс,хьекха
815,strömen::V,шудемс,эха
816,fließen::V,шудемс,охьаэха
817,sich drehen::V,шаромс,хьийза
818,schwanken::V,якамс,леста
819,schwingen::V,люксемс,лесто
820,schwingen::V,нюрьсемс,лесто
821,fallen::V,прамс,охьакхета
822,fallen::V,прашендомс,охьакхета
823,brennen::V,паломс,дага
824,rauchen::V,качадомс,оза
825,regnen::V,пиземс,догlа догlу
826,gefrieren::V,эйндамс,гӏоро
827,gefrieren::V,кельмомс,гӏоро
828,tauen::V,соламс,даша
829,schmelzen::V,соламс,лала
830,trocknen::V,коськомс,дакъо
831,sieden::V,лакамс,кхехка
832,faulen::V,наксадомс,дахкадала
833,verfaulen::V,наксадомс,дахкадала
834,reißen::V,сязевомс,хеда
835,versinken::V,ваямс,хичудаха
836,vergehen::V,ётамс,дlаэха
837,erscheinen::V,эвондамс,схьадала
838,erscheinen::V,эвондамс,ӏоттадала
839,verschwinden::V,юма́мс,къайладала
840,sinken::V,валгомс,лахдала
841,abnehmen::V,киремс,
842,zunehmen::V,ламокстомс,лакхадала
843,zunehmen::V,рашнемс,лакхадала
844,steigen::V,кеподемс,хьаладала
845,wachsen::V,касомс,кхиа
846,glänzen::V,цинзелдомс,лепа
847,glänzen::V,цифордомс,лепа
848,funkeln::V,ци́фтордомс,къега
849,lärmen::V,жалнамс,гӏовгӏаян
850,läuten::V,гайфтемс,детта
851,klingeln::V,гайфтемс,дека
852,klirren::V,ка́нзеркшнемс,дека
853,brausen::V,жоледемс,хьаьдда даха
854,rauschen::V,вжнамс,леста
855,rauschen::V,гамнамс,леста
856,klingen::V,кайгомс,дека
857,bellen::V,ува́мс,лета
858,heulen::V,сувомс,угӏа
859,heulen::V,урнамс,угӏа
860,blasen::V,уфа́мс,хӏуп баха
861,pfeifen::V,вяшкомс,шок етта
862,schreien::V,пешкодомс,мохь бетта
863,stöhnen::V,куфцемс,узарш дан
864,zittern::V,таромс,дега
865,leben::V,эрямс,даха
866,geboren werden::V,шачемс,хила
867,atmen::V,ажнамс,садеӏа
868,trinken::V,симомс,мала
869,essen::V,ярхцамс,кхалла
870,schlucken::V,нилемс,къурдбан
871,müde werden::V,сиземс,кӏаддала
872,einschlafen::V,матодовомс,наб кхета
873,schlafen::V,удомс,вижа
874,schlafen::V,удомс,наб ян
875,schlafen::V,удомс,дижина хила
876,aufwachen::V,съргоземс,самадала
877,aufstehen::V,стямс,гӏатта
878,sich erholen::V,ваймосемс,садаӏа
879,krank werden::V,сярядькстомс,цомгуш хила
880,krank sein::V,сярядемс,цомгуш хила
881,schmerzen::V,сярядемс,лаза
882,schmerzen::V,сярядемс,ӏийжа
883,husten::V,козомс,йовхарш етта
884,genesen::V,пъ́чкамс,тадала
885,sterben::V,куломс,дала
886,umkommen::V,юма́мс,хӏаллакхила
887,sich bewegen::V,шаштомс,лела
888,sich rühren::V,сърхка́мс,меттахъхьен
889,sich erheben::V,стямс,хьалагlатта
890,sich setzen::V,озамс,хаа
891,hinfallen::V,прамс,дожа
892,hinfallen::V,прамс,охьакхета
893,hinfallen::V,сяворемс,дожа
894,hinfallen::V,сяворемс,охьакхета
895,laufen::V,якамс,вада
896,laufen::V,якамс,хьада
897,schreiten::V,молемс,болар дан
898,schreiten::V,молемс,ког баккха
899,schreiten::V,аськолямс,болар дан
900,schreiten::V,аськолямс,ког баккха
901,spazierengehen::V,якамс,доладала
902,eilen::V,эряскодомс,сихдала
903,sich beeilen::V,эряскодомс,сихдала
904,sausen::V,лиемс,
905,rennen::V,арнемс,дада
906,springen::V,комотнемс,ирхкхийсадала
907,klettern::V,ку́цемс,тӏедийла
908,schaukeln::V,нюрямс,техко
909,kriechen::V,шаштомс комада,такха
910,schwimmen::V,уемс,некадан
911,tauchen::V,юпиемс,чулелха
912,tauchen::V,чёпафнемс,чулелха
913,rudern::V,па́немс ве́неж,дига лело
914,rudern::V,па́немс ве́неж,кема лело
915,fahren::V,ардомс,хахка
916,fliegen::V,лиемс,тӏемадала
917,gehen::V,молемс,лeла
918,weggehen::V,тумс,дӏадаха
919,abfahren::V,тумс,дӏадаха
920,anhalten::V,лоткамс,саца
921,hineingehen::V,сува́мс,чудала
922,eintreten::V,сува́мс,чудала
923,kommen::V,самс,кхача
924,kommen::V,самс,дӏакхача
925,kommen::V,самс,схьакхача
926,ankommen::V,самс,кхача
927,ankommen::V,самс,схьакхача
928,ankommen::V,пачкодемс,кхача
929,ankommen::V,пачкодемс,схьакхача
930,zurückkommen::V,мърдамс,юхада
931,bleiben::V,иля́домс,диса
932,warten::V,учемс,хьежа
933,warten::V,учемс,cобар дан
934,erwarten::V,учемс,хьоьжуш ӏан
935,suchen::V,вешемс,леха
936,finden::V,мумс,каро
937,versuchen::V,варчсемс,дан хьажа
938,vorbereiten::V,анокламс,кечъян
939,lieben::V,кельгомс,деза
940,mögen::V,кельгомс,безамхила
941,lachen::V,рахамс,дела
942,lachen::V,рахсемс,дела
943,rühren::V,токамс седи,хьедан
944,weinen::V,авардемс,делха
945,schimpfen::V,сюцемс,чехо
946,sich ärgern::V,кяжиямс,оьгӏазъэха
947,sich fürchten::V,пелемс,кхера
948,fürchten::V,пелемс,кхера
949,fliehen::V,ворьгодемс,дӏадада
950,flüchten::V,ша́домс,дӏадада
951,flüchten::V,во́рьгодемс,дӏадада
952,sehen::V,няемс,ган
953,anschauen::V,ваномс,хьажа
954,anschauen::V,ваномс,хьежа
955,ansehen::V,ваномс,хьовса
956,hören::V,марямс,хаза
957,zuhören::V,ку́лхдоньомс,ладогӏа
958,probieren::V,варжамс,хьажа
959,riechen::V,никса́мс,хьожа яха
960,fühlen::V,марямс,хаадала
961,scheinen::V,ня́евомс,мотта
962,zu sehen sein::V,ня́евомс,гуш хила
963,vernehmen::V,марямс,бартхатта
964,frieren::V,паломс,гӏоро
965,frieren::V,кельмомс,гӏоро
966,tun::V,тиемс,дан
967,können::V,маштомс,дадала
968,wollen::V,-не-,тӏергӏа
969,anfangen::V,ушедомс,доло
970,beenden::V,аде́ламс,довла
971,aufhören::V,лоткамс,саца
972,gelingen::V,удалакшнемс,кадала
973,geraten::V,лисемс,хила
974,öffnen::V,панжемс,дӏаделла
975,öffnen::V,панжемс,схьаделла
976,schließen::V,сёлгомс,къовла
977,schließen::V,сёлгомс,дӏачӏагӏа
978,stellen::V,путомс,хlотто
979,setzen::V,озафнемс,дийгӏа
980,setzen::V,озавтнемс,дийгӏа
981,legen::V,путомс,охьадилла
982,berühren::V,токамс,хьедан
983,verbinden::V,сотомс,вовшахтаса
984,bedecken::V,комачамс,тилла
985,bedecken::V,комачамс,тӏетаса
986,bedecken::V,вельхтямс,тилла
987,bedecken::V,вельхтямс,тӏетаса
988,aufhängen::V,повфтамс,хьалаолла
989,anzünden::V,крьвя́стемс,лато
990,aufheben::V,кеподемс,айа
991,aufheben::V,касфтомс,айа
992,zurücklassen::V,ка́домс,дита
993,verlieren::V,юма́фтомс,дайа
994,fallen lassen::V,прафтомс,охьадожо
995,machen::V,тиемс,дан
996,herstellen::V,анокламс,дан
997,bauen::V,путомс,гӏишлоян
998,reparieren::V,петемс,тадан
999,verbessern::V,цебярьгофтомс,нисдан
1000,ändern::V,полафтомс,хийца
1001,graben::V,шу́вомс,ахка
1002,graben::V,та́ргамс,ахка
1003,beugen::V,мяндемс,сатто
1004,biegen::V,комафтомс,сатто
1005,drehen::V,шо́вамс,хьовзо
1006,drehen::V,ша́рфнемс,хьовзо
1007,wenden::V,ша́рфтомс,
1008,umdrehen::V,шарфтомс,хьовзo
1009,heben::V,ке́подемс,айа
1010,heben::V,ке́подемс,хьалаайа
1011,hochheben::V,ке́подемс,хьалаайа
1012,hochheben::V,ка́сфтомс,хьалаайа
1013,ergreifen::V,фатямс,дӏалаца
1014,halten::V,кирдемс,латто
1015,drücken::V,люпшта́мс,тӏетаӏо
1016,schieben::V,шашфтомс,татта
1017,kratzen::V,а́нгорямс,мӏараш тийса
1018,kratzen::V,киськоря́мс,мӏараш тийса
1019,lecken::V,нолсемс,мотт хьекха
1020,beißen::V,сускомс,катoха
1021,abreißen::V,сяземс,схьадаккха
1022,abschneiden::V,керомс,кхада
1023,binden::V,сотомс,дӏадехка
1024,binden::V,сотомс,вовшахтаса
1025,stecken::V,сялгомс,чудахийта
1026,brechen::V,си́ннемс,кагдан
1027,brechen::V,ка́лафтомс,кагдан
1028,klopfen::V,чакамс,детта
1029,klopfen::V,чакиемс,детта
1030,hauen::V,шавомс,етта
1031,hauen::V,пиксомс,етта
1032,kleben::V,пе́тфнемс,тӏелато
1033,reiben::V,шо́вамс,хьекхо
1034,streichen::V,вадемс,тlехьакха
1035,schleifen::V,шо́вамс,ирдан
1036,schneiden::V,керомс,ларга
1037,rütteln::V,та́рфтомс,лесто
1038,schütteln::V,шука́демс,лесто
1039,schwenken::V,яфодемс,лесто
1040,schütten::V,каямс,дотта
1041,schütten::V,нюрьхтя́мс,дотта
1042,füllen::V,пяшкодемс,дуза
1043,einwickeln::V,тапардамс,хьарчо
1044,tragen::V,кандомс,дахьа
1045,schleppen::V,ускомс,ийзо
1046,ziehen::V,ускомс,озо
1047,aufbewahren::V,ванфтомс,ӏалашдан
1048,werfen::V,ёрямс,кхосса
1049,fangen::V,кунда́мс,леца
1050,packen::V,фатямс,леца
1051,verstecken::V,кяшемс,къайладаккха
1052,teilen::V,явомс,декъа
1053,schicken::V,кучемс,дӏадахьийта
1054,bringen::V,кандомс,дан
1055,bringen::V,пачфтемс,дан
1056,hinzufügen::V,пу́томс та́га,тӏетоха
1057,hinzufügen::V,ма́ксомс та́га,тӏетоха
1058,bekommen::V,сявомс,даккха
1059,erhalten::V,сявомс,даккха
1060,nehmen::V,сявомс,схьаэца
1061,wählen::V,ко́чкамс,харжа
1062,auswählen::V,кочкамс,харжа
1063,bewahren::V,ванфтомс,lалашдан
1064,behindern::V,шорямс,новкъарло ян
1065,verderben::V,коламс,талхо
1066,verderben::V,гастямс,талхо
1067,beschädigen::V,тиендемс зиян,дохо
1068,zerbrechen::V,тапамс,дохо
1069,zerbrechen::V,тапамс,кагдан
1070,zerreißen::V,сяземс,хадо
1071,zerstören::V,ка́лафтомс,дохо
1072,zerstören::V,ка́лафтомс,кагдан
1073,verbrennen::V,пълхта́мс,даго
1074,geben::V,ма́ксомс,яла
1075,reichen::V,максомс,дӏадала
1076,reichen::V,максомс,дӏакховдо
1077,schenken::V,каземс,совгӏат дан
1078,versprechen::V,ма́ксомс вал,ваӏда дан
1079,wünschen::V,арьсемс,лаа
1080,loben::V,шна́мс,хасто
1081,küssen::V,палсемс,оба яккха
1082,wiegen::V,нюря́фтомс,тахка
1083,zudecken::V,вельхтямс,тӏетаса
1084,wecken::V,стя́фтомс,самадаккха
1085,wecken::V,съ́ргозьфтемс,самадаккха
1086,zeigen::V,няфтемс,гайта
1087,führen::V,вятемс,дига
1088,lehren::V,тонафтомс,ӏамо
1089,unterrichten::V,тонафтомс,хьеха
1090,aufziehen::V,касфтомс,кхио
1091,leiten::V,вятемс,урхалла дан
1092,antreiben::V,вятемс,сихдан
1093,lassen::V,кошардомс,-йта
1094,einladen::V,тердемс,кхайкха
1095,einladen::V,серьгядемс,кхайкха
1096,vereinigen::V,пуроптомс,цхьаьнатоха
1097,vereinigen::V,кочкамс марса,цхьаьнатоха
1098,besuchen::V,варжамс,хьажахIотта
1099,treffen::V,васьфтомс,дуьхьалкхета
1100,sich versammeln::V,кочкавомс,гулдан
1101,spielen::V,налхксемс,ловза
1102,singen::V,морамс,лакха
1103,tanzen::V,кштимс,хелхадала
1104,sich trennen::V,явомс,къаста
1105,verlassen::V,кадондомс,дита
1106,retten::V,идемс,кӏелхьардаккха
1107,retten::V,араламс,кӏелхьардаккха
1108,bewachen::V,ваномс,ха дан
1109,schützen::V,а́раламс,лардан
1110,verteidigen::V,а́раламс,лардан
1111,sich schlagen::V,тюремс,етта
1112,schießen::V,ляцемс,детта
1113,siegen::V,сяськомс,тола
1114,ärgern::V,кяжияфтомс,оьгӏаздахийта
1115,schlagen::V,токамс,тоха
1116,treten::V,тапамс,мийра тоха
1117,stechen::V,пупамс,ӏотта
1118,stechen::V,пупамс,къовзо
1119,stechen::V,сялгомс,ӏотта
1120,stechen::V,сялгомс,къовзо
1121,stoßen::V,тостядемс,татта
1122,stehlen::V,саламс,лачкъо
1123,stören::V,шорсемс,новкъарло ян
1124,belästigen::V,токсамс,сагатдан
1125,belästigen::V,аф кадомс ваймама,сагатдан
1126,verbergen::V,кяшемс,къайладаккха
1127,täuschen::V,васькафтомс,ӏexo
1128,täuschen::V,кяльготнемс,ӏexo
1129,betrügen::V,васькафнемс,ледан
1130,töten::V,шавомс,ден
1131,töten::V,аде́ламс,ден
1132,wohnen::V,эрямс,даха
1133,arbeiten::V,покодемс,къахьега
1134,sammeln::V,кочкамс,гулдан
1135,sammeln::V,пу́роптомс,гулдан
1136,pflücken::V,фатнемс,даха
1137,pflücken::V,нотфнемс,даха
1138,jagen::V,кунда́мс,талла
1139,fischen::V,калонь кунда́мс,чӏерий леца
1140,fassen::V,кунда́мс,лаца
1141,fassen::V,кунда́мс,схьалаца
1142,hüten::V,ваномс,лардан
1143,treiben::V,панемс,лахка
1144,anbinden::V,сотомс,дӏадехка
1145,füttern::V,трямс,хӏума яла
1146,füttern::V,а́ндомс,хӏума яла
1147,melken::V,потямс,оза
1148,hacken::V,лазондомс,
1149,gießen::V,валомс,хи тоха
1150,reifen::V,кенеремс,хьекъа
1151,zubereiten::V,анокламс,кечъян
1152,zubereiten::V,анокламс,кхача бан
1153,kochen::V,пидемс,кхача бан
1154,backen::V,пидемс,датта
1155,braten::V,пуштомс,кхарза
1156,umrühren::V,шорямс,кего
1157,stricken::V,кодамс,
1158,nähen::V,стамс,тега
1159,färben::V,а́рхтомс,басардан
1160,reinigen::V,ва́ткамс,цӏандан
1161,reinigen::V,а́роптомс,цӏандан
1162,waschen::V,муськомс,йила
1163,waschen::V,муськомс,йитта
1164,waschen::V,муськомс,дӏадайа
1165,abwischen::V,нардамс,дӏадайа
1166,spülen::V,оргалдомс,хи кхарза
1167,fegen::V,тяемс,нуй хьакха
1168,kehren::V,тяемс,нуй хьакха
1169,baden::V,э́шелямс,лийча
1170,sich waschen::V,штамс,юьхь йила
1171,ausziehen::V,кайсефтемс,духар дӏадаккха
1172,anziehen::V,ща́фтомс,
1173,sich anziehen::V,щамс,духа
1174,kämmen::V,се́ендемс,ехк хьакха
1175,schmücken::V,на́ряжамс,хаздан
1176,schmücken::V,ма́зоптомс,хаздан
1177,sagen::V,азомс,ала
1178,sagen::V,мярьгомс,ала
1179,sprechen::V,корхтамс,баха
1180,sprechen::V,корхтамс,мотт бийца
1181,reden::V,корхнемс,къамел дан
1182,sich unterhalten::V,корхнемс,къамел дан
1183,fragen::V,ки́зефтемс,хатта
1184,bitten::V,а́намс,деха
1185,bitten::V,ве́шемс,деха
1186,erzählen::V,а́зондомс,дийца
1187,mitteilen::V,азомс,хаам бан
1188,nennen::V,лемдемс,цӏе яккха
1189,nennen::V,путомс лем,цӏе яккха
1190,rufen::V,серьгядемс,кхайкха
1191,prahlen::V,шна́фтомс пря́,куралла ян
1192,prahlen::V,шна́фтомс пря́,дозалла дан
1193,übersetzen::V,ётафтомс,гоч дан
1194,denken::V,арьсемс,ойла ян
1195,glauben::V,кемамс,теша
1196,bemerken::V,ня́емс,ган
1197,erkennen::V,содамс,довза
1198,begreifen::V,сатомс,кхета
1199,verstehen::V,шарьхкодемс,кхета
1200,lernen::V,тонафнемс,деша
1201,wissen::V,со́дамс,хаа
1202,sich erinnern an::V,лятфтамс,дагадан
1203,vergessen::V,юкстамс,дицдала
1204,messen::V,ункснемс,дуста
1205,zählen::V,лу́вомс,дагардан
1206,zählen::V,а́рьсемс,дагардан
1207,rechnen::V,лувомс,лара
1208,lesen::V,лувомс,еша
1209,lesen::V,морафтомс,еша
1210,malen::V,рисова́ндамс,сурт дилла
1211,zeichnen::V,рисова́ндамс,сурт дилла
1212,schreiben::V,сёрмадомс,яздан
1213,besitzen::V,улемс азоркс,доладан
1214,kaufen::V,рамамс,эца
1215,verkaufen::V,мимс,дохка
1216,bezahlen::V,пандомс,мах бала
1217,zahlen::V,па́ндомс,мах бала
1218,beherrschen::V,азорондамс,собаре хила
1219,ertragen::V,кирдемс,лан
1220,ertragen::V,кирдемс,сатоха
1221,ertragen::V,кирдемс,садетта
1222,Netz::N,,бой
