,Concept_ID,kv,eu
802,oft::ADV,-лы-,askotan
803,immer::ADV,быдпыр,beti
804,immer::ADV,быдпырся,beti
805,niemals::ADV,некӧр,inoiz ez
806,niemals::ADV,некӧр,sekula ez
807,hier::ADV,татӧн,hemen
808,hierhin::ADV,татчӧ,hona
809,von hier::ADV,тасянь,hemendik
810,von hier::ADV,тасянь,honetatik
811,dort::ADV,сэтӧн,han
812,dorthin::ADV,сэтчин,hara
813,geradeaus::ADV,веськыта,artez
814,vorwärts::ADV,одзӧ,aurrera
815,rückwärts::ADV,бӧр,atzera
816,rückwärts::ADV,бӧр,atzerantz
817,zurück::ADV,бӧр,atzera
818,unten::ADV,увтын,behean
819,hinab::ADV,увтас,behera
820,hinab::ADV,увтас,beherantz
821,oben::ADV,вевдӧрас,goian
822,hinauf::ADV,вывлань,gora
823,hinauf::ADV,вывлань,gorantz
824,hinauf::ADV,вывланьӧ,gora
825,hinauf::ADV,вывланьӧ,gorantz
826,überall::ADV,быдлан,edonon
827,nicht::ADV,ог,ez
828,ein wenig::ADV,-ышт,apur bat
829,ein wenig::ADV,-ышт,pixka bat
830,ein wenig::ADV,невна,apur bat
831,ein wenig::ADV,невна,pixka bat
832,kaum::ADV,ӧдва,ozta
833,kaum::ADV,ӧдва,nekez
834,sehr::ADV,вывтi,oso
835,so::ADV,сiдз,hala
836,so::ADV,сiдз,honela
837,noch::ADV,эшӧ,oraindik
838,nur::ADV,только,bakarrik
839,schon::ADV,ни,ja
840,schon::ADV,ни,jada
841,wieder::ADV,бӧра,berriro
842,vergebens::ADV,весись,alferrik
843,vor::PRP,одзас,aurrean
844,hinter::PRP,бӧрӧ,ostean
845,hinter::PRP,бӧрӧ,gibelean
846,unter::PRP,увтын,pean
847,unter::PRP,увтын,azpian
848,durch::PRP,пыр,zehar
849,neben::PRP,бокам,ondoan
850,neben::PRP,бокам,aldamenean
851,neben::PRP,боксиным,ondoan
852,neben::PRP,боксиным,aldamenean
853,zwischen::PRP,коласас,artean
854,wegen::PRP,понда,-gatik
855,dies::PRN,эта,hau
856,das::PRN,сiя,hura
857,alles::PRN,быдӧс,dena
858,ich::PRN,ме,ni
859,du::PRN,тэ,zu
860,er::PRN,сiя,bera
861,wir::PRN,мийӧ,gu
862,ihr::PRN,ті,zuek
863,sie::PRN,нія,berak
864,was::FPRN,мый,zer
865,wer::FPRN,кин,nor
866,wo::FADV,кытӧн,non
867,wohin::FADV,кытчӧ,nora
868,wie::FADV,дзик,nola
869,wie::FADV,дзик,zelan
870,warum::FADV,мыля,zeren
871,warum::FADV,мыля,zergatik
872,warum::FADV,мыйсянь,zeren
873,warum::FADV,мыйсянь,zergatik
874,wieviel::FNUM,мымда,zenbat
875,eins::NUM,ӧт,bat
876,zwei::NUM,кык,bi
877,zwei::NUM,кык,biga
878,drei::NUM,куим,hiru
879,vier::NUM,нёль,lau
880,fünf::NUM,вит,bost
881,sechs::NUM,квать,sei
882,sieben::NUM,сизим,zazpi
883,acht::NUM,кыкьямыс,zortzi
884,neun::NUM,ӧкмыс,bederatzi
885,zehn::NUM,дас,hamar
886,elf::NUM,дасотік,hamaika
887,zwölf::NUM,даскык,hamabi
888,zwanzig::NUM,кыкдас,hogei
889,dreißig::NUM,куимдас,hogeita hamar
890,vierzig::NUM,нёльдас,berrogei
891,fünfzig::NUM,витдас,berrogeita hamar
892,sechzig::NUM,кватьдас,hirurogei
893,siebzig::NUM,сизимдас,hirurogeita hamar
894,achtzig::NUM,кыкьямысдас,laurogei
895,neunzig::NUM,ӧкмысдас,laurogeita hamar
896,hundert::NUM,сто,ehun
897,tausend::NUM,тысяча,mila
898,und::CNJ,и,eta
899,und::CNJ,да,eta
900,oder::CNJ,или,edo
901,stehen::V,сулавны,zutik egon
902,sitzen::V,пукавны,eserita egon
903,liegen::V,куйлыны,etzan
904,hängen::V,ӧшавны,eskegita egon
905,hängen::V,ӧшавны,zintzilik egon
906,werden::V,лоны,bihurtu
907,werden::V,лоны,bilakatu
908,passieren::V,аркмыны,pasatu
909,passieren::V,аркмыны,gertatu
910,beginnen::V,петны,hasi
911,enden::V,-сь,bukatu
912,enden::V,бырны,bukatu
913,wechseln::V,вежсьыны,aldatu
914,aufgehen[Sonne]::V,петавны,ilki
915,aufgehen[Sonne]::V,петавны,sortu
916,untergehen[Sonne]::V,пуксьыны,sartu
917,scheinen[Sonne]::V,югьявны,eguzkia egon
918,donnern::V,гымавны,trumoia jo
919,wehen::V,пӧлявны,haizea ibili
920,strömen::V,киссьыны,zorrotadaka isuri
921,fließen::V,визывтны,isuri
922,sich drehen::V,бергавны,biratu
923,schwanken::V,кӧвьясьны,zabuka ibili
924,schwingen::V,дюттясьны,kulunkatu
925,fallen::V,усьны,erori
926,brennen::V,сотчыны,sutan egon
927,rauchen::V,тшынасьны,kea bota
928,regnen::V,зэрны,euria ari izan
929,gefrieren::V,гегдыны,izoztu
930,gefrieren::V,гегдыны,hormatu
931,tauen::V,сывны,gesaldu
932,schmelzen::V,сывны,urtu
933,trocknen::V,косьмыны,idortu
934,trocknen::V,косьмыны,lehortu
935,sieden::V,пизьны,irakin
936,faulen::V,нёльзьыны,hirotu
937,faulen::V,нёльзьыны,usteldu
938,verfaulen::V,тӧрмыны,hirotu
939,verfaulen::V,тӧрмыны,usteldu
940,verfaulen::V,сiсьмыны,hirotu
941,verfaulen::V,сiсьмыны,usteldu
942,reißen::V,косясьны,eten
943,reißen::V,косясьны,tarrat egin
944,versinken::V,вӧйны,urperatu
945,vergehen::V,мунны,iragan
946,erscheinen::V,мыччисьны,agertu
947,verschwinden::V,ӧшны,desagertu
948,sinken::V,ямны,beheititu
949,abnehmen::V,ямны,gutxitu
950,abnehmen::V,ямны,beheratu
951,zunehmen::V,паськавны,gora egin
952,steigen::V,лэбтiсьны,igo
953,wachsen::V,быдмыны,hazi
954,glänzen::V,свиттявны,distiratu
955,funkeln::V,югйовтлыны,izarniatu
956,funkeln::V,югйӧв-керны,izarniatu
957,lärmen::V,чавзыны,zarata atera
958,läuten::V,диньгыны,jo
959,läuten::V,диньгыны,hots egin
960,klingeln::V,силькӧтны,txirrina jo
961,klirren::V,жольӧтны,tintin egin
962,brausen::V,гуасьны,marru egin
963,rauschen::V,кышӧтны,fir-fir egin
964,klingen::V,горавны,soinu egin
965,bellen::V,увтны,zaunkatu
966,bellen::V,вувтны,zaunkatu
967,heulen::V,уннявны,ulu egin
968,heulen::V,уннявны,uhuri egin
969,blasen::V,пӧлявны,ufa egin
970,blasen::V,пӧлявны,putz egin
971,pfeifen::V,пиксыны,txistu egin
972,schreien::V,айзыны,oihu egin
973,schreien::V,айзыны,garrasi egin
974,stöhnen::V,ойзыны,intziri egin
975,stöhnen::V,ружтыны,intziri egin
976,zittern::V,легьявны,ikara egin
977,zittern::V,легьявны,dar-dar egin
978,leben::V,овны,bizi izan
979,geboren werden::V,шогмыны,jaio
980,atmen::V,лолавны,hats egin
981,atmen::V,лолавны,arnasa egin
982,trinken::V,юны,edan
983,essen::V,сёйны,jan
984,schlucken::V,ньылавны,irentsi
985,müde werden::V,мыдзны,unatu
986,müde werden::V,мыдзны,nekatu
987,einschlafen::V,ланьтны,lokartu
988,schlafen::V,узьны,lo egin
989,aufwachen::V,саймыны,esnatu
990,aufwachen::V,саймыны,atzarri
991,aufwachen::V,пальмыны,esnatu
992,aufwachen::V,пальмыны,atzarri
993,aufstehen::V,сувтны,jaiki
994,sich erholen::V,шоччисьлыны,atseden egin
995,krank werden::V,моржитны,gaixotu
996,krank sein::V,шогавны,eri izan
997,krank sein::V,шогавны,gaixo izan
998,krank sein::V,визьӧтны,eri izan
999,krank sein::V,визьӧтны,gaixo izan
1000,schmerzen::V,висьны,min egin
1001,husten::V,кашляйтны,eztul egin
1002,genesen::V,бурдны,osatu
1003,sterben::V,кувны,hil
1004,sterben::V,кувны,zendu
1005,umkommen::V,вийсьыны,istripuz hil
1006,sich bewegen::V,локны,higitu
1007,sich bewegen::V,ветлӧтны,higitu
1008,sich rühren::V,вӧрзьӧтчыны,zirkin egin
1009,sich erheben::V,сувтны,zutitu
1010,sich erheben::V,сувтны,altxatu
1011,sich setzen::V,пуксьыны,eseri
1012,sich setzen::V,пуксьыны,jesarri
1013,hinfallen::V,пӧрласьны,erori
1014,laufen::V,мунны,ibili
1015,schreiten::V,тальччавны,oinkatu
1016,spazierengehen::V,котрасьны,paseatu
1017,spazierengehen::V,котрасьны,ostera bat egin
1018,eilen::V,тэрмасьны,lasterkatu
1019,sich beeilen::V,тэрмасьны,lehiatu
1020,sausen::V,вирдавны-котӧртны,ziztu bizian joan
1021,springen::V,чеччавны,jauzi egin
1022,klettern::V,кышасьны,igo
1023,schaukeln::V,чурликасьны,zabu egin
1024,schaukeln::V,чурликасьны,zanbulu egin
1025,kriechen::V,кыскасьны-мунны,narras egin
1026,schwimmen::V,вартчыны,igerikatu
1027,schwimmen::V,вартчыны,igeri egin
1028,tauchen::V,сунгисьны ваӧ,murgildu
1029,tauchen::V,сунгисьны ваӧ,pulunpatu
1030,rudern::V,сынны,bogatu
1031,rudern::V,сынны,arraun egin
1032,fahren::V,мунны,joan
1033,fliegen::V,лэбавны,hegaldatu
1034,fliegen::V,лэбавны,hegan egin
1035,gehen::V,мунны,joan
1036,weggehen::V,мунны,alde egin
1037,abfahren::V,иньдӧтчыны,abiatu
1038,abfahren::V,мунны,abiatu
1039,anhalten::V,сувтны,geratu
1040,anhalten::V,сувтны,gelditu
1041,hineingehen::V,пырны,sartu
1042,eintreten::V,пырны,sartu
1043,kommen::V,локны,etorri
1044,ankommen::V,локны,heldu
1045,ankommen::V,локны,iritsi
1046,zurückkommen::V,бертны,itzuli
1047,zurückkommen::V,панӧвтсьыны,itzuli
1048,bleiben::V,кольччыны,gelditu
1049,warten::V,видзчисьны,itxaron
1050,warten::V,видзчисьны,zain egon
1051,erwarten::V,видзчисьны,iguriki
1052,suchen::V,кошшыны,bilatu
1053,finden::V,адззыны,idoro
1054,finden::V,адззыны,aurkitu
1055,versuchen::V,пондыны,saiatu
1056,versuchen::V,пондыны,ahalegindu
1057,versuchen::V,пондӧтны,saiatu
1058,versuchen::V,пондӧтны,ahalegindu
1059,vorbereiten::V,лӧсьӧтны,gertatu
1060,lieben::V,милуйтны,maitatu
1061,lieben::V,милуйтны,maite izan
1062,mögen::V,радейтны,laket izan
1063,mögen::V,радейтны,atsegin izan
1064,lachen::V,серавны,irri egin
1065,lachen::V,серавны,barre egin
1066,rühren::V,сьӧлӧм вӧрзьӧтны,hunkitu
1067,weinen::V,горзыны,negar egin
1068,schimpfen::V,видчыны,erneguka ari izan
1069,sich ärgern::V,лёкавны,ernegatu
1070,sich ärgern::V,лёкавны,haserretu
1071,sich fürchten::V,повны,beldur izan
1072,fürchten::V,повны,beldur izan
1073,fliehen::V,пышшыны,ihes egin
1074,flüchten::V,пышшыны,ihes egin
1075,sehen::V,адззыны,ikusi
1076,anschauen::V,видзӧтны,begietsi
1077,ansehen::V,видзӧтны,begiratu
1078,hören::V,кывны,aditu
1079,zuhören::V,кывзыны,entzun
1080,probieren::V,пешлыны,dastatu
1081,riechen::V,дукавны,usnatu
1082,riechen::V,дукавны,usaindu
1083,fühlen::V,кывны,sentitu
1084,scheinen::V,декуйтчыны,iruditu
1085,scheinen::V,декуйтчыны,begitandu
1086,zu sehen sein::V,тыдавны,azaldu
1087,vernehmen::V,тӧдмавны,aditu
1088,frieren::V,гегдыны,hotz izan
1089,tun::V,керны,egin
1090,können::V,вермыны,ahal izan
1091,wollen::V,мӧдны,nahi izan
1092,anfangen::V,петны,hasi
1093,beenden::V,ештӧтны,bukatu
1094,beenden::V,керыштны,bukatu
1095,aufhören::V,дугдыны,utzi
1096,gelingen::V,шогмыны,lortu
1097,geraten::V,мыччисьны,heldu
1098,öffnen::V,осьтны,ireki
1099,öffnen::V,осьтны,zabaldu
1100,schließen::V,пӧднавны,itxi
1101,stellen::V,сувтӧтны,ipini
1102,setzen::V,пуксьӧтны,jesarri
1103,legen::V,пуктыны,jarri
1104,berühren::V,вӧрзьӧтны,ukitu
1105,verbinden::V,йитны,uztartu
1106,bedecken::V,вевттьыны,estali
1107,aufhängen::V,ӧшӧтны,eseki
1108,aufhängen::V,ӧшӧтны,eskegi
1109,anzünden::V,ӧзтыны,piztu
1110,aufheben::V,лэбтыны,jaso
1111,zurücklassen::V,кольны,atzean utzi
1112,verlieren::V,ӧштыны,galdu
1113,fallen lassen::V,уськӧтны,erortzen utzi
1114,machen::V,керны,egin
1115,herstellen::V,вӧчны,ekoiztu
1116,bauen::V,строитны,eraiki
1117,reparieren::V,вочны,konpondu
1118,verbessern::V,бурсьӧтны,hobetu
1119,ändern::V,вежны,mudatu
1120,graben::V,гарйыны,aitzurtu
1121,beugen::V,кусіньтны,makurtu
1122,biegen::V,чукыльтыштны,malgutu
1123,biegen::V,чукыльтыштны,makolatu
1124,drehen::V,бергӧтны,jiratu
1125,wenden::V,бергӧтны,bihurtu
1126,umdrehen::V,бергӧтны,biratu
1127,umdrehen::V,бергӧтны,alderantzikatu
1128,heben::V,лэбтыны,jaso
1129,heben::V,лэбтыны,goratu
1130,hochheben::V,лэбтыны,goratu
1131,hochheben::V,лэбтыны,altxatu
1132,ergreifen::V,кватитны,oratu
1133,halten::V,видзны,eutsi
1134,drücken::V,личкыны,sakatu
1135,schieben::V,тойлавны,bultzatu
1136,kratzen::V,шаркӧтны,hatz egin
1137,kratzen::V,шаркӧтны,hazka egin
1138,lecken::V,нювны,miaztu
1139,lecken::V,нювны,lamikatu
1140,beißen::V,йирны,hozka egin
1141,beißen::V,йирны,ausiki egin
1142,abreißen::V,орӧтны,kendu
1143,abschneiden::V,шӧрыштны,moztu
1144,abschneiden::V,шӧрыштны,pikatu
1145,abschneiden::V,вундыштны,moztu
1146,abschneiden::V,вундыштны,pikatu
1147,binden::V,гӧрдззыны,lotu
1148,binden::V,гӧрдззыны,estekatu
1149,stecken::V,мӧртны,sartu
1150,brechen::V,жугдыны,apurtu
1151,klopfen::V,зукӧтны,jo
1152,hauen::V,желльыны,jo
1153,kleben::V,лякӧтны,itsatsi
1154,reiben::V,зыртны,igurtzi
1155,streichen::V,мавтны,igurtzi
1156,schleifen::V,кыскыны,zorroztu
1157,schneiden::V,вундавны,moztu
1158,rütteln::V,шатлавны,astindu
1159,rütteln::V,шатлавны,inarrosi
1160,schütteln::V,зыбӧтны,astindu
1161,schütteln::V,зыбӧтны,inarrosi
1162,schwenken::V,ӧвтны,zabukatu
1163,schwenken::V,макайтны,zabukatu
1164,schütten::V,кисьтны,isuri
1165,füllen::V,тыртны,bete
1166,füllen::V,тырсьӧтны,bete
1167,einwickeln::V,тубны,bildu
1168,tragen::V,новйӧтны,eroan
1169,tragen::V,новйӧтны,eraman
1170,schleppen::V,кыскыны,narrastu
1171,schleppen::V,кыскыны,herrestatu
1172,ziehen::V,кыскыны,tira egin
1173,aufbewahren::V,видзны,gorde
1174,werfen::V,шентывлыны,jaurti
1175,werfen::V,шентывлыны,aurtiki
1176,fangen::V,кутны,atzeman
1177,packen::V,кутасьны,heldu
1178,packen::V,кватитны,heldu
1179,verstecken::V,дзебны,ostendu
1180,verstecken::V,дзебны,ezkutatu
1181,teilen::V,торйӧтны,zatitu
1182,schicken::V,иньдыны,bidali
1183,bringen::V,вайны,ekarri
1184,hinzufügen::V,содтыны,eratxiki
1185,hinzufügen::V,содтыны,gaineratu
1186,bekommen::V,получитны,jaso
1187,erhalten::V,получитны,jaso
1188,nehmen::V,босьтны,hartu
1189,wählen::V,бӧрйыны,hautatu
1190,wählen::V,бӧрйыны,aukeratu
1191,auswählen::V,бӧрйыны,hautatu
1192,auswählen::V,бӧрйыны,aukeratu
1193,bewahren::V,видзны,begiratu
1194,behindern::V,падтыны,oztopatu
1195,verderben::V,изводавны,hondatu
1196,beschädigen::V,паздыны,akastu
1197,zerbrechen::V,паздыны,apurtu
1198,zerreißen::V,косявны,zarratatu
1199,zerstören::V,паздыны,suntsitu
1200,verbrennen::V,сотны,erre
1201,verbrennen::V,сотны,kiskali
1202,geben::V,сетны,eman
1203,reichen::V,сетны,luzatu
1204,reichen::V,сетны,helarazi
1205,schenken::V,козьнавны,oparitu
1206,versprechen::V,кӧсйыны,agindu
1207,wünschen::V,бурсьыны,opatu
1208,wünschen::V,бурсьыны,opetsi
1209,loben::V,ошкыны,laudatu
1210,loben::V,ошкыны,goraipatu
1211,küssen::V,окавны,musu eman
1212,wiegen::V,тюттьӧтны,kulunkatu
1213,zudecken::V,вевттьыны,estali
1214,wecken::V,саймӧтны,esnatu
1215,wecken::V,саймӧтны,iratzartu
1216,zeigen::V,мыччавны,erakutsi
1217,führen::V,нуӧтны,gidatu
1218,lehren::V,велӧтны,irakatsi
1219,unterrichten::V,велӧтны,eskolak eman
1220,aufziehen::V,быдтыны,hazi
1221,leiten::V,юравны,arteztu
1222,leiten::V,веськӧтлыны,arteztu
1223,antreiben::V,тэрмӧтны,bulkatu
1224,lassen::V,-ӧтыны,-arazi
1225,einladen::V,корны,gonbidatu
1226,vereinigen::V,ӧтувтны,batu
1227,vereinigen::V,ӧтувтны,bateratu
1228,vereinigen::V,ӧтлаавны,batu
1229,vereinigen::V,ӧтлаавны,bateratu
1230,besuchen::V,пыравлыны,ikustatu
1231,treffen::V,пантавны,topatu
1232,sich versammeln::V,ӧксьыны,bildu
1233,spielen::V,орсны,jolastu
1234,singen::V,сьывны,abestu
1235,singen::V,сьывны,kantatu
1236,tanzen::V,йӧктыны,dantzatu
1237,tanzen::V,йӧктыны,dantzan egin
1238,sich trennen::V,торьясьны,banandu
1239,verlassen::V,кольны,utzietsi
1240,retten::V,мынтны,salbatu
1241,retten::V,мынтны,gaizkatu
1242,bewachen::V,смекайтны,jagon
1243,bewachen::V,смекайтны,zaindu
1244,schützen::V,дорйыны,babestu
1245,schützen::V,дорйыны,gerizatu
1246,verteidigen::V,дорйыны,aldeztu
1247,sich schlagen::V,тышкасьны,elkar jo
1248,sich schlagen::V,тышкасьны,elkar borrokatu
1249,schießen::V,лыйны,tiro egin
1250,siegen::V,вермыны,irabazi
1251,ärgern::V,лӧгӧтны,ernegatu
1252,ärgern::V,лӧгӧтны,haserretu
1253,schlagen::V,базнитны,jo
1254,schlagen::V,базнитны,erauntsi
1255,treten::V,чужьявны,zapaldu
1256,treten::V,чужьявны,ostiaktu
1257,stechen::V,бытшкыны,sastatu
1258,stoßen::V,тапкыны,bultzatu
1259,stoßen::V,тойыштны,bultzatu
1260,stehlen::V,гусявны,ostu
1261,stehlen::V,гусявны,lapurtu
1262,stören::V,костіавны,galarazi
1263,belästigen::V,назыляйтны,gohaindu
1264,belästigen::V,назыляйтны,alamena eman
1265,verbergen::V,дзебны,ezkutatu
1266,täuschen::V,бӧбӧтны,tronpatu
1267,täuschen::V,бӧбӧтны,engainatu
1268,täuschen::V,пӧрьявны,tronpatu
1269,täuschen::V,пӧрьявны,engainatu
1270,betrügen::V,муклачитны,iruzurtu
1271,töten::V,вийны,hil
1272,töten::V,вийны,heriotza eman
1273,wohnen::V,овны,bizi izan
1274,arbeiten::V,уджавны,lan egin
1275,arbeiten::V,уджавны,behar egin
1276,sammeln::V,ӧктыны,bildu
1277,sammeln::V,ӧктыны,bildumatu
1278,pflücken::V,судзлавны,batu
1279,pflücken::V,судзлавны,bildu
1280,jagen::V,вӧравны,ehizatu
1281,fischen::V,чериавны,arrantzatu
1282,fischen::V,чериавны,arrantza egin
1283,fassen::V,кутны,harrapatu
1284,hüten::V,вердны,begiratu
1285,hüten::V,йирсьӧтны,begiratu
1286,treiben::V,вашӧтны,bultza egin
1287,anbinden::V,кӧртавны,estekatu
1288,füttern::V,вердны,bazkatu
1289,melken::V,высьтыны,jetzi
1290,melken::V,чилькӧтны,jetzi
1291,hacken::V,керавны,xehatu
1292,gießen::V,киськавны,isuri
1293,reifen::V,кисьмыны,heldu
1294,reifen::V,кисьмыны,zoritu
1295,zubereiten::V,лӧсьӧтны,prestatu
1296,kochen::V,пуны,egosi
1297,backen::V,пӧжавны,labean egin
1298,braten::V,жаритны,erregosi
1299,umrühren::V,соравны,eragin
1300,stricken::V,домавны,trikotatu
1301,stricken::V,домавны,puntu egin
1302,nähen::V,вурны,josi
1303,färben::V,краситны,tindatu
1304,reinigen::V,весӧтны,ikuzi
1305,reinigen::V,весӧтны,garbitu
1306,waschen::V,пеславны,xahutu
1307,waschen::V,пеславны,garbitu
1308,abwischen::V,чышкыны,xukatu
1309,spülen::V,гывьявны,irakutzi
1310,fegen::V,чышкыны,erraztatu
1311,kehren::V,чышкыны,isastu
1312,baden::V,купайтчыны ,bainatu
1313,baden::V,купайтчыны ,bainua hartu
1314,sich waschen::V,миссьыны,burua garbitu
1315,ausziehen::V,гыжтӧтны,erantzi
1316,ausziehen::V,пӧрччавны,erantzi
1317,anziehen::V,пасьтавны,jantzi
1318,sich anziehen::V,пасьтасьны,jantzi
1319,kämmen::V,сынавны,orraztu
1320,schmücken::V,баситны,apaindu
1321,sagen::V,висьтавны,esan
1322,sprechen::V,шуны,mintzatu
1323,sprechen::V,шуны,hitz egin
1324,reden::V,баитны,hitz egin
1325,sich unterhalten::V,сёрнитны,solastu
1326,sich unterhalten::V,сёрнитны,solas egin
1327,fragen::V,юавны,galdetu
1328,bitten::V,корны,eskatu
1329,bitten::V,корны,galdegin
1330,erzählen::V,висьтавны,edestu
1331,erzählen::V,висьтавны,kontatu
1332,mitteilen::V,висьтавны,jakinarazi
1333,nennen::V,нимтны,izena eman
1334,rufen::V,китсавны,dei egin
1335,rufen::V,корны,dei egin
1336,rufen::V,чукӧстны,dei egin
1337,prahlen::V,ошшасьны,harrokerian ibili
1338,prahlen::V,ошшасьны,ahoberokeriak esan
1339,übersetzen::V,вуджӧтны,itzuli
1340,denken::V,чайтны,pentsatu
1341,denken::V,чайтны,gogoeta egin
1342,glauben::V,веритны,sinetsi
1343,bemerken::V,казявны,ohartu
1344,bemerken::V,казявны,konturatu
1345,erkennen::V,тӧдсавны,ezagutu
1346,erkennen::V,тӧдсавны,antzeman
1347,begreifen::V,вежӧртны,ulertu
1348,verstehen::V,кывны,aditu
1349,lernen::V,велӧтчыны,ikasi
1350,wissen::V,тӧдны,jakin
1351,sich erinnern an::V,касьтывны,gogoratu
1352,sich erinnern an::V,касьтывны,gogoan izan
1353,vergessen::V,вунӧтны,ahaztu
1354,vergessen::V,вунӧтны,ahantzi
1355,messen::V,меряйтны,neurtu
1356,zählen::V,лыддьыны,zenbatu
1357,zählen::V,лыддьыны,kopuratu
1358,rechnen::V,лыддьыны,kalkulatu
1359,lesen::V,лыддьӧтны,irakurri
1360,zeichnen::V,гижмавны,marraztu
1361,schreiben::V,гижны,idatzi
1362,besitzen::V,лоны,ukan
1363,besitzen::V,лоны,eduki
1364,kaufen::V,небны,erosi
1365,verkaufen::V,вузавны,saldu
1366,bezahlen::V,вештыны,ordaindu
1367,zahlen::V,вештыны,ordaindu
1368,ertragen::V,терпитны,jasan
1369,ertragen::V,терпитны,pairatu
1370,Insel::N,,irla
1371,Insel::N,,uharte
1372,Menge::N,,kopuru
1373,Gewalt::N,,bortxa
1374,Gewalt::N,,bortizkeria
1375,Alter::N,,adin
1376,richtig::A,,zuzen
1377,wahr::A,,egiazko
1378,berühmt::A,,entzun
1379,berühmt::A,,ospetsu
1380,allein::ADV,,bakarrik
1381,rennen::V,,lasterka egin
1382,malen::V,,margotu
1383,beherrschen::V,,menpean izan
