,Concept_ID,eu,is
824,anderer::A,beste,annar
825,erster::A,lehen,fyrsti
826,erster::A,aurren,fyrsti
827,zweiter::A,bigarren,annar
828,dritter::A,hirugarren,þriðji
829,letzter::A,azken,síðasti
830,letzter::A,hondar,síðasti
831,allein::ADV,bakarrik,einn
832,allein::ADV,bakarrik,aleinn
833,auf einmal::ADV,batera,allt í einu
834,zusammen::ADV,elkarrekin,saman
835,lange::ADV,luzaro,lengi
836,plötzlich::ADV,bat-batean,skyndilega
837,sofort::ADV,berehala,strax
838,sofort::ADV,berehala,þegar í stað
839,später::ADV,gero,seinna
840,jetzt::ADV,orain,nú
841,jetzt::ADV,orain,núna
842,heute::ADV,gaur,í dag
843,morgen::ADV,bihar,á morgun
844,bald::ADV,aurki,brátt
845,bald::ADV,aurki,bráðum
846,bald::ADV,laster,brátt
847,bald::ADV,laster,bráðum
848,dann::ADV,ondoren,svo
849,dann::ADV,ondoren,síðan
850,gestern::ADV,atzo,í gær
851,einst::ADV,antzina,forðum
852,damals::ADV,orduan,þá
853,damals::ADV,orduan,á þeim tímum
854,danach::ADV,gerora,á eftir því
855,danach::ADV,ondoren,á eftir því
856,vorher::ADV,lehenago,áður
857,zuerst::ADV,aurrena,fyrst
858,zuerst::ADV,lehenbizi,fyrst
859,einmal::ADV,behin,einu sinni
860,einmal::ADV,aldi bat,einu sinni
861,manchmal::ADV,batzuetan,stundum
862,manchmal::ADV,zenbaitetan,stundum
863,oft::ADV,maiz,oft
864,oft::ADV,askotan,oft
865,immer::ADV,beti,alltaf
866,immer::ADV,beti,sífellt
867,niemals::ADV,inoiz ez,aldrei
868,niemals::ADV,sekula ez,aldrei
869,hier::ADV,hemen,hér
870,hierhin::ADV,hona,hingað
871,von hier::ADV,hemendik,héðan
872,von hier::ADV,honetatik,héðan
873,dort::ADV,han,þar
874,dort::ADV,han,þarna
875,dorthin::ADV,hara,þangað
876,geradeaus::ADV,artez,beint áfram
877,vorwärts::ADV,aurrera,áfram
878,rückwärts::ADV,atzera,aftur á bak
879,rückwärts::ADV,atzerantz,aftur á bak
880,zurück::ADV,atzera,aftur
881,zurück::ADV,atzera,til baka
882,unten::ADV,behean,niðri
883,unten::ADV,behean,fyrir neðan
884,hinab::ADV,behera,niður
885,hinab::ADV,behera,niður eftir
886,hinab::ADV,beherantz,niður
887,hinab::ADV,beherantz,niður eftir
888,oben::ADV,goian,uppi
889,hinauf::ADV,gora,upp
890,hinauf::ADV,gora,upp eftir
891,hinauf::ADV,gorantz,upp
892,hinauf::ADV,gorantz,upp eftir
893,überall::ADV,edonon,alls staðar
894,nicht::ADV,ez,ekki
895,ein wenig::ADV,apur bat,dálítið
896,ein wenig::ADV,pixka bat,dálítið
897,kaum::ADV,ozta,varla
898,kaum::ADV,ozta,tæplega
899,kaum::ADV,nekez,varla
900,kaum::ADV,nekez,tæplega
901,sehr::ADV,oso,mjög
902,so::ADV,hala,svo
903,so::ADV,hala,þannig
904,so::ADV,honela,svo
905,so::ADV,honela,þannig
906,noch::ADV,oraindik,enn
907,noch::ADV,oraindik,ennþá
908,nur::ADV,bakarrik,bara
909,nur::ADV,bakarrik,aðeins
910,schon::ADV,ja,nú þegar
911,schon::ADV,jada,nú þegar
912,wieder::ADV,berriro,aftur
913,wieder::ADV,berriro,að nýju
914,vergebens::ADV,alferrik,árangurslaust
915,vor::PRP,aurrean,fyrir
916,hinter::PRP,ostean,bak við
917,hinter::PRP,ostean,aftur fyrir
918,hinter::PRP,gibelean,bak við
919,hinter::PRP,gibelean,aftur fyrir
920,unter::PRP,pean,undir
921,unter::PRP,azpian,undir
922,durch::PRP,zehar,gegnum
923,neben::PRP,ondoan,hjá
924,neben::PRP,ondoan,við hliðina á
925,neben::PRP,aldamenean,hjá
926,neben::PRP,aldamenean,við hliðina á
927,zwischen::PRP,artean,milli
928,zwischen::PRP,artean,á milli
929,wegen::PRP,-gatik,vegna
930,dies::PRN,hau,þetta
931,das::PRN,hura,það
932,alles::PRN,dena,allt
933,ich::PRN,ni,ég
934,du::PRN,zu,þú
935,er::PRN,bera,hann
936,wir::PRN,gu,við
937,ihr::PRN,zuek,þið
938,sie::PRN,berak,þær
939,sie::PRN,berak,þeir
940,was::FPRN,zer,hvað
941,wer::FPRN,nor,hver
942,wo::FADV,non,hvar
943,wohin::FADV,nora,hvert
944,wie::FADV,nola,hvernig
945,wie::FADV,zelan,hvernig
946,warum::FADV,zeren,hvers vegna
947,warum::FADV,zergatik,hvers vegna
948,wieviel::FNUM,zenbat,hve mikill
949,eins::NUM,bat,einn
950,zwei::NUM,bi,tveir
951,zwei::NUM,biga,tveir
952,drei::NUM,hiru,þrír
953,vier::NUM,lau,fjórir
954,fünf::NUM,bost,fimm
955,sechs::NUM,sei,sex
956,sieben::NUM,zazpi,sjö
957,acht::NUM,zortzi,átta
958,neun::NUM,bederatzi,níu
959,zehn::NUM,hamar,tíu
960,elf::NUM,hamaika,ellefu
961,zwölf::NUM,hamabi,tólf
962,zwanzig::NUM,hogei,tuttugu
963,dreißig::NUM,hogeita hamar,þrjátíu
964,vierzig::NUM,berrogei,fjörutíu
965,fünfzig::NUM,berrogeita hamar,fimmtíu
966,sechzig::NUM,hirurogei,sextíu
967,siebzig::NUM,hirurogeita hamar,sjötíu
968,achtzig::NUM,laurogei,áttatíu
969,neunzig::NUM,laurogeita hamar,níutíu
970,hundert::NUM,ehun,hundrað
971,tausend::NUM,mila,þúsund
972,und::CNJ,eta,og
973,oder::CNJ,edo,eða
974,stehen::V,zutik egon,standa
975,sitzen::V,eserita egon,sitja
976,liegen::V,etzan,liggja
977,hängen::V,eskegita egon,hanga
978,hängen::V,zintzilik egon,hanga
979,werden::V,bihurtu,verða
980,werden::V,bilakatu,verða
981,passieren::V,pasatu,gerast
982,passieren::V,gertatu,gerast
983,beginnen::V,hasi,byrja
984,enden::V,bukatu,enda
985,enden::V,bukatu,lykta
986,wechseln::V,aldatu,skipta
987,aufgehen[Sonne]::V,ilki,koma upp
988,aufgehen[Sonne]::V,sortu,koma upp
989,untergehen[Sonne]::V,sartu,ganga til viðar
990,scheinen[Sonne]::V,eguzkia egon,skína
991,donnern::V,trumoia jo,þruma
992,wehen::V,haizea ibili,blása
993,strömen::V,zorrotadaka isuri,streyma
994,fließen::V,isuri,fljóta
995,sich drehen::V,biratu,snúast
996,schwanken::V,zabuka ibili,riða
997,schwanken::V,zabuka ibili,rugga
998,schwingen::V,kulunkatu,sveiflast
999,fallen::V,erori,falla
1000,brennen::V,sutan egon,brenna
1001,rauchen::V,kea bota,reykja
1002,regnen::V,euria ari izan,rigna
1003,gefrieren::V,izoztu,frjósa
1004,gefrieren::V,hormatu,frjósa
1005,tauen::V,gesaldu,þiðna
1006,schmelzen::V,urtu,bráðna
1007,trocknen::V,idortu,þorna
1008,trocknen::V,lehortu,þorna
1009,sieden::V,irakin,sjóða
1010,faulen::V,hirotu,rotna
1011,faulen::V,usteldu,rotna
1012,verfaulen::V,hirotu,rotna
1013,verfaulen::V,usteldu,rotna
1014,reißen::V,eten,rifna
1015,reißen::V,tarrat egin,rifna
1016,versinken::V,urperatu,sökkva
1017,vergehen::V,iragan,líða
1018,erscheinen::V,agertu,birtast
1019,verschwinden::V,desagertu,hverfa
1020,sinken::V,beheititu,síga
1021,abnehmen::V,gutxitu,lækka
1022,abnehmen::V,gutxitu,minnka
1023,abnehmen::V,beheratu,lækka
1024,abnehmen::V,beheratu,minnka
1025,zunehmen::V,gora egin,aukast
1026,steigen::V,igo,stíga
1027,wachsen::V,hazi,vaxa
1028,glänzen::V,distiratu,glóa
1029,glänzen::V,distiratu,glampa
1030,funkeln::V,izarniatu,leiftra
1031,lärmen::V,zarata atera,hafa hátt
1032,läuten::V,jo,hringja
1033,läuten::V,hots egin,hringja
1034,klingeln::V,txirrina jo,hringja
1035,klirren::V,tintin egin,glamra
1036,klirren::V,tintin egin,skrölta
1037,brausen::V,marru egin,ólga
1038,rauschen::V,fir-fir egin,suða
1039,klingen::V,soinu egin,hljóma
1040,bellen::V,zaunkatu,gelta
1041,heulen::V,ulu egin,væla
1042,heulen::V,ulu egin,ýlfra
1043,heulen::V,uhuri egin,væla
1044,heulen::V,uhuri egin,ýlfra
1045,blasen::V,ufa egin,blása
1046,blasen::V,putz egin,blása
1047,pfeifen::V,txistu egin,blístra
1048,schreien::V,oihu egin,æpa
1049,schreien::V,garrasi egin,æpa
1050,stöhnen::V,intziri egin,stynja
1051,zittern::V,ikara egin,titra
1052,zittern::V,ikara egin,skjálfa
1053,zittern::V,dar-dar egin,titra
1054,zittern::V,dar-dar egin,skjálfa
1055,leben::V,bizi izan,lifa
1056,geboren werden::V,jaio,fæðast
1057,atmen::V,hats egin,anda
1058,atmen::V,hats egin,draga andann
1059,atmen::V,arnasa egin,anda
1060,atmen::V,arnasa egin,draga andann
1061,trinken::V,edan,drekka
1062,essen::V,jan,borða
1063,schlucken::V,irentsi,kingja
1064,müde werden::V,unatu,þreytast
1065,müde werden::V,nekatu,þreytast
1066,einschlafen::V,lokartu,sofna
1067,schlafen::V,lo egin,sofa
1068,aufwachen::V,esnatu,vakna
1069,aufwachen::V,atzarri,vakna
1070,aufstehen::V,jaiki,fara á fætur
1071,sich erholen::V,atseden egin,hvíla sig
1072,krank werden::V,gaixotu,veikjast
1073,krank werden::V,gaixotu,verða veikur
1074,krank sein::V,eri izan,vera veikur
1075,krank sein::V,gaixo izan,vera veikur
1076,schmerzen::V,min egin,kenna til
1077,husten::V,eztul egin,hósta
1078,genesen::V,osatu,batna
1079,genesen::V,osatu,frískast
1080,sterben::V,hil,deyja
1081,sterben::V,zendu,deyja
1082,umkommen::V,istripuz hil,farast
1083,sich bewegen::V,higitu,bifast
1084,sich rühren::V,zirkin egin,hreyfast
1085,sich erheben::V,zutitu,standa upp
1086,sich erheben::V,altxatu,standa upp
1087,sich setzen::V,eseri,setjast
1088,sich setzen::V,jesarri,setjast
1089,hinfallen::V,erori,detta
1090,laufen::V,ibili,labba
1091,schreiten::V,oinkatu,ganga
1092,spazierengehen::V,paseatu,ganga sér til skemmtunar
1093,spazierengehen::V,ostera bat egin,ganga sér til skemmtunar
1094,eilen::V,lasterkatu,fara hratt
1095,sich beeilen::V,lehiatu,flýta sér
1096,sausen::V,ziztu bizian joan,þjóta
1097,rennen::V,lasterka egin,hlaupa
1098,springen::V,jauzi egin,stökkva
1099,klettern::V,igo,klifra
1100,schaukeln::V,zabu egin,róla
1101,schaukeln::V,zabu egin,rugga
1102,schaukeln::V,zanbulu egin,róla
1103,schaukeln::V,zanbulu egin,rugga
1104,kriechen::V,narras egin,skríða
1105,schwimmen::V,igerikatu,synda
1106,schwimmen::V,igeri egin,synda
1107,tauchen::V,murgildu,kafa
1108,tauchen::V,pulunpatu,kafa
1109,rudern::V,bogatu,róa
1110,rudern::V,arraun egin,róa
1111,fahren::V,joan,aka
1112,fahren::V,joan,fara
1113,fliegen::V,hegaldatu,fljúga
1114,fliegen::V,hegan egin,fljúga
1115,gehen::V,joan,fara
1116,gehen::V,joan,ganga
1117,weggehen::V,alde egin,fara burt
1118,weggehen::V,alde egin,ganga burt
1119,abfahren::V,abiatu,aka burt
1120,anhalten::V,geratu,stöðva
1121,anhalten::V,gelditu,stöðva
1122,hineingehen::V,sartu,ganga inn
1123,eintreten::V,sartu,koma inn
1124,eintreten::V,sartu,ganga inn
1125,kommen::V,etorri,koma
1126,ankommen::V,heldu,koma til
1127,ankommen::V,iritsi,koma til
1128,zurückkommen::V,itzuli,koma til baka
1129,bleiben::V,gelditu,haldast
1130,bleiben::V,gelditu,vera kyrr
1131,warten::V,itxaron,bíða
1132,warten::V,zain egon,bíða
1133,erwarten::V,iguriki,búast við
1134,erwarten::V,iguriki,eiga von á
1135,suchen::V,bilatu,leita
1136,finden::V,idoro,finna
1137,finden::V,aurkitu,finna
1138,versuchen::V,saiatu,reyna
1139,versuchen::V,ahalegindu,reyna
1140,vorbereiten::V,gertatu,undirbúa
1141,lieben::V,maitatu,elska
1142,lieben::V,maite izan,elska
1143,mögen::V,laket izan,þykja gott
1144,mögen::V,laket izan,falla í geð
1145,mögen::V,atsegin izan,þykja gott
1146,mögen::V,atsegin izan,falla í geð
1147,lachen::V,irri egin,hlæja
1148,lachen::V,barre egin,hlæja
1149,rühren::V,hunkitu,snerta
1150,weinen::V,negar egin,gráta
1151,schimpfen::V,erneguka ari izan,skammast
1152,sich ärgern::V,ernegatu,sárna
1153,sich ärgern::V,ernegatu,gremjast
1154,sich ärgern::V,haserretu,sárna
1155,sich ärgern::V,haserretu,gremjast
1156,sich fürchten::V,beldur izan,óttast
1157,fürchten::V,beldur izan,óttast
1158,fliehen::V,ihes egin,flýja
1159,flüchten::V,ihes egin,strjúka
1160,sehen::V,ikusi,sjá
1161,anschauen::V,begietsi,horfa á
1162,ansehen::V,begiratu,líta á
1163,hören::V,aditu,heyra
1164,zuhören::V,entzun,hlusta
1165,probieren::V,dastatu,smakka
1166,riechen::V,usnatu,þefa
1167,riechen::V,usaindu,þefa
1168,fühlen::V,sentitu,finna til
1169,scheinen::V,iruditu,virðast
1170,scheinen::V,begitandu,virðast
1171,zu sehen sein::V,azaldu,vera að sjá
1172,vernehmen::V,aditu,heyra
1173,vernehmen::V,aditu,greina
1174,frieren::V,hotz izan,frjósa
1175,tun::V,egin,gera
1176,können::V,ahal izan,geta
1177,wollen::V,nahi izan,ætla
1178,wollen::V,nahi izan,vilja
1179,anfangen::V,hasi,hefja
1180,beenden::V,bukatu,enda
1181,beenden::V,bukatu,ljúka
1182,aufhören::V,utzi,lykta
1183,gelingen::V,lortu,heppnast
1184,geraten::V,heldu,lukkast
1185,öffnen::V,ireki,opna
1186,öffnen::V,zabaldu,opna
1187,schließen::V,itxi,loka
1188,stellen::V,ipini,láta
1189,stellen::V,ipini,setja
1190,setzen::V,jesarri,láta
1191,setzen::V,jesarri,setja
1192,legen::V,jarri,láta
1193,legen::V,jarri,leggja
1194,berühren::V,ukitu,koma við
1195,verbinden::V,uztartu,sameina
1196,bedecken::V,estali,hylja
1197,aufhängen::V,eseki,hengja
1198,aufhängen::V,eseki,hengja upp
1199,aufhängen::V,eskegi,hengja
1200,aufhängen::V,eskegi,hengja upp
1201,anzünden::V,piztu,kveikja í
1202,aufheben::V,jaso,taka upp
1203,aufheben::V,jaso,lyfta upp
1204,zurücklassen::V,atzean utzi,skilja eftir
1205,verlieren::V,galdu,týna
1206,verlieren::V,galdu,glata
1207,fallen lassen::V,erortzen utzi,missa
1208,machen::V,egin,búa til
1209,herstellen::V,ekoiztu,framleiða
1210,bauen::V,eraiki,smíða
1211,bauen::V,eraiki,byggja
1212,reparieren::V,konpondu,gera við
1213,verbessern::V,hobetu,bæta
1214,ändern::V,mudatu,breyta
1215,graben::V,aitzurtu,grafa
1216,beugen::V,makurtu,beygja
1217,biegen::V,malgutu,sveigja
1218,biegen::V,makolatu,sveigja
1219,drehen::V,jiratu,snúa
1220,wenden::V,bihurtu,snúa
1221,wenden::V,bihurtu,venda
1222,umdrehen::V,biratu,venda
1223,umdrehen::V,biratu,snúa við
1224,umdrehen::V,alderantzikatu,venda
1225,umdrehen::V,alderantzikatu,snúa við
1226,heben::V,jaso,hefja
1227,heben::V,goratu,hefja
1228,hochheben::V,goratu,lyfta upp
1229,hochheben::V,altxatu,lyfta upp
1230,ergreifen::V,oratu,grípa
1231,halten::V,eutsi,rúma
1232,halten::V,eutsi,halda
1233,drücken::V,sakatu,þjá
1234,drücken::V,sakatu,þrýsta
1235,schieben::V,bultzatu,ýta
1236,kratzen::V,hatz egin,klóra
1237,kratzen::V,hazka egin,klóra
1238,lecken::V,miaztu,sleikja
1239,lecken::V,lamikatu,sleikja
1240,beißen::V,hozka egin,bíta
1241,beißen::V,ausiki egin,bíta
1242,abreißen::V,kendu,rífa af
1243,abreißen::V,kendu,rífa frá
1244,abschneiden::V,moztu,skera af
1245,abschneiden::V,moztu,klippa af
1246,abschneiden::V,pikatu,skera af
1247,abschneiden::V,pikatu,klippa af
1248,binden::V,lotu,binda
1249,binden::V,estekatu,binda
1250,stecken::V,sartu,stinga
1251,brechen::V,apurtu,brjóta
1252,klopfen::V,jo,berja
1253,klopfen::V,jo,klappa
1254,hauen::V,jo,berja
1255,hauen::V,jo,höggva
1256,kleben::V,itsatsi,líma
1257,reiben::V,igurtzi,núa
1258,streichen::V,igurtzi,smyrja
1259,schleifen::V,zorroztu,slípa
1260,schneiden::V,moztu,skera
1261,schneiden::V,moztu,klippa
1262,rütteln::V,astindu,skaka
1263,rütteln::V,inarrosi,skaka
1264,schütteln::V,astindu,hrista
1265,schütteln::V,inarrosi,hrista
1266,schwenken::V,zabukatu,sveifla
1267,schütten::V,isuri,hella
1268,füllen::V,bete,fylla
1269,einwickeln::V,bildu,vefja inn í
1270,tragen::V,eroan,bera
1271,tragen::V,eraman,bera
1272,schleppen::V,narrastu,draga
1273,schleppen::V,herrestatu,draga
1274,ziehen::V,tira egin,toga
1275,ziehen::V,tira egin,draga
1276,aufbewahren::V,gorde,geyma
1277,werfen::V,jaurti,kasta
1278,werfen::V,aurtiki,kasta
1279,fangen::V,atzeman,grípa
1280,packen::V,heldu,þrífa í
1281,verstecken::V,ostendu,fela
1282,verstecken::V,ezkutatu,fela
1283,teilen::V,zatitu,deila
1284,schicken::V,bidali,senda
1285,bringen::V,ekarri,færa
1286,bringen::V,ekarri,flytja
1287,hinzufügen::V,eratxiki,bæta við
1288,hinzufügen::V,gaineratu,bæta við
1289,bekommen::V,jaso,hljóta
1290,bekommen::V,jaso,ná
1291,erhalten::V,jaso,fá
1292,nehmen::V,hartu,taka
1293,wählen::V,hautatu,velja
1294,wählen::V,aukeratu,velja
1295,auswählen::V,hautatu,velja úr
1296,auswählen::V,aukeratu,velja úr
1297,bewahren::V,begiratu,gæta
1298,bewahren::V,begiratu,vernda
1299,behindern::V,oztopatu,varna
1300,verderben::V,hondatu,spilla
1301,beschädigen::V,akastu,skemma
1302,zerbrechen::V,apurtu,brjóta
1303,zerreißen::V,zarratatu,rífa
1304,zerreißen::V,zarratatu,rífa sundur
1305,zerstören::V,suntsitu,rífa niður
1306,verbrennen::V,erre,brenna
1307,verbrennen::V,kiskali,brenna
1308,geben::V,eman,gefa
1309,reichen::V,luzatu,rétta
1310,reichen::V,helarazi,rétta
1311,schenken::V,oparitu,gefa
1312,versprechen::V,agindu,lofa
1313,versprechen::V,agindu,heita
1314,wünschen::V,opatu,óska
1315,wünschen::V,opetsi,óska
1316,loben::V,laudatu,lofa
1317,loben::V,laudatu,hrósa
1318,loben::V,goraipatu,lofa
1319,loben::V,goraipatu,hrósa
1320,küssen::V,musu eman,kyssa
1321,wiegen::V,kulunkatu,rugga
1322,zudecken::V,estali,þekja
1323,zudecken::V,estali,breiða yfir
1324,wecken::V,esnatu,vekja
1325,wecken::V,iratzartu,vekja
1326,zeigen::V,erakutsi,sýna
1327,führen::V,gidatu,leiða
1328,lehren::V,irakatsi,kenna
1329,unterrichten::V,eskolak eman,fræða
1330,aufziehen::V,hazi,ala upp
1331,leiten::V,arteztu,stjórna
1332,antreiben::V,bulkatu,hvetja
1333,lassen::V,-arazi,láta
1334,einladen::V,gonbidatu,bjóða heim
1335,vereinigen::V,batu,sameina
1336,vereinigen::V,bateratu,sameina
1337,besuchen::V,ikustatu,heimsækja
1338,treffen::V,topatu,hitta
1339,sich versammeln::V,bildu,safnast saman
1340,spielen::V,jolastu,leika sér
1341,singen::V,abestu,syngja
1342,singen::V,kantatu,syngja
1343,tanzen::V,dantzatu,dansa
1344,tanzen::V,dantzan egin,dansa
1345,sich trennen::V,banandu,skiljast
1346,verlassen::V,utzietsi,yfirgefa
1347,retten::V,salbatu,bjarga
1348,retten::V,gaizkatu,bjarga
1349,bewachen::V,jagon,gæta
1350,bewachen::V,jagon,hafa vörð á
1351,bewachen::V,zaindu,gæta
1352,bewachen::V,zaindu,hafa vörð á
1353,schützen::V,babestu,vernda
1354,schützen::V,gerizatu,vernda
1355,verteidigen::V,aldeztu,verja
1356,sich schlagen::V,elkar jo,slást
1357,sich schlagen::V,elkar jo,berjast
1358,sich schlagen::V,elkar borrokatu,slást
1359,sich schlagen::V,elkar borrokatu,berjast
1360,schießen::V,tiro egin,skjóta
1361,siegen::V,irabazi,sigra
1362,ärgern::V,ernegatu,ergja
1363,ärgern::V,ernegatu,skaprauna
1364,ärgern::V,haserretu,ergja
1365,ärgern::V,haserretu,skaprauna
1366,schlagen::V,jo,slá
1367,schlagen::V,jo,lemja
1368,schlagen::V,erauntsi,slá
1369,schlagen::V,erauntsi,lemja
1370,treten::V,zapaldu,sparka
1371,treten::V,ostiaktu,sparka
1372,stechen::V,sastatu,stinga
1373,stoßen::V,bultzatu,hrinda
1374,stehlen::V,ostu,stela
1375,stehlen::V,lapurtu,stela
1376,stören::V,galarazi,trufla
1377,belästigen::V,gohaindu,ónáða
1378,belästigen::V,alamena eman,ónáða
1379,verbergen::V,ezkutatu,leyna
1380,täuschen::V,tronpatu,gabba
1381,täuschen::V,tronpatu,blekkja
1382,täuschen::V,engainatu,gabba
1383,täuschen::V,engainatu,blekkja
1384,betrügen::V,iruzurtu,svíkja
1385,betrügen::V,iruzurtu,blekkja
1386,töten::V,hil,drepa
1387,töten::V,heriotza eman,drepa
1388,wohnen::V,bizi izan,búa
1389,arbeiten::V,lan egin,vinna
1390,arbeiten::V,behar egin,vinna
1391,sammeln::V,bildu,safna
1392,sammeln::V,bildumatu,safna
1393,pflücken::V,batu,tína
1394,pflücken::V,batu,reyta
1395,pflücken::V,bildu,tína
1396,pflücken::V,bildu,reyta
1397,jagen::V,ehizatu,veiða
1398,fischen::V,arrantzatu,fiska
1399,fischen::V,arrantza egin,fiska
1400,fassen::V,harrapatu,veiða
1401,hüten::V,begiratu,gæta
1402,hüten::V,begiratu,vakta
1403,treiben::V,bultza egin,reka
1404,anbinden::V,estekatu,binda við
1405,anbinden::V,estekatu,binda fast
1406,füttern::V,bazkatu,fóðra
1407,melken::V,jetzi,mjólka
1408,hacken::V,xehatu,höggva
1409,gießen::V,isuri,hella
1410,reifen::V,heldu,þroskast
1411,reifen::V,zoritu,þroskast
1412,zubereiten::V,prestatu,elda
1413,zubereiten::V,prestatu,tilbúa
1414,kochen::V,egosi,sjóða
1415,backen::V,labean egin,baka
1416,braten::V,erregosi,steikja
1417,umrühren::V,eragin,hræra í
1418,stricken::V,trikotatu,prjóna
1419,stricken::V,puntu egin,prjóna
1420,nähen::V,josi,sauma
1421,färben::V,tindatu,lita
1422,reinigen::V,ikuzi,hreinsa
1423,reinigen::V,garbitu,hreinsa
1424,waschen::V,xahutu,þvo
1425,waschen::V,garbitu,þvo
1426,abwischen::V,xukatu,þerra
1427,spülen::V,irakutzi,skola
1428,spülen::V,irakutzi,þvo upp
1429,fegen::V,erraztatu,sópa
1430,fegen::V,erraztatu,hreinsa
1431,kehren::V,isastu,sópa
1432,baden::V,bainatu,baða sig
1433,baden::V,bainua hartu,baða sig
1434,sich waschen::V,burua garbitu,þvo sér
1435,ausziehen::V,erantzi,fara úr
1436,anziehen::V,jantzi,fara í
1437,sich anziehen::V,jantzi,klæðast
1438,kämmen::V,orraztu,greiða
1439,schmücken::V,apaindu,prýða
1440,schmücken::V,apaindu,skreyta
1441,sagen::V,esan,segja
1442,sprechen::V,mintzatu,tala
1443,sprechen::V,hitz egin,tala
1444,reden::V,hitz egin,ræða
1445,sich unterhalten::V,solastu,spjalla
1446,sich unterhalten::V,solastu,ræðast við
1447,sich unterhalten::V,solas egin,spjalla
1448,sich unterhalten::V,solas egin,ræðast við
1449,fragen::V,galdetu,spyrja
1450,bitten::V,eskatu,biðja
1451,bitten::V,galdegin,biðja
1452,erzählen::V,edestu,segja frá
1453,erzählen::V,kontatu,segja frá
1454,mitteilen::V,jakinarazi,tilkynna
1455,nennen::V,izena eman,nefna
1456,rufen::V,dei egin,kalla
1457,prahlen::V,harrokerian ibili,gorta
1458,prahlen::V,ahoberokeriak esan,gorta
1459,übersetzen::V,itzuli,þýða
1460,denken::V,pentsatu,hugsa
1461,denken::V,gogoeta egin,hugsa
1462,glauben::V,sinetsi,trúa
1463,bemerken::V,ohartu,taka eftir
1464,bemerken::V,konturatu,taka eftir
1465,erkennen::V,ezagutu,þekkja
1466,erkennen::V,antzeman,þekkja
1467,begreifen::V,ulertu,skilja
1468,verstehen::V,aditu,skilja
1469,lernen::V,ikasi,læra
1470,wissen::V,jakin,vita
1471,sich erinnern an::V,gogoratu,minnast
1472,sich erinnern an::V,gogoan izan,minnast
1473,vergessen::V,ahaztu,gleyma
1474,vergessen::V,ahantzi,gleyma
1475,messen::V,neurtu,mæla
1476,zählen::V,zenbatu,telja
1477,zählen::V,kopuratu,telja
1478,rechnen::V,kalkulatu,reikna
1479,lesen::V,irakurri,lesa
1480,malen::V,margotu,mála
1481,zeichnen::V,marraztu,teikna
1482,schreiben::V,idatzi,skrifa
1483,besitzen::V,ukan,hafa
1484,besitzen::V,eduki,hafa
1485,kaufen::V,erosi,kaupa
1486,verkaufen::V,saldu,selja
1487,bezahlen::V,ordaindu,borga
1488,zahlen::V,ordaindu,borga
1489,beherrschen::V,menpean izan,hafa á valdi sínu
1490,ertragen::V,jasan,þola
1491,ertragen::V,pairatu,þola
