,Concept_ID,ka,bg
755,sanft::A,გრძნობიერი,нежен
756,sanft::A,გრძნობიერი,кротък
757,hungrig::A,მშიერი,гладен
758,krank::A,სნეული,болен
759,krank::A,ავადმყოფი,болен
760,nackt::A,ტიტველი,гол
761,traurig::A,მწუხარე,тъжен
762,traurig::A,მწუხარე,печален
763,traurig::A,სევდიანი,тъжен
764,traurig::A,სევდიანი,печален
765,lebendig::A,ცოცხალი,жив
766,gut::A,კარგი,добър
767,schlecht::A,უხეირო,лош
768,richtig::A,ნამდვილი,правилен
769,schlimm::A,ცუდი,лош
770,wahr::A,სწორი,верен
771,wahr::A,სწორი,истински
772,wahr::A,ჭეშმარიტი,верен
773,wahr::A,ჭეშმარიტი,истински
774,alt::A,ძველი,стар
775,alt::A,ძველი,древен
776,neu::A,ახალი,нов
777,ehemalig::A,ყოფილი,бивш
778,alt[Lebewesen]::A,ბებერი,стар
779,jung::A,ნორჩი,млад
780,jung::A,ახალგაზრდა,млад
781,arm::A,ღარიბი,беден
782,reich::A,მდიდარი,богат
783,bekannt::A,ცნობილი,познат
784,bekannt::A,ცნობილი,известен
785,berühmt::A,გამოჩენილი,почут
786,berühmt::A,გამოჩენილი,известен
787,fremd::A,უცხო,чужд
788,fremd::A,გარეშე,чужд
789,verschieden::A,სხვაგვარი,разен
790,verschieden::A,სხვაგვარი,различен
791,nah::A,ახლო,близък
792,fern::A,შორი,далечен
793,fern::A,შორეული,далечен
794,linker::A,მარცხენა,ляв
795,rechter::A,მარჯვენა,прав
796,anderer::A,სხვა,друг
797,erster::A,პირველი,пръв
798,erster::A,პირველი,първи
799,zweiter::A,მეორე,втори
800,dritter::A,მესამე,трети
801,letzter::A,ბოლო,последен
802,letzter::A,უკანასკნელი,последен
803,allein::ADV,მარტო,само
804,auf einmal::ADV,ერთდროულად,същевременно
805,zusammen::ADV,ერთად,заедно
806,lange::ADV,დიდხანს,дълго
807,plötzlich::ADV,მოულოდნელად,изведнъж
808,sofort::ADV,ახლავე,веднага
809,später::ADV,მოგვიანებით,по-късно
810,jetzt::ADV,ახლა,сега
811,heute::ADV,დღეს,днес
812,morgen::ADV,ხვალ,утре
813,bald::ADV,მალე,скоро
814,dann::ADV,მერე,после
815,dann::ADV,მერე,тогава
816,gestern::ADV,გუშინ,вчера
817,einst::ADV,ოდესღაც,някога
818,damals::ADV,მაშინ,тогава
819,danach::ADV,მერმე,после
820,danach::ADV,მერმე,след това
821,danach::ADV,შემდეგ,после
822,danach::ADV,შემდეგ,след това
823,vorher::ADV,ადრე,преди
824,vorher::ADV,ადრე,преди това
825,vorher::ADV,წინათ,преди
826,vorher::ADV,წინათ,преди това
827,zuerst::ADV,ჯერ,най-напред
828,einmal::ADV,ერთხელ,веднъж
829,einmal::ADV,ერთხელ,един път
830,manchmal::ADV,ხან,понякога
831,manchmal::ADV,ზოგჯერ,понякога
832,oft::ADV,ხშირად,често
833,immer::ADV,მუდამ,винаги
834,immer::ADV,ყოველთვის,винаги
835,niemals::ADV,არასდროს,никога
836,hier::ADV,აქ,тук
837,hier::ADV,აქ,тука
838,hierhin::ADV,აქეთ,насам
839,von hier::ADV,აქედან,оттук
840,von hier::ADV,აქედან,оттука
841,dort::ADV,იქ,там
842,dorthin::ADV,იქით,натам
843,dorthin::ADV,იქით,нататък
844,geradeaus::ADV,პირდაპირ,направо
845,vorwärts::ADV,წინ,напред
846,rückwärts::ADV,უკან,назад
847,zurück::ADV,უკანვე,обратно
848,unten::ADV,დაბლა,долу
849,unten::ADV,ქვევით,долу
850,hinab::ADV,ძირს,надолу
851,oben::ADV,ზემოთ,горе
852,hinauf::ADV,ზევით,нагоре
853,überall::ADV,ყველგან,навсякъде
854,nicht::ADV,არ,не
855,ein wenig::ADV,ცოტა,малко
856,kaum::ADV,ძლივს,едва
857,kaum::ADV,ძლივს,едвам
858,sehr::ADV,მეტად,много
859,sehr::ADV,მეტად,твърде
860,sehr::ADV,ძალიან,много
861,sehr::ADV,ძალიან,твърде
862,so::ADV,ისე,тъй
863,so::ADV,ისე,така
864,noch::ADV,ჯერ,още
865,nur::ADV,მხოლოდ,само
866,schon::ADV,უკვე,вече
867,wieder::ADV,ისევ,пак
868,wieder::ADV,ისევ,отново
869,wieder::ADV,კიდევ,пак
870,wieder::ADV,კიდევ,отново
871,vergebens::ADV,ამაოდ,напразно
872,vergebens::ADV,ტყუილად,напразно
873,vor::PRP,წინ,пред
874,hinter::PRP,უკან,зад
875,hinter::PRP,მიღმა,зад
876,unter::PRP,ქვეშ,под
877,unter::PRP,ქვევით,под
878,durch::PRP,გავლით,през
879,neben::PRP,გვერდით,до
880,neben::PRP,გვერდით,при
881,zwischen::PRP,შუა,между
882,zwischen::PRP,შუა,помежду
883,zwischen::PRP,შორის,между
884,zwischen::PRP,შორის,помежду
885,wegen::PRP,გამო,заради
886,wegen::PRP,შედეგად,заради
887,dies::PRN,ეს,този
888,das::PRN,ეგ,туй
889,das::PRN,ეგ,това
890,alles::PRN,ყველაფერი,всичко
891,ich::PRN,მე,аз
892,du::PRN,შენ,ти
893,er::PRN,ის,той
894,er::PRN,იგი,той
895,wir::PRN,ჩვენ,ние
896,ihr::PRN,თქვენ,вие
897,sie::PRN,ისინი,те
898,was::FPRN,რა,що
899,was::FPRN,რა,какво
900,wer::FPRN,ვინ,кой
901,wo::FADV,სად,къде
902,wohin::FADV,საით,накъде
903,wohin::FADV,საით,накъдето
904,wie::FADV,როგორ,как
905,warum::FADV,რაზე,защо
906,warum::FADV,რატომ,защо
907,wieviel::FNUM,რამდენი,колко
908,eins::NUM,ერთი,един
909,zwei::NUM,ორი,два
910,drei::NUM,სამი,три
911,vier::NUM,ოთხი,четири
912,fünf::NUM,ხუთი,пет
913,sechs::NUM,ექვსი,шест
914,sieben::NUM,შვიდი,седем
915,acht::NUM,რვა,осем
916,neun::NUM,ცხრა,девет
917,zehn::NUM,ათი,десет
918,elf::NUM,თერთმეტი,единайсет
919,elf::NUM,თერთმეტი,единадесет
920,zwölf::NUM,თორმეტი,дванайсет
921,zwölf::NUM,თორმეტი,дванадесет
922,zwanzig::NUM,ოცი,двайсет
923,zwanzig::NUM,ოცი,двадесет
924,dreißig::NUM,ოცდაათი,тридесет
925,vierzig::NUM,ორმოცი,четиридесет
926,fünfzig::NUM,ორმოცდაათი,петдесет
927,sechzig::NUM,სამოცი,шестдесет
928,siebzig::NUM,სამოცდაათი,седемдесет
929,achtzig::NUM,ოთხმოცი,осемдесет
930,neunzig::NUM,ოთხმოცდაათი,деветдесет
931,hundert::NUM,ასი,сто
932,tausend::NUM,ათასი,хиляда
933,und::CNJ,და,а
934,und::CNJ,და,та
935,oder::CNJ,ან,или
936,stehen::V,დგას,стоя
937,sitzen::V,ზის,седя
938,liegen::V,აწევს,лежа
939,hängen::V,კიდია,вися
940,werden::V,გახდება,бъда
941,werden::V,გახდება,стана
942,passieren::V,მოხდება,случа се
943,beginnen::V,იწყება,започна
944,enden::V,გათავდება,свърша
945,wechseln::V,იცვლება,променям
946,aufgehen[Sonne]::V,ამოდის,изгрея
947,untergehen[Sonne]::V,ჩადის,заляза
948,scheinen[Sonne]::V,ანათებს,грея
949,scheinen[Sonne]::V,ანათებს,светя
950,donnern::V,ქუხს,гърмя
951,wehen::V,ქრის,вея
952,wehen::V,ქრის,духам
953,wehen::V,დაუბერავს,вея
954,wehen::V,დაუბერავს,духам
955,strömen::V,იღვრება,тека
956,strömen::V,იღვრება,лея се
957,fließen::V,დის,тека
958,fließen::V,მიედინება,тека
959,sich drehen::V,ტრიალებს,въртя се
960,schwanken::V,ირხევა,клатя се
961,schwingen::V,ირხევა,трептя
962,fallen::V,დავარდება,падам
963,brennen::V,იწვის,горя
964,rauchen::V,ბოლავს,димя
965,rauchen::V,აბოლებს,димя
966,regnen::V,წვიმს,вали дъжд
967,gefrieren::V,იყინება,замръзна
968,tauen::V,დნება,топя се
969,schmelzen::V,დნება,разтопя се
970,trocknen::V,გაშრება,съхна
971,sieden::V,დუღს,вря
972,sieden::V,დუღს,кипя
973,faulen::V,ლპება,гния
974,verfaulen::V,ლპება,изгния
975,reißen::V,დაიხევა,напукам се
976,versinken::V,ეფლობა,потъна
977,versinken::V,ჩაიძირება,потъна
978,vergehen::V,გადის,минавам
979,erscheinen::V,გამოჩნდება,явя се
980,verschwinden::V,გააქრება,изчезна
981,verschwinden::V,დაიკარგება,изчезна
982,sinken::V,დაიწევს,падна
983,abnehmen::V,შემცირდება,отслабна
984,zunehmen::V,გასუქდება,нарасна
985,steigen::V,მოიმატებს,увелича се
986,steigen::V,მოიმატებს,покачвам се
987,wachsen::V,იზრდება,раста
988,wachsen::V,მრავლდება,раста
989,glänzen::V,ბრწყინავს,лъщя
990,glänzen::V,ბრწყინავს,блестя
991,funkeln::V,კაშკაშებს,искря
992,lärmen::V,ხმაურობს,шумя
993,läuten::V,დარეკავს,звъня
994,klingeln::V,დარეკავს,звъня
995,klirren::V,დააწკარუნებს,звънтя
996,klirren::V,დააწკარუნებს,дрънкам
997,brausen::V,ბობოქრობს,буча
998,rauschen::V,შრიალებს,шумя
999,klingen::V,ხმას გამოსცემს,звуча
1000,bellen::V,უყეფს,лая
1001,heulen::V,ღმუის,вия
1002,heulen::V,ღმუის,рева
1003,blasen::V,დაუბერავს,духна
1004,pfeifen::V,უსტვენს,свиря
1005,schreien::V,ყვირის,крещя
1006,stöhnen::V,კვნესის,стена
1007,stöhnen::V,კვნესის,пъшкам
1008,zittern::V,აძაგძაგებს,треперя
1009,leben::V,ცოცხლობს,живея
1010,geboren werden::V,იშვება,родя се
1011,geboren werden::V,იბადება,родя се
1012,atmen::V,სუნთქავს,дишам
1013,trinken::V,სვამს,пия
1014,trinken::V,დალევს,пия
1015,essen::V,შეჭამს,ям
1016,schlucken::V,ყლაპავს,гълтам
1017,müde werden::V,დაიქანცება,уморя се
1018,einschlafen::V,დაიძინებს,заспя
1019,schlafen::V,სძინავს,спя
1020,aufwachen::V,გაიღვიძებს,събудя се
1021,aufstehen::V,ადგება,стана
1022,sich erholen::V,დაისვენებს,отдъхвам си
1023,krank werden::V,ავად გახდება,заболея
1024,krank sein::V,ავადმყოფობს,боледувам
1025,schmerzen::V,სტკივა,боля
1026,husten::V,ახველებს,кашлям
1027,genesen::V,მორჩება,оздравея
1028,sterben::V,კვდება,умра
1029,umkommen::V,დაიღუპება,загина
1030,sich bewegen::V,იძვრის,движа се
1031,sich bewegen::V,იძვრის,мърдам се
1032,sich bewegen::V,მოძრაობს,движа се
1033,sich bewegen::V,მოძრაობს,мърдам се
1034,sich rühren::V,გაინძრევა,движа се
1035,sich erheben::V,ადგება,стана
1036,sich setzen::V,დაჯდება,седна
1037,hinfallen::V,დაეცემა,падна
1038,laufen::V,დადის,ходя
1039,schreiten::V,აბიჯებს,крача
1040,spazierengehen::V,დასეირნობს,разхождам се
1041,eilen::V,მიიჩქარის,бързам
1042,sich beeilen::V,აჩქარდება,побързам
1043,sausen::V,მიქრის,тичам
1044,rennen::V,დარბის,бягам
1045,springen::V,ხტის,скачам
1046,klettern::V,ძვრება,катеря се
1047,schaukeln::V,ქანაობს,люлея се
1048,kriechen::V,დაბობღავს,лазя
1049,kriechen::V,დაბობღავს,пълзя
1050,schwimmen::V,ცურავს,плувам
1051,tauchen::V,ჩაიძირება,гмуркам се
1052,rudern::V,ნიჩაბს უსვამს,греба
1053,fahren::V,დადის,пътувам
1054,fahren::V,მგზავრობს,пътувам
1055,fliegen::V,იფრენს,летя
1056,fliegen::V,იფრენს,хвърча
1057,fliegen::V,გაფრინდება,летя
1058,fliegen::V,გაფრინდება,хвърча
1059,gehen::V,მიდის,ида
1060,gehen::V,მიდის,вървя
1061,weggehen::V,წამოდის,отида си
1062,abfahren::V,მიემგზავრება,отпътувам
1063,anhalten::V,ჩერდება,спра се
1064,hineingehen::V,შედის,влизам
1065,eintreten::V,შედის,вляза
1066,kommen::V,მოდის,ида
1067,kommen::V,მოდის,дойда
1068,ankommen::V,ჩადის,пристигна
1069,zurückkommen::V,დაბრუნდება,върна се
1070,bleiben::V,დარჩება,остана
1071,warten::V,ელოდება,чакам
1072,erwarten::V,ელის,очаквам
1073,erwarten::V,დაიცდის,очаквам
1074,suchen::V,ეძებს,търся
1075,suchen::V,მოძებნის,търся
1076,finden::V,მიაგნებს,намеря
1077,finden::V,გამოძებნის,намеря
1078,versuchen::V,ცდის,опитам
1079,versuchen::V,ცდილობს,опитам
1080,vorbereiten::V,მოამზადებს,подготвя
1081,lieben::V,უყვარს,любя
1082,mögen::V,ეტრფის,обичам
1083,lachen::V,იცინის,смея се
1084,rühren::V,გულს აუჩუყებს,трогна
1085,weinen::V,ტირის,плача
1086,schimpfen::V,შეიგინება,ругая
1087,schimpfen::V,შეიგინება,псувам
1088,sich ärgern::V,გაბრაზობს,ядосам се
1089,sich fürchten::V,შიშობს,боя се
1090,sich fürchten::V,შიშობს,страхувам се
1091,fürchten::V,ფრთხილობს,боя се от
1092,fürchten::V,ფრთხილობს,страхувам се от
1093,fliehen::V,გაიქცევა,бягам
1094,flüchten::V,გაიქცევა,бягам
1095,flüchten::V,გაიქცევა,избягам
1096,sehen::V,ხედავს,видя
1097,anschauen::V,ნახავს,гледам
1098,ansehen::V,უყურებს,поглеждам
1099,hören::V,ისმენს,чувам
1100,zuhören::V,მოისმენს,слушам
1101,probieren::V,გასინჯავს,опитам
1102,riechen::V,ყნოსავს,подуша
1103,fühlen::V,გრძნობს,усещам
1104,fühlen::V,გრძნობს,чувствувам
1105,scheinen::V,ეჩვენება,изглеждам
1106,zu sehen sein::V,მოჩანს,виждам се
1107,vernehmen::V,გაიგებს,доловя
1108,frieren::V,იყინება,мръзна
1109,tun::V,აკეთებს,правя
1110,können::V,შეიძლება,мога
1111,wollen::V,უნდა,ща
1112,wollen::V,უნდა,искам
1113,anfangen::V,დაიწყებს,започна
1114,beenden::V,ამთავრებს,свърша
1115,beenden::V,ამთავრებს,завърша
1116,aufhören::V,შეწყვეტს,престана
1117,gelingen::V,მოახერხებს,успея
1118,gelingen::V,მოახერხებს,сполуча
1119,geraten::V,გამოდის,удам се
1120,öffnen::V,გახსნის,отворя
1121,schließen::V,ხურავს,затворя
1122,schließen::V,დაკეტავს,затворя
1123,stellen::V,დადგამს,поставя
1124,setzen::V,დასვამს,туря
1125,legen::V,დადებს,сложа
1126,legen::V,დადებს,слагам
1127,berühren::V,შეახებს,докосна
1128,berühren::V,მიაკარებს,докосна
1129,verbinden::V,შეაერთებს,свържа
1130,bedecken::V,გადააფარებს,покрия
1131,aufhängen::V,დაკიდებს,закача
1132,anzünden::V,დაანთებს,запаля
1133,anzünden::V,მოუკიდებს,запаля
1134,aufheben::V,აიღებს,вдигна
1135,aufheben::V,აიღებს,повдигна
1136,aufheben::V,აიყვანს,вдигна
1137,aufheben::V,აიყვანს,повдигна
1138,zurücklassen::V,დატოვებს,оставя
1139,verlieren::V,დაკარგავს,загубя
1140,fallen lassen::V,გაუვარდება,изпусна
1141,machen::V,გააკეთებს,направя
1142,machen::V,გამოიწვევს,направя
1143,herstellen::V,დაამზადებს,произведа
1144,bauen::V,ააშენებს,строя
1145,reparieren::V,შეაკეთებს,поправя
1146,reparieren::V,გაარემონტებს,поправя
1147,verbessern::V,გამოაკეთებს,подобря
1148,verbessern::V,გააუმჯობესებს,подобря
1149,ändern::V,შეცვლის,променя
1150,graben::V,თხრის,копая
1151,beugen::V,ხრის,прегъна
1152,biegen::V,გაღუნავს,прегъна
1153,drehen::V,ატრიალებს,въртя
1154,wenden::V,მოაბრუნებს,обърна
1155,umdrehen::V,შეატრიალებს,обърна
1156,heben::V,ასწევს,вдигам
1157,hochheben::V,აიყვანს,издигна
1158,ergreifen::V,სტაცებს,хвана
1159,ergreifen::V,სტაცებს,обхвана
1160,halten::V,უჭირავს,държа
1161,drücken::V,დააწვება,натискам
1162,drücken::V,დააწვება,притискам
1163,schieben::V,მისწევს,тикам
1164,kratzen::V,მოფხანს,одраскам
1165,lecken::V,ლოკავს,лижа
1166,lecken::V,ლოკავს,ближа
1167,beißen::V,უკბენს,хапя
1168,beißen::V,უკბენს,ухапя
1169,abreißen::V,გლეჯს,откъсна
1170,abreißen::V,მოწყვეტს,откъсна
1171,abschneiden::V,გაჭრის,отрежа
1172,binden::V,შეკრავს,вържа
1173,binden::V,გადააბამს,вържа
1174,stecken::V,ჩაასობს,пъхна
1175,brechen::V,მოიტეხს,троша
1176,klopfen::V,აკაკუნებს,чукам
1177,hauen::V,ლეწავს,бия
1178,kleben::V,წებავს,лепя
1179,kleben::V,წებავს,залепя
1180,kleben::V,დააწებებს,лепя
1181,kleben::V,დააწებებს,залепя
1182,reiben::V,დაზელს,трия
1183,reiben::V,დაზელს,търкам
1184,streichen::V,უსვამს,намажа
1185,schleifen::V,ლესავს,остря
1186,schneiden::V,გაჭრის,режа
1187,rütteln::V,არხევს,разтърсвам
1188,schütteln::V,არყევს,клатя
1189,schütteln::V,არყევს,друсам
1190,schütteln::V,ანძრევს,клатя
1191,schütteln::V,ანძრევს,друсам
1192,schwenken::V,აქნევს,размахам
1193,schütten::V,ღვრის,сипя
1194,schütten::V,დააქცევს,сипя
1195,füllen::V,გაავსებს,напълня
1196,einwickeln::V,შეახვევს,увия
1197,einwickeln::V,შეახვევს,завия
1198,tragen::V,მიიტანს,нося
1199,schleppen::V,მიათრევს,влача
1200,ziehen::V,წევს,тегля
1201,ziehen::V,წევს,дръпна
1202,ziehen::V,ათრევს,тегля
1203,ziehen::V,ათრევს,дръпна
1204,aufbewahren::V,შეინახავს,съхраня
1205,werfen::V,ისვრის,хвърля
1206,fangen::V,დაიჭერს,ловя
1207,fangen::V,დაიჭერს,уловя
1208,packen::V,სტაცებს,хвана
1209,verstecken::V,მალავს,крия
1210,verstecken::V,მალავს,скрия
1211,teilen::V,დაყოფს,разделя
1212,schicken::V,გაგზავნის,изпращам
1213,bringen::V,მოიტანს,донеса
1214,hinzufügen::V,დაამატებს,прибавя
1215,bekommen::V,ამოიღებს,сдобия се
1216,erhalten::V,იღებს,получа
1217,nehmen::V,აიღებს,взема
1218,wählen::V,გადაარჩევს,избирам
1219,auswählen::V,ამოარჩევს,избера
1220,bewahren::V,ინარჩუნებს,пазя
1221,behindern::V,აბრკოლებს,преча
1222,behindern::V,აბრკოლებს,спъвам
1223,behindern::V,გააძნელებს,преча
1224,behindern::V,გააძნელებს,спъвам
1225,verderben::V,გააფუჭებს,разваля
1226,beschädigen::V,დააზიანებს,повредя
1227,zerbrechen::V,დაამტვრევს,счупя
1228,zerreißen::V,გახევს,скъсам
1229,zerstören::V,მოსპობს,разруша
1230,zerstören::V,დაანგრევს,разруша
1231,verbrennen::V,დაწვავს,изгоря
1232,geben::V,აძლევს,дам
1233,reichen::V,მიაწოდებს,подам
1234,schenken::V,აჩუქებს,подаря
1235,versprechen::V,აღუთქვამს,обещая
1236,wünschen::V,უსურვებს,желая
1237,loben::V,აქებს,хваля
1238,loben::V,ამკობს,хваля
1239,küssen::V,აკოცებს,целувам
1240,wiegen::V,არხევს,люлея
1241,zudecken::V,გადახურავს,покрия
1242,wecken::V,გააღვიძებს,събудя
1243,zeigen::V,დაანახვებს,покажа
1244,führen::V,მიჰყავს,водя
1245,führen::V,მიჰყავს,заведа
1246,lehren::V,ასწავლის,уча
1247,unterrichten::V,ასწავლის,преподавам
1248,aufziehen::V,აღზრდის,отгледам
1249,leiten::V,აწარმოებს,ръководя
1250,leiten::V,აწარმოებს,управлявам
1251,leiten::V,ხელმძღვანელობს,ръководя
1252,leiten::V,ხელმძღვანელობს,управлявам
1253,antreiben::V,დააჩქარებს,подкарвам
1254,lassen::V,ა--ინებს,накарам
1255,einladen::V,მოიპატიჟებს,поканя
1256,vereinigen::V,შეაერთებს,съединя
1257,besuchen::V,სანახავად მიდის,посетя
1258,treffen::V,შეხვდება,срещна
1259,sich versammeln::V,შეიკრიბება,събера се
1260,spielen::V,ეთამაშება,играя
1261,singen::V,მღერის,пея
1262,tanzen::V,ცეკვავს,танцувам
1263,sich trennen::V,მოშორდება,разделя се
1264,verlassen::V,მიატოვებს,напусна
1265,retten::V,იხსნის,спася
1266,retten::V,გადაარჩენს,спася
1267,bewachen::V,დარაჯობს,охранявам
1268,bewachen::V,უთვალთვალებს,охранявам
1269,schützen::V,დაიფარავს,запазя
1270,verteidigen::V,დაიცავს,защитя
1271,sich schlagen::V,იჩხუბებს,бия се
1272,schießen::V,ისვრის,стрелям
1273,siegen::V,გაიმარჯვებს,победя
1274,ärgern::V,აჯავრებს,ядосам
1275,schlagen::V,ცემს,бия
1276,schlagen::V,ცემს,ударя
1277,treten::V,პანღურს ამოჰკრავს,ритам
1278,stechen::V,სჩხვლეტს,бодна
1279,stoßen::V,დაეჯახება,бутна
1280,stoßen::V,დაეჯახება,блъсна
1281,stehlen::V,ქურდობს,
1282,stehlen::V,მოიპარავს,
1283,stören::V,შეაწუხებს,смутя
1284,belästigen::V,მობეზრდება,отегча
1285,belästigen::V,მობეზრდება,безпокоя
1286,verbergen::V,დამალავს,скрия
1287,täuschen::V,შეცდებს,измамя
1288,betrügen::V,მოატყუებს,измамя
1289,töten::V,მოკლავს,убия
1290,töten::V,მოკლავს,умъртвя
1291,wohnen::V,ცხოვრობს,живея
1292,wohnen::V,ბინადრობს,живея
1293,arbeiten::V,მუშაობს,работя
1294,sammeln::V,შეკრებს,събера
1295,pflücken::V,კრეფს,бера
1296,pflücken::V,კრეფს,откъсна
1297,jagen::V,ნადირობს,ловувам
1298,fischen::V,თევზაობს,ловя риба
1299,fassen::V,დააჭერს,хвана
1300,hüten::V,მწყემსავს,пазя
1301,treiben::V,მიერეკება,карам
1302,anbinden::V,მიაბამს,завържа
1303,füttern::V,აჭმევს,храня
1304,melken::V,წველის,доя
1305,hacken::V,კეპავს,сека
1306,gießen::V,რწყავს,полея
1307,reifen::V,მწიფდება,узрея
1308,zubereiten::V,მოამზადებს,приготвя
1309,kochen::V,მოხარშავს,варя
1310,backen::V,გამოაცხობს,пека
1311,braten::V,შეწვავს,пържа
1312,umrühren::V,შეურევს,разбъркам
1313,umrühren::V,გათქვეფს,разбъркам
1314,stricken::V,ქსოვს,плета
1315,nähen::V,გაკერავს,шия
1316,färben::V,შეღებავს,боядисам
1317,reinigen::V,გაწმენდს,почистя
1318,reinigen::V,გასუფთავებს,почистя
1319,waschen::V,გარეცხავს,мия
1320,waschen::V,გარეცხავს,пера
1321,abwischen::V,წაშლის,избърша
1322,spülen::V,გაავლებს,плакна
1323,fegen::V,დაბლანდავს,измета
1324,kehren::V,დაგვის,мета
1325,baden::V,ბანაობს,къпя се
1326,sich waschen::V,იბანება,мия се
1327,ausziehen::V,გაიხდის,съблека
1328,anziehen::V,ჩაიცვამს,облека
1329,sich anziehen::V,ჩაიცვამს,облека се
1330,kämmen::V,დავარცხნის,реша
1331,kämmen::V,დავარცხნის,вчеша
1332,schmücken::V,მორთავს,накича
1333,sagen::V,იტყვის,кажа
1334,sprechen::V,ლაპარაკობს,говоря
1335,reden::V,საუბრობს,говоря
1336,sich unterhalten::V,ბაასობს,разговарям
1337,sich unterhalten::V,მუსაიფობს,разговарям
1338,fragen::V,ჰკითხავს,запитам
1339,bitten::V,სთხოვს,моля
1340,erzählen::V,მოუთხრობს,разкажа
1341,mitteilen::V,აუწყებს,съобщя
1342,mitteilen::V,აცნობებს,съобщя
1343,nennen::V,უწოდებს,нарека
1344,rufen::V,დაუძახებს,викам
1345,rufen::V,დაუძახებს,повикам
1346,prahlen::V,ტრაბახობს,хваля се
1347,übersetzen::V,გადათარგმნის,преведа
1348,denken::V,ფიქრობს,мисля
1349,denken::V,აზროვნებს,мисля
1350,glauben::V,სჯერა,вярвам
1351,bemerken::V,შენიშვნავს,забележа
1352,erkennen::V,გამოიცნობს,позная
1353,begreifen::V,გაიგებს,схвана
1354,verstehen::V,გაიგონებს,разбера
1355,lernen::V,ისწავლის,уча се
1356,wissen::V,ეცოდინება,зная
1357,sich erinnern an::V,მოიგონებს,спомня си за
1358,sich erinnern an::V,გაიხსენებს,спомня си за
1359,vergessen::V,ივიწყებს,забравя
1360,messen::V,ზომავს,меря
1361,zählen::V,ითვლის,броя
1362,rechnen::V,გაიანგარიშებს,сметна
1363,lesen::V,კითხულობს,чета
1364,malen::V,ხატავს,рисувам
1365,zeichnen::V,ხაზავს,рисувам
1366,schreiben::V,დაწერს,пиша
1367,besitzen::V,ექნება,имам
1368,besitzen::V,ექნება,притежавам
1369,kaufen::V,ყიდულობს,купя
1370,kaufen::V,ყიდულობს,купувам
1371,verkaufen::V,გაყიდის,продам
1372,bezahlen::V,გადაიხდის,заплатя
1373,zahlen::V,გადაიხდის,платя
1374,beherrschen::V,ფლობს,владея
1375,ertragen::V,მოითმენს,понеса
